TimestepsSoFar,LQGsigma_higher,TimeElapsed,ReturnMin,IWLastEpisode,DenMISEMeanLog,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,IWMin,Iteration,IWMean,LQGmu1_actor,ReturnMean,Regret,Bound,LQGmu1_higher,DenMISELogFirst,ReturnAbsMax,ReturnStepMax,DenMISELogLast,IWMax
49740,0.01831564,38765.67100763321,,,-0.7480025,5.346292,17.444004,3.2187538,1.9657574e-10,,,2487,1.095714,-0.15379173,14.181246,8005.043,32.236176,-0.14285715,-3.663219,17.444004,19.2331,-1.4253933,28.530994
49760,0.84936583,38779.36628699303,,0.3885372,-0.7477885,16.440542,17.444004,3.2178469,1.9641776e-10,0.8610704,,2488,0.9703134,-1.4128262,14.182153,8006.004,32.230923,-1.0,-3.663621,17.444004,19.2331,-0.30659616,33.8804
49780,0.027547687,38792.71766495705,,,-0.7489547,17.190533,17.444004,3.2166395,1.9625995e-10,,,2489,0.8939547,0.5476161,14.18336,8006.215,32.22554,0.5102041,-3.6636767,17.444004,19.2331,-3.619223,61.728046
49800,0.027547687,38806.27297782898,,62.34921,-0.74928874,6.3743186,17.444004,3.2197752,1.9610236e-10,,,2490,0.87006766,0.5789829,14.180224,8017.242,32.23192,0.5510204,-3.6640785,17.444004,19.2331,-1.4674884,62.84832
49820,0.027547687,38819.70888853073,,3.1617457e-20,-0.74963784,6.0525804,17.444004,3.2230377,1.9594491e-10,,,2491,1.0174236,0.33455363,14.176962,8028.586,32.21349,0.30612245,-3.66448,17.444004,19.2331,-1.4812512,50.97435
49840,0.027547687,38833.01116013527,,,-0.74986356,8.085605,17.444004,3.225482,1.957877e-10,,,2492,0.94144875,-0.17104855,14.174518,8037.9023,32.209496,-0.18367347,-3.6648815,17.444004,19.2331,-1.3228081,26.083649
49860,0.027547687,38846.49049258232,,13.6994,-0.74977547,16.54309,17.444004,3.2245302,1.9563066e-10,,,2493,1.0588565,-0.17958349,14.175469,8038.754,32.22628,-0.14285715,-3.6652825,17.444004,19.2331,-0.46809405,18.753006
49880,0.01831564,38859.8293864727,,36.11477,-0.749665,16.63593,17.444004,3.223545,1.954738e-10,,,2494,0.93383557,-0.16969767,14.176455,8039.5195,32.262093,-0.18367347,-3.6656835,17.444004,19.2331,-0.530573,38.39437
49900,0.041433174,38873.18347120285,,14.1387615,-0.7495698,16.326447,17.444004,3.222683,1.9531715e-10,,,2495,0.9577731,-0.12865455,14.177317,8040.5938,32.229206,-0.18367347,-3.6660845,17.444004,19.2331,-0.44107378,17.21871
49920,0.041433174,38886.7469189167,,12.668285,-0.7494206,16.21507,17.444004,3.2218676,1.951607e-10,,,2496,1.0066818,-0.21115619,14.178132,8041.7812,32.207195,-0.14285715,-3.6664853,17.444004,19.2331,-0.33311707,12.725095
49940,0.027547687,38900.33311986923,,3.8662342e-35,-0.7493838,16.772219,17.444004,3.220828,1.950044e-10,,,2497,0.9693433,0.13902937,14.179172,8042.41,32.205482,0.14285715,-3.6668859,17.444004,19.2331,-0.6620711,49.4341
49960,1.0,38913.76448535919,,1.3052244,-0.74958485,8.928668,17.444004,3.22293,1.948483e-10,7.579575,,2498,0.98799735,-0.8231136,14.17707,8050.879,32.204945,-0.10204082,-3.6672862,17.444004,19.2331,-1.214371,21.767294
49980,0.062317666,38927.31096959114,,1.7546267e-22,-0.74956703,17.322226,17.444004,3.2216702,1.946924e-10,,,2499,0.9603019,-0.112276144,14.178329,8050.953,32.185883,-0.18367347,-3.6646566,17.444004,19.2331,-0.6926451,11.676719
50000,0.027547687,38940.77233290672,,,-0.749482,15.949852,17.444004,3.2209625,1.9453666e-10,,,2500,1.0730027,-0.5854542,14.179037,8052.4062,32.181644,-0.59183675,-3.665057,17.444004,19.2331,-0.49588162,15.903635
50020,0.027547687,38954.4170229435,,5.8214768e-24,-0.74917096,17.384579,17.444004,3.2196808,1.9438114e-10,,,2501,1.0179946,-0.9149482,14.180319,8052.422,32.181164,-0.877551,-3.6654568,17.444004,19.2331,-0.041752566,18.066135
50040,0.041433174,38967.99364233017,,7.4586734e-13,-0.74895257,17.280622,17.444004,3.218442,1.9422579e-10,,,2502,1.0476943,-0.5704313,14.181558,8052.543,32.181168,-0.59183675,-3.6658566,17.444004,19.2331,-0.21837026,11.266396
50060,0.027547687,38981.55148911476,,,-0.7486391,17.392454,17.444004,3.2171583,1.9407062e-10,7.34033e-18,,2503,1.0819312,0.80009127,14.182841,8052.547,32.169,0.8367347,-3.6662562,17.444004,19.2331,-0.010755463,76.45708
50080,0.041433174,38994.865535497665,,,-0.7489735,3.2763455,17.444004,3.2215137,1.9391563e-10,,,2504,1.05981,-0.57289016,14.178486,8066.668,32.166416,-0.5510204,-3.6666555,17.444004,19.2331,-1.6557635,10.273587
50100,0.14097345,39008.16922330856,,1.7346829,-0.74865663,17.378567,17.444004,3.2202377,1.9376084e-10,1.1586382e-34,,2505,0.99109447,-0.65731305,14.179762,8066.6953,32.16341,-0.71428573,-3.667055,17.444004,19.2331,-0.013578152,4.605911
50120,0.19541045,39021.615129709244,,2.396441,-0.7485258,17.390299,17.444004,3.218956,1.9360624e-10,2.844635e-19,,2506,0.9715532,-0.7347799,14.181044,8066.703,32.158775,-0.79591835,-3.667454,17.444004,19.2331,-0.41182584,6.6964808
50140,0.041433174,39035.09037685394,,9.373201,-0.74827695,17.365986,17.444004,3.2176867,1.9345182e-10,,,2507,1.0538533,-0.7561727,14.182313,8066.742,32.176003,-0.71428573,-3.6678529,17.444004,19.2331,-0.09545025,9.533632
50160,0.0529305,39048.58414411545,,,-0.74806964,17.36796,17.444004,3.2164154,1.9329757e-10,1.2026841e-21,,2508,0.9118445,0.5623852,14.183584,8066.7695,32.153458,0.5510204,-3.6682518,17.444004,19.2331,-0.28053775,32.207886
50180,0.37546432,39061.93937063217,,0.00079488556,-0.74838984,6.2250595,17.444004,3.2195864,1.9314353e-10,6.673367e-06,,2509,1.0130508,-1.0235399,14.180413,8077.9414,32.147667,-1.0,-3.6686504,17.444004,19.2331,-1.4598613,22.139439
50200,0.01831564,39075.45166659355,,26.594769,-0.7484956,17.200623,17.444004,3.2183838,1.9298965e-10,,,2510,0.91818213,-0.99631447,14.181616,8078.1445,32.24863,-1.0,-3.6690488,17.444004,19.2331,-1.0255677,39.5584
50220,0.027547687,39088.952018260956,,24.18218,-0.7484398,17.204683,17.444004,3.2171793,1.9283598e-10,,,2511,0.93499094,-1.0315892,14.18282,8078.336,32.229862,-1.0,-3.6694472,17.444004,19.2331,-0.5216675,28.0239
50240,0.041433174,39102.39427399635,,24.510502,-0.7486569,17.187475,17.444004,3.2159824,1.9268247e-10,,,2512,0.9233207,-0.97289467,14.184017,8078.551,32.178276,-1.0,-3.6698453,17.444004,19.2331,-1.2250029,25.70142
50260,0.08638168,39115.873703956604,,1.77676e-14,-0.7485331,17.21763,17.444004,3.214777,1.9252915e-10,,,2513,0.9692993,-0.31921223,14.185223,8078.7344,32.134876,-0.26530612,-3.6702433,17.444004,19.2331,-0.35822994,8.005175
50280,0.01831564,39129.47267460823,,22.73306,-0.74836636,17.085157,17.444004,3.213623,1.9237602e-10,,,2514,1.0122492,-0.31324902,14.186377,8079.047,32.17656,-0.30612245,-3.6706412,17.444004,19.2331,-0.29814076,30.397127
50300,0.027547687,39142.97637581825,,18.976992,-0.7481863,17.134996,17.444004,3.21245,1.9222307e-10,,,2515,1.0257459,-0.2660951,14.18755,8079.3125,32.18046,-0.30612245,-3.6710389,17.444004,19.2331,-0.30379173,20.00932
50320,0.01831564,39156.49600481987,,,-0.74803436,16.99795,17.444004,3.2113352,1.9207029e-10,,,2516,0.98094773,0.036307253,14.188664,8079.7188,32.126503,0.06122449,-3.6714365,17.444004,19.2331,-0.38893247,75.23515
50340,0.062317666,39170.059779405594,,20.123087,-0.7482168,9.133528,17.444004,3.2133427,1.919177e-10,,,2517,1.0103114,0.09584115,14.186657,8087.9844,32.12136,0.020408163,-3.6718338,17.444004,19.2331,-1.1778414,20.125895
50360,0.01831564,39183.61533117294,,76.41786,-0.7484378,9.021022,17.444004,3.215394,1.917653e-10,,,2518,0.88736993,0.10645512,14.184606,8096.3633,32.150208,0.10204082,-3.672231,17.444004,19.2331,-1.312443,80.73486
50380,0.041433174,39197.364815950394,,23.553705,-0.7486975,9.001472,17.444004,3.217453,1.916131e-10,,,2519,0.976306,0.14094901,14.182547,8104.7617,32.141785,0.14285715,-3.6726282,17.444004,19.2331,-1.2804929,32.384308
50400,0.027547687,39210.93759775162,,,-0.7488883,8.923775,17.444004,3.2195387,1.9146104e-10,4.4227852e-32,,2520,0.80648166,0.73182833,14.180461,8113.2383,32.110645,0.75510204,-3.673025,17.444004,19.2331,-1.2016118,76.45361
50420,0.16597496,39224.32955408096,,12.687176,-0.7493335,4.2284493,17.444004,3.223485,1.9130919e-10,6.3278036,,2521,0.9782684,0.4308078,14.176515,8126.4062,32.110783,0.71428573,-3.6734216,17.444004,19.2331,-1.6691974,12.687176
50440,0.062317666,39237.91130447388,,,-0.7495727,7.4148717,17.444004,3.2261667,1.911575e-10,,,2522,1.0297883,-0.41158706,14.173833,8136.3945,32.104095,-0.5510204,-3.6713114,17.444004,19.2331,-1.3292042,7.6848793
50460,0.062317666,39251.4210524559,,9.005521,-0.74942833,17.310186,17.444004,3.2249231,1.91006e-10,,,2523,0.99237907,-0.28000498,14.1750765,8136.4805,32.108032,-0.3877551,-3.6717079,17.444004,19.2331,-0.41439122,9.207619
50480,0.027547687,39264.96721577644,,13.430685,-0.74928313,17.062996,17.444004,3.2237787,1.9085468e-10,,,2524,1.0268029,-0.3030893,14.176221,8136.8164,32.10901,-0.30612245,-3.6721041,17.444004,19.2331,-0.37407374,19.894352
50500,0.041433174,39278.577174663544,,13.168539,-0.7491019,17.167469,17.444004,3.2225952,1.9070354e-10,,,2525,1.01212,-0.32692567,14.177404,8137.0547,32.122734,-0.30612245,-3.6725004,17.444004,19.2331,-0.3157752,13.1895
50520,0.5204501,39292.31485462189,,0.65530396,-0.7488998,17.147516,17.444004,3.2214193,1.9055259e-10,0.039530016,,2526,1.0019821,-0.42176923,14.17858,8137.3047,32.099056,-0.79591835,-3.6728961,17.444004,19.2331,-0.2492379,14.216631
50540,0.01831564,39305.93230843544,,30.745037,-0.74876666,17.321192,17.444004,3.2201757,1.9040179e-10,,,2527,0.9711782,-0.4334922,14.179824,8137.3867,32.17212,-0.42857143,-3.6732764,17.444004,19.2331,-0.41363135,32.938778
50560,0.01831564,39319.55314183235,,31.60135,-0.74864495,17.311472,17.444004,3.218937,1.9025118e-10,,,2528,0.9749203,-0.43983755,14.181063,8137.4727,32.150887,-0.42857143,-3.673672,17.444004,19.2331,-0.4082289,32.52782
50580,0.027547687,39333.04393076897,,20.094345,-0.7485231,17.327866,17.444004,3.2176924,1.9010077e-10,,,2529,0.9771913,-0.432486,14.182307,8137.543,32.14082,-0.42857143,-3.6740675,17.444004,19.2331,-0.41116738,21.385021
50600,0.01831564,39346.53697729111,,31.331894,-0.74838996,17.338667,17.444004,3.216444,1.899505e-10,,,2530,0.9824486,-0.44604188,14.183556,8137.6055,32.128067,-0.42857143,-3.6744628,17.444004,19.2331,-0.3864151,31.870518
50620,0.027547687,39360.029487371445,,17.857765,-0.74826515,17.316011,17.444004,3.215207,1.8980044e-10,,,2531,0.9798567,-0.4544874,14.1847925,8137.6875,32.10367,-0.42857143,-3.674858,17.444004,19.2331,-0.41063824,20.958462
50640,0.14097345,39373.4457783699,,3.8354368,-0.748143,17.35154,17.444004,3.2139559,1.8965056e-10,7.0994e-23,,2532,0.991208,-0.37064356,14.186044,8137.7383,32.096355,-0.3877551,-3.6752532,17.444004,19.2331,-0.41607678,4.0739236
50660,0.27086833,39386.92016625404,,0.038966898,-0.7479647,17.244766,17.444004,3.2127495,1.8950083e-10,1.8260932,,2533,0.9863261,0.34044394,14.18725,8137.8945,32.08478,0.3877551,-3.675648,17.444004,19.2331,-0.28743556,5.6138964
50680,0.027547687,39400.47777605057,,,-0.7482029,8.049405,17.444004,3.2151709,1.8935128e-10,,,2534,1.0130327,-0.7121583,14.184829,8147.242,32.081223,-0.75510204,-3.675322,17.444004,19.2331,-1.3373512,19.933926
50700,0.041433174,39413.9603574276,,9.38417,-0.74789405,17.37999,17.444004,3.213911,1.8920193e-10,,,2535,1.0531034,-0.7370646,14.186089,8147.2656,32.08963,-0.71428573,-3.6757166,17.444004,19.2331,0.024392584,9.5878725
50720,0.19541045,39427.629603385925,,1.4558954,-0.74762416,17.361156,17.444004,3.2126598,1.8905275e-10,2.503068e-14,,2536,0.99678314,-0.33593225,14.18734,8147.3047,32.070427,-0.5510204,-3.676111,17.444004,19.2331,-0.115124166,3.0703018
50740,0.027547687,39441.11942815781,,,-0.7474154,17.158699,17.444004,3.2114878,1.8890374e-10,,,2537,0.93614525,-0.981399,14.188512,8147.547,32.06696,-1.0,-3.676505,17.444004,19.2331,-0.2143755,27.749641
50760,0.041433174,39454.627185344696,,,-0.74731076,17.21211,17.444004,3.2102976,1.8875491e-10,,,2538,1.0151846,-0.3916862,14.189702,8147.7344,32.059814,-0.30612245,-3.6768992,17.444004,19.2331,-0.41472724,13.161423
50780,0.041433174,39468.34337902069,,9.05911,-0.7471431,17.275385,17.444004,3.2090807,1.8860626e-10,,,2539,0.979647,-0.42363217,14.190919,8147.8555,32.0749,-0.42857143,-3.6772933,17.444004,19.2331,-0.33529446,13.837117
50800,0.062317666,39481.990874290466,,7.7524557,-0.74699837,17.326408,17.444004,3.2078457,1.8845778e-10,,,2540,0.9986607,-0.47090167,14.192154,8147.9297,32.059807,-0.3877551,-3.677687,17.444004,19.2331,-0.35716054,8.967929
50820,0.062317666,39495.364951610565,,9.695522,-0.7468687,17.385569,17.444004,3.2065907,1.8830947e-10,,,2541,0.9932415,-0.47215444,14.193409,8147.9453,32.0557,-0.46938777,-3.6780806,17.444004,19.2331,-0.41538736,9.748577
50840,0.01831564,39508.870518922806,,32.575504,-0.7467409,17.356085,17.444004,3.2053452,1.8816135e-10,,,2542,0.9743761,-0.48612672,14.194654,8147.9883,32.161507,-0.46938777,-3.678474,17.444004,19.2331,-0.41390812,32.830246
50860,0.027547687,39522.28413295746,,18.62489,-0.7466304,17.37887,17.444004,3.204094,1.8801338e-10,,,2543,0.9776472,-0.44718385,14.195906,8148.0117,32.100582,-0.46938777,-3.6788673,17.444004,19.2331,-0.43621084,21.56521
50880,0.041433174,39535.80485677719,,9.82447e-33,-0.7464984,17.326609,17.444004,3.2028627,1.8786561e-10,,,2544,0.9901501,-0.94688576,14.197137,8148.082,32.046555,-0.9591837,-3.6792605,17.444004,19.2331,-0.38558048,13.173504
50900,0.27086833,39549.50378584862,,0.23299646,-0.7463223,17.25102,17.444004,3.201663,1.87718e-10,1.629627e-05,,2545,0.99033296,-0.49979016,14.198337,8148.2344,32.04358,-0.3877551,-3.6796536,17.444004,19.2331,-0.28657734,2.3525753
50920,0.027547687,39563.21237587929,,12.030162,-0.7461993,17.374207,17.444004,3.2004156,1.8757057e-10,,,2546,0.9817805,-0.49001244,14.199584,8148.258,32.07918,-0.46938777,-3.6800463,17.444004,19.2331,-0.423516,21.391624
50940,0.041433174,39576.83172726631,,13.060009,-0.74608284,17.307962,17.444004,3.199195,1.874233e-10,,,2547,0.9859516,-0.4663639,14.200805,8148.3516,32.06977,-0.46938777,-3.680439,17.444004,19.2331,-0.4287132,14.126837
50960,0.062317666,39590.48324465752,,9.299152,-0.7459431,17.377346,17.444004,3.1979475,1.8727622e-10,,,2548,0.9986101,-0.49415895,14.202052,8148.371,32.049385,-0.46938777,-3.6808317,17.444004,19.2331,-0.3745286,9.419351
50980,0.08638168,39603.98826122284,,6.920742,-0.74581695,17.37103,17.444004,3.1967058,1.8712931e-10,,,2549,1.0141772,-0.5283139,14.203294,8148.4023,32.05521,-0.5102041,-3.681224,17.444004,19.2331,-0.4217328,6.936029
51000,1.0,39617.51110959053,,0.15322214,-0.74560195,17.362225,17.444004,3.195465,1.8698257e-10,15.762616,,2550,1.0171671,-0.28163707,14.204535,8148.4375,32.043736,1.0,-3.6816163,17.444004,19.2331,-0.21094356,138.18806
51020,0.01831564,39631.23608160019,,,-0.7454493,17.00117,17.444004,3.1943693,1.86836e-10,,,2551,1.0194983,-0.97867084,14.20563,8148.836,32.03456,-0.9591837,-3.6758459,17.444004,19.2331,-0.36553136,29.366552
51040,0.01831564,39644.8409986496,,,-0.7453046,17.223995,17.444004,3.1931877,1.8668961e-10,,,2552,1.1363724,-0.7112155,14.206812,8149.0156,32.03156,-0.71428573,-3.6762378,17.444004,19.2331,-0.3916188,21.23828
51060,0.84936583,39658.26671528816,,0.4311921,-0.7449498,17.399328,17.444004,3.1919374,1.8654338e-10,0.87234485,,2553,0.96768266,-1.4931389,14.208062,8149.0156,32.026245,-1.0,-3.6766295,17.444004,19.2331,0.027728323,34.167953
51080,0.0529305,39672.04221487045,,,-0.7461602,17.191805,17.444004,3.1907692,1.8639734e-10,,,2554,1.0223308,0.31348437,14.20923,8149.2227,32.00774,0.30612245,-3.6766796,17.444004,19.2331,-3.8025184,26.945148
51100,0.027547687,39685.934582710266,,,-0.7463581,8.209916,17.444004,3.1931171,1.8625146e-10,0.0011330381,,2555,1.1506317,0.9455929,14.206882,8158.414,32.00739,0.9591837,-3.677071,17.444004,19.2331,-1.2704992,88.30922
51120,0.027547687,39699.69694566727,,,-0.74671286,0.9637649,17.444004,3.1982975,1.8610574e-10,,,2556,1.1030536,-0.6896422,14.201702,8174.8477,32.00741,-0.71428573,-3.6774619,17.444004,19.2331,-1.7891685,14.026231
51140,0.5647181,39713.42028975487,,0.70497644,-0.74643964,17.366718,17.444004,3.1970596,1.859602e-10,0.027700214,,2557,1.009257,0.27568138,14.20294,8174.883,32.004383,-1.0,-3.677853,17.444004,19.2331,-0.14893809,22.741638
51160,0.10170138,39727.322674036026,,4.9892573e-10,-0.7466102,8.412698,17.444004,3.1993237,1.8581485e-10,,,2558,1.000644,-0.5502099,14.200676,8183.871,31.98531,-0.42857143,-3.6782334,17.444004,19.2331,-1.1904821,5.6057587
51180,0.062317666,39741.09503364563,,3.3802126e-09,-0.7463193,17.389383,17.444004,3.1980772,1.8566965e-10,,,2559,0.9725783,-0.13471115,14.201922,8183.879,31.978857,-0.14285715,-3.6786242,17.444004,19.2331,-0.0024119588,9.526532
51200,0.01831564,39754.804727077484,,26.415031,-0.74615306,16.222027,17.444004,3.1972895,1.8552461e-10,,,2560,1.0965915,-0.15191053,14.20271,8185.0625,31.983624,-0.14285715,-3.679015,17.444004,19.2331,-0.29177594,28.242985
51220,0.027547687,39768.56292414665,,,-0.7459344,16.044827,17.444004,3.1965694,1.8537977e-10,,,2561,1.004933,-0.96149725,14.20343,8186.414,31.976593,-0.9591837,-3.6794055,17.444004,19.2331,-0.2788925,19.412537
51240,0.041433174,39782.26347351074,,12.83941,-0.7457554,17.237015,17.444004,3.195385,1.8523509e-10,,,2562,0.99097216,-0.99591374,14.204615,8186.578,31.969261,-0.9591837,-3.6797957,17.444004,19.2331,-0.28934333,12.958798
51260,0.041433174,39796.0581445694,,,-0.7456629,17.20013,17.444004,3.1942167,1.8509055e-10,,,2563,1.06432,0.23925488,14.205783,8186.7773,31.966679,0.2244898,-3.680186,17.444004,19.2331,-0.4980085,31.21953
51280,0.062317666,39809.670855760574,,,-0.74580485,8.583476,17.444004,3.1964083,1.8494621e-10,,,2564,1.0085733,-0.71724606,14.203591,8195.59,31.965847,-0.71428573,-3.680576,17.444004,19.2331,-1.1695534,6.9611273
51300,0.01831564,39823.38775777817,,20.769472,-0.7454977,17.375637,17.444004,3.1951723,1.8480203e-10,,,2565,1.1406046,-0.7006207,14.204827,8195.617,32.006405,-0.71428573,-3.6809661,17.444004,19.2331,0.034515277,20.99506
51320,0.041433174,39837.21262383461,,4.5819883e-11,-0.74516666,17.3854,17.444004,3.1939335,1.8465801e-10,,,2566,0.92239547,-0.9996483,14.206066,8195.633,31.966106,-1.0,-3.681356,17.444004,19.2331,-0.0335662,25.578865
51340,0.01831564,39850.92249965668,,36.92796,-0.7451134,17.20238,17.444004,3.1927662,1.8451417e-10,,,2567,0.9337726,-1.0244699,14.207233,8195.832,32.03273,-1.0,-3.6817455,17.444004,19.2331,-0.52809185,38.007847
51360,0.062317666,39864.76634287834,,16.184185,-0.745242,17.193506,17.444004,3.1916027,1.843705e-10,,,2568,0.9134256,-1.0225604,14.208397,8196.035,31.96775,-1.0,-3.6821349,17.444004,19.2331,-1.0045549,25.848513
51380,0.027547687,39878.62137937546,,26.703949,-0.74535507,17.205147,17.444004,3.1904364,1.84227e-10,,,2569,0.9519831,-0.9570526,14.209563,8196.23,32.011917,-1.0,-3.6825242,17.444004,19.2331,-0.9472583,26.849712
51400,0.12992261,39892.27582812309,,0.010842895,-0.7451894,17.239195,17.444004,3.1892586,1.8408365e-10,5.2196304e-32,,2570,1.0086379,-0.40407962,14.210741,8196.395,31.960466,-0.5102041,-3.6829135,17.444004,19.2331,-0.2684196,4.6604066
51420,0.01831564,39906.09091114998,,,-0.74503696,17.347435,17.444004,3.1880379,1.8394047e-10,,,2571,1.1398336,-0.6951396,14.211962,8196.445,31.948666,-0.71428573,-3.6833024,17.444004,19.2331,-0.36126235,20.866346
51440,0.027547687,39919.8489484787,,,-0.74472755,17.408216,17.444004,3.1867962,1.8379748e-10,,,2572,1.0593871,-0.14177969,14.213203,8196.441,31.946815,-0.14285715,-3.6836915,17.444004,19.2331,-0.085985705,18.664652
51460,0.01831564,39933.58067035675,,27.854153,-0.74451256,16.60026,17.444004,3.1858683,1.8365463e-10,,,2573,1.1012121,-0.14616172,14.214131,8197.238,31.940548,-0.14285715,-3.6840801,17.444004,19.2331,-0.24765097,27.87363
51480,0.027547687,39947.21246123314,,,-0.7442785,16.297634,17.444004,3.1850586,1.8351198e-10,,,2574,1.1033776,-0.70630395,14.214941,8198.34,31.929407,-0.71428573,-3.6844687,17.444004,19.2331,-0.23942386,13.780378
51500,0.12992261,39960.79457068443,,0.009440314,-0.74394083,17.380877,17.444004,3.1838284,1.8336949e-10,1.2443068e-22,,2575,0.97727966,-0.3428199,14.216171,8198.359,31.923393,-0.26530612,-3.6848571,17.444004,19.2331,0.023967937,5.638785
51520,0.84936583,39974.32777476311,,0.42501414,-0.7437384,17.20856,17.444004,3.1826658,1.8322714e-10,0.87989324,,2576,0.9675909,-2.5717077,14.217334,8198.547,31.919,-1.0,-3.6852453,17.444004,19.2331,-0.19936962,33.919666
51540,0.027547687,39988.08191347122,,,-0.7457849,10.660539,17.444004,3.1840467,1.8308496e-10,,,2577,0.9965385,-0.68316567,14.215953,8205.289,31.894009,-0.67346936,-3.685292,17.444004,19.2331,-5.9831758,19.761202
51560,0.041433174,40001.69652676582,,8.829067,-0.74557364,17.398304,17.444004,3.1828117,1.8294295e-10,,,2578,1.0508037,-0.67723995,14.217188,8205.289,31.903313,-0.71428573,-3.68568,17.444004,19.2331,-0.19538292,9.36606
51580,0.01831564,40015.021951437,,27.150097,-0.7453589,17.388105,17.444004,3.1815825,1.8280111e-10,,,2579,1.0111424,-0.68258554,14.218417,8205.301,31.90061,-0.67346936,-3.6860678,17.444004,19.2331,-0.24150988,28.943895
51600,0.027547687,40028.67425274849,,,-0.7451405,17.390125,17.444004,3.1803532,1.8265943e-10,,,2580,0.9231629,0.09519965,14.219646,8205.3125,31.894272,0.10204082,-3.6864555,17.444004,19.2331,-0.18866274,52.734936
51620,0.027547687,40042.23298716545,,,-0.7453789,9.022138,17.444004,3.1823664,1.8251793e-10,,,2581,1.0889027,-0.48650688,14.217633,8213.6875,31.893772,-0.5510204,-3.686843,17.444004,19.2331,-1.2776017,14.711014
51640,0.01831564,40055.85428404808,,21.412827,-0.7452191,17.401302,17.444004,3.1811342,1.8237657e-10,,,2582,0.9862332,-0.48023018,14.218865,8213.691,32.00165,-0.46938777,-3.6872303,17.444004,19.2331,-0.41973424,31.813108
51660,0.01831564,40069.53340244293,,27.076172,-0.7450897,17.382423,17.444004,3.1799097,1.8223538e-10,,,2583,0.9883442,-0.4433034,14.22009,8213.707,31.960297,-0.46938777,-3.6876175,17.444004,19.2331,-0.39281029,31.438076
51680,0.027547687,40083.188395261765,,13.303698,-0.74494785,17.297928,17.444004,3.1787186,1.8209435e-10,,,2584,0.9888729,-0.4645484,14.221281,8213.809,31.921635,-0.46938777,-3.6880047,17.444004,19.2331,-0.3634351,20.665497
51700,0.19541045,40096.884417295456,,2.0784173,-0.7447992,17.364191,17.444004,3.1775017,1.819535e-10,4.5959161e-10,,2585,0.98752266,-0.09120564,14.222498,8213.844,31.900208,-0.30612245,-3.6883917,17.444004,19.2331,-0.34653717,3.61595
51720,0.07336965,40110.30936098099,,1.3788734e-10,-0.74478525,15.760063,17.444004,3.1769085,1.818128e-10,1.3560504e-16,,2586,0.97659725,0.43046466,14.223091,8215.484,31.895214,0.42857143,-3.6887784,17.444004,19.2331,-0.6961892,20.983501
51740,0.84936583,40123.82157063484,,0.43543994,-0.74502647,7.4175625,17.444004,3.1795387,1.8167226e-10,0.8833488,,2587,0.9772014,-0.42554355,14.220461,8225.469,31.890995,-1.0,-3.6891649,17.444004,19.2331,-1.3424658,33.760643
51760,0.041433174,40137.51752471924,,7.774237,-0.7448815,17.295137,17.444004,3.1783504,1.815319e-10,,,2588,0.99352074,-0.46814066,14.221649,8225.57,31.90755,-0.46938777,-3.68921,17.444004,19.2331,-0.34596485,13.658627
51780,0.01831564,40151.09159612656,,30.586813,-0.74472904,17.365551,17.444004,3.1771364,1.813917e-10,,,2589,0.9960617,-0.4612734,14.222863,8225.605,31.901535,-0.46938777,-3.6895964,17.444004,19.2331,-0.3418254,30.692692
51800,0.027547687,40164.59883928299,,19.375036,-0.74457365,17.35125,17.444004,3.175929,1.8125165e-10,,,2590,0.9966422,-0.45461035,14.224071,8225.656,31.905464,-0.46938777,-3.6899827,17.444004,19.2331,-0.33446926,20.181883
51820,0.027547687,40178.18376159668,,4.0000078e-13,-0.7444196,17.387285,17.444004,3.1747065,1.8111178e-10,,,2591,1.0018877,-0.64127403,14.225293,8225.664,31.879059,-0.67346936,-3.6903687,17.444004,19.2331,-0.33918104,19.441498
51840,0.041433174,40191.74136328697,,1.3483458e-06,-0.74431705,17.38079,17.444004,3.1734896,1.8097206e-10,,,2592,0.9761317,-0.82192594,14.22651,8225.6875,31.875097,-0.877551,-3.6907544,17.444004,19.2331,-0.47847793,13.14874
51860,0.041433174,40205.32751584053,,0.032224,-0.7443173,17.332554,17.444004,3.1722918,1.8083249e-10,,,2593,1.0111814,-0.69255054,14.227708,8225.754,31.875195,-0.67346936,-3.6911402,17.444004,19.2331,-0.71929634,13.3656645
51880,0.041433174,40218.7981235981,,5.310212e-06,-0.7440631,17.375046,17.444004,3.1710787,1.806931e-10,,,2594,0.99582136,-0.47796276,14.228921,8225.777,31.874037,-0.46938777,-3.6915257,17.444004,19.2331,-0.0943653,13.358483
51900,0.01831564,40232.229080438614,,27.471693,-0.74391013,17.372877,17.444004,3.1698666,1.8055386e-10,,,2595,1.0062947,-0.4450053,14.230133,8225.805,31.902838,-0.46938777,-3.6919112,17.444004,19.2331,-0.34169018,30.014103
51920,0.062317666,40245.61658287048,,8.327282,-0.74375343,17.38757,17.444004,3.1686525,1.8041478e-10,,,2596,1.0045134,-0.40390855,14.231347,8225.82,31.872692,-0.46938777,-3.6922965,17.444004,19.2331,-0.339508,8.909508
51940,0.19541045,40259.375962495804,,2.209723,-0.74360543,17.278833,17.444004,3.1674776,1.8027586e-10,2.5448922e-14,,2597,0.9983835,-0.2260715,14.232522,8225.941,31.8712,-0.5510204,-3.6926816,17.444004,19.2331,-0.3625328,2.9742937
