IWMax,ReturnMin,Regret,DenMISELogFirst,ReturnMean,ReturnStepMax,Iteration,IWMin,LQGmu1_higher,Delta,Bound,IWMean,ReturnMax,LQGsigma_higher,TimeElapsed,TimestepsSoFar,DenMISEMeanLog,IWLastEpisode,IWFirstEpisode,ReturnLastEpisode,ReturnAbsMax,DenMISELogLast,LQGmu1_actor,Regret/t
28.385124,,3479.7188,-0.63098246,13.098741,19.235928,809,,-1.0,1.857738e-09,44.160995,1.0213584,17.447735,0.7214223,13014.914538383484,16180,-0.8690605,0.73233914,0.6316869,17.365467,17.447735,-0.33317643,-1.391232,4.301259
24.920425,,3479.921,-0.63143724,13.103802,19.235928,810,,-1.0,1.8531536e-09,44.161804,1.0240633,17.447735,0.31890655,13042.562416315079,16200,-0.87251437,23.420376,0.18400393,17.19895,17.447735,-3.6821973,-0.38596302,4.296198
33.64778,,3480.0547,-0.6324439,13.108933,19.235928,811,,-0.3877551,1.8485864e-09,44.495926,1.0709313,17.447735,0.01831564,13070.00590801239,16220,-0.8719583,33.64778,1.2773285e-06,17.26601,17.447735,-0.43967217,-0.39835495,4.291066
21.640331,,3480.1973,-0.6336762,13.114042,19.235928,812,,-0.3877551,1.8440361e-09,44.487843,1.0812224,17.447735,0.027547687,13097.649426460266,16240,-0.8712495,19.153196,0.013115369,17.257622,17.447735,-0.35359997,-0.3849667,4.2859573
21.104532,,3480.2578,-0.6348908,13.119239,19.235928,813,,-0.3877551,1.8395024e-09,44.14766,1.0872524,17.447735,0.027547687,13125.418783426285,16260,-0.87055755,21.078157,0.013131307,17.338596,17.447735,-0.38046205,-0.38357443,4.280761
13.529855,,3480.4072,-0.6361039,13.124315,19.235928,814,,-0.2244898,1.8349855e-09,44.09832,1.0699472,17.447735,0.041433174,13152.179055213928,16280,-0.86983913,0.008716716,7.3976245,17.250622,17.447735,-0.3638149,-0.20966904,4.2756844
14.0244255,,3481.0537,-0.6282847,13.128769,19.235928,815,,-0.3877551,1.8304852e-09,44.077602,1.0449913,17.447735,0.041433174,13179.680399417877,16300,-0.86902946,0.0012327718,0.6160036,16.753897,17.447735,-0.27382788,-0.46767625,4.2712307
19.830805,,3481.124,-0.6287554,13.133916,19.235928,816,,0.2244898,1.8260015e-09,44.03872,1.0142577,17.447735,0.057432614,13205.863402605057,16320,-0.8686231,3.5674874e-31,2.2665866e-16,17.32932,17.447735,-0.57639694,0.25382972,4.2660837
25.832766,,3490.0068,-0.62998015,13.128265,19.235928,817,,-0.71428573,1.8215346e-09,44.031643,1.0107104,17.447735,1.0,13233.774953365326,16340,-0.8688575,0.72548854,0.6816556,8.518044,17.447735,-1.0666523,-0.7368099,4.271734
30.624077,,3490.0312,-0.6303694,13.133457,19.235928,818,,-0.75510204,1.8170836e-09,44.435616,1.1296419,17.447735,0.01831564,13261.938750267029,16360,-0.8683576,21.108427,,17.374474,17.447735,-0.46732798,-0.75669754,4.2665424
19.747784,,3490.0684,-0.63159114,13.138621,19.235928,819,,-0.75510204,1.8126491e-09,44.31125,1.0555415,17.447735,0.027547687,13288.293658018112,16380,-0.8675263,19.541607,,17.362652,17.447735,-0.30132484,-0.733766,4.2613783
13.571288,,3490.08,-0.6328114,13.143805,19.235928,820,,-0.46938777,1.8082306e-09,43.98208,1.019615,17.447735,0.0529305,13315.040779590607,16400,-0.86696315,4.530404e-05,0.023660699,17.388569,17.447735,-0.45215553,-0.43128914,4.256195
72.40192,,3490.171,-0.6340013,13.148877,19.235928,821,,0.59183675,1.8038284e-09,43.980263,0.99744123,17.447735,0.01831564,13342.941608905792,16420,-0.8661965,,,17.30886,17.447735,-0.2528753,0.5828827,4.2511225
47.552032,,3501.5605,-0.6352186,13.140194,19.235928,822,,-0.10204082,1.799442e-09,43.97209,0.8353913,17.447735,0.01831564,13370.505095243454,16440,-0.86657023,,1.2541588e-19,6.011327,17.447735,-1.1384045,-0.0702343,4.2598057
49.49448,,3504.1729,-0.63643444,13.142195,19.235928,823,,-0.06122449,1.7950718e-09,43.994766,0.8642345,17.447735,0.01831564,13399.261459112167,16460,-0.86671257,43.099705,4.104542e-30,14.787407,17.447735,-0.80344677,-0.06167862,4.257805
31.221987,,3507.2969,-0.63764876,13.143571,19.235928,824,,-0.06122449,1.7907176e-09,43.91478,0.8508361,17.447735,0.027547687,13427.995440006256,16480,-0.86677086,30.991234,5.4147984e-13,14.276939,17.447735,-0.760942,-0.06669153,4.2564287
19.97361,,3510.3398,-0.6388616,13.145042,19.235928,825,,-0.10204082,1.786379e-09,43.894257,0.8660809,17.447735,0.041433174,13455.224590539932,16500,-0.86678517,13.72397,0.0017866992,14.356007,17.447735,-0.71835333,-0.11552524,4.254957
15.140769,,3511.8877,-0.6400708,13.148319,19.235928,826,,-0.14285715,1.7820562e-09,43.92901,0.95544916,17.447735,0.0529305,13483.52334189415,16520,-0.8667913,13.705996,0.49654794,15.852056,17.447735,-0.73131716,-0.11795434,4.2516804
19.471191,,3513.5654,-0.6406798,13.151432,19.235928,827,,-0.75510204,1.7777492e-09,43.888992,1.0567691,17.447735,0.027547687,13511.47588968277,16540,-0.8666731,,,15.7231655,17.447735,-0.7198335,-0.7531184,4.2485676
28.212593,,3513.6133,-0.64188826,13.156505,19.235928,828,,0.3469388,1.7734577e-09,43.880802,1.071293,17.447735,0.041433174,13537.553459405899,16560,-0.86590105,,,17.351276,17.447735,-0.27521348,0.30848014,4.243495
34.403633,,3522.7754,-0.64309525,13.150572,19.235928,829,,-0.63265306,1.7691818e-09,43.859406,1.0175194,17.447735,0.01831564,13565.998911380768,16580,-0.8659818,,,8.238255,17.447735,-0.9935021,-0.620914,4.249428
8.289092,,3522.7764,-0.64430076,13.155691,19.235928,830,,-0.46938777,1.7649211e-09,43.834442,1.0092235,17.447735,0.08638168,13593.515653371811,16600,-0.8654912,1.5732254,0.7966429,17.399261,17.447735,-0.46160343,-0.50346977,4.2443085
18.347204,,3522.8164,-0.6445455,13.160749,19.235928,831,,0.3469388,1.7606758e-09,43.835197,1.0781806,17.447735,0.062317666,13621.415417432785,16620,-0.8649278,,1.2697789e-21,17.359417,17.447735,-0.40406016,0.28613842,4.23925
31.79056,,3531.8584,-0.6457482,13.154978,19.235928,832,,-0.5102041,1.7564461e-09,43.797253,1.0872595,17.447735,0.01831564,13652.478839874268,16640,-0.86504817,,2.1655884e-33,8.359208,17.447735,-1.0360922,-0.51115495,4.245022
13.250992,,3531.8672,-0.64694935,13.160063,19.235928,833,,-0.75510204,1.7522316e-09,43.7934,1.0265889,17.447735,0.041433174,13682.95349740982,16660,-0.86433023,4.0120582e-07,5.2608803e-28,17.390251,17.447735,-0.3391202,-0.68400013,4.239937
32.149704,,3531.8828,-0.64814913,13.165128,19.235928,834,,-0.67346936,1.7480322e-09,44.08532,1.0911285,17.447735,0.01831564,13715.122830152512,16680,-0.86379164,28.560007,,17.384155,17.447735,-0.43623564,-0.69438636,4.234872
13.9917755,,3531.9053,-0.6493474,13.170174,19.235928,835,,-0.67346936,1.7438475e-09,43.85335,1.0113173,17.447735,0.041433174,13745.536700963974,16700,-0.86324894,13.787737,4.8904577e-19,17.37764,17.447735,-0.4864748,-0.67313284,4.229826
29.74822,,3531.9082,-0.65054435,13.175229,19.235928,836,,-0.2244898,1.7396783e-09,43.759003,1.1628299,17.447735,0.01831564,13777.149743556976,16720,-0.8626122,,0.4179281,17.396294,17.447735,-0.3365346,-0.23413843,4.2247705
13.483319,,3532.3389,-0.65124,13.179762,19.235928,837,,0.26530612,1.7355238e-09,43.75448,1.0383997,17.447735,0.08638168,13808.386130094528,16740,-0.8618063,3.5597415e-07,1.9572697e-08,16.97017,17.447735,-0.33635432,0.3565922,4.2202377
45.169678,,3541.791,-0.65243405,13.173518,19.235928,838,,0.59183675,1.7313841e-09,43.749023,0.9457739,17.447735,0.027547687,13840.690247058868,16760,-0.86193085,5.7517497e-15,,7.9469237,17.447735,-0.99968654,0.56821203,4.2264814
12.877154,,3553.0264,-0.6536266,13.165165,19.235928,839,,-0.71428573,1.7272593e-09,43.732967,1.0105408,17.447735,0.0529305,13872.714030981064,16780,-0.86237466,,3.5276503e-14,6.16508,17.447735,-1.162003,-0.6597577,4.2348347
30.388649,,3553.041,-0.6548178,13.170189,19.235928,840,,-0.67346936,1.7231493e-09,43.78842,1.1184863,17.447735,0.01831564,13904.4924929142,16800,-0.861764,23.492523,,17.385893,17.447735,-0.35584646,-0.66765684,4.2298107
22.289772,,3553.0469,-0.6560076,13.175211,19.235928,841,,0.46938777,1.7190539e-09,43.734818,0.9646432,17.447735,0.057432614,13935.73137640953,16820,-0.8609731,,1.4119981e-36,17.393633,17.447735,-0.30026987,0.41330674,4.2247887
30.345297,,3562.8975,-0.6571959,13.16853,19.235928,842,,-0.020408163,1.714973e-09,43.732788,0.84953785,17.447735,0.035191916,13967.182260990143,16840,-0.8611282,3.051048e-32,3.297646e-11,7.5493736,17.447735,-0.9486436,0.0035401378,4.231469
91.326324,,3570.8477,-0.6583829,13.164118,19.235928,843,,0.9183673,1.7109066e-09,43.716858,1.0185714,17.447735,0.01831564,13996.016400814056,16860,-0.86141115,,,9.449596,17.447735,-0.9401601,0.9145348,4.235882
80.0923,,3586.7578,-0.6595684,13.150287,19.235928,844,,0.71428573,1.7068548e-09,43.695763,0.984302,17.447735,0.01831564,14022.127237319946,16880,-0.86200935,9.248728e-25,,1.4897587,17.447735,-1.3465388,0.7310499,4.249713
7.1222577,,3599.92,-0.6607526,13.13974,19.235928,845,,-0.59183675,1.7028177e-09,43.696266,0.9992454,17.447735,0.09372906,14049.197443962097,16900,-0.8625221,,0.032618236,4.238817,17.447735,-1.2477598,-0.66790015,4.2602596
29.400354,,3599.9697,-0.6618967,13.144716,19.235928,846,,-0.67346936,1.6987943e-09,43.884087,1.149065,17.447735,0.01831564,14077.529729366302,16920,-0.8618615,28.095957,,17.349663,17.447735,-0.3007931,-0.69989896,4.2552834
18.94569,,3599.9717,-0.663078,13.149738,19.235928,847,,-0.67346936,1.6947854e-09,43.676308,1.069429,17.447735,0.027547687,14106.987242937088,16940,-0.86124235,14.64773,,17.397934,17.447735,-0.47162348,-0.63807666,4.2502613
9.786671,,3599.9922,-0.664258,13.154725,19.235928,848,,-0.2244898,1.6907905e-09,43.662674,1.01111,17.447735,0.062317666,14134.42896437645,16960,-0.86060536,2.55618e-09,8.3572035,17.379349,17.447735,-0.38190916,-0.24454212,4.2452745
28.095314,,3600.457,-0.6556296,13.159179,19.235928,849,,-1.0,1.6868099e-09,43.656284,0.9500614,17.447735,0.027547687,14162.104945659637,16980,-0.8601045,,,16.936132,17.447735,-0.44273248,-0.962187,4.240821
37.015736,,3600.625,-0.65680677,13.163971,19.235928,850,,-0.9591837,1.6828433e-09,44.06848,0.99904865,17.447735,0.01831564,14189.379189252853,17000,-0.8597948,36.710186,,17.23271,17.447735,-0.5354367,-0.96851134,4.2360287
35.51278,,3600.7979,-0.6579825,13.168744,19.235928,851,,-0.9591837,1.6788906e-09,43.7231,1.0079947,17.447735,0.01831564,14218.2789311409,17020,-0.85939616,31.728075,,17.226784,17.447735,-0.50581974,-0.97705775,4.2312555
22.702892,,3600.9795,-0.6591569,13.173498,19.235928,852,,-0.9591837,1.6749518e-09,43.727604,1.0171543,17.447735,0.027547687,14245.399281024933,17040,-0.858966,19.102228,,17.217482,17.447735,-0.48740402,-0.9354501,4.2265015
13.570583,,3601.125,-0.66032994,13.178282,19.235928,853,,-0.06122449,1.671027e-09,43.51861,0.888763,17.447735,0.06761824,14272.129981040955,17060,-0.85836655,4.2481856e-36,0.060684133,17.254826,17.447735,-0.355976,-0.14178053,4.221718
8.551325,,3602.164,-0.6614304,13.182009,19.235928,854,,-0.18367347,1.6671158e-09,43.57821,0.9879814,17.447735,0.079610266,14300.445017576218,17080,-0.8582843,8.551325,4.664795,16.361002,17.447735,-0.672869,-0.17671308,4.217991
5.7763977,,3602.83,-0.6571533,13.186164,19.235928,855,,-0.5102041,1.6632183e-09,43.49881,0.9998845,17.447735,0.11973804,14327.256311416626,17100,-0.85770077,0.09724448,1.0137278,16.733965,17.447735,-0.34455276,-0.4878982,4.2138357
31.17534,,3602.8623,-0.6571373,13.191048,19.235928,856,,-0.5102041,1.6593346e-09,43.5175,1.1012871,17.447735,0.01831564,14355.77517414093,17120,-0.8573115,17.501842,2.1903802e-33,17.367605,17.447735,-0.5228356,-0.50538516,4.208952
29.104172,,3602.8818,-0.6583048,13.195937,19.235928,857,,0.59183675,1.6554644e-09,43.472908,0.914203,17.447735,0.041433174,14382.215627670288,17140,-0.8566088,,,17.381153,17.447735,-0.34176803,0.6364246,4.2040625
25.009647,,3614.8633,-0.659471,13.186872,19.235928,858,,-1.0,1.6516077e-09,43.472694,1.0164108,17.447735,0.47965226,14409.204987287521,17160,-0.85707587,0.007879183,0.5214242,5.4169383,17.447735,-1.1605262,-0.56367123,4.213128
34.05009,,3614.8828,-0.6600283,13.191754,19.235928,859,,-0.5510204,1.6477646e-09,43.499634,1.031174,17.447735,0.01831564,14436.03364610672,17180,-0.8566374,28.051191,,17.38171,17.447735,-0.49151173,-0.566435,4.2082453
12.037733,,3614.8975,-0.66119176,13.1966305,19.235928,860,,0.020408163,1.6439349e-09,43.413128,0.9420976,17.447735,0.08638168,14462.943446159363,17200,-0.8561721,7.049723e-10,0.02109625,17.385393,17.447735,-0.4736377,0.007337096,4.203369
85.14023,,3622.7764,-0.6623293,13.192361,19.235928,861,,0.79591835,1.6401184e-09,43.39897,1.0220765,17.447735,0.01831564,14490.133066654205,17220,-0.85631716,,,9.521021,17.447735,-0.91929585,0.80210596,4.2076387
5.472973,,3636.9297,-0.6634901,13.180823,19.235928,862,,-0.26530612,1.6363152e-09,43.375496,0.9752472,17.447735,0.14097345,14516.748144388199,17240,-0.8568292,3.6409044e-12,5.46439,3.2469563,17.447735,-1.2864748,-0.4781226,4.2191763
39.218037,,3636.9775,-0.6583303,13.185657,19.235928,863,,-0.46938777,1.6325252e-09,43.96559,0.9479731,17.447735,0.01831564,14543.004501104355,17260,-0.8565348,34.603104,2.6504863e-22,17.351286,17.447735,-0.576601,-0.4751954,4.214343
37.556755,,3636.959,-0.6594884,13.190557,19.235928,864,,-0.46938777,1.6287484e-09,43.66729,0.961519,17.447735,0.01831564,14571.12353849411,17280,-0.8562499,35.718,2.6535617e-22,17.418392,17.447735,-0.5448652,-0.45035523,4.209443
23.960762,,3637.0176,-0.6606451,13.195355,19.235928,865,,-0.46938777,1.6249847e-09,43.57193,0.99759865,17.447735,0.027547687,14600.137182474136,17300,-0.85580975,17.424513,1.555339e-09,17.3429,17.447735,-0.4236472,-0.42650747,4.204644
3.9963734,,3637.0967,-0.66180056,13.200119,19.235928,866,,-0.63265306,1.6212338e-09,43.373016,0.99613047,17.447735,0.16597496,14625.629497289658,17320,-0.8551388,1.4475105,0.48792312,17.31929,17.447735,-0.26418248,-0.6306499,4.1998806
32.9884,,3637.1084,-0.66239136,13.204949,19.235928,867,,-0.63265306,1.6174961e-09,43.6134,1.0604988,17.447735,0.01831564,14655.934968233109,17340,-0.8546435,32.9884,,17.389948,17.447735,-0.42107502,-0.6278928,4.1950502
21.248232,,3637.1182,-0.66354406,13.209771,19.235928,868,,-0.63265306,1.6137714e-09,43.549446,1.0316973,17.447735,0.027547687,14687.878743648529,17360,-0.8540637,21.232073,7.529687e-35,17.389284,17.447735,-0.3975448,-0.6329143,4.1902285
38.16768,,3637.1172,-0.6646955,13.214594,19.235928,869,,0.9183673,1.6100593e-09,43.36344,0.9355702,17.447735,0.041433174,14718.776240348816,17380,-0.85346085,,,17.401484,17.447735,-0.35333204,0.8807453,4.1854057
20.30728,,3652.4746,-0.6658456,13.201754,19.235928,870,,0.5510204,1.6063603e-09,43.311356,0.86653006,17.447735,0.06761824,14749.579021453857,17400,-0.8541493,0.00015995413,1.8048335e-32,2.042062,17.447735,-1.3734479,0.6220804,4.198246
47.396378,,3664.294,-0.66699433,13.193003,19.235928,871,,-0.877551,1.6026739e-09,43.309723,0.779999,17.447735,0.01831564,14780.5450360775,17420,-0.85463697,,,5.581298,17.447735,-1.1398251,-0.84451616,4.206997
40.736946,,3664.372,-0.6681418,13.197739,19.235928,872,,-0.8367347,1.5990003e-09,43.721176,0.93563795,17.447735,0.01831564,14811.529060840607,17440,-0.85468537,38.68524,,17.32131,17.447735,-0.6646466,-0.855552,4.202261
19.767946,,3664.457,-0.6692879,13.202454,19.235928,873,,0.10204082,1.5953392e-09,43.28756,1.0472913,17.447735,1.0,14842.702286481857,17460,-0.8545977,0.5072984,0.72422415,17.315277,17.447735,-0.69877464,0.8545274,4.197546
31.25542,,3679.4004,-0.6696035,13.190159,19.235928,874,,-0.63265306,1.5916906e-09,43.216766,1.0801758,17.447735,0.01831564,14874.23488163948,17480,-0.8551836,,,2.4562798,17.447735,-1.4119349,-0.6288744,4.209841
20.180805,,3679.4023,-0.67074704,13.194969,19.235928,875,,-0.63265306,1.5880545e-09,43.22038,1.0379034,17.447735,0.027547687,14906.786589860916,17500,-0.8545206,20.180805,7.584113e-35,17.398514,17.447735,-0.3412412,-0.6834438,4.2050304
12.957686,,3679.4219,-0.67188925,13.199746,19.235928,876,,-0.42857143,1.5844309e-09,43.1765,1.0721025,17.447735,0.041433174,14937.409225225449,17520,-0.8538696,7.9989874e-08,0.030608578,17.379572,17.447735,-0.31380606,-0.41952524,4.2002535
28.357723,,3679.5674,-0.67299515,13.20437,19.235928,877,,-0.42857143,1.5808197e-09,43.183052,1.1665702,17.447735,0.01831564,14969.254371404648,17540,-0.8531248,25.187136,2.2656866e-13,17.254549,17.447735,-0.26724306,-0.41352442,4.19563
15.154785,,3679.6816,-0.6741348,13.209018,19.235928,878,,-0.9591837,1.5772208e-09,43.15686,0.99459434,17.447735,0.041433174,14997.012442588806,17560,-0.85227937,2.7328802e-37,,17.285189,17.447735,-0.26446828,-0.92294633,4.190982
30.407312,,3679.8184,-0.67527306,13.213631,19.235928,879,,-0.9183673,1.5736342e-09,43.35413,1.1313207,17.447735,0.01831564,15021.313189029694,17580,-0.8516951,29.294958,,17.26355,17.447735,-0.32760534,-0.9265762,4.186369
39.243843,,3679.9482,-0.6764101,13.218241,19.235928,880,,-0.8367347,1.5700596e-09,43.14605,0.9333766,17.447735,0.01831564,15046.900281906128,17600,-0.8509397,0.00017592689,,17.271114,17.447735,-0.30388418,-0.8207689,4.181759
43.198982,,3680.0137,-0.6775458,13.222912,19.235928,881,,-0.14285715,1.5664975e-09,43.147297,0.9056718,17.447735,0.01831564,15074.193983078003,17620,-0.8506347,,2.7896902e-11,17.333752,17.447735,-0.5012976,-0.12048689,4.177088
13.866397,,3681.085,-0.67868024,13.226434,19.235928,882,,0.14285715,1.5629473e-09,43.107666,1.0283818,17.447735,0.079610266,15101.841281175613,17640,-0.8506207,0.04374808,7.3507845e-06,16.329245,17.447735,-0.7301722,0.23025365,4.173566
10.87286,,3689.8633,-0.6798134,13.221218,19.235928,883,,-0.63265306,1.5594092e-09,43.101463,1.0074711,17.447735,0.0529305,15129.135420084,17660,-0.85084957,,3.4439307e-09,8.621954,17.447735,-1.0760871,-0.67763287,4.1787815
62.254856,,3689.8594,-0.6809452,13.22595,19.235928,884,,0.42857143,1.5558832e-09,43.100082,1.2200303,17.447735,0.01831564,15155.050396203995,17680,-0.8501895,,,17.4043,17.447735,-0.27088106,0.43397525,4.1740494
8.306468,,3699.8691,-0.6820758,13.219357,19.235928,885,,-0.67346936,1.5523689e-09,43.0936,1.0104469,17.447735,0.07336965,15183.14029622078,17700,-0.8501477,,6.14651e-06,7.3899326,17.447735,-1.003529,-0.55811113,4.180643
33.36207,,3699.872,-0.6832051,13.2240715,19.235928,886,,-0.5510204,1.5488667e-09,43.273415,1.0507725,17.447735,0.01831564,15210.010758399963,17720,-0.8496865,31.67214,,17.396389,17.447735,-0.44931537,-0.5705477,4.175928
21.441614,,3699.8818,-0.68433315,13.228769,19.235928,887,,-0.5510204,1.5453763e-09,43.11724,1.0231394,17.447735,0.027547687,15237.136191606522,17740,-0.8492254,18.165812,2.8235196e-20,17.39131,17.447735,-0.47788092,-0.565982,4.1712303
3.71937,,3699.9004,-0.6854599,13.233444,19.235928,888,,-0.3469388,1.5418976e-09,43.101627,0.98223865,17.447735,0.21203151,15262.516491174698,17760,-0.8487428,1.7055246,3.5530615,17.380053,17.447735,-0.43540654,-0.66271025,4.1665554
29.721678,,3699.9297,-0.6825922,13.238099,19.235928,889,,-0.9183673,1.5384308e-09,43.02189,1.1317064,17.447735,0.01831564,15291.074408531189,17780,-0.8480898,,,17.37103,17.447735,-0.24988267,-0.9471748,4.1619005
15.748285,,3700.0781,-0.6837164,13.242609,19.235928,890,,0.46938777,1.5349755e-09,43.01902,0.968327,17.447735,0.08638168,15317.932127952576,17800,-0.8474575,,4.1278885e-16,17.252098,17.447735,-0.40297872,0.3530354,4.1573906
6.6998544,,3709.5088,-0.68483937,13.23669,19.235928,891,,-0.71428573,1.531532e-09,43.0079,1.0000297,17.447735,0.10170138,15346.77805352211,17820,-0.8477392,1.3764705e-23,0.00085634063,7.969904,17.447735,-1.0621991,-0.8593427,4.16331
25.357883,,3709.5957,-0.6859601,13.241261,19.235928,892,,-0.8367347,1.5281e-09,43.04579,0.93228525,17.447735,0.027547687,15373.637304544449,17840,-0.84758765,21.04906,,17.312778,17.447735,-0.71072006,-0.90388894,4.158739
19.371063,,3709.7275,-0.68708056,13.245769,19.235928,893,,-0.9183673,1.5246795e-09,43.22559,1.0592526,17.447735,0.027547687,15401.576820850372,17860,-0.84718585,19.049793,,17.267654,17.447735,-0.412273,-0.8900063,4.154231
24.952322,,3709.832,-0.68819976,13.250299,19.235928,894,,-0.877551,1.5212704e-09,43.13336,0.91535217,17.447735,0.03243324,15430.036382198334,17880,-0.84684443,20.662575,,17.296082,17.447735,-0.59243023,-0.8389157,4.1497
10.339639,,3709.915,-0.6893177,13.254844,19.235928,895,,-0.9183673,1.5178728e-09,43.023964,0.96840113,17.447735,0.062317666,15457.383719205856,17900,-0.84658605,4.797165,2.1099461e-22,17.31674,17.447735,-0.5241961,-0.9582549,4.145156
30.009916,,3710.084,-0.6904344,13.25928,19.235928,896,,-0.2244898,1.5144865e-09,43.01374,1.1570827,17.447735,0.01831564,15484.177771091461,17920,-0.84615433,,0.43493623,17.23123,17.447735,-0.42488766,-0.20791683,4.1407194
86.362976,,3710.6582,-0.69106454,13.263257,19.235928,897,,0.8367347,1.5111117e-09,42.996887,0.9219715,17.447735,0.01831564,15511.436757087708,17940,-0.8453772,,,16.825886,17.447735,-0.29251954,0.8805647,4.1367426
2.6221304,,3726.0127,-0.6921788,13.250765,19.235928,898,,-0.59183675,1.507748e-09,42.902706,0.9815908,17.447735,0.24963507,15538.095533370972,17960,-0.84610915,1.8051026e-07,1.4639289,2.044958,17.447735,-1.398177,-0.9749862,4.149235
22.363102,,3726.1895,-0.69166285,13.255184,19.235928,899,,-0.9591837,1.5043956e-09,43.14542,1.0475324,17.447735,0.027547687,15565.938158512115,17980,-0.84572613,19.911087,,17.224134,17.447735,-0.48291117,-0.9664052,4.1448154
32.775192,,3726.3574,-0.6927746,13.259603,19.235928,900,,-0.9591837,1.5010546e-09,43.015144,1.0637494,17.447735,0.01831564,15593.444167137146,18000,-0.845223,31.042473,,17.23208,17.447735,-0.4320238,-0.98432,4.140397
27.51552,,3726.542,-0.6938851,13.263992,19.235928,901,,-1.0,1.4977246e-09,43.048775,0.922074,17.447735,0.041433174,15621.648711204529,18020,-0.84475094,14.354157,,17.213903,17.447735,-0.47091374,-0.9815045,4.1360073
10.259608,,3726.7324,-0.69499433,13.268368,19.235928,902,,0.18367347,1.4944055e-09,42.873066,1.0266204,17.447735,0.11035183,15649.189217567444,18040,-0.84440506,3.49463e-24,0.0010595426,17.210497,17.447735,-0.44769365,0.011691034,4.131632
27.458937,,3734.296,-0.6961012,13.264566,19.235928,903,,-0.71428573,1.4910975e-09,42.85855,0.99327314,17.447735,1.0,15675.805690526962,18060,-0.84448457,0.78406924,0.72825086,9.835974,17.447735,-0.93920165,-2.4085796,4.135433
28.186977,,3742.7324,-0.69640183,13.259809,19.235928,904,,-0.14285715,1.4878003e-09,42.808815,0.92998075,17.447735,0.027547687,15702.478579759598,18080,-0.8497865,,0.00011914292,8.964521,17.447735,-5.6275353,-0.10825946,4.140191
72.01875,,3744.0693,-0.6975073,13.262907,19.235928,905,,1.0,1.4845142e-09,42.73567,1.2568165,17.447735,0.027547687,15734.274942159653,18100,-0.84974414,,,16.063366,17.447735,-0.7324892,0.94279826,4.1370926
20.991241,,3760.456,-0.6986117,13.249386,19.235928,906,,-0.9591837,1.4812389e-09,42.72083,1.0570889,17.447735,0.027547687,15765.675245285034,18120,-0.8501561,,,1.0118133,17.447735,-1.4411194,-0.9158302,4.150614
51.3359,,3760.581,-0.6997148,13.253824,19.235928,907,,0.67346936,1.4779744e-09,42.699787,0.9787405,17.447735,0.027547687,15795.311879396439,18140,-0.84944016,,,17.27492,17.447735,-0.24972275,0.6731398,4.1461754
29.978222,,3773.002,-0.70081675,13.244711,19.235928,908,,-0.10204082,1.4747209e-09,42.680275,0.89869523,17.447735,0.027547687,15824.744857549667,18160,-0.8499007,,2.4900617e-08,4.979178,17.447735,-1.2285491,-0.104042865,4.1552887
9.089851,,3774.6504,-0.70191747,13.247469,19.235928,909,,-0.020408163,1.4714778e-09,42.687508,0.94891405,17.447735,0.11973804,15856.325099945068,18180,-0.84986275,5.2795258,0.6402364,15.752826,17.447735,-0.70426345,-0.021188593,4.1525307
28.433805,,3781.0166,-0.7023129,13.245037,19.235928,910,,-0.67346936,1.4682456e-09,42.675682,1.1451674,17.447735,0.01831564,15888.469663858414,18200,-0.85006547,,,11.033712,17.447735,-0.9809376,-0.6917482,4.1549625
28.389782,,3781.043,-0.70341116,13.249568,19.235928,911,,-0.42857143,1.465024e-09,42.666973,1.156633,17.447735,0.01831564,15918.470670938492,18220,-0.8494166,,2.3356596e-13,17.373024,17.447735,-0.39089608,-0.43197203,4.1504316
18.36711,,3781.0986,-0.70450824,13.254058,19.235928,912,,-0.42857143,1.461813e-09,42.66172,1.1157001,17.447735,0.027547687,15947.419872283936,18240,-0.84859616,18.36711,1.4335576e-05,17.344015,17.447735,-0.24528265,-0.43954492,4.1459417
18.488314,,3781.1582,-0.70560414,13.2585335,19.235928,913,,-0.67346936,1.4586126e-09,42.63812,1.0774041,17.447735,0.027547687,15979.547384500504,18260,-0.8478526,4.2007722e-15,,17.34063,17.447735,-0.2773857,-0.68799716,4.141466
13.8522215,,3781.162,-0.70669883,13.263061,19.235928,914,,-0.9591837,1.4554226e-09,42.62961,1.0167266,17.447735,0.041433174,16009.649695158005,18280,-0.8472119,6.687162e-09,,17.39725,17.447735,-0.33171144,-0.9508776,4.136939
19.78531,,3781.3135,-0.70779234,13.267417,19.235928,915,,-0.2244898,1.4522431e-09,42.624146,1.1005403,17.447735,0.027547687,16042.335968494415,18300,-0.84662473,,3.8399441,17.24846,17.447735,-0.32151252,-0.21122141,4.1325827
10.19129,,3781.8467,-0.7046967,13.271346,19.235928,916,,-0.8367347,1.449074e-09,42.61671,0.96518826,17.447735,0.07336965,16068.4020550251,18320,-0.84591013,1.1901189e-15,3.4785649e-12,16.865883,17.447735,-0.28409004,-0.83813953,4.1286535
36.77638,,3781.9072,-0.70578784,13.275783,19.235928,917,,-0.8367347,1.4459152e-09,42.61846,0.97991925,17.447735,0.01831564,16093.708632469177,18340,-0.84560305,36.77638,,17.34046,17.447735,-0.5267358,-0.8451555,4.124217
