LQGsigma_higher,Regret,IWFirstEpisode,IWMax,LQGmu1_actor,IWMin,ReturnStepMax,IWLastEpisode,Regret/t,Bound,ReturnMin,TimeElapsed,IWMean,DenMISELogLast,LQGmu1_higher,DenMISELogFirst,ReturnLastEpisode,TimestepsSoFar,ReturnMean,ReturnMax,DenMISEMeanLog,ReturnAbsMax,Iteration,Delta
1.0,1472.9512,7.117129,7.440198,-0.5272657,,19.222624,0.62035185,4.9594316,62.91502,,3475.662161588669,0.92694134,-0.53665435,-0.020408163,-4.659486,17.34874,5940,12.440568,17.433975,-0.88387334,17.433975,297,1.3783788e-08
0.01831564,1472.9749,,47.87339,-0.9998972,,19.222624,,4.942869,62.666157,,3487.897579908371,0.7976066,-0.7920831,-1.0,-4.6391664,17.376196,5960,12.45713,17.433975,-0.88381547,17.433975,298,1.3691435e-08
0.03243324,1473.1792,,24.35847,-0.48068106,,19.222624,,4.92702,62.483795,,3499.663322210312,0.7635406,-0.71466184,-0.5102041,-4.642516,17.195988,5980,12.47298,17.433975,-0.88405424,17.433975,299,1.36000065e-08
0.041433174,1473.241,,14.866871,-0.3016425,,19.222624,0.0023593518,4.910803,62.441162,,3511.594637155533,1.0629193,-0.56064713,-0.30612245,-4.6458554,17.338188,6000,12.489197,17.433975,-0.88382995,17.433975,300,1.350949e-08
0.01831564,1473.5771,,50.254913,-0.040933847,,19.222624,,4.895605,62.377766,,3523.255820274353,1.218609,-0.27173406,-0.020408163,-4.649183,17.063856,6020,12.504395,17.433975,-0.88164824,17.433975,301,1.3419877e-08
0.01831564,1477.9253,,46.33076,-0.7268885,,19.222624,,4.893792,62.385754,,3535.1190581321716,0.8652726,-0.7066577,-0.71428573,-4.6524997,13.051652,6040,12.506207,17.433975,-0.880552,17.433975,302,1.33311495e-08
0.027547687,1477.9316,,27.278574,-0.8674353,,19.222624,0.010049843,4.8776627,62.28176,,3547.0555477142334,0.9477237,-0.67695767,-0.8367347,-4.6558056,17.39349,6060,12.522337,17.433975,-0.8804457,17.433975,303,1.3243301e-08
0.041433174,1478.0295,,16.46889,-0.4461501,,19.222624,1.6076466e-19,4.8619385,62.224014,,3559.1132872104645,0.97825664,-0.6079049,-0.46938777,-4.6591005,17.302565,6080,12.538061,17.433975,-0.8798052,17.433975,304,1.3156318e-08
0.0529305,1478.1162,,13.451268,-0.26446906,,19.222624,2.114768,4.846282,62.196793,,3570.845776319504,1.0299629,-0.48573816,-0.3469388,-4.6623845,17.313177,6100,12.553718,17.433975,-0.8786438,17.433975,305,1.3070188e-08
0.01831564,1478.4775,,48.557278,-0.28704697,,19.222624,48.557278,4.831626,62.048927,,3582.659465789795,0.81637925,-0.8027269,-0.26530612,-4.665658,17.03863,6120,12.568374,17.433975,-0.8783396,17.433975,306,1.29849e-08
0.01831564,1478.8774,,52.34027,-0.9363125,,19.222624,,4.81719,62.034073,,3594.6022160053253,0.63654923,-0.41273093,-0.9183673,-4.6689205,16.999891,6140,12.582809,17.433975,-0.8775203,17.433975,307,1.2900446e-08
0.027547687,1479.0254,,30.485855,-1.0005696,,19.222624,2.1116793,4.8020315,62.006638,,3606.388158082962,0.99368495,-0.7470265,-1.0,-4.6721725,17.252241,6160,12.597968,17.433975,-0.87837845,17.433975,308,1.2816814e-08
0.01831564,1479.2222,,53.322147,0.15633664,,19.222624,,4.7871256,62.005005,,3618.401865720749,1.3648615,-0.65752757,0.14285715,-4.675414,17.203316,6180,12.612874,17.433975,-0.87778926,17.433975,309,1.2733992e-08
0.01831564,1487.7402,,44.548424,-0.06913901,,19.222624,1.1126699e-29,4.799162,62.000134,,3630.316607236862,1.1159061,-0.7993368,-0.06122449,-4.678645,8.882125,6200,12.600838,17.433975,-0.87663907,17.433975,310,1.2651969e-08
0.10170138,1490.2302,,6.948262,-0.3343662,,19.222624,0.0031034248,4.7917366,62.002754,,3642.3020198345184,0.9463354,-0.6021715,-0.46938777,-4.6818657,14.909796,6220,12.608263,17.433975,-0.87555665,17.433975,311,1.25707365e-08
0.14097345,1490.4282,1.1690649e-30,5.4001365,-0.10671934,,19.222624,2.5300713,4.777014,62.020252,,3653.8890006542206,0.98266935,-0.4593229,-0.18367347,-4.6850758,17.20184,6240,12.622986,17.433975,-0.8744121,17.433975,312,1.2490284e-08
0.027547687,1491.9915,,21.532192,-0.6416765,,19.222624,,4.7667465,61.834167,,3665.6364681720734,1.196821,-0.7252542,-0.67346936,-4.688276,15.836652,6260,12.633253,17.433975,-0.8740041,17.433975,313,1.24106005e-08
0.01831564,1491.9961,,30.821188,-0.6793474,,19.222624,27.1053,4.7515793,62.175583,,3677.624513864517,1.3717121,-0.34002602,-0.63265306,-4.691466,17.395666,6280,12.64842,17.433975,-0.87176746,17.433975,314,1.2331678e-08
0.041433174,1492.0022,,17.463694,-0.8313927,,19.222624,0.010104709,4.736514,61.62509,,3689.497381925583,0.95463634,-0.3551243,-0.8367347,-4.6946454,17.393915,6300,12.663486,17.433975,-0.8690937,17.433975,315,1.2253507e-08
0.062317666,1492.0752,,18.272383,0.62289464,,19.222624,,4.721757,61.549736,,3701.564778804779,0.96845514,-0.5281495,0.67346936,-4.697815,17.326849,6320,12.678243,17.433975,-0.86820984,17.433975,316,1.2176075e-08
0.08638168,1503.9031,,14.754749,0.43347943,,19.222624,14.754749,4.744174,61.555058,,3713.453221797943,0.9983192,-1.167905,0.63265306,-4.7009745,5.572068,6340,12.655826,17.433975,-0.86930823,17.433975,317,1.2099376e-08
1.0,1513.9092,29.213076,42.666687,0.031993866,,19.222624,0.38837233,4.760721,61.39493,,3725.324044942856,1.2425498,-1.0005794,-1.0,-4.704124,7.3938484,6360,12.639278,17.433975,-0.86976343,17.433975,318,1.2023399e-08
0.01831564,1522.1909,,58.47647,0.030344889,,19.222624,49.00732,4.771758,62.22454,,3737.3054320812225,1.1087717,-1.0109729,0.020408163,-4.6193767,9.118765,6380,12.628242,17.433975,-0.869537,17.433975,319,1.1948135e-08
0.03243324,1530.4653,,25.15813,-0.72411096,,19.222624,,4.7827034,61.183598,,3749.088723897934,0.94005316,-0.86266136,-0.75510204,-4.6225066,9.125219,6400,12.617296,17.433975,-0.8693592,17.433975,320,1.1873575e-08
0.041433174,1530.4812,,17.95902,-0.7522857,,19.222624,17.95902,4.7678537,61.150284,,3761.099445581436,1.0387865,-0.6514741,-0.71428573,-4.6256266,17.384134,6420,12.632146,17.433975,-0.86893374,17.433975,321,1.1799712e-08
0.07336965,1530.5181,,10.26033,-0.6058382,,19.222624,10.23261,4.7531624,61.312057,,3773.0725796222687,1.0197589,-0.63301015,-0.75510204,-4.628737,17.362963,6440,12.646837,17.433975,-0.8681323,17.433975,322,1.1726537e-08
0.027547687,1530.5342,,26.64727,-0.060267054,,19.222624,,4.738497,61.118397,,3785.1665081977844,1.0742579,-0.4491533,-0.06122449,-4.631838,17.383778,6460,12.661503,17.433975,-0.8668003,17.433975,323,1.1654039e-08
0.041433174,1533.9434,,20.892153,-0.87248105,,19.222624,,4.734392,60.95609,,3797.106832265854,0.80875784,-0.53406084,-0.9183673,-4.634929,13.991231,6480,12.665607,17.433975,-0.8656391,17.433975,324,1.1582212e-08
0.01831564,1534.0415,,37.549942,-0.5892071,,19.222624,,4.720127,60.926918,,3808.833199262619,1.1263273,-0.59250116,-0.59183675,-4.6380105,17.301743,6500,12.6798725,17.433975,-0.86543053,17.433975,325,1.1511046e-08
0.1800923,1534.0576,3.5668367e-22,5.3442035,-0.12548865,,19.222624,0.023758963,4.705698,60.87513,,3820.9733126163483,0.99617875,-0.45252213,-0.020408163,-4.641083,17.383753,6520,12.694302,17.433975,-0.86390656,17.433975,326,1.1440536e-08
0.01831564,1535.6748,,41.034,-0.1356124,,19.222624,28.821638,4.696254,61.7929,,3832.8687756061554,1.0871168,-0.7296897,-0.14285715,-4.6441455,15.783019,6540,12.703746,17.433975,-0.86351925,17.433975,327,1.137067e-08
0.027547687,1536.5171,,25.088718,-0.15866672,,19.222624,25.088718,4.6845036,60.70427,,3845.0923669338226,1.037663,-0.5841019,-0.14285715,-4.647199,16.557375,6560,12.715496,17.433975,-0.86255145,17.433975,328,1.1301442e-08
0.01831564,1537.4927,,62.18991,0.4447352,,19.222624,,4.673229,60.701065,,3856.938639163971,1.1405721,-0.522599,0.42857143,-4.6502433,16.42494,6580,12.72677,17.433975,-0.8614892,17.433975,329,1.1232844e-08
0.027547687,1547.5889,,19.220367,-0.65695167,,19.222624,,4.689663,60.664543,,3869.1246304512024,1.2464908,-0.88943845,-0.63265306,-4.653278,7.303849,6600,12.710337,17.433975,-0.8613675,17.433975,330,1.1164868e-08
0.01831564,1547.602,,29.389112,-0.3299213,,19.222624,,4.675535,60.644264,,3881.083072423935,1.4297084,-0.2791024,-0.30612245,-4.656304,17.386337,6620,12.724464,17.433975,-0.8589392,17.433975,331,1.109751e-08
0.041433174,1547.7979,,28.64159,0.44201124,,19.222624,,4.6620417,60.3891,,3892.9553105831146,0.6376049,-0.42292693,0.3469388,-4.6593204,17.204218,6640,12.737958,17.433975,-0.8564755,17.433975,332,1.1030757e-08
0.09372906,1557.8721,,12.2675905,0.51580054,,19.222624,10.22875,4.678295,60.277573,,3905.0654101371765,0.9263663,-0.88707435,0.42857143,-4.662328,7.3258414,6660,12.7217045,17.433975,-0.8576937,17.433975,333,1.0964606e-08
0.041433174,1568.5903,,12.315884,-0.6381742,,19.222624,,4.6963778,60.198753,,3917.057359933853,1.164084,-0.9959036,-0.63265306,-4.6653266,6.6823583,6680,12.703622,17.433975,-0.8583553,17.433975,334,1.0899049e-08
0.01831564,1568.5942,,40.65212,-0.8418398,,19.222624,2.1683046e-36,4.68237,60.13125,,3928.820626974106,1.0121523,-0.20616502,-0.877551,-4.668316,17.395947,6700,12.717629,17.433975,-0.85596484,17.433975,335,1.0834076e-08
0.11035183,1568.6709,,19.432428,0.8637882,,19.222624,,4.668663,60.108727,,3940.7737576961517,1.0171354,-0.5677361,0.9183673,-4.6712966,17.323166,6720,12.731337,17.433975,-0.8552012,17.433975,336,1.0769682e-08
0.24963507,1583.7593,7.85412e-09,3.4055138,-0.05189453,,19.222624,0.0007666713,4.699583,60.115036,,3952.6399924755096,0.9821533,-1.1608189,-0.18367347,-4.6742682,2.311398,6740,12.700417,17.433975,-0.8560992,17.433975,337,1.0705862e-08
0.062317666,1587.1279,,25.898441,-0.9152469,,19.222624,,4.6956453,60.044117,,3964.670850753784,1.1293055,-0.5837541,-1.0,-4.6772313,14.031183,6760,12.704354,17.433975,-0.85535127,17.433975,338,1.0642608e-08
1.0,1587.2534,0.63023937,7.3415356,1.2156483,,19.222624,0.13232197,4.6821632,59.972496,,3976.6068892478943,0.55050695,-0.7305069,1.0,-4.680186,17.275095,6780,12.717836,17.433975,-0.8546774,17.433975,339,1.0579912e-08
0.062317666,1604.6533,,11.368005,-0.9065359,,19.222624,,4.7195683,59.847565,,3988.522593975067,0.9632206,-3.794201,-0.8367347,-4.6812735,,6800,12.680431,17.433975,-0.8646436,17.433975,340,1.0517771e-08
0.01831564,1604.7642,,61.437126,0.10706144,,19.222624,,4.706053,59.740852,,4000.6664543151855,0.88544524,-0.69083405,0.10204082,-4.684211,17.28859,6820,12.693947,17.433975,-0.8642705,17.433975,341,1.0456173e-08
0.09372906,1613.1641,1.2741416e-35,6.9238324,-0.5834341,,19.222624,8.922394e-15,4.716854,59.55935,,4012.6346724033356,1.0184672,-0.8751905,-0.67346936,-4.687139,9.000294,6840,12.6831455,17.433975,-0.8647953,17.433975,342,1.0395115e-08
0.03243324,1613.1929,,25.564837,-0.01711475,,19.222624,,4.703187,59.444256,,4024.4392564296722,1.126398,-0.5048164,-0.020408163,-4.6900587,17.371155,6860,12.696813,17.433975,-0.8637087,17.433975,343,1.033459e-08
0.041433174,1619.4663,,18.93363,-0.5502771,,19.222624,1.6508505e-35,4.7077503,59.143604,,4036.4144508838654,0.7511955,-0.66987616,-0.5510204,-4.69297,11.126614,6880,12.692249,17.433975,-0.86285657,17.433975,344,1.0274593e-08
0.11973804,1619.4922,5.599308e-26,7.5499244,-0.5698528,,19.222624,7.5499244,4.6941795,59.30021,,4048.473973274231,0.9621136,-0.8180463,-0.5510204,-4.6958723,17.37435,6900,12.70582,17.433975,-0.86347604,17.433975,345,1.0215116e-08
0.16597496,1619.5288,2.776993e-10,4.258032,-0.91837513,,19.222624,3.751362,4.6807194,59.075096,,4060.1192519664764,0.9887344,-0.6400083,-0.67346936,-4.6987667,17.363556,6920,12.71928,17.433975,-0.86295074,17.433975,346,1.0156155e-08
0.01831564,1619.6577,,45.51111,-0.9465203,,19.222624,45.51111,4.6676016,60.791336,,4071.8698687553406,0.938424,-0.73689497,-0.9183673,-4.701653,17.270779,6940,12.732398,17.433975,-0.86262727,17.433975,347,1.0097701e-08
0.027547687,1619.8062,,26.827583,-0.9233566,,19.222624,17.002188,4.6546154,59.857094,,4083.8048129081726,0.90261155,-0.68265855,-0.9183673,-4.7045307,17.251133,6960,12.745384,17.433975,-0.8624066,17.433975,348,1.0039752e-08
0.03243324,1619.935,,23.307331,-0.95948625,,19.222624,11.681389,4.6416473,59.074944,,4096.017507791519,0.9419092,-0.5584801,-0.9591837,-4.7074,17.271717,6980,12.758352,17.433975,-0.8618776,17.433975,349,9.9823e-09
0.01831564,1620.1016,,45.33385,-0.0874529,,19.222624,,4.6288614,59.024715,,4108.092973470688,0.9518785,-0.5779075,-0.10204082,-4.7102613,17.23338,7000,12.771138,17.433975,-0.86129063,17.433975,350,9.92534e-09
0.40740025,1621.9902,0.15182519,3.7890296,-0.20453674,,19.222624,1.2802856,4.6210546,59.03074,,4119.867841243744,0.97248286,-0.6186028,-0.42857143,-4.7131143,15.511042,7020,12.778945,17.433975,-0.86084193,17.433975,351,9.868866e-09
0.01831564,1622.4814,,63.78059,0.6238209,,19.222624,,4.6093225,58.909454,,4131.856521606445,0.7991132,-0.71589714,0.63265306,-4.7155266,16.90895,7040,12.790677,17.433975,-0.8605097,17.433975,352,9.812872e-09
0.01831564,1634.3198,,60.901,0.5297258,,19.222624,2.7413716e-07,4.6298018,58.902905,,4143.741290092468,1.218652,-1.0495673,0.5102041,-4.718364,5.5615544,7060,12.770198,17.433975,-0.86174315,17.433975,353,9.757355e-09
0.041433174,1645.1704,,16.362614,-0.94706154,,19.222624,,4.647373,58.707977,,4155.722895622253,0.93510187,-0.94623315,-0.9183673,-4.7211924,6.549802,7080,12.752626,17.433975,-0.86154777,17.433975,354,9.702307e-09
0.041433174,1645.3193,,16.92392,-0.08217372,,19.222624,,4.6347017,58.69246,,4167.704757452011,1.1102756,-0.55472255,-0.06122449,-4.7240133,17.251272,7100,12.765298,17.433975,-0.8609048,17.433975,355,9.647723e-09
0.01831564,1647.459,,38.25356,-1.0015451,,19.222624,,4.627694,58.676796,,4179.701586008072,1.083729,-0.57790107,-0.9591837,-4.726826,15.259846,7120,12.7723055,17.433975,-0.8598512,17.433975,356,9.593598e-09
0.11973804,1647.6582,1.3803786e-10,26.26064,-0.99750197,,19.222624,6.7482038,4.6152897,58.715454,,4191.612684011459,1.0829449,-0.7058493,-1.0,-4.7296314,17.200638,7140,12.78471,17.433975,-0.859303,17.433975,357,9.539927e-09
0.01831564,1647.8511,,43.268444,-1.0373336,,19.222624,41.54775,4.6029367,59.495857,,4203.372333288193,1.0501124,-0.6550826,-1.0,-4.7324286,17.206938,7160,12.797063,17.433975,-0.8585477,17.433975,358,9.4867065e-09
0.01831564,1648.0571,,42.553596,-0.22292021,,19.222624,,4.5906878,58.52636,,4215.162126779556,0.848057,-1.3507128,-0.2244898,-4.735218,17.1949,7180,12.809312,17.433975,-0.8599036,17.433975,359,9.433929e-09
0.027547687,1648.5449,,27.693388,-0.21893011,,19.222624,27.693388,4.5792913,58.642307,,4227.298794746399,0.88716704,-0.64991885,-0.2244898,-4.7379994,16.912048,7200,12.820708,17.433975,-0.8598324,17.433975,360,9.3815915e-09
1.0,1649.0962,30.303587,42.681377,-0.0960449,,19.222624,0.5246997,4.5681334,58.526505,,4239.256875753403,1.1819088,-0.5790444,-1.0,-4.7407737,16.84835,7220,12.831866,17.433975,-0.85943097,17.433975,361,9.329688e-09
0.041433174,1651.5068,,16.717022,-0.18913606,,19.222624,9.343447,4.562174,58.7706,,4251.413185119629,1.0307983,-0.6081929,-0.14285715,-4.6629343,14.989265,7240,12.837826,17.433975,-0.8583006,17.433975,362,9.278214e-09
0.01831564,1652.4087,,41.984695,-0.360459,,19.222624,3.0107121e-15,4.5520906,58.364773,,4263.454035997391,0.97193503,-0.59780186,-0.3469388,-4.665693,16.498064,7260,12.847909,17.433975,-0.8575411,17.433975,363,9.227164e-09
0.03243324,1652.5635,,29.38874,0.19769122,,19.222624,,4.5400085,58.144993,,4275.350099802017,1.086996,-0.6342231,0.14285715,-4.6684437,17.24554,7280,12.859991,17.433975,-0.85709727,17.433975,364,9.176534e-09
0.01831564,1661.2148,,67.03354,0.22376218,,19.222624,22.416107,4.5512733,58.563293,,4287.231912612915,0.773594,-1.0991263,0.2244898,-4.6711874,8.748827,7300,12.848726,17.433975,-0.8576126,17.433975,365,9.126321e-09
0.041433174,1669.9658,,25.208408,-0.9331847,,19.222624,,4.562748,58.155632,,4299.23548913002,1.1301934,-0.9810549,-1.0,-4.673923,8.6487875,7320,12.837252,17.433975,-0.8586896,17.433975,366,9.076518e-09
0.03243324,1670.1035,,25.782902,-0.26364142,,19.222624,,4.5506907,58.15131,,4311.190943241119,0.910034,-0.49626455,-0.26530612,-4.676652,17.262074,7340,12.849309,17.433975,-0.8574115,17.433975,367,9.027124e-09
0.10170138,1670.4111,,10.12855,0.40743673,,19.222624,1.0337589e-05,4.5391607,58.102345,,4323.038377761841,0.8989163,-0.67863274,0.26530612,-4.679373,17.092365,7360,12.860839,17.433975,-0.85721123,17.433975,368,8.97813e-09
0.01831564,1680.2183,,41.58867,-0.38869688,,19.222624,,4.5534363,58.07158,,4335.27978515625,0.9160296,-1.0819792,-0.3877551,-4.6820865,7.593238,7380,12.846563,17.433975,-0.8581151,17.433975,369,8.929534e-09
0.041433174,1680.312,,17.120167,-0.22537959,,19.222624,0.0067454632,4.5413837,57.869576,,4347.292455434799,0.948871,-0.5897744,-0.2244898,-4.684793,17.306301,7400,12.858616,17.433975,-0.85771286,17.433975,370,8.881331e-09
0.057432614,1680.8184,,13.357344,-0.28490254,,19.222624,9.257926,4.530508,57.89611,,4358.833508968353,1.0031168,-0.5289195,-0.26530612,-4.687492,16.893303,7420,12.869492,17.433975,-0.8570024,17.433975,371,8.833518e-09
0.079610266,1681.1396,,9.087751,-0.4046386,,19.222624,5.7961273,4.5191927,57.735558,,4370.674509525299,1.0073034,-0.449131,-0.3469388,-4.6901836,17.078548,7440,12.880807,17.433975,-0.8559222,17.433975,372,8.78609e-09
0.01831564,1681.25,,88.73918,1.0194656,,19.222624,,4.507373,57.712505,,4382.596244812012,1.4696827,-0.60329926,1.0,-4.692868,17.289717,7460,12.892627,17.433975,-0.8552432,17.433975,373,8.7390415e-09
0.01831564,1698.6504,,84.256165,0.9231199,,19.222624,0.4428914,4.5418453,57.656254,,4394.427586078644,0.5660453,-1.5207653,0.9591837,-4.6955457,,7480,12.858154,17.433975,-0.8560982,17.433975,374,8.692372e-09
0.14097345,1714.7041,,45.00484,1.1442208,,19.222624,8.213455,4.572544,57.669147,,4409.658955335617,0.9781922,-1.2142327,1.0,-4.698216,1.3461198,7500,12.8274555,17.433975,-0.8583042,17.433975,375,8.646074e-09
0.057432614,1732.104,,12.870334,-0.12686978,,19.222624,,4.60666,57.6494,,4425.792230129242,1.0717883,-3.3202307,-0.10204082,-4.700879,,7520,12.79334,17.433975,-0.86496866,17.433975,376,8.600145e-09
0.01831564,1733.2588,,34.824688,-0.57467735,,19.222624,,4.5975037,57.51053,,4439.845165252686,1.1691703,-0.55681837,-0.59183675,-4.703535,16.245344,7540,12.802496,17.433975,-0.8639909,17.433975,377,8.554582e-09
0.062317666,1733.2661,,10.81837,-0.98986703,,19.222624,2.8362106e-06,4.5853605,57.4825,,4455.0387403965,0.96103877,-0.5787097,-0.9183673,-4.706184,17.39285,7560,12.814639,17.433975,-0.8628868,17.433975,378,8.509378e-09
0.11035183,1733.4565,,10.938899,0.55458105,,19.222624,,4.573763,57.437767,,4471.45322728157,1.0171037,-0.51381993,0.5510204,-4.708826,17.209568,7580,12.826237,17.433975,-0.86209035,17.433975,379,8.464534e-09
0.01831564,1744.5518,,39.825974,-0.43841663,,19.222624,,4.590925,57.43927,,4486.153257846832,1.0320783,-1.030253,-0.42857143,-4.711461,6.304425,7600,12.809074,17.433975,-0.86251074,17.433975,380,8.4200416e-09
0.01831564,1744.645,,63.23004,0.039096314,,19.222624,,4.5791206,57.421974,,4500.850437402725,0.813564,-0.53018314,0.06122449,-4.7140894,17.306812,7620,12.820879,17.433975,-0.8616381,17.433975,381,8.375902e-09
0.03243324,1752.9541,,30.774738,0.089350864,,19.222624,25.240005,4.5888853,57.414505,,4515.251317739487,0.88677114,-0.9515424,0.06122449,-4.7167106,9.090736,7640,12.811114,17.433975,-0.8624688,17.433975,382,8.332106e-09
0.12992261,1761.3218,,10.305894,0.16386884,,19.222624,0.5430579,4.598752,57.307457,,4529.593340396881,0.92339844,-0.9051921,0.3877551,-4.719325,9.031965,7660,12.801248,17.433975,-0.86293346,17.433975,383,8.288653e-09
0.027547687,1769.8618,,22.095924,-0.5824313,,19.222624,,4.6090155,57.283157,,4543.477468729019,1.0964707,-0.951742,-0.59183675,-4.7219324,8.860166,7680,12.790984,17.433975,-0.8633786,17.433975,384,8.245539e-09
0.027547687,1769.8428,,24.323826,-0.44088417,,19.222624,3.7387208e-06,4.5969934,57.218834,,4556.5357785224915,1.0558951,-0.42767167,-0.42857143,-4.724533,17.419538,7700,12.803006,17.433975,-0.8620547,17.433975,385,8.202761e-09
0.19541045,1769.9321,,29.733303,0.6970488,,19.222624,1.04513516e-10,4.5853167,57.16162,,4570.996821165085,1.0208884,-0.49670696,0.9183673,-4.727127,17.310354,7720,12.814683,17.433975,-0.8610224,17.433975,386,8.160314e-09
0.01831564,1782.6514,,62.005287,0.19287346,,19.222624,,4.6063347,57.091904,,4585.042135000229,0.9170974,-1.040287,0.18367347,-4.7297144,4.6809115,7740,12.793665,17.433975,-0.8614646,17.433975,387,8.118197e-09
0.062317666,1791.2847,,24.081287,-1.0792649,,19.222624,,4.6167135,56.9619,,4599.571223497391,1.1431135,-0.9343411,-1.0,-4.732295,8.765959,7760,12.783286,17.433975,-0.86196774,17.433975,388,8.0764035e-09
0.09372906,1791.4854,2.4480334e-18,23.722847,-1.0642459,,19.222624,22.799074,4.605361,57.081345,,4614.474543333054,1.1274995,-2.0358996,-1.0,-4.734869,17.199238,7780,12.794639,17.433975,-0.8646677,17.433975,389,8.034934e-09
0.1800923,1791.6895,0.0008038352,26.632174,-1.1656184,,19.222624,12.112635,4.594075,57.064613,,4628.8349022865295,0.9849504,-1.7625333,-1.0,-4.737437,17.19669,7800,12.805924,17.433975,-0.866686,17.433975,390,7.993781e-09
0.27086833,1791.8911,0.6258031,26.084856,-0.734486,,19.222624,20.621758,4.582842,57.10485,,4642.987707853317,0.926642,-2.8260894,-1.0,-4.7399955,17.198507,7820,12.817158,17.433975,-0.87176186,17.433975,391,7.952944e-09
0.01831564,1791.9165,,44.66475,-0.74037313,,19.222624,24.119993,4.5712156,56.977753,,4657.1534559726715,0.9179614,-0.7354655,-0.75510204,-4.7409506,17.374277,7840,12.828784,17.433975,-0.8716194,17.433975,392,7.912419e-09
0.0529305,1791.9458,,13.908308,-0.2324649,,19.222624,1.3957168e-23,4.559659,56.92182,,4671.7394552230835,0.9849066,-0.6636274,-0.18367347,-4.7434983,17.370493,7860,12.840341,17.433975,-0.8713817,17.433975,393,7.872204e-09
0.10170138,1792.4932,,7.528254,-0.3004204,,19.222624,6.4700227,4.5494757,56.97602,,4687.39432144165,1.0081336,-0.55254185,-0.26530612,-4.7460394,16.85237,7880,12.850524,17.433975,-0.87063736,17.433975,394,7.832295e-09
0.5204501,1792.8286,19.432467,26.096203,-1.5312182,,19.222624,0.42561346,4.538806,56.808796,,4703.000931501389,1.0637257,-0.31506616,-1.0,-4.7485743,17.065035,7900,12.861194,17.433975,-0.86922204,17.433975,395,7.792689e-09
0.84936583,1793.0493,29.320736,29.320736,-0.78990006,,19.222624,22.717289,4.5279026,56.857063,,4717.738800525665,1.1833155,-4.0743804,-1.0,-4.7030787,17.179419,7920,12.872097,17.433975,-0.87718314,17.433975,396,7.753382e-09
0.01831564,1793.0938,,29.391607,-0.30214173,,19.222624,,4.516609,56.509335,,4731.8206615448,1.3477534,-0.5447728,-0.30612245,-4.6341715,17.355726,7940,12.88339,17.433975,-0.8759312,17.433975,397,7.7143705e-09
0.0529305,1793.3589,,16.61797,-0.061056122,,19.222624,6.7601613e-06,4.505927,56.513412,,4745.358617782593,1.0679582,-0.24130715,-0.020408163,-4.636687,17.134562,7960,12.894073,17.433975,-0.8735563,17.433975,398,7.675654e-09
0.01831564,1796.4565,,37.449547,-0.78235173,,19.222624,,4.5023975,56.34001,,4758.499635457993,1.0824401,-0.5692696,-0.79591835,-4.6391964,14.301977,7980,12.897602,17.433975,-0.8726586,17.433975,399,7.637228e-09
0.01831564,1796.5034,,80.50463,0.8565911,,19.222624,,4.4912586,56.260155,,4772.362964391708,1.245369,-0.50612044,0.877551,-4.6416993,17.353693,8000,12.908741,17.433975,-0.8716286,17.433975,400,7.5990885e-09
0.048781306,1811.479,,14.477683,-0.5537953,,19.222624,,4.5174036,56.200832,,4786.4094414711,1.0057195,-1.1761978,-0.59183675,-4.6441965,2.4241292,8020,12.882596,17.433975,-0.87199354,17.433975,401,7.561235e-09
0.01831564,1811.5259,,50.75749,-0.5495626,,19.222624,49.015347,4.5062838,56.215336,,4800.168049097061,0.71556664,-0.82254857,-0.5510204,-4.646687,17.35321,8040,12.893716,17.433975,-0.87188286,17.433975,402,7.5236635e-09
1.0,1811.5732,6.0189843,8.954908,0.5626726,,19.222624,0.68986166,4.495219,56.223717,,4814.11417222023,0.9136226,-0.73420465,0.06122449,-4.6491714,17.35249,8060,12.90478,17.433975,-0.8723043,17.433975,403,7.4863715e-09
0.01831564,1822.751,,62.66978,0.5724906,,19.222624,53.676434,4.5117607,56.782738,,4827.876700639725,1.3647076,-1.1042815,0.5510204,-4.6368246,6.2221155,8080,12.888239,17.433975,-0.87309456,17.433975,404,7.4493567e-09
0.01831564,1834.0312,,63.125145,0.5825615,,19.222624,36.101494,4.528472,56.553215,,4841.731504201889,0.97403187,-1.0631212,0.59183675,-4.639297,6.1206446,8100,12.871528,17.433975,-0.87282753,17.433975,405,7.4126145e-09
0.01831564,1845.416,,36.361904,-0.45105624,,19.222624,,4.5453596,56.047318,,4854.982384681702,0.94384587,-0.9952293,-0.46938777,-4.641763,6.014735,8120,12.85464,17.433975,-0.87330836,17.433975,406,7.3761446e-09
0.01831564,1845.4844,,43.061485,-0.7146189,,19.222624,,4.53436,56.04544,,4868.821654558182,0.92219186,-0.5393474,-0.71428573,-4.644223,17.33181,8140,12.86564,17.433975,-0.87269,17.433975,407,7.339942e-09
0.027547687,1845.5034,,26.008852,-0.68508524,,19.222624,26.008852,4.5232935,56.16262,,4882.157935380936,1.0005236,-0.5856119,-0.71428573,-4.646677,17.380268,8160,12.876706,17.433975,-0.87224656,17.433975,408,7.304006e-09
0.027547687,1845.5166,,26.853394,-0.36343303,,19.222624,1.1567274e-24,4.512266,56.04458,,4894.165939807892,0.9241124,-0.45819056,-0.3877551,-4.649125,17.386978,8180,12.887733,17.433975,-0.8712815,17.433975,409,7.2683344e-09
