Regret,DenMISEMeanLog,IWMin,IWMean,Bound,IWMax,ReturnMean,Delta,ReturnMax,LQGmu1_actor,Iteration,Regret/t,DenMISELogFirst,IWLastEpisode,TimeElapsed,DenMISELogLast,LQGmu1_higher,ReturnStepMax,ReturnAbsMax,LQGsigma_higher,ReturnMin,TimestepsSoFar,ReturnLastEpisode,IWFirstEpisode
5673.4023,-0.7979556,,1.091527,36.44809,28.095493,13.786368,4.932671e-10,17.43384,-0.9093853,1570,3.6136312,-0.25772917,,26828.055994272232,-0.5722854,-0.9183673,19.223055,17.43384,0.01831564,,31400,12.989,28.090277
5673.5195,-0.79756963,,1.0257275,36.43579,30.73328,13.788592,4.926393e-10,17.43384,0.4789734,1571,3.6114073,-0.24063219,,26840.75731754303,-0.2764142,0.46938777,19.223055,17.43384,0.041433174,,31420,17.282001,
5683.9043,-0.7977919,,1.0322301,36.435753,12.450205,13.784284,4.9201276e-10,17.43384,-0.9398607,1572,3.615716,-0.24126852,,26853.307111501694,-1.16502,-0.9183673,19.223055,17.43384,0.041433174,,31440,7.0159044,12.247787
5684.045,-0.79744005,,0.9754773,36.432304,6.85408,13.786493,4.913874e-10,17.43384,-0.3524456,1573,3.6135063,-0.23414344,1.2464421e-11,26865.730932235718,-0.27385086,-0.30612245,19.223055,17.43384,0.08638168,,31460,17.259224,8.151981e-11
5684.2246,-0.79721165,,0.9988287,36.50164,33.36873,13.788675,4.907632e-10,17.43384,-0.38642216,1574,3.6113243,-0.23477896,31.4339,26878.253582000732,-0.4120242,-0.3469388,19.223055,17.43384,0.01831564,,31480,17.219614,
5684.3984,-0.7968513,,1.1150036,36.423943,24.35836,13.790858,4.901402e-10,17.43384,-0.08892411,1575,3.6091413,-0.23541407,9.918135e-30,26890.92342233658,-0.22173913,-0.06122449,19.223055,17.43384,0.027547687,,31500,17.225645,
5686.086,-0.7966013,,1.1025263,36.41767,17.348257,13.792076,4.895184e-10,17.43384,-0.54311675,1576,3.6079235,-0.2360488,,26903.6704955101,-0.51161975,-0.5510204,19.223055,17.43384,0.027547687,,31520,15.711339,9.233755e-38
5686.1387,-0.79615605,,1.0722984,36.41843,11.467465,13.794332,4.8889776e-10,17.43384,-0.5858186,1577,3.605668,-0.23668312,11.467252,26916.247436523438,-0.1929542,-0.5510204,19.223055,17.43384,0.041433174,,31540,17.34793,1.4343031e-16
5686.135,-0.79576105,,1.0704563,36.412273,10.801126,13.796618,4.882785e-10,17.43384,-0.00813663,1578,3.6033812,-0.23731703,3.340191e-15,26928.830268144608,-0.24257338,-0.06122449,19.223055,17.43384,0.062317666,,31560,17.404495,
5692.539,-0.79566777,,1.0814131,36.405136,18.103617,13.794846,4.876602e-10,17.43384,-0.37253425,1579,3.605154,-0.23795055,,26941.48862338066,-0.716311,-0.3877551,19.223055,17.43384,0.027547687,,31580,10.996086,
5692.6836,-0.7952967,,0.9401021,36.392467,26.709274,13.797036,4.870431e-10,17.43384,-0.29036343,1580,3.6029634,-0.23858365,0.50777113,26954.061009645462,-0.2864951,-0.67346936,19.223055,17.43384,1.0,,31600,17.255995,0.4916563
5692.9004,-0.7950803,,0.9945801,36.383957,34.07951,13.799176,4.864271e-10,17.43384,-0.26087108,1581,3.6008234,-0.23890524,12.645384,26966.73148727417,-0.39205614,-0.26530612,19.223055,17.43384,0.01831564,,31620,17.182297,
5693.3066,-0.7948598,,1.0010803,36.391617,22.207033,13.801196,4.8581233e-10,17.43384,-0.2762901,1582,3.5988035,-0.23953755,22.064003,26979.190335273743,-0.4340089,-0.26530612,19.223055,17.43384,0.027547687,,31640,16.99339,
5693.625,-0.79461664,,1.0485746,36.37058,8.440253,13.803268,4.8519877e-10,17.43384,-0.6247045,1583,3.5967312,-0.24016947,2.6016147e-05,26991.834441900253,-0.40624446,-0.59183675,19.223055,17.43384,0.062317666,,31660,17.082024,1.0081654e-05
5693.662,-0.79428494,,0.99890685,36.362343,13.538906,13.805516,4.8458637e-10,17.43384,-0.30134633,1584,3.5944834,-0.24080096,1.9175755e-12,27004.56536602974,-0.31610247,-0.30612245,19.223055,17.43384,0.041433174,,31680,17.363983,
5693.9277,-0.7939975,,1.0633631,36.354935,26.355011,13.807616,4.839751e-10,17.43384,0.6200452,1585,3.5923834,-0.24143209,,27016.982900857925,-0.33481783,0.63265306,19.223055,17.43384,0.0529305,,31700,17.134674,
5705.7227,-0.79425764,,0.8129743,36.35007,79.6986,13.8024435,4.8336496e-10,17.43384,0.95894843,1586,3.597556,-0.24206279,1.9176115e-07,27029.579547166824,-1.263509,1.0,19.223055,17.43384,0.062317666,,31720,5.6043143,
5722.3887,-0.7948605,,0.9894498,36.342457,5.036681,13.7942095,4.82756e-10,17.43384,-0.35099506,1587,3.6057901,-0.24269311,2.341149e-25,27042.24893260002,-1.5551183,-0.3469388,19.223055,17.43384,0.11973804,,31740,0.7321771,5.1111587e-05
5722.574,-0.7946132,,0.9941164,36.325855,9.8696575,13.796363,4.8214815e-10,17.43384,-0.64210725,1588,3.6036367,-0.243323,1.4497369e-05,27054.957928419113,-0.39056668,-0.67346936,19.223055,17.43384,0.062317666,,31760,17.2167,0.0039763064
5722.592,-0.79431146,,1.0561513,36.416595,29.679672,13.79862,4.815415e-10,17.43384,-0.605989,1589,3.6013794,-0.24395002,25.940062,27067.777170419693,-0.30794856,-0.63265306,19.223055,17.43384,0.01831564,,31780,17.382662,
5722.584,-0.793964,,0.9906746,36.309643,8.254412,13.800891,4.8093596e-10,17.43384,0.00604935,1590,3.5991087,-0.24457915,2.5144487e-07,27080.291726589203,-0.29151934,-0.10204082,19.223055,17.43384,0.08638168,,31800,17.40716,2.8140478e-19
5730.6426,-0.7940249,,1.0701079,36.3082,18.48484,13.798087,4.803316e-10,17.43384,-0.8999362,1591,3.6019125,-0.24520789,,27093.026172161102,-0.8797628,-0.9183673,19.223055,17.43384,0.027547687,,31820,9.340053,18.478676
5730.752,-0.7937007,,1.0153236,36.303467,21.69,13.800281,4.7972837e-10,17.43384,-0.36603492,1592,3.599719,-0.23428865,,27105.62212896347,-0.34372953,-0.3469388,19.223055,17.43384,0.027547687,,31840,17.290455,
5730.8516,-0.7933981,,0.9927771,36.300926,15.392774,13.802478,4.7912624e-10,17.43384,-0.90314513,1593,3.5975218,-0.2349166,1.0654684e-32,27118.493144512177,-0.32249436,-0.877551,19.223055,17.43384,0.041433174,,31860,17.299809,7.7640753
5730.967,-0.7931023,,1.0869988,36.300156,17.922577,13.804663,4.785253e-10,17.43384,-0.39345795,1594,3.595337,-0.23068212,,27130.860409975052,-0.3119128,-0.3877551,19.223055,17.43384,0.027547687,,31880,17.285809,
5731.076,-0.792681,,1.0542426,36.29675,11.876673,13.806849,4.779254e-10,17.43384,-0.37914684,1595,3.593151,-0.23130926,11.694881,27143.328065395355,-0.20388901,-0.3877551,19.223055,17.43384,0.041433174,,31900,17.291641,4.7008625e-35
5731.2246,-0.79229254,,0.9428552,36.283424,82.0289,13.809006,4.7732673e-10,17.43384,0.8816438,1596,3.590994,-0.23193604,1.5307964e-09,27155.7727997303,-0.2243267,1.0,19.223055,17.43384,0.21203151,,31920,17.249895,4.2440296e-18
5746.5977,-0.79279935,,1.0565621,36.28334,21.729301,13.801629,4.7672916e-10,17.43384,-1.0320318,1597,3.5983706,-0.23256241,2.7091611e-38,27168.0712018013,-1.5360997,-1.0,19.223055,17.43384,0.14097345,,31940,2.027645,3.0009208
5746.797,-0.79302174,,0.96390843,36.270737,7.10417,13.803756,4.7613263e-10,17.43384,-0.36271238,1598,3.5962439,-0.23131104,5.6321108e-09,27180.517429828644,-1.201961,-0.18367347,19.223055,17.43384,0.12992261,,31960,17.199783,4.7017366e-07
5746.9824,-0.7927539,,1.1203921,36.3094,26.510191,13.805889,4.755373e-10,17.43384,-0.37821788,1599,3.5941105,-0.23193663,11.867626,27193.288940429688,-0.3274879,-0.3877551,19.223055,17.43384,0.01831564,,31980,17.215546,
5747.1055,-0.7923224,,1.0342005,36.27674,14.162125,13.808059,4.7494303e-10,17.43384,-0.31846103,1600,3.5919409,-0.23256183,8.990043,27205.888915538788,-0.21634127,-0.3469388,19.223055,17.43384,0.041433174,,32000,17.277468,
5747.3438,-0.79203093,,1.0166444,36.269352,6.242395,13.810153,4.7434995e-10,17.43384,-0.6227529,1601,3.5898466,-0.23318663,0.008847227,27218.577636003494,-0.3571125,-0.63265306,19.223055,17.43384,0.08638168,,32020,17.159859,0.02600642
5747.369,-0.7917168,,1.0605617,36.31063,29.257566,13.812378,4.7375787e-10,17.43384,-0.6608664,1602,3.5876217,-0.23379481,25.522007,27231.418137311935,-0.30456588,-0.63265306,19.223055,17.43384,0.01831564,,32040,17.374949,
5747.4023,-0.791355,,1.007475,36.247375,23.852472,13.814595,4.73167e-10,17.43384,-1.002104,1603,3.5854044,-0.23441882,3.095745e-06,27244.199482917786,-0.2657048,-1.0,19.223055,17.43384,0.062317666,,32060,17.366213,3.3238637
5747.6035,-0.79120225,,1.0237746,36.230988,9.398681,13.816706,4.725772e-10,17.43384,-0.39157742,1604,3.583294,-0.23297109,1.1069495e-23,27256.811933755875,-0.5504758,-0.3469388,19.223055,17.43384,0.062317666,,32080,17.199326,5.562755e-18
5747.75,-0.79080504,,1.1279672,36.241707,25.95726,13.818848,4.7198845e-10,17.43384,-0.40645656,1605,3.581152,-0.23359433,25.408161,27269.43679356575,-0.17578506,-0.3877551,19.223055,17.43384,0.01831564,,32100,17.255396,
5747.8086,-0.7903737,,0.954995,36.22963,8.29652,13.82104,4.714009e-10,17.43384,0.09036602,1606,3.5789595,-0.23421718,0.002179469,27282.06730556488,-0.21987599,0.2244898,19.223055,17.43384,0.16597496,,32120,17.3376,1.6368812e-10
5756.1816,-0.79061866,,1.0758363,36.22908,65.43779,13.818057,4.708144e-10,17.43384,0.109779194,1607,3.5819426,-0.23483966,55.45443,27294.776787757874,-1.1376537,0.10204082,19.223055,17.43384,0.01831564,,32140,9.030304,
5764.586,-0.79076266,,1.02032,36.22056,5.7240753,13.815058,4.7022897e-10,17.43384,-0.42804423,1608,3.5849419,-0.23546174,1.4809155e-05,27307.475801706314,-1.0811869,-0.5102041,19.223055,17.43384,0.11973804,,32160,8.994928,0.01319019
5764.615,-0.7904502,,1.0199758,36.197838,20.471329,13.817268,4.6964466e-10,17.43384,0.43954068,1609,3.5827312,-0.23607524,,27320.20159649849,-0.30753174,0.59183675,19.223055,17.43384,0.07336965,,32180,17.371075,
5774.67,-0.79071146,,1.0019041,36.183662,4.1550937,13.813249,4.690614e-10,17.43384,-0.4704717,1610,3.586751,-0.23669656,9.403026e-06,27332.636171102524,-1.226979,-0.42857143,19.223055,17.43384,0.16597496,,32200,7.34567,0.04019919
5774.7266,-0.7905773,,0.90605414,36.21985,38.71824,13.815439,4.684793e-10,17.43384,-0.48606086,1611,3.5845604,-0.23729251,38.680836,27345.16879105568,-0.5760338,-0.46938777,19.223055,17.43384,0.01831564,,32220,17.342623,
5774.744,-0.7904798,,0.9726488,36.179558,3.7374327,13.817652,4.678982e-10,17.43384,-0.0006131381,1612,3.5823479,-0.23791304,0.36851653,27357.8823261261,-0.53195846,0.18367347,19.223055,17.43384,0.37546432,,32240,17.380682,0.018366653
5782.164,-0.7905131,,1.2490548,36.230213,27.568945,13.815273,4.6731824e-10,17.43384,0.03248685,1613,3.5847263,-0.23852181,25.313951,27370.349650859833,-0.81663096,-0.020408163,19.223055,17.43384,0.027547687,,32260,9.981575,
5790.457,-0.7905594,,1.0978616,36.167664,27.582134,13.812356,4.6673937e-10,17.43384,-0.9025755,1614,3.5876436,-0.23914158,,27382.64563369751,-1.1064576,-0.9183673,19.223055,17.43384,0.01831564,,32280,9.10767,27.572968
5790.574,-0.7902073,,0.977816,36.176147,9.767647,13.814506,4.661615e-10,17.43384,-0.93005663,1615,3.585494,-0.22282162,5.010718,27394.89153766632,-0.3131402,-0.8367347,19.223055,17.43384,0.062317666,,32300,17.28362,3.4998546
5790.711,-0.789879,,1.1082231,36.200623,27.095417,13.816638,4.655848e-10,17.43384,-0.9247179,1616,3.5833616,-0.22127588,22.49466,27407.60617852211,-0.23587511,-0.9183673,19.223055,17.43384,0.01831564,,32320,17.262003,27.084726
5790.842,-0.78945446,,1.0790573,36.179333,17.76051,13.818773,4.6500911e-10,17.43384,-0.9561802,1617,3.5812263,-0.20527306,17.307894,27420.393538475037,-0.20483664,-0.9183673,19.223055,17.43384,0.027547687,,32340,17.269032,17.755278
5791.004,-0.78910816,,1.037881,36.156776,22.596977,13.820888,4.644345e-10,17.43384,-0.92137873,1618,3.579112,-0.19497076,5.1715417,27433.40043282509,-0.30404773,-1.0,19.223055,17.43384,0.09372906,,32360,17.237497,3.4903886
5791.1387,-0.7887156,,1.0391498,36.153446,11.938814,13.823015,4.6386092e-10,17.43384,-0.9115261,1619,3.5769844,-0.19343372,11.595378,27445.985775709152,-0.18851312,-0.9183673,19.223055,17.43384,0.041433174,,32380,17.26489,11.675711
5791.2617,-0.788336,,1.1229292,36.140594,26.179022,13.825147,4.632884e-10,17.43384,-0.9347975,1620,3.574853,-0.18686539,25.063871,27458.643984794617,-0.21012436,-0.9183673,19.223055,17.43384,0.01831564,,32400,17.279346,26.168581
5791.412,-0.78791106,,1.0050267,36.1177,3.301826,13.827259,4.6271698e-10,17.43384,-0.89863366,1621,3.5727406,-0.17145811,0.44842437,27471.45566225052,-0.21593302,-0.59183675,19.223055,17.43384,0.1800923,,32420,17.247265,0.5159139
5791.5254,-0.7876118,,1.0942564,36.16088,17.175962,13.8293915,4.621466e-10,17.43384,-0.9304524,1622,3.5706081,-0.17175661,15.235821,27484.21699166298,-0.30732664,-0.9183673,19.223055,17.43384,0.027547687,,32440,17.28562,17.170042
5791.674,-0.7871852,,1.0460942,36.117126,11.618341,13.831501,4.615773e-10,17.43384,-0.84304404,1623,3.5684986,-0.16184285,11.104083,27496.986836910248,-0.18511555,-0.9183673,19.223055,17.43384,0.041433174,,32460,17.25309,11.31263
5791.756,-0.7869219,,1.1307067,36.11571,60.488323,13.833648,4.6100904e-10,17.43384,0.016065452,1624,3.566352,-0.1555128,,27509.642370462418,-0.40296918,0.020408163,19.223055,17.43384,0.01831564,,32480,17.31972,
5799.961,-0.786944,,0.9986795,36.098843,2.5566769,13.830793,4.6044177e-10,17.43384,-0.8923234,1625,3.5692062,-0.15612836,0.571269,27522.495435237885,-0.94034743,-0.5102041,19.223055,17.43384,0.27086833,,32500,9.1948595,0.5578475
5800.0586,-0.78667605,,1.0366124,36.094833,21.803642,13.832928,4.598756e-10,17.43384,-1.0671945,1626,3.567072,-0.15640032,1.8007761,27535.08855819702,-0.349777,-1.0,19.223055,17.43384,0.2939076,,32520,17.302355,1.5249258
5800.2676,-0.78731495,,1.0098374,36.068718,9.3036,13.834991,4.5931045e-10,17.43384,-0.3968156,1627,3.5650082,-0.15607774,4.3234715,27547.816420793533,-1.8602289,-0.71428573,19.223055,17.43384,0.40740025,,32540,17.189293,1.0115372
5800.3594,-0.78693753,,1.1070892,36.19723,17.134901,13.837125,4.5874637e-10,17.43384,-0.3610336,1628,3.5628748,-0.15607066,16.461903,27560.563903331757,-0.18223916,-0.3877551,19.223055,17.43384,0.027547687,,32560,17.307756,
5800.533,-0.7865841,,1.0404207,36.059883,104.90095,13.839206,4.5818335e-10,17.43384,3.0600848,1629,3.5607939,-0.15668473,0.21636935,27573.416627645493,-0.3143764,1.0,19.223055,17.43384,1.0,,32580,17.227442,0.07431532
5817.9336,-0.7907466,,1.1056919,36.048706,16.975399,13.830715,4.576213e-10,17.43384,-0.37524343,1630,3.5692844,-0.15725279,,27586.113537073135,-7.601103,-0.3877551,19.223055,17.43384,0.027547687,,32600,,
5818.039,-0.79032487,,1.0654742,36.03806,11.292683,13.832838,4.5706033e-10,17.43384,-0.34488764,1631,3.5671616,-0.15786609,11.292683,27598.811594724655,-0.20501377,-0.3877551,19.223055,17.43384,0.041433174,,32620,17.29328,4.368001e-35
5818.174,-0.79002976,,0.7238214,36.034935,58.12752,13.834942,4.5650037e-10,17.43384,0.39407688,1632,3.5650578,-0.15847902,,27611.784675836563,-0.3711648,0.3877551,19.223055,17.43384,0.027547687,,32640,17.265486,
5827.883,-0.79055446,,1.2412045,36.028454,95.75751,13.83118,4.5594156e-10,17.43384,0.8109017,1633,3.56882,-0.15909159,,27624.649123430252,-1.3634862,0.79591835,19.223055,17.43384,0.01831564,,32660,7.6907315,
5842.166,-0.7908407,,0.99066335,36.009834,6.74566,13.824623,4.5538365e-10,17.43384,-0.37574685,1634,3.5753765,-0.15970376,0.23614135,27637.242914915085,-1.4741241,-0.46938777,19.223055,17.43384,0.5647181,,32680,3.117783,0.6054723
5842.289,-0.79048306,,1.1385233,36.005615,25.149752,13.826735,4.5482676e-10,17.43384,-0.39263856,1635,3.573265,-0.1599451,21.38238,27650.014937877655,-0.19642985,-0.3877551,19.223055,17.43384,0.01831564,,32700,17.278385,
5842.3984,-0.78999966,,0.94105613,35.977585,50.913074,13.828851,4.542709e-10,17.43384,0.42261982,1636,3.5711489,-0.16055652,,27662.858283996582,-0.1322922,0.42857143,19.223055,17.43384,0.027547687,,32720,17.289152,
5852.3203,-0.79032123,,1.1591287,35.97316,63.778584,13.824971,4.5371604e-10,17.43384,0.23186207,1637,3.5750284,-0.16116759,2.9476723e-24,27675.519253253937,-1.2474164,0.2244898,19.223055,17.43384,0.01831564,,32740,7.4784937,
5861.1055,-0.7904009,,1.0701624,35.973114,11.114089,13.821791,4.5316229e-10,17.43384,-0.40103528,1638,3.578209,-0.16177829,,27688.325128555298,-1.0645424,-0.3877551,19.223055,17.43384,0.041433174,,32760,8.615187,4.3851303e-35
5861.1445,-0.78997636,,0.92601854,35.961338,29.812237,13.823951,4.5260942e-10,17.43384,-2.2911682,1639,3.5760489,-0.1623886,0.4466433,27700.95293521881,-0.16200645,-0.71428573,19.223055,17.43384,1.0,,32780,17.360186,0.45975158
5867.58,-0.79287875,,1.1290841,35.94871,25.555489,13.822207,4.5205764e-10,17.43384,-0.95124507,1640,3.5777922,-0.16271807,,27713.718870162964,-5.4748483,-0.9183673,19.223055,17.43384,0.01831564,,32800,10.964408,25.54425
5867.7344,-0.79248804,,1.0141902,35.960155,23.502144,13.824292,4.515069e-10,17.43384,-0.96323365,1641,3.5757074,-0.14787193,6.203515,27726.139575242996,-0.27458897,-1.0,19.223055,17.43384,0.062317666,,32820,17.243893,3.0482907
5867.9043,-0.7921943,,1.0583525,36.05139,29.542332,13.826367,4.509571e-10,17.43384,-0.92889094,1642,3.5736322,-0.14662527,29.297737,27738.692529439926,-0.32089585,-0.9591837,19.223055,17.43384,0.01831564,,32840,17.23024,1.747766
5868.041,-0.7917787,,1.1447768,35.94477,24.7179,13.828459,4.5040832e-10,17.43384,-0.37552467,1643,3.5715408,-0.14617026,,27751.427378177643,-0.16087154,-0.3877551,19.223055,17.43384,0.01831564,,32860,17.2652,
5868.209,-0.7913166,,1.0352392,35.927856,7.801703,13.830529,4.498605e-10,17.43384,-0.35065553,1644,3.5694704,-0.14677872,7.450005,27764.365193605423,-0.1709018,-0.3877551,19.223055,17.43384,0.062317666,,32880,17.234205,1.6449143e-15
5868.41,-0.79102385,,1.0453974,35.917725,19.464897,13.832578,4.4931375e-10,17.43384,-0.60417074,1645,3.567422,-0.1473868,3.5897142e-22,27776.913689374924,-0.34336573,-0.63265306,19.223055,17.43384,0.027547687,,32900,17.195946,1.2921037e-22
5868.4434,-0.79069823,,0.96976334,35.912323,42.651592,13.834723,4.4876794e-10,17.43384,0.047481555,1646,3.5652761,-0.14799452,,27789.486614227295,-0.2964103,0.10204082,19.223055,17.43384,0.027547687,,32920,17.365713,
5876.76,-0.790972,,1.1386313,36.032948,39.84192,13.83184,4.4822318e-10,17.43384,-0.0046279356,1647,3.56816,-0.14860186,29.713488,27801.96851682663,-1.2016338,0.020408163,19.223055,17.43384,0.027547687,,32940,9.084126,
5883.59,-0.7908681,,1.0223562,35.911266,31.308872,13.82986,4.476794e-10,17.43384,-0.33480012,1648,3.57014,-0.14920884,,27814.716029644012,-0.74937433,-0.3469388,19.223055,17.43384,0.01831564,,32960,10.571389,
5883.701,-0.79060835,,1.0403401,35.913715,20.496994,13.831958,4.471366e-10,17.43384,-0.33424652,1649,3.5680418,-0.14981546,19.191378,27827.363562107086,-0.37864554,-0.3469388,19.223055,17.43384,0.027547687,,32980,17.288273,
5884.0156,-0.79033065,,0.939628,35.91151,33.502037,13.83393,4.4659476e-10,17.43384,0.4906142,1650,3.5660696,-0.15042171,,27840.187581062317,-0.36867094,0.42857143,19.223055,17.43384,0.041433174,,33000,17.085928,
5894.502,-0.79064745,,1.0318698,35.909973,19.506895,13.829738,4.4605392e-10,17.43384,-0.9656058,1651,3.570262,-0.15102758,,27852.581474781036,-1.2466474,-0.9591837,19.223055,17.43384,0.027547687,,33020,6.913142,5.175488
5894.666,-0.7903403,,0.88530594,35.894966,43.921707,13.8317995,4.4551404e-10,17.43384,-0.1346404,1652,3.5682,-0.14850323,,27865.002995491028,-0.31112686,-0.14285715,19.223055,17.43384,0.01831564,,33040,17.23546,
5896.3086,-0.79032826,,1.000062,35.893734,10.213564,13.832965,4.4497522e-10,17.43384,-0.82127106,1653,3.5670347,-0.14910838,1.6855675e-30,27877.616899490356,-0.6472454,-0.877551,19.223055,17.43384,0.062317666,,33060,15.7581625,6.090272
5896.379,-0.7900778,,1.0621133,35.88759,28.548338,13.835079,4.444373e-10,17.43384,-0.6154476,1654,3.5649204,-0.14603555,2.6702304e-33,27890.347190618515,-0.37475938,-0.59183675,19.223055,17.43384,0.01831564,,33080,17.330519,
5896.416,-0.7897503,,1.0407478,35.86968,12.8489485,13.837211,4.439004e-10,17.43384,-0.7063554,1655,3.562789,-0.14663996,11.971563,27903.028003692627,-0.30401918,-0.63265306,19.223055,17.43384,0.041433174,,33100,17.362911,6.758491e-10
5896.4277,-0.7896074,,0.8725738,36.051003,41.474648,13.8393545,4.4336443e-10,17.43384,-0.72981995,1656,3.560645,-0.147244,35.823162,27915.527621507645,-0.59126985,-0.71428573,19.223055,17.43384,0.01831564,,33120,17.387554,6.883642e-26
5896.451,-0.7896138,,0.9086506,35.951942,27.038498,13.841489,4.4282944e-10,17.43384,-0.7039451,1657,3.5585108,-0.1478477,24.044239,27928.14751982689,-0.6659905,-0.71428573,19.223055,17.43384,0.027547687,,33140,17.377571,3.035669e-11
5896.4727,-0.78952104,,1.0465013,35.865875,13.608757,13.843623,4.4229545e-10,17.43384,-0.3368777,1658,3.5563765,-0.14845102,1.2483096e-15,27940.760712385178,-0.53976136,-0.3469388,19.223055,17.43384,0.041433174,,33160,17.377655,
5896.6934,-0.7892357,,1.0308627,35.869762,9.061635,13.8456335,4.4176235e-10,17.43384,-0.3383182,1659,3.554366,-0.14905396,9.061635,27953.29677438736,-0.36051056,-0.3469388,19.223055,17.43384,0.062317666,,33180,17.180164,5.1150016e-18
5896.8047,-0.7889547,,1.0498972,35.97187,30.160065,13.847708,4.4123027e-10,17.43384,-0.33270314,1660,3.5522919,-0.14965656,27.720837,27965.91548061371,-0.35188696,-0.3469388,19.223055,17.43384,0.01831564,,33200,17.289436,
5896.994,-0.7886642,,0.8847647,35.860687,39.93271,13.849731,4.4069917e-10,17.43384,-0.70802253,1661,3.5502682,-0.15025878,,27978.48630452156,-0.35034215,-0.71428573,19.223055,17.43384,0.01831564,,33220,17.208265,6.9044176e-26
5896.994,-0.78859264,,0.9170356,35.89887,26.061974,13.851868,4.4016896e-10,17.43384,-0.7195453,1662,3.548132,-0.15086065,24.403032,27991.238976955414,-0.547655,-0.71428573,19.223055,17.43384,0.027547687,,33240,17.39949,3.044825e-11
5897.0117,-0.78852487,,0.93882066,35.869335,17.223928,13.8539915,4.396398e-10,17.43384,-0.65339345,1663,3.546008,-0.15146215,17.203918,28003.904032707214,-0.5884593,-0.71428573,19.223055,17.43384,0.041433174,,33260,17.384481,7.2179806e-05
5897.0254,-0.7882628,,1.1732199,35.86225,19.1489,13.856114,4.3911152e-10,17.43384,-0.04924485,1664,3.5438852,-0.15206325,,28016.701812028885,-0.2885254,-0.020408163,19.223055,17.43384,0.041433174,,33280,17.385778,
5900.1895,-0.7880247,,0.9832391,35.848167,6.735546,13.856342,4.3858425e-10,17.43384,-0.4166022,1665,3.5436573,-0.15266404,0.09716622,28029.64846420288,-0.5602239,-0.30612245,19.223055,17.43384,0.08638168,,33300,14.235861,7.514098e-11
5900.2383,-0.7877086,,0.99890167,35.83503,35.725163,13.858439,4.380579e-10,17.43384,0.49343523,1666,3.5415602,-0.15326445,,28042.111712932587,-0.24347678,0.5102041,19.223055,17.43384,0.041433174,,33320,17.348969,
5910.752,-0.78798974,,1.1042712,35.824127,41.577248,13.854258,4.3753248e-10,17.43384,0.2719423,1667,3.545742,-0.15386452,1.0132108e-19,28054.761328935623,-1.248268,0.2244898,19.223055,17.43384,0.027547687,,33340,6.8878675,
5919.7207,-0.788238,,0.9467917,35.823357,11.578777,13.8510065,4.3700804e-10,17.43384,-0.76455295,1668,3.548993,-0.15446422,,28067.17583322525,-1.296069,-0.75510204,19.223055,17.43384,0.062317666,,33360,8.43134,0.25718215
5919.76,-0.7881145,,0.91505045,35.821045,53.48349,13.853109,4.364845e-10,17.43384,-0.9268671,1669,3.5468903,-0.15490939,0.657296,28079.95254611969,-0.52703536,-1.0,19.223055,17.43384,1.0,,33380,17.36083,0.46417907
5919.8984,-0.7877908,,1.0971233,35.853638,16.900774,13.85515,4.3596188e-10,17.43384,-0.930039,1670,3.5448494,-0.15523028,16.208504,28092.613320350647,-0.16023904,-0.9183673,19.223055,17.43384,0.027547687,,33400,17.261934,16.888618
5920.0312,-0.7873619,,1.0489128,35.831833,11.507977,13.857192,4.3544027e-10,17.43384,-0.95017755,1671,3.5428076,-0.14576675,10.904345,28105.310180187225,-0.1641036,-0.9183673,19.223055,17.43384,0.041433174,,33420,17.26459,11.132221
5920.1816,-0.7870103,,1.0437636,35.859783,19.333456,13.8592205,4.3491957e-10,17.43384,-0.93233466,1672,3.540779,-0.1397251,17.553736,28118.276933908463,-0.2458101,-0.9591837,19.223055,17.43384,0.027547687,,33440,17.251112,5.1173215
5920.3164,-0.78661394,,0.8905807,35.81481,77.71404,13.861257,4.3439977e-10,17.43384,0.30574885,1673,3.538743,-0.13726708,,28131.095940351486,-0.16354261,0.30612245,19.223055,17.43384,0.01831564,,33460,17.264177,
5929.465,-0.7869514,,1.0353619,35.809765,22.41061,13.857906,4.3388096e-10,17.43384,-0.95833856,1674,3.5420933,-0.13786463,,28143.99642920494,-1.2278697,-1.0,19.223055,17.43384,0.09372906,,33480,8.253529,3.2966504
5929.633,-0.7866188,,1.0734984,35.83429,28.534,13.8599205,4.33363e-10,17.43384,-0.9434764,1675,3.540079,-0.13649444,28.292595,28156.67921113968,-0.26260322,-0.9591837,19.223055,17.43384,0.01831564,,33500,17.232803,1.730149
5929.785,-0.78623027,,0.8586511,35.80237,51.887634,13.861941,4.3284604e-10,17.43384,0.27162924,1676,3.5380583,-0.13605888,,28169.535336971283,-0.20215091,0.26530612,19.223055,17.43384,0.027547687,,33520,17.24665,
5938.752,-0.7866028,,1.1103115,35.798462,102.90903,13.858705,4.3232998e-10,17.43384,0.8498515,1677,3.541295,-0.13665536,,28182.3081843853,-1.2617742,0.8367347,19.223055,17.43384,0.01831564,,33540,8.43289,
5953.625,-0.78699654,,0.9070514,35.777218,49.08953,13.851952,4.3181483e-10,17.43384,0.32029474,1678,3.548048,-0.1372515,,28195.170726776123,-1.5340015,0.30612245,19.223055,17.43384,0.027547687,,33560,2.5288396,
