MeanIWNorm,MinIWNorm,MinIW,LQGsigma,InitialReturnMax,J_sample_variance,ReturnStepMaxmin,MeanIW,EpThisIter,InitialBound,ESSRenyi,EmpiricalD2,InitialReturnStd,MeanEntropy,ESSClassic,TimestepsSoFar,ReturnStepMax,EpRewMean,InitialReturnMin,Iteration,EpLenMean,MaxIW,MaxIWNorm,LQGmu,StdIW,StdIWNorm,EpisodesSoFar,ReturnMeanIW,InitialReturnMean,Bound,TimeElapsed
0.013505068,1.0457635e-05,0.0010457635,[[0.084]],18.950073,3174.816,0.99999857,1.3505068,100,17.423084,1.7230206,58.037613,1.0268407,-1.0577275,16.273981,160000,0.99999857,17.613541379109595,14.666351,80,20.0,25.734028,0.25734028,[[-2.063]],3.0632334,0.03063233,8000,24.454967,17.61354,23.004032,77.35531497001648
0.011886751,5.6466515e-06,0.0005646652,[[0.084]],18.962053,1088.259,0.9999989,1.1886752,100,17.944078,6.140292,16.28587,0.7953364,-1.0691028,31.415228,162000,0.9999989,18.134657777269382,15.575289,81,20.0,9.529604,0.09529604,[[-2.019]],1.7563334,0.017563334,8100,22.078098,18.134657,21.309015,78.7209632396698
0.010194673,0.0050797365,0.5079737,[[0.083]],18.96461,30.879057,0.9999997,1.0194674,100,18.281586,90.25658,1.1079525,0.5471259,-1.069213,91.35763,164000,0.9999997,18.472187276674546,16.049625,82,20.0,1.9101208,0.019101208,[[-1.977]],0.3135578,0.0031355778,8200,18.766068,18.472187,18.565441,79.97289252281189
0.014530456,4.5714155e-06,0.00045714158,[[0.083]],18.961998,4228.4785,0.9999991,1.4530455,100,18.290747,0.7686526,130.09778,0.57986873,-1.0695386,14.856487,166000,0.9999991,18.481321887811163,16.37106,83,20.0,29.779615,0.29779616,[[-1.988]],3.4785397,0.034785394,8300,27.166576,18.481321,24.992867,80.82665395736694
0.0127779925,2.778376e-05,0.0027783762,[[0.083]],18.966972,3042.3774,0.9999982,1.2777992,100,18.525429,1.4938105,66.942894,0.27354658,-1.0484761,16.25173,168000,0.9999982,18.716056833699852,17.648447,84,20.0,21.184845,0.21184844,[[-1.933]],2.9006863,0.029006861,8400,24.10818,18.716057,22.54851,82.21991419792175
0.010598404,0.0013005708,0.13005708,[[0.085]],18.975405,257.6625,0.9999986,1.0598407,100,18.650818,51.475113,1.9426863,0.10393309,-1.0471958,61.050434,170000,0.9999986,18.841527705594473,18.487373,85,20.0,5.3690767,0.053690765,[[-1.866]],0.84654003,0.008465399,8500,19.983702,18.841528,19.71789,83.27208375930786
0.010213536,0.006079089,0.6079089,[[0.085]],18.979198,8.40768,0.9999995,1.0213537,100,18.687342,97.51185,1.0255164,0.07866891,-1.0547144,97.857414,172000,0.9999995,18.878091896999564,18.658743,86,20.0,1.5497092,0.015497091,[[-1.827]],0.15112965,0.0015112963,8600,19.28713,18.878092,19.093964,84.05684113502502
0.013210438,3.997906e-06,0.0003997906,[[0.084]],18.976643,4274.7817,0.9999999,1.3210438,100,18.67622,3.2093837,31.15863,0.09112525,-1.0530365,12.867734,174000,0.9999999,18.86694176262449,18.495838,87,20.0,26.817467,0.26817465,[[-1.817]],3.437603,0.034376025,8700,24.98181,18.866941,23.917198,84.92826342582703
0.42288205,1.4307017e-09,1.4307017e-07,[[0.084]],18.986095,63144290.0,0.99999934,42.288208,100,18.727942,0.00019322161,517540.44,0.047226347,-1.0538478,1.013678,176000,0.99999934,18.918757130069544,18.76843,88,20.0,4200.1616,42.001614,[[-1.731]],417.88513,4.1788507,8800,800.1088,18.918756,662.8342,85.762380361557
0.0117966235,4.267765e-06,0.00042677647,[[0.084]],18.975601,7282.154,0.99999976,1.1796623,100,18.634,3.2802489,30.48549,0.14058885,-1.0851738,6.4624066,178000,0.99999976,18.824713825726132,18.199148,89,20.0,43.677,0.43676996,[[-1.882]],4.488009,0.044880085,8900,22.265348,18.824715,21.212358,86.69113183021545
0.01002015,0.007878122,0.78781223,[[0.082]],18.977945,1.1624366,1.0,1.0020151,100,18.688372,99.621735,1.003797,0.08136896,-1.086773,99.69923,180000,1.0,18.87910653110793,18.575161,90,20.0,1.1143293,0.011143293,[[-1.835]],0.055037607,0.0005503761,9000,18.919025,18.879107,18.727928,87.56728959083557
0.0104814805,0.00020918723,0.020918723,[[0.082]],18.97562,295.93384,0.9999994,1.0481482,100,18.675602,49.098385,2.036727,0.10455143,-1.1063424,57.3843,182000,0.9999994,18.866312947501832,18.32874,91,20.0,5.3861938,0.053861935,[[-1.832]],0.90325606,0.0090325605,9100,19.811745,18.866312,19.539572,88.42794275283813
0.021635303,1.9682125e-06,0.00019682126,[[0.08]],18.978462,41954.04,1.0,2.1635303,100,18.6901,0.36757243,272.05524,0.08758909,-1.1090726,3.8224967,184000,1.0,18.880838821969768,18.537796,92,20.0,79.90111,0.79901105,[[-1.794]],10.852409,0.10852409,9200,40.6303,18.880836,37.484203,89.32312417030334
0.01372947,0.00010397377,0.010397377,[[0.08]],18.968256,2814.2378,0.9999995,1.3729471,100,18.613152,10.8534,9.213702,0.1601513,-1.1100457,19.013699,186000,0.9999995,18.803790465292025,17.976643,93,20.0,23.331467,0.23331466,[[-1.887]],2.83352,0.028335197,9300,25.640722,18.803791,25.062057,90.18818879127502
0.025029523,1.4119482e-08,1.4119482e-06,[[0.08]],18.979046,76014.48,1.0,2.5029523,100,18.545876,0.039470557,2533.534,0.34073362,-1.1109589,2.9110398,188000,1.0,18.736622005914295,16.76441,94,20.0,144.77925,1.4477925,[[-1.938]],14.454844,0.14454845,9400,47.404938,18.736622,37.803856,91.17594051361084
0.010535192,0.0026012426,0.26012427,[[0.08]],18.972706,148.64078,0.9999998,1.0535191,100,18.6345,75.03234,1.3327587,0.14992018,-1.1097448,72.83429,190000,0.9999998,18.825186120903645,18.14634,95,20.0,3.8198974,0.038198974,[[-1.871]],0.64340585,0.006434058,9500,19.829832,18.825188,19.609697,92.00015997886658
0.009999999,0.01,1.0,[[0.08]],18.978622,0.028211813,0.99999887,1.0,100,18.635473,100.0,1.0,0.16712178,-1.1097448,100.0,192000,0.99999887,18.826214453770763,17.695894,96,20.0,1.0,0.01,[[-1.878]],,9.313226e-10,9600,18.826216,18.826214,18.635473,92.88024663925171
0.010316784,0.0014282616,0.14282617,[[0.08]],18.979586,268.9704,0.99999934,1.0316782,100,18.628124,59.89733,1.6695235,0.14083979,-1.1096019,57.89775,194000,0.99999934,18.818878238467498,18.254612,97,20.0,5.606051,0.056060508,[[-1.878]],0.8797637,0.008797637,9700,19.363083,18.818878,19.116611,93.464928150177
0.014268926,2.1908616e-06,0.00021908617,[[0.08]],18.97369,2428.5283,0.9999993,1.4268928,100,18.620468,2.691316,37.156544,0.16454889,-1.109722,23.210388,196000,0.9999993,18.811160865273838,18.176079,98,20.0,16.833544,0.16833544,[[-1.907]],2.5953827,0.025953827,9800,26.9463,18.81116,25.78391,94.08348250389099
0.014931963,5.0906574e-06,0.00050906575,[[0.08]],18.978893,9788.628,0.9999994,1.4931964,100,18.685652,0.7516735,133.03648,0.08591847,-1.109463,7.606,198000,0.9999994,18.876398179645793,18.58753,99,20.0,41.73338,0.41733378,[[-1.836]],5.2042804,0.0520428,9900,28.247976,18.876398,26.047895,94.96373677253723
0.011777539,0.0001657851,0.01657851,[[0.08]],18.981367,2276.8645,0.99999994,1.1777539,100,18.722376,17.301859,5.779726,0.050059423,-1.1245291,17.767609,200000,0.99999994,18.913144387677928,18.672617,100,20.0,21.067196,0.21067196,[[-1.738]],2.5337372,0.025337372,10000,22.215185,18.913145,21.756554,95.94196915626526
0.011531447,0.00022700637,0.022700638,[[0.079]],18.982153,1664.6793,0.9999994,1.1531447,100,18.679688,16.268488,6.146853,0.09985949,-1.129971,22.042624,202000,0.9999994,18.87046461990974,18.495783,101,20.0,18.22694,0.1822694,[[-1.823]],2.1686065,0.021686066,10100,21.701672,18.870464,21.22868,96.87557673454285
0.010013691,0.006368278,0.6368278,[[0.078]],18.981258,4.465962,0.99999994,1.0013691,100,18.624914,98.450615,1.0157377,0.13210346,-1.1278188,98.82947,204000,0.99999994,18.81568238753109,18.402107,102,20.0,1.2385409,0.012385408,[[-1.882]],0.10897874,0.0010897873,10200,18.847641,18.815681,18.655376,97.78672313690186
0.011762273,0.00016287742,0.016287742,[[0.078]],18.984118,1994.2732,0.99999994,1.1762272,100,18.642744,13.263903,7.5392594,0.12995724,-1.1347221,19.85426,206000,0.99999994,18.833541857724605,18.309814,103,20.0,14.769067,0.14769067,[[-1.875]],2.3632221,0.02363222,10300,22.116161,18.833542,21.592276,98.4515392780304
0.029715316,5.2111e-06,0.00052111,[[0.078]],18.97017,208361.67,0.99999976,2.9715319,100,18.617012,0.11364954,879.89795,0.15108816,-1.1370746,1.4272362,208000,0.99999976,18.807669445622565,18.190586,104,20.0,248.0506,2.480506,[[-1.914]],24.69511,0.2469511,10400,54.866924,18.80767,49.21144,99.33647799491882
0.01668105,1.3919272e-06,0.00013919272,[[0.078]],18.97968,7914.556,0.99999756,1.6681051,100,18.289488,0.5586,179.01897,0.48445544,-1.1380415,11.047295,210000,0.99999756,18.480241999523674,16.943857,105,20.0,32.330013,0.32330012,[[-2.001]],4.7334204,0.0473342,10500,31.19657,18.480244,28.644333,100.20540761947632
0.010909621,0.00023339137,0.023339137,[[0.078]],18.972456,492.88614,0.9999998,1.0909622,100,18.54531,28.079556,3.5613098,0.22142181,-1.1381947,46.370193,212000,0.9999998,18.735988698065487,17.802197,106,20.0,6.982013,0.06982013,[[-1.945]],1.1732575,0.011732575,10600,20.520823,18.735987,20.160982,101.05480694770813
0.011965272,0.000122607,0.012260701,[[0.078]],18.98233,812.29767,0.9999991,1.1965272,100,18.603014,16.335611,6.121595,0.18198776,-1.1441779,38.887543,214000,0.9999991,18.793794189683975,17.920628,107,20.0,7.6469417,0.076469414,[[-1.904]],1.4999689,0.014999689,10700,22.580002,18.793795,22.107977,101.69857668876648
0.021087501,4.3852604e-05,0.0043852604,[[0.077]],18.977715,23696.99,0.9999995,2.10875,100,18.66503,0.5726095,174.63908,0.105457224,-1.1450934,6.2985897,216000,0.9999995,18.855763383875374,18.404022,108,20.0,61.71221,0.6171221,[[-1.855]],8.133483,0.08133482,10800,39.741722,18.855762,37.22116,102.74703526496887
0.01130088,0.0001827936,0.01827936,[[0.077]],18.976858,865.6708,0.9999975,1.1300882,100,18.561079,23.793182,4.2028847,0.2112751,-1.1429924,33.991432,218000,0.9999975,18.751805864712136,17.604906,109,20.0,8.300188,0.08300188,[[-1.929]],1.5748087,0.015748087,10900,21.108892,18.751806,20.71789,104.14886951446533
0.010333133,0.00071143865,0.071143866,[[0.077]],18.970675,80.63981,0.999999,1.0333133,100,18.470682,76.28544,1.3108661,0.3021769,-1.1439685,82.49768,220000,0.999999,18.661345554097885,17.628689,110,20.0,3.549026,0.03549026,[[-1.964]],0.47594756,0.0047594756,11000,19.314657,18.661346,19.096361,105.3607485294342
0.013027937,8.962446e-05,0.008962446,[[0.077]],18.971918,1287.757,0.99999845,1.3027939,100,18.526596,28.274633,3.536739,0.3373824,-1.2973114,32.18336,222000,0.99999845,18.717271232525334,16.913134,111,20.0,9.321521,0.093215205,[[-1.945]],1.8911595,0.018911595,11100,24.498709,18.71727,24.140121,106.09247422218323
0.010332158,0.00526788,0.526788,[[0.066]],18.97546,33.4878,0.9999998,1.0332158,100,18.600544,94.11032,1.0625827,0.2026108,-1.3002818,91.30579,224000,0.9999998,18.79125434097215,17.914999,112,20.0,3.288559,0.03288559,[[-1.923]],0.31882793,0.0031882792,11200,19.382853,18.791254,19.186264,107.223801612854
0.0142526915,7.244873e-05,0.007244874,[[0.066]],18.98713,5243.7417,0.99999905,1.4252691,100,18.56028,10.261507,9.745157,0.23198017,-1.2988921,11.172687,226000,0.99999905,18.751109171489134,17.8217,113,20.0,37.99494,0.37994942,[[-1.935]],4.0187535,0.040187534,11300,26.280258,18.751108,25.684547,108.2957513332367
0.010754909,0.00031608075,0.031608075,[[0.066]],18.983444,918.2281,0.9999986,1.0754911,100,18.470613,21.196665,4.7177234,0.3672202,-1.2990111,30.744217,228000,0.9999986,18.661405688438887,16.91597,114,20.0,11.086259,0.11086258,[[-1.974]],1.6141844,0.016141843,11400,20.03068,18.661406,19.616276,109.42219710350037
0.01000005,0.009996996,0.99969965,[[0.066]],18.970078,0.38540778,0.99999934,1.0000051,100,18.258999,100.0,1.0,0.6187647,-1.2990111,100.00001,230000,0.99999934,18.44965608459677,15.832286,115,20.0,1.0003831,0.010003831,[[-2.008]],0.00012833794,1.2833817e-06,11500,18.44971,18.449656,18.259054,110.21613597869873
0.01229841,0.00024656777,0.024656776,[[0.066]],18.987556,1707.9932,0.9999993,1.229841,100,18.37963,17.303339,5.7792315,0.3841043,-1.3048432,23.388985,232000,0.9999993,18.5704598959167,17.02261,116,20.0,15.831638,0.15831637,[[-2.008]],2.225814,0.02225814,11600,22.794561,18.57046,22.3358,110.8311972618103
0.01139167,1.1469304e-05,0.0011469304,[[0.066]],18.968191,2808.3887,0.9999992,1.1391671,100,18.347149,4.0208683,24.870249,0.49172467,-1.3245873,14.211354,234000,0.9999992,18.53778778664456,16.538568,117,20.0,22.81777,0.2281777,[[-2.]],2.7988822,0.027988823,11700,21.402742,18.537788,20.452032,111.79569339752197
0.02252077,8.39402e-05,0.00839402,[[0.064]],18.973907,22697.527,0.99999964,2.2520769,100,18.50397,2.9491954,33.907555,0.3068723,-1.3390694,6.8986535,236000,0.99999964,18.69466364933762,17.512022,118,20.0,74.585625,0.7458562,[[-1.964]],8.273306,0.08273304,11800,41.38133,18.694664,40.27091,112.66593933105469
0.010118456,0.0035287898,0.352879,[[0.063]],18.975296,35.78914,0.99999905,1.0118456,100,18.332972,87.46417,1.1433253,0.5303611,-1.3391091,91.01437,238000,0.99999905,18.523680563265728,15.6560545,119,20.0,1.8246912,0.018246911,[[-2.001]],0.3179314,0.003179314,11900,18.782085,18.523682,18.578167,113.6362030506134
0.030075055,2.523615e-05,0.002523615,[[0.063]],18.98313,115479.06,0.9999999,3.007506,100,18.358196,0.7063716,141.56854,0.43589115,-1.340382,2.1888673,240000,0.9999999,18.54898473239554,16.813097,120,20.0,202.05296,2.0205295,[[-1.991]],20.104391,0.20104392,12000,52.144653,18.548985,49.87461,114.26833081245422
0.012544615,4.4806584e-06,0.00044806587,[[0.063]],18.96599,857.35706,0.99999976,1.2544615,100,18.076778,14.5634365,6.8665113,0.73550326,-1.3404752,37.82126,242000,0.99999976,18.26739316791599,14.657176,121,20.0,8.529326,0.08529326,[[-2.039]],1.6084604,0.016084602,12100,22.980112,18.267393,22.480623,115.20614576339722
0.017165856,3.9307324e-06,0.00039307325,[[0.063]],18.974915,17022.143,0.9999999,1.7165859,100,18.324673,0.22932152,436.06897,0.47004277,-1.349041,5.6195745,244000,0.9999999,18.515376692165614,16.874199,122,20.0,68.67354,0.6867354,[[-2.012]],7.034849,0.070348494,12200,31.889389,18.515377,27.907036,116.1986391544342
0.010277956,0.00037596613,0.037596613,[[0.063]],18.982025,80.829865,0.99999815,1.0277956,100,18.525362,70.41833,1.4200848,0.32592338,-1.3520011,82.47806,246000,0.99999815,18.716138557523905,17.10228,123,20.0,2.6130826,0.026130825,[[-1.958]],0.47372726,0.0047372724,12300,19.309874,18.716139,19.082531,117.1349048614502
0.009999998,0.009999756,0.99997556,[[0.063]],18.977524,0.039286032,0.99999934,0.9999998,100,18.587791,100.0,1.0,0.19718619,-1.3520011,100.00001,248000,0.99999934,18.778524903650528,18.1608,124,20.0,1.000019,0.01000019,[[-1.936]],7.88453e-06,7.8837324e-08,12400,18.778522,18.778524,18.587791,118.76532411575317
0.011578282,8.494448e-06,0.00084944477,[[0.063]],18.984085,301.63614,0.99999845,1.1578283,100,18.610874,37.331707,2.678688,0.22402707,-1.3484102,61.41087,250000,0.99999845,18.801672047034632,17.406141,125,20.0,6.3400006,0.06340001,[[-1.936]],0.9178127,0.009178126,12500,21.813072,18.801672,21.5008,119.72921466827393
0.012811357,7.975291e-06,0.0007975291,[[0.063]],18.978916,2371.36,0.9999999,1.2811357,100,18.667345,4.0461802,24.714668,0.11524656,-1.3492954,20.023638,252000,0.9999999,18.85808971130324,18.325352,126,20.0,19.231295,0.19231294,[[-1.899]],2.5603807,0.025603807,12600,24.22479,18.858088,23.276522,120.69808149337769
0.016102433,0.00023931671,0.023931671,[[0.063]],18.984804,14940.949,0.99999994,1.6102433,100,18.712543,5.130383,19.491722,0.075276695,-1.3708192,5.6346025,254000,0.99999994,18.903346209491616,18.39472,127,20.0,60.71152,0.6071152,[[-1.837]],6.5897093,0.06589709,12700,30.073902,18.903345,29.231512,121.8572781085968
0.011754462,0.00025145384,0.025145385,[[0.061]],18.982418,1103.2158,0.99999875,1.175446,100,18.660479,19.743885,5.0648594,0.11923401,-1.3711135,31.11663,256000,0.99999875,18.851261317254462,18.309065,128,20.0,12.072903,0.12072902,[[-1.91]],1.7488946,0.017488945,12800,22.173199,18.851263,21.743843,122.79681324958801
0.013371552,3.8788945e-05,0.0038788945,[[0.061]],18.977278,7084.823,1.0,1.3371553,100,18.664572,3.1936898,31.311745,0.110957466,-1.3722206,8.204322,258000,1.0,18.855301089701765,18.46199,129,20.0,30.346092,0.30346093,[[-1.869]],4.472719,0.044727188,12900,25.08961,18.8553,24.02235,123.53922915458679
0.0141738355,0.00011900495,0.011900496,[[0.061]],18.985142,4076.3914,0.9999988,1.4173836,100,18.627588,8.370842,11.946229,0.15370497,-1.371756,14.402349,260000,0.9999988,18.818395600227497,18.221165,130,20.0,27.084507,0.27084506,[[-1.929]],3.4554267,0.03455426,13000,26.396215,18.818396,25.736721,124.56036615371704
0.010334637,0.0033905779,0.3390578,[[0.061]],18.979488,117.65799,0.9999993,1.0334637,100,18.453104,76.972145,1.2991713,0.38508496,-1.3741144,75.281815,262000,0.9999993,18.64385400034898,16.694077,131,20.0,4.694628,0.046946276,[[-1.976]],0.5921865,0.005921865,13100,19.192446,18.643854,18.975025,125.3295407295227
0.018163053,4.1963172e-05,0.0041963174,[[0.061]],18.98899,20853.754,0.99999845,1.8163053,100,18.337212,0.99571425,100.43042,0.5302065,-1.3743982,4.4072757,264000,0.99999845,18.528058487330394,16.292812,132,20.0,82.96287,0.82962865,[[-1.993]],8.458944,0.084589444,13200,32.303883,18.528059,30.391315,126.30149531364441
0.0100243315,0.008847464,0.8847464,[[0.061]],18.979198,1.3556335,0.9999977,1.0024332,100,18.11631,99.83621,1.0016406,0.75707793,-1.3745642,99.826904,266000,0.9999977,18.307059328798815,15.643452,133,20.0,1.0910041,0.010910041,[[-2.032]],0.041742343,0.0004174234,13300,18.356504,18.30706,18.1656,127.15997576713562
0.010620939,0.003281318,0.3281318,[[0.061]],18.968746,95.13417,0.9999993,1.0620939,100,18.03759,77.64886,1.287849,0.8759339,-1.3729354,78.14728,268000,0.9999993,18.228234972630084,13.865654,134,20.0,3.6061697,0.036061697,[[-2.032]],0.5616411,0.005616411,13400,19.248337,18.228235,19.031988,128.11948776245117
0.01237002,7.685801e-07,7.6858014e-05,[[0.061]],18.97868,4404.812,0.99999994,1.2370021,100,18.015135,0.89364356,111.901436,0.8737941,-1.3742456,11.096846,270000,0.99999994,18.2058776075405,14.114811,135,20.0,31.824625,0.31824625,[[-2.028]],3.5013,0.035012998,13500,23.088324,18.20588,21.07058,128.9465627670288
0.011801095,0.0004919561,0.049195606,[[0.061]],18.969315,488.40576,0.9999994,1.1801095,100,18.338337,38.80532,2.5769663,0.5649914,-1.3745394,47.063168,272000,0.9999994,18.528986342446498,15.725067,136,20.0,8.529891,0.08529891,[[-1.995]],1.2515861,0.012515861,13600,21.573675,18.528986,21.267628,129.9315857887268
0.24051212,3.3427589e-06,0.0003342759,[[0.061]],18.983593,17273854.0,0.9999997,24.051216,100,18.272144,0.0018810302,53162.36,0.52244794,-1.3770031,1.0452114,274000,0.9999997,18.462937507346886,16.81708,137,20.0,2352.4973,23.524973,[[-2.018]],234.0202,2.3402019,13700,425.4744,18.462936,381.4835,131.05871438980103
0.039687585,1.8940104e-06,0.00018940105,[[0.061]],18.967724,169690.14,0.9999997,3.9687586,100,17.092716,0.26307735,380.11636,1.473258,-1.3874509,1.6490052,276000,0.9999997,17.2833491119873,13.149462,138,20.0,307.83624,3.0783625,[[-2.081]],30.650183,0.30650178,13800,56.10033,17.28335,52.383644,132.22683477401733
0.013064073,1.946041e-06,0.0001946041,[[0.06]],18.965405,2798.699,0.9999999,1.3064073,100,16.663452,5.269958,18.975483,1.5882677,-1.3894656,12.713708,278000,0.9999999,16.854059982643683,12.764571,139,20.0,31.988207,0.31988207,[[-2.112]],3.4230678,0.03423068,13900,21.770008,16.85406,20.939697,133.3134081363678
0.010363609,0.0034548368,0.3454837,[[0.06]],18.982779,48.922245,0.9999978,1.0363607,100,17.17161,81.286705,1.2302135,1.2990592,-1.3895152,84.16093,280000,0.9999978,17.362394756868216,13.566831,140,20.0,2.747823,0.02747823,[[-2.086]],0.4495939,0.004495939,14000,17.792255,17.362394,17.580647,134.23570156097412
0.01412488,0.00014377967,0.014377967,[[0.06]],18.967552,3205.1086,0.99999875,1.4124881,100,17.306957,7.459856,13.405085,1.3811754,-1.3895895,11.769508,282000,0.99999875,17.497587962611725,13.148472,141,20.0,27.131132,0.2713113,[[-2.094]],3.8673632,0.03867363,14100,22.937191,17.497587,22.239235,134.88318967819214
0.013953051,1.8677247e-05,0.0018677247,[[0.06]],18.963661,4560.505,0.9999997,1.395305,100,16.205574,1.9081681,52.406284,1.9534992,-1.3894327,9.318806,284000,0.9999997,16.396168047158806,11.754341,142,20.0,30.048485,0.30048484,[[-2.12]],4.352589,0.043525886,14200,21.80895,16.396168,20.429214,135.80028176307678
0.036988646,3.548693e-08,3.5486933e-06,[[0.06]],18.970173,158562.12,1.0,3.698865,100,15.627276,0.027752256,3603.3105,1.8742903,-1.3893765,2.2646384,286000,1.0,15.817934567859972,11.545912,143,20.0,229.60236,2.2960236,[[-2.146]],24.299366,0.24299364,14300,61.326946,15.817933,49.88224,137.25202345848083
0.010001297,0.005632188,0.56321883,[[0.06]],18.975239,12.504781,1.0,1.0001298,100,16.634436,96.39051,1.0374465,1.876852,-1.3894459,97.15165,288000,1.0,16.825144579516806,12.053711,144,20.0,1.4805183,0.014805183,[[-2.111]],0.17124917,0.0017124916,14400,16.873756,16.825146,16.67951,138.34785199165344
0.014102794,7.505638e-05,0.007505638,[[0.06]],18.967535,1663.2306,0.999999,1.4102793,100,16.603035,9.421834,10.613645,1.5681522,-1.389842,21.790138,290000,0.999999,16.793663627775913,13.629946,145,20.0,19.228691,0.19228691,[[-2.108]],2.6718118,0.026718115,14500,22.709332,16.793663,22.088284,139.32843899726868
0.013439429,3.7303693e-05,0.0037303693,[[0.06]],18.965736,1852.0952,0.9999995,1.3439429,100,16.163914,4.891414,20.443985,1.8985336,-1.3898648,19.745111,292000,0.9999995,16.354527768004672,12.408687,146,20.0,17.314964,0.17314965,[[-2.131]],2.7094853,0.027094852,14600,22.315495,16.354528,21.453638,140.43514609336853
0.010325552,0.00024492678,0.024492677,[[0.06]],18.951298,194.551,0.9999992,1.0325552,100,16.873142,47.960567,2.0850463,1.4812133,-1.3898618,63.6247,294000,0.9999992,17.06361165014154,12.190193,147,20.0,4.6433897,0.046433896,[[-2.107]],0.780735,0.0078073503,14700,17.982218,17.063612,17.707188,141.2893557548523
0.010840468,0.00038534834,0.038534835,[[0.06]],18.979275,230.5126,0.9999992,1.084047,100,17.135136,40.939884,2.4426057,1.3760167,-1.3895783,59.765633,296000,0.9999992,17.32588418503534,13.3500185,148,20.0,3.9264421,0.039264422,[[-2.093]],0.8894488,0.008894488,14800,18.856337,17.325886,18.558218,141.95695114135742
0.015822638,1.7736396e-05,0.0017736396,[[0.06]],18.97523,3230.2498,0.99999905,1.5822636,100,17.436148,0.9897746,101.033104,1.3098019,-1.3891274,18.95221,298000,0.99999905,17.626856789266263,14.250661,149,20.0,21.938435,0.21938434,[[-2.077]],3.2720468,0.03272047,14900,28.379723,17.626856,26.462814,142.94431734085083
0.01,0.009999804,0.99998045,[[0.06]],18.97159,0.6794731,0.9999992,1.0000001,100,17.923319,100.0,1.0,0.8201349,-1.3891274,100.00001,300000,0.9999992,18.113989592743238,15.455182,150,20.0,1.0000151,0.010000152,[[-2.047]],5.6408167e-06,5.642816e-08,15000,18.113993,18.113989,17.92332,143.86308979988098
0.011313354,0.00058081746,0.058081746,[[0.06]],18.97895,396.2978,0.9999982,1.1313353,100,17.623524,37.44393,2.6706598,1.0698472,-1.389038,47.74005,302000,0.9999982,17.81427112349612,13.827489,151,20.0,8.143142,0.08143142,[[-2.047]],1.1836802,0.011836802,15100,19.893124,17.814272,19.581404,144.4356667995453
0.017118208,0.00012856458,0.012856458,[[0.06]],18.971653,13735.858,0.9999993,1.7118207,100,17.693647,1.3479501,74.18672,1.1436045,-1.3646872,3.7283165,304000,0.9999993,17.884321893819745,13.147951,152,20.0,84.88404,0.8488404,[[-2.065]],8.698635,0.086986355,15200,26.15075,17.884321,24.508455,145.05228972434998
0.010402944,0.00067071285,0.06707129,[[0.062]],18.938885,104.43625,0.99999964,1.0402945,100,17.0935,66.15628,1.5115722,1.4737519,-1.3646878,75.40651,306000,0.99999964,17.283844007824758,12.305071,153,20.0,3.1952386,0.031952385,[[-2.1]],0.5941034,0.005941034,15300,18.094114,17.283842,17.860096,145.97631168365479
0.012423286,3.9375363e-06,0.00039375364,[[0.062]],18.972794,2874.7986,0.9999985,1.2423288,100,17.088936,1.9779063,50.55851,1.3394305,-1.3646964,13.344003,308000,0.9999985,17.279619905659032,13.465206,154,20.0,27.430239,0.2743024,[[-2.088]],3.165868,0.03165868,15400,21.958183,17.27962,20.602335,146.62839007377625
0.010554241,0.0020331175,0.20331176,[[0.062]],18.967018,149.95529,0.9999991,1.0554241,100,17.588175,65.333046,1.5306189,1.013302,-1.3666078,67.13512,310000,0.9999991,17.778799666946583,15.119467,155,20.0,3.6956844,0.036956843,[[-2.058]],0.73844504,0.00738445,15500,18.503115,17.778801,18.267277,147.33763432502747
0.029920593,8.834011e-07,8.8340115e-05,[[0.062]],18.969654,151857.78,0.99999845,2.9920592,100,17.543047,0.09331228,1071.6703,1.1283332,-1.3806676,1.7335815,312000,0.99999845,17.73370092561261,14.630027,156,20.0,226.55861,2.2655861,[[-2.069]],22.526857,0.22526859,15600,52.493843,17.7337,46.252583,148.5525028705597
0.009999999,0.01,1.0,[[0.061]],18.970633,0.25604635,0.9999996,1.0,100,18.271437,100.0,1.0,0.5034738,-1.3806676,100.0,314000,0.9999996,18.46209922057397,16.549492,157,20.0,1.0,0.01,[[-2.021]],,9.313226e-10,15700,18.4621,18.4621,18.271437,149.45696592330933
0.011537053,0.0005879563,0.058795627,[[0.061]],18.971596,598.71967,0.9999995,1.1537051,100,18.118986,32.019245,3.1231217,0.70953286,-1.3812474,39.025208,316000,0.9999995,18.30966028964198,15.767771,158,20.0,11.085878,0.11085878,[[-2.021]],1.4421066,0.014421065,15800,20.757616,18.30966,20.420654,150.04969477653503
0.013577939,5.2217885e-05,0.005221789,[[0.061]],18.974627,2259.34,0.99999976,1.357794,100,17.973661,14.029194,7.127993,0.7902447,-1.3840964,22.143208,318000,0.99999976,18.164365583014074,15.504852,159,20.0,12.357671,0.12357671,[[-2.047]],2.5460205,0.025460206,15900,24.977673,18.164366,24.46853,151.025208234787
0.017139025,1.8098336e-06,0.00018098336,[[0.061]],18.972746,27961.902,0.99999887,1.7139027,100,17.912579,0.2680975,372.99866,0.82274973,-1.3704827,3.5364075,320000,0.99999887,18.10326248171712,15.11825,160,20.0,83.54472,0.8354472,[[-2.034]],8.951313,0.08951312,16000,31.047802,18.103264,27.365103,151.98131275177002
