ReturnLastEpisode,Iteration,ReturnMin,IWMax,Delta,TimeElapsed,TimestepsSoFar,MountainCar_mu1_higher,Bound,Regret,NumTrainableParams,MountainCar_mu0_higher,IWMin,ReturnStepMax,ReturnMean,ActionIn1,ReturnMax,GridSize,Regret/t,MountainCar_std1_higher,DenMISEMeanLog,MountainCar_std0_higher,IWLastEpisode,IWFirstEpisode,DenMISELogFirst,DenMISELogLast,IWMean,ReturnAbsMax
-22.14165,2733,-140.57327,115.628,8.262967E-11,5452.7629528046,1366500,0.30769232,326.80753,85877.4,,1.2307693,,740.2846,-30.457273,1.6412836,,196,31.422394,0.14999999,-2.990105,0.14999999,0.0013196783,4.380772E-10,-3.1742036,-3.4128046,1.0015774,140.57327
-8.522348,2734,-140.57327,109.11651,8.256924E-11,5455.830139637,1367000,0.30769232,326.75055,85886.89,,0.61538464,,740.2846,-30.44925,1.0041059,,196,31.41437,0.14999999,-2.9900012,0.14999999,0.006141099,0.61550677,-3.1745696,-2.6973255,1.0786871,140.57327
-2.7139,2735,-140.57327,171.36911,8.250886E-11,5458.6373186112,1367500,0.30769232,326.55563,85890.57,,3.3846154,,740.2846,-30.439112,3.7160997,,196,31.404232,0.14999999,-2.9899604,0.14999999,,,-3.17471,-2.944965,0.93905044,140.57327
-81.22653,2736,-140.57327,221.20879,8.244857E-11,5461.6083993912,1368000,2.7692308,326.54437,85972.766,,4,,740.2846,-30.457674,6.8178043,,196,31.422794,0.14999999,-2.9901,0.14999999,,,-3.1750758,-3.2973607,0.7984303,140.57327
-124.200836,2737,-140.57327,385.30484,8.238833E-11,5464.6611514092,1368500,4,326.47226,86097.92,,4,,740.2846,-30.491922,7.9436274,,196,31.457043,0.14999999,-2.9903352,0.14999999,6.559337E-12,,-3.175441,-3.413299,1.0026088,140.57327
-93.5734,2738,-140.57327,104.74306,8.232816E-11,5467.6032691002,1369000,0.61538464,326.42087,86192.47,,1.2307693,,740.2846,-30.514963,1.509115,,196,31.480083,0.14999999,-2.9906251,0.14999999,,3.607613E-12,-3.1758063,-3.740068,0.7981554,140.57327
-7.5998645,2739,-140.57327,106.46295,8.2268053E-11,5470.6791036129,1369500,0.9230769,326.2433,86201.02,,1.2307693,,740.2846,-30.506594,2.0699618,,196,31.471714,0.14999999,-2.9905994,0.14999999,0.06279671,4.415168E-16,-3.1761715,-2.7116768,1.0817581,140.57327
-7.385631,2740,-140.57327,98.685875,8.220802E-11,5473.5867450237,1370000,1.5384616,326.22266,86209.38,,1.8461539,,740.2846,-30.498158,3.3389468,,196,31.463278,0.14999999,-2.9904783,0.14999999,4.906202E-07,,-3.1765366,-2.7286077,1.057862,140.57327
-20.278774,2741,-140.57327,107.15398,8.2148045E-11,5476.5948953629,1370500,1.2307693,326.23383,86230.625,,2.1538463,,740.2846,-30.49443,3.1377912,,196,31.45955,0.14999999,-2.9903784,0.14999999,2.8912885,,-3.1769016,-2.7646995,0.96228653,140.57327
-26.061789,2742,-140.57327,203.02667,8.208813E-11,5479.5597581863,1371000,4,326.13675,86257.66,,,,740.2846,-30.492815,3.8823173,,196,31.457935,0.14999999,-2.9903412,0.14999999,,,-3.1772664,-2.8428748,0.8881827,140.57327
-0.0029817608,2743,-140.57327,117.38421,8.20283E-11,5482.6136734486,1371500,2.4615386,326.11237,86258.625,,1.8461539,,740.2846,-30.481697,4.2180347,,196,31.446817,0.14999999,-2.9904764,0.14999999,,,-3.177631,-3.2312863,1.0645221,140.57327
-22.406076,2744,-140.57327,184.97375,7.1450436E-11,5485.6100342274,1372000,0.61538464,327.1435,86281.99,,3.6923077,,740.2846,-30.478754,4.582562,,196,31.443874,0.14999999,-2.9903853,0.14999999,,,-3.1779954,-2.7919533,1.0881872,140.57327
-103.51788,2745,-140.57327,128.66475,7.139838E-11,5488.4842309952,1372500,3.4285715,360.3524,86386.48,,3.7142856,,740.2846,-30.505362,7.3505225,,225,31.470482,0.14999999,-2.9905026,0.14999999,,,-3.1783597,-3.3840315,0.8178372,140.57327
-93.89829,2746,-140.57327,110.15097,7.134639E-11,5987.4028637409,1373000,3.4285715,360.04214,86481.336,,0.2857143,,740.2846,-30.528448,3.4240077,,225,31.493568,0.14999999,-2.9906545,0.14999999,,,-3.178724,-3.2141376,1.0598395,140.57327
-0.018159892,2747,-140.57327,180.86053,7.129445E-11,5990.7383487225,1373500,1.4285715,357.67957,86482.33,,3.7142856,,740.2846,-30.517344,5.1357923,,225,31.482464,0.14999999,-2.9906023,0.14999999,,,-3.179088,-2.8967957,1.1022385,140.57327
-108.28791,2748,-140.57327,154.8298,7.1242574E-11,5994.0278451443,1374000,3.7142856,356.79315,86591.57,,2.5714285,,740.2846,-30.54564,6.168333,,225,31.510761,0.14999999,-2.990693,0.14999999,,,-3.179452,-3.3228817,0.9887889,140.57327
-41.4563,2749,-140.57327,156.53026,7.1190755E-11,5997.1657381058,1374500,0.2857143,355.99774,86633.99,,2.857143,,740.2846,-30.549608,3.3138072,,225,31.514729,0.14999999,-2.9907453,0.14999999,,,-3.1798158,-3.109899,1.2271711,140.57327
-52.288757,2750,-140.57327,139.23576,7.1138984E-11,6000.3165535927,1375000,0.2857143,353.64612,86687.25,,2.2857144,,740.2846,-30.557516,2.6379297,,225,31.522636,0.14999999,-2.9906938,0.14999999,0.0008824148,,-3.1801796,-3.0574284,1.0695046,140.57327
-30.810518,2751,-140.57327,137.18207,7.108728E-11,6003.5319101811,1375500,3.7142856,353.58945,86719.03,,2,,740.2846,-30.55761,5.015506,,225,31.52273,0.14999999,-2.990614,0.14999999,,,-3.1805432,-2.826736,0.9908419,140.57327
-13.250105,2752,-140.57327,123.30054,7.103563E-11,6006.8108091354,1376000,2.857143,353.31665,86733.24,,2.5714285,,740.2846,-30.551321,5.5702257,,225,31.516441,0.14999999,-2.9905005,0.14999999,1.0354976E-14,,-3.1809065,-2.65741,0.9167876,140.57327
-41.10497,2753,-140.57327,128.68549,7.098403E-11,6009.8547673225,1376500,2.857143,353.28854,86775.305,,3.7142856,,740.2846,-30.555151,6.3223286,,225,31.520271,0.14999999,-2.9904895,0.14999999,2.5331558E-12,,-3.18127,-2.8685424,0.6771838,140.57327
-97.48502,2754,-140.57327,128.47458,7.093249E-11,6013.0805990696,1377000,3.7142856,352.4132,86873.75,,2.857143,,740.2846,-30.579453,6.4967127,,225,31.544573,0.14999999,-2.9906056,0.14999999,1.5311591E-12,,-3.181633,-2.9814956,0.85837644,140.57327
-58.638184,2755,-140.57327,118.06772,7.088101E-11,6016.2042174339,1377500,2.857143,351.6517,86933.36,,0.2857143,,740.2846,-30.589638,3.3161814,,225,31.554758,0.14999999,-2.9907126,0.14999999,,,-3.181996,-3.132609,1.1829005,140.57327
-0.313453,2756,-140.57327,116.09854,7.082958E-11,6019.5832357407,1378000,1.4285715,351.23636,86934.63,,0.2857143,,740.2846,-30.578651,2.1061747,,225,31.543772,0.14999999,-2.9905572,0.14999999,8.772979E-23,1.9682015E-15,-3.182359,-2.7326343,1.0686449,140.57327
-0.91297215,2757,-140.57327,111.56918,7.07782E-11,6022.8491134644,1378500,1.1428572,351.14066,86936.52,,1.4285715,,740.2846,-30.567896,2.6575654,,225,31.533016,0.14999999,-2.9903924,0.14999999,7.2436737E-09,1.74476E-24,-3.1827219,-2.5927327,0.90726745,140.57327
-10.727694,2758,-140.57327,103.98603,7.072688E-11,6026.0543181896,1379000,2,350.8684,86948.22,,1.1428572,,740.2846,-30.560701,2.6820538,,225,31.525822,0.14999999,-2.9903598,0.14999999,0.0019394121,,-3.1830845,-2.8011117,1.0390722,140.57327
-4.012118,2759,-140.57327,153.76877,7.0675625E-11,6029.2427334786,1379500,0.2857143,350.7866,86953.19,,2.5714285,,740.2846,-30.551077,2.85721,,225,31.516197,0.14999999,-2.9902444,0.14999999,,,-3.183447,-2.7006273,0.95568943,140.57327
-54.052116,2760,-140.57327,225.01955,7.0624416E-11,6032.5624165535,1380000,0.2857143,350.3468,87008.21,,3.7142856,,740.2846,-30.559593,4.0797467,,225,31.524714,0.14999999,-2.990331,0.14999999,5.22009E-09,,-3.1838093,-3.171936,1.1554524,140.57327
-85.071465,2761,-140.57327,155.99832,7.057327E-11,6035.6849367619,1380500,0.85714287,350.35272,87094.24,,3.4285715,,740.2846,-30.579336,4.5075583,,225,31.544456,0.14999999,-2.9905019,0.14999999,0.0016232367,,-3.1841717,-3.5943508,1.0507252,140.57327
-102.038216,2762,-140.57327,118.905655,7.052218E-11,6038.8255102635,1381000,0.85714287,349.77142,87197.24,,0.2857143,,740.2846,-30.605206,0.9037161,,225,31.570326,0.14999999,-2.9905007,0.14999999,,0.000480782,-3.1845338,-3.0231786,1.1616976,140.57327
-0.7449778,2763,-140.57327,112.29865,7.0471136E-11,6042.2519693375,1381500,2.857143,349.6811,87198.95,,1.4285715,,740.2846,-30.5944,4.234152,,225,31.55952,0.14999999,-2.9903228,0.14999999,,,-3.1848955,-2.6491296,1.0392222,140.57327
-11.298673,2764,-140.57327,133.938,7.042015E-11,6045.4489545822,1382000,0.2857143,349.43646,87211.22,,0.2857143,,740.2846,-30.58742,0.73115826,,225,31.55254,0.14999999,-2.9902341,0.14999999,,58.41282,-3.1852574,-2.7731225,1.0035797,140.57327
-0.2171264,2765,-140.57327,111.66989,7.0369224E-11,6048.5920324326,1382500,3.7142856,349.4221,87212.4,,0.5714286,,740.2846,-30.576435,4.12284,,225,31.541555,0.14999999,-2.9901762,0.14999999,,,-3.164706,-2.824616,0.9197331,140.57327
-0.5989757,2766,-140.57327,124.93923,7.0318355E-11,6051.7150185108,1383000,1.1428572,348.64496,87213.97,,2.5714285,,740.2846,-30.565598,3.9202638,,225,31.530718,0.14999999,-2.9901404,0.14999999,,,-3.1650674,-2.8008485,0.89623564,140.57327
-50.854603,2767,-140.57327,103.20781,7.026754E-11,6054.9770171642,1383500,3.4285715,348.25085,87265.78,,0.85714287,,740.2846,-30.57293,4.1977596,,225,31.53805,0.14999999,-2.9901743,0.14999999,,,-3.1654289,-2.9710624,1.0809295,140.57327
-3.011111,2768,-140.57327,129.9212,7.021678E-11,6058.2130820751,1384000,2.2857144,348.24097,87269.766,,2.5714285,,740.2846,-30.562975,4.8134985,,225,31.528095,0.14999999,-2.9900544,0.14999999,1.3480152E-38,,-3.1657903,-2.728018,1.0692827,140.57327
-39.292194,2769,-140.57327,101.34024,7.016607E-11,6061.3142681122,1384500,0.5714286,347.76694,87310.02,,0.2857143,,740.2846,-30.566128,0.7816226,,225,31.531248,0.14999999,-2.99002,0.14999999,,1.0090736,-3.1661515,-2.9526124,1.0810417,140.57327
-0.24776812,2770,-140.57327,145.57562,7.0115413E-11,6064.4513247013,1385000,3.7142856,347.56165,87311.234,,3.142857,,740.2846,-30.555182,6.8441,,225,31.520302,0.14999999,-2.9899127,0.14999999,,,-3.1661482,-2.7645848,0.9118,140.57327
-82.846214,2771,-140.57327,116.413475,7.006482E-11,6067.7519495487,1385500,0.2857143,347.40613,87395.05,,0.5714286,,740.2846,-30.574055,0.8524946,,225,31.539175,0.14999999,-2.9899743,0.14999999,,1.7315128,-3.1665092,-3.0603404,1.0625271,140.57327
-0.81861883,2772,-140.57327,104.37152,7.001427E-11,6070.8512735367,1386000,0.85714287,347.04706,87396.83,,0.5714286,,740.2846,-30.563318,1.4557023,,225,31.528439,0.14999999,-2.989837,0.14999999,0.3562565,1.4258214E-05,-3.1662452,-2.662377,1.1316332,140.57327
-1.8855728,2773,-140.57327,128.49431,6.9963785E-11,6074.1754546166,1386500,1.4285715,346.7269,87399.68,,2.857143,,740.2846,-30.552975,4.693188,,225,31.518095,0.14999999,-2.9897087,0.14999999,,,-3.166606,-2.752586,1.0248388,140.57327
-64.86072,2774,-140.57327,178.4506,6.991335E-11,6077.3086299896,1387000,1.1428572,346.67877,87465.5,,3.7142856,,740.2846,-30.565342,5.052802,,225,31.530462,0.14999999,-2.989752,0.14999999,0.19170308,,-3.1669667,-3.1220005,0.9047442,140.57327
-80.75149,2775,-140.57327,124.82097,6.9862977E-11,6080.4784026146,1387500,3.7142856,346.67258,87547.23,,1.1428572,,740.2846,-30.58343,4.894461,,225,31.54855,0.14999999,-2.9899049,0.14999999,,,-3.167327,-3.3074822,0.93804723,140.57327
-7.9415984,2776,-140.57327,182.4347,6.9812656E-11,6083.6760048866,1388000,2.2857144,346.57773,87556.125,,3.7142856,,740.2846,-30.575272,6.115757,,225,31.540392,0.14999999,-2.98986,0.14999999,,,-3.1676872,-2.7923949,0.99271774,140.57327
-84.76495,2777,-140.57327,103.35585,6.976238E-11,6086.7504382134,1388500,0.5714286,345.85794,87641.86,,0.85714287,,740.2846,-30.594786,1.3772249,,225,31.559906,0.14999999,-2.9899383,0.14999999,,2.450161E-05,-3.1680474,-3.1868124,0.93247616,140.57327
-1.8041401,2778,-140.57327,110.2742,6.971217E-11,6089.9232900143,1389000,3.7142856,345.85193,87644.625,,0.85714287,,740.2846,-30.584421,4.8436565,,225,31.549541,0.14999999,-2.989872,0.14999999,,,-3.1684074,-2.731054,1.0300529,140.57327
-4.4264326,2779,-140.57327,114.50994,6.9662E-11,6093.1816668511,1389500,0.2857143,345.7272,87650.02,,1.1428572,,740.2846,-30.57501,1.7079073,,225,31.54013,0.14999999,-2.9898527,0.14999999,,2.9683232E-08,-3.1687675,-2.9557824,1.095065,140.57327
-6.1403995,2780,-140.57327,188.38492,6.961189E-11,6096.3318815231,1390000,0.5714286,345.4723,87657.125,,3.7142856,,740.2846,-30.566221,4.036777,,225,31.531342,0.14999999,-2.9896948,0.14999999,,,-3.1691272,-2.635177,1.0514215,140.57327
-70.54603,2781,-140.57327,101.82685,6.9561835E-11,6099.6317718029,1390500,3.142857,345.34396,87728.64,,0.5714286,,740.2846,-30.580597,3.8034613,,225,31.545717,0.14999999,-2.9897118,0.14999999,,,-3.1694868,-3.0727034,0.9364376,140.57327
-1.1692243,2782,-140.57327,107.96582,6.951184E-11,6102.857593298,1391000,2.2857144,345.05887,87730.766,,2,,740.2846,-30.570023,4.622704,,225,31.535143,0.14999999,-2.9896333,0.14999999,4.135557E-27,,-3.1698463,-2.7003171,1.1008255,140.57327
-28.136961,2783,-140.57327,104.84594,6.94619E-11,6105.9684476853,1391500,3.142857,344.99496,87759.87,,1.1428572,,740.2846,-30.569147,4.071659,,225,31.534267,0.14999999,-2.989534,0.14999999,2.1165623E-09,,-3.1702058,-2.8014395,1.0771065,140.57327
-5.72388,2784,-140.57327,140.57434,6.941201E-11,6109.1993012428,1392000,0.5714286,344.95328,87766.56,,3.142857,,740.2846,-30.560226,4.044638,,225,31.525347,0.14999999,-2.989434,0.14999999,,,-3.170565,-2.7794163,0.92485934,140.57327
-59.237007,2785,-140.57327,118.80874,6.936217E-11,6112.1359088421,1392500,2.5714285,344.77914,87826.766,,2.2857144,,740.2846,-30.570522,4.4720173,,225,31.535643,0.14999999,-2.9895015,0.14999999,3.2823278E-30,,-3.1709242,-3.091109,1.0127237,140.57327
-23.833319,2786,-140.57327,108.06661,6.9312375E-11,6115.1894392967,1393000,1.4285715,344.76736,87851.56,,1.1428572,,740.2846,-30.568102,2.628234,,225,31.533222,0.14999999,-2.9894254,0.14999999,3.768794E-16,1.0055996E-24,-3.171283,-2.7794313,1.0116146,140.57327
-6.5245066,2787,-140.57327,107.40658,6.926265E-11,6118.4447283745,1393500,3.4285715,344.7024,87859.055,,0.2857143,,740.2846,-30.559479,4.1227775,,225,31.5246,0.14999999,-2.989327,0.14999999,,,-3.171642,-2.7169564,1.053626,140.57327
-0.6889121,2788,-140.57327,122.91287,6.9212976E-11,6121.5587000847,1394000,0.2857143,344.17862,87860.71,,1.4285715,,740.2846,-30.548763,1.7868203,,225,31.513884,0.14999999,-2.989218,0.14999999,,1.6863916E-14,-3.1720006,-2.7274158,0.94491124,140.57327
-19.249144,2789,-140.57327,122.426094,6.916334E-11,6124.6276030541,1394500,2.5714285,344.11456,87880.92,,2.857143,,740.2846,-30.544712,5.454315,,225,31.509832,0.14999999,-2.9892523,0.14999999,,,-3.1723595,-3.0216324,0.98473567,140.57327
-54.430805,2790,-140.57327,95.18028,6.9113784E-11,6127.7315526009,1395000,3.142857,344.0304,87936.31,,0.2857143,,740.2846,-30.55327,3.5413702,,225,31.51839,0.14999999,-2.9892633,0.14999999,,,-3.1727178,-2.9940517,0.87137043,140.57327
-0.33128613,2791,-140.57327,179.777,6.906426E-11,6130.8812432289,1395500,3.7142856,344.01035,87937.61,,3.4285715,,740.2846,-30.542444,7.143652,,225,31.507565,0.14999999,-2.9891965,0.14999999,,,-3.1730762,-2.6688292,1.2392236,140.57327
-81.34429,2792,-140.57327,165.00261,6.90148E-11,6133.9223995209,1396000,0.2857143,343.7359,88019.92,,3.4285715,,740.2846,-30.560638,4.080737,,225,31.525759,0.14999999,-2.9891655,0.14999999,,,-3.1734345,-3.1192262,0.9897562,140.57327
-85.2729,2793,-140.57327,112.95847,6.896538E-11,6137.0313444138,1396500,2.5714285,343.65887,88106.16,,1.1428572,,740.2846,-30.580229,3.6329603,,225,31.54535,0.14999999,-2.9892218,0.14999999,,,-3.1737926,-3.1203682,1.1161734,140.57327
-5.585924,2794,-140.57327,112.812706,6.891603E-11,6140.2042021751,1397000,2,343.64526,88112.71,,2.2857144,,740.2846,-30.571283,4.265018,,225,31.536404,0.14999999,-2.989081,0.14999999,9.180647E-16,,-3.1741505,-2.699466,0.95834386,140.57327
-30.58339,2795,-140.57327,113.06086,6.886672E-11,6143.4991884232,1397500,1.1428572,343.56238,88144.26,,0.2857143,,740.2846,-30.571287,1.0864589,,225,31.536407,0.14999999,-2.9890702,0.14999999,,5.915103E-09,-3.1745083,-2.9072843,0.96871626,140.57327
-0.118316375,2796,-140.57327,122.86834,6.8817466E-11,6146.7387182713,1398000,3.7142856,343.41602,88145.336,,1.4285715,,740.2846,-30.560392,5.2391124,,225,31.525513,0.14999999,-2.9890559,0.14999999,,,-3.174866,-2.9095917,0.9485008,140.57327
-17.433922,2797,-140.57327,114.58018,6.8768276E-11,6149.8936090469,1398500,2.5714285,342.9273,88163.734,,0.2857143,,740.2846,-30.555702,2.621635,,225,31.520823,0.14999999,-2.9889753,0.14999999,1.3822353E-26,,-3.1752236,-2.7012591,1.0704476,140.57327
-0.0360781,2798,-140.57327,217.76846,6.871912E-11,6153.1475944519,1399000,,342.9278,88164.734,,3.142857,,740.2846,-30.544792,3.1922653,,225,31.509912,0.14999999,-2.9889352,0.14999999,,,-3.1755812,-2.9349573,0.90264887,140.57327
-59.7182,2799,-140.57327,131.15915,6.867003E-11,6156.3006248474,1399500,3.7142856,342.72,88225.414,,0.2857143,,740.2846,-30.555216,3.9509108,,225,31.520336,0.14999999,-2.9890823,0.14999999,,,-3.1759384,-3.283036,0.99284744,140.57327
-0.20155266,2800,-140.57327,142.13246,6.8620984E-11,6159.4729163647,1400000,3.7142856,342.44687,88226.586,,2.2857144,,740.2846,-30.544374,5.9350624,,225,31.509495,0.14999999,-2.9890583,0.14999999,1.8834083E-38,,-3.1762958,-2.9042356,1.001698,140.57327
-34.428703,2801,-140.57327,124.33321,6.8572E-11,6162.7761907578,1400500,0.85714287,341.8725,88261.99,,2,,740.2846,-30.545765,2.653681,,225,31.510885,0.14999999,-2.9890525,0.14999999,,8.390869E-37,-3.1766527,-2.9613652,1.0685595,140.57327
-30.228296,2802,-140.57327,118.07594,6.8523055E-11,6165.9299662113,1401000,1.7142857,341.85858,88293.18,,2,,740.2846,-30.54565,3.2783644,,225,31.51077,0.14999999,-2.9889746,0.14999999,6.738389E-09,,-3.1770096,-2.8273814,1.1217623,140.57327
-21.60255,2803,-140.57327,146.56195,6.847418E-11,6169.1251404286,1401500,3.4285715,341.82983,88315.75,,3.142857,,740.2846,-30.54246,6.3982773,,225,31.50758,0.14999999,-2.988859,0.14999999,,,-3.1773665,-2.773491,1.0159867,140.57327
-46.93571,2804,-140.57327,141.49263,6.842535E-11,6172.410340786,1402000,0.85714287,341.53076,88363.64,,2.857143,,740.2846,-30.548304,3.9401271,,225,31.513424,0.14999999,-2.9888268,0.14999999,,,-3.1777232,-2.9036734,0.88261867,140.57327
-58.95492,2805,-140.57327,129.19759,6.837657E-11,6175.6364974976,1402500,0.2857143,341.48444,88423.56,,1.7142857,,740.2846,-30.558432,2.4738586,,225,31.523552,0.14999999,-2.9889023,0.14999999,9.387019E-20,2.5525577E-22,-3.1780798,-3.0728655,1.1664441,140.57327
-23.991306,2806,-140.57327,119.388,6.8327836E-11,6178.7170214653,1403000,2.2857144,341.47745,88448.516,,0.2857143,,740.2846,-30.556091,2.786703,,225,31.521212,0.14999999,-2.9887776,0.14999999,,,-3.1784363,-2.7911444,0.93745214,140.57327
-0.8237815,2807,-140.57327,118.745926,6.827917E-11,6182.0221810341,1403500,1.7142857,341.45428,88450.31,,0.2857143,,740.2846,-30.5455,1.7148468,,225,31.51062,0.14999999,-2.988664,0.14999999,0.01984696,1.7200648E-23,-3.1787925,-2.5972137,1.1808473,140.57327
-0.21700299,2808,-140.57327,164.9363,6.8230546E-11,6185.2171993256,1404000,3.142857,340.98956,88451.49,,3.4285715,,740.2846,-30.5347,6.5365453,,225,31.49982,0.14999999,-2.9885392,0.14999999,,,-3.1791487,-2.8067214,1.2942843,140.57327
-81.33114,2809,-140.57327,103.980484,6.8181974E-11,6188.3617620468,1404500,2,340.95523,88533.79,,3.142857,,740.2846,-30.552782,5.3647017,,225,31.517902,0.14999999,-2.9884932,0.14999999,5.6119003E-12,,-3.1795049,-3.1353166,0.72917217,140.57327
-95.58012,2810,-140.57327,167.1371,6.813345E-11,6191.6782047749,1405000,3.7142856,340.9487,88630.33,,,,740.2846,-30.575924,3.9812007,,225,31.541044,0.14999999,-2.9886072,0.14999999,,,-3.1798608,-3.0304718,1.147825,140.57327
-0.00460473,2811,-140.57327,121.05207,6.808498E-11,6194.8483772278,1405500,1.4285715,340.86978,88631.31,,2.2857144,,740.2846,-30.565052,3.5231237,,225,31.530172,0.14999999,-2.9886189,0.14999999,,,-3.1802166,-3.1514137,0.9828292,140.57327
-31.32878,2812,-140.57327,169.2649,6.803657E-11,6198.0047712326,1406000,4,340.70273,88663.6,,0.2857143,,740.2846,-30.565323,4.0254273,,225,31.530443,0.14999999,-2.9885566,0.14999999,,,-3.1805723,-2.7848556,1.0287141,140.57327
-0.07196266,2813,-140.57327,133.06055,6.79882E-11,6201.2333869934,1406500,3.7142856,340.6521,88664.63,,1.7142857,,740.2846,-30.55448,5.5352993,,225,31.5196,0.14999999,-2.9886122,0.14999999,3.5528904E-22,,-3.1809278,-3.1562414,1.1778662,140.57327
-15.217566,2814,-140.57327,298.0621,6.793989E-11,6204.7046437264,1407000,0.2857143,340.56888,88680.81,,4,,740.2846,-30.54903,4.63959,,225,31.51415,0.14999999,-2.9885602,0.14999999,,,-3.1812832,-3.0055904,1.130829,140.57327
-100.38755,2815,-140.57327,195.18555,6.789162E-11,6208.0386166573,1407500,1.7142857,339.8593,88782.17,,3.7142856,,740.2846,-30.57384,5.392845,,225,31.53896,0.14999999,-2.9889474,0.14999999,1.4993922E-15,,-3.1816385,-4.173186,1.0770823,140.57327
-82.068115,2816,-140.57327,161.99785,6.784342E-11,6211.2070994377,1408000,0.2857143,339.52573,88865.21,,,,740.2846,-30.592127,0.3655851,,225,31.557247,0.14999999,-2.9890053,0.14999999,,51.210472,-3.1819937,-3.2098155,1.2323143,140.57327
-0.02242171,2817,-140.57327,192.92471,6.7795256E-11,6214.4291267395,1408500,2.5714285,339.50632,88866.195,,3.7142856,,740.2846,-30.581276,6.463362,,225,31.546396,0.14999999,-2.9889743,0.14999999,,,-3.1643267,-3.11328,1.1826714,140.57327
-93.80522,2818,-140.57327,119.645195,6.774715E-11,6217.5906322002,1409000,2,339.42166,88960.96,,0.2857143,,740.2846,-30.603708,2.4369032,,225,31.568829,0.14999999,-2.9890552,0.14999999,,3.951617E-33,-3.1646814,-3.3750806,1.0708257,140.57327
-0.7002121,2819,-140.57327,114.68841,6.769909E-11,6221.0806002617,1409500,0.2857143,339.37985,88962.625,,0.85714287,,740.2846,-30.593102,0.95904243,,225,31.558222,0.14999999,-2.988902,0.14999999,1.515148E-28,0.0013873135,-3.1650362,-2.618345,1.0456914,140.57327
-1.8365628,2820,-140.57327,141.1285,6.765109E-11,6224.2615888119,1410000,,339.3076,88965.44,,0.2857143,,740.2846,-30.582907,0.3090307,,225,31.548027,0.14999999,-2.9888198,0.14999999,0.5631672,86.39638,-3.1653905,-2.7914848,0.8569191,140.57327
-0.17668028,2821,-140.57327,143.58737,6.760313E-11,6227.6426887512,1410500,0.2857143,339.29233,88966.57,,3.142857,,740.2846,-30.572126,3.4071915,,225,31.537247,0.14999999,-2.9888957,0.14999999,,,-3.135568,-3.0491185,0.8652778,140.57327
-63.132008,2822,-140.57327,147.79416,6.755523E-11,6230.7372903824,1411000,2.857143,339.24707,89030.67,,3.142857,,740.2846,-30.583664,6.0021477,,225,31.548784,0.14999999,-2.989037,0.14999999,,,-3.1359224,-3.2432787,1.0084951,140.57327
-77.79234,2823,-140.57327,104.02263,6.7507396E-11,6233.8550245762,1411500,2,339.12268,89109.42,,0.85714287,,740.2846,-30.600386,2.8631873,,225,31.565506,0.14999999,-2.9890501,0.14999999,,9.3086615E-38,-3.1362767,-3.019977,0.99031717,140.57327
-3.7337415,2824,-140.57327,107.6702,6.7459587E-11,6237.1858170033,1412000,2.857143,338.89334,89114.125,,0.85714287,,740.2846,-30.590874,3.7258072,,225,31.555994,0.14999999,-2.9889584,0.14999999,9.2638015E-07,,-3.1366308,-2.709871,1.0085729,140.57327
-4.030161,2825,-140.57327,124.50858,6.741184E-11,6240.538189888,1412500,0.2857143,338.68265,89119.12,,2,,740.2846,-30.58147,2.0718787,,225,31.54659,0.14999999,-2.9888606,0.14999999,,9.7909904E-32,-3.1369848,-2.7117639,1.1919585,140.57327
-26.035782,2826,-140.57327,115.7699,6.736414E-11,6243.6044900417,1413000,1.4285715,338.5959,89146.125,,1.7142857,,740.2846,-30.579865,3.315627,,225,31.544985,0.14999999,-2.9887948,0.14999999,1.2654688E-12,,-3.1373389,-2.980387,1.1090866,140.57327
-19.002378,2827,-140.57327,139.79419,6.7316486E-11,6246.6800096035,1413500,2.5714285,338.59177,89166.086,,2.5714285,,740.2846,-30.575768,5.0205283,,225,31.540888,0.14999999,-2.9886944,0.14999999,6.284373E-15,,-3.1376927,-2.8038683,1.1161667,140.57327
-46.065296,2828,-140.57327,110.394,6.72689E-11,6249.8462738991,1414000,1.1428572,338.44064,89213.12,,0.85714287,,740.2846,-30.581244,1.8680928,,225,31.546364,0.14999999,-2.9886458,0.14999999,,1.3822128E-13,-3.1380463,-2.9536734,1.1405584,140.57327
-1.5215455,2829,-140.57327,119.48442,6.7221353E-11,6253.2693617344,1414500,2,338.43652,89215.61,,1.7142857,,740.2846,-30.570972,3.815207,,225,31.536093,0.14999999,-2.988483,0.14999999,1.4669626E-15,,-3.1383998,-2.6573231,0.8760716,140.57327
-25.357096,2830,-140.57327,115.09173,6.717385E-11,6256.472217083,1415000,2.2857144,338.37198,89241.93,,1.4285715,,740.2846,-30.569132,3.7607608,,225,31.534252,0.14999999,-2.98848,0.14999999,0.000003582,,-3.1387532,-2.8466418,0.9765882,140.57327
-15.861521,2831,-140.57327,110.420746,6.7126395E-11,6259.6784639359,1415500,1.7142857,338.10846,89258.76,,1.4285715,,740.2846,-30.563934,3.211741,,225,31.529055,0.14999999,-2.9884164,0.14999999,0.07122581,,-3.1391065,-2.77778,0.9881569,140.57327
-11.003483,2832,-140.57327,294.02206,6.7079E-11,6262.9876513481,1416000,3.7142856,337.82794,89270.72,,4,,740.2846,-30.557026,7.852702,,225,31.522146,0.14999999,-2.988324,0.14999999,,,-3.1394596,-2.7035148,0.9520802,140.57327
