DenMISELogLast,NumTrainableParams,ReturnStepMax,GridSize,MountainCar_mu0_higher,MountainCar_std0_higher,MountainCar_std1_higher,IWFirstEpisode,ReturnMin,ActionIn1,DenMISELogFirst,IWLastEpisode,Regret,Delta,IWMax,TimestepsSoFar,ReturnAbsMax,Regret/t,IWMean,DenMISEMeanLog,Bound,IWMin,Iteration,MountainCar_mu1_higher,ReturnMean,ReturnLastEpisode,ReturnMax,TimeElapsed
-3.4008126,,762.7667,225,2,0.14999999,0.14999999,,-147.8668,3.6024413,-3.1730611,,92999.91,6.301046E-11,124.97724,1461000,147.8668,31.827484,1.0661465,-2.9883146,345.31805,,2922,1.7142857,-30.862364,-90.30531,,6585.5262255669
-2.8315146,,762.7667,225,0.2857143,0.14999999,0.14999999,,-147.8668,3.378926,-3.1734033,,93021.33,6.2967354E-11,111.52445,1461500,147.8668,31.823923,1.0619837,-2.988242,345.23547,,2923,3.142857,-30.858803,-20.457834,,6588.87032938
-2.9057453,,762.7667,225,1.4285715,0.14999999,0.14999999,3.8209434E-20,-147.8668,1.9926015,-3.1737454,,93022.32,6.2924284E-11,111.94867,1462000,147.8668,31.813381,0.9012949,-2.9881952,345.16245,,2924,0.85714287,-30.84826,-0.029607432,,6592.0744469166
-2.6998723,,762.7667,225,0.2857143,0.14999999,0.14999999,,-147.8668,2.7003665,-3.1740873,,93038.1,6.288127E-11,115.71674,1462500,147.8668,31.807898,0.8751384,-2.988134,345.11255,,2925,2.2857144,-30.842777,-14.8143015,,6595.3764214516
-2.6102304,,762.7667,225,,0.14999999,0.14999999,,-147.8668,4.11832,-3.1744292,1.3851479E-20,93039.67,6.283829E-11,165.23749,1463000,147.8668,31.797565,1.0742247,-2.9880495,345.05225,,2926,3.7142856,-30.832445,-0.59941906,,6598.7552886009
-3.180169,,762.7667,225,0.2857143,0.14999999,0.14999999,3.1307099E-27,-147.8668,2.2999597,-3.1747708,,93040.7,6.2795366E-11,112.73387,1463500,147.8668,31.787052,1.1996917,-2.9880965,345.04254,,2927,1.7142857,-30.821932,-0.06494056,,6601.9392654896
-2.729488,,762.7667,225,1.1428572,0.14999999,0.14999999,5.9814624E-07,-147.8668,1.6907525,-3.1751125,,93041.984,6.275248E-11,151.39838,1464000,147.8668,31.776632,0.96305287,-2.9879434,344.98038,,2928,,-30.811512,-0.31941503,,6605.236918211
-2.7839837,,762.7667,225,0.2857143,0.14999999,0.14999999,,-147.8668,4.264975,-3.175454,,93053.36,6.2709636E-11,168.87776,1464500,147.8668,31.769669,0.97920114,-2.987892,344.81357,,2929,4,-30.804548,-10.410032,,6608.6182322502
-2.8836093,,762.7667,225,0.85714287,0.14999999,0.14999999,0.0020432952,-147.8668,1.111565,-3.1757953,,93054.86,6.266684E-11,114.10654,1465000,147.8668,31.759336,1.0924087,-2.9878685,344.72397,,2930,0.2857143,-30.794216,-0.52976185,,6611.9178082943
-2.6548607,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,4.1875935,-3.1761358,,93057.44,6.262408E-11,125.581375,1465500,147.8668,31.749382,1.0244961,-2.987727,344.58148,,2931,1.7142857,-30.784262,-1.6188786,,6615.2314882279
-2.9075592,,762.7667,225,1.7142857,0.14999999,0.14999999,2.9196656E-21,-147.8668,1.8965635,-3.176477,5.5739077E-25,93091.59,6.258138E-11,130.15546,1466000,147.8668,31.750202,1.0772378,-2.987695,344.55896,,2932,0.2857143,-30.785082,-33.188877,,6618.4586646557
-3.022692,,762.7667,225,2.857143,0.14999999,0.14999999,,-147.8668,2.9255397,-3.176818,9.520784E-11,93110,6.25387E-11,189.152,1466500,147.8668,31.745653,0.86572516,-2.9876842,344.3156,,2933,,-30.780533,-17.441608,,6621.9027848244
-3.3551176,,762.7667,225,1.1428572,0.14999999,0.14999999,,-147.8668,3.6391811,-3.1771588,,93164.445,6.24961E-11,112.19727,1467000,147.8668,31.75339,1.0111549,-2.9878604,344.2786,,2934,2,-30.788269,-53.482338,,6625.1487469673
-2.7577846,,762.7667,225,2.857143,0.14999999,0.14999999,,-147.8668,6.4877396,-3.1774995,,93177.5,6.245351E-11,154.92116,1467500,147.8668,31.74702,0.9568699,-2.9877815,344.1432,,2935,3.7142856,-30.7819,-12.091566,,6628.3634257317
-3.0332627,,762.7667,225,4,0.14999999,0.14999999,,-147.8668,6.535532,-3.1778402,4.1610025E-27,93234.06,6.241098E-11,245.89679,1468000,147.8668,31.75547,1.0531126,-2.9878159,344.1426,,2936,2.5714285,-30.79035,-55.595238,,6631.7920668125
-3.418956,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,5.115783,-3.1781807,0.0003298195,93327.29,6.2368485E-11,133.05058,1468500,147.8668,31.776402,1.1447321,-2.9879534,343.76352,,2937,2.5714285,-30.811281,-92.26569,,6635.0895102024
-2.969575,,762.7667,225,3.4285715,0.14999999,0.14999999,,-147.8668,4.3662133,-3.1785212,4.1349408E-20,93389.87,6.232604E-11,138.24265,1469000,147.8668,31.786884,0.9072194,-2.9879024,343.71353,,2938,0.85714287,-30.821764,-61.608818,,6638.4894087315
-2.9839616,,762.7667,225,,0.14999999,0.14999999,9.460355,-147.8668,-0.1081388,-3.1788616,,93465.95,6.228363E-11,169.61879,1469500,147.8668,31.801958,1.0890471,-2.987937,343.67432,,2939,0.2857143,-30.836838,-75.12819,,6641.9466717243
-5.5558977,,762.7667,225,,0.14999999,0.14999999,7.2411225E-19,-147.8668,1.5585115,-3.175988,1.1540239E-12,93467.18,6.224127E-11,149.42377,1470000,147.8668,31.791557,1.0256103,-2.9887862,343.4177,,2940,1.4285715,-30.826437,-0.2525119,,6645.3005764484
-2.916217,,762.7667,225,0.2857143,0.14999999,0.14999999,147.43385,-147.8668,0.14045665,-3.1763282,3.643856E-20,93468.17,6.219895E-11,166.15201,1470500,147.8668,31.781084,0.95292574,-2.988758,343.40723,,2941,,-30.815964,-0.018422015,,6648.6363556385
-3.3428059,,762.7667,225,,0.14999999,0.14999999,,-147.8668,2.579498,-3.1277535,,93469.29,6.2156676E-11,152.5925,1471000,147.8668,31.770662,1.1611161,-2.988899,343.3982,,2942,2.5714285,-30.805542,-0.16262098,,6651.880982399
-2.9191315,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,5.1384106,-3.1280935,,93470.266,6.2114446E-11,135.00388,1471500,147.8668,31.760199,1.097694,-2.988826,343.2893,,2943,2.2857144,-30.795078,-0.0036274416,,6655.2908296585
-2.9321518,,762.7667,225,0.2857143,0.14999999,0.14999999,1.5204039E-37,-147.8668,2.2769957,-3.1284332,,93516.2,6.207225E-11,105.49975,1472000,147.8668,31.765015,1.0219098,-2.9887798,343.25244,,2944,2,-30.799894,-44.981808,,6658.4937803745
-2.6512418,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,5.745735,-3.1287727,,93518.16,6.20301E-11,126.071625,1472500,147.8668,31.75489,1.0061707,-2.9886599,343.25516,,2945,3.142857,-30.78977,-0.9743486,,6661.877327919
-2.894047,,762.7667,225,0.5714286,0.14999999,0.14999999,9.381864E-20,-147.8668,1.9516582,-3.1291122,,93559.74,6.1988E-11,89.46947,1473000,147.8668,31.75823,0.87343967,-2.98863,343.2368,,2946,1.4285715,-30.79311,-40.628906,,6665.1059930325
-2.6775835,,762.7667,225,2.2857144,0.14999999,0.14999999,,-147.8668,3.766231,-3.1294518,4.3594148E-26,93562.02,6.194594E-11,121.685196,1473500,147.8668,31.748226,0.8290051,-2.9885685,343.0168,,2947,1.4285715,-30.783106,-1.3157684,,6668.4324207306
-2.8527908,,762.7667,225,0.85714287,0.14999999,0.14999999,,-147.8668,2.7082503,-3.129791,1.0619387E-16,93593.59,6.190391E-11,107.07767,1474000,147.8668,31.748167,1.0165507,-2.9885833,342.92548,,2948,2,-30.783047,-30.606928,,6671.7190947533
-2.7127857,,762.7667,225,0.85714287,0.14999999,0.14999999,0.000007504,-147.8668,1.4729489,-3.13013,2.7302912E-18,93596.58,6.1861946E-11,100.82224,1474500,147.8668,31.738413,1.0626223,-2.9884872,342.84857,,2949,0.5714286,-30.773293,-2.0163383,,6675.0537867546
-2.7356715,,762.7667,225,2.857143,0.14999999,0.14999999,,-147.8668,6.5883684,-3.130469,,93599.914,6.182001E-11,176.56033,1475000,147.8668,31.728786,0.84653187,-2.9883833,342.82568,,2950,4,-30.763666,-2.380582,,6678.2198326588
-3.1474955,,762.7667,225,2,0.14999999,0.14999999,,-147.8668,5.4012647,-3.130808,1.941767E-05,93649.8,6.177812E-11,120.16686,1475500,147.8668,31.734936,0.89746857,-2.9884946,342.52808,,2951,3.4285715,-30.769815,-48.914852,,6681.4864356518
-2.76679,,762.7667,225,3.7142856,0.14999999,0.14999999,,-147.8668,3.8290117,-3.131147,,93669.43,6.173627E-11,193.15456,1476000,147.8668,31.730839,1.0826244,-2.9884572,342.5207,,2952,0.2857143,-30.765718,-18.670063,,6684.8263425827
-3.2462559,,762.7667,225,1.4285715,0.14999999,0.14999999,,-147.8668,4.837187,-3.1314855,,93746.08,6.169446E-11,108.529366,1476500,147.8668,31.746048,0.9331174,-2.9885232,342.46866,,2953,3.142857,-30.780928,-75.67354,,6688.0470030308
-2.7860124,,762.7667,225,3.7142856,0.14999999,0.14999999,,-147.8668,6.3039083,-3.1318243,,93762.16,6.1652704E-11,188.64703,1477000,147.8668,31.740746,1.1269587,-2.9884803,342.47253,,2954,2.857143,-30.775625,-15.115324,,6691.3767819405
-3.121793,,762.7667,225,4,0.14999999,0.14999999,,-147.8668,6.72583,-3.1321626,4.3777885,93845.01,6.161098E-11,243.44293,1477500,147.8668,31.75804,0.8792379,-2.9884882,342.95502,,2955,2.857143,-30.79292,-81.88996,,6694.6833543778
-3.3629398,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,5.9691114,-3.132501,0.003370026,93935.695,6.1569305E-11,150.34201,1478000,147.8668,31.777975,0.95368516,-2.9886618,342.51758,,2956,2.857143,-30.812855,-89.71877,,6698.0903890133
-3.0315347,,762.7667,225,0.85714287,0.14999999,0.14999999,,-147.8668,3.4636326,-3.1328392,,93990.36,6.152767E-11,107.79519,1478500,147.8668,31.785715,0.88025683,-2.9886954,342.43134,,2957,2.2857144,-30.820595,-53.699783,,6701.3482086659
-2.6846209,,762.7667,225,0.85714287,0.14999999,0.14999999,2.8779297E-31,-147.8668,2.4227004,-3.1331773,0.000247039,93996.17,6.1486066E-11,103.98509,1479000,147.8668,31.776934,0.94255054,-2.9886358,342.3827,,2958,1.7142857,-30.811813,-4.8455772,,6704.7940232754
-2.7077916,,762.7667,225,2.2857144,0.14999999,0.14999999,,-147.8668,2.213835,-3.1335154,,94000.04,6.144452E-11,185.37701,1479500,147.8668,31.767504,1.12478,-2.988563,342.34885,,2959,,-30.802383,-2.9066703,,6708.005448103
-3.1276221,,762.7667,225,2.2857144,0.14999999,0.14999999,,-147.8668,4.8044815,-3.1338532,,94028.32,6.140301E-11,126.53633,1480000,147.8668,31.766323,1.0666513,-2.9885736,342.33008,,2960,2.5714285,-30.801203,-27.310295,,6711.3419678211
-2.8944082,,762.7667,225,,0.14999999,0.14999999,9.635525E-12,-147.8668,0.84266883,-3.134191,,94063.41,6.136154E-11,146.51324,1480500,147.8668,31.767447,1.0460708,-2.9885228,342.32227,,2961,1.1428572,-30.802326,-34.133167,,6714.6987555027
-3.2219563,,762.7667,225,,0.14999999,0.14999999,,-147.8668,2.6670794,-3.1345286,4.6063734E-34,94064.41,6.132011E-11,150.88963,1481000,147.8668,31.757057,1.0648793,-2.988592,342.32394,,2962,2.857143,-30.791937,-0.024454832,,6717.9046754837
-2.9135196,,762.7667,225,0.85714287,0.14999999,0.14999999,,-147.8668,3.731576,-3.1348662,2.5827256E-05,94065.38,6.127873E-11,108.27768,1481500,147.8668,31.746672,0.9046657,-2.9885495,342.2943,,2963,2.857143,-30.781551,-0.011029389,,6721.2316184044
-2.7045944,,762.7667,225,1.1428572,0.14999999,0.14999999,3.2648343E-14,-147.8668,1.6518637,-3.1352036,5.9449863E-35,94070.18,6.123739E-11,108.4435,1482000,147.8668,31.737577,1.2727529,-2.988489,342.26517,,2964,0.85714287,-30.772457,-3.8292437,,6724.4487292767
-2.654795,,762.7667,225,1.4285715,0.14999999,0.14999999,,-147.8668,2.896463,-3.135541,1.1766913E-11,94076.05,6.119609E-11,111.61186,1482500,147.8668,31.728853,1.0461711,-2.9882884,341.738,,2965,1.7142857,-30.763733,-4.911602,,6727.8387622833
-2.7065067,,762.7667,225,0.5714286,0.14999999,0.14999999,,-147.8668,4.4400024,-3.1358783,,94085.23,6.115483E-11,131.96086,1483000,147.8668,31.72125,0.96715677,-2.9881825,341.51935,,2966,4,-30.75613,-8.20953,,6731.0815942288
-2.8584743,,762.7667,225,3.4285715,0.14999999,0.14999999,,-147.8668,5.6201735,-3.1362152,,94086.93,6.1113614E-11,132.81447,1483500,147.8668,31.711134,0.9492268,-2.988153,341.429,,2967,2.5714285,-30.746014,-0.74329644,,6734.4073812962
-3.0859065,,762.7667,225,3.4285715,0.14999999,0.14999999,,-147.8668,3.412142,-3.1365523,,94146.16,6.107244E-11,208.71767,1484000,147.8668,31.720404,0.82905465,-2.9882066,341.39166,,2968,,-30.755283,-58.25788,,6737.898307085
-3.25678,,762.7667,225,1.4285715,0.14999999,0.14999999,3.6061266E-16,-147.8668,2.0507143,-3.1368892,8.959607E-37,94223.91,6.103131E-11,104.03652,1484500,147.8668,31.735905,0.81665903,-2.98836,341.3773,,2969,0.5714286,-30.770784,-76.78133,,6741.3222928047
-2.685116,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,7.373332,-3.1372259,,94242.03,6.099022E-11,145.4868,1485000,147.8668,31.731323,1.040418,-2.988322,341.37857,,2970,3.7142856,-30.766203,-17.166,,6744.6602520943
-3.3540664,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,2.3022466,-3.1375625,,94312.97,6.094916E-11,185.01556,1485500,147.8668,31.744518,0.91651934,-2.9884365,341.2539,,2971,,-30.779398,-69.9683,,6748.1053102017
-4.117559,,762.7667,225,0.5714286,0.14999999,0.14999999,8.521031,-147.8668,0.49198872,-3.1378992,1.8899327E-34,94353.51,6.0908154E-11,146.20924,1486000,147.8668,31.74748,1.1795105,-2.9888492,341.2329,,2972,,-30.78236,-39.57235,,6751.2674641609
-2.862455,,762.7667,225,1.7142857,0.14999999,0.14999999,1.1000226E-27,-147.8668,2.4309514,-3.1353724,5.23863E-21,94354.98,6.086719E-11,118.59303,1486500,147.8668,31.737293,0.9509395,-2.9887524,341.10013,,2973,0.85714287,-30.772173,-0.5015039,,6754.4253678322
-2.7479064,,762.7667,225,0.5714286,0.14999999,0.14999999,,-147.8668,3.9207203,-3.1357088,,94373.305,6.082627E-11,102.24353,1487000,147.8668,31.732786,0.96689117,-2.988691,340.8685,,2974,3.4285715,-30.767666,-17.367825,,6757.7540371418
-2.6394591,,762.7667,225,1.4285715,0.14999999,0.14999999,,-147.8668,3.8049984,-3.136045,3.0397034E-21,94374.96,6.0785384E-11,108.91191,1487500,147.8668,31.722675,1.0636169,-2.9885879,340.70084,,2975,2.2857144,-30.757555,-0.68677336,,6761.1254737377
-2.7908156,,762.7667,225,0.5714286,0.14999999,0.14999999,0.0047325436,-147.8668,1.1755193,-3.1363811,2.3648117E-38,94387.96,6.0744534E-11,105.890396,1488000,147.8668,31.716385,0.859601,-2.988503,340.47763,,2976,0.5714286,-30.751265,-12.044342,,6764.3846168518
-2.6437814,,762.7667,225,1.4285715,0.14999999,0.14999999,9.98935E-26,-147.8668,2.584011,-3.1367154,0.000000038,94390.76,6.0703734E-11,109.43259,1488500,147.8668,31.70667,0.95462364,-2.9884372,340.31763,,2977,1.1428572,-30.74155,-1.829617,,6767.7575411797
-2.7488055,,762.7667,225,2,0.14999999,0.14999999,8.5750065E-33,-147.8668,2.270918,-3.1370513,1.2694139E-05,94403.61,6.0662975E-11,120.28777,1489000,147.8668,31.70034,0.986362,-2.988375,340.29648,,2978,0.5714286,-30.73522,-11.892832,,6770.987246275
-2.7405944,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,3.6273026,-3.137387,6.0728973E-17,94425.055,6.062225E-11,143.68408,1489500,147.8668,31.696896,1.1452261,-2.9882996,340.22318,,2979,0.5714286,-30.731775,-20.475029,,6774.3785102367
-2.9497344,,762.7667,225,1.7142857,0.14999999,0.14999999,,-147.8668,4.7287836,-3.1377227,,94482.39,6.0581574E-11,93.636444,1490000,147.8668,31.705502,0.7422424,-2.9882426,340.19937,,2980,3.142857,-30.740381,-56.37134,,6777.7257759571
-2.7562077,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,2.9459956,-3.1380582,,94502.65,6.054093E-11,121.22998,1490500,147.8668,31.70166,0.9041776,-2.988253,340.0734,,2981,0.2857143,-30.73654,-19.288881,,6781.1129894257
-3.0856345,,762.7667,225,1.7142857,0.14999999,0.14999999,,-147.8668,3.6383805,-3.1383936,,94546.95,6.0500334E-11,103.07064,1491000,147.8668,31.705889,0.96045166,-2.9883213,340.06723,,2982,2,-30.740768,-43.342266,,6784.4639468193
-2.7370963,,762.7667,225,2,0.14999999,0.14999999,1.5441765E-29,-147.8668,2.06184,-3.1387289,,94565.125,6.0459776E-11,178.23087,1491500,147.8668,31.70135,0.9553049,-2.9882524,339.99188,,2983,,-30.736229,-17.207083,,6787.8998739719
-3.062187,,762.7667,225,0.2857143,0.14999999,0.14999999,1.5777138E-18,-147.8668,1.9734393,-3.139064,,94595.305,6.041926E-11,111.83327,1492000,147.8668,31.700838,0.9548111,-2.988297,339.93146,,2984,1.4285715,-30.735718,-29.205914,,6791.1089613438
-2.6335707,,762.7667,225,0.2857143,0.14999999,0.14999999,,-147.8668,2.7985153,-3.139399,0.000000119,94596.71,6.0378785E-11,110.3549,1492500,147.8668,31.690691,1.0194935,-2.9881961,339.88275,,2985,2.5714285,-30.72557,-0.44384658,,6794.5125141144
-2.8701339,,762.7667,225,0.5714286,0.14999999,0.14999999,,-147.8668,2.9302912,-3.139734,0.0016666895,94597.79,6.033836E-11,104.8157,1493000,147.8668,31.680437,1.060462,-2.988153,339.87225,,2986,2,-30.715317,-0.1117716,,6797.8910725117
-2.7036543,,762.7667,225,3.4285715,0.14999999,0.14999999,,-147.8668,5.4451327,-3.140069,,94601.86,6.029796E-11,141.03365,1493500,147.8668,31.671196,0.90940154,-2.988041,339.81415,,2987,2,-30.706076,-3.1110587,,6801.2315888405
-3.0319972,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,4.155365,-3.1404037,7.0926254E-10,94700.07,6.0257604E-11,131.03468,1494000,147.8668,31.693464,0.76342833,-2.9880884,339.6565,,2988,1.4285715,-30.728344,-97.24264,,6804.2874977589
-2.9033844,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,6.384633,-3.1407382,4.459662E-27,94756.1,6.021729E-11,154.549,1494500,147.8668,31.701607,1.1294564,-2.9881427,339.62845,,2989,3.142857,-30.736486,-55.072777,,6807.7590446472
-3.0988855,,762.7667,225,3.7142856,0.14999999,0.14999999,,-147.8668,6.066283,-3.1410728,1.2479944E-09,94815.93,6.017702E-11,186.60693,1495000,147.8668,31.711014,1.1463423,-2.9881408,339.2631,,2990,2.2857144,-30.745893,-58.860485,,6811.0195257664
-3.2980573,,762.7667,225,1.4285715,0.14999999,0.14999999,,-147.8668,5.176837,-3.1414073,,94909.69,6.0136784E-11,118.1335,1495500,147.8668,31.731758,1.0887486,-2.9882023,339.149,,2991,3.7142856,-30.766638,-92.79596,,6814.2781226635
-2.973727,,762.7667,225,2.857143,0.14999999,0.14999999,,-147.8668,3.794233,-3.1417415,,94920.34,6.0096594E-11,138.12766,1496000,147.8668,31.724714,0.9216331,-2.9881709,338.9041,,2992,0.85714287,-30.759594,-9.686778,,6817.6633381844
-2.988483,,762.7667,225,2.2857144,0.14999999,0.14999999,,-147.8668,6.104233,-3.1420755,,94966.51,6.0056446E-11,137.17853,1496500,147.8668,31.72954,1.1698124,-2.988201,338.80154,,2993,3.7142856,-30.76442,-45.200584,,6820.9913156033
-2.8577998,,762.7667,225,,0.14999999,0.14999999,63.039085,-147.8668,-0.18101415,-3.1424096,,95016.15,6.001633E-11,228.04903,1497000,147.8668,31.735521,0.91144854,-2.988105,338.76886,,2994,,-30.770401,-48.664547,,6824.2580780983
-3.7879622,,762.7667,225,0.85714287,0.14999999,0.14999999,,-147.8668,2.9562106,-3.121907,,95017.16,5.997626E-11,103.31529,1497500,147.8668,31.725262,1.0323653,-2.9884083,338.5088,,2995,2.5714285,-30.760141,-0.04875362,,6827.4461996555
-2.7018018,,762.7667,225,4,0.14999999,0.14999999,,-147.8668,4.1672783,-3.122241,,95019.95,5.993623E-11,294.76465,1498000,147.8668,31.715605,1.1098258,-2.9883046,338.50598,,2996,0.2857143,-30.750484,-1.8282703,,6830.9993813038
-3.5347772,,762.7667,225,0.2857143,0.14999999,0.14999999,7.936664E-06,-147.8668,0.8999027,-3.1225746,,95127.24,5.989624E-11,113.17424,1498500,147.8668,31.740824,1.0466964,-2.9884605,338.50122,,2997,0.85714287,-30.775703,-106.33257,,6834.1253771782
-2.9016325,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,6.8240223,-3.1229084,,95128.28,5.985629E-11,131.32242,1499000,147.8668,31.730581,0.9493381,-2.9884193,338.50345,,2998,3.4285715,-30.765461,-0.07208727,,6837.316277504
-3.0367117,,762.7667,225,1.4285715,0.14999999,0.14999999,9.253756E-14,-147.8668,1.8687427,-3.1232417,,95217.55,5.9816374E-11,123.411125,1499500,147.8668,31.749765,1.1076765,-2.9884555,338.50034,,2999,0.2857143,-30.784645,-88.29704,,6840.4430012703
-2.668635,,762.7667,225,0.85714287,0.14999999,0.14999999,1.4886722E-22,-147.8668,1.9680754,-3.1235752,1.2261158E-12,95232.67,5.977651E-11,105.751175,1500000,147.8668,31.744225,0.96370286,-2.9883168,338.3694,,3000,1.4285715,-30.779104,-14.164377,,6843.4790351391
-2.6098342,,762.7667,225,4,0.14999999,0.14999999,,-147.8668,6.341471,-3.1239085,,95234.42,5.9736674E-11,240.47382,1500500,147.8668,31.734228,0.8454529,-2.9882052,338.16476,,3001,2,-30.769108,-0.78294826,,6846.5061023235
-4.081594,,762.7667,225,0.2857143,0.14999999,0.14999999,,-147.8668,3.4306355,-3.1242416,,95342.15,5.9696886E-11,111.77233,1501000,147.8668,31.759544,1.0729097,-2.988627,338.10443,,3002,3.4285715,-30.794424,-106.76031,,6849.5261759758
-2.9080365,,762.7667,225,0.2857143,0.14999999,0.14999999,0.07787224,-147.8668,1.0622212,-3.1245747,,95343.16,5.9657126E-11,113.13868,1501500,147.8668,31.749302,1.0632274,-2.988579,338.00995,,3003,0.5714286,-30.784182,-0.04278051,,6852.6683185101
-2.635773,,762.7667,225,0.85714287,0.14999999,0.14999999,,-147.8668,4.227692,-3.1248817,,95344.83,5.961742E-11,105.83613,1502000,147.8668,31.739292,0.9777208,-2.9884439,337.97067,,3004,3.4285715,-30.774172,-0.71694064,,6855.9315941334
-2.7197607,,762.7667,225,2.5714285,0.14999999,0.14999999,,-147.8668,4.358713,-3.1252146,,95349.516,5.957775E-11,131.52283,1502500,147.8668,31.730288,1.108201,-2.9883645,337.88147,,3005,1.1428572,-30.765167,-3.7168145,,6859.089040041
-2.8845646,,762.7667,225,2.2857144,0.14999999,0.14999999,,-147.8668,5.909445,-3.1255472,2.34723E-25,95395.836,5.953812E-11,128.90253,1503000,147.8668,31.735144,1.1384131,-2.9882984,337.73633,,3006,3.142857,-30.770023,-45.353405,,6862.2581763268
-2.8477135,,762.7667,225,0.5714286,0.14999999,0.14999999,,-147.8668,4.560331,-3.1258798,1.0090543E-31,95432.516,5.9498524E-11,109.77014,1503500,147.8668,31.736786,0.9953544,-2.9882104,337.67645,,3007,3.7142856,-30.771666,-35.712364,,6865.3686006069
-2.9183722,,762.7667,225,0.85714287,0.14999999,0.14999999,,-147.8668,4.191258,-3.1262124,0.0009425121,95435.4,5.945897E-11,111.963776,1504000,147.8668,31.727196,0.8628522,-2.9881916,337.55643,,3008,3.142857,-30.762075,-1.9224741,,6868.5308635235
-2.7074163,,762.7667,225,2.857143,0.14999999,0.14999999,,-147.8668,6.157819,-3.1265447,,95439.74,5.941945E-11,137.6354,1504500,147.8668,31.718094,0.9666341,-2.9881456,337.49106,,3009,2.5714285,-30.752974,-3.3726437,,6871.6264724732
-3.0651531,,762.7667,225,3.142857,0.14999999,0.14999999,,-147.8668,4.775991,-3.126877,5.2717562E-14,95503.21,5.937999E-11,141.32661,1505000,147.8668,31.728643,1.0136735,-2.988186,337.47684,,3010,1.7142857,-30.763523,-62.504387,,6874.6346936226
-3.051362,,762.7667,225,0.2857143,0.14999999,0.14999999,20.311018,-147.8668,0.5725335,-3.1272092,,95585.086,5.934054E-11,126.7437,1505500,147.8668,31.745296,0.96399224,-2.9882064,337.34622,,3011,0.2857143,-30.780176,-80.91046,,6877.7065136433
-2.834316,,762.7667,225,2,0.14999999,0.14999999,,-147.8668,3.4314978,-3.1208184,8.583376E-35,95586.234,5.930115E-11,126.334236,1506000,147.8668,31.73514,1.1760038,-2.9881704,337.2934,,3012,1.1428572,-30.77002,-0.1845269,,6881.0629739761
-2.7860444,,762.7667,225,1.7142857,0.14999999,0.14999999,,-147.8668,4.4682074,-3.1211503,3.4633994E-11,95615.836,5.926179E-11,113.45326,1506500,147.8668,31.73443,0.94144744,-2.9880486,337.18756,,3013,2.5714285,-30.76931,-28.637238,,6884.0849037171
-2.7445192,,762.7667,225,0.2857143,0.14999999,0.14999999,,-147.8668,3.041263,-3.1214821,8.578974E-16,95632.75,5.922247E-11,108.62401,1507000,147.8668,31.729511,1.029036,-2.9879909,337.18665,,3014,2.857143,-30.76439,-15.945536,,6887.2315473557
-2.6294482,,762.7667,225,1.1428572,0.14999999,0.14999999,,-147.8668,4.8471274,-3.1218138,5.689727E-16,95634.586,5.918319E-11,117.51896,1507500,147.8668,31.719599,0.91432405,-2.9878654,337.15573,,3015,3.7142856,-30.754478,-0.868802,,6890.2756445408
-2.796932,,762.7667,225,4,0.14999999,0.14999999,,-147.8668,5.2638974,-3.1221454,,95642.555,5.9143954E-11,237.60977,1508000,147.8668,31.711721,0.89143026,-2.987833,337.15417,,3016,1.7142857,-30.746601,-7.005983,,6893.4416382313
-3.420378,,762.7667,225,0.5714286,0.14999999,0.14999999,,-147.8668,4.132983,-3.1224768,,95754.22,5.9104756E-11,101.54824,1508500,147.8668,31.738224,0.9070585,-2.988019,337.09604,,3017,3.142857,-30.773104,-110.69576,,6896.6284911633
-2.6854103,,762.7667,225,2,0.14999999,0.14999999,,-147.8668,6.1314344,-3.1228082,1.3733376E-18,95757.02,5.906559E-11,182.72809,1509000,147.8668,31.728636,1.0609779,-2.9879513,337.0332,,3018,4,-30.763515,-1.8427247,,6899.8278627396
-4.0060177,,762.7667,225,1.4285715,0.14999999,0.14999999,,-147.8668,4.2399077,-3.1231396,5.4036917E-26,95782.07,5.902647E-11,115.47802,1509500,147.8668,31.726423,0.9896402,-2.988275,336.91702,,3019,2.5714285,-30.761303,-24.091148,,6903.043004036
-2.7952456,,762.7667,225,2.857143,0.14999999,0.14999999,,-147.8668,5.909711,-3.1234708,6.5306024E-15,95800.55,5.8987384E-11,142.39934,1510000,147.8668,31.722034,1.039452,-2.988217,336.7784,,3020,3.142857,-30.756914,-17.503534,,6906.113765955
-2.9064193,,762.7667,225,0.85714287,0.14999999,0.14999999,7.614997E-10,-147.8668,1.7125531,-3.123802,,95843.44,5.894834E-11,110.15076,1510500,147.8668,31.725733,1.0213312,-2.9881814,336.69382,,3021,0.85714287,-30.760612,-41.932446,,6909.3293626309
