LQGsigma_higher,Iteration,LQGmu1_higher,ReturnLastEpisode,LQGmu1_actor,Regret,Regret/t,ReturnMean
0.14999999,99,0.97979796,1.5276426929818885,0.9122571,580.5004059482079,5.863640464123312,0.6586215330204526
0.14999999,100,1.0,,1.0984457,597.8504059482079,5.97850405948208,0.652035317690248
0.14999999,101,-0.45454547,17.403247239541848,-0.6406031,597.7971587086661,5.918783749590753,0.6554596473858516
0.14999999,102,-0.7777778,17.39205937169533,-0.612298,597.7550993369707,5.860344111146771,0.658810544085621
0.14999999,103,-0.53535354,17.337025712893997,-0.49708068,597.7680736240767,5.803573530330842,0.6620657379397454
0.14999999,104,-0.35353535,16.548575601210924,-0.19538347,598.5694980228658,5.755475942527555,0.6648236271486495
0.14999999,105,-0.65656567,17.376425116128416,-0.70429885,598.5430729067374,5.700410218159404,0.6679810654725113
0.14999999,106,-0.7373737,17.312715965162774,-0.86932445,598.5803569415746,5.646984499448816,0.6710444667747241
0.14999999,107,-0.5555556,17.324914994581313,-0.44235724,598.6054419469932,5.594443382682179,0.6740571454884073
0.14999999,108,-0.61616164,17.375614787609894,-0.57698685,598.5798271593833,5.542405807031327,0.6770409514316901
0.14999999,109,-0.4949495,17.334234417543687,-0.45377228,598.5955927418396,5.491702685704951,0.6799482404985694
0.14999999,110,-0.25252524,17.187804627592122,-0.29832613,598.7577881142474,5.443252619220432,0.6827263406410303
0.14999999,111,-0.3939394,16.975513363862262,-0.22654876,599.1322747503851,5.3975880608142806,0.6853447212835848
0.14999999,112,-0.47474748,17.38373145681431,-0.57780266,599.0985432935709,5.3490941365497395,0.6881253362070103
0.14999999,113,-0.67676765,17.217770314570938,-0.38747692,599.2307729789999,5.302927194504424,0.6907725232508931
0.14999999,114,-0.57575756,17.411594049645018,-0.59450084,599.1691789293549,5.255869990608376,0.6934707574192444
0.14999999,115,-0.33333334,17.329234353836807,-0.35293636,599.1899445755181,5.21034734413494,0.6960810009096937
0.14999999,116,-0.21212122,16.280472721939287,-0.13971694,600.2594718535788,5.174650619427403,0.6981278314548507
0.14999999,117,-0.7979798,17.392537050309215,-0.7285015,600.2169348032696,5.130059271822818,0.7006846747808018
0.14999999,118,-0.5959596,17.396168896043104,-0.5713786,600.1707659072265,5.086192931417174,0.7031999465930521
0.14999999,119,-0.7171717,17.36859872781951,-0.71985304,600.152167179407,5.043295522516026,0.7056596604061913
0.14999999,120,-0.6363636,17.369238784820954,-0.69906855,600.1329283945861,5.001107736621551,0.7080786848267461
0.14999999,121,-0.6969697,17.35134396840364,-0.7711222,600.1315844261825,4.959765160546962,0.7104492453814816
0.14999999,122,-0.5151515,17.39310714640692,-0.67076254,600.0884772797756,4.918758010489964,0.7128005727930069
0.14999999,123,-0.8181818,17.271936528944934,-0.910219,600.1665407508307,4.879402770331957,0.715057180600232
0.14999999,124,-0.9191919,17.252128938792968,-0.9482556,600.2644118120377,4.840842030742239,0.7172682321822113
0.14999999,125,-0.17171717,13.010218634399864,-0.04058984,604.6041931776379,4.836833545421102,0.7174980765240195
0.14999999,126,-0.8787879,17.26391971804434,-0.9351199,604.6902734595935,4.799129154441219,0.7196600255480954
0.14999999,127,-0.41414142,16.95888560178513,-0.23062068,605.0813878578084,4.7644203768331375,0.7216502077503937
0.14999999,128,-0.8989899,17.35579269877017,-0.77218,605.0755951590382,4.727153087179986,0.723787093625001
0.14999999,129,-0.85858583,17.296041442809617,-0.8941278,605.1295537162287,4.690926772994021,0.7258642905393339
0.14999999,130,-0.75757575,17.390528828560562,-0.64556885,605.0890248876681,4.65453096067437,0.7279512063833505
0.14999999,131,-0.93939394,17.38727067875144,-0.743858,605.0517542089167,4.618715680984097,0.730004834805958
0.14999999,132,-0.3131313,15.982511971474931,-0.12893403,606.4192422374417,4.594085168465468,0.731417134835696
0.14999999,133,-0.2929293,16.876544144032223,-0.22936937,606.8926980934095,4.563102993183531,0.7331936357119538
0.14999999,134,-1.0,17.19617276584674,-1.3479682,607.0465253275628,4.530197950205692,0.7350803927634353
0.14999999,135,-0.83838385,17.31381493927392,-0.8619993,607.0827103882889,4.496908965839177,0.7369891648027997
0.14999999,136,-0.959596,17.202963908238853,-1.0805547,607.22974648005,4.464924606470956,0.7388231303629041
0.14999999,137,-0.97979796,17.191826898956812,-1.1481583,607.3879195810932,4.433488464095571,0.7406256614624102
0.14999999,138,-0.23232323,16.860210456632437,-0.2062693,607.8777091244608,4.404910935684499,0.7422642812107515
0.14999999,139,-0.030303031,9.085228182688155,0.046190016,616.1424809417726,4.4326797190055585,0.7406720344606906
0.14999999,140,-0.43434343,17.025992182052914,-0.26181364,616.4664887597197,4.403332062569427,0.7423548129260652
0.14999999,141,-0.37373737,17.314115719800984,-0.41777465,616.5023730399188,4.372357255602261,0.7441308913072101
0.14999999,142,0.07070707,13.491228490854,-0.039649725,620.3611445490648,4.368740454570879,0.7443382766874499
0.14999999,143,-0.27272728,16.76568108605257,-0.17989427,620.9454634630122,4.342275968272812,0.7458557357641737
0.14999999,144,0.05050505,7.7849557357325345,0.3807198,630.5105077272797,4.378545192550553,0.7437760784087988
0.14999999,145,0.030303031,12.980774215553684,-0.02669578,634.879733511726,4.378480920770524,0.7437797637172867
0.14999999,146,0.11111111,8.865449514007594,0.16208848,643.3642839977184,4.406604684915879,0.7421671625621632
0.14999999,147,-0.15151516,15.827524330522143,-0.11919084,644.8867596671963,4.386984759640791,0.7432921582774779
0.14999999,148,-0.1919192,17.032837815903633,-0.2586289,645.2039218512926,4.35948595845468,0.7448689244005348
0.14999999,149,-0.13131313,17.296106803588295,-0.34609133,645.2578150477043,4.33058936273627,0.7465258392926453
0.14999999,150,-0.09090909,16.443111390292778,-0.15274577,646.1647036574116,4.30776469104941,0.7478345934031303
0.14999999,151,0.17171717,8.983707489317593,0.11525596,654.530996168094,4.334642358729099,0.7462934427334235
0.14999999,152,-0.07070707,8.944226537594826,0.13274142,662.9367696304992,4.361426115990126,0.7447576768354288
0.14999999,153,0.37373737,8.332251391488251,0.29126608,671.9545182390109,4.391859596333404,0.7430126378249197
0.14999999,154,-0.05050505,15.517507817242182,-0.089286685,673.7870104217687,4.375240327414082,0.7439655775565321
0.14999999,155,0.15151516,8.40634772347432,0.2769434,682.7306626982944,4.404713952892222,0.7422755760956297
0.14999999,156,0.13131313,13.202798829704511,-0.029114455,686.8778638685899,4.403063229926858,0.7423702276418087
0.14999999,157,0.1919192,7.918768688110849,0.36090216,696.3090951804791,4.435089778219612,0.7405338429919949
0.14999999,158,0.35353535,7.408484175190733,0.43162128,706.2506110052883,4.469940575982838,0.738535517432177
0.14999999,159,0.09090909,8.71896220625179,0.2058202,714.8816487990365,4.496110998736079,0.7370349197972436
0.14999999,160,0.01010101,11.734800614819273,-0.02054445,720.4968481842172,4.503105301151358,0.7366338703468261
0.14999999,161,-0.01010101,15.735744335231761,-0.11749701,722.1111038489855,4.485162135707984,0.7376627215763772
0.14999999,162,0.23232323,9.10193370043971,0.040562153,730.3591701485458,4.508389939188554,0.7363308521107482
0.14999999,163,0.5555556,8.001878964335418,0.34802592,739.7072911842104,4.538081541007426,0.7346283520064552
0.14999999,164,-0.11111111,17.185192883187877,-0.2885902,739.8720983010224,4.51141523354282,0.7361573833977744
0.14999999,165,0.27272728,7.572699460035986,0.4101957,749.6493988409865,4.543329689945373,0.7343274260352427
0.14999999,166,0.33333334,8.176425989610761,0.31929743,758.8229728513757,4.571222728020335,0.7327280545859901
0.14999999,167,0.3131313,7.951288872026017,0.3559193,768.2216839793497,4.600129844187722,0.7310705364571262
0.14999999,168,0.21212122,7.034541513646746,0.47683176,778.5371424657029,4.634149657533946,0.7291198590863565
0.14999999,169,0.41414142,8.691023945369613,0.21314438,787.1961185203334,4.657965198345168,0.727754289085713
0.14999999,170,0.2929293,8.372246348293293,0.28362498,796.1738721720401,4.683375718659059,0.7262972638383569
0.14999999,171,0.47474748,8.142401619829174,0.32509673,805.3814705522109,4.70983316112404,0.7247802086511447
0.14999999,172,0.5959596,7.52608507929714,0.41638967,815.2053854729138,4.739566194609964,0.7230753328778692
0.14999999,173,0.43434343,8.145256499159544,0.3246141,824.4101289737542,4.765376468056383,0.7215953860059415
0.14999999,174,0.5151515,8.07258946136327,0.33668327,833.687539512391,4.791307698347075,0.720108503535145
0.14999999,175,0.45454547,8.066123999469571,0.33773622,842.9714155129215,4.816979517216694,0.7186364955724375
0.14999999,176,0.25252524,8.837488648320331,0.17130011,851.4839268646011,4.837976857185233,0.7174325196568101
0.14999999,177,0.61616164,4.955014855710979,0.67510825,863.8789120088902,4.880671819259267,0.714984414033299
0.14999999,178,0.53535354,7.687341788610642,0.39454898,873.5415702202796,4.907536911349886,0.7134439844409471
0.14999999,179,0.57575756,7.499654139088099,0.41986114,883.3919160811915,4.935150369168668,0.7118606439696866
0.14999999,180,0.65656567,,1.0119407,900.7419160811916,5.00412175600662,0.7079058626142996
0.14999999,181,0.3939394,7.3731712034194805,0.43609115,910.7187448777721,5.031595275567802,0.7063305461256997
0.14999999,182,0.4949495,8.000089672696456,0.34830815,920.0686552050756,5.0553222813465695,0.7049700526750823
0.14999999,183,0.7979798,4.557494891507523,0.7067053,932.8611603135681,5.097601968926602,0.7025457586624657
0.14999999,184,0.75757575,6.122134261016171,0.57234764,944.089026052552,5.130918619850826,0.7006354002379116
0.14999999,185,0.83838385,0.24761534765869778,0.986308,961.1914107048933,5.1956292470534775,0.6969249284946403
0.14999999,186,0.7171717,4.066128562767594,0.7439093,974.4752821421257,5.2391144201189555,0.6944315126078582
0.14999999,187,0.6969697,5.381907785511838,0.63944024,986.4433743566138,5.275098258591518,0.6923682191174589
0.14999999,188,0.67676765,6.908831402819203,0.4910965,996.8845429537946,5.302577356137205,0.6907925827902981
0.14999999,189,0.93939394,,1.0121477,1014.2345429537946,5.3663203330888605,0.6871375955797674
0.14999999,190,0.8181818,3.234856867259757,0.80293393,1028.3496860865348,5.412366768876499,0.684497318298366
0.14999999,191,0.8989899,1.1847845686475382,0.93266845,1044.5149015178872,5.468664405852812,0.6812692427836692
0.14999999,192,0.6363636,7.409934464266023,0.43143672,1054.4549670536212,5.491952953404277,0.6799338902864522
0.14999999,193,0.7777778,5.722383864215545,0.60949814,1066.0825831894056,5.523743954349252,0.6781110117919009
0.14999999,194,0.97979796,3.0654667938410873,0.81443703,1080.3671163955644,5.568902661832806,0.675521636362798
0.14999999,195,0.7373737,5.788738833961508,0.6034898,1091.928377561603,5.599632705444118,0.6737595925777458
0.14999999,196,-0.45454547,17.389851797431326,-0.6171018,1091.8885257641716,5.570859825327406,0.6754094136853552
0.14999999,197,-0.7777778,17.296090437419004,-0.8673191,1091.9424353267527,5.542855001658643,0.6770151948590228
0.14999999,198,-0.57575756,17.402283814589776,-0.71668184,1091.890151512163,5.514596724808904,0.6786355088985722
0.14999999,199,-0.65656567,17.357885182172577,-0.65121603,1091.8822663299902,5.486845559447187,0.6802267454445421
0.14999999,200,-0.47474748,17.392381996718544,-0.49778023,1091.8398843332716,5.459199421666358,0.6818119597668371
0.14999999,201,-0.61616164,17.353790069477093,-0.75846684,1091.8360942637944,5.432020369471614,0.6833703916587376
0.14999999,202,-0.7979798,17.201760082947978,-1.0050176,1091.9843341808464,5.40586304049924,0.6848702385034837
0.14999999,203,-0.5959596,17.399095785617607,-0.5926073,1091.935238395229,5.3789913221439845,0.6864110480422024
0.14999999,204,-0.53535354,17.397797248684775,-0.66610014,1091.8874411465442,5.35238941738502,0.6879363866178312
0.14999999,205,-0.5151515,17.24275521993616,-0.357951,1091.994685926608,5.326803345983454,0.689403477867921
0.14999999,206,-0.4949495,17.388721424442476,-0.7088244,1091.9559645021657,5.300757109233814,0.6908969547457674
0.14999999,207,-0.7171717,17.383942461768516,-0.7205644,1091.9220220403972,5.274985613721726,0.6923746781122863
0.14999999,208,-0.6363636,17.03511460750563,-0.27746826,1092.2369074328915,5.251138978042747,0.6937420310755305
0.14999999,209,-0.5555556,17.367249725002036,-0.5683145,1092.2196577078894,5.225931376592772,0.6951874210669279
0.14999999,210,-0.7373737,17.353879722986363,-0.76655954,1092.215777984903,5.201027514213824,0.6966153948271887
0.14999999,211,-0.33333334,17.16985088976063,-0.28451192,1092.3959270951425,5.1772318819675,0.6979798232816797
0.14999999,212,-0.6969697,17.37434633005611,-0.58319324,1092.3715807650865,5.15269613568437,0.6993866894676392
0.14999999,213,-0.75757575,17.246048643796737,-0.93950343,1092.4755321212897,5.128993108550656,0.7007458079959484
0.14999999,214,-0.93939394,17.195374378389896,-1.0431677,1092.6301577428999,5.105748400667756,0.7020786467507019
0.14999999,215,-0.8989899,17.2912039639791,-0.8896011,1092.6889537789207,5.0822742036228865,0.7034246442876784
0.14999999,216,-0.8181818,17.34190922819824,-0.7801913,1092.6970445507225,5.058782613660752,0.7047716391249567
0.14999999,217,-0.67676765,17.349113153024483,-0.7581942,1092.697931397698,5.03547433823824,0.7061081228074404
0.14999999,218,-0.25252524,17.284008537000705,-0.40729427,1092.7639228606974,5.012678545232557,0.7074152210302432
0.14999999,219,-0.85858583,17.287328343290785,-0.8988577,1092.8265945174066,4.990075774052086,0.708711251487839
0.14999999,220,-0.9191919,17.197592850189125,-1.0990821,1092.9790016672175,4.968086371214625,0.7099721117422806
0.14999999,221,-0.8787879,17.36663410201886,-0.7632596,1092.9623675651987,4.9455310749556505,0.7112654200140106
0.14999999,222,-0.83838385,17.305043126163483,-0.87611514,1093.0073244390353,4.923456416392051,0.7125311687848593
0.14999999,223,-0.37373737,17.342660563472755,-0.4943465,1093.0146638755625,4.901411048769338,0.7137952380292809
0.14999999,224,-0.959596,17.29088838495397,-0.88260746,1093.0737754906086,4.879793640583074,0.7150347683151905
0.14999999,225,-1.0,17.26069461005372,-0.93964875,1093.1630808805548,4.858502581691355,0.7162555859121927
0.14999999,226,-0.97979796,17.219339171510413,-0.9830156,1093.2937417090445,4.837582927916126,0.7174551073442587
0.14999999,227,-0.3939394,17.389173218431942,-0.5074997,1093.2545684906127,4.816099420663492,0.7186869598243409
0.14999999,228,-0.41414142,17.12736390463552,-0.25713655,1093.4772045859772,4.7959526516928825,0.7198421644671512
0.14999999,229,-0.43434343,17.138976456693303,-0.30812964,1093.688228129284,4.775931127202114,0.720990187660429
0.14999999,230,-0.2929293,17.003802148927825,-0.27068663,1094.0344259803562,4.756671417305896,0.722094528824203
0.14999999,231,-0.23232323,17.104319389586507,-0.2799566,1094.2801065907697,4.737143318574761,0.7232142592560343
0.14999999,232,-0.35353535,16.619810908294053,-0.20856985,1095.0102956824758,4.719871964148602,0.7242045892116628
0.14999999,233,-0.27272728,17.365038110751918,-0.43479374,1094.9952575717239,4.699550461681218,0.7253698129769943
0.14999999,234,0.85858583,2.830191099225298,0.83014995,1109.5150664724986,4.7415173780876,0.7229634530913073
0.14999999,235,0.8787879,0.3122471775270637,0.98270273,1126.5528192949714,4.793841784233921,0.7199632004453026
0.14999999,236,0.9191919,0.7916052335307513,0.95553905,1143.1112140614407,4.843691585006105,0.7171048403092829
0.14999999,237,0.959596,0.12469465917900228,0.99312854,1160.3365194022617,4.895934681022202,0.7141092499413875
0.14999999,238,1.0,0.20411803473706802,0.9887269,1177.4824013675247,4.947405047762709,0.7111579674447988
0.14999999,239,-0.21212122,10.074573815127163,-0.008343667,1184.7578275523977,4.957145721976559,0.7105994425472157
0.14999999,240,-0.3131313,17.117887654863328,-0.29686958,1184.9899398975344,4.937458082906393,0.7117283209342665
0.14999999,241,-0.1919192,8.553047208059944,0.24614032,1193.7868926894746,4.953472583773753,0.7108100582698538
0.14999999,242,-0.15151516,14.725155500924592,-0.074042134,1196.41173718855,4.943850153671694,0.7113618031151552
0.14999999,243,0.07070707,8.166646300718794,0.32097507,1205.5950908878312,4.961296670320293,0.7103614294541117
0.14999999,244,-0.17171717,17.10520291568965,-0.2845517,1205.8398879721417,4.941966753984187,0.7114697962165032
0.14999999,245,-0.13131313,14.563181656959669,-0.061207905,1208.626706315182,4.933170229857886,0.7119741840677819
0.14999999,246,0.030303031,9.299669449742776,0.008576499,1216.6770368654393,4.945841613274143,0.7112476139177671
0.14999999,247,-0.030303031,8.919711670632545,0.14252315,1225.1073251948067,4.959948684999217,0.7104387221904119
0.14999999,248,-0.09090909,16.447802926653218,-0.16491596,1226.0095222681534,4.943586783339328,0.7113769046250386
0.14999999,249,-0.11111111,15.43566439527702,-0.0889643,1227.9238578728764,4.9314211159553265,0.7120744772961395
0.14999999,250,0.11111111,9.995504262108588,-0.0079292655,1235.278353610768,4.9411134144430715,0.7115187262360625
0.14999999,251,0.05050505,9.098497926459428,0.04848945,1243.5298556843086,4.954302213881707,0.7107624877361407
0.14999999,252,-0.05050505,16.63259326308897,-0.17664897,1244.2472624212196,4.937489136592141,0.7117265403330194
0.14999999,253,-0.01010101,9.063762057291841,0.06701662,1252.5335003639277,4.950725297881137,0.7109675861306687
0.14999999,254,0.13131313,8.994097354698427,0.110194266,1260.8894030092292,4.964131507910351,0.7101988814271587
