Iteration,Regret,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,ReturnMean,ReturnLastEpisode,Regret/t
256,1269.6861027744642,-0.7777778,-0.7551154,0.14999999,0.7104523314814936,17.374101178371642,4.959711338962751
257,1269.657060846178,-0.65656567,-0.5197885,0.14999999,0.7115653757081136,17.379041928286316,4.940299847650498
258,1269.6939428315932,-0.7171717,-0.867396,0.14999999,0.7126551403635071,17.313118014584823,4.921294352060439
259,1269.6757786527166,-0.6969697,-0.7403468,0.14999999,0.7137486763990124,17.368164178876462,4.902223083601222
260,1269.6824925494823,-0.6363636,-0.8045849,0.14999999,0.7148283140990026,17.34328610323428,4.883394202113394
261,1269.8298425999915,-0.8787879,-1.0771887,0.14999999,0.7158687821628195,17.202649949490894,4.865248439080427
262,1269.8272034420665,-0.61616164,-0.45138282,0.14999999,0.7169341332896939,17.352639157924898,4.846668715427735
263,1269.8050960530936,-0.5151515,-0.7083464,0.14999999,0.7179956273648502,17.3721073889729,4.82815625875701
264,1269.76557695073,-0.3939394,-0.55008423,0.14999999,0.719052861553306,17.38951910236364,4.809718094510341
265,1269.7342997058959,-0.57575756,-0.6220605,0.14999999,0.72010033328157,17.38127724483426,4.791450187569418
266,1269.889149075734,-0.7979798,-1.1116756,0.14999999,0.7210998074869511,17.195150630161955,4.774019357427571
267,1269.8898210293705,-0.67676765,-0.81057924,0.14999999,0.7221249052869612,17.349328046363404,4.756141651795395
268,1269.8493259816837,-0.5959596,-0.66216266,0.14999999,0.7231511609138188,17.390495047686894,4.738243753662999
269,1269.9051693522033,-0.47474748,-0.44093114,0.14999999,0.7241492511015563,17.294156629480494,4.72083706078886
270,1269.8684966956287,-0.8181818,-0.64592326,0.14999999,0.7251595955029669,17.386672656574547,4.703216654428254
271,1269.8209394206883,-0.75757575,-0.604031,0.14999999,0.7261647865066757,17.397557274940407,4.685686123323573
272,1269.9655956123986,-0.93939394,-0.9927076,0.14999999,0.727122066494283,17.205343808289705,4.668991160339701
273,1269.9253548903491,-0.83838385,-0.66329396,0.14999999,0.7281111681935448,17.39024072204945,4.6517412267045755
274,1269.8878375700215,-0.85858583,-0.6300628,0.14999999,0.7290924802513682,17.387517320327767,4.634627144416137
275,1269.861509455613,-0.45454547,-0.5606616,0.14999999,0.7300643224654686,17.376328114408395,4.617678216202229
276,1269.8642565635942,-0.8989899,-0.8192607,0.14999999,0.7310230819198756,17.347252892018915,4.60095745131737
277,1269.9065513684002,-0.97979796,-0.85669184,0.14999999,0.7319667324859238,17.307705195194064,4.584500185445488
278,1269.9615630765986,-0.959596,-0.8836246,0.14999999,0.7329009712484738,17.294988291801502,4.568207061426614
279,1269.9178190888385,-0.9191919,-0.6787455,0.14999999,0.7338488090064369,17.39374398776,4.551676770927736
280,1271.5686998170615,-0.3131313,-0.08899155,0.14999999,0.734442844893295,15.699119271777075,4.541316785060934
281,1271.9167454010371,-0.41414142,-0.23973174,0.14999999,0.7352985027667738,17.001954416024297,4.5263941117474635
282,1271.894652549627,-1.0,-0.752478,0.14999999,0.7362233529040545,17.37209285141013,4.510264725353287
283,1271.8513491814272,-0.4949495,-0.4810891,0.14999999,0.7371459645221926,17.39330336819973,4.494174378732958
284,1273.1859700259329,-0.35353535,-0.13781026,0.14999999,0.7377838767068715,16.015379155494273,4.483049190232158
285,1273.2694471328778,-0.43434343,-0.39658192,0.14999999,0.7386690312383553,17.266522893055107,4.46761209520308
286,1273.906337103288,-0.25252524,-0.20058617,0.14999999,0.739437043469059,16.713110029589743,4.454217961899609
287,1274.6441507914071,-0.1919192,-0.15656684,0.14999999,0.7401795402472173,16.612186311880905,4.441268818088527
288,1276.737980764288,-0.2929293,-0.078583956,0.14999999,0.7406469043139396,15.256170027119131,4.433117988764889
289,1277.3704635758402,-0.33333334,-0.16252269,0.14999999,0.7414009746563917,16.717517188447946,4.419967001992527
290,1280.0262230883782,-0.11111111,-0.07074642,0.14999999,0.7417497977126742,14.694240487462114,4.41388352789096
291,1281.2021785060454,-0.27272728,-0.12426323,0.14999999,0.7423878080751981,16.17404458233286,4.40275662716854
292,1281.368858640417,-0.01010101,-0.3199887,0.14999999,0.7432196378502385,17.183319865628313,4.3882495158918395
293,1289.6965499787439,0.030303031,0.09510109,0.14999999,0.7424486978311315,9.022308661673238,4.4016947098250645
294,1290.532323328619,-0.15151516,-0.1680361,0.14999999,0.7431441671096588,16.514226650124943,4.3895657256075475
295,1300.8189650878462,0.05050505,0.4735013,0.14999999,0.7419979464531474,7.063358240772784,4.409555813857105
296,1310.0011054473523,0.2929293,0.3207674,0.14999999,0.7410734283087667,8.167859640493864,4.425679410295109
297,1318.1444051575763,0.07070707,0.024326347,0.14999999,0.7403556966535428,9.206700289775972,4.43819665036221
298,1319.047080759399,0.11111111,-0.12612677,0.14999999,0.741035981320539,16.44732439817737,4.426332485769795
299,1327.8087485157766,0.1919192,0.23813769,0.14999999,0.7402045908924669,8.588332243622364,4.440831934835374
300,1334.5530095469946,0.15151516,-0.004155889,0.14999999,0.7397643330376539,10.60573896878196,4.448510031823315
301,1342.9988332156647,0.21212122,0.14838853,0.14999999,0.7390028587400437,8.904176331329928,4.461790143573637
302,1343.160914898116,-0.17171717,-0.34773967,0.14999999,0.7398192260127218,17.18791831754875,4.447552698338133
303,1352.269320020507,0.23232323,0.30788487,0.14999999,0.7389372104602849,8.241594877609145,4.46293504957263
304,1352.5060327306276,-0.09090909,-0.2511534,0.14999999,0.7397343461924666,17.113287289879278,4.44903300240338
305,1365.5326234077515,0.37373737,0.72466743,0.14999999,0.7381217808302466,4.32340932287607,4.477156142320497
306,1374.8476580598121,0.27272728,0.34276527,0.14999999,0.7372152406645731,8.034965347939382,4.492966202809844
307,1384.5823104685687,0.3939394,0.40444568,0.14999999,0.7362362328413903,7.615347591243324,4.510040099246152
308,1392.9825998948943,0.33333334,0.13045287,0.14999999,0.7355119966238802,8.94971057367448,4.522670778879527
309,1402.1354997767735,0.43434343,0.3157216,0.14999999,0.7346527901901713,8.19710011812085,4.537655339083409
310,1410.9631896946476,0.25252524,0.2529052,0.14999999,0.733859279799007,8.52231008212596,4.551494160305315
311,1422.8249664251434,0.35353535,0.6302434,0.14999999,0.7325114740801453,5.488223269504036,4.574999892042261
312,1435.0577127218498,0.61616164,0.6617793,0.14999999,0.7311041312481896,5.117253703293681,4.59954395103157
313,1446.469495936122,0.3131313,0.5897306,0.14999999,0.7298561758184844,5.938216785727699,4.62130829372563
314,1448.4044786775382,-0.13131313,-0.102362365,0.14999999,0.7303467249537013,15.415017258583804,4.612753116807447
315,1448.5025636640535,-0.37373737,-0.35792446,0.14999999,0.7311685299868839,17.25191501348474,4.598420837028741
316,1464.1476366045688,0.6969697,0.90152156,0.14999999,0.7291640712815421,1.7049270594847648,4.6333785968499015
317,1465.0677057828798,-0.07070707,-0.1555544,0.14999999,0.72983574042361,16.429930821688917,4.621664687012239
318,1468.4759331898529,-0.23232323,-0.051616237,0.14999999,0.7300545386176047,13.941772593026945,4.617848846508971
319,1478.3359941973501,0.53535354,0.42112994,0.14999999,0.7291122641358188,7.489938992502687,4.6342821134713175
320,1478.515720849976,-0.030303031,-0.31487608,0.14999999,0.7299104571298062,17.170273347374067,4.620361627656175
321,1488.465274713724,0.41414142,0.4326428,0.14999999,0.7289585164777278,7.400446136252093,4.636963472628424
322,1498.9910968753727,0.7777778,0.5004734,0.14999999,0.7279098707769364,6.824177838351325,4.655251853650226
323,1509.3307728684533,0.47474748,0.4796128,0.14999999,0.7269007631883478,7.010324006919461,4.672850689995212
324,1509.7525451927695,-0.21212122,-0.20592766,0.14999999,0.7276530918718197,16.928227675683708,4.659730077755461
325,1521.2116514357303,0.5151515,0.5941211,0.14999999,0.7264534842209366,5.890893757039175,4.680651235186863
326,1523.4058775371032,0.09090909,-0.07195796,0.14999999,0.7268908162715455,15.155773898627222,4.673024164224243
327,1536.1636995487863,0.6363636,0.70400494,0.14999999,0.7254731469803349,4.59217798831684,4.697748316662955
328,1545.5547262924297,0.57575756,0.35473165,0.14999999,0.7246526896585452,7.958973256356677,4.712057092354969
329,1555.6869426820633,0.5959596,0.45523876,0.14999999,0.7237080423924903,7.217783610366323,4.728531740674964
330,1563.9024961536918,-0.05050505,0.025187865,0.14999999,0.7231021517664559,9.134446528371518,4.739098473193005
331,1574.278500462829,0.4949495,0.4837546,0.14999999,0.7221256651267305,6.973995690862801,4.756128400189816
332,1585.9065816662774,0.45454547,0.60954005,0.14999999,0.7209388157562109,5.721918796551647,4.7768270532116786
333,1585.8729883045326,-0.7373737,-0.7493117,0.14999999,0.721767124641063,17.383593361744694,4.762381346259858
334,1585.9040144801825,-0.5555556,-0.38567954,0.14999999,0.7225793800334794,17.3189738243501,4.748215612216115
335,1585.8803686108945,-0.7777778,-0.58387846,0.14999999,0.7233961439458279,17.37364586928791,4.7339712495847595
336,1585.990952416222,-0.65656567,-0.3276054,0.14999999,0.7241851394549641,17.23941619467245,4.720211167905423
337,1586.18488493339,-0.53535354,-0.34370074,0.14999999,0.7249552709870226,17.15606748283187,4.70678007398632
338,1586.1408215996569,-0.6969697,-0.684589,0.14999999,0.7257612199392578,17.394063333733207,4.6927243242593395
339,1587.770127648403,-0.3939394,-0.086283654,0.14999999,0.7262793754484986,15.720693951253798,4.6836876921781805
340,1587.7915514637527,-0.5151515,-0.45146453,0.14999999,0.7270656449905973,17.328576184650363,4.669975151363978
341,1587.946864979425,-0.6363636,-1.0781164,0.14999999,0.7278247893104088,17.19468648432778,4.656735674426466
342,1588.1325114565927,-0.57575756,-0.36716384,0.14999999,0.728574408589417,17.164353522832236,4.643662314200563
343,1588.2170229826677,-0.7171717,-0.92420024,0.14999999,0.7293365636814486,17.26548847392507,4.630370329395532
344,1588.1583740817582,-0.61616164,-0.58108085,0.14999999,0.730118150255734,17.408648900909444,4.616739459539994
345,1588.132026834423,-0.5959596,-0.7070952,0.14999999,0.7308898373164433,17.376347247335207,4.603281237201226
346,1588.1039038735119,-0.67676765,-0.6310451,0.14999999,0.7316573580312495,17.378122960911146,4.589895675935005
347,1588.139218504672,-0.8181818,-0.872443,0.14999999,0.7324099723540118,17.314685368839736,4.576770082146029
348,1588.208401500542,-0.75757575,-0.9142491,0.14999999,0.7331526808663293,17.280817004130007,4.5638172456912125
349,1603.4468244757882,0.67676765,0.8764001,0.14999999,0.7313988813918224,2.111577024754005,4.5944035085266135
350,1603.5472174448487,-0.83838385,-0.94560075,0.14999999,0.7321351216505817,17.24960703093959,4.5815634784138535
351,1603.7007494616455,-0.8787879,-1.1063349,0.14999999,0.7328584859997573,17.19646798320327,4.568948004164232
352,1603.746320622395,-0.47474748,-0.39485863,0.14999999,0.7335953267334766,17.304428839250626,4.556097501768168
353,1603.9038818557794,-0.85858583,-1.0683523,0.14999999,0.7343098016581692,17.192438766615446,4.5436370590815285
354,1603.9473139122003,-0.7979798,-0.86142606,0.14999999,0.735038726171377,17.306567943579108,4.5309246155711875
355,1603.9277273169987,-0.45454547,-0.43152285,0.14999999,0.7357737228135098,17.369586595201717,4.518106274132391
356,1603.9925599168644,-0.8989899,-0.9051037,0.14999999,0.7364909932099681,17.285167400134434,4.505597078418158
357,1603.9832726250822,-0.9191919,-0.747662,0.14999999,0.7372161500293792,17.359287291782106,4.4929503434876255
358,1604.1299003572408,-0.97979796,-1.1227902,0.14999999,0.7379122833982688,17.203372267841516,4.480809777534192
359,1604.1417140447807,-0.93939394,-0.8171098,0.14999999,0.7386260710745988,17.338186312460135,4.468361320458999
360,1604.2572242921915,-0.959596,-0.9634347,0.14999999,0.7393193768647758,17.234489752589184,4.45627006747831
361,1604.2769354031675,-1.0,-0.8417816,0.14999999,0.7400240578853389,17.330288889023993,4.443980430479688
362,1604.3457284999954,-0.4949495,-0.3645422,0.14999999,0.7407170712371389,17.281206903172045,4.431894277624297
363,1619.3308344511074,0.65656567,0.86038035,0.14999999,0.739050086806697,2.364894048887935,4.460966486091205
364,1619.4567598691056,-0.43434343,-0.30903894,0.14999999,0.7397329683137941,17.224074582001908,4.449057032607433
365,1619.8132793964458,-0.41414142,-0.22504543,0.14999999,0.7403758829652436,16.993480472659776,4.4378446010861525
366,1620.7848988034857,-0.25252524,-0.16142654,0.14999999,0.7409189196991582,16.37838059296012,4.428374040446682
367,1620.9104368622557,-0.1919192,-0.33095253,0.14999999,0.7415911874012177,17.224461941230146,4.416649691722768
368,1620.940998140586,-0.33333334,-0.39369315,0.14999999,0.7422746001600855,17.31943872166951,4.404730973208115
369,1620.8956041418355,-0.35353535,-0.6241385,0.14999999,0.7429661115863241,17.395393998750457,4.392671013934514
370,1621.1082689365207,-0.3131313,-0.3211345,0.14999999,0.7436138933584616,17.13733520531484,4.381373699828434
371,1621.1553944347422,-0.27272728,-0.41177064,0.14999999,0.7442837677683145,17.30287450177847,4.369691090120599
372,1621.250880073458,-0.2929293,-0.34307194,0.14999999,0.7449425865527498,17.254514361284222,4.358201290520048
373,1635.943703600201,0.7171717,0.84151757,0.14999999,0.7433538960695268,2.6571764732569956,4.385908052547456
374,1646.6422212371017,0.5555556,0.5190775,0.14999999,0.742386084415153,6.651482363099298,4.402786687799737
375,1654.9212842860215,-0.15151516,0.061736047,0.14999999,0.7417933816076423,9.070936951080187,4.413123424762724
376,1663.2016514723812,-0.01010101,0.06608527,0.14999999,0.7412036325955894,9.069632813640323,4.423408647532929
377,1663.4479567082774,-0.17171717,-0.2551458,0.14999999,0.7418389450897546,17.103694764103725,4.412328797634688
378,1671.841108264916,0.13131313,0.1274126,0.14999999,0.7412350874555675,8.956848443361258,4.422860074774911
379,1672.4286852199823,-0.09090909,-0.20238665,0.14999999,0.7418153328986258,16.7624230449338,4.412740594247975
380,1683.5120576901982,0.8181818,0.55831134,0.14999999,0.7408087793200454,6.266627529784039,4.430294888658416
381,1700.0619420934224,0.85858583,0.9550498,0.14999999,0.7389848145131385,0.8001155967756379,4.462104834890873
382,1708.3478506122208,0.11111111,0.06674612,0.14999999,0.7384108490723291,9.064091481201627,4.472114792178589
383,1719.8174310446916,0.7373737,0.5950885,0.14999999,0.7373632489992261,5.8804195675291275,4.490384937453503
384,1722.084479387965,-0.11111111,-0.0636594,0.14999999,0.7376952409170784,15.082951656726586,4.484594998406159
385,1722.5420989769054,-0.37373737,-0.25168207,0.14999999,0.738294993003559,16.892380411059715,4.474135322017936
386,1724.2722201458894,-0.030303031,-0.093136616,0.14999999,0.7387026102602132,15.619878831016035,4.467026477061889
387,1740.594649977508,0.83838385,0.94188,0.14999999,0.7369460668430551,1.0275701683813914,4.497660594257127
388,1749.3255152398438,0.01010101,0.2309251,0.14999999,0.7363204750248509,8.619134737664298,4.508570915566608
389,1762.5298190901992,0.93939394,0.7380121,0.14999999,0.7350387049995583,4.145696149644477,4.53092498480771
390,1770.7880639404405,-0.07070707,0.05164872,0.14999999,0.7344906986678961,9.091755149758827,4.540482215231899
391,1771.056816249119,-0.13131313,-0.25774717,0.14999999,0.7351171402060822,17.081247691321433,4.529557074805931
392,1771.2071538885182,-0.21212122,-0.36182654,0.14999999,0.7357577066138546,17.199662360600954,4.518385596654383
393,1782.628267219023,0.75757575,0.5905988,0.14999999,0.7347505854723982,5.928886669495229,4.535949789361382
394,1799.9782672190229,0.9191919,1.2957599,0.14999999,0.7328857362706916,,4.568472759439144
395,1800.2389459264623,-0.23232323,-0.25999027,0.14999999,0.733511069282537,17.089321292560502,4.5575669517125625
396,1812.8862877388103,0.7979798,0.69533336,0.14999999,0.7323396974708658,4.702658187651946,4.577995676108107
397,1821.7984277012968,0.17171717,0.27062246,0.14999999,0.7317137089378345,8.437860037513593,4.5889129161241735
398,1821.8249707545083,-0.7373737,-0.8469628,0.14999999,0.7323710048587971,17.323456946788507,4.577449675262583
399,1821.9040529232414,-0.7777778,-0.9198131,0.14999999,0.7330174557777415,17.270917831267028,4.566175571236194
400,1821.955371705065,-0.6969697,-0.87994134,0.14999999,0.7336646542853981,17.298681218176245,4.554888429262663
401,1822.1185577939941,-0.5555556,-0.3096918,0.14999999,0.7342926288358816,17.186813911070875,4.543936553102229
402,1822.189210631137,-0.61616164,-0.44282386,0.14999999,0.7349306776565661,17.279347162857157,4.532808981669495
403,1822.154880818742,-0.5151515,-0.49429244,0.14999999,0.735580497072026,17.384329812395148,4.521476131063876
404,1822.1345905237195,-0.5959596,-0.6669732,0.14999999,0.7362251069403845,17.370290295022606,4.510234134959702
405,1822.1967343769763,-0.65656567,-0.90075624,0.14999999,0.7368548626151075,17.28785614674319,4.499251195992534
406,1822.3104589414,-0.67676765,-0.95862395,0.14999999,0.7374742312924543,17.236275435576445,4.488449406259606
407,1822.3049698342897,-0.7171717,-0.7940562,0.14999999,0.7381073515888401,17.35548910711012,4.4774077882906385
408,1822.3947510296682,-0.8181818,-0.9410161,0.14999999,0.7387239792693066,17.260218804621474,4.466653801543305
409,1822.4382583744757,-0.53535354,-0.45913878,0.14999999,0.7393440789834133,17.306492655192557,4.45583926252928
410,1822.38810351827,-0.6363636,-0.5889883,0.14999999,0.7399742526965951,17.400154856205702,4.444849032971391
411,1822.3832577400644,-0.75757575,-0.5256886,0.14999999,0.7405950387090029,17.354845778205558,4.434022524914998
412,1822.4385069910281,-0.57575756,-0.37064272,0.14999999,0.7412044475662709,17.29475074903624,4.423394434444243
413,1839.297008826278,0.8989899,0.97263396,0.14999999,0.7394780015291065,0.4914981647502299,4.453503653332392
414,1839.2533888482706,-0.45454547,-0.7030288,0.14999999,0.7401008580352422,17.39361997800739,4.442641035865388
415,1839.330376624654,-0.47474748,-0.42334005,0.14999999,0.7407040487696681,17.27301222361652,4.432121389456998
416,1839.4114049652198,-0.83838385,-0.92345077,0.14999999,0.7413037826166065,17.26897165943429,4.4216620311663934
417,1839.385197488864,-0.7979798,-0.55729663,0.14999999,0.7419153854683878,17.3762074763559,4.410995677431329
418,1839.4617903324872,-0.9191919,-0.9263373,0.14999999,0.7425099602831742,17.273407156376674,4.400626292661452
419,1839.6053111480508,-0.8787879,-0.99316716,0.14999999,0.7430925380509452,17.20647918443638,4.390466136391529
420,1839.6234754376014,-0.8989899,-0.8270843,0.14999999,0.7436894556250551,17.331835710449372,4.380055893899051
421,1839.5903430328813,-0.93939394,-0.68489814,0.14999999,0.7442905240045441,17.38313240472009,4.369573261360763
422,1839.7419830815293,-0.85858583,-1.1034533,0.14999999,0.744863637674257,17.198359951351886,4.35957815896097
423,1839.8950675544083,-0.97979796,-1.1100016,0.14999999,0.7454338457888168,17.196915527120836,4.349633729443045
424,1839.9740131248568,-1.0,-0.9242259,0.14999999,0.7460113903836263,17.271054429551562,4.339561351709568
425,1839.964414782936,-0.959596,-0.7755496,0.14999999,0.7465981631431556,17.359598341920794,4.329328034783379
426,1839.9981895849078,-0.4949495,-0.3628469,0.14999999,0.7471763430911479,17.316225198028206,4.3192445764903935
427,1848.7227694287012,0.09090909,0.22942548,0.14999999,0.746584775177162,8.625420156206548,4.329561520910307
428,1856.9747404922728,0.15151516,0.0353195,0.14999999,0.746059287317228,9.098028936428433,4.338726029187553
429,1856.9374200142443,-0.43434343,-0.5295813,0.14999999,0.7466441826503069,17.387320478028467,4.328525454578658
430,1856.8877085800793,-0.41414142,-0.60412884,0.14999999,0.7472280098437066,17.399711434164992,4.318343508325766
431,1857.069893559079,-0.3939394,-0.29773396,0.14999999,0.7477782767886882,17.167815021000454,4.308746852805288
432,1872.3166811119925,0.8787879,0.8769241,0.14999999,0.7463264683794187,2.103212447086428,4.334066391462946
433,1872.2439477137725,-0.33333334,-0.53869164,0.14999999,0.7469100329849131,17.4227333982199,4.323889024743123
434,1873.979674559208,-0.1919192,-0.09856634,0.14999999,0.747251977212298,15.614273154564646,4.31792551741753
435,1873.9232290362233,-0.35353535,-0.58212024,0.14999999,0.7478285841721739,17.4064455229847,4.307869492037295
436,1883.0575770462665,0.030303031,0.312478,0.14999999,0.7471938419211527,8.215651989956855,4.318939396895106
437,1883.4608946291146,-0.3131313,-0.26055542,0.14999999,0.7477076167482218,16.946682417151788,4.309979163911017
438,1883.5784707558191,-0.25252524,-0.35909927,0.14999999,0.7482564525528078,17.23242387329538,4.300407467479039
439,1891.939900105168,0.07070707,0.112914994,0.14999999,0.747726027133032,8.988570650651173,4.309658086799927
440,1893.38345886938,-0.27272728,-0.1251654,0.14999999,0.7480995284000498,15.906441235787801,4.303144224703137
441,1907.1994491432329,0.959596,0.7822057,0.14999999,0.7468626545768543,3.5340097261473162,4.324715304179667
442,1907.7703773335056,-0.2929293,-0.2100499,0.14999999,0.7473496230990412,16.7790718097273,4.316222573152728
443,1916.7643140962205,0.21212122,0.28674132,0.14999999,0.7467441658603482,8.35606323728524,4.326781747395532
444,1921.5857482585157,0.1919192,-0.037561864,0.14999999,0.7466802850108334,12.528565837704747,4.327895829411071
445,1931.0019165745089,0.2929293,0.35860276,0.14999999,0.7460246473849981,7.933831684006871,4.339330149605638
446,1939.0769653954292,-0.17171717,0.007229924,0.14999999,0.7455443692409303,9.27495117907974,4.347706200438182
447,1947.3706139615265,-0.09090909,0.07283656,0.14999999,0.7450381988535285,9.056351433902682,4.356533811994466
448,1955.658440860139,0.23232323,0.06830628,0.14999999,0.7445350332696622,9.062173101387364,4.365309019777096
449,1964.981975022,0.33333334,0.34412435,0.14999999,0.7439018441820255,8.02646583813906,4.376351837465479
450,1965.534225863785,0.05050505,-0.19017649,0.14999999,0.744389114951098,16.797749158215037,4.3678538352528555
451,1974.4936886304772,0.27272728,0.280061,0.14999999,0.7438053448210813,8.390537233307754,4.378034786320349
452,1991.0983474188504,1.0,0.95819426,0.14999999,0.7422543096661567,0.7453412116268374,4.405084839422235
453,2000.7013478571505,0.43434343,0.386156,0.14999999,0.7415963723169255,7.746999561699887,4.416559266792826
454,2010.8883777945798,0.3939394,0.46180376,0.14999999,0.7408675714097704,7.16297006257058,4.429269554613612
455,2020.7950714973456,0.25252524,0.42716774,0.14999999,0.7401773022107392,7.443306297234144,4.441307849444716
456,2037.0815898568283,0.97979796,0.9397838,0.14999999,0.7386878332406817,1.0634816405172414,4.467284188282518
457,2037.2185233125863,-0.37373737,-0.31852838,0.14999999,0.7392311591210398,17.213066544241947,4.457808584929073
458,2038.507827345524,-0.05050505,-0.121271916,0.14999999,0.7396278410137913,16.060695967062355,4.450890452719484
459,2041.0780881704618,-0.11111111,-0.07597547,0.14999999,0.7398627740587762,14.77973917506211,4.44679322041495
460,2049.3831495163518,-0.13131313,0.08098565,0.14999999,0.7393818371663904,9.044938654109833,4.455180759818156
461,2051.6658024678622,-0.030303031,-0.073405966,0.14999999,0.7396520574454392,15.067347048489566,4.450468118151545
462,2052.8254745375666,-0.21212122,-0.14363576,0.14999999,0.7400604826271936,16.19032793029557,4.443345182981746
463,2054.4841849894597,-0.15151516,-0.10176885,0.14999999,0.7404053409914575,15.691289548107033,4.437330853108985
464,2054.450955539401,-0.7373737,-0.6598971,0.14999999,0.7409577967391401,17.383229450058494,4.427696024869399
465,2054.4175459696635,-0.6969697,-0.63773054,0.14999999,0.741507898543743,17.383409569737434,4.418102249397125
466,2054.5093060580048,-0.5151515,-0.3948484,0.14999999,0.7420402377670096,17.258239911658805,4.408818253343358
467,2054.4871908537093,-0.7777778,-0.58476174,0.14999999,0.7425842790634015,17.372115204295493,4.399330173134281
468,2054.454807739091,-0.61616164,-0.5566822,0.14999999,0.7431272534233258,17.38238311461848,4.389860700297203
469,2054.4496068076096,-0.5959596,-0.7621454,0.14999999,0.7436645890622728,17.35520093148133,4.380489566753965
470,2054.432840913012,-0.7171717,-0.50276905,0.14999999,0.7442010490785415,17.3667658945974,4.371133704070239
471,2054.428088304581,-0.6363636,-0.7976443,0.14999999,0.744733768637807,17.3547526084314,4.3618430749566475
472,2054.3827390399356,-0.5555556,-0.61403984,0.14999999,0.7452691626691107,17.39534926464523,4.352505803050711
473,2054.3669795555315,-0.65656567,-0.4969814,0.14999999,0.745798705855227,17.365759484403874,4.343270569884845
474,2054.315839383653,-0.75757575,-0.5405108,0.14999999,0.7463302946590055,17.401140171878517,4.333999661146947
475,2054.39923072637,-0.67676765,-0.9267167,0.14999999,0.7468434052720463,17.26660865728286,4.325051012055516
476,2054.4384106523744,-0.45454547,-0.47130382,0.14999999,0.7473596857108679,17.310820073995608,4.316047081202467
477,2054.4423559634142,-0.53535354,-0.5343406,0.14999999,0.7478780369516794,17.346054688960365,4.307007035562713
478,2054.420807546691,-0.8181818,-0.7021988,0.14999999,0.7483972775101376,17.371548416723552,4.297951480223203
479,2063.1206904434125,0.37373737,0.22343564,0.14999999,0.7478703373758152,8.650117103278557,4.307141316165788
480,2073.2798409104835,0.53535354,0.4584764,0.14999999,0.7471712728270162,7.190849532929008,4.31933300189684
481,2073.252540822313,-0.7979798,-0.5718298,0.14999999,0.7476894298930087,17.377300088170337,4.310296342665932
482,2073.2253493577314,-0.57575756,-0.6949642,0.14999999,0.7482054240076552,17.377191464581795,4.301297405306497
483,2073.1889231107716,-0.47474748,-0.5207835,0.14999999,0.7487203778098979,17.386426246959793,4.292316610995386
484,2073.287012949565,-0.93939394,-0.94249976,0.14999999,0.7492172675916526,17.25191016120678,4.28365085320158
485,2073.2635509895035,-0.83838385,-0.74864686,0.14999999,0.7497264788861366,17.373461960061537,4.274770208225781
486,2073.2507092311366,-0.8989899,-0.7193541,0.14999999,0.7502323416639372,17.36284175836694,4.26594796138094
487,2073.297382857101,-0.9191919,-0.8819099,0.14999999,0.7507291196266814,17.303326374035635,4.25728415371068
488,2073.283912566062,-0.8787879,-0.52420557,0.14999999,0.7512309284565747,17.36347029103918,4.24853260771734
489,2082.2273808978703,0.41414142,0.2769069,0.14999999,0.7506804069227279,8.406531668191809,4.258133703267628
490,2082.201637412288,-0.85858583,-0.7737436,0.14999999,0.7511817031674445,17.375743485581907,4.249391096759772
491,2082.355449448998,-0.959596,-1.014517,0.14999999,0.7516599888066626,17.196187963290026,4.241049795211809
492,2082.474129736592,-1.0,-0.97131526,0.14999999,0.7521404245757124,17.231319712405785,4.232670995399578
493,2082.4826722536664,-0.4949495,-0.45329285,0.14999999,0.7526317211309637,17.341457482925748,4.224102783475996
494,2082.5028091132363,-0.97979796,-0.79042256,0.14999999,0.7531196828555933,17.32986314043002,4.215592730998454
495,2083.196777279746,-0.23232323,-0.17988974,0.14999999,0.7535276182374495,16.656031833490026,4.208478337938881
496,2083.1595908597055,-0.43434343,-0.5752586,0.14999999,0.7540184329151901,17.38718642004046,4.199918529959084
497,2083.235928361004,-0.41414142,-0.4123374,0.14999999,0.7544941751009493,17.273662498701555,4.191621586239445
498,2083.3126578976594,-0.33333334,-0.3563952,0.14999999,0.7549679615367826,17.27327046334439,4.183358750798513
499,2092.120702017796,0.3131313,0.24860261,0.14999999,0.7544365448767035,8.541955879863655,4.192626657350292
500,2101.2986576239136,0.47474748,0.32005015,0.14999999,0.7538648328412942,8.172044393882052,4.202597315247827
501,2101.764776628135,-0.3939394,-0.24085404,0.14999999,0.7542924727805701,16.883880995778522,4.1951392747068565
502,2101.760181209209,-0.35353535,-0.5336891,0.14999999,0.7547721749231048,17.354595418926127,4.186773269341054
503,2110.9011954707507,0.35353535,0.3136474,0.14999999,0.7542074165704453,8.208985738458363,4.196622655011433
504,2124.6056813921045,0.7777778,0.77433765,0.14999999,0.7531257188601161,3.6455140786463636,4.2154874630795724
505,2124.795795795046,-0.25252524,-0.30392733,0.14999999,0.7535827736630203,17.159885597058373,4.207516427316923
506,2125.0635438338486,-0.3131313,-0.26378134,0.14999999,0.7540292245537665,17.082251961197503,4.199730323782309
507,2135.2640788180265,0.61616164,0.46340698,0.14999999,0.753350560182895,7.149465015821949,4.211566230410309
508,2146.4077793905303,0.57575756,0.56421417,0.14999999,0.7525681098535213,6.206299427495995,4.225212164154588
