LQGmu1_actor,Regret/t,TimeElapsed,LQGsigma_higher,LQGmu1_higher,Iteration,ReturnLastEpisode,ReturnMean,Regret
1.0109327,0.1583194667443862,25.729678630828857,0.14999999,0.97979796,645,0.1443648938010931,0.8068005332556136,102.1160560501291
1.0624629,0.15931159118717042,25.751665353775024,0.14999999,0.8787879,646,0.16588814321701187,0.8058084088128294,102.91528790691208
0.22703926,0.15935528528395662,25.77079677581787,0.14999999,0.13131313,647,0.7775383281921481,0.8057647147160434,103.10286957871993
0.6574607,0.15993564850822942,25.79280400276184,0.14999999,0.5959596,648,0.42968934538728065,0.8051843514917705,103.63830023333266
0.10219285,0.15970532059217432,25.811771631240845,0.14999999,0.47474748,649,0.9546671690115315,0.8054146794078257,103.64875306432113
0.8369428,0.16049479173614603,25.831010818481445,0.14999999,0.67676765,650,0.2922584358261958,0.804625208263854,104.32161462849493
0.29258913,0.16077391655453316,25.85377788543701,0.14999999,0.4949495,651,0.6229149514938354,0.8043460834454669,104.66381967700109
-0.19545908,0.16054332831212745,25.873433589935303,0.14999999,-0.09090909,652,0.9546896174939901,0.8045766716878727,104.6742500595071
-0.11008297,0.16031263085598135,25.89077115058899,0.14999999,0.030303031,653,0.9552221105512829,0.8048073691440188,104.68414794895583
-0.034072872,0.1600962778414436,25.91369605064392,0.14999999,-0.05050505,654,0.9463022406517129,0.8050237221585564,104.7029657083041
0.011613999,0.15986792107668313,25.937218189239502,0.14999999,-0.030303031,655,0.9545974030766432,0.8052520789233171,104.71348830522746
0.4448139,0.16026696063942852,25.956382751464844,0.14999999,0.43434343,656,0.5434821257623367,0.8048530393605717,105.13512617946512
0.061363686,0.16007898561365158,25.976048946380615,0.14999999,0.07070707,657,0.9283526312960303,0.8050410143863483,105.17189354816908
0.24081172,0.16021616435796734,25.994773149490356,0.14999999,0.17171717,658,0.7147774006265768,0.8049038356420327,105.4222361475425
0.9926305,0.16114377632864363,26.017324686050415,0.14999999,1.0,659,0.19360754696636295,0.8039762236713565,106.19374860057614
0.3465962,0.16146806879774056,26.03887963294983,0.14999999,0.27272728,660,0.589943194067368,0.8036519312022598,106.56892540650877
0.48389286,0.16187024474613096,26.057032346725464,0.14999999,0.6969697,661,0.5378136293162056,0.8032497552538692,106.99623177719256
-0.55368274,0.16163926106484086,26.080709218978882,0.14999999,-0.6363636,662,0.9561609522679122,0.8034807389351593,107.00519082492465
-1.0456502,0.16140994475535367,26.095113039016724,0.14999999,-0.85858583,663,0.9555174521251608,0.8037100552446463,107.01479337279949
-0.7463608,0.16118031290983797,26.120529174804688,0.14999999,-0.7373737,664,0.9561856006670745,0.8039396870901622,107.02372777213242
-0.88431495,0.16095142680338115,26.140000343322754,0.14999999,-0.6969697,665,0.9561489478839561,0.8041685731966189,107.03269882424846
-0.5396167,0.16072334132384847,26.17503333091736,0.14999999,-0.67676765,666,0.9560735025653738,0.8043966586761517,107.04174532168308
-0.8230302,0.16049542563281863,26.193498373031616,0.14999999,-0.7979798,667,0.9564164245930536,0.8046245743671815,107.05044889709002
-0.50855154,0.16026878365531347,26.216798782348633,0.14999999,-0.3939394,668,0.9560214153406341,0.8048512163446867,107.05954748174939
-0.91496885,0.16004296324471787,26.235899686813354,0.14999999,-0.8181818,669,0.9559250710331432,0.8050770367552822,107.06874241071625
-0.41357198,0.15981742845931257,26.251067876815796,0.14999999,-0.47474748,670,0.9561853429768397,0.8053025715406875,107.07767706773942
-0.8990151,0.15959254276448984,26.27436876296997,0.14999999,-0.53535354,671,0.9562008727667414,0.8055274572355102,107.08659619497267
-0.75468445,0.15936874094293768,26.293511629104614,0.14999999,-0.8989899,672,0.9559222813185566,0.8057512590570624,107.09579391365412
-0.45287478,0.15914530815375436,26.31078815460205,0.14999999,-0.65656567,673,0.9561215261774417,0.8059746918462457,107.10479238747668
-0.50974405,0.1589224352319738,26.327012538909912,0.14999999,-0.5959596,674,0.9561910411263276,0.8061975647680264,107.11372134635035
-0.6711293,0.15870038705733266,26.34599256515503,0.14999999,-0.4949495,675,0.9560800826508046,0.8064196129426674,107.12276126369954
-0.4394961,0.15847870626916727,26.364220142364502,0.14999999,-0.7171717,676,0.9562758257424614,0.8066412937308327,107.13160543795708
-0.68216026,0.1582578612081864,26.379601001739502,0.14999999,-0.5151515,677,0.9561534000148878,0.8068621387918137,107.14057203794219
-0.668297,0.15803777504887373,26.39872145652771,0.14999999,-0.61616164,678,0.9560805548057997,0.8070822249511262,107.1496114831364
-0.7924888,0.15781868634375099,26.418017625808716,0.14999999,-0.83838385,679,0.9558434557294815,0.807301313656249,107.15888802740692
-0.6834899,0.1575996555825799,26.435656547546387,0.14999999,-0.57575756,680,0.9562422312525957,0.8075203444174202,107.16776579615433
-1.0047582,0.15738129789140473,26.453266143798828,0.14999999,-0.8787879,681,0.9562219321077156,0.8077387021085953,107.17666386404662
-0.7713556,0.1571633894449311,26.472214460372925,0.14999999,-0.7777778,682,0.9563522626036088,0.807956610555069,107.18543160144301
-0.888954,0.15694660472022426,26.489177465438843,0.14999999,-0.9191919,683,0.9560205775298461,0.8081733952797758,107.19453102391317
-0.9799132,0.1567302426768085,26.509284496307373,0.14999999,-1.0,684,0.9561650329761578,0.8083897573231916,107.20348599093701
-0.36072528,0.15651446175579864,26.527499437332153,0.14999999,-0.45454547,685,0.9561996882149445,0.8086055382442016,107.21240630272207
-1.0988982,0.15629979928796645,26.5498628616333,0.14999999,-0.93939394,686,0.9558639911770905,0.8088202007120336,107.22166231154499
-0.47343245,0.15608571196120918,26.567524909973145,0.14999999,-0.5555556,687,0.9558981941942818,0.809034288038791,107.23088411735071
-0.4341448,0.15587180668567424,26.586700201034546,0.14999999,-0.41414142,688,0.9562011176068431,0.8092481933143258,107.23980299974387
-0.3985902,0.15565836663946866,26.608311414718628,0.14999999,-0.43434343,689,0.9563083851499556,0.8094616333605313,107.24861461459392
-0.15689501,0.15545045832045098,26.626357078552246,0.14999999,-0.37373737,690,0.9529183734827326,0.809669541679549,107.26081624111119
-0.45595455,0.15523884363249854,26.645501136779785,0.14999999,-0.1919192,691,0.9558952910547007,0.8098811563675015,107.27004095005648
-0.6332388,0.15502793798977477,26.667675495147705,0.14999999,-0.959596,692,0.9558278611323358,0.8100920620102252,107.27933308892415
-0.82587105,0.15481718114087678,26.686429738998413,0.14999999,-0.75757575,693,0.9561465582965412,0.8103028188591234,107.28830653062761
-0.97036904,0.15460725583376922,26.71104860305786,0.14999999,-0.97979796,694,0.9559909819917819,0.810512744166231,107.29743554863583
-0.0071359873,0.15440454222065905,26.729918956756592,0.14999999,-0.27272728,695,0.9513987052777928,0.8107154577793412,107.31115684335803
-0.26923347,0.15419503989766173,26.752375841140747,0.14999999,-0.3131313,696,0.9565290745854774,0.8109249601023384,107.31974776877256
-0.37565076,0.15398796577520252,26.76986598968506,0.14999999,-0.35353535,697,0.9552556234564124,0.8111320342247978,107.32961214531615
-0.28185323,0.15378158100236072,26.793039321899414,0.14999999,-0.25252524,698,0.9551886056683723,0.8113384189976396,107.33954353964778
0.055751085,0.15359035403060653,26.81219458580017,0.14999999,-0.13131313,699,0.9450060722538091,0.8115296459693938,107.35965746739397
-0.10615252,0.15338582630405184,26.827244520187378,0.14999999,-0.23232323,700,0.9546990545576787,0.8117341736959485,107.37007841283629
-0.13415079,0.15318020332248058,26.846388578414917,0.14999999,-0.15151516,701,0.9558758837774162,0.8119397966775198,107.37932252905888
-0.2980262,0.15297494519861243,26.868326902389526,0.14999999,-0.2929293,702,0.9560309996329478,0.812145054801388,107.38841152942594
0.11711905,0.1528453771989407,26.88685917854309,0.14999999,0.01010101,703,0.903231358570621,0.8122746228010596,107.45030017085531
0.63238883,0.15341736261042743,26.912278413772583,0.14999999,0.37373737,704,0.4095968931143923,0.8117026373895729,108.00582327774092
0.29125994,0.15369041556240803,26.930363178253174,0.14999999,0.3131313,705,0.6192003062432441,0.8114295844375923,108.35174297149767
0.35530743,0.1539555064013925,26.949557781219482,0.14999999,0.21212122,706,0.6242754521145557,0.8111644935986079,108.69258751938311
0.18520111,0.15394593373439877,26.967432975769043,0.14999999,0.25252524,707,0.8179323691631757,0.8111740662656015,108.83977515021994
0.27821058,0.1542041730387676,26.986452102661133,0.14999999,0.15151516,708,0.6283406387724788,0.8109158269612329,109.17655451144746
0.34109926,0.15447097243280164,27.009743452072144,0.14999999,0.11111111,709,0.6217550565911005,0.8106490275671989,109.51991945485636
-0.13522838,0.1542680031910468,27.029125928878784,0.14999999,-0.11111111,710,0.9547571892131365,0.8108519968089536,109.53028226564322
0.020740546,0.15406701886320812,27.046282291412354,0.14999999,-0.01010101,711,0.953751853902254,0.8110529811367923,109.54165041174097
-0.22442152,0.15386527758355178,27.068354845046997,0.14999999,-0.17171717,712,0.9546927722520961,0.8112547224164486,109.55207763948887
-0.5818503,0.15366195014370174,27.08643364906311,0.14999999,-0.21212122,713,0.9562271870295432,0.8114580498562985,109.56097045245933
0.08046013,0.15348009541455404,27.111655235290527,0.14999999,0.45454547,714,0.941302326467755,0.8116399045854462,109.58478812599158
0.32586992,0.15370483563631998,27.134515047073364,0.14999999,0.23232323,715,0.6509506460227915,0.8114151643636803,109.89895747996879
-0.04573878,0.15351167133398486,27.151491403579712,0.14999999,-0.07070707,716,0.9497208048356363,0.8116083286660155,109.91435667513315
0.79224,0.15417890305383586,27.168734788894653,0.14999999,0.7373737,717,0.33320318553283773,0.8109410969461646,110.54627348960031
0.46664974,0.15457186868883074,27.1935453414917,0.14999999,0.33333334,718,0.5287917710198314,0.8105481313111695,110.98260171858048
0.38396388,0.15487957672469183,27.222784519195557,0.14999999,0.6363636,719,0.5893060535270501,0.8102404232753084,111.35841566505343
-0.23038852,0.1546778313770495,27.24088168144226,0.14999999,0.09090909,720,0.9554970735778064,0.8104421686229508,111.36803859147562
0.003967561,0.15449280898673814,27.260915994644165,0.14999999,0.05050505,721,0.9438433120374116,0.8106271910132621,111.38931527943821
-0.16905652,0.15429231373269892,27.27947688102722,0.14999999,-0.33333334,722,0.9553847644296013,0.8108276862673014,111.39905051500861
0.2891239,0.15458353810134762,27.29896640777588,0.14999999,0.3939394,723,0.6002724677342831,0.8105364618986527,111.76389804727432
0.24691942,0.1547808301468657,27.3185555934906,0.14999999,0.41414142,724,0.6676970209435592,0.8103391698531346,112.06132102633076
0.0125629455,0.15458136695302185,27.337669134140015,0.14999999,0.1919192,725,0.9549499853899148,0.8105386330469785,112.07149104094084
-0.1267764,0.15439694793758357,27.359658002853394,0.14999999,-0.09090909,726,0.9444268382551708,0.8107230520624167,112.09218420268567
0.15303563,0.15452461600430048,27.378840923309326,0.14999999,0.2929293,727,0.7179083675592205,0.8105953839956999,112.33939583512645
0.1455659,0.1544338509212706,27.39799666404724,0.14999999,0.47474748,728,0.8766723644414639,0.8106861490787299,112.42784347068499
0.6364739,0.15492228572670502,27.416804552078247,0.14999999,0.65656567,729,0.45461717591702266,0.8101977142732956,112.93834629476797
0.035582535,0.15474307040246224,27.436051845550537,0.14999999,-0.030303031,730,0.9410249009705398,0.8103769295975384,112.96244139379743
0.21277465,0.15483596739173727,27.458919048309326,0.14999999,0.35353535,731,0.7424692304374734,0.8102840326082632,113.18509216335995
-0.0039278753,0.15463938148784157,27.4757399559021,0.14999999,-0.05050505,732,0.9541849142599221,0.810480618512159,113.19602724910003
-0.113727584,0.15444142957511348,27.493846654891968,0.14999999,0.030303031,733,0.9555793705418537,0.8106785704248871,113.20556787855817
-0.1799993,0.15424446020423158,27.516407251358032,0.14999999,0.07070707,734,0.955254088652187,0.8108755397957689,113.21543378990599
-0.024603441,0.15404994708862074,27.53598713874817,0.14999999,0.13131313,735,0.9538426797697378,0.8110700529113797,113.22671111013625
0.47264567,0.15443607605497717,27.560325384140015,0.14999999,0.57575756,736,0.5268791336730703,0.8106839239450233,113.66495197646319
-0.61191046,0.15423888276975628,27.581531286239624,0.14999999,-0.6363636,737,0.9560153751527996,0.8108811172302441,113.67405660131038
-0.75305164,0.15404206327252826,27.601232290267944,0.14999999,-0.7979798,738,0.9561339061845366,0.8110779367274722,113.68304269512585
-0.9257492,0.15384631657585388,27.620453357696533,0.14999999,-0.7373737,739,0.9557347455698313,0.8112736834241466,113.69242794955602
-0.6354563,0.1536506067725437,27.63959002494812,0.14999999,-0.6969697,740,0.9560989378736885,0.8114693932274567,113.70144901168233
-0.7217621,0.1534556064949732,27.65900421142578,0.14999999,-0.67676765,741,0.9559645989071835,0.8116643935050272,113.71060441277514
-0.0904862,0.153264891706798,27.682648181915283,0.14999999,-0.3939394,742,0.9531747663310169,0.8118551082932024,113.72254964644412
-0.62856,0.15307056329563964,27.704938650131226,0.14999999,-0.47474748,743,0.9562411177838808,0.8120494367043607,113.73142852866025
-0.58040845,0.1528768218443269,27.724035263061523,0.14999999,-0.85858583,744,0.9561930764810171,0.8122431781556735,113.74035545217923
-0.66313916,0.1526837915268085,27.73903250694275,0.14999999,-0.7171717,745,0.9560507647068945,0.812436208473192,113.74942468747234
-0.7040359,0.15249160659312408,27.757747173309326,0.14999999,-0.53535354,746,0.9558061690017717,0.8126283934068764,113.75873851847057
-0.57513994,0.1522999698638363,27.77654767036438,0.14999999,-0.5959596,747,0.9557810301848487,0.8128200301361641,113.76807748828571
-0.59857947,0.1521086979223034,27.791507959365845,0.14999999,-0.65656567,748,0.9558914424027832,0.8130113020776971,113.77730604588292
-0.36039233,0.15191791616205205,27.815180778503418,0.14999999,-0.4949495,749,0.9559068405059323,0.8132020838379482,113.78651920537699
-1.0178254,0.15172763984767385,27.833122968673706,0.14999999,-0.8181818,750,0.9559093196215985,0.8133923601523264,113.79572988575539
-0.92375857,0.15153773968655845,27.852322101593018,0.14999999,-0.8989899,751,0.9560073811499982,0.8135822603134418,113.80484250460539
-0.56105655,0.1513481175499965,27.870984315872192,0.14999999,-0.5151515,752,0.9561781070080284,0.8137718824500038,113.81378439759736
-0.74235034,0.15115901019871153,27.88597869873047,0.14999999,-0.61616164,753,0.9561697179675901,0.8139609898012888,113.82273467962978
-0.8212325,0.1509704074883446,27.908958196640015,0.14999999,-0.7777778,754,0.9561674334179413,0.8141495925116558,113.83168724621183
-0.6689545,0.15078254895312235,27.927853107452393,0.14999999,-0.57575756,755,0.9559827866044464,0.8143374510468779,113.84082445960738
-0.9046116,0.1505951409983676,27.94245743751526,0.14999999,-0.8787879,756,0.956017864841472,0.8145248590016326,113.8499265947659
-0.31617126,0.15040818298794895,27.964980363845825,0.14999999,-0.45454547,757,0.9560520728885604,0.8147118170120513,113.85899452187735
-0.80031455,0.15022176233360643,27.98324704170227,0.14999999,-1.0,758,0.9560186730036688,0.8148982376663938,113.86809584887368
-1.0230182,0.15003597900082558,28.002423524856567,0.14999999,-0.9191919,759,0.9559077872470654,0.8150840209991747,113.87730806162661
-1.0543734,0.14985106224603195,28.02035641670227,0.14999999,-0.83838385,760,0.9556207546423195,0.8152689377539684,113.88680730698428
-0.4370024,0.149666412140377,28.04186463356018,0.14999999,-0.41414142,761,0.955787668157404,0.8154535878596233,113.89613963882688
-0.7737108,0.14948188979343088,28.061033248901367,0.14999999,-0.93939394,762,0.9560596162325437,0.8156381102065694,113.90520002259434
-0.45698932,0.14929813792291965,28.08215308189392,0.14999999,-0.43434343,763,0.9558407874066428,0.8158218620770807,113.9144792351877
-0.5890828,0.14911462393316946,28.100412845611572,0.14999999,-0.5555556,764,0.9560265502462243,0.8160053760668309,113.92357268494148
-0.07673678,0.14893629455075344,28.119525909423828,0.14999999,-0.1919192,765,0.9524273536150877,0.816183705449247,113.93626533132638
-0.67709255,0.14875394545936577,28.13919758796692,0.14999999,-0.75757575,766,0.9558631094521922,0.8163660545406346,113.94552222187419
-0.672323,0.14857160562338875,28.158573627471924,0.14999999,-0.97979796,767,0.9562207087350189,0.8165483943766116,113.95442151313917
-0.54634595,0.1483901147654075,28.175535202026367,0.14999999,-0.959596,768,0.9559333733061911,0.8167298852345929,113.96360813983297
-0.42860028,0.14820873245490906,28.198801517486572,0.14999999,-0.3131313,769,0.9562128820078908,0.8169112675450914,113.97251525782508
-0.15640767,0.14802947796242275,28.216766119003296,0.14999999,-0.37373737,770,0.9549372267595607,0.8170905220375776,113.98269803106552
-0.26590672,0.14784969022441719,28.24004316329956,0.14999999,-0.35353535,771,0.9557068680398723,0.8172703097755832,113.99211116302565
-0.38929415,0.14766984190458052,28.259202003479004,0.14999999,-0.25252524,772,0.9561132126895072,0.8174501580954199,114.00111795033615
-0.23722221,0.14749141254600093,28.2817862033844,0.14999999,-0.15151516,773,0.9553760522774356,0.8176285874539995,114.01086189805872
-0.027848437,0.14731675470206326,28.30355668067932,0.14999999,-0.27272728,774,0.9528137586617511,0.8178032452979372,114.02316813939697
-0.371499,0.1471385055628308,28.322422981262207,0.14999999,-0.23232323,775,0.9559463282031007,0.8179814944371697,114.03234181119387
0.06332104,0.1469666451096166,28.345813751220703,0.14999999,-0.13131313,776,0.9513452061313968,0.8181533548903839,114.04611660506248
-0.29587027,0.1467895049286842,28.365087270736694,0.14999999,-0.2929293,777,0.9557912754748588,0.8183304950713163,114.05544532958763
0.7883876,0.147399803305554,28.384591102600098,0.14999999,0.85858583,778,0.343518357866633,0.8177201966944465,114.677046971721
0.31938922,0.14764055514767965,28.39960217475891,0.14999999,0.61616164,779,0.6301745116785433,0.8174794448523208,115.01199246004245
0.515851,0.14803886653563453,28.422481060028076,0.14999999,0.7171717,780,0.5067965622475153,0.8170811334643661,115.47031589779493
-0.09265583,0.14786222857733808,28.445444345474243,0.14999999,-0.11111111,781,0.9550353788938933,0.8172577714226625,115.48040051890104
0.09318646,0.1477475906119949,28.464576482772827,0.14999999,-0.01010101,782,0.906904660321007,0.8173724093880057,115.53861585858003
-0.1513274,0.14757081816218973,28.48120427131653,0.14999999,-0.17171717,783,0.9557852375854746,0.8175491818378109,115.54795062099456
-0.32950515,0.14739368665124236,28.505598545074463,0.14999999,-0.21212122,784,0.9564202864205471,0.8177263133487582,115.556650334574
-0.13784309,0.14721793164759198,28.52352476119995,0.14999999,0.01010101,785,0.9556939912143017,0.8179020683524086,115.5660763433597
0.044574566,0.1471304883680447,28.5429949760437,0.14999999,-0.07070707,786,0.8866324860765529,0.8179895116319559,115.64456385728315
0.2977298,0.1473340758594872,28.56527042388916,0.14999999,0.17171717,787,0.6577661558667086,0.8177859241405133,115.95191770141643
0.4395655,0.14762314904750412,28.583746910095215,0.14999999,0.75757575,788,0.5899962519831873,0.8174968509524964,116.32704144943325
0.47822937,0.1479756206533419,28.602997303009033,0.14999999,0.7979798,789,0.5393967539464861,0.8171443793466585,116.75276469548676
0.31442702,0.1482154591210186,28.62218451499939,0.14999999,0.45454547,790,0.627671989882064,0.8169045408789818,117.0902127056047
0.56621057,0.14863811379028333,28.643245935440063,0.14999999,0.5555556,791,0.48258469749058924,0.8164818862097172,117.5727480081141
0.17924497,0.14872332365849222,28.66243863105774,0.14999999,0.09090909,792,0.7489956705882737,0.8163966763415084,117.78887233752583
-0.43940616,0.14854674185009187,28.68157958984375,0.14999999,-0.33333334,793,0.9564260504029769,0.8165732581499087,117.79756628712285
-0.006404184,0.14837282493533607,28.699558973312378,0.14999999,0.05050505,794,0.9546632884660035,0.8167471750646644,117.80802299865684
0.5163482,0.14874148379879937,28.7187442779541,0.14999999,0.5151515,795,0.5236633786113452,0.816378516201201,118.24947962004549
0.18146172,0.1487433412970394,28.74908423423767,0.14999999,0.25252524,796,0.8148999476021442,0.8163766587029611,118.39969967244335
0.95115286,0.1495294160882463,28.777825832366943,0.14999999,0.8181818,797,0.18987505011105815,0.8155905839117543,119.17494462233229
0.07333707,0.14939233657173537,28.808225631713867,0.14999999,0.1919192,798,0.9249800380874692,0.8157276634282652,119.21508458424482
-0.036338016,0.14921826007676375,28.837037563323975,0.14999999,-0.09090909,799,0.954814782910575,0.8159017399232368,119.22538980133425
0.058064952,0.14908844024013995,28.857088327407837,0.14999999,0.21212122,800,0.9197576092222849,0.8160315597598605,119.27075219211196
0.7246408,0.14965259164613617,28.881427526474,0.14999999,0.4949495,801,0.3641462835568824,0.8154674083538642,119.87172590855508
-0.049171586,0.14947982362099715,28.89953327178955,0.14999999,-0.05050505,802,0.9540273645153632,0.8156401763790034,119.88281854403971
-0.10824032,0.14930607439108243,28.919212341308594,0.14999999,-0.030303031,803,0.9551608080005322,0.8158139256089181,119.89277773603918
0.09062983,0.1492261537819507,28.942652225494385,0.14999999,0.07070707,804,0.8800700953508246,0.81589384621805,119.97782764068836
0.03012988,0.14905868489344937,28.961814641952515,0.14999999,0.11111111,805,0.9507063014616136,0.8160613151065511,119.99224133922675
-0.18134914,0.1488868987435353,28.98435068130493,0.14999999,0.030303031,806,0.9545209519372911,0.8162331012564652,120.00284038728947
0.40897077,0.1492278626931274,29.001359701156616,0.14999999,0.43434343,807,0.5410751939356582,0.8158921373068732,120.42688519335381
1.0079857,0.15002071788570234,29.019572496414185,0.14999999,0.83838385,808,0.17526514170631816,0.8150992821142982,121.21674005164749
-0.71668804,0.14984671320240228,29.040843725204468,0.14999999,-0.6363636,809,0.9558690709040505,0.8152732867975981,121.22599098074345
-0.8497858,0.14967297425683687,29.06056022644043,0.14999999,-0.7979798,810,0.9560018327055796,0.8154470257431636,121.23510914803786
-0.8212733,0.149499382280875,29.07550835609436,0.14999999,-0.6969697,811,0.9562301182482434,0.8156206177191254,121.24399902978962
-0.366722,0.14932631810881516,29.094443321228027,0.14999999,-0.47474748,812,0.9561487254316994,0.8157936818911853,121.25297030435792
-0.6332139,0.1491535574116382,29.11263346672058,0.14999999,-0.85858583,813,0.9562481286960697,0.815966442588362,121.26184217566184
-0.8812806,0.1489814839653884,29.129677295684814,0.14999999,-0.7373737,814,0.956034227835693,0.816138516034612,121.27092794782615
-0.5999104,0.14880956801552678,29.147461414337158,0.14999999,-0.67676765,815,0.9562500151718129,0.8163104319844735,121.27979793265433
-0.5976069,0.1486386194177493,29.166329383850098,0.14999999,-0.7171717,816,0.9558044877708857,0.816481380582251,121.28911344488344
-0.3857801,0.14846771649017199,29.18592119216919,0.14999999,-0.53535354,817,0.9561090724129242,0.8166522835098282,121.29812437247051
-0.915192,0.14829739097279587,29.203991413116455,0.14999999,-0.65656567,818,0.9559785567234986,0.8168226090272044,121.30726581574702
-0.4635068,0.14812716996691752,29.222647190093994,0.14999999,-0.5151515,819,0.956233612841579,0.8169928300330828,121.31615220290544
-0.5380667,0.14795732125753247,29.24093723297119,0.14999999,-0.4949495,820,0.9562687717288171,0.8171626787424677,121.32500343117663
-0.5609673,0.1477885530851183,29.259801149368286,0.14999999,-0.5959596,821,0.9557213482945031,0.817331446914882,121.33440208288212
-0.6961633,0.14761983910357687,29.276843547821045,0.14999999,-0.8181818,822,0.9560143397419274,0.8175001608964234,121.3435077431402
-0.9013083,0.1474516163073761,29.295963048934937,0.14999999,-0.8989899,823,0.9559475221696666,0.8176683836926242,121.35268022097053
-0.716598,0.14728348806388541,29.31510066986084,0.14999999,-0.61616164,824,0.9562060563289433,0.8178365119361148,121.36159416464159
-0.9035981,0.14711604453012453,29.333759307861328,0.14999999,-0.7777778,825,0.9559774272888588,0.8180039554698757,121.37073673735273
-1.0314026,0.14694924872176648,29.356990337371826,0.14999999,-0.8787879,826,0.9557772931736175,0.8181707512782337,121.38007944417912
-0.062376082,0.14678559302813093,29.37178897857666,0.14999999,-0.57575756,827,0.9535140099148263,0.8183344069718693,121.39168543426429
-0.6837454,0.14661909909392226,29.39682102203369,0.14999999,-0.45454547,828,0.9561913844966706,0.818500900906078,121.40061404976763
-0.9031786,0.14645332475681305,29.415140390396118,0.14999999,-1.0,829,0.955927826369599,0.8186666752431873,121.40980622339802
-0.9505836,0.14628800106374232,29.434748649597168,0.14999999,-0.9191919,830,0.9558853404918956,0.8188319989362581,121.41904088290613
-1.1211512,0.14612364368676395,29.454442739486694,0.14999999,-0.93939394,831,0.9554129792052907,0.8189963563132364,121.42874790370084
-0.37486476,0.14595903599660398,29.475877046585083,0.14999999,-0.5555556,832,0.9559499545263239,0.8191609640033963,121.43791794917452
-0.5005245,0.1457945934547347,29.494214057922363,0.14999999,-0.41414142,833,0.9561416013805084,0.8193254065452656,121.44689634779401
-0.83443725,0.14563031400489596,29.516254663467407,0.14999999,-0.83838385,834,0.9563344677107959,0.8194896859951044,121.45568188008322
-0.26787084,0.14546678699642238,29.535754203796387,0.14999999,-0.43434343,835,0.9560347380705486,0.8196532130035779,121.46476714201268
-1.0083206,0.14530380332316492,29.553319215774536,0.14999999,-0.97979796,836,0.9559075638468075,0.8198161966768354,121.47397957816587
-0.98422915,0.14514115583235745,29.571277856826782,0.14999999,-0.75757575,837,0.9559521464826845,0.8199788441676428,121.48314743168318
-1.03077,0.14497873343131104,29.590399980545044,0.14999999,-0.959596,838,0.9560888162445226,0.8201412665686891,121.49217861543866
0.2117432,0.14512088733038914,29.609598636627197,0.14999999,0.27272728,839,0.7008741452421803,0.819999112669611,121.75642447019648
-0.4538318,0.1449586649638449,29.63070249557495,0.14999999,-0.3939394,840,0.956265900566744,0.8201613350361552,121.76527856962973
0.18101588,0.14502108851818576,29.64986300468445,0.14999999,0.15151516,841,0.7676631258355047,0.8200989114818144,121.96273544379423
-0.3153953,0.14485961321010216,29.66904044151306,0.14999999,-0.3131313,842,0.9560611208882246,0.820260386789898,121.971794322906
-0.21397924,0.14469851683472146,29.688666582107544,0.14999999,-0.1919192,843,0.9560646312358269,0.8204214831652787,121.98084969167019
-0.06595689,0.14453805347986096,29.71134328842163,0.14999999,-0.35353535,844,0.9558525546675449,0.8205819465201393,121.99011713700264
-0.46184716,0.1443772264523784,29.730571031570435,0.14999999,-0.37373737,845,0.9564807847428904,0.8207427735476218,121.99875635225975
-0.14529425,0.1442182719971599,29.749914169311523,0.14999999,-0.25252524,846,0.9552182426624669,0.8209017280028403,122.00865810959728
-0.054971904,0.14405926305282823,29.772348642349243,0.14999999,-0.23232323,847,0.9555823038517564,0.8210607369471719,122.01819580574552
-0.13058832,0.14390123031299173,29.792016983032227,0.14999999,-0.15151516,848,0.9550725003285327,0.8212187696870084,122.02824330541699
-0.16486104,0.1437425834430072,29.809991121292114,0.14999999,-0.27272728,849,0.9559099623038856,0.8213774165569928,122.03745334311311
0.3131239,0.14395319641181667,29.830979347229004,0.14999999,0.23232323,850,0.6423563930689519,0.8211668035881834,122.36021695004416
-0.011591673,0.14380263334060406,29.85036563873291,0.14999999,0.13131313,851,0.9492959771901192,0.8213173666593959,122.37604097285404
0.35810393,0.14407188847210395,29.871309757232666,0.14999999,0.47474748,852,0.591911994621487,0.821048111527896,122.74924897823256
-0.08064124,0.14391348466735046,29.88957667350769,0.14999999,-0.13131313,853,0.9561665569826068,0.8212065153326494,122.75820242124995
-0.24564964,0.14375639306193572,29.91221785545349,0.14999999,-0.2929293,854,0.9553627463568517,0.8213636069380642,122.76795967489309
1.3127218,0.14456299579800178,29.929753303527832,0.14999999,0.8989899,855,0.131718267601568,0.8205570042019981,123.60136140729152
-0.016394436,0.1444048144945322,29.947450637817383,0.14999999,0.3131313,856,0.9559601999719367,0.8207151855054675,123.61052120731958
0.037344776,0.14426139930384607,29.97073793411255,0.14999999,-0.11111111,857,0.9436220039234983,0.8208586006961538,123.63201920339608
0.34608027,0.14448765833317395,29.98987317085266,0.14999999,0.53535354,858,0.6267283535328431,0.8206323416668259,123.97041084986324
-0.38762268,0.14433013751621637,30.01248049736023,0.14999999,-0.17171717,859,0.9559427234333877,0.8207898624837835,123.97958812642986
0.0103272945,0.14418641803416132,30.027531147003174,0.14999999,-0.21212122,860,0.9443886170511175,0.8209335819658385,124.00031950937874
0.69613236,0.14469709917448234,30.049254894256592,0.14999999,0.7777778,861,0.3812371201494541,0.8204229008255175,124.58420238922929
