Regret/t,ReturnLastEpisode,LQGsigma_higher,LQGmu1_actor,Iteration,LQGmu1_higher,ReturnMean,TimeElapsed,Regret
0.06656436046108377,0.8901005960735038,0.14999999,-0.099248126,54,0.07070707,0.8985556395389159,1.9882290363311768,3.5944754648985233
0.07516172456578647,0.4257006137802677,0.14999999,0.37231955,55,0.09090909,0.8899582754342131,2.021453857421875,4.133894851118256
0.08247464491858976,0.4804347356772295,0.14999999,0.17691638,56,0.11111111,0.8826453550814098,2.056082010269165,4.618580115441026
0.08864450584791872,0.5309632821096594,0.14999999,0.042517975,57,0.13131313,0.8764754941520809,2.0892884731292725,5.052736833331367
0.09087310835114025,0.7472165489652327,0.14999999,-0.021689683,58,0.15151516,0.8742468916488594,2.1231560707092285,5.270640284366134
0.09771505505646744,0.4705720360345557,0.14999999,0.23656155,59,0.17171717,0.8674049449435322,2.1567931175231934,5.765188248331579
0.10473060696470486,0.4464718304492868,0.14999999,0.31817132,60,0.1919192,0.8603893930352947,2.1902153491973877,6.283836417882291
0.11088776661172631,0.4848026545669867,0.14999999,0.16538437,61,0.21212122,0.8542322333882733,2.22377610206604,6.764153763315305
0.11714563854007282,0.4662441738307896,0.14999999,0.24472195,62,0.23232323,0.8479743614599267,2.2575669288635254,7.263029589484515
0.12383576626115794,0.4264963150315649,0.14999999,0.37002248,63,0.25252524,0.8412842337388415,2.2901430130004883,7.80165327445295
0.12930536545159851,0.4912298855506449,0.14999999,0.1398263,64,0.27272728,0.835814634548401,2.325948476791382,8.275543388902305
0.135055990870748,0.4620239823036854,0.14999999,0.268761,65,0.2929293,0.8300640091292515,2.360276937484741,8.77863940659862
0.1414345994652551,0.4090758418917819,0.14999999,0.41743177,66,0.3131313,0.8236854005347444,2.394429922103882,9.334683564706838
0.1492189902060895,0.3021312208988402,0.14999999,0.63516545,67,0.33333334,0.8159010097939101,2.427870512008667,9.997672343807997
0.1561310524575889,0.34588077669195244,0.14999999,0.55648756,68,0.35353535,0.8089889475424107,2.461995840072632,10.616911567116045
0.16201439373741625,0.4030383992343245,0.14999999,0.43265197,69,0.37373737,0.8031056062625833,2.4961185455322266,11.178993167881721
0.16774052923909627,0.4022761211449813,0.14999999,0.43453574,70,0.3939394,0.7973794707609033,2.5340404510498047,11.74183704673674
0.17278056398151112,0.43953700404944873,0.14999999,0.3372784,71,0.41414142,0.7923394360184884,2.584937810897827,12.26742004268729
0.17785329507296574,0.4271027974337569,0.14999999,0.37019697,72,0.43434343,0.7872667049270338,2.6359426975250244,12.805437245253533
0.18202101323485856,0.4830232791088568,0.14999999,0.17639592,73,0.45454547,0.7830989867651409,2.6714372634887695,13.287533966144675
0.18815375789725394,0.3292758817478846,0.14999999,0.58759105,74,0.47474748,0.7769662421027456,2.705247640609741,13.923378084396791
0.19443997811850317,0.3054997255090542,0.14999999,0.6294572,75,0.4949495,0.7706800218814963,2.7388148307800293,14.582998358887737
0.19842928486537512,0.46749270911922824,0.14999999,0.24797922,76,0.5151515,0.7666907151346244,2.7792036533355713,15.080625649768509
0.20284091711137342,0.4269950321927555,0.14999999,0.36857545,77,0.53535354,0.762279082888626,2.813678503036499,15.618750617575753
0.20749652154675607,0.3991419369287778,0.14999999,0.44219676,78,0.5555556,0.7576234784532434,2.8474810123443604,16.184728680646973
0.2123897746560847,0.3710564828162825,0.14999999,0.5056936,79,0.57575756,0.7527302253439149,2.882704019546509,16.77879219783069
0.21827919646259014,0.28157648082347975,0.14999999,0.6689429,80,0.5959596,0.7468408035374094,2.916188955307007,17.46233571700721
0.22467266933860003,0.22896950058060972,0.14999999,0.74848056,81,0.61616164,0.7404473306613996,2.949474573135376,18.198486216426602
0.2303486985843238,0.27501293251205006,0.14999999,0.6793751,82,0.6363636,0.7347713014156757,2.986600399017334,18.888593283914553
0.23495436063261096,0.35250135140784294,0.14999999,0.5435902,83,0.65656567,0.7301656393673887,3.029409646987915,19.50121193250671
0.23999561958299567,0.3066998875350733,0.14999999,0.6274108,84,0.67676765,0.725124380417004,3.0688939094543457,20.159632044971637
0.24507491419310873,0.29338433855739565,0.14999999,0.6497538,85,0.6969697,0.7200450858068909,3.1052017211914062,20.83136770641424
0.25216787202574514,0.11005071220016106,0.14999999,0.9028123,86,0.7171717,0.7129521279742546,3.1398987770080566,21.68643699421408
0.2574802153893662,0.2507782553392178,0.14999999,0.71657956,87,0.7373737,0.7076397846106335,3.1735665798187256,22.400778738874862
0.26317994330916616,0.20606372766823738,0.14999999,0.78058374,88,0.75757575,0.7019400566908335,3.2071638107299805,23.159835011206624
0.2692791568526485,0.15911005132090653,0.14999999,0.84257597,89,0.7777778,0.6958408431473512,3.241035223007202,23.965844959885718
0.27357234400238833,0.3094539996707688,0.14999999,0.6226895,90,0.7979798,0.6915476559976114,3.275857448577881,24.62151096021495
0.27983266109451777,0.1218588006138347,0.14999999,0.8886872,91,0.8181818,0.685287338905482,3.3107962608337402,25.464772159601115
0.285533522802481,0.16080806177286114,0.14999999,0.8404138,92,0.83838385,0.6795864771975186,3.3446784019470215,26.269084097828255
0.2897030346239667,0.2918218777993518,0.14999999,0.6523254,93,0.85858583,0.675416965376033,3.3782310485839844,26.942382220028904
0.2952852360822235,0.15069002829989178,0.14999999,0.85321665,94,0.8787879,0.6698347639177762,3.4119482040405273,27.75681219172901
0.30199961550546994,0.03196871870936566,0.14999999,0.9911621,95,0.8989899,0.6631203844945297,3.448179244995117,28.689963473019645
0.30779464450958044,0.10679760009992528,0.14999999,0.9066651,96,0.9191919,0.6573253554904193,3.4825692176818848,29.54828587291972
0.3143890726314752,0.017665827666626343,0.14999999,1.1929047,97,0.93939394,0.6507309273685244,3.5172207355499268,30.495740045253093
0.32080788641925434,0.02168717616616746,0.14999999,1.0694638,98,0.959596,0.6443121135807454,3.553389072418213,31.439172869086924
0.3271295359639525,0.018468808655625488,0.14999999,1.1692978,99,0.97979796,0.6379904640360472,3.5921640396118164,32.3858240604313
0.3332874049817259,0.022203562258710962,0.14999999,1.0525644,100,1.0,0.6318325950182738,3.6289291381835938,33.328740498172586
0.3303172515013935,0.9318180965318457,0.14999999,-0.7832944,101,-0.57575756,0.6348027484986064,3.663499593734741,33.36204240164074
0.3273855827510491,0.9338329610337299,0.14999999,-0.5880863,102,-0.67676765,0.6377344172489505,3.6983814239501953,33.39332944060701
0.3245263693195656,0.9322334006917589,0.14999999,-0.41096926,103,-0.5151515,0.6405936306804341,3.7321596145629883,33.42621603991525
0.3217182651758552,0.9326364616263132,0.14999999,-0.72588867,104,-0.6969697,0.6434017348241444,3.764910936355591,33.45869957828894
0.3189597125841329,0.9330497569549902,0.14999999,-0.6899468,105,-0.75757575,0.6461602874158666,3.7997889518737793,33.490769821333956
0.3162532606967212,0.933044187481507,0.14999999,-0.63921064,106,-0.5959596,0.6488667393032783,3.8335680961608887,33.52284563385245
0.31367273473321955,0.9249830173979546,0.14999999,-1.0781022,107,-0.65656567,0.6514472652667799,3.868698835372925,33.56298261645449
0.31113593490995234,0.9254216461796367,0.14999999,-0.253637,108,-0.37373737,0.6539840650900473,3.9015660285949707,33.602680970274854
0.30857943763765316,0.9326422677706601,0.14999999,-0.72045875,109,-0.47474748,0.6565405623623466,3.9360008239746094,33.63515870250419
0.306105253520125,0.9287008152904397,0.14999999,-0.28574014,110,-0.43434343,0.6590147464798747,3.9713661670684814,33.67157788721375
0.30365455442790235,0.9310423457165893,0.14999999,-0.8416141,111,-0.53535354,0.6614654455720974,4.004709005355835,33.70565554149716
0.30122964228642496,0.9330556054175662,0.14999999,-0.72962797,112,-0.6363636,0.6638903577135747,4.0389063358306885,33.73771993607959
0.29885372085539885,0.9323694794195235,0.14999999,-0.7826388,113,-0.61616164,0.6662662791446008,4.0725789070129395,33.77047045666007
0.2966155782080793,0.9214145409390271,0.14999999,-1.1610425,114,-1.0,0.6685044217919205,4.110645532608032,33.814175915721044
0.2943235942797424,0.9320825735506689,0.14999999,-0.71476996,115,-0.7777778,0.6707964057202573,4.144540309906006,33.84721334217038
0.2920598171833724,0.9333945488991738,0.14999999,-0.6028692,116,-0.4949495,0.6730601828166273,4.1883087158203125,33.8789387932712
0.2900475421538492,0.9084963612708403,0.14999999,-0.168944,117,-0.2929293,0.6750724578461504,4.238763332366943,33.93556243200036
0.28795908348365246,0.9215105809293694,0.14999999,-0.2359127,118,-0.27272728,0.6771609165163472,4.28746223449707,33.97917185107099
0.28581420755394005,0.9324011521521176,0.14999999,-0.7231787,119,-0.7373737,0.6793057924460596,4.32101845741272,34.01189069891887
0.2837426729916432,0.9278899399216882,0.14999999,-0.9933624,120,-0.7979798,0.6813773270083565,4.354845762252808,34.049120758997184
0.2816616585415936,0.9331800754643554,0.14999999,-0.60041827,121,-0.41414142,0.6834583414584061,4.389941930770874,34.081060683532826
0.2796270304433961,0.9316829694384996,0.14999999,-0.83482414,122,-0.8181818,0.6854929695566037,4.423630237579346,34.11449771409433
0.27763674665013544,0.9302978761276663,0.14999999,-0.9034929,123,-0.7171717,0.6874832533498644,4.4573073387146,34.14931983796666
0.2757291529062811,0.9240248775878062,0.14999999,-1.1037093,124,-0.8989899,0.6893908470937188,4.492190361022949,34.19041496037885
0.2737858542319272,0.9323031813879522,0.14999999,-0.75472575,125,-0.85858583,0.6913341457680725,4.525801420211792,34.2232317789909
0.2719972993968919,0.9166920549825184,0.14999999,-0.15548307,126,-0.35353535,0.6931227006031079,4.561729431152344,34.27165972400838
0.27010024653139125,0.9340484145216933,0.14999999,-0.5694248,127,-0.33333334,0.6950197534686086,4.601632595062256,34.30273130948669
0.26825110362540416,0.9317100454349584,0.14999999,-0.8187772,128,-0.5555556,0.6968688963745956,4.63665771484375,34.33614126405173
0.26642568674551675,0.9323476738800722,0.14999999,-0.6221907,129,-0.45454547,0.6986943132544832,4.6704771518707275,34.36891359017166
0.2646240075305137,0.9329126112048791,0.14999999,-0.8032828,130,-0.83838385,0.7004959924694862,4.704133749008179,34.40112097896678
0.2630084483430437,0.9121342460280535,0.14999999,-0.16301434,131,-0.25252524,0.7021115516569562,4.739365100860596,34.454106732938726
0.2612575146016824,0.933234805516652,0.14999999,-0.69323945,132,-0.8787879,0.7038624853983175,4.773914813995361,34.48599192742208
0.25956819119332947,0.9285424987092554,0.14999999,-0.97069645,133,-0.97979796,0.7055518088066705,4.80767035484314,34.52256942871282
0.25794822411373886,0.9226273974718132,0.14999999,-1.129967,134,-0.9191919,0.7071717758862611,4.842955589294434,34.565062031241006
0.25636833791184344,0.920456413142145,0.14999999,-0.20202331,135,-0.3131313,0.7087516620881565,4.878161668777466,34.609725618098864
0.2547479370015887,0.9291261858828034,0.14999999,-0.34262767,136,-0.23232323,0.7103720629984114,4.912358283996582,34.64571943221606
0.25323923309920376,0.9170644976251474,0.14999999,-0.19876844,137,-0.17171717,0.7118807669007963,4.946476697921753,34.69377493459091
0.25164988142211747,0.9312112983387019,0.14999999,-0.4408834,138,-0.3939394,0.7134701185778826,4.9805707931518555,34.72768363625221
0.25013763728204036,0.9236720540485994,0.14999999,-1.1018883,139,-0.93939394,0.7149823627179596,5.014289617538452,34.76913158220361
0.24876907982701502,0.9065804064215124,0.14999999,-0.1499115,140,-0.1919192,0.7163509201729849,5.049730539321899,34.8276711757821
0.24748393909339783,0.897555763613007,0.14999999,-0.11188528,141,-0.11111111,0.7176360609066021,5.084096670150757,34.89523541216909
0.2491101184278074,0.48671859542043955,0.14999999,0.14727949,142,-0.07070707,0.7160098815721925,5.117732763290405,35.37363681674865
0.24761025777411985,0.9304899550495128,0.14999999,-0.8689315,143,-0.959596,0.7175097422258802,5.15166449546814,35.40826686169914
0.24913977711789087,0.4972589567228536,0.14999999,0.122615315,144,0.030303031,0.715980222882109,5.188299894332886,35.876127904976286
0.24787798316985135,0.8989403453478368,0.14999999,-0.113277495,145,-0.09090909,0.7172420168301485,5.223206996917725,35.942307559628446
0.24666048891749828,0.8949961776736953,0.14999999,-0.13322759,146,-0.13131313,0.7184595110825016,5.257558822631836,36.01243138195475
0.2473613005050646,0.6154402077102544,0.14999999,0.016653404,147,-0.15151516,0.7177586994949354,5.294174909591675,36.3621111742445
0.24619765174428307,0.8899787160906013,0.14999999,-0.115761794,148,0.01010101,0.718922348255717,5.328312158584595,36.43725245815389
0.24789331625403113,0.46626833630325276,0.14999999,0.24896729,149,0.07070707,0.7172266837459689,5.361549139022827,36.93610412185064
0.246567596451862,0.9160846540713387,0.14999999,-0.17978135,150,-0.05050505,0.718552403548138,5.395740747451782,36.9851394677793
0.24784286013013443,0.5259875881289997,0.14999999,0.0610592,151,0.15151516,0.7172771398698655,5.429914474487305,37.4242718796503
0.24930243134839045,0.4954223146949516,0.14999999,0.12890461,152,-0.030303031,0.7158175686516095,5.463637828826904,37.89396956495535
0.25080698197844503,0.48562132225325655,0.14999999,0.17325708,153,-0.01010101,0.7143130180215549,5.498729705810547,38.37346824270209
0.25319321285018564,0.34683346377350216,0.14999999,0.5546501,154,0.13131313,0.7119267871498143,5.5327229499816895,38.99175477892859
0.2520492985797384,0.8892334990691348,0.14999999,-0.11063933,155,-0.21212122,0.7130707014202615,5.566230058670044,39.06764127985945
0.2535731887997305,0.47534382710149364,0.14999999,0.20790085,156,0.27272728,0.7115468112002694,5.600192546844482,39.55741745275796
0.2551982329153866,0.4564148850422583,0.14999999,0.2784456,157,0.21212122,0.7099217670846133,5.636019229888916,40.0661225677157
0.25722847202750254,0.38914398737030076,0.14999999,0.46579385,158,0.45454547,0.7078915279724973,5.669520378112793,40.642098580345404
0.25864705958857903,0.4823361057613346,0.14999999,0.18229887,159,0.11111111,0.7064729404114208,5.7033531665802,41.12488247458407
0.2597816773414629,0.5249340999500046,0.14999999,0.045303345,160,0.17171717,0.7053383226585369,5.736068964004517,41.565068374634066
0.26211501634674667,0.3296707428078562,0.14999999,0.58687055,161,0.5151515,0.7030049836532533,5.77196741104126,42.20051763182621
0.2634656897117234,0.48419589852701705,0.14999999,0.16854262,162,0.23232323,0.7016543102882765,5.815145969390869,42.681441733299195
0.2649622820977999,0.45770975135781866,0.14999999,0.27373862,163,0.2929293,0.7001577179022,5.867750883102417,43.188851981941376
0.26362970473115643,0.9187004060317209,0.14999999,-0.17564984,164,0.1919192,0.7014902952688434,5.916087865829468,43.23527157590966
0.26599287612425604,0.31156701540741016,0.14999999,0.61904275,165,0.41414142,0.6991271238757438,5.950294494628906,43.88882456050224
0.2670954254589148,0.5161039343223855,0.14999999,0.064619586,166,0.05050505,0.6980245745410849,5.985400676727295,44.337840626179855
0.269186335241768,0.3488426408045986,0.14999999,0.55075496,167,0.43434343,0.6959336647582317,6.019698858261108,44.954117985375255
0.27121051543989283,0.35587139147326136,0.14999999,0.5369061,168,0.53535354,0.6939094845601069,6.053142786026001,45.563366593901996
0.27241506099224705,0.4903412862122444,0.14999999,0.15140542,169,0.25252524,0.6927049390077527,6.087119102478027,46.03814530768975
0.2733836224392025,0.5280494930253284,0.14999999,0.031479597,170,0.09090909,0.6917363775607973,6.121445655822754,46.47521581466442
0.2758983862744249,0.26171176173776173,0.14999999,0.70003957,171,0.3131313,0.6892216137255749,6.1578369140625,47.178624052926665
0.2774725397835569,0.4184672101548764,0.14999999,0.39258537,172,0.37373737,0.687647460216443,6.191534996032715,47.72527684277179
0.2790506087032377,0.4146415371116637,0.14999999,0.4028918,173,0.3939394,0.6860693912967623,6.225268602371216,48.27575530566013
0.2809086319577609,0.3627733450097287,0.14999999,0.52295035,174,0.5555556,0.6842113680422391,6.262234687805176,48.8781019606504
0.2825854270117977,0.3907722335858008,0.14999999,0.46203303,175,0.57575756,0.6825345729882023,6.301804065704346,49.4524497270646
0.2853285903781767,0.19973782050549785,0.14999999,0.7892196,176,0.65656567,0.6797914096218233,6.339858055114746,50.2178319065591
0.2863954191794776,0.490962711791567,0.14999999,0.12985684,177,0.35353535,0.6787245808205223,6.378339767456055,50.69198919476753
0.28810901378573484,0.37370474090672573,0.14999999,0.5000507,178,0.47474748,0.6770109862142651,6.412982940673828,51.283404453860804
0.29084971284721506,0.18642585420930752,0.14999999,0.8070908,179,0.7979798,0.6742702871527848,6.447240591049194,52.0620985996515
0.2942591555843217,0.06057059447359499,0.14999999,0.9597435,180,0.67676765,0.6708608444156782,6.48317289352417,52.9666480051779
0.29661077686707377,0.24521739223754688,0.14999999,0.72484714,181,0.4949495,0.6685092231329262,6.5211992263793945,53.68655061294035
0.29809387607703103,0.3985851669207056,0.14999999,0.44354385,182,0.33333334,0.6670261239229688,6.556631803512573,54.25308544601965
0.3000443698499571,0.310085763477507,0.14999999,0.6216014,183,0.6969697,0.6650756301500428,6.593044757843018,54.90811968254214
0.30294748321615783,0.13090277076909732,0.14999999,0.8777149,184,0.85858583,0.662172516783842,6.627007961273193,55.742336911773045
0.3049015274964458,0.30067432493057467,0.14999999,0.6376185,185,0.5959596,0.6602184725035541,6.662124395370483,56.40678258684247
0.3061597381447156,0.42619129192537164,0.14999999,0.3709047,186,0.6363636,0.6589602618552842,6.695657014846802,56.945711294917096
0.30904934251637034,0.11860424435583874,0.14999999,0.8926027,187,0.7373737,0.6560706574836295,6.730254650115967,57.79222705056126
0.31180409467047826,0.13817725251134028,0.14999999,0.8687888,188,0.61616164,0.6533159053295216,6.787945032119751,58.61916979804992
0.31323726077156855,0.3824475122234565,0.14999999,0.48095185,189,0.75757575,0.6518827392284312,6.874691009521484,59.20184228582646
0.31548288191006024,0.2252147229150122,0.14999999,0.7538367,190,0.83838385,0.6496371180899395,6.915656328201294,59.941747562911445
0.3174960610172277,0.2651199086209529,0.14999999,0.6948033,191,0.7777778,0.647623938982772,6.9513468742370605,60.64174765429049
0.32074999810145605,0.022868018810924207,0.14999999,1.0304114,192,0.8787879,0.6443700018985437,6.986924409866333,61.583999635479564
0.3224375299171664,0.31867636146644424,0.14999999,0.6066122,193,0.8181818,0.6426824700828333,7.021092653274536,62.23044327401312
0.32388525166470383,0.3618244510605701,0.14999999,0.524891,194,0.7171717,0.6412347483352958,7.055852890014648,62.83373882295255
0.32625009969481783,0.1800893824630716,0.14999999,0.8154599,195,0.9191919,0.6388699003051819,7.092891693115234,63.61876944048947
0.3293909821619385,0.023256936749513766,0.14999999,1.017221,196,0.8989899,0.6357290178380611,7.126933574676514,64.56063250373995
0.33191057631456067,0.13936896977149993,0.14999999,0.86731774,197,1.0,0.633209423685439,7.16061806678772,65.38638353396846
0.3349912873745457,0.02322863380840477,0.14999999,1.0181867,198,0.959596,0.6301287126254539,7.194792985916138,66.32827490016005
0.33807134064895394,0.017198111018212617,0.14999999,1.2064422,199,0.97979796,0.6270486593510457,7.228526592254639,67.27619678914184
0.339733294700003,0.2946578491412361,0.14999999,0.64765024,200,0.93939394,0.6253867052999966,7.264662265777588,67.9466589400006
0.3382011003308463,0.9333577735004972,0.14999999,-0.601845,201,-0.67676765,0.6269188996691533,7.298477411270142,67.97842116650011
0.3366837817345796,0.9334172561150402,0.14999999,-0.6602492,202,-0.75757575,0.6284362182654201,7.332502126693726,68.01012391038508
0.3351812438771876,0.9334514033159831,0.14999999,-0.7247685,203,-0.5959596,0.629938756122812,7.36654257774353,68.04179250706909
0.3336980481738857,0.9325106795964083,0.14999999,-0.78284687,204,-0.57575756,0.6314219518261142,7.401709794998169,68.07440182747268
0.33222293022002763,0.9338211323670184,0.14999999,-0.67454416,205,-0.6969697,0.6328970697799724,7.445299863815308,68.10570069510567
0.3307783527698583,0.9304800245148664,0.14999999,-0.44028962,206,-0.5151515,0.6343416472301415,7.490903377532959,68.1403406705908
0.32933389160843035,0.9333451076457259,0.14999999,-0.5773116,207,-0.47474748,0.6357861083915696,7.541075944900513,68.17211556294508
0.3279065911249762,0.9326646089500168,0.14999999,-0.6020277,208,-0.6363636,0.6372134088750238,7.575369596481323,68.20457095399506
0.326548042409414,0.921150090427537,0.14999999,-0.26146245,209,-0.4949495,0.638571957590586,7.609992504119873,68.24854086356753
0.3253380620532276,0.8926678323897389,0.14999999,-0.11656159,210,-0.41414142,0.6397819379467724,7.646101713180542,68.32099303117779
0.3239713728532112,0.928153359150225,0.14999999,-0.41523498,211,-0.61616164,0.6411486271467888,7.683809041976929,68.35795967202756
0.32272788507163797,0.9047680368403143,0.14999999,-0.14396058,212,-0.33333334,0.6423921149283621,7.7180540561676025,68.41831163518725
0.32135579517423435,0.9346472630753314,0.14999999,-0.64121056,213,-0.7777778,0.6437642048257657,7.754505634307861,68.44878437211192
0.32002217006025907,0.9291599792164839,0.14999999,-0.91891336,214,-0.7373737,0.645097829939741,7.787708044052124,68.48474439289544
0.3186834655957071,0.9329192898184209,0.14999999,-0.66134936,215,-0.53535354,0.6464365344042928,7.822248458862305,68.51694510307702
