TimeElapsed,ReturnAbsMax,IWLastEpisode,MountainCar_mu0_higher,TimestepsSoFar,DenMISELogFirst,IWMax,Regret,Delta,ReturnLastEpisode,NumTrainableParams,MinEpLen,MountainCar_std0_higher,MountainCar_mu1_higher,Regret/t,BoundBonus,ReturnStepMax,GridSize,Bound,IWMin,IWFirstEpisode,BoundMISE,ReturnMin,ReturnMax,ActionIn1,MountainCar_std1_higher,AvgEpLen,ReturnMean,DenMISELogLast,NumTrajectories,Iteration,IWMean,DenMISEMeanLog
185.79446601867676,111.10714,6.256707e-27,0.71428573,192987,-4.266928,65.01725,-17903.324,1.5624853e-08,89.8545,,152,0.14999999,2.857143,-51.743713,521.37,111.10714,64,486.74792,,2.5163713,-34.622066,-111.10714,99.22794,3.4624116,1.5,557.7658959537572,56.743713,-4.2627873,346,346,1.14895,-4.1285896
186.63012266159058,111.10714,8.502062e-22,-0.71428573,193986,-4.262568,37.26652,-17873.176,1.5534926e-08,-25.148174,,152,0.14999999,5.714286,-51.50771,420.663,111.10714,64,485.27954,,8.8696155e-17,64.616554,-111.10714,99.22794,2.1748073,1.5,559.0374639769452,56.50771,-4.60863,347,347,0.8309706,-4.129696
187.44701647758484,111.10714,7.5851614e-07,-0.14285715,194985,-4.2654457,25.266418,-17853.02,1.5445773e-08,-15.154527,,152,0.14999999,8.571428,-51.30178,394.33044,111.10714,64,471.6723,,1.7181481e-10,77.34185,-111.10714,99.22794,10.02163,1.5,560.301724137931,56.30178,-4.3672237,348,348,0.8360971,-4.130917
187.97273349761963,111.10714,5.2025537,0.42857143,195311,-4.2683153,30.902039,-17945.566,1.5357385e-08,97.54424,,152,0.14999999,11.428572,-51.41996,415.26233,111.10714,64,473.06683,,4.404058e-12,57.80452,-111.10714,99.22794,11.519678,1.5,559.6303724928367,56.41996,-3.8551521,349,349,1.0997914,-4.130639
188.79316210746765,111.10714,0.0042115725,0.42857143,196310,-4.2711763,32.94524,-17913.633,1.5269755e-08,-26.933098,,152,0.14999999,17.142857,-51.18181,366.5242,111.10714,64,469.0518,,4.929299e-28,102.52759,-111.10714,99.22794,19.693811,1.5,560.8857142857142,56.18181,-3.8862667,350,350,1.0930372,-4.1297317
189.29966759681702,111.10714,8.06711e-15,-0.42857143,196580,-4.2740293,30.118322,-17995.416,1.518287e-08,86.782906,,152,0.14999999,17.142857,-51.268993,374.52246,111.10714,64,466.7301,,1.9962867e-36,92.20766,-111.10714,99.22794,15.473192,1.5,560.05698005698,56.268993,-4.3469906,351,351,0.9801422,-4.1301575
189.77876448631287,111.10714,4.237934e-05,-0.71428573,196764,-4.2768745,32.346985,-18086.672,1.5096727e-08,96.25598,,152,0.14999999,8.571428,-51.38259,384.23746,111.10714,64,465.0779,,8.2630545e-21,80.84046,-111.10714,99.22794,8.298182,1.5,558.9886363636364,56.38259,-3.5559013,352,352,0.8866864,-4.1286254
190.3520064353943,111.10714,8.6658083e-16,0.42857143,197161,-4.2797112,36.612473,-18174.496,1.5011317e-08,92.82379,,152,0.14999999,2.857143,-51.485825,471.72552,111.10714,64,464.97708,,5.7508936,-6.748458,-111.10714,99.22794,0.4242506,1.5,558.5297450424929,56.485825,-3.7885869,353,353,0.843108,-4.1280327
191.18575048446655,111.10714,4.6088635e-29,-0.14285715,198160,-4.26638,28.163143,-18166.309,1.4926627e-08,-3.1868744,,152,0.14999999,17.142857,-51.317257,365.60068,111.10714,64,463.1489,,4.682775e-32,97.54822,-111.10714,99.22794,17.094496,1.5,559.7740112994351,56.317257,-4.323102,354,354,1.0235788,-4.129088
191.65572714805603,111.10714,0.014635556,-0.14285715,198318,-4.269201,27.538345,-18259.074,1.4842651e-08,97.76541,,152,0.14999999,11.428572,-51.434013,362.58475,111.10714,64,461.13895,,4.2076663e-16,98.55419,-111.10714,99.22794,11.591015,1.5,558.6422535211268,56.434013,-3.7311804,355,355,1.0119747,-4.1279573
192.3896119594574,111.10714,4.426585,0.14285715,199103,-4.2720137,28.025696,-18351.732,1.4759383e-08,97.658806,,152,0.14999999,14.285714,-51.54981,373.97156,111.10714,64,460.71408,,1.7174316e-20,86.74252,-111.10714,99.22794,15.781326,1.5,559.2780898876405,56.54981,-3.7601109,356,356,0.9027835,-4.1269517
192.9325466156006,111.10714,1.6375475e-20,1.0,199421,-4.274819,99.08157,-18443.453,1.4676812e-08,96.71924,,152,0.14999999,2.857143,-51.662334,543.0405,111.10714,64,460.45905,,0.029862143,-82.58148,-111.10714,99.22794,0.9404188,1.5,558.6022408963586,56.662334,-3.6064615,357,357,1.3197793,-4.1258187
193.7857804298401,111.10714,1.1841033e-18,0.71428573,200420,-4.2775326,43.588158,-18404.686,1.4594933e-08,-33.766552,,152,0.14999999,14.285714,-51.409737,429.00034,111.10714,64,459.87503,,1.2768183e-19,30.874687,-111.10714,99.22794,12.994775,1.5,559.8324022346369,56.409737,-4.722538,358,358,1.2142243,-4.126848
194.60102915763855,111.10714,3.694534e-11,0.14285715,201419,-4.2803216,29.428068,-18307.986,1.4513737e-08,-91.69914,,152,0.14999999,17.142857,-50.997177,357.1894,111.10714,64,458.96414,,2.9819104e-29,101.77474,-111.10714,99.22794,19.136448,1.5,561.0557103064067,55.997177,-5.3882427,359,359,1.064979,-4.1298776
195.07460117340088,111.10714,3.5829567e-29,-0.42857143,201584,-4.2831035,43.790497,-18398.15,1.4433216e-08,95.164,,152,0.14999999,2.857143,-51.105972,424.79898,111.10714,64,457.94604,,2.3302634e-08,33.14705,-111.10714,99.22794,3.3336225,1.5,559.9555555555555,56.105972,-3.8091137,360,360,0.919603,-4.1288586
195.84069299697876,111.10714,3.0144103e-24,1.0,202399,-4.285877,64.07255,-18486.16,1.4353366e-08,93.010254,,152,0.14999999,8.571428,-51.2082,502.36588,111.10714,64,457.20468,,9.586082e-09,-45.1612,-111.10714,99.22794,8.239216,1.5,560.6620498614958,56.2082,-3.8178363,361,361,0.6357896,-4.1282935
196.6802818775177,111.10714,2.7518184e-27,-0.71428573,203398,-4.2886434,32.017124,-18422.912,1.4274175e-08,-58.24783,,152,0.14999999,11.428572,-50.89202,359.8148,111.10714,64,454.07117,,2.0398678e-26,94.25636,-111.10714,99.22794,8.204,1.5,561.8729281767955,55.89202,-4.451245,362,362,1.0169144,-4.1302824
197.22911047935486,111.10714,1.8212696e-06,-1.0,203727,-4.2914023,52.60775,-18511.361,1.4195636e-08,93.4493,,152,0.14999999,17.142857,-50.995487,385.66077,111.10714,64,452.80157,,,67.14081,-111.10714,99.22794,18.689531,1.5,561.2314049586777,55.995487,-3.7940564,363,363,0.7409406,-4.1293645
197.84992599487305,111.10714,1.6216459e-20,-0.14285715,204151,-4.294153,28.22915,-18597.166,1.4117746e-08,90.803795,,152,0.14999999,5.714286,-51.091114,368.31403,111.10714,64,452.47928,,1.9253253e-06,84.165245,-111.10714,99.22794,3.4435654,1.5,560.8543956043956,56.091114,-4.0392694,364,364,1.1353554,-4.12989
198.709623336792,111.10714,2.8568773e-21,0.71428573,205150,-4.296897,40.81146,-18591.266,1.4040493e-08,-0.89951295,,152,0.14999999,17.142857,-50.934975,399.36703,111.10714,64,451.85254,,2.241534e-28,52.4855,-111.10714,99.22794,18.893972,1.5,562.054794520548,55.934975,-3.9889028,365,365,0.8898185,-4.129197
199.18351078033447,111.10714,0.00013514445,-0.14285715,205324,-4.2996325,25.961792,-18681.61,1.39638745e-08,95.343475,,152,0.14999999,14.285714,-51.04265,367.23236,111.10714,64,451.8827,,2.8115097e-23,84.650345,-111.10714,99.22794,14.5798235,1.5,560.9945355191256,56.04265,-3.8709455,366,366,0.8783598,-4.1288457
199.70611906051636,111.10714,0.07004992,-0.71428573,205584,-4.302361,34.28456,-18772.617,1.3887883e-08,96.00699,,152,0.14999999,17.142857,-51.151546,344.50607,111.10714,64,449.75943,,,105.25335,-111.10714,99.22794,14.460702,1.5,560.174386920981,56.151546,-3.6423724,367,367,1.1453301,-4.1278853
200.24328708648682,111.10714,25.877802,-0.71428573,205871,-4.3050823,26.419294,-18859.178,1.3812508e-08,91.56235,,152,0.14999999,14.285714,-51.247765,371.4624,111.10714,64,452.64932,,1.3440701e-33,81.18691,-111.10714,99.22794,13.239369,1.5,559.4320652173913,56.247765,-3.7856116,368,368,0.87495804,-4.1266446
200.76841926574707,111.10714,3.7385788,-0.42857143,206163,-4.307796,28.094952,-18947.752,1.3737745e-08,93.574585,,152,0.14999999,11.428572,-51.348923,359.37866,111.10714,64,450.1661,,1.8501067e-20,90.78745,-111.10714,99.22794,9.645942,1.5,558.7073170731708,56.348923,-3.5956025,369,369,0.951114,-4.12558
201.38170337677002,111.10714,1.3979051,0.14285715,206611,-4.3105025,27.451424,-19040.28,1.3663586e-08,97.52695,,152,0.14999999,11.428572,-51.460213,362.83884,111.10714,64,450.03467,,2.753681e-13,87.195816,-111.10714,99.22794,11.7893915,1.5,558.4081081081081,56.460213,-3.8002236,370,370,0.937799,-4.124876
201.92252206802368,111.10714,5.783889e-17,-1.0,206923,-4.3132014,61.7556,-19133.525,1.3590027e-08,98.24638,,152,0.14999999,2.857143,-51.572845,444.29556,111.10714,64,446.9197,,8.0584073e-22,2.624136,-111.10714,99.22794,2.7394228,1.5,557.743935309973,56.572845,-3.7133844,371,371,1.1720558,-4.123982
202.66202187538147,111.10714,3.0373365e-15,0.14285715,207672,-4.315893,32.905865,-19208.875,1.3517061e-08,80.34816,,152,0.14999999,8.571428,-51.63676,365.3842,111.10714,64,445.1997,,1.13476005e-07,79.81553,-111.10714,99.22794,7.3652744,1.5,558.258064516129,56.63676,-4.256668,372,372,1.1127883,-4.12403
203.4956636428833,111.10714,3.518198e-13,-0.71428573,208671,-4.318578,78.32528,-19198.95,1.344468e-08,-4.9246826,,152,0.14999999,,-51.471714,453.18307,111.10714,64,444.93567,,2.0853024e-13,-8.247409,-111.10714,99.22794,0.55026746,1.5,559.4396782841823,56.471714,-3.9120996,373,373,0.93111736,-4.123219
204.35160326957703,111.10714,1.7555129e-08,0.14285715,209670,-4.321255,49.262604,-19179.477,1.337288e-08,-14.473317,,152,0.14999999,2.857143,-51.282024,441.5711,111.10714,64,444.85092,,0.35934776,3.2798107,-111.10714,99.22794,3.4703732,1.5,560.6149732620321,56.282024,-4.6012707,374,374,1.2577513,-4.1248326
205.20466303825378,111.10714,0.002296471,0.71428573,210669,-4.322965,54.01167,-19169.908,1.3301652e-08,-4.568706,,152,0.14999999,8.571428,-51.119755,461.8964,111.10714,64,441.09265,,8.449473e-07,-20.803728,-111.10714,99.22794,10.166365,1.5,561.784,56.119755,-4.085264,375,375,0.7993659,-4.124155
206.04003381729126,111.10714,1.9695979e-12,0.14285715,211668,-4.3256283,32.709076,-19138.629,1.3230991e-08,-26.280148,,152,0.14999999,20.0,-50.900608,314.89603,111.10714,64,440.28564,,,125.38961,-111.10714,99.22794,17.300144,1.5,562.9468085106383,55.900608,-4.0832005,376,376,1.3232082,-4.1246424
206.52980637550354,111.10714,4.9094097e-12,-0.71428573,211830,-4.3282843,31.536005,-19231.38,1.3160895e-08,97.75359,,152,0.14999999,8.571428,-51.01162,348.7113,111.10714,64,439.68042,,8.698973e-21,90.969124,-111.10714,99.22794,8.478542,1.5,561.8832891246684,56.01162,-3.711536,377,377,0.99446493,-4.122783
207.22249507904053,111.10714,9.2865225e-17,0.42857143,212479,-4.330933,31.427876,-19319.031,1.3091352e-08,92.649734,,152,0.14999999,17.142857,-51.108547,334.77313,111.10714,64,438.54626,,5.2328393e-28,103.77315,-111.10714,99.22794,17.644152,1.5,562.1137566137567,56.108547,-3.636637,378,378,1.1045133,-4.1215687
207.7361388206482,111.10714,5.1054705e-10,-0.71428573,212714,-4.3335752,37.33459,-19408.885,1.302236e-08,94.85393,,152,0.14999999,20.0,-51.210777,339.36502,111.10714,64,438.00552,,,98.64051,-111.10714,99.22794,17.885412,1.5,561.2506596306068,56.210777,-3.677512,379,379,1.0798886,-4.1201816
208.22260689735413,111.10714,6.554639e-22,0.71428573,212894,-4.3362103,40.664894,-19494.094,1.2953911e-08,90.207565,,152,0.14999999,20.0,-51.300247,340.4237,111.10714,64,437.42023,,,96.996506,-111.10714,99.22794,22.094688,1.5,560.2473684210527,56.300247,-4.1358256,380,380,1.1450197,-4.120093
208.73222017288208,111.10714,5.246224e-08,-0.14285715,213080,-4.3388386,30.10299,-19580.238,1.28860025e-08,91.146385,,152,0.14999999,17.142857,-51.3917,334.065,111.10714,64,436.8102,,5.0346664e-32,102.74521,-111.10714,99.22794,17.621016,1.5,559.2650918635171,56.3917,-4.4981813,381,381,1.075003,-4.1207933
209.2388153076172,111.10714,1.5674983e-17,1.0,213268,-4.3414598,90.20081,-19671.9,1.2818624e-08,96.661865,,152,0.14999999,11.428572,-51.49712,520.17084,111.10714,64,436.2752,,2.472463e-14,-83.89563,-111.10714,99.22794,12.65922,1.5,558.2931937172775,56.49712,-3.8022366,382,382,1.024125,-4.119817
210.11190485954285,111.10714,2.1306233e-26,-0.71428573,214267,-4.344074,35.39597,-19614.078,1.2751775e-08,-52.82253,,152,0.14999999,5.714286,-51.211693,374.54178,111.10714,64,435.94235,,9.622809e-17,61.40057,-111.10714,99.22794,4.7403936,1.5,559.443864229765,56.211693,-4.5069222,383,383,0.80698806,-4.120965
210.83216547966003,111.10714,3.107324e-16,0.42857143,214985,-4.3466816,38.30313,-19694.836,1.2685445e-08,85.759224,,152,0.14999999,8.571428,-51.288635,422.15512,111.10714,64,434.76495,,1.9522606e-06,12.60983,-111.10714,99.22794,7.0047936,1.5,559.8567708333334,56.288635,-3.965596,384,384,1.0549945,-4.121101
211.6770317554474,111.10714,6.118091e-20,-0.14285715,215984,-4.3492823,33.41343,-19676.643,1.26196325e-08,-13.194676,,152,0.14999999,20.0,-51.108162,330.20874,111.10714,64,434.2196,,,104.01088,-111.10714,99.22794,18.779959,1.5,560.9974025974026,56.108162,-4.07828,385,385,1.0957382,-4.120902
212.16608810424805,111.10714,3.9702693e-11,-0.42857143,216137,-4.3518763,21.76281,-19766.844,1.255433e-08,95.200165,,152,0.14999999,8.571428,-51.20944,375.21756,111.10714,64,434.13782,,7.924851e-15,58.920246,-111.10714,99.22794,9.209847,1.5,559.9404145077721,56.20944,-3.7467668,386,386,0.621953,-4.1197433
212.70484805107117,111.10714,9.2749886e-08,0.14285715,216401,-4.3544636,27.94099,-19859.102,1.2489533e-08,97.25922,,152,0.14999999,17.142857,-51.31551,327.05164,111.10714,64,433.76855,,3.2113988e-29,106.716934,-111.10714,99.22794,18.007784,1.5,559.1757105943152,56.31551,-3.6496274,387,387,1.1158425,-4.119526
213.19360828399658,111.10714,0.02818655,-0.42857143,216556,-4.357044,28.89942,-19949.889,1.2425237e-08,95.785805,,152,0.14999999,17.142857,-51.41724,340.44052,111.10714,64,432.97583,,2.1690823e-36,92.53532,-111.10714,99.22794,15.845853,1.5,558.1340206185567,56.41724,-3.717888,388,388,0.9811898,-4.1182384
213.75675201416016,111.10714,0.05446875,-0.14285715,216895,-4.359618,26.529173,-20037.42,1.2361436e-08,92.53218,,152,0.14999999,11.428572,-51.51008,331.3887,111.10714,64,432.48148,,4.6058534e-16,101.092766,-111.10714,99.22794,9.58587,1.5,557.5706940874036,56.51008,-3.6106806,389,389,1.03766,-4.1170163
214.44862961769104,111.10714,21.922201,-0.14285715,217510,-4.362186,24.626453,-20129.29,1.2298124e-08,96.867714,,152,0.14999999,8.571428,-51.613564,353.50092,111.10714,64,433.42923,,1.8926685e-10,79.92832,-111.10714,99.22794,10.576551,1.5,557.7179487179487,56.613564,-3.7853386,390,390,0.8615108,-4.116119
215.0031862258911,111.10714,3.4042303e-05,-0.14285715,217815,-4.3647466,44.247135,-20222.137,1.22353e-08,97.84919,,152,0.14999999,2.857143,-51.71902,403.6632,111.10714,64,432.10028,,0.0005976799,28.437065,-111.10714,99.22794,5.551632,1.5,557.0716112531969,56.71902,-3.6855502,391,391,1.1266491,-4.1154075
215.8573853969574,111.10714,3.790709e-09,-1.0,218814,-4.367299,38.20783,-20216.36,1.2172954e-08,-0.7786302,,152,0.14999999,8.571428,-51.572346,324.61395,111.10714,64,428.0793,,2.7006e-28,103.46537,-111.10714,99.22794,4.8579535,1.5,558.1989795918367,56.572346,-3.6718655,392,392,1.1781962,-4.1140237
216.710111618042,111.10714,1.9238398e-31,0.71428573,219813,-4.3698473,39.91709,-20191.52,1.2111084e-08,-19.840649,,152,0.14999999,11.428572,-51.37791,436.04242,111.10714,64,428.0531,,2.1604298e-12,-7.9893117,-111.10714,99.22794,14.30782,1.5,559.3206106870228,56.37791,-3.993467,393,393,0.939298,-4.1133456
217.5789487361908,111.10714,5.3404355e-17,0.71428573,220812,-4.3723884,68.467285,-20149.387,1.2049684e-08,-37.131107,,152,0.14999999,,-51.140575,453.16208,111.10714,64,425.5877,,21.488691,-27.574377,-111.10714,99.22794,0.063418746,1.5,560.4365482233502,56.140575,-4.035443,394,394,1.2016616,-4.113356
218.4305305480957,111.10714,6.5671557e-21,0.42857143,221811,-4.321819,31.484468,-20126.918,1.1988752e-08,-17.469406,,152,0.14999999,14.285714,-50.954224,342.87137,111.10714,64,423.98376,,3.0114296e-19,81.11238,-111.10714,99.22794,11.810411,1.5,561.5468354430379,55.954224,-4.5174236,395,395,0.9886997,-4.1140203
218.96416687965393,111.10714,32.697075,0.42857143,222064,-4.324347,32.697075,-20218.695,1.1928279e-08,96.77885,,152,0.14999999,11.428572,-51.057312,369.32828,111.10714,64,425.10333,,4.6578713e-12,55.77504,-111.10714,99.22794,11.878456,1.5,560.7676767676768,56.057312,-3.8643255,396,396,1.100033,-4.1134624
219.50690937042236,111.10714,1.1236419e-19,-0.71428573,222333,-4.3268695,44.91752,-20308.646,1.1868263e-08,94.949684,,152,0.14999999,2.857143,-51.15528,400.74924,111.10714,64,423.94388,,2.7361251e-14,23.194635,-111.10714,99.22794,5.058675,1.5,560.0327455919396,56.15528,-3.801694,397,397,0.8788206,-4.112486
220.14427065849304,111.10714,1.3437057e-11,0.14285715,222815,-4.329385,53.731003,-20393.516,1.1808698e-08,89.86972,,152,0.14999999,,-51.23999,423.29422,111.10714,64,422.26007,,2.7840686,-1.0341463,-111.10714,99.22794,-1.8817317,1.5,559.8366834170854,56.23999,-3.9669564,398,398,0.8886852,-4.112486
221.02042508125305,111.10714,6.6518087e-32,-0.71428573,223814,-4.3249235,26.674374,-20387.637,1.1749581e-08,-0.8791887,,152,0.14999999,14.285714,-51.096832,340.25156,111.10714,64,422.25696,,1.3709978e-33,82.00542,-111.10714,99.22794,15.090197,1.5,560.937343358396,56.096832,-5.3843656,399,399,0.883623,-4.11603
221.53485918045044,111.10714,19.62616,-0.71428573,224004,-4.327427,32.081738,-20478.543,1.1690906e-08,95.90516,,152,0.14999999,17.142857,-51.196358,316.9755,111.10714,64,423.31384,,,106.33834,-111.10714,99.22794,17.83682,1.5,560.01,56.196358,-3.7193372,400,400,1.1559055,-4.115361
222.1011471748352,111.10714,1.6159475e-11,0.14285715,224288,-4.3299236,27.39123,-20560.352,1.163267e-08,86.809616,,152,0.14999999,14.285714,-51.272697,338.9159,111.10714,64,421.5252,,1.819819e-20,82.60931,-111.10714,99.22794,14.854092,1.5,559.3216957605985,56.272697,-4.1994095,401,401,0.8592274,-4.115249
222.71034002304077,111.10714,0.0001302718,1.0,224685,-4.332414,72.075745,-20649.914,1.1574867e-08,94.56309,,152,0.14999999,17.142857,-51.367947,443.57523,111.10714,64,420.9461,,2.7345689e-30,-22.62912,-111.10714,99.22794,20.496353,1.5,558.9179104477612,56.367947,-3.6689484,402,402,0.94245297,-4.114526
223.23595213890076,111.10714,28.954096,0.71428573,224879,-4.334899,44.169876,-20731.121,1.15174945e-08,86.20722,,152,0.14999999,20.0,-51.441986,315.82315,111.10714,64,422.0276,,,106.20444,-111.10714,99.22794,23.327435,1.5,558.0124069478908,56.441986,-4.2957335,403,403,1.2404855,-4.115226
223.72493624687195,111.10714,3.0832766e-28,0.14285715,224973,-4.337377,35.138523,-20821.467,1.1460548e-08,95.34556,,94,0.14999999,5.714286,-51.538284,379.79364,111.10714,64,420.54068,,0.001262439,40.747036,-111.10714,99.22794,5.2859874,1.5,556.8638613861386,56.538284,-5.5680985,404,404,1.2686508,-4.118317
224.63423562049866,111.10714,2.6754098e-05,-0.42857143,225972,-4.339846,27.65653,-20814.492,1.1404023e-08,-1.9755695,,94,0.14999999,11.428572,-51.393806,329.79108,111.10714,64,420.2362,,1.910365e-20,90.44512,-111.10714,99.22794,14.002611,1.5,557.9555555555555,56.393806,-3.7082665,405,405,0.9466067,-4.116705
225.14720582962036,111.10714,21.996624,-0.42857143,226157,-4.3423123,27.361427,-20904.928,1.1347915e-08,95.43532,,94,0.14999999,14.285714,-51.48997,324.3216,111.10714,64,423.04492,,1.241279e-27,98.72331,-111.10714,99.22794,14.217428,1.5,557.0369458128079,56.48997,-3.616566,406,406,1.0376834,-4.1156397
225.69327235221863,111.10714,4.4919154e-19,0.71428573,226415,-4.3447723,54.36359,-20995.824,1.1292219e-08,95.89722,,94,0.14999999,5.714286,-51.586792,458.0955,111.10714,64,420.1029,,0.009403201,-37.992577,-111.10714,99.22794,8.898167,1.5,556.3022113022113,56.586792,-3.6172206,407,407,1.3088124,-4.1143627
226.56198811531067,111.10714,1.3629146e-19,-1.0,227414,-4.3472033,38.36532,-20979.701,1.1236932e-08,-11.12318,,94,0.14999999,11.428572,-51.420837,325.16888,111.10714,64,419.9574,,6.4577807e-34,94.788506,-111.10714,99.22794,10.018097,1.5,557.3872549019608,56.420837,-3.9693737,408,408,1.0740117,-4.1133795
227.11654210090637,111.10714,2.257967e-07,-0.14285715,227669,-4.3496513,25.55817,-21064.8,1.1182053e-08,90.10059,,94,0.14999999,14.285714,-51.50318,334.58173,111.10714,64,418.52307,,2.9557132e-23,83.94134,-111.10714,99.22794,14.7729,1.5,556.6479217603912,56.50318,-3.865921,409,409,0.8714212,-4.112659
227.68499612808228,111.10714,1.0325388,0.14285715,227897,-4.352093,26.521065,-21155.832,1.1127573e-08,96.03174,,94,0.14999999,11.428572,-51.59959,331.18756,111.10714,64,417.6808,,2.8706207e-13,86.49321,-111.10714,99.22794,12.455334,1.5,555.8463414634147,56.59959,-3.5422404,410,410,0.92862177,-4.1116076
228.2599756717682,111.10714,1.6705369e-12,-1.0,228204,-4.3545294,51.626892,-21248.363,1.107349e-08,97.530525,,94,0.14999999,17.142857,-51.69918,350.06516,111.10714,64,417.27917,,,67.214005,-111.10714,99.22794,17.032154,1.5,555.2408759124088,56.69918,-3.6768076,411,411,0.7441399,-4.11076
228.76931500434875,111.10714,0.000445415,-0.71428573,228383,-4.3569593,30.688734,-21334.215,1.1019801e-08,90.85029,,94,0.14999999,11.428572,-51.782074,327.97766,111.10714,64,415.47952,,2.184097e-26,87.50187,-111.10714,99.22794,11.494323,1.5,554.3276699029126,56.782074,-4.1927423,412,412,0.9440695,-4.111625
229.40352392196655,111.10714,5.992881e-13,0.14285715,228844,-4.3593836,32.003098,-21419.262,1.09665e-08,90.04861,,94,0.14999999,20.0,-51.862617,294.78613,111.10714,64,414.8307,,,120.04455,-111.10714,99.22794,19.780533,1.5,554.1016949152543,56.862617,-3.7640474,413,413,1.266142,-4.1109548
229.9545934200287,111.10714,2.7951283e-37,-0.14285715,229045,-4.361802,53.89595,-21511.414,1.09135865e-08,97.15054,,94,0.14999999,,-51.959938,413.99567,111.10714,64,413.88998,,0.0045795646,-0.10567832,-111.10714,99.22794,1.201135,1.5,553.2487922705315,56.959938,-3.7354162,414,414,0.9494793,-4.109475
230.8211007118225,111.10714,1.7132478e-23,-0.14285715,230044,-4.3642035,28.789778,-21506.348,1.0861053e-08,-0.06671533,,94,0.14999999,17.142857,-51.822525,308.8965,111.10714,64,413.10834,,5.1640184e-32,104.21181,-111.10714,99.22794,17.805,1.5,554.3228915662651,56.822525,-4.2752504,415,415,1.0902146,-4.1100793
231.3976399898529,111.10714,8.1229424e-22,-0.42857143,230339,-4.36661,42.880077,-21597.527,1.08088996e-08,96.17921,,94,0.14999999,2.857143,-51.917133,378.47287,111.10714,64,412.8822,,2.5332092e-08,34.409325,-111.10714,99.22794,2.8360047,1.5,553.6995192307693,56.917133,-3.8085716,416,416,0.8542932,-4.1091814
232.278422832489,111.10714,7.138753e-30,-0.71428573,231338,-4.369011,37.325886,-21591.562,1.07571205e-08,-0.9620667,,94,0.14999999,20.0,-51.778328,314.99182,111.10714,64,412.83463,,,97.84281,-111.10714,99.22794,17.87136,1.5,554.7673860911272,56.778328,-3.957472,417,417,1.0732831,-4.1092176
232.84421634674072,111.10714,2.672717e-18,-0.14285715,231626,-4.3714066,28.577934,-21677.283,1.0705713e-08,90.71994,,94,0.14999999,5.714286,-51.859528,336.62027,111.10714,64,411.44446,,2.0799591e-06,74.82417,-111.10714,99.22794,3.4774265,1.5,554.1291866028708,56.859528,-3.917134,418,418,1.1135957,-4.108647
233.73692083358765,111.10714,6.748336e-19,0.42857143,232625,-4.373796,31.185183,-21672.168,1.0654672e-08,-0.11540836,,94,0.14999999,17.142857,-51.723553,310.8583,111.10714,64,411.16068,,5.462005e-28,100.302376,-111.10714,99.22794,20.786724,1.5,555.1909307875895,56.723553,-3.88904,419,419,1.0686679,-4.1078997
234.26797127723694,111.10714,5.5857746e-10,-0.42857143,232816,-4.3761797,27.901089,-21755.723,1.0603996e-08,88.554955,,94,0.14999999,17.142857,-51.79934,314.4028,111.10714,64,410.66125,,2.2109862e-36,96.258446,-111.10714,99.22794,15.607728,1.5,554.3238095238095,56.79934,-3.8663676,420,420,1.0203912,-4.107208
234.8772783279419,111.10714,4.092087e-05,-0.71428573,233174,-4.3785577,30.658611,-21845.055,1.0553681e-08,94.33163,,94,0.14999999,8.571428,-51.888493,320.67493,111.10714,64,409.56857,,9.1474834e-21,88.89365,-111.10714,99.22794,8.067026,1.5,553.8574821852732,56.888493,-3.547112,421,421,0.97427326,-4.1058593
235.46892952919006,111.10714,1.4736357e-13,0.14285715,233508,-4.3809304,27.050957,-21932.758,1.05037214e-08,92.70261,,94,0.14999999,17.142857,-51.97336,303.44556,111.10714,64,409.09985,,3.2975276e-29,105.65429,-111.10714,99.22794,15.458388,1.5,553.3364928909953,56.97336,-3.764814,422,422,1.1044997,-4.105156
236.01425194740295,111.10714,0.3678498,-0.14285715,233736,-4.383297,25.513897,-22024.254,1.0454119e-08,96.49704,,94,0.14999999,11.428572,-52.066795,306.83264,111.10714,64,409.16302,,4.716211e-16,102.3304,-111.10714,99.22794,13.270225,1.5,552.5673758865248,57.066795,-3.5147433,423,423,1.0504649,-4.103552
236.56259894371033,111.10714,2.3012685e-10,-0.71428573,233968,-4.3856583,34.56862,-22116.152,1.04048645e-08,96.898285,,94,0.14999999,5.714286,-52.160736,341.5447,111.10714,64,408.22244,,1.00314006e-16,66.67773,-111.10714,99.22794,3.144507,1.5,551.811320754717,57.160736,-3.650069,424,424,0.87163204,-4.102405
237.41880559921265,111.10714,1.1045213e-13,0.71428573,234890,-4.388014,64.57877,-22204.37,1.0355959e-08,93.21645,,94,0.14999999,2.857143,-52.245575,438.84418,111.10714,64,407.3861,,2.8402827,-31.458061,-111.10714,99.22794,1.4985607,1.5,552.6823529411764,57.245575,-3.8735476,425,425,1.0849807,-4.102205
238.2848482131958,111.10714,6.756804e-36,1.0,235889,-4.383703,54.06778,-22188.102,1.0307396e-08,-11.266411,,94,0.14999999,20.0,-52.084747,335.8373,111.10714,64,405.99582,,,70.1585,-111.10714,99.22794,18.960323,1.5,553.7300469483569,57.084747,-4.3216333,426,426,0.9875447,-4.1026177
