LQGmu1_actor,Iteration,ReturnMean,ReturnLastEpisode,TimeElapsed,Regret,Regret/t,LQGmu1_higher,LQGsigma_higher
0.13362148,95,0.9480070231264424,0.9502231026457939,2.460437297821045,1.6257328029879996,0.01711297687355789,-0.05050505,0.14999999
-0.26555848,96,0.948096572802601,0.9566037920376704,2.4858388900756836,1.6342490109503292,0.01702342719739926,-0.17171717,0.14999999
-0.48110384,97,0.948183617277548,0.9565398868724595,2.516309976577759,1.6428291240778696,0.016936382722452265,-0.7979798,0.14999999
-0.7599036,98,0.9482702224000402,0.9566709192817898,2.547630786895752,1.6512782047960797,0.016849777599959998,-0.7979798,0.14999999
-0.7760817,99,0.9483503477443811,0.9562026314897922,2.578613519668579,1.6601955733062874,0.016769652255619064,-0.7979798,0.14999999
-0.8892665,100,0.9484312060288282,0.9564361761890807,2.6080000400543213,1.6688793971172067,0.016688793971172067,-0.7979798,0.14999999
-1.0240421,101,0.9485125441654274,0.9566463578253551,2.6395421028137207,1.6773530392918516,0.01660745583457279,-0.7979798,0.14999999
-0.3045506,102,0.9485909612979133,0.9565110916789967,2.663731575012207,1.685961947612855,0.01652903870208681,-0.57575756,0.14999999
-1.2059047,103,0.9486652294085627,0.9562405766948027,2.688147783279419,1.694841370918052,0.0164547705914374,-0.959596,0.14999999
-0.64106333,104,0.9487417760958325,0.956626084884639,2.710813522338867,1.703335286033413,0.016378223904167433,-0.67676765,0.14999999
-0.40834773,105,0.9488155300206181,0.9564859381983088,2.743194818496704,1.7119693478351041,0.016304469979381946,-0.33333334,0.14999999
-0.78631854,106,0.9488846914615287,0.9561466427571366,2.781158208847046,1.7209427050779675,0.016235308538471393,-0.7171717,0.14999999
-0.30337957,107,0.9489539881644963,0.9562994386790719,2.8174564838409424,1.7297632663988955,0.0161660118355037,-0.37373737,0.14999999
-0.10173804,108,0.9490265322306074,0.9567887473045058,2.8533151149749756,1.7380945190943897,0.016093467769392498,-0.21212122,0.14999999
-0.20750402,109,0.9490931795299951,0.9562910878638623,2.8832881450653076,1.7469234312305275,0.01602682047000484,-0.45454547,0.14999999
-0.9309644,110,0.9491605779745665,0.9565070084328506,2.9145495891571045,1.7555364227976769,0.015959422025433427,-0.83838385,0.14999999
-0.31998736,111,0.9492293036713215,0.956789130314375,2.945016860961914,1.7638672924833019,0.015890696328678396,-0.45454547,0.14999999
0.10252079,112,0.949246351442595,0.9511386540539423,2.9784674644470215,1.7778486384293597,0.015873648557404998,0.030303031,0.14999999
-0.11213985,113,0.949305022343849,0.9558761632842874,3.0125370025634766,1.7870924751450723,0.015814977656151082,-0.17171717,0.14999999
-0.8095536,114,0.9493692625152446,0.9566284018829532,3.039926052093506,1.795584073262119,0.01575073748475543,-0.7171717,0.14999999
-0.5239725,115,0.9494295607532759,0.9563035598888567,3.0741987228393555,1.8044005133732623,0.01569043924672402,-0.3131313,0.14999999
-0.12198531,116,0.9494787198743629,0.9551320187993785,3.1122071743011475,1.8143884945738837,0.01564128012563693,-0.15151516,0.14999999
-1.1599431,117,0.9495381022460306,0.9564264573594854,3.1441726684570312,1.8230820372143983,0.015581897753969216,-0.8989899,0.14999999
-0.61934495,118,0.9495963956740815,0.9564167267560278,3.173095464706421,1.8317853104583706,0.015523604325918395,-0.67676765,0.14999999
-0.26885965,119,0.949655714665035,0.9566553555975363,3.206552028656006,1.8402499548608342,0.015464285334964993,-0.33333334,0.14999999
-0.7532848,120,0.9497130112144909,0.9565313005997444,3.242858648300171,1.8488386542610897,0.015406988785509081,-0.4949495,0.14999999
-0.07321538,121,0.9497573079677937,0.9550729183641229,3.282257556915283,1.8588857358969668,0.015362692032206337,-0.21212122,0.14999999
-0.16666499,122,0.9498136987802512,0.9566369870876195,3.3211190700531006,1.8673687488093473,0.015306301219748748,-0.21212122,0.14999999
-0.11837044,123,0.9498580333092402,0.9552668458459019,3.356386184692383,1.8772219029634454,0.015261966690759719,-0.35353535,0.14999999
-0.739524,124,0.9499092487470283,0.95620874759496,3.3921725749969482,1.8861331553684852,0.015210751252971656,-0.8787879,0.14999999
-0.5184603,125,0.9499634353436562,0.9566825733255274,3.428154230117798,1.8945705820429577,0.01515656465634366,-0.35353535,0.14999999
-0.2925498,126,0.9500146899583362,0.9564215167933218,3.4604194164276123,1.9032690652496358,0.015105310041663777,-0.3939394,0.14999999
-0.36540818,127,0.9500638203209029,0.9562542460043051,3.4902846813201904,1.9121348192453307,0.015056179679097092,-0.5151515,0.14999999
-0.5223688,128,0.9501155381546584,0.9566837030416198,3.5266709327697754,1.920571116203711,0.015004461845341491,-0.37373737,0.14999999
-0.26264316,129,0.9501649175582336,0.9564854812158697,3.5612354278564453,1.929205634987841,0.01495508244176621,-0.2929293,0.14999999
-0.347761,130,0.9502130998139745,0.9564286108045356,3.587073802947998,1.9378970241833056,0.014906900186025427,-0.35353535,0.14999999
-0.53013265,131,0.9502626246436807,0.9567008525054878,3.619535207748413,1.9463161716778177,0.01485737535631922,-0.3939394,0.14999999
-0.79901993,132,0.9503107619942792,0.956616754922684,3.645146369934082,1.9548194167551336,0.01480923800572071,-0.7777778,0.14999999
-0.71987104,133,0.9503588757118082,0.9567098864256471,3.6772749423980713,1.9632295303294864,0.014761124288191627,-0.7777778,0.14999999
-0.37594205,134,0.9504023153826485,0.9561797916044067,3.709759473800659,1.9721697387250798,0.014717684617351342,-0.15151516,0.14999999
-0.7094831,135,0.9504480407385089,0.9565752384238047,3.738297939300537,1.9807145003012752,0.014671959261490928,-0.7777778,0.14999999
-0.73755234,136,0.9504918314556102,0.9564035782642722,3.7671918869018555,1.9894309220370028,0.014628168544389726,-0.7777778,0.14999999
-0.88836235,137,0.9505366157711285,0.9566272826816165,3.7980692386627197,1.9979236393553863,0.014583384228871434,-0.97979796,0.14999999
-0.96848726,138,0.9505801227391565,0.9565405773589966,3.827367067337036,2.0065030619963897,0.014539877260843404,-0.8787879,0.14999999
-0.40827987,139,0.9506237382872421,0.9566426839230635,3.863624334335327,2.014980378073326,0.014496261712757742,-0.23232323,0.14999999
-0.0824483,140,0.9506659265690768,0.9565300977441022,3.8900904655456543,2.0235702803292237,0.014454073430923026,-0.35353535,0.14999999
-0.57095015,141,0.9507088764143151,0.9567218547476954,3.9279704093933105,2.0319684255815282,0.014411123585684598,-0.47474748,0.14999999
-0.29127198,142,0.9507493064075946,0.9564499354599978,3.9594533443450928,2.0406384901215304,0.014370693592405144,-0.5555556,0.14999999
-0.66238034,143,0.9507907691398435,0.9566784771191901,3.988032341003418,2.0490800130023406,0.014329230860156228,-0.4949495,0.14999999
-0.8015094,144,0.9508286431172961,0.9562446218929972,4.028609991073608,2.0579553911093433,0.014291356882703773,-0.7373737,0.14999999
-0.392586,145,0.9508662342410947,0.9562793560680999,4.062458038330078,2.0667960350412433,0.014253765758905126,-0.25252524,0.14999999
-0.41690844,146,0.9509042026188609,0.9564096173949395,4.094530344009399,2.075506417646304,0.014215797381139069,-0.43434343,0.14999999
-0.33871612,147,0.9509416103246817,0.9564031353745286,4.134784698486328,2.0842232822717754,0.0141783896753182,-0.53535354,0.14999999
-0.75210506,148,0.9509801048781178,0.9566388042332237,4.161205053329468,2.0927044780385518,0.014139895121882106,-0.7777778,0.14999999
-0.6944121,149,0.9510155642452189,0.956263550576184,4.1861231327056885,2.101560927462368,0.014104435754780993,-0.35353535,0.14999999
-0.40246588,150,0.9510520960618211,0.9564953367355504,4.218473434448242,2.110185590726817,0.01406790393817878,-0.53535354,0.14999999
-0.84467876,151,0.951087256124953,0.9563612655947455,4.250660181045532,2.1189443251320714,0.01403274387504683,-0.97979796,0.14999999
-0.29619586,152,0.9511215163116941,0.9562948045095866,4.280606985092163,2.127769520622485,0.013998483688305821,-0.47474748,0.14999999
-0.5798675,153,0.9511571033856597,0.9565663386284529,4.3127601146698,2.1363231819940323,0.01396289661434008,-0.3939394,0.14999999
-0.61989385,154,0.9511913663682516,0.956433602704793,4.35021185874939,2.145009579289239,0.013928633631748306,-0.61616164,0.14999999
-0.2945385,155,0.9512263812823873,0.9566186780593084,4.38160514831543,2.1535109012299305,0.013893618717612456,-0.41414142,0.14999999
-0.91243804,156,0.9512603833018929,0.9565306963252443,4.415233135223389,2.1621002049046862,0.013859616698106963,-0.7373737,0.14999999
-0.116953045,157,0.9512857886921268,0.955249029568618,4.457923173904419,2.1719711753360684,0.013834211307873047,-0.2929293,0.14999999
-0.3070262,158,0.951317761441058,0.9563374830232461,4.493880987167358,2.1807536923128223,0.013802238558941913,-0.2929293,0.14999999
-0.545986,159,0.9513513553258804,0.9566591891278197,4.527555227279663,2.1892145031850028,0.013768644674119514,-0.75757575,0.14999999
-0.87889737,160,0.951383343774619,0.9564695071240431,4.5641162395477295,2.1978649960609595,0.013736656225380997,-0.83838385,0.14999999
-0.8482524,161,0.9514153302500526,0.9565331663194326,4.5989463329315186,2.206451829741527,0.013704669749947372,-1.0,0.14999999
-1.1767932,162,0.9514443010888675,0.9561086061380601,4.6312055587768555,2.215463223603467,0.013675698911132513,-1.0,0.14999999
-0.95576906,163,0.9514733690808511,0.9561823837821783,4.6709144115448,2.2244008398212887,0.01364663091914901,-0.7777778,0.14999999
-0.7874145,164,0.9515046562516508,0.956604465092009,4.710775852203369,2.2329163747292795,0.013615343748349265,-0.7979798,0.14999999
-0.47631198,165,0.9515331271987758,0.9562023625272738,4.747683048248291,2.2418340122020055,0.013586872801224276,-0.4949495,0.14999999
-0.69690764,166,0.9515640620192404,0.9566683073958903,4.772045612335205,2.250285704806115,0.01355593798075973,-0.7979798,0.14999999
-0.2215369,167,0.9515928096946114,0.9563649238061931,4.801726341247559,2.2590407809999222,0.013527190305388756,-0.27272728,0.14999999
-1.0835856,168,0.9516220077971447,0.9564980909202179,4.833912134170532,2.267662690079704,0.013497992202855382,-0.97979796,0.14999999
-0.4211133,169,0.9516501219933571,0.9563733069570437,4.86838173866272,2.2764093831226604,0.013469878006642962,-0.27272728,0.14999999
-0.4490536,170,0.9516781453286897,0.9564140889998997,4.904105186462402,2.2851152941227606,0.013441854671310356,-0.5959596,0.14999999
-0.38446817,171,0.9517070116357924,0.9566142838432712,4.947846174240112,2.293621010279489,0.01341298836420754,-0.23232323,0.14999999
-0.30932885,172,0.951735308761106,0.9565741171897181,4.980201721191406,2.302166893089771,0.013384691238894018,-0.5555556,0.14999999
-0.2571536,173,0.9517616035431967,0.956284306062786,5.004893779754639,2.311002587026985,0.013358396456803381,-0.11111111,0.14999999
-0.49596608,174,0.9517889056735083,0.9565121742174125,5.03448748588562,2.3196104128095723,0.013331094326491795,-0.35353535,0.14999999
-0.15461761,175,0.9518134391885092,0.9560822707986717,5.0680646896362305,2.3286481420109006,0.013306560811490861,-0.21212122,0.14999999
-0.19141667,176,0.9518231237213853,0.9535179169747141,5.0999915599823,2.3402502250361863,0.013296876278614695,-0.15151516,0.14999999
-0.7657226,177,0.951849505311292,0.9564926651348712,5.138702869415283,2.348877559901315,0.013270494688707994,-0.7979798,0.14999999
-0.45363408,178,0.9518765511847618,0.9566636707889181,5.18293023109436,2.3573338891123967,0.013243448815238184,-0.7373737,0.14999999
-0.18035056,179,0.9519016872942754,0.9563759147876734,5.2256364822387695,2.3660779743247233,0.01321831270572471,-0.37373737,0.14999999
-0.23429063,180,0.9519273740414017,0.9565253017770163,5.270586252212524,2.3746726725477068,0.01319262595859837,-0.35353535,0.14999999
-0.22677368,181,0.9519541543500175,0.9567746099008624,5.31419038772583,2.3830180626468445,0.013165845649982567,-0.21212122,0.14999999
-0.54448587,182,0.9519783730578903,0.9563619591828902,5.36243462562561,2.391776103463954,0.013141626942109637,-0.5151515,0.14999999
-0.24039228,183,0.9520043746343082,0.9567366615423536,5.399507284164429,2.4001594419216,0.013115625365691804,-0.23232323,0.14999999
-0.5189603,184,0.9520275266531234,0.9562643460963176,5.429559707641602,2.4090150958252825,0.013092473346876535,-0.5959596,0.14999999
-0.9152197,185,0.9520498959147587,0.956165840055657,5.458944082260132,2.4179692557696253,0.013070104085241218,-0.7777778,0.14999999
-0.2933516,186,0.9520714662298823,0.9560619745277321,5.490677356719971,2.427027281241893,0.013048533770117705,-0.33333334,0.14999999
-0.47056562,187,0.952095984896648,0.9566564569150927,5.531787395477295,2.4354908243268003,0.013024015103351874,-0.2929293,0.14999999
0.004244797,188,0.9520692174933145,0.947063713069943,5.564310312271118,2.4535471112568574,0.013050782506685411,0.05050505,0.14999999
-0.09382509,189,0.9520933875544644,0.9566373590506312,5.611480474472046,2.4620297522062264,0.01302661244553559,-0.25252524,0.14999999
0.0437527,190,0.952046313869568,0.9431493874241454,5.658897638320923,2.484000364782081,0.013073686130432005,-0.21212122,0.14999999
-0.94104433,191,0.952067610455849,0.9561139618492306,5.708803653717041,2.4930064029328505,0.01305238954415105,-0.83838385,0.14999999
-0.5970945,192,0.9520913022397735,0.9566164329693592,5.749379396438599,2.5015099699634913,0.013028697760226518,-0.53535354,0.14999999
-0.4670652,193,0.9521154585292055,0.9567534661001761,5.790546655654907,2.5098765038633153,0.01300454147079438,-0.45454547,0.14999999
-0.8531364,194,0.952137338831485,0.9563602371714237,5.835318088531494,2.5186362666918916,0.012982661168514905,-0.8989899,0.14999999
-1.0310441,195,0.9521582797739716,0.9562208226163728,5.879490852355957,2.527535444075519,0.012961720226028301,-0.959596,0.14999999
-0.27116743,196,0.9521791917502401,0.9562570271226035,5.925305366516113,2.5363984169529155,0.012940808249759773,-0.15151516,0.14999999
-0.51543516,197,0.9522022310563629,0.9567179350564557,5.963087558746338,2.5448004818964596,0.01291776894363685,-0.45454547,0.14999999
-0.8262421,198,0.9522244898090638,0.9566094640911572,6.006922245025635,2.5533110178053025,0.01289551019093587,-0.75757575,0.14999999
0.08740079,199,0.9522438341836219,0.9560740203461133,6.056382894515991,2.5623569974591893,0.012876165816377835,0.01010101,0.14999999
-0.78262156,200,0.9522651544482403,0.9565078871073188,6.098743438720703,2.5709691103518706,0.012854845551759354,-0.5151515,0.14999999
-0.01409588,201,0.952285115218432,0.9562772692567514,6.129899024963379,2.579811841095119,0.012834884781567758,0.11111111,0.14999999
-0.2363155,202,0.9523046792759704,0.9562370548412192,6.179309129714966,2.5886947862539,0.012815320724029208,-0.13131313,0.14999999
-0.43189335,203,0.9523265605298696,0.9567465738175035,6.225391149520874,2.5970682124363966,0.012793439470130032,-0.53535354,0.14999999
-0.23672011,204,0.9523464050038241,0.9563748332165796,6.260774374008179,2.605813379219817,0.012773594996175572,-0.25252524,0.14999999
-0.94108236,205,0.9523662214772018,0.9564087820462555,6.3052978515625,2.6145245971735616,0.012753778522797861,-0.97979796,0.14999999
-0.55347276,206,0.9523870795272519,0.9566629797875283,6.399171829223633,2.622981617386033,0.012732920472747733,-0.45454547,0.14999999
-0.77411884,207,0.9524072051282612,0.9565530789361727,6.515387773513794,2.6315485384498603,0.012712794871738455,-0.75757575,0.14999999
-0.7386987,208,0.9524272765523016,0.956582061328662,6.589444637298584,2.6400864771211983,0.012692723447698069,-0.61616164,0.14999999
-0.42058322,209,0.9524462832746945,0.9563996815324215,6.615483045578003,2.6488067955887766,0.01267371672530515,-0.75757575,0.14999999
-0.33335632,210,0.9524669815286138,0.956792916597735,6.642737150192261,2.6571338789910417,0.012653018471385913,-0.23232323,0.14999999
