LQGmu1_actor,ReturnLastEpisode,ReturnMean,Regret,Iteration,LQGmu1_higher,Regret/t,LQGsigma_higher,TimeElapsed
-0.8552492,0.9421205878148798,0.9228396639513579,3.509267892037278,83,-0.7777778,0.042280336048641905,0.14999999,1.919435739517212
-0.58249784,0.943820141537432,0.9230894315416682,3.5305677504998463,84,-0.57575756,0.0420305684583315,0.14999999,1.9515407085418701
-0.24131605,0.9354592782461839,0.9232349591499567,3.5602284722536623,85,-0.35353535,0.04188504085004309,0.14999999,1.97237229347229
-0.08931562,0.922406024434519,0.9232253203741958,3.602942447819143,86,-0.41414142,0.04189467962580399,0.14999999,1.9886856079101562
-0.68101025,0.9442254034645073,0.9234667006396017,3.623837044354636,87,-0.6969697,0.04165329936039811,0.14999999,2.007871627807617
-0.8497148,0.942263624719424,0.9236803020495997,3.646693419635212,88,-0.6969697,0.04143969795040014,0.14999999,2.0338661670684814
-0.66555864,0.9436736765767989,0.9239049467072086,3.668139743058413,89,-0.8181818,0.04121505329279116,0.14999999,2.0556881427764893
-0.6041415,0.9432401878587391,0.9241197827200034,3.690019555199674,90,-0.67676765,0.04100021727999638,0.14999999,2.081815719604492
-0.7497336,0.9426816671114,0.9243237594715572,3.712457888088274,91,-0.7373737,0.04079624052844257,0.14999999,2.113502264022827
-0.21287088,0.9340928295619081,0.9244299450160175,3.743485058526366,92,-0.07070707,0.04069005498398224,0.14999999,2.137335777282715
-0.7175388,0.9435298628134385,0.9246353204762048,3.7650751957129276,93,-0.6363636,0.04048467952379492,0.14999999,2.162315607070923
-0.72911054,0.942882471077123,0.9248294390996188,3.7873127246358047,94,-0.6363636,0.0402905609003809,0.14999999,2.1891674995422363
-0.91299164,0.9415593996109219,0.9250055439471062,3.8108733250248825,95,-0.8181818,0.0401144560528935,0.14999999,2.2166824340820312
-0.72958505,0.942935802945703,0.9251923174783415,3.8330575220791796,96,-0.6363636,0.03992768252165812,0.14999999,2.248873233795166
-0.2019937,0.9332135912738383,0.9252750110226251,3.864963930805341,97,-0.3131313,0.03984498897737465,0.14999999,2.2823760509490967
-0.42326024,0.9424565692241993,0.9254503330450902,3.887627361581142,98,-0.5151515,0.039669666954909616,0.14999999,2.31264328956604
-0.29278103,0.9390137041376844,0.9255873367935001,3.9137336574434576,99,-0.33333334,0.03953266320649957,0.14999999,2.3450570106506348
-0.44325274,0.9429404126192431,0.9257608675517575,3.9359132448242145,100,-0.6363636,0.03935913244824214,0.14999999,2.371680974960327
-0.77911395,0.9431975985074589,0.9259335084523089,3.9578356463167554,101,-0.61616164,0.03918649154769065,0.14999999,2.3976712226867676
-0.5548328,0.9432203052435972,0.9261029868522236,3.979735341073158,102,-0.61616164,0.03901701314777606,0.14999999,2.429436683654785
-0.5174225,0.9426372017881717,0.926263513210825,4.002218139284986,103,-0.61616164,0.038856486789174624,0.14999999,2.458819627761841
-0.64787287,0.9434055492499609,0.9264283404804321,4.023932590035026,104,-0.61616164,0.03869165951956755,0.14999999,2.4845309257507324
-0.60576385,0.9434860218925823,0.9265907945891192,4.045566568142443,105,-0.57575756,0.03852920541088041,0.14999999,2.5218007564544678
-0.7821054,0.9428368415197589,0.9267440591828046,4.0678497266226845,106,-0.959596,0.038375940817195135,0.14999999,2.56343674659729
-0.79164475,0.9424530109095218,0.9268908718157645,4.0905167157131626,107,-0.83838385,0.03822912818423516,0.14999999,2.6057944297790527
-0.41276875,0.9414403490806038,0.9270255891978464,4.114196366632559,108,-0.7171717,0.03809441080215332,0.14999999,2.6490886211395264
-0.907879,0.9414640561397926,0.9271580521973137,4.137852310492766,109,-0.9191919,0.03796194780268593,0.14999999,2.6744205951690674
-0.7453757,0.9429297599675055,0.927301431358861,4.160042550525261,110,-0.7373737,0.037818568641138736,0.14999999,2.702359914779663
-0.5291884,0.9424620321103929,0.9274380133476137,4.182700518414868,111,-0.5555556,0.0376819866523862,0.14999999,2.7497355937957764
-0.6614907,0.9429518711984803,0.9275765299355677,4.204868647216387,112,-0.57575756,0.03754347006443203,0.14999999,2.7942898273468018
-0.28924078,0.9378412030639748,0.9276673677508633,4.232147444152413,113,-0.6363636,0.0374526322491364,0.14999999,2.8111953735351562
-0.4668131,0.9430823314908207,0.9278025867310383,4.254185112661593,114,-0.57575756,0.03731741326896134,0.14999999,2.828784704208374
-0.83992684,0.9425179038918593,0.9279305460106976,4.276787208769734,115,-0.97979796,0.03718945398930203,0.14999999,2.8478095531463623
-1.0886477,0.9385771169736122,0.9280223267948607,4.303330091796122,116,-0.959596,0.03709767320513898,0.14999999,2.8646745681762695
0.1474975,0.5203678431545772,0.9245381004389608,4.748082248641545,117,-0.15151516,0.040581899561038845,0.14999999,2.8839170932769775
0.4650876,0.4090074234822931,0.9201691963969552,5.304194825159252,118,0.35353535,0.04495080360304451,0.14999999,2.909184455871582
0.73191386,0.25204552100574795,0.9145547117298022,6.017269304153504,119,0.85858583,0.05056528827019751,0.14999999,2.933779239654541
-0.90641874,0.9415075473001356,0.9147793186928883,6.040881756853368,120,-1.0,0.050340681307111404,0.14999999,2.9582622051239014
-0.5353545,0.9438012587358618,0.9150191694370451,6.062200498117506,121,-0.57575756,0.0501008305629546,0.14999999,2.982893943786621
-0.29607022,0.9370407282125008,0.9151996740171717,6.090279769905005,122,-0.65656567,0.04992032598282791,0.14999999,3.0084099769592285
-0.96135664,0.9408934209127413,0.9154085662683552,6.114506348992264,123,-0.83838385,0.049711433731644425,0.14999999,3.0310378074645996
-0.5851253,0.9438033598735184,0.9156375565393646,6.135822989118745,124,-0.57575756,0.049482443460635045,0.14999999,3.058511972427368
-0.9910204,0.9403927055295261,0.915835597731286,6.160550283589219,125,-0.9191919,0.04928440226871376,0.14999999,3.0833356380462646
-1.0120331,0.9401194267635515,0.9160283265331293,6.185550856825667,126,-0.9191919,0.04909167346687038,0.14999999,3.1079368591308594
-0.9706522,0.9408449833674777,0.9162237332798564,6.20982587345819,127,-0.97979796,0.048896266720143224,0.14999999,3.133167266845703
-0.810338,0.9425889142772403,0.9164297112563985,6.232356959180949,128,-0.85858583,0.048690288743601165,0.14999999,3.161104679107666
-0.7440212,0.9430779953019529,0.9166362871017129,6.254398963878996,129,-0.8181818,0.04848371289828679,0.14999999,3.187394857406616
-0.33400562,0.9415270764007895,0.9168277547117057,6.277991887478207,130,-0.53535354,0.0482922452882939,0.14999999,3.21722674369812
-0.92572474,0.941218520572941,0.9170139437640816,6.301893366905266,131,-1.0,0.04810605623591806,0.14999999,3.246089220046997
-0.79717994,0.9425406511285587,0.9172073279107822,6.324472715776707,132,-0.959596,0.04791267208921748,0.14999999,3.275639057159424
-0.9316189,0.9415805936760161,0.9173905855481148,6.348012122100691,133,-0.97979796,0.047729414451884895,0.14999999,3.308736801147461
-0.6088837,0.9434281005356767,0.9175848953614548,6.369704021565014,134,-0.83838385,0.047535104638544885,0.14999999,3.34330415725708
-1.124307,0.93694567435699,0.9177283085391995,6.3978783472080245,135,-0.8989899,0.04739169146080018,0.14999999,3.375257730484009
-0.9487816,0.9409297021385662,0.9178989070215477,6.422068645069459,136,-0.7979798,0.0472210929784519,0.14999999,3.407336473464966
-0.41152537,0.9405221194782302,0.9180640399591878,6.446666525591229,137,-0.53535354,0.04705596004081189,0.14999999,3.4462947845458984
-0.8761533,0.9419768006795721,0.9182373208339732,6.469809724911657,138,-0.93939394,0.046882679166026495,0.14999999,3.485727071762085
-0.64840174,0.9434744520480337,0.9184188829290384,6.491455272863623,139,-0.7373737,0.046701117070961314,0.14999999,3.5235607624053955
-1.184243,0.9357847699437537,0.9185429249791436,6.520790502919869,140,-0.959596,0.04657707502085621,0.14999999,3.5527617931365967
-1.1308746,0.9373358634532828,0.9186762082307333,6.548574639466587,141,-0.959596,0.04644379176926657,0.14999999,3.575453281402588
-0.80657345,0.9426455898107138,0.9188450066925642,6.571049049655873,142,-0.5555556,0.04627499330743572,0.14999999,3.6030020713806152
-0.6111822,0.9424179103810124,0.919009852172903,6.59375113927486,143,-0.53535354,0.04611014782709692,0.14999999,3.633805513381958
-0.9464201,0.9412301313382301,0.9191641596671067,6.61764100793663,144,-0.97979796,0.045955840332893266,0.14999999,3.670302152633667
-0.86108935,0.942330985308957,0.9193239308784298,6.6404300226276725,145,-0.9191919,0.04579606912157015,0.14999999,3.7043981552124023
-0.9067116,0.9416341064025606,0.9194767402998281,6.663915916225112,146,-0.85858583,0.045643259700172,0.14999999,3.7408578395843506
-1.149717,0.9366017193286179,0.9195932367558063,6.692434196896494,147,-0.8787879,0.04552676324419384,0.14999999,3.773357391357422
-0.91693014,0.9412220910033828,0.9197393776628846,6.716332105893112,148,-0.5959596,0.045380622337115616,0.14999999,3.811983823776245
-0.40922144,0.9428436297020834,0.9198944397571074,6.738608476191028,149,-0.5151515,0.04522556024289281,0.14999999,3.847081422805786
-0.87405545,0.9418764729324445,0.9200409866449429,6.761852003258584,150,-0.6363636,0.04507901335505723,0.14999999,3.876831531524658
-0.3416412,0.9395515028266492,0.9201701953613781,6.787420500431935,151,-0.47474748,0.04494980463862209,0.14999999,3.9080183506011963
-0.6458681,0.9436286121772859,0.9203245270509565,6.808911888254649,152,-0.6363636,0.04479547294904374,0.14999999,3.9503908157348633
-1.1398978,0.9373594619276234,0.9204358664945949,6.836672426327025,153,-0.93939394,0.04468413350540539,0.14999999,3.979372978210449
-0.33333042,0.9404768619391047,0.9205660028286502,6.861315564387921,154,-0.6363636,0.04455399717135013,0.14999999,4.017722845077515
-0.8684314,0.9414311934032823,0.9207006169613897,6.885004370984638,155,-0.93939394,0.044419383038610566,0.14999999,4.058050632476807
-0.5642362,0.9434765455897991,0.9208466165038794,6.906647825394839,156,-0.57575756,0.04427338349612076,0.14999999,4.098349332809448
-0.77639556,0.9433304838248128,0.9209898258498727,6.928437341570026,157,-0.7979798,0.04413017415012756,0.14999999,4.1362621784210205
-0.44215485,0.9426460814660195,0.9211268907588356,6.950911260104006,158,-0.45454547,0.0439931092411646,0.14999999,4.171919345855713
-1.0733378,0.9387397179506142,0.9212376632568972,6.9772915421533925,159,-0.7777778,0.0438823367431031,0.14999999,4.213672399520874
-0.7401693,0.9425343128217617,0.9213707673166776,6.999877229331631,160,-0.6969697,0.04374923268332269,0.14999999,4.251978874206543
-0.29405,0.9379887377538064,0.9214739845243616,7.027008491577824,161,-0.5151515,0.04364601547563866,0.14999999,4.27800989151001
-0.5578149,0.942265498978469,0.921602327206177,7.049862992599355,162,-0.4949495,0.04351767279382318,0.14999999,4.310256481170654
-0.64883816,0.9441967594216646,0.9217409433547382,7.0707862331776905,163,-0.4949495,0.043379056645261906,0.14999999,4.347314834594727
-0.7745063,0.9431181211422448,0.921871291999784,7.0927881120354455,164,-0.75757575,0.04324870800021613,0.14999999,4.38881778717041
-0.8614607,0.9421141600752816,0.9219939760487263,7.115793951960164,165,-0.5151515,0.04312602395127372,0.14999999,4.4226367473602295
-0.8111141,0.9425585610936615,0.9221178590911657,7.1383553908665025,166,-0.7171717,0.04300214090883435,0.14999999,4.458666086196899
-0.8502801,0.9422948274309983,0.9222386792608653,7.161180563435504,167,-0.61616164,0.042881320739134754,0.14999999,4.49480676651001
-0.6029982,0.943487570235645,0.9223651607547628,7.182812993199859,168,-0.5151515,0.04275483924523726,0.14999999,4.5285704135894775
-0.6838423,0.9435892967728721,0.9224907473584202,7.204343696426987,169,-0.6969697,0.0426292526415798,0.14999999,4.569061756134033
-0.9363736,0.9410215137283916,0.9225997518664789,7.228442182698595,170,-0.97979796,0.04252024813352115,0.14999999,4.613425970077515
-1.0212419,0.9396671872051806,0.9226995614298631,7.253894995493415,171,-0.7373737,0.04242043857013693,0.14999999,4.653115749359131
-0.73953843,0.9437376372982665,0.9228218758244467,7.275277358195148,172,-0.97979796,0.04229812417555319,0.14999999,4.686053514480591
-0.5733636,0.9424055611897078,0.9229350763178876,7.297991797005441,173,-0.53535354,0.04218492368211237,0.14999999,4.724926471710205
-0.61110026,0.9431477399065713,0.9230512410511559,7.319964057098869,174,-0.6363636,0.04206875894884408,0.14999999,4.765085220336914
-0.9454801,0.9408700780599781,0.9231530629769207,7.344213979038891,175,-0.83838385,0.041966937023079375,0.14999999,4.8054704666137695
-0.2571378,0.9373524429432619,0.9232337412721839,7.371981536095629,176,-0.5959596,0.041886258727816074,0.14999999,4.844963550567627
-0.7004155,0.9430029125390967,0.9233454315053303,7.394098623556532,177,-0.5555556,0.04177456849466967,0.14999999,4.883065462112427
-0.59315515,0.9434059611512803,0.9234581311100829,7.415812662405252,178,-0.5555556,0.041661868889917145,0.14999999,4.917572259902954
-0.2855563,0.9397173194579623,0.9235489645645404,7.44121534294729,179,-0.5555556,0.04157103543545972,0.14999999,4.950929164886475
-0.33058292,0.938888815544305,0.9236341859588725,7.467446527402985,180,-0.5555556,0.041485814041127694,0.14999999,4.990614414215088
-0.75076276,0.9430754298334711,0.9237415961460249,7.489491097569514,181,-0.8181818,0.04137840385397522,0.14999999,5.032881021499634
-0.15174487,0.9208565845129851,0.9237257444337555,7.533754513056529,182,-0.47474748,0.04139425556624467,0.14999999,5.064877510070801
-0.46674085,0.9419142599488706,0.9238251352289201,7.5569602531076585,183,-0.43434343,0.0412948647710801,0.14999999,5.09135627746582
-1.1267471,0.9375057930362762,0.9238994866300471,7.584574460071382,184,-0.93939394,0.04122051336995316,0.14999999,5.134819746017456
-0.86603725,0.9421898435825988,0.9239983534243852,7.607504616488783,185,-0.9191919,0.041121646575615046,0.14999999,5.167512655258179
-0.73247683,0.9435930635370948,0.924103701328217,7.629031552951688,186,-0.4949495,0.04101629867178327,0.14999999,5.209927320480347
-0.82749116,0.9422274327374107,0.9242006196779987,7.651924120214278,187,-0.61616164,0.040919380322001486,0.14999999,5.244536638259888
-0.6556123,0.9436068996842183,0.9243038445716489,7.67343722053006,188,-0.57575756,0.04081615542835138,0.14999999,5.275755882263184
-0.52282447,0.9436922223587731,0.9244064285811047,7.694864998171287,189,-0.5555556,0.0407135714188957,0.14999999,5.31660270690918
-1.0619655,0.9388334973013622,0.9244823605217376,7.721151500869925,190,-0.83838385,0.040637639478262766,0.14999999,5.35259485244751
-0.67443573,0.9437547699180981,0.9245832631887342,7.742516730951827,191,-0.5555556,0.040536736811266114,0.14999999,5.383370637893677
-0.4967315,0.9421698749007952,0.9246748601247345,7.765466856051032,192,-0.75757575,0.04044513987526579,0.14999999,5.426428318023682
-0.57322204,0.9434107459166952,0.9247719372531904,7.787176110134337,193,-0.61616164,0.040348062746810034,0.14999999,5.457374334335327
-1.0427477,0.9396394831158891,0.9248485740875342,7.812656627018447,194,-0.93939394,0.04027142591246623,0.14999999,5.49019980430603
-0.34424275,0.941872866395386,0.9249358781506514,7.8359037606230615,195,-0.4949495,0.04018412184934903,0.14999999,5.5264506340026855
-0.67107236,0.9428387040915805,0.9250272190993295,7.858185056531481,196,-0.5151515,0.04009278090067082,0.14999999,5.568077325820923
-0.7932214,0.9422603966862382,0.9251146971581463,7.881044659845243,197,-0.7171717,0.040005302841854024,0.14999999,5.598551034927368
-0.94178694,0.9408023047030366,0.9251939274992821,7.905362355142206,198,-0.8181818,0.03992607250071821,0.14999999,5.638147354125977
-0.314052,0.9409323053752504,0.9252730148252919,7.929550049766955,199,-0.47474748,0.03984698517470832,0.14999999,5.665348291397095
-0.5761338,0.9441305545722238,0.9253673025240264,7.950539495194731,200,-0.4949495,0.03975269747597365,0.14999999,5.703612327575684
-0.53188527,0.9429188459720321,0.9254546236357081,7.972740649222699,201,-0.5555556,0.039665376364292036,0.14999999,5.745632886886597
-0.46507555,0.9435067529356764,0.9255439906124406,7.994353896287022,202,-0.5555556,0.039576009387559515,0.14999999,5.776313066482544
-0.592517,0.943227832202521,0.9256311031325889,8.0162460640845,203,-0.5555556,0.03948889686741133,0.14999999,5.822345972061157
-0.3593811,0.9407655298705166,0.9257052914989512,8.040600534213983,204,-0.53535354,0.03941470850104894,0.14999999,5.863663673400879
-0.78047353,0.9429529822581101,0.9257894265758251,8.062767551955872,205,-0.75757575,0.03933057342417499,0.14999999,5.901813745498657
-0.69392407,0.9429925064920988,0.925872936672506,8.084895045463773,206,-0.8787879,0.039247063327494044,0.14999999,5.947068452835083
-0.62545097,0.944102818070054,0.9259610037323976,8.105912227393718,207,-0.5555556,0.039158996267602504,0.14999999,5.994158983230591
-1.1048236,0.9381457124853726,0.9260195840629408,8.132886514908346,208,-0.9191919,0.03910041593705936,0.14999999,6.034888982772827
-0.40746173,0.9431668661361416,0.9261016284747744,8.154839648772205,209,-0.5959596,0.03901837152522586,0.14999999,6.065321207046509
-0.7487519,0.9429613076680162,0.9261819126614088,8.176998341104188,210,-0.6363636,0.03893808733859137,0.14999999,6.087042808532715
-0.59760153,0.9429380058094536,0.9262613254251436,8.199180335294734,211,-0.53535354,0.03885867457485656,0.14999999,6.119657516479492
