ReturnMean,Regret/t,TimestepsSoFar,ReturnAbsMax,AvgEpLen,IWMax,DenMISEMeanLog,TimeElapsed,MinEpLen,IWMin,NumTrainableParams,ReturnLastEpisode,Delta,DenMISELogFirst,Bound,GridSize,NumTrajectories,IWLastEpisode,LQGsigma_higher,Iteration,Regret,BoundBonus,ReturnMin,DenMISELogLast,ReturnStepMax,LQGmu1_actor,ReturnMax,IWMean,LQGmu1_higher,BoundMISE,IWFirstEpisode
14.764094,-9.764094,1780,18.200357,20.0,7.383824,-0.84788567,4.550000905990601,20,,,18.197237,1.3954326e-06,-1.4394187,51.361664,10,89,0.015620612,0.14999999,89,-869.0044,33.11637,,-0.5649432,19.99088,-1.1305825,18.200357,1.0030981,-1.0,18.24529,3.0314917e-37
14.802089,-9.802089,1800,18.200357,20.0,14.090995,-0.85319734,4.606797933578491,20,,,18.183548,1.3645952e-06,-1.4505919,51.20352,10,90,,0.14999999,90,-882.188,46.52275,,-1.3029631,19.99088,1.2353984,18.200357,1.090559,1.0,4.68077,11.162511
14.666079,-9.666079,1820,18.200357,20.0,6.238569,-0.8741564,4.6640801429748535,20,,,2.4251392,1.3347686e-06,-1.3447232,50.632607,10,91,2.7788247e-11,0.14999999,91,-879.61316,36.823536,,-2.8047857,19.99088,0.18964002,18.200357,0.87275344,0.11111111,13.8090725,6.914079e-07
14.665668,-9.665668,1840,18.200357,20.0,7.0479856,-0.8752375,4.720684766769409,20,,,14.628292,1.3059098e-06,-1.3556522,50.411644,10,92,1.3404279e-13,0.14999999,92,-889.24146,31.938461,,-0.83105654,19.99088,-0.96569645,18.200357,1.0156469,-1.0,18.47318,2.7879086e-37
14.703603,-9.703603,1860,18.200357,20.0,5.181721,-0.8739537,4.779605150222778,20,,,18.19362,1.2779767e-06,-1.3664632,50.3916,10,93,0.13353229,0.14999999,93,-902.43506,33.474888,,-0.74653006,19.99088,-0.29535747,18.200357,0.9298795,-0.5555556,16.916716,2.9458318e-22
14.740772,-9.740772,1880,18.200357,20.0,4.3280635,-0.8707435,4.83726954460144,20,,,18.197588,1.2509302e-06,-1.3771584,50.521305,10,94,4.2059875,0.14999999,94,-915.63257,28.992971,,-0.49037582,19.99088,-0.26070207,18.200357,1.1840585,-0.33333334,21.528334,3.5784183e-16
14.777063,-9.777063,1900,18.200357,20.0,7.0686693,-0.8647972,4.895976781845093,20,,,18.188324,1.2247334e-06,-1.3877406,50.420654,10,95,0.0016797392,0.14999999,95,-928.82104,38.616276,,-0.47443673,19.99088,0.22949472,18.200357,0.94307506,0.33333334,11.804377,0.0011986868
14.76857,-9.76857,1920,18.200357,20.0,5.2240725,-0.86540586,4.955171585083008,20,,,13.961754,1.1993512e-06,-1.3981992,50.166092,10,96,0.4718589,0.14999999,96,-937.7827,33.20954,,-0.84879535,19.99088,0.04844632,18.200357,0.94842523,-0.11111111,16.95655,4.8919983e-11
14.796447,-9.796447,1940,18.200357,20.0,8.88902,-0.865157,5.014054536819458,20,,,17.472595,1.1747496e-06,-1.4085621,50.00151,10,97,4.2609325e-05,0.14999999,97,-950.2554,42.325417,,-0.7789258,19.99088,0.8398707,18.200357,1.2382963,0.7777778,7.676095,4.664152
14.702357,-9.702357,1960,18.200357,20.0,6.0247188,-0.8663822,5.073063373565674,20,,,5.575696,1.1508974e-06,-1.3718548,49.89895,10,98,6.527628e-05,0.14999999,98,-950.83105,34.96664,,-1.1869497,19.99088,0.0049040094,18.200357,0.94730157,0.11111111,14.932307,7.1042393e-07
14.734906,-9.734906,1980,18.200357,20.0,6.0223203,-0.86564165,5.133711576461792,20,,,17.924791,1.1277646e-06,-1.3820071,49.804764,10,99,6.7205387e-06,0.14999999,99,-963.75574,36.090603,,-0.72460854,19.99088,-0.6738352,18.200357,0.7538178,-0.7777778,13.714163,2.7728802e-29
14.7695,-9.7695,2000,18.200357,20.0,4.3326273,-0.8667809,5.19423770904541,20,,,18.194143,1.105322e-06,-1.3920574,49.3517,10,100,0.41751313,0.14999999,100,-976.94995,28.182693,,-0.72485787,19.99088,-0.5136443,18.200357,1.1644194,-0.33333334,21.169004,3.6321228e-16
14.803412,-9.803412,2020,18.200357,20.0,7.535626,-0.8626493,5.254903316497803,20,,,18.194752,9.932475e-07,-1.4020078,49.92089,11,101,4.257339e-08,0.14999999,101,-990.14465,39.527737,,-0.59969336,19.99088,0.1873732,18.200357,0.90505636,0.4,10.393155,0.0073302216
14.793836,-9.793836,2040,18.200357,20.0,5.8850174,-0.86320734,5.740912675857544,20,,,13.826535,9.738674e-07,-1.4117875,49.75213,11,102,2.3271842e-09,0.14999999,102,-998.9712,35.31247,,-0.80778927,19.99088,-0.55937916,18.200357,0.79370743,-0.8,14.439659,5.0134748e-30
14.826861,-9.826861,2060,18.200357,20.0,4.4515724,-0.86322105,5.803775310516357,20,,,18.195604,9.550494e-07,-1.4215437,49.685616,11,103,2.8950686,0.14999999,103,-1012.16675,28.697186,,-0.6493099,19.99088,-0.38024184,18.200357,1.1539847,-0.4,20.988428,7.064837e-18
14.859194,-9.859194,2080,18.200357,20.0,5.7202587,-0.8580246,5.866636276245117,20,,,18.189373,9.367713e-07,-1.4312056,49.40486,11,104,0.17004427,0.14999999,104,-1025.3562,33.88411,,-0.46309718,19.99088,-0.18713458,18.200357,0.9128644,,15.520754,8.122811e-09
14.890983,-9.890983,2100,18.200357,20.0,4.3461328,-0.855873,5.93162989616394,20,,,18.196972,9.1901296e-07,-1.440775,49.16945,11,105,1.6587979,0.14999999,105,-1038.5532,27.927933,,-0.5348382,19.99088,-0.6033418,18.200357,1.1678871,-0.4,21.241518,7.202036e-18
14.922064,-9.922064,2120,18.200357,20.0,9.089046,-0.8526342,5.997564792633057,20,,,18.185524,9.0175496e-07,-1.4502538,49.02276,11,106,5.1074143e-19,0.14999999,106,-1051.7388,41.616974,,-0.66713536,19.99088,0.69548666,18.200357,1.2508683,0.8,7.4057846,5.832383
14.856046,-9.856046,2140,18.200357,20.0,5.2302465,-0.852673,6.062310457229614,20,,,7.858142,8.849785e-07,-1.4060814,48.67798,11,107,4.933148e-16,0.14999999,107,-1054.5969,31.951242,,-1.0716776,19.99088,-0.7923798,18.200357,0.9194151,-0.6,16.726734,1.4323898e-23
14.886902,-9.886902,2160,18.200357,20.0,7.663244,-0.85272956,6.129364967346191,20,,,18.188528,8.686657e-07,-1.4153838,48.907883,11,108,2.1999032,0.14999999,108,-1067.7854,30.972225,,-0.76814634,19.99088,-1.0312394,18.200357,0.98608255,-1.0,17.93566,2.9595056e-37
14.91719,-9.91719,2180,18.200357,20.0,5.672129,-0.85352856,6.195230484008789,20,,,18.188328,8.5280016e-07,-1.4246005,48.514446,11,109,2.0022123,0.14999999,109,-1080.9736,33.537277,,-0.9043302,19.99088,-0.91006094,18.200357,0.82327604,-0.8,14.977169,5.0781093e-30
14.946958,-9.946958,2200,18.200357,20.0,7.276012,-0.8540959,6.260766506195068,20,,,18.191605,8.373651e-07,-1.433733,48.266853,11,110,4.6136303,0.14999999,110,-1094.1653,29.850098,,-0.73058987,19.99088,-1.0973777,18.200357,1.0125277,-1.0,18.416754,3.0143098e-37
14.976147,-9.976147,2220,18.200357,20.0,5.7790003,-0.85640174,6.329026699066162,20,,,18.18705,8.2234544e-07,-1.4427829,47.988464,11,111,1.9116458e-11,0.14999999,111,-1107.3523,32.729927,,-1.1021898,19.99088,0.008851833,18.200357,0.89692837,,15.258538,8.2174e-09
15.004359,-10.004359,2240,18.200357,20.0,4.6547585,-0.8563422,6.398007154464722,20,,,18.135912,8.077262e-07,-1.4517515,47.879936,11,112,2.1088328,0.14999999,112,-1120.4883,28.751541,,-0.73726636,19.99088,-0.24244598,18.200357,1.0569785,-0.2,19.128393,5.976717e-13
15.032508,-10.032508,2260,18.200357,20.0,7.798854,-0.8526335,6.468141317367554,20,,,18.185053,7.9349354e-07,-1.4606404,47.821026,11,113,0.00044798362,0.14999999,113,-1133.6733,37.787323,,-0.48299465,19.99088,0.45859817,18.200357,0.87245584,0.4,10.033702,0.007772863
14.997046,-9.997046,2280,18.200357,20.0,15.882797,-0.85577554,6.54168701171875,20,,,10.9899435,7.796336e-07,-1.4693823,47.750687,11,114,0.011482924,0.14999999,114,-1139.6633,43.289173,,-1.0686136,19.99088,0.6825519,18.200357,1.0781838,1.0,4.461512,11.374243
14.938249,-9.938249,2300,18.200357,20.0,7.1348047,-0.8577566,6.611960172653198,20,,,8.235328,7.6613367e-07,-1.3830112,47.633507,11,115,3.8922204e-27,0.14999999,115,-1142.8986,29.044611,,-1.1216928,19.99088,-1.1787934,18.200357,1.0219959,-1.0,18.588898,2.8652359e-37
14.966284,-9.966284,2320,18.200357,20.0,4.4528255,-0.86435175,6.680817127227783,20,,,18.190367,7.5298146e-07,-1.3916693,47.56272,11,116,1.8925597e-05,0.14999999,116,-1156.0889,27.137197,,-1.6250296,19.99088,-0.3358851,18.200357,1.1230345,-0.4,20.425524,6.856911e-18
14.993856,-9.993856,2340,18.200357,20.0,6.426927,-0.8599174,6.750564098358154,20,,,18.192411,7.40165e-07,-1.400253,47.402847,11,117,0.007108422,0.14999999,117,-1169.2812,33.20346,,-0.45696256,19.99088,0.28609085,18.200357,0.9660233,0.2,14.199386,1.8464967e-05
14.971113,-9.971113,2360,18.200357,20.0,4.6339087,-0.8606608,6.820357084274292,20,,,12.310079,7.2767295e-07,-1.4087635,47.12978,11,118,0.034233637,0.14999999,118,-1176.5913,27.922653,,-0.898035,19.99088,-0.28931433,18.200357,1.0610697,-0.2,19.207127,5.725235e-13
14.998202,-9.998202,2380,18.200357,20.0,8.427911,-0.8568106,6.890023708343506,20,,,18.194717,7.1549454e-07,-1.4172025,47.129898,11,119,9.7430465e-08,0.14999999,119,-1189.7861,38.335686,,-0.45280668,19.99088,1.0659511,18.200357,1.0380561,0.6,8.794214,0.49847573
14.897364,-9.897364,2400,18.200357,20.0,7.0100946,-0.86367685,6.960155963897705,20,,,2.897411,7.0361943e-07,-1.4213905,47.06672,11,120,,0.14999999,120,-1187.6836,28.306198,,-1.6996095,19.99088,-0.88700867,18.200357,1.0314252,-1.0,18.760523,2.9773516e-37
14.924591,-9.924591,2420,18.200357,20.0,4.414701,-0.86233336,7.033548831939697,20,,,18.191923,6.9203725e-07,-1.4296894,46.990204,11,121,0.027900487,0.14999999,121,-1200.8755,26.432283,,-0.71331775,19.99088,-0.27664238,18.200357,1.1302952,-0.4,20.55792,7.122638e-18
14.95139,-9.95139,2440,18.200357,20.0,5.63542,-0.858038,7.106318473815918,20,,,18.194073,6.283744e-07,-1.4379199,47.22924,12,122,0.0062110093,0.14999999,122,-1214.0696,32.094383,,-0.45738655,19.99088,-0.67292285,18.200357,0.83195543,-0.8181818,15.134858,1.2191926e-30
14.977732,-9.977732,2460,18.200357,20.0,9.306529,-0.85840285,7.7746806144714355,20,,,18.191412,6.181985e-07,-1.4460832,47.18591,12,123,1.9164076e-21,0.14999999,123,-1227.261,40.021503,,-0.72671676,19.99088,0.6685332,18.200357,1.2196903,0.8181818,7.164407,6.630621
14.921485,-9.921485,2480,18.200357,20.0,7.9326315,-0.8587663,7.870528697967529,20,,,8.003214,6.082677e-07,-1.4016757,46.95311,12,124,2.8685951,0.14999999,124,-1230.2642,37.321045,,-1.0932132,19.99088,0.26065868,18.200357,0.91092885,0.45454547,9.632064,0.027512092
14.908124,-9.908124,2500,18.200357,20.0,4.6616416,-0.8599723,7.961927890777588,20,,,13.251421,5.985744e-07,-1.409486,46.847958,12,125,7.610471e-05,0.14999999,125,-1238.5155,27.259834,,-0.9054624,19.99088,-0.5642394,18.200357,1.076834,-0.45454547,19.588123,2.3421567e-19
14.934158,-9.934158,2520,18.200357,20.0,6.1493487,-0.85775954,8.04898738861084,20,,,18.188421,5.8911087e-07,-1.4174542,46.725246,12,126,0.00036621094,0.14999999,126,-1251.704,31.842663,,-0.647733,19.99088,0.17813925,18.200357,0.93447375,0.09090909,14.882585,3.3986214e-07
14.924264,-9.924264,2540,18.200357,20.0,5.594694,-0.8582347,8.151637554168701,20,,,13.677504,5.798701e-07,-1.4253594,46.372288,12,127,1.6213365e-09,0.14999999,127,-1260.3815,31.092133,,-0.8408208,19.99088,-0.9755264,18.200357,0.83994615,-0.8181818,15.280154,1.2039776e-30
14.9497795,-9.9497795,2560,18.200357,20.0,5.351383,-0.8585919,8.243301391601562,20,,,18.190392,5.70845e-07,-1.4332025,46.255974,12,128,1.556446e-07,0.14999999,128,-1273.5718,30.010649,,-0.73607886,19.99088,-0.31737518,18.200357,0.916956,-0.09090909,16.245327,1.3288702e-10
14.974921,-9.974921,2580,18.200357,20.0,4.61866,-0.8562499,8.33647632598877,20,,,18.192987,5.620289e-07,-1.4409847,46.431213,12,129,2.7897353,0.14999999,129,-1286.7649,26.641603,,-0.46589175,19.99088,-0.45753303,18.200357,1.0879114,-0.45454547,19.789612,2.417104e-19
14.999667,-9.999667,2600,18.200357,20.0,7.1455193,-0.85301995,8.427378416061401,20,,,18.192015,5.534157e-07,-1.4487067,46.01937,12,130,0.0064290846,0.14999999,130,-1299.9568,27.44674,,-0.5142398,19.99088,-0.8915889,18.200357,1.0210886,-1.0,18.572634,3.0597935e-37
15.024027,-10.024027,2620,18.200357,20.0,4.5277553,-0.8516843,8.515381336212158,20,,,18.19054,5.449988e-07,-1.4563696,45.951176,12,131,0.07543218,0.14999999,131,-1313.1475,26.042805,,-0.68189764,19.99088,-0.61906517,18.200357,1.0944391,-0.45454547,19.908371,2.454587e-19
15.048037,-10.048037,2640,18.200357,20.0,5.371891,-0.8497713,8.608938217163086,20,,,18.193499,5.367725e-07,-1.4639742,46.033607,12,132,5.234497,0.14999999,132,-1326.3408,29.934015,,-0.683739,19.99088,-0.6384703,18.200357,0.8849518,-0.6363636,16.099594,1.1597849e-24
15.071682,-10.071682,2660,18.200357,20.0,6.9008636,-0.8493258,8.712245464324951,20,,,18.19272,5.2873105e-07,-1.4715214,45.861557,12,133,5.0328556e-08,0.14999999,133,-1339.5337,32.53409,,-0.6678155,19.99088,0.021462351,18.200357,0.98468614,0.27272728,13.327468,0.00021446728
15.092061,-10.092061,2680,18.200357,20.0,5.411481,-0.84900504,8.804938316345215,20,,,17.802536,5.208691e-07,-1.4790105,45.60137,12,134,9.0815917e-07,0.14999999,134,-1352.3362,29.789034,,-0.77669287,19.99088,-0.7369398,18.200357,0.86920327,-0.8181818,15.81234,1.2703351e-30
15.115049,-10.115049,2700,18.200357,20.0,5.1755543,-0.8488589,8.915726661682129,20,,,18.195381,5.131811e-07,-1.4864454,45.61914,12,135,4.239431,0.14999999,135,-1365.5316,28.909561,,-0.6910379,19.99088,-0.73608255,18.200357,0.9184775,-0.6363636,16.709581,1.1861431e-24
15.137717,-10.137717,2720,18.200357,20.0,5.4247246,-0.84818184,9.00724983215332,20,,,18.198,5.05662e-07,-1.4938256,45.492397,12,136,0.00049824826,0.14999999,136,-1378.7295,29.23782,,-0.66737956,19.99088,-0.0658844,18.200357,0.91702324,-0.09090909,16.254578,1.4119225e-10
15.159947,-10.159947,2740,18.200357,20.0,5.991066,-0.84772015,9.103590726852417,20,,,18.18333,4.9830703e-07,-1.5011516,45.38236,12,137,3.084818,0.14999999,137,-1391.9128,30.289145,,-0.6946267,19.99088,0.13506748,18.200357,0.946784,0.09090909,15.093214,3.6953236e-07
15.172519,-10.172519,2760,18.200357,20.0,9.683731,-0.8478413,9.215367078781128,20,,,16.894665,4.9111134e-07,-1.5084244,45.264996,12,138,0.00018570758,0.14999999,138,-1403.8076,38.272987,,-0.80037546,19.99088,0.89901793,18.200357,1.1797214,0.8181818,6.992007,7.0571384
15.097828,-10.097828,2780,18.200357,20.0,4.423645,-0.850146,9.316452264785767,20,,,4.790527,4.840704e-07,-1.4657706,45.25286,12,139,5.5957577e-13,0.14999999,139,-1403.5981,25.208714,,-1.3210402,19.99088,-0.06875008,18.200357,1.1036963,-0.27272728,20.044146,1.21587234e-14
15.119627,-10.119627,2800,18.200357,20.0,5.3362637,-0.8482369,9.426046133041382,20,,,18.149807,4.771798e-07,-1.472939,45.16708,12,140,1.987536e-05,0.14999999,140,-1416.7478,28.823553,,-0.6768557,19.99088,-0.70856965,18.200357,0.8983865,-0.8181818,16.343527,1.2626437e-30
15.141419,-10.141419,2820,18.200357,20.0,5.1006393,-0.84774035,9.519905090332031,20,,,18.192327,4.704353e-07,-1.4800565,45.083862,12,141,4.6240716,0.14999999,141,-1429.9402,28.027378,,-0.6689544,19.99088,-0.79230595,18.200357,0.9375386,-0.6363636,17.056486,1.1785882e-24
15.162931,-10.162931,2840,18.200357,20.0,5.9403267,-0.84687465,9.632357597351074,20,,,18.195873,4.638328e-07,-1.4871237,45.077396,12,142,1.5157278e-07,0.14999999,142,-1443.1362,29.454956,,-0.6544822,19.99088,0.35228682,18.200357,0.9753189,0.09090909,15.622441,3.6438456e-07
15.138376,-10.138376,2860,18.200357,20.0,8.285964,-0.84830695,9.74299955368042,20,,,11.6516695,4.573683e-07,-1.4941412,45.15695,12,143,5.823202,0.14999999,143,-1449.7878,35.623936,,-1.016043,19.99088,0.5141925,18.200357,0.893451,0.45454547,9.533017,0.030177332
15.101213,-10.101213,2880,18.200357,20.0,5.197108,-0.85103345,9.84166932106018,20,,,9.7868595,4.5103806e-07,-1.500899,44.753716,12,144,6.0134674e-17,0.14999999,144,-1454.5747,27.926414,,-1.1212403,19.99088,-0.6888918,18.200357,0.9249732,-0.8181818,16.827303,1.2984477e-30
15.122486,-10.122486,2900,18.200357,20.0,4.9171734,-0.85011965,9.94284963607788,20,,,18.185963,4.1306413e-07,-1.5078194,44.871155,13,145,0.011719404,0.14999999,145,-1467.7605,26.86342,,-0.63573414,19.99088,-0.17552671,18.200357,0.9985918,-0.16666667,18.007734,3.5058408e-12
15.14347,-10.14347,2920,18.200357,20.0,17.545555,-0.84826297,11.010438203811646,20,,,18.18611,4.0742506e-07,-1.5146922,44.880417,13,146,2.1667756e-13,0.14999999,146,-1480.9465,40.546936,,-0.56952554,19.99088,0.9373916,18.200357,1.0618805,1.0,4.3334813,11.901461
15.069083,-10.069083,2940,18.200357,20.0,4.6892257,-0.8516611,11.120425462722778,20,,,4.208809,4.0190068e-07,-1.4431536,44.69172,13,147,1.2086966e-19,0.14999999,147,-1480.1553,26.073633,,-1.375463,19.99088,-0.5540358,18.200357,1.0234535,-0.5,18.618086,1.2937029e-20
15.090177,-10.090177,2960,18.200357,20.0,8.348181,-0.849692,11.22350287437439,20,,,18.190714,3.96488e-07,-1.4499333,44.459766,13,148,8.9691296e-11,0.14999999,148,-1493.3462,35.313408,,-0.575873,19.99088,0.31578198,18.200357,0.92004365,0.5,9.146358,0.078596756
15.0673895,-10.0673895,2980,18.200357,20.0,6.225881,-0.8510485,11.328466892242432,20,,,11.695077,3.9118387e-07,-1.4561365,44.4375,13,149,4.2304754,0.14999999,149,-1500.041,29.459654,,-0.9582525,19.99088,0.22080168,18.200357,1.0033253,0.16666667,14.977844,6.061151e-06
15.069808,-10.069808,3000,18.200357,20.0,7.769299,-0.8511095,11.429141998291016,20,,,15.430117,3.8598543e-07,-1.4628254,44.426674,13,150,2.5765314e-14,0.14999999,150,-1510.4712,26.642776,,-0.8511148,19.99088,-1.0240489,18.200357,0.9777164,-1.0,17.7839,3.1032867e-37
15.090469,-10.090469,3020,18.200357,20.0,4.923548,-0.85135615,11.529851913452148,20,,,18.189602,3.8089001e-07,-1.4694699,44.282825,13,151,5.014614e-07,0.14999999,151,-1523.6609,26.297945,,-0.8517325,19.99088,-0.37160587,18.200357,0.9972682,-0.16666667,17.98488,3.3739337e-12
15.110908,-10.110908,3040,18.200357,20.0,4.6880455,-0.8490407,11.627110958099365,20,,,18.19694,3.7589479e-07,-1.4760706,44.52143,13,152,3.006002,0.14999999,152,-1536.8579,25.552197,,-0.4887641,19.99088,-0.5985009,18.200357,1.0427513,-0.5,18.969236,1.3369964e-20
15.131068,-10.131068,3060,18.200357,20.0,5.084799,-0.84724915,11.745261907577515,20,,,18.195654,3.7099716e-07,-1.482628,44.267715,13,153,4.4137716,0.14999999,153,-1550.0535,26.826603,,-0.60980517,19.99088,-0.76674765,18.200357,0.9586826,-0.6666667,17.441113,1.325238e-25
15.150946,-10.150946,3080,18.200357,20.0,5.115201,-0.84628016,11.851957082748413,20,,,18.192154,3.6619468e-07,-1.4891427,44.28064,13,154,4.6123347,0.14999999,154,-1563.2456,27.055244,,-0.64907825,19.99088,-0.90716404,18.200357,0.9468743,-0.8333333,17.225393,3.8218112e-31
15.170514,-10.170514,3100,18.200357,20.0,7.6130676,-0.84547454,11.959523916244507,20,,,18.183945,3.6148484e-07,-1.4956152,44.014427,13,155,4.252101,0.14999999,155,-1576.4297,25.914597,,-0.6607544,19.99088,-1.2087481,18.200357,0.9950916,-1.0,18.099829,3.2067339e-37
15.189791,-10.189791,3120,18.200357,20.0,7.250862,-0.85269105,12.059798955917358,20,,,18.177721,3.5686526e-07,-1.5020461,43.735413,13,156,2.1023136e-22,0.14999999,156,-1589.6074,31.441898,,-1.952767,19.99088,0.570377,18.200357,0.9731569,0.33333334,12.293514,0.0013438412
15.152893,-10.152893,3140,18.200357,20.0,9.974978,-0.85489863,12.17604398727417,20,,,9.39686,3.5233364e-07,-1.5084273,43.749554,13,157,1.8262413,0.14999999,157,-1594.0042,36.964287,,-1.1606569,19.99088,1.0404674,18.200357,1.188445,0.8333333,6.785267,7.792711
15.076595,-10.076595,3160,18.200357,20.0,7.397097,-0.85906094,12.281155824661255,20,,,3.0976741,3.4788786e-07,-1.466334,43.71222,13,158,,0.14999999,158,-1592.102,25.386204,,-1.6760154,19.99088,-0.6794438,18.200357,1.007554,-1.0,18.326017,3.1141968e-37
15.096219,-10.096219,3180,18.200357,20.0,4.658145,-0.8576685,12.393500328063965,20,,,18.196756,3.4352567e-07,-1.4726431,43.9354,13,159,2.445819,0.14999999,159,-1605.2988,24.933516,,-0.63175577,19.99088,-0.76359344,18.200357,1.044538,-0.5,19.001883,1.3324242e-20
15.115549,-10.115549,3200,18.200357,20.0,4.944724,-0.8560289,12.506815910339355,20,,,18.189198,3.3924502e-07,-1.4789127,43.883183,13,160,4.0625596,0.14999999,160,-1618.4878,25.931534,,-0.63240504,19.99088,-0.6737328,18.200357,0.98674905,-0.6666667,17.951649,1.3203232e-25
15.13466,-10.13466,3220,18.200357,20.0,4.911165,-0.85454905,12.61273741722107,20,,,18.192186,3.3504392e-07,-1.4851433,43.53418,13,161,2.7432938,0.14999999,161,-1631.6802,25.970499,,-0.5970295,19.99088,-0.92184824,18.200357,0.96548384,-0.8333333,17.563679,3.8065627e-31
15.15351,-10.15351,3240,18.200357,20.0,5.0946016,-0.85338837,12.722222805023193,20,,,18.188555,3.3092033e-07,-1.4913353,43.299194,13,162,1.5569834e-05,0.14999999,162,-1644.8687,25.823912,,-0.6249596,19.99088,-0.12220533,18.200357,0.9690188,-0.16666667,17.475283,3.4485201e-12
15.171887,-10.171887,3260,18.200357,20.0,6.3491864,-0.85242766,12.826439142227173,20,,,18.149006,3.2687245e-07,-1.4974891,43.25743,13,163,0.8043067,0.14999999,163,-1658.0176,28.573895,,-0.6584227,19.99088,0.035957858,18.200357,0.9817874,0.16666667,14.683536,6.317048e-06
15.19023,-10.19023,3280,18.200357,20.0,4.834039,-0.8521319,12.936939477920532,20,,,18.180067,3.2289833e-07,-1.5036052,43.208782,13,164,9.921724e-05,0.14999999,164,-1671.1978,25.257181,,-0.77431643,19.99088,-0.792371,18.200357,0.9867497,-0.6666667,17.951601,1.3533312e-25
15.208413,-10.208413,3300,18.200357,20.0,4.799683,-0.85067016,13.058969020843506,20,,,18.190361,3.1899623e-07,-1.5096843,43.20401,13,165,4.6247206,0.14999999,165,-1684.3882,25.293356,,-0.5905215,19.99088,-0.7857276,18.200357,0.9845648,-0.8333333,17.910654,3.9011164e-31
15.226387,-10.226387,3320,18.200357,20.0,5.748618,-0.849106,13.163194417953491,20,,,18.192257,3.151645e-07,-1.5157267,43.21411,13,166,5.170266e-06,0.14999999,166,-1697.5803,27.698315,,-0.5685198,19.99088,-0.1331383,18.200357,0.9084027,,15.515796,8.839201e-09
15.243938,-10.243938,3340,18.200357,20.0,4.975355,-0.8484842,13.268474578857422,20,,,18.157541,3.1140138e-07,-1.5217327,43.22886,13,167,4.952757,0.14999999,167,-1710.7378,25.164911,,-0.6467441,19.99088,-0.15375975,18.200357,1.0010297,-0.16666667,18.06395,3.5549556e-12
15.261169,-10.261169,3360,18.200357,20.0,8.633719,-0.8470846,13.377400398254395,20,,,18.13879,3.0770522e-07,-1.5277028,42.87932,13,168,0.00036603428,0.14999999,168,-1723.8765,33.808674,,-0.60685235,19.99088,0.57809025,18.200357,0.91135263,0.5,9.070643,0.08495315
15.222997,-10.222997,3380,18.200357,20.0,4.8903527,-0.8496457,13.491960763931274,20,,,8.809779,3.040745e-07,-1.5331321,42.882202,13,169,3.834753e-05,0.14999999,169,-1727.6865,24.674683,,-1.1788415,19.99088,-0.24824353,18.200357,1.0089192,-0.16666667,18.20752,3.5957149e-12
15.24043,-10.24043,3400,18.200357,20.0,4.751966,-0.847771,13.604201555252075,20,,,18.186483,2.8047387e-07,-1.5390317,42.93254,14,170,0.0016063356,0.14999999,170,-1740.873,24.886185,,-0.532392,19.99088,-1.011789,18.200357,0.9920324,-0.84615386,18.046354,1.4300581e-31
15.257684,-10.257684,3420,18.200357,20.0,7.588504,-0.84750235,14.789213180541992,20,,,18.191027,2.7720307e-07,-1.5448968,42.88203,14,171,5.8226357,0.14999999,171,-1754.064,24.575727,,-0.7866601,19.99088,-0.8831794,18.200357,1.006465,-1.0,18.306303,3.3687401e-37
15.274743,-10.274743,3440,18.200357,20.0,18.267626,-0.8459616,14.88155221939087,20,,,18.191774,2.7398917e-07,-1.5507278,42.842525,14,172,2.8148962e-34,0.14999999,172,-1767.2559,38.440567,,-0.5769672,19.99088,0.8031505,18.200357,1.0920341,1.0,4.401959,12.338161
15.221818,-10.221818,3460,18.200357,20.0,4.655902,-0.8482031,14.97623348236084,20,,,6.118897,2.7083078e-07,-1.4872475,42.833607,14,173,4.676044e-10,0.14999999,173,-1768.3745,23.724937,,-1.2937554,19.99088,-0.013504282,18.200357,1.0536474,-0.23076923,19.10867,1.2192519e-13
15.238478,-10.238478,3480,18.200357,20.0,4.7639523,-0.8472206,15.070034742355347,20,,,18.12058,2.6772673e-07,-1.4930112,42.576427,14,174,0.012001699,0.14999999,174,-1781.4951,24.671112,,-0.7231159,19.99088,-0.5972241,18.200357,0.98424274,-0.53846157,17.905315,1.0609278e-21
15.2553625,-10.2553625,3500,18.200357,20.0,4.6736584,-0.84579086,15.16546368598938,20,,,18.193237,2.6467572e-07,-1.4987419,42.452267,14,175,1.1926613,0.14999999,175,-1794.6885,24.271227,,-0.57502854,19.99088,-0.71548766,18.200357,0.99943435,-0.84615386,18.18104,1.3735851e-31
15.272055,-10.272055,3520,18.200357,20.0,5.9565463,-0.84426135,15.260604619979858,20,,,18.193043,2.616766e-07,-1.50444,42.43189,14,176,4.0924983e-06,0.14999999,176,-1807.8816,27.224964,,-0.569128,19.99088,0.22741461,18.200357,0.9355659,0.07692308,15.2069235,2.1333805e-07
15.259614,-10.259614,3540,18.200357,20.0,8.866789,-0.8450188,15.355404138565063,20,,,13.069976,2.587282e-07,-1.5101056,42.429348,14,177,0.76649636,0.14999999,177,-1815.9517,33.48948,,-0.90589815,19.99088,0.30961558,18.200357,0.95676243,0.53846157,8.93987,0.18130133
