IWLastEpisode,IWMin,Regret/t,ReturnMax,Delta,AvgEpLen,GridSize,MountainCar_mu0_higher,MountainCar_mu1_higher,IWFirstEpisode,Regret,ReturnMin,ReturnMean,ReturnStepMax,DenMISEMeanLog,TimeElapsed,DenMISELogFirst,Bound,ReturnAbsMax,MountainCar_std1_higher,Iteration,ReturnLastEpisode,TimestepsSoFar,IWMean,MinEpLen,NumTrainableParams,NumTrajectories,IWMax,ActionIn1,MountainCar_std0_higher,DenMISELogLast
0.4276554,,6.9294806,,1.4926627e-08,999.0,64,-1.0,-10.0,5.996791e-17,2453.0361,-3.5274532,-1.9294806,35.580208,-26.29496,246.70965576171875,-8.676682,inf,3.5274532,1.5,354,-2.0282469,353646,1.1596279e+25,999,,354,1.2570759e+26,-12.213179,0.14999999,0.42654228
378338700000.0,,6.929863,,1.4842651e-08,999.0,64,-1.0,-10.0,6.013743e-17,2460.1013,-3.5274532,-1.9298629,35.580208,-26.29869,247.5362992286682,-8.679503,inf,3.5274532,1.5,355,-2.065233,354645,1.1594992e+25,999,,355,1.2605621e+26,-12.136775,0.14999999,-27.39422
99063320000.0,,6.929988,,1.4759383e-08,999.0,64,-1.0,-10.0,6.0306734e-17,2467.0757,-3.5274532,-1.9299879,35.580208,-26.29834,248.38359761238098,-8.682316,inf,3.5274532,1.5,356,-1.9743109,355644,1.1593737e+25,999,,356,1.2640484e+26,-8.997433,0.14999999,-25.95015
5.4569873e+25,,6.931259,,1.4676812e-08,999.0,64,-1.0,-10.0,6.047606e-17,2474.4595,-3.5274532,-1.9312594,35.580208,-26.396555,249.22489309310913,-8.685122,inf,3.5274532,1.5,357,-2.3838804,356643,1.1745316e+25,999,,357,1.2675346e+26,-9.699048,0.14999999,-61.13978
676079100000000.0,,6.9309683,,1.4594933e-08,999.0,64,-1.0,-10.0,6.0645633e-17,2481.2866,-3.5274532,-1.9309685,35.580208,-26.420843,250.07010531425476,-8.687919,inf,3.5274532,1.5,358,-1.8271598,357642,1.1744044e+25,999,,358,1.2710159e+26,-9.014991,0.14999999,-34.865955
1.0670495e+26,,6.9306574,,1.4513737e-08,999.0,64,-1.0,-10.0,6.081498e-17,2488.106,-3.5274532,-1.9306576,35.580208,-26.518202,250.93631148338318,-8.690708,inf,3.5274532,1.5,359,-1.8192892,358641,1.2040004e+25,999,,359,1.274502e+26,-11.269167,0.14999999,-61.145363
1.0623078,,6.92996,,1.4433216e-08,999.0,64,-1.0,-10.0,6.0984334e-17,2494.7856,-3.5274532,-1.9299598,35.580208,-26.446571,251.74915218353271,-8.693489,inf,3.5274532,1.5,360,-1.6794857,359640,1.2038772e+25,999,,360,1.27798785e+26,-8.977548,0.14999999,-0.5062336
3.0852304e+25,,6.92776,,1.4353366e-08,999.0,64,-1.0,-10.0,6.11537e-17,2500.9214,-3.5274532,-1.9277601,35.580208,-26.543333,252.56428241729736,-8.696263,inf,3.5274532,1.5,361,-1.1358403,360639,1.212298e+25,999,,361,1.2814734e+26,-10.841988,0.14999999,-61.15056
0.11927868,,6.927097,,1.4274175e-08,999.0,64,-1.0,-10.0,6.132306e-17,2507.6091,-3.5274532,-1.9270968,35.580208,-26.46602,253.39164352416992,-8.69903,inf,3.5274532,1.5,362,-1.6877315,361638,1.2121722e+25,999,,362,1.2849538e+26,-11.97363,0.14999999,1.6719009
16395764.0,,6.927352,,1.4195636e-08,999.0,64,-1.0,-10.0,6.149266e-17,2514.6287,-3.5274532,-1.9273518,35.580208,-26.441116,254.2380759716034,-8.701788,inf,3.5274532,1.5,363,-2.0196464,362637,1.2120469e+25,999,,363,1.2884388e+26,-12.446242,0.14999999,-17.197748
1.09645195e+23,,6.9260025,,1.4117746e-08,999.0,64,-1.0,-10.0,6.1662027e-17,2521.065,-3.5274532,-1.9260026,35.580208,-26.518526,255.14192509651184,-8.704539,inf,3.5274532,1.5,364,-1.4362333,363636,1.2119525e+25,999,,364,1.2919233e+26,-11.348477,0.14999999,-54.39215
95.65921,,6.924119,,1.4040493e-08,999.0,64,-1.0,-10.0,6.183138e-17,2527.3032,-3.5274532,-1.9241188,35.580208,-26.46281,256.06404662132263,-8.707283,inf,3.5274532,1.5,365,-1.2383944,364635,1.211828e+25,999,,365,1.2954073e+26,-7.8651667,0.14999999,-5.955893
1.9679113e+25,,6.922636,,1.39638745e-08,999.0,64,-1.0,-10.0,6.200073e-17,2533.6848,-3.5274532,-1.9226363,35.580208,-26.55824,256.95759201049805,-8.710019,inf,3.5274532,1.5,366,-1.3815316,365634,1.2170832e+25,999,,366,1.2988859e+26,-13.406742,0.14999999,-61.164677
6.8021165e+25,,6.923177,,1.3887883e-08,999.0,64,-1.0,-10.0,6.217007e-17,2540.8057,-3.5274532,-1.9231765,35.580208,-26.653168,257.8686218261719,-8.712748,inf,3.5274532,1.5,367,-2.1209064,366633,1.2354935e+25,999,,367,1.3023689e+26,-9.08986,0.14999999,-61.167404
1.1608723e+26,,6.922829,,1.3812508e-08,999.0,64,-1.0,-10.0,6.233963e-17,2547.601,-3.5274532,-1.922829,35.580208,-26.747587,258.7048280239105,-8.715468,inf,3.5274532,1.5,368,-1.795258,367632,1.2669148e+25,999,,368,1.3058513e+26,-10.291887,0.14999999,-61.170124
42405068.0,,6.9248734,,1.3737745e-08,999.0,64,-1.0,-10.0,6.250894e-17,2555.2783,-3.5274532,-1.9248735,35.580208,-26.72834,259.54639983177185,-8.718183,inf,3.5274532,1.5,369,-2.6772578,368631,1.2667945e+25,999,,369,1.3093329e+26,-13.025262,0.14999999,-19.411816
1.0614592e+26,,6.9248915,,1.3663586e-08,999.0,64,-1.0,-10.0,6.2678234e-17,2562.21,-3.5274532,-1.9248915,35.580208,-26.822062,260.4338095188141,-8.720888,inf,3.5274532,1.5,370,-1.9315013,369630,1.2953585e+25,999,,370,1.3128138e+26,-10.635184,0.14999999,-61.175545
0.4076794,,6.9238067,,1.3590027e-08,999.0,64,-1.0,-10.0,6.284774e-17,2568.7324,-3.5274532,-1.9238068,35.580208,-26.7497,261.3314559459686,-8.723588,inf,3.5274532,1.5,371,-1.5224937,370629,1.295238e+25,999,,371,1.316294e+26,-10.828262,0.14999999,0.25654215
0.6203898,,6.9247274,,1.3517061e-08,999.0,64,-1.0,-10.0,6.301723e-17,2575.9985,-3.5274532,-1.9247276,35.580208,-26.67892,262.22402238845825,-8.726279,inf,3.5274532,1.5,372,-2.2663682,371628,1.2951144e+25,999,,372,1.3197733e+26,-10.709109,0.14999999,-0.18667056
8.879538,,6.9259744,,1.344468e-08,999.0,64,-1.0,-10.0,6.318669e-17,2583.3884,-3.5274532,-1.9259745,35.580208,-26.616457,263.1346468925476,-8.728964,inf,3.5274532,1.5,373,-2.3898244,372627,1.2949938e+25,999,,373,1.3232567e+26,-11.493954,0.14999999,-3.1480958
0.37092376,,6.928014,,1.337288e-08,999.0,64,-1.0,-10.0,6.335589e-17,2591.0771,-3.5274532,-1.9280138,35.580208,-26.547935,264.03659200668335,-8.731641,inf,3.5274532,1.5,374,-2.6886616,373626,1.2948732e+25,999,,374,1.3267342e+26,-11.099242,0.14999999,-0.7577533
0.1142173,,6.9280534,,1.3301652e-08,999.0,64,-1.0,-10.0,6.3525294e-17,2598.02,-3.5274532,-1.9280535,35.580208,-26.472933,264.94555616378784,-8.734311,inf,3.5274532,1.5,375,-1.9429071,374625,1.294753e+25,999,,375,1.3302157e+26,-11.120824,0.14999999,1.8110697
0.22114888,,6.927403,,1.3230991e-08,999.0,64,-1.0,-10.0,6.3694906e-17,2604.7036,-3.5274532,-1.9274031,35.580208,-26.400349,265.8230757713318,-8.736975,inf,3.5274532,1.5,376,-1.6834849,375624,1.294632e+25,999,,376,1.3336911e+26,-10.98952,0.14999999,1.0495393
0.14225844,,6.926133,,1.3160895e-08,999.0,64,-1.0,-10.0,6.3864246e-17,2611.1523,-3.5274532,-1.9261332,35.580208,-26.327784,266.8131573200226,-8.739631,inf,3.5274532,1.5,377,-1.4486517,376623,1.2945111e+25,999,,377,1.3371705e+26,-13.298348,0.14999999,1.1858264
7.859201e+25,,6.9265685,,1.3091352e-08,999.0,64,-1.0,-10.0,6.403354e-17,2618.243,-3.5274532,-1.9265684,35.580208,-26.420637,267.7323172092438,-8.74228,inf,3.5274532,1.5,378,-2.090637,377622,1.3151847e+25,999,,378,1.3406488e+26,-7.611993,0.14999999,-61.196938
1.7305386e+25,,6.9254007,,1.302236e-08,999.0,64,-1.0,-10.0,6.4203046e-17,2624.727,-3.5274532,-1.9254009,35.580208,-26.513012,268.607784986496,-8.744922,inf,3.5274532,1.5,379,-1.4840728,378621,1.3196292e+25,999,,379,1.3441258e+26,-11.177859,0.14999999,-61.199577
0.24102136,,6.9250517,,1.2953911e-08,999.0,64,-1.0,-10.0,6.4372506e-17,2631.5195,-3.5274532,-1.9250517,35.580208,-26.441072,269.49589014053345,-8.747557,inf,3.5274532,1.5,380,-1.7926853,379620,1.3195112e+25,999,,380,1.3476067e+26,-13.0600195,0.14999999,1.0572189
1.0309387e+26,,6.925384,,1.28860025e-08,999.0,64,-1.0,-10.0,6.4541674e-17,2638.5713,-3.5274532,-1.9253839,35.580208,-26.532925,270.44801330566406,-8.750185,inf,3.5274532,1.5,381,-2.0517123,380619,1.3464513e+25,999,,381,1.3510811e+26,-11.258012,0.14999999,-61.20484
0.1857706,,6.9260416,,1.2818624e-08,999.0,64,-1.0,-10.0,6.4711286e-17,2645.7478,-3.5274532,-1.9260414,35.580208,-26.461075,271.4113178253174,-8.752806,inf,3.5274532,1.5,382,-2.1764944,381618,1.3463325e+25,999,,382,1.3545594e+26,-11.262659,0.14999999,1.1484544
0.10186244,,6.927907,,1.2751775e-08,999.0,64,-1.0,-10.0,6.48806e-17,2653.3884,-3.5274532,-1.9279071,35.580208,-26.390766,272.3016560077667,-8.755421,inf,3.5274532,1.5,383,-2.6406372,382617,1.346213e+25,999,,383,1.3580362e+26,-11.86924,0.14999999,0.70187044
1291015400.0,,6.926565,,1.2685445e-08,999.0,64,-1.0,-10.0,6.504987e-17,2659.801,-3.5274532,-1.9265652,35.580208,-26.380264,273.1995210647583,-8.758028,inf,3.5274532,1.5,384,-1.412617,383616,1.3460967e+25,999,,384,1.3615116e+26,-11.111498,0.14999999,-22.124756
0.124472275,,6.926514,,1.26196325e-08,999.0,64,-1.0,-10.0,6.521932e-17,2666.708,-3.5274532,-1.9265143,35.580208,-26.307848,274.1474506855011,-8.760629,inf,3.5274532,1.5,385,-1.9069242,384615,1.3459799e+25,999,,385,1.3649855e+26,-9.379273,0.14999999,1.7318817
7.99113e+25,,6.927727,,1.255433e-08,999.0,64,-1.0,-10.0,6.538872e-17,2674.1025,-3.5274532,-1.9277271,35.580208,-26.398893,275.0610456466675,-8.763223,inf,3.5274532,1.5,386,-2.3946533,385614,1.3665654e+25,999,,386,1.36846295e+26,-9.874048,0.14999999,-61.217243
968020160.0,,6.9267654,,1.2489533e-08,999.0,64,-1.0,-10.0,6.5558054e-17,2680.6582,-3.5274532,-1.9267656,35.580208,-26.386854,275.8755440711975,-8.76581,inf,3.5274532,1.5,387,-1.5556326,386613,1.3664475e+25,999,,387,1.3719388e+26,-10.724648,0.14999999,-21.508106
0.10269622,,6.9247994,,1.2425237e-08,999.0,64,-1.0,-10.0,6.572758e-17,2686.8223,-3.5274532,-1.9247993,35.580208,-26.317837,276.7516596317291,-8.768391,inf,3.5274532,1.5,388,-1.1638376,387612,1.3663326e+25,999,,388,1.375413e+26,-11.630438,0.14999999,0.6248001
791.61194,,6.924572,,1.2361436e-08,999.0,64,-1.0,-10.0,6.5897046e-17,2693.6587,-3.5274532,-1.9245721,35.580208,-26.269064,277.61160373687744,-8.770965,inf,3.5274532,1.5,389,-1.8364754,388611,1.3662134e+25,999,,389,1.3788855e+26,-14.53996,0.14999999,-7.11245
5.9956576e+24,,6.9231524,,1.2298124e-08,999.0,64,-1.0,-10.0,6.606644e-17,2700.0293,-3.5274532,-1.9231523,35.580208,-26.359297,278.46069836616516,-8.773532,inf,3.5274532,1.5,390,-1.3708819,389610,1.3676349e+25,999,,390,1.3823616e+26,-11.207771,0.14999999,-61.228188
0.18222746,,6.923361,,1.22353e-08,999.0,64,-1.0,-10.0,6.623576e-17,2707.0342,-3.5274532,-1.9233607,35.580208,-26.289133,279.33179092407227,-8.7760935,inf,3.5274532,1.5,391,-2.0046055,390609,1.3675216e+25,999,,391,1.3858305e+26,-9.911419,0.14999999,1.3092146
4.2855604e+18,,6.9261913,,1.2172954e-08,999.0,64,-1.0,-10.0,6.6405265e-17,2715.067,-3.5274532,-1.9261913,35.580208,-26.340895,280.1765010356903,-8.778647,inf,3.5274532,1.5,392,-3.0329492,391608,1.3674043e+25,999,,392,1.389308e+26,-10.9257145,0.14999999,-46.34678
0.4588911,,6.9276752,,1.2111084e-08,999.0,64,-1.0,-10.0,6.65747e-17,2722.5762,-3.5274532,-1.927675,35.580208,-26.275415,281.0791325569153,-8.781195,inf,3.5274532,1.5,393,-2.5092976,392607,1.3672894e+25,999,,393,1.3927784e+26,-9.031209,0.14999999,-0.3735923
8.125988e+25,,6.928465,,1.2049684e-08,999.0,64,-1.0,-10.0,6.674405e-17,2729.8152,-3.5274532,-1.9284649,35.580208,-26.364746,281.8822674751282,-8.783736,inf,3.5274532,1.5,394,-2.2388833,393606,1.3877986e+25,999,,394,1.3962521e+26,-12.107761,0.14999999,-61.23839
146336020000.0,,6.9281225,,1.1988752e-08,999.0,64,-1.0,-10.0,6.6913326e-17,2736.6084,-3.5274532,-1.9281225,35.580208,-26.365294,282.7354910373688,-8.786271,inf,3.5274532,1.5,395,-1.793215,394605,1.3876856e+25,999,,395,1.3997238e+26,-12.3246,0.14999999,-26.347725
10409080000000.0,,6.9288564,,1.1928279e-08,999.0,64,-1.0,-10.0,6.708277e-17,2743.8271,-3.5274532,-1.9288565,35.580208,-26.377417,283.5961604118347,-8.788799,inf,3.5274532,1.5,396,-2.2186623,395604,1.3875722e+25,999,,396,1.4031935e+26,-11.179712,0.14999999,-30.93172
0.28201678,,6.9283953,,1.1868263e-08,999.0,64,-1.0,-10.0,6.725214e-17,2750.573,-3.5274532,-1.9283955,35.580208,-26.30935,284.44111490249634,-8.791322,inf,3.5274532,1.5,397,-1.7459183,396603,1.3874574e+25,999,,397,1.4066664e+26,-11.249264,0.14999999,0.87851435
0.45883068,,6.9281206,,1.1808698e-08,999.0,64,-1.0,-10.0,6.742167e-17,2757.392,-3.5274532,-1.9281205,35.580208,-26.24279,285.28096532821655,-8.793838,inf,3.5274532,1.5,398,-1.8189763,397602,1.3873423e+25,999,,398,1.4101371e+26,-10.694187,0.14999999,0.41333342
1.3926244,,6.928279,,1.1749581e-08,999.0,64,-1.0,-10.0,6.759112e-17,2764.3833,-3.5274532,-1.9282792,35.580208,-26.179453,286.167765378952,-8.796347,inf,3.5274532,1.5,399,-1.9913447,398601,1.3872295e+25,999,,399,1.4136055e+26,-9.351561,0.14999999,-0.7395894
3.138409e+17,,6.9262643,,1.1690906e-08,999.0,64,-1.0,-10.0,6.776047e-17,2770.5059,-3.5274532,-1.9262643,35.580208,-26.220915,286.9909405708313,-8.79885,inf,3.5274532,1.5,400,-1.1224267,399600,1.3871157e+25,999,,400,1.4170772e+26,-10.549456,0.14999999,-42.533043
2.9420104,,6.9257116,,1.163267e-08,999.0,64,-1.0,-10.0,6.792973e-17,2777.2104,-3.5274532,-1.9257115,35.580208,-26.159933,287.8462870121002,-8.801347,inf,3.5274532,1.5,401,-1.7045877,400599,1.3870047e+25,999,,401,1.4205465e+26,-10.8064,0.14999999,-1.5358306
0.10444562,,6.9244404,,1.1574867e-08,999.0,64,-1.0,-10.0,6.809915e-17,2783.625,-3.5274532,-1.9244403,35.580208,-26.091927,288.7150435447693,-8.803838,inf,3.5274532,1.5,402,-1.4146421,401598,1.3868924e+25,999,,402,1.4240189e+26,-8.439573,0.14999999,1.4095994
6.6875456e+25,,6.924301,,1.15174945e-08,999.0,64,-1.0,-10.0,6.826848e-17,2790.4932,-3.5274532,-1.9243009,35.580208,-26.179766,289.55815386772156,-8.806322,inf,3.5274532,1.5,403,-1.8682681,402597,1.4033736e+25,999,,403,1.4274888e+26,-12.543198,0.14999999,-61.26098
8.288107e+21,,6.9242105,,1.1460548e-08,999.0,64,-1.0,-10.0,6.8437966e-17,2797.3809,-3.5274532,-1.9242103,35.580208,-26.242632,290.40440249443054,-8.808801,inf,3.5274532,1.5,404,-1.88772,403596,1.4032649e+25,999,,404,1.4309564e+26,-10.47712,0.14999999,-51.349037
22.153114,,6.923978,,1.1404023e-08,999.0,64,-1.0,-10.0,6.8607346e-17,2804.2112,-3.5274532,-1.9239781,35.580208,-26.187092,291.27951431274414,-8.811273,inf,3.5274532,1.5,405,-1.830148,404595,1.403153e+25,999,,405,1.4344268e+26,-12.13774,0.14999999,-3.5155728
551991700.0,,6.924849,,1.1347915e-08,999.0,64,-1.0,-10.0,6.877689e-17,2811.4888,-3.5274532,-1.9248489,35.580208,-26.175041,292.1284077167511,-8.813739,inf,3.5274532,1.5,406,-2.2775238,405594,1.4030398e+25,999,,406,1.4378947e+26,-11.8088255,0.14999999,-21.066103
6440.122,,6.9256096,,1.1292219e-08,999.0,64,-1.0,-10.0,6.894632e-17,2818.7231,-3.5274532,-1.9256097,35.580208,-26.134512,292.9522774219513,-8.816198,inf,3.5274532,1.5,407,-2.234491,406593,1.4029292e+25,999,,407,1.44136e+26,-8.908353,0.14999999,-9.448172
1.0348119e+26,,6.9257383,,1.1236932e-08,999.0,64,-1.0,-10.0,6.9115645e-17,2825.7012,-3.5274532,-1.9257382,35.580208,-26.221193,293.82569646835327,-8.818652,inf,3.5274532,1.5,408,-1.9780399,407592,1.4281802e+25,999,,408,1.4448281e+26,-12.488638,0.14999999,-61.273308
1.8684835e+25,,6.9243145,,1.1182053e-08,999.0,64,-1.0,-10.0,6.928485e-17,2832.0447,-3.5274532,-1.9243146,35.580208,-26.303894,294.7568476200104,-8.8211,inf,3.5274532,1.5,409,-1.3434533,408591,1.4326393e+25,999,,409,1.4482935e+26,-9.979079,0.14999999,-59.815937
183612.81,,6.9226503,,1.1127573e-08,999.0,64,-1.0,-10.0,6.945448e-17,2838.2866,-3.5274532,-1.9226501,35.580208,-26.273485,295.64247155189514,-8.823543,inf,3.5274532,1.5,410,-1.2419105,409590,1.4325198e+25,999,,410,1.4517617e+26,-12.433854,0.14999999,-13.604631
2.2805969e+17,,6.9229956,,1.107349e-08,999.0,64,-1.0,-10.0,6.962372e-17,2845.351,-3.5274532,-1.9229956,35.580208,-26.309374,296.45453572273254,-8.825978,inf,3.5274532,1.5,411,-2.0646508,410589,1.4324028e+25,999,,411,1.4552271e+26,-10.309434,0.14999999,-40.79222
640.6953,,6.9224296,,1.1019801e-08,999.0,64,-1.0,-10.0,6.9793106e-17,2852.041,-3.5274532,-1.9224294,35.580208,-26.263006,297.34303522109985,-8.828409,inf,3.5274532,1.5,412,-1.6897306,411588,1.4322845e+25,999,,412,1.4586953e+26,-13.82592,0.14999999,-6.975835
2.7336963e+25,,6.921237,,1.09665e-08,999.0,64,-1.0,-10.0,6.9962645e-17,2858.471,-3.5274532,-1.921237,35.580208,-26.348358,298.2018733024597,-8.830833,inf,3.5274532,1.5,413,-1.4299492,412587,1.4387837e+25,999,,413,1.4621605e+26,-11.221766,0.14999999,-61.28549
0.35601673,,6.9209547,,1.09135865e-08,999.0,64,-1.0,-10.0,7.013205e-17,2865.2754,-3.5274532,-1.920955,35.580208,-26.283669,299.0785207748413,-8.833251,inf,3.5274532,1.5,414,-1.8044716,413586,1.4386661e+25,999,,414,1.4656228e+26,-10.239619,0.14999999,0.6663507
3446452700.0,,6.9232163,,1.0861053e-08,999.0,64,-1.0,-10.0,7.030134e-17,2873.1348,-3.5274532,-1.9232163,35.580208,-26.279726,299.94930934906006,-8.835664,inf,3.5274532,1.5,415,-2.859438,414585,1.4385509e+25,999,,415,1.4690876e+26,-12.6120825,0.14999999,-24.417488
2.0492348e+19,,6.924267,,1.08088996e-08,999.0,64,-1.0,-10.0,7.047076e-17,2880.4949,-3.5274532,-1.9242666,35.580208,-26.327236,300.8072507381439,-8.838071,inf,3.5274532,1.5,416,-2.3600967,415584,1.4384344e+25,999,,416,1.4725551e+26,-9.784086,0.14999999,-45.81279
5737518500000.0,,6.9240284,,1.07571205e-08,999.0,64,-1.0,-10.0,7.064006e-17,2887.3198,-3.5274532,-1.9240286,35.580208,-26.33671,301.6067442893982,-8.840471,inf,3.5274532,1.5,417,-1.8250986,416583,1.438316e+25,999,,417,1.4760194e+26,-12.283643,0.14999999,-30.049904
2.9213392e+18,,6.922825,,1.0705713e-08,999.0,64,-1.0,-10.0,7.0809486e-17,2893.7407,-3.5274532,-1.922825,35.580208,-26.37898,302.50941705703735,-8.842867,inf,3.5274532,1.5,418,-1.4209117,417582,1.4382e+25,999,,418,1.4794806e+26,-9.614227,0.14999999,-43.776188
2.2115183e+17,,6.922754,,1.0654672e-08,999.0,64,-1.0,-10.0,7.097905e-17,2900.6338,-3.5274532,-1.9227539,35.580208,-26.41373,303.3612756729126,-8.845257,inf,3.5274532,1.5,419,-1.8929988,418581,1.4380822e+25,999,,419,1.4829443e+26,-11.021353,0.14999999,-40.710495
0.15566345,,6.923874,,1.0603996e-08,999.0,64,-1.0,-10.0,7.114848e-17,2908.027,-3.5274532,-1.923874,35.580208,-26.349192,304.2056632041931,-8.84764,inf,3.5274532,1.5,420,-2.3931541,419580,1.437967e+25,999,,420,1.4864104e+26,-10.696536,0.14999999,0.9204412
1.7810119,,6.9241743,,1.0553681e-08,999.0,64,-1.0,-10.0,7.131777e-17,2915.0774,-3.5274532,-1.9241743,35.580208,-26.289587,305.1047742366791,-8.8500185,inf,3.5274532,1.5,421,-2.05035,420579,1.4378537e+25,999,,421,1.4898732e+26,-8.996515,0.14999999,-1.0277034
6.9669313e+25,,6.9251695,,1.05037214e-08,999.0,64,-1.0,-10.0,7.148719e-17,2922.4214,-3.5274532,-1.9251695,35.580208,-26.373102,305.99622631073,-8.85239,inf,3.5274532,1.5,422,-2.3441138,421578,1.454248e+25,999,,422,1.4933327e+26,-11.932072,0.14999999,-61.30705
747058.75,,6.9256506,,1.0454119e-08,999.0,64,-1.0,-10.0,7.165674e-17,2929.5503,-3.5274532,-1.9256508,35.580208,-26.344833,306.9121644496918,-8.854757,inf,3.5274532,1.5,423,-2.1287744,422577,1.4541308e+25,999,,423,1.4967946e+26,-10.385041,0.14999999,-14.1866455
45.508507,,6.9249716,,1.04048645e-08,999.0,64,-1.0,-10.0,7.1825866e-17,2936.188,-3.5274532,-1.9249718,35.580208,-26.293604,307.8076066970825,-8.857119,inf,3.5274532,1.5,424,-1.6377552,423576,1.4540164e+25,999,,424,1.50025875e+26,-12.478146,0.14999999,-4.39649
3.5149255e+21,,6.9244366,,1.0355959e-08,999.0,64,-1.0,-10.0,7.19954e-17,2942.8855,-3.5274532,-1.9244365,35.580208,-26.351227,308.68197774887085,-8.859474,inf,3.5274532,1.5,425,-1.697437,424575,1.4539045e+25,999,,425,1.5037195e+26,-11.2373495,0.14999999,-50.556534
0.27241138,,6.924466,,1.0307396e-08,999.0,64,-1.0,-10.0,7.216477e-17,2949.8225,-3.5274532,-1.9244659,35.580208,-26.287722,309.5554242134094,-8.861825,inf,3.5274532,1.5,426,-1.9369518,425574,1.4537901e+25,999,,426,1.5071824e+26,-12.666119,0.14999999,0.9311384
1.4666026e+20,,6.9256525,,1.0259175e-08,999.0,64,-1.0,-10.0,7.233427e-17,2957.2537,-3.5274532,-1.9256526,35.580208,-26.33904,310.4729743003845,-8.864169,inf,3.5274532,1.5,427,-2.431189,426573,1.4536736e+25,999,,427,1.5106418e+26,-9.963297,0.14999999,-47.975307
2031025300.0,,6.925538,,1.021129e-08,999.0,64,-1.0,-10.0,7.250362e-17,2964.1304,-3.5274532,-1.925538,35.580208,-26.32947,311.383261680603,-8.8665085,inf,3.5274532,1.5,428,-1.8766102,427572,1.4535633e+25,999,,428,1.5141033e+26,-14.012364,0.14999999,-22.017828
1.4890657e+25,,6.9272866,,1.0163739e-08,999.0,64,-1.0,-10.0,7.2673084e-17,2971.8062,-3.5274532,-1.9272867,35.580208,-26.411566,312.29110884666443,-8.868842,inf,3.5274532,1.5,429,-2.6757777,428571,1.4569181e+25,999,,429,1.51756125e+26,-12.241618,0.14999999,-61.323498
77505750000.0,,6.928066,,1.0116522e-08,999.0,64,-1.0,-10.0,7.2842385e-17,2979.0684,-3.5274532,-1.9280657,35.580208,-26.41125,313.1313536167145,-8.871171,inf,3.5274532,1.5,430,-2.2622244,429570,1.4568074e+25,999,,430,1.5210212e+26,-12.326491,0.14999999,-26.04999
2.4440634e+16,,6.9277906,,1.0069632e-08,999.0,64,-1.0,-10.0,7.301181e-17,2985.8777,-3.5274532,-1.9277904,35.580208,-26.439816,314.0129249095917,-8.873493,inf,3.5274532,1.5,431,-1.8094003,430569,1.456695e+25,999,,431,1.5244833e+26,-12.629952,0.14999999,-38.496895
1.2257607e+26,,6.927007,,1.0023067e-08,999.0,64,-1.0,-10.0,7.3181066e-17,2992.4673,-3.5274532,-1.9270073,35.580208,-26.520884,314.8780903816223,-8.875811,inf,3.5274532,1.5,432,-1.5895548,431568,1.4849548e+25,999,,432,1.5279416e+26,-11.5637455,0.14999999,-61.23496
79.80892,,6.9269485,,9.976824e-09,999.0,64,-1.0,-10.0,7.335071e-17,2999.3687,-3.5274532,-1.9269484,35.580208,-26.471237,315.758661031723,-8.878123,inf,3.5274532,1.5,433,-1.901481,432567,1.484836e+25,999,,433,1.5314018e+26,-11.882114,0.14999999,-4.796925
7472707.5,,6.926693,,9.930901e-09,999.0,64,-1.0,-10.0,7.3520197e-17,3006.1848,-3.5274532,-1.9266931,35.580208,-26.44849,316.66445446014404,-8.88043,inf,3.5274532,1.5,434,-1.8161235,433566,1.4847194e+25,999,,434,1.5348583e+26,-12.84011,0.14999999,-16.370663
6.172029e+25,,6.927656,,9.885294e-09,999.0,64,-1.0,-10.0,7.3689504e-17,3013.5305,-3.5274532,-1.9276564,35.580208,-26.52816,317.54142713546753,-8.882731,inf,3.5274532,1.5,435,-2.3457315,434565,1.4987886e+25,999,,435,1.5383167e+26,-10.865577,0.14999999,-60.87833
0.11090292,,6.9270606,,9.840002e-09,999.0,64,-1.0,-10.0,7.3858924e-17,3020.1982,-3.5274532,-1.9270605,35.580208,-26.463818,318.4582140445709,-8.885028,inf,3.5274532,1.5,436,-1.6678207,435564,1.4986595e+25,999,,436,1.541771e+26,-11.391209,0.14999999,1.7532758
7332.1665,,6.9248676,,9.795019e-09,999.0,64,-1.0,-10.0,7.4028165e-17,3026.167,-3.5274532,-1.9248675,35.580208,-26.430477,319.30122685432434,-8.887319,inf,3.5274532,1.5,437,-0.96875703,436563,1.4985322e+25,999,,437,1.5452332e+26,-12.072398,0.14999999,-11.667883
3987907.5,,6.926056,,9.7503445e-09,999.0,64,-1.0,-10.0,7.419752e-17,3033.6123,-3.5274532,-1.9260557,35.580208,-26.4082,320.228232383728,-8.889605,inf,3.5274532,1.5,438,-2.4452693,437562,1.4984026e+25,999,,438,1.5486853e+26,-9.484986,0.14999999,-16.446075
3.3087344e+19,,6.925597,,9.705974e-09,999.0,64,-1.0,-10.0,7.4366965e-17,3040.3374,-3.5274532,-1.9255974,35.580208,-26.452942,321.09569120407104,-8.891885,inf,3.5274532,1.5,439,-1.7248706,438561,1.4982749e+25,999,,439,1.5521452e+26,-12.754669,0.14999999,-45.823727
