DenMISELogLast,MountainCar_mu1_higher,NumTrajectories,IWLastEpisode,AvgEpLen,Regret/t,NumTrainableParams,ActionIn1,MountainCar_std0_higher,ReturnMin,ReturnStepMax,ReturnLastEpisode,Regret,IWMean,Bound,DenMISELogFirst,MinEpLen,MountainCar_std1_higher,IWMin,ReturnMax,TimeElapsed,IWFirstEpisode,GridSize,ReturnAbsMax,Iteration,ReturnMean,TimestepsSoFar,IWMax,Delta,MountainCar_mu0_higher,DenMISEMeanLog
-57.19095,-10.0,1473,1.5894063e+24,999.0,6.8972096,,-11.8627615,0.14999999,-3.4355795,34.568863,-1.4206473,10159.59,5.6872174e+25,inf,-32.177383,999,1.5,,,1919.3229892253876,0.00035590678,144,3.4355795,1473,-1.8972096,1471527,5.1587165e+26,3.864631e-10,-1.0,-28.825462
-11.440568,-10.0,1474,47812.87,999.0,6.8974133,,-10.364174,0.14999999,-3.4355795,34.568863,-2.197089,10166.787,5.6871326e+25,inf,-32.178062,999,1.5,,,1921.361320257187,0.00035614852,144,3.4355795,1474,-1.8974133,1472526,5.162181e+26,3.8593892e-10,-1.0,-28.813847
-22.809906,-10.0,1475,267490450.0,999.0,6.898212,,-12.951061,0.14999999,-3.4355795,34.568863,-3.0759041,10174.863,5.6870477e+25,inf,-32.178738,999,1.5,,,1923.2875022888184,0.0003563891,144,3.4355795,1475,-1.8982121,1473525,5.165668e+26,3.8541575e-10,-1.0,-28.809963
-62.559,-10.0,1476,3.2829095e+26,999.0,6.8984942,,-11.309352,0.14999999,-3.4355795,34.568863,-2.314546,10182.178,5.709191e+25,inf,-32.179417,999,1.5,,,1925.1956086158752,0.00035663118,144,3.4355795,1476,-1.8984942,1474524,5.169137e+26,3.8489373e-10,-1.0,-28.833006
-2.5881433,-10.0,1477,6.3714046,999.0,6.89822,,-11.623146,0.14999999,-3.4355795,34.568863,-1.4932754,10188.671,5.709113e+25,inf,-32.180096,999,1.5,,,1927.0634787082672,0.0003568734,144,3.4355795,1477,-1.89822,1475523,5.1726087e+26,3.8437267e-10,-1.0,-28.815416
-5.098665,-10.0,1478,98.86731,999.0,6.898369,,-9.018746,0.14999999,-3.4355795,34.568863,-2.1184802,10195.789,5.709017e+25,inf,-32.18077,999,1.5,,,1928.7728197574615,0.00035711445,144,3.4355795,1478,-1.898369,1476522,5.176063e+26,3.8385276e-10,-1.0,-28.79958
-62.561165,-10.0,1479,1.9632484e+26,999.0,6.898731,,-10.529234,0.14999999,-3.4355795,34.568863,-2.433817,10203.223,5.7222155e+25,inf,-32.181446,999,1.5,,,1930.750300168991,0.00035735566,144,3.4355795,1479,-1.898731,1477521,5.1795395e+26,3.8333384e-10,-1.0,-28.822584
-13.3309355,-10.0,1480,50427.305,999.0,6.899393,,-11.170837,0.14999999,-3.4355795,34.568863,-2.878588,10211.102,5.722126e+25,inf,-32.182125,999,1.5,,,1932.5989837646484,0.0003575984,144,3.4355795,1480,-1.899393,1478520,5.183018e+26,3.8281597e-10,-1.0,-28.812305
0.4504192,-10.0,1481,0.38901263,999.0,6.899207,,-12.136228,0.14999999,-3.4355795,34.568863,-1.6236207,10217.726,5.7220375e+25,inf,-32.1828,999,1.5,,,1934.4251682758331,0.00035783992,144,3.4355795,1481,-1.8992069,1479519,5.1864792e+26,3.8229922e-10,-1.0,-28.792728
-26.159044,-10.0,1482,122181130000.0,999.0,6.8992386,,-12.480115,0.14999999,-3.4355795,34.568863,-1.9466578,10224.672,5.7219513e+25,inf,-32.183475,999,1.5,,,1936.3374552726746,0.0003580816,144,3.4355795,1482,-1.8992388,1480518,5.1899427e+26,3.8178344e-10,-1.0,-28.791132
-38.09122,-10.0,1483,1.0374152e+16,999.0,6.8995385,,-11.95389,0.14999999,-3.4355795,34.568863,-2.343849,10232.016,5.721868e+25,inf,-32.184147,999,1.5,,,1938.0900285243988,0.0003583221,144,3.4355795,1483,-1.8995385,1481517,5.1934284e+26,3.8126874e-10,-1.0,-28.797607
-22.72284,-10.0,1484,3338639400.0,999.0,6.8993273,,-10.48376,0.14999999,-3.4355795,34.568863,-1.5864305,10238.602,5.7217696e+25,inf,-32.184822,999,1.5,,,1939.8597614765167,0.00035856414,144,3.4355795,1484,-1.8993275,1482516,5.1968964e+26,3.807551e-10,-1.0,-28.793674
-7.1098886,-10.0,1485,598.6266,999.0,6.8995705,,-14.252873,0.14999999,-3.4355795,34.568863,-2.2599704,10245.862,5.7216884e+25,inf,-32.185497,999,1.5,,,1941.6457557678223,0.0003588063,144,3.4355795,1485,-1.8995706,1483515,5.200367e+26,3.8024248e-10,-1.0,-28.779272
-62.565884,-10.0,1486,7.752304e+25,999.0,6.89937,,-9.53818,0.14999999,-3.4355795,34.568863,-1.6017886,10252.464,5.7268106e+25,inf,-32.18617,999,1.5,,,1943.4061188697815,0.0003590473,144,3.4355795,1486,-1.8993701,1484514,5.20382e+26,3.7973086e-10,-1.0,-28.80219
-53.430454,-10.0,1487,4.919637e+22,999.0,6.8996005,,-12.094047,0.14999999,-3.4355795,34.568863,-2.2422864,10259.706,5.7267387e+25,inf,-32.186844,999,1.5,,,1945.2417950630188,0.0003592898,144,3.4355795,1487,-1.8996006,1485513,5.207295e+26,3.792203e-10,-1.0,-28.818933
-30.435741,-10.0,1488,6527989600000.0,999.0,6.899353,,-9.242223,0.14999999,-3.4355795,34.568863,-1.5310972,10266.237,5.7266487e+25,inf,-32.187515,999,1.5,,,1947.242195367813,0.0003595311,144,3.4355795,1488,-1.899353,1486512,5.2107724e+26,3.7871076e-10,-1.0,-28.820208
-61.941154,-10.0,1489,2.7726085e+26,999.0,6.899226,,-11.669498,0.14999999,-3.4355795,34.568863,-1.7101057,10272.947,5.745181e+25,inf,-32.188187,999,1.5,,,1949.296201467514,0.0003597726,144,3.4355795,1489,-1.899226,1487511,5.2142323e+26,3.7820225e-10,-1.0,-28.842627
-6.8832555,-10.0,1490,609.88477,999.0,6.8992863,,-11.48572,0.14999999,-3.4355795,34.568863,-1.9891329,10279.937,5.7450886e+25,inf,-32.188858,999,1.5,,,1951.5159220695496,0.0003600142,144,3.4355795,1490,-1.8992863,1488510,5.2177143e+26,3.7769476e-10,-1.0,-28.828074
-2.3612194,-10.0,1491,6.835333,999.0,6.8993816,,-9.908151,0.14999999,-3.4355795,34.568863,-2.0413883,10286.979,5.7449986e+25,inf,-32.18953,999,1.5,,,1953.5525646209717,0.000360256,144,3.4355795,1491,-1.8993816,1489509,5.2211786e+26,3.771883e-10,-1.0,-28.810524
-21.855679,-10.0,1492,1605049900.0,999.0,6.8992424,,-11.081272,0.14999999,-3.4355795,34.568863,-1.6914778,10293.67,5.74491e+25,inf,-32.1902,999,1.5,,,1955.769765138626,0.00036049794,144,3.4355795,1492,-1.8992423,1490508,5.2246455e+26,3.7668285e-10,-1.0,-28.806023
1.1343807,-10.0,1493,0.18948942,999.0,6.899045,,-9.087689,0.14999999,-3.4355795,34.568863,-1.6048126,10300.274,5.744807e+25,inf,-32.19087,999,1.5,,,1958.0039896965027,0.0003607387,144,3.4355795,1493,-1.8990451,1491507,5.2281146e+26,3.7617845e-10,-1.0,-28.786171
-59.341133,-10.0,1494,4.3596755e+24,999.0,6.8985233,,-9.786769,0.14999999,-3.4355795,34.568863,-1.1200702,10306.395,5.745015e+25,inf,-32.19154,999,1.5,,,1960.2854194641113,0.00036098098,144,3.4355795,1494,-1.8985236,1492506,5.231586e+26,3.75675e-10,-1.0,-28.806805
-36.351273,-10.0,1495,2410129800000000.0,999.0,6.898723,,-15.297567,0.14999999,-3.4355795,34.568863,-2.1969802,10313.592,5.7449165e+25,inf,-32.192207,999,1.5,,,1962.608365058899,0.00036122202,144,3.4355795,1495,-1.8987232,1493505,5.2350594e+26,3.751726e-10,-1.0,-28.812027
-62.572594,-10.0,1496,1.2421881e+25,999.0,6.8985085,,-10.020641,0.14999999,-3.4355795,34.568863,-1.5775675,10320.169,5.745666e+25,inf,-32.192875,999,1.5,,,1964.6565024852753,0.00036146323,144,3.4355795,1496,-1.8985087,1494504,5.2385156e+26,3.746712e-10,-1.0,-28.834782
-9.581944,-10.0,1497,627.56055,999.0,6.8978577,,-10.747776,0.14999999,-3.4355795,34.568863,-0.9241219,10326.093,5.745571e+25,inf,-32.193546,999,1.5,,,1966.7422852516174,0.000361706,144,3.4355795,1497,-1.8978578,1495503,5.2419936e+26,3.741708e-10,-1.0,-28.822098
0.9036673,-10.0,1498,0.27467892,999.0,6.897758,,-10.543349,0.14999999,-3.4355795,34.568863,-1.7485571,10332.842,5.7454782e+25,inf,-32.194214,999,1.5,,,1969.0308256149292,0.00036194755,144,3.4355795,1498,-1.897758,1496502,5.245454e+26,3.736714e-10,-1.0,-28.802435
-1.5626814,-10.0,1499,2.978454,999.0,6.8976145,,-8.903347,0.14999999,-3.4355795,34.568863,-1.6822001,10339.523,5.7453865e+25,inf,-32.19488,999,1.5,,,1971.2306690216064,0.00036218925,144,3.4355795,1499,-1.8976142,1497501,5.2489373e+26,3.7317302e-10,-1.0,-28.78446
-62.575264,-10.0,1500,3.529782e+26,999.0,6.8974013,,-11.000208,0.14999999,-3.4355795,34.568863,-1.5782342,10346.102,5.7688295e+25,inf,-32.195545,999,1.5,,,1973.548386335373,0.00036242974,144,3.4355795,1500,-1.8974013,1498500,5.2524023e+26,3.7267558e-10,-1.0,-28.807152
1.9502757,-10.0,1501,0.100330465,999.0,6.8974037,,-11.749519,0.14999999,-3.4355795,34.568863,-1.9016232,10353.004,5.7687267e+25,inf,-32.196213,999,1.5,,,1975.7916703224182,0.00036267177,144,3.4355795,1501,-1.897404,1499499,5.25587e+26,3.721792e-10,-1.0,-28.78685
-14.241705,-10.0,1502,744119.25,999.0,6.8971767,,-9.673708,0.14999999,-3.4355795,34.568863,-1.5557011,10359.56,5.768642e+25,inf,-32.19688,999,1.5,,,1978.103796005249,0.00036291397,144,3.4355795,1502,-1.8971766,1500498,5.2593394e+26,3.716838e-10,-1.0,-28.777351
-30.446524,-10.0,1503,6049045000000.0,999.0,6.896907,,-11.143014,0.14999999,-3.4355795,34.568863,-1.4920522,10366.051,5.7685418e+25,inf,-32.197544,999,1.5,,,1980.170253276825,0.00036315492,144,3.4355795,1503,-1.8969071,1501497,5.2628114e+26,3.7118936e-10,-1.0,-28.778625
-0.57591313,-10.0,1504,0.7172349,999.0,6.896571,,-8.620774,0.14999999,-3.4355795,34.568863,-1.391907,10372.443,5.768461e+25,inf,-32.198208,999,1.5,,,1982.229101896286,0.00036339607,144,3.4355795,1504,-1.8965714,1502496,5.2662658e+26,3.7069592e-10,-1.0,-28.760073
-62.57859,-10.0,1505,1.0137367e+26,999.0,6.8960977,,-11.962864,0.14999999,-3.4355795,34.568863,-1.1835744,10378.627,5.7751023e+25,inf,-32.198875,999,1.5,,,1984.2057039737701,0.00036363874,144,3.4355795,1505,-1.8960977,1503495,5.2697423e+26,3.7020348e-10,-1.0,-28.782724
-12.553075,-10.0,1506,89110.43,999.0,6.896453,,-12.273818,0.14999999,-3.4355795,34.568863,-2.4313266,10386.059,5.775008e+25,inf,-32.19954,999,1.5,,,1986.69398021698,0.0003638802,144,3.4355795,1506,-1.8964529,1504494,5.273201e+26,3.6971198e-10,-1.0,-28.77212
-47.13474,-10.0,1507,5.3470974e+19,999.0,6.8960414,,-9.087863,0.14999999,-3.4355795,34.568863,-1.2761203,10392.334,5.7749165e+25,inf,-32.200203,999,1.5,,,1989.0665183067322,0.0003641218,144,3.4355795,1507,-1.8960415,1505493,5.2766823e+26,3.692215e-10,-1.0,-28.784494
-62.58058,-10.0,1508,4.5013324e+26,999.0,6.896096,,-12.095352,0.14999999,-3.4355795,34.568863,-1.9789933,10399.313,5.8046766e+25,inf,-32.200867,999,1.5,,,1991.1572034358978,0.00036436354,144,3.4355795,1508,-1.8960965,1506492,5.2801455e+26,3.68732e-10,-1.0,-28.807081
-21.555344,-10.0,1509,1156899100.0,999.0,6.8962183,,-12.470264,0.14999999,-3.4355795,34.568863,-2.0800812,10406.394,5.804589e+25,inf,-32.20153,999,1.5,,,1993.1141884326935,0.00036460548,144,3.4355795,1509,-1.8962184,1507491,5.283611e+26,3.682434e-10,-1.0,-28.802456
-40.167393,-10.0,1510,1.050694e+17,999.0,6.89643,,-10.219892,0.14999999,-3.4355795,34.568863,-2.2158732,10413.609,5.8044866e+25,inf,-32.20219,999,1.5,,,1995.0390808582306,0.0003648462,144,3.4355795,1510,-1.89643,1508490,5.287079e+26,3.6775583e-10,-1.0,-28.810162
-19.994047,-10.0,1511,119149560.0,999.0,6.896845,,-8.707456,0.14999999,-3.4355795,34.568863,-2.5233283,10421.133,5.8044027e+25,inf,-32.202854,999,1.5,,,1996.9735374450684,0.00036508843,144,3.4355795,1511,-1.8968449,1509489,5.290549e+26,3.6726922e-10,-1.0,-28.804504
-62.58323,-10.0,1512,1.7224716e+26,999.0,6.896446,,-12.571361,0.14999999,-3.4355795,34.568863,-1.2942619,10427.427,5.8156967e+25,inf,-32.203514,999,1.5,,,1998.8058094978333,0.00036532944,144,3.4355795,1512,-1.8964462,1510488,5.2940215e+26,3.6678358e-10,-1.0,-28.827023
-62.48162,-10.0,1513,2.9199027e+26,999.0,6.8961124,,-10.675633,0.14999999,-3.4355795,34.568863,-1.3917649,10433.818,5.834916e+25,inf,-32.204174,999,1.5,,,2000.7135355472565,0.00036557062,144,3.4355795,1513,-1.8961126,1511487,5.297496e+26,3.6629888e-10,-1.0,-28.849466
-0.052991185,-10.0,1514,0.7212439,999.0,6.896043,,-11.995993,0.14999999,-3.4355795,34.568863,-1.7904366,10440.609,5.83482e+25,inf,-32.204838,999,1.5,,,2002.5889012813568,0.00036581335,144,3.4355795,1514,-1.8960428,1512486,5.300953e+26,3.6581518e-10,-1.0,-28.830606
-19.428705,-10.0,1515,155724030.0,999.0,6.8960567,,-9.302273,0.14999999,-3.4355795,34.568863,-1.9168812,10447.525,5.8347273e+25,inf,-32.205498,999,1.5,,,2004.428504705429,0.00036605485,144,3.4355795,1515,-1.8960567,1513485,5.304432e+26,3.6533238e-10,-1.0,-28.824602
-62.58556,-10.0,1516,4.036785e+26,999.0,6.89628,,-12.672458,0.14999999,-3.4355795,34.568863,-2.2345412,10454.76,5.861263e+25,inf,-32.206158,999,1.5,,,2006.3776845932007,0.0003662965,144,3.4355795,1516,-1.8962798,1514484,5.3078934e+26,3.648506e-10,-1.0,-28.847048
-61.233074,-10.0,1517,1.4591739e+26,999.0,6.896248,,-12.517346,0.14999999,-3.4355795,34.568863,-1.8476565,10461.607,5.8707925e+25,inf,-32.206818,999,1.5,,,2008.4865136146545,0.00036653833,144,3.4355795,1517,-1.8962477,1515483,5.311357e+26,3.6436973e-10,-1.0,-28.868557
-51.137222,-10.0,1518,6.608889e+21,999.0,6.896202,,-8.930018,0.14999999,-3.4355795,34.568863,-1.8268712,10468.435,5.8706994e+25,inf,-32.207474,999,1.5,,,2010.3479270935059,0.0003667789,144,3.4355795,1518,-1.8962021,1516482,5.3148228e+26,3.638898e-10,-1.0,-28.88343
-62.58785,-10.0,1519,4.0647227e+26,999.0,6.896076,,-10.932414,0.14999999,-3.4355795,34.568863,-1.7050244,10475.14,5.8973517e+25,inf,-32.208134,999,1.5,,,2012.4241919517517,0.000367021,144,3.4355795,1519,-1.8960763,1517481,5.3182908e+26,3.6341086e-10,-1.0,-28.905798
0.26456827,-10.0,1520,0.17369244,999.0,6.895636,,-11.829685,0.14999999,-3.4355795,34.568863,-1.2266215,10481.367,5.897264e+25,inf,-32.208794,999,1.5,,,2014.6213450431824,0.00036726333,144,3.4355795,1520,-1.895636,1518480,5.321761e+26,3.6293285e-10,-1.0,-28.886778
-19.588614,-10.0,1521,115962904.0,999.0,6.895327,,-11.905881,0.14999999,-3.4355795,34.568863,-1.4258819,10487.793,5.8971608e+25,inf,-32.20945,999,1.5,,,2017.0298688411713,0.00036750437,144,3.4355795,1521,-1.8953271,1519479,5.3252337e+26,3.624558e-10,-1.0,-28.880848
-12.260829,-10.0,1522,97276.84,999.0,6.8955436,,-13.274474,0.14999999,-3.4355795,34.568863,-2.2250566,10495.018,5.8970736e+25,inf,-32.210106,999,1.5,,,2019.4446725845337,0.00036774558,144,3.4355795,1522,-1.8955437,1520478,5.3287087e+26,3.6197964e-10,-1.0,-28.870108
-62.59048,-10.0,1523,3.262921e+26,999.0,6.895664,,-11.21626,0.14999999,-3.4355795,34.568863,-2.0793061,10502.097,5.9184003e+25,inf,-32.210762,999,1.5,,,2021.7042410373688,0.00036798694,144,3.4355795,1523,-1.8956642,1521477,5.3321653e+26,3.6150452e-10,-1.0,-28.89242
1.4333818,-10.0,1524,0.12489168,999.0,6.8959064,,-11.871937,0.14999999,-3.4355795,34.568863,-2.2651372,10509.361,5.918304e+25,inf,-32.21142,999,1.5,,,2023.8223226070404,0.00036822847,144,3.4355795,1524,-1.8959067,1522476,5.3356447e+26,3.6103026e-10,-1.0,-28.872713
-7.2270985,-10.0,1525,111.15648,999.0,6.896556,,-10.246187,0.14999999,-3.4355795,34.568863,-2.8854334,10517.248,5.918207e+25,inf,-32.212074,999,1.5,,,2025.6888146400452,0.00036847015,144,3.4355795,1525,-1.8965558,1523475,5.339106e+26,3.6055692e-10,-1.0,-28.85869
-6.92221,-10.0,1526,435.30313,999.0,6.8962927,,-11.642552,0.14999999,-3.4355795,34.568863,-1.4951638,10523.742,5.9181135e+25,inf,-32.21273,999,1.5,,,2027.68781375885,0.000368712,144,3.4355795,1526,-1.8962927,1524474,5.3425696e+26,3.6008455e-10,-1.0,-28.844492
-3.0554998,-10.0,1527,4.7535615,999.0,6.8967514,,-10.363359,0.14999999,-3.4355795,34.568863,-2.5968711,10531.34,5.9180074e+25,inf,-32.213387,999,1.5,,,2029.9135701656342,0.000368954,144,3.4355795,1527,-1.8967514,1525473,5.3460354e+26,3.5961306e-10,-1.0,-28.827787
-4.3757725,-10.0,1528,39.35718,999.0,6.8965006,,-11.597709,0.14999999,-3.4355795,34.568863,-1.5137799,10537.854,5.9179166e+25,inf,-32.214043,999,1.5,,,2032.1269574165344,0.00036919618,144,3.4355795,1528,-1.8965008,1526472,5.3495034e+26,3.5914252e-10,-1.0,-28.811958
-6.770863,-10.0,1529,555.4332,999.0,6.8964257,,-9.907638,0.14999999,-3.4355795,34.568863,-1.7813183,10544.635,5.917813e+25,inf,-32.214695,999,1.5,,,2034.4502139091492,0.00036943707,144,3.4355795,1529,-1.8964256,1527471,5.3529736e+26,3.5867287e-10,-1.0,-28.797718
-20.550272,-10.0,1530,397481600.0,999.0,6.8962364,,-10.611635,0.14999999,-3.4355795,34.568863,-1.6070622,10551.242,5.9177266e+25,inf,-32.215347,999,1.5,,,2036.5342984199524,0.00036967814,144,3.4355795,1530,-1.8962364,1528470,5.356446e+26,3.582042e-10,-1.0,-28.792515
-0.95812804,-10.0,1531,1.7618934,999.0,6.8961697,,-9.117848,0.14999999,-3.4355795,34.568863,-1.793765,10558.035,5.917627e+25,inf,-32.216003,999,1.5,,,2038.3862309455872,0.00036992077,144,3.4355795,1531,-1.8961694,1529469,5.359921e+26,3.577364e-10,-1.0,-28.77451
-61.14483,-10.0,1532,5.2884076e+25,999.0,6.8957553,,-12.400987,0.14999999,-3.4355795,34.568863,-1.2614263,10564.297,5.9209797e+25,inf,-32.216656,999,1.5,,,2040.436084985733,0.00037016216,144,3.4355795,1532,-1.8957552,1530468,5.3633776e+26,3.5726952e-10,-1.0,-28.795809
-39.23843,-10.0,1533,4.9709337e+16,999.0,6.8958106,,-8.539871,0.14999999,-3.4355795,34.568863,-1.9811692,10571.277,5.9208814e+25,inf,-32.217308,999,1.5,,,2042.3367264270782,0.0003704037,144,3.4355795,1533,-1.8958107,1531467,5.3668566e+26,3.5680361e-10,-1.0,-28.802807
-62.597675,-10.0,1534,1.0667443e+26,999.0,6.896208,,-9.515455,0.14999999,-3.4355795,34.568863,-2.5051572,10578.783,5.92774e+25,inf,-32.21796,999,1.5,,,2044.545815706253,0.0003706454,144,3.4355795,1534,-1.896208,1532466,5.370318e+26,3.5633857e-10,-1.0,-28.825014
-49.966537,-10.0,1535,2.0245901e+21,999.0,6.8962927,,-11.352842,0.14999999,-3.4355795,34.568863,-2.026389,10585.81,5.9276454e+25,inf,-32.218613,999,1.5,,,2046.443608045578,0.00037088725,144,3.4355795,1535,-1.8962929,1533465,5.373781e+26,3.558744e-10,-1.0,-28.83896
-1.8678912,-10.0,1536,4.094638,999.0,6.8961525,,-10.161073,0.14999999,-3.4355795,34.568863,-1.680766,10592.49,5.9275513e+25,inf,-32.21926,999,1.5,,,2048.50461268425,0.00037112786,144,3.4355795,1536,-1.8961525,1534464,5.3772466e+26,3.5541117e-10,-1.0,-28.821585
-20.54738,-10.0,1537,278640420.0,999.0,6.896467,,-12.07414,0.14999999,-3.4355795,34.568863,-2.379916,10599.87,5.9274443e+25,inf,-32.219913,999,1.5,,,2050.531234741211,0.00037137003,144,3.4355795,1537,-1.8964672,1535463,5.3807145e+26,3.5494885e-10,-1.0,-28.816374
-39.68697,-10.0,1538,1.6488101e+16,999.0,6.895961,,-10.716197,0.14999999,-3.4355795,34.568863,-1.1170439,10605.987,5.9273567e+25,inf,-32.220566,999,1.5,,,2052.4653437137604,0.00037161235,144,3.4355795,1538,-1.8959606,1536462,5.3841844e+26,3.5448744e-10,-1.0,-28.823616
-1.4370075,-10.0,1539,2.3575473,999.0,6.89617,,-13.4323845,0.14999999,-3.4355795,34.568863,-2.2184913,10613.206,5.9272534e+25,inf,-32.221214,999,1.5,,,2054.465008497238,0.0003718534,144,3.4355795,1539,-1.8961701,1537461,5.3876564e+26,3.540269e-10,-1.0,-28.806007
-62.60158,-10.0,1540,1.8120821e+26,999.0,6.8965015,,-10.079535,0.14999999,-3.4355795,34.568863,-2.406918,10620.613,5.938935e+25,inf,-32.221863,999,1.5,,,2056.4619200229645,0.00037209463,144,3.4355795,1540,-1.8965018,1538460,5.3911104e+26,3.535673e-10,-1.0,-28.828123
-23.105568,-10.0,1541,4037489200.0,999.0,6.8967714,,-12.165979,0.14999999,-3.4355795,34.568863,-2.3119302,10627.925,5.938835e+25,inf,-32.22251,999,1.5,,,2058.3310511112213,0.000372336,144,3.4355795,1541,-1.8967713,1539459,5.3945872e+26,3.5310854e-10,-1.0,-28.82458
-36.731552,-10.0,1542,2703163800000000.0,999.0,6.8964596,,-11.847789,0.14999999,-3.4355795,34.568863,-1.4157174,10634.34,5.9387374e+25,inf,-32.223164,999,1.5,,,2060.300266265869,0.00037257897,144,3.4355795,1542,-1.8964593,1540458,5.3980456e+26,3.5265071e-10,-1.0,-28.829895
-11.279334,-10.0,1543,42579.742,999.0,6.896621,,-12.070503,0.14999999,-3.4355795,34.568863,-2.1466715,10641.486,5.938642e+25,inf,-32.22381,999,1.5,,,2062.229347705841,0.00037281925,144,3.4355795,1543,-1.8966213,1541457,5.4015265e+26,3.5219375e-10,-1.0,-28.818693
-17.986935,-10.0,1544,25523034.0,999.0,6.896876,,-7.7148027,0.14999999,-3.4355795,34.568863,-2.2894042,10648.776,5.938547e+25,inf,-32.224457,999,1.5,,,2064.111133337021,0.0003730611,144,3.4355795,1544,-1.8968759,1542456,5.4049894e+26,3.517377e-10,-1.0,-28.811848
-62.60482,-10.0,1545,7.0377704e+25,999.0,6.8965616,,-8.7535925,0.14999999,-3.4355795,34.568863,-1.4111391,10655.1875,5.9429945e+25,inf,-32.225105,999,1.5,,,2065.947056531906,0.00037330313,144,3.4355795,1545,-1.8965615,1543455,5.4084544e+26,3.512825e-10,-1.0,-28.83391
-62.60547,-10.0,1546,3.3174414e+26,999.0,6.896632,,-12.246665,0.14999999,-3.4355795,34.568863,-2.00605,10662.193,5.9643636e+25,inf,-32.225754,999,1.5,,,2067.7225222587585,0.00037354528,144,3.4355795,1546,-1.8966322,1544454,5.4119216e+26,3.5082823e-10,-1.0,-28.855923
-35.152233,-10.0,1547,862451850000000.0,999.0,6.8965225,,-9.429395,0.14999999,-3.4355795,34.568863,-1.7272166,10668.921,5.9642566e+25,inf,-32.2264,999,1.5,,,2069.604210615158,0.00037378617,144,3.4355795,1547,-1.8965228,1545453,5.415391e+26,3.503748e-10,-1.0,-28.860168
-62.60676,-10.0,1548,1.0251347e+26,999.0,6.8970876,,-7.9551096,0.14999999,-3.4355795,34.568863,-2.770682,10676.691,5.9707937e+25,inf,-32.227047,999,1.5,,,2071.598858833313,0.00037402866,144,3.4355795,1548,-1.8970875,1546452,5.4188628e+26,3.4992226e-10,-1.0,-28.882154
-62.607407,-10.0,1549,1.3182286e+26,999.0,6.897143,,-11.00025,0.14999999,-3.4355795,34.568863,-1.9829395,10683.674,5.9792026e+25,inf,-32.22769,999,1.5,,,2073.9530835151672,0.00037426985,144,3.4355795,1549,-1.8971429,1547451,5.422316e+26,3.494706e-10,-1.0,-28.904097
1.8961592,-10.0,1550,0.10307928,999.0,6.897049,,-13.152099,0.14999999,-3.4355795,34.568863,-1.7518481,10690.426,5.9791035e+25,inf,-32.228336,999,1.5,,,2076.122231245041,0.00037451123,144,3.4355795,1550,-1.8970492,1548450,5.425792e+26,3.490198e-10,-1.0,-28.884398
-62.608696,-10.0,1551,2.1936739e+26,999.0,6.8967724,,-12.331591,0.14999999,-3.4355795,34.568863,-1.4675575,10696.894,5.9931493e+25,inf,-32.22898,999,1.5,,,2078.253447532654,0.00037475274,144,3.4355795,1551,-1.8967723,1549449,5.4292498e+26,3.4856992e-10,-1.0,-28.906326
-24.922012,-10.0,1552,7774259700.0,999.0,6.8973117,,-10.688602,0.14999999,-3.4355795,34.568863,-2.7343287,10704.628,5.9930543e+25,inf,-32.229626,999,1.5,,,2080.3313913345337,0.00037499442,144,3.4355795,1552,-1.8973118,1550448,5.4327303e+26,3.4812087e-10,-1.0,-28.903934
-2.5075889,-10.0,1553,6.039261,999.0,6.897541,,-9.324463,0.14999999,-3.4355795,34.568863,-2.253488,10711.882,5.992961e+25,inf,-32.23027,999,1.5,,,2082.214822769165,0.00037523627,144,3.4355795,1553,-1.8975413,1551447,5.4361924e+26,3.476727e-10,-1.0,-28.887098
-54.952633,-10.0,1554,2.5780498e+23,999.0,6.8973722,,-9.691533,0.14999999,-3.4355795,34.568863,-1.6346285,10718.516,5.992886e+25,inf,-32.230915,999,1.5,,,2084.124132156372,0.00037547824,144,3.4355795,1554,-1.897372,1552446,5.4396567e+26,3.472254e-10,-1.0,-28.904066
-39.87889,-10.0,1555,8.916342e+16,999.0,6.897483,,-10.702045,0.14999999,-3.4355795,34.568863,-2.0695503,10725.586,5.992796e+25,inf,-32.231556,999,1.5,,,2085.9838728904724,0.00037571896,144,3.4355795,1555,-1.8974829,1553445,5.443123e+26,3.467789e-10,-1.0,-28.911299
0.6052928,-10.0,1556,0.35336733,999.0,6.8973484,,-11.62727,0.14999999,-3.4355795,34.568863,-1.688324,10732.274,5.992691e+25,inf,-32.2322,999,1.5,,,2087.876699447632,0.00037596124,144,3.4355795,1556,-1.8973484,1554444,5.4465916e+26,3.4633335e-10,-1.0,-28.892485
-16.944786,-10.0,1557,3090601.5,999.0,6.896886,,-10.802549,0.14999999,-3.4355795,34.568863,-1.1770886,10738.451,5.9926056e+25,inf,-32.23284,999,1.5,,,2089.7389600276947,0.00037620228,144,3.4355795,1557,-1.8968858,1555443,5.4500625e+26,3.4588862e-10,-1.0,-28.88501
1.3430669,-10.0,1558,0.102826215,999.0,6.896586,,-11.658086,0.14999999,-3.4355795,34.568863,-1.429556,10744.881,5.9925037e+25,inf,-32.233486,999,1.5,,,2091.554076194763,0.0003764449,144,3.4355795,1558,-1.896586,1556442,5.453515e+26,3.4544473e-10,-1.0,-28.865784
