IWMean,MinEpLen,IWFirstEpisode,NumTrainableParams,GridSize,IWLastEpisode,TimeElapsed,ReturnAbsMax,DenMISELogLast,ReturnMin,MountainCar_mu1_higher,DenMISELogFirst,IWMin,MountainCar_std0_higher,ReturnMax,Iteration,ActionIn1,AvgEpLen,ReturnMean,Delta,IWMax,TimestepsSoFar,MountainCar_mu0_higher,Regret,ReturnStepMax,ReturnLastEpisode,MountainCar_std1_higher,Bound,DenMISEMeanLog,Regret/t,NumTrajectories
5.3768832e+25,999,1.5754718e-09,,144,3.5475734e+26,2036.4854505062103,3.622374,-62.516926,-3.622374,-10.0,-12.447625,,0.14999999,,1415,-10.783253,999.0,-1.885309,4.187942e-10,4.898374e+26,1413585,-1.0,9742.712,36.376766,-2.015482,1.5,inf,-27.848963,6.885309,1415
5.3767804e+25,999,1.576587e-09,,144,0.8130848,2038.6029646396637,3.622374,-0.34789443,-3.622374,-10.0,-12.448332,,0.14999999,,1416,-9.485908,999.0,-1.8855263,4.1820292e-10,4.9018135e+26,1414584,-1.0,9749.905,36.376766,-2.1930254,1.5,inf,-27.829702,6.885526,1416
5.376668e+25,999,1.5777e-09,,144,5.580218e+17,2040.7079553604126,3.622374,-41.93098,-3.622374,-10.0,-12.449038,,0.14999999,,1417,-11.2103195,999.0,-1.8852968,4.1761283e-10,4.9052553e+26,1415583,-1.0,9756.466,36.376766,-1.5604068,1.5,inf,-27.839836,6.885297,1417
5.376556e+25,999,1.5788137e-09,,144,0.13872498,2042.9739356040955,3.622374,1.4517921,-3.622374,-10.0,-12.449743,,0.14999999,,1418,-10.829403,999.0,-1.8854877,4.1702403e-10,4.908718e+26,1416582,-1.0,9763.621,36.376766,-2.1560342,1.5,inf,-27.819347,6.8854876,1418
5.376433e+25,999,1.5799254e-09,,144,1.6692842,2045.2177503108978,3.622374,-1.6646626,-3.622374,-10.0,-12.450448,,0.14999999,,1419,-11.356473,999.0,-1.8859164,4.1643644e-10,4.9121647e+26,1417581,-1.0,9771.115,36.376766,-2.493571,1.5,inf,-27.80108,6.885916,1419
5.376326e+25,999,1.5810407e-09,,144,2.369898,2047.3916339874268,3.622374,-1.2525927,-3.622374,-10.0,-12.451153,,0.14999999,,1420,-11.071402,999.0,-1.8858526,4.1585013e-10,4.915614e+26,1418580,-1.0,9777.91,36.376766,-1.7953082,1.5,inf,-27.78257,6.885853,1420
5.376219e+25,999,1.582154e-09,,144,0.35356295,2049.49360704422,3.622374,0.052601572,-3.622374,-10.0,-12.451857,,0.14999999,,1421,-12.604822,999.0,-1.8854868,4.1526504e-10,4.9190652e+26,1419579,-1.0,9784.277,36.376766,-1.3665282,1.5,inf,-27.763145,6.8854866,1421
5.376118e+25,999,1.5832679e-09,,144,2.1237627e+23,2051.5414419174194,3.622374,-54.62654,-3.622374,-10.0,-12.45256,,0.14999999,,1422,-8.571937,999.0,-1.8854866,4.1468118e-10,4.9225192e+26,1420578,-1.0,9791.162,36.376766,-1.8848394,1.5,inf,-27.782219,6.8854866,1422
5.3842546e+25,999,1.5843795e-09,,144,1.17436815e+26,2053.642372608185,3.622374,-62.522564,-3.622374,-10.0,-12.453263,,0.14999999,,1423,-10.18983,999.0,-1.8858867,4.1409856e-10,4.925957e+26,1421577,-1.0,9798.617,36.376766,-2.4546993,1.5,inf,-27.80678,6.8858867,1423
5.38414e+25,999,1.585492e-09,,144,35444.125,2055.7409353256226,3.622374,-11.002348,-3.622374,-10.0,-12.453965,,0.14999999,,1424,-9.418592,999.0,-1.8857701,4.135172e-10,4.9294157e+26,1422576,-1.0,9805.337,36.376766,-1.7201725,1.5,inf,-27.795164,6.88577,1424
5.3983732e+25,999,1.5866053e-09,,144,2.0441127e+26,2057.8061289787292,3.622374,-61.887814,-3.622374,-10.0,-12.454667,,0.14999999,,1425,-8.126219,999.0,-1.8860409,4.1293696e-10,4.932858e+26,1423575,-1.0,9812.608,36.376766,-2.2714999,1.5,inf,-27.819248,6.8860407,1425
5.408629e+25,999,1.5877193e-09,,144,1.4788599e+26,2059.8198761940002,3.622374,-62.52467,-3.622374,-10.0,-12.455369,,0.14999999,,1426,-12.087188,999.0,-1.8861378,4.1235804e-10,4.936303e+26,1424574,-1.0,9819.633,36.376766,-2.0243747,1.5,inf,-27.843771,6.886138,1426
5.408516e+25,999,1.5888342e-09,,144,4881765000000.0,2061.7494053840637,3.622374,-30.148777,-3.622374,-10.0,-12.45607,,0.14999999,,1427,-12.321837,999.0,-1.8858817,4.117803e-10,4.93975e+26,1425573,-1.0,9826.153,36.376766,-1.5205413,1.5,inf,-27.845554,6.8858814,1427
5.4084055e+25,999,1.5899497e-09,,144,2.7116472e+18,2063.8667783737183,3.622374,-43.484097,-3.622374,-10.0,-12.456771,,0.14999999,,1428,-11.843529,999.0,-1.8856409,4.1120377e-10,4.9431995e+26,1426572,-1.0,9832.695,36.376766,-1.5418817,1.5,inf,-27.856672,6.885641,1428
5.408282e+25,999,1.5910601e-09,,144,16488963000.0,2066.1155290603638,3.622374,-25.412863,-3.622374,-10.0,-12.457471,,0.14999999,,1429,-12.405712,999.0,-1.8851777,4.1062845e-10,4.9466516e+26,1427571,-1.0,9838.919,36.376766,-1.2240319,1.5,inf,-27.855143,6.8851776,1429
5.4081745e+25,999,1.5921742e-09,,144,6724964000000000.0,2068.2897939682007,3.622374,-37.31952,-3.622374,-10.0,-12.45817,,0.14999999,,1430,-9.112603,999.0,-1.8853348,4.1005438e-10,4.950106e+26,1428570,-1.0,9846.029,36.376766,-2.109691,1.5,inf,-27.861923,6.885335,1430
5.427588e+25,999,1.5932891e-09,,144,2.795122e+26,2070.357639312744,3.622374,-62.52817,-3.622374,-10.0,-12.458869,,0.14999999,,1431,-13.6705065,999.0,-1.8856306,4.0948142e-10,4.953544e+26,1429569,-1.0,9853.338,36.376766,-2.3086538,1.5,inf,-27.886314,6.8856306,1431
5.4346077e+25,999,1.5944017e-09,,144,1.021972e+26,2072.4905252456665,3.622374,-62.52887,-3.622374,-10.0,-12.459568,,0.14999999,,1432,-12.67457,999.0,-1.8860772,4.0890977e-10,4.957003e+26,1430568,-1.0,9860.862,36.376766,-2.5251198,1.5,inf,-27.91067,6.886077,1432
5.4576214e+25,999,1.5955152e-09,,144,3.3145445e+26,2074.585640668869,3.622374,-62.091774,-3.622374,-10.0,-12.460266,,0.14999999,,1433,-9.826908,999.0,-1.8859736,4.0833925e-10,4.9604457e+26,1431567,-1.0,9867.6,36.376766,-1.7377362,1.5,inf,-27.934704,6.8859735,1433
5.4575024e+25,999,1.5966293e-09,,144,247388980000000.0,2076.471310377121,3.622374,-34.051853,-3.622374,-10.0,-12.460963,,0.14999999,,1434,-12.318302,999.0,-1.8862011,4.0776993e-10,4.9638908e+26,1432566,-1.0,9874.8125,36.376766,-2.2123399,1.5,inf,-27.93914,6.886201,1434
5.457384e+25,999,1.5977413e-09,,144,2.762702e+16,2078.256425857544,3.622374,-38.633327,-3.622374,-10.0,-12.46166,,0.14999999,,1435,-10.464201,999.0,-1.8861091,4.0720183e-10,4.9673573e+26,1433565,-1.0,9881.566,36.376766,-1.7542381,1.5,inf,-27.946754,6.8861094,1435
5.457255e+25,999,1.5988539e-09,,144,5.599887,2080.0170772075653,3.622374,-2.3692374,-3.622374,-10.0,-12.4623575,,0.14999999,,1436,-10.216182,999.0,-1.8858837,4.0663486e-10,4.9707884e+26,1434564,-1.0,9888.129,36.376766,-1.5622375,1.5,inf,-27.929121,6.885884,1436
5.457141e+25,999,1.5999705e-09,,144,521949.5,2081.823320388794,3.622374,-13.734189,-3.622374,-10.0,-12.463054,,0.14999999,,1437,-14.89846,999.0,-1.886025,4.0606912e-10,4.9742405e+26,1435563,-1.0,9895.218,36.376766,-2.0889394,1.5,inf,-27.919413,6.886025,1437
5.458572e+25,999,1.6010817e-09,,144,2.2387146e+25,2083.8477861881256,3.622374,-62.53305,-3.622374,-10.0,-12.463749,,0.14999999,,1438,-12.355946,999.0,-1.8864623,4.0550452e-10,4.9776952e+26,1436562,-1.0,9902.732,36.376766,-2.5151105,1.5,inf,-27.943647,6.886462,1438
5.4584474e+25,999,1.6021937e-09,,144,2.3592386e+18,2085.9711713790894,3.622374,-43.20438,-3.622374,-10.0,-12.464444,,0.14999999,,1439,-11.162916,999.0,-1.8862935,4.0494114e-10,4.981152e+26,1437561,-1.0,9909.377,36.376766,-1.6432904,1.5,inf,-27.954414,6.8862934,1439
5.4583256e+25,999,1.6033064e-09,,144,0.3986364,2088.0024905204773,3.622374,0.38846275,-3.622374,-10.0,-12.465138,,0.14999999,,1440,-11.113471,999.0,-1.8860898,4.0437892e-10,4.984593e+26,1438560,-1.0,9915.969,36.376766,-1.5928963,1.5,inf,-27.934916,6.88609,1440
5.458205e+25,999,1.6044199e-09,,144,0.43115067,2090.0378365516663,3.622374,0.018287979,-3.622374,-10.0,-12.465833,,0.14999999,,1441,-7.6385465,999.0,-1.8857737,4.0381784e-10,4.9880358e+26,1439559,-1.0,9922.4,36.376766,-1.430678,1.5,inf,-27.915684,6.8857737,1441
5.463389e+25,999,1.6055343e-09,,144,7.6458415e+25,2092.065236568451,3.622374,-62.535828,-3.622374,-10.0,-12.466527,,0.14999999,,1442,-13.892364,999.0,-1.8855754,4.0325798e-10,4.9915e+26,1440558,-1.0,9929.0,36.376766,-1.5998938,1.5,inf,-27.939857,6.8855753,1442
5.4744347e+25,999,1.6066493e-09,,144,1.6107773e+26,2093.9826407432556,3.622374,-62.536522,-3.622374,-10.0,-12.46722,,0.14999999,,1443,-11.009277,999.0,-1.8856652,4.0269924e-10,4.9949474e+26,1441557,-1.0,9936.015,36.376766,-2.0152035,1.5,inf,-27.964012,6.885665,1443
5.4743194e+25,999,1.6077621e-09,,144,0.104524136,2096.2273976802826,3.622374,1.8841146,-3.622374,-10.0,-12.467913,,0.14999999,,1444,-11.662871,999.0,-1.8856069,4.021417e-10,4.9983977e+26,1442556,-1.0,9942.816,36.376766,-1.8013784,1.5,inf,-27.94349,6.885607,1444
5.4741935e+25,999,1.6088757e-09,,144,232.45267,2098.4962849617004,3.622374,-5.979991,-3.622374,-10.0,-12.468605,,0.14999999,,1445,-11.454834,999.0,-1.8857613,4.015853e-10,5.001831e+26,1443555,-1.0,9949.925,36.376766,-2.1087344,1.5,inf,-27.928476,6.8857613,1445
5.474067e+25,999,1.6099869e-09,,144,37308.754,2100.561449766159,3.622374,-13.121787,-3.622374,-10.0,-12.469296,,0.14999999,,1446,-13.869034,999.0,-1.8851627,4.0103001e-10,5.0052857e+26,1444554,-1.0,9955.945,36.376766,-1.0202335,1.5,inf,-27.918396,6.885163,1446
5.4820463e+25,999,1.6111019e-09,,144,1.1704146e+26,2102.6569612026215,3.622374,-62.53929,-3.622374,-10.0,-12.469988,,0.14999999,,1447,-11.223704,999.0,-1.8854989,4.0047593e-10,5.0087426e+26,1445553,-1.0,9963.316,36.376766,-2.3714063,1.5,inf,-27.94249,6.885499,1447
5.481925e+25,999,1.6122178e-09,,144,0.10293252,2104.728540420532,3.622374,1.1426368,-3.622374,-10.0,-12.470679,,0.14999999,,1448,-10.911363,999.0,-1.8859277,3.9992298e-10,5.0121833e+26,1446552,-1.0,9970.823,36.376766,-2.5063715,1.5,inf,-27.922586,6.8859277,1448
5.4818065e+25,999,1.6133314e-09,,144,0.10018967,2106.8088991642,3.622374,1.8077983,-3.622374,-10.0,-12.47137,,0.14999999,,1449,-11.364098,999.0,-1.8857394,3.9937115e-10,5.015626e+26,1447551,-1.0,9977.437,36.376766,-1.6135525,1.5,inf,-27.902227,6.8857393,1449
5.481687e+25,999,1.6144426e-09,,144,25.601574,2108.8523190021515,3.622374,-4.0676093,-3.622374,-10.0,-12.472059,,0.14999999,,1450,-13.28212,999.0,-1.8854337,3.9882048e-10,5.0190905e+26,1448550,-1.0,9983.879,36.376766,-1.4421988,1.5,inf,-27.88596,6.8854337,1450
5.4950457e+25,999,1.6155547e-09,,144,1.9569974e+26,2110.844803571701,3.622374,-62.54205,-3.622374,-10.0,-12.472749,,0.14999999,,1451,-11.350825,999.0,-1.8851463,3.9827094e-10,5.0225378e+26,1449549,-1.0,9990.348,36.376766,-1.4681292,1.5,inf,-27.910004,6.885146,1451
5.4949313e+25,999,1.6166706e-09,,144,0.5919415,2112.884151697159,3.622374,0.061672214,-3.622374,-10.0,-12.473437,,0.14999999,,1452,-10.558306,999.0,-1.8852755,3.9772258e-10,5.0259877e+26,1450548,-1.0,9997.42,36.376766,-2.073127,1.5,inf,-27.89092,6.8852754,1452
5.494804e+25,999,1.617781e-09,,144,0.20179735,2114.8673417568207,3.622374,-0.29152742,-3.622374,-10.0,-12.474126,,0.14999999,,1453,-11.064496,999.0,-1.8847587,3.971753e-10,5.0294207e+26,1451547,-1.0,10003.555,36.376766,-1.1344103,1.5,inf,-27.872093,6.884759,1453
5.4946948e+25,999,1.6188983e-09,,144,5.6693664,2116.8725986480713,3.622374,-5.0643578,-3.622374,-10.0,-12.474814,,0.14999999,,1454,-11.031553,999.0,-1.8840555,3.966292e-10,5.0328754e+26,1452546,-1.0,10009.417,36.376766,-0.86219984,1.5,inf,-27.856567,6.8840556,1454
5.4945716e+25,999,1.6200103e-09,,144,0.10864414,2119.0524814128876,3.622374,1.8531808,-3.622374,-10.0,-12.475502,,0.14999999,,1455,-10.784356,999.0,-1.8840016,3.9608414e-10,5.0363323e+26,1453545,-1.0,10016.223,36.376766,-1.8056796,1.5,inf,-27.836332,6.8840017,1455
5.4944513e+25,999,1.6211231e-09,,144,0.24814351,2121.163431406021,3.622374,1.0348971,-3.622374,-10.0,-12.476189,,0.14999999,,1456,-12.782886,999.0,-1.8839611,3.955403e-10,5.0397726e+26,1454544,-1.0,10023.047,36.376766,-1.8248675,1.5,inf,-27.81665,6.883961,1456
5.516641e+25,999,1.6222367e-09,,144,3.2503735e+26,2123.272132873535,3.622374,-62.546177,-3.622374,-10.0,-12.476875,,0.14999999,,1457,-10.4327965,999.0,-1.8837143,3.949975e-10,5.043215e+26,1455543,-1.0,10029.572,36.376766,-1.5244809,1.5,inf,-27.840668,6.883714,1457
5.5165233e+25,999,1.6233509e-09,,144,6.4249153,2125.320275783539,3.622374,-2.6371107,-3.622374,-10.0,-12.477561,,0.14999999,,1458,-11.841508,999.0,-1.8834267,3.9445588e-10,5.046679e+26,1456542,-1.0,10036.036,36.376766,-1.4643182,1.5,inf,-27.823544,6.8834267,1458
5.5164084e+25,999,1.6244629e-09,,144,54656770.0,2127.341391801834,3.622374,-18.658762,-3.622374,-10.0,-12.478247,,0.14999999,,1459,-10.791657,999.0,-1.8831699,3.9391532e-10,5.0501264e+26,1457541,-1.0,10042.545,36.376766,-1.50905,1.5,inf,-27.817429,6.88317,1459
5.51628e+25,999,1.6255756e-09,,144,0.48153222,2129.357790708542,3.622374,0.2916163,-3.622374,-10.0,-12.478932,,0.14999999,,1460,-11.769212,999.0,-1.8833215,3.933759e-10,5.053576e+26,1458540,-1.0,10049.649,36.376766,-2.1044142,1.5,inf,-27.798351,6.883322,1460
5.5161686e+25,999,1.6266921e-09,,144,768786100.0,2131.4400057792664,3.622374,-22.402828,-3.622374,-10.0,-12.479617,,0.14999999,,1461,-10.923081,999.0,-1.8828166,3.928376e-10,5.0570085e+26,1459539,-1.0,10055.795,36.376766,-1.1453787,1.5,inf,-27.794807,6.8828163,1461
5.516045e+25,999,1.6278033e-09,,144,0.11295749,2133.2558405399323,3.622374,1.3257465,-3.622374,-10.0,-12.480301,,0.14999999,,1462,-11.319986,999.0,-1.8825209,3.9230036e-10,5.060463e+26,1460538,-1.0,10062.246,36.376766,-1.4506752,1.5,inf,-27.775068,6.8825207,1462
5.515923e+25,999,1.6289152e-09,,144,0.83086467,2135.3833301067352,3.622374,-0.1844522,-3.622374,-10.0,-12.480985,,0.14999999,,1463,-8.559977,999.0,-1.8825599,3.9176426e-10,5.0639194e+26,1461537,-1.0,10069.186,36.376766,-1.939532,1.5,inf,-27.756376,6.88256,1463
5.5265177e+25,999,1.630031e-09,,144,1.568729e+26,2137.4604539871216,3.622374,-62.55097,-3.622374,-10.0,-12.481668,,0.14999999,,1464,-9.260473,999.0,-1.8828632,3.9122924e-10,5.067359e+26,1462536,-1.0,10076.512,36.376766,-2.3267624,1.5,inf,-27.780306,6.882863,1464
5.5348155e+25,999,1.6311443e-09,,144,1.2329734e+26,2139.5600187778473,3.622374,-62.55165,-3.622374,-10.0,-12.482351,,0.14999999,,1465,-11.006224,999.0,-1.8833984,3.9069534e-10,5.070801e+26,1463535,-1.0,10084.179,36.376766,-2.6667676,1.5,inf,-27.80422,6.8833985,1465
5.5346984e+25,999,1.6322554e-09,,144,0.4106844,2141.5784039497375,3.622374,-0.82757044,-3.622374,-10.0,-12.483033,,0.14999999,,1466,-8.963392,999.0,-1.8829135,3.901625e-10,5.0742647e+26,1464534,-1.0,10090.352,36.376766,-1.1725142,1.5,inf,-27.785963,6.8829136,1466
5.562528e+25,999,1.6333703e-09,,144,4.0993698e+26,2143.643938779831,3.622374,-62.553017,-3.622374,-10.0,-12.483715,,0.14999999,,1467,-8.509258,999.0,-1.8828348,3.8963083e-10,5.0777113e+26,1465533,-1.0,10097.119,36.376766,-1.76746,1.5,inf,-27.809843,6.882835,1467
5.5782645e+25,999,1.6344861e-09,,144,2.326804e+26,2145.6954910755157,3.622374,-62.5537,-3.622374,-10.0,-12.484397,,0.14999999,,1468,-10.238438,999.0,-1.8826247,3.8910017e-10,5.0811605e+26,1466532,-1.0,10103.693,36.376766,-1.5744718,1.5,inf,-27.833675,6.8826246,1468
5.578139e+25,999,1.6355963e-09,,144,1.9801794,2147.6079013347626,3.622374,-4.4953737,-3.622374,-10.0,-12.485078,,0.14999999,,1469,-9.358524,999.0,-1.8819137,3.8857062e-10,5.084612e+26,1467531,-1.0,10109.531,36.376766,-0.83812356,1.5,inf,-27.81795,6.8819137,1469
5.5798505e+25,999,1.6367103e-09,,144,2.677051e+25,2149.5611391067505,3.622374,-59.521793,-3.622374,-10.0,-12.485758,,0.14999999,,1470,-10.4968,999.0,-1.8819702,3.880421e-10,5.088046e+26,1468530,-1.0,10116.496,36.376766,-1.9647694,1.5,inf,-27.8397,6.8819704,1470
5.5797287e+25,999,1.6378252e-09,,144,0.96244997,2151.6524653434753,3.622374,-1.070397,-3.622374,-10.0,-12.486438,,0.14999999,,1471,-10.595937,999.0,-1.8816214,3.875147e-10,5.091502e+26,1469529,-1.0,10122.865,36.376766,-1.3690202,1.5,inf,-27.821646,6.8816214,1471
5.579607e+25,999,1.6389378e-09,,144,0.8880301,2153.7174224853516,3.622374,-0.42573938,-3.622374,-10.0,-12.487118,,0.14999999,,1472,-11.932047,999.0,-1.881424,3.8698836e-10,5.094941e+26,1470528,-1.0,10129.456,36.376766,-1.59129,1.5,inf,-27.803217,6.881424,1472
5.579487e+25,999,1.640051e-09,,144,52352766000.0,2155.5611984729767,3.622374,-25.983961,-3.622374,-10.0,-12.487797,,0.14999999,,1473,-11.6940565,999.0,-1.881051,3.864631e-10,5.098402e+26,1471527,-1.0,10135.788,36.376766,-1.3318933,1.5,inf,-27.802147,6.881051,1473
5.5793704e+25,999,1.641165e-09,,144,8236.24,2157.426057577133,3.622374,-9.488813,-3.622374,-10.0,-12.488476,,0.14999999,,1474,-9.229975,999.0,-1.8809857,3.8593892e-10,5.1018455e+26,1472526,-1.0,10142.573,36.376766,-1.7848976,1.5,inf,-27.789879,6.8809857,1474
5.604444e+25,999,1.6422798e-09,,144,3.7155e+26,2159.322809934616,3.622374,-62.558456,-3.622374,-10.0,-12.489154,,0.14999999,,1475,-9.04066,999.0,-1.8812165,3.8541575e-10,5.1052914e+26,1473525,-1.0,10149.795,36.376766,-2.221443,1.5,inf,-27.813618,6.8812165,1475
5.607098e+25,999,1.643389e-09,,144,4.107006e+25,2161.007940530777,3.622374,-62.55913,-3.622374,-10.0,-12.489831,,0.14999999,,1476,-9.000133,999.0,-1.8819107,3.8489373e-10,5.1087394e+26,1474524,-1.0,10157.7,36.376766,-2.9057057,1.5,inf,-27.837318,6.881911,1476
5.6357796e+25,999,1.6445052e-09,,144,4.2527788e+26,2162.901373386383,3.622374,-62.55981,-3.622374,-10.0,-12.490509,,0.14999999,,1477,-10.288625,999.0,-1.8818296,3.8437267e-10,5.11219e+26,1475523,-1.0,10164.463,36.376766,-1.7623614,1.5,inf,-27.860994,6.8818297,1477
5.635655e+25,999,1.645616e-09,,144,158.66959,2165.1467871665955,3.622374,-5.878402,-3.622374,-10.0,-12.491185,,0.14999999,,1478,-11.706246,999.0,-1.8815838,3.8385276e-10,5.115643e+26,1476522,-1.0,10170.98,36.376766,-1.5182407,1.5,inf,-27.846304,6.8815837,1478
5.6355463e+25,999,1.6467337e-09,,144,332.8356,2167.447874069214,3.622374,-6.454065,-3.622374,-10.0,-12.491862,,0.14999999,,1479,-11.766502,999.0,-1.8818063,3.8333384e-10,5.119079e+26,1477521,-1.0,10178.191,36.376766,-2.2104783,1.5,inf,-27.831997,6.8818064,1479
5.635426e+25,999,1.6478461e-09,,144,2014751.6,2169.656439304352,3.622374,-15.290472,-3.622374,-10.0,-12.4925375,,0.14999999,,1480,-10.082504,999.0,-1.8815674,3.8281597e-10,5.122536e+26,1478520,-1.0,10184.72,36.376766,-1.5284916,1.5,inf,-27.82369,6.8815675,1480
5.635307e+25,999,1.648959e-09,,144,5265987000000.0,2171.8294670581818,3.622374,-31.71081,-3.622374,-10.0,-12.493214,,0.14999999,,1481,-8.454884,999.0,-1.882192,3.8229922e-10,5.125977e+26,1479519,-1.0,10192.526,36.376766,-2.8065772,1.5,inf,-27.826473,6.882192,1481
5.650538e+25,999,1.6500727e-09,,144,2.2746905e+26,2173.9265637397766,3.622374,-62.56319,-3.622374,-10.0,-12.493888,,0.14999999,,1482,-11.41491,999.0,-1.8822819,3.8178344e-10,5.129439e+26,1480518,-1.0,10199.542,36.376766,-2.0154593,1.5,inf,-27.850079,6.882282,1482
5.6504226e+25,999,1.6511873e-09,,144,3.9776835,2176.0487220287323,3.622374,-1.7648611,-3.622374,-10.0,-12.494563,,0.14999999,,1483,-12.383372,999.0,-1.8822832,3.8126874e-10,5.132884e+26,1481517,-1.0,10206.426,36.376766,-1.884163,1.5,inf,-27.832668,6.882283,1483
5.6502935e+25,999,1.6522963e-09,,144,108474000000000.0,2178.205013990402,3.622374,-33.382877,-3.622374,-10.0,-12.495236,,0.14999999,,1484,-13.909125,999.0,-1.8825505,3.807551e-10,5.1363313e+26,1482516,-1.0,10213.705,36.376766,-2.2787933,1.5,inf,-27.836554,6.8825502,1484
5.660069e+25,999,1.6534123e-09,,144,1.4682528e+26,2180.3402948379517,3.622374,-62.565212,-3.622374,-10.0,-12.495911,,0.14999999,,1485,-12.238852,999.0,-1.8827337,3.8024248e-10,5.139781e+26,1483515,-1.0,10220.859,36.376766,-2.154929,1.5,inf,-27.860123,6.882734,1485
5.659944e+25,999,1.6545258e-09,,144,5019408500000.0,2182.507571220398,3.622374,-29.94727,-3.622374,-10.0,-12.496584,,0.14999999,,1486,-13.543079,999.0,-1.8828034,3.7973086e-10,5.1432326e+26,1484514,-1.0,10227.846,36.376766,-1.986266,1.5,inf,-27.861689,6.8828034,1486
5.6641323e+25,999,1.6556402e-09,,144,6.3875356e+25,2184.645829439163,3.622374,-62.56656,-3.622374,-10.0,-12.497256,,0.14999999,,1487,-10.229264,999.0,-1.8823465,3.792203e-10,5.1466674e+26,1485513,-1.0,10234.049,36.376766,-1.2034335,1.5,inf,-27.885187,6.8823466,1487
5.664011e+25,999,1.6567522e-09,,144,2795.6758,2186.7493386268616,3.622374,-8.559782,-3.622374,-10.0,-12.497929,,0.14999999,,1488,-15.096183,999.0,-1.8821533,3.7871076e-10,5.150124e+26,1486512,-1.0,10240.645,36.376766,-1.5947002,1.5,inf,-27.87237,6.8821535,1488
5.6652095e+25,999,1.6578648e-09,,144,1.9633149e+25,2188.832302093506,3.622374,-62.5679,-3.622374,-10.0,-12.4986,,0.14999999,,1489,-9.658492,999.0,-1.88246,3.7820225e-10,5.153563e+26,1487511,-1.0,10247.982,36.376766,-2.3387256,1.5,inf,-27.89583,6.88246,1489
5.665093e+25,999,1.6589783e-09,,144,6932500300000.0,2190.9762382507324,3.622374,-30.658152,-3.622374,-10.0,-12.499271,,0.14999999,,1490,-9.806144,999.0,-1.8821714,3.7769476e-10,5.1570245e+26,1488510,-1.0,10254.436,36.376766,-1.4523232,1.5,inf,-27.897844,6.8821716,1490
5.6649776e+25,999,1.6600925e-09,,144,1857393.5,2193.268933534622,3.622374,-17.248962,-3.622374,-10.0,-12.499943,,0.14999999,,1491,-7.347345,999.0,-1.8815632,3.771883e-10,5.160468e+26,1489509,-1.0,10260.41,36.376766,-0.97546625,1.5,inf,-27.890882,6.881563,1491
5.6686134e+25,999,1.6612074e-09,,144,5.5957806e+25,2195.4671199321747,3.622374,-62.569916,-3.622374,-10.0,-12.500613,,0.14999999,,1492,-13.008878,999.0,-1.881514,3.7668285e-10,5.1639144e+26,1490508,-1.0,10267.219,36.376766,-1.8080161,1.5,inf,-27.914272,6.881514,1492
5.6752197e+25,999,1.66232e-09,,144,1.0052762e+26,2197.5115089416504,3.622374,-62.570583,-3.622374,-10.0,-12.501284,,0.14999999,,1493,-11.090662,999.0,-1.8810321,3.7617845e-10,5.167363e+26,1491507,-1.0,10273.381,36.376766,-1.1622038,1.5,inf,-27.937668,6.881032,1493
5.67511e+25,999,1.6634332e-09,,144,0.13042676,2199.6060729026794,3.622374,0.79552674,-3.622374,-10.0,-12.501953,,0.14999999,,1494,-12.523719,999.0,-1.8814623,3.75675e-10,5.1708135e+26,1492506,-1.0,10280.904,36.376766,-2.5238676,1.5,inf,-27.918598,6.881462,1494
5.6749886e+25,999,1.6645441e-09,,144,2.3016923e+22,2201.474552631378,3.622374,-52.415592,-3.622374,-10.0,-12.502622,,0.14999999,,1495,-12.281271,999.0,-1.8813927,3.751726e-10,5.1742468e+26,1493505,-1.0,10287.682,36.376766,-1.7772404,1.5,inf,-27.935143,6.8813925,1495
5.6748816e+25,999,1.6656588e-09,,144,1112847640000000.0,2203.403353214264,3.622374,-35.369904,-3.622374,-10.0,-12.50329,,0.14999999,,1496,-9.479715,999.0,-1.8813894,3.746712e-10,5.1777022e+26,1494504,-1.0,10294.559,36.376766,-1.876403,1.5,inf,-27.94028,6.8813896,1496
5.6747627e+25,999,1.6667743e-09,,144,3.8247856e+21,2205.263568878174,3.622374,-50.573734,-3.622374,-10.0,-12.503959,,0.14999999,,1497,-12.536867,999.0,-1.8814441,3.741708e-10,5.18116e+26,1495503,-1.0,10301.521,36.376766,-1.9632654,1.5,inf,-27.955559,6.881444,1497
5.68401e+25,999,1.6678874e-09,,144,1.4027653e+26,2207.1222529411316,3.622374,-62.573196,-3.622374,-10.0,-12.504626,,0.14999999,,1498,-11.598865,999.0,-1.8809516,3.736714e-10,5.1846e+26,1496502,-1.0,10307.666,36.376766,-1.143901,1.5,inf,-27.97883,6.880952,1498
5.6838933e+25,999,1.6690012e-09,,144,4.8737993,2208.939853668213,3.622374,-2.6781452,-3.622374,-10.0,-12.505294,,0.14999999,,1499,-15.17662,999.0,-1.8813584,3.7317302e-10,5.1880424e+26,1497501,-1.0,10315.156,36.376766,-2.4907508,1.5,inf,-27.962135,6.881358,1499
5.6851053e+25,999,1.6701125e-09,,144,1.9895215e+25,2210.8048951625824,3.622374,-62.575264,-3.622374,-10.0,-12.50596,,0.14999999,,1500,-9.021236,999.0,-1.8816042,3.7267558e-10,5.191487e+26,1498500,-1.0,10322.406,36.376766,-2.2500951,1.5,inf,-27.985357,6.881604,1500
