ReturnMax,BatchSize,InvPendulum_std0_higher,InvPendulum_std3_higher,ActionIn1,Iteration,AvgRet,J,InvPendulum_std1_higher,MinEpLen,InvPendulum_mu0_higher,ReturnMean,InvPendulum_std2_higher,InvPendulum_mu3_higher,AvgEpLen,NatGrad2Norm,InvPendulum_mu1_higher,StepSize,TimestepsSoFar,InvPendulum_mu2_higher,VarJ,NumTrajectories,NatGradInftyNorm
13.860730133185598,100,0.14999999,0.14999999,-3.1248503,19,-105.82033241889545,-105.82033241889545,0.14999999,10,-0.3596313,-105.77231189810877,0.14999999,-1.7422268,42.601578947368424,2.2561898,-0.6873126,0.1,80943,-0.67040265,0.6417813920943465,1900,2.0758808
13.860730133185598,100,0.14999999,0.14999999,-2.9734068,20,-105.67563864065394,-105.67563864065394,0.14999999,10,-0.3143049,-105.76747823523603,0.14999999,-1.5346388,41.874,4.018026,-0.6271393,0.1,83748,-0.7166174,0.45939145776288476,2000,3.1733997
13.860730133185598,100,0.14999999,0.14999999,-3.2440367,21,-106.38745687574175,-106.38745687574175,0.14999999,10,-0.63164485,-105.79700102764106,0.14999999,-1.341334,41.02809523809524,2.1571743,-0.49657574,0.1,86159,-0.79616034,0.606882091475373,2100,1.4634712
13.860730133185598,100,0.14999999,0.14999999,-3.3779297,22,-106.02904432812159,-106.02904432812159,0.14999999,10,-0.5016956,-105.80754845039017,0.14999999,-1.3756804,40.43863636363636,3.2363963,-0.6429229,0.1,88965,-0.7121959,0.5219755268633669,2200,3.213862
13.860730133185598,100,0.14999999,0.14999999,-3.8725162,23,-105.19100506184242,-105.19100506184242,0.14999999,10,-0.50407916,-105.78074221610548,0.14999999,-1.3809534,39.95739130434782,3.6428869,-0.9643091,0.1,91902,-0.74987906,0.9941684403345703,2300,3.4601598
13.860730133185598,100,0.14999999,0.14999999,-3.2008543,24,-100.30790756559897,-100.30790756559897,0.14999999,10,-0.48920164,-105.55270743900105,0.14999999,-1.3329169,39.96041666666667,2.3018312,-1.066536,0.1,95905,-0.40386307,0.9718308348867314,2400,1.8729507
13.860730133185598,100,0.14999999,0.14999999,-3.7575765,25,-98.19295895398375,-98.19295895398375,0.14999999,10,-0.5045919,-105.25831749960035,0.14999999,-1.1456218,40.2956,1.8130193,-1.1561791,0.1,100739,-0.3057199,0.8131338155349438,2500,1.4598919
13.860730133185598,100,0.14999999,0.14999999,-2.7247262,26,-99.81827843217764,-99.81827843217764,0.14999999,10,-0.3586027,-105.0490852277764,0.14999999,-1.1062964,40.57692307692308,1.1335125,-1.0953945,0.1,105500,-0.22624479,0.919852271614827,2600,0.83776027
13.860730133185598,100,0.14999999,0.14999999,-2.720127,27,-100.29232847051988,-100.29232847051988,0.14999999,10,-0.41389778,-104.87290905158173,0.14999999,-1.1281104,40.693333333333335,4.9169946,-1.0474707,0.1,109872,-0.3100208,0.5457942861655453,2700,4.2851067
37.59985916142768,100,0.14999999,0.14999999,-2.372231,28,-115.27394730225947,-115.27394730225947,0.14999999,10,-0.34562537,-105.24437470339164,0.14999999,-0.69959974,45.05571428571429,5.4012575,-0.97978467,0.1,126156,-0.088877246,35.70969052182878,2800,4.4686036
37.59985916142768,100,0.14999999,0.14999999,-1.7219653,29,-101.67780191033243,-101.67780191033243,0.14999999,10,-0.103418216,-105.12138943466546,0.14999999,-1.14646,44.822758620689655,4.3516903,-0.79983515,0.1,129986,-0.12058692,0.6092725596589313,2900,3.4103496
89.09522284867747,100,0.14999999,0.14999999,-2.1954627,30,-97.58833946848435,-97.58833946848435,0.14999999,10,-0.44445318,-104.87028776912608,0.14999999,-1.0444188,45.005,2.8571022,-0.91470605,0.1,135015,0.10180801,4.0086304692145776,3000,2.2861235
139.17083946154216,100,0.14999999,0.14999999,-1.9364431,31,-97.52161818378096,-97.52161818378096,0.14999999,10,-0.21584083,-104.63323391153432,0.14999999,-0.9624441,45.148387096774194,2.8200972,-0.8381508,0.1,139960,-0.027753443,6.458156143441513,3100,1.9876108
139.17083946154216,100,0.14999999,0.14999999,-1.8111638,32,-100.55553582614105,-100.55553582614105,0.14999999,10,-0.39538795,-104.50580584636576,0.14999999,-0.883484,45.7275,4.1315084,-0.87754166,0.1,146328,-0.22651453,2.8532144075226404,3200,3.9250333
139.17083946154216,100,0.14999999,0.14999999,-2.824154,33,-100.83463850952978,-100.83463850952978,0.14999999,10,-0.78789127,-104.39455835131012,0.14999999,-0.96738404,45.942121212121215,2.7301822,-0.8588978,0.1,151609,-0.13034832,3.2040425761000044,3300,2.4263263
139.17083946154216,100,0.14999999,0.14999999,-2.626637,34,-103.38017356936149,-103.38017356936149,0.14999999,10,-0.7844396,-104.36472350478222,0.14999999,-0.85530126,46.004705882352944,1.707285,-0.6162652,0.1,156416,-0.07472564,2.3711447807460955,3400,1.1054628
139.17083946154216,100,0.14999999,0.14999999,-2.6385527,35,-100.4212209776845,-100.4212209776845,0.14999999,10,-0.70498943,-104.25205200400801,0.14999999,-0.949878,46.181714285714285,3.0398717,-0.72681147,0.1,161636,-0.03385192,0.899503853263402,3500,2.5840406
139.17083946154216,100,0.14999999,0.14999999,-2.5726662,36,-100.26843399529209,-100.26843399529209,0.14999999,10,-0.5844189,-104.14139594821035,0.14999999,-1.208282,46.0725,3.507312,-0.73615074,0.1,165861,0.07108169,0.7187576396617277,3600,3.3147075
139.17083946154216,100,0.14999999,0.14999999,-2.8835902,37,-100.99899182719942,-100.99899182719942,0.14999999,10,-0.5533263,-104.05646610710194,0.14999999,-1.5397527,45.946216216216214,1.234735,-0.8464197,0.1,170001,0.06740457,0.5607899692586628,3700,0.67818385
139.17083946154216,100,0.14999999,0.14999999,-3.2682743,38,-101.60431371480652,-101.60431371480652,0.14999999,10,-0.48735023,-103.9919357809889,0.14999999,-1.5935866,45.750263157894736,5.213258,-0.7786013,0.1,173851,0.009134162,0.6630477664625889,3800,4.959351
139.17083946154216,100,0.14999999,0.14999999,-2.120675,39,-101.6193475187571,-101.6193475187571,0.14999999,10,-0.5505078,-103.93110018452143,0.14999999,-1.7413586,45.46974358974359,3.0442579,-0.77673304,0.1,177332,0.50506926,0.38162962546714285,3900,2.204738
139.17083946154216,100,0.14999999,0.14999999,-2.355647,40,-102.71570507969976,-102.71570507969976,0.14999999,10,-0.330034,-103.90071530690088,0.14999999,-1.789326,45.14075,4.1619177,-0.6753417,0.1,180563,0.32762825,0.618934154470061,4000,3.9345462
139.17083946154216,100,0.14999999,0.14999999,-3.0385733,41,-102.11791133040998,-102.11791133040998,0.14999999,10,-0.3870319,-103.85723228308403,0.14999999,-1.8074611,44.87682926829268,2.1972294,-0.79712594,0.1,183995,-0.065826386,0.7009426793212538,4100,1.4967847
139.17083946154216,100,0.14999999,0.14999999,-2.0995598,42,-102.93667270504876,-102.93667270504876,0.14999999,10,-0.2422851,-103.83531419789271,0.14999999,-1.6577827,44.614761904761906,3.4432116,-0.7280295,0.1,187382,-0.05363757,0.6330685799944683,4200,2.9774575
139.17083946154216,100,0.14999999,0.14999999,-2.1866145,43,-100.12745997321468,-100.12745997321468,0.14999999,10,-0.38780308,-103.74908502987694,0.14999999,-1.5689666,44.527906976744184,1.8985434,-0.7570254,0.1,191470,0.2441082,1.3673709428743968,4300,1.5896852
139.17083946154216,100,0.14999999,0.14999999,-2.3919961,44,-99.63022993414648,-99.63022993414648,0.14999999,10,-0.44404513,-103.65547468679216,0.14999999,-1.409998,44.405,0.7196321,-0.8371442,0.1,195382,0.27862617,0.5521427016249525,4400,0.5071661
139.17083946154216,100,0.14999999,0.14999999,-2.7998934,45,-98.8305097231114,-98.8305097231114,0.14999999,10,-0.39332852,-103.5482532431548,0.14999999,-1.3695966,44.446444444444445,0.46757084,-0.812072,0.1,200009,0.29721737,0.8388443007252924,4500,0.30730504
139.17083946154216,100,0.14999999,0.14999999,-2.0897357,46,-98.99687960075843,-98.99687960075843,0.14999999,10,-0.40850908,-103.44931033788532,0.14999999,-1.384026,44.44456521739131,4.0996914,-0.7813415,0.1,204445,0.26887652,0.9504871298043952,4600,3.1588094
139.17083946154216,100,0.14999999,0.14999999,-1.8956063,47,-104.11457370970169,-104.11457370970169,0.14999999,10,-0.44620922,-103.4634648777112,0.14999999,-1.6387008,44.09957446808511,0.39791673,-0.46546054,0.1,207268,0.22400618,0.42686673116589186,4700,0.3193763
139.17083946154216,100,0.14999999,0.14999999,-2.2572877,48,-104.60699268192242,-104.60699268192242,0.14999999,10,-0.428323,-103.48728837363228,0.14999999,-1.6534045,43.76645833333333,4.6934714,-0.4706808,0.1,210079,0.19206855,0.544372194001729,4800,3.8000128
139.17083946154216,100,0.14999999,0.14999999,-2.8266902,49,-99.47600637953532,-99.47600637953532,0.14999999,10,-0.6531776,-103.40542547579356,0.14999999,-1.6187888,43.714285714285715,4.2507567,-0.8506821,0.1,214200,0.036736906,0.8978623790603061,4900,3.8744159
139.17083946154216,100,0.14999999,0.14999999,-3.5448961,50,-100.02175374222602,-100.02175374222602,0.14999999,10,-0.72617114,-103.33775204112222,0.14999999,-1.7525443,43.6412,3.8741052,-0.9364711,0.1,218206,0.4241785,0.5594357976876388,5000,3.0327303
