Delta,ReturnMin,DenMISELogLast,ReturnLastEpisode,LQGmu1_actor,TimestepsSoFar,LQGmu1_higher,IWLastEpisode,ReturnAbsMax,IWMean,IWFirstEpisode,Bound,IWMin,Iteration,IWMax,Regret/t,ReturnStepMax,Regret,ReturnMax,LQGsigma_higher,TimeElapsed,DenMISEMeanLog,DenMISELogFirst,ReturnMean
1.6929068e-10,,-0.144378,0.92015165,-0.49021757,37900,-0.37373737,0.053073384,0.9242744,0.97477275,1.8575519,1.2846692,,1895,3.8072565,0.14997047,0.9687775,284.1941,0.9242744,0.14999999,4278.654726982117,-0.6431593,-0.64288926,0.81514955
1.6911214e-10,,-0.29972237,0.91775787,-0.6418973,37920,-0.47474748,3.5700715,0.9242744,0.97130275,0.5705686,1.2846563,,1896,3.6104367,0.14991635,0.9687775,284.24146,0.9242744,0.14999999,4284.194940090179,-0.64299184,-0.64243704,0.81520367
1.689339e-10,,-0.25061086,0.9218688,-0.8963133,37940,-1.0,0.1977146,0.9242744,1.0284806,8.261939e-07,1.2845719,,1897,4.3633575,0.14986014,0.9687775,284.28467,0.9242744,0.14999999,4288.344720840454,-0.64280033,-0.6426634,0.8152599
1.6875593e-10,,-0.104575366,0.9175223,-0.50206536,37960,-0.53535354,0.16322593,0.9242744,0.9689938,0.2262781,1.2840381,,1898,3.5451527,0.1498062,0.9687775,284.33228,0.9242744,0.14999999,4291.18616271019,-0.6425021,-0.64319044,0.8153138
1.6857826e-10,,-0.2942101,0.92015994,-0.8890158,37980,-0.5151515,3.5558212,0.9242744,0.9702193,0.3138302,1.2840515,,1899,3.5595512,0.14975101,0.9687775,284.3772,0.9242744,0.14999999,4294.346141815186,-0.6423352,-0.64359796,0.815369
1.6840085e-10,,-0.1054179,0.91781247,-1.131438,38000,-1.0,2.2476323,0.9242744,1.0290684,8.2726535e-07,1.2847948,,1900,4.360227,0.14969712,0.9687775,284.42456,0.9242744,0.14999999,4299.173154115677,-0.6420685,-0.64395916,0.8154229
1.6822371e-10,,-0.78352976,0.9082996,-1.1698983,38020,-1.0,3.966171,0.9242744,1.0295216,8.27701e-07,1.2848601,,1901,4.3525352,0.14964819,0.9687775,284.4812,0.9242744,0.14999999,4305.704535245895,-0.6421278,-0.64448535,0.8154718
1.6804687e-10,,-1.0664513,0.9082126,-0.8280279,38040,-1.0,4.0681114,0.9242744,1.0300288,8.28136e-07,1.2849752,,1902,4.3448772,0.14959943,0.9687775,284.5382,0.9242744,0.14999999,4311.06952548027,-0.6423358,-0.64501125,0.8155206
1.678703e-10,,-0.1267072,0.91904384,0.53723097,38060,0.3131313,8.1639545e-13,0.9242744,0.9944742,0.034028314,1.2840323,,1903,16.48463,0.14954507,0.9687775,284.58435,0.9242744,0.14999999,4313.981809616089,-0.6420493,-0.6455369,0.81557494
1.6769403e-10,,-2.0244741,0.34667984,0.7315951,38080,0.6969697,11.422935,0.9242744,1.06579,3.9295008e-07,1.2840302,,1904,24.228083,0.14979136,0.9687775,285.20276,0.9242744,0.14999999,4320.693930864334,-0.64277965,-0.6460444,0.81532866
1.6751801e-10,,-2.22231,0.22987472,-1.082128,38100,-1.0,2.8328402e-28,0.9242744,1.0292206,8.294275e-07,1.2839215,,1905,4.341812,0.15009862,0.9687775,285.93787,0.9242744,0.14999999,4325.362118959427,-0.6435768,-0.64656943,0.8150214
1.6734227e-10,,-0.49703205,0.9094671,-1.0622863,38120,-1.0,3.7634056,0.9242744,1.0295697,8.298627e-07,1.2838978,,1906,4.3342123,0.15004909,0.9687775,285.99365,0.9242744,0.14999999,4330.607556819916,-0.6434848,-0.6470942,0.8150709
1.6716681e-10,,-0.406287,0.9110294,-1.0452955,38140,-1.0,3.6629019,0.9242744,1.029867,8.3029806e-07,1.2838306,,1907,4.3266463,0.14999878,0.9687775,286.04773,0.9242744,0.14999999,4334.786630868912,-0.6433452,-0.6476187,0.81512123
1.6699164e-10,,-0.3390108,0.91180646,-1.0540022,38160,-1.0,3.5665524,0.9242744,1.0301148,8.307337e-07,1.2837209,,1908,4.3191166,0.14994818,0.9687775,286.10107,0.9242744,0.14999999,4339.0452291965485,-0.6431703,-0.648143,0.81517184
1.6681674e-10,,-0.37021413,0.9110575,-1.2666861,38180,-1.0,3.6095765,0.9242744,1.0303863,8.311696e-07,1.2836324,,1909,4.31162,0.14989787,0.9687775,286.15503,0.9242744,0.14999999,4343.696140289307,-0.6430118,-0.648667,0.81522214
1.6664212e-10,,-2.036635,0.90738344,-0.7723445,38200,-1.0,4.1968703,0.9242744,1.0309665,8.3160484e-07,1.2838181,,1910,4.3041573,0.14984971,0.9687775,286.213,0.9242744,0.14999999,4347.9750764369965,-0.6437258,-0.64919066,0.8152703
1.6646777e-10,,-0.16792779,0.92001826,-0.38617787,38220,-0.030303031,1.5263984e-05,0.9242744,1.0363151,3.4760532,1.2829531,,1911,8.059293,0.14979482,0.9687775,286.25793,0.9242744,0.14999999,4352.559685945511,-0.64346105,-0.64971405,0.8153252
1.6629367e-10,,-0.3477664,0.9184202,-0.21505363,38240,-0.45454547,3.3942347,0.9242744,0.97220886,0.7536135,1.2836105,,1912,3.6481414,0.14974093,0.9687775,286.3047,0.9242744,0.14999999,4357.6827754974365,-0.64328796,-0.6484199,0.8153791
1.6611987e-10,,-0.5420348,0.8999422,-0.17477772,38260,-0.27272728,4.2473683,0.9242744,0.9855266,3.8627486,1.2834332,,1913,4.284904,0.14969677,0.9687775,286.36987,0.9242744,0.14999999,4361.073640584946,-0.6432498,-0.6485487,0.81542325
1.6594634e-10,,-0.6181937,0.9010605,-0.5281331,38280,-0.21212122,4.7845187,0.9242744,0.9997037,4.797504,1.2835212,,1914,4.7976,0.14965206,0.9687775,286.43408,0.9242744,0.14999999,4363.940788030624,-0.64324456,-0.64705414,0.81546795
1.6577306e-10,,-0.29130158,0.9218088,-0.6811402,38300,-0.5555556,3.500032,0.9242744,0.9685791,0.16058588,1.2829521,,1915,3.537107,0.14959651,0.9687775,286.4773,0.9242744,0.14999999,4366.8089282512665,-0.6430613,-0.64507306,0.8155235
1.6560006e-10,,-0.23445934,0.92161345,-0.6271276,38320,-0.65656567,3.3175304,0.9242744,0.9706426,0.021825848,1.2830176,,1916,3.4153614,0.14954114,0.9687775,286.52075,0.9242744,0.14999999,4369.766082525253,-0.6428647,-0.64551127,0.8155789
1.6542734e-10,,-0.25936532,0.9203575,-0.6345497,38340,-0.6363636,3.440618,0.9242744,0.9700042,0.03375463,1.2830646,,1917,3.4406238,0.14948642,0.9687775,286.56555,0.9242744,0.14999999,4372.886112213135,-0.64268,-0.64602166,0.8156336
1.6525488e-10,,-0.25506288,0.92255574,-0.5640489,38360,-0.6363636,3.4320962,0.9242744,0.97059315,0.033771645,1.2831132,,1918,3.4362512,0.14943063,0.9687775,286.60803,0.9242744,0.14999999,4378.145945549011,-0.64249367,-0.64652556,0.8156894
1.650827e-10,,-0.27762547,0.9223581,-0.23186341,38380,-0.61616164,3.3050685,0.9242744,0.9703349,0.051290076,1.283022,,1919,3.4578989,0.14937508,0.9687775,286.65076,0.9242744,0.14999999,4382.49382352829,-0.64231896,-0.6470292,0.81574494
1.649108e-10,,-0.5122181,0.9008708,-0.4939893,38400,-0.23232323,4.4388475,0.9242744,0.9944851,4.544723,1.2827438,,1920,4.6000524,0.14933074,0.9687775,286.71497,0.9242744,0.14999999,4385.674038410187,-0.642267,-0.64752346,0.8157893
1.6473914e-10,,-0.2964357,0.9192012,-0.38372904,38420,-0.5151515,3.5419064,0.9242744,0.9714823,0.31448427,1.2828621,,1921,3.5584953,0.14927691,0.9687775,286.761,0.9242744,0.14999999,4388.521906375885,-0.6420901,-0.6456799,0.8158431
1.6456775e-10,,-0.34480578,0.91592896,-0.3991918,38440,-0.43434343,3.5468433,0.9242744,0.97368693,0.96934557,1.2826915,,1922,3.6614995,0.14922476,0.9687775,286.81006,0.9242744,0.14999999,4394.113008260727,-0.6419505,-0.6460366,0.81589526
1.6439665e-10,,-0.33393252,0.91728413,-0.44640088,38460,-0.3939394,3.711741,0.9242744,0.97522086,1.5260985,1.2827088,,1923,3.7427723,0.14917207,0.9687775,286.8579,0.9242744,0.14999999,4398.604964256287,-0.64180416,-0.6460526,0.81594795
1.6422581e-10,,-0.3093903,0.9196956,-0.50632626,38480,-0.45454547,3.6186383,0.9242744,0.9743141,0.751626,1.2827356,,1924,3.6187224,0.14911819,0.9687775,286.90332,0.9242744,0.14999999,4401.484879493713,-0.6416446,-0.6457792,0.81600183
1.6405523e-10,,-0.28821495,0.9210537,-0.53964704,38500,-0.4949495,3.5378537,0.9242744,0.9736286,0.42824826,1.2826824,,1925,3.5628767,0.1490637,0.9687775,286.94763,0.9242744,0.14999999,4407.716517925262,-0.6414745,-0.6459082,0.8160563
1.6388492e-10,,-0.278418,0.9211312,-0.5621576,38520,-0.5151515,3.4669158,0.9242744,0.9734201,0.3146495,1.2826227,,1926,3.53785,0.14900911,0.9687775,286.99158,0.9242744,0.14999999,4413.295717716217,-0.64129984,-0.6462051,0.8161109
1.6371486e-10,,-0.27168867,0.9221821,-0.26647833,38540,-0.53535354,3.4346137,0.9242744,0.9732063,0.22704205,1.2825797,,1927,3.5149817,0.14895403,0.9687775,287.03442,0.9242744,0.14999999,4416.178196668625,-0.6411221,-0.64656085,0.816166
1.6354508e-10,,-0.4567541,0.91104126,-0.37830803,38560,-0.35353535,3.5484648,0.9242744,0.9773552,2.2364762,1.2816986,,1928,3.850665,0.14890486,0.9687775,287.0885,0.9242744,0.14999999,4419.058730602264,-0.6410406,-0.6469618,0.81621516
1.6337555e-10,,-0.3407818,0.9194348,-0.7989646,38580,-0.41414142,3.6343462,0.9242744,0.97617775,1.2276918,1.2817292,,1929,3.6711009,0.14885134,0.9687775,287.13428,0.9242744,0.14999999,4421.945152521133,-0.64089674,-0.64632106,0.8162687
1.6320628e-10,,-0.15129676,0.91889006,-1.0501509,38600,-1.0,1.2603154,0.9242744,1.0292627,8.2912385e-07,1.2820784,,1930,4.339446,0.14879817,0.9687775,287.18042,0.9242744,0.14999999,4425.126393556595,-0.64065576,-0.64620304,0.81632185
1.630373e-10,,-0.36114022,0.91108656,-1.1721264,38620,-1.0,3.6089985,0.9242744,1.0295227,8.295533e-07,1.2819822,,1931,4.331954,0.14874911,0.9687775,287.2345,0.9242744,0.14999999,4428.094336271286,-0.6404962,-0.64672107,0.8163709
1.6286857e-10,,-1.081234,0.9082801,-1.1664765,38640,-1.0,4.059365,0.9242744,1.030017,8.29983e-07,1.2820945,,1932,4.324497,0.14870149,0.9687775,287.29126,0.9242744,0.14999999,4433.244896411896,-0.64070916,-0.6472388,0.8164185
1.627001e-10,,-1.0338118,0.9076742,-0.65041065,38660,-1.0,4.039485,0.9242744,1.0305008,8.304129e-07,1.2821974,,1933,4.317072,0.14865428,0.9687775,287.34875,0.9242744,0.14999999,4436.119202613831,-0.64089733,-0.6477563,0.81646574
1.6253189e-10,,-0.24510373,0.922596,-0.5971949,38680,-0.6363636,3.3834648,0.9242744,0.9714929,0.033830725,1.2817419,,1934,3.4218636,0.14859939,0.9687775,287.39124,0.9242744,0.14999999,4438.974030256271,-0.6406772,-0.64827347,0.81652063
1.6236394e-10,,-0.26175097,0.92163837,-0.63352114,38700,-0.61616164,3.4278672,0.9242744,0.97176486,0.05137959,1.2817843,,1935,3.439824,0.14854509,0.9687775,287.4347,0.9242744,0.14999999,4443.520175933838,-0.6404964,-0.6487729,0.81657493
1.6219624e-10,,-0.24912433,0.9222888,-0.6717444,38720,-0.61616164,3.3892512,0.9242744,0.9723184,0.051404774,1.2818108,,1936,3.4354947,0.14849049,0.9687775,287.47766,0.9242744,0.14999999,4448.31654882431,-0.640309,-0.649263,0.8166295
1.6202882e-10,,-0.23216447,0.9205089,-0.3789637,38740,-0.6363636,3.262612,0.9242744,0.97310567,0.033880807,1.2817951,,1937,3.4091027,0.14843684,0.9687775,287.52222,0.9242744,0.14999999,4451.176844835281,-0.6401127,-0.64975286,0.8166832
1.6186165e-10,,-0.341101,0.91817856,0.82625496,38760,1.0,1.6641999e-18,0.9242744,0.9467107,4.888598e-13,1.2812564,,1938,57.519447,0.14838445,0.9687775,287.5691,0.9242744,0.14999999,4455.2123255729675,-0.63997245,-0.6502515,0.81673557
1.6169474e-10,,-2.3490286,0.16002974,-0.511329,38780,-0.47474748,1.287223e-15,0.9242744,0.9751989,0.57534146,1.2809039,,1939,3.5670714,0.14872313,0.9687775,288.37415,0.9242744,0.14999999,4458.794437408447,-0.64088553,-0.6507673,0.8163969
1.6152808e-10,,-0.27940083,0.9203139,-0.18510145,38800,-0.5151515,3.5157666,0.9242744,0.9747658,0.31615743,1.280941,,1940,3.5162187,0.1486696,0.9687775,288.41907,0.9242744,0.14999999,4464.532483577728,-0.64071226,-0.65098625,0.8164504
1.613617e-10,,-0.5999905,0.8930995,-0.161746,38820,-0.23232323,4.611802,0.9242744,0.9945597,4.562095,1.2814189,,1941,4.611802,0.14863014,0.9687775,288.4911,0.9242744,0.14999999,4467.870479106903,-0.6407045,-0.65133864,0.8164899
1.6119556e-10,,-0.6487522,0.8777581,0.049609154,38840,-0.21212122,4.80925,0.9242744,1.000002,4.8092823,1.2813876,,1942,4.8092823,0.14859861,0.9687775,288.5785,0.9242744,0.14999999,4471.455148220062,-0.64071167,-0.6495061,0.8165214
1.6102966e-10,,-1.2553756,0.48869485,-0.9342118,38860,-1.0,2.1763259e-10,0.9242744,1.0282102,8.302395e-07,1.2798432,,1943,4.329734,0.14876729,0.9687775,289.0548,0.9242744,0.14999999,4476.840911388397,-0.64102834,-0.6475475,0.8163527
1.6086403e-10,,-0.120402195,0.91607976,-0.13024344,38880,-0.17171717,7.345858e-06,0.9242744,1.0098971,5.072756,1.2797687,,1944,5.3064094,0.14871603,0.9687775,289.104,0.9242744,0.14999999,4482.405090332031,-0.6407464,-0.64806205,0.816404
1.6069866e-10,,-0.72053295,0.8634149,-0.583006,38900,-0.17171717,5.261892,0.9242744,1.0106226,5.0621552,1.2796917,,1945,5.2946863,0.14869177,0.9687775,289.20557,0.9242744,0.14999999,4487.86879658699,-0.6407828,-0.6459702,0.81642824
1.6053356e-10,,-0.26269174,0.92140776,-1.0611955,38920,-0.65656567,3.0667806,0.9242744,0.9733781,0.021790389,1.2806429,,1946,3.3859355,0.14863789,0.9687775,289.24927,0.9242744,0.14999999,4490.756558418274,-0.6405833,-0.643885,0.8164821
1.6036869e-10,,-0.40505692,0.9107264,-1.0244066,38940,-1.0,3.6693652,0.9242744,1.0296288,8.276197e-07,1.2808325,,1947,4.329001,0.14858949,0.9687775,289.3037,0.9242744,0.14999999,4493.65748000145,-0.64047617,-0.64438754,0.8165305
1.6020407e-10,,-0.2747468,0.9126497,-0.7915809,38960,-1.0,3.4545455,0.9242744,1.0298053,8.2804524e-07,1.280668,,1948,4.321615,0.14854014,0.9687775,289.3562,0.9242744,0.14999999,4496.557798624039,-0.64027345,-0.64490104,0.8165799
1.6003973e-10,,-0.1570951,0.9200777,-0.71333635,38980,-0.65656567,2.0754647,0.9242744,0.9728023,0.021823736,1.2796489,,1949,3.3845153,0.14848703,0.9687775,289.40125,0.9242744,0.14999999,4499.559034347534,-0.6400106,-0.64541423,0.816633
1.5987563e-10,,-0.20967244,0.92205185,-0.38950452,39000,-0.67676765,3.1839955,0.9242744,0.97441334,0.01387168,1.2795774,,1950,3.352398,0.14843303,0.9687775,289.44434,0.9242744,0.14999999,4502.518132448196,-0.6398041,-0.645916,0.816687
1.5971179e-10,,-0.33304575,0.914635,-1.0604565,39020,-1.0,0.0009386187,0.9242744,1.0284284,8.293049e-07,1.2791004,,1951,4.318686,0.14838278,0.9687775,289.49475,0.9242744,0.14999999,4509.763122320175,-0.63966006,-0.64642155,0.81673723
1.5954818e-10,,-0.39883265,0.9105302,-0.8210119,39040,-1.0,3.6538892,0.9242744,1.028712,8.2972974e-07,1.2790315,,1952,4.311357,0.14833474,0.9687775,289.54944,0.9242744,0.14999999,4512.725656270981,-0.6395224,-0.646934,0.8167853
1.5938484e-10,,-0.13540623,0.9191926,0.21655095,39060,0.13131313,5.381717e-09,0.9242744,1.0160569,0.75686693,1.2786773,,1953,12.571168,0.14828229,0.9687775,289.59534,0.9242744,0.14999999,4516.044028520584,-0.6392499,-0.64744616,0.8168377
1.5922173e-10,,-1.6734921,0.4611682,-0.5704216,39080,-0.65656567,6.227922e-07,0.9242744,0.97272784,0.021870844,1.278664,,1954,3.380807,0.14846432,0.9687775,290.09924,0.9242744,0.14999999,4519.442130088806,-0.6397719,-0.6475706,0.8166557
1.5905889e-10,,-0.26429778,0.92052746,-0.58308077,39100,-0.47474748,2.82658,0.9242744,0.9744982,0.5737923,1.2789491,,1955,3.5669432,0.14841115,0.9687775,290.14392,0.9242744,0.14999999,4525.142883062363,-0.639594,-0.64807105,0.81670886
1.5889629e-10,,-0.2601187,0.9217198,-0.76252884,39120,-0.6363636,3.2388227,0.9242744,0.9731531,0.033831246,1.2790763,,1956,3.3998036,0.14835745,0.9687775,290.18726,0.9242744,0.14999999,4531.9726803302765,-0.63941324,-0.64828897,0.81676257
1.5873394e-10,,-0.17593946,0.921111,-0.7846544,39140,-0.67676765,2.6930566,0.9242744,0.97504324,0.013911503,1.2787486,,1957,3.343784,0.14830416,0.9687775,290.2312,0.9242744,0.14999999,4537.873982429504,-0.6391902,-0.6487828,0.81681585
1.5857185e-10,,-0.15970607,0.92092353,0.2704587,39160,0.47474748,1.5374984e-15,0.9242744,1.014085,0.0006324692,1.2787161,,1958,19.617403,0.148251,0.9687775,290.2754,0.9242744,0.14999999,4543.364565610886,-0.6389582,-0.6492865,0.816869
1.5841001e-10,,-1.7627608,0.44873357,-0.64474964,39180,-0.6969697,1.4382813e-08,0.9242744,0.9768055,0.0086879805,1.278408,,1959,3.3104286,0.14843893,0.9687775,290.79187,0.9242744,0.14999999,4546.47461771965,-0.6395265,-0.6497968,0.8166811
1.582484e-10,,-0.23820111,0.92084444,-0.74541235,39200,-0.67676765,3.2989407,0.9242744,0.9756569,0.013932667,1.2784078,,1960,3.337605,0.14838576,0.9687775,290.83606,0.9242744,0.14999999,4549.766806125641,-0.6393336,-0.6503027,0.81673425
1.5808704e-10,,-0.18511373,0.92168605,-0.7036781,39220,-0.6969697,3.0378392,0.9242744,0.97768354,0.008696746,1.2783169,,1961,3.30264,0.14833218,0.9687775,290.8794,0.9242744,0.14999999,4553.938678026199,-0.6391146,-0.65080565,0.81678784
1.5792592e-10,,-0.20893535,0.9210847,-0.74256617,39240,-0.6969697,3.2743416,0.9242744,0.9782065,0.008701144,1.2783468,,1962,3.2987683,0.14827913,0.9687775,290.92358,0.9242744,0.14999999,4557.488164424896,-0.63890696,-0.65131104,0.8168409
1.5776508e-10,,-0.18485321,0.92141074,-0.6104909,39260,-0.7171717,3.1541028,0.9242744,0.9807764,0.0053336276,1.2783165,,1963,3.2607312,0.14822578,0.9687775,290.9673,0.9242744,0.14999999,4561.715382099152,-0.63868684,-0.6518161,0.81689423
1.5760444e-10,,-0.24597944,0.9217658,0.41447806,39280,0.23232323,4.744645e-07,0.9242744,1.004051,0.16290748,1.2783091,,1964,15.05499,0.14817238,0.9687775,291.01062,0.9242744,0.14999999,4566.038029193878,-0.6384968,-0.6523227,0.81694764
1.574441e-10,,-1.9236062,0.40201226,-0.71439976,39300,-0.6969697,2.178742e-11,0.9242744,0.978947,0.008713665,1.2781484,,1965,3.2928455,0.1483835,0.9687775,291.5736,0.9242744,0.14999999,4571.9109988212585,-0.6391499,-0.6527488,0.8167365
1.5728398e-10,,-0.20006748,0.9210249,-0.6150033,39320,-0.6969697,3.226822,0.9242744,0.9794445,0.0087180585,1.2781595,,1966,3.2890096,0.14833057,0.9687775,291.6178,0.9242744,0.14999999,4574.840672254562,-0.6389374,-0.65325314,0.81678945
1.571241e-10,,-0.2430404,0.92089194,-0.53949964,39340,-0.67676765,3.1156812,0.9242744,0.97815967,0.013980877,1.2780619,,1967,3.3163328,0.14827764,0.9687775,291.6621,0.9242744,0.14999999,4577.761244773865,-0.6387469,-0.6537573,0.8168424
1.5696446e-10,,-0.26635498,0.92075264,-0.37628907,39360,-0.53535354,3.4699996,0.9242744,0.97461087,0.22879645,1.2779735,,1968,3.4802942,0.14822483,0.9687775,291.70642,0.9242744,0.14999999,4580.765560388565,-0.63856876,-0.6542584,0.8168952
1.5680507e-10,,-0.34608057,0.9191322,-0.5437966,39380,-0.4949495,2.7493558,0.9242744,0.9745459,0.43200842,1.2774909,,1969,3.5275247,0.14817291,0.9687775,291.75244,0.9242744,0.14999999,4584.471799612045,-0.6384335,-0.65465015,0.8169471
1.5664592e-10,,-0.26256013,0.92005885,-0.34704077,39400,-0.5151515,3.3956914,0.9242744,0.97501475,0.31740943,1.2774483,,1970,3.4959903,0.14812058,0.9687775,291.7975,0.9242744,0.14999999,4587.629172563553,-0.63825583,-0.6549385,0.81699944
1.56487e-10,,-0.36937025,0.91407555,-0.5212723,39420,-0.3131313,3.7509136,0.9242744,0.9790007,3.0708284,1.2778151,,1971,4.048407,0.14807129,0.9687775,291.8485,0.9242744,0.14999999,4591.062082052231,-0.6381322,-0.6552849,0.8170487
1.5632834e-10,,-0.2684948,0.9195844,-0.32175988,39440,-0.5151515,3.4758663,0.9242744,0.97574884,0.31718636,1.2775878,,1972,3.4906638,0.14801931,0.9687775,291.89404,0.9242744,0.14999999,4594.596701383591,-0.63795555,-0.6542353,0.8171007
1.561699e-10,,-0.39262173,0.9094808,-0.26456156,39460,-0.33333334,3.9268074,0.9242744,0.9776828,2.6536918,1.2775829,,1973,3.9424334,0.14797246,0.9687775,291.9496,0.9242744,0.14999999,4597.650114059448,-0.6378437,-0.6545815,0.81714755
1.5601172e-10,,-0.4626034,0.90570736,-0.30879298,39480,-0.3131313,4.00828,0.9242744,0.98001754,3.0661006,1.2775775,,1974,4.035708,0.14792758,0.9687775,292.00916,0.9242744,0.14999999,4601.604392528534,-0.6377664,-0.6537441,0.81719244
1.5585379e-10,,-0.40396392,0.9127193,-0.39218515,39500,-0.3131313,3.9817731,0.9242744,0.98059815,3.0628965,1.2775756,,1975,4.0295143,0.14787924,0.9687775,292.06152,0.9242744,0.14999999,4607.637496471405,-0.63765836,-0.6526985,0.8172408
1.5569607e-10,,-0.3271582,0.91870403,-0.19932221,39520,-0.37373737,3.6611485,0.9242744,0.97720057,1.8739065,1.2773945,,1976,3.767964,0.14782786,0.9687775,292.1079,0.9242744,0.14999999,4610.724804162979,-0.6375113,-0.6516551,0.81729215
1.555386e-10,,-0.5700942,0.8826623,-0.22738309,39540,-0.27272728,4.1725845,0.9242744,0.9867359,3.8730545,1.2772,,1977,4.268603,0.14779484,0.9687775,292.1903,0.9242744,0.14999999,4614.910995960236,-0.6374891,-0.6512131,0.8173252
1.5538137e-10,,-0.51619273,0.9016228,-0.266765,39560,-0.27272728,4.257505,0.9242744,0.98735595,3.867437,1.2771981,,1978,4.2615604,0.14775223,0.9687775,292.2539,0.9242744,0.14999999,4619.4043736457825,-0.6374348,-0.6497617,0.8173678
1.5522438e-10,,-0.45203122,0.90207887,0.7598896,39580,0.7979798,4.786164e-11,0.9242744,1.0362589,6.6568493e-09,1.2771959,,1979,27.908607,0.14770937,0.9687775,292.3169,0.9242744,0.14999999,4622.581367254257,-0.6373475,-0.6483138,0.81741065
1.5506764e-10,,-2.275891,0.20988694,-0.3990276,39600,-0.27272728,1.3255572e-09,0.9242744,0.9879346,3.863793,1.2771715,,1980,4.2566986,0.14801621,0.9687775,293.07214,0.9242744,0.14999999,4626.234505414963,-0.63815945,-0.64881897,0.8171038
1.5491111e-10,,-0.31932685,0.91995776,-0.5057671,39620,-0.35353535,3.495647,0.9242744,0.9791432,2.237399,1.2768303,,1981,3.8218522,0.14796436,0.9687775,293.1173,0.9242744,0.14999999,4632.971971750259,-0.6380048,-0.6473744,0.81715566
1.5475483e-10,,-0.27082008,0.920729,-0.25329065,39640,-0.47474748,3.413093,0.9242744,0.9764248,0.5730349,1.2765515,,1982,3.5288692,0.14791209,0.9687775,293.16174,0.9242744,0.14999999,4636.568378210068,-0.6378302,-0.6467503,0.81720793
1.5459879e-10,,-0.46947768,0.9088743,-0.66552967,39660,-0.3131313,3.9278157,0.9242744,0.982797,3.0453875,1.2764498,,1983,3.9947398,0.14786589,0.9687775,293.21802,0.9242744,0.14999999,4640.0498814582825,-0.63775736,-0.6469656,0.8172541
1.5444297e-10,,-0.22436763,0.9222493,-1.0545396,39680,-1.0,0.2770769,0.9242744,1.0260329,8.2890165e-07,1.2764525,,1984,4.372349,0.14781296,0.9687775,293.26086,0.9242744,0.14999999,4644.130436658859,-0.6375579,-0.6459352,0.81730705
1.542874e-10,,-0.38726273,0.9111659,-1.0080832,39700,-1.0,3.6668859,0.9242744,1.0263058,8.2931916e-07,1.2763768,,1985,4.3649325,0.14776564,0.9687775,293.3147,0.9242744,0.14999999,4647.182414770126,-0.63741904,-0.6464391,0.8173544
1.5413207e-10,,-0.23954639,0.91343164,-0.758674,39720,-1.0,3.374597,0.9242744,1.0264329,8.2973764e-07,1.2761729,,1986,4.357548,0.14771724,0.9687775,293.36646,0.9242744,0.14999999,4653.828777074814,-0.6372057,-0.64694273,0.8174028
1.5397697e-10,,-0.17712957,0.9203302,-0.7372072,39740,-0.6969697,2.9174256,0.9242744,0.9792807,0.008667581,1.2767779,,1987,3.29486,0.14766544,0.9687775,293.41125,0.9242744,0.14999999,4662.936730623245,-0.6369611,-0.64744616,0.8174546
1.538221e-10,,-0.18912403,0.920737,-0.6826783,39760,-0.6969697,3.0997653,0.9242744,0.9797074,0.008671905,1.2767296,,1988,3.291061,0.14761353,0.9687775,293.4557,0.9242744,0.14999999,4667.79279756546,-0.6367465,-0.6479449,0.8175065
1.5366745e-10,,-0.21601482,0.9212925,-0.36655825,39780,-0.6969697,3.285956,0.9242744,0.98022735,0.008676227,1.2767699,,1989,3.2872741,0.14756131,0.9687775,293.4994,0.9242744,0.14999999,4673.063347578049,-0.6365453,-0.64844346,0.8175587
1.5351306e-10,,-0.34128806,0.9190066,-0.5821356,39800,-0.35353535,3.7273622,0.9242744,0.9793916,2.2409086,1.2758849,,1990,3.8185852,0.14751035,0.9687775,293.54565,0.9242744,0.14999999,4676.983361005783,-0.6364071,-0.64894176,0.81760967
1.5335891e-10,,-0.24873692,0.9200805,-0.5294968,39820,-0.67676765,2.7952278,0.9242744,0.9788109,0.01390505,1.2763796,,1991,3.3130178,0.14745885,0.9687775,293.59058,0.9242744,0.14999999,4682.682280778885,-0.63622284,-0.64831865,0.81766117
1.5320496e-10,,-0.2620165,0.920484,-0.65272504,39840,-0.53535354,3.4536638,0.9242744,0.97675097,0.22755411,1.2765603,,1992,3.453683,0.1474073,0.9687775,293.63525,0.9242744,0.14999999,4686.3510222435,-0.6360459,-0.6488138,0.8177127
1.5305125e-10,,-0.22535737,0.9226968,-0.5191821,39860,-0.65656567,3.3307953,0.9242744,0.9784618,0.02190654,1.2763996,,1993,3.3320746,0.1473546,0.9687775,293.67773,0.9242744,0.14999999,4690.231910705566,-0.6358517,-0.64920145,0.8177654
1.5289778e-10,,-0.26311728,0.92101806,-0.5549093,39880,-0.53535354,3.4400547,0.9242744,0.9775146,0.22775407,1.2765826,,1994,3.4470055,0.1473028,0.9687775,293.7218,0.9242744,0.14999999,4695.0232129096985,-0.63567567,-0.6496921,0.8178172
1.5274454e-10,,-0.25181362,0.9216443,-0.6182509,39900,-0.53535354,3.392261,0.9242744,0.97801363,0.22784227,1.2765938,,1995,3.4427829,0.14725077,0.9687775,293.76526,0.9242744,0.14999999,4700.73085808754,-0.63549465,-0.65007925,0.81786925
