IWMin,ReturnMax,DenMISELogFirst,TimestepsSoFar,ReturnStepMax,Regret/t,ReturnMin,ReturnMean,IWMean,Delta,Iteration,Bound,TimeElapsed,ReturnAbsMax,LQGmu1_higher,IWFirstEpisode,LQGmu1_actor,Regret,DenMISELogLast,IWLastEpisode,LQGsigma_higher,DenMISEMeanLog,ReturnLastEpisode,IWMax
,0.9371981,-0.5539473,11040,0.98109525,0.18880093,,0.7763191,0.92557824,1.9951398e-09,552,1.650008,673.8568131923676,0.9371981,-0.37373737,3.096721,-0.5274924,104.21814,-0.5177483,4.1905165,0.14999999,-0.7678125,0.9332454,4.326593
,0.9371981,-0.550163,11060,0.98109525,0.18851209,,0.77660793,1.0641934,1.9879307e-09,553,1.652097,675.3010945320129,0.9371981,-0.6363636,0.13867047,-0.699332,104.24719,-0.30578917,2.7747812,0.14999999,-0.7671141,0.9360702,3.401046
,0.9371981,-0.5517189,11080,0.98109525,0.18822497,,0.77689505,1.0574949,1.9807604e-09,554,1.6503109,677.0698843002319,0.9371981,-0.67676765,0.06564832,-0.82553923,104.27667,-0.25534618,3.394693,0.14999999,-0.7660775,0.93566173,3.4077923
,0.9371981,-0.55340385,11100,0.98109525,0.18794101,,0.777179,0.9937933,1.973629e-09,555,1.6504698,678.7871685028076,0.9371981,-0.7979798,0.0044935006,-0.6966495,104.30725,-0.34014148,3.6746013,0.14999999,-0.7652093,0.934511,3.682315
,0.9371981,-0.5551959,11120,0.98109525,0.18765455,,0.77746546,1.0017233,1.966536e-09,556,1.6500437,680.489663362503,0.9371981,0.7979798,1.9163562e-10,0.86558414,104.33597,-0.24672532,9.38572e-22,0.14999999,-0.76429033,0.9364351,15.609586
,0.9371981,-0.5569929,11140,0.98109525,0.18879259,,0.77632743,0.99683595,1.9594812e-09,557,1.6477456,682.2650904655457,0.9371981,0.13131313,0.2194314,0.15201955,105.15747,-1.7931926,0.00010005159,0.14999999,-0.7661509,0.14358728,8.284061
,0.9371981,-0.5583927,11160,0.98109525,0.18929398,,0.77582604,1.0061913,1.9524642e-09,558,1.6476882,683.7579066753387,0.9371981,-0.7777778,0.0073904893,-0.8109145,105.62607,-1.1249872,3.7144154e-08,0.14999999,-0.76680684,0.49654537,3.619184
,0.9371981,-0.56017,11180,0.98109525,0.18901074,,0.7761093,1.0080261,1.9454849e-09,559,1.6461935,685.2106409072876,0.9371981,-0.7777778,0.007403639,-0.88251305,105.65698,-0.32270384,3.5840175,0.14999999,-0.7660037,0.9341781,3.6023054
,0.9371981,-0.56194407,11200,0.98109525,0.18872994,,0.7763901,0.9974935,1.938543e-09,560,1.6440837,686.0515913963318,0.9371981,-0.7979798,0.00453204,-0.64444864,105.68878,-0.37938005,3.316017,0.14999999,-0.76530164,0.9333606,3.6441238
,0.9371981,-0.56372005,11220,0.98109525,0.18844622,,0.7766738,1.0648526,1.9316382e-09,561,1.6444402,686.9394834041595,0.9371981,-0.6363636,0.14056322,-0.29555655,105.71832,-0.23271894,3.3516335,0.14999999,-0.7643591,0.93553656,3.3611722
,0.9371981,-0.5652505,11240,0.98109525,0.18818015,,0.77693987,0.9316993,1.9247701e-09,562,1.6466029,687.8000099658966,0.9371981,-0.2929293,4.390562,-0.1787579,105.75726,-0.5397207,4.561944,0.14999999,-0.7638469,0.9261776,4.5810647
,0.9371981,-0.55924624,11260,0.98109525,0.1879273,,0.7771927,1.0008793,1.9179387e-09,563,1.6453654,688.627094745636,0.9371981,-0.17171717,4.203873,-0.045414567,105.80304,-0.5919964,4.8022103,0.14999999,-0.7636658,0.9193322,4.8644547
,0.9371981,-0.5535817,11280,0.98109525,0.1878323,,0.7772877,1.0311708,1.9111437e-09,564,1.6440308,689.4532337188721,0.9371981,0.030303031,0.92019606,0.026541822,105.93744,-0.74280065,4.9213285,0.14999999,-0.76363146,0.83071977,6.7902126
,0.9371981,-0.5537229,11300,0.98109525,0.18816853,,0.7769515,1.0312085,1.9043844e-09,565,1.6401527,690.5705227851868,0.9371981,-0.11111111,3.2119768,0.07764486,106.315186,-0.87094605,4.170573,0.14999999,-0.76377213,0.58734894,5.152145
,0.9371981,-0.54982245,11320,0.98109525,0.18862551,,0.7764945,0.97353315,1.8976611e-09,566,1.6385949,692.168459892273,0.9371981,-1.0,1.1982324e-05,-0.88499266,106.762054,-0.9731307,4.360862e-11,0.14999999,-0.7640916,0.5182896,6.238117
,0.9371981,-0.5515877,11340,0.98109525,0.18834823,,0.7767718,0.99531955,1.8909732e-09,567,1.6375875,693.8782713413239,0.9371981,-0.7979798,0.0044853464,-0.67140424,106.79343,-0.38145503,3.2916427,0.14999999,-0.76346844,0.9337131,3.6430159
,0.9371981,-0.55334187,11360,0.98109525,0.1880678,,0.7770522,1.0617012,1.8843207e-09,568,1.6385651,695.6279692649841,0.9371981,-0.6363636,0.13911198,-0.3788554,106.82251,-0.23535426,3.2747788,0.14999999,-0.7625492,0.9360568,3.3692043
,0.9371981,-0.554856,11380,0.98109525,0.18779367,,0.77732635,0.92988163,1.8777033e-09,569,1.6401002,697.410539150238,0.9371981,-0.3939394,2.7222342,-0.28981745,106.854614,-0.47847152,4.2699275,0.14999999,-0.76194435,0.93303746,4.2719913
,0.9371981,-0.5518391,11400,0.98109525,0.1875282,,0.7775918,0.9350965,1.8711206e-09,570,1.6387181,698.873263835907,0.9371981,-0.2929293,4.332072,-0.4312538,106.89105,-0.53114504,4.5227103,0.14999999,-0.7616648,0.9286667,4.527316
,0.9371981,-0.54602057,11420,0.98109525,0.18725383,,0.7778662,0.9537269,1.8645725e-09,571,1.6381912,700.5836553573608,0.9371981,-0.43434343,1.971121,-0.6278751,106.92197,-0.41502237,4.02688,0.14999999,-0.76117426,0.9342513,4.067726
,0.9371981,-0.5443242,11440,0.98109525,0.18697792,,0.7781421,0.9444598,1.8580587e-09,572,1.6378243,702.384848356247,0.9371981,0.57575756,1.7794515e-06,0.47235492,106.951355,-0.23422486,3.5063054e-14,0.14999999,-0.7603362,0.9357103,13.173114
,0.9371981,-0.54607093,11460,0.98109525,0.18765837,,0.77746165,0.9888273,1.8515789e-09,573,1.6376058,704.1420035362244,0.9371981,0.25252524,0.021267708,0.24051869,107.52826,-1.4911805,4.0368757,0.14999999,-0.76172,0.38824114,9.87074
,0.9371981,-0.54777753,11480,0.98109525,0.18819416,,0.77692586,1.059349,1.8451329e-09,574,1.635325,705.4476156234741,0.9371981,-0.61616164,0.19581652,-0.60277045,108.02344,-1.264979,7.7860904e-07,0.14999999,-0.7626246,0.4698776,3.3891063
,0.9371981,-0.5491771,11500,0.98109525,0.18791968,,0.77720034,1.0290802,1.838721e-09,575,1.634184,707.0866646766663,0.9371981,0.07070707,0.5444712,-0.11770712,108.05383,-0.24196357,0.00014206373,0.14999999,-0.7616187,0.9347733,7.331596
,0.9371981,-0.54996824,11520,0.98109525,0.18769592,,0.7774241,1.0603833,1.8323421e-09,576,1.6339282,708.4929118156433,0.9371981,-0.61616164,0.19624597,-0.9253268,108.112854,-0.6348113,0.020075155,0.14999999,-0.76135415,0.90604836,3.380952
,0.9371981,-0.5513622,11540,0.98109525,0.18742698,,0.77769303,0.97246444,1.8259964e-09,577,1.6340904,710.0969693660736,0.9371981,-1.0,1.2000782e-05,-1.0561272,108.145386,-0.43628636,3.6348028,0.14999999,-0.7606889,0.93263006,6.2883253
,0.9371981,-0.5530938,11560,0.98109525,0.18716484,,0.7779552,1.0116717,1.8196833e-09,578,1.6326705,711.1924772262573,0.9371981,-0.15151516,3.896689,-0.1361603,108.181274,-0.75841564,7.187334e-08,0.14999999,-0.76073736,0.929187,4.918527
,0.9371981,-0.54810333,11580,0.98109525,0.1869446,,0.7781754,0.97435373,1.8134031e-09,579,1.6324,712.8248505592346,0.9371981,-1.0,1.1961738e-05,-1.1734706,108.24094,-0.61266786,3.0842182e-07,0.14999999,-0.7604655,0.90550196,6.242094
,0.9371981,-0.54982895,11600,0.98109525,0.18669236,,0.77842766,0.977322,1.8071555e-09,580,1.6316525,714.0824346542358,0.9371981,-1.0,1.1982393e-05,-1.0054979,108.281555,-1.4677894,5.9136214,0.14999999,-0.76173407,0.9244632,6.1861835
,0.9371981,-0.5515516,11620,0.98109525,0.18643004,,0.77869,1.0024167,1.8009401e-09,581,1.6305847,715.4331908226013,0.9371981,-0.17171717,4.1716504,-0.25409716,108.31586,-0.5759011,9.2396266e-07,0.14999999,-0.7614579,0.93083954,4.8144803
,0.9371981,-0.5461168,11640,0.98109525,0.18617731,,0.7789427,1.1206588,1.7947566e-09,582,1.6301252,717.2174291610718,0.9371981,1.0,6.918245e-15,0.9000691,108.35516,-0.5404238,3.025749e-15,0.14999999,-0.7610779,0.9258164,28.31581
,0.9371981,-0.54783356,11660,0.98109525,0.18731564,,0.7778044,0.928757,1.7886047e-09,583,1.6296322,718.5587728023529,0.9371981,-0.3131313,4.074695,-0.5794731,109.20502,-1.8501813,1.0555611e-13,0.14999999,-0.7627689,0.11527301,4.473638
,0.9371981,-0.54258245,11680,0.98109525,0.18704367,,0.77807635,1.0580531,1.7824847e-09,584,1.6296983,719.9622354507446,0.9371981,-0.61616164,0.19480188,-0.68546164,109.23349,-0.2629382,3.357536,0.14999999,-0.7620377,0.9366421,3.4025397
,0.9371981,-0.5439598,11700,0.98109525,0.1867758,,0.7783442,0.9781394,1.7763959e-09,585,1.6292586,721.5286681652069,0.9371981,-1.0,1.1912275e-05,-1.0774451,109.263855,-0.24149057,0.37573537,0.14999999,-0.76105124,0.9347712,6.1736536
,0.9371981,-0.54566777,11720,0.98109525,0.18651944,,0.7786006,0.98018026,1.7703382e-09,586,1.6277895,723.4129428863525,0.9371981,-1.0,1.1932639e-05,-0.9931351,109.300354,-0.8386442,5.384596,0.14999999,-0.76122564,0.92857206,6.1196246
,0.9371981,-0.54737276,11740,0.98109525,0.18625963,,0.7788604,0.99297255,1.7643116e-09,587,1.6274667,724.6809475421906,0.9371981,-0.7979798,0.0044664815,-0.47782215,109.33441,-0.5388441,1.9555644,0.14999999,-0.7608852,0.9310958,3.6503012
,0.9371981,-0.54906726,11760,0.98109525,0.18599105,,0.77912897,0.9804087,1.7583155e-09,588,1.6301515,726.2035975456238,0.9371981,-0.47474748,1.3432324,-0.4488189,109.36276,-0.36443546,3.8282466,0.14999999,-0.76022506,0.9368129,3.9050179
,0.9371981,-0.5484847,11780,0.98109525,0.18572575,,0.77939427,0.98260427,1.7523503e-09,589,1.6289024,727.4716920852661,0.9371981,-0.47474748,1.3424501,-0.33535334,109.392456,-0.3941309,3.8859696,0.14999999,-0.759639,0.93537927,3.8859696
,0.9371981,-0.54790443,11800,0.98109525,0.18546945,,0.77965057,0.9852711,1.7464152e-09,590,1.6266395,729.0516991615295,0.9371981,0.41414142,0.00034854643,0.22021475,109.427,-0.4983844,1.6591843e-05,0.14999999,-0.7592281,0.9306065,11.599241
,0.9371981,-0.5495973,11820,0.98109525,0.18597788,,0.77914214,0.93251836,1.7405102e-09,591,1.6265907,730.4944803714752,0.9371981,-0.3131313,4.081888,-0.2541482,109.9129,-1.2483798,0.016660254,0.14999999,-0.7600908,0.47919926,4.461068
,0.9371981,-0.5444049,11840,0.98109525,0.18572998,,0.77939004,0.9698534,1.734635e-09,592,1.6255406,731.8067448139191,0.9371981,-0.23232323,4.579147,-0.3580254,109.95218,-0.5373626,4.5039687,0.14999999,-0.7598311,0.92585623,4.6133194
,0.9371981,-0.5383874,11860,0.98109525,0.18547702,,0.779643,0.97225875,1.7287894e-09,593,1.6274244,733.4289381504059,0.9371981,-0.45454547,1.6270254,-0.57642126,109.987854,-0.4747406,3.476052,0.14999999,-0.75940424,0.9294189,3.947382
,0.9371981,-0.5373324,11880,0.98109525,0.18521821,,0.7799018,1.0268415,1.7229735e-09,594,1.6247046,734.9707944393158,0.9371981,-0.53535354,0.64885145,-0.62950474,110.01965,-0.25887978,3.31873,0.14999999,-0.7586106,0.9333547,3.5940564
,0.9371981,-0.53792274,11900,0.98109525,0.18495703,,0.780163,1.058952,1.7171868e-09,595,1.6236186,735.7983164787292,0.9371981,-0.61616164,0.19389626,-1.0242544,110.04941,-0.23571119,3.353271,0.14999999,-0.75768906,0.935329,3.3774967
,0.9371981,-0.5392762,11920,0.98109525,0.18470484,,0.7804152,0.9847207,1.7114293e-09,596,1.6286917,737.5507667064667,0.9371981,-1.0,1.1856615e-05,-0.99564147,110.08411,-0.6360335,4.958693,0.14999999,-0.7573885,0.93045264,6.1581793
,0.9371981,-0.5409526,11940,0.98109525,0.18445265,,0.78066736,0.9853607,1.7057007e-09,597,1.6260381,738.8758590221405,0.9371981,-1.0,1.1876509e-05,-0.91708153,110.118225,-0.55025786,4.609029,0.14999999,-0.75707173,0.93095815,6.1054273
,0.9371981,-0.5426262,11960,0.98109525,0.18419838,,0.78092164,0.9841025,1.7000008e-09,598,1.6216727,740.5845065116882,0.9371981,-1.0,1.18964035e-05,-0.9277566,110.150635,-0.41244915,3.4481654,0.14999999,-0.7565243,0.9327355,6.0537434
,0.9371981,-0.54429704,11980,0.98109525,0.18394506,,0.78117496,0.9827879,1.6943293e-09,599,1.6214197,741.9302632808685,0.9371981,-0.8181818,0.0026719612,-0.7395005,110.183075,-0.4206812,3.1020048,0.14999999,-0.7559947,0.9326582,3.7059906
,0.9371981,-0.54596066,12000,0.98109525,0.18368745,,0.78143257,1.0049517,1.6886863e-09,600,1.6213418,743.2596023082733,0.9371981,0.15151516,0.15419215,0.18914214,110.21246,-0.26681766,7.562939e-08,0.14999999,-0.75521016,0.9357671,8.688147
,0.9371981,-0.54736894,12020,0.98109525,0.184183,,0.780937,0.9927951,1.6830713e-09,601,1.6194621,744.8724281787872,0.9371981,-0.7979798,0.0044664647,-0.76578605,110.69397,-1.2029214,3.4931908e-09,0.14999999,-0.7559535,0.48356962,3.6416326
,0.9371981,-0.54902405,12040,0.98109525,0.18392646,,0.78119355,1.0558894,1.6774846e-09,602,1.6183366,746.381017446518,0.9371981,-0.65656567,0.09609699,-0.8099445,110.723755,-0.2815991,2.703885,0.14999999,-0.7551796,0.93537766,3.361473
,0.9371981,-0.5505242,12060,0.98109525,0.18367153,,0.7814485,0.9969046,1.6719254e-09,603,1.6191447,747.520651102066,0.9371981,-0.7979798,0.00448058,-0.63222915,110.75391,-0.3107336,3.6173215,0.14999999,-0.75435233,0.93494815,3.6191964
,0.9371981,-0.55217373,12080,0.98109525,0.18341541,,0.7817046,1.00429,1.6663937e-09,604,1.6182772,749.554899930954,0.9371981,0.7979798,1.9105716e-10,0.87679523,110.7829,-0.22983651,6.075182e-20,0.14999999,-0.7534911,0.93614393,16.14899
,0.9371981,-0.553828,12100,0.98109525,0.18448514,,0.7806349,1.034012,1.6608896e-09,605,1.6167051,751.7682552337646,0.9371981,-0.01010101,1.4403553,-0.21955994,111.613464,-1.8382174,4.2837448e-07,0.14999999,-0.7552915,0.13450362,6.3245645
,0.9371981,-0.5531016,12120,0.98109525,0.18424541,,0.7808746,0.9475134,1.6554126e-09,606,1.6198269,752.7970049381256,0.9371981,-0.27272728,4.5105276,-0.226182,111.65271,-0.5632466,4.386848,0.14999999,-0.75492346,0.9259333,4.561584
,0.9371981,-0.54733485,12140,0.98109525,0.18401515,,0.78110486,0.9698253,1.6499626e-09,607,1.6182824,754.1859567165375,0.9371981,-0.23232323,4.592583,-0.29755145,111.697235,-0.5540919,4.6248097,0.14999999,-0.7546817,0.92061,4.6285515
,0.9371981,-0.5414434,12160,0.98109525,0.18377101,,0.781349,0.93470824,1.6445397e-09,608,1.6168644,755.0632450580597,0.9371981,-0.33333334,3.7547524,-0.14950761,111.73279,-0.5134459,4.319654,0.14999999,-0.7543376,0.92953473,4.373159
,0.9371981,-0.5369302,12180,0.98109525,0.18356532,,0.7815547,0.9950812,1.6391433e-09,609,1.6162953,756.2349181175232,0.9371981,-0.1919192,4.3287477,-0.2772966,111.79129,-0.6009782,4.660803,0.14999999,-0.7541952,0.9066416,4.7115283
,0.9371981,-0.53148806,12200,0.98109525,0.18332988,,0.78179014,0.9949972,1.6337734e-09,610,1.614774,757.4578204154968,0.9371981,-0.7979798,0.0043960926,-0.97640646,111.83121,-0.51356924,0.010749044,0.14999999,-0.7538122,0.92515856,3.639194
,0.9371981,-0.53311884,12220,0.98109525,0.18308502,,0.782035,0.9829217,1.62843e-09,611,1.615808,758.9968967437744,0.9371981,-1.0,1.1783839e-05,-0.87198955,111.86496,-0.50072813,4.3342104,0.14999999,-0.75340825,0.931411,6.1165485
,0.9371981,-0.53475416,12240,0.98109525,0.18283725,,0.78228277,0.9649708,1.6231125e-09,612,1.6136986,759.828174829483,0.9371981,-0.25252524,4.522359,-0.25272712,111.89639,-0.35859126,0.000753565,0.14999999,-0.7527953,0.93365276,4.5226293
,0.9371981,-0.52902454,12260,0.98109525,0.18260378,,0.78251624,0.9968514,1.6178212e-09,613,1.6132402,761.0409302711487,0.9371981,-0.7979798,0.004385277,-0.92044723,111.93613,-0.5225098,0.006060351,0.14999999,-0.7524796,0.9254166,3.6252584
,0.9371981,-0.53064734,12280,0.98109525,0.1823591,,0.7827609,0.9831784,1.6125558e-09,614,1.6125755,762.3043167591095,0.9371981,-1.0,1.1754746e-05,-0.9881513,111.968475,-0.40556332,3.466371,0.14999999,-0.7519216,0.93273884,6.0842032
,0.9371981,-0.53227466,12300,0.98109525,0.18211728,,0.78300273,0.97714883,1.607316e-09,615,1.6120632,763.8332104682922,0.9371981,-0.23232323,4.5239363,-0.23995903,112.00214,-0.5150749,1.3650017e-05,0.14999999,-0.75156796,0.9314892,4.5601873
,0.9371981,-0.5265703,12320,0.98109525,0.18188423,,0.7832358,0.940762,1.6021018e-09,616,1.6114204,765.5477766990662,0.9371981,-0.3939394,2.6463125,-0.45031735,112.04068,-0.52623194,2.657871,0.14999999,-0.7512423,0.9265529,4.16274
,0.9371981,-0.5239056,12340,0.98109525,0.18163967,,0.78348035,0.9893254,1.5969128e-09,617,1.6108819,767.1252813339233,0.9371981,-0.8181818,0.0026180279,-0.8367227,112.071686,-0.38275403,0.1927675,0.14999999,-0.75074303,0.93412787,3.669297
,0.9371981,-0.5255208,12360,0.98109525,0.18139577,,0.78372425,0.98267114,1.591749e-09,618,1.6108121,768.4652094841003,0.9371981,0.3131313,0.005105418,-0.1006684,112.10257,-0.32518098,6.395165e-13,0.14999999,-0.7500737,0.9341945,10.827897
,0.9371981,-0.52712935,12380,0.98109525,0.18122923,,0.7838908,1.0122386,1.5866102e-09,619,1.6138,769.8092076778412,0.9371981,-0.17171717,4.071003,-0.27317828,112.18091,-0.65552866,4.579244,0.14999999,-0.7499571,0.8868011,4.7672944
,0.9371981,-0.52218837,12400,0.98109525,0.18099123,,0.7841288,0.94284236,1.5814962e-09,620,1.6121099,771.1825728416443,0.9371981,-0.37373737,2.9999177,-0.005266458,112.21454,-0.506646,3.5258217,0.14999999,-0.7495483,0.93148834,4.208483
,0.9371981,-0.51897305,12420,0.98109525,0.18112528,,0.78399473,1.0221583,1.5764069e-09,621,1.6106825,773.0336284637451,0.9371981,-0.15151516,3.7659736,-0.17479244,112.47882,-0.8230655,3.7657342,0.14999999,-0.74976075,0.7008518,4.8501115
,0.9371981,-0.51453596,12440,0.98109525,0.18091965,,0.7842004,0.9836096,1.5713421e-09,622,1.6096222,774.4142966270447,0.9371981,-1.0,1.1566878e-05,-0.78067756,112.53198,-0.55714357,1.2438625e-06,0.14999999,-0.74941903,0.911946,6.100724
,0.9371981,-0.51614237,12460,0.98109525,0.1806767,,0.7844433,1.0011308,1.5663016e-09,623,1.6111295,775.7860569953918,0.9371981,-0.7979798,0.0043291473,-0.9102809,112.561584,-0.2925353,3.5397787,0.14999999,-0.748716,0.93550867,3.620834
,0.9371981,-0.5177393,12480,0.98109525,0.18043953,,0.7846805,0.99404967,1.5612855e-09,624,1.6091707,777.1765718460083,0.9371981,-0.8181818,0.0026019337,-0.70706743,112.59424,-0.3891381,3.2505538,0.14999999,-0.74814004,0.9324358,3.655814
,0.9371981,-0.5193364,12500,0.98109525,0.18019778,,0.78492224,1.0157658,1.5562933e-09,625,1.6088059,778.5606830120087,0.9371981,-0.17171717,4.039401,-0.12817831,112.6236,-0.24892972,0.0058472925,0.14999999,-0.74735266,0.935821,4.7282257
,0.9371981,-0.51449287,12520,0.98109525,0.18001342,,0.7851066,1.0484504,1.5513251e-09,626,1.6073184,779.9262180328369,0.9371981,-0.67676765,0.063249424,-0.84111273,112.688416,-0.6050929,0.0060693105,0.14999999,-0.74710363,0.9002974,3.3945875
,0.9371981,-0.515988,12540,0.98109525,0.17977619,,0.7853438,0.99658984,1.5463806e-09,627,1.6076474,781.3059089183807,0.9371981,-0.8181818,0.0025973804,-0.7778733,112.719666,-0.3246703,3.6370277,0.14999999,-0.74635476,0.9338567,3.6398942
,0.9371981,-0.5175775,12560,0.98109525,0.17953819,,0.7855818,1.025111,1.5414597e-09,628,1.6067688,782.7155289649963,0.9371981,-0.15151516,3.760722,0.124275684,112.75,-0.27777955,0.0005742976,0.14999999,-0.7456161,0.9348273,4.8306336
,0.9371981,-0.513198,12580,0.98109525,0.17999363,,0.7851264,1.0058446,1.5365623e-09,629,1.6061609,784.1177690029144,0.9371981,-0.7979798,0.004316419,-0.6713451,113.216,-1.1051885,4.9670348e-08,0.14999999,-0.74615127,0.49907178,3.579247
,0.9371981,-0.51477975,12600,0.98109525,0.17975348,,0.78536654,0.912942,1.5316883e-09,630,1.6054716,785.4987080097198,0.9371981,0.61616164,3.8554418e-07,0.5556939,113.24472,-0.2371538,3.385472e-16,0.14999999,-0.745336,0.9364398,14.20562
,0.9371981,-0.51636577,12620,0.98109525,0.18044597,,0.78467405,1.0501983,1.5268374e-09,631,1.6048682,786.8517918586731,0.9371981,-0.67676765,0.063367985,-0.5976466,113.86139,-1.6029326,2.8938955e-14,0.14999999,-0.74684244,0.34839997,3.3779876
,0.9371981,-0.5178489,12640,0.98109525,0.18020701,,0.784913,1.0149639,1.5220094e-09,632,1.6044774,788.2436056137085,0.9371981,0.09090909,0.39587384,0.21805061,113.89087,-0.25481233,9.1171976e-05,0.14999999,-0.74598664,0.9356657,7.8980627
,0.9371981,-0.5188037,12660,0.98109525,0.1806938,,0.7844262,1.0528827,1.5172045e-09,633,1.6034465,789.6537041664124,0.9371981,-0.65656567,0.09323634,-0.7572271,114.37915,-1.2680144,3.9169856e-07,0.14999999,-0.7467932,0.47681785,3.371025
,0.9371981,-0.520235,12680,0.98109525,0.18045616,,0.78466386,1.006249,1.512422e-09,634,1.6016113,790.9843592643738,0.9371981,-0.7979798,0.0043469016,-0.69210184,114.40921,-0.26102814,3.3277733,0.14999999,-0.7459458,0.9350881,3.5622528
,0.9371981,-0.52180415,12700,0.98109525,0.18021888,,0.78490114,1.054782,1.5076622e-09,635,1.6022689,792.3803853988647,0.9371981,-0.65656567,0.09351651,-0.7642242,114.438965,-0.23272125,3.2636302,0.14999999,-0.74512947,0.93533224,3.3526342
,0.9371981,-0.5232305,12720,0.98109525,0.17998219,,0.78513783,1.0532229,1.5029249e-09,636,1.6003441,793.7854759693146,0.9371981,-0.67676765,0.06380449,-0.5685823,114.46869,-0.25867683,2.906322,0.14999999,-0.74428064,0.9354447,3.338464
,0.9371981,-0.52470124,12740,0.98109525,0.17974514,,0.7853749,1.1076322,1.4982098e-09,637,1.5996413,795.2184669971466,0.9371981,1.0,6.7716612e-15,0.91397154,114.49762,-0.26715887,6.2382466e-24,0.14999999,-0.7434502,0.9361176,29.45617
,0.9371981,-0.5262699,12760,0.98109525,0.18081385,,0.78430617,1.0550596,1.4935169e-09,638,1.5984652,796.6478261947632,0.9371981,-0.65656567,0.09393508,-0.6330806,115.35925,-1.9074188,2.8066983e-23,0.14999999,-0.7451313,0.10354546,3.3334894
,0.9371981,-0.52768886,12780,0.98109525,0.18057728,,0.78454274,0.99348587,1.4888459e-09,639,1.5980102,797.984537601471,0.9371981,0.23232323,0.03217887,0.32378995,115.388855,-0.22708173,1.9750765e-07,0.14999999,-0.7442365,0.9354826,9.954803
,0.9371981,-0.5292022,12800,0.98109525,0.18110567,,0.78401434,1.0552002,1.4841969e-09,640,1.5973423,799.2584943771362,0.9371981,-0.6363636,0.13579407,-0.99292606,115.90765,-1.398712,1.3648134e-08,0.14999999,-0.7452763,0.446369,3.3435051
,0.9371981,-0.5305513,12820,0.98109525,0.1808765,,0.7842435,0.97901934,1.4795697e-09,641,1.6003236,800.5621981620789,0.9371981,-1.0,1.1753614e-05,-0.97699136,115.9418,-0.5356731,4.5391626,0.14999999,-0.74486524,0.93093705,6.2167225
,0.9371981,-0.53211015,12840,0.98109525,0.18064749,,0.7844725,0.97931767,1.474964e-09,642,1.5976801,802.2160940170288,0.9371981,-1.0,1.1771955e-05,-0.95428014,115.97571,-0.4926724,4.302041,0.14999999,-0.7445089,0.9312438,6.1666126
,0.9371981,-0.53366655,12860,0.98109525,0.1804179,,0.7847021,0.9997251,1.4703798e-09,643,1.5964652,803.8071396350861,0.9371981,-0.8181818,0.0026437072,-0.9582586,116.00867,-0.4429361,2.7442305,0.14999999,-0.74407583,0.9321007,3.5852618
,0.9371981,-0.53521645,12880,0.98109525,0.18018931,,0.7849307,0.98222315,1.4658171e-09,644,1.5968874,805.4346697330475,0.9371981,-1.0,1.1808576e-05,-0.7016925,116.04193,-0.4474756,4.002577,0.14999999,-0.74361753,0.93186724,6.124757
,0.9371981,-0.536768,12900,0.98109525,0.17995572,,0.7851643,0.96867466,1.4612754e-09,645,1.5965056,806.3851642608643,0.9371981,0.45454547,0.0001028215,0.42375797,116.07147,-0.22440092,4.1686983e-13,0.14999999,-0.74284387,0.9356258,12.431498
,0.9371981,-0.538317,12920,0.98109525,0.18053865,,0.78458136,0.99827826,1.4567548e-09,646,1.5956323,808.2558031082153,0.9371981,-0.1919192,4.334755,-0.063374385,116.62796,-1.4887028,0.0025886055,0.14999999,-0.74405605,0.40860498,4.7114744
,0.9371981,-0.5331761,12940,0.98109525,0.18040484,,0.7847152,1.0322752,1.4522552e-09,647,1.5965922,809.7514071464539,0.9371981,-0.01010101,1.4109144,-0.020361826,116.721954,-0.7180714,5.1201563,0.14999999,-0.7440216,0.8711567,6.3720884
,0.9371981,-0.53254217,12960,0.98109525,0.180385,,0.784735,1.0006415,1.4477765e-09,648,1.5943158,811.429146528244,0.9371981,-0.8181818,0.0026407363,-0.6114814,116.889465,-0.7930174,4.2286906e-06,0.14999999,-0.7440516,0.79757094,3.582037
,0.9371981,-0.53408015,12980,0.98109525,0.1801529,,0.7849671,1.0372239,1.4433182e-09,649,1.5939839,813.1948161125183,0.9371981,-0.07070707,2.4128761,-0.19850351,116.91925,-0.24174951,0.005099219,0.14999999,-0.74327844,0.9353576,5.5678453
,0.9371981,-0.5319088,13000,0.98109525,0.1799435,,0.7851765,0.9560062,1.4388808e-09,650,1.5945792,814.9273431301117,0.9371981,-0.45454547,1.6165186,-0.22048591,116.96326,-0.5514902,1.075557,0.14999999,-0.74292994,0.9210815,4.019502
,0.9371981,-0.5309622,13020,0.98109525,0.17973596,,0.78538406,1.0060884,1.4344635e-09,651,1.596978,816.353600025177,0.9371981,-0.1919192,4.302991,-0.47969288,117.00815,-0.5393631,4.4790454,0.14999999,-0.74268657,0.9202734,4.6620164
,0.9371981,-0.52590907,13040,0.98109525,0.17950678,,0.78561324,1.0511428,1.430067e-09,652,1.5938873,817.328024148941,0.9371981,-0.61616164,0.19158079,-0.6431986,117.03839,-0.36754644,2.5392466,0.14999999,-0.74210477,0.9348641,3.3953307
,0.9371981,-0.5271479,13060,0.98109525,0.17927772,,0.7858423,1.0555189,1.4256902e-09,653,1.5927103,818.3072030544281,0.9371981,-0.6363636,0.1355154,-0.42526048,117.06836,-0.22714095,3.3343718,0.14999999,-0.74124,0.93521225,3.3488379
