DenMISELogLast,IWLastEpisode,LQGsigma_higher,IWFirstEpisode,IWMax,LQGmu1_higher,Regret/t,IWMin,ReturnMax,Delta,DenMISEMeanLog,LQGmu1_actor,ReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,Regret,IWMean,ReturnMin,Bound,Iteration,ReturnLastEpisode
-0.6366943,4.804258,0.14999999,1.1275021,4.8168535,-0.1919192,0.12903118,,0.9348677,1.613617e-10,-0.64355767,-0.38500237,0.83608884,4477.930743455887,38820,0.9788556,-1.454464,0.9348677,250.44958,1.0051749,,1.3044934,1941,0.9100084
-0.335226,0.0008321238,0.14999999,5.227834e-12,4.243269,-1.0,0.12898374,,0.9348677,1.6119556e-10,-0.64339656,-0.97394747,0.8361363,4480.78431892395,38840,0.9788556,-1.4543984,0.9348677,250.48645,1.0359571,,1.304255,1942,0.9282
-0.16483943,0.0006048298,0.14999999,0.06221366,3.7747173,-0.35353535,0.12893647,,0.9348677,1.6102966e-10,-0.64313203,-0.468737,0.83618355,4483.633146524429,38860,0.9788556,-1.4549131,0.9348677,250.52356,0.98638695,,1.304195,1943,0.92807084
-0.3206794,3.6487525,0.14999999,0.0056436267,3.671478,-0.45454547,0.12888694,,0.9348677,1.6086403e-10,-0.6429735,-0.6382256,0.8362331,4487.5906021595,38880,0.9788556,-1.4553957,0.9348677,250.55627,0.9720219,,1.3041785,1944,0.9324589
-0.26829708,3.4406497,0.14999999,4.7215795e-05,3.5282753,-0.61616164,0.12883723,,0.9348677,1.6069866e-10,-0.6427953,-0.43438464,0.8362828,4491.617082834244,38900,0.9788556,-1.455907,0.9348677,250.58838,0.97263455,,1.304204,1945,0.9330518
-0.322951,3.6404238,0.14999999,0.0056494153,3.6645343,-0.45454547,0.12878811,,0.9348677,1.6053356e-10,-0.64264524,-0.48873293,0.8363319,4496.3221163749695,38920,0.9788556,-1.456421,0.9348677,250.6217,0.9725145,,1.3039526,1946,0.931717
-0.31486285,3.6280591,0.14999999,0.0033119586,3.6507735,-0.47474748,0.128739,,0.9348677,1.6036869e-10,-0.6424912,-0.3867637,0.836381,4502.094753265381,38940,0.9788556,-1.4569318,0.9348677,250.65479,0.97100675,,1.3039707,1947,0.93205607
-0.3303089,3.5190215,0.14999999,0.009477864,3.664633,-0.43434343,0.12869167,,0.9348677,1.6020407e-10,-0.64234596,-0.46676376,0.83642834,4505.474157810211,38960,0.9788556,-1.4574436,0.9348677,250.6914,0.9759923,,1.3038474,1948,0.9285234
-0.3148743,3.631836,0.14999999,0.0056580715,3.6496894,-0.45454547,0.12864298,,0.9348677,1.6003973e-10,-0.6421906,-0.82461727,0.83647704,4509.831187486649,38980,0.9788556,-1.457952,0.9348677,250.72522,0.9740516,,1.3038324,1949,0.9311742
-0.13815512,1.5415692,0.14999999,5.2491162e-12,4.251459,-1.0,0.12859434,,0.9348677,1.5987563e-10,-0.6419455,-0.6710406,0.8365257,4514.574159622192,39000,0.9788556,-1.458462,0.9348677,250.75891,1.0363909,,1.3043869,1950,0.931457
-0.24691167,3.314713,0.14999999,2.4002697e-05,3.4843457,-0.6363636,0.12854451,,0.9348677,1.5971179e-10,-0.64172477,-0.43277752,0.8365755,4517.861887216568,39020,0.9788556,-1.4589747,0.9348677,250.79028,0.9762475,,1.304072,1951,0.93374366
-0.31809843,3.6173801,0.14999999,0.005666766,3.645268,-0.45454547,0.12849712,,0.9348677,1.5954818e-10,-0.6415713,-0.25156748,0.8366229,4521.435042381287,39040,0.9788556,-1.4594872,0.9348677,250.82642,0.9744092,,1.3035406,1952,0.92914796
-0.43420178,3.5388896,0.14999999,0.09571238,3.8042903,-0.33333334,0.12845123,,0.9348677,1.5938484e-10,-0.6414783,-0.56818336,0.8366688,4526.404716968536,39060,0.9788556,-1.4599965,0.9348677,250.86523,0.9906704,,1.303321,1953,0.9262579
-0.29368356,3.3895981,0.14999999,4.743125e-05,3.511405,-0.61616164,0.128402,,0.9348677,1.5922173e-10,-0.64130557,-0.82266945,0.836718,4529.51194190979,39080,0.9788556,-1.4604594,0.9348677,250.89746,0.97374266,,1.3034501,1954,0.93281746
-0.13970006,3.057,0.14999999,2.3452632e-08,3.0813425,-0.8181818,0.1283533,,0.9348677,1.5905889e-10,-0.64106244,-0.9319408,0.8367667,4532.475515604019,39100,0.9788556,-1.4609709,0.9348677,250.93079,1.0066742,,1.3036221,1955,0.931966
-0.12523064,2.7195802,0.14999999,5.264999e-12,4.255142,-1.0,0.12830591,,0.9348677,1.5889629e-10,-0.6407954,-0.8616343,0.8368141,4535.57923579216,39120,0.9788556,-1.4614823,0.9348677,250.96643,1.0357528,,1.3034322,1956,0.9293264
-0.11929133,2.8734534,0.14999999,2.3476666e-08,3.0775878,-0.8181818,0.12825769,,0.9348677,1.5873394e-10,-0.64051104,-1.0390456,0.8368623,4539.432183504105,39140,0.9788556,-1.4619935,0.9348677,251.00024,1.0072902,,1.30371,1957,0.93135697
-0.32140002,3.5455825,0.14999999,5.2703744e-12,4.2501235,-1.0,0.12821174,,0.9348677,1.5857185e-10,-0.64034444,-0.7834326,0.8369083,4542.405078887939,39160,0.9788556,-1.4625043,0.9348677,251.03857,1.0361208,,1.3033795,1958,0.92672634
-0.1637605,3.049899,0.14999999,2.3500634e-08,3.0738502,-0.8181818,0.12816352,,0.9348677,1.5841001e-10,-0.640083,-0.804706,0.8369565,4545.436943769455,39180,0.9788556,-1.4630148,0.9348677,251.07239,1.0074753,,1.3033981,1959,0.9314273
-0.14764807,3.0703573,0.14999999,2.3512651e-08,3.0706012,-0.8181818,0.12811506,,0.9348677,1.582484e-10,-0.6398282,-0.88661766,0.83700496,4550.259070634842,39200,0.9788556,-1.4635252,0.9348677,251.10559,1.0078872,,1.3033857,1960,0.9318674
-0.11051882,2.6768034,0.14999999,2.3524628e-08,3.0673623,-0.8181818,0.12806731,,0.9348677,1.5808704e-10,-0.6395543,-1.0256073,0.8370527,4554.73786854744,39220,0.9788556,-1.4640353,0.9348677,251.14001,1.0080981,,1.3031857,1961,0.93064374
-0.27779806,3.4604812,0.14999999,5.2811414e-12,4.249218,-1.0,0.12802154,,0.9348677,1.5792592e-10,-0.639366,-0.9703596,0.8370985,4557.665463209152,39240,0.9788556,-1.4645451,0.9348677,251.17822,1.036129,,1.3028591,1962,0.926912
-0.15848371,3.0561068,0.14999999,5.2838415e-12,4.2421966,-1.0,0.12797487,,0.9348677,1.5776508e-10,-0.6391029,-0.82761025,0.83714515,4563.1215171813965,39260,0.9788556,-1.4650546,0.9348677,251.21472,1.036102,,1.3025132,1963,0.92866474
-0.13043147,3.0241723,0.14999999,2.3560641e-08,3.0632098,-0.8181818,0.127927,,0.9348677,1.5760444e-10,-0.6388258,-1.2556959,0.837193,4569.299909830093,39280,0.9788556,-1.4655639,0.9348677,251.24866,1.0084312,,1.3029307,1964,0.9310661
-1.895013,4.1383467,0.14999999,5.289216e-12,4.23724,-1.0,0.1278863,,0.9348677,1.574441e-10,-0.639461,-0.9182279,0.8372337,4573.7282066345215,39300,0.9788556,-1.4660729,0.9348677,251.29651,1.0365798,,1.3025463,1965,0.9173779
-0.11101847,2.561536,0.14999999,5.29191e-12,4.2302747,-1.0,0.12783945,,0.9348677,1.5728398e-10,-0.6391738,-0.9066367,0.8372806,4576.6506016254425,39320,0.9788556,-1.4665817,0.9348677,251.33228,1.0363045,,1.3019726,1966,0.92928773
-0.107099265,2.487823,0.14999999,2.359662e-08,3.0590858,-0.8181818,0.12779242,,0.9348677,1.571241e-10,-0.6388851,-1.0111395,0.8373276,4580.171540737152,39340,0.9788556,-1.4670902,0.9348677,251.36768,1.0081991,,1.3021526,1967,0.92981607
-0.23343134,3.349648,0.14999999,5.297293e-12,4.2253656,-1.0,0.1277467,,0.9348677,1.5696446e-10,-0.6386751,-1.2335601,0.8373733,4583.194512605667,39360,0.9788556,-1.4675986,0.9348677,251.40552,1.03683,,1.3020735,1968,0.927288
-1.6437982,4.094933,0.14999999,5.2999913e-12,4.2184567,-1.0,0.12770575,,0.9348677,1.5680507e-10,-0.6391671,-1.0899677,0.83741426,4589.118075609207,39380,0.9788556,-1.4681065,0.9348677,251.45264,1.037338,,1.3022064,1969,0.91796994
-0.5236844,3.7508967,0.14999999,5.302681e-12,4.211575,-1.0,0.12766147,,0.9348677,1.5664592e-10,-0.63908976,-1.4098195,0.83745855,4594.422824382782,39400,0.9788556,-1.4686142,0.9348677,251.49304,1.0376714,,1.3021927,1970,0.92461914
-4.1882854,4.196284,0.14999999,5.3053716e-12,4.2047243,-1.0,0.12762415,,0.9348677,1.56487e-10,-0.64087176,-1.2162794,0.83749586,4599.161091804504,39420,0.9788556,-1.4691218,0.9348677,251.54724,1.0382314,,1.3023603,1971,0.91104037
-1.4607011,4.0527616,0.14999999,5.3080643e-12,4.197901,-1.0,0.12758261,,0.9348677,1.5632834e-10,-0.6412685,-0.8623523,0.8375374,4603.72175693512,39440,0.9788556,-1.4696289,0.9348677,251.5929,1.0387182,,1.3024795,1972,0.91934276
-0.1085196,1.9457726,0.14999999,5.310758e-12,4.1911087,-1.0,0.12753505,,0.9348677,1.561699e-10,-0.64097905,-0.9097377,0.837585,4607.009540081024,39460,0.9788556,-1.4701359,0.9348677,251.62659,1.0381373,,1.3016301,1973,0.931406
-0.10253116,2.0119378e-08,0.14999999,8.379102,9.021415,0.01010101,0.12748837,,0.9348677,1.5601172e-10,-0.6406871,-0.1380262,0.83763164,4610.6057896614075,39480,0.9788556,-1.4706427,0.9348677,251.66211,1.0135753,,1.3011143,1974,0.92965925
-0.667709,3.4648933,0.14999999,0.30997843,4.1134567,-0.27272728,0.12746191,,0.9348677,1.5585379e-10,-0.6406945,-0.32152107,0.8376581,4614.869912385941,39500,0.9788556,-1.4669133,0.9348677,251.7373,0.99640334,,1.3019222,1975,0.8899872
-0.36781684,3.8360152,0.14999999,0.14491764,3.9023197,-0.3131313,0.1274153,,0.9348677,1.5569607e-10,-0.6405586,-0.40752855,0.8377047,4617.764931917191,39520,0.9788556,-1.4672626,0.9348677,251.77258,0.9923136,,1.30177,1976,0.92975485
-0.32826748,3.4613726,0.14999999,0.063013986,3.7745357,-0.35353535,0.12736905,,0.9348677,1.555386e-10,-0.6404048,-0.38447663,0.837751,4620.663641452789,39540,0.9788556,-1.4676952,0.9348677,251.8086,0.9872625,,1.3014433,1977,0.9290781
-0.3330625,3.7012885,0.14999999,0.04044737,3.7310252,-0.37373737,0.12732285,,0.9348677,1.5538137e-10,-0.640256,-0.23853652,0.83779716,4623.8282516002655,39560,0.9788556,-1.4681691,0.9348677,251.8446,0.9848772,,1.3013827,1978,0.92921686
-0.45711756,3.7122796,0.14999999,0.14511941,3.8868442,-0.3131313,0.12727922,,0.9348677,1.5522438e-10,-0.6401714,-0.23833844,0.8378408,4626.715087890625,39580,0.9788556,-1.468654,0.9348677,251.88562,0.9932051,,1.3012085,1979,0.92406106
-0.4560554,4.0875964,0.14999999,0.3106526,4.087605,-0.27272728,0.12723643,,0.9348677,1.5506764e-10,-0.64008206,-0.7235973,0.8378836,4629.618567705154,39600,0.9788556,-1.4690859,0.9348677,251.9281,0.99797,,1.3011777,1980,0.92256457
-0.20932639,0.60035396,0.14999999,5.3070317e-12,4.199182,-1.0,0.12718862,,0.9348677,1.5491111e-10,-0.6398659,-0.8386881,0.8379314,4634.586473703384,39620,0.9788556,-1.4694339,0.9348677,251.96057,1.0380788,,1.3013194,1981,0.93276626
-0.122588366,2.9785163,0.14999999,2.366391e-08,3.0634336,-0.8181818,0.12714118,,0.9348677,1.5475483e-10,-0.63958585,-0.8898343,0.83797884,4640.332803964615,39640,0.9788556,-1.4699386,0.9348677,251.9939,1.0078925,,1.3009536,1982,0.9318951
-0.10351368,2.631633,0.14999999,2.3675874e-08,3.060249,-0.8181818,0.12709457,,0.9348677,1.5459879e-10,-0.63931173,-0.9664992,0.83802545,4645.837877988815,39660,0.9788556,-1.470443,0.9348677,252.02856,1.0080806,,1.3007402,1983,0.9303725
-0.14471781,2.9980416,0.14999999,5.315065e-12,4.196412,-1.0,0.12704873,,0.9348677,1.5444297e-10,-0.63905853,-0.83945376,0.8380713,4649.961328744888,39680,0.9788556,-1.4709471,0.9348677,252.0647,1.0383523,,1.3011329,1984,0.92892706
-0.11981391,2.968153,0.14999999,2.369973e-08,3.0566473,-0.8181818,0.12700158,,0.9348677,1.542874e-10,-0.63877803,-0.76678747,0.83811843,4653.252514123917,39700,0.9788556,-1.471451,0.9348677,252.09814,1.0085561,,1.3007147,1985,0.9316498
-0.17178096,2.9780395,0.14999999,2.3711667e-08,3.0534854,-0.8181818,0.12695408,,0.9348677,1.5413207e-10,-0.6385387,-1.0067226,0.83816594,4656.156964540482,39720,0.9788556,-1.4719547,0.9348677,252.13086,1.0089194,,1.3006701,1986,0.93250734
-0.21590742,,0.14999999,5.8998637e-07,56.617996,1.0,0.12690908,,0.9348677,1.5397697e-10,-0.6383217,1.0778838,0.83821094,4660.105928182602,39740,0.9788556,-1.4724581,0.9348677,252.16833,1.0630302,,1.3006268,1987,0.9276172
-2.9992561,,0.14999999,5.325781e-12,4.1957636,-1.0,0.12731987,,0.9348677,1.538221e-10,-0.6394822,-1.1122324,0.83780015,4664.159799337387,39760,0.9788556,-1.4729613,0.9348677,253.11194,1.0381225,,1.3004861,1988,0.021426823
-0.6394181,3.8102157,0.14999999,5.3284634e-12,4.1890326,-1.0,0.1272769,,0.9348677,1.5366745e-10,-0.6394632,-1.0170314,0.8378431,4669.980693817139,39780,0.9788556,-1.4734641,0.9348677,253.15369,1.0384896,,1.3005083,1989,0.9233755
-0.23980315,3.3586485,0.14999999,5.331137e-12,4.1823306,-1.0,0.12723196,,0.9348677,1.5351306e-10,-0.63924325,-1.2346567,0.83788806,4679.015228271484,39800,0.9788556,-1.4739668,0.9348677,253.19165,1.0386301,,1.3003287,1990,0.92719656
-1.645475,4.0552707,0.14999999,5.333812e-12,4.175655,-1.0,0.12719125,,0.9348677,1.5335891e-10,-0.6397296,-1.2073349,0.8379288,4682.118511676788,39820,0.9788556,-1.4744692,0.9348677,253.2378,1.0391221,,1.300459,1991,0.9189925
-1.3663386,4.0117865,0.14999999,5.3364986e-12,4.16901,-1.0,0.12715048,,0.9348677,1.5320496e-10,-0.64007497,-1.1182839,0.83796954,4686.658670663834,39840,0.9788556,-1.4749713,0.9348677,253.28369,1.0395923,,1.3005707,1992,0.91930264
-0.6698302,3.8079803,0.14999999,5.339176e-12,4.162391,-1.0,0.12710786,,0.9348677,1.5305125e-10,-0.6400703,-1.1288779,0.83801216,4692.439233779907,39860,0.9788556,-1.4754732,0.9348677,253.32605,1.0399599,,1.3005962,1993,0.92274016
-0.73481506,3.833953,0.14999999,5.341855e-12,4.1558013,-1.0,0.12706518,,0.9348677,1.5289778e-10,-0.6400981,-0.7619445,0.83805484,4696.33344745636,39880,0.9788556,-1.4759748,0.9348677,253.36804,1.0403415,,1.3006356,1994,0.9230377
-0.17562556,0.8998419,0.14999999,5.3445356e-12,4.149237,-1.0,0.1270181,,0.9348677,1.5274454e-10,-0.6398453,-1.0505774,0.8381019,4699.399621248245,39900,0.9788556,-1.4764762,0.9348677,253.40112,1.0392525,,1.2993226,1995,0.93204015
-0.33797812,1.0755657e-05,0.14999999,0.21600318,3.9961991,-0.2929293,0.12697399,,0.9348677,1.5259154e-10,-0.6396747,-0.3363276,0.83814603,4703.165952682495,39920,0.9788556,-1.4769773,0.9348677,253.44006,0.9942403,,1.2992318,1996,0.92615277
-0.35717985,0.00021333147,0.14999999,5.3493082e-12,4.1447763,-1.0,0.12692857,,0.9348677,1.5243876e-10,-0.6395363,-0.9481668,0.83819145,4706.934910774231,39940,0.9788556,-1.47737,0.9348677,253.47644,1.039478,,1.2992325,1997,0.9288423
-0.11528092,0.00038276176,0.14999999,0.1464631,3.900966,-0.3131313,0.12688309,,0.9348677,1.5228618e-10,-0.6392545,-0.13016102,0.8382369,4711.728892087936,39960,0.9788556,-1.4778706,0.9348677,253.51245,0.99233365,,1.299112,1998,0.92912805
-0.6897445,5.247714,0.14999999,1.9874653,5.4605765,-0.15151516,0.126854,,0.9348677,1.5213386e-10,-0.6392838,-0.09802738,0.838266,4716.686492204666,39980,0.9788556,-1.4782977,0.9348677,253.58118,1.0047026,,1.2989938,1999,0.8963922
-0.7770589,5.644149,0.14999999,2.5362058,5.7954407,-0.13131313,0.12682587,,0.9348677,1.5198177e-10,-0.63935065,-0.05962409,0.83829415,4719.697468280792,40000,0.9788556,-1.4778041,0.9348677,253.65173,1.0063697,,1.2990189,2000,0.89454985
-0.89064944,6.109969,0.14999999,3.1774077,6.162179,-0.11111111,0.12681687,,0.9348677,1.5182991e-10,-0.6394735,0.12362272,0.83830315,4722.9472942352295,40020,0.9788556,-1.4770367,0.9348677,253.76062,1.0081369,,1.2989774,2001,0.856331
-1.456992,9.593918,0.14999999,10.041538,14.684575,0.21212122,0.12698853,,0.9348677,1.5167827e-10,-0.63987815,0.3121615,0.8381315,4726.300096273422,40040,0.9788556,-1.4759496,0.9348677,254.23108,1.0076289,,1.2991488,2002,0.49454552
-1.8368127,6.6814084,0.14999999,0.43376017,22.249176,0.5151515,0.12718451,,0.9348677,1.5152686e-10,-0.640473,0.7524914,0.8379355,4731.265016078949,40060,0.9788556,-1.4714458,0.9348677,254.75061,0.90206885,,1.2989826,2003,0.445423
-2.3542101,25.44445,0.14999999,0.00031792754,30.043985,0.8181818,0.12748986,,0.9348677,1.5137566e-10,-0.6413787,0.8582773,0.83763015,4736.888118982315,40080,0.9788556,-1.4717284,0.9348677,255.48962,1.0062356,,1.2989305,2004,0.22616032
-2.4390693,1.4366351e-32,0.14999999,5.3218714e-12,4.1527605,-1.0,0.12783444,,0.9348677,1.512247e-10,-0.6422747,-0.95174205,0.8372856,4742.294335365295,40100,0.9788556,-1.4722271,0.9348677,256.3081,1.0393451,,1.2988601,2005,0.14664842
-0.12109638,2.8505902,0.14999999,5.3245216e-12,4.146245,-1.0,0.12778884,,0.9348677,1.5107396e-10,-0.6419956,-0.9508711,0.8373312,4747.154287815094,40120,0.9788556,-1.4727257,0.9348677,256.34448,1.0392358,,1.298458,2006,0.9287664
-0.119367585,2.8403077,0.14999999,5.327183e-12,4.1397552,-1.0,0.12774318,,0.9348677,1.5092347e-10,-0.64171576,-1.0693839,0.83737683,4750.105266094208,40140,0.9788556,-1.4732242,0.9348677,256.3805,1.0391239,,1.2980549,2007,0.9290832
-0.41165307,3.6069195,0.14999999,5.3298355e-12,4.1332912,-1.0,0.12769979,,0.9348677,1.5077317e-10,-0.64158213,-1.0241468,0.8374202,4753.778230667114,40160,0.9788556,-1.4737222,0.9348677,256.42114,1.0393962,,1.2980008,2008,0.9243573
-0.25022292,3.3718023,0.14999999,5.3324897e-12,4.1268554,-1.0,0.12765533,,0.9348677,1.5062311e-10,-0.64136785,-1.130906,0.8374647,4759.076044559479,40180,0.9788556,-1.4742202,0.9348677,256.4596,1.0395521,,1.2978442,2009,0.9268568
-0.7407162,3.8117533,0.14999999,5.3351447e-12,4.1204453,-1.0,0.12761277,,0.9348677,1.5047327e-10,-0.641398,-1.1818147,0.83750725,4762.269984483719,40200,0.9788556,-1.4747177,0.9348677,256.5017,1.0399283,,1.2978854,2010,0.9229874
-1.1226245,3.920485,0.14999999,5.3378014e-12,4.114061,-1.0,0.12757164,,0.9348677,1.5032366e-10,-0.6416176,-1.0649141,0.8375484,4770.1665234565735,40220,0.9788556,-1.4752152,0.9348677,256.5465,1.040359,,1.2979727,2011,0.9203497
-0.3876831,3.5687797,0.14999999,5.3404494e-12,4.1077037,-1.0,0.12752801,,0.9348677,1.5017426e-10,-0.6414715,-0.7744394,0.837592,4773.963081121445,40240,0.9788556,-1.4757123,0.9348677,256.58643,1.040615,,1.2979083,2012,0.9252556
-0.16888958,0.002795802,0.14999999,0.8547309,4.627309,-0.21212122,0.12748104,,0.9348677,1.500251e-10,-0.641217,-0.24750248,0.837639,4777.938102006912,40260,0.9788556,-1.4762092,0.9348677,256.6194,1.0006422,,1.2968215,2013,0.9320963
-0.44675416,3.9712381,0.14999999,0.21585289,3.9923432,-0.2929293,0.12743717,,0.9348677,1.4987615e-10,-0.6411203,-0.11464587,0.83768284,4780.97483086586,40280,0.9788556,-1.4762813,0.9348677,256.65845,0.9935167,,1.296855,2014,0.9260452
-0.7279592,5.5061355,0.14999999,3.1762447,6.1650076,-0.11111111,0.1274131,,0.9348677,1.4972742e-10,-0.6411668,-0.110753655,0.8377069,4784.014680624008,40300,0.9788556,-1.4766706,0.9348677,256.7373,1.0079457,,1.2970986,2015,0.88630426
-0.73655206,5.1148267,0.14999999,1.5245707,5.115345,-0.17171717,0.12738705,,0.9348677,1.4957893e-10,-0.6412107,-0.1881516,0.837733,4787.2435936927795,40320,0.9788556,-1.4755917,0.9348677,256.81238,1.0053077,,1.2970823,2016,0.89010924
-0.5455519,4.531105,0.14999999,0.8539812,4.596495,-0.21212122,0.12734705,,0.9348677,1.4943065e-10,-0.64116096,-0.14096138,0.83777297,4790.716197729111,40340,0.9788556,-1.4753317,0.9348677,256.859,1.0028105,,1.2969638,2017,0.9183763
-0.6521528,4.8193054,0.14999999,1.151361,4.82424,-0.1919192,0.1273194,,0.9348677,1.4928259e-10,-0.6411653,-0.19251737,0.8378006,4794.783490657806,40360,0.9788556,-1.475404,0.9348677,256.93054,1.0050843,,1.2969738,2018,0.8935066
-0.53321296,4.4944987,0.14999999,0.853979,4.5797706,-0.21212122,0.12728274,,0.9348677,1.4913473e-10,-0.64110965,-0.13390872,0.8378373,4798.908904075623,40380,0.9788556,-1.475329,0.9348677,256.98376,1.0039386,,1.2968631,2019,0.911934
-0.66661674,4.8067236,0.14999999,1.1513579,4.8067327,-0.1919192,0.12725163,,0.9348677,1.4898711e-10,-0.6411206,-0.38259453,0.8378684,4803.040625810623,40400,0.9788556,-1.4754013,0.9348677,257.04834,1.00628,,1.2968919,2020,0.9006824
-0.33828154,0.0007814053,0.14999999,5.338392e-12,4.117672,-1.0,0.12720537,,0.9348677,1.4883975e-10,-0.64096785,-1.1872507,0.83791465,4806.0509424209595,40420,0.9788556,-1.4753264,0.9348677,257.08203,1.0395938,,1.2967256,2021,0.93129104
-1.1692747,3.928595,0.14999999,5.3410297e-12,4.111333,-1.0,0.12716454,,0.9348677,1.4869254e-10,-0.6412099,-0.7673632,0.8379555,4811.193832874298,40440,0.9788556,-1.4758211,0.9348677,257.1267,1.0400256,,1.2968162,2022,0.9203982
-0.17920645,0.008801846,0.14999999,0.44542992,4.2029777,-0.25252524,0.12711787,,0.9348677,1.485456e-10,-0.64096195,-0.2371296,0.83800215,4815.543261289597,40460,0.9788556,-1.4763155,0.9348677,257.15942,0.99977577,,1.2957608,2023,0.9323728
-0.45156977,4.155713,0.14999999,0.44555202,4.1963367,-0.25252524,0.1270768,,0.9348677,1.4839883e-10,-0.64086866,-0.29295856,0.8380432,4819.863183736801,40480,0.9788556,-1.4765896,0.9348677,257.2035,1.0002912,,1.2957324,2024,0.9212344
-0.3839857,0.013493699,0.14999999,5.5354548e-08,3.1265016,-0.7979798,0.12703484,,0.9348677,1.4825231e-10,-0.6407421,-0.69685894,0.8380852,4826.016727924347,40500,0.9788556,-1.4768634,0.9348677,257.2456,1.0013349,,1.2956508,2025,0.9228857
-0.24120697,3.120715,0.14999999,2.4447996e-05,3.5501444,-0.6363636,0.12698787,,0.9348677,1.48106e-10,-0.64054424,-0.64469284,0.83813214,4831.965686798096,40520,0.9788556,-1.4773571,0.9348677,257.27747,0.96974355,,1.2959918,2026,0.9331883
-0.2784679,3.5026398,0.14999999,1.2173618e-05,3.5031292,-0.65656567,0.12694073,,0.9348677,1.4795991e-10,-0.64038074,-0.78094673,0.8381793,4837.707989215851,40540,0.9788556,-1.4778506,0.9348677,257.30884,0.9737784,,1.2960441,2027,0.9338062
-0.16583386,3.1191735,0.14999999,5.543654e-08,3.1196995,-0.7979798,0.12689424,,0.9348677,1.4781401e-10,-0.64015985,-0.8249514,0.8382258,4841.453880786896,40560,0.9788556,-1.4783437,0.9348677,257.34155,1.0023527,,1.2959442,2028,0.93250555
-0.12867376,2.976325,0.14999999,5.546383e-08,3.1164436,-0.7979798,0.12684822,,0.9348677,1.4766835e-10,-0.63990676,-0.801076,0.8382718,4847.505790472031,40580,0.9788556,-1.4788368,0.9348677,257.375,1.002706,,1.2958876,2029,0.9316716
-0.14649151,3.078554,0.14999999,5.5491235e-08,3.113198,-0.7979798,0.12680197,,0.9348677,1.4752291e-10,-0.63966256,-0.611674,0.83831805,4852.571659088135,40600,0.9788556,-1.4793295,0.9348677,257.40796,1.0031099,,1.2958794,2030,0.93205726
-0.29538038,3.4170523,0.14999999,1.2197639e-05,3.4933913,-0.65656567,0.12675554,,0.9348677,1.4737768e-10,-0.63949156,-0.667793,0.8383645,4855.628391981125,40620,0.9788556,-1.479822,0.9348677,257.44055,0.9744176,,1.2955952,2031,0.9325891
-0.25818267,3.433441,0.14999999,1.2203644e-05,3.48911,-0.65656567,0.1267088,,0.9348677,1.4723266e-10,-0.6393166,-0.789396,0.8384112,4858.994821548462,40640,0.9788556,-1.4803143,0.9348677,257.4723,0.9749513,,1.2956225,2032,0.9333402
-0.15427841,3.098204,0.14999999,5.5573214e-08,3.1061254,-0.7979798,0.12666273,,0.9348677,1.4708784e-10,-0.6390907,-0.70930845,0.8384573,4864.127452850342,40660,0.9788556,-1.4808062,0.9348677,257.50537,1.0036831,,1.2957263,2033,0.93210727
-0.2231405,2.791551,0.14999999,5.560057e-08,3.1029127,-0.7979798,0.12661618,,0.9348677,1.4694325e-10,-0.6388844,-0.6249397,0.83850384,4868.722169876099,40680,0.9788556,-1.481298,0.9348677,257.53723,1.0039463,,1.295592,2034,0.93318844
-0.2847454,3.4580336,0.14999999,1.2221661e-05,3.481278,-0.65656567,0.12656945,,0.9348677,1.4679886e-10,-0.6387087,-0.51750576,0.83855057,4871.751884460449,40700,0.9788556,-1.4817895,0.9348677,257.56885,0.9762494,,1.2959906,2035,0.9335381
-0.3249598,2.6890924,0.14999999,2.4568672e-05,3.5215857,-0.6363636,0.1265232,,0.9348677,1.4665469e-10,-0.63856643,-0.53937435,0.8385968,4874.757712364197,40720,0.9788556,-1.4822807,0.9348677,257.6012,0.97272134,,1.2956578,2036,0.9327658
-0.3192427,3.5028155,0.14999999,0.0019556412,3.6913478,-0.4949495,0.12647647,,0.9348677,1.4651073e-10,-0.6384231,-0.6464914,0.83864355,4878.220570802689,40740,0.9788556,-1.4827718,0.9348677,257.63257,0.9652367,,1.2957029,2037,0.93374497
-0.26794985,3.4689498,0.14999999,2.459277e-05,3.514729,-0.6363636,0.12643039,,0.9348677,1.4636699e-10,-0.6382586,-0.72557867,0.8386896,4881.250211954117,40760,0.9788556,-1.4832616,0.9348677,257.66504,0.9737811,,1.2959794,2038,0.93260413
-0.20556971,2.9385357,0.14999999,1.2245671e-05,3.466606,-0.65656567,0.12638396,,0.9348677,1.4622346e-10,-0.63805944,-0.6424408,0.83873606,4884.483550071716,40780,0.9788556,-1.4837521,0.9348677,257.6969,0.97756195,,1.2957003,2039,0.93336374
-0.268215,3.4624033,0.14999999,1.2251676e-05,3.4624197,-0.65656567,0.1263377,,0.9348677,1.4608013e-10,-0.63788944,-0.6951669,0.8387823,4887.7745361328125,40800,0.9788556,-1.4842424,0.9348677,257.72888,0.97810847,,1.29575,2040,0.9332041
-0.22853571,3.2336287,0.14999999,1.2257683e-05,3.4582472,-0.65656567,0.12629169,,0.9348677,1.4593704e-10,-0.6376997,-0.5015809,0.8388283,4891.361994028091,40820,0.9788556,-1.4847325,0.9348677,257.76135,0.9785422,,1.2956953,2041,0.9326285
