LQGsigma_higher,IWFirstEpisode,ReturnMean,Iteration,IWMax,DenMISEMeanLog,IWMin,IWLastEpisode,ReturnLastEpisode,LQGmu1_higher,Regret/t,TimeElapsed,DenMISELogFirst,ReturnStepMax,IWMean,ReturnMin,Delta,Bound,Regret,DenMISELogLast,ReturnAbsMax,LQGmu1_actor,TimestepsSoFar,ReturnMax
0.14999999,3.1414256,0.8331338,1512,4.4471874,-0.6937942,,4.446806,0.923816,-0.17171717,0.1319862,2794.495754480362,-0.86162066,0.9869086,1.0172638,,2.6591807e-10,1.3731351,199.56311,-0.5447555,0.94328344,-0.39369538,30240,0.94328344
0.14999999,0.08596113,0.8332042,1513,3.682997,-0.6935505,,3.6079383,0.9395713,-0.43434343,0.13191581,2797.9503486156464,-0.8602063,0.9869086,0.98169947,,2.655667e-10,1.3741714,199.58862,-0.34167203,0.94328344,-0.3811416,30260,0.94328344
0.14999999,0.1826239,0.83327496,1514,3.745186,-0.69333327,,3.7447748,0.9403385,-0.3939394,0.13184506,2802.794245004654,-0.8608102,0.9869086,0.978341,,2.65216e-10,1.3741142,199.6134,-0.34581968,0.94328344,-0.17708904,30280,0.94328344
0.14999999,0.87381136,0.83333814,1515,3.9388328,-0.6932096,,3.2020304,0.9290391,-0.2929293,0.13178188,2806.999636411667,-0.8613499,0.9869086,0.9809239,,2.64866e-10,1.3731649,199.64954,-0.48380294,0.94328344,-0.4837221,30300,0.94328344
0.14999999,0.024280842,0.8334101,1516,3.5805743,-0.69296306,,3.5796456,0.94236827,-0.4949495,0.13170993,2811.984522819519,-0.86143315,0.9869086,0.9884802,,2.645167e-10,1.3730288,199.67224,-0.29988354,0.94328344,-0.39510363,30320,0.94328344
0.14999999,0.1828553,0.8334798,1517,3.7286615,-0.692735,,3.7174976,0.9391723,-0.3939394,0.1316402,2816.1169481277466,-0.8620765,0.9869086,0.97901773,,2.6416805e-10,1.3729738,199.69812,-0.3348993,0.94328344,-0.40984422,30340,0.94328344
0.14999999,0.08616844,0.8335497,1518,3.654755,-0.69250786,,3.6374326,0.9395748,-0.43434343,0.13157034,2818.6538305282593,-0.862615,0.9869086,0.9836587,,2.638201e-10,1.3729126,199.72388,-0.3264346,0.94328344,-0.5079087,30360,0.94328344
0.14999999,0.024324194,0.8336204,1519,3.564384,-0.6922525,,3.533322,0.94096994,-0.4949495,0.13149959,2822.1654212474823,-0.86321676,0.9869086,0.9900212,,2.6347288e-10,1.3727126,199.74792,-0.2877891,0.94328344,-0.6011736,30380,0.94328344
0.14999999,0.0011870781,0.83369195,1520,3.482106,-0.6919819,,3.4675548,0.9423635,-0.61616164,0.13142806,2824.3030478954315,-0.8638589,0.9869086,0.99302995,,2.631263e-10,1.372728,199.77063,-0.2702602,0.94328344,-0.52890235,30400,0.94328344
0.14999999,0.009568269,0.8337629,1521,3.5138078,-0.6917154,,3.5137613,0.9415056,-0.53535354,0.13135713,2825.805800676346,-0.8645157,0.9869086,0.9935048,,2.6278044e-10,1.3726299,199.79419,-0.27943042,0.94328344,-0.49431345,30420,0.94328344
0.14999999,0.024371667,0.83383334,1522,3.5493953,-0.6914546,,3.545693,0.9410492,-0.4949495,0.13128668,2827.8101103305817,-0.8651667,0.9869086,0.9916778,,2.6243524e-10,1.3725581,199.81836,-0.28756115,0.94328344,-0.3375649,30440,0.94328344
0.14999999,0.26026052,0.83390224,1523,3.7424932,-0.6912412,,3.6945395,0.93877494,-0.37373737,0.13121778,2830.6902933120728,-0.86580753,0.9869086,0.9794583,,2.620908e-10,1.3720934,199.84473,-0.35775113,0.94328344,-0.76512545,30460,0.94328344
0.14999999,0.000376043,0.83397293,1524,3.4711757,-0.6909782,,2.6796298,0.9416576,-0.65656567,0.13114709,2834.6969060897827,-0.866293,0.9869086,0.99155277,,2.6174693e-10,1.3713641,199.86816,-0.26939115,0.94328344,-0.68856573,30480,0.94328344
0.14999999,7.683584e-06,0.8340435,1525,3.4769583,-0.69070554,,2.908318,0.9415995,-0.7777778,0.13107651,2839.0385735034943,-0.8669487,0.9869086,0.98500806,,2.6140376e-10,1.3714645,199.8916,-0.2662556,0.94328344,-0.734466,30500,0.94328344
0.14999999,0.00037653642,0.8341143,1526,3.4621313,-0.6904379,,3.0343623,0.94202995,-0.65656567,0.1310057,2843.1523444652557,-0.86760426,0.9869086,0.9928084,,2.6106128e-10,1.3715123,199.9148,-0.26667464,0.94328344,-0.80562246,30520,0.94328344
0.14999999,3.7748634e-06,0.8341845,1527,3.4655716,-0.6901638,,3.460001,0.94134766,-0.7979798,0.13093549,2847.8203480243683,-0.8682591,0.9869086,0.9852654,,2.6071945e-10,1.3717623,199.93848,-0.26438537,0.94328344,-1.0053842,30540,0.94328344
0.14999999,1.1261773e-09,0.8342527,1528,5.027525,-0.6899842,,3.9671311,0.9384156,-1.0,0.1308673,2850.9409170150757,-0.86891377,0.9869086,1.0112165,,2.603783e-10,1.3720539,199.96521,-0.40050587,0.94328344,-0.8982162,30560,0.94328344
0.14999999,3.7798059e-06,0.8343219,1529,3.4590933,-0.6897022,,2.7850947,0.9400914,-0.7979798,0.1307981,2854.4007868766785,-0.869568,0.9869086,0.9853962,,2.6003782e-10,1.3710577,199.99023,-0.26937458,0.94328344,-0.5746393,30580,0.94328344
0.14999999,0.00028146704,0.834392,1530,21.836365,-0.68943495,,2.6699696e-15,0.94152373,0.67676765,0.130728,2856.9115767478943,-0.8702218,0.9869086,0.96444577,,2.5969804e-10,1.3706031,200.01392,-0.26554143,0.94328344,0.74358004,30600,0.94328344
0.14999999,0.0011954361,0.8340043,1531,3.4570358,-0.6904176,,3.2852934e-17,0.24086887,-0.61616164,0.13111573,2859.5492734909058,-0.870875,0.9869086,0.9936141,,2.593589e-10,1.3699712,200.73816,-2.153941,0.94328344,-0.793558,30620,0.94328344
0.14999999,3.787217e-06,0.83407444,1532,3.4543138,-0.69014204,,3.4533765,0.9414504,-0.7979798,0.13104558,2862.0723037719727,-0.87152714,0.9869086,0.9856963,,2.5902042e-10,1.370485,200.76184,-0.26160553,0.94328344,-0.4732679,30640,0.94328344
0.14999999,0.08699656,0.83414507,1533,3.6367137,-0.6898928,,3.4478693,0.9422649,-0.43434343,0.13097495,2866.918759584427,-0.8721797,0.9869086,0.9842496,,2.586826e-10,1.3700058,200.78455,-0.29324418,0.94328344,-0.3882255,30660,0.94328344
0.14999999,0.36495286,0.8342145,1534,3.7892432,-0.6896699,,3.6077602,0.94072014,-0.35353535,0.13090551,2875.087656021118,-0.872775,0.9869086,0.9776923,,2.5834546e-10,1.3700099,200.80908,-0.331648,0.94328344,-0.292251,30680,0.94328344
0.14999999,0.8842179,0.83428246,1535,3.9276836,-0.68948644,,3.9095812,0.9383734,-0.2929293,0.13083756,2881.293417930603,-0.87318885,0.9869086,0.9813983,,2.5800895e-10,1.3700072,200.8357,-0.38525906,0.94328344,-0.4218985,30700,0.94328344
0.14999999,0.08709097,0.83435255,1536,3.6216323,-0.6892531,,3.6213374,0.9420478,-0.43434343,0.13076746,2885.811803340912,-0.8732642,0.9869086,0.98596376,,2.576731e-10,1.3700707,200.85876,-0.3121036,0.94328344,-0.46781707,30720,0.94328344
0.14999999,0.0381705,0.8344216,1537,3.553098,-0.68900335,,3.5528417,0.94041723,-0.47474748,0.13069844,2888.611453771591,-0.87385833,0.9869086,0.99079067,,2.573379e-10,1.3699855,200.88354,-0.2906336,0.94328344,-0.5375563,30740,0.94328344
0.14999999,0.02459981,0.83449125,1538,3.5210476,-0.6887358,,3.3394413,0.9415134,-0.4949495,0.13062876,2891.0628576278687,-0.87448394,0.9869086,0.9929365,,2.570034e-10,1.3697412,200.9071,-0.26796296,0.94328344,-0.6744829,30760,0.94328344
0.14999999,0.0006810191,0.8345611,1539,3.4435818,-0.68846214,,3.339355,0.94212115,-0.6363636,0.13055891,2894.392250061035,-0.8751179,0.9869086,0.994072,,2.566695e-10,1.369379,200.93018,-0.25988686,0.94328344,-0.7488874,30780,0.94328344
0.14999999,3.803309e-06,0.83463085,1540,3.4574585,-0.68818945,,3.2770019,0.94202787,-0.7979798,0.13048917,2902.004403114319,-0.87576705,0.9869086,0.9856717,,2.5633629e-10,1.3695953,200.95325,-0.2623043,0.94328344,-0.8241243,30800,0.94328344
0.14999999,1.1346571e-09,0.83470017,1541,5.0534368,-0.6879216,,1.7353243,0.9412807,-1.0,0.13041985,2904.6792285442352,-0.87641615,0.9869086,1.0093062,,2.5600372e-10,1.3694881,200.97705,-0.2603967,0.94328344,-1.150822,30820,0.94328344
0.14999999,1.1353954e-09,0.83476526,1542,5.040189,-0.6881718,,4.7342644,0.93505865,-1.0,0.13035476,2907.3036041259766,-0.8770649,0.9869086,1.0100328,,2.556718e-10,1.3695465,201.00708,-1.0821403,0.94328344,-0.9872493,30840,0.94328344
0.14999999,1.1361297e-09,0.83483243,1543,5.027026,-0.6879535,,3.8008604,0.9385118,-1.0,0.13028759,2911.735550403595,-0.8777132,0.9869086,1.0101554,,2.5534047e-10,1.3690515,201.03369,-0.3606589,0.94328344,-0.8961114,30860,0.94328344
0.14999999,3.8131877e-06,0.8349004,1544,3.4493237,-0.6876746,,2.8030996,0.93979234,-0.7979798,0.13021964,2916.2566130161285,-0.87836105,0.9869086,0.986322,,2.5500982e-10,1.3691878,201.05908,-0.26654044,0.94328344,-0.92499214,30880,0.94328344
0.14999999,0.3128882,0.8349682,1545,15.165932,-0.68741995,,1.8545196e-16,0.9396722,0.37373737,0.13015181,2921.5819487571716,-0.87900853,0.9869086,1.0448147,,2.546798e-10,1.368808,201.0846,-0.2802721,0.94328344,0.30592993,30900,0.94328344
0.14999999,1.1381099e-09,0.83472973,1546,5.0203667,-0.68800235,,4.7097573e-16,0.46633846,-1.0,0.13039029,2925.444908618927,-0.87945306,0.9869086,1.0105314,,2.5435049e-10,1.3687234,201.58337,-1.6290458,0.94328344,-1.1895392,30920,0.94328344
0.14999999,1.1388461e-09,0.8347938,1547,5.007354,-0.68844855,,4.796221,0.9337457,-1.0,0.13032621,2928.8367178440094,-0.8800997,0.9869086,1.011306,,2.5402175e-10,1.3688315,201.61462,-1.3879827,0.94328344,-0.83248645,30940,0.94328344
0.14999999,3.8222934e-06,0.8348623,1548,3.444357,-0.6881629,,3.3485596,0.9408639,-0.7979798,0.13025773,2931.3050842285156,-0.8807459,0.9869086,0.9865854,,2.5369365e-10,1.3685398,201.63892,-0.2568091,0.94328344,-0.8932384,30960,0.94328344
0.14999999,5.836066,0.8349304,1549,8.645518,-0.68789655,,3.7226975e-09,0.94043964,0.07070707,0.1301896,2933.742607116699,-0.8813917,0.9869086,1.0277175,,2.533662e-10,1.368454,201.6637,-0.26169184,0.94328344,0.04947215,30980,0.94328344
0.14999999,3.8128676e-06,0.83476436,1550,3.4411504,-0.6880875,,8.558527e-07,0.57745266,-0.7979798,0.13035566,2936.176231622696,-0.87827647,0.9869086,0.9868281,,2.5303937e-10,1.3680829,202.05127,-1.010091,0.94328344,-0.68166715,31000,0.94328344
0.14999999,3.8153266e-06,0.83483374,1551,3.4357429,-0.6878191,,2.5489826,0.94250256,-0.7979798,0.13028628,2939.0247180461884,-0.87892145,0.9869086,0.98689353,,2.5271318e-10,1.3674537,202.07397,-0.25814897,0.94328344,-0.84042037,31020,0.94328344
0.14999999,3.817787e-06,0.8349023,1552,3.4303591,-0.6875477,,3.2903721,0.941079,-0.7979798,0.13021773,2941.462954759598,-0.87956595,0.9869086,0.98743874,,2.523876e-10,1.3672769,202.0979,-0.25284603,0.94328344,-0.73462945,31040,0.94328344
0.14999999,0.00038131297,0.8349711,1553,3.4371066,-0.68727785,,2.9994693,0.94177115,-0.65656567,0.13014895,2943.926221847534,-0.8802101,0.9869086,0.9932415,,2.520627e-10,1.3671854,202.12134,-0.2556752,0.94328344,-0.8735319,31060,0.94328344
0.14999999,3.8227054e-06,0.835039,1554,3.4223619,-0.68700355,,3.0196505,0.9405193,-0.7979798,0.130081,2946.3658232688904,-0.88085353,0.9869086,0.9885812,,2.5173838e-10,1.3673909,202.14587,-0.25380668,0.94328344,-0.71553874,31080,0.94328344
0.14999999,3.8251633e-06,0.83510774,1555,3.4170387,-0.6867324,,2.9460106,0.941873,-0.7979798,0.13001227,2948.994350194931,-0.88149685,0.9869086,0.9889042,,2.5141472e-10,1.3670144,202.16907,-0.25330433,0.94328344,-0.65716755,31100,0.94328344
0.14999999,0.00068581797,0.8351767,1556,3.4301052,-0.68646115,,3.3936174,0.9424784,-0.6363636,0.12994331,2953.9425854682922,-0.88213974,0.9869086,0.99447453,,2.5109168e-10,1.3669486,202.1919,-0.2533328,0.94328344,-0.8671756,31120,0.94328344
0.14999999,6.4264197,0.8352442,1557,7.223546,-0.68618476,,1.2761541e-07,0.94027555,0.01010101,0.12987584,2960.1571242809296,-0.88278174,0.9869086,1.0413477,,2.5076924e-10,1.3669095,202.21667,-0.2501146,0.94328344,-0.093621485,31140,0.94328344
0.14999999,4.2362695,0.8352839,1558,4.867627,-0.68612576,,4.858737,0.89705056,-0.13131313,0.12983614,2964.1733491420746,-0.8793049,0.9869086,1.0271772,,2.504474e-10,1.3669775,202.28467,-0.63416725,0.94328344,-0.14660022,31160,0.94328344
0.14999999,1.1355838e-09,0.8353442,1559,5.029455,-0.68601394,,4.2634605e-07,0.9293976,-1.0,0.12977582,2969.120269060135,-0.8772312,0.9869086,1.0102485,,2.5012623e-10,1.3667752,202.32043,-0.5380536,0.94328344,-1.0789294,31180,0.94328344
0.14999999,3.1928964,0.83540946,1560,4.504528,-0.68598384,,5.798972e-08,0.9370775,-0.17171717,0.12971056,2972.921912908554,-0.8778724,0.9869086,1.013597,,2.4980565e-10,1.3667645,202.34851,-0.64846563,0.94328344,0.04624048,31200,0.94328344
0.14999999,1.1347178e-09,0.83526146,1561,5.0197134,-0.68617606,,1.9700694e-10,0.60438114,-1.0,0.12985855,2975.370050907135,-0.87646854,0.9869086,1.0107894,,2.494857e-10,1.3666942,202.70923,-0.99890965,0.94328344,-1.0437168,31220,0.94328344
0.14999999,1.1354452e-09,0.83532685,1562,5.0068283,-0.686053,,4.2190433,0.93739486,-1.0,0.12979317,2978.0589966773987,-0.877109,0.9869086,1.0111969,,2.4916638e-10,1.3664793,202.73694,-0.50389695,0.94328344,-0.6804274,31240,0.94328344
0.14999999,0.00038037574,0.83539534,1563,3.432615,-0.6857702,,3.3868155,0.94235766,-0.65656567,0.12972468,2983.6147434711456,-0.87774897,0.9869086,0.9943404,,2.4884764e-10,1.3664651,202.75964,-0.25436157,0.94328344,-0.6557551,31260,0.94328344
0.14999999,0.00038061902,0.83546376,1564,3.4274504,-0.68549776,,3.4274504,0.94234157,-0.65656567,0.12965626,2986.865625143051,-0.87838835,0.9869086,0.99498385,,2.485295e-10,1.3664232,202.78247,-0.25364977,0.94328344,-0.59739757,31280,0.94328344
0.14999999,0.0006836868,0.8355311,1565,3.4261875,-0.6852277,,3.3261487,0.9408975,-0.6363636,0.1295889,2989.328560113907,-0.87902725,0.9869086,0.99569446,,2.48212e-10,1.3662457,202.80664,-0.2573748,0.94328344,-0.5336113,31300,0.94328344
0.14999999,0.0012059915,0.8355987,1566,3.4273238,-0.68496585,,2.9956703,0.94154865,-0.61616164,0.12952131,2994.3113856315613,-0.8796656,0.9869086,0.9960719,,2.4789512e-10,1.3658648,202.83032,-0.2704212,0.94328344,-0.92883456,31320,0.94328344
0.14999999,5.644176,0.83566517,1567,5.661729,-0.68470734,,2.7396493e-07,0.93970376,-0.07070707,0.12945485,2999.0285925865173,-0.8803032,0.9869086,1.0429862,,2.4757882e-10,1.3652699,202.85571,-0.27561343,0.94328344,-0.14265153,31340,0.94328344
0.14999999,3.8093203e-06,0.835718,1568,3.407464,-0.6845911,,0.00032850736,0.9183641,-0.7979798,0.12940204,3003.116948366165,-0.87734574,0.9869086,0.98886204,,2.472631e-10,1.3649579,202.90247,-0.544316,0.94328344,-0.88397086,31360,0.94328344
0.14999999,1.1364375e-09,0.8357847,1569,5.0131207,-0.6843229,,2.5376542,0.940441,-1.0,0.12933534,3005.743655204773,-0.8779833,0.9869086,1.0104302,,2.4694805e-10,1.3651353,202.92712,-0.2522311,0.94328344,-1.2114327,31380,0.94328344
0.14999999,1.1371617e-09,0.83584666,1570,5.0003386,-0.68489313,,4.8258157,0.9331666,-1.0,0.12927336,3008.9262471199036,-0.87862045,0.9869086,1.0112269,,2.4663355e-10,1.3652781,202.9591,-1.5892159,0.94328344,-1.2758436,31400,0.94328344
0.14999999,1.1378865e-09,0.83590704,1571,4.987639,-0.68591535,,4.8960977,0.9306283,-1.0,0.12921298,3012.1155071258545,-0.87925714,0.9869086,1.0120684,,2.4631966e-10,1.3654574,202.99353,-2.3011394,0.94328344,-1.0876125,31420,0.94328344
0.14999999,1.1386115e-09,0.83597136,1572,4.9750195,-0.6859064,,4.4393597,0.93696016,-1.0,0.12914866,3014.5952632427216,-0.8798935,0.9869086,1.0126195,,2.4600638e-10,1.3653866,203.02173,-0.6829053,0.94328344,-1.4282544,31440,0.94328344
0.14999999,1.139335e-09,0.8360269,1573,4.9624786,-0.6884486,,4.9501443,0.92343515,-1.0,0.12909311,3017.48553609848,-0.8805294,0.9869086,1.0134968,,2.456937e-10,1.3655816,203.06348,-4.6968317,0.94328344,-0.62222546,31460,0.94328344
0.14999999,3.7208476,0.83609414,1574,4.6804175,-0.68816465,,0.024938121,0.94194293,-0.15151516,0.12902588,3019.982983350754,-0.88116497,0.9869086,1.0208932,,2.453816e-10,1.3649828,203.08667,-0.2541994,0.94328344,0.089268416,31480,0.94328344
0.14999999,0.005923979,0.83592665,1575,3.4770024,-0.68843585,,0.00080356887,0.57225955,-0.5555556,0.12919337,3022.477830171585,-0.87943894,0.9869086,0.9936501,,2.450701e-10,1.3640864,203.47961,-1.1353283,0.94328344,-0.4637797,31500,0.94328344
0.14999999,1.6459721,0.8359934,1576,13.017026,-0.6881939,,4.0118175e-05,0.94115055,0.25252524,0.12912661,3026.3395767211914,-0.88006985,0.9869086,1.0191249,,2.447592e-10,1.3639604,203.50354,-0.30019858,0.94328344,0.4282303,31520,0.94328344
0.14999999,0.024727475,0.8357302,1577,3.5506368,-0.6888842,,9.517712e-08,0.42085028,-0.4949495,0.12938982,3030.5492041110992,-0.87966037,0.9869086,0.9896892,,2.4444888e-10,1.3639517,204.04773,-1.7934245,0.94328344,-0.29931822,31540,0.94328344
0.14999999,1.1532693,0.8357942,1578,4.0355043,-0.68870336,,3.8780465,0.93676114,-0.27272728,0.1293258,3033.092516183853,-0.8802786,0.9869086,0.981063,,2.4413924e-10,1.3640735,204.07605,-0.39286295,0.94328344,-0.47999367,31560,0.94328344
0.14999999,0.038412623,0.835862,1579,3.5764534,-0.68846416,,3.5575557,0.9427486,-0.47474748,0.12925804,3035.715312719345,-0.8801815,0.9869086,0.9882706,,2.438301e-10,1.3639526,204.09851,-0.2915039,0.94328344,-0.6917721,31580,0.94328344
0.14999999,2.6778002e-06,0.83592933,1580,25.988663,-0.6881947,,3.3864176e-22,0.9422329,0.8181818,0.12919068,3038.2448267936707,-0.8807903,0.9869086,1.011125,,2.4352154e-10,1.3639683,204.12134,-0.25052178,0.94328344,0.7829394,31600,0.94328344
0.14999999,0.0012081125,0.8355354,1581,3.4297404,-0.6891562,,3.1225899e-18,0.21316092,-0.61616164,0.12958461,3041.417950153351,-0.881423,0.9869086,0.99515516,,2.4321356e-10,1.3632262,204.87329,-2.2135932,0.94328344,-0.45482713,31620,0.94328344
0.14999999,0.038484637,0.8356017,1582,3.5703218,-0.6889146,,3.5639195,0.9404247,-0.47474748,0.12951833,3044.535454273224,-0.88205457,0.9869086,0.9884072,,2.4290617e-10,1.3631525,204.89795,-0.30149758,0.94328344,-0.35265452,31640,0.94328344
0.14999999,0.3685791,0.8356681,1583,3.8150244,-0.68871254,,3.801045,0.9406574,-0.35353535,0.12945193,3047.6828353405,-0.8826621,0.9869086,0.9754206,,2.4259939e-10,1.363242,204.92249,-0.35711175,0.94328344,-0.23038912,31660,0.94328344
0.14999999,1.4708015,0.83573276,1584,4.094017,-0.68857276,,4.09381,0.9380768,-0.25252524,0.12938726,3051.7572090625763,-0.8830609,0.9869086,0.9863674,,2.4229319e-10,1.3631954,204.94946,-0.44218364,0.94328344,-0.49961948,31680,0.94328344
0.14999999,0.038511947,0.83580023,1585,3.5599298,-0.68832344,,3.467896,0.94270456,-0.47474748,0.12931979,3055.413753271103,-0.88276386,0.9869086,0.9890825,,2.4198754e-10,1.3627242,204.9718,-0.2791136,0.94328344,-0.6122123,31700,0.94328344
0.14999999,1.1425754e-09,0.8358675,1586,4.987756,-0.6880557,,0.12106484,0.942579,-1.0,0.1292525,3057.369715690613,-0.8833703,0.9869086,1.0108846,,2.4168248e-10,1.3626926,204.99438,-0.2521523,0.94328344,-0.9830483,31720,0.94328344
0.14999999,0.0020968185,0.83593255,1587,3.430408,-0.68783104,,0.13404702,0.93909013,-0.5959596,0.12918746,3060.0780601501465,-0.8840006,0.9869086,0.9957382,,2.41378e-10,1.3624345,205.02051,-0.3419808,0.94328344,-0.38065875,31740,0.94328344
0.14999999,0.18702602,0.83599854,1588,3.710378,-0.68761307,,3.710378,0.9406498,-0.3939394,0.12912148,3062.9351572990417,-0.8846292,0.9869086,0.9794301,,2.4107408e-10,1.3622613,205.04492,-0.33687177,0.94328344,-0.34150177,31760,0.94328344
0.14999999,0.5052803,0.83606285,1589,3.8449593,-0.6874194,,3.8019648,0.93818444,-0.33333334,0.12905717,3066.0152134895325,-0.88514096,0.9869086,0.9764804,,2.4077074e-10,1.3622972,205.07178,-0.35881925,0.94328344,-0.4269451,31780,0.94328344
0.14999999,0.07248606,0.83612883,1590,16.873295,-0.68719584,,1.1469117e-07,0.9409598,0.45454547,0.12899119,3069.258496284485,-0.88545215,0.9869086,1.0388204,,2.4046798e-10,1.3622961,205.09595,-0.30803367,0.94328344,0.5941809,31800,0.94328344
0.14999999,0.05891236,0.83581567,1591,3.5811856,-0.68799686,,4.759012e-10,0.33784112,-0.45454547,0.12930435,3074.0358786582947,-0.88603526,0.9869086,0.9881763,,2.401658e-10,1.3623017,205.72327,-1.9966083,0.94328344,-0.5714988,31820,0.94328344
0.14999999,1.1463036e-09,0.8358826,1592,4.9909296,-0.6877331,,0.05805497,0.94239444,-1.0,0.12923741,3078.956372976303,-0.8866266,0.9869086,1.0106714,,2.3986418e-10,1.3619754,205.74597,-0.25574884,0.94328344,-1.0513068,31840,0.94328344
0.14999999,1.1470231e-09,0.83594656,1593,4.9784555,-0.6876267,,4.254515,0.9377898,-1.0,0.12917346,3083.6621601581573,-0.88725454,0.9869086,1.0110933,,2.3956312e-10,1.3617957,205.77332,-0.5282969,0.94328344,-1.1004351,31860,0.94328344
0.14999999,1.1477431e-09,0.8360098,1594,4.96606,-0.68765885,,4.4947233,0.93669623,-1.0,0.12911022,3088.213709831238,-0.8878821,0.9869086,1.0116683,,2.3926264e-10,1.361759,205.80176,-0.748883,0.94328344,-0.94327664,31880,0.94328344
0.14999999,0.024947256,0.8360747,1595,3.518165,-0.6874,,0.040650964,0.9396075,-0.4949495,0.12904531,3092.8238213062286,-0.8885093,0.9869086,0.9923697,,2.389627e-10,1.361659,205.82727,-0.28569207,0.94328344,-0.64673066,31900,0.94328344
0.14999999,0.0012174479,0.8361416,1596,3.421073,-0.68713164,,3.3489256,0.9427854,-0.61616164,0.12897843,3097.5793521404266,-0.88912034,0.9869086,0.9956,,2.3866337e-10,1.3613815,205.84961,-0.251224,0.94328344,-0.42045388,31920,0.94328344
0.14999999,0.059131373,0.83620685,1597,3.5749223,-0.68689895,,3.535942,0.94037676,-0.45454547,0.12891316,3100.3544285297394,-0.88974595,0.9869086,0.9884351,,2.3836458e-10,1.3611017,205.87427,-0.31062576,0.94328344,-0.7554905,31940,0.94328344
0.14999999,1.1505619e-09,0.83627254,1598,4.963061,-0.68663484,,0.9069678,0.94122475,-1.0,0.12884748,3102.847154855728,-0.8903349,0.9869086,1.0117558,,2.3806632e-10,1.3613095,205.89832,-0.25272378,0.94328344,-1.22201,31960,0.94328344
0.14999999,1.1512818e-09,0.8363326,1599,4.9507914,-0.6872527,,4.798934,0.932268,-1.0,0.1287874,3105.5347533226013,-0.8909605,0.9869086,1.0125229,,2.3776864e-10,1.3614442,205.93103,-1.6855112,0.94328344,-1.0026666,31980,0.94328344
0.14999999,1.1520024e-09,0.8363966,1600,4.9385967,-0.687052,,3.8805132,0.9387083,-1.0,0.12872344,3109.9785935878754,-0.8915857,0.9869086,1.0127162,,2.3747151e-10,1.3610622,205.95752,-0.3779439,0.94328344,-0.7742157,32000,0.94328344
0.14999999,0.0003859165,0.8364624,1601,3.418613,-0.686773,,2.516447,0.94168514,-0.65656567,0.12865764,3113.6438648700714,-0.8922105,0.9869086,0.99444467,,2.3717497e-10,1.3608946,205.98083,-0.25225616,0.94328344,-0.65569174,32020,0.94328344
0.14999999,0.00038615748,0.83652866,1602,3.4134598,-0.68650377,,3.4133334,0.9427366,-0.65656567,0.12859136,3117.6650903224945,-0.89283466,0.9869086,0.99506885,,2.3687893e-10,1.360862,206.00342,-0.24952488,0.94328344,-0.86038256,32040,0.94328344
0.14999999,7.889995e-06,0.8365936,1603,3.415922,-0.6862338,,2.9291058,0.94072187,-0.7777778,0.12852639,3122.4500546455383,-0.8934585,0.9869086,0.9877869,,2.365835e-10,1.3602458,206.02783,-0.24815002,0.94328344,-0.6188539,32060,0.94328344
0.14999999,0.00092857564,0.83665943,1604,21.18151,-0.68596816,,2.1213978e-15,0.94196224,0.6363636,0.12846059,3127.281992673874,-0.8940821,0.9869086,0.97984236,,2.362886e-10,1.3600936,206.05078,-0.24780905,0.94328344,0.7440191,32080,0.94328344
0.14999999,0.00069448975,0.836288,1605,3.4075766,-0.6869104,,9.538126e-18,0.24056767,-0.6363636,0.12883204,3133.029129743576,-0.89470476,0.9869086,0.99589926,,2.3599422e-10,1.3600769,206.77539,-2.1740725,0.94328344,-0.5186535,32100,0.94328344
0.14999999,6.2201133,0.8363539,1606,8.280764,-0.6866513,,0.0025940535,0.94210637,0.05050505,0.12876612,3138.0341567993164,-0.8953272,0.9869086,1.0302051,,2.3570046e-10,1.3599498,206.79846,-0.26598477,0.94328344,0.12823814,32120,0.94328344
0.14999999,0.00983572,0.83615667,1607,3.4575305,-0.6869915,,0.00052866,0.5194668,-0.53535354,0.12896335,3143.1922931671143,-0.8920841,0.9869086,0.99570423,,2.354072e-10,1.3597925,207.24414,-1.2622977,0.94328344,-0.62439376,32140,0.94328344
0.14999999,0.000693099,0.83622164,1608,3.400955,-0.6867204,,3.3910744,0.94067544,-0.6363636,0.12889838,3145.846202850342,-0.8927001,0.9869086,0.9967258,,2.3511448e-10,1.3598689,207.26855,-0.24614933,0.94328344,-0.5769427,32160,0.94328344
0.14999999,1.8233522e-09,0.83628684,1609,47.568893,-0.68645066,,3.4157874e-24,0.94114804,1.0,0.12883317,3149.173397541046,-0.89332134,0.9869086,0.90592706,,2.3482233e-10,1.359863,207.29248,-0.24925919,0.94328344,0.7929901,32180,0.94328344
0.14999999,0.002117769,0.83589536,1610,3.4061983,-0.6874702,,5.9307903e-18,0.20585646,-0.5959596,0.12922466,3151.813729763031,-0.89394265,0.9869086,0.9981831,,2.345307e-10,1.3598112,208.05176,-2.2261362,0.94328344,-0.68128014,32200,0.94328344
0.14999999,0.00069439074,0.83596116,1611,3.3931954,-0.6871969,,3.2485464,0.94196373,-0.6363636,0.12915885,3156.1493043899536,-0.89456224,0.9869086,0.9977225,,2.3423966e-10,1.3596472,208.07495,-0.24485931,0.94328344,-0.6017908,32220,0.94328344
