ReturnLastEpisode,TimestepsSoFar,ReturnAbsMax,LQGsigma_higher,IWLastEpisode,IWMax,ReturnMax,TimeElapsed,LQGmu1_higher,Bound,Iteration,ReturnStepMax,DenMISELogLast,Regret,Delta,Regret/t,IWMin,ReturnMin,IWMean,IWFirstEpisode,DenMISEMeanLog,ReturnMean,LQGmu1_actor,DenMISELogFirst
0.9565968,63180,0.9568778,0.14999999,4.065286,4.259351,0.9568778,9411.943961381912,-0.7979798,1.2950896,3159,0.99986076,-0.4695562,206.31201,6.091893e-11,0.06530923,,,0.9755527,0.0008187988,-0.7163514,0.8998108,-0.5368864,-0.3157702
0.95666516,63200,0.9568778,0.14999999,2.8788815,3.850123,0.9568778,9416.13548374176,-0.41414142,1.2949198,3160,0.99986076,-0.41402784,206.32031,6.0880384e-11,0.065291226,,,0.99894494,1.1141335,-0.71626395,0.8998288,-0.47351852,-0.31608644
0.9558727,63220,0.9568778,0.14999999,3.895917,3.9721594,0.9568778,9420.327432632446,-0.4949495,1.2950399,3161,0.99986076,-0.39195397,206.32983,6.084187e-11,0.06527358,,,0.9943911,0.42027932,-0.71616155,0.89984643,-0.5874359,-0.31605035
0.9563729,63240,0.9568778,0.14999999,4.065731,4.068113,0.9568778,9424.547209262848,-0.57575756,1.2951202,3162,0.99986076,-0.4274429,206.33838,6.080339e-11,0.06525564,,,0.99344957,0.118629724,-0.7160722,0.8998644,-0.6564334,-0.3162337
0.95660883,63260,0.9568778,0.14999999,4.00913,4.11208,0.9568778,9428.755925893784,-0.61616164,1.2951077,3163,0.99986076,-0.44643307,206.34692,6.076495e-11,0.06523776,,,0.9923709,0.056537528,-0.7159892,0.89988226,-0.5837282,-0.3165124
0.9562918,63280,0.9568778,0.14999999,4.0524354,4.0840716,0.9568778,9432.974616289139,-0.5959596,1.2951453,3164,0.99986076,-0.42446113,206.35571,6.072654e-11,0.06521994,,,0.99355257,0.082678795,-0.71589947,0.8999001,-0.7841559,-0.31681064
0.95666665,63300,0.9568778,0.14999999,4.2484403,4.2510805,0.9568778,9437.201351642609,-0.7777778,1.2948859,3165,0.99986076,-0.46927443,206.36401,6.068818e-11,0.06520194,,,0.9773817,0.0014111716,-0.71582377,0.8999181,-0.5347122,-0.3171005
0.95647603,63320,0.9568778,0.14999999,3.857599,4.0555367,0.9568778,9441.45190834999,-0.57575756,1.2950027,3166,0.99986076,-0.40930182,206.37305,6.0649846e-11,0.06518412,,,0.99430597,0.11877006,-0.7157341,0.8999359,-0.39567125,-0.31741595
0.95640266,63340,0.9568778,0.14999999,3.6753812,3.8718011,0.9568778,9445.895644187927,-0.43434343,1.2948049,3167,0.99986076,-0.35670957,206.38184,6.061155e-11,0.065166354,,,0.9979386,0.8986818,-0.71562266,0.89995366,-0.44127417,-0.31769425
0.95655864,63360,0.9568778,0.14999999,3.8678925,3.8682945,0.9568778,9451.801030635834,-0.43434343,1.2948658,3168,0.99986076,-0.3755958,206.39014,6.0573296e-11,0.06514841,,,0.99831045,0.89871055,-0.7155161,0.8999716,-0.48898965,-0.31772622
0.9566747,63380,0.9568778,0.14999999,3.92025,3.923907,0.9568778,9458.41049194336,-0.47474748,1.2949233,3169,0.99986076,-0.39248145,206.39844,6.053507e-11,0.06513047,,,0.9965223,0.55200374,-0.71541464,0.89998955,-0.502295,-0.3177582
0.95656973,63400,0.9568778,0.14999999,3.9471262,3.9471262,0.9568778,9462.04428076744,-0.4949495,1.2949827,3170,0.99986076,-0.3960054,206.40698,6.0496885e-11,0.06511265,,,0.99632764,0.4210572,-0.7153152,0.90000737,-0.27228653,-0.31789953
0.9557843,63420,0.9568778,0.14999999,2.8798504,3.7596166,0.9568778,9467.848999023438,-0.37373737,1.2945791,3171,0.99986076,-0.30827397,206.4165,6.0458735e-11,0.06509513,,,1.0049545,1.6301606,-0.7151881,0.9000249,-0.26904374,-0.31808212
0.95607567,63440,0.9568778,0.14999999,3.5703287,3.6375453,0.9568778,9473.052833080292,-0.2929293,1.2945228,3172,0.99986076,-0.30715433,206.42554,6.042062e-11,0.065077424,,,1.0166074,2.795543,-0.71505785,0.9000426,-0.27292225,-0.3178835
0.95604646,63460,0.9568778,0.14999999,3.6152363,3.6164763,0.9568778,9477.56400346756,-0.27272728,1.2945505,3173,0.99986076,-0.30697656,206.43481,6.0382546e-11,0.06505978,,,1.0194598,3.0556746,-0.7149241,0.90006024,-0.16208413,-0.31731775
0.9559167,63480,0.9568778,0.14999999,3.619765,3.6443386,0.9568778,9483.150645494461,-0.1919192,1.2945551,3174,0.99986076,-0.32800838,206.44385,6.03445e-11,0.06504214,,,1.0243309,3.6441555,-0.7147963,0.9000779,-0.18803832,-0.3166703
0.9563514,63500,0.9568778,0.14999999,3.638435,3.6413062,0.9568778,9488.98425245285,-0.1919192,1.2945738,3175,0.99986076,-0.31370685,206.45264,6.030649e-11,0.065024436,,,1.0245985,3.6411233,-0.71466213,0.9000956,0.044102028,-0.31583786
0.9544172,63520,0.9568778,0.14999999,4.637956,4.6443744,0.9568778,9493.99312210083,-0.01010101,1.2943404,3176,0.99986076,-0.62138045,206.46338,6.026852e-11,0.06500733,,,1.0004325,1.874011,-0.7146254,0.9001127,-0.04852346,-0.3150066
0.9559491,63540,0.9568778,0.14999999,4.0106993,4.0169215,0.9568778,9498.260352373123,-0.09090909,1.2943931,3177,0.99986076,-0.45070723,206.47241,6.023059e-11,0.064989746,,,1.0147741,3.016294,-0.71454215,0.9001303,-0.5628131,-0.31473154
0.95640856,63560,0.9568778,0.14999999,1.08023094e-23,58.824127,0.9568778,9503.404343366623,1.0,1.2941962,3178,0.99986076,-0.4147568,206.4812,6.0192684e-11,0.0649721,,,0.96329623,1.1282799e-13,-0.7144433,0.9001479,0.7896844,-0.3140973
0.40705404,63580,0.9568778,0.14999999,2.4679786e-17,4.048395,0.9568778,9509.088869810104,-0.57575756,1.293824,3179,0.99986076,-2.2130926,207.0393,6.0154826e-11,0.065127194,,,0.99411124,0.118413806,-0.7149277,0.8999928,-0.8551551,-0.3144119
0.9564423,63600,0.9568778,0.14999999,2.67483,6.054595,0.9568778,9513.412791252136,-1.0,1.29426,3180,0.99986076,-0.47192758,207.04785,6.0116995e-11,0.06510943,,,0.99893105,1.321863e-06,-0.7148535,0.9000106,-0.986766,-0.31468916
0.95654476,63620,0.9568778,0.14999999,4.638141,6.0449886,0.9568778,9517.731852054596,-1.0,1.2940576,3181,0.99986076,-0.5600242,207.05664,6.0079205e-11,0.06509167,,,0.99902326,1.3222777e-06,-0.71480525,0.90002835,-1.0978532,-0.31500357
0.9564878,63640,0.9568778,0.14999999,5.4906034,6.0354204,0.9568778,9522.077780723572,-1.0,1.2941138,3182,0.99986076,-0.93764,207.06519,6.004145e-11,0.06507391,,,0.99938506,1.322694e-06,-0.71487576,0.9000461,-1.163897,-0.3153179
0.9562363,63660,0.9568778,0.14999999,5.7322445,6.025888,0.9568778,9526.989230155945,-1.0,1.2942436,3183,0.99986076,-1.3648645,207.07397,6.0003724e-11,0.065056205,,,0.99982345,1.323109e-06,-0.7150803,0.9000638,-1.2034099,-0.3156321
0.95625156,63680,0.9568778,0.14999999,5.8176703,6.0163903,0.9568778,9531.322345733643,-1.0,1.2943997,3184,0.99986076,-1.7021761,207.08276,5.9966046e-11,0.06503856,,,1.000289,1.3235255e-06,-0.71539056,0.90008146,-0.8943231,-0.31594622
0.95683926,63700,0.9568778,0.14999999,3.330839,6.0069304,0.9568778,9535.620158195496,-1.0,1.2938111,3185,0.99986076,-0.47321177,207.09106,5.9928396e-11,0.06502074,,,0.9999738,1.3239409e-06,-0.71531457,0.9000993,-1.0572073,-0.31626025
0.95646316,63720,0.9568778,0.14999999,5.2263827,5.9975057,0.9568778,9539.79187464714,-1.0,1.2937945,3186,0.99986076,-0.74826413,207.09985,5.989078e-11,0.0650031,,,1.0002564,1.3243563e-06,-0.7153251,0.9001169,-0.8174155,-0.3165742
0.9562043,63740,0.9568778,0.14999999,1.1761001e-24,24.668621,0.9568778,9543.940290212631,0.7777778,1.2935388,3187,0.99986076,-0.46957952,207.10864,5.98532e-11,0.064985454,,,1.0557919,4.484935e-09,-0.71524805,0.90013456,1.008234,-0.316888
0.23962851,63760,0.9568778,0.14999999,8.653245e-11,4.025726,0.9568778,9548.781318426132,-0.09090909,1.2932209,3188,0.99986076,-2.698333,207.83447,5.981566e-11,0.0651927,,,1.0137854,3.0237541,-0.7158534,0.8999273,-0.28847182,-0.31720173
0.95638996,63780,0.9568778,0.14999999,3.5809572,3.6635284,0.9568778,9553.035152196884,-0.3131313,1.2933168,3189,0.99986076,-0.31096175,207.84302,5.977815e-11,0.06517494,,,1.0133064,2.506862,-0.7157224,0.8999451,-0.16436839,-0.31656733
0.9558924,63800,0.9568778,0.14999999,3.6225886,3.6421938,0.9568778,9558.058581113815,-0.1919192,1.2933264,3190,0.99986076,-0.3258751,207.85205,5.974068e-11,0.065157354,,,1.0239861,3.6420598,-0.7155961,0.89996266,-0.3961997,-0.31609505
0.95619744,63820,0.9568778,0.14999999,3.7464645,3.7583668,0.9568778,9563.83036661148,-0.37373737,1.2931635,3191,0.99986076,-0.35384342,207.86108,5.970324e-11,0.06513977,,,1.0045981,1.6255786,-0.7154752,0.89998025,-0.35774213,-0.31526744
0.956738,63840,0.9568778,0.14999999,3.716914,3.7199686,0.9568778,9568.036073923111,-0.35353535,1.2932172,3192,0.99986076,-0.33510557,207.86938,5.966584e-11,0.06512201,,,1.0077772,1.9112594,-0.7153548,0.899998,-0.409188,-0.31507146
0.95647156,63860,0.9568778,0.14999999,3.7856271,3.7875898,0.9568778,9572.346534490585,-0.3939394,1.2932575,3193,0.99986076,-0.3581972,207.87793,5.962847e-11,0.065104306,,,1.0027081,1.3568268,-0.7152406,0.9000157,-0.394635,-0.3147861
0.9566587,63880,0.9568778,0.14999999,3.7762327,3.784287,0.9568778,9576.533234596252,-0.3939394,1.293313,3194,0.99986076,-0.35055614,207.88647,5.9591145e-11,0.0650866,,,1.0030574,1.3566753,-0.71512556,0.9000334,-0.19195317,-0.3146744
0.95670754,63900,0.9568778,0.14999999,3.139344,3.6047218,0.9568778,9580.745233774185,-0.27272728,1.2930443,3195,0.99986076,-0.31082028,207.89478,5.955384e-11,0.06506884,,,1.0196277,3.047268,-0.7149982,0.9000512,-0.36381662,-0.31456277
0.9559044,63920,0.9568778,0.14999999,3.6409724,3.6749532,0.9568778,9584.974735021591,-0.33333334,1.293039,3196,0.99986076,-0.33471885,207.9043,5.951658e-11,0.06505138,,,1.011557,2.204651,-0.7148731,0.90006864,-0.40315348,-0.3139224
0.9563319,63940,0.9568778,0.14999999,3.7761495,3.7763128,0.9568778,9589.588608980179,-0.3939394,1.2930825,3197,0.99986076,-0.35240996,207.91309,5.947935e-11,0.06503379,,,1.0035021,1.3551447,-0.7147561,0.9000862,-0.4534938,-0.31354567
0.95644337,63960,0.9568778,0.14999999,3.836175,3.8436084,0.9568778,9594.774083852768,-0.43434343,1.2931242,3198,0.99986076,-0.37444392,207.92163,5.944216e-11,0.06501615,,,0.9996931,0.89486194,-0.7146488,0.90010387,-0.46024972,-0.31343463
0.9562956,63980,0.9568778,0.14999999,3.8725283,3.873767,0.9568778,9598.137434005737,-0.45454547,1.2931861,3199,0.99986076,-0.37644914,207.93066,5.9405e-11,0.06499863,,,0.998542,0.7077229,-0.71454316,0.9001214,-0.4262512,-0.3134675
0.95633763,64000,0.9568778,0.14999999,3.8087304,3.8367896,0.9568778,9602.754863023758,-0.43434343,1.2932343,3200,0.99986076,-0.3605696,207.93921,5.936788e-11,0.064980984,,,1.0004002,0.8949731,-0.7144331,0.90013903,-0.4463052,-0.31355885
0.95657045,64020,0.9568778,0.14999999,3.8330262,3.8333921,0.9568778,9606.758418798447,-0.43434343,1.2932938,3201,0.99986076,-0.36865276,207.94775,5.93308e-11,0.0649634,,,1.0007591,0.8950024,-0.71432495,0.9001566,-0.4827972,-0.31359166
0.9567227,64040,0.9568778,0.14999999,3.8328202,3.8635285,0.9568778,9609.824464797974,-0.45454547,1.2933353,3202,0.99986076,-0.38315633,207.95605,5.9293744e-11,0.0649457,,,0.9995903,0.707834,-0.7142215,0.9001743,-0.47668093,-0.31362444
0.95663774,64060,0.9568778,0.14999999,3.8879175,3.892451,0.9568778,9615.689630508423,-0.47474748,1.2933915,3203,0.99986076,-0.37977526,207.9646,5.9256725e-11,0.064928114,,,0.99874794,0.54977673,-0.7141173,0.9001919,-0.6926026,-0.31371567
0.9565091,64080,0.9568778,0.14999999,0.51483786,6.0200577,0.9568778,9621.41163277626,-1.0,1.2928052,3204,0.99986076,-0.45776415,207.97339,5.921973e-11,0.06491053,,,0.9994416,1.3207616e-06,-0.7140379,0.9002095,-1.1964307,-0.31385618
0.9561674,64100,0.9568778,0.14999999,5.799334,6.010641,0.9568778,9625.67427945137,-1.0,1.2929561,3205,0.99986076,-1.6370065,207.98218,5.918279e-11,0.06489301,,,0.99989855,1.3211736e-06,-0.7143261,0.900227,-1.0499139,-0.31416824
0.9565502,64120,0.9568778,0.14999999,5.18332,6.0012617,0.9568778,9631.154265403748,-1.0,1.292925,3206,0.99986076,-0.7226288,207.99072,5.9145876e-11,0.064875424,,,1.0001636,1.3215856e-06,-0.71432877,0.9002446,-0.8172213,-0.31448022
0.9562364,64140,0.9568778,0.14999999,0.7305668,3.9843256,0.9568778,9635.125645399094,-0.53535354,1.2927932,3207,0.99986076,-0.473427,207.99976,5.9108995e-11,0.06485802,,,0.9959924,0.23122485,-0.7142538,0.900262,-0.3959588,-0.31479207
0.95618486,64160,0.9568778,0.14999999,3.723747,3.790523,0.9568778,9639.7704372406,-0.41414142,1.2927685,3208,0.99986076,-0.34389567,208.00879,5.907215e-11,0.064840674,,,1.0029974,1.112959,-0.7141397,0.90027934,-0.666551,-0.31503174
0.9566336,64180,0.9568778,0.14999999,3.166586,4.271829,0.9568778,9645.394101381302,-0.7777778,1.2926404,3209,0.99986076,-0.4493926,208.01733,5.9035346e-11,0.06482315,,,0.97578543,0.001408206,-0.71405625,0.90029687,-0.6710206,-0.31499654
0.95652187,64200,0.9568778,0.14999999,3.6810322,4.0677905,0.9568778,9651.203747034073,-0.5959596,1.2929418,3210,0.99986076,-0.45021522,208.02588,5.8998556e-11,0.06480563,,,0.9940775,0.08255462,-0.71398175,0.9003144,-0.70608157,-0.31530768
0.95663446,64220,0.9568778,0.14999999,3.7824168,4.1240697,0.9568778,9656.136575937271,-0.6363636,1.2928696,3211,0.99986076,-0.46019486,208.03442,5.896182e-11,0.064787984,,,0.99157405,0.037943095,-0.7139047,0.90033203,-0.83479357,-0.31559345
0.95643646,64240,0.9568778,0.14999999,3.965624,4.263852,0.9568778,9658.838580608368,-0.7777778,1.2931769,3212,0.99986076,-0.4717218,208.04297,5.8925115e-11,0.06477052,,,0.9769346,0.0014094689,-0.7138321,0.9003495,-0.90201277,-0.31589302
0.9564331,64260,0.9568778,0.14999999,3.3662043,4.2622333,0.9568778,9663.892562627792,-0.7979798,1.2929659,3213,0.99986076,-0.4761124,208.05176,5.8888436e-11,0.064753115,,,0.9756402,0.00081915414,-0.7137654,0.9003669,-0.94585407,-0.31620386
0.95621896,64280,0.9568778,0.14999999,4.1125126,6.0048256,0.9568778,9668.028402328491,-1.0,1.2931075,3214,0.99986076,-0.5010033,208.06055,5.88518e-11,0.06473571,,,1.0007367,1.324278e-06,-0.71370673,0.9003843,-0.85368615,-0.3165148
0.95649606,64300,0.9568778,0.14999999,3.9676304,4.2569575,0.9568778,9673.086078166962,-0.7979798,1.293081,3215,0.99986076,-0.46894756,208.06934,5.8815196e-11,0.064718306,,,0.97618,0.00081966363,-0.7136306,0.9004017,-0.7185749,-0.31682587
0.95654225,64320,0.9568778,0.14999999,3.6627185,4.2526503,0.9568778,9678.020505905151,-0.7979798,1.2929554,3216,0.99986076,-0.4601383,208.07788,5.877862e-11,0.06470084,,,0.97641164,0.0008199185,-0.71355927,0.9004192,-0.62026066,-0.31713662
0.95635706,64340,0.9568778,0.14999999,2.3539336,4.246163,0.9568778,9683.450592041016,-0.7777778,1.2923695,3217,0.99986076,-0.42927632,208.08643,5.874209e-11,0.06468338,,,0.977544,0.0014116609,-0.7134783,0.90043664,-1.0369776,-0.31744727
0.95638496,64360,0.9568778,0.14999999,5.0773907,6.000881,0.9568778,9689.123622894287,-1.0,1.2922531,3218,0.99986076,-0.6770015,208.09497,5.870558e-11,0.06466597,,,1.0002571,1.3259246e-06,-0.7134741,0.90045404,-1.068427,-0.31775764
0.95637983,64380,0.9568778,0.14999999,5.290036,5.9915714,0.9568778,9695.308437347412,-1.0,1.2922602,3219,0.99986076,-0.7916937,208.104,5.866911e-11,0.06464863,,,1.0005593,1.3263369e-06,-0.7134984,0.9004714,-1.0644846,-0.31806833
0.95641893,64400,0.9568778,0.14999999,5.2583914,5.9822993,0.9568778,9700.820091724396,-1.0,1.2922595,3220,0.99986076,-0.77404964,208.1128,5.8632675e-11,0.06463128,,,1.0008527,1.326748e-06,-0.7135172,0.90048873,-0.7454158,-0.31837893
0.95656013,64420,0.9568778,0.14999999,5.3651202e-14,14.344944,0.9568778,9704.874243974686,0.45454547,1.2920406,3221,0.99986076,-0.46348584,208.12134,5.859628e-11,0.06461388,,,0.99342555,0.000435682,-0.71343935,0.90050614,0.6825341,-0.31868944
0.4535672,64440,0.9568778,0.14999999,1.0850136e-15,4.0878124,0.9568778,9709.772073030472,-0.61616164,1.2918123,3222,0.99986076,-2.044877,208.63281,5.8559914e-11,0.06475258,,,0.99265444,0.056678336,-0.7138551,0.90036744,-0.5668994,-0.3189997
0.95643795,64460,0.9568778,0.14999999,3.9374423,4.056397,0.9568778,9713.817515850067,-0.5959596,1.291792,3223,0.99986076,-0.4111163,208.64136,5.8523575e-11,0.064735174,,,0.9940361,0.08288425,-0.71376354,0.90038484,-0.537693,-0.31929246
0.9565237,64480,0.9568778,0.14999999,3.9412775,3.9982362,0.9568778,9717.754075288773,-0.5555556,1.2917727,3224,0.99986076,-0.40041387,208.6499,5.848728e-11,0.06471771,,,0.99583566,0.16780993,-0.7136684,0.9004023,-0.5524255,-0.31957695
0.95661104,64500,0.9568778,0.14999999,3.9844854,3.994523,0.9568778,9724.58475112915,-0.5555556,1.2918279,3225,0.99986076,-0.40444434,208.65845,5.8451015e-11,0.064700305,,,0.99619806,0.16785324,-0.7135737,0.9004197,-0.44314522,-0.31983504
0.95660186,64520,0.9568778,0.14999999,3.8180835,3.8526525,0.9568778,9730.429308891296,-0.45454547,1.2917839,3226,0.99986076,-0.36445528,208.66724,5.841478e-11,0.0646829,,,0.999773,0.7124275,-0.71346694,0.9004371,-0.59868777,-0.320093
0.9564671,64540,0.9568778,0.14999999,3.9950163,4.0156717,0.9568778,9735.562957525253,-0.57575756,1.2917993,3227,0.99986076,-0.41855046,208.67578,5.837858e-11,0.064665556,,,0.99596035,0.11909905,-0.71337575,0.90045446,-0.8224719,-0.32018214
0.9565334,64560,0.9568778,0.14999999,4.1831107,4.2402964,0.9568778,9739.275691509247,-0.7979798,1.2912868,3228,0.99986076,-0.46620402,208.68433,5.834242e-11,0.06464815,,,0.9757512,0.00082264375,-0.7133004,0.90047187,-0.7264096,-0.32045507
0.9566775,64580,0.9568778,0.14999999,3.508899,4.094989,0.9568778,9744.904057264328,-0.6363636,1.2913729,3229,0.99986076,-0.45730484,208.69287,5.830629e-11,0.06463081,,,0.9923558,0.03813981,-0.71322876,0.9004892,-0.4575439,-0.32076454
0.95660937,64600,0.9568778,0.14999999,3.8441796,3.8466284,0.9568778,9750.318264484406,-0.45454547,1.2911961,3230,0.99986076,-0.3685786,208.70142,5.827019e-11,0.06461346,,,0.9996653,0.71311843,-0.7131244,0.90050656,-0.3123526,-0.3210624
0.9566426,64620,0.9568778,0.14999999,3.5037072,3.693999,0.9568778,9755.93567609787,-0.35353535,1.2911818,3231,0.99986076,-0.31332943,208.70947,5.8234126e-11,0.06459594,,,1.0089972,1.9229146,-0.71300095,0.9005241,-0.31808165,-0.32115117
0.95635813,64640,0.9568778,0.14999999,3.6225698,3.6635573,0.9568778,9760.432601451874,-0.33333334,1.2912029,3232,0.99986076,-0.31417134,208.71826,5.81981e-11,0.06457871,,,1.0118121,2.220012,-0.7128748,0.9005413,-0.12891276,-0.32086566
0.95665467,64660,0.9568778,0.14999999,1.3027326,5.918204,0.9568778,9764.30859375,0.09090909,1.2911246,3233,0.99986076,-0.36009705,208.7268,5.8162097e-11,0.06456137,,,0.98703647,0.6908465,-0.71276224,0.90055865,-0.087889045,-0.32048836
0.95599884,64680,0.9568778,0.14999999,3.413908,3.7061117,0.9568778,9767.875074148178,-0.17171717,1.2912054,3234,0.99986076,-0.4058353,208.73633,5.812614e-11,0.06454426,,,1.0218743,3.6542268,-0.7126714,0.90057576,-0.2748509,-0.32058397
0.9564629,64700,0.9568778,0.14999999,3.6042569,3.604279,0.9568778,9772.621406316757,-0.27272728,1.2912621,3235,0.99986076,-0.3040343,208.74487,5.8090203e-11,0.064526975,,,1.0194176,3.0631583,-0.71253836,0.90059304,-0.17137142,-0.31976384
0.95548797,64720,0.9568778,0.14999999,3.5499365,3.6217208,0.9568778,9778.124577999115,-0.21212122,1.2912185,3236,0.99986076,-0.3256493,208.7544,5.805431e-11,0.06450999,,,1.0232366,3.5915937,-0.71241295,0.90061,-0.34467462,-0.3191265
0.9564814,64740,0.9568778,0.14999999,3.4541354,3.6117687,0.9568778,9782.201702356339,-0.2929293,1.2911074,3237,0.99986076,-0.32089248,208.76294,5.8018448e-11,0.0644927,,,1.0175016,2.796781,-0.71228474,0.9006273,-0.22939166,-0.31832618
0.95647013,64760,0.9568778,0.14999999,3.556087,3.5917342,0.9568778,9786.417422533035,-0.25252524,1.2911011,3238,0.99986076,-0.30237174,208.77148,5.7982615e-11,0.06447548,,,1.0217278,3.2833202,-0.71215284,0.90064454,-0.1674725,-0.31777143
0.95581627,64780,0.9568778,0.14999999,3.6365292,3.6463714,0.9568778,9792.061171531677,-0.1919192,1.2910851,3239,0.99986076,-0.3261291,208.781,5.7946817e-11,0.06445849,,,1.0235872,3.6456008,-0.71202713,0.9006615,-0.06253655,-0.31706673
0.95570624,64800,0.9568778,0.14999999,3.7119994,3.837194,0.9568778,9797.466100931168,-0.13131313,1.2909994,3240,0.99986076,-0.43850514,208.79028,5.791105e-11,0.0644415,,,1.0189067,3.4377835,-0.71193564,0.9006785,-0.006970294,-0.31625053
0.9552454,64820,0.9568778,0.14999999,4.337161,4.337505,0.9568778,9803.354497909546,-0.05050505,1.2910337,3241,0.99986076,-0.5311557,208.80005,5.7875323e-11,0.064424634,,,1.0055876,2.4668992,-0.7118741,0.9006954,-0.21578735,-0.31549862
0.9562935,64840,0.9568778,0.14999999,7.3753824e-08,21.090197,0.9568778,9808.25969672203,0.67676765,1.2909102,3242,0.99986076,-0.30272004,208.80933,5.7839622e-11,0.06440753,,,1.0562762,2.6663113e-07,-0.7117462,0.9007125,0.57090896,-0.31504628
0.7414416,64860,0.9568778,0.14999999,8.1505605e-05,3.6872296,0.9568778,9812.355154275894,-0.17171717,1.2907937,3243,0.99986076,-1.8623928,209.03271,5.7803953e-11,0.06445658,,,1.0229722,3.6351674,-0.71208435,0.90066344,-0.49819928,-0.31535468
0.9565396,64880,0.9568778,0.14999999,4.794792e-10,16.078888,0.9568778,9818.214125394821,0.5151515,1.2905635,3244,0.99986076,-0.3830496,209.04126,5.7768325e-11,0.06443936,,,1.0053984,7.177742e-05,-0.7119759,0.90068066,0.4503333,-0.31454268
0.61912906,64900,0.9568778,0.14999999,6.757348e-20,6.0174837,0.9568778,9822.859686851501,-1.0,1.2904996,3245,0.99986076,-1.624461,209.3872,5.7732725e-11,0.06452608,,,0.999246,1.3220761e-06,-0.71225584,0.90059394,-1.1420194,-0.31485087
0.95652354,64920,0.9568778,0.14999999,5.6487083,6.008197,0.9568778,9828.155043125153,-1.0,1.2906098,3246,0.99986076,-1.2014568,209.396,5.7697163e-11,0.064508915,,,0.9996536,1.3224833e-06,-0.71240693,0.9006111,-0.7642543,-0.315159
0.95667887,64940,0.9568778,0.14999999,4.226206,4.248531,0.9568778,9834.205435991287,-0.7777778,1.2904235,3247,0.99986076,-0.46718726,209.4043,5.7661622e-11,0.06449163,,,0.9767664,0.0014088682,-0.71233183,0.9006284,-0.61219007,-0.31546703
0.95625424,64960,0.9568778,0.14999999,4.041324,4.0475993,0.9568778,9840.28912615776,-0.5959596,1.2908121,3248,0.99986076,-0.42424476,209.41333,5.762613e-11,0.06447458,,,0.9948126,0.08259317,-0.71225023,0.90064543,-0.7247818,-0.3157745
0.95662785,64980,0.9568778,0.14999999,3.5376694,4.1013255,0.9568778,9846.107658863068,-0.6363636,1.2906697,3249,0.99986076,-0.459015,209.42188,5.7590654e-11,0.0644573,,,0.9923611,0.037960686,-0.71217424,0.9006627,-0.5739359,-0.3160569
0.9563218,65000,0.9568778,0.14999999,3.8486724,4.0686946,0.9568778,9850.460719347,-0.61616164,1.2906246,3250,0.99986076,-0.40916923,209.43066,5.755522e-11,0.06444019,,,0.9940587,0.05652851,-0.7120833,0.9006798,-0.4877943,-0.31635296
0.9567156,65020,0.9568778,0.14999999,3.8792334,3.8992553,0.9568778,9855.679434537888,-0.4949495,1.2905362,3251,0.99986076,-0.37859368,209.43872,5.7519822e-11,0.064422846,,,0.998389,0.42052856,-0.7119825,0.9006972,-0.32789272,-0.31664324
0.9562846,65040,0.9568778,0.14999999,3.6395059,3.6540484,0.9568778,9860.26649427414,-0.33333334,1.2906157,3252,0.99986076,-0.3143243,209.44775,5.748445e-11,0.0644058,,,1.0126288,2.211052,-0.7118609,0.9007142,-0.18305477,-0.31682143
0.9560534,65060,0.9568778,0.14999999,3.6433716,3.6440945,0.9568778,9864.626905441284,-0.1919192,1.2905644,3253,0.99986076,-0.31647417,209.45679,5.7449115e-11,0.06438881,,,1.0238811,3.6433504,-0.7117355,0.9007312,-0.2546108,-0.31644922
0.9566262,65080,0.9568778,0.14999999,3.5847785,3.5850818,0.9568778,9868.943350791931,-0.25252524,1.2905883,3254,0.99986076,-0.29861188,209.46509,5.7413806e-11,0.064371586,,,1.0223429,3.2763205,-0.7116015,0.90074843,-0.09174137,-0.3156372
0.95616937,65100,0.9568778,0.14999999,3.6548731,3.7513728,0.9568778,9873.288144111633,-0.15151516,1.2904947,3255,0.99986076,-0.39727786,209.47412,5.737854e-11,0.0643546,,,1.0217321,3.5642228,-0.711498,0.9007654,-0.2654654,-0.31493813
0.95640576,65120,0.9568778,0.14999999,3.4958007,3.5855932,0.9568778,9877.619273662567,-0.23232323,1.2904044,3256,0.99986076,-0.29778996,209.48291,5.7343297e-11,0.06433755,,,1.0238471,3.4504232,-0.71136427,0.90078247,0.027268976,-0.3141509
0.9554073,65140,0.9568778,0.14999999,4.232255,4.338816,0.9568778,9882.96061706543,-0.05050505,1.2901328,3257,0.99986076,-0.59897125,209.49268,5.7308092e-11,0.06432074,,,1.0055091,2.4617248,-0.71132267,0.9007993,-0.1765337,-0.3133988
0.956371,65160,0.9568778,0.14999999,3.647904,3.6789017,0.9568778,9887.305270195007,-0.17171717,1.2901318,3258,0.99986076,-0.31648678,209.50122,5.727292e-11,0.06430364,,,1.0235478,3.6264372,-0.7111999,0.9008164,0.033260435,-0.31295025
0.9501814,65180,0.9568778,0.14999999,4.695108,4.6967144,0.9568778,9891.649985551834,-0.01010101,1.2900428,3259,0.99986076,-0.61012214,209.51611,5.7237777e-11,0.06428844,,,0.99837947,1.8686553,-0.7111618,0.9008316,-0.17794482,-0.31214467
