IWMean,Delta,ReturnMin,ReturnStepMax,DenMISELogLast,TimestepsSoFar,Regret/t,ReturnMean,ReturnAbsMax,ReturnLastEpisode,LQGsigma_higher,IWMax,Iteration,IWLastEpisode,IWFirstEpisode,LQGmu1_actor,LQGmu1_higher,TimeElapsed,IWMin,ReturnMax,DenMISEMeanLog,DenMISELogFirst,Bound,Regret
1.042898,1.4522552e-09,,0.9988683,-1.7155775,12940,0.13540488,0.82971513,0.9558513,0.29633707,0.14999999,5.676317,647,1.1847422e-30,6.8884533e-06,-0.92441654,-1.0,832.2128880023956,,0.9558513,-0.7930959,-0.56860346,1.6689258,87.606995
1.0093834,1.4477765e-09,,0.9988683,-0.39591724,12960,0.13521099,0.829909,0.9558513,0.9553445,0.14999999,3.9417892,648,2.770003,0.0029962256,-0.82973576,-0.7979798,833.7243821620941,,0.9558513,-0.79242057,-0.5701479,1.6691146,87.6167
1.0127679,1.4433182e-09,,0.9988683,-0.38017744,12980,0.13501781,0.8301022,0.9558513,0.9553003,0.14999999,3.902189,649,3.8782828,0.0017738341,-0.9178727,-0.8181818,835.2895932197571,,0.9558513,-0.79177314,-0.57168525,1.6676192,87.62659
1.0438071,1.4388808e-09,,0.9988683,-0.38584125,13000,0.13482553,0.8302945,0.9558513,0.95509857,0.14999999,5.650155,650,3.3673842,6.920342e-06,-0.7123378,-1.0,836.4650566577911,,0.9558513,-0.79113114,-0.57322216,1.6662409,87.6366
1.0131483,1.4344635e-09,,0.9988683,-0.41002363,13020,0.13463342,0.8304866,0.9558513,0.95534754,0.14999999,3.9037611,651,3.4048986,0.0030100746,-0.44250253,-0.7979798,838.0930263996124,,0.9558513,-0.79048216,-0.5747594,1.6663468,87.64636
0.9942179,1.430067e-09,,0.9988683,-0.46276757,13040,0.1344434,0.8306766,0.9558513,0.9543376,0.14999999,4.2172127,652,4.2111096,1.4307786,-0.8235575,-0.45454547,839.8174102306366,,0.9558513,-0.7899616,-0.5762898,1.6690757,87.657104
1.0110688,1.4256902e-09,,0.9988683,-0.37254882,13060,0.13425243,0.8308676,0.9558513,0.95537907,0.14999999,7.258872,653,1.0632092e-09,0.14953852,0.17370617,0.17171717,841.293365240097,,0.9558513,-0.78933334,-0.57563025,1.6656129,87.66687
1.0138339,1.4213337e-09,,0.9988683,-0.98043543,13080,0.13452446,0.83059555,0.9558513,0.65289813,0.14999999,3.8965337,654,5.4752944e-09,0.0030166195,-1.1830925,-0.7979798,842.952844619751,,0.9558513,-0.78961384,-0.57693154,1.6641629,87.979004
1.0435603,1.4169971e-09,,0.9988683,-1.4567388,13100,0.1343354,0.8307846,0.9558513,0.95452297,0.14999999,5.642342,655,5.4193068,6.95665e-06,-1.2186025,-1.0,844.7145397663116,,0.9558513,-0.79061335,-0.5784548,1.662779,87.989685
1.0455717,1.4126802e-09,,0.9988683,-1.7821884,13120,0.13414705,0.83097297,0.9558513,0.95432305,0.14999999,5.6026936,656,5.4653864,6.9672665e-06,-0.93162125,-1.0,846.1447343826294,,0.9558513,-0.79206216,-0.5799803,1.6621592,88.00043
0.9759531,1.408383e-09,,0.9988683,-0.38177225,13140,0.1339581,0.8311619,0.9558513,0.9550832,0.14999999,4.5189524,657,0.00045052363,4.2611933,-0.18268052,-0.2929293,847.8379366397858,,0.9558513,-0.791372,-0.58150357,1.6614923,88.0105
0.91826206,1.4041055e-09,,0.9988683,-0.6155287,13160,0.1337707,0.8313493,0.9558513,0.95448744,0.14999999,5.482169,658,4.0818677,3.221232,-0.34742334,-0.09090909,849.8394603729248,,0.9558513,-0.79114383,-0.57655954,1.6620965,88.02112
0.99299717,1.3998475e-09,,0.9988683,-0.4885143,13180,0.13358319,0.8315368,0.9558513,0.95494634,0.14999999,4.297338,659,4.2686963,2.8385463,-0.27302206,-0.37373737,851.4833288192749,,0.9558513,-0.7908113,-0.5731946,1.6618944,88.03131
0.9759772,1.3956085e-09,,0.9988683,-0.52789,13200,0.13339692,0.8317231,0.9558513,0.9544793,0.14999999,4.541524,660,4.508974,4.448641,-0.3723349,-0.27272728,852.9562373161316,,0.9558513,-0.7904261,-0.5704128,1.6611481,88.04193
0.99496484,1.3913891e-09,,0.9988683,-0.47027496,13220,0.13321066,0.83190936,0.9558513,0.95487475,0.14999999,4.215551,661,4.0943856,2.069899,-0.34592235,-0.41414142,854.8563466072083,,0.9558513,-0.78998053,-0.5652091,1.6596184,88.052246
1.041984,1.3871887e-09,,0.9988683,-0.4756251,13240,0.13302422,0.8320958,0.9558513,0.95526576,0.14999999,8.70334,662,0.00027507776,0.007950619,0.25263554,0.3131313,856.7767148017883,,0.9558513,-0.7895157,-0.5635942,1.6589441,88.06201
0.9901571,1.3830072e-09,,0.9988683,-1.0805715,13260,0.13337082,0.8317492,0.9558513,0.6022973,0.14999999,4.3775578,663,0.006381161,3.8995395,-0.39211604,-0.3131313,858.5044550895691,,0.9558513,-0.78989726,-0.56509167,1.6588829,88.424866
1.0444127,1.3788446e-09,,0.9988683,-0.4574872,13280,0.13318503,0.831935,0.9558513,0.9551704,0.14999999,5.6229944,664,0.001140884,6.8344625e-06,-1.1458578,-1.0,860.0634245872498,,0.9558513,-0.789414,-0.5607344,1.6588906,88.434875
0.9520447,1.3747009e-09,,0.9988683,-1.1537756,13300,0.13300014,0.8321199,0.9558513,0.95485264,0.14999999,15.841443,665,4.9851366e-37,1.6451288e-10,0.8588215,0.8181818,861.0777299404144,,0.9558513,-0.78989863,-0.5622392,1.6581986,88.44507
1.0460683,1.3705758e-09,,0.9988683,-1.7946966,13320,0.13387305,0.831247,0.9558513,0.25078097,0.14999999,5.592572,666,7.210695e-33,6.855044e-06,-0.9478346,-1.0,862.3075273036957,,0.9558513,-0.7914894,-0.56374186,1.6580404,89.159485
0.99383134,1.366469e-09,,0.9988683,-0.40067992,13340,0.13368738,0.83143264,0.9558513,0.95501643,0.14999999,4.1874,667,0.017799847,1.4150591,-0.40501863,-0.45454547,863.3688499927521,,0.9558513,-0.790838,-0.56524223,1.6578497,89.169495
0.99966365,1.3623811e-09,,0.9988683,-0.45491692,13360,0.13350213,0.8316179,0.9558513,0.9552887,0.14999999,4.2648726,668,3.9519055,3.194446,-0.04181674,-0.35353535,864.9951682090759,,0.9558513,-0.7903465,-0.5646211,1.6570961,89.17944
0.9891268,1.358311e-09,,0.9988683,-0.76305515,13380,0.13332194,0.8317981,0.9558513,0.95209736,0.14999999,6.784397,669,3.3923643,0.3929139,0.21961659,0.11111111,866.4766697883606,,0.9558513,-0.7903088,-0.5613463,1.6601179,89.19238
1.0452502,1.3542595e-09,,0.9988683,-1.0413831,13400,0.13360822,0.8315118,0.9558513,0.63996696,0.14999999,5.5793104,670,3.3233714e-14,6.8448467e-06,-1.0225648,-1.0,868.434417963028,,0.9558513,-0.7907039,-0.5622528,1.6549529,89.51752
1.0107001,1.3502259e-09,,0.9988683,-0.54191905,13420,0.13342386,0.83169615,0.9558513,0.9551871,0.14999999,7.059737,671,2.273175e-13,0.20863378,0.15992957,0.15151516,870.2908906936646,,0.9558513,-0.7902693,-0.5637442,1.6541846,89.527405
1.0458146,1.3462103e-09,,0.9988683,-0.96166855,13440,0.13365823,0.8314618,0.9558513,0.6742658,0.14999999,5.5497503,672,7.20564e-13,6.863142e-06,-0.92026603,-1.0,872.1677768230438,,0.9558513,-0.79051316,-0.5649225,1.6531173,89.81836
0.9829456,1.3422128e-09,,0.9988683,-0.37765723,13460,0.13347429,0.8316457,0.9558513,0.95522785,0.14999999,4.164572,673,0.3747949,0.21133801,-0.5880625,-0.5959596,873.9687757492065,,0.9558513,-0.78983504,-0.5664095,1.6513684,89.828186
0.9196643,1.3382327e-09,,0.9988683,-0.44460246,13480,0.13329053,0.8318295,0.9558513,0.9555074,0.14999999,5.250213,674,0.040227022,3.8995566,-0.21092153,-0.13131313,875.7923090457916,,0.9558513,-0.7893501,-0.56758034,1.6502585,89.83783
0.9897715,1.3342706e-09,,0.9988683,-0.5748253,13500,0.13310742,0.8320126,0.9558513,0.9554576,0.14999999,4.3634605,675,3.7466226,3.8925347,-0.22912812,-0.3131313,877.5425660610199,,0.9558513,-0.7891538,-0.5632939,1.6509414,89.84747
0.9634184,1.330326e-09,,0.9988683,-0.55253315,13520,0.1329251,0.8321949,0.9558513,0.95527947,0.14999999,4.659125,676,4.62043,4.6416693,-0.2851953,-0.23232323,879.6536953449249,,0.9558513,-0.78882134,-0.5590241,1.64996,89.85736
1.0040759,1.3263989e-09,,0.9988683,-0.4996072,13540,0.13274449,0.8323755,0.9558513,0.9544377,0.14999999,3.9419072,677,0.012708306,0.002947227,-0.7282886,-0.7979798,881.1316587924957,,0.9558513,-0.78845054,-0.5536594,1.6497318,89.86798
0.98596245,1.322489e-09,,0.9988683,-0.4143919,13560,0.13256276,0.83255726,0.9558513,0.9555925,0.14999999,4.144359,678,3.0440397,0.14808996,-0.7848613,-0.61616164,882.571130990982,,0.9558513,-0.7878947,-0.5551311,1.6493236,89.87756
1.0106894,1.3185968e-09,,0.9988683,-0.39114556,13580,0.13238168,0.83273834,0.9558513,0.9555257,0.14999999,3.8922944,679,3.8368614,0.001746903,-0.7803774,-0.8181818,884.048219203949,,0.9558513,-0.7873332,-0.5563865,1.6501497,89.887146
1.0482715,1.3147213e-09,,0.9988683,-0.38865352,13600,0.13220143,0.8329186,0.9558513,0.9553023,0.14999999,8.967324,680,4.197471e-12,0.004842777,0.4229044,0.33333334,885.5359506607056,,0.9558513,-0.7867331,-0.5578556,1.6490331,89.89697
1.0096712,1.310863e-09,,0.9988683,-1.2989502,13620,0.13267863,0.8324414,0.9558513,0.50792664,0.14999999,3.9085765,681,4.0140532e-14,0.0029639518,-0.7905245,-0.7979798,887.0390090942383,,0.9558513,-0.7874202,-0.559318,1.6489773,90.354126
1.0809579,1.3070216e-09,,0.9988683,-0.3821076,13640,0.13249844,0.8326216,0.9558513,0.9553172,0.14999999,11.643654,682,1.2700915e-17,6.691025e-06,0.6102955,0.5555556,888.5042614936829,,0.9558513,-0.7868137,-0.560781,1.6485697,90.36395
1.0112251,1.3031971e-09,,0.9988683,-1.5112108,13660,0.13311994,0.8320001,0.9558513,0.40817532,0.14999999,3.8982167,683,8.7279e-19,0.0029726436,-0.68297684,-0.7979798,889.9547693729401,,0.9558513,-0.7877645,-0.56224614,1.6477673,90.92096
0.97942615,1.2993894e-09,,0.9988683,-0.419512,13680,0.13293976,0.83218026,0.9558513,0.95528656,0.14999999,4.502461,684,0.0960956,4.418899,-0.5471318,-0.27272728,891.4060695171356,,0.9558513,-0.78721166,-0.56370485,1.6471045,90.930786
0.99488443,1.2955984e-09,,0.9988683,-0.4481432,13700,0.13275951,0.8323605,0.9558513,0.95559895,0.14999999,4.108752,685,3.488194,0.10343225,-0.28058875,-0.6363636,892.8362104892731,,0.9558513,-0.7867491,-0.5587262,1.6506861,90.94031
0.9962582,1.2918238e-09,,0.9988683,-0.5087276,13720,0.13258076,0.83253926,0.9558513,0.95497835,0.14999999,4.294742,686,4.1582193,3.54445,-0.253714,-0.33333334,894.5263724327087,,0.9558513,-0.7863533,-0.560034,1.6462269,90.95038
0.96716094,1.2880658e-09,,0.9988683,-0.52635366,13740,0.13240182,0.8327182,0.9558513,0.9554972,0.14999999,4.648942,687,4.456515,4.6292143,-0.20459862,-0.23232323,896.3447892665863,,0.9558513,-0.78598255,-0.5563371,1.6453409,90.96008
0.9600675,1.2843241e-09,,0.9988683,-0.569992,13760,0.13222551,0.8328945,0.9558513,0.95401806,0.14999999,4.729191,688,4.6969624,4.6036525,-0.32370263,-0.21212122,897.744961977005,,0.9558513,-0.7857188,-0.551076,1.644,90.97113
1.0010067,1.2805987e-09,,0.9988683,-0.4695336,13780,0.13204843,0.8330716,0.9558513,0.95492685,0.14999999,4.1835194,689,4.023219,2.7620046,-0.05080694,-0.37373737,899.2829623222351,,0.9558513,-0.7853201,-0.54585934,1.6438822,90.981384
0.93435687,1.2768895e-09,,0.9988683,-0.7492796,13800,0.13187426,0.83324575,0.9558513,0.95321095,0.14999999,6.1072187,690,5.181122,1.3755999,0.08261163,0.01010101,900.4623754024506,,0.9558513,-0.7852686,-0.543309,1.646318,90.993225
0.9791511,1.2731963e-09,,0.9988683,-0.88831705,13820,0.13180137,0.83331865,0.9558513,0.88356614,0.14999999,6.5963435,691,6.455733,0.51569015,0.26721287,0.09090909,902.0513894557953,,0.9558513,-0.78551584,-0.54276556,1.6444597,91.07477
1.03865,1.2695194e-09,,0.9988683,-1.1042448,13840,0.1321879,0.8329321,0.9558513,0.56584257,0.14999999,5.6632533,692,2.5500655e-15,6.7174506e-06,-0.95366484,-1.0,903.7417328357697,,0.9558513,-0.7860103,-0.5434657,1.6430128,91.474
0.95922726,1.2658581e-09,,0.9988683,-0.41277152,13860,0.13201147,0.83310854,0.9558513,0.9552412,0.14999999,30.688404,693,5.863136e-37,1.7270617e-14,0.9481601,1.0,904.9416334629059,,0.9558513,-0.7854192,-0.5449097,1.6429298,91.48395
1.009194,1.2622127e-09,,0.9988683,-1.9449239,13880,0.13296896,0.83215106,0.9558513,0.16853727,0.14999999,3.9162295,694,6.975542e-29,0.0029257687,-0.544381,-0.7979798,906.8379096984863,,0.9558513,-0.78716683,-0.5463517,1.6422939,92.28046
0.9822827,1.2585831e-09,,0.9988683,-0.4496801,13900,0.13279247,0.83232754,0.9558513,0.9549057,0.14999999,4.165754,695,4.1582184,0.39116895,-0.8191894,-0.5555556,908.1410963535309,,0.9558513,-0.7866701,-0.5477873,1.6421734,92.29077
1.0450829,1.254969e-09,,0.9988683,-0.37494513,13920,0.13261575,0.8325043,0.9558513,0.9553611,0.14999999,8.294305,696,1.204906e-11,0.019765649,0.26623726,0.27272728,909.3034822940826,,0.9558513,-0.7861058,-0.5486625,1.6414006,92.30054
1.0098951,1.2513706e-09,,0.9988683,-1.0986397,13940,0.13293707,0.83218294,0.9558513,0.60851556,0.14999999,3.9046562,697,9.368013e-11,0.0029366668,-0.55237126,-0.7979798,911.0331718921661,,0.9558513,-0.7864947,-0.5500698,1.6401955,92.657166
0.98404735,1.2477875e-09,,0.9988683,-0.4460803,13960,0.13276118,0.83235884,0.9558513,0.954938,0.14999999,4.160383,698,4.0288343,0.68855935,-0.7319118,-0.5151515,912.9894423484802,,0.9558513,-0.78599477,-0.5514993,1.6400695,92.6673
0.997281,1.24422e-09,,0.9988683,-0.40181607,13980,0.13258523,0.8325348,0.9558513,0.95539445,0.14999999,4.0496893,699,3.7151628,0.047121145,-0.57137316,-0.67676765,914.5467553138733,,0.9558513,-0.7854697,-0.551945,1.6394181,92.67706
1.011876,1.2406675e-09,,0.9988683,-0.43709064,14000,0.13240951,0.8327105,0.9558513,0.95549136,0.14999999,13.973673,700,1.2278926e-15,3.2019038e-08,0.52305293,0.6969697,916.2367596626282,,0.9558513,-0.78497785,-0.5533071,1.63814,92.686646
1.0844952,1.2371303e-09,,0.9988683,-1.4208711,14020,0.13293326,0.83218676,0.9558513,0.46558148,0.14999999,10.339582,701,9.922033,0.00017435235,0.3904733,0.45454547,917.542927980423,,0.9558513,-0.78587663,-0.5547347,1.6391631,93.18622
0.99245244,1.2336082e-09,,0.9988683,-1.255042,14040,0.13338125,0.83173877,0.9558513,0.5176648,0.14999999,4.085164,702,6.222011e-10,0.103167154,-1.0319027,-0.6363636,919.2759122848511,,0.9558513,-0.78643167,-0.55616,1.6377661,93.63367
1.0404222,1.2301011e-09,,0.9988683,-0.58913887,14060,0.13320589,0.8319141,0.9558513,0.9550119,0.14999999,5.7044086,703,4.6865797,6.8119543e-06,-1.1897461,-1.0,920.8326914310455,,0.9558513,-0.78616375,-0.55743647,1.6419969,93.64374
1.0422629,1.226609e-09,,0.9988683,-1.5191826,14080,0.13303274,0.8320873,0.9558513,0.95382696,0.14999999,5.666542,704,5.4591002,6.8216473e-06,-0.87231517,-1.0,922.6098256111145,,0.9558513,-0.7871508,-0.558858,1.6414227,93.65509
1.0401435,1.2231317e-09,,0.9988683,-0.36399594,14100,0.1328578,0.8322622,0.9558513,0.95545644,0.14999999,5.6292815,705,2.6641343,6.8313348e-06,-1.0079377,-1.0,924.554524898529,,0.9558513,-0.78649366,-0.5602774,1.6371031,93.664734
1.0387689,1.2196694e-09,,0.9988683,-0.50547165,14120,0.13268381,0.8324362,0.9558513,0.9550244,0.14999999,7.6449056,706,1.8985473e-14,0.07006188,0.12065651,0.21212122,926.0120837688446,,0.9558513,-0.78604186,-0.5616948,1.6370972,93.674805
0.91650134,1.2162217e-09,,0.9988683,-0.92868274,14140,0.13267672,0.8324433,0.9558513,0.83747524,0.14999999,5.751566,707,3.5107713,2.4195518,-0.12920153,-0.05050505,927.4463920593262,,0.9558513,-0.7861936,-0.563011,1.637775,93.80243
0.9407333,1.2127884e-09,,0.9988683,-0.66374445,14160,0.13251203,0.832608,0.9558513,0.94901776,0.14999999,4.990332,708,4.9617453,4.4009204,-0.33688295,-0.17171717,928.931079864502,,0.9558513,-0.786141,-0.561008,1.6371117,93.81854
0.99756485,1.2093697e-09,,0.9988683,-0.4751182,14180,0.13233948,0.83278054,0.9558513,0.95501596,0.14999999,4.2561893,709,4.2509284,3.16773,-0.36644828,-0.35353535,930.3788115978241,,0.9558513,-0.7857881,-0.5562227,1.6363131,93.828674
1.0405021,1.2059653e-09,,0.9988683,-0.4601063,14200,0.13216728,0.83295274,0.9558513,0.9549933,0.14999999,5.624296,710,0.0005634441,6.7829837e-06,-0.9374384,-1.0,932.0651044845581,,0.9558513,-0.78533506,-0.5531742,1.6353495,93.838806
0.999072,1.2025755e-09,,0.9988683,-0.39124796,14220,0.13199598,0.83312404,0.9558513,0.95474714,0.14999999,4.214513,711,0.0033732478,2.786201,-0.4249031,-0.37373737,934.4140317440033,,0.9558513,-0.78472686,-0.55458164,1.6350427,93.84912
0.9917371,1.1991997e-09,,0.9988683,-0.44733715,14240,0.13182467,0.83329535,0.9558513,0.95511776,0.14999999,4.1553493,712,4.079574,1.3965503,-0.19773686,-0.45454547,936.3211977481842,,0.9558513,-0.78425634,-0.5520761,1.6340775,93.85919
0.96974325,1.1958383e-09,,0.9988683,-0.5782047,14260,0.13165355,0.8334665,0.9558513,0.95532227,0.14999999,4.627191,713,4.6172695,4.6069684,-0.18059836,-0.23232323,937.7939093112946,,0.9558513,-0.7839809,-0.55152005,1.6339555,93.86896
0.95354885,1.1924909e-09,,0.9988683,-0.59271324,14280,0.13148427,0.83363575,0.9558513,0.9543502,0.14999999,4.8166714,714,4.7972684,4.498933,-0.14673933,-0.1919192,939.2943160533905,,0.9558513,-0.78375757,-0.546481,1.6327899,93.87976
1.0395668,1.1891577e-09,,0.9988683,-0.62785345,14300,0.13131833,0.8338017,0.9558513,0.95224476,0.14999999,5.6193895,715,4.6887064e-07,6.704925e-06,-1.2586896,-1.0,940.7617149353027,,0.9558513,-0.78360665,-0.54159933,1.6323808,93.89258
1.0415142,1.1858383e-09,,0.9988683,-2.216535,14320,0.1311509,0.8339691,0.9558513,0.95366484,0.14999999,5.583368,716,5.5156965,6.7143055e-06,-1.0994483,-1.0,942.2322170734406,,0.9558513,-0.7855558,-0.54299694,1.6320043,93.90405
0.93128836,1.1825328e-09,,0.9988683,-0.85678047,14340,0.130983,0.834137,0.9558513,0.9543314,0.14999999,5.1807837,717,5.6387e-09,3.810175,-0.23042417,-0.13131313,943.645890712738,,0.9558513,-0.78560024,-0.5443926,1.6317173,93.914795
0.9898071,1.1792411e-09,,0.9988683,-0.532822,14360,0.13081545,0.8343046,0.9558513,0.95447016,0.14999999,4.402009,718,4.3546124,4.3174815,-0.25871357,-0.27272728,945.3515865802765,,0.9558513,-0.78534615,-0.54048634,1.631908,93.925476
1.0427718,1.1759631e-09,,0.9988683,-0.50306004,14380,0.1306479,0.8344721,0.9558513,0.95479536,0.14999999,5.5633783,719,2.1878748e-05,6.6667067e-06,-0.9679296,-1.0,946.9610998630524,,0.9558513,-0.7849699,-0.53588295,1.6310848,93.93579
0.991411,1.1726989e-09,,0.9988683,-0.423113,14400,0.13048035,0.83463967,0.9558513,0.95504266,0.14999999,4.387372,720,8.794067e-05,4.303629,-0.5030418,-0.27272728,948.9198689460754,,0.9558513,-0.7844108,-0.5372728,1.630692,93.94586
1.0425744,1.1694481e-09,,0.9988683,-0.44766268,14420,0.13031274,0.8348073,0.9558513,0.95553285,0.14999999,5.5360174,721,0.01720902,6.6455304e-06,-0.98042524,-1.0,950.9737584590912,,0.9558513,-0.7839579,-0.53270125,1.62876,93.955505
0.9828543,1.166211e-09,,0.9988683,-0.44009942,14440,0.13014597,0.83497405,0.9558513,0.95519245,0.14999999,4.1609817,722,0.021945301,0.87205756,-0.51532674,-0.4949495,953.0031833648682,,0.9558513,-0.7834256,-0.53408724,1.6274927,93.96539
1.072607,1.162987e-09,,0.99888754,-0.4455429,14460,0.12997878,0.83514124,0.9558608,0.9558608,0.14999999,9.988812,723,1.9086212e-08,0.000555671,0.492773,0.41414142,955.0909171104431,,0.9558608,-0.7829837,-0.5342642,1.6271017,93.97467
1.0032464,1.1597767e-09,,0.99888754,-1.3888907,14480,0.13048011,0.8346399,0.9558608,0.472164,0.14999999,3.9279459,724,8.892963e-16,0.0028946113,-1.0799536,-0.7979798,957.0334734916687,,0.9558608,-0.7837264,-0.5356456,1.6266522,94.46759
1.046478,1.1565794e-09,,0.99888754,-0.75418854,14500,0.13031429,0.8348057,0.9558608,0.9548358,0.14999999,5.523357,725,4.905283,6.6743023e-06,-1.2068224,-1.0,958.6050460338593,,0.9558608,-0.7836829,-0.5370219,1.6301074,94.477905
1.0481606,1.1533955e-09,,0.99888754,-1.6468934,14520,0.1301493,0.8349707,0.9558608,0.9545896,0.14999999,5.489157,726,5.3361697,6.6835128e-06,-1.0786376,-1.0,960.4054880142212,,0.9558608,-0.7848109,-0.53840023,1.6295801,94.4884
1.0491732,1.1502247e-09,,0.99888754,-0.7373471,14540,0.12998444,0.8351356,0.9558608,0.9548909,0.14999999,5.45547,727,4.845785,6.692717e-06,-0.9397971,-1.0,962.3963568210602,,0.9558608,-0.7846822,-0.5397767,1.6284369,94.49872
1.0484644,1.1470668e-09,,0.99888754,-0.37832162,14560,0.12981987,0.83530015,0.9558608,0.954885,0.14999999,5.422284,728,3.5821428,6.7019205e-06,-1.0337723,-1.0,964.0704588890076,,0.9558608,-0.7840595,-0.5411512,1.6256719,94.50885
0.98250526,1.1439221e-09,,0.99888754,-0.55247414,14580,0.12965566,0.83546436,0.9558608,0.9550597,0.14999999,6.8759465,729,1.0342867e-12,0.3855875,-0.044957556,0.11111111,965.8824710845947,,0.9558608,-0.78367823,-0.5425239,1.625289,94.51898
0.92573804,1.1407901e-09,,0.99888754,-0.7563156,14600,0.12949419,0.8356258,0.9558608,0.9533131,0.14999999,5.3148026,730,5.140992,3.475293,-0.018106215,-0.11111111,967.7697532176971,,0.9558608,-0.78366834,-0.54336596,1.6261215,94.53076
0.9237383,1.1376711e-09,,0.99888754,-0.7825519,14620,0.1293568,0.8357632,0.9558608,0.9361024,0.14999999,5.8213553,731,5.7975035,2.0077848,-0.00037495233,-0.030303031,970.0045809745789,,0.9558608,-0.78377056,-0.5399855,1.6251382,94.559814
1.0490578,1.1345648e-09,,0.99888754,-0.79650533,14640,0.12920201,0.835918,0.9558608,0.94904745,0.14999999,5.41177,732,1.3396229e-09,6.684909e-06,-1.1577598,-1.0,972.0008313655853,,0.9558608,-0.7838947,-0.5386097,1.6242964,94.57587
0.9267565,1.1314713e-09,,0.99888754,-1.2068715,14660,0.1290397,0.8360803,0.9558608,0.9548605,0.14999999,5.7911644,733,4.797513e-12,2.0077636,-0.051190056,-0.030303031,973.9799430370331,,0.9558608,-0.7844075,-0.53997487,1.6237862,94.58612
1.0504762,1.1283905e-09,,0.99888754,-0.7321861,14680,0.12887877,0.83624125,0.9558608,0.9542148,0.14999999,5.386731,734,1.1339481e-08,6.6848643e-06,-0.9212739,-1.0,975.5630466938019,,0.9558608,-0.7844386,-0.5386028,1.6236451,94.596985
0.9510738,1.1253221e-09,,0.99888754,-0.3619948,14700,0.12871665,0.83640337,0.9558608,0.955409,0.14999999,4.876867,735,1.4446579e-05,4.3092766,-0.3715235,-0.17171717,977.0577774047852,,0.9558608,-0.78379804,-0.53996426,1.6232905,94.60675
0.9897252,1.1222663e-09,,0.99888754,-0.4574322,14720,0.12855524,0.8365648,0.9558608,0.9552243,0.14999999,4.1993217,736,3.60544,1.3735616,-0.44382375,-0.45454547,978.4575521945953,,0.9558608,-0.78342324,-0.53547806,1.626034,94.61664
0.99474835,1.1192228e-09,,0.99888754,-0.45158568,14740,0.12839389,0.8367261,0.9558608,0.9554703,0.14999999,4.1756763,737,4.1693907,1.6755656,-0.34957117,-0.43434343,980.2017250061035,,0.9558608,-0.7829886,-0.5349713,1.6249814,94.62628
1.0033551,1.1161917e-09,,0.99888754,-0.45503584,14760,0.12823373,0.8368863,0.9558608,0.9548947,0.14999999,4.1912804,738,4.1907015,3.0982854,-0.2277581,-0.35353535,982.1037282943726,,0.9558608,-0.78255314,-0.5340563,1.6239247,94.636475
0.95139724,1.113173e-09,,0.99888754,-0.5262291,14780,0.12807399,0.837046,0.9558608,0.9549811,0.14999999,16.639755,739,1.245283e-10,1.5948845e-10,0.90045863,0.8181818,983.933296918869,,0.9558608,-0.7822036,-0.531221,1.6225665,94.64667
0.9967744,1.1101664e-09,,0.99888754,-1.9014347,14800,0.12892395,0.83619606,0.9558608,0.20805724,0.14999999,4.3038626,740,3.2055622e-13,4.057711,-0.2135452,-0.2929293,985.5022337436676,,0.9558608,-0.7837905,-0.5325733,1.6221545,95.40375
0.97930247,1.1071719e-09,,0.99888754,-0.53742373,14820,0.1287641,0.8363559,0.9558608,0.9546844,0.14999999,4.518467,741,4.5166445,4.501926,-0.19972005,-0.23232323,987.0699212551117,,0.9558608,-0.7834645,-0.52845526,1.6209168,95.414185
1.04916,1.1041897e-09,,0.99888754,-0.5471686,14840,0.12860489,0.8365151,0.9558608,0.95443416,0.14999999,5.40577,742,3.0303545e-06,6.5862855e-06,-0.886693,-1.0,988.5856626033783,,0.9558608,-0.7831758,-0.5237468,1.6206483,95.424866
0.9810359,1.1012194e-09,,0.99888754,-0.36185214,14860,0.12844503,0.836675,0.9558608,0.9553424,0.14999999,4.503203,743,0.00028146035,4.486818,-0.25892782,-0.23232323,990.0540382862091,,0.9558608,-0.78254545,-0.5250936,1.6198113,95.43463
1.0780151,1.0982613e-09,,0.99888754,-0.48861837,14880,0.12828642,0.8368336,0.9558608,0.9546224,0.14999999,11.984852,744,1.7167954e-06,6.4263313e-06,0.6928977,0.5555556,991.5729396343231,,0.9558608,-0.7821779,-0.520418,1.6187443,95.44513
0.9957575,1.0953147e-09,,0.99888754,-1.6456966,14900,0.12892067,0.83619934,0.9558608,0.3643664,0.14999999,4.324195,745,1.3824484e-08,4.2373877,-0.42365083,-0.27272728,993.0810916423798,,0.9558608,-0.78323984,-0.5217611,1.6187593,96.0459
0.98228574,1.0923802e-09,,0.99888754,-0.44007063,14920,0.128761,0.836359,0.9558608,0.9552711,0.14999999,4.182475,746,3.688742,0.85765254,-0.6019684,-0.4949495,994.5881788730621,,0.9558608,-0.78278744,-0.5174309,1.6180544,96.055725
0.97675246,1.0894574e-09,,0.99888754,-0.45980245,14940,0.12860256,0.83651745,0.9558608,0.9547811,0.14999999,4.2094307,747,4.193381,0.14263806,-0.59717727,-0.61616164,996.059576511383,,0.9558608,-0.7823804,-0.51762146,1.6178229,96.0661
0.9785101,1.0865465e-09,,0.99888754,-0.45565468,14960,0.12844437,0.83667564,0.9558608,0.95478565,0.14999999,4.1914463,748,4.1612983,0.14280173,-0.36998034,-0.61616164,997.5352127552032,,0.9558608,-0.7819764,-0.5187683,1.6167728,96.076416
