IWLastEpisode,ReturnStepMax,Regret/t,DenMISELogFirst,Regret,ReturnLastEpisode,DenMISEMeanLog,LQGmu1_higher,TimeElapsed,LQGsigma_higher,Bound,IWMax,Iteration,ReturnMean,ReturnMax,Delta,IWMean,ReturnMin,DenMISELogLast,IWFirstEpisode,ReturnAbsMax,LQGmu1_actor,IWMin,TimestepsSoFar
3.2564864,0.9783613,0.1301384,-0.8429282,269.12622,0.93217945,-0.6182341,-0.6363636,4997.463983058929,0.14999999,1.2902969,3.25652,2068,0.8349816,0.93434924,1.4215117e-10,0.98496467,,-0.20284788,0.0038808703,0.93434924,-0.38627222,,41360
3.169049,0.9783613,0.13009322,-0.8434098,269.16296,0.9285459,-0.61805224,-0.43434343,5001.569190740585,0.14999999,1.2901003,3.282687,2069,0.8350268,0.93434924,1.4201378e-10,1.0013144,,-0.22660205,0.27625456,0.93434924,-0.7641443,,41380
2.652228,0.9783613,0.13004637,-0.8437594,269.19604,0.9319496,-0.6178339,-0.67676765,5004.594180345535,0.14999999,1.289646,3.2266264,2070,0.83507365,0.93434924,1.4187661e-10,0.9873083,,-0.16687821,0.0013314519,0.93434924,-0.4595028,,41400
3.2626693,0.9783613,0.13,-0.8442418,269.22998,0.93117666,-0.6176407,-0.45454547,5007.617498874664,0.14999999,1.2896616,3.2669458,2071,0.83512,0.93434924,1.4173962e-10,0.9994127,,-0.2049103,0.1958405,0.93434924,-0.5700813,,41420
3.0499973,0.9783613,0.12995309,-0.84462994,269.26282,0.93231416,-0.61744153,-0.5151515,5013.634865760803,0.14999999,1.2894368,3.2563562,2072,0.83516693,0.93434924,1.4160284e-10,0.99282706,,-0.2040099,0.06244556,0.93434924,-0.6511652,,41440
3.2352736,0.9783613,0.129906,-0.84508234,269.29517,0.93285346,-0.6172421,-0.65656567,5019.219349861145,0.14999999,1.2898803,3.2353797,2073,0.835214,0.93434924,1.4146626e-10,0.98657364,,-0.19658014,0.0022978436,0.93434924,-1.011085,,41460
1.0100963e-12,0.9783613,0.12986207,-0.8455635,269.33398,0.92620486,-0.6171452,0.13131313,5024.535045385361,0.14999999,1.2892507,12.475628,2074,0.83525795,0.93434924,1.4132986e-10,1.0176052,,-0.40247732,2.7382047,0.93434924,-0.09653087,,41480
2.7033324e-05,0.9783613,0.12984097,-0.84472615,269.42004,0.8789872,-0.6171935,-0.83838385,5027.702980041504,0.14999999,1.2892537,3.123819,2075,0.83527905,0.93434924,1.4119368e-10,1.0086181,,-0.7332879,8.908032e-06,0.93434924,-0.94101536,,41500
3.1273048,0.9783613,0.12979597,-0.845208,269.45642,0.9287466,-0.61700743,-1.0,5033.353612661362,0.14999999,1.2894123,5.6197886,2076,0.83532405,0.93434924,1.4105771e-10,0.9925121,,-0.23930529,1.8658062e-08,0.93434924,-0.9356923,,41520
2.7127836,0.9783613,0.12975085,-0.84568954,269.49255,0.92910504,-0.61682516,-0.83838385,5037.663067579269,0.14999999,1.289237,3.1194162,2077,0.83536917,0.93434924,1.4092191e-10,1.0090902,,-0.23021464,8.916617e-06,0.93434924,-0.7606082,,41540
2.7436473,0.9783613,0.12970442,-0.8461709,269.52576,0.931905,-0.6166038,-0.83838385,5042.932813882828,0.14999999,1.2890463,3.1162379,2078,0.8354156,0.93434924,1.4078631e-10,1.0092576,,-0.16553004,8.920903e-06,0.93434924,-0.5332743,,41560
0.018353263,0.9783613,0.12965703,-0.84665203,269.557,0.9337772,-0.6164005,-0.05050505,5046.133771896362,0.14999999,1.2890515,7.237008,2079,0.835463,0.93434924,1.4065091e-10,1.035079,,-0.2031186,6.1883826,0.93434924,0.20019063,,41580
0.00015809076,0.9783613,0.12982911,-0.8441607,270.04456,0.47753516,-0.6168767,-0.5151515,5049.188673257828,0.14999999,1.2888491,3.2589016,2080,0.8352909,0.93434924,1.4051571e-10,0.99275,,-1.6409098,0.06241625,0.93434924,-0.528319,,41600
3.252676,0.9783613,0.12978286,-0.84461135,270.07812,0.9316168,-0.61668134,-0.53535354,5053.203889369965,0.14999999,1.2888787,3.2568326,2081,0.83533716,0.93434924,1.403807e-10,0.99099743,,-0.20239623,0.04113532,0.93434924,-0.60062736,,41620
3.1613705,0.9783613,0.12973636,-0.845072,270.11108,0.9321673,-0.6164862,-0.6363636,5056.651621580124,0.14999999,1.2890246,3.2410107,2082,0.83538365,0.93434924,1.4024587e-10,0.9859713,,-0.20120366,0.0038891975,0.93434924,-0.73328817,,41640
2.7721446,0.9783613,0.12968975,-0.8455503,270.14368,0.9324527,-0.6162797,-0.65656567,5059.71771979332,0.14999999,1.2888126,3.2265596,2083,0.83543026,0.93434924,1.4011124e-10,0.98696476,,-0.1722474,0.0022989186,0.93434924,-0.47469208,,41660
3.2231143,0.9783613,0.12964362,-0.84602916,270.17725,0.9315975,-0.61608714,-0.4949495,5063.832218885422,0.14999999,1.2886053,3.249022,2084,0.8354764,0.93434924,1.3997682e-10,0.9958587,,-0.20128576,0.093220204,0.93434924,-0.4767082,,41680
3.2247083,0.9783613,0.12959749,-0.84646416,270.21082,0.931689,-0.6158896,-0.4949495,5069.327920675278,0.14999999,1.2886194,3.245521,2085,0.83552253,0.93434924,1.3984257e-10,0.9962874,,-0.20005535,0.09326075,0.93434924,-0.60557646,,41700
3.1725912,0.9783613,0.12955093,-0.846899,270.2433,0.9325118,-0.615691,-0.6363636,5075.117493391037,0.14999999,1.2885082,3.230663,2086,0.8355691,0.93434924,1.3970854e-10,0.98664176,,-0.19743046,0.0038963105,0.93434924,-0.56618863,,41720
3.1728206,0.9783613,0.1295042,-0.84737635,270.27527,0.9330784,-0.61549705,-0.53535354,5078.255670309067,0.14999999,1.2886877,3.2396204,2087,0.8356158,0.93434924,1.3957467e-10,0.99275625,,-0.19756843,0.041249216,0.93434924,-0.59009147,,41740
3.1876435,0.9783613,0.12945718,-0.84783566,270.30664,0.93382186,-0.6153,-0.61616164,5082.768279314041,0.14999999,1.2886825,3.2315197,2088,0.83566284,0.93434924,1.3944103e-10,0.98763055,,-0.19620387,0.006482249,0.93434924,-0.5409864,,41760
3.2312384,0.9783613,0.12941086,-0.84831136,270.33936,0.9325211,-0.61510485,-0.53535354,5088.239780902863,0.14999999,1.2888509,3.2333598,2089,0.83570915,0.93434924,1.3930754e-10,0.99366075,,-0.19538917,0.041287802,0.93434924,-0.6010905,,41780
3.1825166,0.9783613,0.12936437,-0.84877014,270.37158,0.9327457,-0.61490643,-0.57575756,5091.370222568512,0.14999999,1.2887901,3.2305198,2090,0.83575565,0.93434924,1.3917427e-10,0.99051833,,-0.19375202,0.01697585,0.93434924,-0.4901817,,41800
3.1853728,0.9783613,0.12931818,-0.84924036,270.4043,0.9323728,-0.61471015,-0.5151515,5094.518760204315,0.14999999,1.2887934,3.2268202,2091,0.83580184,0.93434924,1.3904118e-10,0.99636215,,-0.19424315,0.06273412,0.93434924,-0.49809816,,41820
3.2042308,0.9783613,0.12927276,-0.84968853,270.43872,0.9308473,-0.6145103,-0.5151515,5098.273631334305,0.14999999,1.288809,3.2233894,2092,0.83584726,0.93434924,1.3890829e-10,0.9967912,,-0.1927532,0.062762246,0.93434924,-0.6411064,,41840
3.1654043,0.9783613,0.12922657,-0.8501364,270.4712,0.9325677,-0.61430806,-0.61616164,5101.412613391876,0.14999999,1.2885969,3.2171478,2093,0.83589345,0.93434924,1.3877559e-10,0.9892377,,-0.187927,0.0064971806,0.93434924,-0.61041653,,41860
3.212364,0.9783613,0.1291802,-0.850611,270.5033,0.93291605,-0.6141105,-0.61616164,5104.76452255249,0.14999999,1.2886443,3.213745,2094,0.8359398,0.93434924,1.3864306e-10,0.9897165,,-0.18955909,0.0065002637,0.93434924,-0.694822,,41880
2.9417214,0.9783613,0.12913382,-0.8510853,270.53528,0.9332136,-0.6139069,-0.6363636,5109.521659374237,0.14999999,1.2885563,3.2049568,2095,0.8359862,0.93434924,1.3851074e-10,0.9897474,,-0.17675534,0.003912655,0.93434924,-0.5476138,,41900
3.2073689,0.9783613,0.12908822,-0.85156065,270.56897,0.93142647,-0.6137091,-0.5555556,5115.171451091766,0.14999999,1.2884393,3.2118428,2096,0.8360318,0.93434924,1.3837861e-10,0.9939764,,-0.18867104,0.026796425,0.93434924,-0.7243313,,41920
2.8438103,0.9783613,0.12904239,-0.85202485,270.60193,0.93213516,-0.61349994,-0.65656567,5119.171783208847,0.14999999,1.288407,3.1912827,2097,0.83607763,0.93434924,1.3824666e-10,0.9906386,,-0.16901189,0.0023138523,0.93434924,-0.63641787,,41940
3.1664875,0.9783613,0.12899613,-0.8525005,270.6339,0.933157,-0.61329955,-0.65656567,5122.298159360886,0.14999999,1.2884454,3.187953,2098,0.8361239,0.93434924,1.381149e-10,0.9911018,,-0.18346226,0.0023149527,0.93434924,-1.0217999,,41960
7.849831e-18,0.9783613,0.12895328,-0.85297596,270.67285,0.92613876,-0.61322343,0.33333334,5125.376008987427,0.14999999,1.2873542,17.78393,2099,0.83616674,0.93434924,1.3798333e-10,0.9833598,,-0.44436675,0.19924423,0.93434924,0.30484048,,41980
6.179628e-16,0.9783613,0.12913859,-0.8533573,271.19104,0.44704494,-0.61381555,-1.0,5129.207588672638,0.14999999,1.2872868,5.668483,2100,0.8359814,0.93434924,1.3785195e-10,0.990764,,-1.8374597,1.8810749e-08,0.93434924,-0.9072343,,42000
0.99742043,0.9783613,0.12909406,-0.8538334,271.22668,0.92952836,-0.613623,-0.67676765,5132.314866065979,0.14999999,1.2872584,3.1773753,2101,0.83602595,0.93434924,1.3772077e-10,0.9912375,,-0.19956647,0.0013449324,0.93434924,-0.7138685,,42020
3.0550041,0.9783613,0.12904787,-0.8543086,271.25854,0.93312734,-0.61341596,-0.67676765,5135.725049257278,0.14999999,1.2872534,3.1740873,2102,0.83607215,0.93434924,1.3758976e-10,0.9916479,,-0.16918774,0.0013455718,0.93434924,-0.8198892,,42040
3.0845766,0.9783613,0.12900293,-0.8547836,271.2931,0.93060267,-0.61320245,-0.83838385,5138.940578699112,0.14999999,1.2876838,3.119734,2103,0.8361171,0.93434924,1.3745893e-10,1.0089686,,-0.15583403,8.998077e-06,0.93434924,-0.7520627,,42060
2.6442823,0.9783613,0.12895733,-0.855259,271.3263,0.93196076,-0.61298287,-0.83838385,5142.358652591705,0.14999999,1.2874546,3.1165943,2104,0.8361627,0.93434924,1.3732829e-10,1.00909,,-0.15980367,9.00235e-06,0.93434924,-0.7987246,,42080
3.0742207,0.9783613,0.12891197,-0.85573417,271.35974,0.93167007,-0.6127604,-0.8181818,5146.504181623459,0.14999999,1.287435,3.1017785,2105,0.83620805,0.93434924,1.3719784e-10,1.008189,,-0.15328294,1.794752e-05,0.93434924,-0.7654577,,42100
2.8002625,0.9783613,0.12886637,-0.8562091,271.39258,0.93228936,-0.6125395,-0.6969697,5150.17268204689,0.14999999,1.2875059,3.1542757,2106,0.83625364,0.93434924,1.3706758e-10,0.99451786,,-0.15576743,0.00076812657,0.93434924,-0.33361167,,42120
5.4680923e-13,0.9783613,0.12882268,-0.85668343,271.42944,0.9283507,-0.6123787,0.8181818,5152.781332015991,0.14999999,1.2867378,30.263767,2107,0.83629733,0.93434924,1.369375e-10,0.99414825,,-0.2677733,2.2275952e-07,0.93434924,0.9423791,,42140
6.190152e-08,0.9783613,0.12918353,-0.85715795,272.31897,0.0754952,-0.6133194,-0.01010101,5154.915716648102,0.14999999,1.2864659,8.348937,2108,0.8359365,0.93434924,1.3680762e-10,1.0374683,,-2.5845077,5.925109,0.93434924,-0.053027168,,42160
1.43176785e-05,0.9783613,0.12919366,-0.8548254,272.46948,0.8145452,-0.6134277,-0.8181818,5160.07794880867,0.14999999,1.2863517,3.0998478,2109,0.83592635,0.93434924,1.366779e-10,1.0075662,,-0.8780642,1.7931216e-05,0.93434924,-0.9575321,,42180
2.5444264,0.9783613,0.12915003,-0.8552994,272.5066,0.9280404,-0.613262,-0.83838385,5163.614482164383,0.14999999,1.2860596,3.1089678,2110,0.83597,0.93434924,1.3654838e-10,1.0088097,,-0.27119723,9.0027115e-06,0.93434924,-0.75455576,,42200
2.7176974,0.9783613,0.12910432,-0.85577327,272.5393,0.9324417,-0.6130413,-0.67676765,5166.702682256699,0.14999999,1.2859019,3.1644306,2111,0.8360157,0.93434924,1.3641906e-10,0.9917081,,-0.15607007,0.0013475444,0.93434924,-0.88420457,,42220
3.025595,0.9783613,0.12905985,-0.85624623,272.57446,0.93003947,-0.6128384,-0.83838385,5171.67949795723,0.14999999,1.2863352,3.1049042,2112,0.83606017,0.93434924,1.362899e-10,1.0095783,,-0.17558268,9.011241e-06,0.93434924,-0.86715096,,42240
3.0761924,0.9783613,0.12901533,-0.85671955,272.60938,0.93015844,-0.6126216,-0.83838385,5176.68100810051,0.14999999,1.2863016,3.1018143,2113,0.8361047,0.93434924,1.3616092e-10,1.0099059,,-0.16390112,9.015513e-06,0.93434924,-1.0395852,,42260
4.2752047,0.9783613,0.12897265,-0.8571927,272.6482,0.92618483,-0.61256826,-1.0,5182.055085659027,0.14999999,1.2862612,5.688061,2114,0.83614737,0.93434924,1.3603213e-10,0.9909012,,-0.5094724,1.888304e-08,0.93434924,-1.1235046,,42280
4.9188876,0.9783613,0.12893164,-0.85766566,272.69043,0.9229752,-0.6127343,-1.0,5188.271395206451,0.14999999,1.286483,5.675482,2115,0.8361884,0.93434924,1.3590352e-10,0.99158263,,-0.9538653,1.8891972e-08,0.93434924,-0.84204185,,42300
2.7814754e-06,0.9783613,0.12888682,-0.8581383,272.7245,0.9309844,-0.61252075,-0.05050505,5192.082094192505,0.14999999,1.2858782,7.308359,2116,0.8362332,0.93434924,1.357751e-10,1.0334411,,-0.15219015,6.2598743,0.93434924,0.13797247,,42320
11.057765,0.9783613,0.12905198,-0.85565686,273.203,0.4866559,-0.6129197,0.1919192,5195.624684810638,0.14999999,1.2859057,14.317312,2117,0.83606803,0.93434924,1.3564687e-10,1.0025159,,-1.4896237,1.5211567,0.93434924,0.016830727,,42340
7.022778e-07,0.9783613,0.1291619,-0.8554108,273.56482,0.60325253,-0.61315227,-0.83838385,5199.0514850616455,0.14999999,1.285615,3.0992599,2118,0.8359581,0.93434924,1.355188e-10,1.0097333,,-1.1060377,9.003716e-06,0.93434924,-1.0533274,,42360
4.3915944,0.9783613,0.12911958,-0.8558828,273.60437,0.92567396,-0.6131249,-1.0,5204.561854600906,0.14999999,1.2862787,5.670545,2119,0.83600044,0.93434924,1.3539093e-10,0.99190706,,-0.5647068,1.8858312e-08,0.93434924,-1.1788146,,42380
5.1850543,0.9783613,0.12907994,-0.85635465,273.6494,0.9200975,-0.6134899,-1.0,5207.734351396561,0.14999999,1.2866124,5.65808,2120,0.8360401,0.93434924,1.3526323e-10,0.9927138,,-1.3781474,1.8867198e-08,0.93434924,-0.7599993,,42400
4.2969117e-05,0.9783613,0.1290344,-0.85682625,273.6819,0.93250316,-0.61327654,-0.05050505,5210.913383483887,0.14999999,1.2852515,7.285541,2121,0.8360856,0.93434924,1.3513572e-10,1.035158,,-0.15305945,6.2516665,0.93434924,0.19255826,,42420
2.544248e-13,0.9783613,0.1292032,-0.85435444,274.1692,0.47789896,-0.6137379,-1.0,5216.995309114456,0.14999999,1.2850837,5.648341,2122,0.8359168,0.93434924,1.3500838e-10,0.9914812,,-1.6263909,1.8829521e-08,0.93434924,-0.92288476,,42440
2.7966835,0.9783613,0.12915927,-0.85482556,274.20508,0.9290631,-0.61355144,-0.83838385,5223.416551351547,0.14999999,1.2848085,3.0940988,2123,0.83596075,0.93434924,1.3488122e-10,1.0095419,,-0.20892844,8.998454e-06,0.93434924,-0.67475814,,42460
3.1659799,0.9783613,0.12911355,-0.8552965,274.2373,0.93312365,-0.6133405,-0.67676765,5229.553678274155,0.14999999,1.2845966,3.1667147,2124,0.83600646,0.93434924,1.3475425e-10,0.99116516,,-0.17437084,0.001346902,0.93434924,-0.5029129,,42480
3.17581,0.9783613,0.12906796,-0.85576653,274.26953,0.932825,-0.61314785,-0.47474748,5242.638920307159,0.14999999,1.2851312,3.247394,2125,0.83605206,0.93434924,1.3462745e-10,0.998003,,-0.19500992,0.13780408,0.93434924,-0.70180017,,42500
3.0981436,0.9783613,0.12902242,-0.8561722,274.30176,0.93285304,-0.61293894,-0.67676765,5248.566224336624,0.14999999,1.284663,3.1629748,2126,0.8360976,0.93434924,1.3450083e-10,0.9917029,,-0.16654676,0.0013480816,0.93434924,-0.657794,,42520
3.1459174,0.9783613,0.12897754,-0.85664177,274.3352,0.93179065,-0.6127373,-0.67676765,5251.747941732407,0.14999999,1.284704,3.1597617,2127,0.8361425,0.93434924,1.3437439e-10,0.99215424,,-0.17592403,0.001348715,0.93434924,-0.8462846,,42540
3.0893345,0.9783613,0.12893301,-0.8571112,274.3694,0.9308001,-0.6125243,-0.83838385,5254.959900379181,0.14999999,1.28454,3.0894394,2128,0.836187,0.93434924,1.3424811e-10,1.009922,,-0.15116136,9.019039e-06,0.93434924,-0.7952525,,42560
3.0389466,0.9783613,0.12888837,-0.857581,274.40332,0.93108755,-0.6123001,-0.8181818,5258.140728712082,0.14999999,1.284498,3.0750134,2129,0.83623165,0.93434924,1.3412203e-10,1.0090203,,-0.14501296,1.7980705e-05,0.93434924,-0.7173611,,42580
3.0068414,0.9783613,0.12884331,-0.8580506,274.43616,0.9323356,-0.61208355,-0.67676765,5261.333160638809,0.14999999,1.2846076,3.1541212,2130,0.8362767,0.93434924,1.3399615e-10,0.9927402,,-0.15932705,0.0013506167,0.93434924,-0.86008596,,42600
2.9840655,0.9783613,0.1287989,-0.8585193,274.47034,0.9309018,-0.6118721,-0.8181818,5264.518933057785,0.14999999,1.2846276,3.0706615,2131,0.8363211,0.93434924,1.3387041e-10,1.0096588,,-0.15412647,1.7997585e-05,0.93434924,-0.9968548,,42620
2.175984,0.9783613,0.12875628,-0.85898846,274.50854,0.9271758,-0.6117483,-0.83838385,5267.705411911011,0.14999999,1.2842135,3.0795798,2132,0.83636373,0.93434924,1.3374486e-10,1.0107312,,-0.35736692,9.035991e-06,0.93434924,-0.8202965,,42640
3.0428452,0.9783613,0.12871152,-0.85945743,274.54175,0.9317705,-0.61152315,-0.83838385,5270.8873772621155,0.14999999,1.2841804,3.07658,2133,0.8364085,0.93434924,1.3361948e-10,1.0110465,,-0.14188154,9.040223e-06,0.93434924,-0.78325886,,42660
2.8648052,0.9783613,0.12866664,-0.8599261,274.5747,0.93214977,-0.61129814,-0.83838385,5274.237112045288,0.14999999,1.284071,3.0735896,2134,0.8364534,0.93434924,1.3349429e-10,1.0112787,,-0.14184701,9.0444655e-06,0.93434924,-0.78673154,,42680
2.9944491,0.9783613,0.12862206,-0.8603946,274.60815,0.93172777,-0.6110724,-0.8181818,5277.426978111267,0.14999999,1.2840137,3.058889,2135,0.83649796,0.93434924,1.3336926e-10,1.0103967,,-0.14055927,1.8031362e-05,0.93434924,-0.8661463,,42700
3.04462,0.9783613,0.128578,-0.86086285,274.64258,0.93064195,-0.610853,-0.83838385,5280.617504119873,0.14999999,1.2839606,3.0677001,2136,0.836542,0.93434924,1.3324442e-10,1.0118523,,-0.15232258,9.052939e-06,0.93434924,-0.9468592,,42720
2.60178,0.9783613,0.12853485,-0.8613309,274.67896,0.92875314,-0.61067384,-0.83838385,5283.825517654419,0.14999999,1.2837355,3.0647352,2137,0.83658516,0.93434924,1.3311974e-10,1.0119616,,-0.23950097,9.057179e-06,0.93434924,-0.79130983,,42740
2.9046488,0.9783613,0.12849039,-0.86179876,274.7124,0.93148834,-0.61044705,-0.83838385,5287.014362812042,0.14999999,1.2836472,3.061778,2138,0.8366296,0.93434924,1.3299525e-10,1.0122135,,-0.1373746,9.061421e-06,0.93434924,-0.66204566,,42760
1.2906437e-06,0.9783613,0.12844521,-0.86226636,274.74414,0.93342173,-0.6102355,0.15151516,5290.19856095314,0.14999999,1.283515,13.169968,2139,0.8366748,0.93434924,1.3287092e-10,1.0174738,,-0.1699234,2.3229454,0.93434924,0.09311294,,42780
1.963414e-05,0.9783613,0.12860203,-0.8616484,275.2085,0.5009301,-0.61057615,-0.67676765,5293.3867623806,0.14999999,1.2833697,3.1435485,2140,0.836518,0.93434924,1.3274679e-10,0.9928483,,-1.3550484,0.0013554846,0.93434924,-0.5643112,,42800
0.005682585,0.9783613,0.1285578,-0.8621149,275.2423,0.93136835,-0.6103825,-0.030303031,5296.587912321091,0.14999999,1.2833438,7.8080463,2141,0.8365622,0.93434924,1.326228e-10,1.038479,,-0.18846369,6.17319,0.93434924,0.17548129,,42820
1.2695089e-06,0.9783613,0.1287232,-0.8597027,275.7251,0.482271,-0.6108202,-0.67676765,5299.779914140701,0.14999999,1.2831016,3.1418705,2142,0.8363968,0.93434924,1.32499e-10,0.99295264,,-1.5855666,0.0013528494,0.93434924,-0.3215437,,42840
2.6910396,0.9783613,0.12868077,-0.8601688,275.76294,0.9273266,-0.6106761,-0.43434343,5302.983771562576,0.14999999,1.2831748,3.301191,2143,0.83643925,0.93434924,1.3237536e-10,0.9985666,,-0.2944968,0.28092334,0.93434924,-0.37398982,,42860
3.2815554,0.9783613,0.12863731,-0.86050427,275.79834,0.9296216,-0.6105069,-0.41414142,5306.178026437759,0.14999999,1.2831752,3.3302925,2144,0.8364827,0.93434924,1.322519e-10,0.99966055,,-0.24596164,0.38960457,0.93434924,-0.37321967,,42880
3.3672667,0.9783613,0.12859374,-0.8607889,275.8335,0.9299277,-0.610337,-0.3939394,5309.385072231293,0.14999999,1.2831968,3.3687916,2145,0.8365263,0.93434924,1.3212864e-10,1.0005418,,-0.24545999,0.530592,0.93434924,-0.26470602,,42900
2.9513657,0.9783613,0.12855524,-0.86100763,275.8794,0.919297,-0.61022407,-0.37373737,5312.588025569916,0.14999999,1.2829642,3.418587,2146,0.8365648,0.93434924,1.3200552e-10,1.0009661,,-0.36826065,0.70956373,0.93434924,-0.49419567,,42920
2.8033895,0.9786047,0.12850952,-0.86114293,275.91003,0.93460274,-0.6100303,-0.41414142,5315.795709133148,0.14999999,1.2826769,3.31955,2147,0.8366105,0.93460274,1.3188257e-10,1.0001754,,-0.19506283,0.38985348,0.93460274,-0.118398964,,42940
5.0406156,0.9786047,0.12848306,-0.861427,275.9817,0.8933311,-0.6100676,-0.07070707,5319.003479242325,0.14999999,1.2832118,6.8362775,2148,0.83663696,0.93460274,1.3175981e-10,1.0322998,,-0.6898915,6.2791266,0.93460274,0.2223082,,42960
14.484288,0.9786047,0.12865227,-0.85897344,276.47375,0.4730574,-0.61055887,0.23232323,5322.874313831329,0.14999999,1.2837726,15.437833,2149,0.83646774,0.93460274,1.316372e-10,1.0021187,,-1.697112,0.9356422,0.93460274,0.061187908,,42980
7.7096815,0.9786047,0.12880391,-0.8590034,276.92847,0.51029176,-0.6108564,-0.030303031,5326.096613883972,0.14999999,1.2818587,7.7722373,2150,0.8363161,0.93460274,1.3151479e-10,1.0409329,,-1.2503086,6.1540127,0.93460274,-0.1806213,,43000
2.68978,0.9786047,0.12876695,-0.8566102,276.97766,0.9159396,-0.61080015,-0.33333334,5329.323032855988,0.14999999,1.2818587,3.5620277,2151,0.83635306,0.93460274,1.3139254e-10,1.0005964,,-0.5295217,1.1959686,0.93460274,-0.18330467,,43020
4.4719057,0.9786047,0.12873161,-0.8565191,277.0304,0.9123549,-0.6107589,-0.17171717,5332.82044005394,0.14999999,1.282261,4.9694095,2152,0.8363884,0.93460274,1.3127045e-10,1.0120908,,-0.5226169,4.7547903,0.93460274,-0.17871974,,43040
4.5076756,0.9786047,0.12869543,-0.8547766,277.08118,0.9143226,-0.6107169,-0.1919192,5336.045444965363,0.14999999,1.2821914,4.692535,2153,0.8364246,0.93460274,1.3114852e-10,1.0094819,,-0.5314719,4.2561283,0.93460274,-0.08992162,,43060
5.247998,0.9786047,0.12868166,-0.8532661,277.18018,0.866056,-0.6107838,-0.15151516,5340.306026697159,0.14999999,1.2821722,5.250794,2154,0.83643836,0.93460274,1.3102679e-10,1.0169297,,-0.7639711,5.190402,0.93460274,-0.08396119,,43080
5.2404094,0.9786047,0.12865603,-0.8513235,277.2539,0.8915956,-0.6108547,-0.15151516,5346.548940658569,0.14999999,1.2822193,5.2404575,2155,0.836464,0.93460274,1.3090522e-10,1.0176287,,-0.77963006,5.1803284,0.93460274,-0.2328115,,43100
3.991683,0.9786047,0.12861651,-0.84938645,277.29724,0.9218097,-0.61075616,-0.21212122,5352.709155321121,0.14999999,1.2818215,4.431991,2156,0.8365035,0.93460274,1.3078381e-10,1.0079982,,-0.41554463,3.7276595,0.93460274,-0.23806994,,43120
3.9680028,0.9786047,0.12857729,-0.8481227,277.3413,0.92104805,-0.61065704,-0.25252524,5355.872822999954,0.14999999,1.2817707,4.039242,2157,0.8365427,0.93460274,1.3066258e-10,1.0045545,,-0.40472484,2.7338822,0.93460274,-0.0782737,,43140
4.838134,0.9786047,0.12855935,-0.84731954,277.43103,0.87536603,-0.6107395,-0.17171717,5362.001296758652,0.14999999,1.2816708,4.919838,2158,0.83656067,0.93460274,1.3054151e-10,1.0149161,,-0.792385,4.7112484,0.93460274,-0.0057255775,,43160
0.02813553,0.9786047,0.12861437,-0.84560204,277.67834,0.717785,-0.61092305,0.4949495,5368.329190015793,0.14999999,1.2816344,21.286707,2159,0.83650565,0.93460274,1.304206e-10,1.0017713,,-1.0216645,0.006545753,0.93460274,0.34196395,,43180
0.18434319,0.9786047,0.12879944,-0.8460621,278.2068,0.43673947,-0.61151725,-0.11111111,5374.315549850464,0.14999999,1.2812774,5.907748,2160,0.8363206,0.93460274,1.3029988e-10,1.0277942,,-1.8925738,5.853349,0.93460274,-0.07082328,,43200
1.234201e-05,0.9786047,0.12878925,-0.8438187,278.31348,0.85833156,-0.61159736,-0.83838385,5378.81863117218,0.14999999,1.2812351,3.085251,2161,0.8363308,0.93460274,1.3017931e-10,1.0099254,,-0.81152487,8.899948e-06,0.93460274,-0.70409274,,43220
0.0012652641,0.9786047,0.1287449,-0.8442814,278.34656,0.93222165,-0.6113854,-0.11111111,5381.906158685684,0.14999999,1.2812412,5.897089,2162,0.8363751,0.93460274,1.300589e-10,1.0285137,,-0.16328357,5.842935,0.93460274,0.025019772,,43240
6.91601,0.9786047,0.1288464,-0.8420449,278.69482,0.6169323,-0.6116079,0.11111111,5385.057181358337,0.14999999,1.2810601,11.793205,2163,0.8362736,0.93460274,1.2993868e-10,1.0376568,,-1.1203624,3.2117462,0.93460274,0.280743,,43260
3.561527e-11,0.9786047,0.12902242,-0.8410233,279.2046,0.45512894,-0.61214036,-0.8181818,5388.167255401611,0.14999999,1.2808123,3.0724392,2164,0.8360976,0.93460274,1.2981861e-10,1.008695,,-1.7999272,1.7685437e-05,0.93460274,-0.8465491,,43280
3.0821793,0.9786047,0.12897867,-0.8414853,279.2389,0.9308406,-0.6119226,-0.83838385,5391.274442434311,0.14999999,1.2808082,3.0822275,2165,0.83614135,0.93460274,1.2969872e-10,1.0101335,,-0.148937,8.879203e-06,0.93460274,-0.8317261,,43300
3.0689518,0.9786047,0.12893516,-0.84194714,279.27356,0.93045413,-0.6117021,-0.83838385,5395.047347307205,0.14999999,1.2807856,3.0792675,2166,0.83618486,0.93460274,1.2957899e-10,1.0104527,,-0.14413965,8.883311e-06,0.93460274,-0.8984981,,43320
2.9373574,0.9786047,0.12889194,-0.84240866,279.30884,0.92974365,-0.6114979,-0.83838385,5399.184263944626,0.14999999,1.2807063,3.0763156,2167,0.8362281,0.93460274,1.2945942e-10,1.0107113,,-0.17963387,8.887412e-06,0.93460274,-0.8686808,,43340
3.0457025,0.9786047,0.1288485,-0.84287006,279.3435,0.9305643,-0.611283,-0.83838385,5402.256534814835,0.14999999,1.2806756,3.0733724,2168,0.8362715,0.93460274,1.2934002e-10,1.0110201,,-0.15594794,8.891507e-06,0.93460274,-0.58689576,,43360
