ReturnMax,IWMax,ReturnAbsMax,Regret/t,DenMISEMeanLog,Delta,IWFirstEpisode,ReturnStepMax,ReturnMin,Iteration,IWMean,ReturnMean,LQGmu1_higher,Bound,IWMin,Regret,LQGmu1_actor,ReturnLastEpisode,LQGsigma_higher,TimestepsSoFar,DenMISELogFirst,DenMISELogLast,TimeElapsed,IWLastEpisode
0.9565563,4.4120784,0.9565563,0.13946205,-0.78444934,3.1688618e-09,3.8775403,0.99955034,,438,1.0230963,0.82565796,-0.21212122,1.8403215,,61.08438,-0.1030658,0.95534027,0.14999999,8760,-0.53799456,-0.5058898,521.1787497997284,4.4108605
0.9565563,4.6107726,0.9565563,0.13916528,-0.7838669,3.1544416e-09,4.4997654,0.99955034,,439,1.0164536,0.82595474,-0.11111111,1.837063,,61.093567,-0.089657225,0.9559519,0.14999999,8780,-0.5314612,-0.54916865,522.2292764186859,4.599335
0.9565563,3.9950535,0.9565563,0.13887173,-0.78331006,3.1401193e-09,0.0032887352,0.99955034,,440,1.0613717,0.8262483,-0.6969697,1.8347383,,61.103546,-0.5906598,0.9551232,0.14999999,8800,-0.5235386,-0.55248594,523.5427129268646,0.001274093
0.9565563,4.2570333,0.9565563,0.1385768,-0.78238946,3.1258947e-09,0.110643096,0.99955034,,441,1.0085292,0.8265432,-0.53535354,1.8342779,,61.112366,-0.5335898,0.95628375,0.14999999,8820,-0.5258013,-0.43624762,524.8369340896606,3.8437796
0.9565563,4.6848288,0.9565563,0.13828355,-0.78164756,3.1117664e-09,4.379939,0.99955034,,442,1.011936,0.82683647,-0.09090909,1.8329031,,61.121307,-0.2098127,0.95616776,0.14999999,8840,-0.52781546,-0.46076053,526.084903717041,0.054157272
0.9565563,4.375052,0.9565563,0.13799334,-0.7809717,3.0977334e-09,2.426956,0.99955034,,443,1.0032007,0.8271267,-0.2929293,1.8318362,,61.131042,-0.113076,0.95538145,0.14999999,8860,-0.52021474,-0.49140432,527.6421892642975,3.7287257
0.9565563,4.471791,0.9565563,0.13770491,-0.78039783,3.0837952e-09,4.458338,0.99955034,,444,1.0281836,0.8274151,-0.13131313,1.8307755,,61.14096,-0.28581697,0.955213,0.14999999,8880,-0.51700604,-0.5269944,528.9298906326294,4.4717727
0.9565563,4.1971173,0.9565563,0.13741666,-0.7796778,3.069951e-09,0.074743696,0.99955034,,445,1.0182927,0.82770336,-0.5555556,1.8294502,,61.15039,-0.6861638,0.9556994,0.14999999,8900,-0.5092645,-0.48540336,530.2395620346069,0.8578891
0.9565563,4.1647663,0.9565563,0.13712901,-0.778792,3.0562e-09,0.00020045415,0.99955034,,446,1.0468823,0.827991,-0.7979798,1.8294723,,61.159546,-0.56496966,0.95601356,0.14999999,8920,-0.5113412,-0.4006318,531.5920481681824,3.00709
0.9565563,4.0780225,0.9565563,0.13684183,-0.77793646,3.0425409e-09,0.033533663,0.99955034,,447,1.0403699,0.8282782,-0.5959596,1.8287492,,61.168304,-0.709369,0.9563236,0.14999999,8940,-0.51358044,-0.44068092,532.7956397533417,4.045159
0.9565563,3.9358275,0.9565563,0.13655591,-0.77698946,3.028973e-09,0.005394518,0.99955034,,448,1.0642836,0.8285641,-0.67676765,1.8255769,,61.177063,-0.75766796,0.9563922,0.14999999,8960,-0.51574004,-0.39169243,534.3457903862,3.8430066
0.9565563,4.327457,0.9565563,0.13627213,-0.77601224,3.015496e-09,3.8006194,0.99955034,,449,1.0260255,0.8288479,-0.21212122,1.823237,,61.186188,0.06847766,0.95597696,0.14999999,8980,-0.5179577,-0.4001597,535.6234014034271,0.005324345
0.9565563,5.8782344,0.9565563,0.13600451,-0.77592653,3.0021092e-09,1.8611983,0.99955034,,450,0.9503625,0.8291155,0.07070707,1.8264233,,61.202026,-0.35792345,0.94929373,0.14999999,9000,-0.5117534,-0.7608853,536.3631181716919,5.6914005
0.9565563,3.9336708,0.9565563,0.13572288,-0.77542955,2.988811e-09,0.001927054,0.99955034,,451,1.0679297,0.82939714,-0.7171717,1.8225175,,61.21103,-0.6252238,0.95609224,0.14999999,9020,-0.5098457,-0.49906412,537.7654888629913,0.248891
0.9565563,4.376368,0.9565563,0.13544267,-0.7744495,2.9756007e-09,0.7104491,0.99955034,,452,0.97832185,0.82967734,-0.41414142,1.8228348,,61.220093,-0.74182975,0.9560428,0.14999999,9040,-0.51205623,-0.39797118,538.7775156497955,1.4711201
0.9565563,3.9128516,0.9565563,0.13516384,-0.773659,2.9624778e-09,0.0019325541,0.99955034,,453,1.0743572,0.8299562,-0.7171717,1.8241112,,61.229218,-0.46317813,0.9560487,0.14999999,9060,-0.5126956,-0.39271668,540.3913328647614,3.8860242
0.9565563,9.8390255,0.9565563,0.13488668,-0.77285165,2.9494418e-09,0.00014193114,0.99955034,,454,1.1010941,0.83023334,0.5555556,1.822789,,61.238556,0.6023667,0.95577234,0.14999999,9080,-0.5148964,-0.47902283,541.9140150547028,4.1388598e-10
0.9565563,4.252392,0.9565563,0.1357019,-0.77385354,2.9364913e-09,0.22021501,0.99955034,,455,0.9991345,0.8294181,-0.4949495,1.8185096,,61.744354,-0.70271873,0.4592991,0.14999999,9100,-0.51709634,-1.322282,543.1290516853333,2.3894367e-11
0.9565563,3.8810577,0.9565563,0.13542384,-0.77299273,2.923626e-09,0.0032732137,0.99955034,,456,1.0742551,0.8296962,-0.6969697,1.819241,,61.753265,-0.8444675,0.9562108,0.14999999,9120,-0.5188078,-0.37838596,544.458550453186,3.8799913
0.9565563,9.532544,0.9565563,0.13514715,-0.77218074,2.9108451e-09,1.9767705e-07,0.99955034,,457,0.87766457,0.82997286,-1.0,1.8200536,,61.762238,-0.95734143,0.9561375,0.14999999,9140,-0.52099127,-0.47385553,546.0367424488068,2.4954612
0.9565563,4.324264,0.9565563,0.13487196,-0.7722875,2.898148e-09,5.8630805e-05,0.99955034,,458,1.0326972,0.83024806,-0.83838385,1.8197018,,61.771362,-1.0082815,0.9560028,0.14999999,9160,-0.523177,-0.69471735,547.2384209632874,3.8900974
0.9565563,9.360515,0.9565563,0.13459784,-0.77240396,2.8855336e-09,1.9854217e-07,0.99955034,,459,0.88639826,0.8305222,-1.0,1.8175234,,61.780396,-0.88869286,0.9560713,0.14999999,9180,-0.52535796,-0.85591215,548.3863534927368,6.2499256
0.9565563,13.00149,0.9565563,0.13432598,-0.772126,2.8730012e-09,1.0760811e-08,0.99955034,,460,1.0084736,0.83079404,0.8181818,1.8162681,,61.789948,0.71156204,0.95557207,0.14999999,9200,-0.5275342,-0.52700794,549.6210148334503,3.4379775e-28
0.9565563,4.2829247,0.9565563,0.13531107,-0.7735544,2.8605502e-09,5.9014852e-05,0.99955034,,461,1.0358388,0.82980895,-0.83838385,1.8161668,,62.378387,-0.7636729,0.3766991,0.14999999,9220,-0.52970576,-1.4305915,551.4580659866333,7.265013e-23
0.9565563,4.130719,0.9565563,0.13503766,-0.772641,2.8481808e-09,0.00011100841,0.99955034,,462,1.0480279,0.83008236,-0.8181818,1.8118496,,62.38739,-0.83129805,0.95611215,0.14999999,9240,-0.5318725,-0.38486403,553.276370048523,3.6583722
0.9565563,5.106009,0.9565563,0.13476562,-0.77180934,2.8358909e-09,3.6854305,0.99955034,,463,0.9805892,0.8303544,-0.030303031,1.8116235,,62.396484,-0.19507769,0.9559995,0.14999999,9260,-0.53403443,-0.43309593,554.4612357616425,2.6357418e-06
0.9565563,4.3768263,0.9565563,0.13449508,-0.7712725,2.8236806e-09,3.17833,0.99955034,,464,1.0128736,0.83062494,-0.25252524,1.8136966,,62.4057,-0.5756364,0.95589143,0.14999999,9280,-0.5282635,-0.5006,555.6352100372314,4.0773335
0.9565563,3.8628914,0.9565563,0.13422495,-0.77049416,2.8115488e-09,0.0054370323,0.99955034,,465,1.0750844,0.83089507,-0.67676765,1.8135753,,62.41461,-0.7818242,0.95625347,0.14999999,9300,-0.5235899,-0.4198437,556.845052242279,3.224399
0.9565563,4.012418,0.9565563,0.13395661,-0.76951975,2.799495e-09,0.00020335856,0.99955034,,466,1.0647095,0.8311634,-0.7979798,1.8117938,,62.423798,-0.4494332,0.9559631,0.14999999,9320,-0.52572644,-0.38923347,558.0324716567993,3.9024906
0.9565563,4.3934693,0.9565563,0.13368857,-0.7687922,2.7875182e-09,0.7217729,0.99955034,,467,0.97748315,0.83143145,-0.41414142,1.8100452,,62.432587,-0.24494958,0.9563068,0.14999999,9340,-0.5278696,-0.49204746,559.2234280109406,4.2314763
0.9565563,4.3502536,0.9565563,0.1334225,-0.7682527,2.7756186e-09,3.526067,0.99955034,,468,1.019198,0.8316975,-0.23232323,1.8082762,,62.441742,-0.039769158,0.95596457,0.14999999,9360,-0.5284643,-0.49176654,560.381719827652,4.3336287
0.9565563,9.596668,0.9565563,0.13316202,-0.767885,2.7637947e-09,0.00047011094,0.99955034,,469,1.0912081,0.831958,0.5151515,1.8079946,,62.453003,0.5869726,0.9538814,0.14999999,9380,-0.5230927,-0.61261487,561.5467627048492,0.005235731
0.9565563,4.814562,0.9565563,0.13395703,-0.7688701,2.7520466e-09,4.1910763,0.99955034,,470,0.99991846,0.831163,-0.07070707,1.8050572,,62.95981,0.0039010048,0.45830035,0.14999999,9400,-0.5252216,-1.3151653,562.7006642818451,0.0006630161
0.9565563,7.3818474,0.9565563,0.13369596,-0.76866275,2.740373e-09,0.3467571,0.99955034,,471,0.9269133,0.83142406,0.21212122,1.8058615,,62.970795,0.16587386,0.9541247,0.14999999,9420,-0.51846933,-0.6684729,563.8858318328857,1.9801948
0.9565563,5.5452905,0.9565563,0.13384396,-0.76914996,2.7287737e-09,2.5807807,0.99955034,,472,0.96095526,0.83127606,0.030303031,1.8038735,,63.174347,-0.32021707,0.76155657,0.14999999,9440,-0.5198543,-0.9217842,565.0867145061493,4.443905
0.9565563,4.399474,0.9565563,0.1335795,-0.7686647,2.7172475e-09,1.1525048,0.99955034,,473,0.98004,0.8315405,-0.37373737,1.8033831,,63.183105,-0.34104574,0.95636827,0.14999999,9460,-0.5165178,-0.49777418,566.2545337677002,4.1053944
0.9565563,4.329558,0.9565563,0.13331687,-0.76813155,2.7057943e-09,2.4172225,0.99955034,,474,1.0042893,0.83180314,-0.2929293,1.8012036,,63.1922,-0.19846126,0.9560341,0.14999999,9480,-0.51619613,-0.49400273,567.4871120452881,4.1401644
0.9565563,4.15359,0.9565563,0.13305807,-0.76752186,2.6944136e-09,0.000108956665,0.99955034,,475,1.0460057,0.83206195,-0.8181818,1.7997183,,63.202576,-0.72421956,0.9547139,0.14999999,9500,-0.513217,-0.4805953,569.1878616809845,0.00084535964
0.9565563,3.9696734,0.9565563,0.13279706,-0.7665972,2.6831044e-09,0.021849215,0.99955034,,476,1.048322,0.83232296,-0.61616164,1.8005509,,63.211395,-0.81190294,0.95632994,0.14999999,9520,-0.51531976,-0.37096903,570.4028589725494,2.9733
0.9565563,11.110812,0.9565563,0.13253856,-0.76576537,2.6718663e-09,2.5965815e-06,0.99955034,,477,1.1085008,0.83258146,0.67676765,1.799108,,63.220886,0.6320005,0.9556034,0.14999999,9540,-0.5173725,-0.41606593,571.6211013793945,1.6503271e-21
0.9565563,4.3719816,0.9565563,0.13336766,-0.76678276,2.6606988e-09,4.2769175,0.99955034,,478,1.0270468,0.83175236,-0.17171717,1.7988186,,63.749725,0.043902084,0.4362743,0.14999999,9560,-0.51946676,-1.3521549,572.8098185062408,5.996235e-06
0.9565563,4.141308,0.9565563,0.13311958,-0.7666456,2.649601e-09,0.00010889475,0.99955034,,479,1.0499208,0.83200043,-0.8181818,1.7984574,,63.764282,-0.83096606,0.9505666,0.14999999,9580,-0.5126489,-0.7256537,574.0213649272919,3.6936922e-07
0.9565563,24.459019,0.9565563,0.13286096,-0.7658544,2.6385727e-09,2.4555045e-12,0.99955034,,480,0.9454775,0.83225906,1.0,1.7967218,,63.773254,1.1373544,0.9561436,0.14999999,9600,-0.51473415,-0.43440086,575.2298769950867,1.8161185e-32
0.9565563,5.9493036,0.9565563,0.13429576,-0.7696984,2.627613e-09,1.8706434,0.99955034,,481,0.9459378,0.83082426,0.07070707,1.7960868,,64.59625,0.17895049,0.14212373,0.14999999,9620,-0.5168153,-2.5454626,576.4668138027191,3.5482664e-10
0.9565563,4.030166,0.9565563,0.13441515,-0.7701727,2.6167213e-09,0.00020119111,0.99955034,,482,1.0614607,0.83070487,-0.7979798,1.7958815,,64.788086,-0.8480839,0.7732882,0.14999999,9640,-0.51501065,-0.9413333,577.6940922737122,4.1956603e-09
0.9565563,7.907834,0.9565563,0.1341554,-0.7693961,2.605897e-09,0.12801251,0.99955034,,483,0.94652045,0.8309646,0.27272728,1.7950997,,64.79703,0.07514167,0.9561681,0.14999999,9660,-0.51708275,-0.45415136,578.906051158905,3.1499846e-12
0.9565563,5.5057106,0.9565563,0.13391614,-0.76951736,2.5951399e-09,2.578283,0.99955034,,484,0.96826977,0.8312039,0.030303031,1.7957511,,64.81543,-0.09889084,0.94676375,0.14999999,9680,-0.518886,-0.77045625,580.0478200912476,5.495667
0.9565563,4.5358014,0.9565563,0.13366604,-0.7691072,2.5844493e-09,4.429121,0.99955034,,485,1.0199698,0.831454,-0.11111111,1.7941214,,64.82803,-0.02120655,0.95248973,0.14999999,9700,-0.5156371,-0.5361411,581.2790770530701,4.5312777
0.9565563,4.1316867,0.9565563,0.13342875,-0.7687497,2.5738245e-09,0.00010845542,0.99955034,,486,1.0532068,0.83169127,-0.8181818,1.7933161,,64.846375,-1.1283705,0.94680524,0.14999999,9720,-0.5086061,-0.61282563,582.4773597717285,3.6387426e-06
0.9565563,9.64707,0.9565563,0.13317424,-0.770199,2.5632652e-09,1.9564551e-07,0.99955034,,487,0.8862928,0.8319458,-1.0,1.7995892,,64.855865,-1.2415916,0.95564914,0.14999999,9740,-0.51066136,-1.525386,583.6715340614319,8.477095
0.9565563,9.479105,0.9565563,0.13292104,-0.77411556,2.5527709e-09,1.9604727e-07,0.99955034,,488,0.89621156,0.832199,-1.0,1.8014433,,64.86548,-1.1263013,0.9555106,0.14999999,9760,-0.51271266,-2.5640543,584.8878924846649,9.442326
0.9565563,9.317543,0.9565563,0.13266838,-0.77577966,2.5423406e-09,1.964491e-07,0.99955034,,489,0.90342987,0.83245164,-1.0,1.800904,,64.87485,-0.88961995,0.95575017,0.14999999,9780,-0.5147597,-1.4802879,586.1903412342072,8.198736
0.9565563,4.7326803,0.9565563,0.13241583,-0.775436,2.5319744e-09,4.15594,0.99955034,,490,1.0103915,0.8327042,-0.07070707,1.7910979,,64.88376,-0.06710287,0.9561795,0.14999999,9800,-0.5168026,-0.50696915,587.8061227798462,1.4888917e-06
0.9565563,9.180719,0.9565563,0.1321637,-0.77497965,2.521671e-09,1.9559366e-07,0.99955034,,491,0.9007313,0.8329563,-1.0,1.7911613,,64.892395,-0.9216162,0.9564815,0.14999999,9820,-0.5103956,-0.5592845,589.3386840820312,1.8556028e-08
0.9565563,4.603912,0.9565563,0.13191324,-0.7747643,2.5114313e-09,4.313069,0.99955034,,492,1.018848,0.8332068,-0.09090909,1.7882993,,64.901306,-0.0049405023,0.95620316,0.14999999,9840,-0.5124302,-0.5660553,590.6138849258423,1.0250731e-06
0.9565563,5.4364614,0.9565563,0.13168246,-0.7744398,2.5012534e-09,2.5445914,0.99955034,,493,0.9759981,0.83343756,0.030303031,1.7863889,,64.919464,-0.009167135,0.94693756,0.14999999,9860,-0.5057325,-0.63117474,591.8293058872223,4.863478
0.9565563,4.545463,0.9565563,0.1314516,-0.77417624,2.491137e-09,4.270923,0.99955034,,494,1.0230013,0.8336684,-0.09090909,1.7846748,,64.9371,-0.19876899,0.94749427,0.14999999,9880,-0.5026106,-0.6175209,593.0217578411102,4.251276
0.9565563,9.0856285,0.9565563,0.13120538,-0.77353686,2.4810822e-09,1.928027e-07,0.99955034,,495,0.8996678,0.83391464,-1.0,1.7833376,,64.946655,-0.92129683,0.95556545,0.14999999,9900,-0.49602443,-0.47821534,594.5754873752594,2.7343128e-06
0.9565563,3.941229,0.9565563,0.13095981,-0.7733264,2.4710876e-09,0.00035804388,0.99955034,,496,1.0652864,0.8341602,-0.7777778,1.7834237,,64.956055,-1.0111126,0.95570135,0.14999999,9920,-0.4980426,-0.56520516,595.7079267501831,2.9613922
0.9565563,8.953233,0.9565563,0.13071465,-0.7733028,2.4611535e-09,1.9358168e-07,0.99955034,,497,0.906838,0.83440536,-1.0,1.7825776,,64.96518,-0.8466076,0.9560159,0.14999999,9940,-0.50005597,-0.8246062,597.6082663536072,6.0499105
0.9565563,4.3187394,0.9565563,0.13047034,-0.7728211,2.4512794e-09,3.7406986,0.99955034,,498,1.0226994,0.8346497,-0.21212122,1.7820106,,64.97421,-0.17449978,0.9560867,0.14999999,9960,-0.502066,-0.43672127,599.2223837375641,0.00053611276
0.9565563,10.281575,0.9565563,0.13022828,-0.772193,2.4414646e-09,7.4821786e-05,0.99955034,,499,1.1132759,0.83489174,0.57575756,1.7814074,,64.98392,0.5250926,0.95543355,0.14999999,9980,-0.49658868,-0.47979635,600.7915773391724,1.5877544e-05
0.9565563,4.0600824,0.9565563,0.13088655,-0.7730176,2.4317084e-09,0.0001073746,0.99955034,,500,1.053292,0.83423346,-0.8181818,1.7803311,,65.44327,-0.87328,0.50576466,0.14999999,10000,-0.49859053,-1.2902259,602.2238607406616,3.724316e-17
0.9565563,4.347176,0.9565563,0.13064313,-0.7723088,2.4220106e-09,4.329385,0.99955034,,501,1.0327923,0.8344769,-0.15151516,1.7797258,,65.45221,-0.055812493,0.9561675,0.14999999,10020,-0.5005883,-0.46894,603.723283290863,3.9888437e-05
0.9565563,4.043488,0.9565563,0.13040578,-0.7718136,2.4123707e-09,0.000106880434,0.99955034,,502,1.0546153,0.83471423,-0.8181818,1.7776136,,65.463684,-0.74997944,0.9536321,0.14999999,10040,-0.49397796,-0.55412143,605.3169605731964,1.1382773e-05
0.9565563,4.7531934,0.9565563,0.13016391,-0.77091384,2.4027882e-09,3.8346634,0.99955034,,503,1.0137873,0.8349561,-0.05050505,1.7775329,,65.47247,-0.27842218,0.9563731,0.14999999,10060,-0.4959678,-0.3715193,606.9517366886139,7.316141e-05
0.9565563,4.5023847,0.9565563,0.1299243,-0.7703418,2.393263e-09,1.1227478,0.99955034,,504,0.9666765,0.8351957,-0.37373737,1.7786902,,65.48187,-0.31221163,0.9557292,0.14999999,10080,-0.49035925,-0.49398482,608.6154959201813,3.5618417
0.9565563,4.3338227,0.9565563,0.12968493,-0.76987886,2.3837938e-09,2.7086306,0.99955034,,505,1.0077672,0.8354351,-0.27272728,1.7772343,,65.490906,0.19619745,0.9560875,0.14999999,10100,-0.4901162,-0.50132847,610.179295539856,4.2412806
0.9565563,7.2033224,0.9565563,0.12994474,-0.77027035,2.3743814e-09,0.45138755,0.99955034,,506,0.9329694,0.8351753,0.1919192,1.7790703,,65.752045,0.003945917,0.7039495,0.14999999,10120,-0.48674515,-0.9736724,611.4589910507202,7.0388665
0.9565563,3.975213,0.9565563,0.12971991,-0.7701293,2.3650242e-09,0.00019579589,0.99955034,,507,1.0614332,0.8354001,-0.7979798,1.7734919,,65.768005,-1.0924494,0.9491873,0.14999999,10140,-0.4878278,-0.62826025,612.281388759613,3.0993044e-06
0.9565563,8.961876,0.9565563,0.12948203,-0.7708995,2.3557225e-09,1.9160595e-07,0.99955034,,508,0.91081876,0.835638,-1.0,1.7763412,,65.776886,-1.3123206,0.9562096,0.14999999,10160,-0.48979786,-1.2205776,613.1030719280243,7.4545765
0.9565563,9.11276,0.9565563,0.12924767,-0.7762452,2.346475e-09,1.919831e-07,0.99955034,,509,0.9197813,0.83587235,-1.0,1.7783632,,65.78708,-1.027887,0.9549352,0.14999999,10180,-0.49176443,-3.399142,613.9189732074738,9.11276
0.9565563,8.970067,0.9565563,0.1290127,-0.7765878,2.3372821e-09,1.9236028e-07,0.99955034,,510,0.9229419,0.8361073,-1.0,1.774996,,65.79648,-1.2567048,0.9557151,0.14999999,10200,-0.49372715,-0.8672255,614.918404340744,6.22221
0.9565563,8.832312,0.9565563,0.12877834,-0.78039014,2.3281435e-09,1.9273745e-07,0.99955034,,511,0.9308202,0.8363417,-1.0,1.7762768,,65.805725,-0.96952116,0.95587265,0.14999999,10220,-0.49568602,-2.6389987,616.3766305446625,8.608881
0.9565563,9.342923,0.9565563,0.12854475,-0.78026867,2.3190578e-09,0.0039787,0.99955034,,512,1.023273,0.83657527,0.43434343,1.7732244,,65.81491,0.6268314,0.9559148,0.14999999,10240,-0.49764106,-0.6454517,617.6376941204071,4.8374665e-19
0.9565563,13.561828,0.9565563,0.12937218,-0.7814154,2.3100255e-09,1.0464207e-08,0.99955034,,513,0.99345565,0.83574784,0.8181818,1.7719307,,66.36792,0.96660644,0.41212082,0.14999999,10260,-0.4995845,-1.3863708,618.9225981235504,4.7156467
0.9565563,4.7805295,0.9565563,0.13060665,-0.7834824,2.3010458e-09,3.8560588,0.99955034,,514,1.0138521,0.83451337,-0.05050505,1.7718942,,67.131805,-0.23928285,0.2012639,0.14999999,10280,-0.5015319,-1.82958,620.182480096817,1.7190701e-09
0.9565563,4.3387475,0.9565563,0.13036978,-0.7828799,2.2921185e-09,3.0774267,0.99955034,,515,1.0150626,0.83475024,-0.25252524,1.7719191,,67.14044,-0.2421312,0.95647705,0.14999999,10300,-0.49600148,-0.4845913,621.4345705509186,4.3011217
0.9565563,8.767198,0.9565563,0.13013542,-0.78226584,2.2832425e-09,1.9202523e-07,0.99955034,,516,0.9314761,0.8349846,-1.0,1.7711303,,67.14987,-0.8418923,0.95566094,0.14999999,10320,-0.49198356,-0.47892904,622.7080125808716,1.2292041e-05
0.9565563,4.2941575,0.9565563,0.12990129,-0.7817089,2.2744187e-09,3.40634,0.99955034,,517,1.024279,0.8352187,-0.23232323,1.7695498,,67.158966,-0.19511862,0.95601404,0.14999999,10340,-0.49391967,-0.42229193,624.0067319869995,0.0010523405
0.9565563,4.2508197,0.9565563,0.1296674,-0.78106207,2.2656454e-09,3.9504933,0.99955034,,518,1.0358651,0.8354526,-0.1919192,1.7671974,,67.167694,-0.005648136,0.95640904,0.14999999,10360,-0.48928496,-0.46876973,625.2956540584564,4.2491703
0.9565563,5.8485527,0.9565563,0.1294393,-0.7806831,2.2569233e-09,1.8095591,0.99955034,,519,0.9590079,0.8356807,0.07070707,1.7655942,,67.178986,0.20223315,0.95383936,0.14999999,10380,-0.4836161,-0.6180314,626.6586465835571,4.3347096
0.9565563,4.456201,0.9565563,0.12965858,-0.7811496,2.2482514e-09,0.1514323,0.99955034,,520,0.9692741,0.83546144,-0.5151515,1.7643158,,67.422455,-0.7993946,0.7216568,0.14999999,10400,-0.4820605,-0.9795431,627.9554436206818,7.646038e-05
0.9565563,3.9770648,0.9565563,0.12942666,-0.78048044,2.2396291e-09,0.00019498735,0.99955034,,521,1.0585,0.83569336,-0.7979798,1.7645667,,67.431274,-0.7376746,0.95627445,0.14999999,10420,-0.48369053,-0.39992335,629.3425326347351,3.967199
0.9565563,25.185064,0.9565563,0.12919587,-0.77961,2.2310565e-09,2.3850143e-12,0.99955034,,522,0.9758281,0.83592415,1.0,1.7630755,,67.44025,1.0363187,0.956201,0.14999999,10440,-0.4856077,-0.38244733,630.635370016098,2.8159235e-29
0.9565563,3.9062922,0.9565563,0.13047498,-0.78207237,2.2225326e-09,0.0010993397,0.99955034,,523,1.0634153,0.83464503,-0.7373737,1.7621739,,68.238434,-0.50801057,0.16691229,0.14999999,10460,-0.4875216,-2.02844,631.9258363246918,8.788121e-30
0.9565563,6.9987864,0.9565563,0.13024306,-0.7814402,2.2140578e-09,0.59722733,0.99955034,,524,0.93084997,0.83487695,0.17171717,1.7601542,,68.247375,0.2217618,0.95616245,0.14999999,10480,-0.4894297,-0.5121604,633.22429728508,0.00015424195
0.9565563,4.4845877,0.9565563,0.13054693,-0.7820095,2.2056312e-09,0.21437037,0.99955034,,525,0.96317315,0.8345731,-0.4949495,1.759639,,68.53714,-0.5637377,0.6753785,0.14999999,10500,-0.49019718,-1.0079867,634.6147682666779,8.037271e-05
0.9565563,4.0714526,0.9565563,0.13031596,-0.7814943,2.1972526e-09,0.013630024,0.99955034,,526,1.0314054,0.83480406,-0.6363636,1.7593002,,68.5462,-0.77703226,0.9560736,0.14999999,10520,-0.4916919,-0.47240344,636.2561192512512,3.7938192
0.9565563,8.800026,0.9565563,0.13008612,-0.78068084,2.188922e-09,1.9232928e-07,0.99955034,,527,0.92495865,0.8350339,-1.0,1.7584717,,68.55539,-1.0922674,0.9558814,0.14999999,10540,-0.49356532,-0.38228396,638.152649641037,1.2913601
0.9565563,10.958696,0.9565563,0.129857,-0.7815671,2.1806383e-09,1.03748225e-05,0.99955034,,528,1.1112833,0.835263,0.6363636,1.7581562,,68.564514,0.8194903,0.9559886,0.14999999,10560,-0.49546105,-1.170192,639.9178643226624,1.2424436e-28
0.9565563,8.688341,0.9565563,0.13086736,-0.78290695,2.1724016e-09,1.930592e-07,0.99955034,,529,0.9297621,0.83425266,-1.0,1.7572942,,69.22885,-1.0543857,0.30081785,0.14999999,10580,-0.49735317,-1.5938927,641.8645498752594,1.4689385e-31
0.9565563,4.5427313,0.9565563,0.13063759,-0.78337634,2.1642117e-09,4.2565594,0.99955034,,530,1.0219791,0.83448243,-0.09090909,1.7560334,,69.237915,-0.2105155,0.9560242,0.14999999,10600,-0.49924177,-0.9580947,643.4115836620331,7.6212485e-09
0.9565563,8.580268,0.9565563,0.13040906,-0.78275967,2.156068e-09,1.922451e-07,0.99955034,,531,0.93339777,0.83471096,-1.0,1.755117,,69.24725,-1.0285463,0.9558393,0.14999999,10620,-0.4931276,-0.47564313,644.6160097122192,4.131076e-06
0.9565563,4.33224,0.9565563,0.13018101,-0.78299075,2.1479698e-09,3.0743742,0.99955034,,532,1.0111047,0.834939,-0.25252524,1.7545495,,69.25629,-0.30597058,0.95602953,0.14999999,10640,-0.49500906,-0.83571994,646.1221568584442,9.459248e-06
0.9565563,4.511202,0.9565563,0.12995392,-0.7824459,2.1399178e-09,1.1236076,0.99955034,,533,0.96254295,0.8351661,-0.37373737,1.7536626,,69.26547,-0.3517826,0.9559766,0.14999999,10660,-0.49112475,-0.5015987,647.3717775344849,3.9658818
0.9565563,8.71697,0.9565563,0.12972862,-0.7820174,2.1319106e-09,0.039157014,0.99955034,,534,0.9481298,0.8353914,0.33333334,1.7523391,,69.275085,0.4584163,0.95546675,0.14999999,10680,-0.4908933,-0.5144103,648.6349263191223,0.00013128188
0.9565563,8.507433,0.9565563,0.13027167,-0.78302956,2.1239486e-09,1.9216115e-07,0.99955034,,535,0.93607104,0.83484834,-1.0,1.7522932,,69.69537,-0.8945026,0.5448949,0.14999999,10700,-0.4926909,-1.2674441,650.2452955245972,2.8042628e-20
0.9565563,3.9601588,0.9565563,0.13004595,-0.7825946,2.1160305e-09,0.00019711805,0.99955034,,536,1.0560396,0.83507407,-0.7979798,1.7526541,,69.70462,-0.8333806,0.9558244,0.14999999,10720,-0.4945583,-0.48264444,652.0459907054901,3.5035937
0.9565563,4.341807,0.9565563,0.12982142,-0.7818017,2.108157e-09,2.7257638,0.99955034,,537,1.0064291,0.8352986,-0.27272728,1.7514026,,69.71411,-0.30048746,0.95567316,0.14999999,10740,-0.49642184,-0.41075853,654.1443932056427,0.0037118697
0.9565563,3.9978197,0.9565563,0.12959659,-0.78125703,2.1003272e-09,0.00010679943,0.99955034,,538,1.0517523,0.8355234,-0.8181818,1.750151,,69.72296,-0.6802226,0.95622665,0.14999999,10760,-0.49321926,-0.49323624,655.9236891269684,0.01128474
