TimeElapsed,IWMin,ReturnMean,Iteration,ReturnLastEpisode,Regret/t,Regret,Delta,ReturnAbsMax,DenMISELogLast,IWMax,DenMISEMeanLog,Bound,LQGmu1_higher,IWLastEpisode,LQGmu1_actor,IWFirstEpisode,ReturnMin,TimestepsSoFar,ReturnStepMax,LQGsigma_higher,IWMean,ReturnMax,DenMISELogFirst
1576.2270526885986,,0.8269028,1103,0.7666318,0.13821721,152.45355,4.996898e-10,0.94474655,-0.93861544,8.717272,-0.70140415,1.4585707,0.07070707,6.280405,0.18726918,1.340342,,22060,0.98829013,0.14999999,0.95268387,0.94474655,-0.49466434
1578.8062579631805,,0.8266137,1104,0.5077198,0.1385063,152.91101,4.9878496e-10,0.94474655,-1.3814077,5.933628,-0.70206463,1.4580498,-1.0,2.6341594e-13,-1.1218896,6.686978e-07,,22080,0.98829013,0.14999999,0.99542856,0.94474655,-0.49435613
1581.264137506485,,0.82671463,1105,0.93811744,0.13840538,152.93799,4.978826e-10,0.94474655,-1.0146374,5.9072547,-0.70235294,1.4579942,-1.0,5.273328,-1.0437235,6.6930323e-07,,22100,0.98829013,0.14999999,0.99664766,0.94474655,-0.4952615
1583.6850979328156,,0.82681644,1106,0.93939936,0.13830358,152.96375,4.969827e-10,0.94474655,-0.61757964,5.881159,-0.7022804,1.4574907,-1.0,4.7269397,-0.9833502,6.6990924e-07,,22120,0.98829013,0.14999999,0.9973745,0.94474655,-0.49616608
1586.2425827980042,,0.8269193,1107,0.9406472,0.1382007,152.98816,4.960852e-10,0.94474655,-0.43941808,11.768581,-0.7020465,1.4568851,0.23232323,2.253334e-14,0.14815688,0.14366797,,22140,0.98829013,0.14999999,0.9794866,0.94474655,-0.4970698
1588.4870748519897,,0.8266455,1108,0.5235144,0.13847452,153.42981,4.951901e-10,0.94474655,-1.2960818,5.86063,-0.7026041,1.4564981,-1.0,1.8413869e-12,-1.0873796,6.710334e-07,,22160,0.98829013,0.14999999,0.99754363,0.94474655,-0.49784297
1590.4483661651611,,0.8267464,1109,0.9385385,0.13837361,153.45636,4.942975e-10,0.94474655,-0.8052756,5.8350573,-0.7027,1.45627,-1.0,5.0217886,-1.0567374,6.71639e-07,,22180,0.98829013,0.14999999,0.9985505,0.94474655,-0.4987451
1592.2906730175018,,0.826848,1110,0.9394736,0.13827205,153.48193,4.9340726e-10,0.94474655,-0.65962225,7.004795,-0.7026636,1.4561826,-0.01010101,1.3776326e-10,-0.2858826,2.6654353,,22200,0.98829013,0.14999999,0.9751782,0.94474655,-0.4996464
1594.8857536315918,,0.82695115,1111,0.9415202,0.13816887,153.50555,4.9251947e-10,0.94474655,-0.31634966,3.8550467,-0.7023397,1.4559991,-0.25252524,3.5601552,-0.31549364,3.6144235,,22220,0.98829013,0.14999999,1.0189837,0.94474655,-0.49814847
1597.5019867420197,,0.82705367,1112,0.94093543,0.13806635,153.52985,4.91634e-10,0.94474655,-0.29007357,5.820218,-0.7019526,1.4558997,-1.0,0.00010686484,-1.0742712,6.6966396e-07,,22240,0.98829013,0.14999999,0.9993466,0.94474655,-0.49580014
1599.9839282035828,,0.82715434,1113,0.9391236,0.13796568,153.55579,4.90751e-10,0.94474655,-0.7353712,5.7951202,-0.70198447,1.4555957,-1.0,4.9085083,-1.0520471,6.7026645e-07,,22260,0.98829013,0.14999999,1.000253,0.94474655,-0.49669904
1602.471530675888,,0.8272552,1114,0.93947184,0.13786483,153.58142,4.898703e-10,0.94474655,-0.63564295,3.661741,-0.7019259,1.4555006,-0.2929293,1.3784694e-05,-0.16360646,2.9489498,,22280,0.98829013,0.14999999,1.0212059,0.94474655,-0.4975971
1604.5843331813812,,0.8273444,1115,0.92676276,0.1377756,153.61975,4.88992e-10,0.94474655,-0.48818097,5.775462,-0.7017158,1.4551673,-1.0,7.6814484e-07,-0.85494286,6.6969784e-07,,22300,0.98829013,0.14999999,1.0009936,0.94474655,-0.49585068
1606.4089164733887,,0.8274468,1116,0.9416698,0.1376732,153.64331,4.8811605e-10,0.94474655,-0.31129715,3.9716036,-0.7013662,1.4549015,-0.23232323,0.00065880513,-0.2393176,3.8875875,,22320,0.98829013,0.14999999,1.0190725,0.94474655,-0.49674714
1609.0318496227264,,0.82754517,1117,0.9373149,0.13757485,153.67108,4.8724247e-10,0.94474655,-0.36337063,3.8368628,-0.7010474,1.4545546,-0.25252524,3.8101766,-0.31051546,3.6000555,,22340,0.98829013,0.14999999,1.0209405,0.94474655,-0.49416533
1610.8636722564697,,0.8276461,1118,0.94030565,0.13747394,153.69586,4.863712e-10,0.94474655,-0.29010946,3.5712452,-0.70066184,1.4541225,-0.3131313,3.5542316,-0.22752115,2.5780165,,22360,0.98829013,0.14999999,1.0232826,0.94474655,-0.49184242
1612.729104757309,,0.8277421,1119,0.93506646,0.13737792,153.72595,4.855023e-10,0.94474655,-0.37465507,3.7157478,-0.70035034,1.4538358,-0.27272728,3.6966364,-0.03218329,3.2700994,,22380,0.98829013,0.14999999,1.0231829,0.94474655,-0.49043322
1614.5803246498108,,0.8277752,1120,0.86483413,0.13734484,153.82623,4.846358e-10,0.94474655,-0.8080252,15.089563,-0.70042646,1.4528084,0.45454547,0.030858375,0.45671842,0.0009894752,,22400,0.98829013,0.14999999,0.98389786,0.94474655,-0.4884084
1616.5157735347748,,0.82740366,1121,0.41132948,0.13771635,154.38,4.837716e-10,0.94474655,-1.7144554,5.776619,-0.70134914,1.4527571,-1.0,4.8946358e-20,-1.0086579,6.653251e-07,,22420,0.98829013,0.14999999,0.9995213,0.94474655,-0.48929995
1618.3540422916412,,0.8275043,1122,0.94019186,0.13761574,154.40485,4.8290955e-10,0.94474655,-0.4907536,4.947348,-0.70116293,1.4527423,-0.13131313,1.6190359e-07,-0.07014485,4.2649965,,22440,0.98829013,0.14999999,1.008392,0.94474655,-0.4901916
1620.2316291332245,,0.82755715,1123,0.88692135,0.13756287,154.48315,4.820499e-10,0.94474655,-0.7003077,4.9300222,-0.70115566,1.4522595,-0.13131313,4.9300222,0.21319513,4.2526326,,22460,0.98829013,0.14999999,1.009617,0.94474655,-0.48728845
1622.139939546585,,0.8272672,1124,0.50173944,0.13785279,154.94653,4.8119253e-10,0.94474655,-1.4288281,10.685268,-0.70179564,1.4521544,0.17171717,10.684328,0.207321,0.37586,,22480,0.98829013,0.14999999,0.96848166,0.94474655,-0.48439884
1624.0137693881989,,0.8269749,1125,0.4984346,0.13814509,155.41321,4.803375e-10,0.94474655,-1.4100525,5.7675114,-0.7024554,1.452071,-1.0,9.325747e-14,-1.0081857,6.6243996e-07,,22500,0.98829013,0.14999999,0.9999237,0.94474655,-0.48495376
1626.1897161006927,,0.82707536,1126,0.94004726,0.13804466,155.43823,4.794847e-10,0.94474655,-0.48918998,5.7431936,-0.7022672,1.4513223,-1.0,4.3313637,-1.0713068,6.63029e-07,,22520,0.98829013,0.14999999,1.0003206,0.94474655,-0.48584226
1628.157814025879,,0.8271746,1127,0.9388934,0.13794541,155.46454,4.7863413e-10,0.94474655,-0.7123661,5.719123,-0.7022771,1.4510118,-1.0,4.8431,-0.9342778,6.636173e-07,,22540,0.98829013,0.14999999,1.0011804,0.94474655,-0.48672998
1630.0565507411957,,0.82727563,1128,0.941181,0.13784438,155.48846,4.777859e-10,0.94474655,-0.35226154,5.695297,-0.70196694,1.449549,-1.0,3.4365087,-1.0259289,6.6420614e-07,,22560,0.98829013,0.14999999,1.0007977,0.94474655,-0.4876169
1632.3129253387451,,0.82737535,1129,0.9398007,0.13774467,155.51373,4.769398e-10,0.94474655,-0.5316465,5.671708,-0.70181644,1.4489539,-1.0,4.4588366,-1.0743788,6.647955e-07,,22580,0.98829013,0.14999999,1.0013353,0.94474655,-0.488503
1634.590888261795,,0.82747406,1130,0.93895125,0.13764596,155.53986,4.760961e-10,0.94474655,-0.7163574,5.6483574,-0.7018292,1.448665,-1.0,4.814349,-1.0093049,6.653841e-07,,22600,0.98829013,0.14999999,1.0021948,0.94474655,-0.48938838
1636.5797927379608,,0.82757324,1131,0.9396677,0.13754678,155.56543,4.7525456e-10,0.94474655,-0.47752687,8.221741,-0.7016301,1.4485357,0.05050505,6.197869e-11,0.04632591,1.62638,,22620,0.98829013,0.14999999,0.96228814,0.94474655,-0.49027294
1638.4604394435883,,0.82741773,1132,0.65148026,0.13770229,155.87903,4.744153e-10,0.94474655,-1.0289488,3.4907413,-0.7019542,1.4481633,-0.4949495,0.011070004,-0.22575697,0.35721695,,22640,0.98829013,0.14999999,1.004984,0.94474655,-0.48971975
1640.7892982959747,,0.8275145,1133,0.9370632,0.13760549,155.90698,4.735782e-10,0.94474655,-0.37921318,4.0924907,-0.70166546,1.4500287,-0.21212122,3.870032,-0.43030694,4.085516,,22660,0.98829013,0.14999999,1.0191334,0.94474655,-0.49028724
1642.8837683200836,,0.8276167,1134,0.9434115,0.13750333,155.92871,4.727433e-10,0.94474655,-0.25780407,3.5217633,-0.70125794,1.4484371,-0.33333334,2.7927043,-0.36846238,2.2165124,,22680,0.98829013,0.14999999,1.0204794,0.94474655,-0.48757002
1645.0788419246674,,0.82771784,1135,0.94235,0.13740218,155.95154,4.719106e-10,0.94474655,-0.26180887,18.802872,-0.7008534,1.4482948,0.67676765,9.880035e-11,0.51650846,7.641875e-07,,22700,0.98829013,0.14999999,1.0099057,0.94474655,-0.48649877
1647.2241201400757,,0.8273284,1136,0.38533062,0.13779163,156.53131,4.710802e-10,0.94474655,-1.7783256,13.836613,-0.70179784,1.4487231,0.37373737,10.009537,0.35735658,0.0077632214,,22720,0.98829013,0.14999999,1.0057592,0.94474655,-0.48737943
1649.884355545044,,0.8269968,1137,0.45030966,0.13812321,157.04608,4.702519e-10,0.94474655,-1.6087104,3.4595754,-0.702594,1.4481492,-0.37373737,9.226454e-05,-0.43757188,1.5660803,,22740,0.98829013,0.14999999,1.0200287,0.94474655,-0.4882525
1652.5913379192352,,0.82709914,1138,0.9434855,0.13802087,157.06781,4.6942583e-10,0.94474655,-0.25670794,5.660053,-0.7021851,1.4479294,-1.0,0.0030440567,-1.0128045,6.64298e-07,,22760,0.98829013,0.14999999,1.0024135,0.94474655,-0.48775518
1654.4825456142426,,0.8271983,1139,0.94005674,0.13792169,157.09283,4.686019e-10,0.94474655,-0.49022654,3.4505887,-0.701998,1.4478551,-0.45454547,0.004265409,-0.33305302,0.62826586,,22780,0.98829013,0.14999999,1.013187,0.94474655,-0.48863354
1656.4007172584534,,0.82729745,1140,0.9401806,0.13782257,157.11774,4.6778015e-10,0.94474655,-0.27456608,3.5119908,-0.7016122,1.4478003,-0.33333334,3.4999402,-0.49439725,2.2195947,,22800,0.98829013,0.14999999,1.0223457,0.94474655,-0.48895967
1657.7925310134888,,0.8273991,1141,0.94330615,0.13772094,157.13953,4.669605e-10,0.94474655,-0.26665252,3.455623,-0.70121187,1.4473045,-0.47474748,3.442692,-0.50211877,0.4774393,,22820,0.98829013,0.14999999,1.0109962,0.94474655,-0.48789138
1660.0234141349792,,0.82750094,1142,0.94368607,0.13761908,157.16107,4.661431e-10,0.94474655,-0.26700437,5.651838,-0.70082265,1.447139,-1.0,0.014074562,-0.87723756,6.6469283e-07,,22840,0.98829013,0.14999999,1.0026543,0.94474655,-0.48834905
1662.13245511055,,0.82760096,1143,0.94187385,0.13751906,157.18433,4.653278e-10,0.94474655,-0.3192262,3.472613,-0.7004876,1.4470686,-0.4949495,0.14223978,-0.58257806,0.35704005,,22860,0.98829013,0.14999999,1.0081927,0.94474655,-0.4892243
1664.4062254428864,,0.82770157,1144,0.9427276,0.13741845,157.20667,4.6451468e-10,0.94474655,-0.2962355,3.5731359,-0.7001277,1.4467986,-0.57575756,3.5729198,-0.6709636,0.09269658,,22880,0.98829013,0.14999999,0.993087,0.94474655,-0.4897865
1667.5131680965424,,0.8278029,1145,0.9436428,0.13731712,157.22809,4.6370366e-10,0.94474655,-0.32092723,3.6756887,-0.69980305,1.4468479,-0.7777778,2.8450177,-0.9494312,0.0008937893,,22900,0.98829013,0.14999999,0.98256433,0.94474655,-0.49057922
1669.63964509964,,0.82790154,1146,0.9408347,0.13721848,157.25244,4.6289472e-10,0.94474655,-0.36751696,5.643635,-0.6995288,1.4465766,-1.0,3.6286898,-0.94961494,6.6675807e-07,,22920,0.98829013,0.14999999,1.0032548,0.94474655,-0.49145144
1671.3936445713043,,0.82799995,1147,0.94080114,0.13712007,157.27673,4.6208795e-10,0.94474655,-0.3654557,3.6573954,-0.69923586,1.4455702,-0.7979798,2.299465,-0.8735596,0.0005093896,,22940,0.98829013,0.14999999,0.98405486,0.94474655,-0.49232364
1673.9627196788788,,0.8280988,1148,0.9414876,0.13702124,157.30035,4.6128323e-10,0.94474655,-0.3146689,5.6256523,-0.6989154,1.4457974,-1.0,2.5537932,-0.9838568,6.679215e-07,,22960,0.98829013,0.14999999,1.0037199,0.94474655,-0.49319467
1676.5964744091034,,0.82819664,1149,0.94052786,0.13692337,157.32489,4.6048076e-10,0.94474655,-0.4169117,39.867577,-0.6986678,1.4449708,1.0,4.1936942e-38,0.60029846,4.563467e-13,,22980,0.98829013,0.14999999,1.0183256,0.94474655,-0.49406537
1678.6570358276367,,0.82776934,1150,0.3367909,0.13735068,157.95331,4.5968024e-10,0.94474655,-1.8647203,5.60797,-0.6996753,1.4449137,-1.0,3.3029999e-24,-0.95940256,6.69085e-07,,23000,0.98829013,0.14999999,1.0038797,0.94474655,-0.4949353
1680.6599714756012,,0.8278677,1151,0.940964,0.13725233,157.97742,4.5888185e-10,0.94474655,-0.37365445,3.6389165,-0.6993897,1.4449902,-0.8181818,2.4809747,-0.76455796,0.00028558803,,23020,0.98829013,0.14999999,0.98722196,0.94474655,-0.4958045
1682.9167342185974,,0.8279675,1152,0.9429104,0.1371525,157.99963,4.5808551e-10,0.94474655,-0.318771,15.663426,-0.6990711,1.4449223,0.4949495,1.7919448e-15,0.680565,0.00031929242,,23040,0.98829013,0.14999999,1.0003083,0.94474655,-0.4966727
1684.3714876174927,,0.82750076,1153,0.28973064,0.13761926,158.67493,4.5729126e-10,0.94474655,-1.9376175,3.64425,-0.7001486,1.444648,-0.7979798,1.4734757e-20,-0.74626106,0.0005120536,,23060,0.98829013,0.14999999,0.98583496,0.94474655,-0.4975401
1686.778781414032,,0.8276009,1154,0.9431099,0.13751912,158.69708,4.564991e-10,0.94474655,-0.31957513,3.6359189,-0.69983166,1.4442117,-0.7979798,3.4497993,-1.0655984,0.00051249744,,23080,0.98829013,0.14999999,0.9865858,0.94474655,-0.49840656
1689.3658561706543,,0.8276975,1155,0.93912995,0.1374225,158.72302,4.5570894e-10,0.94474655,-0.6690593,5.6045322,-0.69981724,1.4441452,-1.0,4.7190866,-0.7192298,6.719933e-07,,23100,0.98829013,0.14999999,1.0047253,0.94474655,-0.4992723
1691.1592438220978,,0.82779765,1156,0.94352794,0.13732237,158.74463,4.5492082e-10,0.94474655,-0.31976,3.6206567,-0.69948536,1.4445393,-0.61616164,2.8917842,-0.566519,0.042790256,,23120,0.98829013,0.14999999,0.9862979,0.94474655,-0.50013775
1693.4219398498535,,0.8278981,1157,0.9439198,0.13722193,158.76587,4.541348e-10,0.94474655,-0.29035392,3.5470288,-0.69914424,1.4443583,-0.5555556,3.5461566,-0.49886745,0.13496128,,23140,0.98829013,0.14999999,0.99670756,0.94474655,-0.50096536
1695.747257232666,,0.82799715,1158,0.9426643,0.13712287,158.78833,4.5335077e-10,0.94474655,-0.26700673,3.4727364,-0.6987744,1.4441829,-0.4949495,3.4724035,-0.55888987,0.36152685,,23160,0.98829013,0.14999999,1.0083543,0.94474655,-0.5017127
1698.9436619281769,,0.82809675,1159,0.94340914,0.13702327,158.81,4.5256882e-10,0.94474655,-0.28370073,3.5325198,-0.6984097,1.4439045,-0.5555556,3.5311909,-0.50118697,0.13513663,,23180,0.98829013,0.14999999,0.99832344,0.94474655,-0.5022637
1701.3686263561249,,0.8281954,1160,0.9425456,0.13692462,158.83252,4.5178888e-10,0.94474655,-0.2635581,3.4586468,-0.6980368,1.4437497,-0.4949495,3.4586384,-0.4100896,0.361996,,23200,0.98829013,0.14999999,1.0098639,0.94474655,-0.50300956
1703.4732539653778,,0.8282946,1161,0.94339794,0.13682544,158.85437,4.510109e-10,0.94474655,-0.25266296,3.4346719,-0.6976452,1.4435965,-0.3939394,3.4043305,-0.69302285,1.300376,,23220,0.98829013,0.14999999,1.0202328,0.94474655,-0.50355923
1705.756499528885,,0.82839406,1162,0.9438261,0.13672596,158.87561,4.5023502e-10,0.94474655,-0.3150634,3.6253498,-0.6972992,1.4431983,-0.65656567,3.5385206,-0.8954662,0.018238727,,23240,0.98829013,0.14999999,0.98479193,0.94474655,-0.5033008
1707.9282743930817,,0.8284915,1163,0.94172966,0.13662851,158.89893,4.4946105e-10,0.94474655,-0.3166561,11.177353,-0.6969855,1.4432249,0.1919192,1.415608e-11,0.16715842,0.2821129,,23260,0.98829013,0.14999999,0.97479624,0.94474655,-0.50414526
1709.8986141681671,,0.82821876,1164,0.51103365,0.13690126,159.35303,4.4868914e-10,0.94474655,-1.3472501,7.4902005,-0.6975682,1.4427319,0.01010101,5.9137206,0.00867289,2.3211815,,23280,0.98829013,0.14999999,0.96805006,0.94474655,-0.50476223
1711.7889001369476,,0.8281865,1165,0.7906359,0.1369335,159.52759,4.4791915e-10,0.94474655,-0.9370797,3.6318429,-0.69780254,1.4424424,-0.7979798,3.5645094e-06,-0.57810926,0.0005151809,,23300,0.98829013,0.14999999,0.98689973,0.94474655,-0.5036288
1714.1456224918365,,0.8282858,1166,0.943967,0.1368342,159.5487,4.4715118e-10,0.94474655,-0.28544185,3.515796,-0.69746065,1.4419403,-0.5555556,3.4984484,-0.602122,0.13543731,,23320,0.98829013,0.14999999,0.99936056,0.94474655,-0.5044864
1716.6068224906921,,0.8283841,1167,0.94297343,0.13673592,159.5708,4.4638518e-10,0.94474655,-0.2912205,3.5776515,-0.69711375,1.4417566,-0.61616164,3.54317,-0.46053076,0.043008603,,23340,0.98829013,0.14999999,0.99018854,0.94474655,-0.5052275
1719.3711972236633,,0.82848233,1168,0.9431098,0.13663769,159.59277,4.4562118e-10,0.94474655,-0.25105962,3.425713,-0.6967407,1.4417742,-0.47474748,3.403314,-0.568996,0.4861868,,23360,0.98829013,0.14999999,1.0138792,0.94474655,-0.5060472
1721.4416904449463,,0.8285812,1169,0.9441276,0.1365388,159.61389,4.448591e-10,0.94474655,-0.27660283,7.069976,-0.69637,1.4413416,-0.01010101,0.003390999,-0.13435683,2.6837304,,23380,0.98829013,0.14999999,0.9739832,0.94474655,-0.5064868
1723.474024772644,,0.82866704,1170,0.9290304,0.13645297,159.64996,4.4409898e-10,0.94474655,-0.5587556,3.453696,-0.69627583,1.441347,-0.5151515,0.1853727,-0.58238435,0.2660305,,23400,0.98829013,0.14999999,1.0085729,0.94474655,-0.50504875
1725.8895134925842,,0.8287646,1171,0.9429112,0.1363554,159.67212,4.4334078e-10,0.94474655,-0.2801565,3.5405943,-0.6959138,1.4412574,-0.5959596,3.5051827,-0.4957057,0.06423856,,23420,0.98829013,0.14999999,0.9952473,0.94474655,-0.50567573
1727.5992369651794,,0.8288618,1172,0.94260305,0.13625824,159.69458,4.4258455e-10,0.94474655,-0.25202125,3.4231176,-0.6955396,1.441073,-0.4949495,3.4218798,-0.48640776,0.36325246,,23440,0.98829013,0.14999999,1.0130711,0.94474655,-0.5064745
1729.317904472351,,0.82895815,1173,0.9419427,0.13616186,159.7179,4.4183027e-10,0.94474655,-0.24817243,3.416061,-0.69514763,1.4408188,-0.4949495,3.4032557,-0.4033379,0.36344972,,23460,0.98829013,0.14999999,1.0138239,0.94474655,-0.50701743
1731.3396589756012,,0.8290539,1174,0.9413278,0.13606614,159.74164,4.410779e-10,0.94474655,-0.24701998,3.3989105,-0.69475466,1.4404882,-0.41414142,3.396032,-0.12757829,1.0484222,,23480,0.98829013,0.14999999,1.0207994,0.94474655,-0.50755984
1733.3812325000763,,0.82913584,1175,0.9253835,0.13598418,159.78137,4.403274e-10,0.94474655,-0.5770077,5.307527,-0.6946373,1.4424503,-0.11111111,4.7075295,0.18006936,4.192066,,23500,0.98829013,0.14999999,1.000382,0.94474655,-0.5075186
1735.3280942440033,,0.82886404,1176,0.5094478,0.13625598,160.23712,4.3957887e-10,0.94474655,-1.3728132,21.832886,-0.6952146,1.439293,0.8181818,0.001233848,0.78067964,2.5995557e-09,,23520,0.98829013,0.14999999,1.0488414,0.94474655,-0.50480795
1737.3475713729858,,0.8283438,1177,0.21657155,0.13677621,160.98566,4.3883233e-10,0.94474655,-2.0403957,5.6835766,-0.6963217,1.4391525,-1.0,5.1215307e-30,-0.94759333,6.762982e-07,,23540,0.98829013,0.14999999,1.000271,0.94474655,-0.5056579
1739.5515925884247,,0.8284395,1178,0.9411053,0.13668054,161.00964,4.3808757e-10,0.94474655,-0.36514938,5.2971506,-0.6960413,1.4387641,-0.11111111,6.769849e-07,-0.072191656,4.1878285,,23560,0.98829013,0.14999999,0.99855804,0.94474655,-0.50650716
1742.0408709049225,,0.82850885,1179,0.91017675,0.13661116,161.06451,4.3734474e-10,0.94474655,-0.7085675,11.839346,-0.6960542,1.4384533,0.23232323,0.6880437,0.41777706,0.14463916,,23580,0.98829013,0.14999999,0.99091315,0.94474655,-0.503807
1744.0486536026,,0.8281694,1180,0.42788127,0.13695061,161.6018,4.366038e-10,0.94474655,-1.6869318,5.6706805,-0.6969043,1.4379725,-1.0,5.728855e-19,-0.92594737,6.7553697e-07,,23600,0.98829013,0.14999999,1.0000689,0.94474655,-0.5045321
1746.1722011566162,,0.8282649,1181,0.94103557,0.13685513,161.62592,4.3586473e-10,0.94474655,-0.3422599,4.7515516,-0.69660485,1.4377899,-0.15151516,6.0999455e-06,-0.12502724,4.4020257,,23620,0.98829013,0.14999999,1.0050606,0.94474655,-0.5053792
1748.16690158844,,0.8283392,1182,0.9160454,0.1367808,161.67493,4.3512755e-10,0.94474655,-0.5765743,3.6445405,-0.6964999,1.437769,-0.7979798,0.00020166252,-0.7690211,0.00051460246,,23640,0.98829013,0.14999999,0.9838371,0.94474655,-0.5025052
1750.3461091518402,,0.8284358,1183,0.9426183,0.13668424,161.69739,4.343922e-10,0.94474655,-0.31461018,3.6364112,-0.6961913,1.4374619,-0.7979798,3.5756822,-0.703705,0.00051503745,,23660,0.98829013,0.14999999,0.9846887,0.94474655,-0.5033504
1752.3280038833618,,0.82853293,1184,0.9434459,0.13658708,161.71918,4.3365875e-10,0.94474655,-0.3111004,3.58298,-0.6958796,1.4378016,-0.6363636,3.2821774,-0.78307647,0.028260771,,23680,0.98829013,0.14999999,0.98817444,0.94474655,-0.5041949
1754.2639133930206,,0.8286293,1185,0.94273126,0.1364907,161.74152,4.329271e-10,0.94474655,-0.31052402,3.6250982,-0.6955648,1.4377563,-0.7979798,3.6102238,-0.9873858,0.0005158958,,23700,0.98829013,0.14999999,0.98651934,0.94474655,-0.50501525
1756.242957353592,,0.8287235,1186,0.94041085,0.13639653,161.76624,4.3219736e-10,0.94474655,-0.42933497,17.851397,-0.69535226,1.4373012,0.61616164,6.2382913e-25,0.55660486,6.834319e-06,,23720,0.98829013,0.14999999,1.0106158,0.94474655,-0.50585836
1758.20192861557,,0.82833034,1187,0.3619649,0.13678968,162.36932,4.3146947e-10,0.94474655,-1.8221581,4.756523,-0.69629675,1.4373057,-0.15151516,0.00023814307,-0.2634189,4.407849,,23740,0.98829013,0.14999999,1.0058719,0.94474655,-0.5067012
1760.0657095909119,,0.82842416,1188,0.9397816,0.13669586,162.39471,4.3074339e-10,0.94474655,-0.34286124,5.681442,-0.69599515,1.4369302,-1.0,2.1755055e-05,-0.68444943,6.750675e-07,,23760,0.98829013,0.14999999,1.000448,0.94474655,-0.50383675
1762.2055904865265,,0.8285206,1189,0.94308627,0.13659942,162.41675,4.3001913e-10,0.94474655,-0.30709156,3.5979686,-0.6956687,1.4373391,-0.65656567,3.5537207,-0.7462251,0.018263869,,23780,0.98829013,0.14999999,0.9869041,0.94474655,-0.50467813
1764.4298770427704,,0.8286168,1190,0.94308597,0.13650322,162.43878,4.292967e-10,0.94474655,-0.30971643,3.6177518,-0.6953559,1.4373655,-0.7979798,3.4156737,-0.754839,0.0005161477,,23800,0.98829013,0.14999999,0.9878544,0.94474655,-0.5055035
1766.4836406707764,,0.828713,1191,0.9431423,0.13640702,162.4607,4.2857615e-10,0.94474655,-0.30754587,3.5994246,-0.695041,1.4371233,-0.67676765,3.159077,-0.6692654,0.011604794,,23820,0.98829013,0.14999999,0.9868831,0.94474655,-0.506343
1768.9357130527496,,0.82880867,1192,0.9427416,0.13631135,162.48315,4.2785733e-10,0.94474655,-0.29877028,3.5915926,-0.6947201,1.4369307,-0.67676765,3.581211,-0.46836784,0.011614427,,23840,0.98829013,0.14999999,0.9878285,0.94474655,-0.5071725
1770.7398455142975,,0.82890487,1193,0.94355875,0.13621515,162.5047,4.2714035e-10,0.94474655,-0.24993473,3.6915996,-0.694358,1.436926,-0.2929293,1.723135,-0.33853382,2.9797916,,23860,0.98829013,0.14999999,1.0149528,0.94474655,-0.5080014
1772.855591058731,,0.8289975,1194,0.93948895,0.13612252,162.53027,4.2642517e-10,0.94474655,-0.27984384,3.4645858,-0.69399875,1.4367718,-0.37373737,3.4228911,-0.59499377,1.594672,,23880,0.98829013,0.14999999,1.0184526,0.94474655,-0.5063446
1774.9803071022034,,0.82909364,1195,0.94393,0.13602638,162.55157,4.257118e-10,0.94474655,-0.27836195,3.5386548,-0.6936361,1.436866,-0.61616164,3.4784474,-0.73345816,0.04303525,,23900,0.98829013,0.14999999,0.99462205,0.94474655,-0.5058471
1776.6912469863892,,0.8291889,1196,0.9429992,0.13593113,162.57367,4.250002e-10,0.94474655,-0.30373558,3.6034968,-0.6933152,1.4365478,-0.7979798,3.2851262,-0.51597273,0.0005167385,,23920,0.98829013,0.14999999,0.9895037,0.94474655,-0.5066476
1779.237383365631,,0.8292838,1197,0.9427832,0.13583624,162.59595,4.2429038e-10,0.94474655,-0.25456032,3.4489098,-0.6929579,1.4370558,-0.53535354,3.4021065,-0.6417128,0.19206709,,23940,0.98829013,0.14999999,1.0081071,0.94474655,-0.5074829
1781.870362520218,,0.8293787,1198,0.9430801,0.1357413,162.61804,4.2358234e-10,0.94474655,-0.2871234,3.5230234,-0.6926129,1.436767,-0.61616164,3.4931254,-0.7987002,0.043134797,,23960,0.98829013,0.14999999,0.9966605,0.94474655,-0.50815755
1784.1704268455505,,0.82947356,1199,0.94301087,0.13564646,162.6402,4.2287604e-10,0.94474655,-0.3011704,3.5944154,-0.69228965,1.4358721,-0.7777778,3.5595148,-0.974674,0.0009103661,,23980,0.98829013,0.14999999,0.989579,0.94474655,-0.5089559
1786.2878031730652,,0.8295663,1200,0.9407939,0.13555372,162.66449,4.2217158e-10,0.94474655,-0.4061999,14.633499,-0.69206053,1.4350904,0.41414142,9.689951e-19,0.82411075,0.0029375644,,24000,0.98829013,0.14999999,1.0121181,0.94474655,-0.5097888
1788.5368976593018,,0.8290293,1201,0.18465498,0.1360907,163.44495,4.214688e-10,0.94474655,-2.0948546,3.5896068,-0.69322175,1.4344172,-0.7979798,8.732369e-25,-0.9608314,0.00051879487,,24020,0.98829013,0.14999999,0.9897343,0.94474655,-0.51061934
1790.9625208377838,,0.8291223,1202,0.94073635,0.13599771,163.46924,4.2076784e-10,0.94474655,-0.3822797,5.720582,-0.6929722,1.4341605,-1.0,3.7673368,-1.1857708,6.802278e-07,,24040,0.98829013,0.14999999,0.99900454,0.94474655,-0.51145124
