DenMISELogFirst,LQGmu1_higher,IWFirstEpisode,ReturnMax,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,Iteration,TimestepsSoFar,IWMean,IWLastEpisode,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,IWMin,ReturnMean,TimeElapsed,ReturnLastEpisode,Regret/t,ReturnMin,ReturnStepMax,Delta,IWMax
-0.7796581,-1.0,1.2890845e-07,0.92244685,1.2577934,0.14999999,312.89014,-0.6136796,2183,43660,0.99558043,4.028709,-0.43201542,-0.7526593,0.92244685,,0.8217896,5424.760635614395,0.91100305,0.1433304,,0.96699154,1.2756866e-10,5.0930424
-0.780116,-0.65656567,0.007503487,0.92244685,1.257854,0.14999999,312.93628,-0.61348444,2184,43680,0.98723763,2.6001358,-0.18258208,-0.7674743,0.92244685,,0.82183415,5428.10117316246,0.9189542,0.14328587,,0.96699154,1.2745187e-10,3.1778798
-0.7805704,-0.6969697,0.0027105738,0.92244685,1.2577273,0.14999999,312.98242,-0.61329293,2185,43700,0.98755485,2.8567936,-0.18198286,-0.9542088,0.92244685,,0.8218787,5431.172664165497,0.9192293,0.14324135,,0.96699154,1.2733523e-10,3.1847942
-0.7810267,-1.0,1.2908498e-07,0.92244685,1.2575262,0.14999999,313.0337,-0.61313856,2186,43720,0.99566007,3.3026385,-0.26313657,-1.0171996,0.92244685,,0.82192075,5434.97713470459,0.91373456,0.14319927,,0.96699154,1.2721875e-10,5.0881653
-0.78148407,-1.0,1.2914396e-07,0.92244685,1.2573838,0.14999999,313.08765,-0.61304253,2187,43740,0.99588966,3.9349027,-0.39827862,-1.0592822,0.92244685,,0.8219615,5439.246032476425,0.91114044,0.1431585,,0.96699154,1.2710247e-10,5.078671
-0.7819412,-1.0,1.2920309e-07,0.92244685,1.2573702,0.14999999,313.14355,-0.61301404,2188,43760,0.99626356,4.2473326,-0.5462071,-1.0377241,0.92244685,,0.8220014,5442.098117113113,0.90918165,0.14311862,,0.96699154,1.269863e-10,5.069223
-0.78239816,-1.0,1.2926213e-07,0.92244685,1.2572945,0.14999999,313.1986,-0.6129471,2189,43780,0.9965663,4.0890594,-0.46175814,-0.74297005,0.92244685,,0.82204163,5445.262009143829,0.9100891,0.14307839,,0.96699154,1.268703e-10,5.059817
-0.78285486,-0.7777778,0.00028491992,0.92244685,1.2571554,0.14999999,313.24353,-0.6127517,2190,43800,0.9881247,3.1035242,-0.18128076,-0.91034544,0.92244685,,0.8220864,5448.3634259700775,0.9201449,0.14303362,,0.96699154,1.2675448e-10,3.1878428
-0.78331125,0.09090909,2.384437,0.92244685,1.256934,0.14999999,313.29297,-0.612574,2191,43820,1.0348748,6.9391165e-10,-0.21115892,0.1716089,0.92244685,,0.82212913,5451.46425485611,0.91557735,0.14299089,,0.96699154,1.266388e-10,11.788038
-0.78267986,-0.7979798,0.00015492481,0.92244685,1.256886,0.14999999,313.78955,-0.61300665,2192,43840,0.98839206,1.1072219e-08,-1.5941497,-0.72764814,0.92244685,,0.8219678,5454.938804864883,0.46856853,0.14315224,,0.96699154,1.2652328e-10,3.1864848
-0.7831359,-0.7979798,0.0001549956,0.92244685,1.2567744,0.14999999,313.83423,-0.6128144,2193,43860,0.98865306,2.852253,-0.17985079,-0.57306015,0.92244685,,0.8220128,5458.134544372559,0.92061716,0.14310724,,0.96699154,1.2640791e-10,3.1833112
-0.7835917,-0.6363636,0.012194285,0.92244685,1.2567902,0.14999999,313.87866,-0.6126167,2194,43880,0.9874694,2.8752894,-0.16702369,-0.8292848,0.92244685,,0.8220578,5461.770024299622,0.92079496,0.14306223,,0.96699154,1.262927e-10,3.1671224
-0.7840418,-0.7979798,0.00015513595,0.92244685,1.2563922,0.14999999,313.92554,-0.61242545,2195,43900,0.9887366,3.1163077,-0.18024532,-0.7458321,0.92244685,,0.8221016,5464.9202835559845,0.91810316,0.14301842,,0.96699154,1.2617767e-10,3.179021
-0.78449726,-0.67676765,0.004569886,0.92244685,1.2564445,0.14999999,313.97095,-0.6122327,2196,43920,0.9875734,2.8564422,-0.17739305,-0.49862033,0.92244685,,0.822146,5468.037388086319,0.9197272,0.14297402,,0.96699154,1.2606277e-10,3.171848
-0.78495044,-0.5151515,0.15052839,0.92244685,1.2562954,0.14999999,314.01404,-0.6120326,2197,43940,0.9954248,3.102467,-0.16008906,-0.75438744,0.92244685,,0.8221915,5471.1453313827515,0.9219742,0.14292854,,0.96699154,1.2594803e-10,3.1224537
-0.785337,-0.7979798,0.00015533714,0.92244685,1.2564318,0.14999999,314.05945,-0.6118367,2198,43960,0.9893589,3.0420496,-0.17657879,-0.7710493,0.92244685,,0.8222358,5475.497159957886,0.9196467,0.1428842,,0.96699154,1.2583345e-10,3.1746798
-0.78579175,-0.7777778,0.00028575776,0.92244685,1.2564406,0.14999999,314.10547,-0.6116433,2199,43980,0.9896295,3.1671205,-0.17564742,-1.0104773,0.92244685,,0.8222798,5479.752523183823,0.9190708,0.1428402,,0.96699154,1.2571905e-10,3.1704035
-0.7862463,-1.0,1.297605e-07,0.92244685,1.2559919,0.14999999,314.15906,-0.61154103,2200,44000,0.99577904,3.8636026,-0.37585798,-1.0390446,0.92244685,,0.8223205,5483.96647310257,0.9117829,0.1427995,,0.96699154,1.2560478e-10,5.072978
-0.7867007,-1.0,1.2981954e-07,0.92244685,1.255923,0.14999999,314.21436,-0.61147666,2201,44020,0.99608654,4.0932555,-0.46503645,-1.3122119,0.92244685,,0.8223602,5487.9782564640045,0.9097478,0.1427598,,0.96699154,1.2549066e-10,5.0636086
-0.787155,-1.0,1.2987849e-07,0.92244685,1.2562201,0.14999999,314.27222,-0.6124701,2202,44040,0.9968009,4.98697,-2.7947862,-0.9843793,0.92244685,,0.8223988,5491.527441501617,0.90727836,0.14272124,,0.96699154,1.2537671e-10,5.0542803
-0.787609,-1.0,1.2993746e-07,0.92244685,1.2559556,0.14999999,314.32446,-0.6123339,2203,44060,0.99688566,3.6011453,-0.30849272,-0.81145346,0.92244685,,0.82243985,5494.512255907059,0.9128781,0.14268017,,0.96699154,1.2526291e-10,5.0449953
-0.7880628,-0.7979798,0.00015576111,0.92244685,1.2554551,0.14999999,314.3711,-0.61213696,2204,44080,0.98927456,3.1551666,-0.17489403,-0.95652026,0.92244685,,0.8224834,5498.046600103378,0.91839737,0.1426366,,0.96699154,1.2514928e-10,3.1668382
-0.78851634,-1.0,1.3005535e-07,0.92244685,1.2554655,0.14999999,314.4225,-0.61198086,2205,44100,0.9967727,3.2964356,-0.25667116,-0.87161195,0.92244685,,0.8225248,5501.260485649109,0.91366667,0.14259523,,0.96699154,1.2503579e-10,5.0379353
-0.78896976,-0.7979798,0.00015590244,0.92244685,1.255451,0.14999999,314.47058,-0.6117883,2206,44120,0.98970735,2.8327787,-0.18355876,-0.834703,0.92244685,,0.8225676,5504.824387550354,0.91697294,0.14255244,,0.96699154,1.2492245e-10,3.1633282
-0.7894229,-0.7979798,0.00015597307,0.92244685,1.2554376,0.14999999,314.51807,-0.6115951,2207,44140,0.9900709,3.0731163,-0.1744795,-0.77507645,0.92244685,,0.8226107,5509.080979824066,0.91765785,0.14250934,,0.96699154,1.2480927e-10,3.1602302
-0.78987586,-0.7979798,0.00015604374,0.92244685,1.2554464,0.14999999,314.56482,-0.6114004,2208,44160,0.99045616,3.1212835,-0.17171971,-0.54367375,0.92244685,,0.8226541,5513.433225154877,0.9185144,0.14246589,,0.96699154,1.2469624e-10,3.1571414
-0.79032856,0.21212122,0.5885092,0.92244685,1.2554151,0.14999999,314.61084,-0.6112025,2209,44180,1.0941298,9.621992e-06,-0.16427517,0.54874796,0.92244685,,0.82269776,5517.9242062568665,0.91897357,0.14242226,,0.96699154,1.2458337e-10,14.323243
-0.79051477,0.65656567,1.2717076e-05,0.92244685,1.255372,0.14999999,315.23633,-0.6118445,2210,44200,0.86969715,17.1462,-2.1219208,0.7161836,0.92244685,,0.8224792,5520.404865503311,0.33966643,0.14264083,,0.96699154,1.2447066e-10,26.946663
-0.79096717,-0.4949495,0.21600911,0.92244685,1.2551203,0.14999999,315.96228,-0.61269784,2211,44220,0.99677634,1.9745959e-13,-2.3651035,-0.6033434,0.92244685,,0.8222153,5524.641489267349,0.23917575,0.1429047,,0.96699154,1.2435808e-10,3.133239
-0.79132164,-0.6363636,0.012288912,0.92244685,1.2552284,0.14999999,316.00586,-0.61249894,2212,44240,0.9876433,3.0751815,-0.1694122,-0.50983924,0.92244685,,0.8222602,5528.8262803554535,0.9214612,0.14285982,,0.96699154,1.2424567e-10,3.158227
-0.7917681,-0.5151515,0.15155813,0.92244685,1.2553034,0.14999999,316.05225,-0.61230105,2213,44260,0.99522555,3.1260836,-0.16222666,-0.4318052,0.92244685,,0.8223038,5532.285072565079,0.9188755,0.14281625,,0.96699154,1.2413341e-10,3.1282353
-0.7921514,-0.45454547,0.41671056,0.92244685,1.255296,0.14999999,316.09985,-0.612105,2214,44280,1.0025084,3.1250534,-0.17276141,-0.6708266,0.92244685,,0.8223468,5536.340630531311,0.91742367,0.14277321,,0.96699154,1.240213e-10,3.1429365
-0.7924147,-0.6363636,0.01230235,0.92244685,1.2550259,0.14999999,316.14453,-0.6119053,2215,44300,0.98807514,3.0761664,-0.17189601,-0.6009165,0.92244685,,0.82239103,5539.503425836563,0.9203427,0.14272898,,0.96699154,1.2390934e-10,3.1526704
-0.79286057,-0.61616164,0.019574333,0.92244685,1.2550515,0.14999999,316.19006,-0.61170954,2216,44320,0.98883396,3.1242018,-0.16616215,-0.6187652,0.92244685,,0.822435,5543.434342384338,0.91978794,0.142685,,0.96699154,1.2379753e-10,3.1448157
-0.7933029,-0.61616164,0.019582998,0.92244685,1.2551109,0.14999999,316.23364,-0.6115141,2217,44340,0.9892694,3.1417403,-0.16674604,-0.59444255,0.92244685,,0.8224797,5546.443634748459,0.9215103,0.1426403,,0.96699154,1.2368587e-10,3.1417766
-0.793745,-0.57575756,0.046929996,0.92244685,1.2551702,0.14999999,316.2788,-0.6113171,2218,44360,0.9914137,3.1083617,-0.16367276,-0.5095085,0.92244685,,0.82252365,5550.511111497879,0.91986275,0.14259636,,0.96699154,1.2357437e-10,3.127648
-0.7941746,-0.53535354,0.10459381,0.92244685,1.2551922,0.14999999,316.32495,-0.61111677,2219,44380,0.9948012,3.0682151,-0.15775824,-0.62040013,0.92244685,,0.8225671,5554.350625514984,0.9190949,0.14255291,,0.96699154,1.2346302e-10,3.115638
-0.794578,-0.61616164,0.019607984,0.92244685,1.2551581,0.14999999,316.36816,-0.61091775,2220,44400,0.9903109,3.1331606,-0.16426006,-0.3252078,0.92244685,,0.8226118,5558.457741498947,0.92177075,0.14250821,,0.96699154,1.2335181e-10,3.1334996
-0.7950195,-0.47474748,0.30380473,0.92244685,1.2546555,0.14999999,316.42407,-0.6107631,2221,44420,1.0008595,2.092467,-0.25709832,-0.62420714,0.92244685,,0.8226508,5561.884649515152,0.9092445,0.14246923,,0.96699154,1.2324076e-10,3.1185079
-0.7953329,-0.6363636,0.012338304,0.92244685,1.2545806,0.14999999,316.4685,-0.6105613,2222,44440,0.9897183,3.1209114,-0.16322753,-0.6562354,0.92244685,,0.8226949,5566.118433237076,0.92056364,0.14242512,,0.96699154,1.2312987e-10,3.1348739
-0.79577726,-0.6363636,0.0123437885,0.92244685,1.2546264,0.14999999,316.51343,-0.61036575,2223,44460,0.9901362,3.1093218,-0.16499844,-0.76036745,0.92244685,,0.8227389,5569.524437904358,0.9205397,0.14238113,,0.96699154,1.2301911e-10,3.1318665
-0.7962215,-0.67676765,0.0046237786,0.92244685,1.2544514,0.14999999,316.55933,-0.61017174,2224,44480,0.9900662,2.6963177,-0.16901512,-0.8314902,0.92244685,,0.8227822,5572.180555820465,0.9191931,0.1423378,,0.96699154,1.229085e-10,3.1384993
-0.79666895,-0.7979798,0.00015710737,0.92244685,1.2543497,0.14999999,316.60645,-0.6099802,2225,44500,0.99053174,3.0861104,-0.17368445,-0.7543237,0.92244685,,0.822825,5575.344908952713,0.9178188,0.142295,,0.96699154,1.2279804e-10,3.152689
-0.7971182,-0.7777778,0.00028901288,0.92244685,1.2543328,0.14999999,316.6526,-0.6097856,2226,44520,0.99096197,3.1052687,-0.16714312,-0.756923,0.92244685,,0.82286817,5578.70544552803,0.91895914,0.14225185,,0.96699154,1.2268775e-10,3.1461039
-0.7975672,-0.7777778,0.00028914274,0.92244685,1.2543511,0.14999999,316.69727,-0.6095907,2227,44540,0.9913473,3.1105256,-0.16627516,-0.63387907,0.92244685,,0.822912,5581.965615749359,0.9204193,0.14220804,,0.96699154,1.2257759e-10,3.1430748
-0.798016,-0.67676765,0.0046320846,0.92244685,1.2544492,0.14999999,316.74146,-0.609393,2228,44560,0.9910767,2.9963703,-0.16009647,-0.7043539,0.92244685,,0.82295597,5587.040102720261,0.9208673,0.14216405,,0.96699154,1.2246758e-10,3.1294372
-0.7984627,-0.67676765,0.004634155,0.92244685,1.2544775,0.14999999,316.78613,-0.60919666,2229,44580,0.99147075,3.0775976,-0.16287893,-0.43392777,0.92244685,,0.8229997,5592.017100572586,0.92051554,0.1421203,,0.96699154,1.2235771e-10,3.1264503
-0.7989091,-0.030303031,5.1433735,0.92244685,1.253772,0.14999999,316.83118,-0.6090033,2230,44600,0.99944365,0.08434302,-0.16924337,0.040791817,0.92244685,,0.8230432,5596.1523814201355,0.9201199,0.14207679,,0.96699154,1.22248e-10,8.785506
-0.79705364,-0.65656567,0.007631662,0.92244685,1.2536204,0.14999999,317.30835,-0.6093154,2231,44620,0.9907715,0.00019839464,-1.3034011,-0.4237182,0.92244685,,0.8228931,5600.167891263962,0.48810017,0.14222693,,0.96699154,1.2213844e-10,3.1215568
-0.79749835,-0.43434343,0.5659325,0.92244685,1.2540829,0.14999999,317.35718,-0.6091245,2232,44640,1.0048953,3.1573274,-0.17405322,-0.35891366,0.92244685,,0.8229349,5603.329034090042,0.9163054,0.14218509,,0.96699154,1.2202901e-10,3.1573274
-0.7976928,-0.3939394,0.97820985,0.92244685,1.2540677,0.14999999,317.4104,-0.6089482,2233,44660,1.0085592,3.224219,-0.21977156,-0.39708698,0.92244685,,0.82297474,5606.560283660889,0.9118624,0.14214528,,0.96699154,1.2191975e-10,3.2383003
-0.79770255,-0.3939394,0.9782194,0.92244685,1.2540679,0.14999999,317.46155,-0.6087557,2234,44680,1.0089082,3.2061281,-0.18710265,-0.06407836,0.92244685,,0.82301545,5609.69217467308,0.91389257,0.14210457,,0.96699154,1.2181062e-10,3.2350588
-0.79771227,-0.05050505,5.4660225,0.92244685,1.2545228,0.14999999,317.60657,-0.60890734,2235,44700,1.0018464,6.8920193,-0.95627683,-0.23823643,0.92244685,,0.82301414,5612.823883056641,0.82011193,0.14210588,,0.96699154,1.2170163e-10,8.241013
-0.79571694,-0.25252524,3.7408624,0.92244685,1.2542274,0.14999999,317.67468,-0.608821,2236,44720,1.0119277,4.017148,-0.41692778,-0.19276458,0.92244685,,0.8230472,5617.10960650444,0.8969374,0.1420728,,0.96699154,1.215928e-10,4.19055
-0.7944924,-0.23232323,4.209904,0.92244685,1.2542838,0.14999999,317.7456,-0.6087818,2237,44740,1.0116056,4.374036,-0.53227985,-0.16237438,0.92244685,,0.82307905,5620.266890287399,0.8941892,0.14204097,,0.96699154,1.2148411e-10,4.4426293
-0.79305923,-0.21212122,4.651623,0.92244685,1.2543449,0.14999999,317.818,-0.6087819,2238,44760,1.011083,4.680636,-0.62024695,-0.36482584,0.92244685,,0.8231102,5623.536320924759,0.8928456,0.1420098,,0.96699154,1.2137558e-10,4.7291274
-0.79142964,-0.3131313,2.3353257,0.92244685,1.2538029,0.14999999,317.8667,-0.6085993,2239,44780,1.0131248,3.093947,-0.21065108,-0.34821445,0.92244685,,0.8231519,5626.911702156067,0.9164213,0.14196813,,0.96699154,1.2126718e-10,3.6044006
-0.79083365,-0.35353535,1.5614427,0.92244685,1.2537255,0.14999999,317.91992,-0.60842294,2240,44800,1.0120536,3.333159,-0.22636808,-0.25231197,0.92244685,,0.8231915,5631.197522878647,0.91178375,0.1419285,,0.96699154,1.2115894e-10,3.3684802
-0.79058313,-0.2929293,2.7761624,0.92244685,1.2537824,0.14999999,317.9806,-0.6083155,2241,44820,1.0140138,3.7469964,-0.37943465,-0.2109291,0.92244685,,0.82322776,5634.85440659523,0.90438205,0.14189225,,0.96699154,1.2105082e-10,3.753895
-0.7897912,-0.27272728,3.2410688,0.92244685,1.2538059,0.14999999,318.04663,-0.60825086,2242,44840,1.0143002,3.9367902,-0.4770513,-0.31868458,0.92244685,,0.82326156,5638.355707406998,0.89911586,0.14185846,,0.96699154,1.209429e-10,3.9377117
-0.7887926,-0.3131313,2.3291755,0.92244685,1.2536707,0.14999999,318.1006,-0.60808945,2243,44860,1.0144309,3.44618,-0.2597703,-0.19831169,0.92244685,,0.8233007,5641.760772228241,0.9112313,0.1418193,,0.96699154,1.2083505e-10,3.5879335
-0.78820044,-0.27272728,3.235917,0.92244685,1.2536974,0.14999999,318.1704,-0.6080388,2244,44880,1.014986,3.910754,-0.5086084,-0.22883365,0.92244685,,0.8233328,5645.537361621857,0.89521074,0.14178723,,0.96699154,1.2072739e-10,3.9283373
-0.787205,-0.27272728,3.2326975,0.92244685,1.2537243,0.14999999,318.23438,-0.60795236,2245,44900,1.0154299,3.9101562,-0.42821038,-0.27655023,0.92244685,,0.8233675,5649.260117053986,0.90113443,0.14175254,,0.96699154,1.2061986e-10,3.9232204
-0.78621143,-0.27272728,3.2294874,0.92244685,1.2536694,0.14999999,318.2926,-0.60781944,2246,44920,1.0157707,3.6786835,-0.32469824,-0.117454514,0.92244685,,0.8234047,5653.197963476181,0.907073,0.14171529,,0.96699154,1.2051247e-10,3.9181209
-0.7852197,-0.25252524,3.7017987,0.92244685,1.2534623,0.14999999,318.40198,-0.6078794,2247,44940,1.0156155,3.7830806,-0.7577816,-0.5119231,0.92244685,,0.82341915,5656.876195669174,0.8556969,0.14170086,,0.96699154,1.2040524e-10,4.1346087
-0.7840186,0.47474748,0.002957978,0.92244685,1.2532161,0.14999999,318.4491,-0.60767,2248,44960,1.0350202,1.2465028e-09,-0.15264791,0.6364084,0.92244685,,0.8234612,5661.205038547516,0.91796815,0.14165884,,0.96699154,1.2029813e-10,20.52048
-0.784462,-0.2929293,2.7592208,0.92244685,1.2522358,0.14999999,319.12378,-0.6083912,2249,44980,1.0150244,1.1792787e-07,-2.2612598,-0.30751634,0.92244685,,0.8232242,5665.065327167511,0.29037288,0.14189583,,0.96699154,1.2019119e-10,3.7226875
-0.78368044,-0.33333334,1.9126673,0.92244685,1.2522124,0.14999999,319.18066,-0.6082343,2250,45000,1.0141382,3.4326653,-0.26996708,-0.24273099,0.92244685,,0.8232619,5667.932542562485,0.9082666,0.1418581,,0.96699154,1.2008437e-10,3.4386759
-0.78327507,-0.2929293,2.755948,0.92244685,1.2522701,0.14999999,319.24,-0.6081311,2251,45020,1.0158058,3.7143998,-0.3900328,-0.32287884,0.92244685,,0.8232986,5671.5298204422,0.9058198,0.14182144,,0.96699154,1.199777e-10,3.71444
-0.7824956,-0.3131313,2.3145547,0.92244685,1.2521863,0.14999999,319.29346,-0.6079636,2252,45040,1.0156401,3.3954642,-0.24637048,-0.40008906,0.92244685,,0.8233378,5675.8039627075195,0.91162974,0.14178222,,0.96699154,1.1987117e-10,3.5557988
-0.7819123,-0.37373737,1.2318391,0.92244685,1.2520362,0.14999999,319.3424,-0.60776484,2253,45060,1.0121164,3.121131,-0.17544523,-0.4566358,0.92244685,,0.823379,5680.065659284592,0.91603184,0.14174104,,0.96699154,1.1976478e-10,3.2532442
-0.78180945,-0.43434343,0.5571229,0.92244685,1.2519317,0.14999999,319.3883,-0.6075589,2254,45080,1.0058609,3.0719252,-0.15516621,-0.627098,0.92244685,,0.8234216,5683.73458981514,0.9194487,0.14169842,,0.96699154,1.1965853e-10,3.1255567
-0.7820059,-0.7979798,0.00015482053,0.92244685,1.2518326,0.14999999,319.43298,-0.6073595,2255,45100,0.989231,1.6367707,-0.16344552,-0.94876415,0.92244685,,0.82346463,5687.460620164871,0.9204559,0.14165539,,0.96699154,1.1955244e-10,3.1715171
-0.7824492,-1.0,1.2926866e-07,0.92244685,1.2521173,0.14999999,319.4839,-0.6072097,2256,45120,0.99351406,3.2482738,-0.25827804,-0.9238124,0.92244685,,0.8235048,5690.440985202789,0.91418254,0.14161521,,0.96699154,1.1944648e-10,5.142059
-0.78289235,0.8181818,2.8790229e-08,0.92244685,1.2516968,0.14999999,319.5337,-0.6070443,2257,45140,0.862836,1.726166e-29,-0.22706145,0.8503794,0.92244685,,0.8235455,5695.217596769333,0.91524404,0.1415745,,0.96699154,1.1934065e-10,33.234062
-0.7833353,-0.7979798,0.0001550265,0.92244685,1.2516797,0.14999999,320.35938,-0.6079601,2258,45160,0.9894816,2.0072863e-25,-2.5337174,-0.7622143,0.92244685,,0.8232425,5699.238137722015,0.13942926,0.14187753,,0.96699154,1.1923496e-10,3.169442
-0.783778,-0.7979798,0.00015509511,0.92244685,1.2516683,0.14999999,320.40576,-0.60777205,2259,45180,0.9898337,3.070458,-0.1720713,-0.6480284,0.92244685,,0.82328475,5703.125190496445,0.91859686,0.14183527,,0.96699154,1.1912941e-10,3.1664007
-0.7842205,-0.6363636,0.012201957,0.92244685,1.2515166,0.14999999,320.45044,-0.6075809,2260,45200,0.98927075,3.1280398,-0.16524884,-0.5794075,0.92244685,,0.8233277,5706.351742982864,0.9205186,0.1417923,,0.96699154,1.1902403e-10,3.1346812
-0.7846575,-0.5151515,0.1504843,0.92244685,1.2517471,0.14999999,320.49512,-0.60738665,2261,45220,0.9964241,2.8408904,-0.15768798,-0.5941771,0.92244685,,0.8233708,5709.698925256729,0.9205233,0.1417492,,0.96699154,1.1891878e-10,3.0980182
-0.78503317,-0.61616164,0.019421719,0.92244685,1.251785,0.14999999,320.53894,-0.60719,2262,45240,0.990413,3.082998,-0.15846147,-0.81162643,0.92244685,,0.8234141,5712.4280841350555,0.9213354,0.14170593,,0.96699154,1.1881364e-10,3.1238894
-0.78546655,-0.7979798,0.00015535713,0.92244685,1.2515643,0.14999999,320.58496,-0.60700315,2263,45260,0.9902701,3.1539025,-0.17459758,-0.824626,0.92244685,,0.82345635,5716.100866794586,0.9190599,0.14166367,,0.96699154,1.1870865e-10,3.1623187
-0.7859083,-0.7979798,0.00015542589,0.92244685,1.2515757,0.14999999,320.6317,-0.606817,2264,45280,0.9906446,3.1207051,-0.17565589,-0.8477541,0.92244685,,0.82349825,5719.9477372169495,0.9183335,0.14162177,,0.96699154,1.1860382e-10,3.1593013
-0.7863498,-0.7979798,0.00015549455,0.92244685,1.2515438,0.14999999,320.67908,-0.6066329,2265,45300,0.9909716,3.0135732,-0.18000026,-0.5729455,0.92244685,,0.82353985,5724.254987239838,0.91779155,0.14158016,,0.96699154,1.1849911e-10,3.1562924
-0.78679115,-0.53535354,0.10382438,0.92244685,1.2511858,0.14999999,320.72302,-0.60643774,2266,45320,0.9944952,3.0104272,-0.15530401,-0.49221867,0.92244685,,0.82358295,5727.539774894714,0.92112505,0.14153707,,0.96699154,1.1839454e-10,3.097676
-0.7871865,-0.5151515,0.15086535,0.92244685,1.251203,0.14999999,320.77075,-0.6062394,2267,45340,0.9967423,3.0570636,-0.15096042,-0.7355213,0.92244685,,0.8236243,5732.154811620712,0.9173469,0.1414957,,0.96699154,1.1829011e-10,3.0922408
-0.787561,-0.7979798,0.000155683,0.92244685,1.2512372,0.14999999,320.81592,-0.60604703,2268,45360,0.9910086,2.8795907,-0.16615683,-0.75882125,0.92244685,,0.82366675,5736.278655052185,0.9199071,0.14145327,,0.96699154,1.1818582e-10,3.1544309
-0.7880017,-0.67676765,0.0045859283,0.92244685,1.251359,0.14999999,320.86218,-0.6058573,2269,45380,0.9909867,2.7049644,-0.16652495,-0.85505724,0.92244685,,0.8237088,5739.655227661133,0.9190008,0.14141124,,0.96699154,1.1808168e-10,3.128193
-0.78844035,-0.7979798,0.00015581993,0.92244685,1.2514784,0.14999999,320.91016,-0.60567415,2270,45400,0.9918146,2.9643962,-0.18088832,-0.75922525,0.92244685,,0.82374996,5743.014681816101,0.9172048,0.14137006,,0.96699154,1.1797766e-10,3.1497097
-0.7888807,-0.7979798,0.00015588845,0.92244685,1.2514604,0.14999999,320.95532,-0.60548395,2271,45420,0.9921499,3.0334725,-0.16490251,-0.71872085,0.92244685,,0.8237923,5746.811478376389,0.91988003,0.14132774,,0.96699154,1.178738e-10,3.1467314
-0.7893209,-0.7979798,0.00015595715,0.92244685,1.2513162,0.14999999,321.00098,-0.6052923,2272,45440,0.9923474,2.7201798,-0.16211589,-0.739508,0.92244685,,0.82383436,5750.837802410126,0.9195519,0.14128566,,0.96699154,1.1777004e-10,3.1437607
-0.7897608,-0.6969697,0.0027356003,0.92244685,1.2514797,0.14999999,321.04688,-0.60510075,2273,45460,0.99242777,3.0046277,-0.16218352,-0.7627766,0.92244685,,0.8238763,5753.372084140778,0.9190693,0.1412437,,0.96699154,1.1766645e-10,3.1227412
-0.7901995,-0.7777778,0.00028702014,0.92244685,1.2514832,0.14999999,321.09375,-0.6049096,2274,45480,0.99339026,3.1132946,-0.16250083,-0.7631273,0.92244685,,0.8239178,5757.22477722168,0.91827786,0.14120221,,0.96699154,1.1756297e-10,3.13237
-0.79063904,-0.7171717,0.0016010981,0.92244685,1.2515069,0.14999999,321.13965,-0.60471785,2275,45500,0.99351263,2.9827428,-0.16159326,-0.8148769,0.92244685,,0.8239597,5760.332439422607,0.9191352,0.14116031,,0.96699154,1.1745965e-10,3.1197395
-0.7910778,-0.7979798,0.00015623137,0.92244685,1.2516346,0.14999999,321.1875,-0.6045279,2276,45520,0.99388105,3.1208575,-0.166271,-0.7379688,0.92244685,,0.8240008,5763.730897188187,0.9174782,0.14111924,,0.96699154,1.1735646e-10,3.1335306
-0.791517,-0.7777778,0.00028739867,0.92244685,1.2515821,0.14999999,321.2329,-0.6043351,2277,45540,0.99448866,3.0088828,-0.15860415,-0.60863155,0.92244685,,0.8240428,5767.035068511963,0.9197909,0.14107722,,0.96699154,1.172534e-10,3.1239834
-0.79195595,-0.6969697,0.002741611,0.92244685,1.2513777,0.14999999,321.2788,-0.6041396,2278,45560,0.99375117,2.607171,-0.1534983,-0.8678159,0.92244685,,0.8240846,5770.751018047333,0.91914445,0.14103544,,0.96699154,1.1715047e-10,3.1102567
-0.7923936,-0.7979798,0.0001564371,0.92244685,1.2510372,0.14999999,321.32715,-0.60395646,2279,45580,0.99414706,2.8573625,-0.18009722,-0.9607355,0.92244685,,0.82412523,5774.957851648331,0.91662127,0.14099479,,0.96699154,1.1704769e-10,3.1257234
-0.79283226,-0.7979798,0.00015650575,0.92244685,1.2505813,0.14999999,321.37842,-0.6038141,2280,45600,0.99400336,1.9401946,-0.27326083,-0.8016469,0.92244685,,0.82416457,5777.276693582535,0.913852,0.14095545,,0.96699154,1.1694504e-10,3.1228118
-0.7932707,-0.7979798,0.00015657442,0.92244685,1.2506068,0.14999999,321.42432,-0.60362226,2281,45620,0.9943778,3.1199088,-0.15992111,-1.0446689,0.92244685,,0.82420623,5781.655583620071,0.91918105,0.14091378,,0.96699154,1.1684252e-10,3.1199088
-0.7937089,-1.0,1.3073246e-07,0.92244685,1.2503872,0.14999999,321.4795,-0.60357946,2282,45640,0.99270296,4.1948843,-0.5000246,-1.1014736,0.92244685,,0.8242438,5786.396525859833,0.9099753,0.14087623,,0.96699154,1.1674013e-10,5.1879835
-0.794147,-1.0,1.3078981e-07,0.92244685,1.2504907,0.14999999,321.53687,-0.60365444,2283,45660,0.9931939,4.5550776,-0.76688075,-0.9565147,0.92244685,,0.8242803,5789.663577079773,0.90774626,0.1408397,,0.96699154,1.166379e-10,5.1784854
