Delta,LQGsigma_higher,LQGmu1_actor,LQGmu1_higher,ReturnLastEpisode,IWFirstEpisode,IWMean,DenMISELogLast,ReturnMin,DenMISELogFirst,TimestepsSoFar,Iteration,ReturnMax,IWMax,IWMin,Bound,ReturnStepMax,ReturnAbsMax,TimeElapsed,DenMISEMeanLog,Regret,ReturnMean,Regret/t,IWLastEpisode
1.5274454e-10,0.14999999,-0.32168168,-0.27272728,0.9456947,3.1967163,1.0172247,-0.26832816,,-0.2114982,39900,1995,0.9506511,3.5014534,,1.3340902,0.9939298,0.9506511,4620.963858604431,-0.6330254,210.6803,0.85951585,0.10560417,3.4665067
1.5259154e-10,0.14999999,-0.2992047,-0.3131313,0.9467029,3.2804513,1.022368,-0.19749679,,-0.21039824,39920,1996,0.9506511,3.3070474,,1.3339908,0.9939298,0.9506511,4627.651830673218,-0.63279885,210.69861,0.8595596,0.10556042,3.23508
1.5243876e-10,0.14999999,-0.29830003,-0.3131313,0.94504297,3.2767098,1.0227653,-0.2182547,,-0.20925696,39940,1997,0.9506511,3.3032315,,1.3339648,0.9939298,0.9506511,4631.359472513199,-0.6325802,210.71887,0.85960233,0.105517685,3.2940774
1.5228618e-10,0.14999999,0.49923432,0.41414142,0.94761914,3.0419436e-05,1.0212547,-0.2180746,,-0.20811811,39960,1998,0.9506511,17.528435,,1.3339553,0.9939298,0.9506511,4634.670957326889,-0.63236165,210.73633,0.8596464,0.10547364,4.1777974e-05
1.5213386e-10,0.14999999,-0.3637533,-0.3131313,0.41893497,3.2746184,1.0231538,-1.961397,,-0.20861848,39980,1999,0.9506511,3.301079,,1.3339459,0.9939298,0.9506511,4637.6810047626495,-0.6330173,211.28247,0.8594259,0.105694115,8.083288e-06
1.5198177e-10,0.14999999,-0.3722145,-0.33333334,0.9485583,3.2262964,1.0252451,-0.16484231,,-0.20748182,40000,2000,0.9506511,3.22714,,1.3338255,0.9939298,0.9506511,4640.935786962509,-0.63277185,211.29907,0.8594705,0.10564953,3.0724027
1.5182991e-10,0.14999999,-0.5417291,-0.35353535,0.94822264,3.1216273,1.0268663,-0.15949307,,-0.20636985,40020,2001,0.9506511,3.1682565,,1.3337591,0.9939298,0.9506511,4643.9472579956055,-0.632523,211.31604,0.85951483,0.105605185,3.0954118
1.5167827e-10,0.14999999,-0.39790526,-0.43434343,0.949277,2.2897303,1.0260947,-0.16200121,,-0.20531064,40040,2002,0.9506511,3.0664105,,1.3331921,0.9939298,0.9506511,4646.999036550522,-0.6322747,211.33179,0.8595597,0.1055603,2.4203765
1.5152686e-10,0.14999999,-0.28853458,-0.41414142,0.9483696,2.5401258,1.0274243,-0.14761336,,-0.20466696,40060,2003,0.9506511,3.0720997,,1.3331738,0.9939298,0.9506511,4650.441328763962,-0.6320199,211.34851,0.859604,0.10551602,3.0646605
1.5137566e-10,0.14999999,-0.42936674,-0.35353535,0.948625,3.113923,1.0271215,-0.22498263,,-0.20389873,40080,2004,0.9506511,3.1595182,,1.3330317,0.9939298,0.9506511,4653.462897539139,-0.6318033,211.36499,0.85964847,0.10547155,3.0321531
1.512247e-10,0.14999999,-0.13691822,-0.3939394,0.9491112,2.7639933,1.0282798,-0.13976046,,-0.20284495,40100,2005,0.9506511,3.0844536,,1.3328881,0.9939298,0.9506511,4658.765773773193,-0.6315445,211.3811,0.85969305,0.10542697,2.9744256
1.5107396e-10,0.14999999,0.8021856,0.8181818,0.9378379,1.8776118e-12,1.0454637,-0.502621,,-0.20196599,40120,2006,0.9506511,28.233627,,1.3323063,0.9939298,0.9506511,4661.783975124359,-0.6314662,211.40845,0.859732,0.105388045,6.907428e-09
1.5092347e-10,0.14999999,-0.15879785,-0.2929293,0.22691238,3.24021,1.0212547,-2.316624,,-0.20246436,40140,2007,0.9506511,3.3701444,,1.3321759,0.9939298,0.9506511,4665.386246204376,-0.6322857,212.14648,0.8594167,0.105703294,7.189654e-11
1.5077317e-10,0.14999999,-0.24261919,-0.21212122,0.94342697,2.6524925,1.0095057,-0.4497096,,-0.20134935,40160,2008,0.9506511,3.9147253,,1.332194,0.9939298,0.9506511,4668.404940366745,-0.63218445,212.16821,0.8594585,0.10566151,3.9145675
1.5062311e-10,0.14999999,-0.28451368,-0.25252524,0.9462314,3.035775,1.0162317,-0.28464925,,-0.20052713,40180,2009,0.9506511,3.5928087,,1.3320954,0.9939298,0.9506511,4672.837822675705,-0.63200694,212.18713,0.8595017,0.1056183,3.5277143
1.5047327e-10,0.14999999,-0.31540042,-0.2929293,0.9447165,3.2306669,1.0222093,-0.22520874,,-0.19951482,40200,2010,0.9506511,3.3583167,,1.3320073,0.9939298,0.9506511,4676.61164689064,-0.63179666,212.20764,0.8595441,0.10557592,3.3261528
1.5032366e-10,0.14999999,-0.17889039,-0.3131313,0.9463254,3.241347,1.0248033,-0.19125763,,-0.1984062,40220,2011,0.9506511,3.267772,,1.3319273,0.9939298,0.9506511,4679.647320508957,-0.63156664,212.22632,0.85958725,0.105532765,3.2198174
1.5017426e-10,0.14999999,-0.3087364,-0.25252524,0.9417728,3.025972,1.0172622,-0.40037414,,-0.19729283,40240,2012,0.9506511,3.5807953,,1.3318557,0.9939298,0.9506511,4684.996330738068,-0.6314397,212.24976,0.85962814,0.10549188,3.5186055
1.500251e-10,0.14999999,0.046790153,-0.2929293,0.9468089,3.2202554,1.0231041,-0.19550642,,-0.1962869,40260,2013,0.9506511,3.346646,,1.331692,0.9939298,0.9506511,4688.606318235397,-0.63121474,212.26807,0.8596714,0.1054486,3.2159905
1.4987615e-10,0.14999999,0.28257942,0.09090909,0.7584246,0.09425296,0.96656656,-1.0607547,,-0.1951851,40280,2014,0.9506511,9.845932,,1.331704,0.9939298,0.9506511,4693.515159845352,-0.63141674,212.47473,0.85962117,0.10549885,7.357212
1.4972742e-10,0.14999999,-1.2973167,-1.0,0.5104106,7.717561e-05,0.95966965,-1.6852001,,-0.1956347,40300,2015,0.9506511,6.742103,,1.3316363,0.9939298,0.9506511,4697.159635543823,-0.631957,212.92944,0.85944784,0.10567218,1.9086073e-15
1.4957893e-10,0.14999999,-0.9637583,-1.0,0.9437001,7.721389e-05,0.96093255,-2.873672,,-0.19613081,40320,2016,0.9506511,6.7229567,,1.3322282,0.9939298,0.9506511,4700.17258477211,-0.6330893,212.95093,0.8594896,0.1056304,6.6026506
1.4943065e-10,0.14999999,-1.0713612,-1.0,0.94809276,7.725219e-05,0.96096665,-0.46926194,,-0.19662668,40340,2017,0.9506511,6.703935,,1.3316725,0.9939298,0.9506511,4703.191604852676,-0.63302785,212.9679,0.85953355,0.10558647,4.129909
1.4928259e-10,0.14999999,-1.1082461,-1.0,0.94678986,7.729051e-05,0.9616734,-0.83559805,,-0.1971223,40360,2018,0.9506511,6.6850376,,1.3317529,0.9939298,0.9506511,4706.197209596634,-0.6331479,212.9862,0.8595768,0.105543196,5.477313
1.4913473e-10,0.14999999,-1.0191687,-1.0,0.946209,7.7328776e-05,0.96252894,-1.0358212,,-0.1976177,40380,2019,0.9506511,6.6662693,,1.3319753,0.9939298,0.9506511,4709.8685047626495,-0.6333668,213.00513,0.8596197,0.10550034,5.775472
1.4898711e-10,0.14999999,-0.93643045,-1.0,0.9468552,7.736706e-05,0.9629441,-0.61628276,,-0.19811283,40400,2020,0.9506511,6.64762,,1.3317852,0.9939298,0.9506511,4715.99750328064,-0.6333772,213.02344,0.8596629,0.10545713,4.8856335
1.4883975e-10,0.14999999,0.28363803,0.3131313,0.94831485,0.00061431405,0.99935204,-0.4114464,,-0.19860771,40420,2021,0.9506511,15.487429,,1.3315943,0.9939298,0.9506511,4720.635653972626,-0.6332862,213.04016,0.85970676,0.10541326,3.4230033e-15
1.4869254e-10,0.14999999,-1.172536,-1.0,0.5043017,7.7443685e-05,0.9627599,-1.6835347,,-0.19910209,40440,2022,0.9506511,6.6323752,,1.3310416,0.9939298,0.9506511,4726.005420207977,-0.63380694,213.50098,0.859531,0.10558903,1.793812e-15
1.485456e-10,0.14999999,-1.1641272,-1.0,0.94507813,7.748195e-05,0.9637919,-1.494838,,-0.1995965,40460,2023,0.9506511,6.613963,,1.3314348,0.9939298,0.9506511,4729.970224142075,-0.6342513,213.521,0.8595733,0.10554671,6.1195784
1.4839883e-10,0.14999999,-1.0529435,-1.0,0.9459144,7.7520235e-05,0.96479523,-1.422759,,-0.20009065,40480,2024,0.9506511,6.595668,,1.331806,0.9939298,0.9506511,4734.459236621857,-0.63465923,213.54028,0.8596159,0.105504096,6.063722
1.4825231e-10,0.14999999,-0.97916734,-1.0,0.94682616,7.755854e-05,0.96538556,-0.7384323,,-0.20058456,40500,2025,0.9506511,6.5774927,,1.3317915,0.9939298,0.9506511,4737.452434301376,-0.6347283,213.55847,0.8596591,0.10546094,5.229547
1.48106e-10,0.14999999,-1.1338484,-1.0,0.9478535,7.7596866e-05,0.9655238,-0.4922713,,-0.20107822,40520,2026,0.9506511,6.559433,,1.3313532,0.9939298,0.9506511,4742.9597845077515,-0.6346754,213.5758,0.8597025,0.10541749,4.3094416
1.4795991e-10,0.14999999,-1.256233,-1.0,0.94606787,7.763514e-05,0.96642756,-1.1870261,,-0.20157164,40540,2027,0.9506511,6.5414915,,1.3316381,0.9939298,0.9506511,4748.7280831336975,-0.63496524,213.59473,0.8597452,0.10537481,5.85378
1.4781401e-10,0.14999999,-0.9590884,-1.0,0.94427437,7.767342e-05,0.96756434,-2.325555,,-0.20206483,40560,2028,0.9506511,6.523668,,1.33214,0.9939298,0.9506511,4755.900176286697,-0.63581586,213.61572,0.8597868,0.10533321,6.326383
1.4766835e-10,0.14999999,-0.83593,-1.0,0.94807273,7.7711724e-05,0.967549,-0.44340122,,-0.20255776,40580,2029,0.9506511,6.5059547,,1.3315636,0.9939298,0.9506511,4759.956770658493,-0.6357373,213.63281,0.8598303,0.1052897,3.9923818
1.4752291e-10,0.14999999,-0.17864445,-0.2929293,0.9485967,3.2421095,1.0216973,-0.30067724,,-0.20305045,40600,2030,0.9506511,3.3689427,,1.3300669,0.9939298,0.9506511,4764.18280506134,-0.63558865,213.64917,0.8598741,0.10524589,0.005126363
1.4737768e-10,0.14999999,-0.17670463,-0.17171717,0.9413258,2.1549191,1.0036945,-0.40521336,,-0.20194712,40620,2031,0.9506511,4.3367662,,1.3302337,0.9939298,0.9506511,4769.030684709549,-0.63546467,213.6731,0.8599142,0.105205834,3.984168
1.4723266e-10,0.14999999,-0.36928475,-0.21212122,0.94232905,2.6525707,1.010756,-0.40794882,,-0.20137891,40640,2032,0.9506511,3.9091656,,1.3302264,0.9939298,0.9506511,4775.79886841774,-0.6353512,213.6958,0.8599548,0.10516524,3.889405
1.4708784e-10,0.14999999,-1.0008982,-1.0,0.9457713,7.755714e-05,0.9665388,-0.15769127,,-0.20056638,40660,2033,0.9506511,6.4979463,,1.3300741,0.9939298,0.9506511,4779.292537927628,-0.6351111,213.71521,0.8599969,0.1051231,0.000450944
1.4694325e-10,0.14999999,-0.4681952,-0.3131313,0.94761014,3.2499542,1.024441,-0.5426417,,-0.2010581,40680,2034,0.9506511,3.2747343,,1.3298452,0.9939298,0.9506511,4782.243340015411,-0.6350824,213.73267,0.86004,0.10508001,0.00012454948
1.4679886e-10,0.14999999,-0.7613449,-1.0,0.9492337,7.750959e-05,0.96681625,-0.14731933,,-0.19995308,40700,2035,0.9506511,6.4836164,,1.329788,0.9939298,0.9506511,4785.2605056762695,-0.6348309,213.74866,0.8600838,0.1050362,0.0057456745
1.4665469e-10,0.14999999,-0.39381504,-0.41414142,0.94805276,2.5294225,1.0261964,-0.26701075,,-0.20044433,40720,2036,0.9506511,3.0765622,,1.3295873,0.9939298,0.9506511,4789.125643730164,-0.634667,213.76562,0.8601271,0.104992926,0.23842442
1.4651073e-10,0.14999999,-0.50721544,-0.41414142,0.94940126,2.527525,1.026551,-0.14820893,,-0.19969378,40740,2037,0.9506511,3.073429,,1.3295674,0.9939298,0.9506511,4795.247820615768,-0.63441545,213.78137,0.8601709,0.10494912,3.0563123
1.4636699e-10,0.14999999,-0.42546338,-0.47474748,0.9499762,1.7485813,1.0212702,-0.15661365,,-0.19894454,40760,2038,0.9506511,3.0836043,,1.329445,0.9939298,0.9506511,4799.496052265167,-0.6341681,213.79651,0.86021495,0.10490507,3.0385156
1.4622346e-10,0.14999999,-0.5189361,-0.43434343,0.9493196,2.274365,1.0257361,-0.1415897,,-0.19857748,40780,2039,0.9506511,3.0636535,,1.3294373,0.9939298,0.9506511,4804.470889568329,-0.6339163,213.81238,0.86025864,0.10486138,3.0587883
1.4608013e-10,0.14999999,-0.2703182,-0.47474748,0.94933647,1.7468482,1.0219306,-0.15906237,,-0.19795299,40800,2040,0.9506511,3.0775323,,1.329364,0.9939298,0.9506511,4810.610022544861,-0.63367116,213.82812,0.8603023,0.10481769,2.9857528
1.4593704e-10,0.14999999,0.4978501,0.5555556,0.9466717,2.0634785e-07,1.0181446,-0.24127541,,-0.19758713,40820,2041,0.9506511,20.899342,,1.3292376,0.9939298,0.9506511,4813.655525445938,-0.6334683,213.84656,0.86034465,0.10477537,8.8506823e-07
1.4579411e-10,0.14999999,-0.16796575,-0.37373737,0.4119463,2.9448397,1.0280683,-1.9667528,,-0.19807696,40840,2042,0.9506511,3.103942,,1.3288696,0.9939298,0.9506511,4817.815223932266,-0.6341139,214.39966,0.86012506,0.10499495,8.8603775e-07
1.4565144e-10,0.14999999,-0.22882508,-0.23232323,0.9418371,2.8526254,1.0136709,-0.4267968,,-0.19712546,40860,2043,0.9506511,3.7346106,,1.3286953,0.9939298,0.9506511,4820.812247276306,-0.6339988,214.42297,0.86016506,0.10495496,3.7170727
1.4550897e-10,0.14999999,-0.41845864,-0.25252524,0.94644684,3.0227256,1.0173392,-0.30333397,,-0.1962195,40880,2044,0.9506511,3.5803938,,1.3286834,0.9939298,0.9506511,4823.802711725235,-0.6338305,214.44165,0.86020726,0.10491276,3.557412
1.4536668e-10,0.14999999,0.086074024,0.25252524,0.9480603,0.0030061887,0.9823814,-0.13917725,,-0.19523089,40900,2045,0.9506511,14.167271,,1.3284014,0.9939298,0.9506511,4826.797618865967,-0.6335804,214.45874,0.86025023,0.10486978,0.00013810175
1.4522461e-10,0.14999999,-0.39009285,-0.37373737,0.6685391,2.937902,1.0282127,-1.1951606,,-0.19571829,40920,2046,0.9506511,3.098462,,1.3283303,0.9939298,0.9506511,4829.794527769089,-0.63386434,214.75525,0.86015654,0.10496348,0.080056265
1.4508277e-10,0.14999999,-0.26116124,-0.3939394,0.94882655,2.7417693,1.0283145,-0.14375392,,-0.19477203,40940,2047,0.9506511,3.0702887,,1.328298,0.9939298,0.9506511,4833.011177301407,-0.63361144,214.7716,0.86019987,0.10492015,3.0697823
1.4494111e-10,0.14999999,-0.10702543,-0.2929293,0.94634515,3.2126484,1.0234854,-0.25034356,,-0.19392192,40960,2048,0.9506511,3.3404322,,1.3282669,0.9939298,0.9506511,4836.011909723282,-0.63341063,214.7904,0.8602419,0.10487813,3.340425
1.4479967e-10,0.14999999,-0.11829632,0.01010101,0.93103004,0.3406948,0.9766721,-0.57904446,,-0.19284263,40980,2049,0.9506511,7.7413883,,1.3290515,0.9939298,0.9506511,4839.05974316597,-0.6333728,214.82446,0.86027646,0.10484356,3.4986181
1.4465844e-10,0.14999999,-0.24702811,-0.15151516,0.93788004,1.8730915,1.0022273,-0.5469412,,-0.1931643,41000,2050,0.9506511,4.5752945,,1.3291752,0.9939298,0.9506511,4842.640897035599,-0.6333425,214.8518,0.8603143,0.10480571,4.484382
1.4451741e-10,0.14999999,-0.47259486,-0.23232323,0.9458437,2.840139,1.0159072,-0.2695311,,-0.1927387,41020,2051,0.9506511,3.7144234,,1.3288593,0.9939298,0.9506511,4847.688043117523,-0.6331643,214.8711,0.860356,0.104764044,3.4656749
1.443766e-10,0.14999999,-0.3999162,-0.35353535,0.94894344,3.0766058,1.028632,-0.14325714,,-0.19184235,41040,2052,0.9506511,3.125789,,1.3279144,0.9939298,0.9506511,4850.752292633057,-0.63291794,214.8872,0.8603991,0.10472089,2.2399082
1.4423597e-10,0.14999999,-0.30944446,-0.43434343,0.9485256,2.2568154,1.0264183,-0.1389953,,-0.19083136,41060,2053,0.9506511,3.0492826,,1.327906,0.9939298,0.9506511,4853.754583120346,-0.6326636,214.90381,0.86044204,0.104677975,2.9767685
1.4409557e-10,0.14999999,-0.2802566,-0.3131313,0.9477906,3.21492,1.0267541,-0.18876417,,-0.19021967,41080,2054,0.9506511,3.240438,,1.3280007,0.9939298,0.9506511,4856.9517233371735,-0.63243484,214.92126,0.86048454,0.10463548,3.2111964
1.4395536e-10,0.14999999,-0.25124303,-0.3131313,0.94631,3.2114587,1.0271217,-0.21973504,,-0.18914242,41100,2055,0.9506511,3.236909,,1.3279815,0.9939298,0.9506511,4860.001289606094,-0.6322211,214.94006,0.8605263,0.104593694,3.234583
1.4381536e-10,0.14999999,-0.28843045,-0.2929293,0.94475275,3.1938949,1.0253502,-0.25863215,,-0.18806739,41120,2056,0.9506511,3.319453,,1.3279715,0.9939298,0.9506511,4863.044078350067,-0.63202643,214.96033,0.86056733,0.104552686,3.3141365
1.4367557e-10,0.14999999,-0.22987494,-0.2929293,0.9477755,3.1904922,1.0257134,-0.20774949,,-0.1870014,41140,2057,0.9506511,3.3157141,,1.3279414,0.9939298,0.9506511,4866.31517457962,-0.63180804,214.97766,0.8606097,0.10451031,3.2722611
1.4353596e-10,0.14999999,-0.13989353,-0.27272728,0.9441086,3.1160421,1.0234816,-0.29109943,,-0.1859376,41160,2058,0.9506511,3.4175231,,1.3279258,0.9939298,0.9506511,4871.418778181076,-0.63163024,214.99866,0.86065036,0.10446966,3.4160116
1.4339657e-10,0.14999999,-0.38611287,-0.23232323,0.93961334,2.8179922,1.0174699,-0.4838715,,-0.18491042,41180,2059,0.9506511,3.6902559,,1.327828,0.9939298,0.9506511,4877.205698490143,-0.6315472,215.02417,0.8606887,0.10443133,3.5687056
1.432574e-10,0.14999999,-0.8980869,-1.0,0.94893104,7.628507e-05,0.9650301,-0.13719471,,-0.18402828,41200,2060,0.9506511,6.5424213,,1.3277535,0.9939298,0.9506511,4880.174732208252,-0.63129896,215.04028,0.86073154,0.104388475,0.00070364616
1.4311842e-10,0.14999999,-0.16305475,-0.2929293,0.9484297,3.1825647,1.0260835,-0.36134827,,-0.18451357,41220,2061,0.9506511,3.3060486,,1.3272384,0.9939298,0.9506511,4883.15155673027,-0.6311852,215.05688,0.8607741,0.10434592,0.0011153369
1.4297961e-10,0.14999999,-0.2925597,-0.23232323,0.94181436,2.813896,1.0175841,-0.4251864,,-0.18345566,41240,2062,0.9506511,3.68368,,1.3271538,0.9939298,0.9506511,4888.049934148788,-0.6310729,215.08032,0.8608134,0.10430664,3.6573648
1.4284104e-10,0.14999999,-0.1401193,-0.2929293,0.9456342,3.1764069,1.026577,-0.19833393,,-0.18257679,41260,2063,0.9506511,3.2986536,,1.3270174,0.9939298,0.9506511,4891.398796081543,-0.63085485,215.09985,0.86085445,0.10426557,3.243044
1.4270266e-10,0.14999999,-0.29136968,-0.21212122,0.9356476,2.6004207,1.0147328,-0.47977605,,-0.18152289,41280,2064,0.9506511,3.8505917,,1.327001,0.9939298,0.9506511,4894.75535941124,-0.63076884,215.12927,0.8608907,0.10422933,3.8295655
1.4256449e-10,0.14999999,-0.1645084,-0.27272728,0.94796425,3.0999131,1.0245737,-0.19768001,,-0.18074816,41300,2065,0.9506511,3.3953063,,1.32677,0.9939298,0.9506511,4898.099217414856,-0.63055223,215.14636,0.8609329,0.10418713,3.216
1.4242652e-10,0.14999999,-0.98337615,-1.0,0.9421661,7.595803e-05,0.9645306,-0.4171917,,-0.17973226,41320,2066,0.9506511,6.5407057,,1.3267716,0.9939298,0.9506511,4901.080787658691,-0.63043725,215.16943,0.86097217,0.10414785,7.3988804e-07
1.4228874e-10,0.14999999,0.003701523,-0.21212122,0.9477814,2.597025,1.0153536,-0.5055362,,-0.18021615,41340,2067,0.9506511,3.8433113,,1.3267725,0.9939298,0.9506511,4906.487556695938,-0.6303942,215.18677,0.8610142,0.10410583,8.009995e-06
1.4215117e-10,0.14999999,-0.69411504,-1.0,0.84922594,7.593616e-05,0.9647013,-0.91878617,,-0.17944418,41360,2068,0.9506511,6.526375,,1.326391,0.9939298,0.9506511,4912.636488437653,-0.6305266,215.30261,0.86100847,0.10411155,1.2626211e-09
1.4201378e-10,0.14999999,0.00713405,-0.13131313,0.94932884,1.5917509,1.0005555,-0.2517371,,-0.17992759,41380,2069,0.9506511,4.826747,,1.326337,0.9939298,0.9506511,4916.397060871124,-0.63036096,215.31848,0.8610512,0.104068816,0.0030007823
1.4187661e-10,0.14999999,0.1681241,-0.030303031,0.84846383,0.5739993,0.9833978,-0.9292842,,-0.17964175,41400,2070,0.9506511,6.7577505,,1.3263913,0.9939298,0.9506511,4921.620493650436,-0.63050544,215.43518,0.86104506,0.104074955,6.529435
1.4173962e-10,0.14999999,-0.65338194,-0.8181818,0.5519174,0.009779805,0.98440987,-1.4419581,,-0.17984748,41420,2071,0.9506511,3.6224613,,1.3259354,0.9939298,0.9506511,4925.143748521805,-0.63090557,215.84827,0.8608958,0.104224205,4.598084e-09
1.4160284e-10,0.14999999,-0.6045763,-0.65656567,0.949668,0.21387447,0.99504036,-0.23275408,,-0.1803255,41440,2072,0.9506511,3.3709564,,1.3261414,0.9939298,0.9506511,4931.281713962555,-0.63072115,215.86365,0.8609387,0.10418129,3.3558674
1.4146626e-10,0.14999999,-0.69958484,-0.65656567,0.94937277,0.21395561,0.99539137,-0.20612814,,-0.18070479,41460,2073,0.9506511,3.3671052,,1.3260393,0.9939298,0.9506511,4936.98220705986,-0.630519,215.87964,0.8609813,0.10413873,3.077893
1.4132986e-10,0.14999999,-0.5931562,-0.65656567,0.949264,0.21403673,0.99584234,-0.2522282,,-0.18108386,41480,2074,0.9506511,3.363267,,1.3260329,0.9939298,0.9506511,4942.986940383911,-0.63033885,215.89539,0.8610239,0.104096115,3.2847288
1.4119368e-10,0.14999999,-0.9382582,-0.6363636,0.94966894,0.29017273,0.9982821,-0.19803034,,-0.18146272,41500,2075,0.9506511,3.32625,,1.3259169,0.9939298,0.9506511,4948.672336816788,-0.6301327,215.91089,0.8610666,0.10405344,3.1103199
1.4105771e-10,0.14999999,0.030318461,0.13131313,0.9478549,0.043820206,0.96590096,-0.41511238,,-0.18180469,41520,2076,0.9506511,11.059772,,1.325879,0.9939298,0.9506511,4954.7149403095245,-0.6300301,215.92798,0.8611084,0.104011595,3.6688885e-11
1.4092191e-10,0.14999999,-0.077540666,-0.030303031,0.8847226,0.5755071,0.98471415,-1.0057681,,-0.18226516,41540,2077,0.9506511,6.7371917,,1.3259656,0.9939298,0.9506511,4962.446669578552,-0.63022816,216.00842,0.8611198,0.10400021,6.7011805
1.4078631e-10,0.14999999,-0.010050476,-0.09090909,0.9282987,1.1206651,0.9949398,-0.6507841,,-0.18246946,41560,2078,0.9506511,5.4769254,,1.3258023,0.9939298,0.9506511,4967.13115978241,-0.6302458,216.04529,0.8611521,0.103967905,5.0783887
1.4065091e-10,0.14999999,0.011194445,-0.09090909,0.90077144,1.1206001,0.9957767,-0.8647176,,-0.18241143,41580,2079,0.9506511,5.465157,,1.3258438,0.9939298,0.9506511,4971.705588817596,-0.63036126,216.10962,0.8611712,0.10394883,5.4608674
1.4051571e-10,0.14999999,0.21109065,-0.05050505,0.8673023,0.7318331,0.9905015,-0.93405473,,-0.18235345,41600,2080,0.9506511,6.248892,,1.3258578,0.9939298,0.9506511,4977.750694990158,-0.6305096,216.2074,0.8611741,0.10394591,6.2191925
1.403807e-10,0.14999999,-0.780129,-0.8181818,0.5318451,0.0098056095,0.9842713,-1.5454627,,-0.18248232,41620,2081,0.9506511,3.6210465,,1.324846,0.9939298,0.9506511,4983.228179931641,-0.63095415,216.64075,0.86101586,0.10410416,7.442683e-10
1.4024587e-10,0.14999999,-1.0696162,-0.67676765,0.94902545,0.15538937,0.9938334,-0.28611857,,-0.18295804,41640,2082,0.9506511,3.3938313,,1.3248723,0.9939298,0.9506511,4986.592764854431,-0.6307962,216.65674,0.8610582,0.10406184,2.7923603
1.4011124e-10,0.14999999,-0.96644795,-1.0,0.94704145,7.623438e-05,0.9646371,-0.81466264,,-0.18336359,41660,2083,0.9506511,6.5521526,,1.325629,0.9939298,0.9506511,4989.6232788562775,-0.63088775,216.6748,0.8610995,0.104020536,5.393239
1.3997682e-10,0.14999999,-0.971957,-1.0,0.9480756,7.627095e-05,0.9646893,-0.46752116,,-0.18384351,41680,2084,0.9506511,6.5347424,,1.325133,0.9939298,0.9506511,4992.793407678604,-0.6308266,216.6919,0.86114115,0.10397887,4.1399603
1.3984257e-10,0.14999999,-1.0999551,-1.0,0.9477209,7.630755e-05,0.96478146,-0.4779095,,-0.1843232,41700,2085,0.9506511,6.517443,,1.3246763,0.9939298,0.9506511,4998.256088018417,-0.6307705,216.70935,0.8611827,0.10393733,4.2148557
1.3970854e-10,0.14999999,-0.91590333,-1.0,0.9466669,7.6344164e-05,0.9655453,-0.96800077,,-0.18480268,41720,2086,0.9506511,6.500249,,1.3248558,0.9939298,0.9506511,5002.964583396912,-0.6309494,216.72778,0.8612237,0.10389632,5.607806
1.3957467e-10,0.14999999,0.27806792,0.11111111,0.9484049,0.06464401,0.97002786,-0.37982723,,-0.1852819,41740,2087,0.9506511,10.425768,,1.3245685,0.9939298,0.9506511,5006.0022003650665,-0.630846,216.7445,0.8612654,0.1038546,2.5722302e-10
1.3944103e-10,0.14999999,0.00021016598,0.41414142,0.5123524,2.974596e-05,1.0264343,-1.6848779,,-0.18572998,41760,2088,0.9506511,17.803202,,1.3256278,0.9939298,0.9506511,5010.7202734947205,-0.63136566,217.19727,0.86109835,0.10402167,9.502858
1.3930754e-10,0.14999999,0.20318793,-0.07070707,0.9016442,0.9173432,0.9939473,-0.8958905,,-0.18620877,41780,2089,0.9506511,5.8282204,,1.3251507,0.9939298,0.9506511,5015.621387958527,-0.6314811,217.26074,0.8611178,0.10400224,5.825884
1.3917427e-10,0.14999999,-0.8678906,-0.8181818,0.53329414,0.009842607,0.985022,-1.5225613,,-0.18624833,41800,2090,0.9506511,3.6134412,,1.3245213,0.9939298,0.9506511,5019.517400979996,-0.6319108,217.69263,0.86096084,0.10415918,1.0427622e-09
1.3904118e-10,0.14999999,0.9827111,1.0,0.94862914,9.905459e-17,1.080398,-0.3326681,,-0.18672197,41820,2091,0.9506511,56.091522,,1.3245395,0.9939298,0.9506511,5025.516032457352,-0.63177496,217.70898,0.86100286,0.104117155,7.885783e-34
1.3890829e-10,0.14999999,-0.88088554,-0.83838385,0.07623372,0.006174782,0.9843261,-2.6271355,,-0.1872001,41840,2092,0.9506511,3.654616,,1.3245177,0.9939298,0.9506511,5030.487665891647,-0.6326946,218.59802,0.86062765,0.10449237,3.6253816e-31
1.3877559e-10,0.14999999,0.27755323,0.17171717,0.94842577,0.019315425,0.97566617,-0.3425191,,-0.18767504,41860,2093,0.9506511,12.065737,,1.3244808,0.9939298,0.9506511,5034.861705064774,-0.63256365,218.61462,0.8606697,0.104450345,7.595251e-11
1.3864306e-10,0.14999999,-0.66129994,-0.83838385,0.5093267,0.0061806086,0.98477197,-1.6765103,,-0.18814348,41880,2094,0.9506511,3.651731,,1.3244811,0.9939298,0.9506511,5038.958320379257,-0.63307446,219.07043,0.8605018,0.10461819,1.36266545e-11
1.3851074e-10,0.14999999,-0.6412762,-0.8181818,0.9499782,0.009865961,0.9855209,-0.23566423,,-0.18861797,41900,2095,0.9506511,3.603382,,1.3236392,0.9939298,0.9506511,5042.551969766617,-0.6328924,219.08557,0.86054456,0.104575455,1.9482161
