LQGsigma_higher,TimeElapsed,LQGmu1_actor,ReturnLastEpisode,IWMean,DenMISEMeanLog,Bound,ReturnStepMax,ReturnMax,LQGmu1_higher,ReturnMin,DenMISELogFirst,ReturnMean,ReturnAbsMax,Delta,IWMax,IWFirstEpisode,Regret/t,TimestepsSoFar,Regret,IWMin,Iteration,DenMISELogLast,IWLastEpisode
0.14999999,7454.054792881012,-0.20607033,0.94465375,1.0112439,-0.6058993,1.2643656,0.98907465,0.9456084,-0.53535354,,-0.5933709,0.8595861,0.9456084,8.289993e-11,3.005437,0.17873016,0.1055339,54160,285.78564,,2708,-0.12763543,2.9009502
0.14999999,7460.421054840088,0.2579475,0.9340163,1.0648957,-0.60584134,1.2638485,0.98907465,0.9456084,0.09090909,,-0.5936741,0.85961354,0.9456084,8.2838736e-11,10.634621,1.320571,0.10550648,54180,285.8169,,2709,-0.45964974,0.5932749
0.14999999,7467.106996297836,-0.4319316,0.48869035,1.0113212,-0.60622954,1.2635037,0.98907465,0.9456084,-0.5151515,,-0.59355587,0.8594766,0.9456084,8.2777604e-11,3.0053864,0.250297,0.10564339,54200,286.2937,,2710,-1.721161,2.5356301e-05
0.14999999,7471.715579748154,-0.5867665,0.9438168,1.0118731,-0.60605603,1.263484,0.98907465,0.9456084,-0.47474748,,-0.59383243,0.85950774,0.9456084,8.271655e-11,3.028154,0.46483365,0.10561228,54220,286.31494,,2711,-0.14704677,2.9579325
0.14999999,7474.848397254944,-0.8165742,0.9435861,1.0108918,-0.6058754,1.2633841,0.98907465,0.9456084,-0.53535354,,-0.5940298,0.85953885,0.9456084,8.265556e-11,3.000188,0.17884797,0.105581164,54240,286.33618,,2712,-0.12814513,2.8507633
0.14999999,7478.189923286438,-0.62932724,0.9425882,0.98848146,-0.60572666,1.2629639,0.98907465,0.9456084,-0.7777778,,-0.5943325,0.8595694,0.9456084,8.259466e-11,3.2512157,0.00076566555,0.10555065,54260,286.3589,,2713,-0.21292573,3.1824749
0.14999999,7483.30993771553,-0.69228196,0.94351333,1.0047508,-0.6055595,1.2631737,0.98907465,0.9456084,-0.61616164,,-0.59470075,0.85960037,0.9456084,8.2533806e-11,3.050655,0.038841028,0.10551965,54280,286.38037,,2714,-0.14042473,3.0488195
0.14999999,7487.366591930389,-0.4551274,0.94419664,1.0008888,-0.6053955,1.2631804,0.98907465,0.9456084,-0.65656567,,-0.59505486,0.8596315,0.9456084,8.2473015e-11,3.0959897,0.016234418,0.10548854,54300,286.40137,,2715,-0.16483602,3.048561
0.14999999,7491.669506311417,-0.40235734,0.94305724,1.0117087,-0.6052217,1.2629614,0.98907465,0.9456084,-0.5151515,,-0.5954171,0.8596623,0.9456084,8.24123e-11,2.9967766,0.25076327,0.10545772,54320,286.4231,,2716,-0.13417992,2.8075075
0.14999999,7496.138618469238,-0.4061383,0.9443459,1.0115573,-0.60505587,1.2629124,0.98907465,0.9456084,-0.45454547,,-0.59569293,0.85969347,0.9456084,8.235164e-11,3.0479326,0.6175188,0.10542655,54340,286.4441,,2717,-0.16563283,2.9543831
0.14999999,7500.813829421997,-0.6887705,0.94358295,1.0108924,-0.60488856,1.2629412,0.98907465,0.9456084,-0.43434343,,-0.59583366,0.8597242,0.9456084,8.2291056e-11,3.0822825,0.80422664,0.105395794,54360,286.46582,,2718,-0.16197379,3.0724547
0.14999999,7503.839836835861,0.2944677,0.94438165,1.0791479,-0.604722,1.2628634,0.98907465,0.9456084,0.25252524,,-0.59590566,0.85975534,0.9456084,8.2230535e-11,15.524005,0.13090134,0.10536468,54380,286.48657,,2719,-0.16250959,8.795409e-09
0.14999999,7508.369813680649,-0.46178,0.47832146,1.0005871,-0.6051322,1.2624917,0.98907465,0.9456084,-0.65656567,,-0.5962252,0.8596152,0.9456084,8.217008e-11,3.09364,0.016253434,0.10550481,54400,286.97314,,2720,-1.7974811,2.9955608e-08
0.14999999,7511.493713617325,-0.5609665,0.9440768,1.011908,-0.6049572,1.2627609,0.98907465,0.9456084,-0.45454547,,-0.5965868,0.85964614,0.9456084,8.21097e-11,3.0443413,0.618071,0.105473876,54420,286.9944,,2721,-0.12955868,3.0239902
0.14999999,7516.525929689407,-0.26949054,0.94311523,1.0123264,-0.60477436,1.2626803,0.98907465,0.9456084,-0.5151515,,-0.59672713,0.8596769,0.9456084,8.204938e-11,2.989027,0.25109202,0.10544312,54440,287.0161,,2722,-0.11876366,2.8585095
0.14999999,7520.476797580719,-0.082931995,0.9378001,1.003655,-0.6046707,1.2623179,0.98907465,0.9456084,-0.35353535,,-0.5970022,0.85970557,0.9456084,8.1989124e-11,3.344376,1.9309828,0.10541445,54460,287.04346,,2723,-0.3345205,3.1763558
0.14999999,7523.788129091263,0.07037765,0.9132834,0.9992527,-0.6047348,1.2633948,0.98907465,0.9456084,-0.09090909,,-0.5966605,0.85972524,0.9456084,8.1928936e-11,6.2794895,4.464895,0.10539478,54480,287.0952,,2724,-0.7830744,5.8115172
0.14999999,7528.674374580383,0.056623768,0.6157092,1.0508558,-0.60496837,1.2628057,0.98907465,0.9456084,0.05050505,,-0.5953898,0.8596357,0.9456084,8.186882e-11,9.511229,1.9675605,0.10548431,54500,287.44482,,2725,-1.2397236,9.10778
0.14999999,7532.437958717346,0.011233337,0.5742874,1.0051163,-0.60516715,1.262397,0.98907465,0.9456084,-0.07070707,,-0.5950349,0.859531,0.9456084,8.180876e-11,6.6484394,4.1877065,0.10558903,54520,287.8357,,2726,-1.1964977,6.1373134
0.14999999,7537.418550252914,0.15891647,0.73036844,1.0120949,-0.60533184,1.2621453,0.98907465,0.9456084,-0.05050505,,-0.59386665,0.85948366,0.9456084,8.1748774e-11,7.051617,3.8588905,0.10563636,54540,288.0703,,2727,-1.0589668,7.0458965
0.14999999,7541.692162513733,0.20526049,0.5251736,1.0907588,-0.6056481,1.2624278,0.98907465,0.9456084,0.17171717,,-0.5928192,0.85936105,0.9456084,8.168885e-11,12.913796,0.47975263,0.105758965,54560,288.5105,,2728,-1.4790634,11.63018
0.14999999,7546.652689695358,-0.63008237,0.49729016,0.98740166,-0.60597664,1.2613261,0.98907465,0.9456084,-0.7777778,,-0.5930099,0.85922843,0.9456084,8.1628995e-11,3.2565038,0.00076465344,0.105891585,54580,288.97803,,2729,-1.5916829,6.1617835e-09
0.14999999,7549.97297668457,-0.5055492,0.94402015,1.006408,-0.6058103,1.2616655,0.98907465,0.9456084,-0.5959596,,-0.593376,0.8592595,0.9456084,8.15692e-11,3.0247269,0.058398683,0.10586053,54600,288.99927,,2730,-0.13905306,2.9783213
0.14999999,7553.75945019722,-0.57004964,0.94411504,1.0109833,-0.60562944,1.2616737,0.98907465,0.9456084,-0.53535354,,-0.5937208,0.8592906,0.9456084,8.150949e-11,2.988839,0.17879272,0.10582942,54620,289.02002,,2731,-0.11801292,2.9342575
0.14999999,7557.6980657577515,-0.67363197,0.9435196,1.0101224,-0.60544765,1.261698,0.98907465,0.9456084,-0.5555556,,-0.59402144,0.85932136,0.9456084,8.144982e-11,2.9922602,0.12543695,0.10579866,54640,289.042,,2732,-0.11998406,2.9846938
0.14999999,7561.38293170929,-0.58356076,0.9438472,1.0050714,-0.6052794,1.2616315,0.98907465,0.9456084,-0.61616164,,-0.5943415,0.8593523,0.9456084,8.139023e-11,3.0394864,0.038827077,0.10576773,54660,289.06323,,2733,-0.15538503,2.8868623
0.14999999,7565.099461078644,-0.49963227,0.9444279,1.0073324,-0.6051007,1.2616599,0.98907465,0.9456084,-0.5959596,,-0.5946931,0.8593834,0.9456084,8.13307e-11,3.016274,0.05847566,0.10573661,54680,289.08398,,2734,-0.121525176,2.9930425
0.14999999,7568.768710613251,-0.86197674,0.94205934,1.0117726,-0.60491943,1.2616134,0.98907465,0.9456084,-0.53535354,,-0.5950374,0.8594136,0.9456084,8.127123e-11,2.9808774,0.17902827,0.10570639,54700,289.10693,,2735,-0.11653619,2.9047923
0.14999999,7573.892621517181,0.035337225,0.9425399,1.0845318,-0.6047801,1.2609302,0.98907465,0.9456084,0.13131313,,-0.5953375,0.8594441,0.9456084,8.1211836e-11,11.688356,0.8270897,0.105675936,54720,289.1294,,2736,-0.23488404,1.0113991e-09
0.14999999,7577.664382696152,-0.6790526,0.6191992,1.0027705,-0.6049407,1.2608716,0.98907465,0.9456084,-0.6363636,,-0.5954007,0.8593563,0.9456084,8.115251e-11,3.0589437,0.025353052,0.10576373,54740,289.47534,,2737,-1.1280214,0.00036337873
0.14999999,7581.845226287842,-0.94829375,0.94402635,0.9877272,-0.6047757,1.2609891,0.98907465,0.9456084,-0.7777778,,-0.59575677,0.8593871,0.9456084,8.1093236e-11,3.2523758,0.0007667569,0.10573292,54760,289.49658,,2738,-0.15579283,2.502729
0.14999999,7586.315456151962,-0.96121275,0.9413136,0.98625237,-0.60467404,1.2613991,0.98907465,0.9456084,-1.0,,-0.5961216,0.8594171,0.9456084,8.1034034e-11,5.480588,5.213275e-07,0.10570294,54780,289.52026,,2739,-0.3134208,3.4287314
0.14999999,7591.463182687759,-1.1246544,0.94147927,0.98624295,-0.6045801,1.2611051,0.98907465,0.9456084,-1.0,,-0.5964866,0.859447,0.9456084,8.09749e-11,5.4716396,5.215179e-07,0.105673015,54800,289.5442,,2740,-0.33297452,3.5884624
0.14999999,7595.143285989761,-0.88825285,0.93868583,0.9867204,-0.60471493,1.2612649,0.98907465,0.9456084,-1.0,,-0.5968515,0.85947603,0.9456084,8.091582e-11,5.462729,5.2170793e-07,0.10564399,54820,289.5703,,2741,-0.95991486,4.917456
0.14999999,7599.18177485466,-0.92985886,0.9428718,0.98617756,-0.60459024,1.260709,0.98907465,0.9456084,-0.7979798,,-0.5972163,0.8595064,0.9456084,8.085681e-11,3.2742295,0.00043321785,0.10561359,54840,289.59253,,2742,-0.24890696,2.8462274
0.14999999,7605.54865694046,-0.8304055,0.9417921,0.98690355,-0.60447913,1.2611127,0.98907465,0.9456084,-1.0,,-0.5975808,0.85953635,0.9456084,8.0797875e-11,5.455786,5.2208867e-07,0.10558367,54860,289.61597,,2743,-0.28615886,3.174061
0.14999999,7609.546898841858,-0.9557296,0.9428243,0.9867906,-0.60434306,1.2609652,0.98907465,0.9456084,-0.7979798,,-0.5979453,0.8595666,0.9456084,8.0738985e-11,3.2710125,0.0004335338,0.10555339,54880,289.63843,,2744,-0.21779917,3.2304313
0.14999999,7615.165947198868,-0.9705929,0.9415302,0.98690444,-0.60424465,1.2607895,0.98907465,0.9456084,-1.0,,-0.5983095,0.85959655,0.9456084,8.068017e-11,5.4488707,5.2246924e-07,0.10552347,54900,289.66187,,2745,-0.32036722,3.5078244
0.14999999,7620.249660253525,-0.7938727,0.94127727,0.98682344,-0.60415524,1.2606744,0.98907465,0.9456084,-0.7979798,,-0.5986737,0.85962635,0.9456084,8.062142e-11,3.267807,0.0004338498,0.105493665,54920,289.68555,,2746,-0.34518477,1.9372094
0.14999999,7625.128937721252,-0.74690574,0.9432834,0.9871688,-0.6040138,1.2607224,0.98907465,0.9456084,-0.7979798,,-0.59903765,0.8596568,0.9456084,8.056273e-11,3.2651112,0.00043400767,0.10546321,54940,289.70728,,2747,-0.20203726,3.2538662
0.14999999,7629.654023647308,-0.72541124,0.94367975,0.98742694,-0.6038653,1.260689,0.98907465,0.9456084,-0.7979798,,-0.5994015,0.8596874,0.9456084,8.050411e-11,3.2624223,0.00043416562,0.10543263,54960,289.729,,2748,-0.1832414,3.014563
0.14999999,7634.483314752579,-0.03659662,0.9443767,1.01962,-0.6037136,1.2605984,0.98907465,0.9456084,-0.030303031,,-0.5997652,0.85971814,0.9456084,8.044556e-11,7.4995713,3.5167387,0.10540187,54980,289.74976,,2749,-0.17375973,6.8732326e-05
0.14999999,7638.96951174736,-0.09199989,0.8777606,1.0062623,-0.6038205,1.260632,0.98907465,0.9456084,-0.07070707,,-0.59885037,0.8597247,0.9456084,8.038705e-11,6.635111,4.2037153,0.10539532,55000,289.83716,,2750,-0.91620564,6.478772
0.14999999,7643.019714832306,-0.13863677,0.9166169,0.9967409,-0.6038729,1.2606308,0.98907465,0.9456084,-0.11111111,,-0.5976865,0.8597453,0.9456084,8.0328626e-11,5.8739157,4.6720586,0.105374694,55020,289.88574,,2751,-0.75414973,5.6081157
0.14999999,7646.923949718475,-0.72622764,0.9277934,0.9876048,-0.60388243,1.2605965,0.98907465,0.9456084,-0.7979798,,-0.59635305,0.8597701,0.9456084,8.0270256e-11,3.2632966,0.0004328441,0.1053499,55040,289.92285,,2752,-0.62642837,0.00031715198
0.14999999,7651.2220187187195,-0.13989711,0.9437451,0.9936885,-0.603731,1.2605413,0.98907465,0.9456084,-0.13131313,,-0.5967162,0.8598007,0.9456084,8.0211955e-11,5.53033,4.7913804,0.10531932,55060,289.9441,,2753,-0.1745254,0.0012159192
0.14999999,7654.887465238571,-0.22599778,0.9296724,0.99172336,-0.60374033,1.2605511,0.98907465,0.9456084,-0.15151516,,-0.5953405,0.859826,0.9456084,8.015371e-11,5.2121115,4.823469,0.10529399,55080,289.9795,,2754,-0.62209433,4.93956
0.14999999,7658.507695913315,-0.72423565,0.9347168,0.9877802,-0.6036771,1.2604973,0.98907465,0.9456084,-0.7979798,,-0.5939536,0.8598532,0.9456084,8.0095534e-11,3.2629843,0.00043180678,0.10526681,55100,290.01025,,2755,-0.4208069,0.002819173
0.14999999,7662.111171960831,0.59408337,0.94403213,0.9619984,-0.60352564,1.2604986,0.98907465,0.9456084,0.65656567,,-0.59431636,0.8598837,0.9456084,8.003742e-11,29.49747,2.5036322e-06,0.10523629,55120,290.03125,,2756,-0.17377593,1.2577527e-18
0.14999999,7667.006896734238,-0.4811892,0.3433892,0.99910635,-0.6041579,1.2604873,0.98907465,0.9456084,-0.67676765,,-0.5946792,0.8596964,0.9456084,7.997937e-11,3.1099083,0.010208314,0.10542363,55140,290.65308,,2757,-2.3051763,6.9023233e-15
0.14999999,7672.667592525482,-0.09760371,0.94331473,0.9897376,-0.6039848,1.260364,0.98907465,0.9456084,-0.1919192,,-0.5950381,0.85972667,0.9456084,7.992138e-11,4.6677866,4.640749,0.10539335,55160,290.6748,,2758,-0.12570785,0.46972746
0.14999999,7677.916920661926,-0.22161742,0.9217334,0.99096483,-0.6040357,1.2604594,0.98907465,0.9456084,-0.17171717,,-0.59371936,0.85974914,0.9456084,7.9863456e-11,4.9198575,4.7673187,0.10537088,55180,290.71826,,2759,-0.7338688,4.90369
0.14999999,7683.86870932579,-0.46552354,0.93411535,0.990481,-0.60397553,1.2602987,0.98907465,0.9456084,-0.1919192,,-0.5923553,0.85977614,0.9456084,7.980559e-11,4.655062,4.6283154,0.10534388,55200,290.74902,,2760,-0.4287761,4.0042567
0.14999999,7687.740352630615,-0.31166163,0.9426058,1.0086929,-0.6038081,1.2604096,0.98907465,0.9456084,-0.57575756,,-0.59104204,0.8598062,0.9456084,7.97478e-11,3.0067787,0.08613894,0.10531384,55220,290.77148,,2761,-0.13171759,2.3160539
0.14999999,7692.767021417618,-0.51894784,0.9401558,0.9977658,-0.60368437,1.2601801,0.98907465,0.9456084,-0.3131313,,-0.59137297,0.85983515,0.9456084,7.969006e-11,3.5736454,2.6669488,0.10528487,55240,290.79663,,2762,-0.27047127,3.4854765
0.14999999,7697.502711057663,-0.30435604,0.94359493,1.0117749,-0.6035097,1.2604054,0.98907465,0.9456084,-0.5151515,,-0.5907699,0.8598655,0.9456084,7.9632384e-11,2.9956894,0.24960063,0.10525453,55260,290.81836,,2763,-0.11850691,2.993275
0.14999999,7702.218892097473,-0.34034508,0.9395076,1.0065923,-0.6033885,1.260139,0.98907465,0.9456084,-0.3939394,,-0.5910414,0.8598943,0.9456084,7.957477e-11,3.1997492,1.2852821,0.10522574,55280,290.844,,2764,-0.2801102,2.9445453
0.14999999,7706.0511837005615,-0.434058,0.9410867,1.0005718,-0.60325134,1.2602247,0.98907465,0.9456084,-0.33333334,,-0.5909382,0.85992366,0.9456084,7.9517226e-11,3.4538035,2.2825704,0.10519636,55300,290.86792,,2765,-0.2303656,3.3449593
0.14999999,7710.140179157257,-0.6078645,0.9432673,1.0103108,-0.60308546,1.2602475,0.98907465,0.9456084,-0.43434343,,-0.59047467,0.8599538,0.9456084,7.9459744e-11,3.0866644,0.7999283,0.1051662,55320,290.88965,,2766,-0.14454359,3.0732121
0.14999999,7714.238797664642,-0.4371028,0.94399226,1.0118877,-0.60291034,1.2599642,0.98907465,0.9456084,-0.5151515,,-0.59054697,0.8599842,0.9456084,7.9402325e-11,2.9899988,0.24954501,0.1051358,55340,290.91064,,2767,-0.12874694,2.4990554
0.14999999,7719.041566133499,-0.21137398,0.94320846,1.0121452,-0.60273945,1.2599717,0.98907465,0.9456084,-0.47474748,,-0.5908181,0.86001426,0.9456084,7.934496e-11,3.0167744,0.4634346,0.10510576,55360,290.93262,,2768,-0.14143305,2.968696
0.14999999,7723.49988079071,-0.38662237,0.93604004,0.99447215,-0.60267913,1.2598543,0.98907465,0.9456084,-0.27272728,,-0.5910119,0.86004174,0.9456084,7.928765e-11,3.8445792,3.443726,0.10507828,55380,290.96167,,2769,-0.44775257,3.8277783
0.14999999,7728.93329000473,-0.5286839,0.9427465,1.0073695,-0.6025277,1.2597857,0.98907465,0.9456084,-0.3939394,,-0.5901301,0.86007166,0.9456084,7.9230414e-11,3.1876676,1.2841115,0.10504836,55400,290.98413,,2770,-0.17769955,3.1730435
0.14999999,7732.792447090149,-0.48787782,0.94396937,1.012481,-0.6023491,1.2597153,0.98907465,0.9456084,-0.4949495,,-0.5900276,0.8601019,0.9456084,7.9173244e-11,2.994307,0.34294394,0.10501814,55420,291.00537,,2771,-0.11463888,2.908191
0.14999999,7738.714517831802,-0.70509267,0.9432379,1.0127547,-0.60217035,1.2597538,0.98907465,0.9456084,-0.4949495,,-0.5902646,0.8601319,0.9456084,7.911613e-11,2.9921544,0.3430252,0.1049881,55440,291.0271,,2772,-0.1188492,2.9919322
0.14999999,7743.7102818489075,-0.5862414,0.94399196,1.0010458,-0.60200894,1.2595656,0.98907465,0.9456084,-0.65656567,,-0.59050155,0.8601621,0.9456084,7.905908e-11,3.0835116,0.016160674,0.10495794,55460,291.04834,,2773,-0.1673045,2.983674
0.14999999,7748.72989988327,-0.3253546,0.943976,1.0056148,-0.60183495,1.2595682,0.98907465,0.9456084,-0.61616164,,-0.59085625,0.86019236,0.9456084,7.900209e-11,3.030899,0.03869199,0.10492766,55480,291.06934,,2774,-0.1202512,2.94038
0.14999999,7753.649871587753,-0.5403615,0.94130343,1.0093541,-0.60170484,1.2593944,0.98907465,0.9456084,-0.41414142,,-0.59120274,0.8602215,0.9456084,7.8945156e-11,3.1222703,1.0236621,0.10489851,55500,291.09326,,2775,-0.24595639,2.8546748
0.14999999,7758.332750320435,-0.8676903,0.9441185,1.0126673,-0.60152507,1.2593598,0.98907465,0.9456084,-0.5151515,,-0.5911942,0.86025184,0.9456084,7.888829e-11,2.976602,0.24970657,0.10486817,55520,291.114,,2776,-0.11214167,2.933511
0.14999999,7762.408574819565,-0.47926447,0.942732,0.9870966,-0.60138977,1.2592908,0.98907465,0.9456084,-0.7979798,,-0.59146446,0.86028147,0.9456084,7.883149e-11,3.273696,0.00043073331,0.10483855,55540,291.13647,,2777,-0.23769398,3.0279481
0.14999999,7766.813356399536,0.20728442,0.94263303,0.97075534,-0.6012206,1.2592834,0.98907465,0.9456084,0.47474748,,-0.59182435,0.86031115,0.9456084,7.877475e-11,23.300465,0.000813551,0.10480887,55560,291.15918,,2778,-0.118822746,4.9281432e-09
0.14999999,7770.620534181595,-0.5725237,0.5136332,1.012779,-0.60159343,1.2592022,0.98907465,0.9456084,-0.47474748,,-0.59218395,0.8601864,0.9456084,7.871806e-11,3.0047638,0.46406803,0.10493362,55580,291.6106,,2779,-1.6055932,0.00042933197
0.14999999,7775.0197920799255,-0.21208581,0.94397897,1.0121751,-0.60141414,1.2591511,0.98907465,0.9456084,-0.53535354,,-0.59237677,0.8602165,0.9456084,7.8661445e-11,2.9721942,0.17855257,0.10490352,55600,291.63184,,2780,-0.11546967,2.894894
0.14999999,7781.031206130981,-0.32547635,0.93237996,0.99251187,-0.6013542,1.2589173,0.98907465,0.9456084,-0.25252524,,-0.59267217,0.86024255,0.9456084,7.860487e-11,4.0160108,3.8152127,0.10487747,55620,291.6643,,2781,-0.4466136,4.008648
0.14999999,7784.865924119949,-0.4331093,0.93988824,1.000995,-0.6012288,1.258836,0.98907465,0.9456084,-0.33333334,,-0.59166074,0.8602711,0.9456084,7.8548376e-11,3.4390714,2.2842202,0.10484892,55640,291.6897,,2782,-0.24443303,3.3913994
0.14999999,7789.815336227417,-0.6874703,0.9445034,1.0123947,-0.601062,1.2589346,0.98907465,0.9456084,-0.45454547,,-0.5911994,0.8603014,0.9456084,7.849194e-11,3.0272996,0.61475015,0.10481864,55660,291.7102,,2783,-0.13804267,3.022284
0.14999999,7793.54013633728,-0.63338774,0.9443445,1.0033243,-0.6008985,1.2587074,0.98907465,0.9456084,-0.6363636,,-0.5913378,0.8603316,0.9456084,7.8435564e-11,3.0509229,0.025250249,0.10478842,55680,291.73096,,2784,-0.15809977,2.9394991
0.14999999,7798.905837535858,-0.82202005,0.9436141,1.0036303,-0.6007295,1.258762,0.98907465,0.9456084,-0.6363636,,-0.59168786,0.8603614,0.9456084,7.837925e-11,3.048678,0.025259092,0.10475862,55700,291.7527,,2785,-0.13333835,3.0383754
0.14999999,7802.7421951293945,-0.8012639,0.94316286,0.9872892,-0.60059035,1.2590479,0.98907465,0.9456084,-0.7979798,,-0.5920378,0.8603912,0.9456084,7.832299e-11,3.275045,0.00043098023,0.10472882,55720,291.77466,,2786,-0.21633612,3.2598286
0.14999999,7806.599769115448,-1.0077972,0.9433452,0.98763233,-0.6004536,1.2590992,0.98907465,0.9456084,-0.7979798,,-0.5923965,0.86042094,0.9456084,7.8266796e-11,3.2723737,0.000431135,0.104699075,55740,291.7964,,2787,-0.20674433,3.2696605
0.14999999,7810.443696737289,-0.8575869,0.9411815,0.98567975,-0.6004008,1.2591898,0.98907465,0.9456084,-1.0,,-0.5927551,0.86044997,0.9456084,7.821066e-11,5.5228195,5.195754e-07,0.10467005,55760,291.82007,,2788,-0.4407612,4.1271687
0.14999999,7815.415703296661,-0.8830878,0.9426883,0.987877,-0.60027397,1.2590175,0.98907465,0.9456084,-0.7979798,,-0.5931137,0.86047935,0.9456084,7.815458e-11,3.2691975,0.00043144432,0.10464066,55780,291.84277,,2789,-0.23133267,3.0973854
0.14999999,7819.830760478973,-0.7700723,0.94263387,0.98808646,-0.60015136,1.2589433,0.98907465,0.9456084,-0.7979798,,-0.59347206,0.8605089,0.9456084,7.809857e-11,3.2665408,0.00043159886,0.1046111,55800,291.865,,2790,-0.24617581,2.8961816
0.14999999,7824.144850969315,-0.67933273,0.9433658,0.98839253,-0.6000092,1.2589622,0.98907465,0.9456084,-0.7979798,,-0.5938302,0.8605386,0.9456084,7.8042614e-11,3.26389,0.00043175343,0.104581416,55820,291.88672,,2791,-0.19135463,3.1652398
0.14999999,7830.561428308487,-0.81798124,0.944578,0.98837465,-0.59985256,1.2586768,0.98907465,0.9456084,-0.7979798,,-0.59418833,0.8605686,0.9456084,7.798672e-11,3.2612457,0.0004319081,0.104551435,55840,291.90747,,2792,-0.15087031,2.2619493
0.14999999,7834.550889492035,-1.0381335,0.94336045,0.98871166,-0.59971714,1.2587259,0.98907465,0.9456084,-0.7979798,,-0.59454626,0.86059827,0.9456084,7.7930884e-11,3.2586074,0.00043206278,0.10452175,55860,291.92944,,2793,-0.20953344,3.2505515
0.14999999,7838.747404336929,-0.9453889,0.9401298,0.9856904,-0.59969836,1.2587111,0.98907465,0.9456084,-1.0,,-0.59490407,0.86062664,0.9456084,7.787511e-11,5.523486,5.2069294e-07,0.10449338,55880,291.9546,,2794,-0.5356385,4.399563
0.14999999,7842.42201089859,-1.1062883,0.9419245,0.98560804,-0.5995991,1.2583549,0.98907465,0.9456084,-1.0,,-0.59526193,0.8606557,0.9456084,7.781939e-11,5.5145617,5.208792e-07,0.10446429,55900,291.97778,,2795,-0.30765286,3.3856957
0.14999999,7845.842951774597,-0.8783174,0.9388547,0.9860528,-0.59969485,1.2584906,0.98907465,0.9456084,-1.0,,-0.5956196,0.86068374,0.9456084,7.776375e-11,5.5056705,5.210655e-07,0.10443628,55920,292.0039,,2796,-0.85247,4.8530264
0.14999999,7850.851321935654,-0.7711899,0.94256574,0.98867893,-0.5995709,1.2583064,0.98907465,0.9456084,-0.7979798,,-0.59597725,0.8607131,0.9456084,7.7708145e-11,3.2544854,0.0004326815,0.10440689,55940,292.02612,,2797,-0.23862888,2.9252648
0.14999999,7853.790686130524,-0.7190317,0.9439541,0.98898464,-0.5994283,1.2583281,0.98907465,0.9456084,-0.7979798,,-0.5963345,0.8607428,0.9456084,7.765261e-11,3.2518654,0.00043283607,0.10437721,55960,292.04736,,2798,-0.1887136,3.1611829
0.14999999,7858.294075965881,-0.83458596,0.9443613,0.98913807,-0.59927756,1.2582072,0.98907465,0.9456084,-0.7979798,,-0.5966917,0.86077267,0.9456084,7.759713e-11,3.2492514,0.00043299067,0.10434735,55980,292.0681,,2799,-0.16661459,2.7354321
0.14999999,7861.4228575229645,-1.1042013,0.9427781,0.98945546,-0.59914356,1.25824,0.98907465,0.9456084,-0.7979798,,-0.59704876,0.860802,0.9456084,7.7541716e-11,3.246643,0.00043314535,0.10431802,56000,292.09033,,2800,-0.2128635,3.1939774
0.14999999,7865.73913526535,-1.018003,0.93882984,0.986195,-0.59923327,1.258179,0.98907465,0.9456084,-1.0,,-0.5974057,0.86082983,0.9456084,7.748636e-11,5.504458,5.219971e-07,0.10429019,56020,292.11694,,2801,-0.8393517,4.836766
0.14999999,7870.945545434952,-0.9353395,0.94098264,0.98640704,-0.59918976,1.258101,0.98907465,0.9456084,-1.0,,-0.59776264,0.8608584,0.9456084,7.743106e-11,5.495625,5.221838e-07,0.10426164,56040,292.1411,,2802,-0.46327394,4.196509
0.14999999,7874.359039068222,0.88772917,0.941767,0.94202447,-0.5990839,1.257744,0.98907465,0.9456084,1.0,,-0.5981195,0.8608873,0.9456084,7.737582e-11,67.61649,8.1790103e-13,0.10423273,56060,292.1643,,2803,-0.28862748,2.5235428e-36
0.14999999,7878.097414016724,-0.822217,0.1345645,0.98627675,-0.59984124,1.2577076,0.98907465,0.9456084,-1.0,,-0.5984762,0.86062825,0.9456084,7.732064e-11,5.488782,5.2255643e-07,0.10449177,56080,292.99487,,2804,-2.6573992,1.5395972e-33
0.14999999,7883.208449602127,-0.847538,0.9424521,0.98964167,-0.59970605,1.2580364,0.98907465,0.9456084,-0.7979798,,-0.5988327,0.8606574,0.9456084,7.726552e-11,3.2437449,0.0004339187,0.10446262,56100,293.01758,,2805,-0.20638095,3.2268558
0.14999999,7888.226116895676,-0.6034857,0.94327074,0.9899354,-0.59957325,1.2580492,0.98907465,0.9456084,-0.7979798,,-0.59918904,0.8606869,0.9456084,7.721046e-11,3.2411532,0.0004340733,0.10443312,56120,293.0393,,2806,-0.21675937,3.1279025
0.14999999,7892.114082336426,-0.84986275,0.9446199,0.98957676,-0.5994071,1.257448,0.98907465,0.9456084,-0.7979798,,-0.5995452,0.86071676,0.9456084,7.7155456e-11,3.2385674,0.00043422793,0.10440326,56140,293.0598,,2807,-0.12293383,1.2975714
0.14999999,7897.359944820404,-0.7078125,0.94275254,0.98986495,-0.5992746,1.2574563,0.98907465,0.9456084,-0.7979798,,-0.5999012,0.86074597,0.9456084,7.7100513e-11,3.2359877,0.00043438264,0.10437405,56160,293.08252,,2808,-0.2163874,3.1103961
