IWMin,Delta,Iteration,ReturnAbsMax,LQGmu1_actor,Bound,ReturnMin,DenMISELogLast,Regret,Regret/t,LQGmu1_higher,ReturnStepMax,TimeElapsed,DenMISELogFirst,LQGsigma_higher,IWLastEpisode,IWMean,IWMax,ReturnLastEpisode,ReturnMax,IWFirstEpisode,TimestepsSoFar,DenMISEMeanLog,ReturnMean
,3.4512275e-11,4197,0.9512453,-0.2846169,1.2169886,,-0.28467914,311.91846,0.07431942,-0.35353535,0.9944956,14963.633200883865,-1.9044329,0.14999999,3.3973832,0.99242806,3.5538495,0.949388,0.9512453,0.0070158574,83940,-0.56907606,0.8908006
,3.4495833e-11,4198,0.9512453,-0.53335536,1.2169904,,-0.31787115,311.93604,0.07430589,-0.33333334,0.9944956,14968.930881023407,-1.9046695,0.14999999,3.4670804,0.9948586,3.572419,0.94741654,0.9512453,0.011854654,83960,-0.5690182,0.8908141
,3.4479405e-11,4199,0.9512453,-0.32428825,1.2166724,,-0.2710874,311.95117,0.074291766,-0.3939394,0.9944956,14974.33571267128,-1.9049048,0.14999999,2.2644677,0.98803145,3.532048,0.95024455,0.9512453,0.0023293872,83980,-0.56894857,0.89082825
,3.4462988e-11,4200,0.9512453,-0.29360333,1.216718,,-0.2957277,311.9673,0.07427788,-0.35353535,0.9944956,14979.608364343643,-1.9051424,0.14999999,3.5074892,0.9926293,3.5475245,0.9489581,0.9512453,0.007020837,84000,-0.5688864,0.89084214
,3.444658e-11,4201,0.9512453,-0.34256032,1.2167404,,-0.3103049,311.9839,0.07426417,-0.33333334,0.9944956,14984.90041923523,-1.9053788,0.14999999,3.5022624,0.9950608,3.566216,0.9485279,0.9512453,0.011863068,84020,-0.5688265,0.89085585
,3.443019e-11,4202,0.9512453,-0.19219221,1.2167974,,-0.28882816,311.99927,0.07425016,-0.35353535,0.9944956,14990.19074845314,-1.905614,0.14999999,3.54073,0.9930422,3.5432417,0.94957554,0.9512453,0.007024149,84040,-0.5687612,0.89086986
,3.4413805e-11,4203,0.9512453,-0.09746249,1.2166759,,-0.42989045,312.01904,0.07423723,-0.3131313,0.9944956,14995.484153747559,-1.9058503,0.14999999,2.9536562,0.9974608,3.5954523,0.94525236,0.9512453,0.019689288,84060,-0.5687299,0.8908828
,3.439744e-11,4204,0.9512453,-0.30768028,1.2163866,,-0.66337466,312.05103,0.074227154,-0.27272728,0.9944956,15002.67348575592,-1.9060835,0.14999999,2.6089284,1.0009887,3.715173,0.93325037,0.9512453,0.051328085,84080,-0.56875306,0.89089286
,3.4381078e-11,4205,0.9512453,-0.35375968,1.2164176,,-0.29998374,312.0664,0.07421321,-0.2929293,0.9944956,15009.077191829681,-1.9063091,0.14999999,3.5727296,0.9994746,3.6412141,0.9498264,0.9512453,0.032090746,84100,-0.5686889,0.8909068
,3.4364733e-11,4206,0.9512453,-0.1986472,1.2164049,,-0.28413916,312.083,0.0741995,-0.3131313,0.9944956,15014.371704339981,-1.9065393,0.14999999,3.4063427,0.9976516,3.5888422,0.94835436,0.9512453,0.01970286,84120,-0.5686213,0.8909205
,3.43484e-11,4207,0.9512453,-0.29369903,1.216372,,-0.4162721,312.104,0.0741868,-0.2929293,0.9944956,15019.690043210983,-1.9067724,0.14999999,3.3098993,0.9997494,3.6367278,0.9443593,0.9512453,0.032105617,84140,-0.56858575,0.8909332
,3.4332072e-11,4208,0.9512453,-0.20172155,1.2164191,,-0.30600226,312.1211,0.07417327,-0.2929293,0.9944956,15025.096295833588,-1.9070023,0.14999999,3.6116712,0.9999604,3.6344507,0.9479179,0.9512453,0.032113004,84160,-0.5685236,0.89094675
,3.4315762e-11,4209,0.9512453,-0.26136297,1.2164319,,-0.40985987,312.14722,0.07416183,-0.27272728,0.9944956,15031.987062454224,-1.9072324,0.14999999,3.582286,1.0018371,3.7037895,0.93909526,0.9512453,0.05138708,84180,-0.5684859,0.8909582
,3.429946e-11,4210,0.9512453,-0.11415878,1.2164817,,-0.3302387,312.16406,0.07414824,-0.27272728,0.9944956,15037.354485273361,-1.9074577,0.14999999,3.6897187,1.0020502,3.7014122,0.94827753,0.9512453,0.05139867,84200,-0.56842875,0.8909718
,3.4283177e-11,4211,0.9512453,-0.45224768,1.2163746,,-0.6109389,312.19336,0.07413757,-0.25252524,0.9944956,15042.996285200119,-1.907683,0.14999999,3.2016609,1.0034649,3.7972465,0.9357594,0.9512453,0.08076901,84220,-0.5684387,0.89098245
,3.4266895e-11,4212,0.9512453,-0.93310416,1.2160028,,-0.27845442,312.20776,0.07412344,-1.0,0.9944956,15050.332018613815,-1.9079013,0.14999999,0.0044682585,1.0185642,4.5463605,0.9506353,0.9512453,2.5215214e-14,84240,-0.568369,0.8909966
,3.425063e-11,4213,0.9512453,-0.6234251,1.2159296,,-0.11682393,312.22388,0.07410967,-0.27272728,0.9944956,15056.812960624695,-1.9081386,0.14999999,0.00018483351,1.0017902,3.6975038,0.9489547,0.9512453,0.05143368,84260,-0.5682575,0.89101034
,3.4234376e-11,4214,0.9512453,-0.7919302,1.215833,,-0.23392679,312.23926,0.07409567,-1.0,0.9944956,15063.282597780228,-1.9083638,0.14999999,0.14381966,1.018503,4.543615,0.9501068,0.9512453,2.5226854e-14,84280,-0.5681777,0.89102435
,3.4218135e-11,4215,0.9512453,-0.86154413,1.215556,,-0.11904598,312.25488,0.07408178,-0.8181818,0.9944956,15068.776968240738,-1.908601,0.14999999,2.9503183,1.011533,2.9622436,0.94942653,0.9512453,2.7318495e-10,84300,-0.5680669,0.89103824
,3.4201905e-11,4216,0.9512453,-0.9184757,1.2155647,,-0.09124846,312.27002,0.07406783,-0.8181818,0.9944956,15075.894640922546,-1.9088383,0.14999999,2.7944791,1.0116706,2.9608655,0.9499332,0.9512453,2.7324956e-10,84320,-0.567951,0.8910522
,3.4185686e-11,4217,0.9512453,0.84485847,1.215536,,-0.10455575,312.2859,0.07405406,0.8181818,0.9944956,15081.922661542892,-1.9090755,0.14999999,2.3069505e-29,0.9971101,44.65164,0.949234,0.9512453,0.010799963,84340,-0.56783843,0.89106596
,3.4169476e-11,4218,0.9512453,-0.96906954,1.215492,,-2.825962,313.04907,0.07421744,-1.0,0.9944956,15087.17010974884,-1.90931,0.14999999,6.3819187e-32,1.0183123,4.5429583,0.20186436,0.9512453,2.5250731e-14,84360,-0.56837523,0.8909026
,3.415328e-11,4219,0.9512453,-0.8317713,1.2155055,,-0.16200894,313.0652,0.07420367,-0.8181818,0.9944956,15092.800708293915,-1.9095471,0.14999999,1.8856162,1.0117613,2.9599907,0.9490367,0.9512453,2.7344352e-10,84380,-0.5682747,0.89091635
,3.4137096e-11,4220,0.9512453,-1.0798522,1.2155433,,-0.09795058,313.08032,0.07418966,-0.8181818,0.9944956,15098.747393131256,-1.9097841,0.14999999,2.9212985,1.0119292,2.9586167,0.9500531,0.9512453,2.735082e-10,84400,-0.56816053,0.89093035
,3.412092e-11,4221,0.9512453,-0.90765584,1.2157987,,-0.5141392,313.0974,0.07417613,-1.0,0.9944956,15104.05415892601,-1.910021,0.14999999,3.8598309,1.018807,4.5412254,0.9479645,0.9512453,2.5268702e-14,84420,-0.568145,0.8909439
,3.4104764e-11,4222,0.9512453,-1.1619644,1.2155349,,-0.097264715,313.11328,0.074162304,-1.0,0.9944956,15110.926099061966,-1.9102578,0.14999999,2.425281,1.0186483,4.5374203,0.94942623,0.9512453,2.5274679e-14,84440,-0.568029,0.8909577
,3.4088614e-11,4223,0.9512453,-1.1516037,1.2156639,,-1.0349774,313.13135,0.07414901,-1.0,0.9944956,15116.193580627441,-1.9104947,0.14999999,4.1795983,1.0189055,4.5336227,0.9470154,0.9512453,2.5280657e-14,84460,-0.56813544,0.890971
,3.4072474e-11,4224,0.9512453,-1.0811912,1.2157853,,-0.95448923,313.14917,0.07413566,-1.0,0.9944956,15122.365062713623,-1.9107314,0.14999999,4.1450806,1.0191549,4.5298324,0.9471674,0.9512453,2.5286686e-14,84480,-0.5682223,0.89098436
,3.4056345e-11,4225,0.9512453,-1.0844038,1.2158432,,-0.51800644,313.16626,0.07412219,-1.0,0.9944956,15128.36818933487,-1.9109682,0.14999999,3.8562639,1.0193354,4.526052,0.9480582,0.9512453,2.5292668e-14,84500,-0.5682059,0.8909978
,3.404023e-11,4226,0.9512453,-1.1200207,1.2159041,,-0.53334314,313.18335,0.07410872,-1.0,0.9944956,15133.863213539124,-1.9112048,0.14999999,3.8698416,1.0195194,4.522279,0.94792753,0.9512453,2.529865e-14,84520,-0.568193,0.8910113
,3.4024127e-11,4227,0.9512453,-0.6698984,1.2159998,,-0.73445845,313.20093,0.07409531,-1.0,0.9944956,15139.163372039795,-1.9114414,0.14999999,4.0250173,1.0197403,4.518513,0.94761294,0.9512453,2.5304635e-14,84540,-0.56822795,0.8910247
,3.4008033e-11,4228,0.9512453,-0.9713443,1.215259,,-0.20520696,313.21558,0.0740813,-1.0,0.9944956,15144.470585823059,-1.911678,0.14999999,0.2899339,1.0190781,4.514757,0.95042396,0.9512453,2.531062e-14,84560,-0.5681374,0.8910387
,3.3991955e-11,4229,0.9512453,-0.3576281,1.2151728,,-0.16153386,313.23193,0.07406759,-0.27272728,0.9944956,15149.784756183624,-1.9119145,0.14999999,6.0905375e-05,1.0011089,3.7082815,0.9490936,0.9512453,0.05162824,84580,-0.5680368,0.8910524
,3.397588e-11,4230,0.9512453,-0.27010214,1.215157,,-0.28328595,313.2483,0.07405394,-0.33333334,0.9944956,15155.216935157776,-1.9121387,0.14999999,3.4845924,0.9952638,3.553033,0.94839096,0.9512453,0.01194353,84600,-0.56796926,0.8910661
,3.3959825e-11,4231,0.9512453,-0.38525453,1.2152112,,-0.32296523,313.26758,0.07404101,-0.2929293,0.9944956,15161.083683013916,-1.9123722,0.14999999,3.6312149,0.99973816,3.6324608,0.94590765,0.9512453,0.032285903,84620,-0.5679124,0.891079
,3.3943775e-11,4232,0.9512453,-0.26194954,1.2151918,,-0.27993065,313.28247,0.07402706,-0.35353535,0.9944956,15168.287937879562,-1.912601,0.14999999,3.4409728,0.99321574,3.5301013,0.9501661,0.9512453,0.007073399,84640,-0.5678447,0.89109296
,3.3927743e-11,4233,0.9512453,-0.3669312,1.215225,,-0.32926002,313.29932,0.07401353,-0.3131313,0.9944956,15177.827854394913,-1.9128355,0.14999999,3.4876518,0.9980433,3.578782,0.94817585,0.9512453,0.019827304,84660,-0.5677899,0.8911065
,3.3911717e-11,4234,0.9512453,-0.28992608,1.2152307,,-0.2799279,313.3152,0.07399982,-0.33333334,0.9944956,15183.806035518646,-1.9130671,0.14999999,3.431593,0.9959663,3.5446029,0.94947493,0.9512453,0.01195463,84680,-0.56772244,0.8911202
,3.3895702e-11,4235,0.9512453,-0.16781217,1.21528,,-0.3056017,313.33276,0.07398653,-0.3131313,0.9944956,15189.130843162537,-1.9133004,0.14999999,3.567328,0.99841607,3.5744894,0.947421,0.9512453,0.019836525,84700,-0.5676616,0.8911335
,3.38797e-11,4236,0.9512453,-0.26342756,1.215182,,-0.4744149,313.35474,0.07397425,-0.27272728,0.9944956,15196.294509887695,-1.9135318,0.14999999,3.346759,1.0021267,3.6939402,0.94322306,0.9512453,0.051711813,84720,-0.56764007,0.89114577
,3.3863714e-11,4237,0.9512453,-0.27092722,1.215228,,-0.32550472,313.3745,0.07396138,-0.27272728,0.9944956,15201.61164188385,-1.9137557,0.14999999,3.675776,1.0023359,3.691593,0.94541067,0.9512453,0.05172339,84740,-0.5675825,0.89115864
,3.3847734e-11,4238,0.9512453,-0.3476838,1.2152714,,-0.31812447,313.39307,0.073948324,-0.2929293,0.9944956,15209.818838834763,-1.9139794,0.14999999,3.616651,1.000868,3.6174326,0.94653547,0.9512453,0.032337844,84760,-0.56752294,0.8911717
,3.3831764e-11,4239,0.9512453,-0.12495753,1.2152512,,-0.27997723,313.40845,0.073934495,-0.2929293,0.9944956,15215.175065517426,-1.9142077,0.14999999,3.2921314,1.0010024,3.6152005,0.9496155,0.9512453,0.03234522,84780,-0.56745493,0.8911855
,3.3815808e-11,4240,0.9512453,-1.254089,1.2151421,,-0.5796375,313.43115,0.073922455,-1.0,0.9944956,15220.472288370132,-1.914436,0.14999999,1.9355123e-07,1.019045,4.5227404,0.94252366,0.9512453,2.5380522e-14,84800,-0.56745756,0.89119756
,3.3799862e-11,4241,0.9512453,-0.92544603,1.2153109,,-1.9291618,313.44995,0.07390946,-1.0,0.9944956,15225.888020277023,-1.9146718,0.14999999,4.360773,1.0193443,4.518987,0.9462471,0.9512453,2.5386479e-14,84820,-0.5677745,0.89121056
,3.378393e-11,4242,0.9512453,-0.15569125,1.2150983,,-0.10757654,313.46558,0.07389569,-0.27272728,0.9944956,15233.132812738419,-1.9149076,0.14999999,0.00022898827,1.0026654,3.6865149,0.949518,0.9512453,0.051783,84840,-0.56766135,0.8912243
,3.3768006e-11,4243,0.9512453,-0.29328686,1.2150946,,-0.50007033,313.4878,0.07388353,-0.25252524,0.9944956,15238.708214998245,-1.9151311,0.14999999,3.5604184,1.0040998,3.7836704,0.942747,0.9512453,0.08137284,84860,-0.5676449,0.8912365
,3.3752095e-11,4244,0.9512453,-1.0138417,1.2150954,,-0.29969305,313.50415,0.07387,-1.0,0.9944956,15245.323204517365,-1.9153476,0.14999999,5.4306296e-05,1.0192295,4.517371,0.9486405,0.9512453,2.5403673e-14,84880,-0.5675807,0.89125
,3.373619e-11,4245,0.9512453,-0.4412164,1.2150785,,-0.25832525,313.52124,0.07385659,-0.25252524,0.9944956,15250.673185825348,-1.9155831,0.14999999,8.775398e-06,1.004238,3.7820814,0.9482843,0.9512453,0.08140963,84900,-0.5675036,0.8912634
,3.3720304e-11,4246,0.9512453,-0.8422637,1.2150607,,-0.27858135,313.53638,0.07384282,-1.0,0.9944956,15259.357536315918,-1.9157995,0.14999999,0.003407129,1.0193088,4.5146947,0.94971055,0.9512453,2.541516e-14,84920,-0.56743443,0.8912772
,3.3704428e-11,4247,0.9512453,0.32195175,1.2147559,,-0.09533433,313.552,0.073829055,0.5151515,0.9944956,15264.715441942215,-1.9160349,0.14999999,4.825452e-18,0.99266833,30.285133,0.9498188,0.9512453,3.3808625,84940,-0.5673188,0.89129096
,3.3688562e-11,4248,0.9512453,0.16297215,1.2150049,,-2.1067307,314.02368,0.073922634,0.25252524,0.9944956,15270.058099746704,-1.9154747,0.14999999,19.644554,0.9813828,19.868044,0.4937738,0.9512453,18.001442,84960,-0.5676835,0.8911974
,3.3672704e-11,4249,0.9512453,-0.24560487,1.2147226,,-1.6683239,314.40576,0.07399523,-0.2929293,0.9944956,15276.759028673172,-1.9114814,0.14999999,0.13913672,1.0010368,3.6113975,0.5826449,0.9512453,0.03225716,84980,-0.56794727,0.8911248
,3.3656862e-11,4250,0.9512453,0.04512605,1.2147646,,-0.34122422,314.42407,0.07398212,-0.27272728,0.9944956,15282.110901594162,-1.9117091,0.14999999,3.6805365,1.0029314,3.680672,0.9470275,0.9512453,0.051617645,85000,-0.5678936,0.8911379
,3.364103e-11,4251,0.9512453,0.13300672,1.2147529,,-1.2036173,314.6289,0.074012935,0.15151516,0.9944956,15287.52991604805,-1.9119322,0.14999999,6.891394,0.97822803,15.298753,0.76018304,0.9512453,15.090754,85020,-0.5680426,0.8911071
,3.3625207e-11,4252,0.9512453,-1.1485106,1.2146434,,-1.5560004,315.02246,0.07408804,-1.0,0.9944956,15292.881232976913,-1.9086238,0.14999999,5.1471275e-12,1.0189737,4.5162706,0.5716184,0.9512453,2.5233447e-14,85040,-0.56828034,0.891032
,3.3609397e-11,4253,0.9512453,-0.83921385,1.2147603,,-0.9285851,315.04053,0.074074924,-1.0,0.9944956,15298.284079313278,-1.908859,0.14999999,4.123271,1.0192164,4.5125403,0.9467555,0.9512453,2.5239368e-14,85060,-0.5683606,0.8910451
,3.3593597e-11,4254,0.9512453,-1.1574347,1.2143279,,-0.09723256,315.05615,0.074061155,-1.0,0.9944956,15303.797073602676,-1.9090941,0.14999999,1.6502404,1.0188781,4.508817,0.94986063,0.9512453,2.524529e-14,85080,-0.56824535,0.89105886
,3.3577807e-11,4255,0.9512453,-0.95879817,1.2144506,,-0.99440926,315.07373,0.07404792,-1.0,0.9944956,15310.199673891068,-1.909329,0.14999999,4.1445646,1.0191268,4.5051036,0.9471599,0.9512453,2.5251213e-14,85100,-0.56834114,0.8910721
,3.3562028e-11,4256,0.9512453,-1.2313374,1.2143102,,-0.14265692,315.0901,0.07403433,-1.0,0.9944956,15318.703936100006,-1.9095641,0.14999999,2.953864,1.0190955,4.501395,0.94898605,0.9512453,2.5257186e-14,85120,-0.56823665,0.8910857
,3.3546266e-11,4257,0.9512453,-1.3305999,1.2144679,,-1.6711503,315.1101,0.07402158,-1.0,0.9944956,15328.363281726837,-1.909799,0.14999999,4.3062396,1.0193826,4.4976964,0.9454009,0.9512453,2.5263112e-14,85140,-0.5684914,0.89109844
,3.3530508e-11,4258,0.9512453,-1.1108861,1.2146484,,-2.9366233,315.13184,0.07400936,-1.0,0.9944956,15334.625205278397,-1.910034,0.14999999,4.4193735,1.0196961,4.4940047,0.94296336,0.9512453,2.526904e-14,85160,-0.56904304,0.89111066
,3.3514767e-11,4259,0.9512453,-0.9627718,1.2147338,,-0.67372376,315.1494,0.07399607,-1.0,0.9944956,15339.985092639923,-1.9102688,0.14999999,3.9696062,1.0199041,4.49032,0.9477398,0.9512453,2.5274968e-14,85180,-0.56906307,0.89112395
,3.3499037e-11,4260,0.9512453,-1.0856633,1.2146014,,-0.14656226,315.16553,0.07398254,-1.0,0.9944956,15345.313028812408,-1.9105035,0.14999999,2.9860308,1.0198811,4.4866457,0.9489636,0.9512453,2.52809e-14,85200,-0.5689593,0.8911375
,3.348331e-11,4261,0.9512453,-0.88966507,1.2146615,,-0.53339726,315.18286,0.073969185,-1.0,0.9944956,15350.660583019257,-1.9107382,0.14999999,3.8516722,1.0200616,4.482976,0.9477972,0.9512453,2.528683e-14,85220,-0.5689461,0.89115083
,3.3467604e-11,4262,0.9512453,-0.6691046,1.2143595,,-0.08945349,315.19824,0.073955536,-1.0,0.9944956,15356.043511390686,-1.9109728,0.14999999,2.2191095,1.0198591,4.4793153,0.9493615,0.9512453,2.5292763e-14,85240,-0.56882924,0.8911645
,3.3451908e-11,4263,0.9512453,-0.24116595,1.2141237,,-0.21234126,315.21338,0.07394171,-0.27272728,0.9944956,15362.611633777618,-1.9112074,0.14999999,0.10016655,1.0024353,3.6886413,0.9502777,0.9512453,0.051591754,85260,-0.568741,0.8911783
,3.3436216e-11,4264,0.9512453,-0.14820963,1.2141733,,-0.3480122,315.23242,0.07392877,-0.27272728,0.9944956,15367.981234312057,-1.9114299,0.14999999,3.684216,1.0026448,3.6863172,0.9463176,0.9512453,0.051603235,85280,-0.5686885,0.89119124
,3.342054e-11,4265,0.9512453,-0.14857739,1.2141991,,-0.5187073,315.25732,0.07391733,-0.23232323,0.9944956,15375.745866060257,-1.9116523,0.14999999,3.817762,1.0049988,3.9165835,0.93978703,0.9512453,0.12510838,85300,-0.5686764,0.8912027
,3.340487e-11,4266,0.9512453,-0.17857341,1.2142581,,-0.51713115,315.28076,0.07390547,-0.21212122,0.9944956,15382.543749570847,-1.9118574,0.14999999,4.077905,1.0056261,4.0854936,0.9421033,0.9512453,0.18959005,85320,-0.56866324,0.89121455
,3.338922e-11,4267,0.9512453,-0.3294827,1.2143149,,-0.44811416,315.30518,0.073893905,-0.21212122,0.9944956,15389.293028593063,-1.9120474,0.14999999,4.060416,1.005858,4.0825415,0.94046485,0.9512453,0.18962608,85340,-0.5686335,0.8912261
,3.337357e-11,4268,0.9512453,-0.067489445,1.2141013,,-0.28319559,315.32104,0.073880255,-0.23232323,0.9944956,15395.155937433243,-1.9122373,0.14999999,2.8622274,1.0053779,3.9083529,0.9494428,0.9512453,0.12518157,85360,-0.56856567,0.89123976
,3.3357938e-11,4269,0.9512453,0.44821915,1.2141166,,-0.7604038,315.35596,0.073871195,0.05050505,0.9944956,15401.819245100021,-1.9124422,0.14999999,4.1753235,0.98258245,10.8716755,0.92987245,0.9512453,8.071152,85380,-0.5686092,0.8912488
,3.3342315e-11,4270,0.9512453,-0.877526,1.21364,,-2.316397,315.8828,0.07397723,-1.0,0.9944956,15408.013026237488,-1.9107876,0.14999999,1.5467724e-19,1.019199,4.483012,0.4385722,0.9512453,2.5288084e-14,85400,-0.5690227,0.8911428
,3.3326706e-11,4271,0.9512453,-0.21091692,1.2136233,,-0.08957048,315.89844,0.07396352,-0.23232323,0.9944956,15414.44888305664,-1.9110217,0.14999999,0.0002793451,1.0050131,3.906478,0.94964755,0.9512453,0.1250295,85420,-0.56890595,0.8911565
,3.3311104e-11,4272,0.9512453,-0.27281383,1.2136734,,-0.38692954,315.91846,0.07395095,-0.23232323,0.9944956,15420.434373617172,-1.9112265,0.14999999,3.8764825,1.0052279,3.9038222,0.9448003,0.9512453,0.12505512,85440,-0.5688624,0.8911691
,3.3295516e-11,4273,0.9512453,-0.06876439,1.2136481,,-0.31210792,315.93506,0.073937476,-0.25252524,0.9944956,15425.7926299572,-1.9114313,0.14999999,3.60075,1.0044507,3.769457,0.9487767,0.9512453,0.08107233,85460,-0.56880116,0.89118254
,3.3279934e-11,4274,0.9512453,0.081856966,1.2135721,,-0.75404644,315.96948,0.0739283,-0.21212122,0.9944956,15431.335391283035,-1.9116464,0.14999999,3.5806165,1.0058718,4.069335,0.9303441,0.9512453,0.18955006,85480,-0.5688434,0.8911917
,3.326437e-11,4275,0.9512453,0.023329332,1.2135961,,-1.3542044,316.26465,0.07398003,0.030303031,0.9944956,15436.799128770828,-1.911836,0.14999999,9.711624,0.98500836,10.041195,0.6701568,0.9512453,6.7396946,85500,-0.5690258,0.89114
,3.3248813e-11,4276,0.9512453,0.018569075,1.2136497,,-1.1096312,316.33936,0.07398027,-0.01010101,0.9944956,15442.040199041367,-1.9104946,0.14999999,7.8693647,0.9898598,8.52016,0.88999724,0.9512453,4.450009,85520,-0.56915593,0.89113975
,3.3233267e-11,4277,0.9512453,-0.047748268,1.2137214,,-1.0884199,316.4475,0.0739882,-0.030303031,0.9944956,15449.273550987244,-1.9096882,0.14999999,7.489665,0.99279964,7.825196,0.8571049,0.9512453,3.5184066,85540,-0.5692798,0.8911318
,3.321773e-11,4278,0.9512453,0.0200034,1.2137048,,-0.8260296,316.49,0.07398087,-0.07070707,0.9944956,15456.169854164124,-1.9090997,0.14999999,6.004431,0.99782246,6.6074705,0.9224963,0.9512453,2.0851066,85560,-0.5693416,0.89113915
,3.3202205e-11,4279,0.9512453,-0.12016368,1.2138965,,-1.0914907,316.56763,0.0739817,-0.05050505,0.9944956,15462.090636968613,-1.9088461,0.14999999,7.09362,0.99607444,7.174619,0.8877822,0.9512453,2.7317324,85580,-0.5694641,0.8911383
,3.3186696e-11,4280,0.9512453,0.030908488,1.2136986,,-0.5854127,316.59326,0.07397032,-0.11111111,0.9944956,15469.25761294365,-1.9084417,0.14999999,4.7672663,1.0023814,5.601978,0.9396183,0.9512453,1.149133,85600,-0.569469,0.8911497
,3.317119e-11,4281,0.9512453,-0.09912573,1.213866,,-1.1340622,316.67578,0.073972404,-0.05050505,0.9944956,15476.183409690857,-1.9084069,0.14999999,7.1345634,0.99668616,7.157385,0.88230544,0.9512453,2.7305326,85620,-0.56960046,0.8911476
,3.31557e-11,4282,0.9512453,0.07914208,1.2137954,,-0.6463848,316.70312,0.07396144,-0.09090909,0.9944956,15481.97802567482,-1.9080027,0.14999999,5.0686064,1.0011196,6.053753,0.9380855,0.9512453,1.5608258,85640,-0.5696191,0.8911586
,3.314022e-11,4283,0.9512453,-0.020739358,1.213531,,-1.3318765,316.9917,0.074011624,-0.07070707,0.9944956,15487.359568834305,-1.9078718,0.14999999,6.116947,0.99946153,6.565685,0.67632926,0.9512453,2.0825481,85660,-0.569797,0.8911084
,3.312475e-11,4284,0.9512453,0.08848636,1.2136452,,-0.9214744,317.06494,0.074011385,-0.07070707,0.9944956,15493.869982481003,-1.9076191,0.14999999,6.322862,0.99991065,6.557165,0.8919336,0.9512453,2.0820217,85680,-0.56987923,0.89110863
,3.310929e-11,4285,0.9512453,-0.13919975,1.2134018,,-1.3679941,317.37354,0.07406622,-0.030303031,0.9944956,15500.572207212448,-1.9073666,0.14999999,7.6339045,0.9962264,7.7462273,0.6563564,0.9512453,3.5102477,85700,-0.57006556,0.8910538
,3.309384e-11,4286,0.9512453,-0.8902007,1.2133418,,-0.5293776,317.39697,0.07405436,-1.0,0.9944956,15507.951994657516,-1.9067812,0.14999999,3.1883246e-07,1.0189626,4.4950914,0.9416704,0.9512453,2.518695e-14,85720,-0.5700571,0.89106566
,3.3078405e-11,4287,0.9512453,-0.6073464,1.213206,,-0.09382575,317.4126,0.07404065,-0.7979798,0.9944956,15515.529797077179,-1.9070145,0.14999999,2.4181771,1.0077649,3.0202446,0.94973195,0.9512453,6.9929407e-10,85740,-0.56994176,0.89107937
,3.3062976e-11,4288,0.9512453,-0.16437218,1.2131257,,-0.25594532,317.42676,0.07402676,-0.11111111,0.9944956,15521.251687765121,-1.9072477,0.14999999,0.014435212,1.0035455,5.5638666,0.9508413,0.9512453,1.1477617,85760,-0.56986666,0.89109325
,3.3047565e-11,4289,0.9512453,-0.18052396,1.2129892,,-0.4691234,317.44775,0.074014366,-0.13131313,0.9944956,15528.1665391922,-1.9072132,0.14999999,4.1496263,1.0048671,5.151538,0.94438255,0.9512453,0.8294383,85780,-0.5698426,0.89110565
,3.303216e-11,4290,0.9512453,-0.8923241,1.2129298,,-0.43469518,317.46802,0.07400191,-0.7979798,0.9944956,15534.014622688293,-1.907253,0.14999999,0.00085930654,1.0075984,3.0202303,0.9445938,0.9512453,6.994608e-10,85800,-0.56980985,0.8911181
,3.3016763e-11,4291,0.9512453,-0.026125595,1.2129028,,-0.094016224,317.4839,0.07398832,-0.15151516,0.9944956,15540.26054573059,-1.9074861,0.14999999,1.4764058e-05,1.0058837,4.7953844,0.94939834,0.9512453,0.58880675,85820,-0.56969714,0.8911317
,3.300138e-11,4292,0.9512453,-0.28749752,1.2129557,,-0.8959213,317.54443,0.07398522,-0.13131313,0.9944956,15545.91781449318,-1.9075819,0.14999999,5.0948324,1.0052755,5.1432776,0.9041883,0.9512453,0.8297442,85840,-0.569772,0.8911348
,3.2986003e-11,4293,0.9512453,-1.0257123,1.2128856,,-0.29972243,317.562,0.07397205,-1.0,0.9944956,15551.491084814072,-1.9076215,0.14999999,4.5244673e-05,1.0186205,4.497679,0.9477931,0.9512453,2.5208144e-14,85860,-0.5697081,0.891148
,3.2970644e-11,4294,0.9512453,-1.1553879,1.2128695,,-0.29227814,317.57886,0.073958695,-1.0,0.9944956,15557.377280712128,-1.9078544,0.14999999,3.5105336,1.0187193,4.4940176,0.948573,0.9512453,2.5214011e-14,85880,-0.5696391,0.8911613
,3.295529e-11,4295,0.9512453,-1.1699585,1.2129891,,-0.9762651,317.59668,0.0739457,-1.0,0.9944956,15563.517379283905,-1.9080873,0.14999999,4.1283674,1.0189626,4.4903655,0.94706565,0.9512453,2.5219879e-14,85900,-0.56972945,0.8911743
,3.2939953e-11,4296,0.9512453,-0.8759465,1.213117,,-1.0907767,317.615,0.07393271,-1.0,0.9944956,15570.716640472412,-1.9083201,0.14999999,4.1663885,1.0192144,4.4867206,0.94708,0.9512453,2.5225747e-14,85920,-0.5698464,0.8911873
,3.292462e-11,4297,0.9512453,-1.132787,1.2127843,,-0.0920489,317.63013,0.07391906,-1.0,0.9944956,15578.333595275879,-1.9085529,0.14999999,2.0714455,1.0189786,4.483083,0.9496475,0.9512453,2.5231619e-14,85940,-0.5697307,0.89120096
