IWFirstEpisode,LQGmu1_higher,ReturnLastEpisode,Regret,ReturnMax,IWMax,DenMISELogFirst,TimeElapsed,Bound,ReturnMean,LQGsigma_higher,delta,ReturnStepMax,DenMISEMeanLog,DenMISELogLast,ReturnMin,IWMean,LQGmu1_actor,Regret/t,IWMin,TimestepsSoFar,IWLastEpisode,Iteration,ReturnAbsMax
1.1420351e-05,-1.0,17.19982,2108.997,17.427792,5.800414,-0.5017867,615.2846233844757,27.970213,14.756301,0.14999999,1.8531536e-09,19.215563,-0.71633345,-0.88747054,,0.9959438,-1.0683674,2.6036997,,16200,5.0804462,810,17.427792
1.1434442e-05,-1.0,17.195803,2109.162,17.427792,5.766282,-0.50302047,616.3995888233185,27.958817,14.759308,0.14999999,1.8485864e-09,19.215563,-0.7163169,-0.69715405,,0.9972024,-0.93230844,2.6006927,,16220,4.813703,811,17.427792
0.9840086,0.020408163,17.253222,2109.2676,17.427792,8.604564,-0.50425273,617.5531985759735,27.959003,14.762381,0.14999999,1.8440361e-09,19.215563,-0.7158286,-0.31522268,,0.9573643,0.13925882,2.59762,,16240,6.3360015e-09,812,17.427792
2.6980526,-0.3877551,8.928086,2117.7002,17.427792,3.6419203,-0.5042724,618.921041727066,27.93005,14.755203,0.14999999,1.8395024e-09,19.215563,-0.7166724,-1.3564957,,1.0130014,-0.5037217,2.6047974,,16260,0.021549445,813,17.427792
6.254194e-05,0.46938777,17.390913,2117.668,17.427792,13.540708,-0.50218856,620.7225143909454,27.926033,14.758442,0.14999999,1.8349855e-09,19.215563,-0.7160682,-0.23680775,,1.0496314,0.48317775,2.6015587,,16280,2.447573e-09,814,17.427792
1.1438969e-05,-1.0,6.979074,2128.0488,17.427792,5.7538123,-0.5034162,621.9986796379089,27.917358,14.748898,0.14999999,1.8304852e-09,19.215563,-0.71711963,-1.6167653,,0.9965671,-0.73060495,2.611103,,16300,7.8807226e-21,815,17.427792
0.27820274,-0.59183675,17.355871,2128.0537,17.427792,3.3324242,-0.5046424,623.2810063362122,27.942047,14.752092,0.14999999,1.8260015e-09,19.215563,-0.7165258,-0.22752376,,1.0133547,-0.33630294,2.6079082,,16320,2.1766357,816,17.427792
2.701438,-0.3877551,17.158688,2128.255,17.427792,3.638232,-0.5055263,625.403678894043,27.937958,14.755037,0.14999999,1.8215346e-09,19.215563,-0.7160706,-0.35712716,,1.01545,-0.47638184,2.6049633,,16340,3.5839992,817,17.427792
1.3565077,-0.46938777,17.36375,2128.251,17.427792,3.4132745,-0.5034485,627.1223652362823,27.921486,14.758226,0.14999999,1.8170836e-09,19.215563,-0.71547633,-0.24433133,,1.0195792,-0.31868047,2.6017742,,16360,3.3920205,818,17.427792
3.3994117,-0.3469388,17.2531,2128.3584,17.427792,3.8017678,-0.50301325,629.2507312297821,27.91328,14.761272,0.14999999,1.8126491e-09,19.215563,-0.7150378,-0.37490466,,1.0121095,-0.3582983,2.5987282,,16380,3.801292,819,17.427792
2.6867957,-0.3877551,17.257391,2128.46,17.427792,3.6066296,-0.50009143,630.3604252338409,27.900887,14.7643175,0.14999999,1.8082306e-09,19.215563,-0.71454644,-0.3232457,,1.0180088,-0.375321,2.595683,,16400,3.6043625,820,17.427792
2.681287,-0.3877551,17.26838,2128.5527,17.427792,3.595215,-0.49803898,631.7528221607208,27.88947,14.767366,0.14999999,1.8038284e-09,19.215563,-0.7140241,-0.30265307,,1.0190892,-0.41954657,2.5926342,,16420,3.5872965,821,17.427792
1.9696952,-0.42857143,17.266933,2128.6455,17.427792,3.4586508,-0.4959957,633.3622078895569,27.87628,14.770408,0.14999999,1.799442e-09,19.215563,-0.7134542,-0.2636118,,1.022336,-0.29048264,2.589593,,16440,3.455556,822,17.427792
4.341163,-0.2244898,17.109718,2128.8955,17.427792,4.727309,-0.49481815,634.472466468811,27.877777,14.77325,0.14999999,1.7950718e-09,19.215563,-0.71305346,-0.4049566,,0.99714553,-0.20693202,2.586751,,16460,3.6195838,823,17.427792
4.279747,-0.26530612,16.710407,2129.546,17.427792,4.311165,-0.49077153,635.6198930740356,27.866312,14.7756,0.14999999,1.7907176e-09,19.215563,-0.7128676,-0.55563056,,1.0045025,-0.29372892,2.5844002,,16480,4.297739,824,17.427792
3.344754,-0.3469388,17.13946,2129.7666,17.427792,3.7358613,-0.48680395,636.7959580421448,27.860016,14.778466,0.14999999,1.786379e-09,19.215563,-0.71247625,-0.3932579,,1.0179765,-0.050797224,2.5815344,,16500,3.700699,825,17.427792
0.08101931,0.18367347,14.562323,2132.5635,17.427792,11.370808,-0.4839693,637.9438633918762,27.873806,14.778205,0.14999999,1.7820562e-09,19.215563,-0.7127211,-0.9315639,,0.9106896,0.22972244,2.5817957,,16520,1.9898218,826,17.427792
2.842691,-0.10204082,8.624179,2141.2998,17.427792,6.367874,-0.48508114,639.1198275089264,27.83893,14.770762,0.14999999,1.7777492e-09,19.215563,-0.7137613,-1.4803513,,0.9880116,-0.13629594,2.5892382,,16540,1.012682,827,17.427792
4.024259,-0.18367347,16.156519,2142.503,17.427792,5.1384497,-0.48285815,640.2898981571198,27.822351,14.772436,0.14999999,1.7734577e-09,19.215563,-0.71377045,-0.70726514,,0.9974396,-0.29592487,2.5875645,,16560,5.132362,828,17.427792
3.3194723,-0.3469388,17.269276,2142.5938,17.427792,3.7193508,-0.4792167,641.440452337265,27.813276,14.775449,0.14999999,1.7691818e-09,19.215563,-0.71337837,-0.38462666,,1.0176741,-0.46365657,2.5845518,,16580,3.6876028,829,17.427792
1.1134361e-05,-1.0,17.33051,2142.623,17.427792,5.818631,-0.47642604,642.56968998909,27.813042,14.778527,0.14999999,1.7649211e-09,19.215563,-0.7127833,-0.23599407,,0.9918626,-0.9655163,2.5814734,,16600,0.0056372117,830,17.427792
0.0043839556,-0.79591835,17.225037,2142.7578,17.427792,3.4145703,-0.47763014,643.694141626358,27.799759,14.781471,0.14999999,1.7606758e-09,19.215563,-0.71239674,-0.38186902,,1.0035558,-0.6954576,2.5785294,,16620,2.056205,831,17.427792
0.27111286,-0.59183675,17.385921,2142.7324,17.427792,3.33174,-0.4788275,644.8463501930237,27.79799,14.784601,0.14999999,1.7564461e-09,19.215563,-0.711818,-0.23332869,,1.0090537,-0.5507874,2.5753994,,16640,2.6456165,832,17.427792
1.324676,-0.46938777,17.38067,2142.712,17.427792,3.3668916,-0.4797029,645.98708319664,27.80001,14.787718,0.14999999,1.7522316e-09,19.215563,-0.7112199,-0.22197925,,1.0216018,-0.40974635,2.5722828,,16660,2.8660035,833,17.427792
1.9371092,-0.42857143,17.311283,2142.7598,17.427792,3.4256911,-0.47931367,647.2151076793671,27.79052,14.790744,0.14999999,1.7480322e-09,19.215563,-0.71065485,-0.2606264,,1.0240667,-0.48572075,2.5692568,,16680,3.424422,834,17.427792
0.8396219,-0.5102041,17.334007,2142.7861,17.427792,3.3158746,-0.478192,648.4004344940186,27.777992,14.79379,0.14999999,1.7438475e-09,19.215563,-0.71004516,-0.22466868,,1.0195961,-0.5256098,2.5662107,,16700,3.2855349,835,17.427792
0.0020704125,0.3469388,17.383701,2142.7627,17.427792,12.874526,-0.47838387,649.5464596748352,27.771229,14.796887,0.14999999,1.7396783e-09,19.215563,-0.70943207,-0.21617472,,0.9667633,0.5002581,2.5631132,,16720,1.4825461e-07,836,17.427792
0.49563122,-0.5510204,6.8261395,2153.296,17.427792,3.3030968,-0.47957686,650.7315080165863,27.76899,14.787365,0.14999999,1.7355238e-09,19.215563,-0.7105908,-1.6416769,,1.0158738,-0.30970705,2.5726357,,16740,2.9624264e-10,837,17.427792
3.322668,-0.3469388,17.263924,2153.3926,17.427792,3.7045493,-0.48017892,651.8708248138428,27.77583,14.790319,0.14999999,1.7313841e-09,19.215563,-0.71015626,-0.36151904,,1.0201303,-0.23054095,2.5696812,,16760,3.7020845,838,17.427792
2.8726667e-11,0.8367347,16.984337,2153.7676,17.427792,20.015461,-0.47741437,653.0515553951263,27.76453,14.792935,0.14999999,1.7272593e-09,19.215563,-0.70987654,-0.4945806,,0.94883233,0.8751521,2.5670652,,16780,4.4298565e-11,839,17.427792
4.2279954,-0.26530612,2.1314793,2168.996,17.427792,4.2617884,-0.47860554,654.2120513916016,27.76425,14.777863,0.14999999,1.7231493e-09,19.215563,-0.71151394,-2.026886,,1.0085142,-0.39161265,2.582138,,16800,5.6568214e-12,840,17.427792
2.6196284,-0.3877551,17.291666,2169.0654,17.427792,3.5125673,-0.4747746,655.3775858879089,27.75267,14.78085,0.14999999,1.7190539e-09,19.215563,-0.7109753,-0.26589322,,1.0256454,-0.7761087,2.5791502,,16820,3.4685755,841,17.427792
0.0043630614,-0.79591835,17.348127,2169.0771,17.427792,3.4323635,-0.47285292,656.526535987854,27.769327,14.783899,0.14999999,1.714973e-09,19.215563,-0.7103983,-0.2498,,1.0035968,-0.71544594,2.5761013,,16840,3.3846853,842,17.427792
0.011555016,-0.75510204,17.377142,2169.0596,17.427792,3.3920383,-0.47403467,657.6843430995941,27.749935,14.786976,0.14999999,1.7109066e-09,19.215563,-0.70983243,-0.23601754,,1.0064888,-0.76666373,2.5730247,,16860,3.2519417,843,17.427792
0.011568561,-0.75510204,17.363602,2169.0566,17.427792,3.3824515,-0.4752065,658.8490607738495,27.740078,14.790029,0.14999999,1.7068548e-09,19.215563,-0.70927167,-0.2422345,,1.0075567,-0.6917578,2.569972,,16880,3.3785462,844,17.427792
0.06490081,-0.67346936,17.373909,2169.042,17.427792,3.330761,-0.47637692,660.008642911911,27.735844,14.793087,0.14999999,1.7028177e-09,19.215563,-0.7086935,-0.22729708,,1.0091496,-0.6157754,2.5669136,,16900,3.3136356,845,17.427792
0.13763422,-0.63265306,17.377169,2169.0244,17.427792,3.3050761,-0.47748286,661.206268787384,27.722603,14.796142,0.14999999,1.6987943e-09,19.215563,-0.70810074,-0.21546426,,1.0105541,-0.7654604,2.563859,,16920,3.278269,846,17.427792
4.026726e-06,0.5510204,17.357738,2169.0273,17.427792,14.530567,-0.4785015,662.3815317153931,27.720045,14.799166,0.14999999,1.6947854e-09,19.215563,-0.7075312,-0.23555285,,1.0771983,0.31805345,2.560835,,16940,6.320936e-17,847,17.427792
0.004392958,-0.79591835,8.183644,2178.2031,17.427792,3.399631,-0.47968146,663.5560102462769,27.715563,14.791365,0.14999999,1.6907905e-09,19.215563,-0.70844585,-1.55397,,1.0065008,-0.84376514,2.568636,,16960,1.3288188e-11,848,17.427792
0.004398116,-0.79591835,17.316372,2178.247,17.427792,3.3900495,-0.4808548,664.7195775508881,27.702805,14.794338,0.14999999,1.6868099e-09,19.215563,-0.7079107,-0.25961834,,1.007398,-0.58407664,2.5656624,,16980,3.2769926,849,17.427792
0.13826105,-0.63265306,17.384134,2178.2236,17.427792,3.2934575,-0.48202682,665.8998517990112,27.694405,14.797385,0.14999999,1.6828433e-09,19.215563,-0.7073186,-0.21121377,,1.0113976,-0.6410122,2.5626154,,17000,3.1172714,850,17.427792
0.1384012,-0.63265306,17.386023,2178.1963,17.427792,3.2846055,-0.48303995,667.0592334270477,27.6865,14.800427,0.14999999,1.6788906e-09,19.215563,-0.7067237,-0.21166603,,1.0125028,-0.51930857,2.5595732,,17020,3.2814808,851,17.427792
0.84455633,-0.5102041,17.3537,2178.2031,17.427792,3.28998,-0.4840517,668.2191495895386,27.682823,14.803425,0.14999999,1.6749518e-09,19.215563,-0.70612776,-0.21069954,,1.0212066,-0.45469508,2.5565758,,17040,3.2773626,852,17.427792
1.3306918,-0.46938777,17.328722,2178.2344,17.427792,3.3234956,-0.48423398,669.3967063426971,27.675589,14.806384,0.14999999,1.671027e-09,19.215563,-0.7055424,-0.22715703,,1.024909,-0.46976298,2.5536165,,17060,3.3219144,853,17.427792
0.32407776,0.10204082,17.42086,2178.1738,17.427792,10.262011,-0.4838468,670.5700883865356,27.673805,14.809445,0.14999999,1.6671158e-09,19.215563,-0.7049436,-0.21820101,,0.92554355,0.153295,2.5505552,,17080,0.0023125915,854,17.427792
1.3312292,-0.46938777,8.890699,2186.6436,17.427792,3.3183475,-0.48463768,671.7506144046783,27.665209,14.802523,0.14999999,1.6632183e-09,19.215563,-0.70583904,-1.3930466,,1.0257368,-0.6150026,2.557478,,17100,0.0019399773,855,17.427792
0.13856888,-0.63265306,17.38383,2186.6191,17.427792,3.2685678,-0.48425078,672.9251699447632,27.65818,14.805538,0.14999999,1.6593346e-09,19.215563,-0.70522386,-0.20410153,,1.0140502,-0.40678793,2.5544624,,17120,3.2393088,856,17.427792
1.9486552,-0.42857143,17.325296,2186.6543,17.427792,3.3872652,-0.48525646,674.121639251709,27.652573,14.808478,0.14999999,1.6554644e-09,19.215563,-0.7046793,-0.25191596,,1.0271803,-0.045347005,2.5515223,,17140,3.3856723,857,17.427792
1.4885993,-0.020408163,14.042879,2189.9717,17.427792,7.9205256,-0.48415142,675.3241415023804,27.67934,14.807587,0.14999999,1.6516077e-09,19.215563,-0.704942,-0.956213,,0.97078353,-0.11591446,2.552414,,17160,6.824871,858,17.427792
3.508472,-0.14285715,16.043587,2191.287,17.427792,5.7558265,-0.4835828,676.5051341056824,27.662737,14.809026,0.14999999,1.6477646e-09,19.215563,-0.70505124,-0.76712465,,0.9912226,-0.420762,2.5509748,,17180,5.6360016,859,17.427792
6.4799787e-15,1.0,17.305351,2191.3428,17.427792,37.87263,-0.4806702,677.6705961227417,27.640224,14.811928,0.14999999,1.6439349e-09,19.215563,-0.7045232,-0.24042404,,1.0586671,0.7371203,2.5480728,,17200,1.1170901e-19,860,17.427792
1.119472e-05,-1.0,4.1576734,2204.545,17.427792,5.9920206,-0.48183233,678.8375508785248,27.630062,14.799554,0.14999999,1.6401184e-09,19.215563,-0.7058386,-1.8811281,,0.98350126,-0.7769324,2.5604467,,17220,1.3154697e-28,861,17.427792
1.3290416,-0.46938777,17.36824,2204.5352,17.427792,3.3118467,-0.48299307,680.0314984321594,27.634426,14.802535,0.14999999,1.6363152e-09,19.215563,-0.7053162,-0.23716758,,1.0271178,-0.4390044,2.5574656,,17240,0.4120908,862,17.427792
1.3285351,-0.46938777,17.347393,2204.5488,17.427792,3.3029983,-0.48261186,681.2454123497009,27.62463,14.805483,0.14999999,1.6325252e-09,19.215563,-0.70473355,-0.22893351,,1.0280031,-1.0017368,2.5545177,,17260,3.2759259,863,17.427792
1.1199194e-05,-1.0,17.203915,2204.705,17.427792,5.971341,-0.4822317,682.4611325263977,27.627178,14.808259,0.14999999,1.6287484e-09,19.215563,-0.70444876,-0.48568445,,0.9850949,-0.71992785,2.5517416,,17280,4.3223486,864,17.427792
0.065357454,-0.67346936,17.36832,2204.6953,17.427792,3.2948813,-0.48338842,683.6793897151947,27.629444,14.81122,0.14999999,1.6249847e-09,19.215563,-0.7039121,-0.22368516,,1.0131574,-0.2968526,2.5487804,,17300,3.1705415,865,17.427792
3.9092503,-0.30612245,17.092861,2204.9639,17.427792,3.9593694,-0.48446825,684.8931014537811,27.619675,14.813853,0.14999999,1.6212338e-09,19.215563,-0.70352477,-0.3809318,,1.0131489,-0.44405413,2.5461473,,17320,3.8853137,866,17.427792
1.9406081,-0.42857143,17.34429,2204.9785,17.427792,3.372001,-0.48111835,686.1123683452606,27.594822,14.816772,0.14999999,1.6174961e-09,19.215563,-0.70295703,-0.22331278,,1.0287907,-0.5489111,2.5432281,,17340,3.307416,867,17.427792
0.005788094,0.30612245,17.370064,2204.9688,17.427792,12.75314,-0.48003528,687.3347361087799,27.594997,14.819714,0.14999999,1.6137714e-09,19.215563,-0.7023414,-0.19651294,,0.94753027,0.28185046,2.540287,,17360,2.847706e-07,868,17.427792
0.13814402,-0.63265306,8.381382,2213.9482,17.427792,3.2681427,-0.48118,688.561683177948,27.59308,14.8123045,0.14999999,1.6100593e-09,19.215563,-0.7033641,-1.5344626,,1.0143158,-0.6597792,2.547696,,17380,1.0469923e-07,869,17.427792
0.13828102,-0.63265306,17.387587,2213.919,17.427792,3.2596447,-0.48217115,689.790176153183,27.584995,14.815266,0.14999999,1.6063603e-09,19.215563,-0.7027793,-0.20811704,,1.0153376,-0.7812364,2.544735,,17400,3.2218213,870,17.427792
0.0044082697,-0.79591835,17.351465,2213.9277,17.427792,3.4001272,-0.483161,691.0183675289154,27.59445,14.818178,0.14999999,1.6026739e-09,19.215563,-0.70222956,-0.23855217,,1.0059834,-0.45677096,2.5418224,,17420,3.3600085,871,17.427792
1.3307842,-0.46938777,17.374325,2213.915,17.427792,3.2865055,-0.48430339,692.2439031600952,27.578285,14.821108,0.14999999,1.5990003e-09,19.215563,-0.701665,-0.21509592,,1.0294433,-0.47759596,2.5388927,,17440,3.2862265,872,17.427792
1.3302802,-0.46938777,17.34394,2213.9307,17.427792,3.2779202,-0.48392454,693.4718570709229,27.56882,14.8239975,0.14999999,1.5953392e-09,19.215563,-0.7010623,-0.20402154,,1.0303044,-0.5732239,2.536003,,17460,3.256672,873,17.427792
0.2723953,-0.59183675,17.374872,2213.916,17.427792,3.2224188,-0.4835467,694.7055175304413,27.558813,14.826916,0.14999999,1.5916906e-09,19.215563,-0.7004441,-0.19025737,,1.0198032,-0.7236868,2.5330849,,17480,3.192295,874,17.427792
0.028679531,-0.71428573,17.370686,2213.9053,17.427792,3.3004365,-0.4843786,695.9345579147339,27.550892,14.8298235,0.14999999,1.5880545e-09,19.215563,-0.69987065,-0.21766809,,1.0132009,-0.6319763,2.530177,,17500,3.2998781,875,17.427792
0.13874044,-0.63265306,17.392967,2213.872,17.427792,3.2279918,-0.48548803,697.1676340103149,27.54438,14.832749,0.14999999,1.5844309e-09,19.215563,-0.6992782,-0.19320701,,1.0181731,-0.3039134,2.5272512,,17520,3.2264364,876,17.427792
3.343639,-0.3469388,17.095688,2214.1367,17.427792,3.692515,-0.48647058,698.4049785137177,27.535236,14.835329,0.14999999,1.5808197e-09,19.215563,-0.6988806,-0.36805528,,1.0200483,-0.3006096,2.5246716,,17540,3.6880555,877,17.427792
3.9066577,-0.30612245,17.153744,2214.3418,17.427792,3.9501984,-0.48380485,699.6414439678192,27.527573,14.837971,0.14999999,1.5772208e-09,19.215563,-0.69848466,-0.3703635,,1.0130161,-0.24662365,2.5220299,,17560,3.8492165,878,17.427792
4.2794633,-0.2244898,16.95185,2214.751,17.427792,4.699576,-0.48050353,700.8777470588684,27.522423,14.840375,0.14999999,1.5736342e-09,19.215563,-0.6982061,-0.46557093,,0.9983139,-0.3268513,2.5196257,,17580,4.190691,879,17.427792
2.624897,-0.3877551,17.11944,2214.9912,17.427792,3.4673407,-0.47678378,702.1131403446198,27.523026,14.842965,0.14999999,1.5700596e-09,19.215563,-0.69778514,-0.32477346,,1.0288737,-0.20411976,2.5170355,,17600,3.3889723,880,17.427792
4.21253,-0.26530612,16.710691,2215.6396,17.427792,4.2572594,-0.4749411,703.3528363704681,27.51508,14.845086,0.14999999,1.5664975e-09,19.215563,-0.69758695,-0.55103785,,1.0084729,-0.3713426,2.5149145,,17620,4.2461996,881,17.427792
3.883789e-08,0.67346936,17.271837,2215.7285,17.427792,16.871647,-0.4713054,704.5929028987885,27.509571,14.8478365,0.14999999,1.5629473e-09,19.215563,-0.697088,-0.2649428,,1.0121933,0.72997034,2.512164,,17640,1.01053665e-10,882,17.427792
3.2970486,-0.3469388,4.2531776,2228.836,17.427792,3.6445928,-0.47243854,705.8314850330353,27.497732,14.835838,0.14999999,1.5594092e-09,19.215563,-0.69842005,-1.8794922,,1.0243974,-0.39356345,2.5241623,,17660,1.1181483e-10,883,17.427792
2.6067424,-0.3877551,17.34199,2228.8535,17.427792,3.4445603,-0.46984345,707.0525097846985,27.489243,14.838673,0.14999999,1.5558832e-09,19.215563,-0.69787747,-0.24218416,,1.0304351,-0.5253156,2.521328,,17680,3.3858871,884,17.427792
0.83113253,-0.5102041,17.386116,2228.8271,17.427792,3.2041419,-0.46802956,708.2615036964417,27.47474,14.841552,0.14999999,1.5523689e-09,19.215563,-0.6972644,-0.18482608,,1.0278088,-0.4429052,2.5184488,,17700,3.1833465,885,17.427792
1.3095522,-0.46938777,17.298729,2228.8896,17.427792,3.2298691,-0.46822017,709.5010311603546,27.468317,14.844324,0.14999999,1.5488667e-09,19.215563,-0.696677,-0.2039306,,1.0324025,-0.36111838,2.5156765,,17720,3.210822,886,17.427792
2.6016064,-0.3877551,17.213448,2229.0352,17.427792,3.4241893,-0.46787125,710.7465584278107,27.46191,14.846995,0.14999999,1.5453763e-09,19.215563,-0.6961587,-0.26844987,,1.0320585,-0.35785595,2.5130053,,17740,3.4241881,887,17.427792
1.1019638e-05,-1.0,17.25714,2229.1377,17.427792,6.0946198,-0.46606925,711.9893410205841,27.458057,14.84971,0.14999999,1.5418976e-09,19.215563,-0.6956432,-0.2695067,,0.9766757,-1.0488862,2.5102901,,17760,0.00036499515,888,17.427792
0.035646092,0.2244898,17.191835,2229.3066,17.427792,12.135485,-0.46719474,713.2329227924347,27.455338,14.8523445,0.14999999,1.5384308e-09,19.215563,-0.6956313,-0.66022664,,0.9210149,0.045381904,2.507656,,17780,1.1550571e-15,889,17.427792
2.6026673,-0.3877551,9.089202,2237.5771,17.427792,3.4225497,-0.46827886,714.4779267311096,27.45349,14.845869,0.14999999,1.5349755e-09,19.215563,-0.69628423,-1.194151,,1.0329734,-0.4969684,2.5141315,,17800,0.13577892,890,17.427792
1.102419e-05,-1.0,17.400059,2237.537,17.427792,6.073526,-0.46648175,715.7227809429169,27.44701,14.848736,0.14999999,1.531532e-09,19.215563,-0.6956713,-0.18219742,,0.9777791,-0.6623125,2.5112648,,17820,0.011530606,891,17.427792
0.8307784,-0.5102041,17.418615,2237.4775,17.427792,3.1899807,-0.46760345,716.9716091156006,27.464304,14.851617,0.14999999,1.5281e-09,19.215563,-0.6951484,-0.20533504,,1.0310731,-0.41491482,2.5083838,,17840,1.9529899,892,17.427792
1.9149204,-0.42857143,17.310825,2237.5273,17.427792,3.284246,-0.46779296,718.218095779419,27.45412,14.854371,0.14999999,1.5246795e-09,19.215563,-0.6945768,-0.21495473,,1.0373625,-0.6147833,2.5056295,,17860,3.2837687,893,17.427792
0.13616765,-0.63265306,17.413435,2237.4746,17.427792,3.2361407,-0.46677008,719.4674592018127,27.459541,14.857233,0.14999999,1.5212704e-09,19.215563,-0.69397193,-0.19038932,,1.0168626,-0.7650095,2.5027676,,17880,3.1946406,894,17.427792
0.0114824595,-0.75510204,17.372272,2237.462,17.427792,3.370216,-0.46773574,720.7143130302429,27.455917,14.860043,0.14999999,1.5178728e-09,19.215563,-0.69344544,-0.23896052,,1.0074973,-0.9581534,2.499958,,17900,3.3701615,895,17.427792
0.0043455875,-0.79591835,17.236712,2237.586,17.427792,3.4215286,-0.4688396,721.9656608104706,27.424255,14.862695,0.14999999,1.5144865e-09,19.215563,-0.693112,-0.40127093,,1.0014416,-0.67102337,2.4973059,,17920,2.2134638,896,17.427792
0.13660137,-0.63265306,17.402704,2237.543,17.427792,3.220071,-0.4699502,723.1839776039124,27.409767,14.865527,0.14999999,1.5111117e-09,19.215563,-0.69256306,-0.20123772,,1.0165108,-0.61661226,2.4944735,,17940,3.1477938,897,17.427792
0.13673283,-0.63265306,17.401552,2237.501,17.427792,3.21213,-0.47091213,724.4380826950073,27.402546,14.868351,0.14999999,1.507748e-09,19.215563,-0.6919792,-0.18412395,,1.0174782,-0.5922339,2.4916496,,17960,3.1790662,898,17.427792
0.49182755,-0.5510204,17.3704,2237.4902,17.427792,3.1596394,-0.47187284,725.7055702209473,27.399918,14.871135,0.14999999,1.5043956e-09,19.215563,-0.69138765,-0.17686059,,1.0269786,-0.6028188,2.4888659,,17980,3.0565794,899,17.427792
0.95319504,0.020408163,17.387247,2237.4639,17.427792,8.880534,-0.47243762,726.9801461696625,27.39856,14.87393,0.14999999,1.5010546e-09,19.215563,-0.6907864,-0.17658366,,0.9496593,0.01821044,2.4860706,,18000,0.0005661734,900,17.427792
0.13694869,-0.63265306,9.355246,2245.4678,17.427792,3.201711,-0.47248957,728.2272281646729,27.394468,14.8678055,0.14999999,1.4977246e-09,19.215563,-0.69133365,-1.1308655,,1.0193683,-0.83961797,2.4921951,,18020,0.0006723004,901,17.427792
0.0043656547,-0.79591835,17.32778,2245.5,17.427792,3.4085152,-0.47344685,729.4503848552704,27.389194,14.870533,0.14999999,1.4944055e-09,19.215563,-0.69084555,-0.2698082,,1.002302,-0.7841018,2.4894676,,18040,3.3386042,902,17.427792
0.0043704743,-0.79591835,17.342169,2245.5176,17.427792,3.3994484,-0.47455004,730.6564939022064,27.379772,14.87327,0.14999999,1.4910975e-09,19.215563,-0.69034094,-0.23663987,,1.0032597,-0.9165591,2.4867306,,18060,3.3592525,903,17.427792
1.1125741e-05,-1.0,17.276014,2245.6025,17.427792,6.119066,-0.475652,731.9096548557281,27.385498,14.875927,0.14999999,1.4878003e-09,19.215563,-0.6899457,-0.33550715,,0.976572,-0.883819,2.4840736,,18080,3.186646,904,17.427792
0.0043801316,-0.79591835,17.304335,2245.6582,17.427792,3.3885868,-0.4767576,733.1698999404907,27.378677,14.878611,0.14999999,1.4845142e-09,19.215563,-0.68953973,-0.29748732,,1.004903,-0.78464127,2.48139,,18100,3.0161114,905,17.427792
0.0043849507,-0.79591835,17.372519,2245.6445,17.427792,3.3796763,-0.4778571,734.4325454235077,27.369469,14.881364,0.14999999,1.4812389e-09,19.215563,-0.68902963,-0.23147662,,1.0058407,-0.81282645,2.4786367,,18120,3.3428779,906,17.427792
0.004389769,-0.79591835,17.330786,2245.6738,17.427792,3.3708324,-0.47895542,735.6537895202637,27.360794,14.884065,0.14999999,1.4779744e-09,19.215563,-0.6885322,-0.242762,,1.0068066,-0.6388236,2.475936,,18140,3.3689144,907,17.427792
6.117274e-05,0.46938777,17.393925,2245.6406,17.427792,14.165407,-0.4800525,736.9096567630768,27.35503,14.886828,0.14999999,1.4747209e-09,19.215563,-0.6879657,-0.18018933,,1.0442717,0.41137692,2.4731722,,18160,4.4707506e-12,908,17.427792
0.1381403,-0.63265306,7.5638638,2255.4365,17.427792,3.1857336,-0.48115316,738.1769831180573,27.336353,14.878772,0.14999999,1.4714778e-09,19.215563,-0.68895304,-1.6243722,,1.019291,-0.36705235,2.4812288,,18180,4.0804635e-10,909,17.427792
2.6388907,-0.3877551,17.299711,2255.497,17.427792,3.4446347,-0.4821007,739.4440324306488,27.34106,14.881433,0.14999999,1.4682456e-09,19.215563,-0.6884693,-0.2672604,,1.0302714,-0.17869402,2.478568,,18200,3.441534,910,17.427792
3.496985,-0.14285715,16.519472,2256.338,17.427792,5.8866744,-0.48030332,740.6678869724274,27.388952,14.88323,0.14999999,1.465024e-09,19.215563,-0.68836385,-0.62186056,,0.98681694,-0.2007331,2.4767704,,18220,4.813875,911,17.427792
4.2669244,-0.2244898,16.816294,2256.8809,17.427792,4.7154374,-0.47756913,741.8845963478088,27.362532,14.88535,0.14999999,1.461813e-09,19.215563,-0.68824434,-0.56441665,,1.0002438,-0.43779093,2.4746504,,18240,4.618437,912,17.427792
2.6175928,-0.3877551,17.355688,2256.8857,17.427792,3.4296474,-0.4739973,743.1367623806,27.324287,14.888056,0.14999999,1.4586126e-09,19.215563,-0.68771267,-0.20188937,,1.0311496,-0.3321367,2.4719448,,18260,3.078479,913,17.427792
2.6129684,-0.3877551,17.09683,2257.1484,17.427792,3.420555,-0.47222906,744.3523561954498,27.314335,14.890473,0.14999999,1.4554226e-09,19.215563,-0.6872612,-0.30538872,,1.031964,-0.3411302,2.4695272,,18280,3.3697138,914,17.427792
3.2905574,-0.3469388,17.262123,2257.246,17.427792,3.6126971,-0.4704678,746.2579987049103,27.308527,14.8930645,0.14999999,1.4522431e-09,19.215563,-0.68679345,-0.29023674,,1.0270277,-0.21550968,2.466936,,18300,3.55256,915,17.427792
