IWMax,DenMISELogLast,DenMISEMeanLog,LQGmu1_actor,TimestepsSoFar,ReturnMin,Iteration,ReturnAbsMax,TimeElapsed,LQGsigma_higher,DenMISELogFirst,IWMean,Bound,ReturnLastEpisode,delta,ReturnMax,IWMin,IWLastEpisode,IWFirstEpisode,LQGmu1_higher,Regret,ReturnMean,Regret/t,ReturnStepMax
3.1120627,-0.14558445,-0.56382746,-0.6604049,55720,,2786,17.439651,5751.41429066658,0.14999999,-0.7606996,0.9840052,22.891087,17.405725,1.5664597e-10,17.439651,,3.0192142,0.020632535,-0.63265306,4370.0,15.791443,1.5685577,19.228819
3.06538,-0.14536466,-0.56368303,-0.4379316,55740,,2787,17.439651,5755.004252433777,0.14999999,-0.7610511,0.9879029,22.892529,17.392742,1.5653359e-10,17.439651,,3.064098,0.00798803,-0.67346936,4369.9688,15.792017,1.5679836,19.228819
3.1075225,-0.19249919,-0.56355435,-0.55385494,55760,,2788,17.439651,5757.4567239284515,0.14999999,-0.76140696,0.98407507,22.883455,17.328278,1.5642132e-10,17.439651,,1.3883178,0.02064713,-0.63265306,4370.004,15.792568,1.5674324,19.228819
3.1804085,-0.17254859,-0.56341994,-0.6012547,55780,,2789,17.439651,5761.068952798843,0.14999999,-0.7617582,0.98561347,22.886063,17.373741,1.5630916e-10,17.439651,,3.029471,0.22849222,-0.5102041,4369.9883,15.793136,1.566865,19.228819
3.1037169,-0.1622907,-0.56328136,-0.57111514,55800,,2790,17.439651,5763.584937810898,0.14999999,-0.7620348,0.98474085,22.888187,17.40696,1.5619714e-10,17.439651,,3.060457,0.0206601,-0.63265306,4369.9414,15.793714,1.566287,19.228819
3.134837,-0.16817269,-0.5631454,-0.6912832,55820,,2791,17.439651,5766.636369228363,0.14999999,-0.7623857,0.9834768,22.889524,17.360653,1.5608523e-10,17.439651,,3.116817,0.049590036,-0.59183675,4369.9414,15.794274,1.5657263,19.228819
3.0991297,-0.13001794,-0.56299627,-0.50730586,55840,,2792,17.439651,5770.622247934341,0.14999999,-0.7627262,0.9852678,22.888557,17.368546,1.5597344e-10,17.439651,,2.8061419,0.02067439,-0.63265306,4369.9336,15.794838,1.5651627,19.228819
3.1731699,-0.17673358,-0.56286335,-0.36279714,55860,,2793,17.439651,5775.08110332489,0.14999999,-0.7630769,0.9864166,22.887375,17.386957,1.5586177e-10,17.439651,,3.1731615,0.22879373,-0.5102041,4369.9062,15.795408,1.5645924,19.228819
3.1930754,-0.23267497,-0.56275,-0.46645656,55880,,2794,17.439651,5779.122261047363,0.14999999,-0.76335293,0.9904974,22.882149,17.192802,1.5575022e-10,17.439651,,2.6074617,0.4397479,-0.46938777,4370.074,15.795908,1.5640926,19.228819
3.1905718,-0.18214217,-0.5626175,-0.6546812,55900,,2795,17.439651,5784.039841890335,0.14999999,-0.7635534,0.9908259,22.883339,17.347416,1.5563878e-10,17.439651,,3.1903567,0.43983606,-0.46938777,4370.086,15.796464,1.5635366,19.228819
3.093598,-0.14296855,-0.56247056,-0.6568003,55920,,2796,17.439651,5788.158213853836,0.14999999,-0.7637538,0.98543894,22.882076,17.394556,1.555275e-10,17.439651,,3.035472,0.020695645,-0.63265306,4370.0547,15.797034,1.5629663,19.228819
3.091284,-0.14150432,-0.56232554,-0.57203895,55940,,2797,17.439651,5792.270889043808,0.14999999,-0.76410395,0.9857601,22.883171,17.397285,1.5541629e-10,17.439651,,3.0244467,0.020702891,-0.63265306,4370.0156,15.797606,1.5623941,19.228819
3.0889754,-0.16347304,-0.5621881,-0.63463736,55960,,2798,17.439651,5796.6828083992,0.14999999,-0.764454,0.98603165,22.883406,17.390432,1.5530521e-10,17.439651,,2.8863955,0.020710139,-0.63265306,4369.9844,15.798176,1.5618248,19.228819
3.0866718,-0.14731272,-0.5620449,-0.46920967,55980,,2799,17.439651,5800.650639533997,0.14999999,-0.76480395,0.98637295,22.884874,17.406757,1.5519426e-10,17.439651,,3.08147,0.020717388,-0.63265306,4369.9375,15.798751,1.5612497,19.228819
3.160458,-0.17969933,-0.56191325,-0.41678736,56000,,2800,17.439651,5803.888120174408,0.14999999,-0.76515377,0.98755074,22.884737,17.350798,1.5508343e-10,17.439651,,3.066496,0.22926939,-0.5102041,4369.9453,15.799305,1.5606956,19.228819
3.1826103,-0.19610865,-0.5617871,-0.44386074,56020,,2801,17.439651,5808.315772294998,0.14999999,-0.76542896,0.991644,22.88365,17.299646,1.5497272e-10,17.439651,,3.0428834,0.4406618,-0.46938777,4370.004,15.799843,1.5601578,19.228819
3.180133,-0.18495348,-0.5616559,-0.32213184,56040,,2802,17.439651,5812.66680264473,0.14999999,-0.7656286,0.99195975,22.884674,17.35747,1.5486212e-10,17.439651,,3.153946,0.44074976,-0.46938777,4370.008,15.800398,1.5596027,19.228819
19.61803,-0.2753756,-0.56155664,0.18682475,56060,,2803,17.439651,5817.089504241943,0.14999999,-0.76582813,0.93120503,22.882872,17.16071,1.5475164e-10,17.439651,,0.0045787133,0.3517235,0.2244898,4370.207,15.800883,1.5591173,19.228819
3.178795,-1.8916497,-0.5620561,-0.8207401,56080,,2804,17.439651,5821.579033613205,0.14999999,-0.76605934,0.99191386,22.879406,8.786869,1.5464129e-10,17.439651,,0.0012316655,0.44093966,-0.46938777,4378.7773,15.798383,1.5616179,19.228819
10.56096,-0.08316761,-0.56188846,0.22558455,56100,,2805,17.439651,5825.748060941696,0.14999999,-0.76625866,0.9999746,22.874756,17.324068,1.5453104e-10,17.439651,,1.9018604e-06,4.387032,-0.020408163,4378.8164,15.798924,1.5610762,19.228819
18.25305,-1.9650322,-0.5623888,0.20848255,56120,,2806,17.439651,5829.653121232986,0.14999999,-0.7650523,0.9419398,22.864685,8.641332,1.5442092e-10,17.439651,,18.250265,0.64400077,0.18367347,4387.535,15.796373,1.5636272,19.228819
4.6545186,-1.9278097,-0.56289655,-1.4760816,56140,,2807,17.439651,5832.824712753296,0.14999999,-0.76517916,1.0073588,22.861801,8.70892,1.5431091e-10,17.439651,,1.4704825e-13,2.8084457e-07,-1.0,4396.1875,15.79385,1.5661507,19.228819
4.6484675,-5.59309,-0.56468534,-1.2387716,56160,,2808,17.439651,5836.718876838684,0.14999999,-0.76553535,1.0079055,22.867289,17.177748,1.5420103e-10,17.439651,,4.63911,2.8094476e-07,-1.0,4396.367,15.794343,1.5656576,19.228819
4.642438,-1.7816128,-0.5651159,-0.7704346,56180,,2809,17.439651,5841.460901737213,0.14999999,-0.76589143,1.0083845,22.87164,17.190943,1.5409125e-10,17.439651,,4.4498215,2.8104472e-07,-1.0,4396.539,15.794839,1.5651617,19.228819
3.1819253,-0.097593345,-0.56494683,-0.3888759,56200,,2810,17.439651,5844.763065814972,0.14999999,-0.7662474,0.99107593,22.861038,17.369482,1.539816e-10,17.439651,,0.39132845,0.44102257,-0.46938777,4396.5234,15.795402,1.564599,19.228819
3.2233975,-0.21102625,-0.56482416,-0.3626761,56220,,2811,17.439651,5847.030859708786,0.14999999,-0.76644623,0.9965264,22.860556,17.185482,1.5387205e-10,17.439651,,3.1714578,0.7871011,-0.42857143,4396.699,15.795896,1.564105,19.228819
3.2208507,-0.23076592,-0.5647066,-0.34769243,56240,,2812,17.439651,5850.475469350815,0.14999999,-0.76652193,0.9967725,22.860428,17.288893,1.5376264e-10,17.439651,,3.0418148,0.78716063,-0.42857143,4396.7695,15.796427,1.5635738,19.228819
3.3031425,-0.24472184,-0.5645942,-0.32167864,56260,,2813,17.439651,5853.780205011368,0.14999999,-0.7665976,1.0029267,22.860851,17.229183,1.5365333e-10,17.439651,,3.2780092,1.3044367,-0.3877551,4396.9023,15.796936,1.5630646,19.228819
3.3004415,-0.27511948,-0.5644903,-0.40094927,56280,,2814,17.439651,5857.91897726059,0.14999999,-0.76648945,1.0031822,22.860823,17.162086,1.5354414e-10,17.439651,,3.1780775,1.3042955,-0.3877551,4397.1055,15.79742,1.5625811,19.228819
3.2977464,-0.20037107,-0.5643599,-0.30975643,56300,,2815,17.439651,5862.087556362152,0.14999999,-0.7663813,1.0034587,22.861336,17.30818,1.5343507e-10,17.439651,,3.2371197,1.3041545,-0.3877551,4397.1562,15.7979555,1.5620451,19.228819
3.449995,-0.2905236,-0.5642615,-0.4011909,56320,,2816,17.439651,5866.206030130386,0.14999999,-0.7662733,1.0095489,22.861183,17.190092,1.5332613e-10,17.439651,,3.448648,2.0065608,-0.3469388,4397.324,15.79845,1.5615501,19.228819
3.2923846,-0.1987145,-0.5641284,-0.30538943,56340,,2817,17.439651,5870.116711616516,0.14999999,-0.7659161,1.0039551,22.861645,17.307068,1.5321727e-10,17.439651,,3.2312999,1.303548,-0.3877551,4397.375,15.798986,1.5610142,19.228819
3.4443915,-0.29555917,-0.5640319,-0.33630332,56360,,2818,17.439651,5873.42498755455,0.14999999,-0.7658084,1.010043,22.861252,17.122314,1.5310855e-10,17.439651,,3.439676,2.005628,-0.3469388,4397.6133,15.799456,1.560545,19.228819
3.4414072,-0.25254905,-0.5639178,-0.22495231,56380,,2819,17.439651,5876.965567588806,0.14999999,-0.7654517,1.0103301,22.861908,17.251183,1.5299995e-10,17.439651,,3.4151344,2.0049129,-0.3469388,4397.7227,15.799971,1.56003,19.228819
3.4384305,-0.4608257,-0.5638778,-0.4340616,56400,,2820,17.439651,5881.518117904663,0.14999999,-0.7650954,1.0104804,22.85984,16.90088,1.5289146e-10,17.439651,,3.0292797,2.0041986,-0.3469388,4398.1875,15.80036,1.5596409,19.228819
3.2817447,-0.18123174,-0.5637385,-0.18608153,56420,,2821,17.439651,5886.005499362946,0.14999999,-0.7647395,1.0045887,22.856226,17.347565,1.5278308e-10,17.439651,,3.0397105,1.3020151,-0.3877551,4398.1953,15.80091,1.5590906,19.228819
3.6956227,-0.57124704,-0.5637397,-0.5765139,56440,,2822,17.439651,5890.2905950546265,0.14999999,-0.7646325,1.0157267,22.853146,16.606663,1.5267482e-10,17.439651,,3.4185283,2.8625517,-0.30612245,4398.949,15.801195,1.5588055,19.228819
4.657878,-0.15943645,-0.563591,-0.926251,56460,,2823,17.439651,5894.305312156677,0.14999999,-0.76397294,1.0074652,22.853115,17.39937,1.5256671e-10,17.439651,,0.057975948,2.805062e-07,-1.0,4398.91,15.801761,1.5582399,19.228819
4.6518536,-0.1173169,-0.5634305,-0.9270965,56480,,2824,17.439651,5897.140044927597,0.14999999,-0.7643271,1.0073013,22.846508,17.26723,1.5245867e-10,17.439651,,2.650196,2.806055e-07,-1.0,4399.004,15.802279,1.5577211,19.228819
2.9230375,-0.11753496,-0.5632703,-0.8204339,56500,,2825,17.439651,5899.855723619461,0.14999999,-0.76468116,0.99990237,22.841467,17.264639,1.5235076e-10,17.439651,,2.0407612,0.00029804243,-0.79591835,4399.0977,15.802797,1.5572033,19.228819
2.92105,-0.08690527,-0.5631017,-0.99422187,56520,,2826,17.439651,5902.147277593613,0.14999999,-0.765035,1.0001608,22.842028,17.324064,1.5224295e-10,17.439651,,2.8626018,0.0002981479,-0.79591835,4399.1367,15.803335,1.5566654,19.228819
4.6490817,-0.2259633,-0.5629825,-0.76898044,56540,,2827,17.439651,5905.578865289688,0.14999999,-0.76538867,1.0077933,22.85012,17.20982,1.5213528e-10,17.439651,,3.3314338,2.809035e-07,-1.0,4399.285,15.803834,1.5561666,19.228819
2.9189782,-0.10089731,-0.5628164,-0.8339142,56560,,2828,17.439651,5908.860401630402,0.14999999,-0.7657423,1.0004085,22.84188,17.361586,1.5202771e-10,17.439651,,2.8949077,0.00029835897,-0.79591835,4399.2812,15.804385,1.5556154,19.228819
2.9169996,-0.08348737,-0.56264687,-1.1423154,56580,,2829,17.439651,5913.398336172104,0.14999999,-0.76609576,1.0006449,22.842077,17.32993,1.5192025e-10,17.439651,,2.799909,0.00029846453,-0.79591835,4399.3086,15.804925,1.5550756,19.228819
4.646318,-0.90936047,-0.56276935,-1.0589306,56600,,2830,17.439651,5917.297250986099,0.14999999,-0.7664491,1.0080272,22.849298,17.19576,1.518129e-10,17.439651,,4.2099905,2.8120155e-07,-1.0,4399.4727,15.805416,1.5545845,19.228819
4.640342,-0.4360573,-0.5627218,-0.9888064,56620,,2831,17.439651,5921.35805106163,0.14999999,-0.7668024,1.0082756,22.849743,17.199377,1.5170566e-10,17.439651,,3.807851,2.8130106e-07,-1.0,4399.6367,15.805907,1.5540934,19.228819
4.634385,-0.2106999,-0.56259465,-1.0057799,56640,,2832,17.439651,5925.160891294479,0.14999999,-0.7671555,1.0083362,22.846975,17.209013,1.5159855e-10,17.439651,,3.2742767,2.8140033e-07,-1.0,4399.789,15.806403,1.5535975,19.228819
4.6284466,-0.2515911,-0.5624822,-0.7782631,56660,,2833,17.439651,5927.300387144089,0.14999999,-0.76750857,1.0084482,22.845095,17.20033,1.5149154e-10,17.439651,,3.417913,2.8149964e-07,-1.0,4399.949,15.806895,1.5531054,19.228819
32.093185,-0.096310906,-0.5623148,0.8954904,56680,,2834,17.439651,5930.968997955322,0.14999999,-0.7678615,0.95595,22.838625,17.353355,1.5138464e-10,17.439651,,1.3394417e-20,3.4002603e-06,0.67346936,4399.953,15.807442,1.5525589,19.228819
3.4443114,-2.748915,-0.56310284,-0.38871473,56700,,2835,17.439651,5935.375006198883,0.14999999,-0.7682143,1.009661,22.834158,1.8036038,1.5127787e-10,17.439651,,5.2613296e-14,2.0104592,-0.3469388,4415.5117,15.802501,1.5574999,19.228819
3.2877488,-0.2052546,-0.5629735,-0.31139743,56720,,2836,17.439651,5939.60350227356,0.14999999,-0.7678581,1.0038707,22.833458,17.36188,1.5117121e-10,17.439651,,3.2655091,1.3060819,-0.3877551,4415.508,15.803051,1.5569496,19.228819
3.4387674,-0.2848445,-0.562874,-0.6377531,56740,,2837,17.439651,5943.492046833038,0.14999999,-0.7677502,1.0101871,22.834988,17.13443,1.5106465e-10,17.439651,,3.438224,2.0095263,-0.3469388,4415.7305,15.803521,1.5564795,19.228819
2.9186358,-0.14933375,-0.56272495,-0.79003537,56760,,2838,17.439651,5947.972941398621,0.14999999,-0.76739454,1.0006859,22.83707,17.384373,1.5095822e-10,17.439651,,1.7710963,0.00029885245,-0.79591835,4415.711,15.804078,1.5559225,19.228819
2.9166646,-0.092983715,-0.5625592,-0.6419078,56780,,2839,17.439651,5952.4332954883575,0.14999999,-0.76774675,1.0009625,22.838017,17.35392,1.5085189e-10,17.439651,,2.9165344,0.00029895766,-0.79591835,4415.715,15.804625,1.555376,19.228819
3.055272,-0.1475948,-0.5624129,-0.68369997,56800,,2840,17.439651,5956.852077960968,0.14999999,-0.7680988,0.9876656,22.832344,17.394823,1.5074567e-10,17.439651,,3.015121,0.008044526,-0.67346936,4415.6836,15.805182,1.5548182,19.228819
3.0530634,-0.13287364,-0.5622661,-0.8864682,56820,,2841,17.439651,5960.913199424744,0.14999999,-0.768448,0.98798823,22.833645,17.365005,1.5063957e-10,17.439651,,3.030505,0.008047334,-0.67346936,4415.676,15.805733,1.5542679,19.228819
2.9122949,-0.0875459,-0.5621033,-0.71951896,56840,,2842,17.439651,5965.1370351314545,0.14999999,-0.7687971,1.0012535,22.835331,17.300919,1.5053357e-10,17.439651,,2.4194043,0.00029927172,-0.79591835,4415.7344,15.806258,1.5537424,19.228819
2.9103374,-0.11762232,-0.5619466,-0.6686793,56860,,2843,17.439651,5969.939826726913,0.14999999,-0.7691488,1.0014287,22.83456,17.38092,1.504277e-10,17.439651,,2.627665,0.00029937705,-0.79591835,4415.715,15.806811,1.5531893,19.228819
3.0485017,-0.13676396,-0.5617966,-0.5906781,56880,,2844,17.439651,5974.1799738407135,0.14999999,-0.7695004,0.9884359,22.832844,17.391087,1.5032194e-10,17.439651,,3.0478473,0.008055807,-0.67346936,4415.6836,15.807368,1.5526323,19.228819
3.0463083,-0.15763724,-0.56165874,-0.44740224,56900,,2845,17.439651,5976.2720448970795,0.14999999,-0.7698491,0.988633,22.832031,17.407803,1.5021627e-10,17.439651,,2.673795,0.00805862,-0.67346936,4415.6367,15.807932,1.5520687,19.228819
3.2072697,-0.17935543,-0.56152844,-0.25248116,56920,,2846,17.439651,5980.825016498566,0.14999999,-0.7701977,0.99780786,22.82909,17.365137,1.5011073e-10,17.439651,,3.1571095,0.7900594,-0.42857143,4415.629,15.80848,1.5515203,19.228819
3.4424424,-0.39609954,-0.56147116,-0.24781784,56940,,2847,17.439651,5985.294686317444,0.14999999,-0.7702714,1.0101035,22.826513,17.007982,1.500053e-10,17.439651,,3.2414117,2.014599,-0.3469388,4415.9805,15.808901,1.5510998,19.228819
3.705358,-0.40602535,-0.5614131,-0.45912296,56960,,2848,17.439651,5989.656282663345,0.14999999,-0.7699153,1.0154735,22.827585,16.970379,1.4989997e-10,17.439651,,3.701226,2.8777137,-0.30612245,4416.371,15.809308,1.5506926,19.228819
3.2821524,-0.17487767,-0.5612722,-0.22802192,56980,,2849,17.439651,5994.3087248802185,0.14999999,-0.7692564,1.0042578,22.821127,17.321272,1.4979476e-10,17.439651,,2.828858,1.3079095,-0.3877551,4416.41,15.809838,1.5501623,19.228819
3.69968,-0.45336768,-0.5612329,-0.27644643,57000,,2850,17.439651,5999.076935052872,0.14999999,-0.76914835,1.015582,22.821487,16.935888,1.4968966e-10,17.439651,,3.6546507,2.8755076,-0.30612245,4416.832,15.810234,1.5497665,19.228819
3.69618,-0.34238258,-0.5611509,-0.35873675,57020,,2851,17.439651,6002.980666637421,0.14999999,-0.76849073,1.015886,22.822008,16.915007,1.4958468e-10,17.439651,,3.6729445,2.8736172,-0.30612245,4417.2812,15.810621,1.5493793,19.228819
3.4278693,-0.22493565,-0.56102747,-0.4606318,57040,,2852,17.439651,6006.581419706345,0.14999999,-0.767834,1.010911,22.81998,17.259699,1.4947979e-10,17.439651,,3.3201962,2.0096948,-0.3469388,4417.379,15.811131,1.5488701,19.228819
22.66713,-0.1728336,-0.5608877,0.5725824,57060,,2853,17.439651,6009.63721871376,0.14999999,-0.76748013,0.9491046,22.81933,17.368183,1.4937503e-10,17.439651,,1.6061662e-06,0.036720984,0.3469388,4417.371,15.811676,1.5483246,19.228819
3.1945815,-2.3462276,-0.561532,-0.50739086,57080,,2854,17.439651,6012.620294809341,0.14999999,-0.76781774,0.99829066,22.816408,6.1196866,1.4927036e-10,17.439651,,5.895201e-09,0.7881813,-0.42857143,4428.6133,15.808279,1.5517216,19.228819
3.1407695,-0.1664466,-0.56139433,-0.77289784,57100,,2855,17.439651,6015.969509124756,0.14999999,-0.76789194,0.98755944,22.81744,17.386518,1.4916582e-10,17.439651,,3.1407204,0.22989802,-0.5102041,4428.582,15.808833,1.5511675,19.228819
2.915142,-0.09805084,-0.56123644,-0.6893263,57120,,2856,17.439651,6019.250726222992,0.14999999,-0.7681616,1.0010041,22.82025,17.337355,1.4906136e-10,17.439651,,2.899261,0.0002990817,-0.79591835,4428.6055,15.809368,1.5506325,19.228819
3.0480602,-0.12931645,-0.561085,-0.81938773,57140,,2857,17.439651,6023.680614948273,0.14999999,-0.7685116,0.98850965,22.822159,17.352604,1.4895704e-10,17.439651,,3.0099106,0.008047848,-0.67346936,4428.617,15.809908,1.5500927,19.228819
2.9120002,-0.084395036,-0.5609222,-0.7187486,57160,,2858,17.439651,6028.137386083603,0.14999999,-0.76885873,1.0014554,22.822327,17.325247,1.4885282e-10,17.439651,,2.858612,0.00029929026,-0.79591835,4428.6523,15.810437,1.5495634,19.228819
2.910054,-0.116799675,-0.5607665,-0.74668366,57180,,2859,17.439651,6031.507299423218,0.14999999,-0.76920843,1.0016257,22.82151,17.377272,1.487487e-10,17.439651,,2.6186113,0.00029939503,-0.79591835,4428.633,15.8109865,1.5490141,19.228819
3.0435445,-0.105231725,-0.56060654,-1.0238233,57200,,2860,17.439651,6034.851072072983,0.14999999,-0.7695581,0.98906666,22.823303,17.342157,1.4864471e-10,17.439651,,2.6229367,0.008056273,-0.67346936,4428.6523,15.811521,1.54848,19.228819
2.9069328,-0.3095991,-0.5605228,-0.7690223,57220,,2861,17.439651,6038.488575220108,0.14999999,-0.76990485,1.0016338,22.815884,17.203892,1.4854082e-10,17.439651,,1.1428711,0.00029960356,-0.79591835,4428.8047,15.812009,1.5479918,19.228819
2.9049973,-0.095793694,-0.5603599,-0.6675785,57240,,2862,17.439651,6042.329407930374,0.14999999,-0.7702542,1.0018961,22.816679,17.368336,1.4843703e-10,17.439651,,2.8803153,0.00029970813,-0.79591835,4428.797,15.8125515,1.5474491,19.228819
3.039051,-0.1340491,-0.5602105,-0.5506713,57260,,2863,17.439651,6047.261577367783,0.14999999,-0.7706034,0.98905945,22.814747,17.40147,1.4833335e-10,17.439651,,3.0387897,0.0080646975,-0.67346936,4428.758,15.8131075,1.5468931,19.228819
74.74609,-0.16100334,-0.56007487,1.0744866,57280,,2864,17.439651,6051.576629400253,0.14999999,-0.77094984,1.1300519,22.812128,17.373209,1.4822979e-10,17.439651,,1.9415566e-23,2.7622464e-12,1.0,4428.746,15.813651,1.5463495,19.228819
3.0771086,-3.2607846,-0.56097543,-0.72131896,57300,,2865,17.439651,6055.77308177948,0.14999999,-0.77129894,0.9857576,22.811958,,1.4812633e-10,17.439651,,5.186003e-27,0.020852385,-0.63265306,4446.1055,15.808131,1.5518694,19.228819
3.0358653,-0.112617485,-0.56082416,-0.66623133,57320,,2866,17.439651,6059.810114622116,0.14999999,-0.77164066,0.9893672,22.812105,17.389408,1.4802298e-10,17.439651,,2.8289886,0.008073069,-0.67346936,4446.074,15.808683,1.5513172,19.228819
3.0337114,-0.1327651,-0.5606786,-0.5363648,57340,,2867,17.439651,6062.394388437271,0.14999999,-0.77198666,0.9896894,22.81352,17.375076,1.4791973e-10,17.439651,,3.033698,0.008075861,-0.67346936,4446.0586,15.80923,1.5507708,19.228819
3.0707502,-0.16176726,-0.5605431,-0.86065793,57360,,2868,17.439651,6066.166166305542,0.14999999,-0.7723326,0.9863669,22.810228,17.373037,1.478166e-10,17.439651,,2.544456,0.020873953,-0.63265306,4446.043,15.809776,1.5502243,19.228819
2.8992004,-0.080554895,-0.5603806,-0.62102807,57380,,2869,17.439651,6070.581889629364,0.14999999,-0.77267396,1.0020192,22.807295,17.310978,1.4771358e-10,17.439651,,2.6263585,0.00030043416,-0.79591835,4446.0938,15.810298,1.5497026,19.228819
3.0678735,-0.14515585,-0.5602353,-0.61836386,57400,,2870,17.439651,6075.1909301280975,0.14999999,-0.77302235,0.98646927,22.806461,17.390303,1.4761066e-10,17.439651,,3.0658784,0.020888356,-0.63265306,4446.0664,15.810849,1.5491514,19.228819
3.0656652,-0.14515148,-0.56009555,-0.5934733,57420,,2871,17.439651,6079.902414083481,0.14999999,-0.7733634,0.98679966,22.80796,17.41328,1.4750784e-10,17.439651,,3.0611653,0.02089548,-0.63265306,4446.0117,15.811407,1.5485935,19.228819
3.0634623,-0.15045261,-0.5599576,-0.56578165,57440,,2872,17.439651,6085.247711181641,0.14999999,-0.7737044,0.9871044,22.808956,17.354933,1.4740514e-10,17.439651,,2.9877534,0.02090261,-0.63265306,4446.0156,15.811945,1.5480556,19.228819
3.0919561,-0.15516035,-0.55982125,-0.842018,57460,,2873,17.439651,6089.142385482788,0.14999999,-0.7740452,0.98571426,22.809862,17.378407,1.4730255e-10,17.439651,,3.0595133,0.050171606,-0.59183675,4445.996,15.81249,1.5475101,19.228819
2.8950377,-0.07853941,-0.55965877,-0.79160726,57480,,2874,17.439651,6092.155840396881,0.14999999,-0.7743758,1.0019779,22.799059,17.316164,1.4720006e-10,17.439651,,2.7442138,0.000300946,-0.79591835,4446.039,15.813014,1.5469866,19.228819
2.893131,-0.08453022,-0.5594929,-0.8877719,57500,,2875,17.439651,6095.775152206421,0.14999999,-0.7747236,1.002246,22.799957,17.327112,1.4709767e-10,17.439651,,2.8930135,0.00030105078,-0.79591835,4446.0703,15.81354,1.5464602,19.228819
2.8912277,-0.08754468,-0.559328,-0.71260893,57520,,2876,17.439651,6100.559310436249,0.14999999,-0.7750712,1.0023447,22.797905,17.293718,1.4699539e-10,17.439651,,2.4066496,0.00030115532,-0.79591835,4446.1445,15.814054,1.5459471,19.228819
2.8893285,-0.109964326,-0.5591712,-0.5833793,57540,,2877,17.439651,6105.0298590660095,0.14999999,-0.77541876,1.0024918,22.796776,17.387272,1.4689323e-10,17.439651,,2.5444472,0.00030126015,-0.79591835,4446.1133,15.814602,1.5453987,19.228819
3.0889606,-0.15096796,-0.55902845,-0.66679823,57560,,2878,17.439651,6109.698273181915,0.14999999,-0.7757662,0.9857615,22.803892,17.367718,1.4679116e-10,17.439651,,3.0881119,0.05025802,-0.59183675,4446.1055,15.815142,1.5448589,19.228819
3.054441,-0.12608846,-0.55888337,-0.33909005,57580,,2879,17.439651,6114.139613389969,0.14999999,-0.7760961,0.987854,22.804888,17.412096,1.466892e-10,17.439651,,2.939858,0.020952659,-0.63265306,4446.0547,15.815695,1.5443058,19.228819
3.1296203,-0.25006095,-0.5587802,-0.19955987,57600,,2880,17.439651,6118.986950874329,0.14999999,-0.77643615,0.98796487,22.793957,17.252884,1.4658737e-10,17.439651,,1.7817131,0.23187073,-0.5102041,4446.16,15.816195,1.5438061,19.228819
4.1420903,-0.53899246,-0.55877763,-0.24705647,57620,,2881,17.439651,6121.825099229813,0.14999999,-0.77670276,1.0187218,22.799385,16.685978,1.464856e-10,17.439651,,4.1417437,3.844611,-0.26530612,4446.832,15.816497,1.5435038,19.228819
4.1375794,-0.4104628,-0.5587197,-0.17059505,57640,,2882,17.439651,6126.330719709396,0.14999999,-0.77571625,1.0190308,22.799862,16.993065,1.4638397e-10,17.439651,,3.9798465,3.8408203,-0.26530612,4447.203,15.816905,1.5430956,19.228819
4.133081,-0.6288568,-0.5587377,-0.13620712,57660,,2883,17.439651,6130.569150686264,0.14999999,-0.77473134,1.0193768,22.800375,16.565628,1.4628244e-10,17.439651,,4.086549,3.8370392,-0.26530612,4448.0,15.817163,1.5428371,19.228819
4.7360353,-0.7496208,-0.55879706,-0.15275586,57680,,2884,17.439651,6133.900885343552,0.14999999,-0.77374816,1.0217719,22.802801,16.234646,1.4618101e-10,17.439651,,4.733221,4.7235627,-0.2244898,4449.125,15.817308,1.5426922,19.228819
5.541776,-0.68812984,-0.5588346,-0.28951678,57700,,2885,17.439651,6138.107574462891,0.14999999,-0.7724583,1.0221388,22.805252,16.539442,1.4607969e-10,17.439651,,5.181368,5.3982544,-0.18367347,4449.9414,15.81756,1.5424404,19.228819
4.11854,-0.31908053,-0.5587441,-0.40732664,57720,,2886,17.439651,6142.809110879898,0.14999999,-0.7709355,1.0200753,22.799046,17.063509,1.4597848e-10,17.439651,,3.6119084,3.8225021,-0.26530612,4450.2344,15.817992,1.5420084,19.228819
4.114096,-0.19061783,-0.5586096,-0.14274532,57740,,2887,17.439651,6147.14586853981,0.14999999,-0.76995826,1.0197191,22.788494,17.286726,1.4587737e-10,17.439651,,2.0556269,3.8187683,-0.26530612,4450.3086,15.8185005,1.5415001,19.228819
4.109665,-0.7207075,-0.5586592,-0.25425494,57760,,2888,17.439651,6151.765717506409,0.14999999,-0.7689827,1.020009,22.787853,16.356913,1.4577638e-10,17.439651,,3.9160583,3.8150444,-0.26530612,4451.3164,15.8186865,1.5413141,19.228819
4.105246,-0.38688695,-0.5585929,-0.35030454,57780,,2889,17.439651,6156.299172878265,0.14999999,-0.7680088,1.0202951,22.78806,17.015463,1.4567546e-10,17.439651,,3.9053779,3.811331,-0.26530612,4451.66,15.819101,1.5408993,19.228819
3.6852996,-0.23192285,-0.55847293,-0.2912396,57800,,2890,17.439651,6160.341953754425,0.14999999,-0.7670365,1.0162672,22.783432,17.223356,1.4557466e-10,17.439651,,3.2114587,2.8694415,-0.30612245,4451.797,15.819587,1.5404139,19.228819
