DenMISEMeanLog,IWFirstEpisode,Iteration,DenMISELogFirst,delta,ReturnAbsMax,ReturnMean,ReturnMax,LQGmu1_higher,TimestepsSoFar,ReturnLastEpisode,TimeElapsed,Regret,IWMin,ReturnMin,LQGsigma_higher,DenMISELogLast,LQGmu1_actor,IWMax,ReturnStepMax,Regret/t,IWMean,IWLastEpisode,Bound
-0.571601,0.0009979254,2069,-1.6097755,2.8402755e-10,17.438234,15.6387415,17.438234,-0.5510204,41380,17.272411,3277.8157317638397,3561.2832,,,0.14999999,-0.1951212,-0.7955873,2.783868,19.227053,1.7212591,1.028228,0.16045426,23.862804
-0.5713847,2.444762e-11,2070,-1.6102582,2.8375322e-10,17.438234,15.63957,17.438234,-1.0,41400,17.35286,3281.0751447677612,3561.293,,,0.14999999,-0.1519007,-1.0292029,4.819917,19.227053,1.7204304,1.0063524,1.223281,23.864855
-0.57129717,2.2623058e-07,2071,-1.6107413,2.8347924e-10,17.438234,15.640322,17.438234,1.0,41420,17.195755,3284.1797585487366,3561.457,,,0.14999999,-0.39608607,1.1215315,60.93112,19.227053,1.7196789,1.0224253,,23.863634
-0.57261384,2.4471225e-11,2072,-1.6112239,2.8320568e-10,17.438234,15.632772,17.438234,-1.0,41440,,3287.252123117447,3578.8164,,,0.14999999,-3.312875,-0.9825589,4.8133645,19.227053,1.7272282,1.0066116,,23.8628
-0.5724683,2.4483037e-11,2073,-1.6117065,2.829325e-10,17.438234,15.633536,17.438234,-1.0,41460,17.214096,3290.6063282489777,3578.961,,,0.14999999,-0.27728575,-0.98112273,4.8045273,19.227053,1.7264643,1.0066822,3.4858344,23.85741
-0.57232106,2.4494854e-11,2074,-1.6121887,2.8265973e-10,17.438234,15.6343,17.438234,-1.0,41480,17.220057,3294.057231903076,3579.1016,,,0.14999999,-0.27333656,-1.0825138,4.795731,19.227053,1.7257004,1.0067465,3.4680734,23.851944
-0.572334,2.4506678e-11,2075,-1.6126708,2.8238736e-10,17.438234,15.635055,17.438234,-1.0,41500,17.196892,3296.37539601326,3579.2617,,,0.14999999,-0.6050229,-1.2942548,4.786974,19.227053,1.724946,1.007159,4.1866617,23.852444
-0.57325655,2.4518505e-11,2076,-1.6131526,2.8211541e-10,17.438234,15.635802,17.438234,-1.0,41520,17.187624,3298.582503080368,3579.4336,,,0.14999999,-2.494063,-0.9616963,4.7782574,19.227053,1.7241983,1.007821,4.702591,23.857237
-0.5730912,2.4530294e-11,2077,-1.6136342,2.8184383e-10,17.438234,15.636575,17.438234,-1.0,41540,17.241953,3300.8718223571777,3579.5566,,,0.14999999,-0.23732609,-1.059393,4.7695823,19.227053,1.7234259,1.0077899,3.2638378,23.850224
-0.5730513,2.4542087e-11,2078,-1.6141155,2.8157263e-10,17.438234,15.637324,17.438234,-1.0,41560,17.192244,3303.7296171188354,3579.7227,,,0.14999999,-0.49718514,-1.0212388,4.7609453,19.227053,1.7226763,1.008136,4.042959,23.849636
-0.5729464,2.4553934e-11,2079,-1.6145966,2.8130182e-10,17.438234,15.638076,17.438234,-1.0,41580,17.20195,3307.0324156284332,3579.8809,,,0.14999999,-0.3627987,-0.850156,4.752347,19.227053,1.7219248,1.0083591,3.7846596,23.846973
-0.57274455,0.67427623,2080,-1.6150775,2.8103142e-10,17.438234,15.638885,17.438234,0.46938777,41600,17.319859,3309.815628528595,3579.9219,,,0.14999999,-0.16100122,0.4551818,21.788473,19.227053,1.7211161,0.95505357,4.9031647e-17,23.83966
-0.5734897,0.0031655203,2081,-1.615234,2.807614e-10,17.438234,15.634838,17.438234,-0.5102041,41620,7.2182555,3312.8143553733826,3590.0625,,,0.14999999,-2.0751138,-0.52837545,2.8153646,19.227053,1.7251625,1.030634,2.1458387e-08,23.837013
-0.57322377,0.0010038683,2082,-1.615713,2.8049174e-10,17.438234,15.635674,17.438234,-0.5510204,41640,17.376242,3316.0691244602203,3590.045,,,0.14999999,-0.04996877,-0.5257218,2.793593,19.227053,1.7243261,1.0272323,2.76421,23.836866
-0.57295936,0.0031685573,2083,-1.6161927,2.8022248e-10,17.438234,15.636507,17.438234,-0.5102041,41660,17.368967,3318.5484817028046,3590.039,,,0.14999999,-0.04955267,-0.5722085,2.81067,19.227053,1.7234936,1.0312073,2.7798111,23.837116
-0.57269394,0.00029577326,2084,-1.6166711,2.7995364e-10,17.438234,15.637338,17.438234,-0.59183675,41680,17.365952,3322.1387321949005,3590.0312,,,0.14999999,-0.050732814,-0.5932684,2.8201368,19.227053,1.7226629,1.0203891,2.7741735,23.83742
-0.5724367,0.00029591518,2085,-1.6171507,2.7968514e-10,17.438234,15.638187,17.438234,-0.59183675,41700,17.412716,3325.3236496448517,3589.9805,,,0.14999999,-0.0564736,-0.3309783,2.817677,19.227053,1.7218132,1.0207294,2.8140073,23.837873
-0.5722957,0.00929619,2086,-1.61763,2.7941707e-10,17.438234,15.638882,17.438234,-0.46938777,41720,17.08452,3329.0903980731964,3590.254,,,0.14999999,-0.29868323,-0.69070816,2.8957865,19.227053,1.7211189,1.0301868,2.3423378,23.829025
-0.5720592,8.096424e-05,2087,-1.6181048,2.7914934e-10,17.438234,15.639709,17.438234,-0.63265306,41740,17.368769,3333.6228046417236,3590.246,,,0.14999999,-0.1086741,-0.77585584,2.875043,19.227053,1.7202911,1.0111351,2.7509818,23.825613
-0.5718504,2.465201e-11,2088,-1.6185839,2.7888206e-10,17.438234,15.640532,17.438234,-1.0,41760,17.356344,3337.600724697113,3590.25,,,0.14999999,-0.14695346,-1.3701037,4.7620354,19.227053,1.7194691,1.0075516,1.0087147,23.82781
-0.5733062,2.4663814e-11,2089,-1.6190627,2.7861508e-10,17.438234,15.641275,17.438234,-1.0,41780,17.19394,3339.9445021152496,3590.418,,,0.14999999,-3.6198792,-0.70427954,4.7534733,19.227053,1.7187252,1.0082271,4.730978,23.832945
-0.57308376,2.058121e-05,2090,-1.6195413,2.7834854e-10,17.438234,15.642116,17.438234,-0.67346936,41800,17.395416,3343.077231645584,3590.3809,,,0.14999999,-0.11617867,-0.5037611,2.9458447,19.227053,1.717885,1.0029441,2.9249148,23.834335
-0.5728339,8.1119426e-05,2091,-1.6200197,2.7808236e-10,17.438234,15.64293,17.438234,-0.63265306,41820,17.346037,3345.615070104599,3590.3945,,,0.14999999,-0.053198993,-0.56958425,2.8721929,19.227053,1.7170706,1.011846,1.9390529,23.826843
-0.5725768,0.0010086829,2092,-1.6204977,2.7781658e-10,17.438234,15.643752,17.438234,-0.5510204,41840,17.360033,3348.85694026947,3590.3926,,,0.14999999,-0.046701152,-0.25432062,2.7800322,19.227053,1.7162485,1.0286336,2.7655082,23.827658
-0.5725306,1.2456287,2093,-1.6209751,2.7755118e-10,17.438234,15.64439,17.438234,-0.2244898,41860,16.980057,3351.0631363391876,3590.7715,,,0.14999999,-0.5041404,-0.23132905,5.4064417,19.227053,1.7156105,0.97196317,4.31694,23.840515
-0.57254344,0.66291445,2094,-1.6208578,2.772861e-10,17.438234,15.645028,17.438234,-0.26530612,41880,16.981733,3354.545113801956,3591.1504,,,0.14999999,-0.57104164,0.028693527,4.7238584,19.227053,1.7149725,0.9798023,4.588572,23.838917
-0.57295567,13.45283,2095,-1.6210188,2.770215e-10,17.438234,15.6419525,17.438234,0.10204082,41900,9.203387,3356.967241048813,3599.3125,,,0.14999999,-1.4152112,0.42029607,14.252853,19.227053,1.7180481,0.947877,9.71665,23.841253
-0.57368845,3.5540197,2096,-1.6150951,2.7675723e-10,17.438234,15.638068,17.438234,0.3469388,41920,7.4963274,3360.061847448349,3609.1719,,,0.14999999,-2.0547469,0.26143545,19.729383,19.227053,1.7219324,0.9320349,18.418285,23.824894
-0.5743551,0.65830344,2097,-1.6138779,2.7649333e-10,17.438234,15.634655,17.438234,-0.26530612,41940,8.482364,3364.3879539966583,3618.0508,,,0.14999999,-1.9011339,-0.03387983,4.71824,19.227053,1.7253456,0.97844136,0.037388586,23.802317
-0.5746707,9.537399,2098,-1.6140407,2.762298e-10,17.438234,15.633276,17.438234,-0.020408163,41960,12.742681,3366.465934276581,3622.668,,,0.14999999,-1.214113,-0.07297707,10.3992405,19.227053,1.7267246,0.972134,8.919693,23.814487
-0.574926,3.4826112,2099,-1.6099817,2.7596667e-10,17.438234,15.633061,17.438234,-0.14285715,41980,15.185669,3368.0620369911194,3624.8438,,,0.14999999,-1.0817975,-0.039224282,7.042019,19.227053,1.7269392,0.9697636,7.038977,23.810211
-0.5752339,5.2336245,2100,-1.6088002,2.757039e-10,17.438234,15.632323,17.438234,-0.10204082,42000,14.078662,3370.793025493622,3628.121,,,0.14999999,-1.190155,-0.2567262,8.028696,19.227053,1.7276773,0.9730668,8.009668,23.808197
-0.5752073,8.0053025e-05,2101,-1.6067871,2.7544153e-10,17.438234,15.632991,17.438234,-0.63265306,42020,17.033894,3374.1848747730255,3628.4453,,,0.14999999,-0.49125135,-0.640264,2.878321,19.227053,1.7270098,1.0105659,0.18805252,23.795427
-0.574966,8.009114e-05,2102,-1.607263,2.7517952e-10,17.438234,15.633829,17.438234,-0.63265306,42040,17.397734,3377.694351673126,3628.414,,,0.14999999,-0.07874076,-0.73119926,2.8757515,19.227053,1.7261715,1.0109478,2.8737993,23.796246
-0.57474977,2.0339725e-05,2103,-1.6077385,2.7491787e-10,17.438234,15.634651,17.438234,-0.67346936,42060,17.362747,3381.147303581238,3628.4102,,,0.14999999,-0.13062736,-0.7237021,2.9453173,19.227053,1.7253494,1.0022173,2.8143969,23.795717
-0.5745355,2.0349387e-05,2104,-1.6082139,2.7465658e-10,17.438234,15.635486,17.438234,-0.67346936,42080,17.392187,3384.6571395397186,3628.379,,,0.14999999,-0.12597564,-0.6660306,2.9425967,19.227053,1.724515,1.0025924,2.8521788,23.795994
-0.57430494,2.0359075e-05,2105,-1.6086891,2.7439567e-10,17.438234,15.636331,17.438234,-0.67346936,42100,17.413584,3388.109607219696,3628.3242,,,0.14999999,-0.09149379,-0.3864742,2.9398837,19.227053,1.72367,1.0029956,2.9108512,23.796799
-0.5741186,0.6552076,2106,-1.609164,2.7413516e-10,17.438234,15.637121,17.438234,-0.26530612,42120,17.297186,3391.429433822632,3628.3828,,,0.14999999,-0.18435337,-0.23803864,4.7003736,19.227053,1.7228794,0.9795307,2.307754,23.79631
-0.57411516,0.6553148,2107,-1.6093277,2.73875e-10,17.438234,15.637703,17.438234,-0.26530612,42140,16.863201,3393.5245430469513,3628.879,,,0.14999999,-0.5460834,-0.35663676,4.692133,19.227053,1.7222977,0.9801992,4.5165224,23.796959
-0.57396644,0.148693,2108,-1.6094912,2.7361524e-10,17.438234,15.638429,17.438234,-0.3469388,42160,17.169191,3396.4074528217316,3629.0742,,,0.14999999,-0.24060972,-0.33833203,3.6875944,19.227053,1.7215719,1.0012661,3.3760324,23.790337
-0.5738263,0.14875303,2109,-1.6098949,2.733558e-10,17.438234,15.6391325,17.438234,-0.3469388,42180,17.1242,3399.361846446991,3629.3125,,,0.14999999,-0.27902535,-0.18010992,3.6829011,19.227053,1.7208681,1.0016985,3.5098054,23.790222
-0.57389545,0.65595126,2110,-1.6102984,2.7309677e-10,17.438234,15.639618,17.438234,-0.26530612,42200,16.661394,3402.647277355194,3630.0078,,,0.14999999,-0.72109485,-0.261686,4.6745095,19.227053,1.7203827,0.98126876,4.655171,23.788506
-0.57385623,0.32426885,2111,-1.6104615,2.728381e-10,17.438234,15.640259,17.438234,-0.30612245,42220,16.996334,3407.10662984848,3630.375,,,0.14999999,-0.47202286,-0.13303928,4.118967,19.227053,1.7197418,0.9912283,4.080928,23.789747
-0.57400197,1.2329956,2112,-1.6107814,2.725798e-10,17.438234,15.640542,17.438234,-0.2244898,42240,16.235016,3410.6385974884033,3631.496,,,0.14999999,-0.87213486,-0.49683177,5.3167286,19.227053,1.7194586,0.97633547,5.28286,23.78991
-0.57376814,2.445774e-11,2113,-1.6106712,2.7232183e-10,17.438234,15.641372,17.438234,-1.0,42260,17.39376,3413.8785088062286,3631.461,,,0.14999999,-0.056047037,-0.78459084,4.79716,19.227053,1.7186289,1.0054781,0.010133022,23.782078
-0.5735666,2.0409112e-05,2114,-1.6111443,2.7206426e-10,17.438234,15.642184,17.438234,-0.67346936,42280,17.358757,3416.8027079105377,3631.4648,,,0.14999999,-0.15261829,-0.5554934,2.9467955,19.227053,1.7178164,1.0026234,2.3546689,23.784956
-0.57331574,0.003154092,2115,-1.6116172,2.7180705e-10,17.438234,15.643015,17.438234,-0.5102041,42300,17.398272,3419.777199268341,3631.4258,,,0.14999999,-0.045327842,-0.34751186,2.8029928,19.227053,1.7169857,1.0305692,2.6589432,23.782234
-0.5731513,0.06354312,2116,-1.6120884,2.715502e-10,17.438234,15.643754,17.438234,-0.3877551,42320,17.208298,3422.71036028862,3631.5781,,,0.14999999,-0.25529724,-0.1857951,3.3176274,19.227053,1.7162466,1.0140764,3.3117921,23.78298
-0.5732039,0.65741736,2117,-1.612531,2.7129374e-10,17.438234,15.644208,17.438234,-0.26530612,42340,16.606997,3425.4332962036133,3632.332,,,0.14999999,-0.69847536,-0.14010075,4.653316,19.227053,1.7157927,0.9833307,4.646749,23.786777
-0.5733407,2.1553376,2118,-1.6126927,2.710376e-10,17.438234,15.644697,17.438234,-0.18367347,42360,16.674889,3429.181702852249,3633.0117,,,0.14999999,-0.84605134,-0.37548965,6.0778646,19.227053,1.7153034,0.9751178,5.9419775,23.7945
-0.5731755,0.1490885,2119,-1.6121476,2.7078187e-10,17.438234,15.645432,17.438234,-0.3469388,42380,17.207857,3432.5464963912964,3633.168,,,0.14999999,-0.1972954,-0.3444395,3.65361,19.227053,1.7145681,1.0033737,3.1815305,23.777826
-0.5730256,0.14914837,2120,-1.6125491,2.7052646e-10,17.438234,15.646154,17.438234,-0.3469388,42400,17.172127,3435.5845029354095,3633.3555,,,0.14999999,-0.2582806,-0.68342286,3.6490426,19.227053,1.7138462,1.0037776,3.4429312,23.777464
-0.5728034,2.1445243e-07,2121,-1.6129503,2.7027144e-10,17.438234,15.646972,17.438234,-0.79591835,42420,17.379173,3438.8510818481445,3633.336,,,0.14999999,-0.10517746,-0.76459205,3.1165118,19.227053,1.7130289,0.98788744,2.2302897,23.778677
-0.57260823,4.821806e-06,2122,-1.6134217,2.7001676e-10,17.438234,15.647784,17.438234,-0.71428573,42440,17.372131,3440.8033838272095,3633.3242,,,0.14999999,-0.14660235,-0.4899813,3.0170355,19.227053,1.7122164,0.9956577,2.9111419,23.778593
-0.5723682,0.009261515,2123,-1.6138928,2.6976243e-10,17.438234,15.64862,17.438234,-0.46938777,42460,17.420689,3442.506985425949,3633.2617,,,0.14999999,-0.058461417,-0.3866905,2.8854415,19.227053,1.711381,1.0294074,2.7932858,23.771328
-0.5721677,0.025208551,2124,-1.6143594,2.695085e-10,17.438234,15.649418,17.438234,-0.42857143,42480,17.344027,3445.993052482605,3633.2773,,,0.14999999,-0.1752956,-0.4658447,3.0488982,19.227053,1.7105827,1.0240417,3.0480409,23.770845
-0.57192165,0.009270087,2125,-1.6148182,2.692549e-10,17.438234,15.650221,17.438234,-0.46938777,42500,17.356844,3448.794609069824,3633.2812,,,0.14999999,-0.07331846,-0.3534789,2.8803053,19.227053,1.7097797,1.0299124,2.8611424,23.770304
-0.5717501,0.025231881,2126,-1.6152843,2.6900165e-10,17.438234,15.650938,17.438234,-0.42857143,42520,17.17634,3452.0867874622345,3633.4648,,,0.14999999,-0.23661548,-0.4056059,3.0434647,19.227053,1.7090626,1.0245891,2.9727526,23.769562
-0.57153654,0.025243446,2127,-1.6157427,2.6874877e-10,17.438234,15.651713,17.438234,-0.42857143,42540,17.301834,3455.267683506012,3633.5273,,,0.14999999,-0.14190903,-0.44650835,3.0405433,19.227053,1.7082872,1.024917,3.029417,23.769745
-0.571298,0.025255017,2128,-1.6162008,2.6849623e-10,17.438234,15.652516,17.438234,-0.42857143,42560,17.359589,3457.8381798267365,3633.5273,,,0.14999999,-0.08867785,-0.4888152,3.0376306,19.227053,1.7074842,1.0251775,2.885533,23.76885
-0.5710437,0.009287165,2129,-1.6166588,2.6824407e-10,17.438234,15.653305,17.438234,-0.46938777,42580,17.329958,3460.292398452759,3633.5547,,,0.14999999,-0.054421477,-0.37094402,2.8700948,19.227053,1.7066956,1.0308282,2.7849104,23.766886
-0.5708544,0.025278341,2130,-1.617124,2.679923e-10,17.438234,15.654064,17.438234,-0.42857143,42600,17.268406,3464.10803771019,3633.6445,,,0.14999999,-0.1984034,-0.5057784,3.0322666,19.227053,1.7059364,1.0256579,3.0125494,23.766607
-0.57059586,0.009295737,2131,-1.6175815,2.6774083e-10,17.438234,15.654879,17.438234,-0.46938777,42620,17.391802,3467.120982646942,3633.6133,,,0.14999999,-0.04532392,-0.64689165,2.865047,19.227053,1.705122,1.0312095,2.702229,23.763817
-0.5703514,0.0031744353,2132,-1.6180463,2.6748972e-10,17.438234,15.655701,17.438234,-0.5102041,42640,17.408554,3470.077261686325,3633.5664,,,0.14999999,-0.080550306,-0.67286724,2.7804341,19.227053,1.7042999,1.0316707,1.9032121,23.753572
-0.570115,2.0560083e-05,2133,-1.6185137,2.6723895e-10,17.438234,15.656503,17.438234,-0.67346936,42660,17.365873,3472.722419977188,3633.5625,,,0.14999999,-0.097122766,-0.618489,2.946204,19.227053,1.7034979,1.0025961,2.9308608,23.761307
-0.56987584,2.0569712e-05,2134,-1.6189824,2.6698857e-10,17.438234,15.657311,17.438234,-0.67346936,42680,17.382605,3476.1727046966553,3633.539,,,0.14999999,-0.062196318,-0.4405537,2.9435194,19.227053,1.7026892,1.0028692,2.646409,23.759922
-0.56965023,0.003178898,2135,-1.6194509,2.6673852e-10,17.438234,15.65808,17.438234,-0.5102041,42700,17.29538,3479.234467983246,3633.6016,,,0.14999999,-0.09089004,-0.5738477,2.7769742,19.227053,1.7019205,1.0321975,2.615009,23.754978
-0.569388,0.15449259,2136,-1.6199178,2.6648883e-10,17.438234,15.658878,17.438234,0.5510204,42720,17.363346,3482.693137407303,3633.5977,,,0.14999999,-0.04149106,0.61563754,23.683954,19.227053,1.7011223,0.978125,1.7028128e-12,23.754545
-0.5701769,0.0010084973,2137,-1.6203134,2.6623947e-10,17.438234,15.654196,17.438234,-0.5510204,42740,5.6539025,3485.65829706192,3645.3047,,,0.14999999,-2.2297688,-0.34146598,2.761484,19.227053,1.7058048,1.0286665,1.8085184e-12,23.753578
-0.5700173,0.009325528,2138,-1.6207808,2.659905e-10,17.438234,15.654913,17.438234,-0.46938777,42760,17.184814,3487.6591284275055,3645.4766,,,0.14999999,-0.2574795,-0.36585492,2.858027,19.227053,1.7050877,1.031419,2.3917298,23.748096
-0.56983244,0.0253827,2139,-1.6212441,2.6574185e-10,17.438234,15.655659,17.438234,-0.42857143,42780,17.251448,3490.9843425750732,3645.5898,,,0.14999999,-0.20557763,-0.44558755,3.0225973,19.227053,1.7043419,1.0261005,2.993224,23.747574
-0.56959283,0.025394266,2140,-1.6216996,2.6549357e-10,17.438234,15.656404,17.438234,-0.42857143,42800,17.249245,3493.5123252868652,3645.6992,,,0.14999999,-0.08279463,-0.5465842,3.0197432,19.227053,1.7035971,1.0263559,2.8706594,23.746569
-0.5693308,0.009338347,2141,-1.622155,2.652456e-10,17.438234,15.657213,17.438234,-0.46938777,42820,17.387833,3495.7743146419525,3645.668,,,0.14999999,-0.034648854,-0.3382021,2.8505583,19.227053,1.7027874,1.0319356,2.4118683,23.742825
-0.5691724,0.025417587,2142,-1.6226175,2.64998e-10,17.438234,15.657891,17.438234,-0.42857143,42840,17.109331,3498.8790016174316,3645.918,,,0.14999999,-0.26173872,-0.1285218,3.0144892,19.227053,1.7021093,1.026514,2.881871,23.738813
-0.5693083,0.6643841,2143,-1.6230724,2.6475072e-10,17.438234,15.658168,17.438234,-0.26530612,42860,16.252083,3501.1958758831024,3647.0273,,,0.14999999,-0.88656604,-0.09585036,4.6328044,19.227053,1.7018328,0.9837623,4.258729,23.72779
-0.5695159,7.4186163,2144,-1.6232289,2.645038e-10,17.438234,15.658273,17.438234,-0.06122449,42880,15.885176,3502.818016052246,3648.504,,,0.14999999,-0.99727774,-0.15914312,9.198215,19.227053,1.7017279,0.9741771,7.020369,23.751053
-0.5696263,2.1716683,2145,-1.620241,2.6425728e-10,17.438234,15.658588,17.438234,-0.18367347,42900,16.331682,3505.7901821136475,3649.5312,,,0.14999999,-0.77954036,-0.20735905,6.0727587,19.227053,1.7014122,0.9749193,5.7221804,23.744835
-0.569662,1.2440354,2146,-1.6196952,2.6401104e-10,17.438234,15.659153,17.438234,-0.2244898,42920,16.873404,3508.5924847126007,3650.0195,,,0.14999999,-0.6205352,-0.14679597,5.274122,19.227053,1.7008476,0.97903824,4.914526,23.74223
-0.5697869,1.2438941,2147,-1.6195816,2.6376515e-10,17.438234,15.659354,17.438234,-0.2244898,42940,16.088514,3511.5851724147797,3651.289,,,0.14999999,-0.8166869,-0.0059850216,5.263643,19.227053,1.7006464,0.9798814,5.2631397,23.743103
-0.5701338,3.515806,2148,-1.6194681,2.6351962e-10,17.438234,15.65708,17.438234,-0.14285715,42960,10.778441,3514.3570935726166,3657.875,,,0.14999999,-1.2940859,-0.3702355,6.9453826,19.227053,1.7029209,0.97643614,6.3978157,23.727308
-0.56996906,2.4644956e-11,2149,-1.618298,2.632744e-10,17.438234,15.657815,17.438234,-1.0,42980,17.23797,3517.8966524600983,3657.996,,,0.14999999,-0.19187053,-0.968471,4.867735,19.227053,1.7021856,1.0023925,0.00047921756,23.725914
-0.5698275,2.465643e-11,2150,-1.6187632,2.6302957e-10,17.438234,15.658546,17.438234,-1.0,43000,17.232826,3521.396628856659,3658.125,,,0.14999999,-0.26732445,-0.9610375,4.8589945,19.227053,1.7014542,1.0024042,3.398776,23.719753
-0.5696802,2.1580301e-07,2151,-1.6192282,2.6278507e-10,17.438234,15.659279,17.438234,-0.79591835,43020,17.227858,3524.928343772888,3658.25,,,0.14999999,-0.25482306,-0.72050345,3.135281,19.227053,1.7007217,0.9854031,1.87223,23.716145
-0.56948215,2.1590326e-07,2152,-1.619693,2.625409e-10,17.438234,15.660069,17.438234,-0.79591835,43040,17.362165,3528.268351793289,3658.254,,,0.14999999,-0.1287924,-0.94195443,3.1321728,19.227053,1.6999311,0.9856315,2.6660209,23.713137
-0.5693311,2.4690831e-11,2153,-1.6201576,2.6229705e-10,17.438234,15.660811,17.438234,-1.0,43060,17.25624,3531.1989307403564,3658.3555,,,0.14999999,-0.2294422,-0.93180704,4.854622,19.227053,1.6991892,1.0026424,3.1041832,23.715744
-0.5691671,0.00030999817,2154,-1.620622,2.6205357e-10,17.438234,15.661556,17.438234,0.79591835,43080,17.263367,3534.2804043293,3658.4492,,,0.14999999,-0.2180083,0.67632544,30.85275,19.227053,1.6984444,1.0664233,5.1399116e-29,23.71293
-0.56993926,0.3277324,2155,-1.621086,2.6181043e-10,17.438234,15.65658,17.438234,-0.30612245,43100,4.940038,3537.0102257728577,3670.871,,,0.14999999,-2.2946095,-0.18194199,4.0527706,19.227053,1.7034206,0.99448603,1.2769789e-08,23.711752
-0.5700014,0.6632725,2156,-1.6213979,2.6156763e-10,17.438234,15.65704,17.438234,-0.26530612,43120,16.649567,3540.909279823303,3671.582,,,0.14999999,-0.69785255,-0.23399743,4.591481,19.227053,1.702961,0.9861569,4.579542,23.712345
-0.56999105,0.6633761,2157,-1.621554,2.6132516e-10,17.438234,15.657639,17.438234,-0.26530612,43140,16.94922,3543.0205931663513,3671.9922,,,0.14999999,-0.5332699,-0.4020142,4.583849,19.227053,1.7023621,0.9867896,4.435624,23.713404
-0.56979734,2.1633917e-07,2158,-1.62171,2.6108302e-10,17.438234,15.658404,17.438234,-0.79591835,43160,17.310934,3544.9140062332153,3672.0469,,,0.14999999,-0.1381734,-0.90952265,3.134397,19.227053,1.7015963,0.9857863,0.09713474,23.708313
-0.56963336,2.474066e-11,2159,-1.6221733,2.608412e-10,17.438234,15.659152,17.438234,-1.0,43180,17.27333,3548.524183034897,3672.1328,,,0.14999999,-0.20142902,-1.0078723,4.857109,19.227053,1.7008486,1.0030001,2.7120261,23.71531
-0.5695288,2.475213e-11,2160,-1.6226363,2.6059976e-10,17.438234,15.659867,17.438234,-1.0,43200,17.20001,3551.304724931717,3672.289,,,0.14999999,-0.3461547,-1.0625685,4.8484497,19.227053,1.7001333,1.0031803,3.7545145,23.712065
-0.5695081,2.4763558e-11,2161,-1.6230992,2.6035862e-10,17.438234,15.660578,17.438234,-1.0,43220,17.193947,3553.2978394031525,3672.4531,,,0.14999999,-0.52754796,-1.0567197,4.839832,19.227053,1.6994228,1.0035369,4.1318836,23.711855
-0.5694756,2.4775036e-11,2162,-1.6235619,2.601178e-10,17.438234,15.661287,17.438234,-1.0,43240,17.199184,3557.0003023147583,3672.6172,,,0.14999999,-0.50220364,-1.243986,4.831252,19.227053,1.6987133,1.0038757,4.091426,23.711369
-0.5700847,2.4786475e-11,2163,-1.6240243,2.5987737e-10,17.438234,15.661997,17.438234,-1.0,43260,17.193829,3561.215581893921,3672.7812,,,0.14999999,-1.8901033,-1.0552322,4.822708,19.227053,1.6980038,1.0044923,4.6899137,23.715666
-0.5700475,2.4797966e-11,2164,-1.6244864,2.5963723e-10,17.438234,15.662708,17.438234,-1.0,43280,17.20152,3564.6196506023407,3672.9414,,,0.14999999,-0.4934578,-0.8785466,4.8142047,19.227053,1.6972923,1.0048224,4.070836,23.715073
-0.56986606,7.506988,2165,-1.6249485,2.5939745e-10,17.438234,15.66347,17.438234,0.26530612,43300,17.309958,3568.756637096405,3672.9883,,,0.14999999,-0.18193571,0.17272244,18.644575,19.227053,1.6965303,0.91211176,7.524675e-13,23.708477
-0.57046694,0.15055695,2166,-1.6219488,2.5915797e-10,17.438234,15.660316,17.438234,-0.3469388,43320,8.833034,3572.3689889907837,3681.5156,,,0.14999999,-1.7809504,-0.4610665,3.6109128,19.227053,1.6996841,1.0058298,0.03908831,23.703598
-0.5702341,2.4744812e-11,2167,-1.6223409,2.5891883e-10,17.438234,15.661096,17.438234,-1.0,43340,17.351019,3575.4783198833466,3681.5273,,,0.14999999,-0.07148629,-0.77690244,4.810178,19.227053,1.698905,1.0043288,0.004495123,23.700712
-0.5700418,0.025422284,2168,-1.6228023,2.5868005e-10,17.438234,15.661879,17.438234,-0.42857143,43360,17.35792,3578.64563703537,3681.5273,,,0.14999999,-0.15679061,-0.022583276,3.0213017,19.227053,1.698122,1.0252837,0.20985258,23.700134
-0.5703396,11.597681,2169,-1.6232517,2.5844157e-10,17.438234,15.6599655,17.438234,0.020408163,43380,11.512793,3581.2744970321655,3687.375,,,0.14999999,-1.2413062,-0.058179542,11.722298,19.227053,1.7000351,0.96990913,8.832296,23.71642
-0.57060605,5.2840014,2170,-1.6183798,2.5820343e-10,17.438234,15.659282,17.438234,-0.10204082,43400,14.176889,3583.5567994117737,3690.5625,,,0.14999999,-1.116693,-0.211727,7.971764,19.227053,1.7007189,0.97909075,7.7844105,23.703362
-0.57063,0.6599715,2171,-1.6164085,2.5796562e-10,17.438234,15.659797,17.438234,-0.26530612,43420,16.776596,3585.7938344478607,3691.1445,,,0.14999999,-0.6010463,-0.17095354,4.5810513,19.227053,1.7002039,0.987136,4.5513964,23.692368
-0.57070935,2.1637,2172,-1.6165651,2.5772814e-10,17.438234,15.660321,17.438234,-0.18367347,43440,16.800426,3588.1412103176117,3691.7031,,,0.14999999,-0.7295115,-0.26049617,6.002511,19.227053,1.6996794,0.97971004,5.496423,23.697186
-0.5706652,0.32607946,2173,-1.6160296,2.5749097e-10,17.438234,15.660956,17.438234,-0.30612245,43460,17.036003,3591.8024604320526,3692.0234,,,0.14999999,-0.45363948,-0.25262776,4.0288568,19.227053,1.6990442,0.996548,3.9970624,23.696693
