IWMax,DenMISELogLast,IWMean,DenMISEMeanLog,DenMISELogFirst,delta,ReturnLastEpisode,Regret/t,Bound,ReturnStepMax,ReturnMax,LQGmu1_higher,ReturnMin,IWFirstEpisode,IWLastEpisode,LQGmu1_actor,TimestepsSoFar,Regret,TimeElapsed,ReturnMean,IWMin,Iteration,LQGsigma_higher,ReturnAbsMax
3.3766007,-0.27028129,1.0362524,-0.686788,-0.8480171,1.5178728e-09,17.233843,2.5605068,27.358183,19.213552,17.424751,-0.3877551,,1.0787754,3.3765519,-0.6323401,17900,2291.6533,742.3824789524078,14.799494,,895,0.14999999,17.424751
3.5286517,-0.17724761,0.9762235,-0.68618,-0.8479292,1.5144865e-09,17.372162,2.5576372,27.375181,19.213552,17.424751,-0.75510204,,0.00055025914,2.2717016,-0.7442709,17920,2291.6426,743.8141813278198,14.802363,,896,0.14999999,17.424751
3.420772,-0.2676901,0.98920226,-0.68574065,-0.849044,1.5111117e-09,17.369724,2.5547743,27.369839,19.213552,17.424751,-0.71428573,,0.0017198519,3.4072018,-0.62691903,17940,2291.6328,745.2232315540314,14.805226,,897,0.14999999,17.424751
3.1880958,-0.16970062,1.0211223,-0.6851789,-0.8501563,1.507748e-09,17.412998,2.5518703,27.362377,19.213552,17.424751,-0.63265306,,0.013439567,3.1492095,-0.45249316,17960,2291.579,746.1056747436523,14.80813,,898,0.14999999,17.424751
3.0011187,-0.14314033,1.0543224,-0.68455327,-0.8512543,1.5043956e-09,17.351656,2.5490408,27.344986,19.213552,17.424751,-0.5102041,,0.16838536,2.8499732,-0.4520734,17980,2291.588,747.7032091617584,14.81096,,899,0.14999999,17.424751
3.0432894,-0.14138342,1.0552684,-0.6838902,-0.85217875,1.5010546e-09,17.341919,2.5462294,27.339397,19.213552,17.424751,-0.46938777,,0.3374478,3.04318,-0.5262771,18000,2291.6064,749.3498947620392,14.813771,,900,0.14999999,17.424751
2.9881516,-0.11637258,1.0554564,-0.68320006,-0.8529144,1.4977246e-09,17.38928,2.5433712,27.32751,19.213552,17.424751,-0.5102041,,0.16866514,2.970746,-0.14232087,18020,2291.5771,750.9904336929321,14.816629,,901,0.14999999,17.424751
6.7941704,-0.7612396,0.9545774,-0.68322587,-0.8538365,1.4944055e-09,16.181145,2.5418577,27.352684,19.213552,17.424751,-0.10204082,,6.242926,5.4924026,-0.23217651,18040,2292.7559,752.4240853786469,14.818143,,902,0.14999999,17.424751
4.438138,-0.5238157,0.9871574,-0.68310165,-0.84804714,1.4910975e-09,16.947397,2.5394993,27.338032,19.213552,17.424751,-0.26530612,,3.5609655,4.382445,-0.05337116,18060,2293.167,753.7482261657715,14.820501,,903,0.14999999,17.424751
10.534155,-0.98159885,0.98489946,-0.68344724,-0.8452182,1.4878003e-09,13.593911,2.5408554,27.31567,19.213552,17.424751,0.14285715,,1.5449257,3.0165126,0.2352487,18080,2296.9336,754.6789529323578,14.819145,,904,0.14999999,17.424751
6.0790453,-1.4465154,0.95723075,-0.6843105,-0.84461623,1.4845142e-09,8.600784,2.5477276,27.283611,19.213552,17.424751,-0.14285715,,6.015783,0.47128993,-0.35274684,18100,2305.6934,755.4633777141571,14.812273,,905,0.14999999,17.424751
3.3582666,-0.26019397,1.0370182,-0.68389153,-0.83909535,1.4812389e-09,17.130043,2.5451689,27.294859,19.213552,17.424751,-0.3877551,,1.0691937,3.3573112,-0.3369468,18120,2305.9229,756.9281311035156,14.814832,,906,0.14999999,17.424751
3.6267476,-0.2856506,1.0222439,-0.6834126,-0.83901906,1.4779744e-09,17.278255,2.5424528,27.287796,19.213552,17.424751,-0.3469388,,1.714172,3.5311139,-0.24618307,18140,2306.005,758.3894565105438,14.817548,,907,0.14999999,17.424751
3.9680326,-0.47922683,1.0059253,-0.68316424,-0.8382328,1.4747209e-09,16.947926,2.5401077,27.277475,19.213552,17.424751,-0.30612245,,2.5502777,3.965254,-0.20877148,18160,2306.418,760.0683846473694,14.819893,,908,0.14999999,17.424751
6.0055504,-0.5695179,0.97322875,-0.6830337,-0.83652884,1.4714778e-09,16.866463,2.5378551,27.27498,19.213552,17.424751,-1.0,,1.240759e-07,4.268023e-06,-1.1513406,18180,2306.9102,761.7602643966675,14.822145,,909,0.14999999,17.424751
5.972697,-1.2429465,0.9749799,-0.6836803,-0.8376283,1.4682456e-09,17.202534,2.5352402,27.275078,19.213552,17.424751,-1.0,,1.242124e-07,5.540865,-0.93567425,18200,2307.0684,763.4297544956207,14.82476,,910,0.14999999,17.424751
4.3881245,-0.39581543,0.99061507,-0.6833934,-0.83872664,1.465024e-09,17.255117,2.5325727,27.268284,19.213552,17.424751,-0.26530612,,3.5279295,0.0001818146,-0.42950296,18220,2307.1738,764.6894683837891,14.827428,,911,0.14999999,17.424751
3.1412797,-0.15377128,1.0492537,-0.68282425,-0.8359586,1.461813e-09,17.287216,2.5298758,27.252865,19.213552,17.424751,-0.42857143,,0.61731434,3.1016476,-0.53116226,18240,2307.246,766.0002584457397,14.830125,,912,0.14999999,17.424751
5.9533134,-0.11792444,0.97455865,-0.68215245,-0.83637786,1.4586126e-09,17.398697,2.5270615,27.239384,19.213552,17.424751,-1.0,,1.2405721e-07,0.02262872,-0.75200504,18260,2307.207,767.6446001529694,14.832939,,913,0.14999999,17.424751
3.3222973,-0.27880782,1.0020348,-0.6817408,-0.83747256,1.4554226e-09,17.361723,2.5242949,27.272245,19.213552,17.424751,-0.67346936,,0.004928901,3.0646272,-0.7909645,18280,2307.206,769.3287308216095,14.835706,,914,0.14999999,17.424751
3.6173353,-0.3015606,0.96821797,-0.6813238,-0.83856064,1.4522431e-09,17.36624,2.5215292,27.276781,19.213552,17.424751,-0.79591835,,0.00016214442,3.593752,-0.595693,18300,2307.1992,770.8362231254578,14.838471,,915,0.14999999,17.424751
3.0875614,-0.14646864,1.03555,-0.68077546,-0.8396528,1.449074e-09,17.345716,2.5187922,27.26249,19.213552,17.424751,-0.59183675,,0.033250205,3.0781221,-0.6806134,18320,2307.2139,771.6785087585449,14.841208,,916,0.14999999,17.424751
3.3019638,-0.21384583,1.0044041,-0.68022823,-0.84070754,1.4459152e-09,17.396791,2.5160055,27.257767,19.213552,17.424751,-0.67346936,,0.004944871,3.2900186,-0.40899682,18340,2307.1768,772.4803130626678,14.843995,,917,0.14999999,17.424751
3.0249252,-0.1740739,1.0560465,-0.679673,-0.8417921,1.4427668e-09,17.32182,2.5133057,27.250303,19.213552,17.424751,-0.46938777,,0.33396095,2.9189076,-0.59389484,18360,2307.2148,773.4562623500824,14.846695,,918,0.14999999,17.424751
13.533755,-0.13994354,1.0390874,-0.6790255,-0.8425171,1.4396286e-09,17.397202,2.5105305,27.234205,19.213552,17.424751,0.42857143,,0.010505492,2.4893754e-10,0.17964406,18380,2307.1777,774.8136982917786,14.84947,,919,0.14999999,17.424751
3.0021043,-1.4049648,1.048508,-0.67977744,-0.84359324,1.4365006e-09,8.810828,2.5170946,27.233913,19.213552,17.424751,-0.5510204,,0.077503204,7.631461e-05,-0.52236617,18400,2315.7266,775.6275181770325,14.842906,,920,0.14999999,17.424751
2.9733949,-0.11159621,1.055973,-0.6791086,-0.8445953,1.4333829e-09,17.367933,2.5143528,27.227367,19.213552,17.424751,-0.5102041,,0.16726783,2.9638546,-0.48120263,18420,2315.7188,776.5122079849243,14.845648,,921,0.14999999,17.424751
11.016066,-0.11533758,1.0050989,-0.6784373,-0.8454989,1.4302751e-09,17.40724,2.5115757,27.224216,19.213552,17.424751,0.18367347,,0.94629204,0.00016165544,0.37090957,18440,2315.6729,777.5187754631042,14.848425,,922,0.14999999,17.424751
2.970262,-1.5543551,1.0565364,-0.6793846,-0.8455571,1.4271778e-09,7.8520904,2.5191545,27.219395,19.213552,17.424751,-0.5102041,,0.16742878,4.0477423e-07,-0.084791094,18460,2325.1797,779.1996049880981,14.840846,,923,0.14999999,17.424751
7.438884,-0.90469515,0.95652026,-0.67956805,-0.84645855,1.4240904e-09,14.897678,2.5190935,27.202269,19.213552,17.424751,-0.06122449,,5.917239,6.491767,-0.14459847,18480,2327.6426,780.8173666000366,14.840907,,924,0.14999999,17.424751
4.8941755,-0.74250287,0.9762165,-0.6796853,-0.8411567,1.4210129e-09,15.961702,2.5178814,27.203636,19.213552,17.424751,-0.2244898,,4.5408444,4.849368,0.07478525,18500,2329.041,782.5202021598816,14.842119,,925,0.14999999,17.424751
17.521322,-1.2495056,0.9793297,-0.6803276,-0.8373402,1.4179454e-09,9.053732,2.5241327,27.173344,19.213552,17.424751,0.67346936,,8.095038e-06,0.00322358,0.81046516,18520,2337.3467,784.244589805603,14.835868,,926,0.14999999,17.424751
3.627359,-1.999635,0.9641674,-0.6817793,-0.83841956,1.4148879e-09,3.1242273,2.536767,27.158443,19.213552,17.424751,-0.79591835,,0.00016212153,2.4500627e-24,-0.45197967,18540,2351.583,785.9626548290253,14.823234,,927,0.14999999,17.424751
3.0169923,-0.13268675,1.0558141,-0.68122715,-0.8394975,1.4118403e-09,17.357805,2.5340347,27.180267,19.213552,17.424751,-0.46938777,,0.33319557,3.0166109,-0.37357426,18560,2351.584,787.1638405323029,14.825966,,928,0.14999999,17.424751
3.328998,-0.21759532,1.0393062,-0.68066895,-0.84021556,1.4088024e-09,17.228653,2.5314484,27.175915,19.213552,17.424751,-0.3877551,,1.070392,3.2913835,-0.43452165,18580,2351.7158,789.0070362091064,14.828552,,929,0.14999999,17.424751
3.1224675,-0.1420541,1.0512973,-0.68004835,-0.84013987,1.4057744e-09,17.289257,2.5288029,27.167,19.213552,17.424751,-0.42857143,,0.6199009,3.0631652,-0.6246511,18600,2351.787,790.798100233078,14.831198,,930,0.14999999,17.424751
2.986395,-0.16107014,1.0481228,-0.6794366,-0.8405482,1.402756e-09,17.405212,2.5260372,27.145102,19.213552,17.424751,-0.5510204,,0.07726758,2.7697976,-0.6760126,18620,2351.7402,792.6105663776398,14.833963,,931,0.14999999,17.424751
3.1699674,-0.20674238,1.0196021,-0.67887855,-0.8415387,1.3997475e-09,17.400127,2.523284,27.138,19.213552,17.424751,-0.63265306,,0.01332425,3.1366174,-0.47990835,18640,2351.7002,794.4369399547577,14.836717,,932,0.14999999,17.424751
39.617172,-0.10969615,0.98991984,-0.6782483,-0.8425968,1.3967486e-09,17.369574,2.5205688,27.135056,19.213552,17.424751,1.0,,9.158018e-12,2.165453e-21,0.9449063,18660,2351.6914,796.2324583530426,14.839432,,933,0.14999999,17.424751
2.9528089,-2.1697805,1.0559143,-0.6798693,-0.8436681,1.3937591e-09,0.97558266,2.5354128,27.126366,19.213552,17.424751,-0.5102041,,0.1671128,8.563655e-20,-0.5875012,18680,2368.0752,798.3898279666901,14.824588,,934,0.14999999,17.424751
9.448712,-0.1280536,0.9737529,-0.67922,-0.84455925,1.3907796e-09,17.373247,2.5326872,27.121834,19.213552,17.424751,0.06122449,,3.2973137,0.00026233713,0.34509146,18700,2368.0625,799.7218763828278,14.827313,,935,0.14999999,17.424751
12.1600275,-1.5440081,1.0537918,-0.68017495,-0.8421079,1.3878093e-09,8.020397,2.539959,27.152714,19.213552,17.424751,0.30612245,,0.13886738,12.042516,0.22378255,18720,2377.4023,801.0169341564178,14.820042,,936,0.14999999,17.424751
2.978497,-1.4344817,1.0492077,-0.6809273,-0.84302735,1.3848487e-09,8.648705,2.546546,27.11621,19.213552,17.424751,-0.5510204,,0.077459365,1.7952638e-05,-0.4515998,18740,2386.1133,802.9003658294678,14.813455,,937,0.14999999,17.424751
2.9914021,-0.124495655,1.0569934,-0.68028235,-0.84401137,1.3818974e-09,17.340088,2.5438528,27.105186,19.213552,17.424751,-0.46938777,,0.3347029,2.9911137,-0.52216,18760,2386.1338,805.3261852264404,14.816148,,938,0.14999999,17.424751
2.9413881,-0.100956075,1.0572118,-0.6796056,-0.8447201,1.3789556e-09,17.41421,2.5410862,27.099636,19.213552,17.424751,-0.5102041,,0.1672887,2.9328098,-0.69436264,18780,2386.08,807.3386890888214,14.818914,,939,0.14999999,17.424751
3.2916605,-0.22285219,1.0028945,-0.6790596,-0.8456064,1.3760233e-09,17.398682,2.5383415,27.101688,19.213552,17.424751,-0.67346936,,0.0049691554,3.291466,-0.63587,18800,2386.041,808.6355550289154,14.821659,,940,0.14999999,17.424751
3.1519918,-0.16264234,1.0218095,-0.67850846,-0.84666437,1.3731002e-09,17.40704,2.535594,27.093073,19.213552,17.424751,-0.63265306,,0.0133927185,3.1286259,-0.56892574,18820,2385.9941,809.6532726287842,14.824407,,941,0.14999999,17.424751
3.0306206,-0.110568054,1.0389248,-0.6778831,-0.8477122,1.3701865e-09,17.382418,2.532878,27.083332,19.213552,17.424751,-0.59183675,,0.033519268,2.9361076,-0.5258503,18840,2385.9707,811.6624040603638,14.827123,,942,0.14999999,17.424751
2.9468813,-0.095321156,1.0519812,-0.67722476,-0.84873766,1.3672821e-09,17.365553,2.5301857,27.07741,19.213552,17.424751,-0.5510204,,0.07790296,2.8847094,-0.53247046,18860,2385.9648,813.4233162403107,14.829815,,943,0.14999999,17.424751
2.9197984,-0.09414771,1.05905,-0.67655283,-0.84971493,1.3643868e-09,17.370008,2.5274954,27.07183,19.213552,17.424751,-0.5102041,,0.16812637,2.8901591,-0.6126151,18880,2385.955,815.7317097187042,14.832505,,944,0.14999999,17.424751
2.9352818,-0.1344806,1.0530767,-0.67591745,-0.8505956,1.3615007e-09,17.37525,2.524805,27.06239,19.213552,17.424751,-0.5510204,,0.07804781,2.7964563,-0.67520773,18900,2385.9414,817.2295408248901,14.835196,,945,0.14999999,17.424751
3.2618363,-0.19343315,1.0057799,-0.6753521,-0.85157067,1.3586238e-09,17.405931,2.522087,27.05994,19.213552,17.424751,-0.67346936,,0.0049988814,3.226982,-0.9629024,18920,2385.8945,818.46226978302,14.8379135,,946,0.14999999,17.424751
6.133854,-0.45919257,0.967572,-0.67511845,-0.8526219,1.355756e-09,17.234299,2.519557,27.096928,19.213552,17.424751,-1.0,,1.2608884e-07,4.0828333,-1.0666877,18940,2386.0195,819.7544891834259,14.840444,,947,0.14999999,17.424751
6.100815,-0.76384443,0.9688055,-0.6752479,-0.85367733,1.3528971e-09,17.202028,2.517066,27.088905,19.213552,17.424751,-1.0,,1.2622202e-07,5.1716824,-1.1358643,18960,2386.1797,821.0138945579529,14.842935,,948,0.14999999,17.424751
6.068198,-1.1484523,0.97045964,-0.67578113,-0.8547316,1.3500474e-09,17.20178,2.5145807,27.088362,19.213552,17.424751,-1.0,,1.263551e-07,5.564636,-0.8569721,18980,2386.337,822.245719909668,14.84542,,949,0.14999999,17.424751
6.035998,-0.3431701,0.9687616,-0.6754637,-0.85578483,1.3472068e-09,17.323238,2.5119724,27.030706,19.213552,17.424751,-1.0,,1.2648822e-07,2.3791707,-0.87503064,19000,2386.373,823.5175819396973,14.848028,,950,0.14999999,17.424751
3.621939,-0.35306066,0.9637744,-0.6751591,-0.85683686,1.344375e-09,17.30637,2.509387,27.051762,19.213552,17.424751,-0.79591835,,0.00016513505,3.2941847,-0.5907685,19020,2386.4277,824.7766501903534,14.850614,,951,0.14999999,17.424751
3.0124316,-0.11787584,1.040649,-0.6746126,-0.8578877,1.3415522e-09,17.410381,2.5066986,27.03088,19.213552,17.424751,-0.59183675,,0.03386208,2.992269,-0.65130943,19040,2386.377,826.0581767559052,14.853302,,952,0.14999999,17.424751
3.0060837,-0.16677739,1.0412604,-0.6740378,-0.858902,1.3387381e-09,17.38262,2.5040445,27.022953,19.213552,17.424751,-0.59183675,,0.033896443,2.9047837,-0.8091214,19060,2386.3535,827.3087770938873,14.855956,,953,0.14999999,17.424751
3.61008,-0.30934596,0.96533316,-0.67361313,-0.8599152,1.3359331e-09,17.346989,2.5014324,27.04224,19.213552,17.424751,-0.79591835,,0.00016564404,3.6098049,-0.8179096,19080,2386.3672,828.6107449531555,14.858568,,954,0.14999999,17.424751
3.6002405,-0.31242225,0.96659774,-0.67327195,-0.8609627,1.3331369e-09,17.332724,2.4988422,27.035831,19.213552,17.424751,-0.79591835,,0.00016581774,3.5961244,-0.77558815,19100,2386.3945,829.9186456203461,14.861158,,955,0.14999999,17.424751
3.5904744,-0.27962524,0.96774334,-0.6728958,-0.86200905,1.3303494e-09,17.335201,2.496254,27.02761,19.213552,17.424751,-0.79591835,,0.00016599131,3.4855363,-0.99306417,19120,2386.418,831.2086310386658,14.863747,,956,0.14999999,17.424751
11.8903885,-0.504638,1.0443537,-0.67275447,-0.8630544,1.3275707e-09,17.202522,2.4938097,27.01976,19.213552,17.424751,0.26530612,,0.28918195,2.2997533e-15,0.25506967,19140,2386.5771,832.5263073444366,14.866191,,957,0.14999999,17.424751
3.5845234,-1.4712031,0.9671857,-0.67354596,-0.86379665,1.3248005e-09,8.5123,2.5004425,26.990353,19.213552,17.424751,-0.79591835,,0.00016628823,2.5322405e-10,-0.9757706,19160,2395.4238,833.8596470355988,14.859558,,958,0.14999999,17.424751
6.052121,-0.46677855,0.97134364,-0.6733653,-0.86483973,1.322039e-09,17.221565,2.4979792,27.028566,19.213552,17.424751,-1.0,,1.2763878e-07,4.1867056,-1.2591845,19180,2395.5615,836.31969165802,14.862021,,959,0.14999999,17.424751
6.020437,-2.2872078,0.9733589,-0.6750778,-0.865882,1.3192863e-09,17.192719,2.495551,27.03508,19.213552,17.424751,-1.0,,1.277719e-07,5.8859954,-0.86547005,19200,2395.7305,838.6951208114624,14.8644495,,960,0.14999999,17.424751
7.5696445,-0.33313492,0.9507768,-0.6747513,-0.8669231,1.316542e-09,17.303549,2.4930134,26.983932,19.213552,17.424751,-0.06122449,,6.03958,2.1238873e-06,-0.25648504,19220,2395.7861,840.0006296634674,14.866987,,961,0.14999999,17.424751
5.9953814,-0.47089717,0.97182804,-0.67459273,-0.86169815,1.3138065e-09,17.04812,2.4907465,26.981665,19.213552,17.424751,-1.0,,1.2723845e-07,1.9684312e-05,-1.0036796,19240,2396.0977,841.326339006424,14.869254,,962,0.14999999,17.424751
5.964442,-0.5216512,0.9723988,-0.6744647,-0.86273706,1.3110794e-09,17.202282,2.4883242,26.963848,19.213552,17.424751,-1.0,,1.2737065e-07,4.479591,-1.0133045,19260,2396.255,842.6345601081848,14.871676,,963,0.14999999,17.424751
20.151548,-0.5442987,1.0024686,-0.6743599,-0.86377496,1.3083606e-09,17.194952,2.4859133,26.95554,19.213552,17.424751,0.79591835,,8.5135625e-08,1.1769082e-31,0.6715216,19280,2396.421,843.9531786441803,14.874087,,964,0.14999999,17.424751
5.011456,-1.8770489,0.96438366,-0.67561096,-0.8648118,1.3056503e-09,4.998989,2.4961462,26.952982,19.213552,17.424751,-0.2244898,,4.649539,3.1034526e-07,-0.09566152,19300,2408.7812,845.2798361778259,14.863854,,965,0.14999999,17.424751
5.9461937,-0.8906774,0.97306806,-0.6758716,-0.8610409,1.3029485e-09,15.6185875,2.495366,26.94895,19.213552,17.424751,-1.0,,1.2715486e-07,8.29439e-08,-0.7352272,19320,2410.5225,846.6640412807465,14.8646345,,966,0.14999999,17.424751
3.2468262,-0.24623449,1.006294,-0.6754568,-0.86207557,1.3002551e-09,17.371775,2.492773,26.960855,19.213552,17.424751,-0.67346936,,0.00505167,3.1257048,-0.60667694,19340,2410.5117,847.9932396411896,14.867228,,967,0.14999999,17.424751
3.1180346,-0.130502,1.0239832,-0.6748879,-0.8631039,1.2975699e-09,17.38993,2.4901667,26.950392,19.213552,17.424751,-0.63265306,,0.013614708,2.985266,-0.7316408,19360,2410.4814,849.3370931148529,14.869834,,968,0.14999999,17.424751
3.5666924,-0.2391568,0.9688564,-0.6744143,-0.8641224,1.2948932e-09,17.38624,2.4875708,26.952152,19.213552,17.424751,-0.79591835,,0.00016634248,3.0818343,-0.7535992,19380,2410.455,851.2912867069244,14.87243,,969,0.14999999,17.424751
3.227303,-0.2554033,1.0087408,-0.6740152,-0.8651537,1.2922247e-09,17.356092,2.4850101,26.950207,19.213552,17.424751,-0.67346936,,0.0050672456,2.9769535,-0.400955,19400,2410.46,852.6923243999481,14.87499,,970,0.14999999,17.424751
5.589528,-0.18563241,0.9568511,-0.6735039,-0.8661789,1.2895645e-09,17.299797,2.4825125,26.94918,19.213552,17.424751,-0.18367347,,5.5514755,1.1215085,-0.016315565,19420,2410.5195,854.028507232666,14.877488,,971,0.14999999,17.424751
14.995674,-1.0862088,1.006613,-0.6739741,-0.8615072,1.2869122e-09,11.817489,2.4856606,26.948221,19.213552,17.424751,0.5102041,,0.0013222293,0.016637089,0.48153892,19440,2416.0615,855.3573257923126,14.87434,,972,0.14999999,17.424751
9.559199,-1.6732304,0.9732081,-0.6749993,-0.8625341,1.2842685e-09,6.9934688,2.49376,26.935314,19.213552,17.424751,0.06122449,,3.3571181,0.27958187,0.28843904,19460,2426.4297,856.6709263324738,14.8662405,,973,0.14999999,17.424751
12.230391,-1.5051144,1.0640438,-0.67588186,-0.860117,1.2816326e-09,8.347173,2.500453,26.921059,19.213552,17.424751,0.30612245,,0.1413909,11.897722,0.31386498,19480,2435.4414,857.9710755348206,14.859548,,974,0.14999999,17.424751
2.94977,-1.5137093,1.0539365,-0.6766799,-0.86099803,1.279005e-09,8.207743,2.5072765,26.909203,19.213552,17.424751,-0.5102041,,0.1700341,3.3754018e-06,-0.28103474,19500,2444.5938,859.2663037776947,14.852724,,975,0.14999999,17.424751
4.495739,-0.41638973,0.9804509,-0.6763586,-0.8618488,1.2763854e-09,17.099047,2.5049744,26.921597,19.213552,17.424751,-0.26530612,,3.6104531,4.0111322,-0.35740954,19520,2444.8555,860.5731091499329,14.855026,,976,0.14999999,17.424751
3.668016,-0.25476292,1.0154206,-0.67594826,-0.8591804,1.2737739e-09,17.224733,2.5025492,26.910618,19.213552,17.424751,-0.3469388,,1.7490828,3.4229684,-0.36946902,19540,2444.9902,861.9111602306366,14.857451,,977,0.14999999,17.424751
3.3619165,-0.23152985,1.032844,-0.67547876,-0.85841477,1.2711703e-09,17.230658,2.500122,26.905066,19.213552,17.424751,-0.3877551,,1.0900507,3.3276975,-0.32267988,19560,2445.1191,863.2509477138519,14.859879,,978,0.14999999,17.424751
3.353825,-0.3166364,1.0336381,-0.6750796,-0.8583228,1.2685748e-09,17.217749,2.497713,26.898539,19.213552,17.424751,-0.3877551,,1.0899504,3.3224804,-0.2803844,19580,2445.2617,864.537846326828,14.8622875,,979,0.14999999,17.424751
3.6415074,-0.40782645,1.0182961,-0.6747733,-0.858231,1.2659872e-09,17.107641,2.4954224,26.894024,19.213552,17.424751,-0.3469388,,1.7474229,3.623987,-0.46692356,19600,2445.5137,865.8328971862793,14.864578,,980,0.14999999,17.424751
3.1229734,-0.11333203,1.0466713,-0.67418325,-0.8574694,1.2634074e-09,17.368532,2.4928684,26.87289,19.213552,17.424751,-0.42857143,,0.63073707,2.8829877,-0.3747762,19620,2445.504,867.1822872161865,14.867132,,981,0.14999999,17.424751
3.330642,-0.21369092,1.0350946,-0.6736675,-0.8578455,1.2608355e-09,17.246416,2.490446,26.866909,19.213552,17.424751,-0.3877551,,1.0894303,3.280937,-0.62193334,19640,2445.6191,868.5212502479553,14.8695545,,982,0.14999999,17.424751
3.592905,-0.14159983,0.966762,-0.67309135,-0.8577545,1.2582718e-09,17.371105,2.4879017,26.880413,19.213552,17.424751,-0.79591835,,0.00016528662,1.5637664,-0.7340069,19660,2445.6074,869.8402955532074,14.872099,,983,0.14999999,17.424751
3.2413192,-0.24443617,1.006189,-0.67269015,-0.85877115,1.2557156e-09,17.380167,2.4853535,26.868568,19.213552,17.424751,-0.67346936,,0.005035007,3.130453,-0.7012472,19680,2445.588,871.1644442081451,14.874647,,984,0.14999999,17.424751
3.5784705,-0.21181546,0.9682513,-0.67221665,-0.85978174,1.2531673e-09,17.386484,2.4828033,26.86633,19.213552,17.424751,-0.79591835,,0.00016562192,2.6934626,-0.8843432,19700,2445.5625,872.4493794441223,14.877197,,985,0.14999999,17.424751
3.569137,-0.34795088,0.96903896,-0.67192066,-0.8607963,1.2506267e-09,17.29803,2.4803476,26.853455,19.213552,17.424751,-0.79591835,,0.00016579007,3.1657114,-0.85588634,19720,2445.623,873.7887041568756,14.879653,,986,0.14999999,17.424751
3.5598707,-0.32549343,0.97006446,-0.6716018,-0.8618098,1.2480937e-09,17.314234,2.4778805,26.844952,19.213552,17.424751,-0.79591835,,0.00016595822,3.3999484,-0.9687995,19740,2445.668,875.1166658401489,14.88212,,987,0.14999999,17.424751
6.041855,-0.44877702,0.9698692,-0.6714073,-0.8628223,1.2455685e-09,17.232191,2.475503,26.85536,19.213552,17.424751,-1.0,,1.273816e-07,4.0768547,-1.3037012,19760,2445.796,876.4307281970978,14.884498,,988,0.14999999,17.424751
6.01121,-2.8539019,0.971911,-0.6736461,-0.86383396,1.243051e-09,17.19752,2.4731646,26.863625,19.213552,17.424751,-1.0,,1.2751055e-07,5.9442816,-0.98256963,19780,2445.96,877.7562532424927,14.886836,,989,0.14999999,17.424751
5.9809346,-0.47018442,0.97221345,-0.67347044,-0.86484456,1.2405411e-09,17.220076,2.470808,26.842295,19.213552,17.424751,-1.0,,1.276394e-07,4.227515,-0.99178624,19800,2446.0996,879.0933465957642,14.889193,,990,0.14999999,17.424751
5.951024,-0.4875971,0.97262806,-0.6733123,-0.86585414,1.2380387e-09,17.208883,2.4684668,26.823061,19.213552,17.424751,-1.0,,1.2776836e-07,4.324426,-1.0937592,19820,2446.25,880.4395437240601,14.891534,,991,0.14999999,17.424751
5.9214697,-0.8665855,0.9739423,-0.67353624,-0.8668627,1.2355438e-09,17.1989,2.4661407,26.819464,19.213552,17.424751,-1.0,,1.2789722e-07,5.203941,-0.9953323,19840,2446.412,881.8850212097168,14.89386,,992,0.14999999,17.424751
5.892267,-0.48931387,0.97438616,-0.67337847,-0.8678703,1.2330565e-09,17.192698,2.4638252,26.801079,19.213552,17.424751,-1.0,,1.2802622e-07,4.3362556,-1.0199069,19860,2446.5781,883.2206480503082,14.896175,,993,0.14999999,17.424751
11.943052,-0.552462,1.0549535,-0.673284,-0.8688768,1.2305768e-09,17.197395,2.4615097,26.801685,19.213552,17.424751,0.26530612,,0.2908706,5.2906784e-16,0.15655312,19880,2446.7402,884.5387778282166,14.898491,,994,0.14999999,17.424751
3.1442282,-1.3871864,1.0436914,-0.67395043,-0.86958975,1.2281045e-09,8.881508,2.467558,26.790867,19.213552,17.424751,-0.42857143,,0.6384284,0.00528506,-0.26050472,19900,2455.2207,885.884025812149,14.892443,,995,0.14999999,17.424751
5.6042743,-0.46045917,0.95601386,-0.67369294,-0.86995286,1.2256397e-09,17.127668,2.465314,26.810255,19.213552,17.424751,-0.18367347,,5.572467,3.6967793,0.17577699,19920,2455.4521,887.2402753829956,14.894687,,996,0.14999999,17.424751
10.642828,-1.4088714,1.0099282,-0.67447567,-0.8653771,1.2231822e-09,8.823341,2.4714031,26.81974,19.213552,17.424751,0.14285715,,1.5763859,10.6224575,0.14985974,19940,2463.9883,888.6056246757507,14.8885975,,997,0.14999999,17.424751
5.8870044,-1.3712174,0.97502613,-0.67516696,-0.86479974,1.2207323e-09,8.900182,2.4774036,26.78823,19.213552,17.424751,-1.0,,1.2763367e-07,1.8197397e-12,-1.0979468,19960,2472.4492,889.8975582122803,14.882597,,998,0.14999999,17.424751
5.858346,-0.88065106,0.9763239,-0.6753991,-0.8658012,1.2182895e-09,17.202713,2.4750805,26.784977,19.213552,17.424751,-1.0,,1.2776154e-07,5.1843376,-1.4135865,19980,2472.6055,891.2265281677246,14.88492,,999,0.14999999,17.424751
5.854089,-4.5901546,0.97829473,-0.67933905,-0.86680174,1.2158542e-09,17.197447,2.4727678,26.793468,19.213552,17.424751,-1.0,,1.2788954e-07,5.854089,-0.8272149,20000,2472.7676,892.5885210037231,14.887233,,1000,0.14999999,17.424751
