IWMin,IWFirstEpisode,ReturnMin,ReturnMean,ReturnMax,Iteration,delta,ReturnLastEpisode,DenMISEMeanLog,ReturnStepMax,IWMax,DenMISELogFirst,ReturnAbsMax,Regret,IWMean,IWLastEpisode,DenMISELogLast,Bound,LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,Regret/t,LQGsigma_higher,TimeElapsed
,3.2282972,,15.577823,17.44669,2221,2.4648153e-10,17.174168,-0.5887408,19.23557,3.7913167,-0.659123,17.44669,3958.2188,1.0089568,3.6735857,-0.32400185,23.612213,-0.291932,-0.30612245,44420,1.7821779,0.14999999,3670.7665860652924
,3.2250633,,15.578484,17.44669,2222,2.4625973e-10,17.04613,-0.5886234,19.23557,3.7865596,-0.6581207,17.44669,3958.5312,1.0093756,3.7062743,-0.33632052,23.61224,-0.5850344,-0.30612245,44440,1.781517,0.14999999,3673.371314048767
,2.3879123,,15.579306,17.44669,2223,2.4603822e-10,17.400936,-0.58841175,19.23557,3.4940214,-0.6571203,17.44669,3958.4844,1.0077517,0.85673344,-0.12695698,23.590595,-0.6728664,-0.3469388,44460,1.780695,0.14999999,3676.508192062378
,0.015115707,,15.580117,17.44669,2224,2.45817e-10,17.387148,-0.58820635,19.23557,3.0575578,-0.6564964,17.44669,3958.461,0.99363256,3.0565965,-0.13912873,23.60213,-0.5867692,-0.67346936,44480,1.7798834,0.14999999,3678.7259685993195
,0.036894225,,15.58092,17.44669,2225,2.4559607e-10,17.364313,-0.5880018,19.23557,3.0361094,-0.65693915,17.44669,3958.4531,0.9969755,2.8802347,-0.1264754,23.599533,-0.5786749,-0.63265306,44500,1.7790804,0.14999999,3681.258932828903
,0.083623394,,15.581738,17.44669,2226,2.453755e-10,17.404852,-0.5877952,19.23557,3.0173082,-0.6573719,17.44669,3958.414,1.0008713,3.0022779,-0.12503944,23.599512,-0.6806948,-0.59183675,44520,1.7782621,0.14999999,3683.8761093616486
,0.015135173,,15.582539,17.44669,2227,2.4515517e-10,17.363674,-0.58759296,19.23557,3.049886,-0.65778345,17.44669,3958.4102,0.99445975,3.0488634,-0.13774748,23.60026,-0.6333569,-0.67346936,44540,1.777462,0.14999999,3686.592966079712
,0.03694172,,15.583355,17.44669,2228,2.4493516e-10,17.402588,-0.58738995,19.23557,3.0281074,-0.6582256,17.44669,3958.3672,0.9980471,3.0276713,-0.12962338,23.60132,-0.7532385,-0.63265306,44560,1.7766457,0.14999999,3690.190689086914
,0.015148408,,15.584163,17.44669,2229,2.4471541e-10,17.382414,-0.587192,19.23557,3.0444567,-0.6586577,17.44669,3958.3438,0.99506634,2.666336,-0.1439264,23.599182,-0.28183186,-0.67346936,44580,1.7758379,0.14999999,3693.61070227623
,0.015155105,,15.584828,17.44669,2230,2.44496e-10,17.069244,-0.5870902,19.23557,3.0416682,-0.6590995,17.44669,3958.6328,0.9941655,0.12556133,-0.35530117,23.577488,-0.7569993,-0.67346936,44600,1.7751722,0.14999999,3697.595095396042
,0.002039883,,15.585619,17.44669,2231,2.4427688e-10,17.349094,-0.5868938,19.23557,3.0673847,-0.659541,17.44669,3958.6445,0.9918338,3.0673823,-0.14272308,23.577961,-0.44432083,-0.75510204,44620,1.7743816,0.14999999,3701.1008760929108
,2.3947704,,15.586403,17.44669,2232,2.4405802e-10,17.336845,-0.5867036,19.23557,3.4993768,-0.6599882,17.44669,3958.668,1.0078754,2.5122638,-0.15374193,23.586086,-0.21933852,-0.3469388,44640,1.7735977,0.14999999,3704.5251483917236
,3.229075,,15.58695,17.44669,2233,2.438395e-10,16.808802,-0.58665967,19.23557,3.7857318,-0.6593638,17.44669,3959.2227,1.0090011,3.695476,-0.4962935,23.585838,-0.40857044,-0.30612245,44660,1.7730503,0.14999999,3707.5052943229675
,1.6455753,,15.587728,17.44669,2234,2.4362123e-10,17.32341,-0.5864731,19.23557,3.2879765,-0.6583665,17.44669,3959.2578,1.0078869,3.148892,-0.17849754,23.57962,-0.41351455,-0.3877551,44680,1.7722731,0.14999999,3710.8491871356964
,0.62407774,,15.588505,17.44669,2235,2.4340327e-10,17.324247,-0.58628494,19.23557,3.0633936,-0.6580777,17.44669,3959.293,1.0074886,2.951251,-0.17342143,23.580564,-0.7053484,-0.46938777,44700,1.7714958,0.14999999,3714.1777923107147
,0.0057635987,,15.589308,17.44669,2236,2.431856e-10,17.38498,-0.5860811,19.23557,3.056674,-0.65824586,17.44669,3959.2695,0.99232465,3.0472715,-0.13784021,23.57021,-0.55715704,-0.71428573,44720,1.7706928,0.14999999,3718.688470840454
,0.34418613,,15.590113,17.44669,2237,2.4296823e-10,17.391138,-0.5858763,19.23557,3.0150635,-0.6586904,17.44669,3959.2383,1.006404,2.8546715,-0.11976589,23.577448,-0.6207731,-0.5102041,44740,1.7698879,0.14999999,3721.513479948044
,0.083758265,,15.590937,17.44669,2238,2.4275115e-10,17.432728,-0.5856671,19.23557,3.0001042,-0.65898347,17.44669,3959.164,1.0015901,2.954461,-0.12374177,23.575619,-0.5436962,-0.59183675,44760,1.769064,0.14999999,3724.1489827632904
,0.17629111,,15.591747,17.44669,2239,2.4253435e-10,17.405834,-0.58545786,19.23557,2.993483,-0.6593928,17.44669,3959.121,1.0048785,2.990985,-0.11861339,23.576992,-0.5420394,-0.5510204,44780,1.7682533,0.14999999,3726.818175315857
,0.17635596,,15.592546,17.44669,2240,2.423179e-10,17.383444,-0.58524716,19.23557,2.9908214,-0.6597606,17.44669,3959.0977,1.0052353,2.986878,-0.11783955,23.57766,-0.43920577,-0.5510204,44800,1.7674541,0.14999999,3729.498062849045
,0.34468132,,15.5933075,17.44669,2241,2.4210164e-10,17.296947,-0.5850514,19.23557,3.0052466,-0.6601282,17.44669,3959.1602,1.0074441,2.7675612,-0.151802,23.575718,-0.26815957,-0.5102041,44820,1.7666931,0.14999999,3732.1100149154663
,2.3958058,,15.5939865,17.44669,2242,2.418858e-10,17.11803,-0.58495724,19.23557,3.487153,-0.66042054,17.44669,3959.4023,1.0085732,3.3927233,-0.38136628,23.57048,-0.2931231,-0.3469388,44840,1.7660141,0.14999999,3734.756811618805
,3.2304783,,15.594694,17.44669,2243,2.416701e-10,17.17982,-0.58484024,19.23557,3.7777672,-0.6597984,17.44669,3959.582,1.0095239,3.6870468,-0.33039954,23.571888,-0.18810728,-0.30612245,44860,1.7653065,0.14999999,3737.4384558200836
,4.043562,,15.595303,17.44669,2244,2.4145477e-10,16.958965,-0.5848336,19.23557,4.17611,-0.65880495,17.44669,3959.9805,1.0108958,4.1578693,-0.5792582,23.57166,-0.24243693,-0.26530612,44880,1.764698,0.14999999,3740.08470082283
,4.038088,,15.595869,17.44669,2245,2.4123972e-10,16.864574,-0.58476233,19.23557,4.1702104,-0.65745014,17.44669,3960.4766,1.0113558,4.063144,-0.43539786,23.571697,-0.16077179,-0.26530612,44900,1.7641315,0.14999999,3742.712424993515
,4.692031,,15.596296,17.44669,2246,2.4102495e-10,16.557074,-0.58479017,19.23557,4.69734,-0.65609837,17.44669,3961.2812,1.0130162,4.6928644,-0.65808356,23.57106,-0.17365977,-0.2244898,44920,1.7637043,0.14999999,3745.364406347275
,4.6843343,,15.596817,17.44669,2247,2.4081048e-10,16.765757,-0.5847992,19.23557,4.689623,-0.6544566,17.44669,3961.875,1.0135937,4.6551023,-0.61719775,23.57221,-0.59562415,-0.2244898,44940,1.7631836,0.14999999,3748.0834233760834
,4.1974517e-06,,15.597625,17.44669,2248,2.4059627e-10,17.41208,-0.58458614,19.23557,25.62899,-0.65281904,17.44669,3961.8203,1.0417048,8.2507955e-15,-0.11924281,23.557081,0.629342,0.63265306,44960,1.7623758,0.14999999,3751.1180522441864
,8.34999e-07,,15.593133,17.44669,2249,2.4038238e-10,5.4985604,-0.5853038,19.23557,5.2116575,-0.6532638,17.44669,3973.6836,0.99516726,5.9576393e-25,-2.2364357,23.551167,-1.1141455,-1.0,44980,1.7668676,0.14999999,3753.8038969039917
,8.3537014e-07,,15.593847,17.44669,2250,2.4016875e-10,17.199255,-0.585414,19.23557,5.20192,-0.65370834,17.44669,3973.8438,0.99568784,4.5565767,-0.82792795,23.553883,-1.1801614,-1.0,45000,1.7661533,0.14999999,3756.4831941127777
,8.357415e-07,,15.594561,17.44669,2251,2.399554e-10,17.199354,-0.58574057,19.23557,5.1922283,-0.6541527,17.44669,3974.0078,0.9963248,4.8182836,-1.3155278,23.55862,-1.4700799,-1.0,45020,1.76544,0.14999999,3759.1835064888
,8.361122e-07,,15.595267,17.44669,2252,2.3974234e-10,17.188942,-0.5879603,19.23557,5.196535,-0.6545968,17.44669,3974.1797,0.9971295,5.196535,-5.580369,23.566238,-0.7479156,-1.0,45040,1.7647333,0.14999999,3762.880239725113
,0.036824256,,15.596052,17.44669,2253,2.3952956e-10,17.363037,-0.5877649,19.23557,3.0199735,-0.6550408,17.44669,3974.1758,0.99776655,2.287688,-0.14459266,23.551971,-0.39286235,-0.63265306,45060,1.7639484,0.14999999,3766.1865367889404
,3.2165196,,15.596804,17.44669,2254,2.3931707e-10,17.286282,-0.5875887,19.23557,3.7631822,-0.65546817,17.44669,3974.246,1.010506,2.715688,-0.18805964,23.559483,-0.4065621,-0.30612245,45080,1.763197,0.14999999,3769.2443222999573
,1.0476924,,15.597567,17.44669,2255,2.3910487e-10,17.31697,-0.5874013,19.23557,3.134472,-0.6544857,17.44669,3974.289,1.0088274,3.133842,-0.17484294,23.55761,-0.1861851,-0.42857143,45100,1.762434,0.14999999,3772.5950067043304
,4.0260496,,15.598093,17.44669,2256,2.3889296e-10,16.787409,-0.58739424,19.23557,4.1567607,-0.6544646,17.44669,3974.8633,1.0123522,4.1341133,-0.5802056,23.558252,0.19931558,-0.26530612,45120,1.7619076,0.14999999,3776.3735721111298
,0.039706394,,15.595058,17.44669,2257,2.386813e-10,8.742955,-0.58790815,19.23557,18.343391,-0.65312475,17.44669,3983.4727,0.9965097,11.987942,-1.7592244,23.580793,0.2584299,0.30612245,45140,1.7649422,0.14999999,3780.3064177036285
,8.352379e-07,,15.591913,17.44669,2258,2.384699e-10,8.49659,-0.588469,19.23557,5.1983867,-0.65355015,17.44669,3992.3438,0.99570787,8.785774e-15,-1.8483064,23.536247,-0.71348906,-1.0,45160,1.7680874,0.14999999,3782.0725405216217
,0.03678569,,15.592708,17.44669,2259,2.3825883e-10,17.386026,-0.58827335,19.23557,3.0216289,-0.6539929,17.44669,3992.3164,0.9974957,2.649703,-0.14147624,23.541126,-0.6055411,-0.63265306,45180,1.767293,0.14999999,3785.6754791736603
,0.08337683,,15.593508,17.44669,2260,2.3804805e-10,17.403898,-0.58806825,19.23557,3.0001452,-0.6544192,17.44669,3992.2734,1.0014448,2.992371,-0.12205816,23.541897,-0.5230545,-0.59183675,45200,1.7664928,0.14999999,3788.9830927848816
,0.17548764,,15.594287,17.44669,2261,2.3783756e-10,17.354462,-0.5878606,19.23557,2.990766,-0.6548247,17.44669,3992.2773,1.0047768,2.945362,-0.119430095,23.542685,-0.6994922,-0.5510204,45220,1.7657137,0.14999999,3793.4092123508453
,0.015095963,,15.595069,17.44669,2262,2.3762728e-10,17.364388,-0.58765936,19.23557,3.0383692,-0.6551893,17.44669,3992.2734,0.9947405,3.0062404,-0.13755742,23.54014,-0.7712538,-0.67346936,45240,1.7649317,0.14999999,3796.5038509368896
,0.36330056,,15.595851,17.44669,2263,2.374173e-10,17.363161,-0.5874671,19.23557,15.503865,-0.65562457,17.44669,3992.2695,1.0037522,4.8737303e-09,-0.14655179,23.537498,0.0787814,0.18367347,45260,1.7641497,0.14999999,3800.182218313217
,0.015106779,,15.592958,17.44669,2264,2.3720764e-10,9.048145,-0.5878553,19.23557,3.0369763,-0.65590584,17.44669,4000.586,0.9948981,3.9903618e-05,-1.4679164,23.537127,-0.7332407,-0.67346936,45280,1.7670422,0.14999999,3803.8883616924286
,0.005752627,,15.593754,17.44669,2265,2.3699823e-10,17.391834,-0.5876604,19.23557,3.0563636,-0.6563408,17.44669,4000.5508,0.9926402,3.0399585,-0.14164662,23.53789,-0.49825048,-0.71428573,45300,1.7662468,0.14999999,3807.15190076828
,0.3435291,,15.594536,17.44669,2266,2.367891e-10,17.368216,-0.5874588,19.23557,3.0020204,-0.65677965,17.44669,4000.543,1.0065215,2.9995637,-0.12346075,23.528702,-0.31634957,-0.5102041,45320,1.7654648,0.14999999,3809.891557455063
,3.221674,,15.595209,17.44669,2267,2.3658023e-10,17.1202,-0.5873235,19.23557,3.7647297,-0.65706927,17.44669,4000.7812,1.0101622,3.533876,-0.28653806,23.535612,-0.26956922,-0.30612245,45340,1.7647915,0.14999999,3812.645890235901
,3.218521,,15.595855,17.44669,2268,2.3637164e-10,17.059544,-0.58722436,19.23557,3.760146,-0.65609014,17.44669,4001.082,1.0105958,3.7480721,-0.37275216,23.536232,-0.6769929,-0.30612245,45360,1.7641459,0.14999999,3815.3260333538055
,0.005745568,,15.596649,17.44669,2269,2.3616337e-10,17.396023,-0.58701926,19.23557,3.0558686,-0.65511286,17.44669,4001.043,0.9926293,2.9415717,-0.13166822,23.531153,-0.76110244,-0.71428573,45380,1.7633514,0.14999999,3818.043409347534
,0.005748086,,15.597432,17.44669,2270,2.359553e-10,17.372883,-0.5868275,19.23557,3.053104,-0.65555096,17.44669,4001.0312,0.99297714,2.9268713,-0.14445935,23.531242,-0.53212065,-0.71428573,45400,1.7625685,0.14999999,3821.3368496894836
,0.015108032,,15.59821,17.44669,2271,2.357476e-10,17.366846,-0.5866234,19.23557,3.0279157,-0.6559889,17.44669,4001.0273,0.9954211,1.9154307,-0.115749076,23.522741,-0.5307083,-0.67346936,45420,1.7617903,0.14999999,3825.677231311798
,0.34340638,,15.598997,17.44669,2272,2.355401e-10,17.387482,-0.5864183,19.23557,2.997581,-0.65642244,17.44669,4001.0,1.007147,2.957529,-0.11551538,23.529537,-0.4559034,-0.5102041,45440,1.7610035,0.14999999,3828.6680068969727
,0.62322557,,15.5997715,17.44669,2273,2.353329e-10,17.360535,-0.58621806,19.23557,3.0416896,-0.65671134,17.44669,4001.0,1.0083966,3.0415123,-0.13821404,23.529562,-0.44671205,-0.46938777,45460,1.7602291,0.14999999,3832.2942657470703
,0.62332886,,15.600538,17.44669,2274,2.3512595e-10,17.339859,-0.58601916,19.23557,3.038961,-0.65687704,17.44669,4001.0156,1.0087402,3.0320458,-0.14248241,23.530092,-0.45799482,-0.46938777,45480,1.7594624,0.14999999,3835.430701971054
,0.62343204,,15.601305,17.44669,2275,2.349193e-10,17.345924,-0.5858174,19.23557,3.0362396,-0.6570426,17.44669,4001.0312,1.0090857,3.0362382,-0.13532226,23.530678,-0.5223178,-0.46938777,45500,1.7586956,0.14999999,3840.089408636093
,0.3436763,,15.602084,17.44669,2276,2.3471292e-10,17.374336,-0.58560616,19.23557,2.9874134,-0.6572081,17.44669,4001.0195,1.0083458,2.9694552,-0.11345805,23.530136,-0.5661873,-0.5102041,45520,1.7579165,0.14999999,3844.598869085312
,0.34377542,,15.602856,17.44669,2277,2.345068e-10,17.361347,-0.58539367,19.23557,2.984808,-0.6574964,17.44669,4001.0195,1.0085921,2.770017,-0.110319115,23.529089,-0.25021353,-0.5102041,45540,1.7571449,0.14999999,3847.522723674774
,2.389499,,15.6035,17.44669,2278,2.3430094e-10,17.069159,-0.5853152,19.23557,3.4627123,-0.6577845,17.44669,4001.3086,1.0096738,3.2710989,-0.41485056,23.517971,-0.35283902,-0.3469388,45560,1.7565002,0.14999999,3850.6060059070587
,1.6436158,,15.604211,17.44669,2279,2.3409538e-10,17.222548,-0.58515406,19.23557,3.2519183,-0.657175,17.44669,4001.4453,1.0097613,3.249755,-0.22748996,23.517927,-0.5139403,-0.3877551,45580,1.7557898,0.14999999,3853.2672696113586
,0.34356797,,15.604993,17.44669,2280,2.3389007e-10,17.383825,-0.58494264,19.23557,2.9797103,-0.6568927,17.44669,4001.418,1.0085694,2.9751277,-0.11241572,23.519125,-0.85516125,-0.5102041,45600,1.7550077,0.14999999,3856.002214193344
,2.4613655,,15.605734,17.44669,2281,2.3368504e-10,17.30028,-0.58475405,19.23557,10.786657,-0.65718055,17.44669,4001.4805,1.0083454,1.2501542e-07,-0.16303039,23.500366,0.079819776,0.020408163,45620,1.7542667,0.14999999,3858.7516000270844
,0.17578897,,15.60286,17.44669,2282,2.3348026e-10,9.046645,-0.5851406,19.23557,2.9648395,-0.6565404,17.44669,4009.793,1.0055428,0.0016753157,-1.473608,23.498299,-0.53200865,-0.5510204,45640,1.7571402,0.14999999,3861.4376311302185
,0.34357095,,15.60364,17.44669,2283,2.332758e-10,17.382565,-0.5849295,19.23557,2.9760208,-0.6569015,17.44669,4009.7734,1.0079856,2.933845,-0.108697675,23.499012,-0.31278402,-0.5102041,45660,1.756361,0.14999999,3864.183696746826
,2.388076,,15.604309,17.44669,2284,2.3307156e-10,17.136295,-0.58479565,19.23557,3.455555,-0.6571889,17.44669,4010.0,1.0093508,3.453617,-0.28716397,23.496294,-0.1971024,-0.3469388,45680,1.7556915,0.14999999,3866.7491710186005
,4.034582,,15.604828,17.44669,2285,2.328676e-10,16.790272,-0.5847764,19.23557,4.158797,-0.65658164,17.44669,4010.5703,1.0112685,4.156565,-0.5498798,23.496916,-0.24977554,-0.26530612,45700,1.7551727,0.14999999,3870.165419816971
,4.0292335,,15.605455,17.44669,2286,2.326639e-10,17.03512,-0.5846963,19.23557,4.1530585,-0.655255,17.44669,4010.8906,1.0116956,3.995066,-0.41223857,23.496983,-0.2636445,-0.26530612,45720,1.7545452,0.14999999,3872.299503803253
,3.2115805,,15.60603,17.44669,2287,2.3246048e-10,16.921099,-0.58460176,19.23557,3.739692,-0.6539314,17.44669,4011.3281,1.0110564,3.734798,-0.37960958,23.496899,-0.34714115,-0.30612245,45740,1.7539701,0.14999999,3875.0639345645905
,8.347498e-07,,15.606746,17.44669,2288,2.3225734e-10,17.239368,-0.58444214,19.23557,5.255334,-0.65296525,17.44669,4011.4453,0.99352086,0.00025777536,-0.23005664,23.495457,-0.7993444,-1.0,45760,1.7532549,0.14999999,3877.135760307312
,3.2098815,,15.607508,17.44669,2289,2.3205445e-10,17.351946,-0.5842566,19.23557,3.736852,-0.6534022,17.44669,4011.457,1.0112649,0.013914171,-0.15292571,23.494251,-0.13077244,-0.30612245,45780,1.7524929,0.14999999,3879.929085969925
,4.0178976,,15.607785,17.44669,2290,2.3185183e-10,16.243683,-0.5843252,19.23557,4.1398764,-0.6524377,17.44669,4012.5742,1.0125175,3.7749531,-0.75241345,23.489056,-0.098721474,-0.26530612,45800,1.7522154,0.14999999,3882.966574192047
,4.0805855,,15.607791,17.44669,2291,2.3164945e-10,15.62406,-0.58444124,19.23557,8.312371,-0.65112126,17.44669,4014.3125,1.0134073,6.1043735,-0.8620691,23.50549,-0.04278032,-0.06122449,45820,1.7522097,0.14999999,3885.588834285736
,4.7097,,15.60661,17.44669,2292,2.3144736e-10,12.901166,-0.5846436,19.23557,7.179631,-0.64977807,17.44669,4018.7695,1.015276,7.104998,-1.0606571,23.497353,0.24251473,-0.10204082,45840,1.7533903,0.14999999,3888.985124349594
,0.039509803,,15.603542,17.44669,2293,2.3124554e-10,8.569178,-0.5851804,19.23557,18.368683,-0.64816153,17.44669,4027.5586,1.0002463,15.154163,-1.8300036,23.490585,0.48401165,0.30612245,45860,1.7564583,0.14999999,3891.0204672813416
,0.0020176459,,15.599778,17.44669,2294,2.3104398e-10,6.9717307,-0.58584064,19.23557,3.0855486,-0.6485803,17.44669,4037.9492,0.98975503,3.293153e-14,-2.0975347,23.486044,-0.6968554,-0.75510204,45880,1.7602224,0.14999999,3893.598249435425
,0.0020185243,,15.600554,17.44669,2295,2.3084265e-10,17.381351,-0.58564913,19.23557,3.0827475,-0.6490153,17.44669,4037.9297,0.9900449,2.8252895,-0.13582194,23.485115,-0.71850014,-0.75510204,45900,1.7594461,0.14999999,3896.1768715381622
,0.005713123,,15.601331,17.44669,2296,2.3064162e-10,17.378115,-0.58545923,19.23557,3.0571122,-0.64945006,17.44669,4037.9062,0.992015,3.0571027,-0.13968089,23.48678,-0.64707,-0.71428573,45920,1.7586699,0.14999999,3898.4088644981384
,0.0057155974,,15.602114,17.44669,2297,2.3044086e-10,17.403812,-0.58526134,19.23557,3.0543768,-0.649883,17.44669,4037.8672,0.9922691,2.7194018,-0.1226295,23.485378,-0.7921409,-0.71428573,45940,1.7578869,0.14999999,3901.1045565605164
,0.0057180724,,15.602871,17.44669,2298,2.3024038e-10,17.342155,-0.5850759,19.23557,3.0516486,-0.65031576,17.44669,4037.8828,0.99251556,2.7026553,-0.1507517,23.483791,-0.621488,-0.71428573,45960,1.7571297,0.14999999,3904.6497621536255
,0.015029067,,15.60366,17.44669,2299,2.3004011e-10,17.411692,-0.5848751,19.23557,3.021872,-0.6507483,17.44669,4037.8281,0.9954742,2.8122313,-0.11584269,23.481194,-0.16733491,-0.67346936,45980,1.756341,0.14999999,3907.9284789562225
,5.0447426,,15.60411,17.44669,2300,2.2984012e-10,16.643,-0.584898,19.23557,5.3612227,-0.6511767,17.44669,4038.5469,1.0154443,4.9780936,-0.6327978,23.490665,-0.3826646,-0.18367347,46000,1.7558908,0.14999999,3911.187887907028
,0.00022572922,,15.6048355,17.44669,2301,2.296404e-10,17.276302,-0.58471924,19.23557,22.594614,-0.6494204,17.44669,4038.6367,1.0251232,6.497316e-08,-0.18840447,23.476305,0.48689994,0.5102041,46020,1.7551651,0.14999999,3915.167788028717
,4.007533,,15.601075,17.44669,2302,2.2944092e-10,6.946199,-0.5853657,19.23557,4.1340356,-0.6498548,17.44669,4049.0469,1.0124393,7.478975e-05,-2.0946352,23.471197,-0.2790964,-0.26530612,46040,1.7589254,0.14999999,3918.3711864948273
,3.194343,,15.6017275,17.44669,2303,2.2924171e-10,17.100685,-0.585256,19.23557,3.7280483,-0.64854974,17.44669,4049.3047,1.0113155,3.6933901,-0.34459454,23.470844,-0.28511152,-0.30612245,46060,1.7582731,0.14999999,3921.3027889728546
,3.191304,,15.602361,17.44669,2304,2.2904276e-10,17.06494,-0.58514106,19.23557,3.723639,-0.6475978,17.44669,4049.6016,1.0117161,3.6690717,-0.33156738,23.471188,-0.30723158,-0.30612245,46080,1.7576399,0.14999999,3924.7539076805115
,3.188273,,15.603037,17.44669,2305,2.2884405e-10,17.157202,-0.585008,19.23557,3.7192445,-0.6466476,17.44669,4049.8008,1.0120666,3.5540726,-0.28994003,23.47084,-0.4785087,-0.30612245,46100,1.7569637,0.14999999,3927.668938398361
,0.33974358,,15.603802,17.44669,2306,2.2864563e-10,17.368202,-0.5848018,19.23557,2.9785333,-0.6456991,17.44669,4049.793,1.0069551,2.9361992,-0.121258974,23.465818,-0.28444177,-0.5102041,46120,1.7561989,0.14999999,3930.8784024715424
,2.3614705,,15.604451,17.44669,2307,2.2844746e-10,17.102142,-0.5846888,19.23557,3.4274635,-0.6459853,17.44669,4050.0508,1.0111907,3.3934813,-0.33047205,23.47161,-0.309058,-0.3469388,46140,1.7555494,0.14999999,3933.8698375225067
,2.360078,,15.605147,17.44669,2308,2.2824954e-10,17.212463,-0.5845539,19.23557,3.4238625,-0.6453956,17.44669,4050.2031,1.0115739,3.423844,-0.28447032,23.4723,-0.599738,-0.3469388,46160,1.7548532,0.14999999,3936.3496940135956
,0.014940038,,15.605921,17.44669,2309,2.2805188e-10,17.389912,-0.58434474,19.23557,3.0275772,-0.64480674,17.44669,4050.1719,0.9946562,2.6387677,-0.1129376,23.460487,-0.58089644,-0.67346936,46180,1.7540798,0.14999999,3939.950783252716
,0.17381251,,15.606702,17.44669,2310,2.2785447e-10,17.409668,-0.58414173,19.23557,2.9625392,-0.6452333,17.44669,4050.121,1.0050887,2.9096274,-0.10967864,23.461061,-0.4509456,-0.5510204,46200,1.7532988,0.14999999,3943.0679743289948
,1.6246858,,15.607455,17.44669,2311,2.2765732e-10,17.344551,-0.58394355,19.23557,3.222572,-0.64559084,17.44669,4050.1328,1.0104318,2.7737193,-0.1307418,23.462868,-0.2891411,-0.3877551,46220,1.7525454,0.14999999,3945.8271477222443
,2.3599014,,15.608111,17.44669,2312,2.2746041e-10,17.124302,-0.5838245,19.23557,3.4184837,-0.64532065,17.44669,4050.3672,1.0117198,3.3970475,-0.3189602,23.4627,-0.76216215,-0.3469388,46240,1.7518892,0.14999999,3948.9621901512146
,0.0056862384,,15.6088705,17.44669,2313,2.2726379e-10,17.365347,-0.5836311,19.23557,3.0548148,-0.6447329,17.44669,4050.3633,0.99212795,2.9303615,-0.14788099,23.459154,-0.81029934,-0.71428573,46260,1.7511301,0.14999999,3952.7127153873444
,0.0020107622,,15.60962,17.44669,2314,2.270674e-10,17.345234,-0.58344996,19.23557,3.0780272,-0.6451627,17.44669,4050.3828,0.9906568,2.9060168,-0.15630724,23.459198,-0.8139667,-0.75510204,46280,1.7503805,0.14999999,3955.5872750282288
,0.000660299,,15.610367,17.44669,2315,2.2687129e-10,17.339178,-0.58326954,19.23557,3.099255,-0.6455939,17.44669,4050.4023,0.9905497,3.0870972,-0.15628849,23.459486,-0.6540136,-0.79591835,46300,1.7496338,0.14999999,3958.110937356949
,0.005693594,,15.611131,17.44669,2316,2.2667539e-10,17.376966,-0.58307433,19.23557,3.047307,-0.6460255,17.44669,4050.3828,0.99279577,2.770215,-0.12147082,23.455383,-0.7505984,-0.71428573,46320,1.7488699,0.14999999,3961.3420445919037
,0.0020133622,,15.611891,17.44669,2317,2.264798e-10,17.371277,-0.58288735,19.23557,3.070063,-0.6464547,17.44669,4050.371,0.99148935,3.064708,-0.14222157,23.456963,-0.63274074,-0.75510204,46340,1.7481098,0.14999999,3965.5896146297455
,0.014971124,,15.612648,17.44669,2318,2.2628441e-10,17.3672,-0.5826893,19.23557,3.014173,-0.64688534,17.44669,4050.3633,0.9960969,2.8773246,-0.1155422,23.455627,-0.8525351,-0.67346936,46360,1.7473526,0.14999999,3969.344325065613
,0.0020150854,,15.613386,17.44669,2319,2.2608929e-10,17.324234,-0.5825112,19.23557,3.0652068,-0.6473102,17.44669,4050.3984,0.9917212,2.5404034,-0.16510154,23.450846,-0.43576,-0.75510204,46380,1.7466145,0.14999999,3972.4482684135437
,1.6281819,,15.614141,17.44669,2320,2.2589444e-10,17.368069,-0.582324,19.23557,3.2244966,-0.6477404,17.44669,4050.3945,1.0099667,2.905695,-0.1397016,23.44461,-0.2554,-0.3877551,46400,1.7458591,0.14999999,3976.182059764862
,3.1908958,,15.6147,17.44669,2321,2.256998e-10,16.908976,-0.5822372,19.23557,3.7118118,-0.6474698,17.44669,4050.8438,1.0126227,3.7118118,-0.39051116,23.446217,-0.36990282,-0.30612245,46420,1.7453003,0.14999999,3979.9586153030396
,2.362749,,15.615411,17.44669,2322,2.2550545e-10,17.265879,-0.5820655,19.23557,3.4177036,-0.6465267,17.44669,4050.9375,1.0115743,3.1981466,-0.1961087,23.444063,-0.69960546,-0.3469388,46440,1.7445898,0.14999999,3982.016735315323
,0.0020123266,,15.616167,17.44669,2323,2.2531134e-10,17.373737,-0.5818661,19.23557,3.0661192,-0.64594024,17.44669,4050.9258,0.99175113,2.8282661,-0.129924,23.445934,-0.7845486,-0.75510204,46460,1.7438335,0.14999999,3985.419002056122
,0.0020131913,,15.616915,17.44669,2324,2.2511751e-10,17.357477,-0.58168256,19.23557,3.063396,-0.64636976,17.44669,4050.9297,0.9921218,3.0211663,-0.14673032,23.44659,-0.49469212,-0.75510204,46480,1.7430859,0.14999999,3987.481549978256
,0.17408487,,15.617658,17.44669,2325,2.2492389e-10,17.341507,-0.5814842,19.23557,2.9543831,-0.6467991,17.44669,4050.9453,1.0051163,2.7736676,-0.11249723,23.442043,-0.52802837,-0.5510204,46500,1.742343,0.14999999,3990.683494091034
