ReturnLastEpisode,IWMax,ReturnMin,IWMin,IWFirstEpisode,delta,DenMISELogFirst,Iteration,DenMISEMeanLog,Bound,ReturnMax,IWLastEpisode,Regret,ReturnAbsMax,Regret/t,IWMean,TimestepsSoFar,LQGsigma_higher,LQGmu1_actor,ReturnMean,LQGmu1_higher,TimeElapsed,DenMISELogLast,ReturnStepMax
2.058119,3.8401458,,,0.24770054,6.223533e-09,-0.8599561,442,-0.76698697,31.946863,17.444408,4.637022e-16,1397.417,17.444408,3.1615772,1.0082774,8840,0.14999999,-0.45289907,14.198423,-0.42857143,263.23710799217224,-1.7520454,19.232933
17.35823,6.9043245,,,6.196575,6.195467e-09,-0.8616557,443,-0.7660478,31.911293,17.444408,0.059533413,1397.4194,17.444408,3.1544456,0.96268725,8860,0.14999999,-0.10797929,14.205555,-0.020408163,263.78840017318726,-0.35723245,19.232933
15.984997,4.566153,,,3.0925162,6.1675904e-09,-0.8500197,444,-0.76604635,31.945274,17.444408,4.059452,1398.7944,17.444408,3.1504374,1.0224152,8880,0.14999999,-0.23441625,14.209563,-0.2244898,264.5552086830139,-0.72452646,19.232933
16.955341,3.8185802,,,0.24410363,6.139902e-09,-0.8453284,445,-0.76538,31.888084,17.444408,1.8771218,1399.1987,17.444408,3.144267,1.0104724,8900,0.14999999,-0.22160517,14.215734,-0.42857143,265.6161699295044,-0.48925245,19.232933
16.880524,4.895839,,,4.099035,6.1124e-09,-0.8470247,446,-0.7647797,31.962124,17.444408,4.272966,1399.6782,17.444408,3.1382923,1.0164323,8920,0.14999999,-0.07580805,14.221708,-0.18367347,266.64637517929077,-0.50610036,19.232933
15.171545,11.25018,,,0.016410213,6.0850818e-09,-0.84011567,447,-0.764781,31.886133,17.444408,0.007842894,1401.8672,17.444408,3.1361675,0.990112,8940,0.14999999,0.5333608,14.223833,0.46938777,267.77747559547424,-0.7789715,19.232933
6.5146184,4.864381,,,4.079769,6.057946e-09,-0.8423136,448,-0.7663952,31.87437,17.444408,0.00012629952,1412.7124,17.444408,3.1533756,1.0183601,8960,0.14999999,-0.10517479,14.206625,-0.18367347,268.83928322792053,-1.4702566,19.232933
16.016298,7.0081177,,,1.0580632e-08,6.030992e-09,-0.8354778,449,-0.76623523,31.81538,17.444408,1.01279e-07,1414.0562,17.444408,3.1493454,0.9663566,8980,0.14999999,-1.2275524,14.210655,-1.0,269.9070158004761,-0.7100376,19.232933
17.192778,6.915781,,,1.06041895e-08,6.0042185e-09,-0.8377025,450,-0.76917654,31.8147,17.444408,6.555343,1414.2231,17.444408,3.1427174,0.9719202,9000,0.14999999,-0.73134816,14.217283,-1.0,270.92319107055664,-2.052768,19.232933
17.37305,5.277419,,,5.0247087,5.977622e-09,-0.83992225,451,-0.7682358,31.81306,17.444408,0.0016541333,1414.21,17.444408,3.1357203,1.0059453,9020,0.14999999,-0.23320583,14.22428,-0.14285715,272.2082176208496,-0.313379,19.232933
16.95246,3.7419913,,,0.002997516,5.9512013e-09,-0.8310574,452,-0.7675831,31.808704,17.444408,0.12351853,1414.6177,17.444408,3.1296854,0.9996994,9040,0.14999999,-0.7549012,14.230315,-0.63265306,273.1994755268097,-0.4761903,19.232933
17.34441,3.6214337,,,8.893462e-05,5.9249556e-09,-0.8332608,453,-0.7665745,31.767637,17.444408,3.6212697,1414.6328,17.444408,3.1228104,1.0297375,9060,0.14999999,-0.6149341,14.23719,-0.75510204,274.24718618392944,-0.3086441,19.232933
17.410362,4.2025476,,,2.1289442,5.8988836e-09,-0.8354656,454,-0.76556623,31.763939,17.444408,0.24619189,1414.583,17.444408,3.115821,1.0367621,9080,0.14999999,-0.22577454,14.24418,-0.26530612,275.1535384654999,-0.33661297,19.232933
16.97094,13.859099,,,1.5549727e-05,5.8729825e-09,-0.8329875,455,-0.7648707,31.734293,17.444408,1.2765625e-08,1414.9722,17.444408,3.109829,0.92279387,9100,0.14999999,1.023775,14.250172,0.71428573,276.05924344062805,-0.4833845,19.232933
,3.7212853,,,0.0030099065,5.847252e-09,-0.83518285,456,-0.7678924,31.724075,17.444408,6.893864e-26,1432.332,17.444408,3.141079,1.0018303,9120,0.14999999,-0.567359,14.218922,-0.63265306,276.8986167907715,-2.0575514,19.232933
17.36967,4.1903605,,,2.1329956,5.8216902e-09,-0.8373669,457,-0.7669694,31.711786,17.444408,0.4950808,1432.3223,17.444408,3.134184,1.0385066,9140,0.14999999,-0.13832182,14.225817,-0.26530612,278.01165223121643,-0.34624973,19.232933
16.311855,8.267966,,,3.7387214,5.796296e-09,-0.8348961,458,-0.76660055,31.725939,17.444408,1.3886821,1433.3706,17.444408,3.12963,1.007654,9160,0.14999999,-0.016323715,14.2303705,0.10204082,279.39857602119446,-0.634045,19.232933
13.1664915,5.70234,,,5.6977286,5.771067e-09,-0.8289471,459,-0.7668735,31.746265,17.444408,5.5241194,1437.564,17.444408,3.1319475,0.9998736,9180,0.14999999,-0.06618927,14.228053,-0.10204082,280.2965774536133,-0.89421844,19.232933
15.238243,5.1647906,,,4.9196224,5.7460023e-09,-0.8187865,460,-0.76690286,31.678074,17.444408,5.0776033,1439.6855,17.444408,3.1297512,1.019482,9200,0.14999999,-0.04595785,14.230249,-0.14285715,281.0828802585602,-0.7772794,19.232933
12.870819,3.7295685,,,0.0029359946,5.7211005e-09,-0.81031996,461,-0.7669666,31.647017,17.444408,0.0028565926,1444.1753,17.444408,3.132701,1.0017028,9220,0.14999999,-0.9774486,14.2273,-0.63265306,282.3278021812439,-0.81283325,19.232933
17.222738,6.992409,,,1.0340087e-08,5.6963616e-09,-0.81248045,462,-0.76642543,31.682154,17.444408,4.409912,1444.3125,17.444408,3.1262178,0.9690204,9240,0.14999999,-1.1170012,14.233783,-1.0,283.4725043773651,-0.51697475,19.232933
17.196037,6.903064,,,1.0362456e-08,5.6717817e-09,-0.8146426,463,-0.7672452,31.658943,17.444408,5.9627714,1444.4761,17.444408,3.1198187,0.9730611,9260,0.14999999,-0.8735859,14.240182,-1.0,285.1311550140381,-1.11156,19.232933
17.30427,6.6817627,,,5.9247656,5.6473612e-09,-0.8168001,464,-0.7664003,31.591076,17.444408,3.544626e-07,1444.5317,17.444408,3.1132154,0.9886178,9280,0.14999999,-0.08466454,14.246785,-0.020408163,286.1139953136444,-0.34498373,19.232933
15.35971,4.709207,,,3.9353182,5.6230975e-09,-0.80626494,465,-0.7663451,31.590988,17.444408,4.420435,1446.5322,17.444408,3.1108217,1.0361837,9300,0.14999999,-0.19417043,14.249179,-0.18367347,286.9116153717041,-0.725896,19.232933
16.712416,3.646796,,,2.2948661e-05,5.59899e-09,-0.7999857,466,-0.76573,31.57948,17.444408,0.0014224886,1447.1802,17.444408,3.1055365,1.0279074,9320,0.14999999,-0.90517974,14.254464,-0.79591835,287.7003309726715,-0.5131506,19.232933
17.28264,6.8594823,,,1.0233607e-08,5.5750364e-09,-0.80212927,467,-0.7648391,31.551514,17.444408,3.1708713,1447.2568,17.444408,3.0990515,0.972597,9340,0.14999999,-1.0804632,14.260949,-1.0,288.4916265010834,-0.37562227,19.232933
17.19315,4.692067,,,3.9274693,5.5512372e-09,-0.8042683,468,-0.76515543,31.530285,17.444408,1.1125338e-07,1447.4243,17.444408,3.0927868,1.0379353,9360,0.14999999,-0.15359561,14.267214,-0.18367347,289.2824401855469,-0.8821804,19.232933
16.382051,6.7891364,,,1.01919015e-08,5.5275895e-09,-0.79804575,469,-0.7646797,31.519787,17.444408,5.7742517e-07,1448.4019,17.444408,3.0882769,0.97583747,9380,0.14999999,-0.9309619,14.271724,-1.0,290.0730800628662,-0.5771423,19.232933
17.265524,3.6677778,,,5.686181e-06,5.504093e-09,-0.8001757,470,-0.7639668,31.50152,17.444408,3.2646744,1448.4961,17.444408,3.0819063,1.0262227,9400,0.14999999,-0.9795966,14.278094,-0.8367347,290.86602663993835,-0.40228444,19.232933
17.213776,4.3590217,,,2.948411,5.480746e-09,-0.8023011,471,-0.7633414,31.476852,17.444408,1.3688134e-05,1448.6421,17.444408,3.075674,1.0442102,9420,0.14999999,0.025239423,14.284327,-0.2244898,291.6568880081177,-0.4936458,19.232933
9.11334,6.7324333,,,1.0193283e-08,5.4575473e-09,-0.7981816,472,-0.76366144,31.464481,17.444408,4.962494e-10,1456.8887,17.444408,3.086629,0.9790602,9440,0.14999999,-0.90949404,14.273372,-1.0,292.4490942955017,-0.95601344,19.232933
17.283958,3.6458876,,,5.686875e-06,5.434495e-09,-0.800298,473,-0.7628714,31.444576,17.444408,3.4087148,1456.9653,17.444408,3.080265,1.0281739,9460,0.14999999,-0.8701746,14.279736,-0.8367347,293.2435977458954,-0.36579645,19.232933
17.318743,10.441801,,,0.18826649,5.4115885e-09,-0.80240995,474,-0.7618922,31.446434,17.444408,1.8590476e-14,1457.0068,17.444408,3.0738535,1.0069715,9480,0.14999999,0.5492921,14.286147,0.3469388,294.0400905609131,-0.32491928,19.232933
6.3575807,12.267567,,,0.0020957699,5.388827e-09,-0.8041203,475,-0.76348454,31.414433,17.444408,12.1448345,1468.0088,17.444408,3.0905457,0.96462953,9500,0.14999999,0.5041736,14.269455,0.5510204,294.8364186286926,-1.5187887,19.232933
6.7903323,3.640947,,,5.720649e-06,5.366209e-09,-0.8062189,476,-0.7650318,31.403973,17.444408,5.0659145e-17,1478.5786,17.444408,3.1062574,1.029681,9520,0.14999999,-0.7769584,14.253743,-0.8367347,295.6350145339966,-1.4567435,19.232933
17.365595,7.2005377,,,5.3935513,5.3437326e-09,-0.80831754,477,-0.76399946,31.381067,17.444408,2.625426e-06,1478.5732,17.444408,3.0997334,0.99336284,9540,0.14999999,0.04498616,14.260267,0.020408163,296.43489718437195,-0.30029443,19.232933
9.086227,3.6284904,,,5.680452e-06,5.3213975e-09,-0.799168,478,-0.7644968,31.352829,17.444408,2.2509622e-07,1486.8467,17.444408,3.1105585,1.0305868,9560,0.14999999,-0.90378755,14.249442,-0.8367347,297.23397755622864,-0.9913428,19.232933
17.285643,3.6086879,,,5.692339e-06,5.299202e-09,-0.80125785,479,-0.7635726,31.30432,17.444408,3.4166315,1486.9214,17.444408,3.1042194,1.0317028,9580,0.14999999,-0.7870578,14.255781,-0.8367347,298.0362265110016,-0.3503866,19.232933
17.361618,5.08992,,,4.8442316,5.2771454e-09,-0.80334336,480,-0.7625278,31.281893,17.444408,0.00035192998,1486.9199,17.444408,3.0977488,1.0296508,9600,0.14999999,-0.009041041,14.262252,-0.14285715,298.8381402492523,-0.29184288,19.232933
11.990109,29.082031,,,1.5437879e-10,5.255226e-09,-0.795383,481,-0.76271373,31.28101,17.444408,9.553933e-10,1492.2891,17.444408,3.1024723,1.011157,9620,0.14999999,1.0709635,14.257528,1.0,299.88444662094116,-0.87878853,19.232933
,3.604136,,,5.6707577e-06,5.2334426e-09,-0.7974598,482,-0.7658346,31.258396,17.444408,1.9207203e-34,1509.6494,17.444408,3.1320524,1.0327088,9640,0.14999999,-0.71471804,14.227948,-0.8367347,301.02744221687317,-2.2602396,19.232933
17.373705,3.8550034,,,0.008096667,5.211794e-09,-0.79953235,483,-0.7648286,31.27623,17.444408,2.5943727,1509.6357,17.444408,3.1255407,0.97750115,9660,0.14999999,-0.6003194,14.23446,-0.59183675,301.8365297317505,-0.31071472,19.232933
17.36248,3.7658958,,,0.002910457,5.1902798e-09,-0.8015838,484,-0.76404214,31.242132,17.444408,3.7246606,1509.6333,17.444408,3.1190767,0.9910499,9680,0.14999999,-0.4846246,14.240924,-0.63265306,302.7067828178406,-0.3600269,19.232933
17.40387,3.9264727,,,0.112943165,5.1688986e-09,-0.8036418,485,-0.763288,31.25908,17.444408,3.8991396,1509.5898,17.444408,3.1125555,0.97758335,9700,0.14999999,-0.5519651,14.247445,-0.46938777,303.5149095058441,-0.3877336,19.232933
17.41364,8.217445,,,3.6303036,5.147649e-09,-0.8054687,486,-0.7625245,31.239574,17.444408,0.00028623125,1509.5352,17.444408,3.10604,1.0146489,9720,0.14999999,-0.069351576,14.253961,0.10204082,304.3294835090637,-0.36808237,19.232933
14.541062,5.5413313,,,5.535615,5.1265303e-09,-0.8000822,487,-0.76248425,31.234734,17.444408,5.512928,1512.3545,17.444408,3.1054506,1.0256562,9740,0.14999999,0.10452805,14.25455,-0.10204082,305.44962668418884,-0.75266075,19.232933
9.005175,3.8628707,,,0.020778157,5.1055418e-09,-0.7908308,488,-0.7631063,31.20221,17.444408,0.0005626016,1520.7095,17.444408,3.1162071,0.97766614,9760,0.14999999,-0.5475689,14.2437935,-0.5510204,306.73609375953674,-1.0887412,19.232933
17.375776,3.840387,,,0.020819847,5.084681e-09,-0.7928353,489,-0.7623463,31.167088,17.444408,3.8398304,1520.6934,17.444408,3.1098032,0.980216,9780,0.14999999,-0.5070936,14.250197,-0.5510204,307.8803744316101,-0.36751142,19.232933
17.370691,3.880218,,,0.11195293,5.063949e-09,-0.7948356,490,-0.761592,31.142387,17.444408,3.7354083,1520.6831,17.444408,3.1034346,0.9821711,9800,0.14999999,-0.30773082,14.256566,-0.46938777,309.53953289985657,-0.37126973,19.232933
17.176708,4.172503,,,2.0478828,5.043342e-09,-0.79664594,491,-0.7609183,31.103252,17.444408,3.8556404,1520.8667,17.444408,3.0974874,1.0304834,9820,0.14999999,-0.2053205,14.262513,-0.26530612,310.76954650878906,-0.4113525,19.232933
16.94224,6.9056745,,,1.0156002e-08,5.0228626e-09,-0.79451835,492,-0.7603292,31.085133,17.444408,3.5229682e-06,1521.2837,17.444408,3.09204,0.96776575,9840,0.14999999,-0.90238404,14.267961,-1.0,311.5934097766876,-0.49929294,19.232933
17.2911,3.5764794,,,2.2869921e-05,5.002507e-09,-0.79654884,493,-0.75957555,31.087563,17.444408,2.944124,1521.353,17.444408,3.085909,1.0286828,9860,0.14999999,-0.7566702,14.274092,-0.79591835,312.4112663269043,-0.35351756,19.232933
17.374868,15.388132,,,8.180119e-07,4.982274e-09,-0.7985751,494,-0.75857544,31.085974,17.444408,1.9399648e-23,1521.3379,17.444408,3.0796328,0.9391651,9880,0.14999999,0.8877826,14.280368,0.79591835,313.2310907840729,-0.29239142,19.232933
1.9287488,6.0569715,,,5.8964453,4.9621645e-09,-0.80059737,495,-0.7608189,31.076721,17.444408,3.267953e-08,1536.7695,17.444408,3.1045847,1.0179049,9900,0.14999999,-0.11285527,14.255416,-0.06122449,314.0529022216797,-1.7989559,19.232933
15.627038,4.36878,,,2.9146194,4.942175e-09,-0.79077387,496,-0.7605737,31.0794,17.444408,3.8777132,1538.5029,17.444408,3.10182,1.0406035,9920,0.14999999,-0.27641842,14.258181,-0.2244898,314.87401700019836,-0.6540033,19.232933
17.05636,3.6225128,,,0.000295566,4.922307e-09,-0.78692895,497,-0.7598215,31.051283,17.444408,0.057409998,1538.8057,17.444408,3.0961895,1.0156841,9940,0.14999999,-0.6815229,14.263811,-0.71428573,315.6981678009033,-0.42489955,19.232933
17.386826,4.017115,,,1.3181789,4.902559e-09,-0.7889384,498,-0.75889766,31.029213,17.444408,0.1588613,1538.7788,17.444408,3.0899172,1.0235779,9960,0.14999999,-0.23264429,14.270083,-0.30612245,316.52032351493835,-0.31377292,19.232933
16.957184,12.050368,,,0.00588329,4.882929e-09,-0.788301,499,-0.7582544,31.005547,17.444408,1.9894665e-05,1539.1821,17.444408,3.0845327,0.9768623,9980,0.14999999,0.45280132,14.275468,0.5102041,317.3447296619415,-0.45951182,19.232933
7.237935,3.5789828,,,2.2727247e-05,4.863417e-09,-0.7902912,500,-0.7596798,31.006573,17.444408,1.0033592e-14,1549.3037,17.444408,3.098608,1.0299451,10000,0.14999999,-0.37289384,14.261393,-0.79591835,318.1675794124603,-1.4401138,19.232933
17.264612,4.0088606,,,1.3226032,4.844021e-09,-0.79228914,501,-0.75887984,31.098995,17.444408,3.547126,1549.3994,17.444408,3.0926132,1.0317297,10020,0.14999999,-0.52396834,14.267387,-0.30612245,318.9967875480652,-0.3870323,19.232933
17.387503,3.8750515,,,0.111596495,4.8247415e-09,-0.7916467,502,-0.7580458,31.064423,17.444408,3.6031635,1549.3721,17.444408,3.0863981,0.9855292,10040,0.14999999,-0.6007305,14.2736025,-0.46938777,319.8241250514984,-0.36983162,19.232933
17.39792,3.7171125,,,0.002886778,4.8055764e-09,-0.7934145,503,-0.75725627,31.04519,17.444408,3.6708553,1549.334,17.444408,3.0801868,0.99877346,10060,0.14999999,-0.6067828,14.279814,-0.63265306,320.65362882614136,-0.34488884,19.232933
17.387798,3.7510107,,,0.008063236,4.786526e-09,-0.79539484,504,-0.756429,31.018047,17.444408,3.7087603,1549.3062,17.444408,3.0740194,0.9929421,10080,0.14999999,-0.24889895,14.285981,-0.59183675,321.4782495498657,-0.33748034,19.232933
16.935558,4.342037,,,2.9338818,4.7675877e-09,-0.797361,505,-0.755827,31.003544,17.444408,4.0907817,1549.731,17.444408,3.0687733,1.0470614,10100,0.14999999,-0.04102601,14.291227,-0.2244898,322.3041937351227,-0.4437948,19.232933
14.421939,9.635653,,,1.1416925,4.7487627e-09,-0.7935464,506,-0.7558408,31.013798,17.444408,1.2447928,1552.6685,17.444408,3.0685148,1.0148082,10120,0.14999999,0.15264615,14.291486,0.2244898,323.10353994369507,-0.8074243,19.232933
8.892507,6.5820413,,,5.7869654,4.7300484e-09,-0.79326695,507,-0.7566478,30.967999,17.444408,4.4230576,1561.1362,17.444408,3.0791636,1.0181626,10140,0.14999999,-0.056639172,14.280837,-0.020408163,323.9041085243225,-1.1741564,19.232933
13.11496,4.988945,,,4.7508955,4.711445e-09,-0.7838879,508,-0.7566309,30.914204,17.444408,4.8349442,1565.3809,17.444408,3.081459,1.045079,10160,0.14999999,0.082895234,14.278542,-0.14285715,324.6875033378601,-0.7628779,19.232933
9.042089,3.7061262,,,0.0028384905,4.69295e-09,-0.77654576,509,-0.7571276,30.849512,17.444408,8.714488e-05,1573.6992,17.444408,3.0917473,0.99494296,10180,0.14999999,-0.6706958,14.268253,-0.63265306,325.4801456928253,-1.0518689,19.232933
17.398264,8.135695,,,3.5337179,4.6745643e-09,-0.77850294,510,-0.7562687,30.838402,17.444408,6.276346e-06,1573.6611,17.444408,3.0856094,1.029641,10200,0.14999999,0.4265761,14.274391,0.10204082,326.2790331840515,-0.3124706,19.232933
7.447905,3.6432447,,,0.0009427507,4.656287e-09,-0.7735568,511,-0.7575433,30.827168,17.444408,2.3351052e-11,1583.5728,17.444408,3.0989685,1.0068051,10220,0.14999999,-0.70277804,14.261032,-0.67346936,327.11848878860474,-1.4325521,19.232933
17.375769,10.900449,,,0.08641098,4.6381157e-09,-0.77551,512,-0.75664014,30.817654,17.444408,1.195917e-11,1583.5571,17.444408,3.092885,1.0101334,10240,0.14999999,0.2462598,14.267116,0.3877551,327.9555633068085,-0.30035457,19.232933
8.552511,3.588464,,,2.2433738e-05,4.620051e-09,-0.7772925,513,-0.7576238,30.808428,17.444408,3.1036845e-10,1592.3652,17.444408,3.104025,1.0258058,10260,0.14999999,-0.67560893,14.255976,-0.79591835,328.7975420951843,-1.264902,19.232933
17.369272,3.621072,,,0.0009481236,4.6020916e-09,-0.77923983,514,-0.7566994,30.807922,17.444408,3.6133156,1592.3555,17.444408,3.097968,1.0112139,10280,0.14999999,-0.8049495,14.2620325,-0.67346936,329.6180775165558,-0.30654597,19.232933
17.337633,3.5604124,,,2.2521153e-05,4.584237e-09,-0.78118163,515,-0.75578105,30.75629,17.444408,3.5600584,1592.3779,17.444408,3.0919962,1.0280012,10300,0.14999999,-0.9025989,14.268004,-0.79591835,330.45761704444885,-0.29340798,19.232933
17.279709,7.138477,,,1.0040917e-08,4.566485e-09,-0.78312147,516,-0.7549704,30.777607,17.444408,3.0992,1592.4585,17.444408,3.0861588,0.9558943,10320,0.14999999,-0.99583954,14.273842,-1.0,331.3017408847809,-0.36378416,19.232933
17.203331,7.054715,,,1.0060375e-08,4.5488373e-09,-0.78505754,517,-0.7546737,30.718758,17.444408,4.6289377,1592.6143,17.444408,3.080492,0.95710975,10340,0.14999999,-1.0144134,14.279509,-1.0,332.14650440216064,-0.5545306,19.232933
17.19827,3.9000778,,,0.23027043,4.531291e-09,-0.7869899,518,-0.7544776,30.710289,17.444408,0.002378251,1592.7764,17.444408,3.0748577,0.98002535,10360,0.14999999,-0.5010058,14.285143,-0.42857143,332.99524307250977,-0.60733515,19.232933
17.396938,3.6054463,,,5.6200315e-06,4.5138466e-09,-0.78847414,519,-0.75376725,30.689133,17.444408,0.312752,1592.7393,17.444408,3.068863,1.0243901,10380,0.14999999,-0.61431044,14.291138,-0.8367347,333.8430688381195,-0.3642276,19.232933
17.389782,3.8271263,,,0.04992783,4.4965027e-09,-0.7903991,520,-0.7528988,30.746319,17.444408,2.8925824,1592.71,17.444408,3.0629044,0.9806096,10400,0.14999999,-0.45559376,14.297096,-0.5102041,334.69148087501526,-0.32481563,19.232933
17.368402,3.8407676,,,0.11166099,4.4792583e-09,-0.7922243,521,-0.75220346,30.709185,17.444408,3.8328984,1592.7017,17.444408,3.0570087,0.98255986,10420,0.14999999,-0.39064682,14.302992,-0.46938777,335.5414009094238,-0.36966813,19.232933
17.272564,3.9284258,,,0.7979964,4.462113e-09,-0.79392755,522,-0.7515198,30.682894,17.444408,3.713946,1592.7886,17.444408,3.05132,1.0084002,10440,0.14999999,-0.31708837,14.308681,-0.3469388,336.37316632270813,-0.3763666,19.232933
17.182993,4.351322,,,2.9249551,4.445065e-09,-0.79431385,523,-0.75082654,30.656456,17.444408,3.2649102,1592.9658,17.444408,3.045824,1.0383835,10460,0.14999999,-0.09226854,14.314177,-0.2244898,337.2219727039337,-0.3955952,19.232933
14.963016,6.5590696,,,5.771824,4.4281157e-09,-0.790647,524,-0.7506454,30.655472,17.444408,4.737035,1595.3633,17.444408,3.0445862,1.0211701,10480,0.14999999,0.078714065,14.315414,-0.020408163,338.07390904426575,-0.6919834,19.232933
9.048242,9.504429,,,1.1281333,4.4112625e-09,-0.78159887,525,-0.75117147,30.614765,17.444408,4.715161,1603.6743,17.444408,3.054618,1.0297116,10500,0.14999999,0.20290431,14.305383,0.2244898,338.92563462257385,-1.0448364,19.232933
8.729813,13.723277,,,0.0002016929,4.394505e-09,-0.7813553,526,-0.75201726,30.59937,17.444408,0.148723,1612.3047,17.444408,3.065218,0.9110582,10520,0.14999999,0.60608613,14.294783,0.63265306,339.77029728889465,-1.2202382,19.232933
5.760146,3.6671534,,,0.0028575954,4.377844e-09,-0.78325427,527,-0.7537714,30.598715,17.444408,2.0052885e-14,1623.9053,17.444408,3.0814133,0.99722433,10540,0.14999999,-0.7598223,14.278587,-0.63265306,340.593106508255,-1.5808613,19.232933
17.369991,7.105193,,,1.0061258e-08,4.3612767e-09,-0.78514457,528,-0.752895,30.586496,17.444408,0.983212,1623.8945,17.444408,3.0755587,0.9545892,10560,0.14999999,-1.0256639,14.284442,-1.0,341.41186237335205,-0.28678426,19.232933
17.204262,3.6225524,,,5.61196e-06,4.344803e-09,-0.7870367,529,-0.7528,30.5606,17.444408,2.3149352,1624.0508,17.444408,3.0700388,1.02136,10580,0.14999999,-0.7816577,14.289962,-0.8367347,342.236540555954,-0.6544051,19.232933
17.352608,30.190073,,,1.5338497e-10,4.3284234e-09,-0.7889253,530,-0.7518778,30.551304,17.444408,8.181338e-31,1624.0586,17.444408,3.0642605,1.0234476,10600,0.14999999,0.84725773,14.29574,1.0,343.0720884799957,-0.2836405,19.232933
2.5689173,3.604332,,,0.0009591575,4.312136e-09,-0.7908103,531,-0.7538368,30.537432,17.444408,7.7063e-22,1638.8486,17.444408,3.0863447,1.00765,10620,0.14999999,-0.72167856,14.273656,-0.67346936,343.9181578159332,-1.7983488,19.232933
17.389847,3.537924,,,2.2781845e-05,4.2959396e-09,-0.7926899,532,-0.7529436,30.53117,17.444408,3.1283166,1638.8193,17.444408,3.0804873,1.0280474,10640,0.14999999,-0.7403979,14.279513,-0.79591835,344.75950479507446,-0.28479236,19.232933
17.381176,5.5102396,,,5.505173,4.2798356e-09,-0.7945678,533,-0.7520025,30.517494,17.444408,0.00040989806,1638.7979,17.444408,3.074669,1.0307738,10660,0.14999999,0.02028291,14.285332,-0.10204082,345.5971655845642,-0.27776763,19.232933
9.173574,3.53656,,,0.00029534058,4.2638213e-09,-0.78616655,534,-0.7522849,30.50341,17.444408,4.1830157e-05,1646.9844,17.444408,3.084241,1.0209829,10680,0.14999999,-0.7206867,14.27576,-0.71428573,346.4415144920349,-0.9308403,19.232933
17.377064,3.5198712,,,0.00029589373,4.247897e-09,-0.78803694,535,-0.7513624,30.47517,17.444408,3.5094018,1646.9673,17.444408,3.0784426,1.0226202,10700,0.14999999,-0.7930702,14.281558,-0.71428573,347.30542373657227,-0.27817458,19.232933
17.333303,8.150666,,,3.5742362,4.232061e-09,-0.7899038,536,-0.75043166,30.47271,17.444408,6.471923e-08,1646.9932,17.444408,3.0727491,1.0418772,10720,0.14999999,0.027134866,14.287251,0.10204082,348.1693444252014,-0.27358523,19.232933
9.097949,3.5086744,,,2.2610075e-05,4.216314e-09,-0.7851215,537,-0.7507141,30.465572,17.444408,1.9726942e-06,1655.2559,17.444408,3.0824127,1.0319935,10740,0.14999999,-0.6876631,14.277588,-0.79591835,348.99627566337585,-0.9394127,19.232933
17.387487,3.548909,,,0.00095549284,4.2006545e-09,-0.78698194,538,-0.7497849,30.430317,17.444408,3.5073705,1655.2285,17.444408,3.0766325,1.0144721,10760,0.14999999,-0.79882616,14.283368,-0.67346936,349.8549430370331,-0.28116196,19.232933
17.34736,3.4833229,,,2.269424e-05,4.185082e-09,-0.7888372,539,-0.7488699,30.423225,17.444408,3.481874,1655.2407,17.444408,3.0709476,1.034201,10780,0.14999999,-0.90327656,14.289053,-0.79591835,350.721227645874,-0.26957706,19.232933
17.286951,7.164721,,,1.0117218e-08,4.1695962e-09,-0.7906907,540,-0.748071,30.412048,17.444408,3.0658693,1655.3145,17.444408,3.0653973,0.95180213,10800,0.14999999,-1.0489211,14.294603,-1.0,351.53852820396423,-0.35004792,19.232933
17.191444,5.0574336,,,4.792183,4.1541957e-09,-0.79254085,541,-0.7481634,30.39648,17.444408,6.703358e-08,1655.4834,17.444408,3.0600424,1.0371281,10820,0.14999999,0.013965517,14.299958,-0.14285715,352.3857238292694,-0.74712414,19.232933
9.647208,7.0970902,,,1.0065518e-08,4.138881e-09,-0.78556854,542,-0.74840724,30.382452,17.444408,7.93829e-10,1663.1953,17.444408,3.0686264,0.9543475,10840,0.14999999,-0.98405236,14.291374,-1.0,353.2572708129883,-0.9149139,19.232933
17.215506,3.5401626,,,5.614064e-06,4.1236503e-09,-0.78741187,543,-0.74805427,30.36951,17.444408,2.7299666,1663.3403,17.444408,3.063242,1.0292804,10860,0.14999999,-0.5790743,14.296759,-0.8367347,354.13221740722656,-0.50838554,19.232933
17.395958,3.8863685,,,0.111329556,4.1085038e-09,-0.7892518,544,-0.74723893,30.38139,17.444408,2.8376594,1663.3037,17.444408,3.0575447,0.9717477,10880,0.14999999,-0.20973668,14.302456,-0.46938777,355.0072648525238,-0.33215678,19.232933
16.885752,6.5241117,,,5.7731905,4.0934407e-09,-0.7908837,545,-0.7468462,30.381279,17.444408,1.9839288,1663.7783,17.444408,3.052805,1.041745,10900,0.14999999,0.21768737,14.307196,-0.020408163,355.88475728034973,-0.5034596,19.232933
8.673203,11.152721,,,0.086989224,4.07846e-09,-0.7821796,546,-0.747704,30.411283,17.444408,4.8998227,1672.4653,17.444408,3.0631227,1.0075198,10920,0.14999999,0.10949382,14.296878,0.3877551,356.761461019516,-1.2537518,19.232933
8.995499,15.983968,,,8.060544e-07,4.0635615e-09,-0.78385013,547,-0.74833256,30.341745,17.444408,0.00022497638,1680.8291,17.444408,3.072815,0.9474651,10940,0.14999999,0.7471162,14.287186,0.79591835,357.63689374923706,-1.092941,19.232933
