ReturnMin,DenMISEMeanLog,delta,Regret/t,ReturnAbsMax,TimeElapsed,TimestepsSoFar,IWFirstEpisode,ReturnMax,LQGmu1_higher,LQGsigma_higher,DenMISELogFirst,Iteration,Bound,LQGmu1_actor,DenMISELogLast,IWMean,Regret,ReturnStepMax,IWMax,IWLastEpisode,ReturnLastEpisode,ReturnMean,IWMin
,-0.592693,1.7352961e-10,1.6938648,17.430422,5094.183434486389,52940,4.988142,17.430422,-0.14285715,0.14999999,-1.4080997,2647,22.984684,-0.026776232,-0.38059664,1.0033115,4483.66,19.219769,6.6327972,2.6345894,17.049566,15.666136,
,-0.59291285,1.7339859e-10,1.6949759,17.430422,5097.310300827026,52960,8.472782,17.430422,-0.06122449,0.14999999,-1.4065948,2648,22.98124,-0.0061484016,-1.1775154,1.021599,4488.297,19.219769,8.710435,8.409198,12.720616,15.665025,
,-0.5931506,1.7326769e-10,1.6972551,17.430422,5100.335422039032,52980,4.9666305,17.430422,-0.14285715,0.14999999,-1.4037777,2649,22.966663,-0.2473713,-1.2435187,1.0045772,4496.0273,19.219769,6.6022987,6.0883846,9.627982,15.662745,
,-0.5930956,1.7313695e-10,1.6967316,17.430422,5103.425646066666,53000,0.17038535,17.430422,-0.3877551,0.14999999,-1.402282,2650,22.970106,-0.14315335,-0.45157236,1.0096186,4496.336,19.219769,3.2261171,2.6961017,17.051394,15.663269,
,-0.59316,1.7300635e-10,1.6965246,17.430422,5106.514818906784,53020,3.403635,17.430422,-0.18367347,0.14999999,-1.402595,2651,22.97806,-0.29445922,-0.77279747,1.0006828,4497.4883,19.219769,5.719714,5.553858,16.208637,15.663476,
,-0.59306157,1.728759e-10,1.6959629,17.430422,5109.644668102264,53040,1.2819448,17.430422,-0.26530612,0.14999999,-1.401689,2652,22.972103,-0.10239336,-0.33261132,1.0001522,4497.6953,19.219769,4.353794,3.6397176,17.154762,15.664038,
,-0.59318095,1.7274561e-10,1.6959438,17.430422,5112.676784992218,53060,3.4001915,17.430422,-0.18367347,0.14999999,-1.4015828,2653,22.971033,-0.36645395,-0.9095057,1.0012801,4499.34,19.219769,5.7037354,5.702342,15.715261,15.664057,
,-0.59303147,1.7261545e-10,1.6953526,17.430422,5115.76886677742,53080,0.35902447,17.430422,-0.3469388,0.14999999,-1.4006789,2654,22.965979,-0.5107696,-0.19712228,1.0070676,4499.465,19.219769,3.4834328,3.211829,17.233732,15.664648,
,-0.5928419,1.7248546e-10,1.6947174,17.430422,5118.914252996445,53100,3.2079892e-10,17.430422,-1.0,0.14999999,-1.4009203,2655,22.96474,-1.1179945,-0.09657851,1.0044361,4499.4727,19.219769,4.415463,0.014349372,17.352968,15.665283,
,-0.59289557,1.7235557e-10,1.6941395,17.430422,5121.966017007828,53120,3.2091949e-10,17.430422,-1.0,0.14999999,-1.4012969,2656,22.96618,-1.22527,-0.73909545,1.0047668,4499.633,19.219769,4.4097924,4.0872946,17.196915,15.665861,
,-0.5932752,1.7222587e-10,1.6935625,17.430422,5125.059292078018,53140,3.2104008e-10,17.430422,-1.0,0.14999999,-1.4016733,2657,22.968954,-1.0580356,-1.60594,1.0051743,4499.797,19.219769,4.4041395,4.290569,17.198694,15.666438,
,-0.5932174,1.7209631e-10,1.6929855,17.430422,5128.064137935638,53160,3.2116135e-10,17.430422,-1.0,0.14999999,-1.4020495,2658,22.968882,-1.176376,-0.4443831,1.0054156,4499.957,19.219769,4.3985066,3.8486297,17.200272,15.667015,
,-0.593425,1.7196689e-10,1.6924095,17.430422,5131.093865871429,53180,3.2128206e-10,17.430422,-1.0,0.14999999,-1.4024258,2659,22.971153,-1.0374347,-1.1503223,1.0057931,4500.117,19.219769,4.3928914,4.2089114,17.19841,15.667591,
,-0.5933391,1.7183761e-10,1.6918335,17.430422,5134.144318819046,53200,3.214028e-10,17.430422,-1.0,0.14999999,-1.4028018,2660,22.970377,-1.0423106,-0.37037233,1.0059917,4500.2773,19.219769,4.3872957,3.7337477,17.201235,15.668167,
,-0.5932588,1.7170847e-10,1.6912584,17.430422,5137.246793985367,53220,3.2152359e-10,17.430422,-1.0,0.14999999,-1.4031776,2661,22.969759,-1.3365045,-0.38511616,1.0062001,4500.4375,19.219769,4.3817177,3.7566051,17.199226,15.668742,
,-0.5941634,1.7157949e-10,1.690691,17.430422,5140.357878684998,53240,3.2164443e-10,17.430422,-1.0,0.14999999,-1.4035534,2662,22.972937,-0.9941134,-3.0072613,1.0066302,4500.617,19.219769,4.3761597,4.3453393,17.178333,15.66931,
,-0.5940351,1.7145066e-10,1.690115,17.430422,5143.465870380402,53260,3.217653e-10,17.430422,-1.0,0.14999999,-1.4039289,2663,22.970325,-0.8201697,-0.25838694,1.0067208,4500.7734,19.219769,4.3706183,3.4411247,17.205778,15.669886,
,-0.5938748,1.7132197e-10,1.6894951,17.430422,5146.941849708557,53280,0.03069481,17.430422,-0.46938777,0.14999999,-1.4043044,2664,22.961124,-0.46106362,-0.17336775,1.0089569,4500.8164,19.219769,2.9677007,0.20538886,17.3184,15.670506,
,-0.59369004,1.711934e-10,1.6888618,17.430422,5150.492591142654,53300,0.030705981,17.430422,-0.46938777,0.14999999,-1.4046682,2665,22.961815,-0.7374397,-0.11032844,1.0092251,4500.8164,19.219769,2.9655113,2.9652758,17.35778,15.671139,
,-0.5935286,1.7106502e-10,1.6882219,17.430422,5153.742484331131,53320,3.2212022e-10,17.430422,-1.0,0.14999999,-1.4050318,2666,22.95898,-1.0882403,-0.172689,1.0062863,4500.801,19.219769,4.3683724,0.6831209,17.377695,15.671779,
,-0.5935172,1.7093675e-10,1.6876478,17.430422,5156.875472068787,53340,3.222413e-10,17.430422,-1.0,0.14999999,-1.4054068,2667,22.959702,-1.1014116,-0.56855977,1.0065701,4500.957,19.219769,4.362862,3.9499834,17.200523,15.672353,
,-0.5935301,1.7080863e-10,1.6870747,17.430422,5159.988814353943,53360,3.2236178e-10,17.430422,-1.0,0.14999999,-1.4057817,2668,22.960718,-0.7895719,-0.6346375,1.0068697,4501.1133,19.219769,4.3573694,3.9919457,17.203505,15.672926,
,-0.5933715,1.7068066e-10,1.6864452,17.430422,5163.073777675629,53380,0.0004087892,17.430422,-0.63265306,0.14999999,-1.4061564,2669,22.953453,-0.5126752,-0.17628224,0.9874653,4501.121,19.219769,3.0519028,1.8354218,17.350483,15.673555,
,-0.5931912,1.7055282e-10,1.6858187,17.430422,5166.165950059891,53400,0.030763226,17.430422,-0.46938777,0.14999999,-1.4065309,2670,22.954723,-0.6379775,-0.099204116,1.0090946,4501.1367,19.219769,2.9660685,2.8172057,17.349937,15.674182,
,-0.5930169,1.7042515e-10,1.6851807,17.430422,5169.259297609329,53420,0.00040909066,17.430422,-0.63265306,0.14999999,-1.4068938,2671,22.957048,-0.6614226,-0.13668431,0.98801506,4501.117,19.219769,3.048915,3.0472388,17.37674,15.67482,
,-0.59285444,1.7029764e-10,1.684535,17.430422,5172.383248567581,53440,0.00040924383,17.430422,-0.63265306,0.14999999,-1.407268,2672,22.958378,-0.69917685,-0.14651138,0.9883547,4501.078,19.219769,3.046579,3.0231516,17.402502,15.675466,
,-0.59269726,1.7017021e-10,1.6838903,17.430422,5175.4831030368805,53460,0.000115520896,17.430422,-0.67346936,0.14999999,-1.407642,2673,22.95871,-0.85715336,-0.16092177,0.9836212,4501.039,19.219769,3.098825,3.078422,17.396534,15.67611,
,-0.5925449,1.7004298e-10,1.6832829,17.430422,5178.602497577667,53480,0.013932321,17.430422,0.59183675,0.14999999,-1.4080161,2674,22.951977,0.37150446,-0.1686576,1.0458658,4501.0977,19.219769,26.691391,1.7183622e-20,17.301722,15.676718,
,-0.5930767,1.6991586e-10,1.6862097,17.430422,5181.719785928726,53500,7.3713113e-06,17.430422,-0.75510204,0.14999999,-1.4083847,2675,22.950113,-0.880122,-2.0574152,0.976327,4510.6094,19.219769,3.1655538,1.1719271e-11,7.848069,15.673791,
,-0.5929267,1.6978888e-10,1.6856031,17.430422,5184.8757581710815,53520,3.2332298e-10,17.430422,-1.0,0.14999999,-1.4087585,2676,22.955154,-1.281125,-0.16774343,1.006762,4510.676,19.219769,4.363295,2.285478,17.293856,15.674397,
,-0.59353817,1.6966205e-10,1.6850367,17.430422,5188.011589765549,53540,3.2344388e-10,17.430422,-1.0,0.14999999,-1.4091321,2677,22.958118,-0.97990966,-2.2360492,1.0071751,4510.8438,19.219769,4.3578205,4.297273,17.190733,15.674964,
,-0.5934003,1.6953539e-10,1.6844597,17.430422,5191.164699554443,53560,3.2356484e-10,17.430422,-1.0,0.14999999,-1.4095056,2678,22.954859,-1.0630137,-0.23104921,1.0072238,4510.9844,19.219769,4.3523626,3.3209848,17.218676,15.675541,
,-0.59334564,1.6940883e-10,1.6838932,17.430422,5194.251970767975,53580,3.236858e-10,17.430422,-1.0,0.14999999,-1.409879,2679,22.954897,-0.9571113,-0.4540719,1.0074654,4511.1484,19.219769,4.3469224,3.8344078,17.195633,15.676107,
,-0.5931963,1.6928244e-10,1.6833096,17.430422,5197.408106803894,53600,3.2380623e-10,17.430422,-1.0,0.14999999,-1.4102521,2680,22.95041,-1.0721769,-0.1999182,1.0074401,4511.2695,19.219769,4.341501,3.1180983,17.241615,15.676691,
,-0.59315515,1.6915616e-10,1.6827402,17.430422,5200.482689142227,53620,3.239273e-10,17.430422,-1.0,0.14999999,-1.4106252,2681,22.950705,-1.1441867,-0.4898164,1.0076951,4511.426,19.219769,4.3360953,3.8660412,17.199274,15.67726,
,-0.59326375,1.6903005e-10,1.6821747,17.430422,5203.563809156418,53640,3.240478e-10,17.430422,-1.0,0.14999999,-1.4109981,2682,22.952442,-0.99486095,-0.892022,1.0080338,4511.5938,19.219769,4.3307085,4.08862,17.195509,15.677826,
,-0.59313387,1.6890407e-10,1.6816063,17.430422,5206.706113815308,53660,3.2416897e-10,17.430422,-1.0,0.14999999,-1.4113709,2683,22.949919,-1.1062561,-0.25247,1.0081239,4511.75,19.219769,4.3253407,3.4214506,17.202358,15.678394,
,-0.59315354,1.6877824e-10,1.6810398,17.430422,5209.838346242905,53680,3.2428954e-10,17.430422,-1.0,0.14999999,-1.4117435,2684,22.950985,-1.0694008,-0.65330637,1.0084219,4511.91,19.219769,4.319988,3.9772506,17.200148,15.678961,
,-0.59310585,1.6865254e-10,1.6804762,17.430422,5212.997213840485,53700,3.244108e-10,17.430422,-1.0,0.14999999,-1.412116,2685,22.95116,-1.1459222,-0.4737995,1.0086689,4512.078,19.219769,4.3146515,3.8379881,17.192928,15.679524,
,-0.59321713,1.6852698e-10,1.6799116,17.430422,5216.163047790527,53720,3.2453149e-10,17.430422,-1.0,0.14999999,-1.4124885,2686,22.95287,-0.7893982,-0.89957935,1.0090038,4512.242,19.219769,4.3093348,4.0738025,17.196478,15.680089,
,-0.5930578,1.6840156e-10,1.679287,17.430422,5219.254766702652,53740,1.4290824,17.430422,0.3469388,0.14999999,-1.4128606,2687,22.949257,0.21774976,-0.17394662,0.995161,4512.242,19.219769,20.628435,1.0924682e-12,17.360765,15.680714,
,-0.59352255,1.6827628e-10,1.6818943,17.430422,5222.405445575714,53760,10.145668,17.430422,0.10204082,0.14999999,-1.412701,2688,22.955513,-0.04281395,-1.8353773,1.0453132,4520.9297,19.219769,13.7870655,12.3794155,8.672956,15.678106,
,-0.5937041,1.6815115e-10,1.6828709,17.430422,5225.544390201569,53780,3.2350003e-10,17.430422,-1.0,0.14999999,-1.4093057,2689,22.936337,-1.226256,-1.1250359,1.0082626,4525.242,19.219769,4.307237,1.1779573e-08,13.048024,15.67713,
,-0.5940728,1.6802615e-10,1.6823053,17.430422,5228.655169248581,53800,3.2362038e-10,17.430422,-1.0,0.14999999,-1.4096775,2690,22.938873,-0.95043635,-1.5934789,1.0086446,4525.4023,19.219769,4.3019476,4.1957207,17.198252,15.677695,
,-0.5939186,1.679013e-10,1.6817207,17.430422,5231.737735033035,53820,3.2374076e-10,17.430422,-1.0,0.14999999,-1.4100492,2691,22.93407,-0.8026689,-0.18726186,1.0085958,4525.5117,19.219769,4.2966766,3.0369484,17.251644,15.67828,
,-0.5937591,1.677766e-10,1.6811028,17.430422,5234.896171331406,53840,6.7669897,17.430422,-0.10204082,0.14999999,-1.4104208,2692,22.931944,-0.26020133,-0.17306057,1.0127813,4525.5273,19.219769,7.6374106,5.78766e-05,17.343378,15.678898,
,-0.5936917,1.6765199e-10,1.6805754,17.430422,5238.028569459915,53860,0.7090181,17.430422,-0.30612245,0.14999999,-1.4082816,2693,22.931982,-0.5706179,-0.42414227,1.0019329,4525.789,19.219769,3.8950295,3.878555,17.09515,15.679425,
,-0.59351283,1.6752756e-10,1.6799307,17.430422,5241.154651880264,53880,0.00040970306,17.430422,-0.63265306,0.14999999,-1.4083896,2694,22.940796,-0.5339163,-0.11333306,0.98788774,4525.7305,19.219769,3.0589385,2.7346282,17.418571,15.68007,
,-0.59333605,1.6740327e-10,1.6793013,17.430422,5245.247839927673,53900,0.004122192,17.430422,-0.5510204,0.14999999,-1.4087605,2695,22.9404,-0.6440468,-0.10467235,0.99978405,4525.7188,19.219769,2.9633422,2.933959,17.376934,15.680699,
,-0.59316856,1.672791e-10,1.6786613,17.430422,5249.581249952316,53920,0.00041000656,17.430422,-0.63265306,0.14999999,-1.40913,2696,22.941507,-0.74034715,-0.14139156,0.9883827,4525.672,19.219769,3.0548577,3.0547209,17.40353,15.681339,
,-0.5930169,1.6715508e-10,1.6780348,17.430422,5252.701746225357,53940,0.00011573582,17.430422,-0.67346936,0.14999999,-1.4095007,2697,22.939335,-0.6249877,-0.17272547,0.9835565,4525.66,19.219769,3.1050425,2.8619838,17.372574,15.681966,
,-0.59285206,1.670312e-10,1.6773968,17.430422,5255.768599033356,53960,0.0004103105,17.430422,-0.63265306,0.14999999,-1.4098713,2698,22.94093,-0.64010435,-0.13155332,0.98885125,4525.617,19.219769,3.0502734,3.0295954,17.40587,15.682604,
,-0.5926876,1.6690742e-10,1.6767483,17.43319,5259.57848906517,53980,0.00041046256,17.43319,-0.63265306,0.14999999,-1.4102417,2699,22.943348,-0.57680213,-0.13740173,0.9891942,4525.543,19.222101,3.0479581,3.0475845,17.43319,15.683252,
,-0.5925135,1.6678382e-10,1.6761045,17.43319,5262.810048818588,54000,0.00041061465,17.43319,-0.63265306,0.14999999,-1.4106121,2700,22.943077,-0.5944597,-0.111433595,0.9894357,4525.4805,19.222101,3.045648,2.7740176,17.422247,15.683896,
,-0.5923413,1.6666034e-10,1.6754751,17.43319,5266.348735570908,54020,0.0013518294,17.43319,-0.59183675,0.14999999,-1.4109823,2701,22.944796,-0.8575845,-0.116880134,0.9953898,4525.461,19.222101,2.9912705,2.9889097,17.381002,15.6845255,
,-0.5921849,1.6653702e-10,1.6748686,17.43319,5270.398495912552,54040,0.00041091864,17.43319,-0.63265306,0.14999999,-1.4113519,2702,22.932514,-0.6260882,-0.16484593,0.9893274,4525.496,19.222101,3.0412295,1.0188892,17.322004,15.685132,
,-0.59201735,1.6641381e-10,1.6742401,17.43319,5275.312058210373,54060,0.00041107053,17.43319,-0.63265306,0.14999999,-1.4117217,2703,22.93384,-0.61074734,-0.12830652,0.98966104,4525.4727,19.222101,3.0389345,3.0208259,17.387596,15.6857605,
,-0.59184706,1.6629075e-10,1.6736155,17.43319,5278.426169872284,54080,0.00041122246,17.43319,-0.63265306,0.14999999,-1.4120915,2704,22.934834,-0.80146354,-0.12109833,0.98997563,4525.457,19.222101,3.0366447,2.9701612,17.37321,15.686385,
,-0.5916954,1.6616782e-10,1.6730042,17.43319,5281.541121959686,54100,7.401425e-06,17.43319,-0.75510204,0.14999999,-1.412461,2705,22.930367,-0.8874165,-0.17150894,0.9771315,4525.4766,19.222101,3.1553302,3.0099583,17.339602,15.686996,
,-0.5915457,1.6604502e-10,1.6724081,17.43319,5284.646686792374,54120,3.246423e-10,17.43319,-1.0,0.14999999,-1.4128307,2706,22.926567,-1.0183029,-0.16330431,1.0082817,4525.535,19.222101,4.313724,2.3627305,17.29923,15.6875925,
,-0.59143585,1.6592236e-10,1.6718502,17.43319,5287.778963088989,54140,3.2476247e-10,17.43319,-1.0,0.14999999,-1.4132001,2707,22.92511,-0.8207382,-0.30217677,1.0084295,4525.699,19.222101,4.308449,3.5712438,17.198965,15.68815,
,-0.5912767,1.6579986e-10,1.6712389,17.43319,5290.986346721649,54160,7.4096315e-06,17.43319,-0.75510204,0.14999999,-1.4135696,2708,22.932955,-0.7427667,-0.16845013,0.97760254,4525.715,19.222101,3.1531594,2.8602126,17.345795,15.688762,
,-0.59112865,1.6567747e-10,1.6706171,17.43319,5294.122048139572,54180,7.412367e-06,17.43319,-0.75510204,0.14999999,-1.4139388,2709,22.934189,-0.83893144,-0.16756642,0.97796154,4525.703,19.222101,3.1506555,3.1341767,17.369247,15.6893835,
,-0.5909795,1.6555521e-10,1.670021,17.43319,5297.766590595245,54200,7.415103e-06,17.43319,-0.75510204,0.14999999,-1.4143078,2710,22.932467,-1.0485616,-0.16469921,0.97815365,4525.758,19.222101,3.1481571,2.6824133,17.30304,15.68998,
,-0.59091455,1.654331e-10,1.669466,17.43319,5300.964961528778,54220,3.2524225e-10,17.43319,-1.0,0.14999999,-1.4146768,2711,22.92772,-1.0198879,-0.39264145,1.0088422,4525.922,19.222101,4.307921,3.7375035,17.20039,15.690535,
,-0.5908059,1.6531113e-10,1.6689081,17.43319,5304.098459482193,54240,3.2536202e-10,17.43319,-1.0,0.14999999,-1.4150455,2712,22.92633,-0.7288822,-0.30461645,1.008993,4526.078,19.222101,4.3026714,3.5751545,17.203203,15.6910925,
,-0.5906452,1.6518932e-10,1.6682863,17.43319,5307.319774150848,54260,7.4233108e-06,17.43319,-0.75510204,0.14999999,-1.4154142,2713,22.92664,-0.6918858,-0.16354191,0.9781343,4526.0625,19.222101,3.1460133,3.0846741,17.37692,15.691714,
,-0.5904917,1.6506761e-10,1.6676617,17.43319,5311.658370256424,54280,7.4260506e-06,17.43319,-0.75510204,0.14999999,-1.4157827,2714,22.926003,-0.683487,-0.1521256,0.9783823,4526.035,19.222101,3.1435277,2.833466,17.387838,15.692339,
,-0.59033686,1.6494603e-10,1.6670303,17.43319,5314.525822639465,54300,0.000116508025,17.43319,-0.67346936,0.14999999,-1.4161512,2715,22.926052,-0.78331137,-0.14847541,0.98587906,4525.9883,19.222101,3.0786688,3.0784519,17.40619,15.69297,
,-0.5901864,1.648246e-10,1.6664152,17.43319,5319.028774023056,54320,7.4315203e-06,17.43319,-0.75510204,0.14999999,-1.4165193,2716,22.928242,-0.57836425,-0.16697665,0.97900474,4525.9844,19.222101,3.139097,3.0878482,17.362333,15.693585,
,-0.5900167,1.6470328e-10,1.6657906,17.43319,5323.554508924484,54340,0.00041319942,17.43319,-0.63265306,0.14999999,-1.4168874,2717,22.923838,-0.86071485,-0.1081983,0.9907154,4525.953,19.222101,3.0257926,2.7756495,17.390047,15.69421,
,-0.58986175,1.6458211e-10,1.6651964,17.43319,5327.9976534843445,54360,7.4369937e-06,17.43319,-0.75510204,0.14999999,-1.4172553,2718,22.920452,-1.1594586,-0.159119,0.9789858,4526.004,19.222101,3.1352205,2.4337478,17.307228,15.694804,
,-0.5900197,1.6446107e-10,1.6646452,17.43319,5331.605888843536,54380,3.2620212e-10,17.43319,-1.0,0.14999999,-1.4176232,2719,22.919601,-0.8067527,-0.99783874,1.0088674,4526.168,19.222101,4.306892,4.099949,17.195961,15.695355,
,-0.5898599,1.6434017e-10,1.6640377,17.43319,5335.941845655441,54400,7.442464e-06,17.43319,-0.75510204,0.14999999,-1.4179908,2720,22.914213,-0.4337874,-0.16395333,0.97892356,4526.1836,19.222101,3.1329358,2.9530854,17.348644,15.695963,
,-0.5897003,1.642194e-10,1.6634378,17.43319,5340.189769744873,54420,0.0041619465,17.43319,-0.5510204,0.14999999,-1.4183584,2721,22.903793,-0.60416496,-0.13467062,0.999967,4526.215,19.222101,2.945839,2.2421594,17.328014,15.696563,
,-0.589526,1.6409876e-10,1.6628084,17.43319,5344.657479763031,54440,0.0013623356,17.43319,-0.59183675,0.14999999,-1.4187243,2722,22.904148,-0.81752074,-0.11475549,0.99521935,4526.164,19.222101,2.9744344,2.9729643,17.412506,15.697192,
,-0.5893708,1.6397825e-10,1.6622009,17.43319,5347.310317516327,54460,7.4506593e-06,17.43319,-0.75510204,0.14999999,-1.4190911,2723,22.90662,-0.69221467,-0.16236566,0.97889006,4526.172,19.222101,3.1294293,2.8690104,17.347046,15.6978,
,-0.58921635,1.6385787e-10,1.6615734,17.43319,5349.994438409805,54480,7.453395e-06,17.43319,-0.75510204,0.14999999,-1.4194583,2724,22.906034,-0.503581,-0.1467632,0.9791349,4526.125,19.222101,3.1269848,2.8209107,17.407295,15.698427,
,-0.58904487,1.6373763e-10,1.6609554,17.43319,5353.291230201721,54500,0.0041680555,17.43319,-0.5510204,0.14999999,-1.4198253,2725,22.903465,-0.50639915,-0.101228856,1.0004553,4526.1016,19.222101,2.9412956,2.7993836,17.383636,15.699045,
,-0.5888654,1.6361752e-10,1.6603546,17.43319,5356.00109577179,54520,0.011833318,17.43319,-0.5102041,0.14999999,-1.4201907,2726,22.903933,-0.54111016,-0.10008951,1.0049695,4526.129,19.222101,2.9386497,2.938647,17.339235,15.699646,
,-0.5886837,1.6349755e-10,1.6597319,17.43319,5359.975117921829,54540,0.0041710916,17.43319,-0.5510204,0.14999999,-1.4205532,2727,22.905102,-0.56491286,-0.09806075,1.0009953,4526.09,19.222101,2.9372463,2.9272392,17.393307,15.700269,
,-0.5885045,1.633777e-10,1.6591177,17.43319,5364.015821933746,54560,0.0041726134,17.43319,-0.5510204,0.14999999,-1.4209182,2728,22.906107,-0.41558948,-0.1006691,1.0012832,4526.074,19.222101,2.935162,2.928709,17.376837,15.700883,
,-0.588343,1.6325799e-10,1.6585245,17.43319,5367.887001276016,54580,0.011846252,17.43319,-0.5102041,0.14999999,-1.4212832,2729,22.903732,-0.4759006,-0.14900298,1.0055983,4526.1133,19.222101,2.9326696,2.5300848,17.320425,15.701476,
,-0.58816445,1.631384e-10,1.6579218,17.43319,5372.166971683502,54600,0.01185054,17.43319,-0.5102041,0.14999999,-1.4216453,2730,22.90424,-0.6509417,-0.10607959,1.005852,4526.125,19.222101,2.9305954,2.8809252,17.347101,15.702079,
,-0.5879941,1.6301897e-10,1.657299,17.43319,5376.317536830902,54620,9.627958e-06,17.43319,0.8367347,0.14999999,-1.4220072,2731,22.902409,0.759167,-0.12823285,0.9701379,4526.082,19.222101,37.04896,1.3216713e-21,17.400265,15.702702,
,-0.58870685,1.6289964e-10,1.6616373,17.43319,5380.421718120575,54640,0.0041786903,17.43319,-0.5510204,0.14999999,-1.4223733,2732,22.89922,-0.53678036,-2.5009713,1.0015373,4539.5938,19.222101,2.9302742,8.793817e-16,3.857327,15.698363,
,-0.58852553,1.6278046e-10,1.6610279,17.43319,5384.6720650196075,54660,0.011863492,17.43319,-0.5102041,0.14999999,-1.4227377,2733,22.900166,-0.29804376,-0.094678454,1.0060399,4539.59,19.222101,2.9276643,2.8781981,17.36239,15.698973,
,-0.58843285,1.626614e-10,1.6604729,17.43319,5389.134704589844,54680,0.011867781,17.43319,-0.5102041,0.14999999,-1.4230992,2734,22.891077,-0.4435928,-0.34105653,1.0057431,4539.7344,19.222101,2.9256015,1.3757116,17.215296,15.699528,
,-0.58826035,1.6254247e-10,1.6598577,17.43319,5393.403765439987,54700,0.031288467,17.43319,-0.46938777,0.14999999,-1.4234605,2735,22.89211,-0.21504608,-0.12231381,1.0086707,4539.711,19.222101,2.9689903,2.961539,17.3802,15.700143,
,-0.58824754,1.6242367e-10,1.6594572,17.43319,5397.584628343582,54720,3.4766304,17.43319,-0.18367347,0.14999999,-1.4238147,2736,22.904636,0.06169322,-0.56124043,0.99809897,4540.2734,19.222101,5.8332863,4.561036,16.798677,15.700543,
,-0.58857226,1.6230502e-10,1.6618767,17.43319,5401.43789768219,54740,10.966009,17.43319,0.06122449,0.14999999,-1.4229102,2737,22.91135,-0.0830352,-1.4748704,1.0446907,4548.5547,19.222101,12.633526,11.623711,9.078802,15.698124,
,-0.5887054,1.6218647e-10,1.6619978,17.43319,5405.178341627121,54760,5.044209,17.43319,-0.14285715,0.14999999,-1.419277,2738,22.901821,-0.06448675,-0.9962638,1.0043197,4550.551,19.222101,6.7005253,6.652012,15.367695,15.698003,
,-0.5888756,1.6206807e-10,1.6623774,17.43319,5409.35688495636,54780,5.036772,17.43319,-0.14285715,0.14999999,-1.4178015,2739,22.901255,-0.2681027,-1.0584155,1.0051303,4553.254,19.222101,6.6866293,6.6866293,14.652845,15.697623,
,-0.5888091,1.619498e-10,1.6618595,17.43319,5413.938295125961,54800,2.1985981,17.43319,-0.2244898,0.14999999,-1.4163293,2740,22.89148,-0.2964394,-0.41115636,0.9967925,4553.496,19.222101,5.0447946,3.846137,17.118217,15.698141,
,-0.5887204,1.6183165e-10,1.6613188,17.43319,5418.297231674194,54820,0.71443474,17.43319,-0.30612245,0.14999999,-1.4158921,2741,22.889019,-0.22762708,-0.34211385,1.0005857,4553.676,19.222101,3.920179,3.7367334,17.178503,15.698682,
,-0.58869463,1.6171361e-10,1.6608257,17.43319,5422.912272930145,54840,1.3004177,17.43319,-0.26530612,0.14999999,-1.4159963,2742,22.891687,-0.08458756,-0.51860976,0.998191,4553.9844,19.222101,4.412688,4.3285913,17.050278,15.699175,
,-0.58883953,1.6159575e-10,1.6610937,17.43319,5426.873450040817,54860,2.1976256,17.43319,-0.2244898,0.14999999,-1.4158868,2743,22.887806,-0.06710175,-0.9840529,0.9978899,4556.379,19.222101,5.0272083,4.6056643,14.965617,15.698907,
,-0.58900625,1.6147797e-10,1.6615582,17.43319,5431.093720674515,54880,8.548145,17.43319,-0.06122449,0.14999999,-1.4154503,2744,22.891922,0.14195664,-1.0436502,1.0245498,4559.3125,19.222101,8.771852,7.5463505,14.425326,15.698442,
,-0.5893961,1.6136034e-10,1.6640263,17.43319,5435.672718286514,54900,3.2460146e-10,17.43319,-1.0,0.14999999,-1.4127043,2745,22.883432,-0.8952906,-1.682581,1.0069156,4567.754,19.222101,4.3411617,3.715655e-12,8.921179,15.695974,
,-0.589239,1.6124284e-10,1.6634474,17.43319,5438.50119137764,54920,3.2471972e-10,17.43319,-1.0,0.14999999,-1.4130687,2746,22.875034,-1.0389633,-0.1644306,1.0066525,4567.828,19.222101,4.3358865,2.4570622,17.286789,15.696553,
,-0.58915526,1.6112546e-10,1.662899,17.43319,5441.343287229538,54940,3.2483805e-10,17.43319,-1.0,0.14999999,-1.4134327,2747,22.874409,-0.777293,-0.36525196,1.0068456,4567.9844,19.222101,4.330626,3.7050505,17.202894,15.697102,
,-0.58899903,1.6100822e-10,1.6622915,17.43319,5445.686459541321,54960,7.4113136e-06,17.43319,-0.75510204,0.14999999,-1.4137967,2748,22.873825,-0.7909057,-0.16703002,0.9777794,4567.9766,19.222101,3.1371562,3.1088982,17.367336,15.697709,
,-0.5888537,1.6089112e-10,1.6616869,17.43319,5448.512224197388,54980,7.414014e-06,17.43319,-0.75510204,0.14999999,-1.4141605,2749,22.87465,-0.6828625,-0.16655363,0.97810614,4567.9766,19.222101,3.1347194,3.0533776,17.35588,15.698314,
,-0.5886996,1.607741e-10,1.6610699,17.43319,5453.022445678711,55000,7.4167083e-06,17.43319,-0.75510204,0.14999999,-1.4145242,2750,22.8735,-1.0988946,-0.14319186,0.97831607,4567.9414,19.222101,3.132288,2.7330155,17.396328,15.698931,
,-0.5887176,1.6065725e-10,1.6605253,17.43319,5457.646694421768,55020,10.878388,17.43319,0.06122449,0.14999999,-1.4148878,2751,22.87173,0.010516111,-0.61593926,1.0457672,4568.1055,19.222101,12.569238,5.0498814e-13,17.197939,15.699475,
