Bound,IWMax,LQGmu1_higher,DenMISELogFirst,ReturnLastEpisode,IWLastEpisode,ReturnStepMax,IWMean,Regret/t,DenMISELogLast,TimeElapsed,ReturnMin,Regret,ReturnMean,ReturnMax,delta,LQGsigma_higher,LQGmu1_actor,IWFirstEpisode,ReturnAbsMax,Iteration,DenMISEMeanLog,IWMin,TimestepsSoFar
24.286224,3.211432,-0.3877551,-0.5895631,17.315977,3.0564752,19.22139,1.0147731,1.9460421,-0.15221897,2507.2362999916077,,3508.7148,15.413959,17.433264,3.740159e-10,0.14999999,-0.23496711,1.8908486,17.433264,1803,-0.62603724,,36060
24.283337,3.4078195,-0.3469388,-0.58906937,16.875242,3.1250525,19.22139,1.0171562,1.9452324,-0.43988425,2509.4675805568695,,3509.1992,15.414768,17.433264,3.7360137e-10,0.14999999,-0.39403647,2.6399522,17.433264,1804,-0.62592596,,36080
24.279114,3.4032795,-0.3469388,-0.58816123,17.253086,2.9892955,19.22139,1.0173856,1.9442148,-0.16614944,2511.7217712402344,,3509.3066,15.415786,17.433264,3.731875e-10,0.14999999,-0.730096,2.6375558,17.433264,1805,-0.62566197,,36100
24.275902,3.0821328,-0.75510204,-0.5872549,17.386688,2.9734783,19.22139,1.0011485,1.9431229,-0.12544659,2513.9571185112,,3509.2793,15.416878,17.433264,3.7277437e-10,0.14999999,-0.92714465,0.003328322,17.433264,1806,-0.6253758,,36120
24.266998,3.1768034,-0.79591835,-0.5878066,17.270409,2.453773,19.22139,0.99093837,1.9420967,-0.3021197,2516.698503255844,,3509.3691,15.417904,17.433264,3.7236186e-10,0.14999999,-0.7852476,0.0011369598,17.433264,1807,-0.6251964,,36140
24.26644,3.172983,-0.79591835,-0.58835924,17.359697,3.1171827,19.22139,0.9914031,1.9410229,-0.16127849,2518.9961326122284,,3509.3691,15.418978,17.433264,3.7195008e-10,0.14999999,-0.46576914,0.0011375883,17.433264,1808,-0.624945,,36160
24.266327,3.0732217,-0.42857143,-0.58891153,17.3821,2.891394,19.22139,1.0126693,1.9399385,-0.11430549,2521.2314352989197,,3509.3477,15.420062,17.433264,3.71539e-10,0.14999999,-0.428479,1.2562137,17.433264,1809,-0.62466764,,36180
24.266249,3.0697055,-0.42857143,-0.58877,17.360239,3.0488703,19.22139,1.0131073,1.9388657,-0.13658987,2523.446553707123,,3509.3477,15.421135,17.433264,3.7112854e-10,0.14999999,-0.315975,1.2560359,17.433264,1810,-0.6243912,,36200
24.264847,3.3984666,-0.3469388,-0.58862865,17.213945,3.3939571,19.22139,1.0176958,1.9378757,-0.2651208,2525.6578209400177,,3509.4922,15.422125,17.433264,3.7071882e-10,0.14999999,-0.083339006,2.638789,17.433264,1811,-0.62418574,,36220
24.266294,13.378979,0.14285715,-0.5877246,15.500577,2.1791677,19.22139,1.0017228,1.9378328,-0.93775505,2527.883133172989,,3511.3516,15.422168,17.433264,3.7030973e-10,0.14999999,0.31460303,0.451486,17.433264,1812,-0.62434924,,36240
24.262163,17.4684,0.3877551,-0.58802724,8.20352,14.211765,19.22139,1.0251276,1.9418144,-1.7948048,2530.0880541801453,,3520.5098,15.418186,17.433264,3.6990136e-10,0.14999999,0.38149408,0.0034287614,17.433264,1813,-0.6249952,,36260
24.242647,3.3976474,-0.3469388,-0.58857673,7.7795825,0.0001286457,19.22139,1.0168986,1.9460249,-1.8548048,2532.317103624344,,3530.0898,15.413976,17.433264,3.694936e-10,0.14999999,-0.56199193,2.638652,17.433264,1814,-0.62566096,,36280
24.244888,2.8824964,-0.59183675,-0.5876743,17.381033,2.830543,19.22139,1.014887,1.9449415,-0.082080744,2534.5580661296844,,3530.0684,15.415059,17.433264,3.6908657e-10,0.14999999,-0.5694115,0.11687435,17.433264,1815,-0.62535244,,36300
24.245207,2.8896585,-0.5510204,-0.58816075,17.387424,2.8604364,19.22139,1.0137701,1.9438562,-0.0803091,2536.796916246414,,3530.043,15.416144,17.433264,3.6868023e-10,0.14999999,-0.408746,0.23651986,17.433264,1816,-0.6250442,,36320
24.241524,2.974726,-0.46938777,-0.588581,17.334875,2.8454502,19.22139,1.0119661,1.9427996,-0.14926046,2539.0339336395264,,3530.0664,15.417201,17.433264,3.682745e-10,0.14999999,-0.52193207,0.7752702,17.433264,1817,-0.62477493,,36340
24.24131,2.9159641,-0.5102041,-0.58870465,17.406744,2.8928967,19.22139,1.0127867,1.9417057,-0.0871335,2541.285157442093,,3530.0195,15.418295,17.433264,3.6786946e-10,0.14999999,-0.59742343,0.44451186,17.433264,1818,-0.62447286,,36360
24.239895,2.8727021,-0.59183675,-0.58901006,17.419258,2.8712873,19.22139,1.0158762,1.9406052,-0.07727252,2543.5267045497894,,3529.961,15.419395,17.433264,3.674651e-10,0.14999999,-0.54236794,0.11703056,17.433264,1819,-0.6241651,,36380
24.240234,2.8786037,-0.5510204,-0.5894953,17.392757,2.877322,19.22139,1.014954,1.9395208,-0.08034218,2545.7627942562103,,3529.9277,15.42048,17.433264,3.670614e-10,0.14999999,-0.51294523,0.23683572,17.433264,1820,-0.6238578,,36400
24.240608,2.9077806,-0.5102041,-0.5899145,17.36762,2.9006543,19.22139,1.0138589,1.9384518,-0.08692187,2547.9987132549286,,3529.92,15.421549,17.433264,3.666584e-10,0.14999999,-0.2507179,0.44504997,17.433264,1821,-0.62355494,,36420
24.225155,5.728531,-1.0,-0.59021914,17.058937,1.5119944e-05,19.22139,0.97019047,1.9375534,-0.39840606,2550.2726492881775,,3530.2227,15.422447,17.433264,3.66256e-10,0.14999999,-0.9678985,1.7411954e-06,17.433264,1822,-0.62342393,,36440
24.224264,3.393595,-0.3469388,-0.5907678,17.224169,0.0007363158,19.22139,1.0169781,1.9365644,-0.37665564,2552.514365196228,,3530.3574,15.423436,17.433264,3.658543e-10,0.14999999,-0.26159006,2.6444397,17.433264,1823,-0.6233053,,36460
24.224995,3.6976652,-0.30612245,-0.5898667,17.094868,3.6906064,19.22139,1.0173758,1.935648,-0.37167895,2554.7578983306885,,3530.621,15.424353,17.433264,3.6545325e-10,0.14999999,-0.33603293,3.4272008,17.433264,1824,-0.6231583,,36480
24.222216,3.3844762,-0.3469388,-0.5885376,17.206669,3.334305,19.22139,1.0177616,1.9346714,-0.22872588,2557.006100654602,,3530.7754,15.425329,17.433264,3.6505288e-10,0.14999999,-0.34916493,2.6385486,17.433264,1825,-0.6229329,,36500
24.222603,27.735348,0.79591835,-0.58764064,17.230284,7.2603544e-13,19.22139,1.0229843,1.9336834,-0.20877342,2559.2565281391144,,3530.9062,15.426317,17.433264,3.6465314e-10,0.14999999,1.0650477,2.689764e-09,17.433264,1826,-0.6226966,,36520
24.221199,3.3819132,-0.3469388,-0.5881882,,2.8886727e-18,19.22139,1.0181534,1.9421272,-2.9406662,2561.4978272914886,,3548.2656,15.417873,17.433264,3.6425404e-10,0.14999999,-0.44805202,2.637627,17.433264,1827,-0.62395555,,36540
24.223011,2.9574487,-0.46938777,-0.5872927,17.32208,2.9529905,19.22139,1.0134076,1.9410849,-0.11475281,2563.7591454982758,,3548.3047,15.418916,17.433264,3.6385564e-10,0.14999999,-0.53611326,0.7742721,17.433264,1828,-0.6236673,,36560
24.221182,2.9012418,-0.5102041,-0.5874161,17.412527,2.8367014,19.22139,1.013949,1.9399948,-0.07937783,2566.021310567856,,3548.25,15.420006,17.433264,3.6345787e-10,0.14999999,-0.56387633,0.44393945,17.433264,1829,-0.62336254,,36580
24.21951,2.8702474,-0.5510204,-0.58772004,17.385448,2.8556046,19.22139,1.0153924,1.938921,-0.07477494,2568.2914757728577,,3548.2246,15.42108,17.433264,3.6306078e-10,0.14999999,-0.30674887,0.23641564,17.433264,1830,-0.6230554,,36600
24.212708,5.7387834,-1.0,-0.58813715,17.251236,8.0472106e-05,19.22139,0.96997565,1.9379206,-0.27415535,2570.544406414032,,3548.332,15.42208,17.433264,3.626643e-10,0.14999999,-1.1925101,1.7375726e-06,17.433264,1831,-0.62285656,,36620
24.218641,5.723979,-1.0,-0.5886831,17.201397,5.420632,19.22139,0.97091526,1.9369507,-1.5355898,2572.797215461731,,3548.4941,15.42305,17.433264,3.622685e-10,0.14999999,-0.8489078,1.7385223e-06,17.433264,1832,-0.62337166,,36640
24.211525,3.1726675,-0.3877551,-0.5892288,17.322336,0.029374266,19.22139,1.0168085,1.9359131,-0.22000203,2575.0286984443665,,3548.5293,15.424088,17.433264,3.618733e-10,0.14999999,-0.60431564,1.8902168,17.433264,1833,-0.6231678,,36660
24.211075,2.8870153,-0.63265306,-0.58874357,17.391663,2.8182755,19.22139,1.0156658,1.9348412,-0.075788386,2577.2830862998962,,3548.498,15.425159,17.433264,3.614788e-10,0.14999999,-0.7053913,0.0537144,17.433264,1834,-0.6228604,,36680
24.209162,2.9309144,-0.67346936,-0.5892594,17.38938,2.9055688,19.22139,1.0131787,1.9337702,-0.11109235,2579.5378246307373,,3548.4688,15.42623,17.433264,3.610849e-10,0.14999999,-0.5964011,0.022912126,17.433264,1835,-0.62257314,,36700
24.209024,2.8607113,-0.59183675,-0.5897917,17.360874,2.8601644,19.22139,1.0167664,1.9327173,-0.07316058,2581.7960402965546,,3548.4688,15.427283,17.433264,3.606917e-10,0.14999999,-0.642531,0.117122084,17.433264,1836,-0.6222668,,36720
24.209835,2.8784728,-0.63265306,-0.5902724,17.37928,2.8778255,19.22139,1.016723,1.9316549,-0.08102178,2584.064235687256,,3548.4492,15.428346,17.433264,3.602991e-10,0.14999999,-0.633194,0.05379658,17.433264,1837,-0.62196326,,36740
24.209927,2.875534,-0.63265306,-0.59078735,17.39725,2.873519,19.22139,1.0171194,1.930583,-0.0773624,2586.252196788788,,3548.412,15.429418,17.433264,3.5990716e-10,0.14999999,-0.7622574,0.05382429,17.433264,1838,-0.62165797,,36760
24.205732,2.9199896,-0.67346936,-0.591302,17.36294,2.5849993,19.22139,1.0144264,1.9295311,-0.14672865,2588.505799770355,,3548.4082,15.4304695,17.433264,3.595158e-10,0.14999999,-0.6634064,0.022958973,17.433264,1839,-0.6213906,,36780
24.20562,2.9169457,-0.67346936,-0.5918331,17.378492,2.8902621,19.22139,1.0148185,1.9284735,-0.085416116,2590.7099075317383,,3548.3906,15.431527,17.433264,3.5912515e-10,0.14999999,-0.6055253,0.022971172,17.433264,1840,-0.6210916,,36800
24.203636,2.8669972,-0.63265306,-0.592364,17.380318,2.8044884,19.22139,1.0178722,1.9274149,-0.06939331,2592.947224378586,,3548.371,15.432586,17.433264,3.587351e-10,0.14999999,-0.8847077,0.05390922,17.433264,1841,-0.6207841,,36820
24.199621,16.178686,0.30612245,-0.59287775,17.296612,7.080689e-14,19.22139,1.0373721,1.926403,-0.2558124,2595.2069425582886,,3548.4336,15.433598,17.433264,3.5834571e-10,0.14999999,0.08272681,0.023573074,17.433264,1842,-0.62057644,,36840
24.213127,9.599396,-0.020408163,-0.5934077,9.042343,9.166471,19.22139,0.95300686,1.9298706,-1.4737448,2597.477672100067,,3556.75,15.43013,17.433264,3.5795694e-10,0.14999999,-0.1379688,2.6734586,17.433264,1843,-0.6210206,,36860
24.197273,3.1881514,-0.79591835,-0.59250057,16.174213,0.00037223662,19.22139,0.98957413,1.9294653,-0.7457867,2599.7535004615784,,3557.9355,15.430535,17.433264,3.5756878e-10,0.14999999,-0.93716484,0.0011423092,17.433264,1844,-0.62111455,,36880
24.210135,5.7465763,-1.0,-0.59304214,17.254457,3.37359,19.22139,0.97098696,1.9284773,-0.3255351,2602.0303435325623,,3558.041,15.431523,17.433264,3.5718128e-10,0.14999999,-1.2631181,1.7461175e-06,17.433264,1845,-0.6209601,,36900
24.217396,5.731837,-1.0,-0.59358394,17.193285,5.57551,19.22139,0.97199994,1.9275246,-2.2786727,2604.306987285614,,3558.209,15.432476,17.433264,3.5679446e-10,0.14999999,-1.0064135,1.7470636e-06,17.433264,1846,-0.62187433,,36920
24.212461,5.71719,-1.0,-0.5941255,17.196934,4.261837,19.22139,0.9723007,1.926568,-0.47243282,2606.5696024894714,,3558.371,15.433433,17.433264,3.564082e-10,0.14999999,-1.323647,1.7480103e-06,17.433264,1847,-0.621809,,36940
24.220247,5.702634,-1.0,-0.5946668,17.196926,5.618654,19.22139,0.97333854,1.9256144,-3.075631,2608.8758249282837,,3558.5352,15.434386,17.433264,3.560226e-10,0.14999999,-1.028167,1.7489558e-06,17.433264,1848,-0.6231522,,36960
24.217352,5.688167,-1.0,-0.59520775,17.19601,4.468668,19.22139,0.97375315,1.9246616,-0.53653955,2611.145631790161,,3558.6992,15.435339,17.433264,3.556376e-10,0.14999999,-0.9791002,1.7499034e-06,17.433264,1849,-0.62312,,36980
24.209492,5.673788,-1.0,-0.5957485,17.210968,3.9215996,19.22139,0.9738747,1.9237022,-0.39802492,2613.4301450252533,,3558.8496,15.436298,17.433264,3.5525322e-10,0.14999999,-1.0068601,1.7508498e-06,17.433264,1850,-0.62301296,,37000
24.20465,5.6594996,-1.0,-0.59628886,17.20569,4.23681,19.22139,0.9741704,1.9227457,-0.466675,2615.6430599689484,,3559.002,15.437255,17.433264,3.5486947e-10,0.14999999,-1.1242845,1.7517953e-06,17.433264,1851,-0.62294304,,37020
24.20796,5.6452956,-1.0,-0.59682894,17.200064,5.105272,19.22139,0.97493804,1.9217939,-0.99535084,2617.8723661899567,,3559.162,15.438207,17.433264,3.5448636e-10,0.14999999,-1.0590967,1.752741e-06,17.433264,1852,-0.6231585,,37040
24.207525,5.631178,-1.0,-0.5973688,17.19703,4.6982245,19.22139,0.9754863,1.920845,-0.64661247,2620.090280532837,,3559.3262,15.439156,17.433264,3.541038e-10,0.14999999,-0.8193072,1.753689e-06,17.433264,1853,-0.62318516,,37060
24.183264,8.511657,-0.06122449,-0.5979083,17.32949,9.134434e-06,19.22139,0.9554999,1.9198246,-0.18923849,2622.3119270801544,,3559.3555,15.440176,17.433264,3.5372197e-10,0.14999999,0.042583548,3.4763772,17.433264,1854,-0.6229645,,37080
24.178303,5.6201773,-1.0,-0.5965742,9.091361,3.3790182e-10,19.22139,0.974341,1.9232483,-1.3686798,2624.56658577919,,3567.625,15.436752,17.433264,3.5334072e-10,0.14999999,-0.86702824,1.7522948e-06,17.433264,1855,-0.6233914,,37100
24.166142,3.1775584,-0.79591835,-0.59711313,17.306458,2.993742,19.22139,0.98895156,1.9222393,-0.23071189,2626.8111164569855,,3567.6758,15.437761,17.433264,3.5296008e-10,0.14999999,-0.80569315,0.0011475901,17.433264,1856,-0.6231938,,37120
24.166227,3.1738372,-0.79591835,-0.5976512,17.353132,3.1691709,19.22139,0.98943925,1.9212093,-0.17741174,2629.0373651981354,,3567.6855,15.438791,17.433264,3.5258002e-10,0.14999999,-0.96948487,0.0011482076,17.433264,1857,-0.62295985,,37140
24.171234,5.612146,-1.0,-0.59818894,17.226444,3.7688901,19.22139,0.9746478,1.9202471,-0.36929178,2631.233083486557,,3567.8184,15.439754,17.433264,3.522006e-10,0.14999999,-1.2479217,1.755128e-06,17.433264,1858,-0.62282926,,37160
24.177843,5.598255,-1.0,-0.598727,17.190096,5.42548,19.22139,0.9755992,1.9193058,-2.0788176,2633.4838144779205,,3567.9883,15.440695,17.433264,3.5182182e-10,0.14999999,-1.0101594,1.7560723e-06,17.433264,1859,-0.6236264,,37180
24.17342,5.58445,-1.0,-0.59926474,17.198812,4.227103,19.22139,0.9759053,1.9183598,-0.46562916,2635.772663116455,,3568.1504,15.441641,17.433264,3.514436e-10,0.14999999,-1.1518822,1.757017e-06,17.433264,1860,-0.623555,,37200
24.177666,5.5707264,-1.0,-0.59980226,17.19345,5.156949,19.22139,0.97671413,1.9174185,-1.1747901,2638.7705223560333,,3568.3164,15.442582,17.433264,3.5106598e-10,0.14999999,-0.72965705,1.7579607e-06,17.433264,1861,-0.6238646,,37220
24.15532,8.509317,-0.06122449,-0.6003395,17.352407,0.00014649841,19.22139,0.95723826,1.9163933,-0.12226046,2641.019442796707,,3568.3242,15.443607,17.433264,3.50689e-10,0.14999999,-0.16685276,3.4848392,17.433264,1862,-0.62360805,,37240
24.167118,4.1795197,-0.26530612,-0.59900653,16.495008,4.1149926,19.22139,1.0124762,1.9158287,-0.65185696,2643.3004462718964,,3569.1895,15.444172,17.433264,3.5031264e-10,0.14999999,-0.41689596,4.16629,17.433264,1863,-0.6236468,,37260
24.15926,2.9166727,-0.5102041,-0.59730935,17.334154,2.532491,19.22139,1.0126965,1.914814,-0.14449762,2645.63419008255,,3569.213,15.445187,17.433264,3.4993689e-10,0.14999999,-0.18752533,0.44835326,17.433264,1864,-0.6233834,,37280
24.172066,4.1734724,-0.26530612,-0.59760517,16.637337,4.1676397,19.22139,1.0133934,1.914175,-0.5836095,2648.6145129203796,,3569.9355,15.445826,17.433264,3.495617e-10,0.14999999,-0.12852398,4.1604557,17.433264,1865,-0.6233553,,37300
24.168983,4.764217,-0.2244898,-0.5959129,16.047373,4.7351956,19.22139,1.006542,1.9138527,-0.7814958,2652.943977355957,,3571.25,15.446148,17.433264,3.4918715e-10,0.14999999,-0.6390495,4.6461143,17.433264,1866,-0.62343323,,37320
24.15325,2.930399,-0.67346936,-0.5939619,17.39451,2.8155828,19.22139,1.0131379,1.9128094,-0.08331511,2655.5666971206665,,3571.2148,15.447191,17.433264,3.4881317e-10,0.14999999,-0.51056075,0.023020126,17.433264,1867,-0.62314075,,37340
24.147793,2.8797588,-0.5510204,-0.59448504,17.367523,2.8051448,19.22139,1.014362,1.9117813,-0.08965103,2657.827689409256,,3571.207,15.448219,17.433264,3.4843978e-10,0.14999999,-0.7438525,0.23802042,17.433264,1868,-0.6228482,,37360
24.146957,3.0768812,-0.75510204,-0.5948928,17.37393,3.0275161,19.22139,0.9994499,1.9107504,-0.13237338,2660.0922610759735,,3571.1934,15.44925,17.433264,3.4806705e-10,0.14999999,-0.56308293,0.0033538411,17.433264,1869,-0.6225784,,37380
24.147875,2.8660936,-0.59183675,-0.5954259,17.417225,2.8182204,19.22139,1.0163145,1.9096975,-0.076297134,2662.3439128398895,,3571.1348,15.450303,17.433264,3.476949e-10,0.14999999,-0.5292556,0.11778382,17.433264,1870,-0.6222866,,37400
24.14745,2.8740253,-0.5510204,-0.59589756,17.353588,2.8568819,19.22139,1.0151497,1.9086819,-0.082076035,2664.613922357559,,3571.1426,15.451319,17.433264,3.4732328e-10,0.14999999,-0.69244176,0.23835686,17.433264,1871,-0.62198937,,37420
24.144444,2.8764288,-0.63265306,-0.5963045,17.384201,2.714427,19.22139,1.0166743,1.907649,-0.099836975,2667.4127128124237,,3571.1191,15.452352,17.433264,3.4695233e-10,0.14999999,-0.6088284,0.054122057,17.433264,1872,-0.62170255,,37440
24.144394,57.698715,1.0,-0.5968096,17.377691,2.995929e-25,19.22139,1.0250149,1.906621,-0.07287723,2670.1717853546143,,3571.1016,15.45338,17.433264,3.4658193e-10,0.14999999,1.0263362,1.4969162e-13,17.433264,1873,-0.6214007,,37460
24.144278,2.875084,-0.63265306,-0.5973434,,1.1724577e-25,19.22139,1.0170367,1.9148674,-2.7773054,2672.866492986679,,3588.461,15.445133,17.433264,3.4621217e-10,0.14999999,-0.5924091,0.05417832,17.433264,1874,-0.6225431,,37480
24.144009,2.8567176,-0.59183675,-0.59784794,17.38491,2.8567142,19.22139,1.017528,1.9138317,-0.07149792,2675.3708934783936,,3588.4355,15.446169,17.433264,3.45843e-10,0.14999999,-0.49843502,0.118069455,17.433264,1875,-0.62224025,,37500
24.141834,2.8656297,-0.5510204,-0.59831816,17.355616,2.738053,19.22139,1.0161396,1.9128141,-0.090515,2678.3272490501404,,3588.4395,15.447186,17.433264,3.4547434e-10,0.14999999,-0.4447152,0.23893452,17.433264,1876,-0.6219477,,37520
24.140896,2.9640918,-0.46938777,-0.5987237,17.357187,2.9582212,19.22139,1.0129094,1.9117975,-0.11993415,2681.5664536952972,,3588.4434,15.448203,17.433264,3.4510636e-10,0.14999999,-0.1733625,0.78317356,17.433264,1877,-0.62167174,,37540
24.148045,6.428841,-0.14285715,-0.59883916,16.56011,4.8934107,19.22139,0.981154,1.9112053,-0.63038754,2684.3422973155975,,3589.2441,15.448795,17.433264,3.447389e-10,0.14999999,-0.018315502,4.669379,17.433264,1878,-0.62166977,,37560
24.13814,7.4142313,-0.10204082,-0.59688824,12.106103,7.4079676,19.22139,0.96976346,1.912983,-1.1801509,2686.507626771927,,3594.496,15.447018,17.433264,3.443721e-10,0.14999999,0.015111804,4.1747084,17.433264,1879,-0.6219774,,37580
24.138113,22.286253,0.59183675,-0.595201,9.239443,0.0059370976,19.22139,1.0159098,1.9162855,-1.2866545,2688.7617979049683,,3602.6172,15.443715,17.433264,3.4400582e-10,0.14999999,0.5736949,7.719367e-06,17.433264,1880,-0.6223474,,37600
24.119972,13.539454,0.14285715,-0.59573275,6.1080766,0.3446044,19.22139,1.0008065,1.9212484,-2.0813756,2691.630218029022,,3613.8691,15.438752,17.433264,3.4364014e-10,0.14999999,0.23984858,0.4551161,17.433264,1881,-0.62311685,,37620
24.113264,5.6167583,-1.0,-0.5960223,8.580887,2.184656e-14,19.22139,0.9733733,1.9248924,-1.7276363,2694.406801700592,,3622.6484,15.435108,17.433264,3.4327505e-10,0.14999999,-1.0253202,1.7513291e-06,17.433264,1882,-0.62370443,,37640
24.110342,5.6030226,-1.0,-0.59655356,17.194342,4.396043,19.22139,0.97376084,1.9239588,-0.5167703,2696.9772946834564,,3622.8145,15.436042,17.433264,3.429106e-10,0.14999999,-0.99215585,1.7522597e-06,17.433264,1883,-0.62366223,,37660
24.107767,2.9062185,-0.5102041,-0.59708446,17.204046,0.023205318,19.22139,1.0127113,1.9230213,-0.4201679,2699.2242107391357,,3622.9707,15.436979,17.433264,3.4254663e-10,0.14999999,-0.45814246,0.44825244,17.433264,1884,-0.6235685,,37680
24.107582,2.9667892,-0.46938777,-0.59737724,17.380924,2.9661605,19.22139,1.0117378,1.9219885,-0.11189708,2702.6510348320007,,3622.9492,15.438012,17.433264,3.4218328e-10,0.14999999,-0.40866724,0.78211975,17.433264,1885,-0.62329036,,37700
24.110342,3.7293587,-0.30612245,-0.59749275,17.291533,2.4437745,19.22139,1.0149242,1.9210062,-0.1490386,2705.6322820186615,,3623.0176,15.438994,17.433264,3.4182052e-10,0.14999999,-0.03461054,3.4534366,17.433264,1886,-0.623033,,37720
24.125212,8.462579,-0.06122449,-0.59619343,13.322244,8.029867,19.22139,0.9642915,1.9221277,-1.1207267,2707.4402396678925,,3627.0547,15.437873,17.433264,3.414583e-10,0.14999999,-0.3910069,3.4704206,17.433264,1887,-0.6232889,,37740
24.110416,2.963821,-0.46938777,-0.59488577,17.281061,2.7391858,19.22139,1.012421,1.9211512,-0.16600285,2709.716336250305,,3627.1328,15.438849,17.433264,3.410967e-10,0.14999999,-0.08805385,0.78017354,17.433264,1888,-0.6230664,,37760
24.119661,7.3679433,-0.10204082,-0.5950022,15.265834,6.678971,19.22139,0.9733735,1.9212437,-0.92512995,2712.9520347118378,,3629.2305,15.438757,17.433264,3.4073563e-10,0.14999999,-0.21295796,4.166842,17.433264,1889,-0.6232198,,37780
24.115623,4.7448025,-0.2244898,-0.593328,16.75359,4.3877897,19.22139,1.0069591,1.9205475,-0.5035993,2715.744959592819,,3629.836,15.439453,17.433264,3.4037517e-10,0.14999999,-0.18373923,4.6341205,17.433264,1890,-0.62317115,,37800
24.115356,4.7354245,-0.2244898,-0.591408,16.543348,4.6213617,19.22139,1.0076312,1.9199638,-0.5894103,2717.7929244041443,,3630.6523,15.440037,17.433264,3.400153e-10,0.14999999,0.057862833,4.6252317,17.433264,1891,-0.62314975,,37820
24.10244,5.6130986,-1.0,-0.58949375,9.074483,1.7136938e-10,19.22139,0.97377443,1.9233284,-1.4029291,2719.6095945835114,,3638.9375,15.436672,17.433264,3.3965594e-10,0.14999999,-1.0175847,1.7399323e-06,17.433264,1892,-0.6235583,,37840
24.098885,5.599454,-1.0,-0.5900222,17.201391,4.324163,19.22139,0.9741198,1.9223957,-0.49290875,2722.5168657302856,,3639.0938,15.437605,17.433264,3.3929717e-10,0.14999999,-1.0561886,1.7408518e-06,17.433264,1893,-0.6235036,,37860
24.098387,5.585888,-1.0,-0.5905503,17.196733,4.653209,19.22139,0.97464144,1.9214678,-0.62953466,2725.195450782776,,3639.2578,15.438533,17.433264,3.38939e-10,0.14999999,-0.979928,1.7417717e-06,17.433264,1894,-0.62352073,,37880
24.091146,5.572403,-1.0,-0.59107816,17.220669,3.8975651,19.22139,0.974766,1.9205256,-0.3911236,2728.4018139839172,,3639.3945,15.439475,17.433264,3.3858136e-10,0.14999999,-0.9187728,1.7426905e-06,17.433264,1895,-0.62341183,,37900
24.084227,4.7360854,-0.2244898,-0.5916057,17.266924,7.8942205e-05,19.22139,1.0068275,1.9195623,-0.28677982,2731.3336832523346,,3639.4922,15.440438,17.433264,3.3822428e-10,0.14999999,-0.15717104,4.6261463,17.433264,1896,-0.623248,,37920
24.085213,4.726776,-0.2244898,-0.589696,16.663902,4.7183948,19.22139,1.0075508,1.9189177,-0.6739942,2734.528566122055,,3640.1875,15.441083,17.433264,3.378678e-10,0.14999999,-0.12954527,4.61732,17.433264,1897,-0.62327147,,37940
24.089169,7.3206487,-0.10204082,-0.587792,15.994707,5.6331778,19.22139,0.9768547,1.9186258,-0.7673032,2737.2242436408997,,3641.5527,15.441375,17.433264,3.3751185e-10,0.14999999,0.031109802,4.1369066,17.433264,1898,-0.62334377,,37960
24.091366,13.495344,0.14285715,-0.58614147,9.141187,7.577864,19.22139,1.0070643,1.9219446,-1.3245492,2738.774109840393,,3649.7715,15.438056,17.433264,3.3715652e-10,0.14999999,0.23632993,0.4507718,17.433264,1899,-0.62372553,,37980
24.07712,5.5707264,-1.0,-0.58643055,8.596142,2.6416549e-14,19.22139,0.97444916,1.9255457,-1.7239608,2740.9126303195953,,3658.5352,15.434455,17.433264,3.368017e-10,0.14999999,-1.1684449,1.7346106e-06,17.433264,1900,-0.62430227,,38000
24.081823,5.5573626,-1.0,-0.58695674,17.193583,5.2083745,19.22139,0.9752676,1.9246187,-1.3026125,2744.1056435108185,,3658.6992,15.435382,17.433264,3.3644743e-10,0.14999999,-0.9033535,1.735524e-06,17.433264,1901,-0.62467265,,38020
24.06676,3.190997,-0.79591835,-0.58748263,17.286915,2.6919112,19.22139,0.98598796,1.9236469,-0.26856595,2747.315182209015,,3658.7773,15.436354,17.433264,3.3609374e-10,0.14999999,-0.8266686,0.0011365912,17.433264,1902,-0.62449884,,38040
24.066887,3.1873274,-0.79591835,-0.5880077,17.332253,3.174964,19.22139,0.9864694,1.9226494,-0.19812773,2750.309376478195,,3658.8027,15.437351,17.433264,3.357406e-10,0.14999999,-0.5626628,0.0011371879,17.433264,1903,-0.6242824,,38060
24.061249,2.9167762,-0.5102041,-0.58853245,17.376236,2.7059338,19.22139,1.0111396,1.9216309,-0.07841934,2753.2932982444763,,3658.7852,15.43837,17.433264,3.3538805e-10,0.14999999,-0.429973,0.44443533,17.433264,1904,-0.62400305,,38080
24.061987,4.140974,-0.26530612,-0.5888241,17.345583,1.6641357,19.22139,1.0128082,1.9206305,-0.13368423,2756.8552536964417,,3658.8008,15.43937,17.433264,3.3503603e-10,0.14999999,-0.33794314,4.124082,17.433264,1905,-0.62373996,,38100
24.065752,2.9738636,-0.46938777,-0.5871864,17.268341,2.285792,19.22139,1.0106865,1.9196701,-0.23247983,2760.7438745498657,,3658.8906,15.4403305,17.433264,3.3468453e-10,0.14999999,-0.28145176,0.7741898,17.433264,1906,-0.6235281,,38120
24.070925,3.7044332,-0.30612245,-0.5873048,17.145226,3.6530669,19.22139,1.0158241,1.9187765,-0.33091092,2763.2438106536865,,3659.1055,15.441224,17.433264,3.3433362e-10,0.14999999,-0.07170828,3.4184313,17.433264,1907,-0.6233693,,38140
