LQGmu1_actor,LQGmu1_higher,IWMax,ReturnAbsMax,ReturnLastEpisode,ReturnMin,Iteration,IWLastEpisode,IWMean,ReturnMax,Regret/t,DenMISEMeanLog,LQGsigma_higher,Bound,DenMISELogFirst,delta,DenMISELogLast,ReturnMean,TimeElapsed,Regret,IWFirstEpisode,TimestepsSoFar,IWMin,ReturnStepMax
-0.7163894,-0.79591835,3.4925551,17.428013,17.330996,,795,3.4828088,0.980251,17.428013,2.6603565,-0.74843836,0.14999999,28.034477,-0.4685794,1.9237438e-09,-0.27655503,14.699644,670.8676552772522,2114.9834,0.022740247,15900,,19.217045
-0.6080824,-0.63265306,3.5024624,17.428013,17.394878,,796,3.0170205,0.9976443,17.428013,2.656971,-0.747878,0.14999999,28.04269,-0.4698079,1.9189135e-09,-0.28190547,14.70303,671.9980294704437,2114.9492,0.42553866,15920,,19.217045
-0.30194566,-0.63265306,3.4914994,17.428013,17.391857,,797,3.4366972,0.9988393,17.428013,2.6535969,-0.74728227,0.14999999,28.031189,-0.47052893,1.914101e-09,-0.26974532,14.706404,673.1258182525635,2114.917,0.42584562,15940,,19.217045
-0.40075195,-0.2244898,5.1603875,17.428013,17.18944,,798,3.7806058,0.95332843,17.428013,2.650485,-0.7469563,0.14999999,28.016727,-0.47124866,1.909307e-09,-0.48502308,14.709516,674.2500464916229,2115.087,3.611035,15960,,19.217045
-0.5975952,-0.42857143,3.7249813,17.428013,17.33267,,799,3.7226205,0.998016,17.428013,2.6472025,-0.74652416,0.14999999,28.00525,-0.4679861,1.9045305e-09,-0.35344464,14.712798,675.3969261646271,2115.1152,3.119884,15980,,19.217045
-0.80084753,-0.59183675,3.4697583,17.428013,17.378677,,800,3.4681125,1.0049162,17.428013,2.6438704,-0.74592745,0.14999999,28.004162,-0.46533978,1.8997721e-09,-0.26616594,14.71613,676.5619733333588,2115.0957,0.73199785,16000,,19.217045
-0.7839955,-0.79591835,3.4786005,17.428013,17.333405,,801,3.4693968,0.98222446,17.428013,2.640603,-0.74532384,0.14999999,28.009327,-0.4656744,1.8950315e-09,-0.26633924,14.719398,677.7052154541016,2115.123,0.022674285,16020,,19.217045
-0.8734113,-0.79591835,3.467883,17.428013,17.369959,,802,3.4647088,0.983575,17.428013,2.6372976,-0.7447513,0.14999999,27.998096,-0.46689376,1.8903088e-09,-0.26760614,14.722703,678.819100856781,2115.1133,0.022701949,16040,,19.217045
-0.7142621,-0.79591835,3.4572575,17.428013,17.312265,,803,2.9570446,0.98428994,17.428013,2.6340742,-0.74414366,0.14999999,27.975948,-0.46811157,1.8856037e-09,-0.23945683,14.725926,679.9410872459412,2115.1611,0.022729613,16060,,19.217045
0.3315246,0.3877551,12.974466,17.428013,17.365341,,804,6.6244774e-12,0.97581285,17.428013,2.6307898,-0.74357337,0.14999999,27.964157,-0.4693278,1.8809159e-09,-0.26916817,14.729211,681.0834827423096,2115.1553,8.308859e-05,16080,,19.217045
-0.69412,-0.79591835,3.4510102,17.428013,8.103973,,805,6.559812e-12,0.98506284,17.428013,2.639021,-0.7445731,0.14999999,27.956009,-0.4705707,1.8762456e-09,-1.519043,14.72098,682.2498686313629,2124.412,0.02278558,16100,,19.217045
-0.50723696,-0.63265306,3.4609654,17.428013,17.392021,,806,3.1955528,1.0010936,17.428013,2.635706,-0.7440009,0.14999999,27.969069,-0.47178388,1.8715929e-09,-0.26753825,14.724295,683.4157660007477,2124.379,0.42638037,16120,,19.217045
0.22183508,0.10204082,9.693953,17.428013,17.41452,,807,0.000917012,0.98933864,17.428013,2.6323729,-0.7434217,0.14999999,27.952526,-0.47249493,1.8669575e-09,-0.27674976,14.727628,684.5761926174164,2124.3252,0.096683726,16140,,19.217045
-0.65147877,-0.59183675,3.4510028,17.428013,8.656606,,808,4.4652547e-06,1.0056397,17.428013,2.6398869,-0.7442704,0.14999999,27.941925,-0.47361353,1.8623392e-09,-1.4151205,14.720114,685.7402968406677,2133.0293,0.7380793,16160,,19.217045
0.76876414,0.8367347,18.963396,17.428013,17.375967,,809,1.455481e-21,1.1451021,17.428013,2.6366043,-0.74366623,0.14999999,27.934322,-0.47393733,1.857738e-09,-0.26019314,14.723396,686.9151892662048,2133.0127,8.3656747e-13,16180,,19.217045
-0.5521389,-0.63265306,3.4491026,17.428013,3.7238185,,810,1.923992e-18,1.0022988,17.428013,2.6501846,-0.7448943,0.14999999,27.931747,-0.47517267,1.8531536e-09,-1.8734748,14.709816,688.0943224430084,2146.6494,0.42782772,16200,,19.217045
-0.5243929,-0.59183675,3.4350667,17.428013,17.34627,,811,3.332439,1.0075709,17.428013,2.6469316,-0.74429536,0.14999999,27.91802,-0.47587842,1.8485864e-09,-0.2605434,14.713069,689.2833213806152,2146.662,0.7397529,16220,,19.217045
-0.61801016,-0.46938777,3.5903125,17.428013,17.345444,,812,3.2429185,1.0047835,17.428013,2.6436892,-0.7436976,0.14999999,27.91743,-0.47619897,1.8440361e-09,-0.26552698,14.716311,690.473305940628,2146.6758,2.44805,16240,,19.217045
-0.8678256,-0.63265306,3.4253113,17.428013,17.401384,,813,3.404728,1.0050663,17.428013,2.6403885,-0.74308795,0.14999999,27.912315,-0.47441944,1.8395024e-09,-0.25174823,14.719612,691.6635653972626,2146.6357,0.4275056,16260,,19.217045
-0.8188754,-1.0,4.625964,17.428013,17.296879,,814,2.296407,1.0458579,17.428013,2.6372223,-0.74246633,0.14999999,27.923119,-0.47512302,1.8349855e-09,-0.24138801,14.722778,692.8396556377411,2146.6982,0.00011132732,16280,,19.217045
-0.9278472,-0.79591835,3.4346552,17.428013,17.33154,,815,3.3766055,0.9875372,17.428013,2.6340208,-0.74180824,0.14999999,27.923557,-0.4763506,1.8304852e-09,-0.25040108,14.72598,694.4362990856171,2146.7266,0.022917656,16300,,19.217045
-0.61229837,-0.79591835,3.424438,17.428013,17.26181,,816,2.30685,0.98745203,17.428013,2.6309128,-0.7412151,0.14999999,27.888805,-0.47754875,1.8260015e-09,-0.24448416,14.729088,695.734870672226,2146.8252,0.022945134,16320,,19.217045
0.22425349,0.26530612,11.679584,17.428013,17.378979,,817,1.2573844e-07,0.9889129,17.428013,2.6276693,-0.740628,0.14999999,27.872913,-0.47874537,1.8215346e-09,-0.24808365,14.732331,697.3202486038208,2146.8057,0.0026909206,16340,,19.217045
-0.47065523,-0.59183675,3.4143567,17.428013,8.646784,,818,4.0985915e-06,1.0091945,17.428013,2.63511,-0.74147344,0.14999999,27.867584,-0.4799653,1.8170836e-09,-1.4170268,14.724891,698.4715301990509,2155.5195,0.74278235,16360,,19.217045
-0.38869166,-0.46938777,3.5851674,17.428013,17.375769,,819,3.5576167,1.0045465,17.428013,2.631874,-0.7409134,0.14999999,27.860535,-0.48027942,1.8126491e-09,-0.29094505,14.728127,699.633917093277,2155.505,2.4580595,16380,,19.217045
-0.28746286,-0.3469388,4.168752,17.428013,17.327389,,820,3.6936479,0.9741882,17.428013,2.628703,-0.7404532,0.14999999,27.856243,-0.47850287,1.8082306e-09,-0.3671731,14.7312975,700.7891342639923,2155.5361,4.168752,16400,,19.217045
-0.16772185,-0.3469388,4.152724,17.428013,16.98495,,821,4.1094966,0.975689,17.428013,2.6259575,-0.7402098,0.14999999,27.84314,-0.47465068,1.8038284e-09,-0.51372766,14.734043,701.9463486671448,2155.9111,4.152724,16420,,19.217045
-0.028939817,-0.06122449,7.3418636,17.428013,16.442755,,822,4.345635,0.9608462,17.428013,2.6238794,-0.74024415,0.14999999,27.880035,-0.4708226,1.799442e-09,-0.7430279,14.736121,703.1015605926514,2156.829,1.0673075,16440,,19.217045
-1.1216607,-1.0,4.6502056,17.428013,13.017126,,823,5.8959992e-09,1.0428209,17.428013,2.625969,-0.7406436,0.14999999,27.842377,-0.4707408,1.7950718e-09,-1.0274479,14.734032,704.2587153911591,2161.1719,0.00011084053,16460,,19.217045
-0.01112847,-0.14285715,6.1700907,17.428013,17.194443,,824,3.401867e-09,0.9489695,17.428013,2.622983,-0.74068135,0.14999999,27.83945,-0.471955,1.7907176e-09,-0.81302184,14.737018,705.4181752204895,2161.338,2.278626,16480,,19.217045
-0.6620053,-1.0,4.6353154,17.428013,10.23316,,825,2.800932e-09,1.0437422,17.428013,2.6284409,-0.741131,0.14999999,27.833698,-0.47040635,1.786379e-09,-1.0588837,14.73156,706.5758397579193,2168.4639,0.000110803434,16500,,19.217045
0.10260242,0.06122449,9.071782,17.428013,17.393126,,826,3.0721912e-05,0.9955991,17.428013,2.6252193,-0.7404914,0.14999999,27.81895,-0.4716176,1.7820562e-09,-0.25487065,14.734781,707.7325885295868,2168.4307,0.19684434,16520,,19.217045
-0.49958244,-0.59183675,3.4187589,17.428013,9.008806,,827,0.0002068425,1.0082895,17.428013,2.632143,-0.7411224,0.14999999,27.808556,-0.47258925,1.7777492e-09,-1.2548394,14.727858,708.86212682724,2176.7822,0.7373237,16540,,19.217045
-0.67615294,-0.5102041,3.4778066,17.428013,17.391441,,828,3.4778066,1.009797,17.428013,2.6289253,-0.74054545,0.14999999,27.792734,-0.47290653,1.7734577e-09,-0.27072746,14.731075,710.0130915641785,2176.75,1.763392,16560,,19.217045
-0.28993404,-0.63265306,3.4097497,17.428013,17.368952,,829,3.288895,1.0049304,17.428013,2.6257439,-0.7399484,0.14999999,27.788715,-0.47198611,1.7691818e-09,-0.25441992,14.734257,711.1775081157684,2176.7412,0.4264666,16580,,19.217045
-0.21468821,-0.26530612,4.7925944,17.428013,17.160278,,830,4.357232,0.9564818,17.428013,2.6228209,-0.73966295,0.14999999,27.79734,-0.47267735,1.7649211e-09,-0.5071341,14.73718,712.3404533863068,2176.9414,4.075211,16600,,19.217045
-0.41367012,-0.2244898,5.1689925,17.428013,16.875221,,831,5.0338182,0.9529719,17.428013,2.6202478,-0.73959714,0.14999999,27.785599,-0.46898356,1.7606758e-09,-0.6401322,14.739753,713.5075542926788,2177.4258,3.602865,16620,,19.217045
-0.47414672,-0.3877551,3.879559,17.428013,17.337358,,832,3.65029,0.9877852,17.428013,2.6171265,-0.73916495,0.14999999,27.764317,-0.46586,1.7564461e-09,-0.33154932,14.742874,714.6783888339996,2177.4492,3.7148693,16640,,19.217045
-0.7184124,-0.46938777,3.5453527,17.428013,17.330885,,833,3.5124798,1.0063685,17.428013,2.6140194,-0.7386281,0.14999999,27.75487,-0.46260616,1.7522316e-09,-0.27864406,14.745981,715.8458456993103,2177.4785,2.4149992,16660,,19.217045
-0.82942075,-0.79591835,3.4480956,17.428013,17.371355,,834,3.0201964,0.98431164,17.428013,2.6108704,-0.7380484,0.14999999,27.780466,-0.46091095,1.7480322e-09,-0.26063305,14.74913,717.0145494937897,2177.4658,0.022566536,16680,,19.217045
-0.7198928,-0.79591835,3.438016,17.428013,17.327635,,835,3.3328314,0.98546034,17.428013,2.6077833,-0.7374845,0.14999999,27.768147,-0.4620822,1.7438475e-09,-0.25058326,14.752217,718.1842923164368,2177.499,0.02259298,16700,,19.217045
0.9956523,1.0,36.99302,17.428013,17.371023,,836,9.7284957e-29,0.9325665,17.428013,2.6046505,-0.7369268,0.14999999,27.755676,-0.46325204,1.7396783e-09,-0.2559386,14.75535,719.3554036617279,2177.4883,1.1076884e-16,16720,,19.217045
-0.49494117,-0.75510204,3.4435596,17.428013,0.078996174,,837,6.332626e-29,0.98935115,17.428013,2.6221848,-0.7387758,0.14999999,27.75595,-0.4644475,1.7355238e-09,-2.2068164,14.737816,720.5177962779999,2194.7686,0.052618433,16740,,19.217045
-0.8448113,-0.59183675,3.388199,17.428013,17.374897,,838,2.8185759,1.0109804,17.428013,2.6190386,-0.7382261,0.14999999,27.747105,-0.46557868,1.7313841e-09,-0.26668924,14.740962,721.6818211078644,2194.755,0.7321727,16760,,19.217045
-1.0677853,-1.0,4.687089,17.428013,17.318201,,839,1.9881381,1.0388824,17.428013,2.6159668,-0.73762536,0.14999999,27.72328,-0.46589795,1.7272593e-09,-0.24420659,14.744034,722.8587396144867,2194.796,0.00011030495,16780,,19.217045
-1.0306659,-1.0,4.666606,17.428013,17.20196,,840,4.1419063,1.0395782,17.428013,2.613041,-0.73735166,0.14999999,27.710606,-0.467089,1.7231493e-09,-0.5450824,14.74696,724.0325753688812,2194.954,0.00011043641,16800,,19.217045
0.96066785,0.63265306,16.279755,17.428013,17.202362,,841,7.988755e-27,0.99631816,17.428013,2.6101217,-0.73691803,0.14999999,27.711737,-0.46827865,1.7190539e-09,-0.41071796,14.749879,725.2039625644684,2195.1123,1.0922475e-08,16820,,19.217045
-0.031356722,0.18367347,10.81822,17.428013,0.70212615,,842,3.3134937e-05,0.9964697,17.428013,2.6268044,-0.7385753,0.14999999,27.69745,-0.46946698,1.714973e-09,-2.1229022,14.733196,726.3824365139008,2211.7686,0.018589512,16840,,19.217045
-0.05860596,-0.06122449,7.2818117,17.428013,12.278981,,843,7.246246,0.96964663,17.428013,2.629716,-0.73892015,0.14999999,27.719337,-0.47063187,1.7109066e-09,-1.0221262,14.730285,727.5637149810791,2216.8506,1.0671039,16860,,19.217045
-0.7629555,-1.0,4.6629224,17.428013,14.008302,,844,1.9436612e-08,1.0400273,17.428013,2.6305714,-0.7392202,0.14999999,27.695595,-0.47055236,1.7068548e-09,-0.9595516,14.729429,728.7458870410919,2220.2021,0.0001108196,16880,,19.217045
-0.7959537,-0.75510204,3.4432433,17.428013,17.358057,,845,3.437162,0.98970336,17.428013,2.6274595,-0.73860496,0.14999999,27.719095,-0.47173634,1.7028177e-09,-0.25783524,14.732541,729.9076499938965,2220.2031,0.053003363,16900,,19.217045
-0.6437292,-0.79591835,3.41998,17.428013,17.361465,,846,3.4191542,0.9880524,17.428013,2.6243525,-0.738042,0.14999999,27.707972,-0.47285637,1.6987943e-09,-0.25121176,14.735648,731.0666592121124,2220.2021,0.022837715,16920,,19.217045
-0.55971855,-0.63265306,3.398261,17.428013,17.396732,,847,3.391552,1.0074629,17.428013,2.621211,-0.73747605,0.14999999,27.719501,-0.4740107,1.6947854e-09,-0.24583238,14.73879,732.1946241855621,2220.166,0.4273309,16940,,19.217045
-0.7949991,-0.59183675,3.3879776,17.428013,17.412374,,848,3.325263,1.0122752,17.428013,2.6180582,-0.73688895,0.14999999,27.708384,-0.47468624,1.6907905e-09,-0.24629137,14.741942,733.3806202411652,2220.1133,0.73887146,16960,,19.217045
-0.8515389,-0.79591835,3.4048054,17.428013,17.33943,,849,3.4048054,0.9889348,17.428013,2.6149998,-0.7362985,0.14999999,27.679188,-0.47499385,1.6868099e-09,-0.24702512,14.745001,734.5675282478333,2220.1348,0.022886587,16980,,19.217045
-0.23578262,-0.06122449,7.2793436,17.428013,17.31214,,850,3.1572426e-06,0.9718792,17.428013,2.6119795,-0.7357238,0.14999999,27.673649,-0.47614408,1.6828433e-09,-0.23593873,14.748021,735.7541751861572,2220.1826,1.0730022,17000,,19.217045
-0.63793343,-0.26530612,4.7973504,17.428013,17.000088,,851,4.780598,0.9574441,17.428013,2.609333,-0.73560673,0.14999999,27.686657,-0.4760583,1.6788906e-09,-0.60575396,14.750668,736.9109106063843,2220.542,4.089012,17020,,19.217045
-0.6876258,-0.67346936,3.3959079,17.428013,17.399044,,852,3.290761,1.0054725,17.428013,2.606224,-0.73507774,0.14999999,27.709312,-0.47243926,1.6749518e-09,-0.24099962,14.753777,738.0834510326385,2220.503,0.22930549,17040,,19.217045
-0.89718693,-0.75510204,3.4055986,17.428013,17.383295,,853,3.0648017,0.9963307,17.428013,2.6031418,-0.7344954,0.14999999,27.703014,-0.47334316,1.671027e-09,-0.24298003,14.756859,739.2743573188782,2220.4795,0.053088594,17060,,19.217045
-0.89293706,-0.79591835,3.3883388,17.428013,17.296642,,854,2.6830335,0.9930919,17.428013,2.6001673,-0.7339177,0.14999999,27.678707,-0.47445258,1.6671158e-09,-0.23666279,14.759833,740.4649736881256,2220.543,0.022874199,17080,,19.217045
-0.70860904,-0.79591835,3.3789003,17.428013,17.295422,,855,2.7262,0.9935027,17.428013,2.5972013,-0.7333419,0.14999999,27.655813,-0.47559607,1.6632183e-09,-0.23389691,14.762799,741.6391620635986,2220.6074,0.022900369,17100,,19.217045
-0.56996024,-0.63265306,3.362011,17.428013,17.38103,,856,2.9686337,1.0096878,17.428013,2.594143,-0.732772,0.14999999,27.642925,-0.47673818,1.6593346e-09,-0.23812728,14.765858,742.762781381607,2220.586,0.42849806,17120,,19.217045
-0.62246335,-0.59183675,3.3620067,17.428013,17.397419,,857,3.3388782,1.0130063,17.428013,2.591072,-0.7321843,0.14999999,27.631405,-0.47740528,1.6554644e-09,-0.23808843,14.768929,743.9468059539795,2220.5488,0.74088323,17140,,19.217045
-0.9481443,-0.63265306,3.3440766,17.428013,17.369183,,858,3.3365982,1.0115244,17.428013,2.5880413,-0.7315839,0.14999999,27.623192,-0.47770733,1.6516077e-09,-0.2290777,14.771959,745.0867507457733,2220.54,0.4289135,17160,,19.217045
-1.0609221,-1.0,4.7186275,17.428013,17.250181,,859,3.2589376,1.0402409,17.428013,2.5851564,-0.7310258,0.14999999,27.664352,-0.47837237,1.6477646e-09,-0.26297554,14.774844,746.259920835495,2220.6494,0.000111689624,17180,,19.217045
-0.79298127,-1.0,4.698311,17.428013,17.194614,,860,4.1202364,1.0408978,17.428013,2.582343,-0.7307357,0.14999999,27.651636,-0.4795357,1.6439349e-09,-0.52020687,14.7776575,747.4191355705261,2220.8154,0.000111819645,17200,,19.217045
-0.6939874,-0.79591835,3.3588195,17.428013,17.349709,,861,3.3587837,0.99512213,17.428013,2.5793562,-0.73011255,0.14999999,27.624844,-0.4806977,1.6401184e-09,-0.23358919,14.780644,748.6131691932678,2220.8262,0.023017498,17220,,19.217045
-0.80646807,-0.79591835,3.3496537,17.428013,17.369072,,862,2.6568444,0.99546564,17.428013,2.576353,-0.7295388,0.14999999,27.601791,-0.48183173,1.6363152e-09,-0.22984457,14.783648,749.7883126735687,2220.8164,0.023043618,17240,,19.217045
-0.9853411,-0.79591835,3.340558,17.428013,17.343485,,863,3.3289907,0.99659204,17.428013,2.5733871,-0.72896254,0.14999999,27.592495,-0.48296443,1.6325252e-09,-0.2269609,14.786613,750.9784555435181,2220.833,0.023069736,17260,,19.217045
-0.83367527,-1.0,4.6938257,17.428013,17.214869,,864,3.5890021,1.0390677,17.428013,2.5705767,-0.72847605,0.14999999,27.586832,-0.48409575,1.6287484e-09,-0.30446804,14.789424,752.1469023227692,2220.9785,0.00011233066,17280,,19.217045
0.37384748,0.42857143,13.894056,17.428013,17.33128,,865,1.3935784e-15,0.9562558,17.428013,2.5676384,-0.72784585,0.14999999,27.578203,-0.48525238,1.6249847e-09,-0.22085325,14.792362,753.3356816768646,2221.0068,2.2911529e-05,17300,,19.217045
-0.7892226,-0.79591835,3.3342485,17.428013,7.832169,,866,8.0633184e-13,0.99762064,17.428013,2.575675,-0.7288898,0.14999999,27.57819,-0.48640776,1.6212338e-09,-1.5833656,14.784326,754.508898973465,2230.5352,0.023149308,17320,,19.217045
-0.9643626,-0.79591835,3.325296,17.428013,17.365637,,867,3.3237555,0.99873453,17.428013,2.5726976,-0.72831106,0.14999999,27.569283,-0.4875351,1.6174961e-09,-0.22391017,14.787303,755.7133250236511,2230.5283,0.023175417,17340,,19.217045
-0.9631472,-1.0,4.6896195,17.428013,17.224766,,868,3.3832006,1.0387306,17.428013,2.569889,-0.72778404,0.14999999,27.551949,-0.48866108,1.6137714e-09,-0.26886347,14.790112,756.9197173118591,2230.664,0.000112844646,17360,,19.217045
-0.28045267,-0.2244898,5.2697496,17.428013,17.218863,,869,1.87929e-05,0.9463453,17.428013,2.5670948,-0.72720814,0.14999999,27.543598,-0.48981237,1.6100593e-09,-0.2645612,14.792906,758.1248395442963,2230.8057,3.6786954,17380,,19.217045
-0.35653505,-0.3469388,4.2032557,17.428013,17.206789,,870,4.1222444,0.9696825,17.428013,2.5643196,-0.7270522,0.14999999,27.54298,-0.48673815,1.6063603e-09,-0.5364476,14.795681,759.3305337429047,2230.958,4.2032247,17400,,19.217045
-0.49602586,-0.3877551,3.942888,17.428013,17.233767,,871,3.942888,0.9813715,17.428013,2.5615215,-0.7267304,0.14999999,27.534592,-0.48306724,1.6026739e-09,-0.41539174,14.798479,760.5398619174957,2231.085,3.779345,17420,,19.217045
-0.37269402,-0.5510204,3.4000103,17.428013,17.397787,,872,3.2613857,1.0106705,17.428013,2.5585403,-0.72623044,0.14999999,27.53196,-0.47988498,1.5990003e-09,-0.27117947,14.80146,761.7499639987946,2231.0479,1.19174,17440,,19.217045
-0.57616806,-0.3877551,3.9263308,17.428013,17.299788,,873,3.9060767,0.98353297,17.428013,2.5556774,-0.7258334,0.14999999,27.530773,-0.4796654,1.5953392e-09,-0.3893928,14.804323,762.9573810100555,2231.1064,3.76651,17460,,19.217045
-0.79790235,-1.0,4.6966624,17.428013,17.409313,,874,0.062006168,1.0382509,17.428013,2.5526981,-0.72528964,0.14999999,27.523125,-0.47650504,1.5916906e-09,-0.23315391,14.807302,764.1677398681641,2231.0586,0.00011148126,17480,,19.217045
-0.77919555,-0.79591835,3.3290517,17.428013,17.344923,,875,3.327649,0.9997849,17.428013,2.549797,-0.7246749,0.14999999,27.552265,-0.47764844,1.5880545e-09,-0.22417213,14.810204,765.3812739849091,2231.0732,0.022947421,17500,,19.217045
-0.7796223,-0.79591835,3.3202238,17.428013,17.355368,,876,3.3046591,1.0008606,17.428013,2.5468922,-0.7241037,0.14999999,27.5432,-0.4787644,1.5844309e-09,-0.22336635,14.813108,766.5947091579437,2231.0771,0.022973046,17520,,19.217045
-0.72575533,-0.63265306,3.3313606,17.428013,17.358784,,877,2.0521457,1.0122824,17.428013,2.5439901,-0.7235295,0.14999999,27.538273,-0.47987908,1.5808197e-09,-0.22070362,14.81601,767.8167645931244,2231.079,0.42984602,17540,,19.217045
-0.5876423,-0.79591835,3.3081822,17.428013,17.3788,,878,2.9752252,1.0033062,17.428013,2.541071,-0.72294474,0.14999999,27.550228,-0.48052868,1.5772208e-09,-0.221535,14.81893,769.0121557712555,2231.0596,0.023013607,17560,,19.217045
-0.31223848,-0.63265306,3.3194776,17.428013,17.41656,,879,3.1949341,1.0142714,17.428013,2.5381145,-0.7223793,0.14999999,27.53989,-0.48164076,1.5736342e-09,-0.22840655,14.821886,770.2332317829132,2231.003,0.43060392,17580,,19.217045
-0.6293509,-0.3877551,3.9327624,17.428013,17.216887,,880,3.7862165,0.9842678,17.428013,2.5353937,-0.72208846,0.14999999,27.510677,-0.482288,1.5700596e-09,-0.47991365,14.824607,771.8156359195709,2231.1465,3.776401,17600,,19.217045
-0.7030418,-0.63265306,3.3111544,17.428013,17.396517,,881,3.3109999,1.0142893,17.428013,2.5324745,-0.7215368,0.14999999,27.513569,-0.47914153,1.5664975e-09,-0.21931104,14.827526,773.940895318985,2231.1094,0.4295291,17620,,19.217045
-0.74103755,-0.67346936,3.298307,17.428013,17.361013,,882,3.236464,1.0128353,17.428013,2.529602,-0.72094804,0.14999999,27.50135,-0.47978854,1.5629473e-09,-0.2157339,14.830399,775.1576879024506,2231.1094,0.23099692,17640,,19.217045
-0.6440296,-0.79591835,3.2915401,17.428013,17.38126,,883,3.0813084,1.0040009,17.428013,2.5267134,-0.7203604,0.14999999,27.506504,-0.4806598,1.5594092e-09,-0.21410392,14.833287,776.9809801578522,2231.088,0.023016624,17660,,19.217045
-0.62130696,-0.63265306,3.2914455,17.428013,17.383688,,884,3.278633,1.0168203,17.428013,2.5238285,-0.7197818,0.14999999,27.501915,-0.48176563,1.5558832e-09,-0.21212126,14.836172,778.165474653244,2231.0645,0.4306577,17680,,19.217045
-0.6875628,-0.63265306,3.2829452,17.428013,17.371391,,885,3.2774036,1.0177934,17.428013,2.5209646,-0.7191897,0.14999999,27.494022,-0.48240915,1.5523689e-09,-0.21173082,14.839036,779.3672983646393,2231.0537,0.43093494,17700,,19.217045
-0.8512858,-0.67346936,3.268724,17.428013,17.378859,,886,3.2549806,1.0167333,17.428013,2.5180979,-0.7185918,0.14999999,27.484957,-0.48305166,1.5488667e-09,-0.2064187,14.841903,780.5528922080994,2231.0352,0.23175193,17720,,19.217045
-0.9117799,-0.79591835,3.2719529,17.428013,17.325102,,887,3.0590935,1.005512,17.428013,2.515297,-0.71799827,0.14999999,27.477156,-0.48391813,1.5453763e-09,-0.20806059,14.844704,781.732750415802,2231.0684,0.023091746,17740,,19.217045
0.31120694,0.26530612,12.1622925,17.428013,17.27689,,888,1.4103619e-13,0.98080474,17.428013,2.512559,-0.71743387,0.14999999,27.461853,-0.48501888,1.5418976e-09,-0.2216499,14.847442,782.9279215335846,2231.1523,0.0027078544,17760,,19.217045
-0.66742873,-0.79591835,3.267278,17.428013,8.22287,,889,1.8392923e-11,1.0056405,17.428013,2.52001,-0.71838653,0.14999999,27.453434,-0.48614132,1.5384308e-09,-1.5411291,14.839991,784.1450963020325,2240.289,0.023143137,17780,,19.217045
0.98565876,0.79591835,19.154383,17.428013,17.404968,,890,7.015438e-21,1.1405219,17.428013,2.517128,-0.71780074,0.14999999,27.433268,-0.4872395,1.5349755e-09,-0.20197253,14.842873,785.850635766983,2240.2441,6.5500604e-12,17800,,19.217045
-0.5265895,-0.63265306,3.2683053,17.428013,0.25927138,,891,1.3088551e-24,1.0174105,17.428013,2.533496,-0.7193475,0.14999999,27.427166,-0.48836246,1.531532e-09,-2.227457,14.826505,786.9061543941498,2257.3447,0.43350807,17820,,19.217045
-0.637835,-0.59183675,3.2902691,17.428013,17.36883,,892,3.0775695,1.0172496,17.428013,2.5306454,-0.71879214,0.14999999,27.409521,-0.48899776,1.5281e-09,-0.24056314,14.829355,787.8152711391449,2257.335,0.74952185,17840,,19.217045
-0.13390899,0.020408163,8.77058,17.428013,17.375544,,893,0.00021390189,0.9774635,17.428013,2.5277948,-0.71819323,0.14999999,27.409298,-0.4892783,1.5246795e-09,-0.20036143,14.832206,788.9492738246918,2257.3203,0.37912905,17860,,19.217045
-0.2380237,-0.18367347,5.785862,17.428013,16.321442,,894,5.785266,0.94403976,17.428013,2.5261288,-0.7183489,0.14999999,27.44723,-0.489973,1.5212704e-09,-0.8321663,14.833872,789.7444841861725,2258.3594,3.0318604,17880,,19.217045
-0.3488493,-0.2244898,5.285532,17.428013,16.924618,,895,4.9081964,0.94748956,17.428013,2.5237923,-0.71829975,0.14999999,27.425735,-0.48770535,1.5178728e-09,-0.61679536,14.836208,790.5076019763947,2258.794,3.6709526,17900,,19.217045
-0.52408266,-0.42857143,3.733189,17.428013,17.267105,,896,3.5361004,0.99234563,17.428013,2.52108,-0.7180337,0.14999999,27.419838,-0.4847288,1.5144865e-09,-0.42607906,14.838921,791.3057899475098,2258.8877,3.172559,17920,,19.217045
-0.7541707,-0.59183675,3.2885199,17.428013,17.38977,,897,3.0542421,1.0197157,17.428013,2.5182362,-0.71751076,0.14999999,27.422873,-0.4823097,1.5111117e-09,-0.24036376,14.841764,792.1266620159149,2258.8584,0.7445258,17940,,19.217045
-0.94337994,-0.79591835,3.2715461,17.428013,17.379118,,898,3.1400578,1.0066459,17.428013,2.5154114,-0.71691865,0.14999999,27.432907,-0.48259425,1.507748e-09,-0.20479009,14.844589,792.937296628952,2258.8389,0.023061194,17960,,19.217045
-0.5472529,-0.79591835,3.2633002,17.428013,17.253885,,899,2.1107357,1.0063777,17.428013,2.5127306,-0.716395,0.14999999,27.402256,-0.48368153,1.5043956e-09,-0.25207567,14.84727,793.7155163288116,2258.9453,0.02308628,17980,,19.217045
-0.19580883,-0.5102041,3.4287724,17.428013,17.368174,,900,3.233262,1.0107118,17.428013,2.5099297,-0.7158438,0.14999999,27.392694,-0.4847676,1.5010546e-09,-0.22581272,14.850071,794.5793969631195,2258.9375,1.7844322,18000,,19.217045
