IWLastEpisode,IWMean,ReturnMean,ReturnStepMax,delta,DenMISEMeanLog,IWMax,ReturnAbsMax,LQGmu1_higher,Regret/t,ReturnLastEpisode,TimeElapsed,ReturnMin,ReturnMax,LQGmu1_actor,DenMISELogLast,Iteration,Bound,TimestepsSoFar,IWFirstEpisode,Regret,IWMin,DenMISELogFirst,LQGsigma_higher
2.9483733,1.0231066,15.055346,19.225235,8.7172947e-10,-0.6610889,3.0143027,17.435863,-0.79591835,2.304655,17.339916,1191.7436246871948,,17.435863,-0.870099,-0.11076524,1181,26.034382,23620,5.1483903e-06,2721.7969,,-1.1257803,0.14999999
2.8076837,1.0235637,15.05725,19.225235,8.702551e-10,-0.66065973,3.0091743,17.435863,-0.79591835,2.3027506,17.305737,1193.2307946681976,,17.435863,-0.6581698,-0.17646222,1182,26.027832,23640,5.1527522e-06,2721.8516,,-1.1266267,0.14999999
0.00010548665,1.008353,15.059244,19.225235,8.687844e-10,-0.6601643,9.022381,17.435863,0.020408163,2.3007565,17.41577,1194.7481579780579,,17.435863,0.17387359,-0.09751618,1183,26.023392,23660,8.17323,2721.795,,-1.1274724,0.14999999
9.563531,0.99745464,15.053982,19.225235,8.673175e-10,-0.66083926,13.220819,17.435863,0.26530612,2.3060188,8.829401,1196.2774534225464,,17.435863,0.2876937,-1.4655513,1184,26.017303,23680,1.8262253,2730.3262,,-1.1214322,0.14999999
1.6058596e-08,1.040598,15.048326,19.225235,8.658542e-10,-0.66164064,2.9255295,17.435863,-0.67346936,2.311675,8.351082,1197.7688791751862,,17.435863,-0.49350065,-1.604452,1185,26.015121,23700,0.00028805283,2739.336,,-1.1207352,0.14999999
3.3813634,0.9919813,15.050261,19.225235,8.643947e-10,-0.6612566,3.3903525,17.435863,-0.5102041,2.30974,17.341257,1199.2947406768799,,17.435863,-0.4492172,-0.24629761,1186,26.002117,23720,0.022027537,2739.3516,,-1.1215785,0.14999999
3.5546358,0.97935325,15.0521965,19.225235,8.6293894e-10,-0.6609589,3.5591211,17.435863,-0.46938777,2.307804,17.348734,1200.7762775421143,,17.435863,-0.13490751,-0.29911232,1187,26.00225,23740,0.05416453,2739.3633,,-1.1224027,0.14999999
5.827087,0.98733306,15.052938,19.225235,8.6148677e-10,-0.6610816,6.0878453,17.435863,-0.14285715,2.3070621,15.934721,1202.3074662685394,,17.435863,-0.09335798,-0.78574014,1188,26.023464,23760,5.00669,2740.791,,-1.1231992,0.14999999
6.059453,0.9889332,15.053623,19.225235,8.6003826e-10,-0.66127574,6.061906,17.435863,-0.14285715,2.3063774,15.867319,1203.7981469631195,,17.435863,-0.267352,-0.8778863,1189,26.014336,23780,4.989875,2742.2832,,-1.119835,0.14999999
4.5244703,0.97280496,15.055377,19.225235,8.585934e-10,-0.6611771,4.6716595,17.435863,-0.26530612,2.3046236,17.13888,1205.3435769081116,,17.435863,-0.0032742023,-0.5314121,1190,26.00528,23800,1.5876386,2742.502,,-1.1164879,0.14999999
6.2070026,1.0160682,15.050714,19.225235,8.571523e-10,-0.66156423,10.491805,17.435863,0.10204082,2.309287,9.50279,1206.8876903057098,,17.435863,0.07090418,-1.093969,1191,25.967253,23820,6.606374,2750.3594,,-1.1159946,0.14999999
8.019598e-11,0.9908855,15.045687,19.225235,8.5571467e-10,-0.6620553,5.4432664,17.435863,-1.0,2.314314,9.058881,1208.4030876159668,,17.435863,-1.1466132,-1.260512,1192,25.965836,23840,1.3983034e-09,2758.662,,-1.1113023,0.14999999
5.021823,0.99209315,15.047484,19.225235,8.542807e-10,-0.66244215,5.423069,17.435863,-1.0,2.3125162,17.190962,1209.9133903980255,,17.435863,-1.1711135,-1.113288,1193,25.968857,23860,1.3994774e-09,2758.832,,-1.1121408,0.14999999
5.0932784,0.99336046,15.049283,19.225235,8.5285035e-10,-0.6629839,5.4030533,17.435863,-1.0,2.3107176,17.194445,1211.4729521274567,,17.435863,-1.1920196,-1.3004032,1194,25.973034,23880,1.4006496e-09,2758.996,,-1.1129787,0.14999999
5.137927,0.99466467,15.051072,19.225235,8.514236e-10,-0.66367227,5.383219,17.435863,-1.0,2.3089285,17.187542,1212.9762794971466,,17.435863,-0.9088577,-1.4778355,1195,25.97792,23900,1.401823e-09,2759.17,,-1.1138159,0.14999999
2.9639932e-28,1.0525076,15.052937,19.225235,8.500004e-10,-0.6633063,22.075205,17.435863,0.79591835,2.307064,17.281096,1214.520984172821,,17.435863,0.61628044,-0.21956722,1196,25.962234,23920,7.6349515e-06,2759.248,,-1.1146523,0.14999999
0.00018974763,0.9973282,15.04508,19.225235,8.4858076e-10,-0.6643166,6.6701694,17.435863,-0.10204082,2.3149204,5.6466913,1216.1044273376465,,17.435863,0.025951587,-1.9183475,1197,25.94991,23940,6.2687855,2770.959,,-1.115488,0.14999999
5.88731e-10,0.9939743,15.040138,19.225235,8.4716467e-10,-0.6647332,5.3725314,17.435863,-1.0,2.3198624,9.126419,1217.6645464897156,,17.435863,-0.69125116,-1.1593628,1198,25.94955,23960,1.3980207e-09,2779.1953,,-1.1110997,0.14999999
2.7154102,1.0325348,15.042099,19.225235,8.457521e-10,-0.6642658,3.0016005,17.435863,-0.63265306,2.3179016,17.38983,1219.2470173835754,,17.435863,-0.68194276,-0.09706686,1199,25.961254,23980,0.00094333617,2779.164,,-1.1119341,0.14999999
2.925564,1.0388812,15.044035,19.225235,8.4434315e-10,-0.66376626,2.9376307,17.435863,-0.67346936,2.3159657,17.365795,1220.75577044487,,17.435863,-0.72280014,-0.096901245,1200,25.958693,24000,0.00028576676,2779.1582,,-1.112767,0.14999999
2.770166,1.0392661,15.045967,19.225235,8.429376e-10,-0.6632606,2.9328988,17.435863,-0.67346936,2.3140335,17.364372,1222.3325972557068,,17.435863,-0.8881134,-0.094804,1201,25.952866,24020,0.00028600477,2779.1543,,-1.1135998,0.14999999
2.6779418,1.0209484,15.047838,19.225235,8.415357e-10,-0.6628395,3.0143719,17.435863,-0.79591835,2.3121624,17.295261,1223.8785605430603,,17.435863,-0.6502894,-0.1957543,1202,25.935894,24040,5.0902927e-06,2779.2188,,-1.1144319,0.14999999
2.9115658,1.0391294,15.049789,19.225235,8.401372e-10,-0.6623566,2.9257193,17.435863,-0.67346936,2.3102112,17.394516,1225.4633386135101,,17.435863,-0.8148153,-0.10244981,1203,25.93185,24060,0.00028648085,2779.1836,,-1.1152635,0.14999999
3.005887,1.0214908,15.051677,19.225235,8.387423e-10,-0.66188276,3.006854,17.435863,-0.79591835,2.3083239,17.324015,1227.0595183372498,,17.435863,-0.78691226,-0.1303266,1204,25.92421,24080,5.098766e-06,2779.2227,,-1.1160941,0.14999999
2.9683266,1.0220786,15.053592,19.225235,8.373508e-10,-0.66140866,3.0018544,17.435863,-0.79591835,2.306409,17.359627,1228.6472504138947,,17.435863,-0.92522997,-0.111619405,1205,25.920502,24100,5.1029983e-06,2779.2227,,-1.1169243,0.14999999
7.7820345e-17,0.99004966,15.055428,19.225235,8.359627e-10,-0.6610407,14.958252,17.435863,0.3877551,2.304573,17.26632,1230.2353115081787,,17.435863,0.55579185,-0.23923795,1206,25.909733,24120,0.31749365,2779.3145,,-1.1177539,0.14999999
15.033802,1.0328846,15.048166,19.225235,8.3457813e-10,-0.6620483,18.660402,17.435863,0.63265306,2.3118343,6.292184,1231.8278849124908,,17.435863,0.7259649,-1.8634007,1207,25.939678,24140,0.0013101161,2790.3848,,-1.1183194,0.14999999
8.849652e-22,1.0221369,15.039276,19.225235,8.3319684e-10,-0.66314524,3.00185,17.435863,-0.79591835,2.3207245,4.306273,1233.420104265213,,17.435863,-0.78345454,-2.0148594,1208,25.908138,24160,5.11435e-06,2803.4355,,-1.1191465,0.14999999
2.9533222,1.0227098,15.041198,19.225235,8.3181917e-10,-0.6626684,2.9968877,17.435863,-0.79591835,2.3188028,17.364168,1234.9909443855286,,17.435863,-1.2134385,-0.1082013,1209,25.904324,24180,5.1185852e-06,2803.4316,,-1.119974,0.14999999
5.2043543,0.9953625,15.042975,19.225235,8.304448e-10,-0.66349375,5.400321,17.435863,-1.0,2.3170252,17.191494,1236.5101590156555,,17.435863,-0.98641735,-1.6836697,1210,25.945976,24200,1.4116486e-09,2803.6016,,-1.1208007,0.14999999
3.7813628,0.9955327,15.044765,19.225235,8.290739e-10,-0.66324466,5.380769,17.435863,-1.0,2.3152351,17.211094,1238.0413925647736,,17.435863,-0.7553737,-0.35600272,1211,25.931831,24220,1.4128149e-09,2803.75,,-1.1216269,0.14999999
1.7898037e-05,1.0126365,15.046674,19.225235,8.277063e-10,-0.6627803,8.18159,17.435863,-0.020408163,2.3133268,17.358805,1239.531272649765,,17.435863,0.08231663,-0.09487674,1212,25.897312,24240,8.048252,2803.752,,-1.1224523,0.14999999
7.2651937e-06,1.0386496,15.041724,19.225235,8.2634216e-10,-0.6632894,2.9042292,17.435863,-0.71428573,2.3182764,9.04296,1241.0755069255829,,17.435863,-0.60935557,-1.2910793,1213,25.881485,24260,8.063558e-05,2812.0703,,-1.1166586,0.14999999
2.7560005,1.038561,15.0436735,19.225235,8.249813e-10,-0.66281617,2.9178903,17.435863,-0.67346936,2.316327,17.408314,1242.6461837291718,,17.435863,-0.5466703,-0.12694526,1214,25.875095,24280,0.00028711732,2812.0215,,-1.1174825,0.14999999
2.8104992,0.97355723,15.045583,19.225235,8.236239e-10,-0.66239405,3.5991092,17.435863,-0.46938777,2.3144178,17.363445,1244.249056339264,,17.435863,-0.5895283,-0.18790494,1215,25.868675,24300,0.05394307,2812.0176,,-1.1183057,0.14999999
2.94063,1.0330175,15.04754,19.225235,8.2226986e-10,-0.66198814,2.9791253,17.435863,-0.63265306,2.312461,17.42482,1245.8552751541138,,17.435863,-0.83264875,-0.14176999,1216,25.879036,24320,0.0009501049,2811.9531,,-1.119084,0.14999999
1.6368508,0.9929108,15.049409,19.225235,8.209191e-10,-0.66153,5.3834543,17.435863,-1.0,2.3105917,17.322386,1247.4300363063812,,17.435863,-0.70692265,-0.13695818,1217,25.870892,24340,1.4103864e-09,2811.9902,,-1.1199052,0.14999999
2.822052,1.0407996,15.051301,19.225235,8.1957163e-10,-0.66106266,2.9101276,17.435863,-0.67346936,2.3086996,17.354828,1249.03480219841,,17.435863,-0.7523628,-0.08415221,1218,25.889286,24360,0.00028805036,2811.996,,-1.1207266,0.14999999
2.8189678,1.0412544,15.053191,19.225235,8.182275e-10,-0.6605615,2.889491,17.435863,-0.71428573,2.3068094,17.354742,1250.6320314407349,,17.435863,-0.5724033,-0.090408385,1219,25.882835,24380,8.103074e-05,2812.0,,-1.121547,0.14999999
2.4765882,1.0411851,15.055121,19.225235,8.168867e-10,-0.6601143,2.901382,17.435863,-0.67346936,2.3048792,17.4071,1252.2393834590912,,17.435863,-0.775559,-0.15568589,1220,25.872963,24400,0.00028852324,2811.9531,,-1.122367,0.14999999
2.6968977,1.0413849,15.057007,19.225235,8.155492e-10,-0.6596201,2.8808408,17.435863,-0.71428573,2.3029938,17.357748,1253.8485534191132,,17.435863,-0.64050096,-0.097352125,1221,25.862173,24420,8.1163686e-05,2811.955,,-1.1231861,0.14999999
2.8607235,1.0417203,15.058936,19.225235,8.14215e-10,-0.6591262,2.8927178,17.435863,-0.67346936,2.3010645,17.414492,1255.4515888690948,,17.435863,-0.8444561,-0.09704684,1222,25.859482,24440,0.0002889961,2811.9004,,-1.1240047,0.14999999
6.931633e-09,1.0208664,15.060795,19.225235,8.128839e-10,-0.6586701,10.5750265,17.435863,0.10204082,2.2992058,17.332714,1257.057317495346,,17.435863,-0.09367932,-0.14257143,1223,25.851921,24460,6.664952,2811.9297,,-1.1248224,0.14999999
6.0976186,0.99019736,15.06112,19.225235,8.1155627e-10,-0.658839,6.098795,17.435863,-0.14285715,2.2988806,15.458733,1258.6437327861786,,17.435863,-0.13985097,-0.88346034,1224,25.883858,24480,4.9917207,2813.83,,-1.1202049,0.14999999
5.539332,0.98322225,15.061968,19.225235,8.102319e-10,-0.658944,5.541635,17.435863,-0.18367347,2.2980328,16.098923,1260.2597408294678,,17.435863,-0.16989633,-0.7763682,1225,25.875195,24500,3.6618378,2815.0898,,-1.1169516,0.14999999
5.3925943,0.98448485,15.063146,19.225235,8.089106e-10,-0.65900105,5.521182,17.435863,-0.18367347,2.296855,16.505287,1261.822696685791,,17.435863,-0.21720964,-0.71106315,1226,25.86733,24520,3.6539047,2815.9453,,-1.1147828,0.14999999
4.9436574,0.97734755,15.0647,19.225235,8.075926e-10,-0.6589837,5.064225,17.435863,-0.2244898,2.2953005,16.971119,1263.3930733203888,,17.435863,-0.14119011,-0.6211017,1227,25.859589,24540,2.491863,2816.334,,-1.1126223,0.14999999
5.479701,0.9868011,15.065623,19.225235,8.062779e-10,-0.6590879,5.4837103,17.435863,-0.18367347,2.2943773,16.198168,1264.9546344280243,,17.435863,-0.3999547,-0.7629766,1228,25.850458,24560,3.6415946,2817.4941,,-1.1114081,0.14999999
0.11832468,1.0240148,15.067439,19.225235,8.0496626e-10,-0.65886545,2.987079,17.435863,-0.79591835,2.2925615,17.296257,1266.5533599853516,,17.435863,-0.75452596,-0.37165576,1229,25.84923,24580,5.0640397e-06,2817.5586,,-1.109261,0.14999999
2.8048005,1.042037,15.069305,19.225235,8.03658e-10,-0.6583833,2.8827658,17.435863,-0.71428573,2.2906952,17.365185,1268.1533715724945,,17.435863,-0.77316487,-0.08913483,1230,25.843937,24600,8.0106416e-05,2817.5547,,-1.1100744,0.14999999
2.8930964,1.0250945,15.071173,19.225235,8.023528e-10,-0.65789247,2.978807,17.435863,-0.79591835,2.288828,17.364819,1269.7692863941193,,17.435863,-0.6860777,-0.09565079,1231,25.844933,24620,5.0722806e-06,2817.5469,,-1.1108869,0.14999999
2.8300748,1.0429733,15.073071,19.225235,8.010509e-10,-0.65740323,2.8748727,17.435863,-0.71428573,2.28693,17.410614,1271.3814370632172,,17.435863,-0.60192263,-0.07980367,1232,25.840034,24640,8.02367e-05,2817.498,,-1.111699,0.14999999
2.6915889,1.0427952,15.074931,19.225235,7.9975204e-10,-0.6569376,2.8893266,17.435863,-0.67346936,2.2850695,17.367775,1273.9391696453094,,17.435863,-0.51667434,-0.12570436,1233,25.834879,24660,0.00028569347,2817.4902,,-1.1125103,0.14999999
3.3170326,0.9883982,15.076774,19.225235,7.984564e-10,-0.6565507,3.4153788,17.435863,-0.5102041,2.283227,17.347597,1277.0829389095306,,17.435863,-0.55060166,-0.22181939,1234,25.827015,24680,0.021846391,2817.502,,-1.1133207,0.14999999
2.7347531,1.0361555,15.07865,19.225235,7.971639e-10,-0.65617263,2.9542985,17.435863,-0.63265306,2.2813501,17.397171,1278.6965324878693,,17.435863,-0.46201375,-0.17746921,1235,25.82776,24700,0.00094539364,2817.4688,,-1.1141131,0.14999999
3.5560446,0.97523296,15.080485,19.225235,7.958745e-10,-0.6558488,3.5961761,17.435863,-0.46938777,2.2795153,17.347626,1280.247228860855,,17.435863,-0.62467587,-0.29167578,1236,25.8362,24720,0.05376083,2817.4805,,-1.1149217,0.14999999
2.94241,1.0367985,15.0823345,19.225235,7.945882e-10,-0.655422,2.9475782,17.435863,-0.63265306,2.277666,17.367094,1281.8545923233032,,17.435863,-0.5716469,-0.10246164,1237,25.823349,24740,0.00094688294,2817.4727,,-1.1156869,0.14999999
3.0585418,1.00829,15.0842085,19.225235,7.933051e-10,-0.6549838,3.2168708,17.435863,-0.5510204,2.2757921,17.401806,1283.4616782665253,,17.435863,-0.5740206,-0.1492113,1238,25.822102,24760,0.008283439,2817.4316,,-1.1164943,0.14999999
3.0530012,1.0254129,15.086065,19.225235,7.92025e-10,-0.65456605,3.0559902,17.435863,-0.59183675,2.2739353,17.384048,1285.6096267700195,,17.435863,-0.68848747,-0.14499727,1239,25.821045,24780,0.0029097465,2817.4062,,-1.117295,0.14999999
2.6656795,1.0381508,15.087924,19.225235,7.907481e-10,-0.65407574,2.934359,17.435863,-0.63265306,2.2720766,17.390272,1287.865308046341,,17.435863,-0.63096064,-0.07155489,1240,25.815126,24800,0.00094916986,2817.375,,-1.1180995,0.14999999
2.9166675,1.0386552,15.089771,19.225235,7.894742e-10,-0.6535927,2.9297924,17.435863,-0.63265306,2.2702293,17.380335,1290.4560227394104,,17.435863,-0.76751184,-0.09232388,1241,25.81205,24820,0.00094993506,2817.3555,,-1.1189048,0.14999999
2.3819435,1.0450096,15.091605,19.225235,7.8820345e-10,-0.65310526,2.859798,17.435863,-0.67346936,2.2683954,17.365967,1292.9917013645172,,17.435863,-0.8442663,-0.086268306,1242,25.800648,24840,0.0002877574,2817.3477,,-1.1197095,0.14999999
2.1078134,1.0440545,15.093395,19.225235,7.869357e-10,-0.65265906,2.8458471,17.435863,-0.71428573,2.2666054,17.319141,1294.6849570274353,,17.435863,-0.8242372,-0.14291297,1243,25.78129,24860,8.0947095e-05,2817.3906,,-1.1205142,0.14999999
2.9566832,1.0251307,15.095196,19.225235,7.8567103e-10,-0.6521988,2.9626245,17.435863,-0.79591835,2.2648048,17.332594,1296.3647558689117,,17.435863,-0.6778854,-0.123707846,1244,25.782724,24880,5.1254683e-06,2817.416,,-1.1213182,0.14999999
2.760945,1.0446278,15.097032,19.225235,7.844094e-10,-0.65170866,2.8382597,17.435863,-0.71428573,2.262969,17.379852,1297.9454946517944,,17.435863,-0.6347962,-0.066835634,1245,25.771736,24900,8.107735e-05,2817.3965,,-1.1221217,0.14999999
2.7980745,1.0453494,15.098872,19.225235,7.831508e-10,-0.6512179,2.8454854,17.435863,-0.67346936,2.2611284,17.390926,1299.8438711166382,,17.435863,-0.44439787,-0.08398581,1246,25.769014,24920,0.00028868427,2817.3652,,-1.1229246,0.14999999
2.3705235,0.9604261,15.100648,19.225235,7.818952e-10,-0.650908,4.4519243,17.435863,-0.30612245,2.2593527,17.313267,1302.2702894210815,,17.435863,-0.16319956,-0.30982023,1247,25.771366,24940,0.9425132,2817.412,,-1.1237266,0.14999999
5.4414406,0.98449755,15.101841,19.225235,7.806428e-10,-0.6509999,5.5300307,17.435863,-0.18367347,2.2581596,16.589743,1304.226285457611,,17.435863,-0.06526164,-0.7251775,1248,25.775473,24960,3.6869009,2818.1836,,-1.1237726,0.14999999
6.836463,1.009154,15.10178,19.225235,7.793932e-10,-0.6512482,7.4098134,17.435863,-0.06122449,2.2582207,15.025895,1306.0760707855225,,17.435863,0.037653267,-0.9444513,1249,25.778446,24980,7.3904905,2820.5176,,-1.1216238,0.14999999
0.003364655,1.0348287,15.096975,19.225235,7.7814666e-10,-0.65167683,19.030638,17.435863,0.63265306,2.2630253,9.096597,1307.6591656208038,,17.435863,0.5687191,-1.1946057,1250,25.749823,25000,0.0013077662,2828.7812,,-1.1165243,0.14999999
2.2488084e-14,1.0438627,15.089831,19.225235,7.7690315e-10,-0.6526396,2.8499906,17.435863,-0.67346936,2.2701693,6.1598315,1308.7170894145966,,17.435863,-0.5457237,-1.8856298,1251,25.733234,25020,0.0002870716,2839.9824,,-1.117323,0.14999999
0.017134516,1.0106386,15.091633,19.225235,7.7566253e-10,-0.6522207,7.3837996,17.435863,-0.06122449,2.2683678,17.345345,1309.9810168743134,,17.435863,-0.022369567,-0.17159113,1252,25.728687,25040,7.364653,2839.996,,-1.1181217,0.14999999
0.0019199769,1.0373205,15.0883665,19.225235,7.7442497e-10,-0.65252537,2.916534,17.435863,-0.63265306,2.271634,10.997189,1312.281051158905,,17.435863,-0.74915314,-1.0429535,1253,25.72543,25060,0.0009443943,2846.3574,,-1.1130551,0.14999999
0.7067181,0.9851236,15.090183,19.225235,7.731903e-10,-0.65203387,5.5212975,17.435863,-1.0,2.2698174,17.36852,1313.3933045864105,,17.435863,-1.2274065,-0.07300965,1254,25.720121,25080,1.4018737e-09,2846.3516,,-1.1138521,0.14999999
5.3315105,0.986517,15.091864,19.225235,7.719586e-10,-0.6529969,5.501478,17.435863,-1.0,2.268137,17.198423,1314.4934980869293,,17.435863,-0.887794,-1.844647,1255,25.727312,25100,1.402992e-09,2846.5117,,-1.1146493,0.14999999
1.1583663,1.0438368,15.093621,19.225235,7.7072987e-10,-0.6526394,2.8474665,17.435863,-0.67346936,2.2663794,17.299883,1315.5625150203705,,17.435863,-0.6647682,-0.1896083,1256,25.712204,25120,0.00028653332,2846.5723,,-1.1154457,0.14999999
2.8432403,1.0442944,15.095442,19.225235,7.6950407e-10,-0.65214026,2.8432875,17.435863,-0.67346936,2.2645588,17.382263,1317.2785971164703,,17.435863,-0.8334529,-0.06844537,1257,25.709244,25140,0.00028676132,2846.5508,,-1.1162415,0.14999999
2.9350393,1.0238278,15.097228,19.225235,7.6828116e-10,-0.65169024,2.9550066,17.435863,-0.79591835,2.2627726,17.341185,1319.5687091350555,,17.435863,-0.88596207,-0.12984698,1258,25.706682,25160,5.1035727e-06,2846.5684,,-1.1170363,0.14999999
2.398631,0.9866789,15.098971,19.225235,7.670612e-10,-0.6513016,5.4945507,17.435863,-1.0,2.2610292,17.293396,1321.4446051120758,,17.435863,-0.93836313,-0.18570897,1259,25.711838,25180,1.4074626e-09,2846.6348,,-1.117831,0.14999999
2.20327,1.024714,15.100682,19.225235,7.6584417e-10,-0.6510045,2.9495206,17.435863,-0.79591835,2.2593184,17.252563,1323.667878627777,,17.435863,-0.81052226,-0.26266158,1260,25.707535,25200,5.111683e-06,2846.7422,,-1.1186249,0.14999999
2.944028,1.0252776,15.102458,19.225235,7.6463e-10,-0.65055346,2.9449675,17.435863,-0.79591835,2.2575426,17.340204,1325.3949592113495,,17.435863,-0.82439786,-0.10633659,1261,25.704762,25220,5.1157404e-06,2846.7617,,-1.1194183,0.14999999
2.934929,1.0258337,15.104223,19.225235,7.634187e-10,-0.6501105,2.9404354,17.435863,-0.79591835,2.2557774,17.330923,1327.4533915519714,,17.435863,-0.67697054,-0.116525896,1262,25.701897,25240,5.1197962e-06,2846.791,,-1.120211,0.14999999
4.523571e-12,0.986469,15.106014,19.225235,7.6221035e-10,-0.6496237,15.857772,17.435863,0.42857143,2.2539864,17.366522,1328.7226498126984,,17.435863,0.4331586,-0.060614314,1263,25.698328,25260,0.15349439,2846.7852,,-1.121003,0.14999999
0.009801738,0.9944678,15.0999155,19.225235,7.610047e-10,-0.6505238,6.0630627,17.435863,-0.14285715,2.260085,7.39638,1331.0604419708252,,17.435863,-0.27416897,-1.7698276,1264,25.696733,25280,4.9990544,2856.748,,-1.121673,0.14999999
4.4611855,0.9584005,15.101584,19.225235,7.59802e-10,-0.65044165,4.461258,17.435863,-0.30612245,2.2584162,17.21221,1333.431848526001,,17.435863,-0.3235216,-0.5399225,1265,25.690962,25300,0.93761563,2856.8965,,-1.1185167,0.14999999
0.029942755,1.0255895,15.103195,19.225235,7.5860224e-10,-0.6503346,2.9428763,17.435863,-0.79591835,2.2568054,17.14019,1335.2844007015228,,17.435863,-0.74923885,-0.4724329,1266,25.686169,25320,5.1113807e-06,2857.1172,,-1.1185659,0.14999999
0.036213905,0.95925474,15.104984,19.225235,7.5740514e-10,-0.64985424,4.4525704,17.435863,-0.30612245,2.2550163,17.372267,1337.263288974762,,17.435863,-0.33477613,-0.06688781,1267,25.683464,25340,0.9384025,2857.1055,,-1.1193556,0.14999999
3.94462,0.955314,15.106655,19.225235,7.56211e-10,-0.6497346,3.9988945,17.435863,-0.3877551,2.2533455,17.221867,1338.9311263561249,,17.435863,-0.6148528,-0.45654383,1268,25.683529,25360,0.26105067,2857.2422,,-1.1194041,0.14999999
2.355128,1.0458832,15.108458,19.225235,7.5501966e-10,-0.6493356,2.8239763,17.435863,-0.71428573,2.251543,17.393908,1340.1343703269958,,17.435863,-0.6022116,-0.09812276,1269,25.69608,25380,8.0904414e-05,2857.207,,-1.1199865,0.14999999
2.6479907,1.04591,15.110256,19.225235,7.538311e-10,-0.64887404,2.8357778,17.435863,-0.67346936,2.2497444,17.392538,1341.217651605606,,17.435863,-0.63732946,-0.108456746,1270,25.69062,25400,0.0002880641,2857.1758,,-1.1207743,0.14999999
2.7951481,1.0463271,15.11205,19.225235,7.526454e-10,-0.6483897,2.8316875,17.435863,-0.67346936,2.2479506,17.391903,1343.3022434711456,,17.435863,-0.8273083,-0.0787279,1271,25.687237,25420,0.00028829084,2857.1445,,-1.121561,0.14999999
1.7814538e-32,0.89846754,15.113788,19.225235,7.5146245e-10,-0.6479365,45.23312,17.435863,1.0,2.246213,17.322317,1344.9439074993134,,17.435863,1.1319807,-0.11777485,1272,25.686365,25440,2.3522597e-09,2857.1816,,-1.1223474,0.14999999
7.9075574e-35,1.0266834,15.101915,19.225235,7.502823e-10,-0.6499453,2.9378514,17.435863,-0.79591835,2.2580853,,1347.0385391712189,,17.435863,-0.7206847,-3.0946116,1273,25.672358,25460,5.1347783e-06,2874.543,,-1.1231332,0.14999999
2.6772597,1.0465473,15.103704,19.225235,7.491049e-10,-0.64945865,2.8277655,17.435863,-0.67346936,2.2562962,17.3807,1349.2832462787628,,17.435863,-0.58608824,-0.05615205,1274,25.675385,25480,0.00028897126,2874.5215,,-1.1239184,0.14999999
2.535366,1.0467613,15.105504,19.225235,7.479303e-10,-0.6490088,2.8237174,17.435863,-0.67346936,2.2544966,17.39689,1351.7221307754517,,17.435863,-0.50857776,-0.121833436,1275,25.668594,25500,0.0002891979,2874.4824,,-1.1247028,0.14999999
3.319168,0.9891719,15.107272,19.225235,7.4675843e-10,-0.6486374,3.3903093,17.435863,-0.5102041,2.2527285,17.361427,1354.1593325138092,,17.435863,-0.33794093,-0.22159153,1276,25.679272,25520,0.022113793,2874.4824,,-1.1254866,0.14999999
3.4877458,0.96181923,15.108979,19.225235,7.4558937e-10,-0.6484937,3.7935758,17.435863,-0.42857143,2.2510214,17.2874,1356.4922006130219,,17.435863,-0.46174246,-0.4536051,1277,25.671959,25540,0.124056995,2874.5547,,-1.1262527,0.14999999
3.5337358,0.97403485,15.110706,19.225235,7.4442297e-10,-0.64823985,3.5800838,17.435863,-0.46938777,2.2492943,17.316349,1358.6192028522491,,17.435863,-0.75763345,-0.28547305,1278,25.67025,25560,0.05441076,2874.5977,,-1.1269383,0.14999999
1.395511e-09,0.9914887,15.112466,19.225235,7.432594e-10,-0.64780587,13.04994,17.435863,0.2244898,2.2475348,17.362654,1360.6675672531128,,17.435863,0.45762238,-0.06661795,1279,25.655663,25580,2.8359218,2874.5977,,-1.1276779,0.14999999
7.2269643e-12,1.0462415,15.106283,19.225235,7.4209844e-10,-0.64871424,2.8203754,17.435863,-0.67346936,2.2537174,7.197973,1362.8883752822876,,17.435863,-0.51451355,-1.7990278,1280,25.644354,25600,0.0002896442,2884.7578,,-1.1262447,0.14999999
3.130805,0.9738571,15.108036,19.225235,7.4094036e-10,-0.6483348,3.5754907,17.435863,-0.46938777,2.2519646,17.35047,1365.111379623413,,17.435863,-0.5303096,-0.20836063,1281,25.64771,25620,0.054415494,2884.7656,,-1.1270254,0.14999999
3.1695054,1.0090884,15.109811,19.225235,7.3978484e-10,-0.64799416,3.176744,17.435863,-0.5510204,2.2501898,17.383772,1367.9913601875305,,17.435863,-0.69581115,-0.184926,1282,25.645851,25640,0.008377314,2884.7441,,-1.1277632,0.14999999
2.7698035,1.0470706,15.111584,19.225235,7.3863204e-10,-0.64752257,2.8134992,17.435863,-0.67346936,2.248417,17.384619,1370.4139580726624,,17.435863,-0.79320675,-0.05168731,1283,25.641727,25660,0.00029030873,2884.7188,,-1.1285363,0.14999999
2.905302,1.0265368,15.1133175,19.225235,7.37482e-10,-0.647051,2.9354756,17.435863,-0.79591835,2.2466831,17.338596,1372.490047454834,,17.435863,-0.83088416,-0.0885193,1284,25.633652,25680,5.1666234e-06,2884.7402,,-1.1293153,0.14999999
