DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,ReturnLastEpisode,Iteration,delta,TimestepsSoFar,Regret,LQGmu1_actor,DenMISELogFirst,IWFirstEpisode,Bound,IWMean,LQGsigma_higher,DenMISELogLast,IWMin,ReturnMax,ReturnMin,ReturnStepMax,TimeElapsed,Regret/t,LQGmu1_higher,IWMax,ReturnMean
-0.49387872,17.444357,3.5488496,17.253609,4179,6.962044e-11,83580,5204.6953,-0.47547263,-2.1744783,0.0036281208,21.864529,0.99117965,0.14999999,-0.2944988,,17.444357,,19.232504,12295.097502946854,1.2454395,-0.3877551,3.6204686,16.114561
-0.49379784,17.444357,2.9326715,17.357754,4180,6.9587135e-11,83600,5204.703,-0.48716736,-2.1747167,0.0011187453,21.863348,0.9940723,0.14999999,-0.14661498,,17.444357,,19.232504,12301.493077516556,1.2451439,-0.42857143,3.3372915,16.114857
-0.4937136,17.444357,3.0231607,17.34789,4181,6.9553856e-11,83620,5204.711,-0.20769557,-2.1749556,0.00032034927,21.863167,0.9959669,0.14999999,-0.13514613,,17.444357,,19.232504,12308.167783737183,1.2448483,-0.46938777,3.1414435,16.115152
-0.4937746,17.444357,2.724627,16.80435,4182,6.952059e-11,83640,5205.2734,-0.2874142,-2.1751945,0.00363072,21.858877,0.9912734,0.14999999,-0.74462634,,17.444357,,19.232504,12314.519228696823,1.2446842,-0.3877551,3.6149416,16.115316
-0.49377543,17.444357,4.303197,17.174744,4183,6.948735e-11,83660,5205.453,-0.3270039,-2.175433,0.030600939,21.862234,0.9828479,0.14999999,-0.48895448,,17.444357,,19.232504,12319.335028409958,1.2444305,-0.30612245,4.553976,16.11557
-0.49375382,17.444357,3.8780339,17.17797,4184,6.9454144e-11,83680,5205.633,-0.40826017,-2.1756647,0.010941942,21.862528,0.9878736,0.14999999,-0.38597792,,17.444357,,19.232504,12325.032719135284,1.2441769,-0.3469388,4.006584,16.115824
-0.4936933,17.444357,3.3093214,17.28222,4185,6.9420955e-11,83700,5205.711,-0.5313862,-2.175901,0.0036332868,21.861954,0.9918547,0.14999999,-0.22790515,,17.444357,,19.232504,12330.384525299072,1.2438984,-0.3877551,3.6078815,16.116102
-0.4936012,17.444357,2.3242478,17.368916,4186,6.9387794e-11,83720,5205.6953,-0.54526436,-2.1761389,0.0011203372,21.858421,0.99449754,0.14999999,-0.1001233,,17.444357,,19.232504,12336.321907043457,1.243597,-0.42857143,3.3265748,16.116404
-0.49350658,17.444357,2.8355443,17.40063,4187,6.9354654e-11,83740,5205.664,-0.50612694,-2.1763775,8.5285355e-05,21.85726,0.9969806,0.14999999,-0.09136855,,17.444357,,19.232504,12341.51525092125,1.2432919,-0.5102041,3.0036747,16.116709
-0.49341735,17.444357,2.9887872,17.347422,4188,6.932153e-11,83760,5205.672,-0.5161651,-2.1766164,8.530577e-05,21.858393,0.9971721,0.14999999,-0.11705564,,17.444357,,19.232504,12348.005796909332,1.2429981,-0.5102041,3.0022383,16.117002
-0.49332637,17.444357,2.9640079,17.382362,4189,6.9288436e-11,83780,5205.6484,-0.4492373,-2.176855,8.5326115e-05,21.859444,0.9973578,0.14999999,-0.109150514,,17.444357,,19.232504,12352.785170793533,1.2426949,-0.5102041,3.000804,16.117306
-0.49324995,17.444357,3.125781,17.352211,4190,6.925537e-11,83800,5205.664,-0.5592754,-2.1770937,0.00032103495,21.860321,0.99672073,0.14999999,-0.17052591,,17.444357,,19.232504,12358.483607530594,1.2424011,-0.46938777,3.1289735,16.1176
-0.4931527,17.444357,2.73661,17.370443,4191,6.922233e-11,83820,5205.6562,-0.5127701,-2.1773324,8.536681e-05,21.860466,0.9976577,0.14999999,-0.08204939,,17.444357,,19.232504,12363.722342252731,1.2421036,-0.5102041,2.9979453,16.117897
-0.49306208,17.444357,2.9690855,17.358189,4192,6.918931e-11,83840,5205.6562,-0.47981426,-2.1775708,8.538717e-05,21.861532,0.9978446,0.14999999,-0.11021884,,17.444357,,19.232504,12368.19439458847,1.241806,-0.5102041,2.9965172,16.118195
-0.49297762,17.444357,2.9882345,17.333458,4193,6.9156306e-11,83860,5205.6797,-0.4428466,-2.1778095,8.5407606e-05,21.86266,0.9980358,0.14999999,-0.13702448,,17.444357,,19.232504,12373.577887535095,1.2415161,-0.5102041,2.995091,16.118484
-0.49290258,17.444357,2.8681502,17.352507,4194,6.912333e-11,83880,5205.6875,-0.42313796,-2.178048,8.542797e-05,21.863312,0.99819845,0.14999999,-0.1763087,,17.444357,,19.232504,12379.442757844925,1.2412224,-0.5102041,2.9936671,16.118778
-0.49283373,17.444357,3.1029534,17.279217,4195,6.909038e-11,83900,5205.7656,-0.38572994,-2.1782863,0.0003214182,21.863956,0.99754333,0.14999999,-0.20170729,,17.444357,,19.232504,12386.155756473541,1.2409458,-0.46938777,3.1218293,16.119055
-0.4927789,17.444357,2.9533222,17.291445,4196,6.905745e-11,83920,5205.828,-0.53193927,-2.1785245,0.00032149453,21.864405,0.99770033,0.14999999,-0.2602744,,17.444357,,19.232504,12391.213257551193,1.2406654,-0.46938777,3.1202514,16.119335
-0.4926847,17.444357,2.6813116,17.38765,4197,6.902455e-11,83940,5205.8125,-0.4004693,-2.1787627,0.0003215712,21.863802,0.9977923,0.14999999,-0.095073245,,17.444357,,19.232504,12397.00572180748,1.240366,-0.46938777,3.1186757,16.119635
-0.4926237,17.444357,3.0253696,17.312475,4198,6.899167e-11,83960,5205.8594,-0.6694098,-2.1790009,0.00032164785,21.864567,0.9979664,0.14999999,-0.23440191,,17.444357,,19.232504,12402.169724702835,1.2400818,-0.46938777,3.1171029,16.119919
-0.4925156,17.444357,1.5708296,17.393103,4199,6.895881e-11,83980,5205.8203,-0.4405529,-2.179239,8.552979e-05,21.858322,0.99849993,0.14999999,-0.036677405,,17.444357,,19.232504,12407.475503921509,1.2397766,-0.5102041,2.986594,16.120224
-0.49244082,17.444357,3.114104,17.325455,4200,6.8925976e-11,84000,5205.8594,-0.40945575,-2.179477,0.00032180097,21.859282,0.99790955,0.14999999,-0.17623667,,17.444357,,19.232504,12413.484123945236,1.2394905,-0.46938777,3.1141577,16.12051
-0.49237615,17.444357,3.056424,17.304462,4201,6.889316e-11,84020,5205.9062,-0.47861475,-2.1797152,0.00032187768,21.860191,0.9980914,0.14999999,-0.21888295,,17.444357,,19.232504,12420.247030258179,1.2392063,-0.46938777,3.112591,16.120794
-0.49229133,17.444357,3.0346873,17.349998,4202,6.886038e-11,84040,5205.922,-0.3080446,-2.179953,0.00032195414,21.861044,0.9982681,0.14999999,-0.13381875,,17.444357,,19.232504,12425.214876651764,1.2389164,-0.46938777,3.111027,16.121084
-0.49227625,17.444357,2.286484,17.132946,4203,6.882761e-11,84060,5206.1562,-0.25371897,-2.1801908,0.00032203092,21.85869,0.99826694,0.14999999,-0.42731416,,17.444357,,19.232504,12432.20589351654,1.2386761,-0.46938777,3.109465,16.121325
-0.49229884,17.444357,2.6845173e-06,17.036324,4204,6.879488e-11,84080,5206.4766,0.5160674,-2.1804287,2.7624547,21.858269,1.0372151,0.14999999,-0.5850417,,17.444357,,19.232504,12438.334398031235,1.2384567,0.5510204,33.38457,16.121544
-0.4927591,17.444357,7.621107e-08,6.6798515,4205,6.8762156e-11,84100,5217.164,-0.48940182,-2.1800096,0.0011246824,21.856035,0.9964622,0.14999999,-2.4618955,,17.444357,,19.232504,12445.397027492523,1.2407036,-0.42857143,3.3020983,16.119297
-0.4926719,17.444357,2.7702253,17.39103,4206,6.872947e-11,84120,5217.133,-0.31408733,-2.180247,0.0011249495,21.855145,0.99654305,0.14999999,-0.122976884,,17.444357,,19.232504,12450.639254808426,1.2404022,-0.42857143,3.300292,16.119598
-0.49265337,17.444357,2.9969842,17.202377,4207,6.86968e-11,84140,5217.289,-0.42934117,-2.1804845,0.0011252167,21.85507,0.9966779,0.14999999,-0.41068307,,17.444357,,19.232504,12455.958130121231,1.2401447,-0.42857143,3.2984884,16.119856
-0.49258167,17.444357,3.2078228,17.328852,4208,6.8664144e-11,84160,5217.3125,-0.3373637,-2.180722,0.0011254839,21.855963,0.99686295,0.14999999,-0.18742406,,17.444357,,19.232504,12459.53215432167,1.2398548,-0.42857143,3.2966876,16.120146
-0.4925494,17.444357,3.147212,17.312578,4209,6.8631524e-11,84180,5217.3594,-0.41720712,-2.1809595,0.0011257512,21.856579,0.9970339,0.14999999,-0.35319898,,17.444357,,19.232504,12463.641870975494,1.2395725,-0.42857143,3.2948897,16.120428
-0.4924814,17.444357,3.2500463,17.29481,4210,6.859892e-11,84200,5217.422,-0.27000293,-2.1811967,0.001126018,21.857626,0.99722886,0.14999999,-0.20335765,,17.444357,,19.232504,12469.81925368309,1.2392921,-0.42857143,3.2930946,16.120708
-0.49249154,17.444357,3.3281646,17.147865,4211,6.8566354e-11,84220,5217.633,-0.5874775,-2.181434,0.0036534462,21.858055,0.99435467,0.14999999,-0.53236324,,17.444357,,19.232504,12475.460142612457,1.239048,-0.3877551,3.575094,16.120953
-0.49239123,17.444357,1.617947,17.379717,4212,6.853379e-11,84240,5217.617,-0.36167562,-2.1816704,0.0011265513,21.850288,0.9970659,0.14999999,-0.064113095,,17.444357,,19.232504,12480.518298149109,1.2387505,-0.42857143,3.2894247,16.12125
-0.49234587,17.444357,3.5303578,17.193329,4213,6.850126e-11,84260,5217.7812,-0.7384529,-2.1819077,0.0036551766,21.851606,0.9942666,0.14999999,-0.298332,,17.444357,,19.232504,12485.521080732346,1.2384968,-0.3877551,3.5711038,16.121504
-0.49223384,17.444357,0.59014505,17.37785,4214,6.846875e-11,84280,5217.7656,-0.7919302,-2.1821442,3.317146e-14,21.850468,1.0183061,0.14999999,-0.0145847825,,17.444357,,19.232504,12491.967616558075,1.2381992,-1.0,4.112584,16.121801
-0.49211198,17.444357,1.0124636,17.346844,4215,6.843627e-11,84300,5217.7812,-1.0433623,-2.1823814,3.3179307e-14,21.841396,1.0178806,0.14999999,0.0037272314,,17.444357,,19.232504,12496.01162815094,1.2379074,-1.0,4.1095495,16.122093
-0.492052,17.444357,3.2989807,17.205494,4216,6.840381e-11,84320,5217.9375,-1.1002939,-2.1826186,3.318722e-14,21.841637,1.0179983,0.14999999,-0.2572161,,17.444357,,19.232504,12502.484476327896,1.2376499,-1.0,4.106519,16.12235
-0.49205446,17.444357,3.5760918,17.197119,4217,6.837137e-11,84340,5218.0938,-0.97332335,-2.1828556,3.319507e-14,21.843008,1.0181816,0.14999999,-0.5196193,,17.444357,,19.232504,12506.114050149918,1.2373943,-1.0,4.1034966,16.122606
-0.49194968,17.444357,2.8016443,17.214714,4218,6.833895e-11,84360,5218.242,-0.96906954,-2.1830928,3.3202922e-14,21.84124,1.0181816,0.14999999,-0.06783935,,17.444357,,19.232504,12513.234844446182,1.2371368,-1.0,4.1004806,16.122864
-0.49184284,17.444357,0.004280354,17.23397,4219,6.830656e-11,84380,5218.367,-0.4421609,-2.1833298,0.0011284223,21.84013,0.9967268,0.14999999,-0.060060546,,17.444357,,19.232504,12519.150406360626,1.2368736,-0.42857143,3.2896614,16.123127
-0.4917672,17.444357,3.1353452,17.308805,4220,6.827419e-11,84400,5218.422,-0.6902418,-2.1835666,0.0011286897,21.840734,0.9968948,0.14999999,-0.16866161,,17.444357,,19.232504,12525.417528152466,1.2365932,-0.42857143,3.2878778,16.123407
-0.49165902,17.444357,0.32553166,17.391893,4221,6.824184e-11,84420,5218.3906,-0.90765584,-2.1838033,3.322655e-14,21.840359,1.0182269,0.14999999,-0.031748176,,17.444357,,19.232504,12531.117553710938,1.2362919,-1.0,4.0994115,16.123709
-0.49153695,17.444357,2.1888392,17.279228,4222,6.820953e-11,84440,5218.4688,-1.1619644,-2.18404,3.3234412e-14,21.836134,1.018082,0.14999999,0.005311354,,17.444357,,19.232504,12536.053904533386,1.2360191,-1.0,4.096404,16.123981
-0.49163714,17.444357,3.7713747,17.19978,4223,6.817723e-11,84460,5218.625,-1.1516037,-2.184277,3.3242272e-14,21.838326,1.0183128,0.14999999,-0.9322019,,17.444357,,19.232504,12542.35079407692,1.2357635,-1.0,4.093403,16.124237
-0.4917181,17.444357,3.7408223,17.193941,4224,6.814495e-11,84480,5218.797,-1.0811912,-2.1845138,3.3250136e-14,21.84039,1.018536,0.14999999,-0.8518724,,17.444357,,19.232504,12546.080831289291,1.2355118,-1.0,4.090408,16.124489
-0.49169588,17.444357,3.4828665,17.201376,4225,6.811269e-11,84500,5218.953,-1.0844038,-2.1847506,3.3258e-14,21.841413,1.0186985,0.14999999,-0.41616336,,17.444357,,19.232504,12552.679716587067,1.2352562,-1.0,4.087417,16.124744
-0.49167717,17.444357,3.4953003,17.19718,4226,6.808046e-11,84520,5219.1094,-1.1200207,-2.184987,3.3265867e-14,21.842487,1.0188639,0.14999999,-0.4315489,,17.444357,,19.232504,12558.823296308517,1.2350006,-1.0,4.084434,16.125
-0.49170616,17.444357,3.6343944,17.197289,4227,6.8048255e-11,84540,5219.2812,-0.6698984,-2.1852238,3.32738e-14,21.844133,1.0190623,0.14999999,-0.6323716,,17.444357,,19.232504,12566.590128183365,1.2347488,-1.0,4.081455,16.125252
-0.49159482,17.444357,1.1661773e-06,17.373817,4228,6.8016065e-11,84560,5219.2734,0.17151284,-2.1854603,19.138393,21.836294,0.9586166,0.14999999,-0.03940958,,17.444357,,19.232504,12572.873250484467,1.2344532,0.14285715,20.941788,16.125547
-0.49197885,17.444357,0.00019370682,8.836824,4229,6.798391e-11,84580,5227.789,-0.63592124,-2.1811805,2.1156222e-05,21.835594,0.99836624,0.14999999,-2.073861,,17.444357,,19.232504,12577.667577505112,1.2361755,-0.5510204,2.8959885,16.123825
-0.4918749,17.444357,2.677537,17.377607,4230,6.795176e-11,84600,5227.7734,-0.5286056,-2.1814167,4.8513075e-06,21.83622,0.997997,0.14999999,-0.04990347,,17.444357,,19.232504,12581.755722999573,1.2358799,-0.59183675,2.841296,16.12412
-0.49178115,17.444357,2.6718073,17.417746,4231,6.791965e-11,84620,5227.711,-0.68416196,-2.1816533,4.852455e-06,21.836788,0.9981482,0.14999999,-0.09342215,,17.444357,,19.232504,12588.881766796112,1.2355728,-0.59183675,2.8400598,16.124428
-0.49167362,17.444357,2.5947819,17.368462,4232,6.788755e-11,84640,5227.711,-0.54106724,-2.1818895,1.0333049e-06,21.83579,0.99802923,0.14999999,-0.03428022,,17.444357,,19.232504,12595.15990972519,1.235281,-0.63265306,2.7993507,16.12472
-0.49157822,17.444357,2.736124,17.357208,4233,6.7855485e-11,84660,5227.711,-0.6456367,-2.1821258,4.854751e-06,21.836926,0.99838716,0.14999999,-0.08563961,,17.444357,,19.232504,12600.690980911255,1.2349892,-0.59183675,2.8376904,16.125011
-0.4914732,17.444357,2.6096146,17.371634,4234,6.7823434e-11,84680,5227.6953,-0.5484295,-2.182362,4.8558945e-06,21.837227,0.99852353,0.14999999,-0.045341816,,17.444357,,19.232504,12605.34634590149,1.2346935,-0.59183675,2.8364592,16.125307
-0.4913766,17.444357,2.7656493,17.385782,4235,6.7791404e-11,84700,5227.672,-0.44651762,-2.182598,4.857043e-06,21.838177,0.9986968,0.14999999,-0.080964886,,17.444357,,19.232504,12611.026145458221,1.2343979,-0.59183675,2.8352296,16.125603
-0.49129957,17.444357,2.8613667,17.349958,4236,6.77594e-11,84720,5227.6797,-0.5009043,-2.1828341,8.5837855e-05,21.8372,0.99939644,0.14999999,-0.1632506,,17.444357,,19.232504,12617.709732294083,1.234108,-0.5102041,2.9695396,16.125893
-0.49120966,17.444357,2.9631877,17.39808,4237,6.772743e-11,84740,5227.6406,-0.508404,-2.1830702,8.5858075e-05,21.838348,0.99958223,0.14999999,-0.11000593,,17.444357,,19.232504,12624.09390759468,1.2338085,-0.5102041,2.9681597,16.126192
-0.4911185,17.444357,2.950791,17.403162,4238,6.769547e-11,84760,5227.5938,-0.5649586,-2.1833062,8.58783e-05,21.83945,0.9997646,0.14999999,-0.103963755,,17.444357,,19.232504,12628.944170236588,1.2335052,-0.5102041,2.966782,16.126495
-0.49101967,17.444357,2.8444893,17.382402,4239,6.766353e-11,84780,5227.5703,-0.38304862,-2.1835423,2.1206237e-05,21.840237,0.99972284,0.14999999,-0.071519285,,17.444357,,19.232504,12633.873526096344,1.2332096,-0.5510204,2.8840866,16.126791
-0.49096444,17.444357,2.401043,17.279743,4240,6.7631616e-11,84800,5227.6562,-0.7642931,-2.183778,8.591885e-05,21.83868,0.9999539,0.14999999,-0.257022,,17.444357,,19.232504,12641.686804533005,1.2329369,-0.5102041,2.9641738,16.127064
-0.49085027,17.444357,1.3822979,17.374819,4241,6.7599724e-11,84820,5227.6406,-0.51728284,-2.1840138,4.863922e-06,21.830719,0.9988446,0.14999999,-0.0064809835,,17.444357,,19.232504,12647.962285280228,1.2326431,-0.59183675,2.828761,16.127357
-0.49075747,17.444357,2.9246135,17.367023,4242,6.756786e-11,84840,5227.6406,-0.39316803,-2.1842496,8.595942e-05,21.832779,0.999823,0.14999999,-0.096094325,,17.444357,,19.232504,12652.441943883896,1.2323513,-0.5102041,2.9618332,16.12765
-0.49069804,17.444357,2.9664228,17.298424,4243,6.753601e-11,84860,5227.6953,-0.51014936,-2.1844852,0.0003234168,21.83303,0.99930215,0.14999999,-0.23827425,,17.444357,,19.232504,12658.050122261047,1.2320747,-0.46938777,3.0880482,16.127926
-0.4906061,17.444357,2.8331032,17.355734,4244,6.750419e-11,84880,5227.703,-0.48322952,-2.1847208,0.000323493,21.833138,0.9994317,0.14999999,-0.10011356,,17.444357,,19.232504,12664.568550109863,1.2317867,-0.46938777,3.0865297,16.128214
-0.4905193,17.444357,2.9540594,17.402925,4245,6.747238e-11,84900,5227.6562,-0.6988952,-2.1849563,8.602019e-05,21.834389,1.0002567,0.14999999,-0.12116836,,17.444357,,19.232504,12671.633510828018,1.2314854,-0.5102041,2.957745,16.128515
-0.49041015,17.444357,2.1194904,17.387108,4246,6.744061e-11,84920,5227.625,-0.43410045,-2.1851919,4.8696584e-06,21.829496,0.99918354,0.14999999,-0.027694456,,17.444357,,19.232504,12678.19222688675,1.2311878,-0.59183675,2.8240378,16.128813
-0.49033618,17.444357,3.0803528,17.343157,4247,6.7408856e-11,84940,5227.6406,-0.6625875,-2.1854274,0.00032372167,21.830624,0.999585,0.14999999,-0.17453356,,17.444357,,19.232504,12682.40107536316,1.2309017,-0.46938777,3.083036,16.129099
-0.49022967,17.444357,2.470586,17.40163,4248,6.7377125e-11,84960,5227.6016,-0.6813898,-2.1856627,4.8719535e-06,21.828348,0.9992926,0.14999999,-0.03751103,,17.444357,,19.232504,12685.535681009293,1.2306042,-0.59183675,2.8220856,16.129396
-0.4901221,17.444357,2.6051753,17.379728,4249,6.734541e-11,84980,5227.578,-0.58532864,-2.185898,1.037455e-06,21.828543,0.9989324,0.14999999,-0.03210222,,17.444357,,19.232504,12690.897347688675,1.2303085,-0.63265306,2.7849302,16.129692
-0.49002102,17.444357,2.6852307,17.397123,4250,6.7313724e-11,85000,5227.547,-0.31479973,-2.1861334,1.0376995e-06,21.8294,0.9990981,0.14999999,-0.05935411,,17.444357,,19.232504,12696.862562179565,1.230011,-0.63265306,2.783761,16.12999
-0.49000156,17.444357,2.3476806,17.1753,4251,6.728206e-11,85020,5227.7266,-0.4878962,-2.1863687,0.00032402654,21.823935,0.9994599,0.14999999,-0.4063013,,17.444357,,19.232504,12703.394511699677,1.2297649,-0.46938777,3.0803115,16.130236
-0.48991352,17.444357,2.9498792,17.388094,4252,6.7250414e-11,85040,5227.703,-0.65871465,-2.1866038,8.616198e-05,21.824799,1.0003406,0.14999999,-0.114641465,,17.444357,,19.232504,12708.509727954865,1.2294693,-0.5102041,2.9504967,16.130531
-0.48980695,17.444357,2.7189682,17.401026,4253,6.721879e-11,85060,5227.664,-0.4718669,-2.186839,1.0384321e-06,21.824722,0.9990377,0.14999999,-0.037164543,,17.444357,,19.232504,12714.089478731155,1.2291698,-0.63265306,2.7814994,16.13083
-0.48972234,17.444357,2.9283407,17.375263,4254,6.718719e-11,85080,5227.6484,-0.66763884,-2.1870742,8.620258e-05,21.824638,1.0005081,0.14999999,-0.12891528,,17.444357,,19.232504,12720.081750392914,1.228878,-0.5102041,2.9485161,16.131123
-0.4896152,17.444357,2.67862,17.381332,4255,6.7155614e-11,85100,5227.633,-0.5914512,-2.187309,1.0389203e-06,21.824398,0.9991941,0.14999999,-0.03432041,,17.444357,,19.232504,12727.121748209,1.2285862,-0.63265306,2.779643,16.131414
-0.48951325,17.444357,2.706207,17.414156,4256,6.7124056e-11,85120,5227.5703,-0.8639904,-2.187544,1.0391641e-06,21.825367,0.999365,0.14999999,-0.05509083,,17.444357,,19.232504,12733.405786037445,1.2282829,-0.63265306,2.7784812,16.131718
-0.4893953,17.444357,1.7391738,17.300026,4257,6.709253e-11,85140,5227.633,-1.3305999,-2.187779,3.3358888e-14,21.824947,1.0179809,0.14999999,0.013691196,,17.444357,,19.232504,12738.82325220108,1.2280083,-1.0,4.1064563,16.131992
-0.48994437,17.444357,4.03198,17.192083,4258,6.7061016e-11,85160,5227.797,-1.1108861,-2.188014,3.3366776e-14,21.828125,1.0182685,0.14999999,-2.844883,,17.444357,,19.232504,12745.217426300049,1.2277584,-1.0,4.1034636,16.132242
-0.4899615,17.444357,3.6191387,17.194386,4259,6.7029535e-11,85180,5227.961,-0.9627718,-2.1882486,3.337454e-14,21.829632,1.0184586,0.14999999,-0.581293,,17.444357,,19.232504,12751.693934440613,1.2275085,-1.0,4.100475,16.132492
-0.4898544,17.444357,2.7179453,17.2341,4260,6.6998074e-11,85200,5228.086,-1.0856633,-2.1884835,3.3382436e-14,21.827534,1.0184374,0.14999999,-0.05249338,,17.444357,,19.232504,12758.434585094452,1.227251,-1.0,4.097492,16.13275
-0.48983887,17.444357,3.512064,17.194227,4261,6.696662e-11,85220,5228.258,-0.88966507,-2.1887183,3.339027e-14,21.828617,1.0186028,0.14999999,-0.44109374,,17.444357,,19.232504,12765.073180675507,1.2270031,-1.0,4.094516,16.132998
-0.4897171,17.444357,2.0081356,17.293955,4262,6.693521e-11,85240,5228.3203,-0.6691046,-2.188953,3.3398103e-14,21.823689,1.0184156,0.14999999,0.010445905,,17.444357,,19.232504,12769.966836452484,1.2267303,-1.0,4.091545,16.13327
-0.4896061,17.444357,2.6721487,17.383194,4263,6.6903816e-11,85260,5228.3047,-0.60109174,-2.1891875,1.040874e-06,21.822895,0.9993253,0.14999999,-0.034228377,,17.444357,,19.232504,12774.928972005844,1.2264385,-0.63265306,2.7807436,16.133562
-0.48950368,17.444357,2.7414103,17.398973,4264,6.687243e-11,85280,5228.258,-0.50813544,-2.1894221,1.0411183e-06,21.82399,0.9995039,0.14999999,-0.05242686,,17.444357,,19.232504,12781.352083206177,1.226141,-0.63265306,2.779583,16.13386
-0.48941192,17.444357,2.8153834,17.405573,4265,6.684108e-11,85300,5228.2188,-0.46727455,-2.1896565,2.133629e-05,21.824423,1.0007342,0.14999999,-0.09778626,,17.444357,,19.232504,12787.65574836731,1.2258415,-0.5510204,2.8663073,16.13416
-0.48932838,17.444357,2.9176035,17.37642,4266,6.680974e-11,85320,5228.203,-0.4766563,-2.1898909,8.644569e-05,21.825304,1.0009913,0.14999999,-0.1335354,,17.444357,,19.232504,12793.336231470108,1.2255516,-0.5102041,2.9475732,16.134449
-0.48924264,17.444357,2.9352803,17.400608,4267,6.677844e-11,85340,5228.1562,-0.62756556,-2.1901252,8.646597e-05,21.8264,1.0011708,0.14999999,-0.12363155,,17.444357,,19.232504,12799.189911603928,1.2252522,-0.5102041,2.9462285,16.134748
-0.4891378,17.444357,2.4385462,17.382942,4268,6.674714e-11,85360,5228.1406,-0.3861866,-2.1903596,2.135129e-05,21.824585,1.0010717,0.14999999,-0.043424316,,17.444357,,19.232504,12805.886098623276,1.2249622,-0.5510204,2.862609,16.135038
-0.48908108,17.444357,2.421854,17.304941,4269,6.6715876e-11,85380,5228.1875,-0.11248997,-2.190594,8.6506465e-05,21.823309,1.00122,0.14999999,-0.24813725,,17.444357,,19.232504,12812.425080060959,1.2246857,-0.5102041,2.9436855,16.135315
-0.48923054,17.444357,0.031599343,16.07067,4270,6.668463e-11,85400,5229.4844,0.5102291,-2.190828,14.691305,21.821476,1.0269094,0.14999999,-1.1282043,,17.444357,,19.232504,12818.999013900757,1.2247028,0.3877551,27.968603,16.135298
-0.48968738,17.444357,1.7132315e-08,6.7344046,4271,6.665341e-11,85420,5240.1094,-0.44798145,-2.1876276,0.0003244347,21.814215,0.99992865,0.14999999,-2.4650567,,17.444357,,19.232504,12824.353256940842,1.2269039,-0.46938777,3.0739245,16.133097
-0.4896087,17.444357,3.069273,17.319029,4272,6.662221e-11,85440,5240.1484,-0.50987834,-2.1878617,0.0003245105,21.815321,1.0001143,0.14999999,-0.15344217,,17.444357,,19.232504,12830.53909778595,1.2266273,-0.46938777,3.072433,16.133373
-0.4895161,17.444357,2.8163474,17.3575,4273,6.659103e-11,85460,5240.1562,-0.28562692,-2.1880956,0.00032458635,21.815426,1.0002406,0.14999999,-0.09369231,,17.444357,,19.232504,12834.269242286682,1.2263412,-0.46938777,3.0709438,16.13366
-0.48951578,17.444357,2.0457008,17.079138,4274,6.655987e-11,85480,5240.4297,-0.17540959,-2.1883295,0.00032466248,21.812267,1.0001869,0.14999999,-0.48796007,,17.444357,,19.232504,12838.54931139946,1.2261181,-0.46938777,3.0694566,16.133883
-0.48960516,17.444357,3.728482,16.598768,4275,6.652874e-11,85500,5241.1875,-0.027381862,-2.1885633,5.22684,21.81116,0.94818854,0.14999999,-0.87171847,,17.444357,,19.232504,12844.090265512466,1.2260094,-0.020408163,13.984098,16.133991
-0.4898491,17.444357,8.691059,11.383321,4276,6.649763e-11,85520,5247.164,-0.11418706,-2.1875753,0.9044946,21.807226,0.9594441,0.14999999,-1.4804366,,17.444357,,19.232504,12849.328508377075,1.2271214,-0.14285715,8.803079,16.13288
-0.4900057,17.444357,7.3134184,15.919449,4277,6.6466534e-11,85540,5248.6094,-0.20111871,-2.1875978,0.43481144,21.810066,0.96506476,0.14999999,-1.1188263,,17.444357,,19.232504,12854.791725635529,1.227171,-0.18367347,7.413316,16.13283
-0.49007955,17.444357,5.243191,16.762571,4278,6.643546e-11,85560,5249.211,-0.17459565,-2.1877298,0.08047473,21.810942,0.97716665,0.14999999,-0.77030486,,17.444357,,19.232504,12861.95800948143,1.2270241,-0.26530612,5.2978683,16.132977
-0.490174,17.444357,6.011412,16.530357,4279,6.640441e-11,85580,5250.039,-0.29414842,-2.1879447,0.19416927,21.815044,0.9715745,0.14999999,-0.8707987,,17.444357,,19.232504,12866.290352106094,1.2269306,-0.2244898,6.2375464,16.13307
-0.4901738,17.444357,4.138802,17.140911,4280,6.637339e-11,85600,5250.258,-0.123286515,-2.188133,0.080507174,21.812145,0.97769034,0.14999999,-0.46071103,,17.444357,,19.232504,12872.650853395462,1.226696,-0.26530612,5.286404,16.133305
-0.49031615,17.444357,6.2151523,15.740171,4281,6.634238e-11,85620,5251.875,-0.27311048,-2.1883478,0.19424757,21.813457,0.9721149,0.14999999,-1.0764111,,17.444357,,19.232504,12878.119176864624,1.2267876,-0.2244898,6.2240043,16.133213
-0.49032986,17.444357,4.472957,17.026207,4282,6.63114e-11,85640,5252.211,-0.09525494,-2.188536,0.08053962,21.812515,0.9782213,0.14999999,-0.52122176,,17.444357,,19.232504,12883.558568239212,1.2265797,-0.26530612,5.2749996,16.13342
-0.49049863,17.444357,6.0417223,15.419721,4283,6.628044e-11,85660,5254.1484,-0.17452209,-2.1887507,0.19432585,21.812605,0.9727237,0.14999999,-1.1916554,,17.444357,,19.232504,12889.95681476593,1.2267456,-0.2244898,6.210534,16.133255
