ReturnMin,Iteration,TimestepsSoFar,IWLastEpisode,LQGmu1_actor,Regret/t,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,ReturnMean,delta,IWMean,Regret,Bound,DenMISEMeanLog,LQGsigma_higher,LQGmu1_higher,DenMISELogLast,ReturnAbsMax,IWFirstEpisode,IWMin,IWMax,ReturnMax,TimeElapsed
,102,2040,0.31568915,-0.8945417,4.656067,-0.89965457,19.190777,17.366333,12.703934,1.1686409e-07,1.0019051,474.91882,48.05888,-0.8549921,0.14999999,-1.0,-0.46869442,17.401512,3.6097347e-11,,6.9557805,17.401512,34.41575527191162
,103,2060,1.0450695,-0.493914,4.61152,-0.9094108,19.190777,17.292263,12.748481,1.14605925e-07,1.1147689,474.98657,48.086086,-0.8526059,0.14999999,-0.63265306,-0.5900275,17.401512,8.2703904e-05,,4.227119,17.401512,34.8096866607666
,104,2080,3.6193845e-16,0.70120347,4.56682,-0.91907185,19.190777,17.397266,12.79318,1.1241255e-07,1.1853259,474.94934,47.584984,-0.84762853,0.14999999,0.79591835,-0.43714833,17.401512,7.5546675e-05,,9.229817,17.401512,35.2153742313385
,105,2100,0.008049022,0.24380445,4.6445837,-0.9286406,19.190777,4.62802,12.715417,1.10281555e-07,0.9946542,487.68127,47.4111,-0.8488414,0.14999999,0.14285715,-1.1274068,17.401512,6.166767,,7.0048203,17.401512,35.611326932907104
,106,2120,5.719896e-06,-0.39426315,4.683753,-0.8810482,19.190777,8.563467,12.676248,1.0821059e-07,1.1409824,496.47778,47.31858,-0.8503889,0.14999999,-0.5510204,-0.9890712,17.401512,0.00092021574,,4.1003575,17.401512,36.011664390563965
,107,2140,3.8376606,-0.50177515,4.6403217,-0.89042926,19.190777,17.323418,12.719679,1.0619741e-07,0.88011366,496.5144,47.24705,-0.84628177,0.14999999,-0.30612245,-0.539321,17.401512,0.23563899,,5.2472506,17.401512,36.41221475601196
,108,2160,0.5902014,-0.71695334,4.597249,-0.8975318,19.190777,17.371502,12.762752,1.04239895e-07,0.8907639,496.50293,46.97267,-0.84349555,0.14999999,-0.79591835,-0.41719893,17.401512,2.5652426e-07,,4.73585,17.401512,36.82030010223389
,109,2180,1.660114,-0.5714823,4.5549726,-0.9067485,19.190777,17.37093,12.805028,1.0233602e-07,1.1426373,496.49207,46.888123,-0.8412155,0.14999999,-0.5102041,-0.4785995,17.401512,0.0028586176,,4.0470824,17.401512,37.22455930709839
,110,2200,3.3745175e-13,0.5141014,4.513339,-0.91585475,19.190777,17.384735,12.846662,1.0048382e-07,1.1735724,496.4673,46.723087,-0.8358155,0.14999999,0.59183675,-0.3780527,17.401512,0.01971401,,8.266664,17.401512,37.624266624450684
,111,2220,5.9004493e-22,-0.99415034,4.5687294,-0.92472535,19.190777,6.6982913,12.791271,9.868145e-08,0.96747077,507.12903,46.53813,-0.8367382,0.14999999,-1.0,-1.0844846,17.401512,3.7013753e-11,,7.057314,17.401512,37.99992871284485
,112,2240,2.3556982e-17,0.39652073,4.529336,-0.93369406,19.190777,17.203386,12.830665,9.692714e-08,0.9318684,507.28564,46.53348,-0.83598936,0.14999999,0.3469388,-0.7018241,17.401512,1.3896503,,7.8079386,17.401512,38.39470982551575
,113,2260,2.8104952e-09,-0.62863976,4.574977,-0.9302517,19.190777,7.6731405,12.785024,9.521922e-08,1.1501416,516.9724,46.439106,-0.8385361,0.14999999,-0.59183675,-1.0397053,17.401512,0.00029647985,,3.9992523,17.401512,38.79221153259277
,114,2280,0.00835442,-0.22437857,4.53446,-0.93905973,19.1924,17.403866,12.825541,9.355603e-08,0.8754065,516.92847,46.37377,-0.83346665,0.14999999,-0.10204082,-0.39921987,17.403866,3.2556052,,6.3120995,17.403866,39.19427704811096
,115,2300,1.8886978e-14,0.9299617,4.498522,-0.91963565,19.1924,16.95853,12.861479,9.193604e-08,0.8471209,517.32996,46.3544,-0.8338007,0.14999999,1.0,-0.7349127,17.403866,4.5351047e-08,,17.81566,17.403866,39.58266305923462
,116,2320,1.77771e-28,-0.7213573,4.5987873,-0.9282937,19.1924,1.2306875,12.761213,9.035778e-08,0.9059215,533.4592,46.048298,-0.83956665,0.14999999,-0.79591835,-1.3172609,17.403866,2.6453802e-07,,4.6890206,17.403866,39.98386859893799
,117,2340,2.938427,-0.49432522,4.559575,-0.9368775,19.1924,17.349041,12.800426,8.8819796e-08,1.1610625,533.47034,45.997375,-0.83729047,0.14999999,-0.59183675,-0.4724834,17.403866,0.00029845058,,3.9361048,17.403866,40.38655948638916
,118,2360,2.463073,-0.1298099,4.5209637,-0.94538563,19.1924,17.356544,12.839037,8.732076e-08,0.9300619,533.47363,46.024128,-0.8323647,0.14999999,-0.3469388,-0.4059563,17.403866,0.11906709,,4.9784408,17.403866,40.79188585281372
,119,2380,5.92999,-0.27174836,4.49251,-0.95281595,19.1924,16.225183,12.867491,8.585934e-08,0.913893,534.60864,45.80373,-0.83290714,0.14999999,-0.10204082,-0.81897706,17.403866,3.3006997,,6.1751566,17.403866,41.19515538215637
,120,2400,3.9225182e-05,-0.6324822,4.4572296,-0.9338249,19.1924,17.101006,12.902771,8.4434326e-08,0.95511043,534.8677,45.484108,-0.83229804,0.14999999,-1.0,-0.6611931,17.403866,3.7352114e-11,,7.146322,17.403866,41.59804368019104
,121,2420,3.83449,-0.5058912,4.420148,-0.9421237,19.1924,17.389635,12.939853,8.3044476e-08,1.1747416,534.8379,45.692833,-0.829258,0.14999999,-0.59183675,-0.40256718,17.403866,0.00030002042,,3.9058406,17.403866,42.00281047821045
,122,2440,2.8588028,-0.45876914,4.3838196,-0.9503518,19.1924,17.37198,12.976181,8.168867e-08,1.0148295,534.82605,45.591255,-0.824252,0.14999999,-0.3877551,-0.38235778,17.403866,0.05314585,,4.562377,17.403866,42.80061626434326
,123,2460,3.755494,-0.56484103,4.3479614,-0.9580795,19.1924,17.386742,13.012039,8.03658e-08,1.1726365,534.7992,45.22545,-0.82078147,0.14999999,-0.5102041,-0.40382847,17.403866,0.0030091847,,3.8459027,17.403866,43.66294002532959
,124,2480,1.4518967e-05,0.33492237,4.312641,-0.96615225,19.1924,17.391747,13.047359,7.90748e-08,0.9465102,534.7676,45.238518,-0.8155325,0.14999999,0.18367347,-0.33229858,17.403866,5.505445,,7.5951324,17.403866,44.5209219455719
,125,2500,3.978758,0.56769043,4.352353,-0.9307431,19.1924,8.083357,13.0076475,7.781467e-08,1.1024338,544.04407,45.11416,-0.8182455,0.14999999,0.5102041,-1.0855367,17.403866,0.11049142,,8.476765,17.403866,45.13181257247925
,126,2520,1.0160316e-13,-0.559901,4.406616,-0.9378277,19.1924,6.1704745,12.953384,7.658441e-08,1.1421752,555.23364,44.867302,-0.8200141,0.14999999,-0.63265306,-1.1224453,17.403866,8.508786e-05,,3.9281702,17.403866,45.656543254852295
,127,2540,7.570221e-17,0.8264422,4.371793,-0.94573224,19.1924,17.375948,12.988208,7.538312e-08,1.1977708,555.2175,44.708714,-0.8151088,0.14999999,0.75510204,-0.3294944,17.403866,0.0002739664,,9.335425,17.403866,46.33207154273987
,128,2560,2.0200414e-10,-0.013075009,4.450716,-0.9535732,19.1924,2.8861141,12.909285,7.420985e-08,0.84374386,569.69165,44.702675,-0.8171199,0.14999999,-0.2244898,-1.2425969,17.403866,0.8787106,,5.5571256,17.403866,46.98337483406067
,129,2580,0.026610881,-0.32437572,4.4607763,-0.9545139,19.1924,11.611367,12.899224,7.306376e-08,1.1669245,575.4403,44.446537,-0.81893295,0.14999999,-0.5102041,-0.8873245,17.403866,0.0029984752,,3.8121884,17.403866,47.55304574966431
,130,2600,0.333392,0.01536007,4.427659,-0.9622127,19.1924,17.204424,12.932342,7.1944044e-08,0.96392363,575.5957,44.431282,-0.8157708,0.14999999,0.020408163,-0.5650692,17.403866,6.432309,,6.713004,17.403866,48.11144685745239
,131,2620,0.5537472,0.04117781,4.4555864,-0.92158145,19.1924,9.274028,12.904414,7.084985e-08,0.9556371,583.6819,44.126816,-0.81659716,0.14999999,0.3469388,-0.87398165,17.403866,1.3729196,,7.909369,17.403866,48.66574811935425
,132,2640,1.1226082e-06,-0.9778931,4.484268,-0.9187603,19.1924,9.118287,12.875732,6.978043e-08,0.86876273,591.92334,44.059254,-0.8176326,0.14999999,-0.79591835,-0.8937417,17.403866,2.6202818e-07,,4.772785,17.403866,49.13894248008728
,133,2660,5.5598965,-1.0236477,4.4515657,-0.9263075,19.1924,17.225199,12.908435,6.8735034e-08,0.9333684,592.05835,44.387756,-0.81813854,0.14999999,-1.0,-0.7482583,17.403866,3.7072397e-11,,7.448213,17.403866,49.60647678375244
,134,2680,0.00023062101,-0.16637905,4.4195213,-0.93379813,19.1924,17.202291,12.940479,6.7712975e-08,0.948179,592.2158,43.92602,-0.818792,0.14999999,-0.3469388,-0.8234157,17.403866,0.11769535,,4.767894,17.403866,50.16486835479736
,135,2700,5.201537,0.07923176,4.3926306,-0.9403552,19.1924,16.570807,12.96737,6.671354e-08,0.9684274,593.0051,44.25261,-0.81881183,0.14999999,-0.10204082,-0.7627596,17.403866,3.2598255,,6.049503,17.403866,50.71299982070923
,136,2720,4.4005652e-08,1.1605859,4.4214544,-0.9238754,19.1924,9.047497,12.938546,6.573606e-08,0.8561168,601.3176,43.886604,-0.81989706,0.14999999,1.0,-0.9231881,17.403866,4.5543747e-08,,18.187208,17.403866,50.9774374961853
,137,2740,,-1.0474163,4.515896,-0.9312014,19.1924,,12.844105,6.477992e-08,0.9396197,618.67773,43.829147,-0.8322346,0.14999999,-1.0,-2.338276,17.403866,3.7254283e-11,,7.2653484,17.403866,51.240700244903564
,138,2760,1.1432232e-12,-0.07012188,4.484329,-0.9384742,19.1924,17.200308,12.875671,6.3844475e-08,1.0314451,618.8375,43.67024,-0.83316934,0.14999999,0.10204082,-0.8857995,17.403866,6.7255507,,6.9704013,17.403866,51.507497787475586
,139,2780,4.456878,-0.19065939,4.472578,-0.8981089,19.1924,14.509003,12.887423,6.292915e-08,0.9094662,621.68835,43.475227,-0.83282995,0.14999999,-0.18367347,-0.8027997,17.403866,1.3919088,,5.570684,17.403866,51.7745304107666
,140,2800,2.5438687e-06,-1.0442665,4.4459324,-0.89531344,19.1924,16.617826,12.914068,6.203338e-08,0.94725364,622.43054,43.33046,-0.8325587,0.14999999,-1.0,-0.69626576,17.403866,3.5940986e-11,,7.050541,17.403866,52.29254150390625
,141,2820,0.004033693,-0.59733623,4.4155397,-0.90243095,19.1924,17.1994,12.944461,6.11566e-08,1.0909108,622.59106,43.208282,-0.83317983,0.14999999,-0.46938777,-0.8528686,17.403866,0.008002575,,4.0641313,17.403866,52.926393032073975
,142,2840,3.4256706,-0.8872899,4.3840694,-0.90944135,19.201565,17.413364,12.975931,6.029826e-08,1.0375838,622.53784,43.152008,-0.8294193,0.14999999,-0.67346936,-0.38192135,17.413364,2.1875849e-05,,4.206822,17.413364,53.49684500694275
,143,2860,3.6817963,-1.0738115,4.3538933,-0.9164588,19.201565,17.291067,13.006107,5.945788e-08,0.97450364,622.60657,43.223564,-0.8276574,0.14999999,-1.0,-0.6075209,17.413364,3.6709046e-11,,6.8547363,17.413364,54.07153654098511
,144,2880,5.385926e-28,0.663426,4.3247643,-0.92342746,19.201565,17.200514,13.035236,5.8634946e-08,1.168923,622.7661,43.17823,-0.8287469,0.14999999,0.63265306,-0.9448089,17.413364,0.007564592,,9.122528,17.413364,54.70722460746765
,145,2900,7.48043e-05,-0.23192619,4.379509,-0.93029535,19.201565,5.0973854,12.980492,5.7828977e-08,1.0150752,635.02893,42.961227,-0.83023715,0.14999999,-0.06122449,-1.1904815,17.413364,4.327216,,6.063839,17.413364,55.281606912612915
,146,2920,5.09581,-0.32772046,4.352005,-0.907762,19.201565,16.996084,13.007996,5.703951e-08,0.9071582,635.3927,42.957703,-0.82915455,0.14999999,-0.26530612,-0.6749977,17.413364,0.46552262,,5.118048,17.413364,55.85360860824585
,147,2940,0.00020097173,-1.0859269,4.3237333,-0.9114045,19.201565,17.163961,13.036267,5.6266096e-08,0.98155534,635.58887,42.807472,-0.8279522,0.14999999,-1.0,-0.55302465,17.413364,3.6523968e-11,,6.7241535,17.413364,56.48327565193176
,148,2960,0.0001408312,-0.13454914,4.2955933,-0.9181842,19.201565,17.200993,13.064407,5.550832e-08,1.0017421,635.7478,42.636196,-0.82923806,0.14999999,-0.3877551,-0.9859581,17.413364,0.051463485,,4.4110813,17.413364,57.06645464897156
,149,2980,0.00032991453,-0.97923595,4.2755346,-0.92457056,19.201565,16.053234,13.084466,5.476574e-08,0.8660901,637.0547,42.534832,-0.8285732,0.14999999,-0.79591835,-0.72534674,17.413364,2.6355494e-07,,4.697364,17.413364,57.650651931762695
,150,3000,5.0958004,-0.95355946,4.2479706,-0.9312596,19.201565,17.21897,13.11203,5.403796e-08,1.0095475,637.19556,42.692513,-0.8283714,0.14999999,-1.0,-0.6598164,17.413364,3.7256417e-11,,6.5434294,17.413364,58.23413681983948
,151,3020,9.225429e-06,-0.2699099,4.220621,-0.9379041,19.201565,17.241812,13.1393795,5.3324598e-08,0.9496849,637.31384,42.470024,-0.8268859,0.14999999,-0.18367347,-0.59992677,17.413364,1.448417,,5.388541,17.413364,58.817824840545654
,152,3040,7.312781e-12,0.74951756,4.1950693,-0.93495834,19.201565,17.023378,13.164931,5.262527e-08,1.0815884,637.65063,42.357956,-0.8257456,0.14999999,0.8367347,-0.5951416,17.413364,2.0186118e-05,,10.417181,17.413364,59.46823191642761
,153,3060,0.2517676,0.5663995,4.2550364,-0.9415156,19.201565,3.9898722,13.104964,5.19396e-08,0.89348525,651.0205,42.326347,-0.8280943,0.14999999,0.3469388,-1.2441185,17.413364,1.4005622,,8.477391,17.413364,60.05591320991516
,154,3080,1.8191637e-23,-1.1504347,4.2999783,-0.93891793,19.201565,6.183804,13.060022,5.1267257e-08,1.0065389,662.1968,42.17363,-0.83118856,0.14999999,-1.0,-1.1853523,17.413364,3.7542823e-11,,6.4371147,17.413364,60.64474058151245
,155,3100,1.3268025e-06,-0.3345127,4.2732687,-0.94539046,19.201565,17.200098,13.086732,5.0607877e-08,0.9452513,662.35657,42.052467,-0.8344518,0.14999999,-0.30612245,-1.3304873,17.413364,0.24895251,,4.794935,17.413364,61.23899793624878
,156,3120,2.2727647,-0.54046893,4.2467947,-0.9502165,19.201565,17.216595,13.113206,4.9961137e-08,1.0920854,662.5,41.980667,-0.8328833,0.14999999,-0.5102041,-0.528759,17.413364,0.0029856162,,4.000556,17.413364,61.832292795181274
,157,3140,1.2453014e-11,0.64982057,4.2196274,-0.95658714,19.201565,17.378416,13.140373,4.932671e-08,1.1307838,662.48145,41.94407,-0.829506,0.14999999,0.5510204,-0.38718346,17.413364,0.05007111,,8.835466,17.413364,62.43033289909363
,158,3160,4.7025878e-26,-0.97692865,4.2695036,-0.96261746,19.201565,5.260061,13.090497,4.87043e-08,1.0126635,674.58154,41.837162,-0.8310794,0.14999999,-1.0,-1.189562,17.413364,3.844324e-11,,6.3393173,17.413364,63.08534908294678
,159,3180,1.9568981e-10,0.2450229,4.2434883,-0.96892667,19.201565,17.226967,13.116512,4.8093597e-08,0.98089886,674.7146,41.781433,-0.8297374,0.14999999,0.06122449,-0.6175982,17.413364,6.9533844,,6.9533844,17.413364,63.679489850997925
,160,3200,6.0191583e-06,-0.5532255,4.2719784,-0.93239355,19.201565,8.558044,13.088022,4.74943e-08,1.0975573,683.5166,41.674732,-0.83151513,0.14999999,-0.5510204,-1.0831431,17.413364,0.0009686986,,3.9967968,17.413364,64.2796368598938
,161,3220,1.0601821,-0.96476907,4.2450075,-0.93861806,19.219162,17.43041,13.114993,4.690615e-08,0.86049694,683.4463,41.584946,-0.82820934,0.14999999,-0.79591835,-0.3891439,17.43041,2.6728338e-07,,4.6727757,17.43041,64.94250750541687
,162,3240,4.736305,-1.0893903,4.219571,-0.94481003,19.219162,17.235744,13.1404295,4.6328847e-08,1.0281171,683.57056,41.641144,-0.8277156,0.14999999,-1.0,-0.60465854,17.43041,3.7764743e-11,,6.2340584,17.43041,65.53940653800964
,163,3260,3.2423904e-05,-0.5080156,4.194705,-0.95096385,19.219162,17.193546,13.165296,4.5762143e-08,0.9644327,683.73706,41.39157,-0.8282763,0.14999999,-0.3469388,-0.93485457,17.43041,0.11973313,,4.5967455,17.43041,66.14418721199036
,164,3280,4.4404397e-22,0.7402499,4.168949,-0.9563458,19.219162,17.389198,13.1910515,4.5205766e-08,0.87667775,683.7075,41.354755,-0.82586557,0.14999999,1.0,-0.39150527,17.43041,4.7046854e-08,,19.098309,17.43041,66.74947142601013
,165,3300,7.694809e-16,-0.7396341,4.2239523,-0.9624249,19.219162,4.1155777,13.136048,4.4659473e-08,1.1010956,696.95215,41.358402,-0.8294907,0.14999999,-0.5510204,-1.2738683,17.43041,0.000998231,,3.9572437,17.43041,67.3552393913269
,166,3320,0.9885989,-0.71112955,4.1985064,-0.9684611,19.219162,17.359919,13.161494,4.4123027e-08,1.0367913,696.9519,41.39868,-0.8270433,0.14999999,-1.0,-0.5168055,17.43041,3.8668565e-11,,6.1512294,17.43041,67.96415400505066
,167,3340,4.3629236,-0.85813427,4.1733017,-0.97446716,19.219162,17.370892,13.186699,4.3596195e-08,0.96212584,696.9414,41.40143,-0.824908,0.14999999,-0.71428573,-0.49518228,17.43041,5.7342113e-06,,4.396359,17.43041,68.57256007194519
,168,3360,2.2139431e-11,0.43262357,4.148741,-0.9804373,19.219162,17.313095,13.21126,4.3078728e-08,0.89681834,696.9883,41.33784,-0.82343537,0.14999999,0.2244898,-0.53427184,17.43041,4.4594736,,8.177458,17.43041,69.18640208244324
,169,3380,2.3812413,0.63736236,4.1831217,-0.9601737,19.219162,7.4005976,13.176879,4.257043e-08,1.2985355,706.9475,41.36307,-0.82621413,0.14999999,0.67346936,-1.1784782,17.43041,0.0027752991,,9.378853,17.43041,69.85971593856812
,170,3400,1.3191542e-19,-0.9687142,4.2288322,-0.966057,19.219162,5.4060626,13.131168,4.2071083e-08,0.89598763,718.9016,41.0784,-0.8268048,0.14999999,-0.79591835,-1.2006649,17.43041,2.7471896e-07,,4.5435596,17.43041,70.46942114830017
,171,3420,4.668492,-0.9050766,4.204879,-0.97192216,19.219162,17.22713,13.155122,4.158046e-08,1.0383587,719.0342,40.991623,-0.82602,0.14999999,-1.0,-0.5844058,17.43041,3.8802586e-11,,6.0938754,17.43041,71.08365654945374
,172,3440,1.1063443e-05,-0.03657578,4.1809177,-0.97775304,19.219162,17.276657,13.179083,4.109837e-08,0.92661446,719.1179,40.976852,-0.82408744,0.14999999,-0.14285715,-0.5205887,17.43041,2.3436694,,5.827834,17.43041,71.765141248703
,173,3460,0.021072172,0.23537809,4.1777954,-0.9700162,19.219162,13.718953,13.182205,4.062462e-08,1.0528241,722.75854,40.80646,-0.82471234,0.14999999,0.46938777,-0.850887,17.43041,0.24165367,,8.69029,17.43041,72.38414597511292
,174,3480,2.8522491,0.08012542,4.204129,-0.974384,19.219162,8.600229,13.155871,4.015901e-08,0.9899413,731.51855,40.7028,-0.82605743,0.14999999,0.020408163,-1.0968614,17.43041,6.511077,,6.713857,17.43041,73.00567197799683
,175,3500,8.537658e-05,-0.37625167,4.2276134,-0.94337785,19.219162,9.046201,13.132387,3.970136e-08,1.0448937,739.8323,40.703186,-0.82684743,0.14999999,-0.63265306,-0.94345105,17.43041,8.556136e-05,,4.1384306,17.43041,73.69302535057068
,176,3520,4.465148,-0.20803288,4.204047,-0.9490754,19.219162,17.279991,13.155953,3.925149e-08,0.98375374,739.91235,40.64164,-0.8248916,0.14999999,-0.3877551,-0.52106154,17.43041,0.053078063,,4.481453,17.43041,74.31753921508789
,177,3540,5.2095146,-0.38962823,4.183017,-0.9544396,19.219162,16.878304,13.176984,3.880923e-08,0.9356805,740.39404,40.580715,-0.82422763,0.14999999,-0.18367347,-0.6854914,17.43041,1.4725664,,5.4508543,17.43041,74.94078588485718
,178,3560,0.0010945955,-0.94968796,4.160368,-0.95178825,19.219162,17.20881,13.199633,3.837439e-08,1.0279341,740.5454,40.484505,-0.8227128,0.14999999,-1.0,-0.48341995,17.43041,3.802915e-11,,6.1246796,17.43041,75.60758304595947
,179,3580,0.011099831,-0.4033498,4.137823,-0.9573905,19.219162,17.234995,13.2221775,3.7946826e-08,1.0283426,740.6704,40.406578,-0.8211258,0.14999999,-0.42857143,-0.5557138,17.43041,0.022074476,,4.2171626,17.43041,76.23744249343872
,180,3600,0.0006601205,0.40322995,4.11557,-0.96283823,19.219162,17.227863,13.244431,3.7526366e-08,0.92133164,740.8025,40.315296,-0.81898534,0.14999999,0.2244898,-0.45834363,17.43041,4.381678,,8.080789,17.43041,76.86743378639221
,181,3620,1.2277339e-14,-0.90629435,4.146619,-0.9443273,19.219162,7.6242876,13.213382,3.7112855e-08,0.8992023,750.5381,40.32105,-0.8213516,0.14999999,-0.8367347,-1.1577426,17.43041,5.2874817e-08,,4.528394,17.43041,77.50024366378784
,182,3640,4.902258e-28,1.1127951,4.124302,-0.94983697,19.219162,17.275171,13.235699,3.6706137e-08,1.1539747,750.6228,40.266018,-0.8203207,0.14999999,0.79591835,-0.52864724,17.43041,7.790696e-05,,10.381686,17.43041,78.13242197036743
,183,3660,2.6877205e-22,-0.60117894,4.1966276,-0.955316,19.219162,,13.163373,3.6306073e-08,1.0315017,767.9829,40.12832,-0.82685554,0.14999999,-0.42857143,-2.1494398,17.43041,0.022028731,,4.214601,17.43041,78.83093786239624
,184,3680,0.117122,-0.9089757,4.173476,-0.96064526,19.219162,17.423328,13.186524,3.591252e-08,1.0315586,767.9197,40.119812,-0.82446074,0.14999999,-1.0,-0.41190737,17.43041,3.8367497e-11,,6.0950217,17.43041,79.46285128593445
,185,3700,3.384987,-0.7155162,4.15137,-0.9660653,19.219162,17.27598,13.208631,3.5525325e-08,0.9108608,768.0034,40.127407,-0.8227286,0.14999999,-0.79591835,-0.52521247,17.43041,2.7472132e-07,,4.476888,17.43041,80.10243391990662
,186,3720,3.053844,-0.6187493,4.129053,-0.97145617,19.219162,17.359837,13.2309475,3.514436e-08,1.0675933,768.0039,40.043137,-0.8213765,0.14999999,-0.59183675,-0.47814426,17.43041,0.0003089513,,4.010752,17.43041,80.73998141288757
,187,3740,3.9711382,-0.5694846,4.1067944,-0.9768164,19.219162,17.39315,13.253206,3.476949e-08,1.0437927,767.97046,39.81939,-0.81882226,0.14999999,-0.63265306,-0.4051672,17.43041,8.84708e-05,,4.0346518,17.43041,81.37923288345337
,188,3760,9.403464e-10,0.4435077,4.0848303,-0.9821493,19.219162,17.382568,13.27517,3.440058e-08,0.9966179,767.94824,39.770996,-0.8162483,0.14999999,0.42857143,-0.3729572,17.43041,0.4776554,,8.839678,17.43041,82.08096146583557
,189,3780,0.00042026473,-0.4400314,4.116371,-0.98491687,19.219162,7.313776,13.243629,3.4037512e-08,0.9034493,777.99414,39.670525,-0.81816936,0.14999999,-0.2244898,-1.1632081,17.43041,0.9066888,,5.3266273,17.43041,82.72571659088135
,190,3800,3.6535337,-0.4331448,4.094653,-0.98540807,19.219162,17.370108,13.2653475,3.3680166e-08,1.0928383,777.98413,39.848972,-0.81664824,0.14999999,-0.5102041,-0.42694014,17.43041,0.0030925567,,3.9190018,17.43041,83.36907935142517
,191,3820,3.9282382,-0.3974886,4.0733595,-0.9906412,19.219162,17.332554,13.286641,3.3328423e-08,1.0742961,778.0115,39.602016,-0.81411314,0.14999999,-0.46938777,-0.41919962,17.43041,0.008740553,,3.9542325,17.43041,84.08049297332764
,192,3840,0.05677004,-0.90741277,4.0526266,-0.99581736,19.219162,17.267542,13.307374,3.2982157e-08,0.9107713,778.10425,39.498463,-0.8118105,0.14999999,-0.8367347,-0.44056448,17.43041,5.5668693e-08,,4.4445643,17.43041,84.72896599769592
,193,3860,3.6972208,-1.507921,4.0320187,-1.0010122,19.219162,17.284689,13.327982,3.2641257e-08,1.0193539,778.1797,39.47513,-0.8107815,0.14999999,-1.0,-0.5198977,17.43041,3.994797e-11,,6.150586,17.43041,85.3736035823822
,194,3880,,1.0814494,4.0121584,-1.0061802,19.219162,17.1807,13.347842,3.2305614e-08,0.8851948,778.35864,39.436558,-0.84049344,0.14999999,1.0,-6.5846596,17.43041,4.9450755e-08,,20.119974,17.43041,86.02310466766357
,195,3900,2.5369443e-10,-0.11721363,4.0806084,-1.0113215,19.219162,,13.279392,3.1975123e-08,0.9577144,795.71875,39.411957,-0.84687597,0.14999999,0.020408163,-1.9448987,17.43041,6.756077,,6.9627905,17.43041,86.6727728843689
,196,3920,1.8029135,-0.4517621,4.0671816,-0.98237675,19.219162,15.911102,13.292819,3.1649677e-08,0.9735081,797.1675,39.43187,-0.8468203,0.14999999,-0.3469388,-0.78397024,17.43041,0.123553984,,4.5612564,17.43041,87.32733416557312
