LQGsigma_higher,ReturnMax,IWLastEpisode,IWMax,DenMISELogLast,ReturnStepMax,TimestepsSoFar,IWMin,DenMISELogFirst,TimeElapsed,Regret,Iteration,IWMean,delta,ReturnAbsMax,Bound,IWFirstEpisode,LQGmu1_higher,LQGmu1_actor,ReturnMin,Regret/t,ReturnLastEpisode,DenMISEMeanLog,ReturnMean
0.14999999,17.431244,0.014753151,8.473443,-0.49408576,19.219599,9820,,-0.9444041,332.3646402359009,1515.7607,491,1.0580764,5.043342e-09,17.431244,31.143581,4.7484813,0.14285715,0.21997729,,3.0870886,17.285355,-0.76538146,14.272912
0.14999999,17.431244,0.00078237883,4.1898756,-1.2156583,19.219599,9840,,-0.9368141,333.4344642162323,1524.456,492,0.9571796,5.0228626e-09,17.431244,31.141052,0.086103074,-0.42857143,-0.33457524,,3.0984879,8.664079,-0.7661896,14.261513
0.14999999,17.431244,4.353115,4.553888,-0.51070046,19.219599,9860,,-0.93866956,334.47924613952637,1524.6143,493,0.9566169,5.002507e-09,17.431244,31.132267,0.6900611,-0.30612245,-0.2568104,,3.0925236,17.202452,-0.7657617,14.267477
0.14999999,17.431244,9.415124e-11,15.087308,-0.5632116,19.219599,9880,,-0.9392972,335.5161943435669,1524.9473,494,1.0139964,4.982274e-09,17.431244,31.13312,8.776486e-06,0.79591835,0.60076827,,3.0869389,17.026278,-0.76544374,14.273062
0.14999999,17.431244,2.3533547e-24,5.674897,-1.5591573,19.219599,9900,,-0.9413194,336.58512687683105,1536.4893,495,1.0299855,4.9621645e-09,17.431244,31.098206,7.8713025e-10,-1.0,-0.7137605,,3.1040192,5.8185787,-0.76703995,14.255981
0.14999999,17.431244,3.487612,3.6499147,-0.30711082,19.219599,9920,,-0.94333756,337.63675594329834,1536.4648,496,1.0157752,4.942175e-09,17.431244,31.14851,0.00018344201,-0.67346936,-0.78820515,,3.0977106,17.384481,-0.7660581,14.26229
0.14999999,17.431244,3.4713094,3.5735784,-0.29070193,19.219599,9940,,-0.9453513,338.5847125053406,1536.4756,497,1.0154259,4.922307e-09,17.431244,31.08968,1.3051746e-05,-0.75510204,-0.72519,,3.0915012,17.348906,-0.76507324,14.268499
0.14999999,17.431244,0.032494657,4.71329,-0.29498821,19.219599,9960,,-0.94736135,339.45086216926575,1536.459,498,0.96904135,4.902559e-09,17.431244,31.071133,1.2005229,-0.26530612,-0.18850228,,3.0852594,17.376774,-0.76410145,14.274741
0.14999999,17.431244,0.010742044,3.5868783,-0.6315233,19.219599,9980,,-0.94695956,340.07394909858704,1537.1445,499,1.0171405,4.882929e-09,17.431244,31.055021,5.0909315e-05,-0.71428573,-0.8662669,,3.080449,16.674786,-0.7639024,14.2795515
0.14999999,17.431244,3.179213,3.529497,-0.2884283,19.219599,10000,,-0.9489615,340.9225239753723,1537.1953,500,1.019379,4.863417e-09,17.431244,31.023817,3.123562e-06,-0.79591835,-1.0402017,,3.0743914,17.308657,-0.76292026,14.285609
0.14999999,17.431244,4.545653,5.67758,-0.5719048,19.219599,10020,,-0.95095944,341.9035520553589,1537.3652,501,1.0307727,4.844021e-09,17.431244,31.03669,7.9475615e-10,-1.0,-1.1792976,,3.068593,17.190063,-0.76250356,14.291408
0.14999999,17.431244,5.2803216,5.625164,-1.4001971,19.219599,10040,,-0.95295346,342.9960401058197,1537.5342,502,1.0335578,4.8247415e-09,17.431244,31.020527,7.963418e-10,-1.0,-1.0073584,,3.0628166,17.191862,-0.7637183,14.297184
0.14999999,17.431244,1.1868646e-06,5.158282,-0.45444494,19.219599,10060,,-0.95494354,344.06275606155396,1537.6904,503,0.99683416,4.8055764e-09,17.431244,31.021854,2.8814406,-0.18367347,-0.016249582,,3.0570393,17.203266,-0.76304245,14.302961
0.14999999,17.431244,5.7061186,7.6512113,-0.8967404,19.219599,10080,,-0.9512175,345.0385296344757,1543.5088,504,1.0472834,4.786526e-09,17.431244,31.002014,6.562549,0.06122449,0.03022894,,3.0625172,11.54171,-0.7633195,14.297483
0.14999999,17.431244,3.9918663e-10,5.596075,-0.9662693,19.219599,10100,,-0.94026273,346.1735346317291,1551.7661,505,1.0341613,4.7675877e-09,17.431244,30.970606,7.862989e-10,-1.0,-1.0744514,,3.0728035,9.103034,-0.76363635,14.287197
0.14999999,17.431244,1.2395468e-20,10.918617,-0.6970536,19.219599,10120,,-0.94224095,347.3751208782196,1551.9272,506,1.0051649,4.7487627e-09,17.431244,30.945606,0.30987132,0.3877551,0.4133038,,3.06705,17.19818,-0.76344293,14.292951
0.14999999,17.431244,5.739026e-19,5.556663,-1.4072855,19.219599,10140,,-0.9436031,348.4953649044037,1561.7383,507,1.0358399,4.7300484e-09,17.431244,30.938656,7.8893087e-10,-1.0,-1.128535,,3.0803509,7.549396,-0.76471525,14.27965
0.14999999,17.431244,4.98995,5.5072618,-0.9963834,19.219599,10160,,-0.94557357,349.58740639686584,1561.9033,508,1.0380516,4.711445e-09,17.431244,30.915377,7.9048684e-10,-1.0,-1.2004036,,3.0746136,17.194727,-0.7651063,14.285387
0.14999999,17.431244,5.1969175,5.4589243,-1.5623642,19.219599,10180,,-0.9475401,350.6958866119385,1562.0684,509,1.0406802,4.69295e-09,17.431244,30.90014,7.920428e-10,-1.0,-0.9417464,,3.0688963,17.194963,-0.76660335,14.291104
0.14999999,17.431244,5.7162725e-07,5.827061,-0.31605303,19.219599,10200,,-0.9495028,351.7820348739624,1562.1797,510,1.0188682,4.6745643e-09,17.431244,30.884161,5.0765276,-0.10204082,0.16099054,,3.063097,17.249458,-0.76564574,14.296904
0.14999999,17.431244,7.780399,9.263362,-1.1630296,19.219599,10220,,-0.94155693,352.88659405708313,1570.6699,511,1.0764112,4.656287e-09,17.431244,30.861248,2.5652702,0.2244898,0.27601132,,3.073719,8.868679,-0.76639265,14.286282
0.14999999,17.431244,1.0342475,12.936708,-1.2720641,19.219599,10240,,-0.93850446,354.31686186790466,1579.6191,512,0.98063374,4.6381157e-09,17.431244,30.850609,0.004151683,0.59183675,0.32669106,,3.0851936,8.41104,-0.7672426,14.274807
0.14999999,17.431244,1.02595e-16,5.443443,-1.3196131,19.219599,10260,,-0.94044757,355.4955418109894,1588.8467,513,1.0397525,4.620051e-09,17.431244,30.828913,7.864444e-10,-1.0,-0.91315854,,3.097166,8.13294,-0.7683717,14.262835
0.14999999,17.431244,0.019308459,4.2561326,-0.29293275,19.219599,10280,,-0.942395,356.6284260749817,1588.9336,514,0.9460917,4.6020916e-09,17.431244,30.804688,0.08658495,-0.42857143,-0.22529492,,3.0913115,17.272923,-0.7673747,14.268689
0.14999999,17.431244,4.6882744,4.7315736,-0.60245854,19.219599,10300,,-0.9441702,357.730167388916,1589.4746,515,0.9656716,4.584237e-09,17.431244,30.794865,1.196698,-0.26530612,-0.20741822,,3.086358,16.818527,-0.76716244,14.273643
0.14999999,17.431244,4.8466353,5.115817,-0.61263245,19.219599,10320,,-0.943789,358.8360228538513,1589.9385,516,0.9982281,4.566485e-09,17.431244,30.758263,2.849478,-0.18367347,-0.115673095,,3.081275,16.896538,-0.7669338,14.278726
0.14999999,17.431244,1.5492857e-07,5.4282875,-0.72005224,19.219599,10340,,-0.9402181,359.9803729057312,1591.625,517,1.0379868,4.5488373e-09,17.431244,30.744099,7.8626444e-10,-1.0,-1.1624403,,3.078579,15.673324,-0.76685166,14.281422
0.14999999,17.431244,3.19625e-14,7.572092,-1.2221706,19.219599,10360,,-0.9421505,361.04968643188477,1591.7842,518,1.055887,4.531291e-09,17.431244,30.742512,6.503316,0.06122449,0.028789695,,3.0729418,17.200773,-0.7676625,14.287059
0.14999999,17.431244,4.215994e-10,5.392667,-0.95503765,19.219599,10380,,-0.9316026,362.0689640045166,1600.0469,519,1.0402879,4.5138466e-09,17.431244,30.72701,7.7951945e-10,-1.0,-1.215508,,3.082943,9.097107,-0.76792425,14.277058
0.14999999,17.431244,5.1356735,5.3474917,-1.6901118,19.219599,10400,,-0.9335275,362.7036542892456,1600.209,520,1.0427932,4.4965027e-09,17.431244,30.712917,7.8102114e-10,-1.0,-0.8687076,,3.0773249,17.197765,-0.76962537,14.282676
0.14999999,17.431244,6.9688485e-34,28.969522,-0.27689826,19.219599,10420,,-0.93544877,363.790892124176,1600.2603,521,0.8036345,4.4792583e-09,17.431244,30.702768,2.9005893e-09,1.0,0.9396736,,3.071516,17.309406,-0.7686027,14.288485
0.14999999,17.431244,8.596883e-11,5.402757,-1.8864048,19.219599,10440,,-0.9373663,364.91872239112854,1616.5542,522,1.014376,4.462113e-09,17.431244,30.685959,3.9103372,-0.14285715,0.0042150617,,3.0968475,1.0653675,-0.77114326,14.263153
0.14999999,17.431244,0.87488973,10.008579,-0.91367394,19.219599,10460,,-0.931817,366.0495300292969,1623.793,523,1.068627,4.445065e-09,17.431244,30.692844,1.0235093,0.30612245,0.33577284,,3.1047668,10.121611,-0.7713937,14.255234
0.14999999,17.431244,1.481476e-09,3.7273664,-1.3264776,19.219599,10480,,-0.9317722,367.12961411476135,1633.0752,524,0.9985038,4.4281157e-09,17.431244,30.659676,0.0001813327,-0.67346936,-0.8368511,,3.1165552,8.078163,-0.7723341,14.243445
0.14999999,17.431244,1.9539979,5.3439407,-0.28319734,19.219599,10500,,-0.9336784,368.15435695648193,1633.1035,525,1.0422324,4.4112625e-09,17.431244,30.652245,7.811388e-10,-1.0,-1.1181899,,3.110674,17.33082,-0.7714083,14.249327
0.14999999,17.431244,4.7900333,5.3001676,-0.89877504,19.219599,10520,,-0.9355813,369.1356463432312,1633.2632,526,1.0440809,4.394505e-09,17.431244,30.628384,7.8262713e-10,-1.0,-1.2489161,,3.1050634,17.200912,-0.77157533,14.254937
0.14999999,17.431244,5.1160355,5.257272,-2.0310707,19.219599,10540,,-0.9374807,369.81113362312317,1633.4336,527,1.0465611,4.377844e-09,17.431244,30.616032,7.8411533e-10,-1.0,-1.1900853,,3.099494,17.190338,-0.7738866,14.260507
0.14999999,17.431244,4.958952,5.21522,-1.4259557,19.219599,10560,,-0.9393764,371.0542106628418,1633.5928,528,1.0487435,4.3612767e-09,17.431244,30.599379,7.8560336e-10,-1.0,-1.202549,,3.0939264,17.200205,-0.77503854,14.266074
0.14999999,17.431244,4.95114,5.173993,-1.5331274,19.219599,10580,,-0.94126856,372.1643340587616,1633.7563,529,1.0509164,4.344803e-09,17.431244,30.583235,7.8709117e-10,-1.0,-1.3606192,,3.0883865,17.196537,-0.7763844,14.271614
0.14999999,17.431244,4.2558363e-16,6.645912,-3.543546,19.219599,10600,,-0.94315714,373.15282130241394,1633.9233,530,1.0432838,4.3284234e-09,17.431244,30.579374,6.645147,-0.020408163,0.00768004,,3.0828733,17.19339,-0.78151447,14.277127
0.14999999,17.431244,1.0588884e-09,5.1432505,-0.9206435,19.219599,10620,,-0.9325821,374.0063533782959,1641.6621,531,1.0533997,4.312136e-09,17.431244,30.574314,7.8028406e-10,-1.0,-1.2067369,,3.0916424,9.620333,-0.7817016,14.268358
0.14999999,17.431244,4.896589,5.103503,-1.5601386,19.219599,10640,,-0.93446356,375.0968382358551,1641.8252,532,1.0554559,4.2959396e-09,17.431244,30.557552,7.817529e-10,-1.0,-0.88339615,,3.0861368,17.197725,-0.7830695,14.273864
0.14999999,17.431244,0.005784441,4.5330186,-0.26449162,19.219599,10660,,-0.93634146,376.2138874530792,1641.8838,533,0.9346553,4.2798356e-09,17.431244,30.515003,0.37069094,-0.3469388,-0.34305304,,3.0804586,17.300314,-0.78199744,14.279542
0.14999999,17.431244,3.1548991,4.2021217,-0.5254521,19.219599,10680,,-0.9375207,377.3996624946594,1642.1138,534,0.9461455,4.2638213e-09,17.431244,30.4873,0.03715276,-0.46938777,-0.028847158,,3.07512,17.130583,-0.78164274,14.284881
0.14999999,17.431244,6.305634,6.6205482,-0.8648447,19.219599,10700,,-0.939322,378.41875076293945,1646.9717,535,1.0564711,4.247897e-09,17.431244,30.56243,6.61971,-0.020408163,0.13492261,,3.0784512,12.502506,-0.7819018,14.281549
0.14999999,17.431244,7.71906,8.813659,-1.1183255,19.219599,10720,,-0.9288921,379.33805775642395,1655.3916,536,1.1003553,4.232061e-09,17.431244,30.534672,3.5711143,0.18367347,0.0105633885,,3.088418,8.938911,-0.78243095,14.271583
0.14999999,17.431244,9.273104e-10,5.10252,-0.9172735,19.219599,10740,,-0.92411554,380.6233973503113,1663.5674,537,1.0528866,4.216314e-09,17.431244,30.46713,7.7370554e-10,-1.0,-1.1523778,,3.0978909,9.185363,-0.7825051,14.26211
0.14999999,17.431244,1.1558253e-09,5.3879123,-1.0907476,19.219599,10760,,-0.92597604,382.0499927997589,1663.7329,538,1.0207626,4.2006545e-09,17.431244,30.448647,3.8660505,-0.14285715,0.05562599,,3.0924397,17.194738,-0.7829846,14.267561
0.14999999,17.431244,1.2571774e-10,5.073317,-0.9880923,19.219599,10780,,-0.9206728,383.1993098258972,1672.0156,539,1.0546285,4.185082e-09,17.431244,30.4474,7.710464e-10,-1.0,-1.0172253,,3.1020708,9.076481,-0.7833318,14.25793
0.14999999,17.431244,1.8938353e-21,11.854935,-0.41765723,19.219599,10800,,-0.9225263,384.3467435836792,1672.1777,540,0.97539276,4.1695962e-09,17.431244,30.429605,0.06769481,0.46938777,0.5308419,,3.0966253,17.19838,-0.78255826,14.263375
0.14999999,17.431244,2.5624828,15.617903,-1.5242515,19.219599,10820,,-0.92425114,385.9013657569885,1682.999,541,0.99315774,4.1541957e-09,17.431244,30.417618,8.64543e-06,0.79591835,0.98031384,,3.1109028,6.539025,-0.78398603,14.249098
0.14999999,17.431244,2.7659174e-37,5.0539837,-1.9911675,19.219599,10840,,-0.9260978,387.2775151729584,1700.0034,542,1.0550458,4.138881e-09,17.431244,30.406712,7.752403e-10,-1.0,-1.105854,,3.1365385,0.3549429,-0.78624356,14.223462
0.14999999,17.431244,4.5203943,5.016531,-0.77941954,19.219599,10860,,-0.92794114,387.8047661781311,1700.1685,543,1.0564071,4.1236503e-09,17.431244,30.3805,7.7667e-10,-1.0,-0.87700176,,3.1310654,17.195225,-0.7861343,14.228935
0.14999999,17.431244,1.1093293e-08,7.4702764,-0.26641622,19.219599,10880,,-0.9297811,388.4260883331299,1700.2256,544,1.0855567,4.1085038e-09,17.431244,30.371246,6.4233694,0.06122449,-0.03892106,,3.1254158,17.301977,-0.78507984,14.234585
0.14999999,17.431244,0.0024235174,3.8806913,-0.83301,19.219599,10900,,-0.91987914,388.9676537513733,1705.3936,545,0.9799077,4.0934407e-09,17.431244,30.330173,0.00060176547,-0.63265306,-0.5869136,,3.1291628,12.192351,-0.78501874,14.230838
0.14999999,17.431244,0.021195099,5.7087827,-0.39231393,19.219599,10920,,-0.9217112,389.50151085853577,1705.3545,546,1.0401636,4.07846e-09,17.431244,30.322392,4.937385,-0.10204082,-0.20659482,,3.1233597,17.39988,-0.7843391,14.236641
0.14999999,17.431244,3.9575386,4.6440196,-0.6175685,19.219599,10940,,-0.9145388,390.0351369380951,1705.8823,547,0.94389075,4.0635615e-09,17.431244,30.33094,0.6736087,-0.30612245,-0.25733232,,3.1186152,16.83118,-0.78396636,14.241385
0.14999999,17.431244,4.7205596,4.724379,-0.5751587,19.219599,10960,,-0.9151346,390.5660240650177,1706.2051,548,0.96448576,4.048745e-09,17.431244,30.301113,1.1624508,-0.26530612,-0.14054906,,3.113513,17.037783,-0.78369105,14.246488
0.14999999,17.431244,3.8821173e-07,5.025531,-0.6746823,19.219599,10980,,-0.91483873,391.10071063041687,1707.2783,549,1.0531319,4.0340087e-09,17.431244,30.281185,7.6656076e-10,-1.0,-1.1253709,,3.1097965,16.287035,-0.783561,14.250204
0.14999999,17.431244,3.1334446e-09,5.316693,-0.8925359,19.219599,11000,,-0.9166586,391.6368029117584,1707.4404,550,1.0283026,4.019353e-09,17.431244,30.277641,3.8301961,-0.14285715,-0.16292216,,3.1044378,17.1974,-0.7836671,14.255563
0.14999999,17.431244,8.742773e-07,4.998086,-0.6430479,19.219599,11020,,-0.91153526,392.1729242801666,1708.0435,551,1.0546114,4.004777e-09,17.431244,30.259342,7.640326e-10,-1.0,-0.9926489,,3.0998974,16.75733,-0.7833655,14.260103
0.14999999,17.431244,1.8301598e-06,5.0215473,-0.35385144,19.219599,11040,,-0.9133485,392.7094099521637,1708.1963,552,1.0110565,3.9902797e-09,17.431244,30.23809,2.7640452,-0.18367347,-0.3987691,,3.0945578,17.20769,-0.78249294,14.265443
0.14999999,17.431244,3.3284652,4.155958,-0.5002799,19.219599,11060,,-0.91016364,393.271452665329,1708.2041,553,0.95325434,3.9758614e-09,17.431244,30.294397,0.014475038,-0.5102041,-0.8179827,,3.0889769,17.350952,-0.78196716,14.271024
0.14999999,17.431244,1.7106825,4.9801245,-0.29494002,19.219599,11080,,-0.91194415,393.81306648254395,1708.2354,554,1.057423,3.961521e-09,17.431244,30.262537,7.6434453e-10,-1.0,-1.094538,,3.083457,17.329227,-0.7811753,14.276544
0.14999999,17.431244,4.4232874,4.944664,-0.7073112,19.219599,11100,,-0.91374755,394.35745453834534,1708.3931,555,1.0586205,3.947258e-09,17.431244,30.235897,7.6572493e-10,-1.0,-0.9118568,,3.078185,17.202976,-0.7809433,14.281816
0.14999999,17.431244,1.4600103,3.7696495,-0.26769137,19.219599,11120,,-0.9155477,394.9256491661072,1708.4795,556,0.9821793,3.933072e-09,17.431244,30.237053,4.9335e-05,-0.71428573,-0.631341,,3.0728054,17.273115,-0.7799192,14.287195
0.14999999,17.431244,3.728586,3.8164103,-0.37728757,19.219599,11140,,-0.91734457,395.530216217041,1708.419,557,0.98251987,3.9189625e-09,17.431244,30.200031,0.00017873535,-0.67346936,-0.7683541,,3.0671787,17.421015,-0.7792308,14.292822
0.14999999,17.431244,3.6185389,3.665619,-0.31179154,19.219599,11160,,-0.919138,396.0745680332184,1708.4263,558,0.9871956,3.9049284e-09,17.431244,30.18055,1.27140565e-05,-0.75510204,-0.766502,,3.061697,17.351753,-0.7784271,14.298304
0.14999999,17.431244,3.6085868,3.6482222,-0.3080227,19.219599,11180,,-0.9209285,396.65160608291626,1708.4219,559,0.9891519,3.8909698e-09,17.431244,30.154161,1.2736848e-05,-0.75510204,-0.6642279,,3.0562115,17.36487,-0.77761096,14.303789
0.14999999,17.431244,2.2420962e-15,13.370215,-0.35042214,19.219599,11200,,-0.9227158,397.65937304496765,1708.3887,560,0.9595688,3.877086e-09,17.431244,30.126345,0.0040866467,0.59183675,0.55145174,,3.0506935,17.393343,-0.7768699,14.309307
0.14999999,17.431244,3.6928322e-13,3.851147,-1.55248,19.219599,11220,,-0.9244926,398.23503828048706,1719.4121,561,0.9823375,3.8632764e-09,17.431244,30.121473,0.0006045484,-0.63265306,-0.64484274,,3.0649061,6.335937,-0.77833676,14.2950945
0.14999999,17.431244,1.2206203e-09,10.598629,-0.35637277,19.219599,11240,,-0.92627245,398.7846043109894,1719.3662,562,1.0378503,3.8495402e-09,17.431244,30.108337,0.5781538,0.3469388,0.23928408,,3.059371,17.406399,-0.77762014,14.30063
0.14999999,17.431244,2.6574338e-09,3.632573,-1.2493336,19.219599,11260,,-0.92702204,399.33378529548645,1728.1431,563,0.9914798,3.8358774e-09,17.431244,30.108112,1.2814691e-05,-0.75510204,-0.62477106,,3.0695257,8.583349,-0.7784013,14.290475
0.14999999,17.431244,3.3954217,4.0255303,-0.36511675,19.219599,11280,,-0.92879665,399.9072051048279,1728.1318,564,0.9665286,3.8222874e-09,17.431244,30.126348,0.005483586,-0.5510204,-0.61148494,,3.064064,17.37048,-0.7776862,14.295937
0.14999999,17.431244,3.8040607,3.8113155,-0.36784515,19.219599,11300,,-0.9305584,400.4747142791748,1728.0986,565,0.98915553,3.808769e-09,17.431244,30.10699,0.00060822634,-0.63265306,-0.42176744,,3.0585814,17.39407,-0.7770228,14.301419
0.14999999,17.431244,3.8344119,4.5450363,-0.4902642,19.219599,11320,,-0.93232566,401.08398938179016,1728.1152,566,0.9327395,3.7953223e-09,17.431244,30.137056,0.3692053,-0.3469388,-0.3026092,,3.0532064,17.343609,-0.776538,14.306794
0.14999999,17.431244,4.6056294,4.6129727,-0.54937214,19.219599,11340,,-0.9334388,401.78662633895874,1728.2808,567,0.9484336,3.7819463e-09,17.431244,30.10979,0.686461,-0.30612245,-0.52587676,,3.0481148,17.193895,-0.7762589,14.311886
0.14999999,17.431244,4.005202,4.0888944,-0.41487104,19.219599,11360,,-0.93399096,402.76797699928284,1728.2637,568,0.95794636,3.7686414e-09,17.431244,30.105328,0.0148240775,-0.5102041,-0.33753103,,3.042718,17.377611,-0.77571666,14.317283
0.14999999,17.431244,4.4789357,4.4794574,-0.52317077,19.219599,11380,,-0.93572384,404.00001096725464,1728.3955,569,0.9381758,3.7554067e-09,17.431244,30.054867,0.37046206,-0.3469388,-0.12967478,,3.0376015,17.227724,-0.77534944,14.322399
0.14999999,17.431244,4.0875287,6.6069117,-0.69507444,19.219599,11400,,-0.9368289,405.4403281211853,1729.7236,570,1.0631872,3.742241e-09,17.431244,30.087387,6.6032276,-0.020408163,0.12420463,,3.034603,16.031378,-0.77531993,14.3253975
0.14999999,17.431244,7.467614,8.924487,-1.1109838,19.219599,11420,,-0.92706376,406.41451716423035,1738.1201,571,1.0929353,3.729145e-09,17.431244,30.06197,3.564591,0.18367347,0.19966048,,3.043993,8.964197,-0.77580315,14.316008
0.14999999,17.431244,1.1387199e-13,5.0505867,-1.2000207,19.219599,11440,,-0.9225902,407.64048862457275,1746.7378,572,1.0495559,3.7161174e-09,17.431244,30.039013,7.725258e-10,-1.0,-1.3869829,,3.0537386,8.741702,-0.7763912,14.306262
0.14999999,17.431244,5.010413,5.0151362,-3.9612432,19.219599,11460,,-0.92433697,408.87426352500916,1746.8994,573,1.0517272,3.7031578e-09,17.431244,30.030245,7.7387674e-10,-1.0,-0.995296,,3.0486898,17.198036,-0.7818672,14.311311
0.14999999,17.431244,1.4446322e-38,30.162928,-0.3627052,19.219599,11480,,-0.92608064,410.1270534992218,1747.0586,574,0.82672733,3.6902659e-09,17.431244,30.02661,2.873541e-09,1.0,0.6631107,,3.0436554,17.201666,-0.781051,14.316345
0.14999999,17.431244,2.8458188e-26,4.988976,-1.6657315,19.219599,11500,,-0.9278213,411.4113824367523,1759.3164,575,1.0518255,3.677442e-09,17.431244,29.987457,7.7657814e-10,-1.0,-1.0364926,,3.059681,5.1011934,-0.7829114,14.30032
0.14999999,17.431244,4.0597268e-07,5.0788145,-0.46707118,19.219599,11520,,-0.9295589,412.632173538208,1759.4873,576,1.0044096,3.6646841e-09,17.431244,29.961893,2.8092167,-0.18367347,-0.31272995,,3.0546656,17.189617,-0.7822773,14.305335
0.14999999,17.431244,2.6341548,4.205338,-0.5357515,19.219599,11540,,-0.92642826,413.82450222969055,1759.7529,577,0.94243836,3.6519927e-09,17.431244,29.974129,0.036742922,-0.46938777,-0.59939504,,3.0498314,17.095285,-0.7818465,14.310169
0.14999999,17.438702,0.10939086,4.971865,-0.37530926,19.22778,11560,,-0.9280962,415.04473900794983,1759.6738,578,1.0524604,3.6393666e-09,17.438702,29.960443,7.767915e-10,-1.0,-1.1698228,,3.0444193,17.438702,-0.7812453,14.315581
0.14999999,17.438702,0.0052984282,3.9013257,-1.2052054,19.22778,11580,,-0.92982477,416.6325056552887,1759.8389,579,0.979068,3.6268062e-09,17.438702,29.946836,0.0018954236,-0.59183675,-0.84473175,,3.039445,17.195108,-0.78189105,14.320556
0.14999999,17.438702,2.0515478,4.94652,-0.2761516,19.22778,11600,,-0.9315471,417.6211667060852,1759.8877,580,1.0569319,3.614311e-09,17.438702,29.994097,7.794764e-10,-1.0,-1.2112489,,3.0342884,17.310728,-0.78105783,14.325712
0.14999999,17.438702,4.741191,4.913147,-1.5697979,19.22778,11620,,-0.9332698,419.0503885746002,1760.0527,581,1.0586343,3.6018801e-09,17.438702,29.979301,7.8082e-10,-1.0,-0.9252181,,3.0293512,17.194248,-0.78232145,14.330649
0.14999999,17.438702,3.0735765,4.880334,-0.26893437,19.22778,11640,,-0.93498945,420.28344678878784,1760.1436,582,1.0574785,3.5895131e-09,17.438702,29.916258,7.8216456e-10,-1.0,-0.63343394,,3.0243015,17.270329,-0.7813427,14.335699
0.14999999,17.438702,3.6835918,3.763524,-0.36132532,19.22778,11660,,-0.9367062,421.43822407722473,1760.1299,583,0.9889651,3.5772094e-09,17.438702,29.93269,0.00018222965,-0.67346936,-0.6983889,,3.0190916,17.372713,-0.78052765,14.340909
0.14999999,17.438702,3.6543856,3.745799,-0.33154616,19.22778,11680,,-0.9384197,422.1498098373413,1760.1094,584,0.9906429,3.5649694e-09,17.438702,29.905779,0.00018254205,-0.67346936,-0.7244855,,3.0138865,17.381283,-0.77978015,14.346114
0.14999999,17.438702,5.034565e-19,14.485618,-0.31743205,19.22778,11700,,-0.94013023,423.28861451148987,1760.1025,585,0.99096656,3.5527918e-09,17.438702,29.905071,0.0004418767,0.67346936,0.66717416,,3.0087223,17.366682,-0.7790082,14.351278
0.14999999,17.438702,0.031210387,8.566891,-1.66389,19.22778,11720,,-0.94183743,424.06783723831177,1772.4102,586,1.092458,3.5406764e-09,17.438702,29.886238,4.736309,0.14285715,0.082029685,,3.0245914,5.0519776,-0.78054726,14.335409
0.14999999,17.438702,5.7471098e-06,3.6851377,-1.0465232,19.22778,11740,,-0.9354925,424.7032594680786,1780.7275,587,0.9916795,3.5286232e-09,17.438702,29.886414,5.0328872e-05,-0.71428573,-0.76753294,,3.0336075,9.043389,-0.78085095,14.326393
0.14999999,17.438702,3.576803,3.6126547,-0.2997219,19.22778,11760,,-0.9371945,425.50750207901,1780.7295,588,0.9921413,3.516631e-09,17.438702,29.865501,1.29457185e-05,-0.75510204,-0.80295175,,3.028451,17.358643,-0.78004915,14.33155
0.14999999,17.438702,3.3479266,3.596701,-0.28103963,19.22778,11780,,-0.9388938,426.56058621406555,1780.7549,589,0.99356085,3.5047005e-09,17.438702,29.835342,1.2967737e-05,-0.75510204,-0.7141904,,3.0233536,17.333652,-0.7792174,14.336647
0.14999999,17.438702,0.017610207,4.9302726,-0.31157973,19.22778,11800,,-0.9405901,427.78022360801697,1780.7266,590,0.9800539,3.4928305e-09,17.438702,29.825699,1.909771,-0.2244898,0.07483591,,3.0181808,17.388275,-0.7784379,14.34182
0.14999999,17.438702,7.4951544,7.5749736,-1.0401924,19.22778,11820,,-0.9390519,429.0433461666107,1789.0332,591,1.0909753,3.4810204e-09,17.438702,29.841993,6.483196,0.06122449,-0.029470943,,3.0271282,9.053663,-0.77891815,14.332872
0.14999999,17.438702,5.182511e-05,3.593025,-0.8550849,19.22778,11840,,-0.9298324,430.27137780189514,1794.7188,592,0.9950346,3.46927e-09,17.438702,29.80935,1.2850756e-05,-0.75510204,-0.9167806,,3.03162,11.673666,-0.77889985,14.328381
0.14999999,17.438702,2.9689727,4.930728,-0.2639338,19.22778,11860,,-0.9315201,431.49286818504333,1794.8018,593,1.0526774,3.457579e-09,17.438702,29.790333,7.7945556e-10,-1.0,-1.1876737,,3.0266466,17.277403,-0.778042,14.333354
0.14999999,17.438702,4.682105,4.898314,-1.3482645,19.22778,11880,,-0.93320507,432.78491163253784,1794.9639,594,1.0543181,3.445947e-09,17.438702,29.77605,7.807694e-10,-1.0,-0.84290254,,3.021824,17.198666,-0.7789171,14.338177
0.14999999,17.438702,4.37245e-06,6.1483064,-0.25986886,19.22778,11900,,-0.9348871,434.0783519744873,1795.0029,595,1.0542934,3.4343737e-09,17.438702,29.756216,5.9586015,-0.06122449,-0.15514976,,3.0168123,17.319895,-0.7779573,14.343188
0.14999999,17.438702,0.000894103,12.206317,-0.66984403,19.22778,11920,,-0.92660177,435.2620644569397,1795.9922,596,0.9774301,3.4228587e-09,17.438702,29.749712,0.067971274,0.46938777,0.4777265,,3.0134096,16.37096,-0.77768993,14.346591
