Iteration,ReturnMean,IWMean,TimestepsSoFar,ReturnLastEpisode,LQGsigma_higher,DenMISELogLast,delta,IWFirstEpisode,ReturnAbsMax,LQGmu1_actor,DenMISELogFirst,DenMISEMeanLog,ReturnMax,TimeElapsed,IWMin,Bound,IWLastEpisode,LQGmu1_higher,ReturnStepMax,Regret,Regret/t,IWMax,ReturnMin
4671,16.139181,1.0046266,93420,17.207933,0.14999999,-0.18172108,5.5726496e-11,3.6698193e-11,17.43871,-1.0346949,-1.8307775,-0.49265894,17.43871,15089.81871175766,,21.592022,3.1880393,-1.0,19.227707,5702.4453,1.2208195,4.5892034,
4672,16.13941,1.0047419,93440,17.19992,0.14999999,-0.3023955,5.5702647e-11,3.6706034e-11,17.43871,-1.0268668,-1.8309916,-0.49261737,17.43871,15097.433647632599,,21.592255,3.503727,-1.0,19.227707,5702.6016,1.2205906,4.585679,
4673,16.139633,1.0048442,93460,17.188742,0.14999999,-0.27437156,5.5678805e-11,3.6713875e-11,17.43871,-0.67146945,-1.8312056,-0.4925697,17.43871,15103.873826026917,,21.592262,3.4435828,-1.0,19.227707,5702.7734,1.2203674,4.582165,
4674,16.139902,1.0127617,93480,17.39825,0.14999999,-0.058540292,5.565498e-11,1.6241072,17.43871,-0.09286526,-1.8314196,-0.49247584,17.43871,15111.442783594131,,21.585773,0.03327083,-0.2244898,19.227707,5702.7344,1.2200985,5.193204,
4675,16.139767,1.0147483,93500,15.498506,0.14999999,-1.0250453,5.563118e-11,2.8137815,17.43871,0.023554489,-1.8312861,-0.49258712,17.43871,15119.304478406906,,21.587687,6.1717315,-0.18367347,19.227707,5704.5938,1.2202339,6.1809835,
4676,16.138279,1.0135278,93520,9.19599,0.14999999,-1.5393063,5.5607387e-11,16.078197,17.43871,0.06508434,-1.8308983,-0.49280787,17.43871,15125.98658323288,,21.596718,12.012572,0.06122449,19.227707,5712.7656,1.2217216,16.53822,
4677,16.136768,1.0042642,93540,9.066086,0.14999999,-1.7042748,5.558361e-11,3.6584624e-11,17.43871,-1.1786016,-1.8276795,-0.4930642,17.43871,15131.489397764206,,21.580667,1.6475907e-10,-1.0,19.227707,5721.0625,1.2232323,4.5815945,
4678,16.136993,1.0045304,93560,17.191156,0.14999999,-1.1676308,5.5559845e-11,3.659251e-11,17.43871,-1.0194664,-1.8278934,-0.49320748,17.43871,15137.238011598587,,21.583496,4.2078667,-1.0,19.227707,5721.2344,1.2230072,4.578089,
4679,16.137218,1.0046203,93580,17.198973,0.14999999,-0.2491132,5.55361e-11,3.6600327e-11,17.43871,-0.9503108,-1.8281071,-0.4931544,17.43871,15142.670306444168,,21.58331,3.383375,-1.0,19.227707,5721.3984,1.2227821,4.574589,
4680,16.13746,1.0045762,93600,17.253666,0.14999999,-0.089475326,5.5512372e-11,3.6608147e-11,17.43871,-1.1850858,-1.8283207,-0.49306715,17.43871,15148.134212493896,,21.580833,2.7532716,-1.0,19.227707,5721.492,1.2225399,4.5710983,
4681,16.137688,1.004845,93620,17.203562,0.14999999,-1.2224332,5.5488655e-11,3.661597e-11,17.43871,-0.9665815,-1.8285345,-0.49322212,17.43871,15153.661232709885,,21.583733,4.2179685,-1.0,19.227707,5721.6484,1.2223129,4.567614,
4682,16.137922,1.0048352,93640,17.235054,0.14999999,-0.11598544,5.5464952e-11,3.6623794e-11,17.43871,-0.49996084,-1.828748,-0.4931406,17.43871,15160.835573196411,,21.581854,2.9134831,-1.0,19.227707,5721.7734,1.2220783,4.564137,
4683,16.138184,0.995029,93660,17.364079,0.14999999,-0.11065117,5.5441273e-11,0.01264316,17.43871,-0.32819664,-1.8289616,-0.4930579,17.43871,15168.155022382736,,21.583551,2.9097328,-0.46938777,19.227707,5721.7734,1.221817,3.0273156,
4684,16.138405,1.0161904,93680,17.177122,0.14999999,-0.27591076,5.5417598e-11,4.5180383,17.43871,-0.18668884,-1.8291724,-0.4930126,17.43871,15174.692517995834,,21.582314,1.633529,-0.14285715,19.227707,5721.953,1.2215958,7.4126687,
4685,16.138514,1.010644,93700,16.642773,0.14999999,-0.6477342,5.5393943e-11,0.867805,17.43871,-0.35819817,-1.8284218,-0.4930423,17.43871,15183.117109537125,,21.583843,4.430743,-0.26530612,19.227707,5722.664,1.221487,4.4308343,
4686,16.138754,0.99742144,93720,17.272177,0.14999999,-0.22833413,5.5370302e-11,0.034143448,17.43871,-0.6744702,-1.82845,-0.4929835,17.43871,15189.24211192131,,21.585674,2.9935567,-0.42857143,19.227707,5722.758,1.2212467,3.1239333,
4687,16.139019,0.9950124,93740,17.373146,0.14999999,-0.059692737,5.534668e-11,0.012639297,17.43871,-0.5665221,-1.8286561,-0.49289185,17.43871,15195.540231227875,,21.579304,1.108751,-0.46938777,19.227707,5722.742,1.2209816,3.024907,
4688,16.139282,0.9936419,93760,17.375668,0.14999999,-0.087734446,5.532307e-11,0.0043449514,17.43871,-0.46121436,-1.8288667,-0.4928064,17.43871,15201.298342227936,,21.579279,2.7058964,-0.5102041,19.227707,5722.7266,1.2207184,2.9610763,
4689,16.139528,0.99380076,93780,17.292465,0.14999999,-0.12867798,5.5299473e-11,0.0043458752,17.43871,-0.31211102,-1.829079,-0.49273,17.43871,15206.780466556549,,21.580116,2.8677459,-0.5102041,19.227707,5722.789,1.2204723,2.9598384,
4690,16.13975,0.99736226,93800,17.181795,0.14999999,-0.30391175,5.5275895e-11,0.034172185,17.43871,-0.3980745,-1.8292913,-0.4926912,17.43871,15212.46021080017,,21.57798,2.6663022,-0.42857143,19.227707,5722.9766,1.2202511,3.1192722,
4691,16.140007,0.99753976,93820,17.3487,0.14999999,-0.17820331,5.5252334e-11,0.034179226,17.43871,-0.32229817,-1.8294973,-0.49262473,17.43871,15217.97106385231,,21.579147,3.1134043,-0.42857143,19.227707,5722.992,1.2199936,3.117864,
4692,16.140238,1.003875,93840,17.229162,0.14999999,-0.28409734,5.5228783e-11,0.19986098,17.43871,-0.27541047,-1.8297032,-0.49258092,17.43871,15223.421081066132,,21.58153,3.4861093,-0.3469388,19.227707,5723.125,1.2197628,3.5140877,
4693,16.14042,1.0076618,93860,16.992228,0.14999999,-0.38217244,5.5205243e-11,0.43251967,17.43871,-0.6140023,-1.8298737,-0.49255645,17.43871,15228.884485244751,,21.583374,3.8167274,-0.30612245,19.227707,5723.492,1.2195797,3.8827162,
4694,16.140686,0.99531096,93880,17.391209,0.14999999,-0.075233564,5.5181727e-11,0.012656226,17.43871,-0.44203913,-1.8299946,-0.49246606,17.43871,15234.38478732109,,21.573938,1.8015974,-0.46938777,19.227707,5723.461,1.2193146,3.017271,
4695,16.140945,0.99766964,93900,17.354418,0.14999999,-0.13889411,5.5158222e-11,0.03420342,17.43871,-0.48595017,-1.8302048,-0.49239185,17.43871,15239.822185277939,,21.575281,3.043612,-0.42857143,19.227707,5723.461,1.2190552,3.1129427,
4696,16.141205,0.9956508,93920,17.356192,0.14999999,-0.11326117,5.5134737e-11,0.01266149,17.43871,-0.47911996,-1.8304106,-0.49231166,17.43871,15245.212458133698,,21.57623,2.9604664,-0.46938777,19.227707,5723.461,1.2187958,3.0147038,
4697,16.14147,0.99582034,93940,17.38751,0.14999999,-0.11610906,5.511126e-11,0.012664152,17.43871,-0.355522,-1.8306208,-0.4922325,17.43871,15250.713309526443,,21.577322,2.980782,-0.46938777,19.227707,5723.4375,1.2185307,3.0134113,
4698,16.141726,0.99807596,93960,17.337719,0.14999999,-0.22778557,5.50878e-11,0.03422484,17.43871,-0.15977892,-1.830831,-0.4921771,17.43871,15257.54981470108,,21.576923,2.966505,-0.42857143,19.227707,5723.453,1.2182751,3.109048,
4699,16.141796,1.0075599,93980,16.471561,0.14999999,-0.74573994,5.506436e-11,0.43302292,17.43871,-0.46791986,-1.8310366,-0.49223155,17.43871,15264.195709228516,,21.574797,3.4833717,-0.30612245,19.227707,5724.3438,1.2182045,3.8778763,
4700,16.142048,0.99582237,94000,17.324377,0.14999999,-0.120967,5.5040927e-11,0.012670947,17.43871,-0.5735676,-1.8311572,-0.49215093,17.43871,15272.229987621307,,21.573132,3.0014653,-0.46938777,19.227707,5724.375,1.2179527,3.0103145,
4701,16.142315,0.9942444,94020,17.404182,0.14999999,-0.083578795,5.5017515e-11,0.0043558297,17.43871,-0.45551893,-1.8313673,-0.49206483,17.43871,15277.681139945984,,21.572435,2.644652,-0.5102041,19.227707,5724.336,1.2176857,2.9489172,
4702,16.14257,0.9960327,94040,17.343586,0.14999999,-0.12732144,5.4994117e-11,0.012676289,17.43871,-0.41864237,-1.831579,-0.49198863,17.43871,15284.447443962097,,21.573195,3.0078592,-0.46938777,19.227707,5724.3594,1.2174301,3.0078592,
4703,16.142815,0.99619144,94060,17.290403,0.14999999,-0.15397896,5.497073e-11,0.012678956,17.43871,-0.4917681,-1.831789,-0.4919176,17.43871,15291.079123973846,,21.574055,2.9298058,-0.46938777,19.227707,5724.4297,1.217186,3.0065756,
4704,16.143082,0.99635047,94080,17.39488,0.14999999,-0.10771994,5.494736e-11,0.0126816165,17.43871,-0.49404696,-1.8319988,-0.49183676,17.43871,15297.827039718628,,21.57498,2.9293213,-0.46938777,19.227707,5724.3906,1.216919,3.0052936,
4705,16.143345,0.9948486,94100,17.378561,0.14999999,-0.10634197,5.4924017e-11,0.004359497,17.43871,-0.61393416,-1.8322088,-0.49175546,17.43871,15302.488806962967,,21.575935,2.9409196,-0.5102041,19.227707,5724.367,1.2166557,2.9441538,
4706,16.143614,0.9948771,94120,17.412569,0.14999999,-0.07351861,5.490067e-11,0.00436042,17.43871,-0.59430546,-1.8324203,-0.49166778,17.43871,15309.00181221962,,21.574612,2.2537386,-0.5102041,19.227707,5724.3203,1.2163868,2.9429379,
4707,16.143879,0.99371445,94140,17.399096,0.14999999,-0.07730208,5.487735e-11,0.0013919824,17.43871,-0.647185,-1.8326318,-0.49158096,17.43871,15314.418042421341,,21.574638,2.7561865,-0.5510204,19.227707,5724.2812,1.2161217,2.9035773,
4708,16.144144,0.99282867,94160,17.390644,0.14999999,-0.065856755,5.485404e-11,0.00041265046,17.43871,-0.8180046,-1.832844,-0.4914918,17.43871,15322.242609977722,,21.573868,2.653719,-0.59183675,19.227707,5724.25,1.2158566,2.8751636,
4709,16.144402,1.0041871,94180,17.34603,0.14999999,-0.023580931,5.4830744e-11,3.6781862e-11,17.43871,-0.8575662,-1.8330563,-0.49139395,17.43871,15329.331874608994,,21.569975,1.3043578,-1.0,19.227707,5724.258,1.2155991,4.585985,
4710,16.14465,0.9921873,94200,17.311079,0.14999999,-0.024080839,5.4807468e-11,0.00011362345,17.43871,-0.597751,-1.8332686,-0.49129403,17.43871,15333.437294244766,,21.569252,0.88526434,-0.63265306,19.227707,5724.3047,1.2153511,2.8505268,
4711,16.144913,0.9923548,94220,17.387789,0.14999999,-0.07563827,5.47842e-11,0.00011364751,17.43871,-0.6745815,-1.833481,-0.49120757,17.43871,15340.194876194,,21.570335,2.7919765,-0.63265306,19.227707,5724.2812,1.2150879,2.8494072,
4712,16.145178,0.99250543,94240,17.398579,0.14999999,-0.058554076,5.4760946e-11,0.00011367168,17.43871,-0.72992486,-1.8336931,-0.49111727,17.43871,15346.808737277985,,21.571135,2.7119527,-0.63265306,19.227707,5724.242,1.2148228,2.8482897,
4713,16.14544,0.99255806,94260,17.380411,0.14999999,-0.04354494,5.473771e-11,0.00011369575,17.43871,-0.76634,-1.8339053,-0.49102387,17.43871,15353.715585708618,,21.570223,2.2512016,-0.63265306,19.227707,5724.2266,1.2145615,2.8471727,
4714,16.145699,0.99294704,94280,17.363138,0.14999999,-0.033367958,5.471449e-11,2.9065708e-05,17.43871,-0.7274064,-1.8341174,-0.49092838,17.43871,15360.768118858337,,21.568249,2.2702355,-0.67346936,19.227707,5724.2188,1.2143021,2.8205037,
4715,16.14596,0.9930808,94300,17.376785,0.14999999,-0.04363743,5.4691283e-11,2.9071864e-05,17.43871,-0.5496205,-1.8343296,-0.490835,17.43871,15368.511606931686,,21.56875,2.6043158,-0.67346936,19.227707,5724.203,1.2140408,2.8194153,
4716,16.146221,0.99270767,94320,17.379442,0.14999999,-0.0850812,5.4668093e-11,0.000113768096,17.43871,-0.5742197,-1.8345416,-0.49075046,17.43871,15375.13110423088,,21.5676,2.484456,-0.63265306,19.227707,5724.1875,1.2137794,2.8439841,
4717,16.146482,0.99284893,94340,17.381088,0.14999999,-0.07866092,5.4644914e-11,0.000113792295,17.43871,-0.87340623,-1.8347536,-0.49066478,17.43871,15380.584190130234,,21.568237,2.66703,-0.63265306,19.227707,5724.164,1.2135181,2.842873,
4718,16.146729,1.0039922,94360,17.305304,0.14999999,-0.028141601,5.462175e-11,3.6852157e-11,17.43871,-0.83661234,-1.8349656,-0.4905682,17.43871,15386.089665412903,,21.565212,1.915905,-1.0,19.227707,5724.2188,1.2132721,4.59028,
4719,16.146982,0.99318725,94380,17.34344,0.14999999,-0.022019854,5.4598607e-11,2.9096522e-05,17.43871,-0.7852094,-1.8351775,-0.4904681,17.43871,15393.610214233398,,21.565437,1.5049248,-0.67346936,19.227707,5724.2344,1.2130184,2.8167,
4720,16.14724,1.0042095,94400,17.363012,0.14999999,-0.02786214,5.4575476e-11,5.923009e-08,17.43871,-0.48677284,-1.8353894,-0.4903715,17.43871,15401.225106716156,,21.565964,2.578085,-0.8367347,19.227707,5724.2344,1.2127609,2.7185545,
4721,16.147503,0.99278116,94420,17.384684,0.14999999,-0.10732981,5.4552356e-11,0.0001138887,17.43871,-0.68743575,-1.8356012,-0.49028954,17.43871,15406.075893163681,,21.563324,1.8452213,-0.63265306,19.227707,5724.203,1.2124977,2.8412068,
4722,16.147764,0.9933671,94440,17.388052,0.14999999,-0.052470565,5.4529253e-11,2.9115008e-05,17.43871,-0.8724055,-1.8358129,-0.4901984,17.43871,15413.13997387886,,21.564568,2.7907696,-0.67346936,19.227707,5724.1797,1.2122364,2.814282,
4723,16.14801,1.0041751,94460,17.312609,0.14999999,-0.027263055,5.4506167e-11,5.926772e-08,17.43871,-0.7292301,-1.8360248,-0.49010178,17.43871,15419.052290201187,,21.563047,2.6569233,-0.8367347,19.227707,5724.2266,1.2119904,2.7172372,
4724,16.14827,0.99342906,94480,17.375006,0.14999999,-0.04093851,5.448309e-11,2.9127366e-05,17.43871,-0.7702848,-1.8362365,-0.49000588,17.43871,15423.867681980133,,21.563305,2.5857751,-0.67346936,19.227707,5724.211,1.211731,2.8129044,
4725,16.14853,1.004416,94500,17.363451,0.14999999,-0.029953599,5.446003e-11,5.9292823e-08,17.43871,-1.0705373,-1.8364481,-0.4899099,17.43871,15427.920095920563,,21.56516,2.484349,-0.8367347,19.227707,5724.203,1.2114716,2.7159657,
4726,16.14875,0.95998895,94520,17.196203,0.14999999,-0.45449957,5.4436986e-11,0.00034218963,17.43871,0.7468781,-1.8366597,-0.48990148,17.43871,15435.592306613922,,21.561062,1.0033801e-33,0.79591835,19.227707,5724.367,1.2112503,51.38625,
4727,16.146185,1.0042487,94540,4.025833,0.14999999,-2.867721,5.4413956e-11,5.9317934e-08,17.43871,-0.7946279,-1.8368713,-0.4904138,17.43871,15443.17947602272,,21.560646,2.9323872e-23,-0.8367347,19.227707,5737.711,1.2138157,2.7155547,
4728,16.146437,1.0043725,94560,17.335764,0.14999999,-0.02430129,5.4390943e-11,5.933038e-08,17.43871,-0.57661235,-1.8370827,-0.49031425,17.43871,15450.242233037949,,21.561182,2.619761,-0.8367347,19.227707,5737.7344,1.2135639,2.7145696,
4729,16.146694,0.9934947,94580,17.37106,0.14999999,-0.07734708,5.436794e-11,2.915819e-05,17.43871,-0.41686058,-1.8372942,-0.490226,17.43871,15455.960338830948,,21.561108,2.3327682,-0.67346936,19.227707,5737.7266,1.2133064,2.8115368,
4730,16.14693,0.9599302,94600,17.266455,0.14999999,-0.15553878,5.4344956e-11,4.2587714,17.43871,0.28403777,-1.8375057,-0.49015665,17.43871,15461.632925748825,,21.558033,7.2791822e-06,0.3469388,19.227707,5737.8203,1.2130699,29.683813,
4731,16.145288,1.0129619,94620,8.370112,0.14999999,-2.2912052,5.432198e-11,16.173643,17.43871,0.15541643,-1.836817,-0.4905463,17.43871,15468.318717718124,,21.556831,8.724607,0.06122449,19.227707,5746.8047,1.2147121,16.633512,
4732,16.143755,0.9927856,94640,8.884737,0.14999999,-2.0096712,5.4299024e-11,0.0001136628,17.43871,-1.0894428,-1.8336157,-0.49086475,17.43871,15474.250941991806,,21.555632,2.0129217e-05,-0.63265306,19.227707,5755.2734,1.2162457,2.8386345,
4733,16.143976,1.0039899,94660,17.194986,0.14999999,-0.55090964,5.427608e-11,3.6810218e-11,17.43871,-0.964977,-1.8338269,-0.490879,17.43871,15482.840408086777,,21.561249,3.8624928,-1.0,19.227707,5755.4453,1.2160244,4.6001053,
4734,16.144207,1.0039772,94680,17.234076,0.14999999,-0.11830537,5.4253158e-11,3.681801e-11,17.43871,-0.9572129,-1.8340381,-0.4907995,17.43871,15490.765045881271,,21.559338,2.9131322,-1.0,19.227707,5755.5703,1.2157936,4.59661,
4735,16.14444,1.0039492,94700,17.241821,0.14999999,-0.10436733,5.4230242e-11,3.6825806e-11,17.43871,-0.78946066,-1.8342494,-0.4907172,17.43871,15496.689373493195,,21.557146,2.8345008,-1.0,19.227707,5755.6797,1.2155609,4.593122,
4736,16.144693,1.0041214,94720,17.355574,0.14999999,-0.025020886,5.4207343e-11,5.9175097e-08,17.43871,-0.71579754,-1.8344605,-0.4906179,17.43871,15503.807028055191,,21.553158,2.5948777,-0.8367347,19.227707,5755.6953,1.2153072,2.7135358,
4737,16.144955,0.99332786,94740,17.378784,0.14999999,-0.043678857,5.418446e-11,2.9081819e-05,17.43871,-0.5901192,-1.8346716,-0.4905228,17.43871,15511.467096567154,,21.554354,2.6699116,-0.67346936,19.227707,5755.672,1.2150459,2.811675,
4738,16.145218,0.9929513,94760,17.386189,0.14999999,-0.07421068,5.4161585e-11,0.00011380695,17.43871,-0.7573395,-1.8348827,-0.49043638,17.43871,15516.910120725632,,21.55488,2.7516184,-0.63265306,19.227707,5755.6406,1.2147827,2.8380282,
4739,16.145472,0.9935146,94780,17.346386,0.14999999,-0.03181716,5.413873e-11,2.9094079e-05,17.43871,-0.6865977,-1.8350937,-0.49034116,17.43871,15522.265148878098,,21.554144,2.34828,-0.67346936,19.227707,5755.6484,1.214529,2.809571,
4740,16.145735,0.99368656,94800,17.396154,0.14999999,-0.050432947,5.411589e-11,2.9100212e-05,17.43871,-0.6976478,-1.8353047,-0.49024963,17.43871,15526.777562856674,,21.555357,2.7864945,-0.67346936,19.227707,5755.625,1.2142658,2.8084989,
4741,16.145996,0.9938514,94820,17.394773,0.14999999,-0.047176532,5.4093063e-11,2.9106373e-05,17.43871,-0.8159155,-1.8355157,-0.49015746,17.43871,15534.033965826035,,21.556448,2.7521071,-0.67346936,19.227707,5755.5938,1.2140045,2.8074276,
4742,16.14625,1.0045961,94840,17.341879,0.14999999,-0.01990797,5.4070252e-11,5.9249974e-08,17.43871,-0.7909471,-1.8357266,-0.49005973,17.43871,15541.582490444183,,21.557749,2.6870863,-0.8367347,19.227707,5755.6094,1.2137508,2.7113905,
4743,16.146502,1.0047158,94860,17.349966,0.14999999,-0.023084829,5.4047454e-11,5.9262522e-08,17.43871,-0.6684475,-1.8359374,-0.48996022,17.43871,15546.991055488586,,21.558224,2.597832,-0.8367347,19.227707,5755.625,1.2134991,2.7104123,
4744,16.146769,0.9942005,94880,17.409826,0.14999999,-0.054051466,5.402467e-11,2.9124783e-05,17.43871,-0.8244142,-1.8361483,-0.48986754,17.43871,15553.303611278534,,21.559713,2.8057547,-0.67346936,19.227707,5755.5703,1.213232,2.8057802,
4745,16.14702,1.0048652,94900,17.329134,0.14999999,-0.018494368,5.4001907e-11,5.928751e-08,17.43871,-0.90367866,-1.836359,-0.48976934,17.43871,15559.41298866272,,21.558765,2.7001374,-0.8367347,19.227707,5755.5938,1.2129803,2.7091556,
4746,16.147259,1.0049655,94920,17.28675,0.14999999,-0.040950257,5.397915e-11,5.930006e-08,17.43871,-1.0326651,-1.8365698,-0.4896737,17.43871,15565.11718082428,,21.558882,2.508144,-0.8367347,19.227707,5755.672,1.2127419,2.7081802,
4747,16.147482,1.004859,94940,17.199747,0.14999999,-0.29744023,5.395641e-11,5.93125e-08,17.43871,-1.089976,-1.8367804,-0.48963222,17.43871,15572.247215509415,,21.555399,1.5258303,-0.8367347,19.227707,5755.828,1.2125187,2.707206,
4748,16.147703,1.0039058,94960,17.1978,0.14999999,-0.55297494,5.3933684e-11,3.6926878e-11,17.43871,-0.8661958,-1.8369911,-0.48964465,17.43871,15579.059643983841,,21.551916,3.86226,-1.0,19.227707,5755.9844,1.2122974,4.6009192,
4749,16.14795,1.00487,94980,17.312065,0.14999999,-0.021626173,5.3910976e-11,5.933751e-08,17.43871,-0.854238,-1.8372016,-0.4895454,17.43871,15586.870349884033,,21.553509,2.6658416,-0.8367347,19.227707,5756.0312,1.2120514,2.7059455,
4750,16.148193,1.0050093,95000,17.314602,0.14999999,-0.018612476,5.3888276e-11,5.934996e-08,17.43871,-0.9634521,-1.8374122,-0.48944515,17.43871,15594.42261838913,,21.554321,2.6911964,-0.8367347,19.227707,5756.078,1.2118073,2.704974,
4751,16.14842,1.0050209,95020,17.233755,0.14999999,-0.11323444,5.3865593e-11,5.9362527e-08,17.43871,-0.85617393,-1.8376228,-0.48936486,17.43871,15600.344081401825,,21.55289,2.0846212,-0.8367347,19.227707,5756.211,1.2115803,2.7040036,
4752,16.14867,1.005159,95040,17.32942,0.14999999,-0.01824479,5.3842923e-11,5.9374983e-08,17.43871,-0.79152143,-1.8378332,-0.4892648,17.43871,15607.175967216492,,21.553688,2.685935,-0.8367347,19.227707,5756.25,1.2113304,2.7030344,
4753,16.148918,1.0052778,95060,17.326635,0.14999999,-0.02007112,5.382027e-11,5.9387443e-08,17.43871,-0.816055,-1.8380436,-0.48916495,17.43871,15614.79813337326,,21.554157,2.5930247,-0.8367347,19.227707,5756.2812,1.2110825,2.7020662,
4754,16.149172,1.005414,95080,17.355999,0.14999999,-0.016141785,5.379763e-11,5.9399902e-08,17.43871,-0.7533721,-1.838254,-0.4890645,17.43871,15621.833827257156,,21.55495,2.6773295,-0.8367347,19.227707,5756.2812,1.2108288,2.7010992,
4755,16.149427,1.0054804,95100,17.358242,0.14999999,-0.028621173,5.3775002e-11,5.9412482e-08,17.43871,-0.9763169,-1.8384643,-0.4889665,17.43871,15629.496942043304,,21.554539,2.3452058,-0.8367347,19.227707,5756.2812,1.2105732,2.700133,
4756,16.14965,1.0054699,95120,17.221628,0.14999999,-0.13730697,5.375239e-11,5.942495e-08,17.43871,-0.8394372,-1.8386745,-0.4888914,17.43871,15637.0556807518,,21.552727,1.9788752,-0.8367347,19.227707,5756.422,1.21035,2.6991682,
4757,16.149897,1.0056108,95140,17.325378,0.14999999,-0.014505275,5.37298e-11,5.9437415e-08,17.43871,-0.9254008,-1.8388848,-0.4887905,17.43871,15641.188305139542,,21.553587,2.698037,-0.8367347,19.227707,5756.461,1.210104,2.6982045,
4758,16.150131,1.0056816,95160,17.262636,0.14999999,-0.056935955,5.3707212e-11,5.944989e-08,17.43871,-0.90665036,-1.839095,-0.4886985,17.43871,15646.168776035309,,21.553202,2.3641381,-0.8367347,19.227707,5756.5547,1.2098694,2.6972418,
4759,16.15037,1.0057769,95180,17.27975,0.14999999,-0.03916531,5.3684647e-11,5.9462476e-08,17.43871,-0.89168555,-1.8393052,-0.488603,17.43871,15652.54917883873,,21.553246,2.4811451,-0.8367347,19.227707,5756.633,1.209631,2.6962802,
4760,16.150608,1.0058885,95200,17.282003,0.14999999,-0.028652837,5.366209e-11,5.9474953e-08,17.43871,-0.7137671,-1.8395152,-0.48850513,17.43871,15660.347264051437,,21.553585,2.5592961,-0.8367347,19.227707,5756.711,1.2093925,2.6953197,
4761,16.150864,1.0058774,95220,17.361834,0.14999999,-0.038784955,5.363955e-11,5.9487434e-08,17.43871,-0.7817241,-1.8397253,-0.4884095,17.43871,15667.951082229614,,21.551834,1.9757409,-0.8367347,19.227707,5756.703,1.209137,2.6943603,
4762,16.151115,1.0059844,95240,17.350866,0.14999999,-0.019191163,5.3617024e-11,5.9499914e-08,17.43871,-0.980505,-1.8399353,-0.48830965,17.43871,15674.68680858612,,21.552126,2.5348246,-0.8367347,19.227707,5756.711,1.2088852,2.6934018,
4763,16.151337,1.0059667,95260,17.215315,0.14999999,-0.1449417,5.3594514e-11,5.95124e-08,17.43871,-0.8761062,-1.8401453,-0.48823655,17.43871,15681.956255674362,,21.550198,1.9421434,-0.8367347,19.227707,5756.8594,1.208664,2.6924448,
4764,16.151577,1.0060915,95280,17.296034,0.14999999,-0.019763265,5.357202e-11,5.9524886e-08,17.43871,-1.1039562,-1.8403553,-0.48813674,17.43871,15687.181751966476,,21.550777,2.6208475,-0.8367347,19.227707,5756.922,1.2084236,2.6914885,
4765,16.151796,1.0044872,95300,17.194431,0.14999999,-0.63103205,5.354953e-11,3.7059106e-11,17.43871,-0.9733614,-1.8405651,-0.48816556,17.43871,15691.76014304161,,21.552483,3.9316542,-1.0,19.227707,5757.0938,1.2082043,4.611994,
4766,16.152021,1.0044909,95320,17.224491,0.14999999,-0.12887718,5.352706e-11,3.7066884e-11,17.43871,-0.78843373,-1.840775,-0.48808935,17.43871,15699.346837997437,,21.55086,2.9781115,-1.0,19.227707,5757.2344,1.2079792,4.608501,
4767,16.152277,1.0061289,95340,17.366446,0.14999999,-0.016714433,5.3504607e-11,5.9562364e-08,17.43871,-0.73704433,-1.8409847,-0.48798954,17.43871,15706.637819051743,,21.548948,2.567806,-0.8367347,19.227707,5757.2188,1.2077236,2.6899736,
4768,16.15253,1.0061654,95360,17.36911,0.14999999,-0.030631457,5.3482167e-11,5.9574862e-08,17.43871,-0.6063582,-1.8411945,-0.48789236,17.43871,15712.668067216873,,21.54803,2.1989162,-0.8367347,19.227707,5757.2188,1.2074699,2.6890206,
4769,16.152794,1.0059248,95380,17.400396,0.14999999,-0.06984688,5.345974e-11,5.9587364e-08,17.43871,-0.8574857,-1.8414042,-0.4878034,17.43871,15720.048084259033,,21.54232,0.8768849,-0.8367347,19.227707,5757.172,1.2072067,2.6880686,
4770,16.153034,1.0060598,95400,17.309937,0.14999999,-0.012563414,5.3437327e-11,5.9599866e-08,17.43871,-0.6788482,-1.8416139,-0.4877025,17.43871,15727.581486701965,,21.543089,2.667591,-0.8367347,19.227707,5757.2266,1.2069664,2.6871176,
4771,16.153297,1.0141224,95420,17.404364,0.14999999,-0.048542418,5.341493e-11,16.254816,17.43871,0.27426133,-1.8418235,-0.4876092,17.43871,15732.613877534866,,21.542309,1.4453732e-05,0.06122449,19.227707,5757.1797,1.2067032,16.715376,
4772,16.151678,0.9844722,95440,8.419807,0.14999999,-2.2792728,5.3392544e-11,9.041069,17.43871,0.276553,-1.8386319,-0.48798192,17.43871,15740.126273870468,,21.556221,25.937044,0.26530612,19.227707,5766.117,1.2083225,26.41316,
4773,16.150057,1.0059721,95460,8.408315,0.14999999,-2.2780542,5.3370173e-11,5.932246e-08,17.43871,-1.0122476,-1.8369486,-0.48836064,17.43871,15747.100408554077,,21.540106,2.835546e-11,-0.8367347,19.227707,5775.0625,1.2099438,2.6872938,
4774,16.150276,1.0059005,95480,17.19984,0.14999999,-0.22621267,5.3347816e-11,5.933491e-08,17.43871,-0.92405105,-1.8371581,-0.48830456,17.43871,15754.505330085754,,21.53727,1.6817648,-0.8367347,19.227707,5775.2188,1.2097244,2.6863444,
