ReturnStepMax,IWFirstEpisode,DenMISELogLast,LQGmu1_actor,DenMISELogFirst,Regret/t,Iteration,IWLastEpisode,Regret,ReturnMax,ReturnAbsMax,IWMin,TimestepsSoFar,LQGmu1_higher,delta,IWMean,Bound,DenMISEMeanLog,ReturnMean,LQGsigma_higher,ReturnMin,TimeElapsed,ReturnLastEpisode,IWMax
19.228214,6.057376,-1.1906927,0.093251795,-1.055592,2.5398846,1043,8.505329,2649.0996,17.438879,17.438879,,20860,0.14285715,1.1176683e-09,1.1245235,26.603218,-0.6802177,14.820116,0.14999999,,957.2156698703766,8.999934,9.681053
19.228214,2.8386825e-07,-1.1566378,-0.8712901,-1.0507594,2.545435,1044,3.8040163e-08,2657.4336,17.438879,17.438879,,20880,-0.8367347,1.1155282e-09,1.0030483,26.558273,-0.68055797,14.814566,0.14999999,,958.7956111431122,9.02548,3.324067
19.228214,2.8414016e-07,-0.23765437,-0.74490154,-1.0517168,2.5430508,1045,3.2847838,2657.4883,17.438879,17.438879,,20900,-0.8367347,1.1133942e-09,1.0038208,26.55183,-0.68013173,14.81695,0.14999999,,960.2403399944305,17.306702,3.3166904
19.228214,2.844121e-07,-0.19778612,-0.65087503,-1.0526733,2.5406208,1046,2.6873624,2657.4893,17.438879,17.438879,,20920,-0.8367347,1.1112663e-09,1.0040218,26.535755,-0.67966765,14.81938,0.14999999,,962.1238408088684,17.358429,3.3093612
19.228214,9.158085e-05,-0.20523271,-0.7687867,-1.0536288,2.5381756,1047,3.228668,2657.4688,17.438879,17.438879,,20940,-0.67346936,1.1091444e-09,1.0042794,26.547234,-0.67921156,14.821825,0.14999999,,964.0600318908691,17.379847,3.2532907
19.228214,9.166832e-05,-0.19594753,-0.63500816,-1.0545834,2.5357542,1048,2.643837,2657.4707,17.438879,17.438879,,20960,-0.67346936,1.1070289e-09,1.0045546,26.532677,-0.6787468,14.824246,0.14999999,,965.9055435657501,17.359165,3.2463107
19.228214,7.573717,-0.20458882,0.05849284,-1.0555371,2.5333128,1049,0.00023328631,2657.4453,17.438879,17.438879,,20980,0.020408163,1.1049192e-09,1.1001694,26.530956,-0.6782911,14.826688,0.14999999,,967.7612352371216,17.383917,7.6867485
19.228214,9.118485e-05,-1.0859842,-0.68572855,-1.0492959,2.5387936,1050,5.3181207e-05,2665.7324,17.438879,17.438879,,21000,-0.67346936,1.1028156e-09,1.0053098,26.527075,-0.67858636,14.821207,0.14999999,,969.4500727653503,9.073503,3.2424622
19.228214,9.127176e-05,-0.19407472,-0.65105194,-1.0502478,2.5363493,1051,3.2185035,2665.704,17.438879,17.438879,,21020,-0.67346936,1.1007181e-09,1.0061321,26.52235,-0.6781208,14.823651,0.14999999,,971.2529964447021,17.389164,3.2355583
19.228214,9.135858e-05,-0.19769976,-0.43708122,-1.0511987,2.5339031,1052,3.205005,2665.666,17.438879,17.438879,,21040,-0.67346936,1.0986263e-09,1.0069406,26.517538,-0.6776588,14.8260975,0.14999999,,972.9120357036591,17.397488,3.2286973
19.228214,0.023547214,-0.29862785,-0.45929384,-1.0521487,2.5315533,1053,3.5029855,2665.7246,17.438879,17.438879,,21060,-0.46938777,1.0965406e-09,0.98814607,26.522942,-0.67729306,14.828447,0.14999999,,974.6455554962158,17.301512,3.5236459
19.228214,0.023569046,-0.28066647,-0.37217635,-1.0530756,2.5291462,1054,3.5133986,2665.7207,17.438879,17.438879,,21080,-0.46938777,1.094461e-09,0.9891349,26.518581,-0.6769286,14.830854,0.14999999,,976.5898537635803,17.36497,3.5152287
19.228214,0.12940754,-0.34759825,-0.4385733,-1.0540016,2.5267916,1055,3.7448683,2665.7656,17.438879,17.438879,,21100,-0.3877551,1.0923871e-09,0.98486596,26.517447,-0.67662734,14.833209,0.14999999,,978.2674899101257,17.314331,3.7474003
19.228214,0.057383697,-0.29056713,-0.2860808,-1.0548263,2.5244474,1056,3.548502,2665.8164,17.438879,17.438879,,21120,-0.42857143,1.0903192e-09,0.9877946,26.509861,-0.6762768,14.835553,0.14999999,,980.3385500907898,17.307503,3.606744
19.228214,0.52880377,-0.43841588,-0.25916666,-1.0557184,2.5222502,1057,4.0864286,2666.0195,17.438879,17.438879,,21140,-0.30612245,1.088257e-09,0.98629165,26.505291,-0.67606413,14.83775,0.14999999,,982.0324137210846,17.159193,4.095179
19.228214,0.5290394,-0.4722994,-0.19700839,-1.0561639,2.5201569,1058,4.0612235,2666.3262,17.438879,17.438879,,21160,-0.30612245,1.0862008e-09,0.9874115,26.498875,-0.6758852,14.839844,0.14999999,,983.791656255722,17.05302,4.0832334
19.228214,1.6056241,-0.56837434,-0.3422193,-1.0566088,2.5183258,1059,4.6171284,2666.9062,17.438879,17.438879,,21180,-0.2244898,1.0841504e-09,0.99764067,26.494183,-0.6757965,14.841675,0.14999999,,985.4059753417969,16.77838,4.6329703
19.228214,0.27177948,-0.3655108,-0.058529228,-1.0560375,2.5161028,1060,3.8312738,2667.0703,17.438879,17.438879,,21200,-0.3469388,1.0821058e-09,0.98771745,26.483513,-0.67550695,14.843898,0.14999999,,987.3146421909332,17.197277,3.8623564
19.228214,7.0446744,-0.8423583,0.11260297,-1.0567242,2.516327,1061,5.978957,2669.8232,17.438879,17.438879,,21220,-0.020408163,1.080067e-09,1.0829992,26.502884,-0.67567664,14.843674,0.14999999,,989.1797807216644,14.606646,7.0710497
19.228214,4.826683,-1.1970892,0.05314392,-1.0510485,2.52184,1062,7.869747,2678.1934,17.438879,17.438879,,21240,0.18367347,1.078034e-09,1.1178186,26.480145,-0.6760914,14.8381605,0.14999999,,991.0788815021515,8.989211,10.370129
19.228214,2.6899116e-10,-1.0732704,-0.85690117,-1.0474551,2.527257,1063,1.5378132e-10,2686.4736,17.438879,17.438879,,21260,-1.0,1.0760066e-09,0.9751653,26.450272,-0.67635727,14.832744,0.14999999,,993.0206580162048,9.078939,5.973175
19.228214,6.0273094,-0.23032594,-0.09214656,-1.0483954,2.5249205,1064,2.5989202e-06,2686.5156,17.438879,17.438879,,21280,-0.06122449,1.0739849e-09,1.0626717,26.446909,-0.6759626,14.83508,0.14999999,,994.8199942111969,17.318892,6.436808
19.228214,2.8186741e-07,-0.7624628,-0.7585748,-1.043686,2.5241585,1065,2.5429192e-05,2688.2285,17.438879,17.438879,,21300,-0.8367347,1.0719692e-09,1.0016482,26.446476,-0.6759865,14.835842,0.14999999,,996.7639787197113,15.647705,3.3247108
19.228214,0.008823117,-0.19663697,0.728491,-1.0446246,2.5217772,1066,8.138902e-18,2688.2139,17.438879,17.438879,,21320,0.59183675,1.0699589e-09,0.9400489,26.447231,-0.67553604,14.838223,0.14999999,,998.6478939056396,17.373444,17.469925
19.228214,1.3364463e-06,-1.9994589,-0.9367506,-1.0455539,2.53168,1067,7.3447126e-22,2701.3027,17.438879,17.438879,,21340,-0.79591835,1.0679543e-09,1.0038763,26.437935,-0.6768377,14.8283205,0.14999999,,1000.4557902812958,4.2728214,3.2650042
19.228214,3.5858,-0.31352592,0.13060553,-1.0464907,2.5294046,1068,3.008034e-06,2701.4043,17.438879,17.438879,,21360,-0.14285715,1.0659553e-09,1.0230033,26.43485,-0.67649454,14.830596,0.14999999,,1002.1859335899353,17.258566,5.4007397
19.228214,2.819771e-07,-1.2247155,-0.45118406,-1.0440747,2.5349054,1069,8.429874e-09,2709.8135,17.438879,17.438879,,21380,-0.8367347,1.063962e-09,1.0024564,26.424381,-0.676987,14.825095,0.14999999,,1003.7451696395874,8.9493475,3.317106
19.228214,0.023379702,-0.28274015,-0.40631667,-1.0450097,2.532586,1070,3.5027826,2709.8672,17.438879,17.438879,,21400,-0.46938777,1.0619743e-09,0.98897284,26.43771,-0.6766169,14.8274145,0.14999999,,1005.5822167396545,17.308237,3.504182
19.228214,0.05687501,-0.31124386,-0.35796353,-1.045922,2.5302668,1071,3.5909588,2709.916,17.438879,17.438879,,21420,-0.42857143,1.059992e-09,0.98802686,26.433064,-0.6762867,14.829734,0.14999999,,1007.3613560199738,17.310257,3.5932155
19.228214,0.26928103,-0.3497342,-0.33614305,-1.0468022,2.528018,1072,3.7629929,2710.0342,17.438879,17.438879,,21440,-0.3469388,1.0580152e-09,0.9877777,26.429962,-0.675994,14.831983,0.14999999,,1008.3821973800659,17.241009,3.8599708
19.228214,0.12856679,-0.36863416,-0.6533145,-1.0474834,2.5258293,1073,3.624151,2710.2158,17.438879,17.438879,,21460,-0.3877551,1.0560441e-09,0.9888915,26.42455,-0.6757196,14.834171,0.14999999,,1009.7337939739227,17.179598,3.6968665
19.228214,6.976243,-0.20103073,0.1985743,-1.0482951,2.5234404,1074,1.0130731e-05,2710.1748,17.438879,17.438879,,21480,0.10204082,1.0540785e-09,1.1334323,26.394382,-0.6752887,14.83656,0.14999999,,1011.0321712493896,17.40053,8.967302
19.228214,0.0031624048,-1.345679,-0.51831824,-1.0427512,2.529107,1075,3.8585466e-05,2718.789,17.438879,17.438879,,21500,-0.5510204,1.0521183e-09,0.9947417,26.390923,-0.6757909,14.8308935,0.14999999,,1012.7100629806519,8.745641,3.347433
19.228214,0.008921096,-0.23919915,-0.7550919,-1.043678,2.526741,1076,3.3733876,2718.7744,17.438879,17.438879,,21520,-0.5102041,1.0501636e-09,0.9929291,26.388405,-0.6753906,14.83326,0.14999999,,1014.2666215896606,17.375404,3.39846
19.228214,1.3351698e-06,-0.1980156,-0.9109391,-1.0445987,2.5243797,1077,3.1241338,2718.7568,17.438879,17.438879,,21540,-0.79591835,1.0482143e-09,1.0036546,26.399128,-0.6749545,14.835621,0.14999999,,1015.8426380157471,17.37705,3.2702725
19.228214,2.8238668e-07,-0.28066066,-1.2717155,-1.0455269,2.5221062,1078,3.1157818,2718.83,17.438879,17.438879,,21560,-0.8367347,1.0462705e-09,1.0026172,26.392859,-0.674586,14.837894,0.14999999,,1017.0453705787659,17.285864,3.3220892
19.228214,2.6872193e-10,-2.4447799,-0.84821415,-1.0464541,2.5199223,1079,5.9435673,2718.997,17.438879,17.438879,,21580,-1.0,1.0443321e-09,0.97723234,26.441345,-0.67622477,14.840078,0.14999999,,1018.012752532959,17.195017,6.0218496
19.228214,2.6897115e-10,-0.22219934,-1.0198233,-1.0473803,2.5176249,1080,1.9905365,2719.0352,17.438879,17.438879,,21600,-1.0,1.0423991e-09,0.97562766,26.39145,-0.67582667,14.842376,0.14999999,,1019.5967876911163,17.32136,5.9939775
19.228214,2.692201e-10,-0.51531154,-1.1571274,-1.0483059,2.5154505,1081,4.4139085,2719.2012,17.438879,17.438879,,21620,-1.0,1.0404712e-09,0.97628784,26.380417,-0.67570174,14.84455,0.14999999,,1020.5345039367676,17.192148,5.9664145
19.228214,2.6946922e-10,-1.2706077,-0.9730092,-1.0492306,2.513279,1082,5.474737,2719.3682,17.438879,17.438879,,21640,-1.0,1.0385489e-09,0.9779361,26.38654,-0.6762747,14.846722,0.14999999,,1021.9393360614777,17.194895,5.9391537
19.228214,9.934144e-09,-0.37704465,1.0155331,-1.0501543,2.5110874,1083,1.0459943e-37,2719.5078,17.438879,17.438879,,21660,1.0,1.0366319e-09,0.9089601,26.369951,-0.67601997,14.848913,0.14999999,,1023.9058892726898,17.219261,42.450783
19.228214,2.6996722e-10,-2.4323585,-1.162503,-1.0510772,2.524786,1084,1.8847452e-38,2736.8672,17.438879,17.438879,,21680,-1.0,1.0347202e-09,0.97804964,26.36694,-0.67773366,14.835215,0.14999999,,1025.1658549308777,,5.9176493
19.228214,2.7021657e-10,-1.3062056,-1.0344346,-1.0519993,2.5226107,1085,5.4606066,2737.0332,17.438879,17.438879,,21700,-1.0,1.0328137e-09,0.97968817,26.373217,-0.6783342,14.83739,0.14999999,,1026.7018389701843,17.19575,5.8909483
19.228214,2.7046562e-10,-0.5560023,-0.846766,-1.0529206,2.5204391,1086,4.5169363,2737.1973,17.438879,17.438879,,21720,-1.0,1.0309126e-09,0.9804554,26.364658,-0.67824143,14.839561,0.14999999,,1028.5301876068115,17.19551,5.864537
19.228214,0.9476445,-0.21696062,0.37978268,-1.053841,2.518157,1087,5.8485396e-14,2737.2363,17.438879,17.438879,,21740,0.3469388,1.0290165e-09,1.0134989,26.334555,-0.6778361,14.841844,0.14999999,,1029.4414834976196,17.31906,13.306185
19.228214,9.16047e-05,-1.6225152,-0.64526373,-1.053889,2.5246372,1088,2.649977e-10,2746.8047,17.438879,17.438879,,21760,-0.67346936,1.0271259e-09,0.99992865,26.324081,-0.6786953,14.835363,0.14999999,,1030.773190498352,7.791445,3.254622
19.228214,9.168887e-05,-0.20434219,-1.0134926,-1.0548077,2.5222874,1089,3.2054248,2746.7715,17.438879,17.438879,,21780,-0.67346936,1.0252404e-09,1.000723,26.31963,-0.67826045,14.837713,0.14999999,,1032.7012116909027,17.395233,3.2478974
19.228214,2.7122501e-10,-0.48198533,-0.7921445,-1.0557255,2.5201206,1090,4.28929,2746.9316,17.438879,17.438879,,21800,-1.0,1.0233602e-09,0.98161376,26.363968,-0.6780802,14.83988,0.14999999,,1034.9739758968353,17.199492,5.854459
19.228214,2.8554322e-07,-0.19824691,-0.86993194,-1.0566424,2.5178318,1091,3.1026115,2746.9531,17.438879,17.438879,,21820,-0.8367347,1.0214849e-09,1.0021969,26.31356,-0.6776583,14.842169,0.14999999,,1036.7560603618622,17.33749,3.2926495
19.228214,0.9575318,-0.22713147,-0.31021222,-1.0575587,2.5155706,1092,0.000989294,2747.004,17.438879,17.438879,,21840,-0.26530612,1.019615e-09,0.98688537,26.31052,-0.6772444,14.84443,0.14999999,,1038.219260931015,17.310091,4.3497195
19.228214,0.27220377,-0.4057309,-0.48695588,-1.0575975,2.5134506,1093,3.8726463,2747.2012,17.438879,17.438879,,21860,-0.3469388,1.01775e-09,0.9843618,26.307808,-0.6770089,14.84655,0.14999999,,1039.1399068832397,17.163116,3.8822093
19.228214,2.8600624e-07,-0.2603978,-1.0759225,-1.058263,2.5111437,1094,0.2275912,2747.1904,17.438879,17.438879,,21880,-0.8367347,1.0158904e-09,1.0029384,26.308903,-0.67664313,14.848857,0.14999999,,1040.2247080802917,17.369673,3.291726
19.228214,2.72163e-10,-0.73438376,-0.92700857,-1.0591767,2.5090065,1095,4.8767133,2747.3623,17.438879,17.438879,,21900,-1.0,1.0140359e-09,0.9821119,26.339622,-0.67669374,14.850994,0.14999999,,1041.1384224891663,17.189823,5.8463144
19.228214,2.7241123e-10,-0.28308964,-0.86949205,-1.0600895,2.5067997,1096,3.1357758,2747.4521,17.438879,17.438879,,21920,-1.0,1.0121862e-09,0.9816282,26.310303,-0.6763521,14.853201,0.14999999,,1042.5238320827484,17.269646,5.8205776
19.228214,2.8679068e-07,-0.22424747,-0.79335123,-1.0610014,2.5045633,1097,3.2497678,2747.505,17.438879,17.438879,,21940,-0.8367347,1.0103416e-09,1.0039655,26.297894,-0.67595786,14.855437,0.14999999,,1044.2812995910645,17.306534,3.2790697
19.228214,1.3584881e-06,-0.19402689,-0.5829462,-1.0619127,2.502306,1098,3.228643,2747.5322,17.438879,17.438879,,21960,-0.79591835,1.0085022e-09,1.0048057,26.290867,-0.67551583,14.857695,0.14999999,,1046.1286897659302,17.333889,3.2311625
19.228214,0.009093535,-0.22231667,-0.7273797,-1.0628229,2.5000296,1099,2.9532642,2747.5322,17.438879,17.438879,,21980,-0.5102041,1.0066676e-09,0.99080884,26.319134,-0.6750996,14.859971,0.14999999,,1048.0337126255035,17.358929,3.4325914
19.228214,9.25101e-05,-0.19013357,-0.69628686,-1.0637242,2.4977455,1100,3.0153928,2747.5195,17.438879,17.438879,,22000,-0.67346936,1.0048382e-09,1.0023361,26.300419,-0.6746678,14.862255,0.14999999,,1049.1220753192902,17.371641,3.2393994
19.228214,2.443189e-05,-0.19124942,-0.625592,-1.0646328,2.4954329,1101,3.1970606,2747.4727,17.438879,17.438879,,22020,-0.71428573,1.0030137e-09,1.0051264,26.296124,-0.6742272,14.864568,0.14999999,,1050.999549627304,17.407925,3.2140665
19.228214,9.267823e-05,-0.2040676,-0.6460554,-1.0655406,2.4931297,1102,3.0997155,2747.4287,17.438879,17.438879,,22040,-0.67346936,1.0011942e-09,1.0038418,26.292368,-0.67379636,14.866871,0.14999999,,1053.060560464859,17.403667,3.2266994
19.228214,0.00032646797,-0.19673151,-0.43150964,-1.0664475,2.490837,1103,3.2249625,2747.3926,17.438879,17.438879,,22060,-0.63265306,9.993796e-10,1.0019906,26.290138,-0.6733609,14.8691635,0.14999999,,1055.0817892551422,17.39683,3.2518995
19.228214,0.023907976,-0.29544517,-0.3491614,-1.0673535,2.4886293,1104,3.4616425,2747.4473,17.438879,17.438879,,22080,-0.46938777,9.975699e-10,0.9888264,26.292961,-0.6730173,14.871371,0.14999999,,1057.1655840873718,17.305887,3.5002832
19.228214,2.4120553e-05,-0.3648648,0.79138184,-1.0682372,2.486496,1105,8.4884085e-13,2747.5781,17.438879,17.438879,,22100,0.79591835,9.957652e-10,0.9420462,26.291477,-0.6727492,14.873505,0.14999999,,1059.2071659564972,17.228085,21.85178
19.228214,7.1232004,-2.0732527,0.30513597,-1.0691417,2.4968681,1106,0.00054847624,2761.5352,17.438879,17.438879,,22120,0.10204082,9.939654e-10,1.1312102,26.290285,-0.6740734,14.863132,0.14999999,,1061.3052327632904,3.4025435,9.12434
19.228214,0.13065897,-1.5324309,-0.2947179,-1.0636256,2.5028343,1107,0.00028636723,2770.6387,17.438879,17.438879,,22140,-0.3877551,9.921703e-10,0.9858348,26.283737,-0.6747328,14.857166,0.14999999,,1063.3932662010193,8.256937,3.7340152
19.228214,0.5334202,-0.42768404,-0.56991446,-1.0644106,2.500867,1108,4.067283,2770.961,17.438879,17.438879,,22160,-0.30612245,9.903802e-10,0.9861283,26.278519,-0.6745233,14.859134,0.14999999,,1065.5068807601929,17.037876,4.0999126
19.228214,0.27187616,-0.21942016,0.020587951,-1.0648314,2.4985685,1109,7.912697e-10,2770.912,17.438879,17.438879,,22180,0.42857143,9.88595e-10,0.98219424,26.27306,-0.6741262,14.861432,0.14999999,,1067.2911229133606,17.409513,14.813253
19.228214,0.009117798,-1.0241674,-0.7473612,-1.0654875,2.5037508,1110,0.01414288,2779.164,17.438879,17.438879,,22200,-0.5102041,9.868145e-10,0.9920615,26.268187,-0.6744611,14.85625,0.14999999,,1068.893165588379,9.108424,3.4111812
19.228214,2.4474613e-05,-0.18763001,-0.549708,-1.0663798,2.5015116,1111,3.1314642,2779.1797,17.438879,17.438879,,22220,-0.71428573,9.850389e-10,1.0061806,26.266312,-0.6740308,14.858489,0.14999999,,1070.5154302120209,17.344383,3.209282
19.228214,0.0032409315,-0.22546981,-0.7055699,-1.0672795,2.4992695,1112,3.3321342,2779.1875,17.438879,17.438879,,22240,-0.5510204,9.83268e-10,0.99574643,26.253311,-0.6736224,14.860731,0.14999999,,1071.5460410118103,17.35084,3.3371363
19.228214,2.4518604e-05,-0.18559766,-0.43483806,-1.0681754,2.4970036,1113,3.1966105,2779.166,17.438879,17.438879,,22260,-0.71428573,9.81502e-10,1.0070293,26.258745,-0.6731882,14.862997,0.14999999,,1072.67209815979,17.384094,3.2006392
19.228214,0.023949131,-0.28735453,-0.53523827,-1.0690734,2.4947853,1114,3.4521933,2779.1914,17.438879,17.438879,,22280,-0.46938777,9.797406e-10,0.9901247,26.241325,-0.6728362,14.865215,0.14999999,,1074.6202008724213,17.33267,3.4797528
19.228214,0.0032495959,-0.2272054,-0.7303957,-1.0699493,2.4925518,1115,3.3196251,2779.1953,17.438879,17.438879,,22300,-0.5510204,9.77984e-10,0.99708486,26.239204,-0.6724459,14.867449,0.14999999,,1076.4229526519775,17.355692,3.3221228
19.228214,2.4584093e-05,-0.18269438,-0.80931735,-1.0708427,2.4903135,1116,3.1743677,2779.1895,17.438879,17.438879,,22320,-0.71428573,9.762321e-10,1.007172,26.238188,-0.6720102,14.869687,0.14999999,,1078.0349624156952,17.366932,3.1924834
19.228214,1.371902e-06,-0.19370323,-0.6528609,-1.0717385,2.4881039,1117,3.2152176,2779.213,17.438879,17.438879,,22340,-0.79591835,9.744849e-10,1.0068521,26.235191,-0.6715761,14.871897,0.14999999,,1079.4539096355438,17.336987,3.2181106
19.228214,9.333798e-05,-0.18592745,-0.5656337,-1.0726333,2.4858599,1118,3.172979,2779.1914,17.438879,17.438879,,22360,-0.67346936,9.727424e-10,1.0069302,26.229362,-0.671136,14.874141,0.14999999,,1081.2561116218567,17.379095,3.1929564
19.228214,7.1640463,-0.21029209,-0.08277495,-1.0735272,2.4836254,1119,0.0044380147,2779.1758,17.438879,17.438879,,22380,-0.020408163,9.710046e-10,1.0798984,26.220455,-0.6707186,14.876375,0.14999999,,1083.3144359588623,17.37635,7.194363
19.228214,0.0010686683,-0.80788213,-0.53680784,-1.0680387,2.482957,1120,0.018822707,2780.912,17.438879,17.438879,,22400,-0.59183675,9.692716e-10,1.0016702,26.21941,-0.6707715,14.877044,0.14999999,,1084.7498564720154,15.623769,3.2573633
19.228214,0.003246286,-0.2220026,-0.51077724,-1.0689303,2.4807148,1121,3.3058555,2780.8809,17.438879,17.438879,,22420,-0.5510204,9.675432e-10,0.99864435,26.216555,-0.6703702,14.879286,0.14999999,,1086.2296986579895,17.391172,3.3067594
19.228214,0.009157378,-0.23334758,-0.31784004,-1.069819,2.4784765,1122,3.3585916,2780.8496,17.438879,17.438879,,22440,-0.5102041,9.658191e-10,0.9956238,26.214678,-0.6699825,14.881524,0.14999999,,1088.3090000152588,17.38979,3.3718843
19.228214,0.97019976,-0.39869645,-0.36821017,-1.0707017,2.476472,1123,3.7267957,2781.0781,17.438879,17.438879,,22460,-0.26530612,9.640998e-10,0.9867726,26.2173,-0.6697454,14.883529,0.14999999,,1090.1220786571503,17.133413,4.380884
19.228214,0.1315903,-0.33958474,-0.4191291,-1.0707282,2.4743538,1124,3.7034957,2781.1738,17.438879,17.438879,,22480,-0.3877551,9.623851e-10,0.9880942,26.218079,-0.66946423,14.885647,0.14999999,,1091.1172363758087,17.264576,3.70448
19.228214,0.058348536,-0.290806,-0.37506694,-1.0715004,2.4722214,1125,3.5502079,2781.248,17.438879,17.438879,,22500,-0.42857143,9.60675e-10,0.9912908,26.214142,-0.6691389,14.887779,0.14999999,,1092.4365949630737,17.285763,3.556927
19.228214,0.13180219,-0.32813263,-0.25514603,-1.072337,2.4701405,1126,3.6793516,2781.379,17.438879,17.438879,,22520,-0.3877551,9.589693e-10,0.9898648,26.20914,-0.6688444,14.88986,0.14999999,,1093.976090669632,17.229742,3.6876893
19.228214,0.5380797,-0.47896552,-0.3653487,-1.0731077,2.4682875,1127,4.0527697,2781.7598,17.438879,17.438879,,22540,-0.30612245,9.572683e-10,0.98791665,26.198505,-0.6686855,14.891713,0.14999999,,1095.6901061534882,16.977354,4.0771847
19.228214,0.13195783,-0.33341625,-0.375203,-1.0735173,2.4661694,1128,3.6709156,2781.838,17.438879,17.438879,,22560,-0.3877551,9.555718e-10,0.99110293,26.195042,-0.6683998,14.893831,0.14999999,,1097.6274509429932,17.281862,3.6709442
19.228214,0.13205937,-0.32121953,-0.5156071,-1.0742865,2.4640026,1129,3.6542826,2781.8594,17.438879,17.438879,,22580,-0.3877551,9.538796e-10,0.9920111,26.190968,-0.6681007,14.895998,0.14999999,,1099.5040535926819,17.339111,3.66228
19.228214,0.024092812,-0.22227345,-0.29120284,-1.0750549,2.4618206,1130,3.1676285,2781.8574,17.438879,17.438879,,22600,-0.46938777,9.521922e-10,0.9959,26.182375,-0.66771394,14.89818,0.14999999,,1101.051961183548,17.362486,3.416778
19.228214,3.6781573,-0.41773134,0.21698748,-1.0759181,2.4598446,1131,0.010956284,2782.084,17.438879,17.438879,,22620,0.2244898,9.505091e-10,1.0954055,26.173973,-0.667497,14.900156,0.14999999,,1103.1020874977112,17.13261,11.3274355
19.228214,0.2765823,-1.3990741,-0.53973025,-1.073555,2.4653435,1132,0.009189463,2790.7695,17.438879,17.438879,,22640,-0.3469388,9.488306e-10,0.9908677,26.167706,-0.66806203,14.894657,0.14999999,,1104.9899516105652,8.675974,3.8268027
19.228214,0.009197525,-0.21090505,-0.53226984,-1.0741937,2.463132,1133,3.2210689,2790.7285,17.438879,17.438879,,22660,-0.5102041,9.471564e-10,0.9982415,26.166477,-0.6676673,14.896869,0.14999999,,1106.9081077575684,17.401438,3.3318996
19.228214,0.0032662726,-0.21173903,-0.50975955,-1.0750679,2.4609365,1134,3.2612402,2790.7012,17.438879,17.438879,,22680,-0.5510204,9.454866e-10,1.0011888,26.164593,-0.6672673,14.899064,0.14999999,,1108.383780002594,17.384422,3.2691274
19.228214,0.009213661,-0.21917218,-0.34362602,-1.0759465,2.4587755,1135,3.311328,2790.711,17.438879,17.438879,,22700,-0.5102041,9.438212e-10,0.99988806,26.160957,-0.666872,14.901225,0.14999999,,1110.1989879608154,17.352615,3.3188128
19.228214,0.0586597,-0.3468143,-0.33933008,-1.076819,2.4567556,1136,3.2047894,2790.875,17.438879,17.438879,,22720,-0.42857143,9.421603e-10,0.9959347,26.143402,-0.6665908,14.903245,0.14999999,,1111.1778655052185,17.194326,3.4934154
19.228214,0.27771646,-0.34998778,-0.44200975,-1.0776472,2.4546957,1137,3.7692752,2790.9883,17.438879,17.438879,,22740,-0.3469388,9.405038e-10,0.99251324,26.145275,-0.66631657,14.905305,0.14999999,,1112.218264579773,17.246658,3.8054323
19.228214,0.024170691,-0.25206205,-0.7536781,-1.0782821,2.4525528,1138,3.365534,2791.0059,17.438879,17.438879,,22760,-0.46938777,9.388517e-10,0.9990569,26.137196,-0.66595984,14.907448,0.14999999,,1113.1873452663422,17.345032,3.3773499
19.228214,2.7765057e-10,-0.18814218,-1.2237715,-1.0791392,2.4503794,1139,0.83360267,2790.9824,17.438879,17.438879,,22780,-1.0,9.372038e-10,0.9732854,26.146515,-0.6655416,14.909621,0.14999999,,1114.25963306427,17.383257,6.01318
19.228214,2.778943e-10,-1.8899333,-1.0337815,-1.0800169,2.448371,1140,5.785568,2791.1426,17.438879,17.438879,,22800,-1.0,9.355603e-10,0.97510844,26.157005,-0.6666402,14.91163,0.14999999,,1115.287602186203,17.197853,5.9868526
19.228214,2.781382e-10,-0.56755215,-1.0446619,-1.0808936,2.4463625,1141,4.5739346,2791.2988,17.438879,17.438879,,22820,-1.0,9.33921e-10,0.9758648,26.149315,-0.6665762,14.913638,0.14999999,,1116.967544555664,17.203537,5.960801
19.228214,2.7838182e-10,-0.60719895,-1.0506482,-1.0817697,2.4443617,1142,4.66951,2791.461,17.438879,17.438879,,22840,-1.0,9.322862e-10,0.97671056,26.143288,-0.66654634,14.915639,0.14999999,,1119.133294582367,17.199972,5.9350185
19.228214,2.7862562e-10,-0.6289322,-0.87655663,-1.0826449,2.4423637,1143,4.7119803,2791.621,17.438879,17.438879,,22860,-1.0,9.306556e-10,0.97759825,26.138111,-0.6665348,14.917637,0.14999999,,1121.2446763515472,17.198475,5.9095044
19.228214,0.0010705023,-0.23837554,0.61173123,-1.0835195,2.4402838,1144,2.1931505e-23,2791.6836,17.438879,17.438879,,22880,0.67346936,9.2902935e-10,0.9276049,26.110367,-0.6661812,14.919717,0.14999999,,1123.3520481586456,17.298452,19.62123
19.228214,2.93578e-07,-1.9116058,-0.93439156,-1.0843922,2.4483366,1145,1.0156139e-19,2803.3457,17.438879,17.438879,,22900,-0.8367347,9.274073e-10,0.99961257,26.101376,-0.66733646,14.911664,0.14999999,,1125.514443397522,5.6975546,3.3048155
19.228214,2.793568e-10,-0.30357197,-0.7248317,-1.0852653,2.4462862,1146,3.274282,2803.4434,17.438879,17.438879,,22920,-1.0,9.2578945e-10,0.97751224,26.111105,-0.66701996,14.913714,0.14999999,,1127.6362781524658,17.263527,5.8928022
