IWMean,ReturnMin,Regret,LQGmu1_higher,TimeElapsed,Bound,ReturnStepMax,IWFirstEpisode,TimestepsSoFar,Iteration,ReturnMax,IWMax,IWMin,ReturnLastEpisode,DenMISELogLast,ReturnAbsMax,delta,DenMISELogFirst,LQGmu1_actor,Regret/t,ReturnMean,LQGsigma_higher,IWLastEpisode,DenMISEMeanLog
1.0091643,,463.8645,-1.0,38.12142372131348,50.258766,19.219887,1.080284e-09,1740,87,17.430906,6.897634,,5.450003,-1.077601,17.430906,1.6063603e-07,-0.8273088,-1.234383,5.3317757,12.028225,0.14999999,1.3766371e-25,-0.8673873
1.0721196,,464.02686,1.0,38.41358804702759,50.211105,19.219887,1.7264931e-09,1760,88,17.430906,15.017256,,17.197569,-2.1186948,17.430906,1.5700596e-07,-0.8387374,1.0201592,5.273032,12.086968,0.14999999,,-0.8817718
1.1415311,,481.38684,0.3877551,38.65207886695862,49.791145,19.219887,0.24053648,1780,89,17.430906,7.173081,,,-1.4430021,17.430906,1.5349757e-07,-0.850037,0.31518534,5.408841,11.9511595,0.14999999,0.0015550293,-0.8878522
0.853055,,490.54663,-0.79591835,38.875818490982056,49.487457,19.219887,4.0232985e-06,1800,90,17.430906,4.9087505,,8.20018,-0.8956621,17.430906,1.5010546e-07,-0.85851127,-0.82573116,5.4505186,11.909482,0.14999999,7.927901e-12,-0.88667977
1.0299851,,490.56323,-1.0,39.09989404678345,49.37876,19.219887,1.1269057e-09,1820,91,17.430906,6.7268753,,17.343397,-0.5735022,17.430906,1.4682455e-07,-0.8695611,-0.9829509,5.3908052,11.969195,0.14999999,2.403204,-0.8849494
1.0224266,,490.70972,-0.5102041,39.324289321899414,49.28571,19.219887,0.017540582,1840,92,17.430906,4.6495156,,17.21368,-0.62091374,17.430906,1.4365008e-07,-0.8804902,-0.4891856,5.3338003,12.0262,0.14999999,0.03448121,-0.8819977
1.1113707,,490.71924,0.020408163,39.55091333389282,49.07835,19.219887,6.4502296,1860,93,17.430906,6.4864335,,17.350403,-0.5293171,17.430906,1.4057744e-07,-0.8911104,-0.20454536,5.2765503,12.08345,0.14999999,0.014075797,-0.8781187
0.8204624,,491.30066,-0.26530612,39.78848361968994,49.321228,19.219887,1.206227,1880,94,17.430906,5.767005,,16.778551,-0.81281656,17.430906,1.3760231e-07,-0.8347479,-0.4298496,5.2266026,12.133398,0.14999999,5.523195,-0.87650204
1.044885,,491.35327,-0.46938777,40.111371755599976,49.029205,19.219887,0.041036442,1900,95,17.430906,4.5591745,,17.307375,-0.56687003,17.430906,1.3472066e-07,-0.83257943,-0.5173858,5.172139,12.187861,0.14999999,4.528145,-0.875239
1.0021014,,491.32812,-0.63265306,40.33802604675293,48.568825,19.219887,0.0007325836,1920,96,17.430906,4.5195866,,17.385084,-0.49336705,17.430906,1.3192863e-07,-0.8426189,-0.33786032,5.118001,12.242,0.14999999,3.2423291,-0.8709371
