Regret,ReturnAbsMax,IWFirstEpisode,ReturnMax,delta,DenMISELogLast,Bound,IWMean,LQGsigma_higher,TimestepsSoFar,ReturnMin,ReturnMean,IWLastEpisode,TimeElapsed,ReturnStepMax,LQGmu1_higher,IWMin,DenMISELogFirst,IWMax,Iteration,ReturnLastEpisode,DenMISEMeanLog,LQGmu1_actor,Regret/t
2430.3486,17.420399,3.9066224,17.420399,1.4210129e-09,-0.2273056,27.161253,0.98202175,0.14999999,18500,,14.732597,0.006842958,815.2728896141052,19.208757,-0.26530612,,-0.67800117,4.4476085,925,17.33517,-0.71413404,-0.26780802,2.6274033
2430.624,17.420399,3.046628,17.420399,1.4179454e-09,-0.4827691,27.15211,0.98264533,0.14999999,18520,,14.735136,4.17172,816.9565677642822,19.208757,-0.30612245,,-0.6748672,4.1765976,926,17.08389,-0.71390474,-0.26524544,2.6248646
2430.8057,17.420399,0.00014809529,17.420399,1.4148879e-09,-0.482914,27.14921,1.002779,0.14999999,18540,,14.737772,0.0030376143,818.4665718078613,19.208757,-0.8367347,,-0.67266184,3.3554454,927,17.178974,-0.7136755,-0.795274,2.6222286
2430.8145,17.420399,3.8900104,17.420399,1.4118403e-09,-0.22701797,27.144749,0.9848549,0.14999999,18560,,14.740588,0.006497952,820.1087725162506,19.208757,-0.26530612,,-0.67373985,4.4216084,928,17.3508,-0.71314883,-0.12382831,2.6194124
2431.8447,17.420399,4.937644,17.420399,1.4088024e-09,-0.7222062,27.156387,1.0241573,0.14999999,18580,,14.742299,5.4186077,821.6522042751312,19.208757,-0.10204082,,-0.6706338,6.0082273,929,16.329967,-0.71317613,-0.012886606,2.6177015
2437.8984,17.420399,0.0001471721,17.420399,1.4057744e-09,-0.94798046,27.138268,1.0034797,0.14999999,18600,,14.738605,1.9326212e-06,823.1676461696625,19.208757,-0.8367347,,-0.6664087,3.3541555,930,11.306623,-0.7134045,-0.7774617,2.621396
2437.8984,17.420399,0.000493116,17.420399,1.402756e-09,-0.22765827,27.131067,1.0029014,0.14999999,18620,,14.74142,3.3143775,824.0160913467407,19.208757,-0.79591835,,-0.6674832,3.3366096,931,17.358147,-0.71287996,-0.68805027,2.6185808
2437.913,17.420399,0.011869847,17.420399,1.3997475e-09,-0.23805119,27.137577,0.9962013,0.14999999,18640,,14.744214,3.358546,825.3347246646881,19.208757,-0.67346936,,-0.6685562,3.3852918,932,17.346825,-0.7123683,-0.6660744,2.6157866
2437.9258,17.420399,0.01188243,17.420399,1.3967486e-09,-0.23972693,27.130775,0.99723583,0.14999999,18660,,14.7470045,3.3760054,827.0100955963135,19.208757,-0.67346936,,-0.66961586,3.376659,933,17.346573,-0.7118664,-0.56364024,2.612996
2437.8926,17.420399,0.02960703,17.420399,1.3937591e-09,-0.26211062,27.11572,0.9949122,0.14999999,18680,,14.749837,3.1094713,828.7126634120941,19.208757,-0.63265306,,-0.6706744,3.3975122,934,17.393175,-0.7113887,-0.6360909,2.6101637
2437.872,17.420399,2.7229075,17.420399,1.3907796e-09,-0.24095301,27.109585,1.0620733,0.14999999,18700,,14.752651,0.00023440919,830.434168100357,19.208757,0.020408163,,-0.67171276,7.737419,935,17.381136,-0.7108918,-0.044450164,2.6073494
2442.2695,17.420399,0.029583335,17.420399,1.3878093e-09,-0.88123053,27.109268,0.9959303,0.14999999,18720,,14.750739,0.0029407444,832.176408290863,19.208757,-0.63265306,,-0.6698738,3.392446,936,12.962303,-0.7110102,-0.6638702,2.6092615
2442.2266,17.420399,5.1957116,17.420399,1.3848487e-09,-0.23379028,27.105736,1.0129313,0.14999999,18740,,14.753569,0.008063928,833.9418625831604,19.208757,-0.14285715,,-0.67090994,5.5050287,937,17.402777,-0.710506,-0.13277675,2.606432
2443.2998,17.420399,0.011844833,17.420399,1.3818974e-09,-0.69937074,27.099957,0.9993866,0.14999999,18760,,14.755203,0.00807419,835.721981048584,19.208757,-0.67346936,,-0.66644686,3.3589604,938,16.286924,-0.710482,-0.7922401,2.6047974
2443.3135,17.420399,5.178024,17.420399,1.3789556e-09,-0.2200321,27.087284,1.0142943,0.14999999,18780,,14.757963,0.00028220998,837.5322959423065,19.208757,-0.14285715,,-0.6674998,5.4845357,939,17.346624,-0.7099612,-0.077481285,2.6020374
2445.4375,17.420399,2.0365578e-09,17.420399,1.3760233e-09,-0.80546397,27.087461,0.97127473,0.14999999,18800,,14.7584715,5.109967e-08,839.2205078601837,19.208757,0.8367347,,-0.66306496,21.01615,940,15.235639,-0.7100493,0.64935994,2.6015291
2457.5322,17.420399,0.00049146434,17.420399,1.3731002e-09,-1.8863788,27.08453,1.0043296,0.14999999,18820,,14.7483835,1.2156095e-19,840.899160861969,19.208757,-0.79591835,,-0.6641282,3.3218226,941,5.265509,-0.7113378,-0.80169,2.611617
2457.542,17.420399,0.0004919863,17.420399,1.3701865e-09,-0.22018741,27.077501,1.0052719,0.14999999,18840,,14.751144,3.312253,841.725020647049,19.208757,-0.79591835,,-0.6651898,3.313655,942,17.348526,-0.7108126,-1.0447147,2.6088562
2457.707,17.420399,5.591998e-07,17.420399,1.3672821e-09,-0.5624598,27.076622,0.9974688,0.14999999,18860,,14.7537365,4.464736,842.758908033371,19.208757,-1.0,,-0.6662503,5.527147,943,17.195805,-0.7106505,-0.8672673,2.606264
2457.7598,17.420399,2.5005194e-05,17.420399,1.3643868e-09,-0.23221348,27.072857,0.89162517,0.14999999,18880,,14.756441,9.524914e-21,844.3200385570526,19.208757,0.59183675,,-0.6673102,16.747068,944,17.30752,-0.7101479,0.546734,2.6035595
2468.7383,17.420399,5.182526,17.420399,1.3615007e-09,-1.7680876,27.068127,1.0157853,0.14999999,18900,,14.74758,0.00040114103,845.5342409610748,19.208757,-0.14285715,,-0.66836894,5.487527,945,6.383108,-0.7113869,-0.04665152,2.612421
2472.2842,17.420399,0.00014681184,17.420399,1.3586238e-09,-0.8707198,27.053905,1.0055602,0.14999999,18920,,14.7465925,6.005054e-06,846.3521492481232,19.208757,-0.8367347,,-0.66395736,3.330241,946,13.81295,-0.7115402,-0.941697,2.613408
2472.3936,17.420399,4.3342814,17.420399,1.355756e-09,-0.2976733,27.045853,1.0457004,0.14999999,18940,,14.749236,1.18125065e-07,847.2569544315338,19.208757,-0.06122449,,-0.66501373,6.48949,947,17.249895,-0.71109825,0.2040315,2.6107645
2481.0293,17.420399,0.050221477,17.420399,1.3528971e-09,-1.3429476,27.098684,1.0856627,0.14999999,18960,,14.742882,8.081008,848.0987584590912,19.208757,0.30612245,,-0.6615027,11.860151,948,8.7256365,-0.7117186,0.4801333,2.6171188
2491.3828,17.420399,5.5710893e-07,17.420399,1.3500474e-09,-1.6864811,27.044365,0.9973268,0.14999999,18980,,14.734729,1.0325597e-20,849.0390241146088,19.208757,-1.0,,-0.6625041,5.5283594,949,7.005776,-0.71266,-0.9178363,2.6252718
2491.463,17.420399,0.00014675304,17.420399,1.3472068e-09,-0.2684608,27.047514,1.0068676,0.14999999,19000,,14.737408,3.005597,849.8752911090851,19.208757,-0.8367347,,-0.66355723,3.3258693,950,17.279762,-0.7121969,-1.1343234,2.622593
2491.625,17.420399,5.5828275e-07,17.420399,1.344375e-09,-1.0364022,27.054214,0.999744,0.14999999,19020,,14.739996,5.0210214,850.6851198673248,19.208757,-1.0,,-0.6646092,5.506397,951,17.199284,-0.7125313,-1.0135804,2.6200047
2491.789,17.420399,5.588698e-07,17.420399,1.3415522e-09,-0.4473676,27.03889,1.0002761,0.14999999,19040,,14.742576,4.143126,851.7995536327362,19.208757,-1.0,,-0.66566014,5.480455,952,17.195332,-0.7122545,-0.9059732,2.617425
2491.8594,17.420399,0.00014721646,17.420399,1.3387381e-09,-0.25128493,27.00314,1.0064082,0.14999999,19060,,14.745247,3.0738587,853.2309527397156,19.208757,-0.8367347,,-0.66671,3.311426,953,17.2887,-0.71177214,-0.7571999,2.6147537
2491.8447,17.420399,0.00014737099,17.420399,1.3359331e-09,-0.21664463,26.987795,1.0068192,0.14999999,19080,,14.748005,2.8698306,854.0712587833405,19.208757,-0.8367347,,-0.66775864,3.303422,954,17.375935,-0.71124715,-0.8827406,2.6119957
2491.9023,17.420399,0.00014752538,17.420399,1.3331369e-09,-0.2305195,26.978323,1.0075737,0.14999999,19100,,14.750679,3.195254,854.9984612464905,19.208757,-0.8367347,,-0.66880614,3.2954733,955,17.30109,-0.71073735,-0.8739588,2.6093216
2491.9678,17.420399,0.76888347,17.420399,1.3303494e-09,-0.22356404,26.976156,1.0864587,0.14999999,19120,,14.75334,3.4963152e-10,856.3578860759735,19.208757,0.14285715,,-0.66985255,9.545662,956,17.2946,-0.71022063,0.27253896,2.6066608
2500.9004,17.420399,0.0010204007,17.420399,1.3275707e-09,-1.425504,26.980562,0.96642953,0.14999999,19140,,14.746731,4.67667,857.9904243946075,19.208757,0.46938777,,-0.6700941,14.531278,957,8.428382,-0.7108811,0.530522,2.6132698
2511.7178,17.420399,5.619396e-07,17.420399,1.3248005e-09,-1.7427855,26.971382,0.99889463,0.14999999,19160,,14.738166,3.7521708e-22,859.6378622055054,19.208757,-1.0,,-0.6711374,5.4789224,958,6.5421157,-0.7119978,-1.1380473,2.6218348
2511.877,17.420399,5.625262e-07,17.420399,1.322039e-09,-1.0518,26.972328,1.0003407,0.14999999,19180,,14.740733,4.9852877,861.3040516376495,19.208757,-1.0,,-0.6721807,5.453453,959,17.2004,-0.7123546,-0.80471367,2.6192675
2511.8887,17.420399,0.01192537,17.420399,1.3192863e-09,-0.21001086,26.968094,0.99621326,0.14999999,19200,,14.743451,2.2376204,862.734127998352,19.208757,-0.67346936,,-0.6732229,3.3705156,960,17.349743,-0.7118324,-0.9315307,2.6165495
2511.9883,17.420399,0.00014833092,17.420399,1.316542e-09,-0.26933372,26.97219,1.0095745,0.14999999,19220,,14.746069,2.851428,864.0238680839539,19.208757,-0.8367347,,-0.6742516,3.285838,961,17.260029,-0.7113766,-0.37180874,2.6139317
2512.0244,17.420399,3.0479212,17.420399,1.3138065e-09,-0.38583732,27.001171,0.9788815,0.14999999,19240,,14.748749,3.5542245,865.69544506073,19.208757,-0.30612245,,-0.67529154,4.235419,962,17.322737,-0.7110291,-0.41373962,2.6112518
2512.088,17.420399,1.4906294,17.420399,1.3110794e-09,-0.35098118,26.98864,0.98068386,0.14999999,19260,,14.751393,3.7216172,867.3253471851349,19.208757,-0.3877551,,-0.67316717,3.880213,963,17.295397,-0.7106782,-0.32349664,2.6086073
2512.2383,17.420399,2.2084248,17.420399,1.3083606e-09,-0.42560357,26.978828,0.98059636,0.14999999,19280,,14.753944,4.021171,868.2276425361633,19.208757,-0.3469388,,-0.6726583,4.021171,964,17.210995,-0.7104035,-0.34116966,2.6060562
2512.375,17.420399,1.4880078,17.420399,1.3056503e-09,-0.40477452,26.971487,0.9827687,0.14999999,19300,,14.756503,3.7989674,869.0689761638641,19.208757,-0.3877551,,-0.67140687,3.8572638,965,17.223597,-0.71010786,-0.47224897,2.6034975
2512.3691,17.420399,0.9317408,17.420399,1.3029485e-09,-0.3090413,26.95525,0.98411256,0.14999999,19320,,14.759204,3.4723403,869.976095199585,19.208757,-0.42857143,,-0.67090183,3.7290964,966,17.364546,-0.7097114,-0.30985522,2.6007967
2512.5527,17.420399,3.0347848,17.420399,1.3002551e-09,-0.4323427,26.945404,0.98255515,0.14999999,19340,,14.761704,4.096834,871.4348802566528,19.208757,-0.30612245,,-0.6709724,4.1823807,967,17.177698,-0.70944196,-0.13484558,2.5982962
2513.58,17.420399,5.065345,17.420399,1.2975699e-09,-0.69823647,26.933578,1.0005279,0.14999999,19360,,14.763327,5.0704856,872.9973640441895,19.208757,-0.18367347,,-0.66887254,5.0743303,968,16.332613,-0.7094494,-0.087151945,2.596674
2515.8633,17.420399,5.163474,17.420399,1.2948932e-09,-0.78952134,26.912945,1.014681,0.14999999,19380,,14.76365,5.467086,874.8033056259155,19.208757,-0.14285715,,-0.6646859,5.4776793,969,15.075787,-0.70953286,-0.08931583,2.5963507
2517.7637,17.420399,5.5593966e-07,17.420399,1.2922247e-09,-0.78044164,26.909504,0.99821347,0.14999999,19400,,14.764369,5.751145e-08,876.3978350162506,19.208757,-1.0,,-0.6604029,5.4833093,970,15.461262,-0.70959234,-0.9592693,2.5956316
2517.8809,17.420399,5.146706,17.420399,1.2895645e-09,-0.31411234,26.895485,1.0162199,0.14999999,19420,,14.76692,1.3445385e-06,877.9928617477417,19.208757,-0.14285715,,-0.6614333,5.458131,971,17.241465,-0.7091883,-0.042574823,2.5930805
2521.7285,17.420399,0.00014581959,17.420399,1.2869122e-09,-0.8764496,26.895432,1.0065433,0.14999999,19440,,14.765629,5.2320693e-06,879.6757392883301,19.208757,-0.8367347,,-0.6571762,3.305128,972,13.512907,-0.70934534,-0.7572557,2.5943718
2521.7285,17.420399,2.6863728,17.420399,1.2842685e-09,-0.21791886,26.894733,1.0630668,0.14999999,19460,,14.768297,4.8185557e-06,880.5276138782501,19.208757,0.020408163,,-0.6582043,7.708812,973,17.361237,-0.70883435,-0.33492577,2.5917034
2521.879,17.420399,1.4659532,17.420399,1.2816326e-09,-0.40247518,26.893055,0.9828031,0.14999999,19480,,14.7708025,3.7383182,882.4822282791138,19.208757,-0.3877551,,-0.6564744,3.831977,974,17.208807,-0.70845723,-0.35142553,2.589198
2521.9805,17.420399,2.1719334,17.420399,1.279005e-09,-0.38469884,26.886156,0.98368317,0.14999999,19500,,14.773354,3.905684,884.1421909332275,19.208757,-0.3469388,,-0.6559966,3.9620895,975,17.257668,-0.7081439,-0.39797574,2.586647
2522.0527,17.420399,0.9168551,17.420399,1.2763854e-09,-0.34625402,26.883896,0.9848095,0.14999999,19520,,14.775931,3.6826527,885.8338208198547,19.208757,-0.42857143,,-0.6547966,3.7047026,976,17.288713,-0.7077908,-0.532358,2.5840693
2521.9775,17.434223,0.28819513,17.434223,1.2737739e-09,-0.28213325,26.8863,0.9839812,0.14999999,19540,,14.778652,3.4882777,887.4396398067474,19.222784,-0.5102041,,-0.6548817,3.5575583,977,17.434223,-0.7073715,-0.81110823,2.5813484
2521.9932,17.434223,0.00014559143,17.434223,1.2711703e-09,-0.21709193,26.930445,1.0092578,0.14999999,19560,,14.781275,3.2565868,888.3026139736176,19.222784,-0.8367347,,-0.6556098,3.3128445,978,17.343458,-0.70688736,-0.85523635,2.5787258
2522.0312,17.434223,0.00014574021,17.434223,1.2685748e-09,-0.2211369,26.922806,1.0100684,0.14999999,19580,,14.783872,3.2927117,889.9370348453522,19.222784,-0.8367347,,-0.65663165,3.3050365,979,17.323418,-0.70638245,-0.7770212,2.576129
2522.0273,17.434223,0.000145889,17.434223,1.2659872e-09,-0.21468951,26.911068,1.0106262,0.14999999,19600,,14.786504,3.0454028,891.7247402667999,19.222784,-0.8367347,,-0.6576524,3.297281,980,17.363888,-0.7058712,-1.0843835,2.5734968
2522.1875,17.434223,5.549782e-07,17.434223,1.2634074e-09,-0.7310515,26.898266,0.999869,0.14999999,19620,,14.788963,4.7161746,893.5472822189331,19.222784,-1.0,,-0.65867215,5.508387,981,17.199766,-0.7058869,-0.94752645,2.5710373
2522.293,17.434223,0.00014618677,17.434223,1.2608355e-09,-0.29180273,26.875462,1.010177,0.14999999,19640,,14.791475,2.71071,895.2632400989532,19.222784,-0.8367347,,-0.659691,3.286657,982,17.254442,-0.7054667,-0.8528581,2.5685253
2522.3271,17.434223,0.0001463356,17.434223,1.2582718e-09,-0.21240453,26.86808,1.0109735,0.14999999,19660,,14.794053,3.270062,897.0121698379517,19.222784,-0.8367347,,-0.66070867,3.2790294,983,17.325907,-0.70495564,-0.8242252,2.5659475
2522.3545,17.434223,6.234218e-06,17.434223,1.2557156e-09,-0.2054893,26.864986,0.9131162,0.14999999,19680,,14.796632,1.0712621e-20,898.7069091796875,19.222784,0.63265306,,-0.6617253,17.736061,984,17.332653,-0.70443755,0.62929815,2.5633688
2534.2168,17.434223,0.00014663329,17.434223,1.2531673e-09,-1.8662603,26.861061,1.0117544,0.14999999,19700,,14.787192,3.1111012e-20,899.7222473621368,19.222784,-0.8367347,,-0.662741,3.274777,985,5.4990635,-0.7057103,-0.7118699,2.5728083
2534.1953,17.434223,0.021190455,17.434223,1.2506267e-09,-0.22395602,26.843616,1.0624729,0.14999999,19720,,14.789824,5.04186e-11,901.5105321407318,19.222784,0.3469388,,-0.6637556,12.584228,986,17.381004,-0.70521057,0.55919373,2.570177
2545.2969,17.434223,0.011824727,17.434223,1.2480937e-09,-1.7867994,26.839952,0.9931078,0.14999999,19740,,14.781178,3.4398387e-14,903.2614698410034,19.222784,-0.67346936,,-0.6647478,3.3777235,987,6.25765,-0.7062475,-0.7757292,2.5788221
2545.3086,17.434223,0.00014707501,17.434223,1.2455685e-09,-0.20696025,26.853947,1.0128635,0.14999999,19760,,14.783776,3.0114985,905.0587954521179,19.222784,-0.8367347,,-0.6657485,3.2680485,988,17.34753,-0.70574987,-0.53235495,2.5762243
2545.336,17.434223,0.029491365,17.434223,1.243051e-09,-0.28524205,26.826324,0.9885671,0.14999999,19780,,14.786355,2.8288617,906.7616193294525,19.222784,-0.63265306,,-0.6667599,3.416984,989,17.334131,-0.7053124,-0.73787487,2.5736456
2545.3418,17.434223,8.7687236e-13,17.434223,1.2405411e-09,-0.21195848,26.820063,0.9678182,0.14999999,19800,,14.788948,2.3381009e-29,907.7369174957275,19.222784,1.0,,-0.6677407,40.05331,990,17.352612,-0.7048264,1.0904121,2.5710526
2562.7012,17.434223,0.0004937411,17.434223,1.2380387e-09,-2.7032828,26.817945,1.0101048,0.14999999,19820,,14.774025,1.812484e-33,908.6244215965271,19.222784,-0.79591835,,-0.66875035,3.2568536,991,,-0.70688736,-0.97814655,2.5859756
2562.8447,17.434223,5.611652e-07,17.434223,1.2355438e-09,-0.3457592,26.816597,0.998067,0.14999999,19840,,14.776488,3.7185285,909.6059963703156,19.222784,-1.0,,-0.6697584,5.53253,992,17.218225,-0.706514,-0.86820334,2.5835123
2562.8936,17.434223,0.00014781479,17.434223,1.2330565e-09,-0.21029213,26.810295,1.0131317,0.14999999,19860,,14.77904,3.2106311,910.9212982654572,19.222784,-0.8367347,,-0.67076594,3.2532918,993,17.310127,-0.70601743,-0.71261317,2.5809603
2562.871,17.434223,0.011908085,17.434223,1.2305768e-09,-0.21749729,26.805714,0.9950197,0.14999999,19880,,14.781659,3.1951337,912.6471574306488,19.222784,-0.67346936,,-0.67177236,3.35812,994,17.382086,-0.7055136,-0.692898,2.5783415
2562.8506,17.434223,0.0119199185,17.434223,1.2281045e-09,-0.22209223,26.799482,0.9959396,0.14999999,19900,,14.784272,3.2932847,914.5515067577362,19.222784,-0.67346936,,-0.6727659,3.35018,995,17.382116,-0.70503336,-0.6582767,2.5757284
2562.8564,17.434223,0.011931758,17.434223,1.2256397e-09,-0.23265544,26.794094,0.9969045,0.14999999,19920,,14.786852,3.3391213,916.3158557415009,19.222784,-0.67346936,,-0.67375845,3.3422937,996,17.353142,-0.704564,-0.6942941,2.5731487
2562.8438,17.434223,5.095204,17.434223,1.2231822e-09,-0.2170158,26.788923,0.9987264,0.14999999,19940,,14.789445,0.010063107,918.0701277256012,19.222784,-0.18367347,,-0.67475,5.103919,997,17.371906,-0.7040787,-0.17351748,2.5705557
2563.4717,17.434223,0.00049468235,17.434223,1.2207323e-09,-0.62899756,26.787315,1.0125386,0.14999999,19960,,14.791392,0.00091066875,919.8131973743439,19.222784,-0.79591835,,-0.67065495,3.2318292,998,16.733633,-0.704006,-0.7776959,2.5686083
2563.4639,17.434223,0.0119067,17.434223,1.2182895e-09,-0.194321,26.78341,0.9981554,0.14999999,19980,,14.793971,2.5372953,921.1326773166656,19.222784,-0.67346936,,-0.67165595,3.3334816,999,17.367023,-0.703484,-0.51765436,2.5660295
2563.4668,17.434223,3.885752,17.434223,1.2158542e-09,-0.28889093,26.786026,0.98351663,0.14999999,20000,,14.796534,0.86240447,922.7174615859985,19.222784,-0.26530612,,-0.67264456,4.4370265,1000,17.356525,-0.70307195,-0.63018894,2.563467
2563.4238,17.434223,0.029580148,17.434223,1.2134261e-09,-0.2401271,26.80836,0.9945693,0.14999999,20020,,14.799138,3.3810072,924.1938948631287,19.222784,-0.63265306,,-0.66976583,3.384616,1001,17.403889,-0.70262694,-0.66309214,2.5608625
2563.3809,17.434223,0.011895736,17.434223,1.2110053e-09,-0.22448863,26.803331,1.0016646,0.14999999,20040,,14.801737,3.321037,925.8133072853088,19.222784,-0.67346936,,-0.67073476,3.3212285,1002,17.401827,-0.7021559,-0.65802175,2.5582638
2563.3516,17.434223,0.011907466,17.434223,1.2085917e-09,-0.22415975,26.798016,1.0025874,0.14999999,20060,,14.804316,3.3102987,927.4647545814514,19.222784,-0.67346936,,-0.6717204,3.3135598,1003,17.38942,-0.70167834,-0.6256862,2.555685
2563.293,17.434223,0.02966722,17.434223,1.2061854e-09,-0.23523544,26.794615,0.997402,0.14999999,20080,,14.806921,3.3613353,929.088338136673,19.222784,-0.63265306,,-0.67270505,3.3618808,1004,17.419123,-0.701212,-0.7989239,2.5530796
2563.3174,17.434223,0.0004961766,17.434223,1.2037862e-09,-0.1881995,26.777554,1.0155013,0.14999999,20100,,14.809436,3.209709,930.7049498558044,19.222784,-0.79591835,,-0.673671,3.2101624,1005,17.335323,-0.70070475,-0.6923879,2.5505648
2563.3164,17.434223,0.0119425785,17.434223,1.2013941e-09,-0.2055986,26.780582,1.0045395,0.14999999,20120,,14.811972,3.2408204,932.4441030025482,19.222784,-0.67346936,,-0.67466503,3.2945023,1006,17.360443,-0.70019776,-0.65908015,2.548029
2563.3066,17.434223,0.01195431,17.434223,1.1990092e-09,-0.21573973,26.775253,1.0054362,0.14999999,20140,,14.814513,3.284847,933.9979083538055,19.222784,-0.67346936,,-0.6756467,3.2870128,1007,17.371958,-0.699713,-0.6883767,2.5454874
2563.2715,17.434223,0.011966036,17.434223,1.1966315e-09,-0.20251936,26.76936,1.0062879,0.14999999,20160,,14.817073,3.2406127,935.5389158725739,19.222784,-0.67346936,,-0.6766274,3.279572,1008,17.393839,-0.699215,-0.8294046,2.5429277
2563.294,17.434223,0.00049813354,17.434223,1.1942607e-09,-0.18699367,26.761852,1.0174356,0.14999999,20180,,14.819571,3.1275713,937.2451689243317,19.222784,-0.79591835,,-0.6776071,3.1909075,1009,17.337122,-0.6987017,-0.7911274,2.54043
2563.3125,17.434223,0.00049862714,17.434223,1.1918969e-09,-0.17975555,26.755833,1.0182099,0.14999999,20200,,14.822068,3.181736,938.9626491069794,19.222784,-0.79591835,,-0.6785972,3.1840007,1010,17.342934,-0.6981714,-0.7439906,2.5379324
2563.3008,17.434223,0.0004991205,17.434223,1.1895404e-09,-0.18173091,26.746973,1.018808,0.14999999,20220,,14.82459,3.004137,940.699205160141,19.222784,-0.79591835,,-0.67958635,3.1771374,1011,17.371328,-0.69764316,-0.66681665,2.535411
2563.2812,17.434223,0.012013362,17.434223,1.1871907e-09,-0.20442797,26.75064,1.0081738,0.14999999,20240,,14.827114,3.25967,942.4674255847931,19.222784,-0.67346936,,-0.6805745,3.2603,1012,17.378735,-0.69713795,-0.8370914,2.5328865
2563.3125,17.434223,0.00050010154,17.434223,1.184848e-09,-0.18220279,26.73387,1.0197132,0.14999999,20260,,14.829582,3.0731797,944.3581099510193,19.222784,-0.79591835,,-0.68155026,3.1664124,1013,17.328463,-0.6966222,-0.76469874,2.5304184
2563.3047,17.434223,0.00032345997,17.434223,1.1825121e-09,-0.1729352,26.733147,0.95251113,0.14999999,20280,,14.8320875,6.507695e-16,946.1788628101349,19.222784,0.5102041,,-0.6825364,15.635674,1014,17.36802,-0.69608694,0.29288545,2.527913
2572.3408,17.434223,0.4412611,17.434223,1.1801833e-09,-1.4857086,26.748863,1.0841085,0.14999999,20300,,14.825674,9.014549,948.0043799877167,19.222784,0.18367347,,-0.6835218,10.450157,1015,8.323639,-0.69691586,0.40668598,2.5343266
2582.1016,17.434223,0.00050136435,17.434223,1.1778613e-09,-1.6131786,26.727757,1.0204021,0.14999999,20320,,14.818562,1.4709566e-13,949.829733133316,19.222784,-0.79591835,,-0.6840719,3.1658938,1016,7.598803,-0.6977383,-0.79926175,2.541439
2582.1094,17.434223,0.00050185755,17.434223,1.175546e-09,-0.17231661,26.721851,1.0211488,0.14999999,20340,,14.8210535,3.1589818,951.649570941925,19.222784,-0.79591835,,-0.6850552,3.1591659,1017,17.35411,-0.69720244,-0.8782395,2.538947
2582.168,17.434223,0.0005023508,17.434223,1.1732375e-09,-0.1999926,26.709694,1.0215367,0.14999999,20360,,14.82349,2.794293,953.0587778091431,19.222784,-0.79591835,,-0.6860375,3.1524796,1018,17.299728,-0.6966938,-0.948274,2.5365105
2582.2793,17.434223,0.00015023678,17.434223,1.1709359e-09,-0.28352273,26.687744,1.0200895,0.14999999,20380,,14.825869,2.6784468,954.2520627975464,19.222784,-0.8367347,,-0.6870188,3.1765292,1019,17.248648,-0.69626796,-0.6232177,2.534132
2582.2598,17.434223,0.14945471,17.434223,1.1686411e-09,-0.22149375,26.680014,0.98463637,0.14999999,20400,,14.828374,2.9560175,956.0141699314117,19.222784,-0.5510204,,-0.68799955,3.479044,1020,17.380396,-0.69578344,-0.38041085,2.5316267
2582.3545,17.434223,5.167467,17.434223,1.1663529e-09,-0.38050246,26.687363,0.9952499,0.14999999,20420,,14.83076,1.646348,957.6538274288177,19.222784,-0.18367347,,-0.68883294,5.176808,1021,17.265038,-0.69549036,-0.025308892,2.5292406
2587.709,17.434223,3.623897,17.434223,1.1640717e-09,-0.9440443,26.684786,1.0443056,0.14999999,20440,,14.827995,6.83251,959.2910959720612,19.222784,-0.020408163,,-0.6847635,7.287702,1022,12.004989,-0.6957395,-0.072327815,2.5320053
2590.7734,17.434223,1.1989885e-08,17.434223,1.1617969e-09,-0.83711284,26.658245,0.95096534,0.14999999,20460,,14.827476,3.2580652e-07,961.2391390800476,19.222784,0.79591835,,-0.68220186,20.92429,1023,14.296513,-0.6958365,0.55077064,2.532525
2601.791,17.434223,0.008446791,17.434223,1.1595289e-09,-1.7933588,26.676382,1.0490844,0.14999999,20480,,14.819189,8.855204,963.1780042648315,19.222784,0.3877551,,-0.6831789,13.357525,1024,6.342772,-0.6969626,0.38150787,2.5408115
2611.371,17.434223,5.2649436,17.434223,1.1572675e-09,-1.5783365,26.652588,1.0102146,0.14999999,20500,,14.812321,0.02861926,965.1579496860504,19.222784,-0.14285715,,-0.68414676,5.580243,1025,7.7794867,-0.69777876,-0.23001215,2.54768
2611.9326,17.434223,0.547014,17.434223,1.1550128e-09,-0.54992265,26.65312,0.9768325,0.14999999,20520,,14.814258,1.2901458,967.2536225318909,19.222784,-0.46938777,,-0.6799985,3.6720455,1026,16.799454,-0.6976262,-0.5614772,2.545743
2611.8828,17.434223,0.01201174,17.434223,1.1527646e-09,-0.25841704,26.65641,1.0071325,0.14999999,20540,,14.816785,2.6061702,968.7519912719727,19.222784,-0.67346936,,-0.68043965,3.2517653,1027,17.409449,-0.69722164,-0.6858853,2.5432158
2611.873,17.434223,0.012023299,17.434223,1.1505229e-09,-0.19130667,26.650906,1.0079528,0.14999999,20560,,14.819267,3.209331,970.6779024600983,19.222784,-0.67346936,,-0.6814012,3.2446585,1028,17.367847,-0.69672334,-0.7724922,2.5407333
2611.8926,17.434223,0.00050050754,17.434223,1.1482877e-09,-0.16860825,26.651653,1.0212437,0.14999999,20580,,14.821719,3.109912,972.3197865486145,19.222784,-0.79591835,,-0.6823618,3.1501174,1029,17.341824,-0.69620305,-0.7337946,2.5382814
2611.8594,17.434223,0.0005009937,17.434223,1.1460592e-09,-0.172081,26.641983,1.021733,0.14999999,20600,,14.824215,2.899386,974.1238133907318,19.222784,-0.79591835,,-0.6833327,3.1435552,1030,17.392956,-0.6956742,-0.65141755,2.5357857
