Regret/t,TimestepsSoFar,Regret,IWMean,ReturnMax,IWLastEpisode,IWMin,DenMISELogLast,Iteration,DenMISEMeanLog,ReturnStepMax,Bound,LQGmu1_actor,IWFirstEpisode,ReturnMean,delta,ReturnMin,IWMax,ReturnAbsMax,ReturnLastEpisode,LQGmu1_higher,DenMISELogFirst,LQGsigma_higher,TimeElapsed
1.7016935,46180,3929.211,1.0167103,17.440866,5.129045e-07,,-1.5300896,2309,-0.58143246,19.229113,23.47376,-0.7302749,0.025845071,15.658307,2.2805188e-10,,2.7848208,17.440866,9.048542,-0.79591835,-0.37655696,0.14999999,4063.4175522327423
1.7009535,46200,3929.2031,1.016916,17.440866,2.579809,,-0.06529076,2310,-0.5812019,19.229113,23.472614,-0.6850717,0.02585598,15.659047,2.2785447e-10,,2.7826707,17.440866,17.3679,-0.79591835,-0.37697878,0.14999999,4066.9200596809387
1.7001972,46220,3929.1562,0.9957209,17.440866,0.01088225,,-0.0878671,2311,-0.5809813,19.229113,23.469818,-0.1614525,2.5497208,15.659803,2.2765732e-10,,5.835761,17.440866,17.406494,-0.18367347,-0.3774004,0.14999999,4070.3174221515656
1.6998405,46240,3930.0312,0.9960921,17.440866,5.099876,,-0.7393391,2312,-0.5810518,19.229113,23.470705,-0.02977322,3.1505113,15.66016,2.2746041e-10,,5.1033387,17.440866,16.487265,-0.2244898,-0.37673032,0.14999999,4072.093114376068
1.7014542,46260,3935.461,0.9871189,17.440866,8.191054,,-1.1808206,2313,-0.5813131,19.229113,23.47903,-0.15360028,0.29010323,15.658546,2.2726379e-10,,11.4017935,17.440866,11.926488,0.020408163,-0.375801,0.14999999,4075.574055671692
1.7010765,46280,3936.293,0.99790245,17.440866,5.5779605,,-0.76073945,2314,-0.5813968,19.229113,23.477919,0.016881451,2.5464272,15.658924,2.270674e-10,,5.804813,17.440866,16.534325,-0.18367347,-0.37610784,0.14999999,4078.594669818878
1.7038717,46300,3944.4648,1.0169047,17.440866,4.251221e-06,,-1.3344848,2315,-0.5817233,19.229113,23.468203,-0.9423481,0.025816225,15.656129,2.2687129e-10,,2.785334,17.440866,9.184035,-0.79591835,-0.37544006,0.14999999,4081.693352460861
1.703187,46320,3944.582,1.011637,17.440866,2.7805786,,-0.1183385,2316,-0.5815161,19.229113,23.467358,-0.93101,0.00013793183,15.656814,2.2667539e-10,,4.7390137,17.440866,17.244055,-1.0,-0.37586078,0.14999999,4083.975152492523
1.7024927,46340,3944.6758,1.0154032,17.440866,3.0381266e-36,,-0.102216035,2317,-0.5813043,19.229113,23.466583,0.8307962,5.555229e-17,15.657508,2.264798e-10,,66.17944,17.440866,17.264654,1.0,-0.3762924,0.14999999,4085.7710061073303
1.7080307,46360,3959.2148,1.0170301,17.440866,9.429165e-25,,-2.5054462,2318,-0.58213174,19.229113,23.465014,-0.44651517,0.025849385,15.65197,2.2628441e-10,,2.784315,17.440866,2.8204186,-0.79591835,-0.3767239,0.14999999,4087.5564544200897
1.7073288,46380,3959.293,0.99824077,17.440866,0.73315495,,-0.24665962,2319,-0.5819799,19.229113,23.460636,-0.23863913,2.5490675,15.652672,2.2608929e-10,,5.8027973,17.440866,17.28462,-0.18367347,-0.37714407,0.14999999,4089.469548225403
1.7068214,46400,3959.8281,0.9959263,17.440866,4.4476943,,-0.5300072,2320,-0.5819584,19.229113,23.458986,-0.6876724,3.6165433,15.653179,2.2589444e-10,,4.5251875,17.440866,16.824461,-0.26530612,-0.3764766,0.14999999,4093.4823458194733
1.70609,46420,3959.836,1.0171291,17.440866,2.2397792,,-0.08857792,2321,-0.5817479,19.229113,23.462252,-0.8387486,0.025813898,15.653911,2.256998e-10,,2.784566,17.440866,17.35524,-0.79591835,-0.37534988,0.14999999,4097.185647010803
1.7053738,46440,3959.879,1.017371,17.440866,2.668578,,-0.04412935,2322,-0.581509,19.229113,23.461723,-0.9269394,0.025824733,15.654627,2.2550545e-10,,2.7824275,17.440866,17.315897,-0.79591835,-0.37576953,0.14999999,4100.758878946304
1.7046785,46460,3959.9688,1.0115286,17.440866,2.6033607,,-0.09724054,2323,-0.5812933,19.229113,23.45862,-0.99924076,0.00013797708,15.655322,2.2531134e-10,,4.743481,17.440866,17.269642,-1.0,-0.37618896,0.14999999,4104.5091297626495
1.7040148,46480,3960.129,1.0116359,17.440866,3.3584964,,-0.23332475,2324,-0.58113873,19.229113,23.455284,-1.1673387,0.00013803644,15.655986,2.2511751e-10,,4.735853,17.440866,17.196785,-1.0,-0.37661928,0.14999999,4108.241810798645
1.7033539,46500,3960.2969,1.0121698,17.440866,4.3470697,,-1.1135929,2325,-0.58136296,19.229113,23.459282,-0.9047301,0.00013809583,15.656647,2.2492389e-10,,4.728256,17.440866,17.191153,-1.0,-0.37704942,0.14999999,4111.490468502045
1.7026577,46520,3960.3828,1.0171702,17.440866,2.1985185,,-0.072713226,2326,-0.5811392,19.229113,23.451523,-1.0900161,0.025868922,15.657343,2.2473053e-10,,2.7800748,17.440866,17.277544,-0.79591835,-0.37747937,0.14999999,4114.656947374344
1.7019978,46540,3960.5508,1.0129509,17.440866,4.010856,,-0.5908877,2327,-0.58113617,19.229113,23.466879,-0.86988235,0.00013821309,15.658003,2.2453742e-10,,4.7226677,17.440866,17.191565,-1.0,-0.3778981,0.14999999,4118.10148191452
1.7012873,46560,3960.5977,1.0124415,17.440866,1.9192216,,-0.049973987,2328,-0.5809025,19.229113,23.453068,-1.1826458,0.00013827241,15.658713,2.2434457e-10,,4.715128,17.440866,17.311415,-1.0,-0.37832767,0.14999999,4121.735796689987
1.7006292,46580,3960.7656,1.01299,17.440866,4.3758345,,-1.2392378,2329,-0.58118004,19.229113,23.45736,-0.9419848,0.00013833189,15.659371,2.2415196e-10,,4.7076197,17.440866,17.192423,-1.0,-0.3787571,0.14999999,4124.996161222458
1.6999445,46600,3960.871,1.012845,17.440866,2.7612429,,-0.11229427,2330,-0.5809735,19.229113,23.449821,-0.94244635,0.00013839127,15.660056,2.2395957e-10,,4.7001395,17.440866,17.254406,-1.0,-0.3791863,0.14999999,4126.920076370239
1.6992598,46620,3960.9727,0.95418763,17.440866,2.6831394e-16,,-0.11220151,2331,-0.5807671,19.229113,23.443935,0.15254891,0.00019181173,15.660741,2.2376746e-10,,20.168438,17.440866,17.254028,0.3469388,-0.37961534,0.14999999,4130.39378786087
1.7021627,46640,3969.4414,1.0127035,17.440866,2.2362826e-12,,-1.7149267,2332,-0.5812742,19.229113,23.44247,-1.1047225,0.00013850997,15.657838,2.2357559e-10,,4.6947055,17.440866,8.892777,-1.0,-0.38004416,0.14999999,4134.3509221076965
1.7015018,46660,3969.6055,1.0131204,17.440866,4.0628695,,-0.6674148,2333,-0.5813059,19.229113,23.444555,-0.9928941,0.00013856943,15.658499,2.2338398e-10,,4.687281,17.440866,17.202435,-1.0,-0.3804728,0.14999999,4136.64999628067
1.70084,46680,3969.7617,1.0131993,17.440866,3.2746477,,-0.20915087,2334,-0.58114105,19.229113,23.440847,-1.1481895,0.00013862878,15.659161,2.2319259e-10,,4.679887,17.440866,17.20285,-1.0,-0.3809013,0.14999999,4140.035321474075
1.7001791,46700,3969.918,1.0136919,17.440866,4.2360826,,-0.9534606,2335,-0.581295,19.229113,23.444263,-1.009052,0.00013868815,15.6598215,2.2300146e-10,,4.672524,17.440866,17.20295,-1.0,-0.3813296,0.14999999,4143.508501768112
1.699523,46720,3970.086,1.0138309,17.440866,3.411653,,-0.25083634,2336,-0.5811478,19.229113,23.4416,-1.0639457,0.00013874755,15.660478,2.2281059e-10,,4.6651907,17.440866,17.191757,-1.0,-0.3817577,0.14999999,4146.263487100601
1.698863,46740,3970.2422,1.0141441,17.440866,3.8146188,,-0.45152703,2337,-0.5810866,19.229113,23.441957,-0.84902066,0.00013880698,15.661138,2.2261992e-10,,4.6578846,17.440866,17.203136,-1.0,-0.38218564,0.14999999,4149.396881341934
1.6981516,46760,3970.2773,0.9891564,17.440866,1.4044632e-07,,-0.04130137,2338,-0.5808498,19.229113,23.439754,-0.0046852212,0.2920863,15.661849,2.2242955e-10,,11.42622,17.440866,17.324408,0.020408163,-0.3826134,0.14999999,4152.87971496582
1.7005386,46780,3977.5625,1.0135404,17.440866,2.591872e-09,,-1.2654135,2339,-0.5811478,19.229113,23.426756,-1.4163635,0.0001389084,15.659462,2.2223938e-10,,4.652597,17.440866,10.078511,-1.0,-0.3829161,0.14999999,4155.146441936493
1.6998844,46800,3977.7305,1.0142016,17.440866,4.6234837,,-4.4053793,2340,-0.5827765,19.229113,23.433105,-0.9477071,0.00013896778,15.660116,2.2204949e-10,,4.6453457,17.440866,17.191343,-1.0,-0.3833435,0.14999999,4158.628422260284
1.6992073,46820,3977.8438,1.0422639,17.440866,1.2875455e-25,,-0.114673264,2341,-0.5825706,19.229113,23.427303,0.8145238,1.1100083e-09,15.660793,2.2185981e-10,,27.600027,17.440866,17.24617,0.67346936,-0.38377067,0.14999999,4162.4277329444885
1.7045841,46840,3992.1367,1.0140859,17.440866,5.353717e-31,,-2.4860783,2342,-0.5833672,19.229113,23.426296,-0.95488954,0.00013908657,15.6554165,2.2167039e-10,,4.6401052,17.440866,3.0641797,-1.0,-0.38419774,0.14999999,4165.5699944496155
1.703907,46860,3992.254,0.99647814,17.440866,2.1414508e-05,,-0.12557247,2343,-0.58316594,19.229113,23.425589,-0.046163425,3.1754808,15.656094,2.2148121e-10,,5.113454,17.440866,17.242676,-0.2244898,-0.3846246,0.14999999,4169.845248222351
1.7045603,46880,3995.4883,0.9954969,17.440866,8.054633,,-1.1228068,2344,-0.58339787,19.229113,23.440325,-0.24346153,0.5235329,15.65544,2.2129228e-10,,10.099016,17.440866,14.125412,-0.020408163,-0.3836969,0.14999999,4172.619645118713
1.7039938,46900,3995.8672,0.99519205,17.440866,4.4486036,,-0.52501297,2345,-0.5833755,19.229113,23.428394,-0.6073688,3.6434906,15.656007,2.2110358e-10,,4.5481195,17.440866,16.987827,-0.26530612,-0.3839001,0.14999999,4176.4794590473175
1.703249,46920,3995.8242,1.0165533,17.440866,1.3993233,,-0.1478279,2346,-0.583192,19.229113,23.428415,-0.68991876,0.026006252,15.656752,2.2091513e-10,,2.7842631,17.440866,17.40101,-0.79591835,-0.38277394,0.14999999,4179.295830249786
1.7025194,46940,3995.8125,0.9953482,17.440866,2.711395,,-0.09215648,2347,-0.58297586,19.229113,23.428663,-0.55854946,0.4511997,15.657481,2.2072691e-10,,3.0455778,17.440866,17.3705,-0.63265306,-0.38318902,0.14999999,4182.588596582413
1.7017813,46960,3995.7812,0.9894163,17.440866,3.1079996,,-0.18042102,2348,-0.5828066,19.229113,23.429605,-0.41666287,0.7653436,15.658219,2.2053895e-10,,3.1303096,17.440866,17.390419,-0.59183675,-0.3834228,0.14999999,4184.457859277725
1.7010803,46980,3995.836,0.9820423,17.440866,3.3028436,,-0.27837822,2349,-0.58268166,19.229113,23.428486,-0.60901374,2.3939734,15.65892,2.203512e-10,,3.396606,17.440866,17.301971,-0.46938777,-0.3835227,0.14999999,4186.960698604584
1.7003498,47000,3995.8203,0.9897411,17.440866,3.0525317,,-0.14434642,2350,-0.58250284,19.229113,23.426464,-0.6063677,0.7649663,15.659651,2.201637e-10,,3.1255624,17.440866,17.375004,-0.59183675,-0.38292968,0.14999999,4190.5139327049255
1.6996069,47020,3995.7773,0.99012244,17.440866,3.061119,,-0.14529136,2351,-0.58232135,19.229113,23.42733,-0.8157418,0.7650428,15.660394,2.1997647e-10,,3.1227388,17.440866,17.409761,-0.59183675,-0.38302967,0.14999999,4194.38424038887
1.6988945,47040,3995.8008,1.0167954,17.440866,2.748198,,-0.041496564,2352,-0.5820957,19.229113,23.424828,-0.50637645,0.026015503,15.661106,2.1978944e-10,,2.7817118,17.440866,17.333267,-0.79591835,-0.38312957,0.14999999,4197.967064142227
1.6981859,47060,3995.832,0.9855848,17.440866,3.1453907,,-0.21204741,2353,-0.58193135,19.229113,23.423141,-0.31191498,1.2054211,15.661815,2.1960268e-10,,3.2073212,17.440866,17.32629,-0.5510204,-0.38354358,0.14999999,4200.790370464325
1.6975574,47080,3996.0508,0.9864081,17.440866,3.4821212,,-0.3972763,2354,-0.5818591,19.229113,23.419508,-0.2424097,3.5355256,15.662443,2.1941617e-10,,3.6462166,17.440866,17.139912,-0.3877551,-0.38345632,0.14999999,4203.522944688797
1.6969862,47100,3996.4023,0.99560994,17.440866,4.45371,,-0.5272059,2355,-0.58184177,19.229113,23.422699,-0.27772966,3.6379573,15.663014,2.1922987e-10,,4.550089,17.440866,17.007616,-0.26530612,-0.38238025,0.14999999,4207.41413974762
1.6963787,47120,3996.668,0.99343246,17.440866,4.110825,,-0.4533568,2356,-0.5817895,19.229113,23.422768,-0.17792031,3.8746977,15.663622,2.1904378e-10,,4.1330647,17.440866,17.09695,-0.30612245,-0.3812612,0.14999999,4211.310750484467
1.6959534,47140,3997.3594,0.9985739,17.440866,5.048152,,-0.68903446,2357,-0.5818379,19.229113,23.423445,-0.26417756,3.160963,15.664047,2.1885796e-10,,5.0922165,17.440866,16.66828,-0.2244898,-0.38004228,0.14999999,4214.9738183021545
1.6953449,47160,3997.625,0.99697757,17.440866,4.2850394,,-0.47697654,2358,-0.58179426,19.229113,23.423164,-0.35043105,3.6261384,15.664656,2.1867237e-10,,4.5301695,17.440866,17.097689,-0.26530612,-0.37912628,0.14999999,4217.6999588012695
1.694663,47180,3997.711,0.99105674,17.440866,3.732713,,-0.33922487,2359,-0.58169293,19.229113,23.420168,-0.44331732,3.8241692,15.665338,2.18487e-10,,3.8288996,17.440866,17.275707,-0.3469388,-0.37801364,0.14999999,4220.548018217087
1.6939487,47200,3997.7188,0.98763674,17.440866,3.196185,,-0.2523801,2360,-0.58155733,19.229113,23.414412,-0.25692976,3.5121322,15.666052,2.183019e-10,,3.625937,17.440866,17.349066,-0.3877551,-0.37681767,0.14999999,4223.373872280121
1.6933889,47220,3998.0898,0.9947917,17.440866,4.1073976,,-0.48838407,2361,-0.5815232,19.229113,23.414547,-0.26100478,3.8534184,15.666612,2.1811701e-10,,4.1080885,17.440866,16.98855,-0.30612245,-0.37575424,0.14999999,4227.390514612198
1.6927862,47240,3998.3594,0.99526024,17.440866,4.102629,,-0.47868228,2362,-0.581482,19.229113,23.415337,0.06227833,3.8487692,15.667214,2.1793237e-10,,4.1026897,17.440866,17.087025,-0.30612245,-0.37454692,0.14999999,4232.8499257564545
1.6955776,47260,4006.6484,1.0128399,17.440866,1.5068645e-10,,-1.4823371,2363,-0.5818655,19.229113,23.400515,-0.9043361,0.00013758487,15.664423,2.1774794e-10,,4.672359,17.440866,9.06934,-1.0,-0.37334207,0.14999999,4238.813711881638
1.69489,47280,4006.7227,1.0154349,17.440866,2.1991374,,-0.071092926,2364,-0.5816442,19.229113,23.396702,-0.6049509,0.025773015,15.665111,2.1756377e-10,,2.7901468,17.440866,17.289337,-0.79591835,-0.3737651,0.14999999,4245.3148674964905
1.6941557,47300,4006.6797,0.9909283,17.440866,0.70139277,,-0.14647056,2365,-0.5814538,19.229113,23.39143,-0.14051619,3.809526,15.665845,2.1737982e-10,,3.814104,17.440866,17.402718,-0.3469388,-0.37417713,0.14999999,4252.726953268051
1.6939173,47320,4007.8086,1.0001374,17.440866,5.707164,,-0.7964375,2366,-0.5815485,19.229113,23.39782,-0.15243267,1.3296856,15.666083,2.171961e-10,,7.694996,17.440866,16.228561,-0.10204082,-0.37299037,0.14999999,4259.396620750427
1.6935501,47340,4008.6328,1.0003762,17.440866,5.0524006,,-0.757065,2367,-0.5816231,19.229113,23.401766,-0.4258652,3.1383135,15.6664505,2.1701263e-10,,5.0532203,17.440866,16.534985,-0.2244898,-0.3728511,0.14999999,4267.28030371666
1.6928282,47360,4008.6172,0.9819969,17.440866,2.9543598,,-0.26316828,2368,-0.5814887,19.229113,23.387753,-0.44189802,1.7425134,15.667172,2.1682937e-10,,3.2882042,17.440866,17.377008,-0.5102041,-0.3719485,0.14999999,4276.995955467224
1.6921158,47380,4008.621,0.987842,17.440866,3.2020001,,-0.25073773,2369,-0.58135664,19.229113,23.390028,-0.38844535,3.4939773,15.667885,2.1664634e-10,,3.6096835,17.440866,17.35729,-0.3877551,-0.37163514,0.14999999,4287.514520168304
1.6914091,47400,4008.6406,0.984974,17.440866,3.4376674,,-0.29239175,2370,-0.58124006,19.229113,23.391138,-0.27075702,2.980299,15.6685915,2.1646356e-10,,3.4702609,17.440866,17.344923,-0.42857143,-0.37058336,0.14999999,4296.236996650696
1.6907816,47420,4008.8438,0.995959,17.440866,4.07452,,-0.45436507,2371,-0.5811931,19.229113,23.395893,-0.4431218,3.8303454,15.669219,2.1628101e-10,,4.0824585,17.440866,17.155226,-0.30612245,-0.3697485,0.14999999,4304.671644210815
1.6900673,47440,4008.8398,0.9854241,17.440866,3.390245,,-0.2474255,2372,-0.5810542,19.229113,23.389446,-0.5581691,2.9742632,15.669933,2.1609868e-10,,3.4641018,17.440866,17.361105,-0.42857143,-0.368556,0.14999999,4312.728221654892
1.6893435,47460,4008.8125,0.98509777,17.440866,3.1674004,,-0.17586534,2373,-0.5808897,19.229113,23.388851,-0.39158332,1.1865022,15.670657,2.159166e-10,,3.1980362,17.440866,17.388893,-0.5510204,-0.36772436,0.14999999,4318.740320682526
1.6886683,47480,4008.8984,0.9859327,17.440866,3.434807,,-0.2861819,2374,-0.580772,19.229113,23.388725,-0.74408287,2.9715571,15.671332,2.1573474e-10,,3.4586945,17.440866,17.275957,-0.42857143,-0.3676458,0.14999999,4327.444549322128
1.6879511,47500,4008.8828,1.0152037,17.440866,2.677463,,-0.06639749,2375,-0.58056146,19.229113,23.38874,-1.1081295,0.02559454,15.6720495,2.155531e-10,,2.7976563,17.440866,17.368622,-0.79591835,-0.366816,0.14999999,4333.5751984119415
1.6873121,47520,4009.0547,1.0131248,17.440866,4.08593,,-0.68919,2376,-0.5806009,19.229113,23.40022,-1.0956217,0.00013674596,15.6726885,2.1537169e-10,,4.6886964,17.440866,17.194649,-1.0,-0.3672262,0.14999999,4340.247436285019
1.6866693,47540,4009.2148,1.0135111,17.440866,4.018458,,-0.6159058,2377,-0.5806104,19.229113,23.401907,-1.261776,0.00013680349,15.673331,2.1519052e-10,,4.6814337,17.440866,17.197868,-1.0,-0.36764693,0.14999999,4346.408981800079
1.6860294,47560,4009.379,1.0141072,17.440866,4.5166426,,-2.0524023,2378,-0.5812238,19.229113,23.407207,-1.2245164,0.00013686104,15.673971,2.1500957e-10,,4.6741953,17.440866,17.193394,-1.0,-0.36806747,0.14999999,4352.597273349762
1.6853905,47580,4009.543,1.0146724,17.440866,4.4445343,,-1.6336629,2379,-0.5816604,19.229113,23.412,-1.1540437,0.0001369186,15.67461,2.1482885e-10,,4.6669884,17.440866,17.199638,-1.0,-0.36848786,0.14999999,4358.945493221283
1.6847515,47600,4009.707,1.0151556,17.440866,4.250496,,-0.9961754,2380,-0.5818286,19.229113,23.415394,-0.9105585,0.00013697607,15.675249,2.1464835e-10,,4.659808,17.440866,17.196165,-1.0,-0.36890805,0.14999999,4365.16647362709
1.6840754,47620,4009.7812,1.0148631,17.440866,2.4033625,,-0.076460175,2381,-0.58161026,19.229113,23.40554,-0.9324372,0.0001370337,15.675925,2.144681e-10,,4.6526566,17.440866,17.284344,-1.0,-0.36932808,0.14999999,4371.4502782821655
1.6834126,47640,4009.8867,1.0146769,17.440866,2.6516228,,-0.09842888,2382,-0.5814012,19.229113,23.397505,-1.2312613,0.0001370912,15.676588,2.1428807e-10,,4.645534,17.440866,17.251514,-1.0,-0.36974794,0.14999999,4378.665579557419
1.6827755,47660,4010.0547,1.0152402,17.440866,4.432098,,-1.6991754,2383,-0.58186424,19.229113,23.402315,-1.2987547,0.00013714875,15.677225,2.1410825e-10,,4.6384373,17.440866,17.198515,-1.0,-0.37016758,0.14999999,4384.558177232742
1.6821404,47680,4010.2227,1.015842,17.440866,4.5248013,,-2.5148227,2384,-0.582669,19.229113,23.407782,-0.9242958,0.00013720631,15.67786,2.1392867e-10,,4.6313696,17.440866,17.190268,-1.0,-0.37058708,0.14999999,4390.958691596985
1.6814756,47700,4010.3203,1.015617,17.440866,2.5548663,,-0.08717678,2385,-0.58245474,19.229113,23.399124,-0.8067839,0.00013726376,15.678525,2.1374931e-10,,4.624328,17.440866,17.263748,-1.0,-0.3710064,0.14999999,4397.840031385422
1.6807795,47720,4010.3398,1.014833,17.440866,1.2156742,,-0.046727553,2386,-0.58222395,19.229113,23.380873,-0.8909405,0.00013732137,15.679221,2.1357018e-10,,4.617315,17.440866,17.337963,-1.0,-0.37142554,0.14999999,4404.427558660507
1.6801004,47740,4010.3984,1.0144508,17.440866,2.1664407,,-0.059214856,2387,-0.5819987,19.229113,23.369558,-1.1074461,0.00013737888,15.6799,2.1339126e-10,,4.6103272,17.440866,17.2986,-1.0,-0.3718445,0.14999999,4411.24091053009
1.6794662,47760,4010.5625,1.0148473,17.440866,4.0203776,,-0.6697424,2388,-0.5820297,19.229113,23.371561,-0.94805336,0.00013743641,15.680534,2.1321259e-10,,4.6033683,17.440866,17.199112,-1.0,-0.3722633,0.14999999,4418.200451850891
1.678812,47780,4010.6836,1.0147365,17.440866,2.8077748,,-0.11417639,2389,-0.5818277,19.229113,23.364899,-1.0062335,0.00013749396,15.681189,2.1303412e-10,,4.5964346,17.440866,17.241829,-1.0,-0.37268192,0.14999999,4425.455543518066
1.678175,47800,4010.8398,0.99149513,17.440866,0.00021466434,,-0.2347056,2390,-0.5816765,19.229113,23.362701,-0.35159633,3.8054264,15.681826,2.128559e-10,,3.8102531,17.440866,17.198465,-0.3469388,-0.37310037,0.14999999,4434.215330839157
1.6775141,47820,4010.9375,0.98830473,17.440866,3.6003246,,-0.33189705,2391,-0.58157575,19.229113,23.363113,-0.6110241,3.495,15.682487,2.1267788e-10,,3.6091406,17.440866,17.263496,-0.3877551,-0.3719277,0.14999999,4441.273865699768
1.6768036,47840,4010.914,1.0148822,17.440866,0.10675247,,-0.14684938,2392,-0.5813991,19.229113,23.362833,-0.9716172,0.00013724715,15.683197,2.125001e-10,,4.5933695,17.440866,17.381844,-1.0,-0.3708852,0.14999999,4447.88504242897
1.6761608,47860,4011.0508,0.98795414,17.440866,0.12572615,,-0.15335195,2393,-0.5812141,19.229113,23.359592,-0.8209164,0.7561239,15.68384,2.1232253e-10,,3.1328936,17.440866,17.222647,-0.59183675,-0.3713031,0.14999999,4450.137160778046
1.6754704,47880,4011.0742,1.015305,17.440866,1.3641267,,-0.045020495,2394,-0.58099526,19.229113,23.36552,-0.8714773,0.0001373185,15.68453,2.1214519e-10,,4.5884004,17.440866,17.334705,-1.0,-0.371405,0.14999999,4453.569127321243
1.674797,47900,4011.1406,1.0146943,17.440866,2.4615355,,-0.049474005,2395,-0.58076733,19.229113,23.364788,-0.54660344,0.025723003,15.685204,2.1196805e-10,,2.7965689,17.440866,17.301352,-0.79591835,-0.37182257,0.14999999,4456.775422334671
1.674098,47920,4011.1406,0.9882041,17.440866,3.0631876,,-0.18674242,2396,-0.58059675,19.229113,23.357517,-0.42656308,0.7568245,15.685903,2.1179117e-10,,3.1312149,17.440866,17.3575,-0.59183675,-0.37222928,0.14999999,4459.842072963715
1.6734295,47940,4011.211,0.9831582,17.440866,3.3160415,,-0.2613448,2397,-0.58046854,19.229113,23.36023,-0.6742463,2.3673294,15.686571,2.1161449e-10,,3.3706791,17.440866,17.291014,-0.46938777,-0.37233073,0.14999999,4463.254456758499
1.6727171,47960,4011.1758,0.9723734,17.440866,2.3295891e-07,,-0.10555794,2398,-0.58027756,19.229113,23.357721,0.2935488,0.013408604,15.6872835,2.1143802e-10,,16.645477,17.440866,17.391453,0.18367347,-0.3717607,0.14999999,4466.027400016785
1.6757879,47980,4020.2148,0.9940126,17.440866,9.9718704e-08,,-1.9642365,2399,-0.5808668,19.229113,23.353565,-0.8511967,0.44625613,15.684213,2.112618e-10,,3.048626,17.440866,8.320097,-0.63265306,-0.37217203,0.14999999,4468.444051742554
1.6751051,48000,4020.25,1.0147161,17.440866,2.600156,,-0.045294408,2400,-0.58064634,19.229113,23.35883,-0.77424103,0.025737928,15.6848955,2.1108579e-10,,2.7955506,17.440866,17.327148,-0.79591835,-0.3724028,0.14999999,4472.392746448517
1.6744108,48020,4020.2617,1.0149993,17.440866,2.7800283,,-0.05472206,2401,-0.5804212,19.229113,23.359211,-0.83346283,0.02574838,15.68559,2.1090998e-10,,2.7934616,17.440866,17.350315,-0.79591835,-0.37280864,0.14999999,4476.052205085754
1.6737204,48040,4020.2773,1.0152446,17.440866,2.6902683,,-0.042783685,2402,-0.5801912,19.229113,23.358934,-0.73896366,0.025758825,15.68628,2.107344e-10,,2.7913773,17.440866,17.3423,-0.79591835,-0.3732143,0.14999999,4479.647675514221
1.6730223,48060,4020.2734,1.0154724,17.440866,2.6482859,,-0.06781635,2403,-0.57997173,19.229113,23.358398,-1.1858836,0.025769275,15.686978,2.1055906e-10,,2.789298,17.440866,17.365702,-0.79591835,-0.37361982,0.14999999,4483.645502090454
1.6723967,48080,4020.4414,1.0154022,17.440866,4.2943654,,-1.2469608,2404,-0.58024293,19.229113,23.359686,-1.0154098,0.00013767884,15.687604,2.1038392e-10,,4.598524,17.440866,17.193117,-1.0,-0.37402517,0.14999999,4486.8999128341675
1.6717663,48100,4020.5977,1.0155548,17.440866,3.4335604,,-0.26069322,2405,-0.5801037,19.229113,23.357563,-0.7024221,0.00013773609,15.688234,2.10209e-10,,4.591655,17.440866,17.197737,-1.0,-0.374441,0.14999999,4489.552264451981
1.6710587,48120,4020.5664,1.0150402,17.440866,2.3889832,,-0.08694318,2406,-0.57989246,19.229113,23.345196,-0.9192524,0.025801167,15.688942,2.100343e-10,,2.787122,17.440866,17.393806,-0.79591835,-0.37485665,0.14999999,4493.158611297607
1.6704006,48140,4020.6523,1.0148953,17.440866,2.4832811,,-0.07629208,2407,-0.57967705,19.229113,23.340895,-0.86001045,0.00013784911,15.6896,2.0985981e-10,,4.58667,17.440866,17.272991,-1.0,-0.37526146,0.14999999,4497.064670085907
1.669735,48160,4020.7227,1.0154854,17.440866,2.5333414,,-0.042642083,2408,-0.5794482,19.229113,23.347736,-0.7376353,0.025822338,15.690266,2.0968557e-10,,2.7850044,17.440866,17.289967,-0.79591835,-0.37567678,0.14999999,4500.624641418457
1.6690369,48180,4020.711,1.0157093,17.440866,2.6368356,,-0.066884995,2409,-0.5792291,19.229113,23.347174,-0.9799129,0.025832782,15.690964,2.0951152e-10,,2.7829423,17.440866,17.373184,-0.79591835,-0.37608126,0.14999999,4502.62640786171
1.6684027,48200,4020.8516,1.0154537,17.440866,1.4811833,,-0.16697083,2410,-0.5790516,19.229113,23.3382,-0.41384768,0.02584323,15.691598,2.093377e-10,,2.780885,17.440866,17.218536,-0.79591835,-0.37648556,0.14999999,4506.336373567581
1.667736,48220,4020.9102,0.9911814,17.440866,3.1687918,,-0.27465338,2411,-0.578919,19.229113,23.342806,-0.5913798,3.8198736,15.692265,2.0916406e-10,,3.8253133,17.440866,17.29875,-0.3469388,-0.37688968,0.14999999,4508.903495311737
1.6670332,48240,4020.8828,0.98393977,17.440866,3.0033095,,-0.15773085,2412,-0.5787483,19.229113,23.335949,-0.3400188,1.1960287,15.692967,2.0899067e-10,,3.210261,17.440866,17.38885,-0.5510204,-0.37572128,0.14999999,4511.263879060745
1.6664038,48260,4021.0312,0.9879405,17.440866,3.5858016,,-0.34943962,2413,-0.57865983,19.229113,23.337845,-0.21473478,3.5079985,15.693597,2.088175e-10,,3.619224,17.440866,17.214039,-0.3877551,-0.37564003,0.14999999,4514.20329785347
