LQGsigma_higher,DenMISELogLast,LQGmu1_higher,IWFirstEpisode,ReturnAbsMax,Regret,ReturnMean,DenMISELogFirst,Iteration,DenMISEMeanLog,ReturnLastEpisode,ReturnStepMax,ReturnMin,Bound,IWMean,delta,ReturnMax,TimestepsSoFar,IWMin,IWMax,Regret/t,IWLastEpisode,TimeElapsed,LQGmu1_actor
0.14999999,-0.8311201,-0.67346936,0.014147008,17.436432,1852.8438,14.282187,-0.5810409,602,-0.7322317,9.320814,19.22586,,29.59393,1.0140378,3.3549692e-09,17.436432,12040,,3.5574455,3.0778131,0.00021745588,376.6576223373413,-0.5531442
0.14999999,-0.42573094,-0.46938777,0.5819714,17.436432,1852.8516,14.287278,-0.5826771,603,-0.7317024,17.351366,19.22586,,29.591778,0.8926152,3.3438508e-09,17.436432,12060,,4.453468,3.0727224,3.48344,377.81813788414,-0.6187453
0.14999999,-0.3364441,-0.67346936,0.0141799925,17.436432,1852.7998,14.292451,-0.5833695,604,-0.7312279,17.411757,19.22586,,29.604599,1.0176778,3.3327874e-09,17.436432,12080,,3.5375319,3.0675497,3.4836347,379.010130405426,-0.68924206
0.14999999,-0.2507178,-0.67346936,0.014203136,17.436432,1852.793,14.297534,-0.5850003,605,-0.73040664,17.36712,19.22586,,29.580183,1.0189048,3.3217793e-09,17.436432,12100,,3.5227563,3.0624666,3.398625,380.0753893852234,-0.7035366
0.14999999,-0.23407641,-0.71428573,0.005418971,17.436432,1852.7812,14.302606,-0.5866283,606,-0.7295587,17.371508,19.22586,,29.555973,1.0404634,3.3108252e-09,17.436432,12120,,3.3581936,3.057395,3.352446,381.3797941207886,-0.8647461
0.14999999,-0.22190356,-0.8367347,0.00019238185,17.436432,1852.8428,14.307542,-0.58826816,607,-0.728658,17.299067,19.22586,,29.554382,1.0445496,3.2999252e-09,17.436432,12140,,3.2723067,3.0524588,3.2630053,382.73636174201965,-0.8761305
0.14999999,-0.22815534,0.8367347,1.1426821e-09,17.436432,1852.9053,14.31246,-0.58991396,608,-0.72776365,17.297298,19.22586,,29.549494,1.0116825,3.2890795e-09,17.436432,12160,,17.082258,3.0475407,1.6173148e-28,383.9839825630188,0.6776203
0.14999999,-1.6929915,-0.8367347,0.00019301567,17.436432,1865.3398,14.297045,-0.5915573,609,-0.72934574,4.924076,19.22586,,29.532331,1.0455595,3.2782865e-09,17.436432,12180,,3.2654843,3.0629559,1.0659662e-21,385.07839035987854,-0.8368239
0.14999999,-0.19821206,-0.8367347,0.00019333254,17.436432,1865.3682,14.30202,-0.5931977,610,-0.72840244,17.332708,19.22586,,29.510231,1.0465866,3.267547e-09,17.436432,12200,,3.2534015,3.0579805,3.2426581,385.74817657470703,-1.1297327
0.14999999,-1.0985913,-1.0,7.996001e-07,17.436432,1865.5322,14.306756,-0.5948354,611,-0.7289343,17.195274,19.22586,,29.565083,0.9886284,3.25686e-09,17.436432,12220,,6.2105184,3.0532446,5.4890757,386.34440660476685,-1.2049485
0.14999999,-1.7175809,-1.0,8.00909e-07,17.436432,1865.7051,14.311462,-0.5964707,612,-0.730572,17.18819,19.22586,,29.5704,0.9920112,3.246225e-09,17.436432,12240,,6.1580887,3.0485382,5.8260665,386.9864468574524,-0.8678551
0.14999999,-0.21102539,-0.020408163,3.1015673,17.436432,1865.7529,14.316359,-0.5981034,613,-0.72974116,17.311516,19.22586,,29.513733,1.1094029,3.2356424e-09,17.436432,12260,,6.1815805,3.043642,3.849916e-07,387.5818865299225,0.001854403
0.14999999,-0.8336474,-1.0,7.994812e-07,17.436432,1873.0498,14.30943,-0.59468645,614,-0.7297375,10.062301,19.22586,,29.476723,0.9895088,3.2251115e-09,17.436432,12280,,6.116667,3.0505705,1.2590715e-09,388.1794183254242,-0.9721161
0.14999999,-0.37097052,-1.0,8.0078297e-07,17.436432,1873.1846,14.314172,-0.59631383,615,-0.7291749,17.226284,19.22586,,29.427158,0.9896076,3.214632e-09,17.436432,12300,,6.0661964,3.0458288,3.7881358,388.837726354599,-1.1433595
0.14999999,-1.1690073,-1.0,8.0208537e-07,17.436432,1873.3477,14.318852,-0.59793854,616,-0.7299093,17.196741,19.22586,,29.424353,0.9923983,3.2042036e-09,17.436432,12320,,6.016713,3.0411482,5.422075,389.42562222480774,-1.1182716
0.14999999,-0.98756486,0.26530612,0.08404644,17.436432,1873.5176,14.323505,-0.59956056,617,-0.73034275,17.18954,19.22586,,29.4253,1.0257711,3.1938256e-09,17.436432,12340,,10.087547,3.0364952,2.3930221e-18,390.0221939086914,0.35006034
0.14999999,-1.3945312,-1.0,8.045798e-07,17.436432,1882.8896,14.313253,-0.6010438,618,-0.73138356,7.9889483,19.22586,,29.417759,0.9948766,3.183498e-09,17.436432,12360,,5.9778595,3.0467472,2.7539538e-17,390.61991786956787,-1.1257077
0.14999999,-1.0316229,-1.0,8.058815e-07,17.436432,1883.0527,14.317913,-0.6026606,619,-0.7318804,17.197088,19.22586,,29.411148,0.9973732,3.1732204e-09,17.436432,12380,,5.93017,3.0420876,5.252158,391.2147173881531,-1.1716468
0.14999999,-1.3729124,-1.0,8.071837e-07,17.436432,1883.21,14.322565,-0.6042748,620,-0.73292214,17.201244,19.22586,,29.410765,1.0001947,3.1629923e-09,17.436432,12400,,5.883387,3.0374355,5.454106,391.8100926876068,-1.1183622
0.14999999,-0.96949,0.59183675,1.6077624e-05,17.436432,1883.3682,14.327202,-0.6058864,621,-0.7333063,17.202705,19.22586,,29.410883,0.9616782,3.1528138e-09,17.436432,12420,,13.713272,3.0327988,4.157589e-28,392.4067749977112,0.53361297
0.14999999,-1.5595275,-0.10204082,4.5098677,17.436432,1894.2148,14.314638,-0.6074954,622,-0.7347063,6.512169,19.22586,,29.407455,1.0848702,3.1426841e-09,17.436432,12440,,5.32135,3.0453625,0.0015943169,393.000771522522,-0.09049848
0.14999999,-0.6789493,-1.0,8.0525075e-07,17.436432,1895.8896,14.316839,-0.6018774,623,-0.73448485,15.685791,19.22586,,29.404049,1.0024968,3.1326033e-09,17.436432,12460,,5.856282,3.0431614,5.4506856e-08,393.59932374954224,-0.9576357
0.14999999,-0.31787935,-0.18367347,4.8116918,17.436432,1896.0117,14.321521,-0.60348123,624,-0.7338168,17.238317,19.22586,,29.372137,1.0314196,3.122571e-09,17.436432,12480,,4.814439,3.0384798,6.050069e-06,394.2366271018982,-0.23602703
0.14999999,-0.5634218,-0.3877551,1.5545722,17.436432,1896.459,14.325665,-0.5974011,625,-0.7334973,16.911991,19.22586,,29.369663,0.89320254,3.1125866e-09,17.436432,12500,,4.6731176,3.0343351,2.8011117,394.837158203125,-0.38556394
0.14999999,-0.55810356,-1.0,8.009449e-07,17.436432,1896.4932,14.330459,-0.59651554,626,-0.73339,17.326109,19.22586,,29.351734,1.0021052,3.1026501e-09,17.436432,12520,,5.829683,3.029542,0.0010559566,395.86041808128357,-1.0290722
0.14999999,-0.51599836,-0.3469388,2.258613,17.436432,1896.6523,14.335037,-0.5981117,627,-0.7330434,17.200928,19.22586,,29.348948,0.9152506,3.0927612e-09,17.436432,12540,,4.6600714,3.0249634,0.00014396317,396.4587001800537,-0.52261037
0.14999999,-0.47334954,-0.5102041,0.3253445,17.436432,1896.6387,14.339875,-0.59610957,628,-0.7327672,17.37288,19.22586,,29.36491,0.90095764,3.0829195e-09,17.436432,12560,,4.371272,3.0201254,4.255068,397.1487789154053,-0.47170824
0.14999999,-0.5153031,1.0,4.5398705e-13,17.436432,1896.6465,14.344665,-0.59718275,629,-0.7325809,17.35303,19.22586,,29.349998,0.8616764,3.0731246e-09,17.436432,12580,,29.820652,3.015336,5.562789e-21,397.7503151893616,0.6975218
0.14999999,-1.721486,-0.5102041,0.32621163,17.436432,1909.332,14.329315,-0.5987713,630,-0.7343883,4.6749053,19.22586,,29.34555,0.9038253,3.0633767e-09,17.436432,12600,,4.35488,3.0306854,1.2459489e-13,398.5159640312195,-0.598815
0.14999999,-0.3692612,-0.59183675,0.07956266,17.436432,1909.3096,14.334153,-0.5998397,631,-0.7339639,17.381777,19.22586,,29.325764,0.9549334,3.0536749e-09,17.436432,12620,,3.9587116,3.0258474,3.8434122,399.17891669273376,-0.62232316
0.14999999,-0.33387354,-1.0,8.0478395e-07,17.436432,1909.2686,14.339006,-0.60129714,632,-0.73340416,17.400995,19.22586,,29.31422,1.0023916,3.0440188e-09,17.436432,12640,,5.831252,3.0209942,0.15602817,400.1786439418793,-1.1129752
0.14999999,-0.92985326,-1.0,8.0605747e-07,17.436432,1909.4277,14.343528,-0.60287815,633,-0.73371416,17.20098,19.22586,,29.304605,1.004545,3.034409e-09,17.436432,12660,,5.7870827,3.0164728,5.075391,401.30104064941406,-1.0096737
0.14999999,-0.44763166,0.42857143,0.0021055983,17.436432,1909.5908,14.348027,-0.60445666,634,-0.73325914,17.196617,19.22586,,29.283875,1.0231702,3.024844e-09,17.436432,12680,,11.840543,3.0119734,4.5256066e-20,402.5976917743683,0.3876453
0.14999999,-1.4334537,-0.59183675,0.08005667,17.436432,1919.2148,14.337615,-0.6060294,635,-0.7343348,7.736507,19.22586,,29.2836,0.95552737,3.0153244e-09,17.436432,12700,,3.9582586,3.0223856,6.142504e-09,403.8604471683502,-0.3564857
0.14999999,-0.5550161,-0.30612245,3.0737956,17.436432,1919.3389,14.342172,-0.6074769,636,-0.7341247,17.235018,19.22586,,29.290058,0.9418262,3.0058498e-09,17.436432,12720,,4.644631,3.017829,4.3790503,404.53774523735046,-0.16366915
0.14999999,-0.6026447,-0.10204082,4.4951496,17.436432,1920.2539,14.345473,-0.6042266,637,-0.73401225,16.446335,19.22586,,29.297836,1.0849826,2.9964196e-09,17.436432,12740,,5.3421383,3.0145273,4.465696,405.1451494693756,-0.10421665
0.14999999,-0.6617723,-0.14285715,4.8016276,17.436432,1921.7783,14.34781,-0.5987633,638,-0.7337699,15.836212,19.22586,,29.26338,1.063108,2.9870337e-09,17.436432,12760,,4.9952865,3.0121908,4.9866986,405.9736387729645,-0.2448982
0.14999999,-0.5523373,-1.0,7.9799963e-07,17.436432,1922.1357,14.351963,-0.59283155,639,-0.73339087,17.00241,19.22586,,29.263893,1.0045893,2.9776919e-09,17.436432,12780,,5.789009,3.0080376,1.4517997e-05,407.1924993991852,-0.93743503
0.14999999,-0.284776,-0.26530612,3.7984204,17.436432,1922.2402,14.356501,-0.5943953,640,-0.73268604,17.255474,19.22586,,29.243767,0.9734167,2.9683938e-09,17.436432,12800,,4.6145935,3.0035,0.0001543797,408.4474799633026,-0.27784795
0.14999999,-0.5444667,-0.26530612,3.7819095,17.436432,1922.5107,14.3607645,-0.5900391,641,-0.73243666,17.089409,19.22586,,29.216814,0.9755031,2.9591394e-09,17.436432,12820,,4.5887175,2.999236,4.5683527,409.8123755455017,-0.36976978
0.14999999,-0.54125434,-0.42857143,0.9827809,17.436432,1922.6162,14.365271,-0.58571523,642,-0.73217964,17.254248,19.22586,,29.219189,0.89508134,2.949928e-09,17.436432,12840,,4.528823,2.99473,4.231682,411.1762156486511,-0.25045842
0.14999999,-0.5397821,-0.26530612,3.7656934,17.436432,1922.9609,14.369392,-0.58574206,643,-0.7320456,17.014997,19.22586,,29.209309,0.9797378,2.9407596e-09,17.436432,12860,,4.552891,2.9906082,4.5406246,412.4081106185913,-0.22880384
0.14999999,-0.5402103,-1.0,7.889742e-07,17.436432,1923.3213,14.373478,-0.58145666,644,-0.73178196,17.000242,19.22586,,29.207134,1.0037059,2.9316343e-09,17.436432,12880,,5.781926,2.9865227,8.30933e-06,413.7035710811615,-1.0117075
0.14999999,-0.45802146,-0.2244898,4.366268,17.436432,1923.4795,14.377862,-0.5830082,645,-0.73135495,17.201492,19.22586,,29.189358,1.0115167,2.9225509e-09,17.436432,12900,,4.5879393,2.9821386,4.3944387e-06,414.3152232170105,-0.24451847
0.14999999,-0.5317497,-1.0,7.8610293e-07,17.436432,1923.7578,14.382048,-0.5778108,646,-0.731031,17.081718,19.22586,,29.175674,1.0044434,2.9135097e-09,17.436432,12920,,5.748273,2.977953,1.4042022e-05,415.02567768096924,-1.0156437
0.14999999,-0.46714565,0.67346936,8.767463e-07,17.436432,1923.9199,14.386398,-0.5793576,647,-0.7306196,17.197756,19.22586,,29.169838,0.9779398,2.9045104e-09,17.436432,12940,,15.013722,2.9736023,1.237171e-27,415.66609168052673,0.64833903
0.14999999,-1.676467,-0.2244898,4.3570814,17.436432,1936.0029,14.372341,-0.58090204,648,-0.7321241,5.277571,19.22586,,29.163036,1.0131762,2.895553e-09,17.436432,12960,,4.576724,2.9876595,6.316623e-07,416.33701038360596,-0.0039304495
0.14999999,-0.83350736,0.14285715,0.60115117,17.436432,1943.2676,14.365752,-0.57574266,649,-0.73226285,10.095218,19.22586,,29.17042,1.0450752,2.8866365e-09,17.436432,12980,,8.747846,2.9942484,3.7919314,416.9548623561859,0.06298162
0.14999999,-0.97598666,-1.0,7.849605e-07,17.436432,1951.5586,14.357602,-0.5763565,650,-0.7325742,9.068538,19.22586,,29.147552,1.0052391,2.8777616e-09,17.436432,13000,,5.732854,3.0023985,8.785021e-11,417.61584067344666,-0.93117183
0.14999999,-0.2776244,-0.8367347,0.00019039639,17.436432,1951.6602,14.362059,-0.57789373,651,-0.7318704,17.258434,19.22586,,29.10807,1.0351036,2.868927e-09,17.436432,13020,,3.2772317,2.997942,2.879509,418.24093675613403,-0.9305744
0.14999999,-0.2739059,-1.0,7.873754e-07,17.436432,1951.7783,14.366476,-0.5794284,652,-0.73111606,17.241922,19.22586,,29.10463,1.006029,2.860134e-09,17.436432,13040,,5.698073,2.9935246,3.1423726,418.91715693473816,-0.9195175
0.14999999,-0.2563919,-0.8367347,0.00019098123,17.436432,1951.8633,14.37093,-0.5809609,653,-0.73038304,17.274881,19.22586,,29.090725,1.0368928,2.8513805e-09,17.436432,13060,,3.2614708,2.989071,2.9514146,420.0202434062958,-0.9410046
0.14999999,-0.2832403,0.020408163,2.2767432,17.436432,1951.9766,14.375327,-0.58249086,654,-0.7296447,17.246988,19.22586,,29.084747,1.0981388,2.8426674e-09,17.436432,13080,,6.8278303,2.9846735,4.2391544e-09,421.08921480178833,0.11007127
0.14999999,-1.0749072,-1.0,7.882537e-07,17.436432,1960.3418,14.367113,-0.5805435,655,-0.7300271,8.994344,19.22586,,29.062725,1.0067711,2.8339942e-09,17.436432,13100,,5.6725802,2.9928875,9.9800515e-12,422.4101097583771,-0.7925391
0.14999999,-0.20394158,-0.79591835,0.0006267829,17.436432,1960.334,14.371686,-0.5820691,656,-0.7292178,17.368147,19.22586,,29.077253,1.0399871,2.8253604e-09,17.436432,13120,,3.261175,2.9883146,3.2604632,423.1298360824585,-0.8526816
0.14999999,-0.20089106,-0.8367347,0.00019148421,17.436432,1960.3779,14.376168,-0.5835914,657,-0.72835475,17.315979,19.22586,,29.061842,1.0398487,2.816766e-09,17.436432,13140,,3.240562,2.9838324,3.233035,424.1478011608124,-0.88246226
0.14999999,-0.21213843,-0.8367347,0.00019177553,17.436432,1960.4395,14.38061,-0.585112,658,-0.7275114,17.298174,19.22586,,29.04063,1.0407056,2.808211e-09,17.436432,13160,,3.2295651,2.9793901,3.1388392,424.7749764919281,-0.91155046
0.14999999,-0.2346522,0.3469388,0.015190854,17.436432,1960.5234,14.385003,-0.5866303,659,-0.7267036,17.275877,19.22586,,29.030516,1.0282046,2.799695e-09,17.436432,13180,,11.167467,2.9749975,1.7439628e-15,425.79046988487244,0.38531402
0.14999999,-1.4449121,-0.8367347,0.00019235397,17.436432,1970.1309,14.374954,-0.58812356,660,-0.72775733,7.7529135,19.22586,,29.016125,1.0413078,2.791217e-09,17.436432,13200,,3.2235596,2.9850464,4.3603064e-14,427.1240186691284,-1.077621
0.14999999,-0.70808464,-1.0,7.95455e-07,17.436432,1970.292,14.379226,-0.5896373,661,-0.72766685,17.197657,19.22586,,29.021263,1.0092493,2.7827782e-09,17.436432,13220,,5.6683083,2.9807749,4.7226815,428.43252992630005,-0.934655
0.14999999,-0.25992468,-0.18367347,4.7527175,17.436432,1970.3926,14.383576,-0.591149,662,-0.72694933,17.260324,19.22586,,29.006718,1.037827,2.7743774e-09,17.436432,13240,,4.753163,2.9764242,1.24394855e-05,429.2088074684143,-0.10482536
0.14999999,-0.65165085,-0.06122449,3.8145187,17.436432,1972.1768,14.385375,-0.5855047,663,-0.7267818,15.5764675,19.22586,,28.980902,1.1015515,2.7660143e-09,17.436432,13260,,5.7098665,2.9746256,4.891931,429.8768935203552,-0.0998819
0.14999999,-0.65285206,-1.0,7.888305e-07,17.436432,1973.9531,14.387179,-0.581275,664,-0.7265217,15.583035,19.22586,,28.968567,1.0084991,2.7576892e-09,17.436432,13280,,5.6456213,2.9728212,7.7445485e-08,431.5098123550415,-0.9824461
0.14999999,-0.35131523,-0.18367347,4.713107,17.436432,1974.0996,14.39143,-0.5827798,665,-0.72594756,17.214006,19.22586,,28.961927,1.040352,2.7494018e-09,17.436432,13300,,4.7138133,2.9685707,2.6284397e-06,432.60928559303284,-0.10033227
0.14999999,-0.6486404,-0.8367347,0.00019026805,17.436432,1975.5996,14.393636,-0.5772201,666,-0.7257739,15.860161,19.22586,,28.95889,1.0410929,2.7411515e-09,17.436432,13320,,3.219236,2.9663649,2.97097e-05,433.284126996994,-0.92909896
0.14999999,-0.25067666,-1.0,7.8681774e-07,17.436432,1975.706,14.3979225,-0.5787202,667,-0.7250019,17.253368,19.22586,,28.9449,1.0101653,2.732938e-09,17.436432,13340,,5.621275,2.962078,3.0561254,433.9649920463562,-1.1919068
0.14999999,-1.5012686,-1.0,7.879974e-07,17.436432,1975.8652,14.402119,-0.5802183,668,-0.7261516,17.20094,19.22586,,28.946846,1.0126513,2.7247622e-09,17.436432,13360,,5.582654,2.957882,5.26481,434.8144040107727,-1.1464261
0.14999999,-1.117401,-1.0,7.891774e-07,17.436432,1976.0264,14.4063,-0.5817142,669,-0.72672045,17.198969,19.22586,,28.943537,1.0148072,2.716622e-09,17.436432,13380,,5.544672,2.953701,5.04867,435.4581210613251,-0.8334626
0.14999999,-0.18396139,-0.10204082,4.4016533,17.436432,1976.0693,14.410643,-0.58320785,670,-0.7258911,17.31613,19.22586,,28.937386,1.0911654,2.708519e-09,17.436432,13400,,5.2571487,2.949358,2.1960757e-05,436.09070467948914,-0.23061642
0.14999999,-0.542998,-0.3469388,2.2139769,17.436432,1976.5059,14.414389,-0.5781511,671,-0.7254864,16.92399,19.22586,,28.937672,0.9197341,2.7004519e-09,17.436432,13420,,4.6193485,2.945612,3.3888583,436.74862360954285,-0.12881976
0.14999999,-0.6101684,-0.14285715,4.6951866,17.436432,1977.873,14.416737,-0.5763462,672,-0.72543633,15.992273,19.22586,,28.942795,1.0732489,2.6924205e-09,17.436432,13440,,4.896474,2.943264,4.8742733,437.4075162410736,-0.33304802
0.14999999,-0.5422542,0.5102041,0.00020616484,17.436432,1978.0615,14.42083,-0.57087064,673,-0.7250587,17.172083,19.22586,,28.909771,1.0026228,2.6844256e-09,17.436432,13460,,13.010761,2.9391708,6.276954e-07,438.03760981559753,0.624028
0.14999999,-1.6733133,0.79591835,6.6209127e-09,17.436432,1989.8633,14.407681,-0.5723551,674,-0.7264703,5.5592012,19.22586,,28.904253,0.9995485,2.6764655e-09,17.436432,13480,,17.016584,2.9523191,7.351546,438.74040246009827,0.47587544
0.14999999,-1.5283835,-0.30612245,2.9721153,17.436432,2000.1797,14.3967705,-0.5738377,675,-0.7276713,7.0428367,19.22586,,28.897747,0.9501677,2.6685412e-09,17.436432,13500,,4.5640883,2.9632301,1.5374711e-05,439.51668643951416,-0.09171906
0.14999999,-0.65700686,-0.14285715,4.6698,17.436432,2001.7393,14.398848,-0.57092464,676,-0.72764283,15.800645,19.22586,,28.881748,1.0737208,2.660652e-09,17.436432,13520,,4.8745904,2.961153,4.8407755,440.16011142730713,-0.15622732
0.14999999,-0.57049584,-0.8367347,0.00018805459,17.436432,2002.5059,14.40209,-0.56551856,677,-0.727305,16.593988,19.22586,,28.86464,1.0390526,2.6527978e-09,17.436432,13540,,3.2304273,2.9579105,0.00015969867,440.84999895095825,-0.7807292
0.14999999,-0.20457622,-0.18367347,4.6392927,17.436432,2002.5098,14.4064455,-0.5669943,678,-0.72647804,17.354359,19.22586,,28.853794,1.0475781,2.644978e-09,17.436432,13560,,4.639968,2.953555,0.0011839237,441.55281352996826,-0.2780978
0.14999999,-0.5251911,-0.8367347,0.0001873284,17.436432,2002.8252,14.410332,-0.56164885,679,-0.72611445,17.0453,19.22586,,28.843079,1.0397205,2.6371936e-09,17.436432,13580,,3.2245831,2.949669,0.0043759462,442.1977229118347,-0.93405944
0.14999999,-0.2548055,-1.0,7.7463847e-07,17.436432,2002.9258,14.414522,-0.56312025,680,-0.72536457,17.25946,19.22586,,28.840836,1.0120724,2.6294427e-09,17.436432,13600,,5.5855594,2.9454784,3.1154118,442.8391869068146,-1.1764512
0.14999999,-1.3578166,-1.0,7.757777e-07,17.436432,2003.0957,14.418597,-0.56458974,681,-0.7262785,17.189295,19.22586,,28.841187,1.0143832,2.621726e-09,17.436432,13620,,5.5482,2.9414034,5.1763926,443.47714018821716,-0.96603787
0.14999999,-0.30250147,-0.2244898,4.292878,17.436432,2003.2246,14.422721,-0.5660571,682,-0.72563875,17.231544,19.22586,,28.815422,1.0167837,2.6140432e-09,17.436432,13640,,4.5312424,2.9372797,1.774912e-05,444.11613035202026,-0.39198223
0.14999999,-0.5521462,-0.42857143,0.9590262,17.436432,2003.293,14.426922,-0.56124747,683,-0.7253628,17.292522,19.22586,,28.85627,0.88540226,2.6063942e-09,17.436432,13660,,4.6221156,2.9330788,4.484277,444.7558319568634,-0.50365174
0.14999999,-0.5136816,-0.5102041,0.31421655,17.436432,2003.294,14.431208,-0.5613074,684,-0.72522265,17.358713,19.22586,,28.840054,0.8912757,2.5987787e-09,17.436432,13680,,4.4511,2.928793,4.4411306,445.45539903640747,-0.20516169
0.14999999,-0.53316367,0.26530612,0.08097318,17.436432,2003.8525,14.434669,-0.562309,685,-0.72510254,16.80138,19.22586,,28.802425,1.0183362,2.5911968e-09,17.436432,13700,,10.482075,2.925332,0.033129822,446.1458694934845,0.05057338
0.14999999,-0.9521536,-0.2244898,4.282556,17.436432,2012.1299,14.426866,-0.5636496,686,-0.7254133,9.081367,19.22586,,28.800522,1.0200224,2.5836475e-09,17.436432,13720,,4.512109,2.933135,1.2827512,446.79536151885986,-0.29992566
0.14999999,-0.522065,-1.0,7.713631e-07,17.436432,2012.3418,14.430827,-0.5588829,687,-0.7250906,17.148457,19.22586,,28.798195,1.013896,2.5761315e-09,17.436432,13740,,5.551851,2.9291735,8.347562e-05,447.47630858421326,-1.0877129
0.14999999,-0.73855615,-0.3469388,2.174887,17.436432,2012.5029,14.434852,-0.5603374,688,-0.7250929,17.199966,19.22586,,28.787449,0.92732185,2.5686482e-09,17.436432,13760,,4.545347,2.925149,2.8159526e-05,448.1157829761505,-0.04551789
0.14999999,-0.73573107,0.020408163,2.2230692,17.436432,2016.2217,14.433699,-0.5586337,689,-0.72521585,13.639694,19.22586,,28.805607,1.0991331,2.5611975e-09,17.436432,13780,,6.847108,2.926302,5.0396132,448.7549924850464,0.06001447
0.14999999,-0.96831256,-1.0,7.698066e-07,17.436432,2024.5107,14.425927,-0.5568627,690,-0.72542894,9.07186,19.22586,,28.787817,1.015436,2.553779e-09,17.436432,13800,,5.531394,2.9340734,1.002774e-10,449.3986003398895,-0.9028894
0.14999999,-0.21912439,1.0,4.3667836e-13,17.436432,2024.5859,14.430065,-0.5583109,691,-0.7246766,17.284908,19.22586,,28.751347,0.8217682,2.5463927e-09,17.436432,13820,,31.145334,2.9299355,3.7485407e-35,450.0395894050598,0.9998777
0.14999999,-2.1397228,-0.8367347,0.0001869743,17.436432,2041.9434,14.409215,-0.55975705,692,-0.726994,0.002227021,19.22586,,28.739574,1.0376104,2.5390388e-09,17.436432,13840,,3.2349782,2.9507856,6.3081447e-32,450.71978735923767,-1.0731041
0.14999999,-0.66223496,-1.0,7.731535e-07,17.436432,2042.1055,14.4132395,-0.5612008,693,-0.72684777,17.198294,19.22586,,28.778774,1.0177097,2.5317162e-09,17.436432,13860,,5.5093746,2.9467611,4.5798035,451.36994910240173,-1.1090709
0.14999999,-0.85370696,-1.0,7.7426915e-07,17.436432,2042.2744,14.417243,-0.5626428,694,-0.7270079,17.191744,19.22586,,28.770496,1.019419,2.5244253e-09,17.436432,13880,,5.4738083,2.9427576,4.794755,452.01703119277954,-1.0120122
0.14999999,-0.4118002,-1.0,7.7538493e-07,17.436432,2042.4346,14.421246,-0.5640827,695,-0.72652906,17.19831,19.22586,,28.743088,1.0199907,2.5171663e-09,17.436432,13900,,5.4387975,2.938755,4.0019236,452.7968077659607,-0.88335216
0.14999999,-0.19821735,-0.10204082,4.324484,17.436432,2042.502,14.425371,-0.56552047,696,-0.72574407,17.293524,19.22586,,28.723984,1.0992165,2.509938e-09,17.436432,13920,,5.202394,2.9346294,4.1637227e-06,453.44552516937256,0.16073102
0.14999999,-1.1948149,0.10204082,0.99182314,17.436432,2050.9932,14.4174,-0.5607621,697,-0.72627807,8.869439,19.22586,,28.7112,1.0671546,2.5027411e-09,17.436432,13940,,8.172055,2.9426003,8.137239,454.1191477775574,0.22208244
0.14999999,-1.2900351,-1.0,7.728232e-07,17.436432,2059.6963,14.409146,-0.56077385,698,-0.7269944,8.655606,19.22586,,28.67865,1.0182749,2.495575e-09,17.436432,13960,,5.419861,2.9508543,3.727875e-14,454.81160616874695,-1.1565322
0.14999999,-1.168279,-1.0,7.739303e-07,17.436432,2059.8594,14.413135,-0.5622055,699,-0.7276021,17.197292,19.22586,,28.676344,1.0202641,2.48844e-09,17.436432,13980,,5.385805,2.946866,4.962772,455.4665324687958,-0.87015295
0.14999999,-0.19233735,0.5510204,5.8284102e-05,17.436432,2059.918,14.41726,-0.56363505,700,-0.7268112,17.300573,19.22586,,28.676601,0.9983144,2.481335e-09,17.436432,14000,,13.69063,2.9427404,1.0373453e-19,456.1177077293396,0.30641937
0.14999999,-1.3965871,0.26530612,0.08119644,17.436432,2069.0283,14.408463,-0.5650625,701,-0.7277775,8.249791,19.22586,,28.679558,1.0360898,2.4742606e-09,17.436432,14020,,10.417377,2.951538,10.352276,456.77525210380554,0.099034876
0.14999999,-1.0543394,-0.8367347,0.00018821517,17.436432,2077.374,14.400779,-0.5663722,702,-0.7281975,9.015355,19.22586,,28.635567,1.0360922,2.4672164e-09,17.436432,14040,,3.2256002,2.9592218,2.701988e-08,457.4298038482666,-1.0624515
0.14999999,-0.5922179,-1.0,7.7826905e-07,17.436432,2077.5312,14.404763,-0.56779546,703,-0.7279544,17.201687,19.22586,,28.655855,1.0216774,2.4602023e-09,17.436432,14060,,5.37344,2.9552374,4.4093556,458.14410066604614,-0.8559979
0.14999999,-0.18798204,0.06122449,1.555629,17.436432,2077.5713,14.408905,-0.5692169,704,-0.7271592,17.3205,19.22586,,28.626627,1.0959706,2.453218e-09,17.436432,14080,,7.4360304,2.9510956,2.4384368e-08,459.1385929584503,0.052616585
0.14999999,-0.9438105,-0.5102041,0.31646228,17.436432,2085.8516,14.401346,-0.5684291,705,-0.7273349,9.079447,19.22586,,28.610504,0.88196087,2.4462634e-09,17.436432,14100,,4.528054,2.9586544,0.0059923083,460.0693726539612,-0.4505518
0.14999999,-0.5536455,-0.3877551,1.5116429,17.436432,2085.8438,14.405547,-0.56939775,706,-0.72725755,17.36718,19.22586,,28.618202,0.8982473,2.4393387e-09,17.436432,14120,,4.6431007,2.9544535,4.23844,460.7232897281647,-0.5039841
