IWFirstEpisode,ReturnMin,LQGsigma_higher,ReturnMax,LQGmu1_actor,TimeElapsed,IWLastEpisode,DenMISEMeanLog,DenMISELogFirst,ReturnLastEpisode,LQGmu1_higher,delta,TimestepsSoFar,IWMax,Regret,Bound,IWMean,ReturnMean,DenMISELogLast,ReturnStepMax,IWMin,Iteration,Regret/t,ReturnAbsMax
0.96547645,,0.14999999,17.430637,-0.5503696,1332.3118357658386,2.9623618,-0.6612871,-0.5929368,17.323015,-0.42857143,7.8820345e-10,24840,3.0746965,2789.082,25.808502,1.0339261,15.114363,-0.12804043,19.21885,,1242,2.245638,17.430637
0.31391972,,0.14999999,17.430637,-0.2718953,1334.7358725070953,2.9141846,-0.6608306,-0.5929646,17.361805,-0.5102041,7.869357e-10,24860,2.9991636,2789.0781,25.800888,1.0289125,15.116173,-0.12725906,19.21885,,1243,2.2438278,17.430637
2.2095435,,0.14999999,17.430637,-0.5237906,1336.8391666412354,3.264779,-0.660542,-0.59351623,16.982199,-0.3469388,7.8567103e-10,24880,3.3581276,2789.455,25.790878,1.0320052,15.117673,-0.3301557,19.21885,,1244,2.2423277,17.430637
0.16011573,,0.14999999,17.430637,-0.6797335,1338.7772090435028,2.9480188,-0.6600821,-0.5925452,17.364979,-0.5510204,7.844094e-10,24900,3.0198154,2789.4512,25.78464,1.0240772,15.119478,-0.11942885,19.21885,,1245,2.2405224,17.430637
7.38186e-07,,0.14999999,17.430637,-0.8325956,1340.624255657196,0.33323583,-0.6596957,-0.5932195,17.388977,-1.0,7.831508e-10,24920,5.647735,2789.4238,25.782871,0.9753657,15.121298,-0.20226125,19.21885,,1246,2.2387028,17.430637
0.013662436,,0.14999999,17.430637,-0.5698771,1342.7974863052368,2.0759315,-0.65944,-0.59402174,17.3164,-0.67346936,7.818952e-10,24940,3.2651348,2789.4668,25.797215,1.0020087,15.123057,-0.3149209,19.21885,,1247,2.2369432,17.430637
0.03346137,,0.14999999,17.447165,-0.5710714,1344.620754957199,2.7767465,-0.6590152,-0.5948124,17.447165,-0.63265306,7.806428e-10,24960,3.156449,2789.379,25.797256,1.0118659,15.124922,-0.1306723,19.236338,,1248,2.2350788,17.447165
0.16060343,,0.14999999,17.447165,-0.7280006,1346.8829319477081,3.0010977,-0.6585822,-0.59558654,17.389288,-0.5510204,7.793932e-10,24980,3.0101976,2789.3496,25.796362,1.0259547,15.126734,-0.12973098,19.236338,,1249,2.2332668,17.447165
0.033509783,,0.14999999,17.447165,-0.5072974,1348.6287434101105,2.7584612,-0.6582259,-0.5962583,17.370827,-0.63265306,7.7814666e-10,25000,3.1470835,2789.338,25.788685,1.0127668,15.12853,-0.23851705,19.236338,,1250,2.231471,17.447165
0.63173115,,0.14999999,17.447165,0.0060260147,1350.3436987400055,0.00024806923,-0.65778047,-0.5970312,17.416437,0.14285715,7.7690315e-10,25020,11.989639,2789.2832,25.78161,0.9624083,15.130358,-0.113371566,19.236338,,1251,2.2296429,17.447165
0.3152916,,0.14999999,17.447165,-0.4043926,1352.4727954864502,0.021165749,-0.6581567,-0.5973253,9.270327,-0.5102041,7.7566253e-10,25040,2.981425,2797.373,25.777107,1.0303106,15.125677,-1.0885266,19.236338,,1252,2.2343235,17.447165
0.5741105,,0.14999999,17.447165,-0.6243617,1354.8491237163544,2.8174229,-0.6577285,-0.59787196,17.275837,-0.46938777,7.7442497e-10,25060,2.9941082,2797.455,25.770037,1.0334374,15.127395,-0.15151604,19.236338,,1253,2.232606,17.447165
0.03357531,,0.14999999,17.447165,-0.55556214,1357.0983672142029,3.0985808,-0.65730083,-0.59821165,17.352913,-0.63265306,7.731903e-10,25080,3.1402278,2797.4648,25.768158,1.0129958,15.129168,-0.1542905,19.236338,,1254,2.230833,17.447165
0.16114968,,0.14999999,17.447165,-0.43601185,1359.3197917938232,2.99127,-0.6568611,-0.598982,17.38149,-0.5510204,7.719586e-10,25100,2.991763,2797.4414,25.763798,1.0271074,15.130963,-0.117975004,19.236338,,1255,2.2290373,17.447165
0.57513225,,0.14999999,17.447165,-0.48528674,1361.5247600078583,2.9487357,-0.6564189,-0.5996501,17.343904,-0.46938777,7.7072987e-10,25120,2.9844146,2797.457,25.762196,1.0344332,15.132726,-0.1279496,19.236338,,1256,2.227275,17.447165
0.57532674,,0.14999999,17.447165,-0.6576981,1363.753699541092,2.9493918,-0.65595645,-0.59998816,17.348322,-0.46938777,7.6950407e-10,25140,2.9797103,2797.4707,25.75895,1.0349548,15.134487,-0.109034754,19.236338,,1257,2.2255135,17.447165
0.033646367,,0.14999999,17.447165,-0.4164568,1365.0861504077911,3.1250644,-0.6555468,-0.60032576,17.412252,-0.63265306,7.6828116e-10,25160,3.1284304,2797.418,25.75204,1.0138886,15.136298,-0.17521232,19.236338,,1258,2.2237024,17.447165
0.5759631,,0.14999999,17.447165,-0.47008288,1366.8126211166382,2.8665,-0.6551245,-0.60109365,17.274986,-0.46938777,7.670612e-10,25180,2.9737341,2797.502,25.747879,1.0352324,15.137997,-0.13717003,19.236338,,1259,2.222004,17.447165
0.576157,,0.14999999,17.447165,-0.48579544,1369.068508863449,2.9650393,-0.65466326,-0.60143024,17.311062,-0.46938777,7.6584417e-10,25200,2.9690833,2797.5508,25.744923,1.0357682,15.139723,-0.10871948,19.236338,,1260,2.2202778,17.447165
0.5763507,,0.14999999,17.447165,-0.4179275,1371.250617980957,2.9325385,-0.6541984,-0.6017664,17.349962,-0.46938777,7.6463e-10,25220,2.9644542,2797.5625,25.741667,1.0362777,15.141474,-0.103669494,19.236338,,1261,2.2185268,17.447165
0.97436607,,0.14999999,17.447165,-0.25680748,1373.3688945770264,3.026287,-0.6537559,-0.60210216,17.295097,-0.42857143,7.634187e-10,25240,3.0288894,2797.625,25.737617,1.0373247,15.143182,-0.13167264,19.236338,,1262,2.2168188,17.447165
3.914626,,0.14999999,17.447165,0.13248274,1375.2219247817993,1.6318545,-0.65349555,-0.6021224,16.974527,-0.06122449,7.6221035e-10,25260,7.2036214,2798.0137,25.736534,1.0242994,15.14463,-0.36159584,19.236338,,1263,2.2153702,17.447165
1.5256805,,0.14999999,17.447165,-0.1856491,1376.2757024765015,0.027216591,-0.65409374,-0.59981924,8.944851,-0.3877551,7.610047e-10,25280,3.1526685,2806.4277,25.71195,1.0349332,15.139726,-1.4322766,19.236338,,1264,2.220275,17.447165
4.781883,,0.14999999,17.447165,-0.13271625,1378.4485516548157,4.5160856,-0.6539681,-0.59940374,16.782259,-0.18367347,7.59802e-10,25300,4.9571347,2807.004,25.71304,1.0200933,15.141025,-0.5295509,19.236338,,1265,2.218976,17.447165
7.4055305e-07,,0.14999999,17.447165,-0.94994825,1380.669371843338,2.8682925e-07,-0.6539677,-0.59642094,16.142641,-1.0,7.5860224e-10,25320,5.7124915,2808.2227,25.709911,0.97133857,15.141816,-0.6725789,19.236338,,1266,2.2181845,17.447165
4.7714067,,0.14999999,17.447165,-0.1235822,1382.9454998970032,8.6856435e-06,-0.65380365,-0.5972105,17.244698,-0.18367347,7.5740514e-10,25340,4.945592,2808.338,25.708729,1.0212456,15.143476,-0.4163608,19.236338,,1267,2.216525,17.447165
4.7879553,,0.14999999,17.447165,0.047723264,1384.7932589054108,5.2944365,-0.6538215,-0.5942406,16.01466,-0.14285715,7.56211e-10,25360,5.5722666,2809.6816,25.70398,1.0240752,15.144163,-0.69673115,19.236338,,1268,2.2158375,17.447165
1.0479207,,0.14999999,17.447165,0.067150176,1385.8166661262512,8.348467,-0.6542414,-0.5912601,9.083918,0.10204082,7.5501966e-10,25380,11.0209675,2817.957,25.7235,0.9924555,15.139387,-1.209461,19.236338,,1269,2.2206135,17.447165
0.0005961508,,0.14999999,17.447165,-0.6513437,1387.0834953784943,6.056797e-07,-0.6547246,-0.59122235,9.07012,-0.79591835,7.538311e-10,25400,3.602201,2826.248,25.692127,0.96001613,15.134609,-1.2579548,19.236338,,1270,2.2253914,17.447165
5.0330443e-13,,0.14999999,17.447165,0.9837607,1388.3063335418701,1.5188994e-26,-0.65437603,-0.59200895,17.366783,1.0,7.526454e-10,25420,44.057674,2826.2402,25.687382,0.95236623,15.136365,-0.17117639,19.236338,,1271,2.2236357,17.447165
0.0061601247,,0.14999999,17.447165,0.31115997,1390.4552161693573,0.011158349,-0.65580976,-0.59279543,0.2933051,0.3877551,7.5146245e-10,25440,16.092268,2843.3066,25.683035,0.9210661,15.124696,-2.4200902,19.236338,,1272,2.2353048,17.447165
2.3413682,,0.14999999,17.447165,0.23140661,1392.3591492176056,2.2667203,-0.6567095,-0.59357643,8.223136,0.020408163,7.502823e-10,25460,8.965776,2852.4453,25.676659,1.0262934,15.119274,-1.7187442,19.236338,,1273,2.2407265,17.447165
0.033384886,,0.14999999,17.447165,-0.46984196,1394.109168767929,8.3239195e-07,-0.65744185,-0.5925241,8.617107,-0.63265306,7.491049e-10,25480,3.1391528,2861.1875,25.675228,1.011148,15.11417,-1.6139505,19.236338,,1274,2.2458305,17.447165
0.5714817,,0.14999999,17.447165,-0.29631487,1395.8508396148682,2.9662056,-0.65700346,-0.5932825,17.367453,-0.46938777,7.479303e-10,25500,2.9696178,2861.1797,25.673382,1.0342776,15.115937,-0.10910667,19.236338,,1275,2.2440634,17.447165
2.9906578,,0.14999999,17.447165,-0.35341895,1397.9658823013306,3.5220232,-0.65668386,-0.59361845,17.149164,-0.30612245,7.4675843e-10,25520,3.6083736,2861.3926,25.675362,1.027033,15.117531,-0.28299168,19.236338,,1276,2.2424698,17.447165
2.2063298,,0.14999999,17.447165,-0.035202116,1400.0861132144928,3.228247,-0.6563015,-0.5920608,17.195112,-0.3469388,7.4558937e-10,25540,3.3387961,2861.5566,25.670027,1.0314609,15.119158,-0.19469093,19.236338,,1277,2.2408428,17.447165
0.086719505,,0.14999999,17.447165,0.126883,1402.2597754001617,0.93083096,-0.6565125,-0.5911173,11.83433,0.26530612,7.4442297e-10,25560,14.327147,2867.082,25.666302,0.9179158,15.116587,-0.95692354,19.236338,,1278,2.243414,17.447165
3.1228046,,0.14999999,17.447165,-0.08057263,1404.0429723262787,6.689305,-0.65716374,-0.5918316,8.958075,-0.020408163,7.432594e-10,25580,7.971545,2875.4844,25.663351,1.0362655,15.111773,-1.4044327,19.236338,,1279,2.248228,17.447165
7.3594157e-07,,0.14999999,17.447165,-0.97176594,1405.6731944084167,4.178564e-08,-0.6572613,-0.59017456,15.64292,-1.0,7.4209844e-10,25600,5.749605,2877.2012,25.66286,0.9695736,15.112187,-0.81658846,19.236338,,1280,2.2478132,17.447165
4.772252,,0.14999999,17.447165,-0.1654195,1407.844800233841,9.805935e-07,-0.65712833,-0.5909555,17.22317,-0.14285715,7.4094036e-10,25620,5.5278955,2877.338,25.653442,1.027051,15.113834,-0.45537522,19.236338,,1281,2.2461662,17.447165
4.362183,,0.14999999,17.447165,-0.12367841,1410.043306350708,4.3640175,-0.6570423,-0.58801734,16.631516,-0.2244898,7.3978484e-10,25640,4.3640175,2878.0684,25.65002,1.0235375,15.115018,-0.5727516,19.236338,,1282,2.2449827,17.447165
7.324365e-07,,0.14999999,17.447165,-0.9967267,1412.200260400772,2.0472876e-07,-0.65704685,-0.5854002,16.321796,-1.0,7.3863204e-10,25660,5.7373085,2879.1055,25.647995,0.9697127,15.115959,-0.6855649,19.236338,,1283,2.2440414,17.447165
4.719062,,0.14999999,17.447165,-0.21430048,1414.44939661026,1.8355785e-06,-0.6569521,-0.5861793,17.20408,-0.18367347,7.37482e-10,25680,4.8788447,2879.2598,25.647623,1.0258859,15.117586,-0.5037935,19.236338,,1284,2.2424145,17.447165
3.7200084,,0.14999999,17.447165,-0.2713521,1416.5340933799744,3.9187875,-0.65676796,-0.5832893,16.93937,-0.26530612,7.363346e-10,25700,3.9190733,2879.6836,25.641016,1.0258338,15.119002,-0.44541347,19.236338,,1285,2.2409983,17.447165
7.293493e-07,,0.14999999,17.447165,-1.0260559,1418.6465377807617,2.7565668e-05,-0.6564875,-0.58117646,17.07892,-1.0,7.351899e-10,25720,5.7251225,2879.963,25.636951,0.9700719,15.120527,-0.32127392,19.236338,,1286,2.2394733,17.447165
3.7150438,,0.14999999,17.447165,-0.21434125,1419.7458488941193,1.2331727e-05,-0.65645176,-0.58195376,17.199692,-0.26530612,7.3404793e-10,25740,3.9132383,2880.121,25.63596,1.0264664,15.122144,-0.57937986,19.236338,,1287,2.2378569,17.447165
3.7072287,,0.14999999,17.447165,-0.19799058,1420.9388403892517,3.9041107,-0.6562649,-0.579848,16.913992,-0.26530612,7.3290857e-10,25760,3.9044073,2880.5684,25.63341,1.0272884,15.123535,-0.44156885,19.236338,,1288,2.2364655,17.447165
3.6994593,,0.14999999,17.447165,-0.47401056,1422.0662715435028,3.8812766,-0.6561066,-0.57774997,16.610134,-0.26530612,7.317718e-10,25780,3.8956296,2881.3184,25.629726,1.0280919,15.124688,-0.47868,19.236338,,1289,2.2353125,17.447165
9.442128e-07,,0.14999999,17.447165,0.8343463,1423.169608592987,5.820865e-13,-0.655662,-0.5756596,17.353472,0.67346936,7.306377e-10,25800,20.07269,2881.3242,25.630157,1.0474081,15.126415,-0.10989056,19.236338,,1290,2.2335854,17.447165
7.258985e-07,,0.14999999,17.447165,-0.937666,1424.5274052619934,7.851033e-32,-0.65680534,-0.57643443,2.7665968,-1.0,7.295063e-10,25820,5.7219105,2895.918,25.630325,0.9706443,15.116842,-2.1736789,19.236338,,1291,2.2431583,17.447165
0.00058785477,,0.14999999,17.447165,-0.90348935,1426.751214981079,2.5560558,-0.65663546,-0.57720876,17.258348,-0.79591835,7.283774e-10,25840,3.62936,2896.0195,25.635666,0.9584733,15.1185,-0.40678167,19.236338,,1292,2.2415009,17.447165
7.270229e-07,,0.14999999,17.447165,-1.00134,1428.9571163654327,3.141042,-0.6564489,-0.57798195,17.281084,-1.0,7.272512e-10,25860,5.7053757,2896.0977,25.626156,0.9715586,15.1201725,-0.3733577,19.236338,,1293,2.239828,17.447165
0.0005887645,,0.14999999,17.447165,-0.6694702,1430.9990437030792,1.7349257,-0.65635896,-0.5787551,17.198467,-0.79591835,7.261276e-10,25880,3.6201258,2896.2598,25.622799,0.95895666,15.121778,-0.51051813,19.236338,,1294,2.238223,17.447165
0.0005892192,,0.14999999,17.447165,-0.58947855,1433.1339914798737,2.2688992,-0.656036,-0.57952714,17.407135,-0.79591835,7.250066e-10,25900,3.6128163,2896.213,25.602867,0.9588541,15.123543,-0.19642739,19.236338,,1295,2.2364578,17.447165
0.30996865,,0.14999999,17.447165,-0.67146015,1435.3349645137787,2.6555882,-0.6556684,-0.58029854,17.363903,-0.5102041,7.238882e-10,25920,2.9753072,2896.209,25.62332,1.029492,15.125271,-0.13813898,19.236338,,1296,2.2347298,17.447165
0.07498718,,0.14999999,17.447165,-0.8242322,1436.936231136322,2.8116882,-0.6552921,-0.58083075,17.38862,-0.59183675,7.227724e-10,25940,3.0662618,2896.1797,25.615662,1.0179744,15.127016,-0.19649003,19.236338,,1297,2.2329845,17.447165
0.00059040857,,0.14999999,17.447165,-0.93662024,1439.071579694748,3.591548,-0.6550189,-0.5815436,17.345795,-0.79591835,7.216591e-10,25960,3.606364,2896.1953,25.612,0.96058154,15.128726,-0.31821677,19.236338,,1298,2.2312746,17.447165
7.301789e-07,,0.14999999,17.447165,-1.0175787,1441.2235670089722,3.6289113,-0.65485346,-0.5823133,17.259983,-1.0,7.2054845e-10,25980,5.7063417,2896.295,25.61547,0.97234297,15.130366,-0.4000177,19.236338,,1299,2.2296343,17.447165
7.307411e-07,,0.14999999,17.447165,-1.093837,1442.6142225265503,4.5756807,-0.6547944,-0.5830828,17.19489,-1.0,7.194404e-10,26000,5.685759,2896.459,25.606827,0.97285336,15.131954,-0.549441,19.236338,,1300,2.2280464,17.447165
7.31303e-07,,0.14999999,17.447165,-1.2251989,1444.522541999817,5.095587,-0.654963,-0.58385175,17.199776,-1.0,7.183348e-10,26020,5.6653533,2896.621,25.605274,0.9737691,15.133544,-0.8458685,19.236338,,1301,2.2264566,17.447165
7.318653e-07,,0.14999999,17.447165,-1.1900184,1446.2499623298645,5.480727,-0.6559019,-0.5846201,17.195683,-1.0,7.172318e-10,26040,5.645126,2896.7852,25.60894,0.97498345,15.135127,-1.8500458,19.236338,,1302,2.2248735,17.447165
7.324274e-07,,0.14999999,17.447165,-1.0086162,1448.898542881012,5.3953576,-0.6565773,-0.5853878,17.193684,-1.0,7.161313e-10,26060,5.6250725,2896.9512,25.611576,0.9761321,15.136706,-1.5097352,19.236338,,1303,2.2232943,17.447165
7.329892e-07,,0.14999999,17.447165,-0.847106,1451.2001688480377,4.443353,-0.6564877,-0.586155,17.19877,-1.0,7.150335e-10,26080,5.605192,2897.1133,25.601784,0.9765512,15.1382885,-0.5148776,19.236338,,1304,2.221712,17.447165
3.7335453,,0.14999999,17.447165,-0.1850796,1453.3802185058594,0.0019913525,-0.65625244,-0.5869216,17.315203,-0.26530612,7.139381e-10,26100,3.9298408,2897.1562,25.569275,1.025276,15.139957,-0.32490173,19.236338,,1305,2.2200432,17.447165
4.433026,,0.14999999,17.447165,0.08733561,1455.4855484962463,3.8295734,-0.65612763,-0.5848307,16.760878,-0.10204082,7.128451e-10,26120,6.255561,2897.754,25.572403,1.0323777,15.141199,-0.51780397,19.236338,,1306,2.2188015,17.447165
7.301016e-07,,0.14999999,17.447165,-1.4926026,1456.572657585144,3.840601e-11,-0.65660584,-0.5822075,9.035208,-1.0,7.117547e-10,26140,5.594042,2906.08,25.563244,0.9752449,15.136527,-1.3123164,19.236338,,1307,2.2234735,17.447165
7.3066025e-07,,0.14999999,17.447165,-1.1526904,1458.4424662590027,5.573838,-0.66081196,-0.58297235,17.177706,-1.0,7.1066686e-10,26160,5.5744624,2906.2637,25.56871,0.9765444,15.138086,-6.1322875,19.236338,,1308,2.2219143,17.447165
7.312186e-07,,0.14999999,17.447165,-1.0663333,1460.710886478424,5.237121,-0.6612393,-0.58373654,17.200094,-1.0,7.095814e-10,26180,5.55505,2906.4238,25.569918,0.97758585,15.139661,-1.1956875,19.236338,,1309,2.2203398,17.447165
7.317774e-07,,0.14999999,17.447165,-0.78019404,1462.9877514839172,4.843644,-0.6612848,-0.5845002,17.201897,-1.0,7.0849854e-10,26200,5.535802,2906.582,25.566086,0.97832817,15.141236,-0.697266,19.236338,,1310,2.2187643,17.447165
0.62434053,,0.14999999,17.447165,0.13356654,1465.2415208816528,2.1186192e-08,-0.6610157,-0.58526325,17.377079,0.14285715,7.0741807e-10,26220,11.984469,2906.5625,25.56075,0.9786693,15.142943,-0.28576076,19.236338,,1311,2.2170572,17.447165
0.033152856,,0.14999999,17.447165,-0.765332,1467.5214593410492,2.3861876e-05,-0.66161627,-0.58554965,8.942225,-0.63265306,7.063401e-10,26240,3.1779158,2914.9805,25.549303,1.0064244,15.138216,-1.425091,19.236338,,1312,2.2217846,17.447165
0.00059321534,,0.14999999,17.447165,-0.92556727,1469.7966842651367,3.43072,-0.6613175,-0.58628625,17.36003,-0.79591835,7.0526457e-10,26260,3.5884473,2914.9824,25.54116,0.9592388,15.139908,-0.27537814,19.236338,,1313,2.2200928,17.447165
7.336438e-07,,0.14999999,17.447165,-1.044146,1472.04638338089,3.4070818,-0.66112787,-0.58704716,17.260988,-1.0,7.041915e-10,26280,5.529236,2915.08,25.5427,0.9780104,15.141522,-0.37079096,19.236338,,1314,2.2184782,17.447165
7.3420165e-07,,0.14999999,17.447165,-0.62397796,1474.2217264175415,4.675825,-0.6611046,-0.5878079,17.19263,-1.0,7.0312095e-10,26300,5.510259,2915.248,25.53704,0.9786365,15.143082,-0.6075322,19.236338,,1315,2.216919,17.447165
0.033253074,,0.14999999,17.447165,-0.5863011,1476.3438079357147,3.1311603,-0.6607447,-0.58856803,17.374073,-0.63265306,7.0205275e-10,26320,3.1740842,2915.2344,25.546505,1.0072124,15.144777,-0.16489464,19.236338,,1316,2.2152233,17.447165
0.07562513,,0.14999999,17.447165,-0.37458658,1478.3014318943024,3.060233,-0.6603449,-0.58930236,17.409576,-0.59183675,7.00987e-10,26340,3.0820532,2915.1836,25.54551,1.0159427,15.146498,-0.14099059,19.236338,,1317,2.213503,17.447165
2.2017965,,0.14999999,17.447165,-0.26049727,1480.9222402572632,3.134194,-0.6599696,-0.59000397,17.276857,-0.3469388,6.9992373e-10,26360,3.361252,2915.2676,25.551533,1.0290474,15.148113,-0.18117723,19.236338,,1318,2.2118874,17.447165
3.7416625,,0.14999999,17.447165,-0.39287147,1482.8670053482056,3.7745235,-0.65971357,-0.58909327,17.091145,-0.26530612,6.9886275e-10,26380,3.9402218,2915.5352,25.551517,1.0259924,15.149587,-0.3506066,19.236338,,1319,2.210414,17.447165
1.5062749,,0.14999999,17.447165,-0.35830373,1485.5993852615356,3.1244717,-0.65931714,-0.5870184,17.292164,-0.3877551,6.9780426e-10,26400,3.174483,2915.6055,25.546118,1.0315276,15.151209,-0.16166544,19.236338,,1320,2.2087917,17.447165
1.505698,,0.14999999,17.447165,-0.31186542,1487.8830134868622,3.167997,-0.6589415,-0.58663523,17.252007,-0.3877551,6.9674827e-10,26420,3.1692662,2915.713,25.54351,1.0320872,15.1528,-0.19419326,19.236338,,1321,2.207201,17.447165
2.1935525,,0.14999999,17.447165,-0.32356963,1490.4690210819244,3.3393521,-0.658612,-0.58625275,17.16519,-0.3469388,6.9569456e-10,26440,3.3393521,2915.9082,25.542088,1.0312164,15.154321,-0.2549318,19.236338,,1322,2.20568,17.447165
2.1915753,,0.14999999,17.447165,-0.13136193,1492.690150976181,3.3257384,-0.65826917,-0.585351,17.168667,-0.3469388,6.946432e-10,26460,3.3334577,2916.0996,25.53944,1.0318178,15.155844,-0.23564623,19.236338,,1323,2.2041569,17.447165
4.346656,,0.14999999,17.447165,-0.1598565,1494.0179629325867,4.262992,-0.6582502,-0.58445144,15.838262,-0.2244898,6.9359435e-10,26480,4.3476233,2917.621,25.525925,1.0270501,15.156359,-0.66451865,19.236338,,1324,2.203642,17.447165
3.8363683,,0.14999999,17.447165,-0.13320974,1495.993264913559,3.8326263,-0.6581726,-0.58192885,16.426918,-0.06122449,6.925478e-10,26500,7.0998106,2918.5508,25.528278,1.0369102,15.15732,-0.58155274,19.236338,,1325,2.2026806,17.447165
4.3264503,,0.14999999,17.447165,-0.6656418,1497.576528787613,4.250544,-0.65814275,-0.5797921,16.275234,-0.2244898,6.915036e-10,26520,4.3276844,2919.6387,25.537619,1.0290017,15.158162,-0.6540222,19.236338,,1326,2.2018385,17.447165
1.2383958e-09,,0.14999999,17.447165,0.8131435,1499.3035969734192,5.3337034e-22,-0.6577744,-0.57728845,17.410082,0.8367347,6.904618e-10,26540,24.541079,2919.588,25.516445,1.0070264,15.159859,-0.19755983,19.236338,,1327,2.200142,17.447165
0.032904882,,0.14999999,17.447165,-0.5382038,1501.0131402015686,1.5446202e-19,-0.65890443,-0.5780418,3.0846353,-0.63265306,6.894223e-10,26560,3.1812515,2933.8613,25.49937,1.0059469,15.150767,-2.1592116,19.236338,,1328,2.2092333,17.447165
0.30949512,,0.14999999,17.447165,-0.26065716,1502.2130970954895,2.9510708,-0.6584959,-0.57876974,17.384758,-0.5102041,6.8838524e-10,26580,2.9877965,2933.8398,25.493351,1.0257778,15.152447,-0.12140849,19.236338,,1329,2.2075539,17.447165
3.7051575,,0.14999999,17.447165,-0.27036586,1503.3677661418915,3.732867,-0.65823704,-0.579289,16.924377,-0.26530612,6.8735045e-10,26600,3.8982604,2934.2734,25.516632,1.0291215,15.15378,-0.33947542,19.236338,,1330,2.2062206,17.447165
3.6976423,,0.14999999,17.447165,-0.15829617,1505.320372581482,3.6557093,-0.65796053,-0.57725865,17.037693,-0.26530612,6.8631795e-10,26620,3.8897905,2934.5957,25.511606,1.0297184,15.155195,-0.31867757,19.236338,,1331,2.2048054,17.447165
4.3067813,,0.14999999,17.447165,-0.108117476,1506.5239388942719,4.305773,-0.65787953,-0.5752355,16.494774,-0.2244898,6.852879e-10,26640,4.3078184,2935.463,25.50586,1.0300945,15.1562,-0.57914406,19.236338,,1332,2.2038002,17.447165
4.656148,,0.14999999,17.447165,-0.27674702,1508.8413541316986,4.820977,-0.65790546,-0.57275784,16.164587,-0.18367347,6.842601e-10,26660,4.8282638,2936.6582,25.50072,1.0320214,15.156957,-0.7216555,19.236338,,1333,2.203044,17.447165
3.6709757,,0.14999999,17.447165,-0.0783453,1510.037226676941,3.5853357,-0.65761495,-0.57002085,17.039232,-0.26530612,6.832345e-10,26680,3.863409,2936.9785,25.492077,1.0310273,15.158367,-0.30157942,19.236338,,1334,2.2016335,17.447165
4.3591356,,0.14999999,17.447165,0.13721758,1512.2816860675812,5.8966827,-0.6577054,-0.5680221,14.833709,-0.10204082,6.822113e-10,26700,6.196638,2939.504,25.481575,1.0375439,15.158126,-0.8086857,19.236338,,1335,2.2018747,17.447165
0.61212933,,0.14999999,17.447165,0.0132487565,1514.5387599468231,11.245766,-0.6582658,-0.5655109,8.933225,0.14285715,6.8119055e-10,26720,12.036453,2947.9316,25.479206,0.98200727,15.153465,-1.442517,19.236338,,1336,2.2065353,17.447165
7.182206e-07,,0.14999999,17.447165,-0.98677176,1516.3044645786285,9.770653e-10,-0.6586042,-0.5658011,9.210858,-1.0,6.801719e-10,26740,5.5790653,2956.08,25.460205,0.9747508,15.14902,-1.0903136,19.236338,,1337,2.2109804,17.447165
0.00058162166,,0.14999999,17.447165,-1.0688632,1517.8093678951263,1.8822107,-0.6584782,-0.56654876,17.208954,-0.79591835,6.791555e-10,26760,3.6181257,2956.2324,25.46009,0.9564667,15.15056,-0.46371052,19.236338,,1338,2.2094402,17.447165
7.192947e-07,,0.14999999,17.447165,-1.0950797,1518.9066185951233,4.885254,-0.6585521,-0.56729543,17.198061,-1.0,6.7814154e-10,26780,5.564092,2956.3926,25.48721,0.97740066,15.15209,-0.71342057,19.236338,,1339,2.2079105,17.447165
7.19832e-07,,0.14999999,17.447165,-0.8940838,1520.1461329460144,5.011706,-0.65870106,-0.568042,17.190111,-1.0,6.7712974e-10,26800,5.5452046,2956.5625,25.485546,0.97824335,15.15361,-0.8344869,19.236338,,1340,2.2063904,17.447165
7.2036903e-07,,0.14999999,17.447165,-0.97563195,1521.5501685142517,2.9476213,-0.65848947,-0.56878793,17.286947,-1.0,6.761202e-10,26820,5.5264735,2956.6367,25.457775,0.97754955,15.155201,-0.35211137,19.236338,,1341,2.2047997,17.447165
0.00021919067,,0.14999999,17.447165,0.34738153,1523.2925024032593,2.0298673e-21,-0.65834105,-0.5695334,17.222382,0.5102041,6.7511297e-10,26840,17.87681,2956.7734,25.444944,0.9847777,15.156742,-0.43569726,19.236338,,1342,2.2032585,17.447165
3.0562172,,0.14999999,17.447165,-0.14134368,1525.3482530117035,0.77741164,-0.6591878,-0.5702781,8.005959,-0.020408163,6.7410794e-10,26860,7.9544168,2966.127,25.445549,1.040543,15.151418,-1.7760172,19.236338,,1343,2.2085829,17.447165
4.278937,,0.14999999,17.447165,-0.25679556,1526.435783147812,4.237132,-0.6591292,-0.56874937,16.55422,-0.2244898,6.731051e-10,26880,4.2807317,2966.9316,25.464293,1.0316571,15.152461,-0.6193335,19.236338,,1344,2.2075396,17.447165
3.657395,,0.14999999,17.447165,-0.3399027,1527.6490075588226,3.7287033,-0.6588687,-0.56631446,17.154793,-0.26530612,6.721046e-10,26900,3.8573644,2967.1387,25.460665,1.0313848,15.15395,-0.33948866,19.236338,,1345,2.2060509,17.447165
2.9043713,,0.14999999,17.447165,-0.1325876,1529.0263285636902,3.1909647,-0.65851045,-0.5643421,17.163113,-0.30612245,6.711064e-10,26920,3.5342572,2967.334,25.452728,1.0315963,15.155443,-0.20749965,19.236338,,1346,2.2045574,17.447165
