LQGmu1_actor,LQGmu1_higher,IWMean,Bound,TimeElapsed,Regret,Iteration,ReturnStepMax,ReturnMin,ReturnMean,IWFirstEpisode,Regret/t,ReturnMax,DenMISELogFirst,DenMISELogLast,DenMISEMeanLog,ReturnLastEpisode,IWMax,ReturnAbsMax,LQGsigma_higher,IWLastEpisode,delta,TimestepsSoFar,IWMin
0.8169375,0.71428573,1.3381519,57.347244,26.38789129257202,267.84692,63,19.201456,,13.108462,2.835771e-07,4.2515383,17.412315,-0.65910095,-0.5594716,-0.8365026,17.350622,8.377216,17.412315,0.14999999,5.2257933e-22,3.0633765e-07,1260,
-0.94136447,-0.71428573,1.1494263,57.112686,26.84450364112854,282.1786,64,19.201456,,12.95096,0.0047515305,4.4090405,17.412315,-0.67484933,-1.0913197,-0.8361056,3.028327,4.594435,17.412315,0.14999999,1.8648003e-22,2.968394e-07,1280,
-0.34396687,-0.30612245,1.0484675,56.519165,27.284281492233276,282.29517,65,19.201456,,13.016998,3.1488843,4.3430023,17.412315,-0.6902793,-0.66267926,-0.83150387,17.24341,4.958755,17.412315,0.14999999,0.0006578546,2.8777617e-07,1300,
-0.04522351,0.06122449,0.714935,56.02449,27.740713596343994,282.39667,66,19.201456,,13.081263,1.8535938,4.278738,17.412315,-0.65823925,-0.5619121,-0.826977,17.258465,6.188074,17.412315,0.14999999,0.12143791,2.791217e-07,1320,
-0.4070723,-0.46938777,1.0573233,55.972317,28.264469146728516,285.833,67,19.201456,,13.093836,0.54799175,4.266165,17.412315,-0.6455795,-0.7491647,-0.8302594,13.923676,4.6385803,17.412315,0.14999999,0.103232406,2.708519e-07,1340,
0.52950007,0.5102041,1.0719182,55.261738,28.71979594230652,285.92383,68,19.201456,,13.155237,0.00029101336,4.2047634,17.412315,-0.65224886,-0.5221084,-0.82512563,17.269114,7.9482427,17.412315,0.14999999,3.3983213e-08,2.6294424e-07,1360,
1.0581676,1.0,0.73086846,55.23715,29.178412437438965,296.732,69,19.201456,,13.059538,7.6834253e-13,4.3004627,17.412315,-0.6668434,-0.9983478,-0.82708997,6.5519786,14.423417,17.412315,0.14999999,0.052717455,2.553779e-07,1380,
-0.16502164,-0.18367347,1.0912544,55.268456,29.637237787246704,314.09198,70,19.201456,,12.8729725,5.1470795,4.487028,17.412315,-0.68123215,-1.5245342,-0.8413557,,5.1553116,17.412315,0.14999999,1.5975604e-14,2.4813352e-07,1400,
-1.0823443,-1.0,0.9499841,55.294804,30.119629383087158,315.00586,71,19.201456,,12.923299,5.9074705e-07,4.436702,17.412315,-0.62446475,-0.61397797,-0.8371785,16.446129,8.222744,17.412315,0.14999999,9.1812933e-07,2.4119305e-07,1420,
-0.53586435,-0.79591835,1.003066,54.63253,30.582980394363403,315.17883,72,19.201456,,12.982517,0.0005154932,4.3774834,17.412315,-0.638451,-1.0958092,-0.84189105,17.187006,4.847872,17.412315,0.14999999,1.2851602,2.3453978e-07,1440,
-0.36560717,-0.46938777,1.098829,55.05237,31.04390025138855,315.13208,73,19.201456,,13.043122,0.55165225,4.3168783,17.412315,-0.6522372,-0.54476327,-0.8380036,17.406723,4.649829,17.412315,0.14999999,4.156784,2.2815804e-07,1460,
-0.5966133,-0.30612245,1.1229652,54.23917,31.511775970458984,315.29065,74,19.201456,,13.099316,3.0498219,4.260685,17.412315,-0.65831435,-0.5366754,-0.83282197,17.201416,4.6428246,17.412315,0.14999999,4.204793,2.2203328e-07,1480,
-0.53060716,-0.59183675,1.1374316,54.06855,31.97756791114807,315.24152,75,19.201456,,13.15678,0.069178805,4.2032204,17.412315,-0.6313502,-0.5050727,-0.8270478,17.409107,4.4050307,17.412315,0.14999999,4.4050307,2.1615185e-07,1500,
0.39849824,0.26530612,0.66900736,53.694023,32.44664525985718,315.1977,76,19.201456,,13.212664,0.10377258,4.147337,17.412315,-0.6436735,-0.4586672,-0.8206202,17.403906,8.050509,17.412315,0.14999999,3.2383684e-06,2.1050109e-07,1520,
-0.07673099,-0.020408163,0.85772693,53.15603,32.92091512680054,324.89886,77,19.201456,,13.140535,3.4667273,4.2194653,17.412315,-0.655381,-1.0634794,-0.82827306,7.6588264,6.297832,17.412315,0.14999999,0.15599184,2.0506903e-07,1540,
-0.95520085,-1.0,0.9385077,53.10427,33.395999908447266,327.11865,78,19.201456,,13.166172,5.90618e-07,4.1938286,17.412315,-0.6242461,-0.7055572,-0.82873493,15.140303,8.03616,17.412315,0.14999999,3.19512e-08,1.9984455e-07,1560,
0.5976622,0.79591835,1.2105083,52.932487,33.87339997291565,327.23938,79,19.201456,,13.2177305,1.0286896e-08,4.14227,17.412315,-0.6369851,-0.6925037,-0.8281388,17.239262,9.012938,17.412315,0.14999999,1.3539325e-29,1.948172e-07,1580,
-0.3352237,-0.5510204,1.1375396,52.958935,34.354718923568726,338.74683,80,19.201456,,13.125666,0.15051532,4.234335,17.412315,-0.6495639,-1.1018176,-0.8294727,5.85247,4.4231796,17.412315,0.14999999,1.4761288e-12,1.899772e-07,1600,
0.003676027,-0.2244898,1.1173075,52.790924,34.842352628707886,338.9386,81,19.201456,,13.175573,4.5930204,4.1844273,17.412315,-0.6601067,-0.5375366,-0.8243703,17.168203,4.881105,17.412315,0.14999999,3.4667902,1.8531539e-07,1620,
0.59945613,0.5102041,1.1764544,52.629173,35.330395460128784,346.68652,82,19.201456,,13.132115,0.0002809966,4.2278852,17.412315,-0.61722225,-0.8351797,-0.82328594,9.61208,8.209459,17.412315,0.14999999,0.020481989,1.8082306e-07,1640,
-0.7638318,-0.79591835,0.9498639,51.72197,35.81848669052124,358.2135,83,19.201456,,13.044175,0.0005108179,4.3158255,17.412315,-0.6293402,-1.0581082,-0.8244149,5.832917,4.89122,17.412315,0.14999999,1.2393542e-18,1.7649211e-07,1660,
-0.20545974,-0.3877551,1.0788832,51.57966,36.30837297439575,358.20837,84,19.201456,,13.095614,1.4832623,4.264386,17.412315,-0.6413102,-0.5415927,-0.8217952,17.365099,4.441188,17.412315,0.14999999,0.19726704,1.7231491e-07,1680,
-0.35230136,-0.06122449,1.0147194,51.884827,36.72954201698303,358.84668,85,19.201456,,13.138275,4.165672,4.2217255,17.412315,-0.63564086,-0.577962,-0.8181617,16.721823,5.841527,17.412315,0.14999999,2.9857068,1.6828433e-07,1700,
-0.74039054,-1.0,0.9237126,51.18763,36.99404239654541,358.94592,86,19.201456,,13.186212,5.7617706e-07,4.173789,17.412315,-0.5994921,-0.49194363,-0.8144246,17.26071,7.979872,17.412315,0.14999999,0.00038881795,1.6439348e-07,1720,
-0.7108139,-0.67346936,1.1008213,51.35108,37.410839796066284,358.9192,87,19.201456,,13.234493,0.011893093,4.1255074,17.412315,-0.6110529,-0.54883564,-0.8125234,17.386885,4.4839973,17.412315,0.14999999,4.168249,1.6063603e-07,1740,
-0.17472275,-0.30612245,1.1078156,50.740288,37.83262014389038,358.90247,88,19.201456,,13.281564,2.942071,4.078437,17.412315,-0.62234485,-0.49839777,-0.8079819,17.376663,4.4940333,17.412315,0.14999999,0.11499473,1.5700596e-07,1760,
0.37962997,0.63265306,1.2946086,50.61159,38.28644347190857,359.61523,89,19.201456,,13.31938,5.3640115e-06,4.040621,17.412315,-0.60075855,-0.57652056,-0.8043291,16.647202,8.263875,17.412315,0.14999999,2.4218457e-06,1.5349757e-07,1780,
0.411009,0.30612245,0.80022657,50.906303,38.77905321121216,369.18274,90,19.201456,,13.25797,0.04536347,4.1020308,17.412315,-0.61193174,-1.1233016,-0.8050218,7.7925005,8.338626,17.412315,0.14999999,7.2529516,1.5010546e-07,1800,
-0.58729583,-0.75510204,1.0401047,50.383614,39.272117376327515,378.97607,91,19.201456,,13.195428,0.0015695163,4.1645727,17.412315,-0.6224777,-1.0507631,-0.8101162,7.5666184,4.646492,17.412315,0.14999999,5.722691e-13,1.4682455e-07,1820,
1.161634,1.0,0.7459803,50.41197,40.06388020515442,378.94116,92,19.201456,,13.2410755,7.4306436e-13,4.118925,17.412315,-0.63338953,-0.47742757,-0.8062164,17.39503,15.47254,17.412315,0.14999999,2.0721512e-24,1.4365008e-07,1840,
-0.13731578,-0.14285715,1.096247,50.38968,40.846219539642334,396.30115,93,19.201456,,13.098699,5.0537004,4.261302,17.412315,-0.64420044,-2.2504835,-0.8248145,,5.153205,17.412315,0.14999999,9.530825e-16,1.4057744e-07,1860,
-0.14356208,-0.5510204,1.1059475,50.29851,41.6172513961792,397.54138,94,19.201456,,13.130837,0.14352094,4.229163,17.412315,-0.6019799,-0.61974716,-0.82179964,16.119728,4.3897195,17.412315,0.14999999,0.11020218,1.3760231e-07,1880,
-0.5818974,-0.18367347,1.1680896,50.157524,42.137579917907715,398.44067,95,19.201456,,13.165889,4.798166,4.194112,17.412315,-0.61103636,-0.6217141,-0.818711,16.460678,4.801628,17.412315,0.14999999,4.778572,1.3472066e-07,1900,
-0.15975612,0.10204082,0.6557946,49.506187,42.51918339729309,398.4143,96,19.201456,,13.209851,1.1113608,4.1501493,17.412315,-0.57223475,-0.4737808,-0.81354815,17.386356,7.067298,17.412315,0.14999999,0.00013065351,1.3192863e-07,1920,
-0.40743834,-0.59183675,1.1199032,49.44259,42.89511728286743,399.13013,97,19.201456,,13.245256,0.06513301,4.114744,17.412315,-0.57108736,-0.56460977,-0.81459814,16.644194,4.317133,17.412315,0.14999999,0.07383239,1.2922246e-07,1940,
-0.37237892,-0.3877551,1.1026142,49.5397,43.25704288482666,399.1454,98,19.201456,,13.287088,1.3959935,4.072912,17.412315,-0.5806726,-0.48550934,-0.8101503,17.34471,4.306105,17.412315,0.14999999,4.2848315,1.265987e-07,1960,
0.58401114,0.42857143,1.0687047,49.115414,43.62437176704407,399.29504,99,19.201456,,13.326716,0.0025803868,4.033284,17.412315,-0.57668066,-0.45866603,-0.8056787,17.210253,8.135376,17.412315,0.14999999,2.708306e-06,1.2405411e-07,1980,
-0.2925435,-0.2244898,1.1690537,49.070183,43.99486255645752,410.65576,100,19.201456,,13.253443,4.2679605,4.106558,17.412315,-0.5867049,-1.0918381,-0.8081265,5.999338,4.5123663,17.412315,0.14999999,3.894033e-06,1.2158542e-07,2000,
-0.9950938,-1.0,0.8505427,48.74316,44.36328935623169,410.92163,101,19.201456,,13.291471,5.510271e-07,4.06853,17.412315,-0.5548613,-0.46020603,-0.8031515,17.094187,8.54669,17.412315,0.14999999,6.228956e-05,1.1918971e-07,2020,
-0.60368377,-0.42857143,1.1079211,48.713722,44.740660667419434,411.0797,102,19.201456,,13.329807,0.8647325,4.0301933,17.412315,-0.5647136,-0.8371833,-0.805144,17.201897,4.2116117,17.412315,0.14999999,0.0049084164,1.1686409e-07,2040,
-0.8299654,-0.79591835,0.9589035,48.4952,45.106725215911865,411.03442,103,19.201456,,13.369375,0.0004794793,3.9906254,17.412315,-0.56602776,-0.46312013,-0.8008799,17.40519,4.870435,17.412315,0.14999999,1.8591113,1.14605925e-07,2060,
0.8722475,0.79591835,1.0783824,48.31614,45.49237585067749,411.05725,104,19.201456,,13.407527,9.675245e-09,3.9524736,17.412315,-0.575685,-0.5905738,-0.79935235,17.33725,9.556378,17.412315,0.14999999,1.4754688e-25,1.1241255e-07,2080,
-0.724116,-0.63265306,1.1005162,47.955368,45.88173818588257,426.2395,105,19.201456,,13.300576,0.028714439,4.0594244,17.412315,-0.5852545,-1.2580537,-0.80325025,2.1776898,4.273992,17.412315,0.14999999,1.3011906e-21,1.10281555e-07,2100,
