ReturnStepMax,IWMean,LQGmu1_higher,DenMISELogLast,DenMISEMeanLog,ReturnMin,ReturnMean,ReturnLastEpisode,delta,Regret/t,Regret,DenMISELogFirst,IWLastEpisode,TimeElapsed,IWMin,ReturnAbsMax,ReturnMax,IWFirstEpisode,LQGsigma_higher,TimestepsSoFar,Bound,Iteration,IWMax,LQGmu1_actor
19.234198,1.0018386,-0.63265306,-0.0683893,-0.5414214,,15.837719,17.392904,1.2546518e-10,1.5222816,4738.8633,-1.3842348,2.6100712,6861.352643966675,,17.445877,17.445877,0.0012340698,0.14999999,62260,22.570568,3113,2.8266609,-0.7030698
19.234198,1.0015676,-0.67346936,-0.06172808,-0.5412668,,15.838208,17.360165,1.2538462e-10,1.5217924,4738.8633,-1.3845556,2.774412,6866.3649916648865,,17.445877,17.445877,0.00037356096,0.14999999,62280,22.571707,3114,2.8248692,-0.71912724
19.234198,1.0017822,-0.67346936,-0.06232456,-0.54111266,,15.838702,17.378147,1.2530413e-10,1.5212984,4738.8438,-1.3848765,2.7025092,6871.6310942173,,17.445877,17.445877,0.00037368067,0.14999999,62300,22.572226,3115,2.8232152,-0.85462487
19.234198,0.99974287,-0.75510204,-0.08497141,-0.54096574,,15.839177,17.31383,1.252237e-10,1.5208235,4738.8867,-1.3851974,2.323434,6875.697678565979,,17.445877,17.445877,2.7411548e-05,0.14999999,62320,22.569492,3116,2.8390942,-0.74411345
19.234198,0.99999523,-0.75510204,-0.063446686,-0.5408127,,15.839672,17.382881,1.2514338e-10,1.5203285,4738.8633,-1.3855182,2.8262334,6879.826313734055,,17.445877,17.445877,2.7420334e-05,0.14999999,62340,22.570593,3117,2.83742,-0.82943887
19.234198,0.9992228,-0.79591835,-0.07616446,-0.54066366,,15.84015,17.326733,1.2506311e-10,1.5198507,4738.8945,-1.385839,2.79932,6883.963704586029,,17.445877,17.445877,6.6469884e-06,0.14999999,62360,22.570934,3118,2.8514333,-0.7606963
19.234198,1.0004193,-0.75510204,-0.064044476,-0.54051113,,15.840635,17.35675,1.2498294e-10,1.5193653,4738.9023,-1.3861597,2.8335505,6887.228182554245,,17.445877,17.445877,2.7437938e-05,0.14999999,62380,22.571589,3119,2.8341625,-0.7218344
19.234198,1.0006484,-0.75510204,-0.05982682,-0.540357,,15.841125,17.36776,1.2490282e-10,1.5188761,4738.8945,-1.3864802,2.754991,6889.684307336807,,17.445877,17.445877,2.7446731e-05,0.14999999,62400,22.57229,3120,2.8324974,-0.6537856
19.234198,1.001844,-0.71428573,-0.056923088,-0.5402019,,15.841616,17.376812,1.248228e-10,1.5183849,4738.879,-1.3868006,2.595464,6892.528526306152,,17.445877,17.445877,0.00010521106,0.14999999,62420,22.571068,3121,2.820634,-0.8093738
19.234198,0.95393986,0.63265306,-0.06960953,-0.54005057,,15.842098,17.348194,1.2474285e-10,1.5179024,4738.8906,-1.387121,2.434351e-20,6896.268954753876,,17.445877,17.445877,0.0017203022,0.14999999,62440,22.570877,3122,31.957724,1.0055852
19.234198,1.0009283,-0.75510204,-3.0430493,-0.5408678,,15.837026,,1.2466299e-10,1.522975,4756.25,-1.3874407,6.7319485e-29,6900.10604763031,,17.445877,17.445877,2.7473103e-05,0.14999999,62460,22.570915,3123,2.8301873,-0.89646703
19.234198,0.99995095,-0.79591835,-0.10581212,-0.54072833,,15.837488,17.283258,1.2458319e-10,1.5225124,4756.328,-1.3877609,2.3615687,6904.670768976212,,17.445877,17.445877,6.659774e-06,0.14999999,62480,22.568552,3124,2.8446345,-0.8210328
19.234198,1.0001932,-0.79591835,-0.071361445,-0.5405782,,15.837968,17.331572,1.2450346e-10,1.5220327,4756.3516,-1.388081,2.8165889,6909.374525308609,,17.445877,17.445877,6.6619023e-06,0.14999999,62500,22.569433,3125,2.8429565,-0.77412885
19.234198,1.0004307,-0.79591835,-0.06254081,-0.54042524,,15.838454,17.363525,1.2442382e-10,1.5215464,4756.3555,-1.3884009,2.8015463,6914.271504402161,,17.445877,17.445877,6.664037e-06,0.14999999,62520,22.570263,3126,2.8412814,-0.714147
19.234198,1.0015494,-0.75510204,-0.056536604,-0.5402706,,15.838948,17.381285,1.2434424e-10,1.5210524,4756.332,-1.3887208,2.7113438,6918.502424478531,,17.445877,17.445877,2.7508286e-05,0.14999999,62540,22.56937,3127,2.823821,-0.49444473
19.234198,1.0020642,-0.71428573,-0.0979414,-0.54012865,,15.839439,17.37377,1.2426475e-10,1.5205612,4756.3164,-1.3890405,1.0021235,6922.488692045212,,17.445877,17.445877,0.00010544692,0.14999999,62560,22.558685,3128,2.8128932,-0.62859493
19.234198,1.0027342,-0.67346936,-0.056293566,-0.5399734,,15.839932,17.382061,1.2418534e-10,1.5200682,4756.293,-1.3893601,2.6904967,6926.41049861908,,17.445877,17.445877,0.0003753599,0.14999999,62580,22.559158,3129,2.8079576,-0.9234087
19.234198,1.0000329,-0.79591835,-0.12938762,-0.5398415,,15.84039,17.275927,1.24106e-10,1.5196104,4756.379,-1.3896794,2.109337,6930.600864887238,,17.445877,17.445877,6.672559e-06,0.14999999,62600,22.5529,3130,2.8358817,-0.57903355
19.234198,1.0229923,0.18367347,-0.0637185,-0.53968936,,15.840895,17.417751,1.2402675e-10,1.5191059,4756.3203,-1.3899989,6.8912655e-06,6934.675513982773,,17.445877,17.445877,5.288484,0.14999999,62620,22.552374,3131,17.858667,0.15703656
19.234198,1.0025356,-0.63265306,-1.8117404,-0.54008865,,15.838672,8.880128,1.2394756e-10,1.5213289,4764.8047,-1.3886306,1.5602625e-05,6939.322458744049,,17.445877,17.445877,0.0012395068,0.14999999,62640,22.551846,3132,2.8117492,-0.52734894
19.234198,1.0023311,-0.59183675,-0.08083646,-0.53994143,,15.839162,17.372581,1.2386844e-10,1.5208387,4764.789,-1.3889494,2.6289983,6943.231902360916,,17.445877,17.445877,0.0038049528,0.14999999,62660,22.550503,3133,2.8274229,-0.75877446
19.234198,1.0026231,-0.67346936,-0.05788704,-0.5397869,,15.839653,17.378237,1.2378941e-10,1.5203476,4764.7695,-1.3892673,2.3973362,6948.201263189316,,17.445877,17.445877,0.00037532518,0.14999999,62680,22.54734,3134,2.8035316,-0.6133132
19.234198,1.0028574,-0.63265306,-0.05604091,-0.53963166,,15.840152,17.401335,1.2371044e-10,1.5198488,4764.7266,-1.3895862,2.7896347,6952.595596790314,,17.445877,17.445877,0.0012406918,0.14999999,62700,22.548483,3135,2.8070652,-0.6409896
19.234198,1.0031035,-0.63265306,-0.052641947,-0.5394757,,15.840646,17.395586,1.2363155e-10,1.5193548,4764.6953,-1.3899047,2.799047,6957.687091112137,,17.445877,17.445877,0.001241087,0.14999999,62720,22.549639,3136,2.8054488,-0.5629364
19.234198,1.0032699,-0.63265306,-0.06587436,-0.5393237,,15.841145,17.406445,1.2355274e-10,1.518856,4764.6484,-1.3902233,2.549881,6961.639234542847,,17.445877,17.445877,0.0012414823,0.14999999,62740,22.549423,3137,2.8038354,-0.7085139
19.234198,1.0034089,-0.63265306,-0.05168009,-0.53916734,,15.841641,17.39279,1.2347402e-10,1.5183592,4764.6133,-1.3905416,2.4644668,6965.562044382095,,17.445877,17.445877,0.0012418772,0.14999999,62760,22.548737,3138,2.8022244,-0.8585757
19.234198,1.0002162,-0.79591835,-0.08154811,-0.5390206,,15.84211,17.31461,1.2339536e-10,1.5178909,4764.66,-1.3908597,2.6445115,6969.798513650894,,17.445877,17.445877,6.6804414e-06,0.14999999,62780,22.546076,3139,2.8318198,-0.651792
19.234198,1.0034674,-0.67346936,-0.050100345,-0.5388648,,15.842603,17.389994,1.2331677e-10,1.5173979,4764.629,-1.3911783,2.7672095,6973.187212228775,,17.445877,17.445877,0.000376043,0.14999999,62800,22.545795,3140,2.79497,-0.5164289
19.234198,1.0031215,-0.59183675,-0.083712436,-0.5387189,,15.843096,17.393623,1.2323827e-10,1.5169048,4764.5977,-1.3914965,2.5485654,6977.756117582321,,17.445877,17.445877,0.0038146575,0.14999999,62820,22.544405,3141,2.8171184,-0.7513345
19.234198,1.0035378,-0.67346936,-0.054053187,-0.53856367,,15.843586,17.380169,1.2315983e-10,1.5164146,4764.574,-1.3918138,2.4534662,6982.256135702133,,17.445877,17.445877,0.00037628209,0.14999999,62840,22.541637,3142,2.7921221,-0.5678338
19.234198,1.003271,-0.59183675,-0.06211258,-0.538411,,15.844075,17.382784,1.2308148e-10,1.5159254,4764.551,-1.3921318,2.7940464,6985.945468425751,,17.445877,17.445877,0.0038170812,0.14999999,62860,22.54157,3143,2.8142512,-0.6765654
19.234198,1.003936,-0.63265306,-0.0476335,-0.5382539,,15.844569,17.39307,1.2300319e-10,1.5154314,4764.5195,-1.3924487,2.6723654,6989.60408949852,,17.445877,17.445877,0.0012442477,0.14999999,62880,22.54242,3144,2.794111,-0.7467568
19.234198,1.0020189,-0.75510204,-0.052457,-0.5380982,,15.845055,17.373924,1.2292498e-10,1.514946,4764.508,-1.3927664,2.7985206,6993.210186243057,,17.445877,17.445877,2.7619795e-05,0.14999999,62900,22.543602,3145,2.8066993,-0.7055997
19.234198,1.0043166,-0.67346936,-0.047814142,-0.53794193,,15.84554,17.377346,1.2284684e-10,1.5144606,4764.492,-1.3930842,2.7265968,6997.878623008728,,17.445877,17.445877,0.00037676038,0.14999999,62920,22.544674,3146,2.7865438,-0.7307017
19.234198,1.0024935,-0.75510204,-0.04948423,-0.53778523,,15.846031,17.390106,1.2276878e-10,1.5139694,4764.461,-1.3934019,2.7578049,7002.052312374115,,17.445877,17.445877,2.763737e-05,0.14999999,62940,22.54636,3147,2.803851,-0.8765669
19.234198,1.0010688,-0.79591835,-0.09008967,-0.5376423,,15.846494,17.298403,1.226908e-10,1.5135069,4764.5195,-1.3937197,2.5186765,7005.940919160843,,17.445877,17.445877,6.6995754e-06,0.14999999,62960,22.544933,3148,2.8239202,-0.83123493
19.234198,1.0012977,-0.79591835,-0.0684813,-0.53749305,,15.846965,17.332048,1.2261289e-10,1.5130358,4764.547,-1.3940372,2.7702727,7009.477969408035,,17.445877,17.445877,6.701703e-06,0.14999999,62980,22.545658,3149,2.8222857,-1.1632706
19.234198,1.0157249,0.06122449,-1.111519,-0.5376749,,15.847393,17.197493,1.2253505e-10,1.5126076,4764.711,-1.3943547,2.735071e-14,7015.337830066681,,17.445877,17.445877,10.018258,0.14999999,63000,22.539158,3150,13.947037,-0.1062288
19.234198,0.9924782,-0.14285715,-0.98013127,-0.5378108,,15.8474,15.865533,1.224573e-10,1.5126009,4766.207,-1.3914968,6.879174,7019.462206602097,,17.445877,17.445877,6.541868,0.14999999,63020,22.534737,3151,7.2375355,0.00963746
19.234198,1.0007687,-0.79591835,-1.4027121,-0.5380878,,15.845379,9.478189,1.223796e-10,1.5146217,4774.09,-1.3897401,5.905913e-06,7024.154166698456,,17.445877,17.445877,6.672966e-06,0.14999999,63040,22.533375,3152,2.8224444,-1.0108082
19.234198,0.998582,-1.0,-0.30223337,-0.5380127,,15.845809,17.2034,1.2230197e-10,1.5141916,4774.246,-1.3900573,3.5888038,7028.151390314102,,17.445877,17.445877,1.8372395e-09,0.14999999,63060,22.533197,3153,4.8352957,-0.9709113
19.234198,0.99858797,-1.0,-0.20356134,-0.5379072,,15.846247,17.22674,1.2222444e-10,1.5137539,4774.379,-1.3903744,3.1993237,7032.080581665039,,17.445877,17.445877,1.8378248e-09,0.14999999,63080,22.529848,3154,4.8294234,-0.6930219
19.234198,1.000838,-0.79591835,-0.045967028,-0.537752,,15.846738,17.391436,1.2214697e-10,1.5132627,4774.3438,-1.3906914,2.2009008,7035.788184165955,,17.445877,17.445877,6.67932e-06,0.14999999,63100,22.530458,3155,2.8205042,-0.65206575
19.234198,1.0041767,-0.67346936,-0.046260476,-0.5375959,,15.847224,17.383411,1.2206962e-10,1.5127764,4774.3203,-1.3910084,2.7573266,7039.476304292679,,17.445877,17.445877,0.00037597917,0.14999999,63120,22.530985,3156,2.7832823,-0.55812716
19.234198,1.0041063,-0.63265306,-0.06480472,-0.53744495,,15.847719,17.407652,1.2199228e-10,1.5122814,4774.2734,-1.391325,2.5081904,7043.108633041382,,17.445877,17.445877,0.0012428507,0.14999999,63140,22.530254,3157,2.789268,-0.5425994
19.234198,1.0035589,-0.59183675,-0.07051297,-0.53729576,,15.848219,17.427425,1.2191505e-10,1.5117817,4774.207,-1.3916414,2.7042394,7046.824034452438,,17.445877,17.445877,0.0038152086,0.14999999,63160,22.52999,3158,2.8095093,-0.7495886
19.234198,1.0042428,-0.63265306,-0.048944373,-0.53714013,,15.848703,17.377516,1.2183786e-10,1.5112972,4774.1875,-1.3919568,2.0611432,7050.461987495422,,17.445877,17.445877,0.0012436361,0.14999999,63180,22.526775,3159,2.7861912,-0.6493563
19.234198,1.0044776,-0.63265306,-0.04426802,-0.53698295,,15.849184,17.370012,1.2176077e-10,1.5108166,4774.1797,-1.3922728,2.7628136,7054.579279899597,,17.445877,17.445877,0.0012440293,0.14999999,63200,22.527802,3160,2.784617,-0.56594205
19.234198,1.0046474,-0.63265306,-0.060028907,-0.53683066,,15.849677,17.40333,1.2168375e-10,1.5103235,4774.133,-1.3925889,2.5582247,7058.224704504013,,17.445877,17.445877,0.001244422,0.14999999,63220,22.52773,3161,2.7830458,-0.70182174
19.234198,1.0049204,-0.67346936,-0.043093503,-0.5366731,,15.850162,17.381617,1.2160678e-10,1.509839,4774.1094,-1.3929048,2.7275712,7061.96458530426,,17.445877,17.445877,0.00037669286,0.14999999,63240,22.527401,3162,2.7745779,-0.6758049
19.234198,1.0051593,-0.67346936,-0.041752677,-0.53651506,,15.850644,17.381079,1.215299e-10,1.5093565,4774.0977,-1.3932209,2.772676,7065.72087264061,,17.445877,17.445877,0.00037681195,0.14999999,63260,22.528534,3163,2.7730222,-0.21771297
19.234198,0.99403304,-0.14285715,-0.59315664,-0.53653145,,15.850997,16.966316,1.2145308e-10,1.5090036,4774.4883,-1.3935369,4.2495723,7069.416328191757,,17.445877,17.445877,6.555228,0.14999999,63280,22.539341,3164,7.2506413,-0.1642742
19.234198,0.9932398,-0.18367347,-0.7690985,-0.53660697,,15.851126,16.25748,1.2137635e-10,1.5088749,4775.59,-1.3917832,5.6911774,7073.444597482681,,17.445877,17.445877,4.8148937,0.14999999,63300,22.536642,3165,6.209381,-0.35525948
19.234198,0.99312896,-0.2244898,-0.25727516,-0.5365211,,15.851575,17.273874,1.2129969e-10,1.5084257,4775.676,-1.390579,2.352411,7078.005659341812,,17.445877,17.445877,3.286,0.14999999,63320,22.519712,3166,5.33264,0.12673523
19.234198,1.0043808,-0.63265306,-1.7479467,-0.5369058,,15.849399,8.958416,1.212231e-10,1.510602,4784.074,-1.3898574,4.1543284e-05,7081.9607009887695,,17.445877,17.445877,0.0012410278,0.14999999,63340,22.514652,3167,2.7810786,-0.7707784
19.234198,1.0006975,-0.79591835,-0.051238514,-0.53675115,,15.849875,17.362682,1.2114659e-10,1.5101252,4784.074,-1.3901727,2.7603989,7085.545347452164,,17.445877,17.445877,6.6758557e-06,0.14999999,63360,22.515192,3168,2.816706,-0.6945852
19.234198,1.0049151,-0.67346936,-0.041694198,-0.5365949,,15.850362,17.387041,1.2107014e-10,1.5096388,4784.047,-1.3904884,2.745511,7089.138096570969,,17.445877,17.445877,0.00037578383,0.14999999,63380,22.517181,3169,2.7717252,-0.74865437
19.234198,1.0028869,-0.75510204,-0.046508245,-0.5364386,,15.850842,17.3777,1.2099377e-10,1.5091581,4784.0312,-1.3908037,2.783658,7092.810776472092,,17.445877,17.445877,2.756564e-05,0.14999999,63400,22.517612,3170,2.7898943,-0.99547136
19.234198,1.017983,0.06122449,-0.2616538,-0.53635126,,15.85127,17.201572,1.2091747e-10,1.5087309,4784.1875,-1.3911191,5.7822965e-11,7097.165338277817,,17.445877,17.445877,9.985896,0.14999999,63420,22.511108,3171,13.934988,-0.008237109
19.234198,1.0008668,-0.79591835,-1.3391149,-0.5365989,,15.849693,10.855705,1.2084124e-10,1.5103073,4790.6953,-1.3882903,1.0435482e-05,7100.955465078354,,17.445877,17.445877,6.6633e-06,0.14999999,63440,22.510445,3172,2.813644,-0.831107
19.234198,1.0010936,-0.79591835,-0.065708466,-0.5364504,,15.850164,17.337696,1.2076509e-10,1.5098362,4790.711,-1.3886055,2.763156,7104.472326517105,,17.445877,17.445877,6.6653974e-06,0.14999999,63460,22.511204,3173,2.812037,-0.91361344
19.234198,1.0011439,-0.79591835,-0.11923013,-0.53631866,,15.850613,17.278069,1.20689e-10,1.509388,4790.797,-1.3889205,2.2024853,7109.090768098831,,17.445877,17.445877,6.6675016e-06,0.14999999,63480,22.508871,3174,2.8104324,-1.0368316
19.234198,0.99817175,-1.0,-0.39010987,-0.53627235,,15.851038,17.201609,1.2061298e-10,1.5089626,4790.953,-1.3892356,3.8119671,7113.003607273102,,17.445877,17.445877,1.8357332e-09,0.14999999,63500,22.517477,3175,4.8536787,-1.0103769
19.234198,0.99829894,-1.0,-0.3018974,-0.5361992,,15.851463,17.199732,1.2053704e-10,1.5085373,4791.117,-1.3895504,3.5883267,7116.664629936218,,17.445877,17.445877,1.8363111e-09,0.14999999,63520,22.516195,3176,4.847797,-1.1752957
19.234198,0.99871933,-1.0,-1.2125306,-0.5364128,,15.851887,17.196066,1.2046118e-10,1.5081139,4791.2773,-1.3898653,4.5170293,7120.305973768234,,17.445877,17.445877,1.8368891e-09,0.14999999,63540,22.51997,3177,4.8419323,-1.1534971
19.234198,0.9991151,-1.0,-1.0360143,-0.5365704,,15.85231,17.200808,1.2038537e-10,1.5076904,4791.4414,-1.39018,4.4398026,7123.983017683029,,17.445877,17.445877,1.8374673e-09,0.14999999,63560,22.523329,3178,4.8360853,-0.8777242
19.234198,0.99876875,-1.0,-0.086854674,-0.53642935,,15.852762,17.288387,1.2030965e-10,1.5072384,4791.5117,-1.3904946,2.0808642,7127.642200946808,,17.445877,17.445877,1.8380456e-09,0.14999999,63580,22.513985,3179,4.830257,-0.89099014
19.234198,0.9984768,-1.0,-0.0959842,-0.5362913,,15.853216,17.2916,1.2023399e-10,1.5067844,4791.574,-1.3908092,2.2481232,7131.340345859528,,17.445877,17.445877,1.8386241e-09,0.14999999,63600,22.505592,3180,4.8244457,-1.0813164
19.234198,0.9987657,-1.0,-0.5776394,-0.53630495,,15.853641,17.202486,1.2015841e-10,1.50636,4791.7305,-1.3911235,4.0913696,7135.10330247879,,17.445877,17.445877,1.8391993e-09,0.14999999,63620,22.507135,3181,4.818652,-1.102272
19.234198,0.9990895,-1.0,-0.6897204,-0.5363535,,15.854059,17.186487,1.200829e-10,1.5059414,4791.9062,-1.3914379,4.2016068,7141.412463188171,,17.445877,17.445877,1.8397783e-09,0.14999999,63640,22.509266,3182,4.8128767,-0.7232354
19.234198,0.99229777,-0.18367347,-0.042911004,-0.5361989,,15.854536,17.373154,1.2000745e-10,1.5054646,4791.8945,-1.3917521,0.004303182,7145.604557514191,,17.445877,17.445877,4.8147435,0.14999999,63660,22.498909,3183,6.214308,-0.14466393
19.234198,0.99287903,-0.18367347,-0.83858037,-0.53629655,,15.854703,16.387875,1.1993209e-10,1.5052977,4792.867,-1.3905547,5.9473476,7151.494649887085,,17.445877,17.445877,4.808982,0.14999999,63680,22.50106,3184,6.204148,-0.38414043
19.234198,1.0183359,0.3469388,-0.21487826,-0.53619814,,15.855142,17.25126,1.1985679e-10,1.504859,4792.9766,-1.3893595,2.2903883e-05,7158.150059461594,,17.445877,17.445877,0.804333,0.14999999,63700,22.496178,3185,22.376514,0.25934094
19.234198,1.0006671,-0.79591835,-1.9941319,-0.53665054,,15.85283,8.492295,1.1978156e-10,1.5071707,4801.8438,-1.3894209,3.497736e-10,7162.152618646622,,17.445877,17.445877,6.6708344e-06,0.14999999,63720,22.494143,3186,2.8102674,-0.9158583
19.234198,0.9986056,-1.0,-0.11791163,-0.5365191,,15.853278,17.279919,1.197064e-10,1.5067225,4801.922,-1.3897347,2.5568187,7166.640078306198,,17.445877,17.445877,1.8366474e-09,0.14999999,63740,22.497334,3187,4.8130765,-0.9428983
19.234198,1.000861,-0.79591835,-0.15136498,-0.5363988,,15.853717,17.250523,1.1963132e-10,1.5062838,4802.035,-1.3900485,1.9145403,7172.3612949848175,,17.445877,17.445877,6.675028e-06,0.14999999,63760,22.493856,3188,2.8085237,-0.6104193
19.234198,1.0026337,-0.59183675,-0.04979136,-0.53624594,,15.854191,17.36635,1.195563e-10,1.5058098,4802.0273,-1.3903621,2.774025,7178.3917417526245,,17.445877,17.445877,0.0038103326,0.14999999,63780,22.490301,3189,2.8109298,-0.67090696
19.234198,1.0038388,-0.63265306,-0.041745316,-0.53609014,,15.854672,17.392206,1.1948136e-10,1.5053282,4801.996,-1.3906745,2.6842668,7184.020811796188,,17.445877,17.445877,0.0012420425,0.14999999,63800,22.490704,3190,2.7833905,-0.61679757
19.234198,1.0040746,-0.63265306,-0.047371175,-0.5359358,,15.855154,17.392574,1.1940648e-10,1.5048466,4801.965,-1.3909875,2.7731009,7190.037797212601,,17.445877,17.445877,0.0012424311,0.14999999,63820,22.491821,3191,2.781836,-0.6633476
19.234198,1.0046432,-0.67346936,-0.041044343,-0.5357796,,15.855636,17.390167,1.1933168e-10,1.504365,4801.9336,-1.3913004,2.7647471,7194.437298536301,,17.445877,17.445877,0.0003760889,0.14999999,63840,22.49262,3192,2.76986,-0.78161085
19.234198,1.001261,-0.79591835,-0.04957192,-0.5356259,,15.856109,17.365332,1.1925694e-10,1.503892,4801.926,-1.3916135,2.7820954,7199.301400899887,,17.445877,17.445877,6.6854764e-06,0.14999999,63860,22.493883,3193,2.8051746,-0.766682
19.234198,1.0014788,-0.79591835,-0.046322104,-0.53547233,,15.856579,17.35997,1.1918229e-10,1.5034218,4801.9297,-1.3919266,2.7332978,7205.304382324219,,17.445877,17.445877,6.687574e-06,0.14999999,63880,22.494553,3194,2.8035898,-1.1876986
19.234198,0.9987771,-1.0,-1.3158273,-0.5357161,,15.856998,17.196665,1.1910768e-10,1.5030022,4802.0938,-1.3922397,4.531726,7211.410363197327,,17.445877,17.445877,1.8412563e-09,0.14999999,63900,22.495707,3195,4.8176274,-1.1320326
19.234198,0.9991422,-1.0,-0.8763268,-0.53582317,,15.857417,17.192839,1.1903316e-10,1.5025835,4802.258,-1.3925526,4.336714,7216.643426895142,,17.445877,17.445877,1.8418322e-09,0.14999999,63920,22.498577,3196,4.81188,-0.86401683
19.234198,0.99874586,-1.0,-0.07570683,-0.53567976,,15.857871,17.307405,1.189587e-10,1.5021296,4802.3086,-1.3928654,1.9021176,7221.255150556564,,17.445877,17.445877,1.8424084e-09,0.14999999,63940,22.488436,3197,4.8061495,-1.0044233
19.234198,0.99885386,-1.0,-0.27765384,-0.53559947,,15.858291,17.199982,1.1888432e-10,1.5017099,4802.4688,-1.3931782,3.5092437,7225.014807462692,,17.445877,17.445877,1.8429849e-09,0.14999999,63960,22.486904,3198,4.800436,-0.85070276
19.234198,1.0013815,-0.79591835,-0.06867544,-0.53545403,,15.858744,17.30801,1.1881e-10,1.501257,4802.5195,-1.3934909,2.6648843,7228.802395820618,,17.445877,17.445877,6.698042e-06,0.14999999,63980,22.48799,3199,2.801428,-0.70314515
19.234198,1.004823,-0.67346936,-0.0397857,-0.53529876,,15.859217,17.373526,1.1873576e-10,1.5007839,4802.508,-1.3938034,2.7139282,7232.562180995941,,17.445877,17.445877,0.0003770316,0.14999999,64000,22.488462,3200,2.7683692,-0.48879558
19.234198,1.0041953,-0.63265306,-0.10501823,-0.53516287,,15.85969,17.371624,1.186616e-10,1.5003109,4802.496,-1.3941158,1.865094,7236.337534666061,,17.445877,17.445877,0.0012463242,0.14999999,64020,22.483059,3201,2.7791252,-0.3510048
19.234198,0.9940081,-0.26530612,-0.27258262,-0.5350797,,15.860113,17.215996,1.1858749e-10,1.4998875,4802.6406,-1.3944277,2.96702,7240.1016619205475,,17.445877,17.445877,2.0930834,0.14999999,64040,22.493292,3202,4.654815,-0.4360495
19.234198,0.99936706,-0.42857143,-0.15233675,-0.53496194,,15.8605795,17.356182,1.1851345e-10,1.4994211,4802.6445,-1.3940865,3.0934148,7243.891273736954,,17.445877,17.445877,0.16175649,0.14999999,64060,22.48816,3203,3.1768227,-0.15425998
19.234198,0.99429995,-0.26530612,-0.80696654,-0.53504723,,15.860832,16.668682,1.1843947e-10,1.4991684,4803.336,-1.3943481,4.531805,7247.689485788345,,17.445877,17.445877,2.092917,0.14999999,64080,22.491222,3204,4.648787,-0.24268024
19.234198,0.9946754,-0.26530612,-0.5208238,-0.5350447,,15.861186,16.998611,1.1836558e-10,1.4988146,4803.699,-1.3940072,4.426588,7251.450322628021,,17.445877,17.445877,2.0922036,0.14999999,64100,22.492554,3205,4.6435,-0.5075344
19.234198,1.0005866,-0.5102041,-0.09134749,-0.5349081,,15.861663,17.3864,1.1829175e-10,1.4983377,4803.668,-1.3936666,2.9135451,7255.137666463852,,17.445877,17.445877,0.028830487,0.14999999,64120,22.481892,3206,2.923615,-0.5515955
19.234198,1.0019634,-0.5510204,-0.067070976,-0.53476214,,15.862135,17.375711,1.1821799e-10,1.4978657,4803.6562,-1.3939694,2.8440957,7258.786480426788,,17.445877,17.445877,0.0108977035,0.14999999,64140,22.482454,3207,2.8518038,-0.51516396
19.234198,1.0010436,-0.5102041,-0.08544642,-0.53462154,,15.862617,17.408703,1.181443e-10,1.4973841,4803.6094,-1.3942778,2.8952785,7262.443072795868,,17.445877,17.445877,0.02884811,0.14999999,64160,22.48379,3208,2.9202816,-0.60460186
19.234198,1.002375,-0.5510204,-0.048173178,-0.5344696,,15.863087,17.37139,1.1807069e-10,1.4969139,4803.5977,-1.3945805,2.6183784,7266.175605773926,,17.445877,17.445877,0.010904362,0.14999999,64180,22.483723,3209,2.8485594,-0.7847773
19.234198,1.0048465,-0.67346936,-0.049568657,-0.5343178,,15.863551,17.352976,1.1799711e-10,1.4964495,4803.6016,-1.3948888,2.1221483,7269.9334144592285,,17.445877,17.445877,0.000377441,0.14999999,64200,22.478577,3210,2.765399,-0.67395586
19.234198,1.0050807,-0.67346936,-0.03843343,-0.534162,,15.864024,17.386885,1.1792364e-10,1.4959764,4803.578,-1.3952,2.7638087,7273.638206958771,,17.445877,17.445877,0.00037755835,0.14999999,64220,22.479713,3211,2.7638795,-0.5566124
19.234198,1.0038658,-0.59183675,-0.0625544,-0.53401345,,15.86451,17.422665,1.1785023e-10,1.495491,4803.5156,-1.3955113,2.7543004,7277.347126245499,,17.445877,17.445877,0.0038300022,0.14999999,64240,22.479744,3212,2.7990446,-0.81690216
19.234198,1.001332,-0.79591835,-0.057131603,-0.533864,,15.86497,17.343971,1.1777687e-10,1.4950304,4803.535,-1.3958215,2.788568,7281.06107211113,,17.445877,17.445877,6.7136716e-06,0.14999999,64260,22.47797,3213,2.801793,-0.8919947
19.234198,1.0014398,-0.79591835,-0.09492996,-0.5337271,,15.865416,17.292246,1.177036e-10,1.494585,4803.5977,-1.3961326,2.382107,7284.741719961166,,17.445877,17.445877,6.7157594e-06,0.14999999,64280,22.47671,3214,2.8002234,-0.6952346
19.234198,1.0014918,-0.79591835,-0.03682042,-0.53357214,,15.865885,17.37582,1.1763039e-10,1.4941158,4803.582,-1.3964437,2.2028027,7288.460692882538,,17.445877,17.445877,6.7178476e-06,0.14999999,64300,22.474548,3215,2.7986562,-1.1138548
19.234198,0.9986758,-1.0,-0.75972164,-0.53364205,,15.8663,17.197945,1.1755724e-10,1.493701,4803.742,-1.3967546,4.2624264,7292.152199745178,,17.445877,17.445877,1.8495877e-09,0.14999999,64320,22.479462,3216,4.8198805,-0.93543637
