LQGmu1_higher,LQGsigma_higher,LQGmu1_actor,delta,IWFirstEpisode,DenMISEMeanLog,TimestepsSoFar,Regret/t,ReturnMean,IWMax,ReturnLastEpisode,IWMin,IWMean,Bound,ReturnMin,DenMISELogLast,ReturnAbsMax,Regret,DenMISELogFirst,TimeElapsed,IWLastEpisode,Iteration,ReturnStepMax,ReturnMax
-0.020408163,0.14999999,0.07469465,2.5235533e-10,0.58596945,-0.5645723,43900,1.8736963,15.486304,8.80906,11.435301,,1.0587108,23.545969,,-1.1052996,17.430302,4112.7656,-0.32455426,3506.687741994858,8.030672,2195,19.218712,17.430302
-0.67346936,0.14999999,-0.6245494,2.5212554e-10,0.18896157,-0.56491494,43920,1.8766251,15.483376,2.7485142,9.053856,,1.0113798,23.524857,,-1.374701,17.430302,4121.0703,-0.32474282,3510.1033053398132,4.1659012e-05,2196,19.218712,17.430302
-0.59183675,0.14999999,-0.62582135,2.5189606e-10,0.6140072,-0.564661,43940,1.8757467,15.484254,2.7031074,17.413088,,1.0175344,23.526503,,-0.01784849,17.430302,4121.0156,-0.32511204,3513.6051619052887,2.6438856,2197,19.218712,17.430302
-0.63265306,0.14999999,-0.66586006,2.516669e-10,0.35359675,-0.564404,43960,1.874877,15.485124,2.7101398,17.396597,,1.015118,23.527191,,-0.017282983,17.430302,4120.9805,-0.32528767,3515.9088747501373,2.7031755,2198,19.218712,17.430302
-0.63265306,0.14999999,-0.6141762,2.514381e-10,0.35370073,-0.5641526,43980,1.8740053,15.485995,2.7080336,17.40461,,1.0154194,23.527561,,-0.026321547,17.430302,4120.9375,-0.32558167,3519.706269264221,2.664452,2199,19.218712,17.430302
-0.63265306,0.14999999,-0.24326485,2.5120955e-10,0.35380468,-0.5638958,44000,1.8731365,15.486864,2.7059329,17.398468,,1.0157269,23.528038,,-0.014407336,17.430302,4120.8984,-0.3258755,3522.96679353714,2.6778178,2200,19.218712,17.430302
-0.10204082,0.14999999,-0.35053697,2.5098132e-10,1.4365487,-0.56384724,44020,1.8725214,15.487479,6.8826447,16.838343,,1.034434,23.53406,,-0.47263116,17.430302,4121.422,-0.32616913,3525.351939201355,2.7390406,2201,19.218712,17.430302
-0.30612245,0.14999999,-0.26411408,2.5075342e-10,3.6842937,-0.5636858,44040,1.8717127,15.488288,3.9123614,17.271675,,0.9914225,23.527819,,-0.24173014,17.430302,4121.5117,-0.3259709,3528.7857582569122,3.2416258,2202,19.218712,17.430302
-0.30612245,0.14999999,-0.30834988,2.5052582e-10,3.6798103,-0.5636253,44060,1.8710136,15.488987,3.9071958,17.024847,,0.99197936,23.529305,,-0.42139986,17.430302,4121.8438,-0.32475317,3530.5406579971313,3.8976185,2203,19.218712,17.430302
-0.30612245,0.14999999,-0.40338254,2.5029856e-10,3.6753414,-0.5635198,44080,1.8702374,15.489763,3.9020486,17.197401,,0.99243355,23.529366,,-0.3226833,17.430302,4122.004,-0.323538,3533.3138375282288,3.6720665,2204,19.218712,17.430302
-0.3877551,0.14999999,-0.39358354,2.5007157e-10,3.1865678,-0.56333643,44100,1.8694143,15.490586,3.2756162,17.309702,,1.0043648,23.526249,,-0.15136284,17.430302,4122.0586,-0.32232544,3537.2535173892975,3.077499,2205,19.218712,17.430302
-0.3877551,0.14999999,-0.58348024,2.498449e-10,3.183412,-0.563154,44120,1.8686028,15.491398,3.2722406,17.281715,,1.0047144,23.526224,,-0.1650786,17.430302,4122.1367,-0.32133475,3539.9226212501526,3.1346111,2206,19.218712,17.430302
-0.5510204,0.14999999,-0.31425446,2.4961855e-10,0.985573,-0.5629035,44140,1.8677454,15.492255,2.7195413,17.379482,,1.0200914,23.524101,,-0.014912161,17.430302,4122.1133,-0.3203459,3542.7167115211487,2.6370988,2207,19.218712,17.430302
-0.3877551,0.14999999,-0.56572294,2.4939248e-10,3.1802866,-0.56277883,44160,1.8669853,15.493015,3.2683816,17.170252,,1.0048835,23.521198,,-0.3072366,17.430302,4122.3047,-0.32035246,3545.3848237991333,3.207096,2208,19.218712,17.430302
-0.5510204,0.14999999,-0.66770524,2.4916674e-10,0.9846077,-0.5625294,44180,1.8661242,15.493876,2.7166946,17.394886,,1.0201166,23.518427,,-0.016499445,17.430302,4122.2695,-0.31936595,3549.470647573471,2.6909041,2209,19.218712,17.430302
-0.63265306,0.14999999,-0.8203185,2.489413e-10,0.35151148,-0.5622781,44200,1.8652754,15.494725,2.7058954,17.371946,,1.0157497,23.51599,,-0.026845545,17.430302,4122.258,-0.3193729,3553.1631937026978,2.6583977,2210,19.218712,17.430302
-0.79591835,0.14999999,-0.72791934,2.4871616e-10,0.018430393,-0.5620777,44220,1.8644457,15.495555,3.0034792,17.326914,,1.0009795,23.513893,,-0.13481677,17.430302,4122.289,-0.31966624,3555.8024892807007,3.0034685,2211,19.218712,17.430302
-0.71428573,0.14999999,-0.5770327,2.4849134e-10,0.093391344,-0.56184846,44240,1.8635998,15.496401,2.8002355,17.366358,,1.0095146,23.515625,,-0.05564817,17.430302,4122.2812,-0.32011008,3558.4473469257355,2.800223,2212,19.218712,17.430302
-0.63265306,0.14999999,-0.73794705,2.4826682e-10,0.35191485,-0.5615963,44260,1.8627472,15.497253,2.7014582,17.382967,,1.0161157,23.512522,,-0.012983194,17.430302,4122.258,-0.32051983,3561.0270702838898,2.5153637,2213,19.218712,17.430302
-0.67346936,0.14999999,-0.6100594,2.480426e-10,0.18822037,-0.5613629,44280,1.8619099,15.498091,2.736019,17.352419,,1.0131505,23.511944,,-0.06078457,17.430302,4122.2695,-0.3208126,3563.6398656368256,2.576882,2214,19.218712,17.430302
-0.67346936,0.14999999,-0.70509577,2.4781868e-10,0.18828937,-0.56110847,44300,1.8610725,15.498928,2.7338762,17.352757,,1.0133528,23.510485,,-0.010700698,17.430302,4122.2773,-0.32117918,3566.078386068344,2.4584486,2215,19.218712,17.430302
-0.67346936,0.14999999,-0.5762137,2.4759506e-10,0.1883584,-0.56086713,44320,1.8602247,15.499776,2.7317388,17.379917,,1.0136664,23.511011,,-0.039465882,17.430302,4122.258,-0.32154554,3569.428478002548,2.7058606,2216,19.218712,17.430302
-0.59183675,0.14999999,-0.66316754,2.4737173e-10,0.6120453,-0.56061286,44340,1.8593807,15.50062,2.6843925,17.373468,,1.0195369,23.510206,,-0.010810323,17.430302,4122.246,-0.3219117,3572.3683099746704,2.6739795,2217,19.218712,17.430302
-0.63265306,0.14999999,-0.49575317,2.4714875e-10,0.35246667,-0.56036043,44360,1.8585138,15.501487,2.691555,17.415855,,1.0173028,23.51056,,-0.019654045,17.430302,4122.1836,-0.32208663,3575.933210134506,2.6568565,2218,19.218712,17.430302
-0.5510204,0.14999999,-0.65294766,2.4692604e-10,0.98757833,-0.56012034,44380,1.8576612,15.502339,2.7047963,17.396715,,1.0210824,23.507221,,-0.045019675,17.430302,4122.1484,-0.3223785,3579.7295763492584,2.599513,2219,19.218712,17.430302
-0.63265306,0.14999999,-0.84187925,2.4670363e-10,0.35257155,-0.5598655,44400,1.8568087,15.503192,2.6879563,17.395761,,1.0175922,23.507366,,-0.015119777,17.430302,4122.117,-0.3223841,3583.158271074295,2.6755328,2220,19.218712,17.430302
-0.71428573,0.14999999,-0.70531183,2.4648153e-10,0.09363125,-0.5596767,44420,1.8559942,15.504006,2.7854254,17.312883,,1.0106751,23.501232,,-0.15806194,17.430302,4122.164,-0.32267562,3586.4254484176636,2.1694274,2221,19.218712,17.430302
-0.71428573,0.14999999,-0.63606596,2.4625973e-10,0.09366946,-0.55943644,44440,1.8551483,15.504852,2.7831888,17.381756,,1.0109926,23.501728,,-0.035943534,17.430302,4122.1406,-0.3230836,3589.3792457580566,2.7520206,2222,19.218712,17.430302
-0.67346936,0.14999999,-0.54696554,2.4603822e-10,0.18872525,-0.55918384,44460,1.8543091,15.505692,2.7190294,17.37061,,1.0147618,23.501003,,-0.008845457,17.430302,4122.129,-0.3234914,3592.709242105484,2.6011086,2223,19.218712,17.430302
-0.59183675,0.14999999,-0.38669202,2.45817e-10,0.6132366,-0.55893254,44480,1.8534584,15.506542,2.6729462,17.397608,,1.0204374,23.50024,,-0.014633136,17.430302,4122.09,-0.32385626,3596.21733546257,2.5807285,2224,19.218712,17.430302
0.18367347,0.14999999,0.28409833,2.4559607e-10,0.01710202,-0.55875087,44500,1.8526554,15.507345,14.615943,17.290503,,1.0365167,23.49419,,-0.17520809,17.430302,4122.1562,-0.3240301,3599.6759481430054,0.0022976396,2225,19.218712,17.430302
-0.5102041,0.14999999,-0.5182643,2.453755e-10,1.4822077,-0.5593082,44520,1.8558626,15.504138,2.766114,8.3698,,1.0202863,23.493073,,-1.83365,17.430302,4131.1523,-0.32447174,3602.444532394409,1.3558007e-05,2226,19.218712,17.430302
-0.5510204,0.14999999,-0.3939517,2.4515517e-10,0.98943347,-0.55906034,44540,1.8550119,15.504989,2.696534,17.398447,,1.021544,23.493797,,-0.027498271,17.430302,4131.1133,-0.32425523,3605.8282492160797,2.669353,2227,19.218712,17.430302
-0.46938777,0.14999999,-0.38981494,2.4493516e-10,2.0610526,-0.55887306,44560,1.854208,15.505793,2.8781767,17.298605,,1.0173298,23.491734,,-0.1630543,17.430302,4131.176,-0.32426,3609.232697725296,2.758751,2228,19.218712,17.430302
-0.3877551,0.14999999,-0.19801037,2.4471541e-10,3.191219,-0.55869037,44580,1.8534012,15.506599,3.2739344,17.30073,,1.0044675,23.493078,,-0.16889815,17.430302,4131.2305,-0.32378408,3612.0598678588867,3.1486862,2229,19.218712,17.430302
-0.30612245,0.14999999,-0.43945473,2.44496e-10,3.6726372,-0.5587013,44600,1.8527975,15.507203,3.9098954,16.85282,,0.99214697,23.490307,,-0.5867324,17.430302,4131.7383,-0.32280195,3615.4742801189423,3.6883366,2230,19.218712,17.430302
-0.46938777,0.14999999,-0.35493588,2.4427688e-10,2.055587,-0.55849785,44620,1.8519812,15.508019,2.8723109,17.331705,,1.0175629,23.485714,,-0.096697405,17.430302,4131.7695,-0.3216047,3618.5913321971893,2.8718836,2231,19.218712,17.430302
-0.3469388,0.14999999,-0.16297954,2.4405802e-10,3.544925,-0.5583415,44640,1.8511906,15.50881,3.5524728,17.273636,,0.9978431,23.48946,,-0.22697535,17.430302,4131.8555,-0.32113189,3621.9670810699463,3.3325427,2232,19.218712,17.430302
-0.30612245,0.14999999,-0.22587843,2.438395e-10,3.6623347,-0.5583969,44660,1.8506994,15.509301,3.8998196,16.60317,,0.9928278,23.484291,,-0.6795755,17.430302,4132.6133,-0.31999284,3624.73939037323,3.3281813,2233,19.218712,17.430302
-0.2244898,0.14999999,-0.044977054,2.4362123e-10,3.1337361,-0.5583791,44680,1.8500252,15.509975,4.8194466,17.015955,,0.9960354,23.48784,,-0.5112826,17.430302,4132.957,-0.31880182,3627.593582868576,4.4345284,2234,19.218712,17.430302
-0.14285715,0.14999999,0.008479491,2.4340327e-10,1.9945432,-0.5585898,44700,1.8509684,15.509032,6.104878,13.405552,,1.0180897,23.4796,,-1.024779,17.430302,4136.914,-0.31784758,3630.83123087883,5.989813,2235,19.218712,17.430302
0.3877551,0.14999999,0.36428297,2.431856e-10,7.7921155e-05,-0.558863,44720,1.8536243,15.506376,19.265314,9.5671835,,1.0132762,23.479132,,-1.1867977,17.430302,4144.703,-0.3174029,3634.0144848823547,0.3564048,2236,19.218712,17.430302
0.06122449,0.14999999,0.033135887,2.4296823e-10,0.17684518,-0.5594731,44740,1.8570251,15.502975,11.102876,7.8964467,,1.0651213,23.47108,,-1.9339474,17.430302,4154.164,-0.31785,3637.1755661964417,2.3896356,2237,19.218712,17.430302
-0.10204082,0.14999999,-0.06490621,2.4275115e-10,1.4251716,-0.5597568,44760,1.8598824,15.500118,6.886856,9.111434,,1.0340061,23.455341,,-1.2580115,17.430302,4162.414,-0.31821787,3640.569511651993,6.2347097,2238,19.218712,17.430302
-0.14285715,0.14999999,-0.40640634,2.4253435e-10,1.994903,-0.5599196,44780,1.8602409,15.49976,6.06886,14.696392,,1.019465,23.45248,,-0.9577169,17.430302,4165.082,-0.318028,3644.173995256424,6.0549026,2239,19.218712,17.430302
-0.46938777,0.14999999,-0.3522585,2.423179e-10,2.0473385,-0.5597241,44800,1.8594217,15.500579,2.8720548,17.334112,,1.0166658,23.461437,,-0.14048044,17.430302,4165.1055,-0.31758395,3646.822762489319,2.8025055,2240,19.218712,17.430302
-0.3877551,0.14999999,-0.650449,2.4210164e-10,3.170013,-0.55956936,44820,1.8586445,15.501356,3.2559755,17.245205,,1.0045276,23.461384,,-0.2293865,17.430302,4165.2227,-0.3171167,3649.457882642746,3.252968,2241,19.218712,17.430302
-0.5510204,0.14999999,-0.6187032,2.418858e-10,0.9814456,-0.5593242,44840,1.8577986,15.502202,2.6949987,17.395313,,1.0202188,23.452986,,-0.014139994,17.430302,4165.1836,-0.31614926,3652.114028453827,2.1654572,2242,19.218712,17.430302
-0.71428573,0.14999999,-0.7807135,2.416701e-10,0.09302294,-0.55906874,44860,1.8569584,15.503042,2.7925823,17.38683,,1.0092554,23.45644,,-0.0062547354,17.430302,4165.1562,-0.31615755,3654.773737192154,2.184558,2243,19.218712,17.430302
-0.79591835,0.14999999,-0.98889613,2.4145477e-10,0.018373266,-0.558858,44880,1.8561258,15.503875,3.0091443,17.3689,,0.99998367,23.458292,,-0.09483545,17.430302,4165.1445,-0.3165618,3657.5833580493927,2.9092038,2244,19.218712,17.430302
-1.0,0.14999999,-0.9112823,2.4123972e-10,8.7134074e-05,-0.55882347,44900,1.8553658,15.504635,7.235891,17.211033,,0.93961155,23.465748,,-0.48152676,17.430302,4165.297,-0.31699914,3660.91460108757,4.292925,2245,19.218712,17.430302
-0.8367347,0.14999999,-0.6915802,2.4102495e-10,0.007312145,-0.55872494,44920,1.8545742,15.505426,3.1789436,17.281092,,0.993567,23.460466,,-0.27650204,17.430302,4165.375,-0.31744444,3663.767639875412,3.099333,2246,19.218712,17.430302
-0.71428573,0.14999999,-0.61566156,2.4081048e-10,0.09318389,-0.5584925,44940,1.8537436,15.506257,2.7875347,17.37277,,1.0096185,23.45155,,-0.029630432,17.430302,4165.3633,-0.31788632,3667.242010116577,2.7083929,2247,19.218712,17.430302
-0.59183675,0.14999999,-0.41550887,2.4059627e-10,0.6098325,-0.5582421,44960,1.8529043,15.507096,2.6710846,17.397026,,1.0193597,23.452154,,-0.0051308223,17.430302,4165.328,-0.3182898,3670.649386882782,2.6397877,2248,19.218712,17.430302
1.0,0.14999999,1.0513418,2.4038238e-10,1.1300269e-16,-0.55804193,44980,1.8521051,15.507895,61.2574,17.303183,,0.922869,23.4522,,-0.12692957,17.430302,4165.383,-0.3184633,3673.2967524528503,1.3886404e-19,2249,19.218712,17.430302
-0.5102041,0.14999999,-0.30234355,2.4016875e-10,1.4739838,-0.55916035,45000,1.8589973,15.501003,2.7580729,,,1.0198802,23.448456,,-2.9894652,17.430302,4182.742,-0.31890783,3676.1409130096436,1.548494e-22,2250,19.218712,17.430302
-0.3469388,0.14999999,-0.49469292,2.399554e-10,3.536305,-0.55905014,45020,1.8582811,15.501719,3.5431354,17.113373,,0.99758893,23.451519,,-0.33066446,17.430302,4182.992,-0.3186973,3679.072493314743,3.5418591,2251,19.218712,17.430302
-0.5102041,0.14999999,-0.7527306,2.3974234e-10,1.4720156,-0.55882114,45040,1.8574648,15.502536,2.755027,17.33866,,1.0200605,23.445541,,-0.040533133,17.430302,4183.0117,-0.31757167,3682.3777890205383,2.7548637,2252,19.218712,17.430302
-0.79591835,0.14999999,-0.88645625,2.3952956e-10,0.01838798,-0.55859494,45060,1.8566332,15.503367,3.0057006,17.374174,,0.9999779,23.442284,,-0.06919192,17.430302,4182.996,-0.3173622,3685.878791332245,2.7344353,2253,19.218712,17.430302
-0.8367347,0.14999999,-0.89738697,2.3931707e-10,0.007314729,-0.55844927,45080,1.855834,15.504167,3.17775,17.304674,,0.9934119,23.443806,,-0.22975439,17.430302,4183.051,-0.31779778,3689.316819667816,3.1676733,2254,19.218712,17.430302
-0.8367347,0.14999999,-1.0473398,2.3910487e-10,0.007317953,-0.5583148,45100,1.8550444,15.504956,3.1746845,17.28642,,0.99376255,23.444046,,-0.24854073,17.430302,4183.125,-0.3182381,3693.293658018112,3.1423578,2255,19.218712,17.430302
-1.0,0.14999999,-1.3917835,2.3889296e-10,8.728045e-05,-0.55838686,45120,1.8542957,15.505705,7.2455134,17.196692,,0.9401058,23.456432,,-0.7141791,17.430302,4183.289,-0.31867823,3695.9823908805847,5.16838,2256,19.218712,17.430302
-1.0,0.14999999,-0.9606538,2.386813e-10,8.731916e-05,-0.56012017,45140,1.8535576,15.506443,7.2255163,17.171219,,0.94161826,23.473238,,-4.4096856,17.430302,4183.4766,-0.31912133,3698.759293079376,7.2201953,2257,19.218712,17.430302
-1.0,0.14999999,-1.1347202,2.384699e-10,8.735781e-05,-0.5600712,45160,1.8527937,15.507207,7.20565,17.228819,,0.94161105,23.464085,,-0.3907861,17.430302,4183.6094,-0.31956428,3701.4255380630493,3.7983425,2258,19.218712,17.430302
-1.0,0.14999999,-1.0144774,2.3825883e-10,8.739656e-05,-0.56039536,45180,1.8520498,15.507951,7.18591,17.189419,,0.94262683,23.47249,,-1.2336544,17.430302,4183.7812,-0.320007,3704.097770690918,6.101367,2259,19.218712,17.430302
-1.0,0.14999999,-1.1461054,2.3804805e-10,8.743524e-05,-0.5604235,45200,1.8512993,15.508701,7.1662965,17.200476,,0.94300485,23.469984,,-0.5659126,17.430302,4183.9375,-0.32044953,3706.8029453754425,4.6619625,2260,19.218712,17.430302
-1.0,0.14999999,-1.2678012,2.3783756e-10,8.747394e-05,-0.56078315,45220,1.8505535,15.509447,7.146804,17.198719,,0.9440512,23.479,,-1.3156102,17.430302,4184.1016,-0.3208919,3709.47180891037,6.16827,2261,19.218712,17.430302
-1.0,0.14999999,-0.87835157,2.3762728e-10,8.751257e-05,-0.56168157,45240,1.8498087,15.510192,7.127436,17.193258,,0.94538784,23.493038,,-2.5365968,17.430302,4184.2656,-0.32133403,3712.890200614929,6.828169,2262,19.218712,17.430302
-1.0,0.14999999,-1.0615277,2.374173e-10,8.755131e-05,-0.5615505,45260,1.8490152,15.510985,7.1081886,17.304098,,0.9447475,23.473223,,-0.20979898,17.430302,4184.3203,-0.32177597,3715.631204843521,2.3611019,2263,19.218712,17.430302
-1.0,0.14999999,-0.8577955,2.3720764e-10,8.758997e-05,-0.56166667,45280,1.8482714,15.511729,7.089064,17.196932,,0.94539964,23.47556,,-0.76884145,17.430302,4184.4883,-0.32221773,3719.9764404296875,5.2745695,2264,19.218712,17.430302
-1.0,0.14999999,-1.153665,2.3699823e-10,8.762866e-05,-0.56152165,45300,1.8474731,15.512527,7.0700583,17.317661,,0.944619,23.4534,,-0.17785217,17.430302,4184.5273,-0.32265928,3723.2888469696045,2.027195,2265,19.218712,17.430302
-1.0,0.14999999,-0.8269357,2.367891e-10,8.766736e-05,-0.56190056,45320,1.8467283,15.513272,7.0511675,17.201612,,0.94566655,23.462614,,-1.3640478,17.430302,4184.6875,-0.32310066,3726.9673557281494,6.156434,2266,19.218712,17.430302
-1.0,0.14999999,-1.0173744,2.3658023e-10,8.7705994e-05,-0.5617378,45340,1.8459244,15.514076,7.0323973,17.335812,,0.94468915,23.437126,,-0.13789757,17.430302,4184.711,-0.32354182,3731.1434717178345,1.5690897,2267,19.218712,17.430302
-1.0,0.14999999,-0.9753849,2.3637164e-10,8.774473e-05,-0.5617634,45360,1.8451815,15.514819,7.013741,17.201262,,0.94507426,23.43501,,-0.5642734,17.430302,4184.871,-0.3239828,3734.6070232391357,4.6447926,2268,19.218712,17.430302
-1.0,0.14999999,-1.0198514,2.3616337e-10,8.7783395e-05,-0.56172514,45380,1.8444271,15.5155735,6.995204,17.22544,,0.94517297,23.428043,,-0.419106,17.430302,4185.004,-0.32442358,3738.699009180069,3.9901264,2269,19.218712,17.430302
-1.0,0.14999999,-0.83233327,2.359553e-10,8.782208e-05,-0.56175345,45400,1.8436852,15.516315,6.9767756,17.199482,,0.94557214,23.426235,,-0.57076794,17.430302,4185.168,-0.32486418,3742.1988298892975,4.6654863,2270,19.218712,17.430302
-0.3469388,0.14999999,-0.21406151,2.357476e-10,3.5597472,-0.5615933,45420,1.8428879,15.517113,3.5667672,17.326338,,0.996227,23.421862,,-0.14307968,17.430302,4185.199,-0.32530457,3745.42893576622,0.016334627,2271,19.218712,17.430302
-0.26530612,0.14999999,-0.34187952,2.355401e-10,3.53236,-0.5615882,45440,1.8423281,15.517673,4.334387,16.789679,,0.9911321,23.42361,,-0.5457011,17.430302,4185.7695,-0.32417855,3750.116629600525,4.3298235,2272,19.218712,17.430302
-0.3469388,0.14999999,-0.40310144,2.353329e-10,3.5517843,-0.56145716,45460,1.8415775,15.518423,3.5585797,17.222452,,0.99690866,23.421865,,-0.25447878,17.430302,4185.9062,-0.32306507,3753.92386674881,3.4283924,2273,19.218712,17.430302
-0.3877551,0.14999999,-0.32823893,2.3512595e-10,3.185351,-0.5612773,45480,1.8407679,15.519233,3.270751,17.358786,,1.0038958,23.419708,,-0.14904365,17.430302,4185.9062,-0.32194355,3756.659185409546,3.0709639,2274,19.218712,17.430302
-0.3469388,0.14999999,-0.4452805,2.349193e-10,3.5443985,-0.5611516,45500,1.8400297,15.519971,3.5512416,17.19863,,0.99756557,23.420658,,-0.279127,17.430302,4186.0664,-0.3209834,3759.4071912765503,3.4887297,2275,19.218712,17.430302
-0.42857143,0.14999999,-0.54098904,2.3471292e-10,2.6503072,-0.56094676,45520,1.8392372,15.520763,3.04246,17.322803,,1.0111637,23.41908,,-0.09216148,17.430302,4186.1055,-0.31986612,3762.135946035385,2.8983414,2276,19.218712,17.430302
-0.46938777,0.14999999,-0.26464716,2.345068e-10,2.0505302,-0.5607043,45540,1.8384228,15.521578,2.8767219,17.374203,,1.0162842,23.414835,,-0.019813659,17.430302,4186.09,-0.3191416,3764.8129019737244,2.420726,2277,19.218712,17.430302
-0.3877551,0.14999999,-0.4911043,2.3430094e-10,3.174974,-0.5606338,45560,1.8377018,15.522299,3.259283,17.166927,,1.0044885,23.40914,,-0.41603366,17.430302,4186.285,-0.31868055,3767.45614862442,2.8789473,2278,19.218712,17.430302
0.30612245,0.14999999,0.33511767,2.3409538e-10,0.00083882496,-0.5604065,45580,1.8368769,15.523124,17.751417,17.400753,,1.011259,23.408106,,-0.046614226,17.430302,4186.242,-0.31772664,3770.1659047603607,2.0472849e-06,2279,19.218712,17.430302
-0.46938777,0.14999999,-0.61900043,2.3389007e-10,2.0485284,-0.5609944,45600,1.8401403,15.51986,2.873444,8.082166,,1.0163169,23.407253,,-1.9096143,17.430302,4195.5195,-0.31816497,3772.8265120983124,1.0180124e-05,2280,19.218712,17.430302
-0.79591835,0.14999999,-0.8033362,2.3368504e-10,0.018394291,-0.5607463,45620,1.8393221,15.5206785,3.000075,17.38777,,0.9995192,23.408613,,-0.011304216,17.430302,4195.492,-0.3177054,3775.5366356372833,1.3416917,2281,19.218712,17.430302
-0.79591835,0.14999999,-0.92785704,2.3348026e-10,0.01840221,-0.5605514,45640,1.8385267,15.521474,2.997448,17.33695,,0.99985814,23.409134,,-0.1152017,17.430302,4195.5156,-0.31813565,3778.2783329486847,2.9807065,2282,19.218712,17.430302
-0.8367347,0.14999999,-0.96735764,2.332758e-10,0.0073203505,-0.56043696,45660,1.8377628,15.522238,3.153788,17.263002,,0.99401635,23.408083,,-0.2989087,17.430302,4195.6133,-0.3185657,3781.03373503685,2.981936,2283,19.218712,17.430302
-1.0,0.14999999,-1.1068043,2.3307156e-10,8.730859e-05,-0.5603678,45680,1.8370142,15.522986,6.9971523,17.23086,,0.94584024,23.418749,,-0.39601207,17.430302,4195.742,-0.3190004,3783.7732462882996,3.8594136,2284,19.218712,17.430302
-1.0,0.14999999,-1.2840244,2.328676e-10,8.7346816e-05,-0.5605916,45700,1.8362827,15.523718,6.978835,17.194254,,0.9466927,23.424809,,-1.0169995,17.430302,4195.9062,-0.3194381,3786.532456636429,5.706973,2285,19.218712,17.430302
-1.0,0.14999999,-1.0024662,2.326639e-10,8.738506e-05,-0.5615601,45720,1.8355532,15.524447,6.9606295,17.193436,,0.9479917,23.438564,,-2.7207823,17.430302,4196.074,-0.3198756,3789.2918949127197,6.7281523,2286,19.218712,17.430302
-1.0,0.14999999,-0.8853783,2.3246048e-10,8.7423236e-05,-0.5615575,45740,1.8348207,15.52518,6.942538,17.197664,,0.94826835,23.434788,,-0.5029207,17.430302,4196.2344,-0.32031292,3792.325403213501,4.397196,2287,19.218712,17.430302
-1.0,0.14999999,-1.0806689,2.3225734e-10,8.746151e-05,-0.56142896,45760,1.8340502,15.52595,6.924552,17.293377,,0.94770247,23.41665,,-0.21540743,17.430302,4196.3047,-0.32075003,3796.2570724487305,2.4636164,2288,19.218712,17.430302
-1.0,0.14999999,-0.8903179,2.3205445e-10,8.749972e-05,-0.561579,45780,1.8333244,15.526676,6.906676,17.188278,,0.9484227,23.420542,,-0.8520191,17.430302,4196.4805,-0.32118696,3799.908284187317,5.3956337,2289,19.218712,17.430302
0.75510204,0.14999999,0.5593363,2.3185183e-10,4.553004e-11,-0.56145364,45800,1.8325548,15.527446,30.185537,17.287445,,0.9725782,23.406488,,-0.22210678,17.430302,4196.551,-0.3216237,3803.0573456287384,2.4667436e-26,2290,19.218712,17.430302
-1.0,0.14999999,-0.9795492,2.3164945e-10,8.757619e-05,-0.5621642,45820,1.8366003,15.5234,6.8919144,6.256198,,0.9478969,23.403296,,-2.1574576,17.430302,4207.6523,-0.3220603,3807.3458228111267,7.854633e-23,2291,19.218712,17.430302
-1.0,0.14999999,-0.6588218,2.3144736e-10,8.761437e-05,-0.56212646,45840,1.8358612,15.524139,6.8742433,17.218058,,0.9480217,23.39706,,-0.4229746,17.430302,4207.793,-0.32249665,3810.102596759796,4.022332,2292,19.218712,17.430302
-0.5102041,0.14999999,-0.43903655,2.3124554e-10,1.4799285,-0.5619145,45860,1.8350487,15.524952,2.7767825,17.386198,,1.0185425,23.397106,,-0.023544176,17.430302,4207.7656,-0.3229328,3812.8137295246124,1.6667876,2293,19.218712,17.430302
-0.5102041,0.14999999,-0.677313,2.3104398e-10,1.4796189,-0.5617054,45880,1.8342714,15.525729,2.774634,17.307129,,1.0187709,23.396479,,-0.10093516,17.430302,4207.8164,-0.32272363,3815.5452563762665,2.6288989,2294,19.218712,17.430302
-0.79591835,0.14999999,-0.5892326,2.3084265e-10,0.018482964,-0.56146574,45900,1.8334675,15.526533,2.9901686,17.371704,,1.0000331,23.3959,,-0.029787771,17.430302,4207.8086,-0.32251465,3818.406284093857,2.004439,2295,19.218712,17.430302
-0.5510204,0.14999999,-0.6766019,2.3064162e-10,0.9881352,-0.56122655,45920,1.8326635,15.527337,2.7125757,17.371635,,1.0195336,23.401075,,-0.012174342,17.430302,4207.797,-0.32294226,3821.164105653763,2.6062372,2296,19.218712,17.430302
-0.63265306,0.14999999,-0.6474432,2.3044086e-10,0.3527702,-0.56098616,45940,1.8318577,15.528143,2.7016702,17.377604,,1.0152915,23.40027,,-0.028660184,17.430302,4207.7773,-0.3229474,3823.86674618721,2.621953,2297,19.218712,17.430302
-0.67346936,0.14999999,-0.82439023,2.3024038e-10,0.18867576,-0.56074345,45960,1.831049,15.528952,2.7368515,17.389336,,1.012279,23.401157,,-0.017969169,17.430302,4207.75,-0.3232291,3826.569713830948,2.667384,2298,19.218712,17.430302
-0.71428573,0.14999999,-0.74889904,2.3004011e-10,0.09371617,-0.5605522,45980,1.8302631,15.529737,2.7942133,17.33529,,1.008825,23.39623,,-0.133484,17.430302,4207.7734,-0.32358205,3829.3006813526154,2.3216207,2299,19.218712,17.430302
