IWFirstEpisode,Iteration,DenMISEMeanLog,IWMean,ReturnMax,IWMin,delta,LQGsigma_higher,ReturnStepMax,LQGmu1_actor,IWMax,ReturnLastEpisode,IWLastEpisode,Regret,DenMISELogLast,DenMISELogFirst,ReturnAbsMax,TimestepsSoFar,ReturnMin,LQGmu1_higher,Bound,Regret/t,ReturnMean,TimeElapsed
1.153436e-05,2114,-0.6035775,0.9924166,17.438051,,2.7206426e-10,0.14999999,19.22678,-1.0439342,5.123067,17.188095,4.4503703,3896.8164,-0.675727,-0.45954362,17.438051,42280,,-1.0,23.743942,1.843337,15.516664,3258.1633908748627
1.1539818e-05,2115,-0.60352933,0.99276584,17.438051,,2.7180705e-10,0.14999999,19.22678,-1.0649583,5.1131,17.20178,4.1743855,3896.9727,-0.4936793,-0.46001655,17.438051,42300,,-1.0,23.742945,1.8425398,15.517461,3261.445907831192
1.1545278e-05,2116,-0.60352093,0.9931828,17.438051,,2.715502e-10,0.14999999,19.22678,-0.9240718,5.103182,17.198889,4.3141847,3897.1328,-0.5774955,-0.46048924,17.438051,42320,,-1.0,23.743118,1.8417454,15.518255,3264.880746603012
1.1550729e-05,2117,-0.60334456,0.9929436,17.438051,,2.7129374e-10,0.14999999,19.22678,-1.0693955,5.0933094,17.26456,2.923882,3897.2305,-0.2228439,-0.4609617,17.438051,42340,,-1.0,23.732132,1.8409214,15.519079,3268.8932435512543
1.1556194e-05,2118,-0.6033437,0.9933713,17.438051,,2.710376e-10,0.14999999,19.22678,-0.9236572,5.083485,17.199486,4.328814,3897.3867,-0.59412867,-0.46143398,17.438051,42360,,-1.0,23.732548,1.840126,15.519875,3272.8654968738556
0.0054749036,2119,-0.6031664,1.0699958,17.438051,,2.7078187e-10,0.14999999,19.22678,0.36152723,16.752625,17.270643,8.4115056e-15,3897.4766,-0.22059557,-0.461906,17.438051,42380,,0.30612245,23.730957,1.8393002,15.5207,3274.7148702144623
1.1567076e-05,2120,-0.6037379,0.99313194,17.438051,,2.7052646e-10,0.14999999,19.22678,-1.212614,5.0761023,7.914657,2.2465544e-17,3906.9258,-1.8818629,-0.46237522,17.438051,42400,,-1.0,23.721745,1.8428888,15.517112,3277.451778650284
1.1572527e-05,2121,-0.604215,0.9938149,17.438051,,2.7027144e-10,0.14999999,19.22678,-1.0440247,5.0663643,17.1953,4.863608,3907.0898,-1.6081489,-0.4628468,17.438051,42420,,-1.0,23.726583,1.8420973,15.517903,3280.022838115692
1.157798e-05,2122,-0.6041622,0.9941563,17.438051,,2.7001676e-10,0.14999999,19.22678,-1.2501297,5.056674,17.202858,4.139845,3907.246,-0.48554748,-0.46331817,17.438051,42440,,-1.0,23.725586,1.8413029,15.518698,3282.554885149002
1.1583436e-05,2123,-0.60482454,0.9948628,17.438051,,2.6976243e-10,0.14999999,19.22678,-0.9672633,5.047031,17.200764,4.9119954,3907.4062,-2.0038295,-0.46378928,17.438051,42460,,-1.0,23.730883,1.8405113,15.519489,3285.086918115616
1.1588894e-05,2124,-0.6046729,0.9948691,17.438051,,2.695085e-10,0.14999999,19.22678,-0.7909622,5.037433,17.235687,3.4264216,3907.5273,-0.2771504,-0.46426022,17.438051,42480,,-1.0,23.724218,1.8397026,15.520298,3287.6259915828705
1.52456105e-05,2125,-0.60446334,1.0169169,17.438051,,2.692549e-10,0.14999999,19.22678,0.5036843,21.389233,17.337318,1.4193948e-16,3907.5469,-0.15365846,-0.4647309,17.438051,42500,,0.5102041,23.700542,1.8388462,15.521154,3290.1230607032776
1.9348469,2126,-0.6051365,1.0115061,17.438051,,2.6900165e-10,0.14999999,19.22678,-0.30040509,3.0987117,6.794822,8.4561755e-08,3918.1172,-2.0493875,-0.46520138,17.438051,42520,,-0.42857143,23.700544,1.8429537,15.517047,3292.642012119293
3.2959356,2127,-0.60499805,1.0104029,17.438051,,2.6874877e-10,0.14999999,19.22678,-0.50149393,3.4955578,17.105743,3.495556,3918.371,-0.3214307,-0.46476194,17.438051,42540,,-0.3469388,23.700901,1.842205,15.517796,3295.235388278961
1.1582221e-05,2128,-0.6047599,0.99378854,17.438051,,2.6849623e-10,0.14999999,19.22678,-0.91112417,5.034979,17.313913,0.011844263,3918.418,-0.108314544,-0.4636836,17.438051,42560,,-1.0,23.699308,1.841361,15.51864,3297.8272070884705
1.9328203,2129,-0.6045756,1.0117602,17.438051,,2.6824407e-10,0.14999999,19.22678,-0.40525708,3.0943725,17.276686,0.018482454,3918.5,-0.2054887,-0.46415344,17.438051,42580,,-0.42857143,23.694626,1.8405352,15.519465,3300.4021825790405
1.9319742,2130,-0.6043625,1.0121195,17.438051,,2.679923e-10,0.14999999,19.22678,-0.5784856,3.091333,17.288857,3.091091,3918.5703,-0.16242172,-0.46371558,17.438051,42600,,-0.42857143,23.694912,1.8397045,15.520296,3302.937659740448
0.49814165,2131,-0.6041225,1.0056931,17.438051,,2.6774083e-10,0.14999999,19.22678,-0.5425921,2.9471684,17.399998,2.9039307,3918.5273,-0.104646794,-0.46327832,17.438051,42620,,-0.5510204,23.691399,1.8388214,15.521179,3305.4665575027466
0.84287757,2132,-0.60388434,1.008847,17.438051,,2.6748972e-10,0.14999999,19.22678,-0.49039182,2.9542165,17.349865,2.8765228,3918.539,-0.10171156,-0.46351376,17.438051,42640,,-0.5102041,23.691996,1.837965,15.522036,3307.9632959365845
0.8429397,2133,-0.60364807,1.009202,17.438051,,2.6723895e-10,0.14999999,19.22678,-0.48758692,2.9515123,17.41719,2.9382553,3918.4844,-0.10835733,-0.46358743,17.438051,42660,,-0.5102041,23.692474,1.8370762,15.522924,3310.511996984482
0.84300166,2134,-0.6034116,1.0095527,17.438051,,2.6698857e-10,0.14999999,19.22678,-0.56937224,2.9488156,17.380316,2.930327,3918.461,-0.10829999,-0.46366102,17.438051,42680,,-0.5102041,23.692846,1.8362045,15.523796,3313.07315993309
0.49836898,2135,-0.60317177,1.0069983,17.443386,,2.6673852e-10,0.14999999,19.231615,-0.63548243,2.9369125,17.443386,2.918487,3918.3828,-0.100368075,-0.46373457,17.443386,42700,,-0.5510204,23.69413,1.8353081,15.524693,3315.659514427185
0.13949682,2136,-0.6029388,1.00051,17.443386,,2.6648883e-10,0.14999999,19.231615,-0.62137574,2.976231,17.375114,2.9755445,3918.3672,-0.11242351,-0.46396944,17.443386,42720,,-0.63265306,23.69466,1.8344421,15.525558,3318.2274298667908
0.13955301,2137,-0.602707,1.0008973,17.443386,,2.6623947e-10,0.14999999,19.231615,-0.5184378,2.9734814,17.380032,2.9542918,3918.3438,-0.10790368,-0.4643722,17.443386,42740,,-0.63265306,23.695349,1.8335724,15.526428,3320.7912135124207
0.49888766,2138,-0.6024711,1.0079135,17.443386,,2.659905e-10,0.14999999,19.231615,-0.56726944,2.930038,17.38105,2.867017,3918.3203,-0.098682255,-0.46477473,17.443386,42760,,-0.5510204,23.695751,1.8327045,15.527296,3323.3761463165283
0.49900454,2139,-0.602231,1.0082716,17.443386,,2.6574185e-10,0.14999999,19.231615,-0.6770422,2.9273968,17.37771,2.9128237,3918.3086,-0.09680877,-0.46500903,17.443386,42780,,-0.5510204,23.696236,1.8318405,15.52816,3325.9517464637756
0.1396746,2140,-0.6020026,1.0016702,17.443386,,2.6549357e-10,0.14999999,19.231615,-0.4417854,2.9665654,17.388466,2.8748207,3918.2773,-0.12159544,-0.46524316,17.443386,42800,,-0.63265306,23.693897,1.8309698,15.529031,3328.5226924419403
0.8446759,2141,-0.60178,1.0109994,17.443386,,2.652456e-10,0.14999999,19.231615,-0.462972,2.9343324,17.357542,2.7212121,3918.2812,-0.12692073,-0.46564507,17.443386,42820,,-0.5102041,23.689873,1.8301172,15.529883,3331.0869936943054
0.8447372,2142,-0.6015472,1.0113064,17.443386,,2.64998e-10,0.14999999,19.231615,-0.75691944,2.9316847,17.342323,2.8349268,3918.3008,-0.113409586,-0.46571758,17.443386,42840,,-0.5102041,23.689528,1.8292723,15.530728,3333.592715024948
1.1606636e-05,2143,-0.6013294,0.992694,17.443386,,2.6475072e-10,0.14999999,19.231615,-1.0919249,5.058497,17.364819,0.82785,3918.293,-0.14596558,-0.46579003,17.443386,42860,,-1.0,23.677616,1.8284149,15.531586,3336.1505513191223
1.161205e-05,2144,-0.60137904,0.99317247,17.443386,,2.645038e-10,0.14999999,19.231615,-1.1229496,5.0489397,17.195108,4.438365,3918.457,-0.6998866,-0.46625656,17.443386,42880,,-1.0,23.679062,1.8276396,15.532361,3338.670650959015
1.1617466e-05,2145,-0.6015116,0.9937154,17.443386,,2.6425728e-10,0.14999999,19.231615,-0.9648666,5.039427,17.20031,4.57533,3918.621,-0.87842184,-0.46672288,17.443386,42900,,-1.0,23.681646,1.8268623,15.533138,3341.2244412899017
0.16107154,2146,-0.6013625,1.0335908,17.443386,,2.6401104e-10,0.14999999,19.231615,0.16274436,13.837803,17.22608,5.0331046e-12,3918.754,-0.27465567,-0.46718895,17.443386,42920,,0.14285715,23.675196,1.8260727,15.533928,3343.783750295639
1.1627431e-05,2147,-0.6018354,0.9937135,17.443386,,2.6376515e-10,0.14999999,19.231615,-1.1454865,5.032305,8.86351,1.2380916e-12,3927.25,-1.6482499,-0.46757978,17.443386,42940,,-1.0,23.67506,1.8291798,15.530821,3346.236874818802
1.1632844e-05,2148,-0.60203725,0.99429137,17.443386,,2.6351962e-10,0.14999999,19.231615,-1.4091208,5.022874,17.199598,4.6469936,3927.4102,-1.0284015,-0.4680454,17.443386,42960,,-1.0,23.678291,1.8284035,15.531597,3348.7627613544464
1.1638258e-05,2149,-0.6037856,0.99503845,17.443386,,2.632744e-10,0.14999999,19.231615,-1.0537983,5.013489,17.195324,5.010437,3927.5742,-4.352894,-0.46851087,17.443386,42980,,-1.0,23.684435,1.8276291,15.5323715,3351.326147556305
1.1643677e-05,2150,-0.6037476,0.9953988,17.443386,,2.6302957e-10,0.14999999,19.231615,-1.1983689,5.004148,17.196127,4.1809316,3927.7344,-0.51666945,-0.46897608,17.443386,43000,,-1.0,23.683958,1.8268538,15.533147,3353.8911650180817
1.1649096e-05,2151,-0.6041473,0.9960345,17.443386,,2.6278507e-10,0.14999999,19.231615,-1.065968,4.9948506,17.192291,4.770304,3927.9023,-1.4586781,-0.4694411,17.443386,43020,,-1.0,23.688227,1.8260832,15.533917,3356.4823281764984
1.1654508e-05,2152,-0.6041312,0.9964264,17.443386,,2.625409e-10,0.14999999,19.231615,-0.67466366,4.9855943,17.20547,4.24621,3928.0586,-0.56455153,-0.46990588,17.443386,43040,,-1.0,23.688347,1.825305,15.534696,3359.0660734176636
0.84867674,2153,-0.60390955,1.0108058,17.443386,,2.6229705e-10,0.14999999,19.231615,-0.4614862,2.9425557,17.375347,1.6486547,3928.043,-0.122821756,-0.47037044,17.443386,43060,,-0.5102041,23.676554,1.8244505,15.53555,3361.6673986911774
0.8487364,2154,-0.6036787,1.0111085,17.443386,,2.6205357e-10,0.14999999,19.231615,-0.2280457,2.9399042,17.375029,2.8364494,3928.0273,-0.11711459,-0.4704407,17.443386,43080,,-0.5102041,23.67621,1.823597,15.536404,3364.2394971847534
1.3333867,2155,-0.6036286,1.0122709,17.443386,,2.6181043e-10,0.14999999,19.231615,-0.43175703,2.9847543,17.019817,1.2100177,3928.3672,-0.506809,-0.4705109,17.443386,43100,,-0.46938777,23.661324,1.8229084,15.537092,3366.8308482170105
1.9448466,2156,-0.6034057,1.0132412,17.443386,,2.6156763e-10,0.14999999,19.231615,-0.45521766,3.0798292,17.3428,3.0428774,3928.3828,-0.13484763,-0.4703563,17.443386,43120,,-0.42857143,23.662464,1.8220701,15.5379305,3369.349722146988
1.3325968,2157,-0.6031746,1.0129473,17.443386,,2.6132516e-10,0.14999999,19.231615,-0.49834755,2.9793267,17.306475,2.979234,3928.4336,-0.11794679,-0.46991834,17.443386,43140,,-0.46938777,23.662228,1.82125,15.538751,3371.9045572280884
1.3323914,2158,-0.60293514,1.0132463,17.443386,,2.6108302e-10,0.14999999,19.231615,-0.37043107,2.9765964,17.38926,2.8823128,3928.4102,-0.099048644,-0.46976423,17.443386,43160,,-0.46938777,23.6619,1.8203936,15.539607,3374.5092923641205
1.9433963,2159,-0.6027415,1.0140759,17.443386,,2.608412e-10,0.14999999,19.231615,-0.28922623,3.0716166,17.204893,3.0076537,3928.5625,-0.1980967,-0.46961027,17.443386,43180,,-0.42857143,23.660494,1.8196211,15.54038,3377.0960993766785
2.6315496,2160,-0.6026163,1.0133588,17.443386,,2.6059976e-10,0.14999999,19.231615,-0.48396358,3.2359018,17.07776,3.0293372,3928.8477,-0.34589437,-0.4691736,17.443386,43200,,-0.3877551,23.657764,1.8189106,15.54109,3379.639064311981
1.9410824,2161,-0.6023783,1.0143259,17.443386,,2.6035862e-10,0.14999999,19.231615,-0.42413574,3.0657177,17.373003,2.7488291,3928.836,-0.1011778,-0.4684189,17.443386,43220,,-0.42857143,23.653742,1.8180637,15.541937,3382.187863111496
1.9402379,2162,-0.60215586,1.0146623,17.443386,,2.601178e-10,0.14999999,19.231615,-0.68131924,3.0627913,17.343386,3.0443072,3928.8516,-0.13552907,-0.46798372,17.443386,43240,,-0.42857143,23.653954,1.8172302,15.54277,3384.7919659614563
1.1627077e-05,2163,-0.60192865,0.99474967,17.443386,,2.5987737e-10,0.14999999,19.231615,-1.0039274,4.999497,17.375717,0.31547302,3928.836,-0.12496863,-0.46754912,17.443386,43260,,-1.0,23.654259,1.8163834,15.543617,3387.386829853058
1.16324445e-05,2164,-0.6018165,0.9949261,17.443386,,2.5963723e-10,0.14999999,19.231615,-0.8912544,4.9902725,17.196987,3.7866647,3929.0,-0.35364696,-0.46801132,17.443386,43280,,-1.0,23.6507,1.8156185,15.544382,3389.9881575107574
0.0019690217,2165,-0.6016303,1.0640508,17.443386,,2.5939745e-10,0.14999999,19.231615,0.50030077,17.646704,17.288002,5.157527e-15,3929.0742,-0.19289254,-0.46847332,17.443386,43300,,0.3469388,23.6436,1.8148146,15.545186,3392.6093566417694
0.2750066,2166,-0.6022741,1.0043411,17.443386,,2.5915797e-10,0.14999999,19.231615,-0.82749826,2.936235,6.825751,6.412663e-11,3939.6055,-2.057537,-0.4689342,17.443386,43320,,-0.59183675,23.64101,1.8188391,15.541162,3395.1677057743073
1.1647086e-05,2167,-0.60207194,0.99509084,17.443386,,2.5891883e-10,0.14999999,19.231615,-1.1133626,4.985694,17.327879,1.624791,3939.6367,-0.16846105,-0.4692688,17.443386,43340,,-1.0,23.647408,1.8180141,15.541986,3397.7574229240417
1.16524625e-05,2168,-0.60216975,0.9955942,17.443386,,2.5868005e-10,0.14999999,19.231615,-1.0091672,4.976545,17.20106,4.4880223,3939.7969,-0.80881006,-0.46973017,17.443386,43360,,-1.0,23.649515,1.8172503,15.54275,3400.310072660446
1.1657832e-05,2169,-0.6020627,0.99579054,17.443386,,2.5844157e-10,0.14999999,19.231615,-1.0502961,4.9674387,17.198288,3.8216436,3939.957,-0.36436653,-0.4701913,17.443386,43380,,-1.0,23.646362,1.8164864,15.543514,3402.867252588272
1.1663214e-05,2170,-0.60201627,0.99613154,17.443386,,2.5820343e-10,0.14999999,19.231615,-0.890123,4.9583726,17.195658,4.131864,3940.125,-0.49676266,-0.47065225,17.443386,43400,,-1.0,23.645714,1.8157253,15.544275,3405.442351579666
2.651209e-11,2171,-0.6018287,0.98281235,17.443386,,2.5796562e-10,0.14999999,19.231615,1.0933664,32.51861,17.291397,5.343521e-29,3940.1914,-0.19024667,-0.47111297,17.443386,43420,,0.8367347,23.634552,1.8149195,15.545081,3407.9908080101013
1.1673964e-05,2172,-0.603027,0.99570346,17.443386,,2.5772814e-10,0.14999999,19.231615,-1.0065092,4.951629,,,3957.5508,-3.18253,-0.47157347,17.443386,43440,,-1.0,23.6321,1.8220768,15.537924,3410.5694048404694
1.1679331e-05,2173,-0.60291475,0.9958887,17.443386,,2.5749097e-10,0.14999999,19.231615,-0.94017154,4.9426394,17.202503,3.7854962,3957.711,-0.353937,-0.47203377,17.443386,43460,,-1.0,23.628819,1.821312,15.538689,3413.1908724308014
1.1684712e-05,2174,-0.60274583,0.9957579,17.443386,,2.5725413e-10,0.14999999,19.231615,-1.0520496,4.933694,17.255583,3.094541,3957.8125,-0.23100138,-0.47249386,17.443386,43480,,-1.0,23.6202,1.8205214,15.539479,3415.8111321926117
1.1690085e-05,2175,-0.60269994,0.99610204,17.443386,,2.5701768e-10,0.14999999,19.231615,-0.7867366,4.9247856,17.200674,4.121616,3957.9688,-0.4982675,-0.4729537,17.443386,43500,,-1.0,23.619692,1.8197565,15.540244,3418.414858818054
0.066663295,2176,-0.60249764,0.9953921,17.443386,,2.5678148e-10,0.14999999,19.231615,-0.4036411,3.0196824,17.344309,2.3422632,3957.9844,-0.15803543,-0.47341338,17.443386,43520,,-0.67346936,23.626377,1.8189278,15.541073,3421.0363552570343
2.643864,2177,-0.6022963,1.0130591,17.443386,,2.5654562e-10,0.14999999,19.231615,-0.044950753,3.245792,17.264156,3.101943,3958.082,-0.15945537,-0.4738422,17.443386,43540,,-0.3877551,23.636477,1.8181353,15.541865,3423.592042207718
0.9369101,2178,-0.6025386,0.97758806,17.443386,,2.563101e-10,0.14999999,19.231615,0.0003301259,11.113071,12.969094,7.5824833,3962.4727,-1.1425879,-0.47308773,17.443386,43560,,0.020408163,23.658625,1.8193169,15.540684,3426.1856849193573
2.0845184,2179,-0.6028642,0.96505964,17.443386,,2.560749e-10,0.14999999,19.231615,-0.0077290833,8.87981,9.500282,8.868764,3970.332,-1.2885532,-0.47311667,17.443386,43580,,-0.06122449,23.630745,1.8220892,15.537911,3428.7601161003113
2.083482,2180,-0.6031821,0.9666366,17.443386,,2.5584004e-10,0.14999999,19.231615,0.24433291,8.847828,10.049826,8.795588,3977.6445,-1.2596632,-0.47261932,17.443386,43600,,-0.06122449,23.60989,1.8246078,15.535393,3431.374247074127
1.5358708e-05,2181,-0.6037283,1.0217485,17.443386,,2.5560548e-10,0.14999999,19.231615,0.5717471,21.59961,8.561118,3.2144976,3986.4414,-1.7603225,-0.47212264,17.443386,43620,,0.5102041,23.608267,1.8278046,15.532196,3433.989684820175
1.3361498,2182,-0.6044265,1.0117049,17.443386,,2.5537122e-10,0.14999999,19.231615,-0.3654448,2.9814446,6.1283894,7.857007e-10,3997.6719,-2.1454139,-0.47258106,17.443386,43640,,-0.46938777,23.603989,1.8321142,15.527886,3437.1773121356964
1.9488782,2183,-0.6042391,1.0127194,17.443386,,2.5513733e-10,0.14999999,19.231615,-0.44925258,3.0761166,17.234259,2.993415,3997.8008,-0.20678847,-0.47242707,17.443386,43660,,-0.42857143,23.60331,1.8313332,15.528667,3440.245546102524
1.9480319,2184,-0.604012,1.013016,17.443386,,2.5490374e-10,0.14999999,19.231615,-0.3048181,3.073195,17.33543,2.9715662,3997.8242,-0.12041238,-0.4719927,17.443386,43680,,-0.42857143,23.60289,1.8305054,15.529495,3444.3748672008514
2.637834,2185,-0.60387295,1.0123644,17.443386,,2.5467045e-10,0.14999999,19.231615,-0.46923006,3.2387662,17.21434,3.122147,3997.9688,-0.31319603,-0.4715589,17.443386,43700,,-0.3877551,23.60152,1.8297338,15.530267,3447.0093019008636
1.9457291,2186,-0.6036407,1.0133764,17.443386,,2.544375e-10,0.14999999,19.231615,-0.530315,3.0673556,17.320015,2.8563147,3998.0078,-0.108086735,-0.47080997,17.443386,43720,,-0.42857143,23.598347,1.8289146,15.531086,3449.628382921219
0.8486829,2187,-0.6034014,1.0103562,17.443386,,2.5420493e-10,0.14999999,19.231615,-0.66004026,2.9263093,17.362564,2.894246,3998.0078,-0.09353096,-0.47037762,17.443386,43740,,-0.5102041,23.596256,1.8280792,15.531921,3452.242184638977
0.06646582,2188,-0.6031768,0.99447423,17.443386,,2.539726e-10,0.14999999,19.231615,-0.39670676,3.0241137,17.388449,2.9928594,3997.9766,-0.12205534,-0.47044677,17.443386,43760,,-0.67346936,23.60121,1.8272295,15.532771,3455.1403589248657
1.3338699,2189,-0.60297817,1.012943,17.443386,,2.537406e-10,0.14999999,19.231615,-0.40165186,2.9660552,17.30539,2.7824173,3998.0352,-0.16252816,-0.47087333,17.443386,43780,,-0.46938777,23.594906,1.8264198,15.533581,3457.777508020401
1.9455559,2190,-0.6027684,1.0141178,17.443386,,2.5350896e-10,0.14999999,19.231615,-0.23605442,3.0604248,17.282207,3.0597818,3998.1133,-0.15626577,-0.4707209,17.443386,43800,,-0.42857143,23.596123,1.8256216,15.534379,3460.3278982639313
3.3142045,2191,-0.6027078,1.0102627,17.443386,,2.532776e-10,0.14999999,19.231615,-0.5175204,3.4917042,17.029774,3.2833068,3998.4414,-0.48389953,-0.4702894,17.443386,43820,,-0.3469388,23.592278,1.8249388,15.535062,3463.5333938598633
0.07754522,2192,-0.60247,1.0539074,17.443386,,2.5304656e-10,0.14999999,19.231615,0.39043963,14.664996,17.404427,5.2408664e-05,3998.3945,-0.091445394,-0.46923423,17.443386,43840,,0.18367347,23.586426,1.8240852,15.535915,3466.183334827423
1.3322458,2193,-0.6030488,1.0131035,17.443386,,2.5281582e-10,0.14999999,19.231615,-0.43247357,2.960444,7.7167115,1.3340574e-06,4008.039,-1.9234934,-0.46965495,17.443386,43860,,-0.46938777,23.58473,1.827652,15.532349,3468.823504447937
1.9431889,2194,-0.6028255,1.0143329,17.443386,,2.525854e-10,0.14999999,19.231615,-0.22276515,3.0537972,17.384768,3.0149999,4008.0117,-0.12575667,-0.46950352,17.443386,43880,,-0.42857143,23.58548,1.8268061,15.533195,3471.4402945041656
1.164482e-05,2195,-0.60278225,0.99420357,17.443386,,2.5235533e-10,0.14999999,19.231615,-1.2397472,4.9588385,16.867819,6.628523e-06,4008.5078,-0.52200204,-0.46907392,17.443386,43900,,-1.0,23.583015,1.8261986,15.533802,3474.0540397167206
1.1650119e-05,2196,-0.60336196,0.99485105,17.443386,,2.5212554e-10,0.14999999,19.231615,-0.82652557,4.9499154,17.20489,4.8088946,4008.664,-1.8695905,-0.4695294,17.443386,43920,,-1.0,23.58777,1.8254385,15.534562,3477.1393785476685
3.3131943,2197,-0.60316837,1.010339,17.443386,,2.5189606e-10,0.14999999,19.231615,-0.34751472,3.488652,17.339094,0.019046813,4008.6836,-0.1721521,-0.46998465,17.443386,43940,,-0.3469388,23.58004,1.8246164,15.535384,3479.796144723892
3.3097115,2198,-0.60299265,1.0106764,17.443386,,2.516669e-10,0.14999999,19.231615,-0.21108067,3.4847064,17.196724,3.337225,4008.8477,-0.22696549,-0.4689328,17.443386,43960,,-0.3469388,23.5796,1.8238611,15.5361395,3482.5142090320587
3.862432,2199,-0.602967,1.0059849,17.443386,,2.514381e-10,0.14999999,19.231615,-0.3326545,3.8625798,16.839945,3.7974217,4009.3672,-0.55687284,-0.46788302,17.443386,43980,,-0.30612245,23.57774,1.8232689,15.536732,3485.5372467041016
3.3019423,2200,-0.6028044,1.0112413,17.443386,,2.5120955e-10,0.14999999,19.231615,-0.36647633,3.4765449,17.245388,3.4022117,4009.4805,-0.25077844,-0.46658275,17.443386,44000,,-0.3469388,23.57704,1.8224916,15.537509,3487.420870065689
3.2984927,2201,-0.60261405,1.0115184,17.443386,,2.5098132e-10,0.14999999,19.231615,-0.21648198,3.4726372,17.238726,3.2034836,4009.6055,-0.19453987,-0.46553743,17.443386,44020,,-0.3469388,23.575686,1.8217192,15.538281,3490.0868163108826
3.8493652,2202,-0.602579,1.0069194,17.443386,,2.5075342e-10,0.14999999,19.231615,-0.34077007,3.8494854,16.86487,3.8057609,4010.1016,-0.53689915,-0.46449417,17.443386,44040,,-0.30612245,23.573584,1.8211174,15.538883,3492.679543018341
3.2907968,2203,-0.60240847,1.0120804,17.443386,,2.5052582e-10,0.14999999,19.231615,-0.43591234,3.4645538,17.231903,3.3551235,4010.2305,-0.23315267,-0.46320158,17.443386,44060,,-0.3469388,23.573198,1.8203497,15.539651,3497.3407225608826
2.6131647,2204,-0.60218364,1.0147386,17.443386,,2.5029856e-10,0.14999999,19.231615,-0.30121416,3.2002783,17.37152,2.8445234,4010.2148,-0.11874998,-0.46216276,17.443386,44080,,-0.3877551,23.56883,1.8195171,15.540483,3501.136747121811
3.2849767,2205,-0.6020439,1.0124984,17.443386,,2.5007157e-10,0.14999999,19.231615,-0.16604105,3.4574804,17.144796,3.4561877,4010.4297,-0.30844566,-0.4614314,17.443386,44100,,-0.3469388,23.568634,1.8187895,15.541211,3504.3397040367126
1.1544198e-05,2206,-0.6020828,0.99397296,17.443386,,2.498449e-10,0.14999999,19.231615,-0.8743454,4.9612722,16.37914,1.039172e-06,4011.4102,-0.70001215,-0.46039617,17.443386,44120,,-1.0,23.567566,1.8184099,15.541591,3508.9438393115997
3.8353605,2207,-0.6018991,1.0077891,17.443386,,2.4961855e-10,0.14999999,19.231615,-0.5675091,3.8354342,17.312004,0.0024621096,4011.457,-0.19013563,-0.46084937,17.443386,44140,,-0.30612245,23.562794,1.8176069,15.542394,3512.618686914444
0.0044729738,2208,-0.6016661,0.98343515,17.443386,,2.4939248e-10,0.14999999,19.231615,-0.8381686,3.152875,17.405321,0.9171871,4011.414,-0.09472548,-0.45956606,17.443386,44160,,-0.79591835,23.562485,1.8167629,15.543238,3516.654586791992
0.0044749896,2209,-0.6014819,0.98381555,17.443386,,2.4916674e-10,0.14999999,19.231615,-0.8767221,3.1498053,17.328127,3.054718,4011.4453,-0.17817433,-0.46001682,17.443386,44180,,-0.79591835,23.56246,1.8159552,15.544045,3520.0088200569153
0.004477007,2210,-0.60130316,0.98407185,17.443386,,2.489413e-10,0.14999999,19.231615,-0.4466382,3.1467443,17.287947,2.781673,4011.5156,-0.18996546,-0.4604674,17.443386,44200,,-0.79591835,23.560255,1.8151655,15.544835,3522.8169507980347
2.6099133,2211,-0.601089,1.0150961,17.443386,,2.4871616e-10,0.14999999,19.231615,-0.27140546,3.196312,17.324696,2.7529151,4011.5547,-0.11152822,-0.46091774,17.443386,44220,,-0.3877551,23.55999,1.8143625,15.545638,3525.4562616348267
3.280902,2212,-0.6009813,1.012964,17.443386,,2.4849134e-10,0.14999999,19.231615,-0.40935862,3.4524982,17.100735,3.4172587,4011.8125,-0.37744126,-0.4601902,17.443386,44240,,-0.3469388,23.558949,1.8136587,15.546342,3528.1442091464996
0.0001994245,2213,-0.6007664,1.0490038,17.443386,,2.4826682e-10,0.14999999,19.231615,0.68890107,19.55854,17.28014,5.11247e-07,4011.8906,-0.13822493,-0.45916006,17.443386,44260,,0.42857143,23.55703,1.8128748,15.547126,3530.9865612983704
2.606507,2214,-0.601516,1.015552,17.443386,,2.480426e-10,0.14999999,19.231615,-0.25037456,3.1912994,4.7837243,1.7341688e-10,4024.4727,-2.3062403,-0.45961174,17.443386,44280,,-0.3877551,23.557123,1.8177376,15.542263,3533.028038263321
3.2766283,2215,-0.6014325,1.0134515,17.443386,,2.4781868e-10,0.14999999,19.231615,-0.3122136,3.4470696,17.074183,3.3295724,4024.754,-0.43187684,-0.4588867,17.443386,44300,,-0.3469388,23.555717,1.8170443,15.542956,3535.9561054706573
3.2732654,2216,-0.6012819,1.0138317,17.443386,,2.4759506e-10,0.14999999,19.231615,-0.36029044,3.4432673,17.1242,3.4292624,4024.9922,-0.28096014,-0.45785987,17.443386,44320,,-0.3469388,23.556143,1.8163319,15.543669,3540.029264688492
3.2699122,2217,-0.60109264,1.0141176,17.443386,,2.4737173e-10,0.14999999,19.231615,-0.5044841,3.439477,17.168663,3.219341,4025.1836,-0.19495669,-0.45683503,17.443386,44340,,-0.3469388,23.55503,1.8155994,15.544401,3542.0946111679077
