DenMISELogLast,ReturnMax,Regret,Regret/t,IWFirstEpisode,ReturnMean,LQGsigma_higher,TimeElapsed,Iteration,ReturnMin,Bound,LQGmu1_actor,IWMin,ReturnLastEpisode,IWMax,ReturnAbsMax,TimestepsSoFar,delta,LQGmu1_higher,IWLastEpisode,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnStepMax
-1.2602053,17.4225,1083.0581,3.374013,0.2967704,13.985988,0.14999999,145.09406328201294,321,,34.558174,-0.35287705,,8.17223,3.9911234,17.4225,6420,1.1799712e-08,-0.42857143,3.662974e-05,1.0115646,-0.75018495,-0.81984764,19.210035
-0.37174505,17.4225,1083.1626,3.3638582,4.356594,13.996142,0.14999999,145.71621799468994,322,,34.5223,0.35460702,,17.256374,8.079848,17.4225,6440,1.1726537e-08,0.06122449,0.08537154,0.83243555,-0.74898285,-0.822034,19.210035
-1.2732507,17.4225,1092.5625,3.3825464,0.965477,13.977454,0.14999999,146.33873057365417,323,,34.46831,-0.30497706,,7.9597783,3.8656056,17.4225,6460,1.1654039e-08,-0.3469388,0.00016900132,1.0684776,-0.7511394,-0.8116957,19.210035
-0.37667048,17.4225,1092.8887,3.3731136,8.435125e-11,13.986887,0.14999999,146.95869088172913,324,,34.416706,0.8512242,,17.033236,23.508762,17.4225,6480,1.1582212e-08,1.0,1.4226853e-16,0.93819773,-0.7497828,-0.81180227,19.210035
-1.5771004,17.4225,1107.7412,3.4084349,0.96856004,13.951566,0.14999999,147.58104705810547,325,,34.373684,-0.034879178,,2.5075798,3.8435428,17.4225,6500,1.1511046e-08,-0.3469388,1.7981917e-13,1.0701053,-0.75257146,-0.8148839,19.210035
-0.87694794,17.4225,1112.4692,3.4124823,9.153846e-06,13.947518,0.14999999,148.20228672027588,326,,34.35891,-0.7174595,,12.632286,3.7480707,17.4225,6520,1.1440536e-08,-0.8367347,3.98431e-06,1.0578941,-0.7527483,-0.8149804,19.210035
-0.38035285,17.4225,1112.4409,3.4019604,0.00013963427,13.95804,0.14999999,148.8154821395874,327,,34.332817,0.5566316,,17.387932,11.458807,17.4225,6540,1.137067e-08,0.63265306,9.957356e-18,1.0387417,-0.75144243,-0.8180431,19.210035
-1.3793615,17.4225,1123.5176,3.4253588,5.8163767,13.934642,0.14999999,149.43265318870544,328,,34.3331,-0.48475984,,6.2836785,5.8390193,17.4225,6560,1.1301442e-08,-0.10204082,0.0006867389,0.94661283,-0.7532703,-0.8210961,19.210035
-0.4267771,17.4225,1123.5166,3.4149437,0.011195619,13.945057,0.14999999,150.04314160346985,329,,34.45733,-0.55276203,,17.36124,4.186546,17.4225,6580,1.1232844e-08,-0.59183675,3.1587312,0.94367725,-0.7524522,-0.8065628,19.210035
-0.44420588,17.4225,1123.4956,3.4045315,0.02837837,13.955469,0.14999999,150.71505689620972,330,,34.374718,-0.43894753,,17.380526,4.1467295,17.4225,6600,1.1164868e-08,-0.5510204,4.1467295,0.949542,-0.7516955,-0.8095637,19.210035
-0.38932985,17.4225,1123.5581,3.394436,0.15018715,13.965565,0.14999999,151.3425257205963,331,,34.318127,0.2145992,,17.297695,9.670105,17.4225,6620,1.109751e-08,0.3469388,4.2981883e-06,1.0184833,-0.7507601,-0.8125034,19.210035
-1.2236658,17.4225,1132.2329,3.4103403,0.29535484,13.94966,0.14999999,151.97150921821594,332,,34.286255,-0.43353152,,8.685358,3.92802,17.4225,6640,1.1030757e-08,-0.42857143,0.0009203219,1.0215788,-0.7521579,-0.8150664,19.210035
-0.3809774,17.4225,1132.31,3.4003296,0.29598117,13.959671,0.14999999,152.59938669204712,333,,34.205883,-0.44514543,,17.283096,3.8937821,17.4225,6660,1.0964606e-08,-0.42857143,3.8907897,1.024647,-0.7509869,-0.8171847,19.210035
-0.3780507,17.4225,1132.3872,3.3903809,0.0014217976,13.96962,0.14999999,153.23264479637146,334,,34.175476,-0.45155042,,17.282478,4.0036926,17.4225,6680,1.0899049e-08,-0.67346936,1.2186542,0.9768329,-0.7498049,-0.81929475,19.210035
-0.38042572,17.4225,1132.3999,3.3802986,0.5590954,13.979702,0.14999999,153.86558961868286,335,,34.253967,-0.44332474,,17.347404,3.802095,17.4225,6700,1.0834076e-08,-0.3877551,3.5543287,1.0619448,-0.74877876,-0.82228,19.210035
-0.36878827,17.4225,1132.4199,3.3702984,0.147191,13.989702,0.14999999,154.49975657463074,336,,34.186592,-0.46154115,,17.339592,3.908077,17.4225,6720,1.0769682e-08,-0.46938777,3.788138,1.0083667,-0.74747247,-0.8235931,19.210035
-0.36945045,17.4225,1132.4331,3.3603354,0.29863974,13.999665,0.14999999,155.13597464561462,337,,34.119072,-0.2977109,,17.347132,3.7974443,17.4225,6740,1.0705862e-08,-0.42857143,3.7564573,1.040899,-0.74633366,-0.8261269,19.210035
-0.36221817,17.4225,1132.6782,3.351119,2.4318168,14.008882,0.14999999,155.7730143070221,338,,34.109154,0.18664439,,17.115011,8.866144,17.4225,6760,1.0642608e-08,0.14285715,0.051152762,0.87111145,-0.7450845,-0.8282041,19.210035
-1.2055787,17.4225,1141.2505,3.366521,0.9774195,13.99348,0.14999999,156.5336194038391,339,,34.036865,-0.50831187,,8.787482,3.7370787,17.4225,6780,1.0579912e-08,-0.3469388,0.015872745,1.0826237,-0.7468406,-0.82398933,19.210035
-0.38523555,17.4225,1141.2607,3.3566484,1.8267576e-08,14.003352,0.14999999,157.17213773727417,340,,34.016693,-1.16705,,17.349812,7.4832535,17.4225,6800,1.0517771e-08,-1.0,0.018152148,0.957079,-0.74554336,-0.82405573,19.210035
-1.5427076,17.4225,1141.4224,3.3472795,1.8321279e-08,14.012721,0.14999999,157.8096570968628,341,,33.996292,-0.84424925,,17.198141,7.3436317,17.4225,6820,1.0456173e-08,-1.0,6.6909924,0.9647898,-0.74802023,-0.8269926,19.210035
-0.35586172,17.4225,1141.4502,3.337574,0.011460202,14.022427,0.14999999,158.44907784461975,342,,33.99536,-0.48776284,,17.332243,4.0469027,17.4225,6840,1.0395115e-08,-0.59183675,0.92147386,0.9560333,-0.74698985,-0.8299209,19.210035
-0.37357283,17.4225,1141.4468,3.3278341,0.30064142,14.0321665,0.14999999,159.0911419391632,343,,33.973843,-0.5608348,,17.363113,3.762077,17.4225,6860,1.033459e-08,-0.42857143,3.5747526,1.0460943,-0.74603546,-0.83280706,19.210035
-0.4002186,17.4225,1141.4258,3.318098,0.011516742,14.041903,0.14999999,159.73558354377747,344,,33.93035,-0.48061886,,17.381626,3.9974744,17.4225,6880,1.0274593e-08,-0.59183675,3.8846848,0.96342164,-0.7449043,-0.83484215,19.210035
-0.356718,17.4225,1141.4111,3.3084383,0.14928383,14.051562,0.14999999,160.37675595283508,345,,33.898624,-0.7441354,,17.374773,3.7889786,17.4225,6900,1.0215116e-08,-0.46938777,3.7889786,1.0238159,-0.7438912,-0.83771145,19.210035
-0.367956,17.4225,1141.4165,3.298892,3.6993013e-05,14.061109,0.14999999,161.02073073387146,346,,33.927483,-0.7885186,,17.35429,3.7995272,17.4225,6920,1.0156155e-08,-0.79591835,3.6202717,1.0371256,-0.7427432,-0.8401732,19.210035
-0.34944618,17.4225,1141.4272,3.2894154,1.056775e-07,14.070585,0.14999999,161.66643071174622,347,,33.86369,0.70582783,,17.349445,13.50161,17.4225,6940,1.0097701e-08,0.8367347,1.2133635e-25,1.1685435,-0.74151117,-0.84305906,19.210035
-1.5041721,17.4225,1154.2188,3.31672,3.7206853e-05,14.043281,0.14999999,162.3139934539795,348,,33.85222,-0.9930937,,4.5687795,3.779981,17.4225,6960,1.0039752e-08,-0.79591835,2.0547665e-21,1.0392833,-0.74326515,-0.8459368,19.210035
-0.5758974,17.4225,1154.3794,3.3076773,0.31420135,14.052323,0.14999999,162.9581823348999,349,,33.824165,0.40215346,,17.198626,9.639363,17.4225,6980,9.9823e-09,0.30612245,2.423358e-16,1.0069916,-0.7426814,-0.8488061,19.210035
-1.3084096,17.4225,1164.1074,3.3260221,1.8762087e-08,14.033978,0.14999999,163.5727345943451,350,,33.817375,-1.0387536,,7.632181,7.371005,17.4225,7000,9.92534e-09,-1.0,1.0444254e-18,0.96449375,-0.74430305,-0.85076743,19.210035
-0.73074055,17.4225,1164.2695,3.317007,0.0015420417,14.042994,0.14999999,164.19482970237732,351,,33.762417,0.35109344,,17.197773,11.010372,17.4225,7020,9.868866e-09,0.5510204,2.2410256e-24,1.0022147,-0.7443781,-0.8536205,19.210035
-1.2750624,17.4225,1173.6475,3.3342257,1.8869214e-08,14.025775,0.14999999,164.81391954421997,352,,33.738316,-0.78268915,,7.982353,7.260226,17.4225,7040,9.812872e-09,-1.0,2.2968926e-17,0.9681289,-0.74590373,-0.8564611,19.210035
-0.3492111,17.4225,1173.6631,3.3248253,0.00046892726,14.035175,0.14999999,165.45922899246216,353,,33.717606,-0.68876666,,17.344397,3.8756175,17.4225,7060,9.757355e-09,-0.71428573,3.398772,1.0013621,-0.7448826,-0.859298,19.210035
-0.3775584,17.4225,1173.6426,3.3153744,6.298368,14.044626,0.14999999,166.0779469013214,354,,33.67986,-0.1548244,,17.380575,6.685174,17.4225,7080,9.702307e-09,-0.06122449,0.00061396265,0.8788248,-0.74384797,-0.8621255,19.210035
-0.61860365,17.4225,1174.6177,3.3087816,1.0004822,14.051219,0.14999999,166.71854329109192,355,,33.685944,-0.27069062,,16.385092,3.7784514,17.4225,7100,9.647723e-09,-0.3469388,2.1740866,1.0752774,-0.74384695,-0.8473108,19.210035
-0.40215114,17.4225,1174.9185,3.300333,3.7257952e-05,14.059668,0.14999999,167.36509776115417,356,,33.643692,-0.6928178,,17.059248,3.758611,17.4225,7120,9.593598e-09,-0.79591835,0.00865184,1.0396893,-0.7426841,-0.8473094,19.210035
-0.37497592,17.4225,1174.8853,3.2909956,0.0042970553,14.069005,0.14999999,168.0239486694336,357,,33.646267,-0.58865917,,17.393066,3.952605,17.4225,7140,9.539927e-09,-0.63265306,3.5705423,0.9715301,-0.7415508,-0.8501144,19.210035
-0.3917672,17.4225,1174.8569,3.281723,1.6305445,14.078278,0.14999999,168.74317812919617,358,,33.605873,-0.44602615,,17.388731,3.8922832,17.4225,7160,9.4867065e-09,-0.30612245,0.6676543,1.0774845,-0.74065906,-0.85289955,19.210035
-0.34474427,17.4225,1174.8223,3.2724857,0.029583251,14.087515,0.14999999,169.46732926368713,359,,33.668774,-0.6052087,,17.394522,3.9165647,17.4225,7180,9.433929e-09,-0.5510204,2.9386568,0.98156196,-0.7393491,-0.85114473,19.210035
-0.3852979,17.4225,1174.794,3.263317,0.011737669,14.0966835,0.14999999,170.18287658691406,360,,33.598614,-0.73893607,,17.388056,3.908994,17.4225,7200,9.3815915e-09,-0.59183675,3.8942688,0.9782382,-0.73842263,-0.8538439,19.210035
-0.34616983,17.4225,1174.7671,3.254202,0.0001376149,14.105799,0.14999999,170.71167469024658,361,,33.584854,-0.77985823,,17.386755,3.7464297,17.4225,7220,9.329688e-09,-0.75510204,3.7379742,1.033077,-0.7374021,-0.85658526,19.210035
-0.33018836,17.4225,1174.7695,3.2452192,3.7709324e-05,14.114781,0.14999999,172.05141925811768,362,,33.517014,-0.78160584,,17.35783,3.6968338,17.4225,7240,9.278214e-09,-0.79591835,3.6789896,1.0469409,-0.73619306,-0.85935116,19.210035
-0.3226513,17.4225,1174.7642,3.2362652,1.6767691,14.123735,0.14999999,173.13713574409485,363,,33.506287,0.2873999,,17.365107,9.253304,17.4225,7260,9.227164e-09,0.18367347,3.736783e-09,0.9128091,-0.73493207,-0.86210966,19.210035
-1.2662148,17.4225,1183.7715,3.25212,0.07251111,14.107881,0.14999999,174.4175262451172,364,,33.457214,0.4780609,,8.352621,9.91875,17.4225,7280,9.176534e-09,0.3877551,7.542794,1.0438833,-0.73664904,-0.86025214,19.210035
-1.3485422,17.4225,1194.1079,3.2715282,0.00013847233,14.088472,0.14999999,175.60229182243347,365,,33.45403,-0.7319324,,7.023855,3.7127323,17.4225,7300,9.126321e-09,-0.75510204,2.1592987e-14,1.0372214,-0.7382304,-0.8627964,19.210035
-0.33224693,17.4225,1194.0864,3.2625313,0.0014890807,14.097469,0.14999999,176.49439120292664,366,,33.397163,-0.7546637,,17.381472,3.796601,17.4225,7320,9.076518e-09,-0.67346936,3.4365718,1.0019046,-0.7370265,-0.86553204,19.210035
-0.3196469,17.4225,1194.0938,3.253662,3.804664e-05,14.1063385,0.14999999,177.24840688705444,367,,33.385742,-0.74470603,,17.35215,3.6483493,17.4225,7340,9.027124e-09,-0.79591835,3.5254474,1.0532528,-0.7358901,-0.86825645,19.210035
-0.31532928,17.4225,1194.0825,3.2447891,5.462639,14.1152115,0.14999999,177.66796803474426,368,,33.338566,-0.029618993,,17.371859,5.540743,17.4225,7360,8.97813e-09,-0.14285715,0.0011640257,0.95225817,-0.73460984,-0.87097746,19.210035
-0.9322533,17.4225,1198.7075,3.2485294,3.769444e-05,14.111471,0.14999999,178.41405987739563,369,,33.310905,-0.61984247,,12.734942,3.6321213,17.4225,7380,8.929534e-09,-0.79591835,1.453745e-05,1.0544283,-0.73528415,-0.85895616,19.210035
-0.3614006,17.4225,1198.6826,3.2396832,0.029896038,14.120317,0.14999999,179.56465578079224,370,,33.36722,-0.4937306,,17.384552,3.8547456,17.4225,7400,8.881331e-09,-0.5510204,3.4360652,0.9849062,-0.73413384,-0.8616624,19.210035
-0.35583687,17.4225,1198.6567,3.2308807,0.15330335,14.12912,0.14999999,180.6310567855835,371,,33.322044,-0.31334192,,17.385996,3.778418,17.4225,7420,8.833518e-09,-0.46938777,3.7466047,1.0176425,-0.7331602,-0.86428064,19.210035
-0.37154582,17.4225,1198.728,3.2223864,8.909896e-11,14.137614,0.14999999,181.21268558502197,372,,33.313805,1.1097941,,17.288675,24.98872,17.4225,7440,8.78609e-09,1.0,8.6997536e-17,0.8928591,-0.73214704,-0.8665593,19.210035
-2.3503897,17.4225,1216.0879,3.2602892,1.6574136,14.099711,0.14999999,181.8495922088623,373,,33.280758,-0.3566986,,,3.9396682,17.4225,7460,8.7390415e-09,-0.30612245,1.2505096e-18,1.0677425,-0.73681265,-0.86924386,19.210035
-0.34091777,17.4225,1216.1909,3.2518473,4.0216546e-05,14.108153,0.14999999,182.73324179649353,374,,33.26414,0.45028153,,17.256865,12.287419,17.4225,7480,8.692372e-09,0.67346936,2.1419191e-10,1.0659614,-0.73558104,-0.8674876,19.210035
-1.3459377,17.4225,1226.292,3.270113,0.58651483,14.089888,0.14999999,183.49115228652954,375,,33.224163,-0.5008096,,7.258653,3.7222607,17.4225,7500,8.646074e-09,-0.3877551,1.7037667e-06,1.0587006,-0.7370614,-0.8701578,19.210035
-0.34872812,17.4225,1226.2666,3.2613468,0.004388879,14.098654,0.14999999,183.91935205459595,376,,33.194977,-0.86116296,,17.385527,3.7958698,17.4225,7520,8.600145e-09,-0.63265306,2.5615883,0.9920769,-0.7358795,-0.8712581,19.210035
-0.3438917,17.4225,1226.3145,3.2528238,0.031420305,14.107177,0.14999999,184.38812732696533,377,,33.165276,0.38409483,,17.312382,10.179539,17.4225,7540,8.554582e-09,0.42857143,3.3156753e-16,1.0529407,-0.73486584,-0.87390244,19.210035
-1.2926409,17.4225,1235.9131,3.2696114,9.7343545e-06,14.090389,0.14999999,184.81717085838318,378,,33.15425,-0.9404863,,7.761454,3.7154183,17.4225,7560,8.509378e-09,-0.8367347,4.0006925e-14,1.0506545,-0.73622525,-0.8764681,19.210035
-0.4513767,17.4225,1236.0269,3.2612839,4.6124845,14.098717,0.14999999,185.24638628959656,379,,33.154163,0.36419255,,17.246372,8.43035,17.4225,7580,8.464534e-09,0.06122449,8.645874e-10,0.825219,-0.7353472,-0.8791101,19.210035
-1.2869854,17.4225,1245.4897,3.277604,1.9119698e-08,14.0823965,0.14999999,185.79635071754456,380,,33.130363,-1.0902208,,7.8970466,7.651627,17.4225,7600,8.4200416e-09,-1.0,1.0545226e-17,0.9460531,-0.73726976,-0.86964846,19.210035
-1.0135515,17.4225,1245.6514,3.2694263,1.9170017e-08,14.090574,0.14999999,186.28595232963562,381,,33.09093,-0.84959924,,17.198502,7.5203342,17.4225,7620,8.375902e-09,-1.0,6.115635,0.9515548,-0.738147,-0.87227654,19.210035
-0.3268887,17.4225,1245.6831,3.260951,9.719086e-06,14.09905,0.14999999,186.71427083015442,382,,33.041985,-0.90940154,,17.328085,3.674424,17.4225,7640,8.332106e-09,-0.8367347,3.6744099,1.0526189,-0.73720765,-0.8748978,19.210035
-0.3796685,17.4225,1245.7661,3.2526531,0.59084415,14.1073475,0.14999999,187.2493178844452,383,,33.029217,-0.33190042,,17.27727,3.7532282,17.4225,7660,8.288653e-09,-0.3877551,0.009194486,1.052418,-0.73614377,-0.87751216,19.210035
-0.3591719,17.4225,1245.9404,3.2446365,0.3236964,14.115364,0.14999999,188.07509207725525,384,,33.01371,0.38349116,,17.185474,9.5603,17.4225,7680,8.245539e-09,0.30612245,0.00044889646,1.060078,-0.73503226,-0.87857825,19.210035
-1.2860674,17.4225,1255.5342,3.2611284,1.0340754,14.098872,0.14999999,188.5060157775879,385,,32.972107,-0.44253242,,7.765673,3.7997198,17.4225,7700,8.202761e-09,-0.3469388,6.827769e-05,1.0639282,-0.73633003,-0.8803364,19.210035
-0.33709365,17.4225,1255.5581,3.2527409,9.771224e-06,14.10726,0.14999999,189.12402415275574,386,,32.962234,-0.70269525,,17.33659,3.6770988,17.4225,7720,8.160314e-09,-0.8367347,0.117895365,1.0529573,-0.7351373,-0.8802481,19.210035
-0.32929212,17.4225,1255.5469,3.2443066,0.07166179,14.115694,0.14999999,189.5558569431305,387,,32.96237,-0.5138005,,17.371326,3.805146,17.4225,7740,8.118197e-09,-0.5102041,1.6226763,0.99677396,-0.73395854,-0.88283545,19.210035
-0.35118455,17.4225,1255.5645,3.2359915,0.030609015,14.124009,0.14999999,190.10633659362793,388,,32.90747,-0.4953624,,17.342392,3.8062463,17.4225,7760,8.0764035e-09,-0.5510204,3.664094,0.9860694,-0.73298556,-0.8852309,19.210035
-0.33994913,17.4225,1255.5254,3.2275724,0.31761414,14.132428,0.14999999,191.1003167629242,389,,32.891525,-0.38464296,,17.399042,3.6880736,17.4225,7780,8.034934e-09,-0.42857143,3.3837905,1.0430595,-0.73201597,-0.88772607,19.210035
-0.32292068,17.4225,1255.6182,3.219533,0.5979561,14.140468,0.14999999,192.0314028263092,390,,32.83723,-0.4619304,,17.266933,3.6725523,17.4225,7800,7.993781e-09,-0.3877551,3.6725523,1.0605272,-0.73086256,-0.88947725,19.210035
-0.31959826,17.4225,1255.6499,3.211381,0.0015267378,14.14862,0.14999999,192.96477675437927,391,,32.81551,-0.6331002,,17.328308,3.7245975,17.4225,7820,7.952944e-09,-0.67346936,1.3544066,1.0012248,-0.7296625,-0.890506,19.210035
-0.3387729,17.4225,1255.6162,3.203103,0.07239801,14.156898,0.14999999,193.90121483802795,392,,32.796505,-0.44089347,,17.393679,3.705327,17.4225,7840,7.912419e-09,-0.5102041,2.6679807,1.0084088,-0.72866726,-0.89305645,19.210035
-0.30917904,17.4225,1255.6499,3.195037,0.01274313,14.164964,0.14999999,194.8085081577301,393,,32.79033,0.5264648,,17.326902,10.469619,17.4225,7860,7.872204e-09,0.46938777,3.6489556e-08,1.059156,-0.72758347,-0.89541954,19.210035
-1.3873829,17.4225,1266.4282,3.214285,0.603031,14.145716,0.14999999,195.24599766731262,394,,32.76372,-0.3248176,,6.58116,3.64631,17.4225,7880,7.832295e-09,-0.3877551,9.14266e-08,1.0637892,-0.7291297,-0.8979284,19.210035
-0.34444258,17.4225,1266.6729,3.206767,6.2871966,14.153234,0.14999999,195.9767427444458,395,,32.74719,-0.20329353,,17.114988,6.3127794,17.4225,7900,7.792689e-09,-0.10204082,1.2457607,0.8894723,-0.72800064,-0.8989339,19.210035
-0.53234875,17.4225,1267.1279,3.1998186,1.0396062,14.160182,0.14999999,196.98213028907776,396,,32.746075,-0.06376666,,16.90501,3.7108164,17.4225,7920,7.753382e-09,-0.3469388,2.8633657,1.0729032,-0.7277938,-0.8856707,19.210035
-0.87698084,17.4225,1270.1006,3.1992455,1.9426569e-08,14.160755,0.14999999,197.92872262001038,397,,32.71109,-0.89120156,,14.387849,7.666782,17.4225,7940,7.7143705e-09,-1.0,2.2196122e-08,0.9397841,-0.7279926,-0.885571,19.210035
-0.37247083,17.4225,1270.1724,3.1913881,9.848113e-06,14.1686125,0.14999999,198.87121272087097,398,,32.712658,-0.92558587,,17.288149,3.7052348,17.4225,7960,7.675654e-09,-0.8367347,3.6136816,1.0458765,-0.7272602,-0.8880867,19.210035
-0.41652957,17.4225,1270.269,3.183632,5.570866,14.176369,0.14999999,199.85798573493958,399,,32.706013,-0.17072758,,17.262909,5.641617,17.4225,7980,7.637228e-09,-0.14285715,4.930591e-06,0.94312596,-0.72637284,-0.8905961,19.210035
-0.59842134,17.4225,1271.0376,3.1775942,5.3750387e-07,14.182406,0.14999999,200.8076171875,400,,32.66652,0.7253575,,16.591618,13.761681,17.4225,8000,7.5990885e-09,0.79591835,4.6428266e-09,1.1153908,-0.726203,-0.8792337,19.210035
-1.5559568,17.4225,1284.084,3.2022038,9.785725e-06,14.157797,0.14999999,201.75467801094055,401,,32.6435,-0.9361934,,4.3142996,3.6987295,17.4225,8020,7.561235e-09,-0.8367347,3.555302e-23,1.0467175,-0.7280179,-0.8817306,19.210035
-0.43551323,17.4225,1284.185,3.1944904,3.5388172,14.16551,0.14999999,202.70513606071472,402,,32.619972,-0.19770691,,17.258778,4.560167,17.4225,8040,7.5236635e-09,-0.2244898,5.3152206e-05,1.0229448,-0.7271803,-0.88422126,19.210035
-0.5331793,17.4225,1284.9521,3.188467,1.9278918e-08,14.171534,0.14999999,203.65962386131287,403,,32.578217,-1.2680075,,16.59222,7.6181593,17.4225,8060,7.4863715e-09,-1.0,2.781523e-06,0.94318205,-0.72664946,-0.8779412,19.210035
-2.6136403,17.4225,1285.123,3.180997,1.9326745e-08,14.179004,0.14999999,204.6202027797699,404,,32.600815,-1.1505169,,17.189589,7.4953723,17.4225,8080,7.4493567e-09,-1.0,7.356933,0.9515827,-0.73146987,-0.8804195,19.210035
-1.4084631,17.4225,1285.2876,3.1735497,1.9374614e-08,14.186451,0.14999999,205.58694291114807,405,,32.590836,-1.2172416,,17.19501,7.37706,17.4225,8100,7.4126145e-09,-1.0,6.574462,0.95792335,-0.73327017,-0.8828917,19.210035
-2.0037742,17.4225,1285.4609,3.1661606,1.942242e-08,14.19384,0.14999999,206.55293345451355,406,,32.596687,-1.0969725,,17.186743,7.26298,17.4225,8120,7.3761446e-09,-1.0,6.911602,0.96504,-0.7365124,-0.8853578,19.210035
-1.0104145,17.4225,1285.6235,3.158781,1.9470265e-08,14.20122,0.14999999,207.52538800239563,407,,32.562252,-1.0556055,,17.197557,7.15291,17.4225,8140,7.339942e-09,-1.0,5.9276376,0.96965533,-0.73728055,-0.8878178,19.210035
-0.7777044,17.4225,1285.7856,3.151435,3.560294,14.208566,0.14999999,208.31872701644897,408,,32.563366,-0.42134762,,17.198423,4.5763164,17.4225,8160,7.304006e-09,-0.2244898,1.2477226e-06,1.0256684,-0.7374632,-0.89027184,19.210035
-0.32046473,17.4225,1285.831,3.1438408,0.5947086,14.21616,0.14999999,208.94436717033386,409,,32.518772,-0.33464575,,17.31438,3.6642208,17.4225,8180,7.2683344e-09,-0.3877551,3.5735853,1.061485,-0.7363881,-0.8840314,19.210035
-0.33431876,17.4225,1286.0264,3.13665,1.7156286,14.223351,0.14999999,209.77418041229248,410,,32.51643,-0.089392215,,17.164116,9.55454,17.4225,8200,7.2329223e-09,0.18367347,0.009489128,0.90103513,-0.7352633,-0.88502043,19.210035
-0.8072936,17.4225,1288.1411,3.134163,1.6808426,14.225838,0.14999999,210.7071454524994,411,,32.518677,-0.564659,,15.24561,3.8736165,17.4225,8220,7.197768e-09,-0.30612245,2.0994024,1.0712588,-0.7356933,-0.88328075,19.210035
-0.36152536,17.4225,1288.0903,3.1264324,1.9350166e-08,14.233568,0.14999999,211.64527797698975,412,,32.51654,-0.8624332,,17.410692,7.1157274,17.4225,8240,7.1628703e-09,-1.0,0.05659193,0.9729955,-0.73461854,-0.8816296,19.210035
-0.32697207,17.4225,1288.1353,3.1189718,0.012097675,14.241029,0.14999999,212.58098435401917,413,,32.500385,-0.65594244,,17.31516,3.841857,17.4225,8260,7.1282247e-09,-0.59183675,0.7246896,0.9774963,-0.733706,-0.8840538,19.210035
-0.354489,17.4225,1288.104,3.1113625,0.0044560325,14.248638,0.14999999,213.52486896514893,414,,32.445004,-0.67649263,,17.391016,3.8090787,17.4225,8280,7.093831e-09,-0.63265306,3.7457325,0.98237693,-0.7328485,-0.88644296,19.210035
-0.34230548,17.4225,1288.0747,3.103794,0.0005077445,14.2562065,0.14999999,214.3680603504181,415,,32.442627,0.48032987,,17.38966,11.861299,17.4225,8300,7.0596844e-09,0.59183675,1.1176977e-15,1.0240132,-0.7319541,-0.8888447,19.210035
-1.3765569,17.4225,1298.4307,3.1212273,0.0015278738,14.238773,0.14999999,215.05239486694336,416,,32.399994,-0.86422324,,7.004057,3.7610483,17.4225,8320,7.0257844e-09,-0.67346936,1.4953504e-12,0.9963432,-0.73346525,-0.89125025,19.210035
-0.3292377,17.4225,1298.4785,3.1138573,1.9584125e-08,14.246143,0.14999999,215.76459217071533,417,,32.391045,-1.0414321,,17.31203,7.0796275,17.4225,8340,6.9921287e-09,-1.0,2.4540632,0.9715881,-0.7325092,-0.89364755,19.210035
-0.7118906,17.4225,1298.6426,3.1068,6.515655,14.253201,0.14999999,216.29554438591003,418,,32.383553,-0.25695485,,17.196459,6.961368,17.4225,8360,6.958713e-09,-0.06122449,2.8923466e-09,0.8610642,-0.7325365,-0.8960427,19.210035
-0.42850164,17.4225,1299.0361,3.1003246,9.057269e-11,14.259676,0.14999999,217.15197730064392,419,,32.370277,1.1077046,,16.965893,26.287605,17.4225,8380,6.9255366e-09,1.0,2.3066062e-15,0.8886998,-0.73215014,-0.8829648,19.210035
-2.3916042,17.4225,1316.396,3.1342764,1.0392714,14.225724,0.14999999,218.14468812942505,420,,32.348007,-0.41665456,,,3.7393768,17.4225,8400,6.892597e-09,-0.3469388,1.1018037e-19,1.0682858,-0.73640054,-0.88534856,19.210035
-0.3154463,17.4225,1316.4233,3.1268969,1.9420455e-08,14.233104,0.14999999,219.15506410598755,421,,32.338173,-1.0713961,,17.332718,7.0282154,17.4225,8420,6.859892e-09,-1.0,0.0018952311,0.9743844,-0.73524433,-0.8852553,19.210035
-0.84838116,17.4225,1316.5815,3.1198606,0.15692465,14.24014,0.14999999,220.09882164001465,422,,32.31235,-0.44290534,,17.202211,3.701548,17.4225,8440,6.827419e-09,-0.46938777,0.0019752039,1.023508,-0.7355817,-0.8876278,19.210035
-0.31586635,17.4225,1316.6309,3.1126022,1.9505466e-08,14.247398,0.14999999,221.12149047851562,423,,32.292286,-0.7104062,,17.310564,6.945652,17.4225,8460,6.7951773e-09,-1.0,0.00368782,0.9776906,-0.7345388,-0.88962287,19.210035
-0.3370766,17.4225,1316.5991,3.1051865,0.0015289956,14.254814,0.14999999,222.11235666275024,424,,32.302116,-0.84325296,,17.391468,3.7727334,17.4225,8480,6.763162e-09,-0.67346936,3.6144497,0.9965632,-0.7336623,-0.8919841,19.210035
-0.31709117,17.4225,1316.6426,3.0979824,0.07502518,14.262018,0.14999999,222.6780297756195,425,,32.295128,0.67822,,17.316982,10.2354355,17.4225,8500,6.7313732e-09,0.3877551,8.661747e-15,1.0863224,-0.7326947,-0.8943362,19.210035
