DenMISELogLast,Regret,LQGmu1_actor,TimestepsSoFar,ReturnLastEpisode,IWMax,IWLastEpisode,ReturnMean,Iteration,ReturnMin,ReturnStepMax,DenMISEMeanLog,ReturnMax,LQGmu1_higher,IWFirstEpisode,Bound,IWMin,delta,Regret/t,LQGsigma_higher,TimeElapsed,ReturnAbsMax,DenMISELogFirst,IWMean
-0.030150225,4514.9727,-0.75821155,51240,17.354406,2.7819252,2.6948817,15.597715,2562,,19.229013,-0.57178396,17.43985,-0.79591835,0.06681351,23.056183,,1.8523509e-10,1.7622852,0.14999999,4824.497811794281,17.43985,-0.32973316,1.0065132
-0.02624989,4514.961,-1.001354,51260,17.372448,2.779992,2.6454358,15.598408,2563,,19.229013,-0.57156855,17.43985,-0.79591835,0.06683786,23.056095,,1.8509055e-10,1.7615929,0.14999999,4827.38520860672,17.43985,-0.33009735,1.0067453
-0.3320966,4515.125,-0.8368592,51280,17.195591,5.3644114,3.7070537,15.599032,2564,,19.229013,-0.57147264,17.43985,-1.0,0.00056117494,23.055855,,1.8494621e-10,1.7609682,0.14999999,4830.904135227203,17.43985,-0.33046135,0.9849535
-0.06509061,4515.168,-0.7238422,51300,17.319048,2.7778091,2.7347069,15.599702,2565,,19.229013,-0.5712813,17.43985,-0.79591835,0.06688825,23.055798,,1.8480203e-10,1.7602987,0.14999999,4834.595835924149,17.43985,-0.33085108,1.0070034
-0.0185582,4515.1523,-0.9956474,51320,17.373041,2.775886,2.4140258,15.600393,2566,,19.229013,-0.57106334,17.43985,-0.79591835,0.06691259,23.054161,,1.8465801e-10,1.7596073,0.14999999,4837.652644872665,17.43985,-0.3312148,1.0071452
-0.31390533,4515.3086,-0.9548923,51340,17.206846,2.8542051,2.0769567,15.601018,2567,,19.229013,-0.57096034,17.43985,-0.8367347,0.029837476,23.046522,,1.8451417e-10,1.7589827,0.14999999,4841.1763072013855,17.43985,-0.33157834,1.0030141
-0.21368499,4515.4297,-1.0115198,51360,17.23533,5.360949,3.147633,15.601655,2568,,19.229013,-0.57082015,17.43985,-1.0,0.0005620144,23.052715,,1.843705e-10,1.7583456,0.14999999,4843.81258392334,17.43985,-0.3319562,0.98525137
-0.36104795,4515.586,-1.148602,51380,17.202124,5.351864,3.804865,15.602279,2569,,19.229013,-0.57074445,17.43985,-1.0,0.00056223315,23.050766,,1.84227e-10,1.7577219,0.14999999,4847.744761228561,17.43985,-0.3323453,0.98544395
-1.0827996,4515.758,-1.0074646,51400,17.193777,5.3428173,4.807886,15.602897,2570,,19.229013,-0.5709496,17.43985,-1.0,0.00056245166,23.055546,,1.8408365e-10,1.7571039,0.14999999,4851.435698509216,17.43985,-0.3327343,0.9860283
-0.345914,4515.914,-1.0808377,51420,17.204182,5.333806,3.7541325,15.603519,2571,,19.229013,-0.57086766,17.43985,-1.0,0.0005626706,23.053305,,1.8394047e-10,1.7564812,0.14999999,4855.324613571167,17.43985,-0.3331231,0.986202
-0.6482248,4516.0703,-1.2083316,51440,17.198542,5.324836,4.398176,15.604141,2572,,19.229013,-0.5709032,17.43985,-1.0,0.00056288927,23.055393,,1.8379748e-10,1.7558594,0.14999999,4858.476268291473,17.43985,-0.33351174,0.9866275
-1.598159,4516.2305,-1.1703937,51460,17.2021,5.315901,5.012077,15.604761,2573,,19.229013,-0.5713078,17.43985,-1.0,0.0005631081,23.061615,,1.8365463e-10,1.7552395,0.14999999,4861.7225506305695,17.43985,-0.33390024,0.9872922
-1.2506658,4516.3867,-1.0458293,51480,17.203592,5.3070006,4.8726935,15.605382,2574,,19.229013,-0.57157683,17.43985,-1.0,0.0005633267,23.066908,,1.8351198e-10,1.7546186,0.14999999,4864.5739533901215,17.43985,-0.33428863,0.98790187
-0.4807135,4516.547,-1.1702956,51500,17.199045,5.2981386,4.105063,15.606001,2575,,19.229013,-0.5715464,17.43985,-1.0,0.0005635454,23.067072,,1.8336949e-10,1.7539997,0.14999999,4868.158926725388,17.43985,-0.33467683,0.988213
-1.2468415,4516.715,-1.1482849,51520,17.19586,5.289314,4.8577013,15.606618,2576,,19.229013,-0.5718133,17.43985,-1.0,0.0005637642,23.07228,,1.8322714e-10,1.7533827,0.14999999,4872.517881393433,17.43985,-0.3350649,0.9888171
-1.0701133,4516.871,-0.8524036,51540,17.200687,5.280524,4.7572193,15.607238,2577,,19.229013,-0.5720111,17.43985,-1.0,0.00056398276,23.076836,,1.8308496e-10,1.7527628,0.14999999,4876.945380687714,17.43985,-0.3354528,0.98938155
-0.07213066,4516.9023,-0.85689235,51560,17.326319,5.2717714,1.7615738,15.607905,2578,,19.229013,-0.5718217,17.43985,-1.0,0.00056420173,23.061499,,1.8294295e-10,1.7520952,0.14999999,4880.540633916855,17.43985,-0.33584052,0.98878384
-0.075390846,4516.9414,-0.7946961,51580,17.321558,5.263053,1.819325,15.608569,2579,,19.229013,-0.5716336,17.43985,-1.0,0.0005644202,23.046616,,1.8280111e-10,1.7514315,0.14999999,4884.163876056671,17.43985,-0.33622813,0.9882119
-0.037415933,4516.949,-0.07190545,51600,17.353252,4.219021,0.013719448,15.609244,2580,,19.229013,-0.5714313,17.43985,-0.30612245,3.392197,23.045826,,1.8265943e-10,1.7507563,0.14999999,4888.312325000763,17.43985,-0.3366156,0.9749381
-0.976957,4518.715,0.10225328,51620,15.591378,10.434076,5.846044,15.609239,2581,,19.229013,-0.5715983,17.43985,0.020408163,0.12377662,23.055971,,1.8251793e-10,1.750762,0.14999999,4892.242713212967,17.43985,-0.33568916,1.0553281
-1.502589,4527.0703,0.22318812,51640,9.009458,16.293018,8.573973,15.606682,2582,,19.229013,-0.5719379,17.43985,0.2244898,0.0014102547,23.048721,,1.8237657e-10,1.7533188,0.14999999,4896.275625228882,17.43985,-0.33602858,1.0680102
-1.7685885,4535.7812,-0.01854296,51660,8.651124,9.226553,4.1708593,15.603989,2583,,19.229013,-0.57237566,17.43985,-0.020408163,0.2427627,23.028086,,1.8223538e-10,1.756012,0.14999999,4900.3174929618835,17.43985,-0.33641526,1.0450139
-1.1397998,4541.7812,-0.89041436,51680,11.359331,5.2625184,4.201795e-09,15.602345,2584,,19.229013,-0.57257813,17.43985,-1.0,0.00056469155,23.027206,,1.8209435e-10,1.7576551,0.14999999,4902.490722417831,17.43985,-0.33670837,0.98735315
-0.1077387,4541.8438,-0.41953248,51700,17.294968,5.0046,0.0001555337,15.603001,2585,,19.229013,-0.5724035,17.43985,-0.2244898,2.3134952,23.024036,,1.819535e-10,1.757,0.14999999,4906.219940900803,17.43985,-0.33709505,0.9913934
-0.271415,4541.879,-0.28407967,51720,17.321358,3.3316653,3.301451,15.603666,2586,,19.229013,-0.57229054,17.43985,-0.46938777,3.0021424,23.030416,,1.818128e-10,1.7563343,0.14999999,4909.575546741486,17.43985,-0.33658725,0.9779156
-0.46447638,4542.133,-0.4797287,51740,17.107426,3.9405804,3.8761866,15.604247,2587,,19.229013,-0.5722576,17.43985,-0.3469388,3.673739,23.027872,,1.8167226e-10,1.7557535,0.14999999,4913.645834207535,17.43985,-0.33581364,0.96981525
-0.19198331,4542.203,-0.1188072,51760,17.29042,3.326357,3.2148752,15.604898,2588,,19.229013,-0.5721224,17.43985,-0.46938777,2.9967246,23.027859,,1.815319e-10,1.7551022,0.14999999,4916.683073282242,17.43985,-0.33478105,0.9782496
-0.83290285,4543.6875,-0.2768324,51780,15.878937,5.5710716,5.5710373,15.605004,2589,,19.229013,-0.57223165,17.43985,-0.18367347,1.7040554,23.02404,,1.813917e-10,1.7549963,0.14999999,4920.067733764648,17.43985,-0.3340101,1.0024595
-0.474175,4543.9453,-0.20617428,51800,17.09973,4.200663,4.1924777,15.605582,2590,,19.229013,-0.5721931,17.43985,-0.30612245,3.3824506,23.021338,,1.8125165e-10,1.7544184,0.14999999,4921.954536676407,17.43985,-0.3337383,0.9751794
-0.60904366,4544.465,-0.27779356,51820,16.841051,4.9816017,4.853842,15.606058,2591,,19.229013,-0.572217,17.43985,-0.2244898,2.3036242,23.024649,,1.8111178e-10,1.7539425,0.14999999,4924.531593322754,17.43985,-0.33281922,0.99302816
-0.4701656,4544.6797,-0.3881819,51840,17.143568,4.19034,4.180844,15.606651,2592,,19.229013,-0.5721805,17.43985,-0.30612245,3.3776445,23.023777,,1.8097206e-10,1.7533493,0.14999999,4928.541841745377,17.43985,-0.3323164,0.9760258
-0.30840027,4544.7773,-0.3651238,51860,17.264248,3.6967335,3.6203754,15.60729,2593,,19.229013,-0.5720881,17.43985,-0.3877551,3.6813772,23.021734,,1.8083249e-10,1.7527103,0.14999999,4932.395273923874,17.43985,-0.3313999,0.96957386
-0.33819073,4544.961,-0.5460221,51880,17.173613,3.6928945,3.6876543,15.607895,2594,,19.229013,-0.5720098,17.43985,-0.3877551,3.6775756,23.02328,,1.806931e-10,1.7521057,0.14999999,4935.028617143631,17.43985,-0.33036673,0.9700344
-0.114183865,4544.9297,-0.64235437,51900,17.39437,3.1499665,2.8975215,15.608583,2595,,19.229013,-0.571845,17.43985,-0.5102041,2.402321,23.017612,,1.8055386e-10,1.7514172,0.14999999,4939.256749153137,17.43985,-0.32933542,0.9871903
-0.04029048,4544.8906,-0.6993881,51920,17.397266,2.7840037,1.639563,15.609273,2596,,19.229013,-0.5716454,17.43985,-0.79591835,0.06675089,23.019493,,1.8041478e-10,1.7507277,0.14999999,4943.136913776398,17.43985,-0.3287954,1.0059562
-0.024510803,4544.8633,-0.911458,51940,17.385668,2.7918506,2.46878,15.609957,2597,,19.229013,-0.57143253,17.43985,-0.63265306,0.80660486,23.020655,,1.8027586e-10,1.7500439,0.14999999,4947.283574819565,17.43985,-0.32915482,1.0107611
-0.13703538,4544.949,-0.92007184,51960,17.273386,5.2801538,2.562547,15.610598,2598,,19.229013,-0.57126117,17.43985,-1.0,0.0005604839,23.021084,,1.8013711e-10,1.749403,0.14999999,4949.241678476334,17.43985,-0.32922927,0.9872579
-0.14840068,4545.043,-0.7094224,51980,17.267572,2.7814093,2.190318,15.611235,2599,,19.229013,-0.5711035,17.43985,-0.79591835,0.06680555,23.024555,,1.7999852e-10,1.748766,0.14999999,4953.25568985939,17.43985,-0.3296139,1.0065871
-0.023139141,4545.0156,-0.60418594,52000,17.389833,2.7795045,2.3049617,15.6119175,2600,,19.229013,-0.57089037,17.43985,-0.79591835,0.066829525,23.022226,,1.798601e-10,1.7480831,0.14999999,4957.309283018112,17.43985,-0.32997286,1.0066851
-0.06198836,4544.9805,-0.8932367,52020,17.396673,2.790036,2.7791953,15.612604,2601,,19.229013,-0.5706922,17.43985,-0.63265306,0.8075547,23.018797,,1.7972182e-10,1.7473965,0.14999999,4960.440220117569,17.43985,-0.3303317,1.0109973
-0.11313653,4545.0547,-1.0540823,52040,17.283283,2.7771597,2.4129603,15.613247,2602,,19.229013,-0.57051224,17.43985,-0.79591835,0.06685847,23.017607,,1.795837e-10,1.7467537,0.14999999,4964.523370027542,17.43985,-0.33040568,1.0067227
-0.5138461,4545.215,-1.0095303,52060,17.200653,5.2792225,4.1663065,15.613856,2603,,19.229013,-0.5704879,17.43985,-1.0,0.00056134484,23.023914,,1.7944574e-10,1.7461443,0.14999999,4968.275175333023,17.43985,-0.33076423,0.98783445
-0.34551635,4545.379,-0.9321189,52080,17.193558,5.27056,3.7497137,15.614463,2604,,19.229013,-0.5704064,17.43985,-1.0,0.0005615604,23.02186,,1.7930794e-10,1.7455378,0.14999999,4972.125832796097,17.43985,-0.3311481,0.9880103
-0.16440243,4545.4883,0.44623137,52100,17.252516,22.18662,4.2424754e-18,15.615091,2605,,19.229013,-0.5702553,17.43985,0.42857143,2.5115478e-06,23.01558,,1.791703e-10,1.7449093,0.14999999,4975.242751836777,17.43985,-0.33153182,0.98426396
-2.1165576,4555.5547,-0.8111041,52120,7.2917123,5.263954,1.4393325e-19,15.611897,2606,,19.229013,-0.5708558,17.43985,-1.0,0.00056199165,23.013931,,1.7903283e-10,1.7481031,0.14999999,4979.722360610962,17.43985,-0.33191565,0.9878343
-0.047474522,4555.578,-0.6139526,52140,17.33863,2.775638,2.774669,15.61256,2607,,19.229013,-0.57065976,17.43985,-0.79591835,0.06698517,23.017075,,1.7889551e-10,1.7474403,0.14999999,4984.390414237976,17.43985,-0.33229908,1.0070213
-0.05571673,4555.5273,-0.89285666,52160,17.412218,2.7737498,1.3472779,15.61325,2608,,19.229013,-0.5704597,17.43985,-0.79591835,0.06700914,23.00842,,1.7875837e-10,1.7467508,0.14999999,4987.516897439957,17.43985,-0.3326569,1.0067528
-0.10996328,4555.5938,-0.7044417,52180,17.293665,2.7718654,2.409265,15.6138935,2609,,19.229013,-0.5702806,17.43985,-0.79591835,0.06703311,23.006771,,1.7862137e-10,1.7461071,0.14999999,4990.522529125214,17.43985,-0.33301458,1.0068924
-0.021474212,4555.586,-0.5007984,52200,17.370222,2.790379,2.4233017,15.614566,2610,,19.229013,-0.5700677,17.43985,-0.63265306,0.8100137,23.004477,,1.7848452e-10,1.7454348,0.14999999,4994.515626192093,17.43985,-0.3333721,1.0106292
-0.165571,4555.586,-0.57065797,52220,17.358643,3.0053022,2.9674487,15.615233,2611,,19.229013,-0.5699089,17.43985,-0.5510204,1.8055454,23.004812,,1.7834782e-10,1.7447672,0.14999999,4998.65333366394,17.43985,-0.33344486,0.9965968
-0.08905663,4555.547,-0.6779442,52240,17.395782,3.0029967,2.8825302,15.615916,2612,,19.229013,-0.5697263,17.43985,-0.5510204,1.8049889,23.005276,,1.7821128e-10,1.7440844,0.14999999,5002.951466798782,17.43985,-0.3331365,0.9968754
-0.024475042,4555.492,-0.6208069,52260,17.409632,2.7851946,2.6040616,15.616605,2613,,19.229013,-0.5695188,17.43985,-0.63265306,0.8095735,23.00428,,1.780749e-10,1.7433958,0.14999999,5006.827241182327,17.43985,-0.33282846,1.0111578
-0.048445746,4555.4375,-0.6068075,52280,17.421421,2.7832937,2.782942,15.617293,2614,,19.229013,-0.5693154,17.43985,-0.63265306,0.8096325,23.005163,,1.7793868e-10,1.7427073,0.14999999,5010.48451590538,17.43985,-0.33290133,1.0114236
-0.05715087,4555.3906,-0.5881597,52300,17.406725,2.7813973,2.7745485,15.617978,2615,,19.229013,-0.5691152,17.43985,-0.63265306,0.8096914,23.005974,,1.778026e-10,1.7420225,0.14999999,5013.504625797272,17.43985,-0.33297414,1.0116864
-0.070941515,4555.3633,-0.5272821,52320,17.386835,2.7795043,2.7322638,15.618654,2616,,19.229013,-0.56892043,17.43985,-0.63265306,0.8097503,23.006483,,1.7766671e-10,1.7413464,0.14999999,5016.5462193489075,17.43985,-0.33304688,1.011933
-0.13103908,4555.3516,-0.44150442,52340,17.372047,2.8691194,2.7638204,15.619324,2617,,19.229013,-0.5687486,17.43985,-0.59183675,1.2545937,23.00708,,1.7753096e-10,1.7406769,0.14999999,5019.565251111984,17.43985,-0.33311957,1.0063857
-0.23772544,4555.3633,-0.20603633,52360,17.346386,3.1445577,3.0374734,15.619984,2618,,19.229013,-0.56861967,17.43985,-0.5102041,2.4111946,23.00643,,1.7739535e-10,1.7400169,0.14999999,5022.6800532341,17.43985,-0.33302233,0.98851216
-0.61385834,4555.9727,-0.36028555,52380,16.750347,4.555653,4.544761,15.620415,2619,,19.229013,-0.56864136,17.43985,-0.26530612,2.8943732,22.999157,,1.7725993e-10,1.7395859,0.14999999,5025.805588722229,17.43985,-0.33248365,0.9832584
-0.34657645,4556.086,-0.5507211,52400,17.253801,3.4979289,3.3910396,15.6210375,2620,,19.229013,-0.56856316,17.43985,-0.42857143,3.442147,23.0002,,1.7712463e-10,1.7389631,0.14999999,5028.831396818161,17.43985,-0.33176088,0.97285545
-0.10385668,4556.0703,-0.44481325,52420,17.37523,2.9888773,2.9506817,15.621706,2621,,19.229013,-0.5683964,17.43985,-0.5510204,1.8008295,22.99926,,1.7698949e-10,1.7382946,0.14999999,5031.913836240768,17.43985,-0.33082953,0.9981154
-0.23082551,4556.0547,-0.42389753,52440,17.37325,3.3073907,3.305497,15.622375,2622,,19.229013,-0.5682684,17.43985,-0.46938777,2.983995,23.001007,,1.7685452e-10,1.7376261,0.14999999,5035.047181844711,17.43985,-0.33052418,0.98000747
-0.2576698,4556.1055,-0.42714578,52460,17.306664,3.304484,3.286639,15.623018,2623,,19.229013,-0.5681578,17.43985,-0.46938777,2.9817395,23.00248,,1.7671968e-10,1.7369823,0.14999999,5038.137902498245,17.43985,-0.32976806,0.98039895
-0.25246388,4556.1836,-0.20671642,52480,17.281416,3.4873013,3.4232833,15.62365,2624,,19.229013,-0.5680449,17.43985,-0.42857143,3.4327018,23.004295,,1.7658502e-10,1.736351,0.14999999,5041.141134738922,17.43985,-0.3290131,0.9742093
-0.6107153,4556.8125,-0.14957543,52500,16.727781,4.195866,3.9326227,15.624071,2625,,19.229013,-0.5680711,17.43985,-0.30612245,3.3633888,22.999872,,1.7645051e-10,1.7359295,0.14999999,5044.182563304901,17.43985,-0.3280868,0.9767632
-0.7502682,4557.801,-0.12421657,52520,16.378628,4.999605,4.971566,15.624357,2626,,19.229013,-0.56814957,17.43985,-0.2244898,2.2906866,23.001984,,1.7631614e-10,1.7356434,0.14999999,5047.273950338364,17.43985,-0.3271872,0.9936583
-0.8192394,4559.461,-0.47146928,52540,15.698104,5.581913,5.57818,15.624386,2627,,19.229013,-0.5682478,17.43985,-0.18367347,1.6916373,23.00246,,1.7618193e-10,1.7356148,0.14999999,5050.348428726196,17.43985,-0.326696,1.0040116
-0.19365905,4559.4805,0.98915315,52560,17.34138,34.57853,1.0158213e-15,15.625039,2628,,19.229013,-0.56810397,17.43985,0.79591835,2.670176e-13,22.99669,,1.7604787e-10,1.7349615,0.14999999,5055.028747320175,17.43985,-0.32643285,1.0538573
-2.8598108,4576.6445,-0.3424195,52580,0.19644247,3.1310678,9.3476e-21,15.619169,2629,,19.229013,-0.56895703,17.43985,-0.5102041,2.3962698,22.98938,,1.7591399e-10,1.7408314,0.14999999,5058.102008104324,17.43985,-0.3268133,0.989042
-0.36655378,4576.7773,-0.3063955,52600,17.224653,3.9082317,3.8354297,15.619781,2630,,19.229013,-0.5688843,17.43985,-0.3469388,3.6388903,22.991491,,1.7578024e-10,1.7402201,0.14999999,5061.199691534042,17.43985,-0.32628256,0.97247386
-0.41968688,4576.996,-0.30598345,52620,17.143206,4.178332,4.0465584,15.620358,2631,,19.229013,-0.5688381,17.43985,-0.30612245,3.3539617,22.99362,,1.7564662e-10,1.7396421,0.14999999,5064.338520288467,17.43985,-0.32528004,0.9777757
-0.41917846,4577.2656,-0.17878813,52640,17.090935,3.8994637,3.8965273,15.620918,2632,,19.229013,-0.56878984,17.43985,-0.3469388,3.6319957,22.994595,,1.7551319e-10,1.7390823,0.14999999,5067.4794862270355,17.43985,-0.3243861,0.9733823
-0.6702226,4577.8906,-0.016153246,52660,16.738518,4.975973,4.9628973,15.621342,2633,,19.229013,-0.5688386,17.43985,-0.2244898,2.281998,22.99765,,1.7537989e-10,1.7386589,0.14999999,5070.6023490428925,17.43985,-0.32338697,0.9951634
-1.1537893,4583.4766,-0.20999275,52680,11.769031,9.303876,8.428076,15.619881,2634,,19.229013,-0.5690626,17.43985,-0.020408163,0.23950386,22.99078,,1.7524675e-10,1.7401199,0.14999999,5073.704350709915,17.43985,-0.32290038,1.0453339
-0.59527045,4584.1016,-0.13088769,52700,16.736437,4.964146,4.8007956,15.620303,2635,,19.229013,-0.5690558,17.43985,-0.2244898,2.2815464,22.99516,,1.7511374e-10,1.7396975,0.14999999,5076.838940620422,17.43985,-0.32318905,0.9957366
-0.7933557,4584.875,-0.42628887,52720,16.584095,4.9566917,4.83964,15.62067,2636,,19.229013,-0.5691428,17.43985,-0.2244898,2.2804377,22.995413,,1.7498093e-10,1.7393303,0.14999999,5079.92525434494,17.43985,-0.32270297,0.9962247
-0.2494998,4584.965,-0.4650386,52740,17.270443,3.6632953,3.3025157,15.621295,2637,,19.229013,-0.56902313,17.43985,-0.3877551,3.6477282,22.978899,,1.7484823e-10,1.7387056,0.14999999,5083.011039733887,17.43985,-0.32221752,0.9719031
-0.19977976,4584.953,-0.57334846,52760,17.37275,3.2875776,3.2463813,15.621959,2638,,19.229013,-0.568894,17.43985,-0.46938777,2.9563432,22.980635,,1.7471569e-10,1.7380419,0.14999999,5086.084185838699,17.43985,-0.32121435,0.9807984
-0.081372544,4584.9023,-0.5053217,52780,17.411165,3.1228812,2.6404495,15.622638,2639,,19.229013,-0.56871647,17.43985,-0.5102041,2.3811255,22.97849,,1.7458332e-10,1.7373629,0.14999999,5089.091847896576,17.43985,-0.3204733,0.98928463
-0.14995785,4584.84,-0.6258925,52800,17.425716,3.1203718,3.0882654,15.623319,2640,,19.229013,-0.568562,17.43985,-0.5102041,2.3798804,22.979769,,1.7445106e-10,1.7366819,0.14999999,5092.106978416443,17.43985,-0.31995028,0.98962486
-0.043534532,4584.8086,-0.61779827,52820,17.391178,2.9756045,2.452583,15.623988,2641,,19.229013,-0.5683673,17.43985,-0.5510204,1.7804139,22.977701,,1.7431898e-10,1.7360125,0.14999999,5095.922126054764,17.43985,-0.31942794,0.9986266
-0.047453742,4584.7695,-0.65683395,52840,17.399563,2.8577237,2.7474067,15.62466,2642,,19.229013,-0.5681707,17.43985,-0.59183675,1.237168,22.977749,,1.7418707e-10,1.7353411,0.14999999,5099.365760087967,17.43985,-0.3191326,1.0065176
-0.029398026,4584.711,-0.53168404,52860,17.415123,2.8557167,2.4935284,15.625339,2643,,19.229013,-0.5679646,17.43985,-0.59183675,1.237057,22.976372,,1.7405528e-10,1.734662,0.14999999,5103.401975393295,17.43985,-0.31904286,1.0066618
-0.11802834,4584.711,-0.59163,52880,17.358744,2.8537135,2.7615776,15.625995,2644,,19.229013,-0.5677919,17.43985,-0.59183675,1.2369461,22.976704,,1.7392364e-10,1.7340059,0.14999999,5106.7538912296295,17.43985,-0.31895322,1.0069072
-0.062729314,4584.672,-0.3475789,52900,17.399628,2.851715,2.8317924,15.626666,2645,,19.229013,-0.5675984,17.43985,-0.59183675,1.2368352,22.977554,,1.7379215e-10,1.7333345,0.14999999,5110.957432508469,17.43985,-0.31886363,1.0071794
-0.35159376,4584.742,-0.69960916,52920,17.28966,2.9655597,1.5068665,15.627295,2646,,19.229013,-0.5675141,17.43985,-0.5510204,1.7792501,22.966719,,1.736608e-10,1.7327061,0.14999999,5114.936491250992,17.43985,-0.31877413,0.99914235
-0.020583674,4584.746,-0.6061333,52940,17.356995,2.7666326,2.4574895,15.627947,2647,,19.229013,-0.5673079,17.43985,-0.63265306,0.7980401,22.963196,,1.7352961e-10,1.7320538,0.14999999,5118.807326078415,17.43985,-0.31847978,1.0117654
-0.050665323,4584.7344,-0.47384495,52960,17.372723,2.8459637,2.7851586,15.628605,2648,,19.229013,-0.56710845,17.43985,-0.59183675,1.2364548,22.963993,,1.7339859e-10,1.7313957,0.14999999,5122.241234779358,17.43985,-0.31855604,1.0070401
-0.18229146,4584.7227,-0.69287705,52980,17.369167,2.8439817,2.3422072,15.629263,2649,,19.229013,-0.56696045,17.43985,-0.59183675,1.2363445,22.96165,,1.7326769e-10,1.7307377,0.14999999,5125.968994379044,17.43985,-0.31846678,1.0071282
-0.019397512,4584.703,-0.6448443,53000,17.380856,2.7611952,2.501725,15.629924,2650,,19.229013,-0.5667514,17.43985,-0.63265306,0.7979586,22.958534,,1.7313695e-10,1.7300768,0.14999999,5129.986799478531,17.43985,-0.3183776,1.0121013
-0.0288745,4584.672,-0.8026962,53020,17.393816,2.759362,2.7285032,15.630589,2651,,19.229013,-0.566544,17.43985,-0.63265306,0.7980194,22.959156,,1.7300635e-10,1.7294121,0.14999999,5133.069839477539,17.43985,-0.31845382,1.0123469
-0.04775674,4584.676,-0.9399083,53040,17.354149,5.3456993,1.1745137,15.631239,2652,,19.229013,-0.5663438,17.43985,-1.0,0.00055451907,22.956375,,1.728759e-10,1.7287617,0.14999999,5136.158705949783,17.43985,-0.31853,0.98467076
-0.18910293,4584.785,-0.7637867,53060,17.25337,2.788765,2.026983,15.631849,2653,,19.229013,-0.56620747,17.43985,-0.79591835,0.06609407,22.957838,,1.7274561e-10,1.7281513,0.14999999,5140.243532896042,17.43985,-0.31890678,1.0050529
-0.029530562,4584.785,-0.85419935,53080,17.359272,2.7868867,2.6771932,15.632501,2654,,19.229013,-0.56600344,17.43985,-0.79591835,0.06611733,22.958008,,1.7261545e-10,1.7275,0.14999999,5144.354923725128,17.43985,-0.31925875,1.0052909
-0.08157317,4584.832,-0.8520335,53100,17.313427,2.7850122,2.6758657,15.633133,2655,,19.229013,-0.56581914,17.43985,-0.79591835,0.06614061,22.958134,,1.7248546e-10,1.7268677,0.14999999,5148.191984653473,17.43985,-0.31961054,1.0055282
-0.079133146,4584.8555,-0.7288233,53120,17.334112,2.7831419,2.684082,15.633775,2656,,19.229013,-0.56563395,17.43985,-0.79591835,0.06616387,22.958336,,1.7235557e-10,1.7262259,0.14999999,5152.291172742844,17.43985,-0.3199622,1.0057688
-0.018669901,4584.8477,-1.2605153,53140,17.369427,2.7812753,2.4517758,15.634428,2657,,19.229013,-0.5654258,17.43985,-0.79591835,0.06618713,22.957067,,1.7222587e-10,1.7255726,0.14999999,5156.6085040569305,17.43985,-0.32031372,1.0059217
-2.1736813,4585.0156,-1.1051835,53160,17.19267,5.3464055,5.1741734,15.635014,2658,,19.229013,-0.56602883,17.43985,-1.0,0.0005557041,22.963076,,1.7209631e-10,1.724987,0.14999999,5161.166393518448,17.43985,-0.32066512,0.9855507
-0.78872436,4585.176,-1.0476131,53180,17.198393,5.3376813,4.577023,15.635602,2659,,19.229013,-0.5661181,17.43985,-1.0,0.00055591326,22.96621,,1.7196689e-10,1.7243986,0.14999999,5164.723295927048,17.43985,-0.32104105,0.98602456
-0.49469474,4585.336,-1.117856,53200,17.201838,5.3289914,4.147469,15.63619,2660,,19.229013,-0.5660968,17.43985,-1.0,0.00055612216,22.96659,,1.7183761e-10,1.7238102,0.14999999,5168.8327460289,17.43985,-0.32141685,0.9863371
-0.8650381,4585.492,-1.201624,53220,17.198309,5.320336,4.639246,15.636779,2661,,19.229013,-0.5662144,17.43985,-1.0,0.0005563312,22.97017,,1.7170847e-10,1.7232218,0.14999999,5172.034558057785,17.43985,-0.3217925,0.9868351
-1.5329715,4585.66,-1.0787373,53240,17.19303,5.3117146,4.991665,15.6373625,2662,,19.229013,-0.5665827,17.43985,-1.0,0.00055654,22.976027,,1.7157949e-10,1.7226381,0.14999999,5176.096241235733,17.43985,-0.32216805,0.9874654
-0.63606834,4585.8203,-0.80126595,53260,17.200903,5.30313,4.377518,15.637949,2663,,19.229013,-0.5666136,17.43985,-1.0,0.0005567491,22.977936,,1.7145066e-10,1.7220516,0.14999999,5179.591774702072,17.43985,-0.3225434,0.98786485
-0.043214977,4585.8477,-0.8559785,53280,17.334253,5.2945776,1.1545664,15.638587,2664,,19.229013,-0.5664218,17.43985,-1.0,0.00055695785,22.959108,,1.7132197e-10,1.7214136,0.14999999,5182.844220399857,17.43985,-0.32291865,0.9870543
-0.079051055,4585.8867,0.13302924,53300,17.323587,16.609894,1.557656e-11,15.639218,2665,,19.229013,-0.56624395,17.43985,0.2244898,0.0013924092,22.954605,,1.711934e-10,1.7207823,0.14999999,5187.145899057388,17.43985,-0.32329375,1.0641412
-1.5947158,4594.301,-0.93333566,53320,8.94353,5.288043,5.34424e-12,15.636707,2666,,19.229013,-0.5666066,17.43985,-1.0,0.0005573757,22.94474,,1.7106502e-10,1.7232933,0.14999999,5191.347905397415,17.43985,-0.3236684,0.98649544
-0.1705382,4594.3945,0.24235214,53340,17.266314,9.354214,2.8536123e-08,15.637318,2667,,19.229013,-0.56646335,17.43985,-0.020408163,0.23977773,22.94209,,1.7093675e-10,1.722683,0.14999999,5194.2436356544495,17.43985,-0.3240432,1.0435321
