ReturnMax,Bound,Iteration,DenMISEMeanLog,TimeElapsed,LQGmu1_higher,IWLastEpisode,ReturnStepMax,LQGsigma_higher,IWMean,Regret,IWMax,DenMISELogFirst,ReturnMin,IWFirstEpisode,TimestepsSoFar,LQGmu1_actor,delta,IWMin,Regret/t,ReturnAbsMax,ReturnMean,ReturnLastEpisode,DenMISELogLast
17.432476,25.558128,1314,-0.667092,1454.4414689540863,-0.42857143,1.6556141e-10,19.221098,0.14999999,0.9957053,2903.0527,3.4461958,-0.7632029,,0.59393644,26280,-0.44779474,7.041915e-10,,2.2093248,17.432476,15.150676,5.334749,-2.0399015
17.432476,25.556967,1315,-0.66678214,1456.0364608764648,-0.46938777,3.3953817,19.221098,0.14999999,0.9873578,2903.0723,3.4251664,-0.7635118,,0.32093674,26300,-0.41181317,7.0312095e-10,,2.2076597,17.432476,15.152341,17.34053,-0.25459594
17.432476,25.558077,1316,-0.66648173,1458.5211815834045,-0.3469388,3.1363826,19.221098,0.14999999,1.0181202,2903.0742,3.5713959,-0.7640279,,1.6313102,26320,-0.18033116,7.0205275e-10,,2.2059832,17.432476,15.154017,17.357386,-0.258415
17.432476,25.551668,1317,-0.66638815,1461.1630563735962,-0.26530612,3.9682775,19.221098,0.14999999,1.0286472,2903.8145,4.0506086,-0.7635487,,3.3276758,26340,-0.2203228,7.00987e-10,,2.2048702,17.432476,15.15513,16.619724,-0.5606116
17.432476,25.548397,1318,-0.6662126,1463.8822836875916,-0.2244898,4.223695,19.221098,0.14999999,1.0281827,2904.2676,4.4765086,-0.76178414,,4.246644,26360,-0.104180835,6.9992373e-10,,2.2035418,17.432476,15.156459,16.906666,-0.46291476
17.432476,25.557583,1319,-0.66627514,1466.2232122421265,-0.020408163,4.943325,19.221098,0.14999999,1.0103714,2905.9219,8.246376,-0.75932574,,4.76416,26380,-0.15982102,6.9886275e-10,,2.203126,17.432476,15.156875,15.704747,-0.7758091
17.432476,25.564316,1320,-0.66622525,1468.9422116279602,-0.2244898,4.4568214,19.221098,0.14999999,1.0302684,2906.8008,4.4575725,-0.75647813,,4.224171,26400,-0.21833192,6.9780426e-10,,2.2021217,17.432476,15.157879,16.482983,-0.60918885
17.432476,25.558407,1321,-0.66604817,1471.2257452011108,-0.2244898,4.2169514,19.221098,0.14999999,1.0309545,2907.3887,4.4459357,-0.7540404,,4.2138867,26420,-0.23810945,6.9674827e-10,,2.2009,17.432476,15.159101,16.771252,-0.46177354
17.432476,25.55138,1322,-0.66583854,1473.4260466098785,-0.26530612,3.977825,19.221098,0.14999999,1.0321019,2907.662,4.0090833,-0.7516123,,3.2881913,26440,-0.32669997,6.9569456e-10,,2.1994429,17.432476,15.160558,17.086683,-0.41899055
17.432476,25.539146,1323,-0.66553444,1475.499922990799,-0.26530612,3.284127,19.221098,0.14999999,1.0322413,2907.7812,3.9999852,-0.74988425,,3.282514,26460,-0.3231792,6.946432e-10,,2.1978693,17.432476,15.162131,17.242113,-0.2946795
17.432476,25.531483,1324,-0.6652315,1477.2665779590607,-0.30612245,3.5527756,19.221098,0.14999999,1.0287107,2908.0,3.7023644,-0.74816173,,2.380294,26480,-0.4071259,6.9359435e-10,,2.196375,17.432476,15.163626,17.139175,-0.29601282
17.432476,25.524055,1325,-0.66489947,1478.8482875823975,-1.0,0.0013880783,19.221098,0.14999999,1.0021895,2908.0645,5.1988206,-0.74712056,,1.247816e-07,26500,-0.86103284,6.925478e-10,,2.194766,17.432476,15.165235,17.295996,-0.2530892
17.432476,25.53296,1326,-0.66454625,1480.5748572349548,-0.79591835,2.9503908,19.221098,0.14999999,1.0026115,2908.1094,3.2274804,-0.747875,,0.00015935271,26520,-0.57052034,6.915036e-10,,2.1931438,17.432476,15.166857,17.31687,-0.19797608
17.432476,25.544628,1327,-0.6642295,1482.7599923610687,-0.46938777,2.7107148,19.221098,0.14999999,0.98873115,2908.0938,3.4175754,-0.74862874,,0.3161956,26540,-0.44578138,6.904618e-10,,2.1914797,17.432476,15.168521,17.374992,-0.2463153
17.432476,25.542576,1328,-0.6639257,1485.134883403778,-0.46938777,3.370122,19.221098,0.14999999,0.9894935,2908.129,3.411365,-0.7491438,,0.3163585,26560,-0.34370196,6.894223e-10,,2.1898565,17.432476,15.170144,17.32334,-0.24915096
17.432476,25.54379,1329,-0.66364336,1487.3683223724365,-0.3469388,3.509344,19.221098,0.14999999,1.0227035,2908.3008,3.5244658,-0.74965835,,1.6080366,26580,-0.63854086,6.8838524e-10,,2.1883373,17.432476,15.171663,17.19049,-0.27748045
17.432476,25.53532,1330,-0.66330105,1488.4718396663666,-0.63265306,3.3462365,19.221098,0.14999999,0.98716134,2908.254,3.3559818,-0.74920124,,0.012847615,26600,-0.54339015,6.8735045e-10,,2.186657,17.432476,15.173344,17.406546,-0.23042518
17.432476,25.532402,1331,-0.6629964,1489.5357007980347,-0.5510204,3.3923473,19.221098,0.14999999,0.982079,2908.2168,3.3950996,-0.7499432,,0.07398593,26620,-0.5010375,6.8631795e-10,,2.184987,17.432476,15.175014,17.39595,-0.24463437
17.432476,25.533474,1332,-0.6626957,1491.6016273498535,-0.46938777,3.3199525,19.221098,0.14999999,0.99117225,2908.2363,3.3943386,-0.75063866,,0.3168318,26640,-0.340994,6.852879e-10,,2.18336,17.432476,15.1766405,17.342175,-0.24402899
17.432476,25.525673,1333,-0.6624131,1493.5718266963959,-0.3877551,3.3404856,19.221098,0.14999999,1.0124094,2908.4727,3.4276378,-0.75115126,,1.0087962,26660,-0.30182332,6.842601e-10,,2.1819,17.432476,15.178101,17.122252,-0.27652583
17.432476,25.52172,1334,-0.66214156,1495.817011833191,-0.3469388,3.4728541,19.221098,0.14999999,1.023487,2908.713,3.5094943,-0.7511447,,1.6104286,26680,-0.08532366,6.832345e-10,,2.1804447,17.432476,15.179556,17.119356,-0.31202644
17.432476,25.49335,1335,-0.6622484,1497.6441895961761,-0.30612245,2.0593584,19.221098,0.14999999,1.030262,2910.5117,3.6805649,-0.75068754,,2.386314,26700,-0.25660554,6.822113e-10,,2.1801577,17.432476,15.179843,15.563457,-0.8275933
17.432476,25.489285,1336,-0.6620105,1499.6420245170593,-0.26530612,3.8595161,19.221098,0.14999999,1.0340917,2910.8906,3.97184,-0.7496504,,3.2817464,26720,-0.049991548,6.8119055e-10,,2.1788101,17.432476,15.1811905,16.980183,-0.3740425
17.432476,25.485458,1337,-0.6621934,1501.9145846366882,-0.06122449,6.788784,19.221098,0.14999999,1.0114359,2914.58,7.3385324,-0.74794525,,5.3352575,26740,-0.27569526,6.801719e-10,,2.1799402,17.432476,15.18006,13.668154,-0.9398944
17.432476,25.480923,1338,-0.6619458,1504.2502439022064,-0.30612245,3.6634974,19.221098,0.14999999,1.0312202,2914.7793,3.664468,-0.7447104,,2.372093,26760,-0.23776993,6.791555e-10,,2.1784592,17.432476,15.181541,17.163195,-0.3408104
17.432476,25.478992,1339,-0.66173047,1506.5725872516632,-0.26530612,3.9178054,19.221098,0.14999999,1.0354091,2915.1191,3.9513595,-0.7436862,,3.2622318,26780,-0.35636598,6.7814154e-10,,2.1770868,17.432476,15.182914,17.019827,-0.40420002
17.432476,25.46847,1340,-0.6614027,1508.9513850212097,-0.30612245,3.2512884,19.221098,0.14999999,1.031997,2915.2324,3.649701,-0.7419994,,2.365671,26800,-0.11313489,6.7712974e-10,,2.1755466,17.432476,15.184454,17.2448,-0.25696796
17.432476,25.467436,1341,-0.66143006,1510.8650875091553,0.46938777,0.002929137,19.221098,0.14999999,0.9502483,2916.6855,17.280718,-0.7409815,,0.0032543857,26820,0.58810925,6.761202e-10,,2.1750069,17.432476,15.184994,15.909038,-0.72949606
17.432476,25.462566,1342,-0.66245794,1514.3835034370422,-0.79591835,6.325226e-18,19.221098,0.14999999,0.99940336,2928.0898,3.249372,-0.74172455,,0.00015837567,26840,-0.62243605,6.7511297e-10,,2.1818848,17.432476,15.178116,5.955604,-1.987226
17.432476,25.465195,1343,-0.6621399,1516.5252962112427,-0.63265306,3.353774,19.221098,0.14999999,0.9850545,2928.0332,3.3560898,-0.7424693,,0.012761416,26860,-0.425861,6.7410794e-10,,2.1802187,17.432476,15.179782,17.41599,-0.23422457
17.432476,25.472782,1344,-0.66183585,1518.871996164322,-0.30612245,2.4539878,19.221098,0.14999999,1.033089,2928.0059,3.650065,-0.7432041,,2.3685226,26880,-0.1812033,6.731051e-10,,2.1785765,17.432476,15.181424,17.386465,-0.23814009
17.432476,25.469063,1345,-0.6617147,1521.277710199356,-0.2244898,4.339384,19.221098,0.14999999,1.0362439,2928.6758,4.3712387,-0.74218714,,4.164233,26900,-0.43139797,6.721046e-10,,2.177454,17.432476,15.182547,16.690771,-0.53118926
17.432476,25.463343,1346,-0.6613726,1523.6771020889282,-0.46938777,3.2632723,19.221098,0.14999999,0.9905801,2928.6914,3.3740826,-0.7398391,,0.31342852,26920,-0.2954144,6.711064e-10,,2.175848,17.432476,15.184153,17.343485,-0.23662059
17.432476,25.465506,1347,-0.66111606,1525.9941670894623,-0.30612245,3.6023943,19.221098,0.14999999,1.0342498,2928.916,3.6344466,-0.7403489,,2.3617697,26940,-0.29733723,6.7011025e-10,,2.1744003,17.432476,15.1856,17.13394,-0.30596521
17.432476,25.461672,1348,-0.66082454,1528.3951222896576,-0.30612245,3.5900776,19.221098,0.14999999,1.0347812,2929.0469,3.6273577,-0.7393392,,2.3593862,26960,-0.09916234,6.691164e-10,,2.172883,17.432476,15.187118,17.230364,-0.30170748
17.432476,25.445969,1349,-0.66088146,1530.676504611969,-0.10204082,5.752843,19.221098,0.14999999,1.0176198,2930.7383,6.433959,-0.738332,,5.5582147,26980,-0.108807184,6.681248e-10,,2.1725264,17.432476,15.187474,15.66904,-0.77169675
17.432476,25.45015,1350,-0.66092587,1532.759288072586,-0.2244898,4.1287184,19.221098,0.14999999,1.0380764,2931.7969,4.3379354,-0.7349612,,4.1342516,27000,-0.15191033,6.671353e-10,,2.1717024,17.432476,15.188298,16.301668,-0.7371738
17.432476,25.446789,1351,-0.660855,1534.2038691043854,-0.18367347,4.7503767,19.221098,0.14999999,1.0342466,2933.0156,4.8972816,-0.73264396,,4.89672,27020,-0.15408601,6.661481e-10,,2.1709957,17.432476,15.189005,16.142185,-0.6024624
17.432476,25.44292,1352,-0.66078055,1536.401507616043,-0.2244898,4.3120637,19.221098,0.14999999,1.0396024,2933.9922,4.3155136,-0.7297659,,4.1128283,27040,-0.08202702,6.65163e-10,,2.1701126,17.432476,15.189888,16.382204,-0.5933839
17.432476,25.444532,1353,-0.6608673,1538.6441712379456,-0.10204082,5.9672112,19.221098,0.14999999,1.0224842,2935.9082,6.3732586,-0.7274679,,5.498157,27060,0.26510018,6.641801e-10,,2.1699257,17.432476,15.190075,15.443522,-0.8169994
17.432476,25.44052,1354,-0.66156775,1540.7078075408936,0.2244898,13.09252,19.221098,0.14999999,1.0183089,2944.8047,13.149405,-0.72415125,,0.4599952,27080,0.16506322,6.6319944e-10,,2.1748924,17.432476,15.185108,8.464795,-1.6305087
17.432476,25.435352,1355,-0.66216236,1542.3826253414154,-1.0,9.305939e-13,19.221098,0.14999999,0.9976295,2953.3086,5.295307,-0.7245499,,1.2199675e-07,27100,-1.0212883,6.6222083e-10,,2.1795635,17.432476,15.180437,8.856589,-1.4826998
17.432476,25.428497,1356,-0.6620035,1544.5770168304443,-1.0,4.101709,19.221098,0.14999999,0.99804157,2953.4648,5.278588,-0.7252876,,1.2208672e-07,27120,-1.0074073,6.612445e-10,,2.178072,17.432476,15.181929,17.202154,-0.44329304
17.432476,25.420027,1357,-0.6618128,1546.6739237308502,-1.0,3.964657,19.221098,0.14999999,0.99835706,2953.629,5.2619967,-0.7260248,,1.2217674e-07,27140,-0.9372398,6.6027045e-10,,2.176587,17.432476,15.1834135,17.195951,-0.40045714
17.432476,25.4018,1358,-0.66152143,1548.9888248443604,-1.0,3.1710525,19.221098,0.14999999,0.9980929,2953.7363,5.245535,-0.72676146,,1.2226685e-07,27160,-0.8314092,6.592984e-10,,2.1750631,17.432476,15.1849375,17.252813,-0.2634119
17.432476,25.417679,1359,-0.6611872,1551.4077234268188,-0.79591835,3.173573,19.221098,0.14999999,0.9980788,2953.7637,3.264813,-0.7274975,,0.00015613827,27180,-1.0985458,6.5832845e-10,,2.1734838,17.432476,15.186517,17.333591,-0.20466784
17.432476,25.401451,1360,-0.66126645,1553.5406534671783,-1.0,4.6120477,19.221098,0.14999999,0.9989782,2953.9258,5.2328315,-0.728233,,1.2244689e-07,27200,-0.93282604,6.5736067e-10,,2.1720037,17.432476,15.187997,17.197235,-0.7662966
17.432476,25.393612,1361,-0.66096866,1555.9378752708435,0.71428573,2.250524e-26,19.221098,0.14999999,0.8804382,2954.0273,22.982662,-0.728968,,1.5560416e-06,27220,0.548061,6.5639505e-10,,2.1704826,17.432476,15.189518,17.260036,-0.25416055
17.432476,25.393108,1362,-0.6620021,1558.0882000923157,-0.8367347,5.780357e-18,19.221098,0.14999999,0.99807227,2965.0156,3.2609394,-0.7297025,,4.3411324e-05,27240,-0.697054,6.554315e-10,,2.1769571,17.432476,15.1830435,6.3698807,-1.9444015
17.432476,25.387493,1363,-0.66168183,1560.3128726482391,-0.2244898,0.023250993,19.221098,0.14999999,1.0375735,2965.002,4.322344,-0.7304364,,4.1155863,27260,0.0051478893,6.544701e-10,,2.1753492,17.432476,15.184651,17.37368,-0.2230105
17.432476,25.411976,1364,-0.6619773,1562.0361692905426,0.10204082,6.494103,19.221098,0.14999999,1.0147889,2973.1504,10.917427,-0.72815484,,2.0378633,27280,-0.1172258,6.535108e-10,,2.1797285,17.432476,15.180272,9.212034,-1.1013407
17.432476,25.395853,1365,-0.6619982,1564.3288424015045,-0.14285715,5.2943354,19.221098,0.14999999,1.0301288,2974.545,5.5599594,-0.7273948,,5.370117,27300,-0.1639552,6.525536e-10,,2.1791544,17.432476,15.180846,15.965957,-0.7030552
17.432476,25.389088,1366,-0.6619036,1566.0716772079468,-0.18367347,4.6247015,19.221098,0.14999999,1.0365784,2975.2734,4.856635,-0.7242007,,4.85555,27320,-0.19072174,6.5159855e-10,,2.178091,17.432476,15.18191,16.632133,-0.5618706
17.432476,25.385221,1367,-0.6617513,1568.0781743526459,-0.2244898,4.230016,19.221098,0.14999999,1.0403987,2975.789,4.2888517,-0.7213842,,4.0785003,27340,-0.09356928,6.506456e-10,,2.176875,17.432476,15.1831255,16.841555,-0.48936388
17.432476,25.380806,1368,-0.6618017,1570.0138030052185,-0.79591835,9.966704e-05,19.221098,0.14999999,0.99744385,2977.5508,3.2678697,-0.7191364,,0.00015483826,27360,-0.9976207,6.496947e-10,,2.1765728,17.432476,15.183428,15.598554,-0.770238
17.432476,25.386797,1369,-0.6615917,1572.2625887393951,-1.0,3.8549528,19.221098,0.14999999,0.99916077,2977.713,5.2464404,-0.719867,,1.2142671e-07,27380,-0.728751,6.487459e-10,,2.1751003,17.432476,15.1849,17.20078,-0.3713032
17.432476,25.379648,1370,-0.6612686,1574.5272715091705,-0.18367347,0.004485,19.221098,0.14999999,1.0382372,2977.6914,4.8390636,-0.7205972,,4.838084,27400,-0.056426078,6.477992e-10,,2.1734972,17.432476,15.186503,17.37921,-0.21723703
17.432476,25.373959,1371,-0.6614091,1575.9746146202087,-0.10204082,6.1910152,19.221098,0.14999999,1.0277296,2980.7793,6.3045397,-0.71780163,,5.4452667,27420,-0.17547002,6.4685446e-10,,2.1741648,17.432476,15.185836,14.27127,-0.89115554
17.432476,25.37252,1372,-0.6612886,1578.2677891254425,-0.79591835,0.0008641,19.221098,0.14999999,0.99780095,2981.498,3.266656,-0.7145669,,0.0001541324,27440,-0.5906968,6.459119e-10,,2.1731043,17.432476,15.186896,16.642117,-0.52257824
17.432476,25.387022,1373,-0.6609918,1580.5127851963043,-0.63265306,3.2877514,19.221098,0.14999999,0.98211896,2981.4707,3.394505,-0.7152954,,0.012419306,27460,-0.6708971,6.4497135e-10,,2.1715002,17.432476,15.1885,17.38868,-0.25114083
17.432476,25.384027,1374,-0.6606929,1583.056974887848,-0.63265306,3.2463546,19.221098,0.14999999,0.9827787,2981.4512,3.3885994,-0.7160144,,0.01242824,27480,-0.38593876,6.440329e-10,,2.1699066,17.432476,15.190094,17.378763,-0.23185362
17.432476,25.383465,1375,-0.66040367,1585.2156579494476,-0.2244898,1.9048469,19.221098,0.14999999,1.0427365,2981.5195,4.272352,-0.71673286,,4.059573,27500,-0.41650993,6.430964e-10,,2.1683788,17.432476,15.191622,17.29017,-0.2454595
17.432476,25.365963,1376,-0.66006935,1586.8300189971924,-0.5510204,2.2665699,19.221098,0.14999999,0.97711545,2981.5762,3.4203813,-0.7145118,,0.071410395,27520,-0.8815545,6.4216205e-10,,2.1668425,17.432476,15.193158,17.305487,-0.24215421
17.432476,25.348963,1377,-0.6597644,1588.7851071357727,0.5102041,6.68482e-19,19.221098,0.14999999,0.93442774,2981.6309,18.25224,-0.7151864,,0.0010693504,27540,0.75920033,6.412297e-10,,2.165309,17.432476,15.194692,17.30514,-0.2168083
17.432476,25.346188,1378,-0.66091895,1591.1419250965118,-0.79591835,1.0770714e-22,19.221098,0.14999999,0.9974873,2995.1328,3.262432,-0.71591157,,0.00015433981,27560,-0.75389206,6.4029937e-10,,2.1735363,17.432476,15.186464,3.8568664,-2.181286
17.432476,25.34286,1379,-0.66059333,1593.0003411769867,-0.79591835,3.1508794,19.221098,0.14999999,0.9980414,2995.1172,3.2570884,-0.7166369,,0.00015445171,27580,-0.87058413,6.3937106e-10,,2.1719484,17.432476,15.188052,17.378214,-0.20874916
17.432476,25.337482,1380,-0.6602686,1595.4705550670624,-0.8367347,3.1989508,19.221098,0.14999999,0.9987239,2995.1719,3.2547178,-0.7173617,,4.2878895e-05,27600,-0.8609679,6.3844474e-10,,2.170414,17.432476,15.189587,17.303387,-0.21010321
17.432476,25.337202,1381,-0.65994036,1597.8946409225464,-0.2244898,0.0004020445,19.221098,0.14999999,1.040772,2995.2227,4.277199,-0.718086,,4.06507,27620,-0.084482,6.375205e-10,,2.1688805,17.432476,15.19112,17.307583,-0.20518966
17.432476,25.33428,1382,-0.66001034,1600.246809720993,-0.8367347,2.0392594e-05,19.221098,0.14999999,0.99927235,2997.2207,3.2517638,-0.7158706,,4.2815027e-05,27640,-0.83317226,6.3659816e-10,,2.1687555,17.432476,15.191245,15.365452,-0.79668474
17.432476,25.3316,1383,-0.65967774,1602.4458277225494,-0.8367347,3.2435756,19.221098,0.14999999,0.9998596,2997.2441,3.246478,-0.7165939,,4.284599e-05,27660,-0.832333,6.3567795e-10,,2.1672049,17.432476,15.192796,17.33349,-0.1987768
17.432476,25.328888,1384,-0.6593441,1605.0191013813019,-0.8367347,3.2375746,19.221098,0.14999999,1.000442,2997.2773,3.241217,-0.7173167,,4.287697e-05,27680,-0.45469177,6.347597e-10,,2.1656637,17.432476,15.194337,17.327236,-0.19707358
17.432476,25.337925,1385,-0.65904665,1607.4650733470917,-0.2244898,1.0491059,19.221098,0.14999999,1.0418613,2997.2695,4.2763414,-0.718039,,4.0648794,27700,-0.08842221,6.338433e-10,,2.164093,17.432476,15.195908,17.370275,-0.24737778
17.432476,25.3423,1386,-0.65910715,1610.0467133522034,-0.020408163,5.2554655,19.221098,0.14999999,1.0169393,2999.0781,8.1325245,-0.7158301,,4.561382,27720,-0.012230704,6.3292904e-10,,2.1638374,17.432476,15.196163,15.5483055,-0.78388506
17.432476,25.321598,1387,-0.6593647,1612.5752968788147,-0.18367347,3.8833559,19.221098,0.14999999,1.0411073,3006.6758,4.804053,-0.7132657,,4.802744,27740,-0.22989438,6.320167e-10,,2.1677551,17.432476,15.1922455,9.763151,-1.0316877
17.432476,25.31359,1388,-0.65914655,1615.092255115509,-0.2244898,3.9524534,19.221098,0.14999999,1.042884,3007.0352,4.2493525,-0.7105297,,4.034469,27760,-0.32254118,6.3110633e-10,,2.1664515,17.432476,15.193549,17.002552,-0.39680412
17.432476,25.310623,1389,-0.6588388,1617.6077194213867,-0.46938777,2.165906,19.221098,0.14999999,0.9842718,3007.1973,3.4153621,-0.70834744,,0.30371195,27780,-0.42450964,6.30198e-10,,2.1650085,17.432476,15.194992,17.196573,-0.27385563
17.432476,25.311134,1390,-0.6585521,1620.1063833236694,1.0,8.846388e-20,19.221098,0.14999999,1.0714313,3007.2969,48.289284,-0.7088485,,7.118572e-12,27800,0.91718525,6.2929156e-10,,2.1635237,17.432476,15.196477,17.260048,-0.24408053
17.432476,25.309792,1391,-0.6597271,1622.5991957187653,-0.42857143,9.2886487e-17,19.221098,0.14999999,0.9961664,3023.213,3.397889,-0.70956767,,0.56291974,27820,-0.29324847,6.28387e-10,,2.1734095,17.432476,15.186591,1.4455569,-2.3524637
17.432476,25.319956,1392,-0.65947133,1625.0662910938263,-0.26530612,3.5262637,19.221098,0.14999999,1.0416552,3023.4258,3.846323,-0.7098817,,3.1537967,27840,-0.278107,6.274845e-10,,2.172001,17.432476,15.188,17.147322,-0.2994079
17.432476,25.316624,1393,-0.65919495,1627.4778943061829,-0.30612245,3.5833783,19.221098,0.14999999,1.0352801,3023.7227,3.5834634,-0.7083368,,2.2873616,27860,-0.12939136,6.265839e-10,,2.1706553,17.432476,15.189345,17.062824,-0.315566
17.432476,25.306255,1394,-0.65916044,1628.654777765274,-0.26530612,3.3638768,19.221098,0.14999999,1.0424417,3024.8047,3.8318837,-0.7074137,,3.1460228,27880,-0.26156327,6.256853e-10,,2.1698732,17.432476,15.190127,16.278807,-0.64541984
17.432476,25.302128,1395,-0.65889794,1630.826763868332,-0.26530612,3.7161293,19.221098,0.14999999,1.0429403,3025.0293,3.8241205,-0.70587647,,3.1411903,27900,-0.16612677,6.2478855e-10,,2.16848,17.432476,15.191521,17.13475,-0.33481252
17.432476,25.298061,1396,-0.65877944,1632.8260190486908,-0.2244898,4.2131367,19.221098,0.14999999,1.046094,3025.752,4.2139645,-0.70434386,,4.009589,27920,-0.23889425,6.2389377e-10,,2.1674442,17.432476,15.192556,16.63698,-0.5357202
17.432476,25.293596,1397,-0.6585391,1635.0221648216248,-0.26530612,3.78448,19.221098,0.14999999,1.0439098,3026.039,3.8082192,-0.7021918,,3.1296375,27940,-0.301658,6.230009e-10,,2.1660986,17.432476,15.193902,17.071817,-0.36822903
17.432476,25.286823,1398,-0.65823764,1637.369431734085,-1.0,6.9175214e-05,19.221098,0.14999999,0.99502164,3026.2812,5.333979,-0.70066965,,1.1911786e-07,27960,-1.1614904,6.2211e-10,,2.1647215,17.432476,15.195279,17.11903,-0.28031865
17.432476,25.290794,1399,-0.65862906,1638.8054599761963,-1.0,4.945447,19.221098,0.14999999,0.9960325,3026.4473,5.3175054,-0.7013847,,1.1920309e-07,27980,-0.7614016,6.2122085e-10,,2.1632938,17.432476,15.196707,17.194012,-1.1998229
17.432476,25.28661,1400,-0.6583119,1640.0762069225311,-0.26530612,0.013827559,19.221098,0.14999999,1.0442001,3026.4473,3.8060222,-0.70209926,,3.1293476,28000,-0.32987362,6.2033373e-10,,2.161749,17.432476,15.198252,17.358444,-0.20985499
17.432476,25.278173,1401,-0.65799516,1641.884746313095,-0.30612245,3.3998814,19.221098,0.14999999,1.0369447,3026.629,3.5490928,-0.70058054,,2.269689,28020,-0.097020686,6.194485e-10,,2.1603346,17.432476,15.199666,17.179316,-0.25809506
17.432476,25.269497,1402,-0.6580281,1643.4844691753387,-0.79591835,0.0001077183,19.221098,0.14999999,0.99726117,3028.6055,3.2666583,-0.6996753,,0.00015185412,28040,-0.95112467,6.1856514e-10,,2.160204,17.432476,15.199797,15.383845,-0.7404489
17.432476,25.265142,1403,-0.6577633,1645.6926093101501,-1.0,3.348277,19.221098,0.14999999,0.99538606,3028.7285,5.3123026,-0.7003882,,1.1908435e-07,28060,-1.2521434,6.176837e-10,,2.1587524,17.432476,15.201248,17.236603,-0.2833488
17.432476,25.271843,1404,-0.6587759,1646.8312892913818,-1.0,5.151662,19.221098,0.14999999,0.99654627,3028.8906,5.2960367,-0.7011007,,1.19169215e-07,28080,-0.78964084,6.168041e-10,,2.1573296,17.432476,15.202671,17.198023,-2.0739446
17.432476,25.261198,1405,-0.65845567,1648.3718857765198,-0.26530612,0.007248934,19.221098,0.14999999,1.0442911,3028.8926,3.8001246,-0.70181274,,3.1284513,28100,-0.1597693,6.159264e-10,,2.155795,17.432476,15.2042055,17.358028,-0.20440578
17.432476,25.259361,1406,-0.6583458,1650.9099135398865,-0.2244898,4.1898246,19.221098,0.14999999,1.0478029,3029.8516,4.1901703,-0.70030004,,3.993408,28120,-0.16637471,6.1505057e-10,,2.1549444,17.432476,15.205056,16.39965,-0.5475606
17.432476,25.257397,1407,-0.6582191,1653.072321176529,-0.06122449,3.5236862,19.221098,0.14999999,1.0248284,3030.496,7.1493306,-0.6981748,,5.0762186,28140,0.06518273,6.1417654e-10,,2.1538706,17.432476,15.20613,16.717022,-0.52702767
17.432476,25.250645,1408,-0.65863365,1655.1819503307343,-0.79591835,6.5799793e-07,19.221098,0.14999999,0.9970591,3038.791,3.2672522,-0.69528395,,0.0001511887,28160,-0.83451575,6.133045e-10,,2.1582327,17.432476,15.201768,9.065969,-1.2654271
17.432476,25.247267,1409,-0.6583128,1657.4828035831451,-0.79591835,3.15246,19.221098,0.14999999,0.997593,3038.838,3.2620034,-0.6959938,,0.00015129602,28180,-0.817207,6.124342e-10,,2.1567345,17.432476,15.203266,17.312613,-0.20310739
17.432476,25.244827,1410,-0.6579904,1659.3835723400116,-0.79591835,3.219139,19.221098,0.14999999,0.99817413,3038.8594,3.2567787,-0.69670314,,0.0001514034,28200,-0.63593036,6.1156585e-10,,2.155219,17.432476,15.204782,17.33906,-0.20100372
17.432476,25.232283,1411,-0.6577005,1661.8760499954224,-0.67346936,3.2980402,19.221098,0.14999999,0.9839735,3038.8203,3.3671317,-0.697412,,0.004550863,28220,-0.7290916,6.1069927e-10,,2.1536646,17.432476,15.206336,17.396797,-0.24646196
17.432476,25.232523,1412,-0.65739834,1664.0463557243347,-0.79591835,2.98526,19.221098,0.14999999,0.9985365,3038.8125,3.2483609,-0.69811726,,0.00015161769,28240,-0.64588594,6.098347e-10,,2.152134,17.432476,15.207867,17.36759,-0.21474573
17.432476,25.238403,1413,-0.6571053,1665.9497623443604,-0.63265306,3.37178,19.221098,0.14999999,0.9787423,3038.7695,3.4014776,-0.6988251,,0.012216436,28260,-0.49354303,6.089718e-10,,2.1505795,17.432476,15.209421,17.404364,-0.24115062
17.432476,25.233515,1414,-0.65683526,1667.1054363250732,-0.2244898,0.6859906,19.221098,0.14999999,1.0474708,3038.7715,4.190497,-0.6995239,,3.99031,28280,-0.37924004,6.0811084e-10,,2.1490602,17.432476,15.21094,17.356455,-0.25358602
17.432476,25.22881,1415,-0.656509,1669.4850113391876,-0.63265306,0.81299496,19.221098,0.14999999,0.9789821,3038.8535,3.3978863,-0.69741285,,0.012199193,28300,-0.68344843,6.072516e-10,,2.1476002,17.432476,15.2124,17.277895,-0.24185836
17.432476,25.22505,1416,-0.6562203,1671.776407957077,-0.63265306,3.1489716,19.221098,0.14999999,0.97956425,3038.832,3.3921418,-0.6981107,,0.012207707,28320,-0.57209665,6.063942e-10,,2.1460676,17.432476,15.213933,17.384321,-0.22623155
17.432476,25.224937,1417,-0.6559507,1674.016330242157,-0.5102041,3.1469631,19.221098,0.14999999,0.97570854,3038.8027,3.4287508,-0.6988081,,0.15090673,28340,-0.40090474,6.0553856e-10,,2.1445322,17.432476,15.215468,17.389627,-0.25338277
17.432476,25.224468,1418,-0.6556746,1676.6191523075104,-0.42857143,3.322756,19.221098,0.14999999,0.9953286,3038.8242,3.385318,-0.69940704,,0.5572291,28360,-0.49743134,6.0468486e-10,,2.143036,17.432476,15.216965,17.33631,-0.23962298
