LQGsigma_higher,Regret,ReturnLastEpisode,Iteration,ReturnMean,LQGmu1_actor,LQGmu1_higher,Regret/t
0.14999999,385.4964437685113,9.013049993527519,83,0.7290977369787562,0.1003052,0.42857143,4.644535467090498
0.14999999,396.6184985342992,6.237945234212122,84,0.7246761013718472,0.5611255,0.5102041,4.7216487920749906
0.14999999,405.1347278079709,8.843770726328314,85,0.7221163465947312,0.16927417,0.3877551,4.766290915387892
0.14999999,414.02155378663616,8.473174021334692,86,0.7193690301721278,0.26335877,0.46938777,4.814204113798095
0.14999999,422.62751676110366,8.754037025532478,87,0.7168699799897822,0.1962385,0.3469388,4.857787548978203
0.14999999,431.29777623315096,8.689740527952717,88,0.7143858317913687,0.2134748,0.2244898,4.901111093558534
0.14999999,444.51317432108885,4.144601912062116,89,0.7090292403353465,0.7380935,0.71428573,4.99453004855156
0.14999999,461.87317432108887,,90,0.7011511376649537,1.1165743,0.79591835,5.131924159123209
0.14999999,477.49045996450496,1.7427143565838794,91,0.6945442711182424,0.8992168,0.67346936,5.247147911697857
0.14999999,488.15247347434416,6.697986490160824,92,0.6911694296754439,0.51413393,0.59183675,5.3060051464602624
0.14999999,501.5978206427493,3.9146528315948754,93,0.6861510921360184,0.75500876,0.5510204,5.393524953147842
0.14999999,513.3722176759721,5.585602966777199,94,0.682258797533201,0.6217002,0.75510204,5.46140657102098
0.14999999,527.7511771373156,2.981040538656547,95,0.6768764020175548,0.8201101,0.63265306,5.5552755488138486
0.14999999,527.694607489432,17.416569647883666,96,0.6802282782101542,-0.6118943,-0.5510204,5.496818828014916
0.14999999,527.727164883588,17.327442605844027,97,0.683458358032496,-0.8482052,-0.8367347,5.440486235913278
0.14999999,527.7427621866165,17.344402696971528,98,0.6866324411471306,-0.4448313,-0.63265306,5.385130226394046
0.14999999,527.824271282888,17.278490903728354,99,0.6897042261590169,-0.36760762,-0.59183675,5.331558295786748
0.14999999,544.504803025755,0.6794682571330587,100,0.6831967872558745,0.9619622,0.9591837,5.44504803025755
0.14999999,544.4685644694317,17.396238556323304,101,0.6863086085989694,-0.6107469,-0.67346936,5.390777866033978
0.14999999,544.631301407737,17.197263061694688,102,0.6892475594712758,-1.0010188,-0.877551,5.339522562820951
0.14999999,544.5959004620788,17.395400945658228,103,0.6922397454450885,-0.648355,-0.5102041,5.287338839437658
0.14999999,544.5755012856524,17.38039917642644,104,0.6951661182925789,-0.66735756,-0.46938777,5.236302896977427
0.14999999,544.5574490211034,17.378052264549112,105,0.6980354690797821,-0.6291218,-0.71428573,5.186261419248604
0.14999999,561.9174490211034,,106,0.6914502288054445,1.0062575,1.0,5.301108009633051
0.14999999,561.9387554629026,17.338693558200756,107,0.6942795831567229,-0.5041679,-0.42857143,5.251764069746753
0.14999999,562.0976210222796,17.201134440622972,108,0.6969835090562992,-1.0490997,-0.9183673,5.204607602058144
0.14999999,562.1586614156345,17.298959606645138,109,0.6996892825647912,-0.88737565,-0.75510204,5.157418912070041
0.14999999,562.1566211980905,17.362040217543896,110,0.702378742077726,-0.78495985,-0.79591835,5.11051473816446
0.14999999,562.2930258911726,17.223595306917844,111,0.7049482261492827,-0.9743674,-0.9591837,5.0657029359565104
0.14999999,562.4483127238775,17.20471316729511,112,0.7074621596883819,-1.099706,-1.0,5.0218599350346205
0.14999999,562.5634384021837,17.24487432169377,113,0.7099519777532153,-0.3606994,-0.3877551,4.9784375079839265
0.14999999,579.0668234294525,0.8566149727311884,114,0.7041551869922681,0.95179546,0.8367347,5.079533538854847
0.14999999,579.6207406627265,16.806082766726004,115,0.7064116769731121,-0.22293723,-0.3469388,5.040180353588926
0.14999999,587.8971121446556,9.08362851807086,116,0.7048120095773412,0.048054293,-0.14285715,5.068078552971169
0.14999999,588.5258772371903,16.73123490746529,117,0.7069876317154834,-0.21250412,-0.18367347,5.030135702881969
0.14999999,588.897779071827,16.98809816536338,118,0.7092511958327694,-0.2528254,-0.30612245,4.9906591446765
0.14999999,589.2242319238003,17.03354714802669,119,0.7114986161804214,-0.26076669,-0.26530612,4.951464133813448
0.14999999,606.5842319238003,,120,0.7055694610455846,1.0636835,0.877551,5.054868599365003
0.14999999,621.2909587808135,2.653273142986759,121,0.7009956408840635,0.84177226,0.9183673,5.13463602298193
0.14999999,623.1184278803871,15.53253090042646,122,0.7025499944162715,-0.0974018,-0.10204082,5.107528097380222
0.14999999,631.4409320876916,9.037495792695522,123,0.7010512549005689,0.08588454,-0.06122449,5.133666114534078
0.14999999,633.9405625121041,14.860369575587548,124,0.70226927229205,-0.07452126,-0.2244898,5.112423891226646
0.14999999,643.1583902563174,8.142172255786651,125,0.7003860595154507,0.32513547,0.14285715,5.145267122050539
0.14999999,643.1024340133855,17.4159562429319,126,0.7027530062193345,-0.5752307,-0.5510204,5.103987571534805
0.14999999,643.0517099558191,17.410724057566416,127,0.7050803158835607,-0.5918926,-0.67346936,5.063399290990701
0.14999999,643.0461327145615,17.36557724125755,128,0.707351037165567,-0.49863455,-0.5102041,5.023797911832512
0.14999999,643.0507441790055,17.355388535556006,129,0.7095820246697401,-0.5990243,-0.63265306,4.984889489759732
0.14999999,643.1075704070215,17.30317377198395,130,0.7117556587830709,-0.8716341,-0.8367347,4.946981310823243
0.14999999,643.1765496921829,17.29102071483863,131,0.7138907881801145,-0.4098323,-0.46938777,4.909744654138801
0.14999999,643.2066173543426,17.329932337840326,132,0.7160104699426855,-0.82408214,-0.71428573,4.8727774041995655
0.14999999,643.1937949234112,17.37282243093137,133,0.7181167677263351,-0.7021614,-0.59183675,4.836043570852716
0.14999999,643.3121979157285,17.241597007682742,134,0.7201354760390728,-0.35812044,-0.42857143,4.80083729787857
0.14999999,652.2585968195576,8.413601096170861,135,0.7183747040351862,0.2755013,0.18367347,4.8315451616263525
0.14999999,652.4170026467003,17.201594172857277,136,0.7203449631312819,-1.0618736,-0.79591835,4.797183842990443
0.14999999,652.5804393769791,17.196563269721214,137,0.7222843537061462,-1.150972,-0.877551,4.763360871364811
0.14999999,652.699724599048,17.240714777931238,138,0.7242139822667165,-0.9554173,-0.75510204,4.729708149268464
0.14999999,652.8497335863638,17.209991012684217,139,0.7261031724034868,-0.9889343,-0.9183673,4.696760673283192
0.14999999,652.9276848504205,17.282048735943196,140,0.7279948866110663,-0.91443676,-0.9591837,4.663769177503004
0.14999999,652.9825573155158,17.305127534904667,141,0.7298691532811521,-0.87983483,-1.0,4.631081966776708
0.14999999,653.1435014183508,17.199055897164996,142,0.7316741902141948,-0.31826448,-0.3877551,4.599602122664442
0.14999999,653.2804926702953,17.223008748055495,143,0.7334635863739433,-0.35779893,-0.3469388,4.568395053638429
0.14999999,661.538571109512,9.101921560783351,144,0.7319943890523414,0.018904075,-0.18367347,4.594017854927166
0.14999999,662.1510053792133,16.747565730298604,145,0.7335688843011653,-0.18013336,-0.30612245,4.566558657787678
0.14999999,662.0956809137837,17.415324465429684,146,0.7353840639869833,-0.63778865,-0.26530612,4.534901924067011
0.14999999,663.5789684709504,15.87671244283332,147,0.7365743897557612,-0.1207912,0.06122449,4.514142642659526
0.14999999,671.8439395577894,9.09502891316091,148,0.7351212111185108,0.03251253,-0.020408163,4.539486078093172
0.14999999,680.7685362718466,8.435403285942806,149,0.7334336954806329,0.27112055,0.30612245,4.568916350817763
0.14999999,689.951818508034,8.176717763812668,150,0.731669794148305,0.31924725,0.10204082,4.599678790053559
0.14999999,701.9711904618265,5.340628046207425,151,0.7288523032756294,0.6429757,0.42857143,4.648815830873023
0.14999999,710.6097920383817,8.721398423444814,152,0.7273472235490172,0.20516914,0.26530612,4.675064421305143
0.14999999,710.8424165425283,17.127375495853318,153,0.7290121062906518,-0.2896185,-0.10204082,4.646028866291035
0.14999999,720.853810553028,7.348605989500392,154,0.7270143979532693,0.43917376,0.3877551,4.680868899694987
0.14999999,721.4990693810507,16.714741171977238,155,0.728507298985998,-0.1929307,0.020408163,4.654832705684198
0.14999999,730.6310705313172,8.227998849733531,156,0.7268616683826905,0.3103005,0.3469388,4.683532503405879
0.14999999,739.4497568112695,8.541313720047711,157,0.7253514299029725,0.24874443,0.2244898,4.709871062492162
0.14999999,747.8981063729806,8.91165043828889,158,0.7239947064898893,0.14559618,0.46938777,4.733532318816333
0.14999999,756.0837976257152,9.174308747265437,159,0.7227497700559276,0.021984965,-0.14285715,4.755244010224624
0.14999999,765.5374882482869,7.906309377428344,160,0.7210659804156083,0.3627931,0.5102041,4.784609301551793
0.14999999,765.5703685821983,17.327119666088574,161,0.7227582880142038,-0.3823983,-0.2244898,4.755095457032287
0.14999999,766.578686557066,16.35168202513225,162,0.7240844494856914,-0.15581688,-0.06122449,4.731967200969543
0.14999999,766.6260778213465,17.312608735719564,163,0.7257323697651029,-0.4674097,-0.5510204,4.7032274712966045
0.14999999,766.6388341760069,17.34724364533963,164,0.7273723028865494,-0.77951777,-0.67346936,4.674627037658579
0.14999999,766.6511162434839,17.347717932522936,165,0.7289925228511664,-0.7999378,-0.5102041,4.64637040147566
0.14999999,766.6050844410001,17.40603180248379,166,0.7306133647752708,-0.6054161,-0.63265306,4.618102918319278
0.14999999,766.6171496889209,17.34793475207922,167,0.7321948477967501,-0.7994746,-0.59183675,4.590521854424676
0.14999999,766.6598153448411,17.317334344079775,168,0.7337470595289832,-0.8401827,-0.8367347,4.5634512818145305
0.14999999,766.6582789775007,17.361536367340502,169,0.7352958990494881,-0.72808754,-0.71428573,4.536439520576927
0.14999999,766.6749033041345,17.343375673366175,170,0.7368203914921294,-0.4452084,-0.46938777,4.509852372377262
0.14999999,766.7706364603863,17.26426684374828,171,0.7383005269661777,-0.35413152,-0.42857143,4.484038809709862
0.14999999,766.7587275108813,17.371908949505052,172,0.7397993360922228,-0.78231204,-0.79591835,4.457899578551635
0.14999999,766.7311398729762,17.387587637905085,173,0.7412860145194835,-0.6013681,-0.75510204,4.431971906780209
0.14999999,766.6761418152756,17.414998057700586,174,0.7427646374382859,-0.59495485,-0.877551,4.406184723076296
0.14999999,777.7015923777833,6.33454943749233,175,0.7405958085262835,0.5515899,0.59183675,4.444009099301619
0.14999999,792.3682051138144,2.693387263968913,176,0.7372653627000971,0.83915114,0.71428573,4.502092074510309
0.14999999,792.3723394724396,17.35586564137469,177,0.738722483714158,-0.7783719,-0.9183673,4.476679884025082
0.14999999,792.5314208904435,17.200918581996074,178,0.7401133192163037,-1.0171995,-0.9591837,4.4524237128676605
0.14999999,792.5920837821465,17.299337108297028,179,0.741520141272184,-0.88072973,-1.0,4.4278887362131085
0.14999999,792.6658094279782,17.286274354168246,180,0.7429071707989365,-0.35934615,-0.3877551,4.403698941266545
0.14999999,792.8614213162568,17.164388111721337,181,0.7442402613803737,-0.3347286,-0.3469388,4.380449841526281
0.14999999,792.9807524782613,17.24066883799563,182,0.7455827350040762,-0.34420443,-0.30612245,4.357037101528908
0.14999999,793.3809845040839,16.95976797417728,183,0.7468225220258422,-0.21863635,-0.26530612,4.335415215869311
0.14999999,807.5009635600422,3.2400209440416567,184,0.7437733834139277,0.80258065,0.75510204,4.388592193261099
0.14999999,809.2631388849973,15.59782467504495,185,0.7445874228598446,-0.09460356,-0.10204082,4.374395345324309
0.14999999,817.7499201240884,8.87321876090891,186,0.7433196704757052,0.15943447,0.06122449,4.3965049469037005
0.14999999,826.6538164660172,8.456103658071093,187,0.7419375777406365,0.26689464,0.5510204,4.420608644203301
0.14999999,835.1157645797964,8.898051886220799,188,0.7407049810353441,0.15063807,0.020408163,4.442105130743598
0.14999999,846.8795966135403,5.596167966256072,189,0.7384836911395259,0.6207663,0.67346936,4.4808444265266685
0.14999999,860.0110383972319,4.228558216308392,190,0.735873056978141,0.73182017,0.79591835,4.52637388630122
0.14999999,860.0295113004076,17.34152709682424,191,0.7372263583444185,-0.43158793,-0.2244898,4.502772310473339
0.14999999,860.2977405507838,17.09177074962386,192,0.7384909748450688,-0.31396675,-0.18367347,4.480717398701999
0.14999999,868.8396893914434,8.818051159340436,193,0.7372844008795683,0.17742217,0.14285715,4.501760048660328
0.14999999,868.8588452654438,17.34084412599947,194,0.7386092980748592,-0.5289259,-0.5510204,4.478653841574453
0.14999999,868.8880336161524,17.33081164929146,195,0.73991765654665,-0.36939797,-0.67346936,4.4558360698264226
0.14999999,868.9479249684515,17.300108647700828,196,0.7412036823135731,-0.8756303,-0.63265306,4.433407780451283
0.14999999,869.2092374928254,17.098687475626036,197,0.7424180256913258,-0.2786953,-0.5102041,4.412229631943276
0.14999999,869.1847743610597,17.38446313176577,198,0.7437028616552391,-0.5535347,-0.59183675,4.389822092732625
0.14999999,869.21724148317,17.327532877889666,199,0.7449583809289652,-0.82388514,-0.71428573,4.367925836598844
0.14999999,869.3796782204744,17.197563262695667,200,0.7461640830789922,-1.008032,-0.8367347,4.346898391102372
0.14999999,869.5797371285712,17.159941091903157,201,0.747347055682433,-0.3095438,-0.46938777,4.326267348898364
0.14999999,869.5535639715921,17.38617315697906,202,0.748582533616929,-0.73096156,-0.877551,4.304720613720753
0.14999999,869.5220247410068,17.39153923058524,203,0.7498073550580151,-0.73257965,-0.75510204,4.283359727788211
0.14999999,869.5847493669146,17.297275374092187,204,0.7509936731631939,-0.8626484,-0.79591835,4.262670340033895
0.14999999,869.5920651548661,17.35268421204846,205,0.7521839155418251,-0.48130676,-0.42857143,4.241912512950567
0.14999999,869.5934589958033,17.358606159062735,206,0.7533642505244599,-0.78500855,-0.9183673,4.2213274708534145
0.14999999,881.3390432723083,5.614415723494994,207,0.7512800150488883,0.61914986,0.63265306,4.2576765375473835
0.14999999,881.3795934894137,17.319449782894683,208,0.7524425520770623,-0.86182284,-1.0,4.237401891776027
0.14999999,881.5028547799601,17.23673870945353,209,0.7535712724474449,-0.9629209,-0.9591837,4.217717008516556
0.14999999,881.6447691128321,17.21808566712791,210,0.7546841499801132,-0.32238233,-0.3877551,4.19830842434682
0.14999999,889.866408982279,9.138360130553098,211,0.7535908058550698,0.03168501,0.18367347,4.217376345887579
0.14999999,889.8796406668209,17.346768315458135,212,0.7547278970846618,-0.44884777,-0.3469388,4.197545474843495
0.14999999,890.1012688980891,17.138371768731833,213,0.755798211198128,-0.3473496,-0.06122449,4.178879196704644
0.14999999,890.1765865788453,17.28468231924372,214,0.7568977250228163,-0.33766937,-0.30612245,4.159703675602081
0.14999999,890.1846693187546,17.35191726009073,215,0.7580049420421497,-0.42741036,-0.26530612,4.140393810784905
0.14999999,893.3716841152037,14.172985203550796,216,0.7582580264305118,-0.059391186,-0.020408163,4.135980019051869
0.14999999,902.7900031429232,7.941680972280569,217,0.7568622365178509,0.3573987,0.30612245,4.160322595128679
0.14999999,917.0049542214238,3.1450489214994595,218,0.7542176178821689,0.80905306,0.9183673,4.206444744134972
0.14999999,934.3649542214238,,219,0.75077370181878,1.2291527,0.9591837,4.266506640280474
0.14999999,934.4557280340563,17.269226187367472,220,0.7518620391904564,-0.35902977,-0.14285715,4.247526036518438
0.14999999,942.9990183204108,8.816709713645471,221,0.7507474837269056,0.1778369,0.26530612,4.266963883802764
0.14999999,951.3099819422633,9.049036378147388,222,0.7497029759840007,0.078157574,0.10204082,4.285180098839024
0.14999999,966.770373778996,1.8996081632672792,223,0.7468295208738746,0.88958335,0.8367347,4.335293155959623
0.14999999,975.2020435339448,8.928330245051283,224,0.7457809316805718,0.13916263,-0.10204082,4.353580551490825
0.14999999,984.1523822155073,8.409661318437538,225,0.7446094846545596,0.27628553,0.46938777,4.374010587624476
0.14999999,1001.3808247930098,0.13155742249744382,226,0.741348130431261,0.992749,1.0,4.430888605278804
0.14999999,1011.0808698574214,7.659954935588402,227,0.7400171589294391,0.3983427,0.2244898,4.454100748270578
0.14999999,1019.9258231338493,8.515046723572011,228,0.7389129086356605,0.2544775,0.3469388,4.473358873394076
0.14999999,1030.732886027515,6.552937106334313,229,0.7373270086265783,0.52940065,0.3877551,4.501016969552467
0.14999999,1030.9140502205348,17.17883580698002,230,0.7384039563670382,-0.34657282,-0.2244898,4.482235000958847
0.14999999,1031.283619511671,16.99043070886372,231,0.7394248134577245,-0.23465316,-0.18367347,4.464431253297278
0.14999999,1031.2850813958182,17.358538115852813,232,0.7405278488324948,-0.5079502,-0.5510204,4.4451943163612855
0.14999999,1031.35536663208,17.289714763738292,233,0.7416044792120916,-0.5112588,-0.67346936,4.426417882541116
0.14999999,1031.312072346303,17.403294285776962,234,0.7426997391921744,-0.5674398,-0.63265306,4.407316548488474
0.14999999,1031.3126832958073,17.35938905049556,235,0.7437749650361583,-0.73444223,-0.59183675,4.388564609769393
0.14999999,1031.3163605295028,17.35632276630459,236,0.744840333800754,-0.7604443,-0.71428573,4.369984578514843
0.14999999,1031.4225316518273,17.25382887767558,237,0.7458719148831365,-0.3390253,-0.5102041,4.35199380443809
0.14999999,1031.4729864009626,17.309545250864694,238,0.7469082505201593,-0.87350404,-0.75510204,4.333920110928414
0.14999999,1031.529448933901,17.303537467061542,239,0.7479344725409046,-0.88051105,-0.877551,4.316022798886615
0.14999999,1031.6700443612199,17.219404572681107,240,0.7489320421537601,-0.97592694,-0.8367347,4.298625184838416
0.14999999,1031.8604807826873,17.16956357853246,241,0.7499094748604131,-0.32452238,-0.42857143,4.281578758434387
0.14999999,1049.1569389738147,0.06354180887267138,242,0.7468257309657157,0.99650437,0.877551,4.335359251957912
0.14999999,1049.3207115105854,17.196227463229274,243,0.7478100786445739,-0.31320128,-0.46938777,4.318192228438623
0.14999999,1049.3232109962105,17.35750051437485,244,0.7488242567030258,-0.67116576,-0.79591835,4.300504963099224
0.14999999,1049.3559757089924,17.327235287217984,245,0.7498230725264478,-0.84415585,-0.9183673,4.283085615138745
0.14999999,1059.5794039608534,7.136571748139177,246,0.7484384547342678,0.4649324,0.42857143,4.307233349434363
0.14999999,1059.7496951208966,17.189708839956726,247,0.749398819057846,-1.3079896,-1.0,4.290484595631161
0.14999999,1059.7847865864628,17.324908534433757,248,0.750382697685506,-0.839299,-0.9591837,4.273325752364769
0.14999999,1059.9700272332518,17.174759353210977,249,0.7513240974832235,-0.33393788,-0.3877551,4.256907739892577
0.14999999,1071.1315935814469,6.198433651805033,250,0.7497404601877414,0.56497926,0.5102041,4.284526374325788
0.14999999,1071.2300747725294,17.26151880891752,251,0.7506967371859968,-0.3782652,-0.3469388,4.267848903476213
0.14999999,1071.5355266955928,17.054548076936584,252,0.7515983310817148,-0.2794916,-0.30612245,4.252125105934892
0.14999999,1071.9548990987914,16.94062759680132,253,0.7524669790271802,-0.23172271,-0.26530612,4.236975885765974
0.14999999,1072.4358273913151,16.879071707476413,254,0.753314891237603,-0.21175715,-0.06122449,4.222188296816201
0.14999999,1073.406501312054,16.389326079261085,255,0.7540460286670141,-0.12497029,-0.14285715,4.20943726004727
