Iteration,Regret/t,Regret,ReturnLastEpisode,LQGsigma_higher,ReturnMean,LQGmu1_higher,LQGmu1_actor
127,4.9444001536070115,627.9388195080904,13.68643708987993,0.14999999,0.7119036609170288,-0.18367347,-0.04774618
128,4.983176823215887,637.8466333716335,7.452186136456964,0.14999999,0.7096802280266117,0.3469388,0.42602462
129,4.944160316689454,637.7966808529396,17.409952518693917,0.14999999,0.7119174130338612,-0.63265306,-0.73059666
130,4.907308970413523,637.950166153758,17.206514699181675,0.14999999,0.7140304489441786,-0.59183675,-0.34947246
131,4.869721107398881,637.9334650692534,17.376701084504575,0.14999999,0.7161857163188713,-0.67346936,-0.74733496
132,4.8327327614424425,637.9207245104024,17.372740558851078,0.14999999,0.7183066077154561,-0.75510204,-0.6857801
133,4.799210065286465,638.2949386830998,16.98578582730263,0.14999999,0.7202287806601796,-0.46938777,-0.22473598
134,4.76331434205853,638.284121835843,17.370816847256705,0.14999999,0.7222870216709556,-0.79591835,-0.7710954
135,4.728269892642819,638.3164355067806,17.32768632906239,0.14999999,0.7242964511099299,-0.9183673,-0.8478018
136,4.693310929348705,638.2902863914238,17.386149115356798,0.14999999,0.7263009788217484,-0.71428573,-0.72384953
137,4.660232045767454,638.4517902701413,17.19849612128261,0.14999999,0.7281977037977374,-1.0,-1.1325369
138,4.627612128058035,638.6104736720089,17.201316598132365,0.14999999,0.7300681119232776,-0.877551,-0.99253035
139,4.594654449983355,638.6569685476863,17.31350512432256,0.14999999,0.7319578870422386,-0.5102041,-0.87553906
140,4.621533796810951,647.0147315535331,9.002236994153227,0.14999999,0.7304166400911151,0.020408163,0.10606021
141,4.589024327319069,647.0524301519887,17.32230140154444,0.14999999,0.7322807151766587,-0.8367347,-0.8479925
142,4.557876073282442,647.2184024061067,17.19402774588197,0.14999999,0.7340667389172911,-0.9591837,-1.1272544
143,4.529489733913825,647.717031949677,16.86137045642977,0.14999999,0.7356943959911796,-0.42857143,-0.22930026
144,4.498377993960777,647.766431130352,17.310600819325032,0.14999999,0.737478326034359,-0.3469388,-0.3876523
145,4.470965841939801,648.2900470812712,16.836384049080852,0.14999999,0.7390501237419838,-0.3877551,-0.23189315
146,4.449357532472222,649.6061997409444,16.043847340326757,0.14999999,0.7402891323123726,-0.30612245,-0.11950454
147,4.419430807313499,649.6563286750843,17.309871065860058,0.14999999,0.742005114259547,-0.5510204,-0.41843385
148,4.3991328371891285,651.071659903991,15.944668771093365,0.14999999,0.7431689886932838,-0.26530612,-0.09118946
149,4.392439158860626,654.4734346702334,13.958225233757576,0.14999999,0.7435528005240466,-0.2244898,-0.043917015
150,4.3647548269833685,654.7132240475053,17.120210622728077,0.14999999,0.7451402048748069,-0.06122449,-0.2941739
151,4.394632748713169,663.5895450556885,8.483678991816724,0.14999999,0.7434270212893825,0.2244898,0.26115903
152,4.43001296946515,673.3619713587028,7.587573696985648,0.14999999,0.7413983389068147,0.42857143,0.4081995
153,4.461296671307527,682.5783907100516,8.143580648651213,0.14999999,0.7396045486635592,0.30612245,0.3248975
154,4.486628729177204,690.9408242932893,8.99756641676227,0.14999999,0.7381520224095639,0.18367347,0.10845163
155,4.458977093652551,691.1414495161454,17.159374777143945,0.14999999,0.7397375519694637,-0.14285715,-0.29292354
156,4.5016301685439375,702.2543062928543,6.247143223291059,0.14999999,0.7372918481339484,0.3877551,0.5602246
157,4.5268616987347094,710.7172867013494,8.897019591504902,0.14999999,0.7358450860817253,0.10204082,0.15101394
158,4.583356159409544,724.170273186708,3.907013514641467,0.14999999,0.7326057248044986,0.5102041,0.7555642
159,4.607614442221788,732.6106963132643,8.919576873443674,0.14999999,0.7312147682212277,0.26530612,0.14257509
160,4.6321006596738155,741.1361055478105,8.834590765453788,0.14999999,0.7298107419911802,0.46938777,0.17222664
161,4.679543485857394,753.4065012230404,5.089604324770055,0.14999999,0.727090396453131,0.63265306,0.6640698
162,4.741487789067684,768.1210218289649,2.6454793940755366,0.14999999,0.7235385442048345,0.59183675,0.84228057
163,4.712111624784802,768.0741948399227,17.406826989042216,0.14999999,0.7252229572944493,-0.63265306,-0.60077477
164,4.683581916079136,768.1074342369783,17.326760602944447,0.14999999,0.7268588350872055,-0.67346936,-0.8114021
165,4.655128716662514,768.0962382493148,17.371195987663537,0.14999999,0.728490325879443,-0.75510204,-0.7756142
166,4.626849394473276,768.0569994825639,17.399238766750855,0.14999999,0.7301118466471744,-0.59183675,-0.58302116
167,4.599883411741766,768.180529760875,17.236469721688927,0.14999999,0.7316580612533391,-0.79591835,-0.9625499
168,4.572695098144367,768.2127764882537,17.327753272621262,0.14999999,0.7332170241889697,-0.71428573,-0.4081402
169,4.546499860992421,768.3584765077192,17.21429998053455,0.14999999,0.7347190446678658,-0.9183673,-0.9845077
170,4.5205366809853595,768.4912357675112,17.227240740207996,0.14999999,0.7362077591178119,-0.8367347,-0.9736208
171,4.494205466311722,768.5091347393044,17.34210102820678,0.14999999,0.7377175764729518,-0.5102041,-0.4065661
172,4.468705199472661,768.6172943092978,17.251840430006595,0.14999999,0.7391797477366593,-1.0,-0.9322021
173,4.443770280062096,768.7722584507426,17.205035858555167,0.14999999,0.7406095022900174,-0.877551,-0.99736035
174,4.418043482412887,768.7395659398425,17.392692510900112,0.14999999,0.7420846627056827,-0.46938777,-0.5826427
175,4.4015092481492255,770.2641184261145,15.83544751372804,0.14999999,0.743032726596948,-0.18367347,-0.10119135
176,4.377431785606489,770.4279942667421,17.196124159372413,0.14999999,0.7444133150454995,-0.9591837,-1.0519327
177,4.44822642908242,787.3360779475884,0.4519163191536594,0.14999999,0.740353989158118,0.79591835,0.9748663
178,4.423267979805799,787.3417004054323,17.354377542156055,0.14999999,0.7417850929010436,-0.3469388,-0.4450739
179,4.400330771660589,787.6592081272454,17.042492278186945,0.14999999,0.7431002997901036,-0.42857143,-0.22990954
180,4.376043229181903,787.6877812527425,17.331426874502924,0.14999999,0.7444929341065419,-0.5510204,-0.43517178
181,4.351982797312911,787.7088863136369,17.33889493910568,0.14999999,0.7458725460256357,-0.3877551,-0.44251916
182,4.3838940914097195,797.868724636569,7.20016167706779,0.14999999,0.7440427699879747,0.5510204,0.4573596
183,4.431060983726667,810.88416002198,4.344564614589025,0.14999999,0.7413382463459479,0.67346936,0.72306246
184,4.408881004469878,811.2341048224575,17.010055199522522,0.14999999,0.7426100341473694,-0.30612245,-0.22958073
185,4.440675274174694,821.5249257223185,7.0691791001390705,0.14999999,0.740786968223928,0.71428573,0.4728257
186,4.419476217218792,822.0225764026953,16.862349319623103,0.14999999,0.7420025104805736,-0.26530612,-0.21133482
187,4.441500412629669,830.560577161748,8.82199924094729,0.14999999,0.7407396552391244,-0.10204082,0.17619589
188,4.418458198619361,830.6701413404398,17.250435821308226,0.14999999,0.7420608831066878,-0.06122449,-0.31397337
189,4.395730208292923,830.7930093673624,17.237131973077464,0.14999999,0.7433640935611855,-0.2244898,-0.35998583
190,4.416740211560806,839.1806401965531,8.972369170809296,0.14999999,0.7421593915389445,-0.14285715,0.120537415
191,4.397592605451742,839.9401876412827,16.60045255527035,0.14999999,0.7432573047332715,-0.020408163,-0.17327748
192,4.42058154202186,848.751656068197,8.548531573085679,0.14999999,0.7419391317648015,0.14285715,0.24714576
193,4.4080460822803325,850.7528938801042,15.358762188092735,0.14999999,0.7426579081261275,0.06122449,-0.078414604
194,4.431792960562503,859.7678343491256,8.345059530978627,0.14999999,0.7412962751971041,0.3469388,0.28884107
195,4.40896249518398,859.7476865608761,17.38014778824947,0.14999999,0.7426053615146798,-0.63265306,-0.6021014
196,4.3867952233421335,859.8118637750582,17.29582278581786,0.14999999,0.7438764206799233,-0.75510204,-0.88970536
197,4.364799792899318,859.8655592011658,17.30630457389246,0.14999999,0.7451376265539381,-0.67346936,-0.8513616
198,4.342807821549373,859.8759486667758,17.349610534389985,0.14999999,0.7463986340854718,-0.59183675,-0.40573147
199,4.320761748382356,859.8315879280889,17.404360738686943,0.14999999,0.7476627437854154,-0.71428573,-0.5933356
200,4.29998655844175,859.9973116883501,17.194276239738777,0.14999999,0.7488539817407254,-0.79591835,-1.0604726
201,4.278403155775708,859.9590343109173,17.398277377432848,0.14999999,0.750091562168824,-0.5102041,-0.50781655
202,4.257152242247375,859.9447529339698,17.37428137694762,0.14999999,0.751310077852788,-0.9183673,-0.7198377
203,4.236268243812214,859.9624534938795,17.342299440090244,0.14999999,0.7525075548272812,-0.46938777,-0.79666936
204,4.215911416406749,860.0459289469768,17.276524546902674,0.14999999,0.7536748041051174,-0.8367347,-0.90845656
205,4.196148220624533,860.2103852280293,17.19554371894757,0.14999999,0.7548080148724465,-1.0,-1.115099
206,4.175622098558699,860.1781523030919,17.39223292493733,0.14999999,0.7559849714129188,-0.3469388,-0.54852057
207,4.155493412937603,860.1871364780839,17.351015825008048,0.14999999,0.7571391391664218,-0.877551,-0.7931766
208,4.135922980911326,860.271980029556,17.275156448527934,0.14999999,0.7582612969660937,-0.9591837,-0.9117683
209,4.157005837362731,868.8142200088108,8.817760020745158,0.14999999,0.7570524175824122,0.020408163,0.17751226
210,4.137119052409772,868.7950010060521,17.37921900275879,0.14999999,0.7581927148847607,-0.5510204,-0.5860979
211,4.117632034882379,868.820359360182,17.33464164587005,0.14999999,0.7593100897429829,-0.42857143,-0.45483112
212,4.098166418334834,868.8112806869849,17.3690786731971,0.14999999,0.7604262374808007,-0.3877551,-0.536878
213,4.148440765715663,883.6178830974362,2.5533975895487058,0.14999999,0.7575435340759367,0.75510204,0.8482631
214,4.130137871026418,883.8495043996534,17.128378697782875,0.14999999,0.7585930119824301,-0.30612245,-0.27006012
215,4.178503669269027,898.3782888928407,2.8312155068126788,0.14999999,0.7558197437345741,1.0,0.8300822
216,4.159111231008047,898.3680258977381,17.370262995102657,0.14999999,0.756931695469722,-0.26530612,-0.5082821
217,4.178181979218365,906.6654894903853,9.062536407352741,0.14999999,0.7558381892650019,-0.06122449,0.068013564
218,4.159890829085171,906.8562007405673,17.169288749818005,0.14999999,0.7568869937451164,-0.18367347,-0.334952
219,4.179186754235203,915.2418991775095,8.974301563057736,0.14999999,0.7557805760186236,0.2244898,0.11965378
220,4.197869471328054,923.5312836921719,9.070615485337592,0.14999999,0.754709319304584,-0.2244898,0.061143175
221,4.257426623041502,940.8912836921719,,0.14999999,0.7512943450090881,0.877551,1.0441805
222,4.279420352251816,950.0313181999031,8.219965492268768,0.14999999,0.7500332366828086,0.18367347,0.311719
223,4.261749727363721,950.3701892021098,17.021128997793294,0.14999999,0.7510464605869425,0.10204082,-0.24674627
224,4.307481348593345,964.8758220849094,2.854367117200451,0.14999999,0.7484242345990053,0.8367347,0.8285491
225,4.328598368831259,973.9346329870334,8.30118909787601,0.14999999,0.7472133962826112,0.30612245,0.29706502
226,4.353430479119502,983.8752882810074,7.419344706025948,0.14999999,0.745789536747735,0.42857143,0.43023723
227,4.3409033756699715,985.3850662770835,15.850222003923932,0.14999999,0.7465078339638778,-0.020408163,-0.10059089
228,4.398004676653875,1002.7450662770835,,0.14999999,0.7432336767973695,0.9183673,1.1927017
229,4.415138932103549,1011.0668154517127,9.038250825370826,0.14999999,0.7422512080215855,0.26530612,0.08540039
230,4.40690209593829,1013.5874820658067,14.839333385905997,0.14999999,0.7427235036732631,0.06122449,-0.06724566
231,4.445470705743747,1026.9037330268056,4.043749039001183,0.14999999,0.7405120008174456,0.46938777,0.7455596
232,4.42651805893687,1026.9521896733538,17.311543353451903,0.14999999,0.7415987351527025,-0.63265306,-0.47576177
233,4.407836734670125,1027.0259591781391,17.286230495214696,0.14999999,0.7426699120028597,-0.75510204,-0.9074277
234,4.388970639011271,1027.0191295286374,17.366829649501586,0.14999999,0.7437516835429315,-0.67346936,-0.76967067
235,4.370508413352506,1027.069477137839,17.30965239079853,0.14999999,0.7448102973995121,-0.59183675,-0.85536605
236,4.395398126339833,1037.3139578162006,7.11551932163832,0.14999999,0.7433831349575782,0.3877551,0.46741247
237,4.376711995293605,1037.2807428845845,17.393214931616203,0.14999999,0.7444545874258253,-0.71428573,-0.70107836
238,4.358321125283054,1037.280427817367,17.36031506721768,0.14999999,0.7455091097888157,-0.5102041,-0.51146054
239,4.340774853500099,1037.4451899865237,17.195237830843194,0.14999999,0.7465152033543521,-0.9183673,-1.1940229
240,4.32264547396766,1037.4349137522386,17.370276234285072,0.14999999,0.7475547319972671,-0.46938777,-0.47304186
241,4.304761807974434,1037.4475957218385,17.347318030399954,0.14999999,0.7485801715610989,-0.79591835,-0.79653525
242,4.291027110899399,1038.4285608376545,16.379034884184126,0.14999999,0.7493677115309977,-0.3469388,-0.12658754
243,4.344808892336026,1055.7885608376544,,0.14999999,0.7462838937880718,0.9591837,1.1262622
244,4.327378465057382,1055.8803454740014,17.268215363653045,0.14999999,0.7472833448934987,-0.8367347,-0.9213875
245,4.309579788020511,1055.8470480650253,17.393297408975986,0.14999999,0.748303911237356,-0.877551,-0.6836617
246,4.292744698500786,1056.0151958311933,17.191852233832055,0.14999999,0.7492692260033952,-1.0,-1.2169025
247,4.275653173987027,1056.0863339747957,17.28886185639758,0.14999999,0.7502492446108355,-0.9591837,-0.8890667
248,4.258347853189753,1056.0702675910588,17.37606638373698,0.14999999,0.7512415221794866,-0.5510204,-0.6139153
249,4.241928216561141,1056.2401259237242,17.19014166733471,0.14999999,0.7521830151054391,-0.3877551,-0.32900208
250,4.224820605693633,1056.2051514234083,17.39497450031581,0.14999999,0.7531639560955484,-0.42857143,-0.59129125
251,4.208751569681046,1056.3966439899425,17.16850743346575,0.14999999,0.7540853457751692,-0.30612245,-0.37358856
252,4.193613456156201,1056.7905909513627,16.966053038579766,0.14999999,0.7549533568717773,-0.26530612,-0.23147565
253,4.1778710599910465,1057.0013781777348,17.149212773627827,0.14999999,0.7558560172023481,-0.14285715,-0.28290218
254,4.193951901649501,1065.2637830189733,9.09759515876152,0.14999999,0.7549339505934918,-0.10204082,0.039541893
255,4.182146735912687,1066.447417657735,16.176365361238222,0.14999999,0.7556108522985844,-0.18367347,-0.14480843
