LQGmu1_higher,LQGmu1_actor,Regret/t,ReturnMean,LQGsigma_higher,Iteration,ReturnLastEpisode,Regret
-0.5102041,-0.42954996,1.6488950083287721,0.9008661119077538,0.14999999,4594,17.30922890426906,7575.023668262379
-0.71428573,-0.5487551,1.6485289718221163,0.9008871002395574,0.14999999,4595,17.393042739754783,7574.990625522624
-0.5510204,-0.5328968,1.648165762495938,0.9009079264623889,0.14999999,4596,17.380781091293773,7574.969844431331
-0.9183673,-1.0800866,1.6478419376126945,0.9009264944029417,0.14999999,4597,17.200457225774098,7575.129387205557
-0.9591837,-1.1144164,1.6475193534667734,0.9009449912002997,0.14999999,4598,17.195399965332317,7575.293987240224
-0.42857143,-0.22120757,1.6472343655639297,0.9009613322497745,0.14999999,4599,17.023140011710993,7575.630847228513
0.10204082,0.17969716,1.6487348245826292,0.9008752967555831,0.14999999,4600,8.810654148417973,7584.180193080095
-1.0,-0.87092286,1.648387972269517,0.9008951850762891,0.14999999,4601,17.307132668047483,7584.233060412047
-0.63265306,-0.7041855,1.6480239512013344,0.9009160578439601,0.14999999,4602,17.386836983505876,7584.206223428541
-0.877551,-0.9589083,1.6476934768031948,0.900935007064037,0.14999999,4603,17.233149703436045,7584.333073725105
-0.8367347,-0.72456956,1.6473338752427193,0.9009556264195688,0.14999999,4604,17.367912107625493,7584.32516161748
-0.3469388,-0.36646867,1.6470009962775827,0.9009747135161935,0.14999999,4605,17.24557375921168,7584.439587858268
-0.59183675,-0.67257667,1.646636053464911,0.9009956391361862,0.14999999,4606,17.393925598888377,7584.40566225938
-0.79591835,-0.9582851,1.646305655745109,0.9010145839595693,0.14999999,4607,17.23550624166252,7584.530156017718
-0.26530612,-0.14713672,1.6461685825967611,0.9010224436584424,0.14999999,4608,16.345327411842067,7585.544828605875
-0.46938777,-0.48567078,1.6458151652775812,0.9010427084129826,0.14999999,4609,17.342731841503493,7585.562096764372
-0.67346936,-0.75393146,1.6454567959500408,0.9010632571129563,0.14999999,4610,17.36626743468392,7585.555829329688
-0.30612245,-0.28859422,1.645125529823775,0.9010822517302881,0.14999999,4611,17.242011312262118,7585.673818017426
-0.75510204,-0.75287485,1.6447660110084237,0.9011028663412601,0.14999999,4612,17.372975246576512,7585.66084277085
