LQGsigma_higher,ReturnLastEpisode,LQGmu1_actor,Iteration,LQGmu1_higher,Regret,Regret/t,ReturnMean
0.14999999,17.36609489275347,-0.537215,663,-0.59183675,2243.9818869555484,3.3845880647896656,0.8013424274776568
0.14999999,6.0707538419508325,0.57725656,664,0.8367347,2255.2711331135974,3.3964926703518032,0.8006598239477177
0.14999999,4.242684703799778,0.7307593,665,0.75510204,2268.3884484097975,3.4111104487365376,0.7998216485816205
0.14999999,17.387769569321595,-0.66673243,666,-0.5510204,2268.360678840476,3.4059469652259398,0.8001177198838337
0.14999999,17.370751793538357,-0.6610388,667,-0.75510204,2268.3499270469374,3.4008244783312405,0.8004114404626582
0.14999999,17.218983578720515,-0.9844463,668,-0.79591835,2268.4909434682168,3.395944526150025,0.8006912542345168
0.14999999,17.40764779283928,-0.5421398,669,-0.67346936,2268.4432956753776,3.390797153475901,0.8009864017502349
0.14999999,17.315581527848618,-0.8504727,670,-0.8367347,2268.487714147529,3.385802558429148,0.8012727890808974
0.14999999,17.38011649198895,-0.45783347,671,-0.46938777,2268.46759765554,3.380726673108107,0.8015638375511405
0.14999999,17.36303547876371,-0.5626016,672,-0.3877551,2268.4645621767763,3.37569131276306,0.8018525623415675
0.14999999,17.418577363673023,-0.5426158,673,-0.42857143,2268.4059848131033,3.3705883875380436,0.8021451612650204
0.14999999,8.010361772901625,0.34668478,674,-0.06122449,2277.7556230402015,3.379459381365284,0.8016365033620823
0.14999999,17.307634293856374,-0.87992054,675,-0.877551,2277.807988746345,3.374530353698289,0.8019191310952816
0.14999999,17.390902185454244,-0.66053134,676,-0.9183673,2277.777086560891,3.369492731598951,0.8022079855734545
0.14999999,17.201310376165544,-1.0342631,677,-0.9591837,2277.9357761847255,3.3647500386775855,0.8024799289749092
0.14999999,17.193372659478534,-1.0408194,678,-1.0,2278.1024035252467,3.3600330435475616,0.8027503988791537
0.14999999,17.1279925006528,-0.30022064,679,-0.26530612,2278.334411024594,3.3554262312586065,0.8030145509599422
0.14999999,14.396111237352493,-0.045586497,680,-0.18367347,2281.2982997872414,3.3548504408635904,0.8030475664642436
0.14999999,16.017635740252537,-0.12652494,681,-0.2244898,2282.640664046989,3.3518952482334643,0.8032170155829437
0.14999999,17.143965730395358,-0.2896224,682,-0.020408163,2282.856698316594,3.3472972116079087,0.8034806644720235
0.14999999,17.05518106453062,-0.27274203,683,-0.3469388,2283.1615172520633,3.3428426314085846,0.8037360876485903
0.14999999,17.174407965719958,-0.32390645,684,-0.5102041,2283.3471092863433,3.33822676796249,0.8040007587177472
0.14999999,17.372677919342223,-0.5318724,685,-0.30612245,2283.334431367001,3.333334936302191,0.8042812536523973
0.14999999,17.326926023092085,-0.42026666,686,-0.63265306,2283.3675053439088,3.3285240602680886,0.8045571066360041
0.14999999,17.385560616303795,-0.74379003,687,-0.71428573,2283.341944727605,3.3236418409426567,0.8048370504046641
0.14999999,17.34254276120233,-0.79862994,688,-0.59183675,2283.359401966403,3.318836340067446,0.8051125951796189
0.14999999,17.40286293991071,-0.5337738,689,-0.5510204,2283.316539026492,3.3139572409673326,0.8053923600362768
0.14999999,17.201982678070724,-1.0273926,690,-0.75510204,2283.4745563484216,3.3093834149977126,0.8056546206996724
0.14999999,17.37368019279731,-0.44805002,691,-0.67346936,2283.460876155624,3.3045743504422926,0.8059303698140887
0.14999999,17.19851509844902,-1.0834088,692,-0.79591835,2283.622361057175,3.300032313666438,0.8061908077026124
0.14999999,17.32487965925006,-0.8594589,693,-0.8367347,2283.657481397925,3.295321040978247,0.8064609494851922
0.14999999,16.992777710498256,-0.2605773,694,-0.46938777,2284.0247036874266,3.291101878512142,0.806702873938524
0.14999999,16.573887301568732,-0.17895328,695,-0.42857143,2284.810816385858,3.2874975775336086,0.8069095425726143
0.14999999,15.37797809846033,-0.07888827,696,-0.3877551,2286.7928382873974,3.285621894091088,0.807017093228722
0.14999999,5.3618075177424975,0.6411642,697,0.42857143,2298.7910307696548,3.298121995365358,0.8063003443024451
0.14999999,7.912152735032149,0.36190748,698,0.020408163,2308.2388780346228,3.3069324900209494,0.8057951553887073
0.14999999,17.327948010950916,-0.8259931,699,-0.877551,2308.270930023672,3.3022473963142662,0.8060637960828977
0.14999999,17.23113352714782,-0.96238613,700,-0.9183673,2308.3997964965242,3.2977139949950347,0.8063237388190923
0.14999999,17.19792061343884,-1.0697278,701,-0.9591837,2308.5618758830856,3.2932409071085385,0.8065802232162538
0.14999999,17.268540890928534,-0.9176089,702,-1.0,2308.653334992157,3.288679964376292,0.80684174516191
0.14999999,6.347723106947034,0.55027676,703,0.3877551,2319.6656118852097,3.299666588741408,0.8062117781684973
0.14999999,7.316831342818956,0.44312924,704,0.26530612,2329.7087805423907,3.3092454269068052,0.8056625328608485
0.14999999,17.034681320714515,-0.29068297,705,-0.26530612,2330.034099221676,3.3050129066974128,0.8059052232398275
0.14999999,9.08552798889078,0.04583218,706,0.14285715,2338.308571232785,3.3120518006130104,0.8055016169373276
0.14999999,8.633601551140275,0.22745869,707,0.5102041,2347.0349696816447,3.3197099995497097,0.8050625000258196
0.14999999,15.348726444752192,-0.08350299,708,-0.14285715,2349.0462432368927,3.317861925475837,0.805168467575927
0.14999999,5.483970708298598,0.63061386,709,0.67346936,2360.922272528594,3.3299326833971707,0.8044763369611716
0.14999999,17.29452617629689,-0.42161664,710,-0.5102041,2360.987746352297,3.3253348540173198,0.804739973966897
0.14999999,17.399885306705936,-0.7001276,711,-0.3469388,2360.9478610455913,3.3206017736224913,0.805011366191371
0.14999999,17.03502791971384,-0.30745372,712,-0.2244898,2361.2728331258772,3.3163944285475804,0.8052526130419966
0.14999999,16.813822375436864,-0.22395955,713,-0.020408163,2361.81901075044,3.3125091314872934,0.8054753938367379
0.14999999,16.8817509429455,-0.21360624,714,-0.30612245,2362.297259807495,3.308539579562318,0.8057030057590414
0.14999999,17.363364313756012,-0.71885794,715,-0.63265306,2362.293895493739,3.3039075461450893,0.805968604005442
0.14999999,17.34724225728488,-0.8064588,716,-0.71428573,2362.306653236454,3.299310968207338,0.8062321692541663
0.14999999,17.231873067326635,-0.30178154,717,-0.59183675,2362.4347801691274,3.294888117390694,0.8064857730853959
0.14999999,17.37440171931795,-0.5762161,718,-0.5510204,2362.4203784498095,3.2902790786209044,0.8067500528313701
0.14999999,17.413137000508407,-0.60741943,719,-0.67346936,2362.367241449301,3.2856289867166915,0.8070166865414741
0.14999999,17.369545574242807,-0.78731763,720,-0.75510204,2362.357695875058,3.2810523553820254,0.8072791080629572
0.14999999,17.35689517079826,-0.69309115,721,-0.79591835,2362.36080070426,3.2765059649157555,0.8075397955896929
0.14999999,17.27411442520476,-0.9234248,722,-0.8367347,2362.446686279055,3.2720868231011844,0.8077931867487852
0.14999999,17.369116064828646,-0.51705056,723,-0.46938777,2362.4375702142265,3.2675485065203684,0.8080534113233733
0.14999999,17.204927579895106,-0.34197932,724,-0.42857143,2362.5926426343312,3.26324950640101,0.8082999136237954
0.14999999,16.94780904602656,-0.2267323,725,-0.18367347,2363.004833588305,3.259317011845938,0.8085254006969073
0.14999999,17.287209130302955,-0.896422,726,-0.877551,2363.077624458002,3.254927857380168,0.8087770723979263
0.14999999,17.20082688015815,-1.129451,727,-0.9183673,2363.236797577844,3.2506695977686983,0.8090212386600518
0.14999999,17.279042068888828,-0.9138914,728,-1.0,2363.317755508955,3.2463155982265866,0.8092708945970996
0.14999999,17.19586112244075,-1.097396,729,-0.9591837,2363.4818943865143,3.242087646620733,0.8095133230148664
0.14999999,17.30947732862243,-0.38613266,730,-0.3877551,2363.532417057892,3.2377156398053315,0.8097640114790523
0.14999999,17.164210160635864,-0.3136694,731,-0.26530612,2363.7282068972563,3.233554318600898,0.8100026193462789
0.14999999,11.767548673699755,-0.026773103,732,-0.10204082,2369.3206582235566,3.236776855496662,0.8098178408545493
0.14999999,17.30159899602043,-0.43239695,733,-0.5102041,2369.3790592275363,3.2324407356446607,0.8100664715800081
0.14999999,17.335364967194472,-0.41940886,734,-0.3469388,2369.403694260342,3.228070428147605,0.8103170626062154
0.14999999,17.17045002308729,-0.26953158,735,-0.2244898,2369.5932442372546,3.223936386717353,0.8105541062662069
0.14999999,8.999011608671474,0.107717335,736,0.06122449,2377.954232628583,3.2309160769410097,0.8101538946708138
0.14999999,17.40660356373098,-0.61669886,737,-0.63265306,2377.9076290648522,3.2264689675235445,0.8104088894768612
0.14999999,17.312898122955698,-0.46364248,738,-0.71428573,2377.9547309418967,3.2221608820350904,0.8106559127273458
0.14999999,8.14220683857671,0.32512963,739,0.2244898,2387.17252410332,3.2302740515606496,0.8101907080527153
0.14999999,17.402054307915325,-0.5531458,740,-0.59183675,2387.1304697954047,3.225851986210006,0.8104442668457568
0.14999999,17.315302585410624,-0.4181932,741,-0.5510204,2387.175167209994,3.221558930107954,0.8106904283194983
0.14999999,17.374063361378045,-0.5583977,742,-0.67346936,2387.1611038486158,3.2171982531652503,0.8109404671350202
0.14999999,9.38652006639096,-0.015218765,743,-0.14285715,2395.1345837822246,3.223599708993573,0.8105734111815612
0.14999999,17.28520891466644,-0.9070657,744,-0.75510204,2395.209374867558,3.2193674393381153,0.8108160871939155
0.14999999,16.21866921708056,-0.1302804,745,-0.30612245,2396.3507056504773,3.2165781283899024,0.8109760247482856
0.14999999,8.835164655626087,0.17204355,746,0.18367347,2404.8755409948512,3.223693754684787,0.8105680186533953
0.14999999,17.200032027460598,-1.0903924,747,-0.79591835,2405.035508967391,3.219592381482451,0.8108031891351807
0.14999999,17.34006056143647,-0.79531646,748,-0.8367347,2405.0554484059544,3.2153147705961955,0.8110484649887503
0.14999999,17.0478469977082,-0.26896852,749,-0.020408163,2405.367601408246,3.2114387201712233,0.8112707155865125
0.14999999,17.385962991105664,-0.63200474,750,-0.46938777,2405.3416384171405,3.2071221845561872,0.811518223362604
0.14999999,8.930688746841346,0.13822877,751,0.10204082,2413.770949670299,3.214075831784686,0.8111195050582177
0.14999999,17.31213480535275,-0.861653,752,-0.877551,2413.8188148649465,3.209865445299131,0.8113609263016556
0.14999999,17.25058885345856,-0.36895555,753,-0.42857143,2413.928226011488,3.2057479761108736,0.8115970197184134
0.14999999,17.33342339794356,-0.7781705,754,-0.9183673,2413.9548026135444,3.201531568452977,0.8118387862125588
0.14999999,17.33750674632201,-0.75578094,755,-1.0,2413.9772958672224,3.19732092167844,0.8120802223808234
0.14999999,17.37880724864174,-0.7058028,756,-0.9591837,2413.9584886185808,3.1930667838870117,0.8123241523000568
0.14999999,3.8582974834361052,0.7590968,757,0.59183675,2427.4601911351447,3.206684532543124,0.8115433180881237
0.14999999,16.491970674549776,-0.16001311,758,-0.18367347,2428.328220460595,3.203599235436141,0.8117202273259094
0.14999999,17.204870630166035,-0.35382575,759,-0.3877551,2428.483349830429,3.199582806100697,0.8119505271731253
0.14999999,7.81863188597605,0.3758308,760,0.30612245,2438.0247179444527,3.207927260453227,0.8114720607538288
0.14999999,,1.0149953,761,0.79591835,2455.384717944453,3.226523939480227,0.8104057374151247
0.14999999,15.599757527296441,-0.09308578,762,-0.26530612,2457.144960417156,3.2245996855868193,0.8105160730741503
0.14999999,9.072297683214368,0.05961313,763,-0.06122449,2465.432662733942,3.2312354688518243,0.8101355809144597
0.14999999,17.307520585002187,-0.3714695,764,-0.5102041,2465.4851421489398,3.2270747933886645,0.8103741517552372
0.14999999,17.19862742757676,-0.30644,765,-0.3469388,2465.646514721363,3.2230673395050498,0.8106039369549858
0.14999999,17.33884646427167,-0.3942272,766,-0.63265306,2465.6676682570915,3.218887295374793,0.8108436183844728
0.14999999,17.372654180282993,-0.7312621,767,-0.71428573,2465.6550140768086,3.2146740731118757,0.8110852022298237
0.14999999,17.361439602922932,-0.7196405,768,-0.59183675,2465.653574473886,3.2104864250962053,0.8113253196619149
0.14999999,17.262398448195015,-0.37341803,769,-0.2244898,2465.7511760256907,3.2064384603715093,0.8115574277309915
0.14999999,17.375809086470277,-0.60838914,770,-0.5510204,2465.7353669392205,3.202253723297689,0.8117973782512794
0.14999999,17.22885555636042,-0.3520743,771,-0.67346936,2465.86651138286,3.1982704427793256,0.8120257773635708
0.14999999,17.37118887874084,-0.7025496,772,-0.75510204,2465.855322504119,3.194113112051968,0.8122641564190385
0.14999999,17.353027147537496,-0.75010127,773,-0.79591835,2465.862295356582,3.1899900328028226,0.8125005715135997
0.14999999,17.409276002106065,-0.6706533,774,-0.8367347,2465.8130193544757,3.185804934566506,0.8127405427427462
0.14999999,17.264016031344514,-0.40423393,775,-0.46938777,2465.9090033231314,3.1818180688040405,0.812969147430961
0.14999999,,1.1281961,776,0.9591837,2483.2690033231315,3.200088921808159,0.8119215067770552
0.14999999,17.195095984313227,-1.0365565,777,-0.877551,2483.4339073388182,3.196182634927694,0.8121454911165313
0.14999999,17.22890207918961,-0.33407962,778,-0.30612245,2483.565005259629,3.192242937351708,0.8123713912068976
0.14999999,17.181753009887416,-0.34049532,779,-0.020408163,2483.7432522497415,3.18837387965307,0.812593240845581
0.14999999,17.31593443319497,-0.45000377,780,-0.42857143,2483.7873178165464,3.1843427151494184,0.8128243855992308
0.14999999,17.251018535509214,-0.94980776,781,-0.9183673,2483.896299281037,3.180404992677384,0.8130501724382233
0.14999999,17.4014483214071,-0.52648807,782,-1.0,2483.85485095963,3.1762849756517006,0.8132864119465769
0.14999999,17.256930287056296,-0.9395312,783,-0.9591837,2483.9579206725734,3.1723600519445383,0.8135114649114371
0.14999999,17.38216723321384,-0.6416695,784,-0.3877551,2483.93575343936,3.168285399795102,0.8137451032227582
0.14999999,7.904657966611321,0.36304298,785,0.46938777,2493.3910954727485,3.1762943891372593,0.8132858721824968
0.14999999,16.996449489529244,-0.2345944,786,-0.18367347,2493.7546459832192,3.1727158345842486,0.8134910645307197
0.14999999,17.187409211489843,-0.33218735,787,-0.5102041,2493.9272367717294,3.168903731603214,0.813709648417247
0.14999999,17.22374811458126,-0.3614132,788,-0.3469388,2494.0634886571484,3.1650551886512033,0.8139303217516514
0.14999999,17.129872579859736,-0.26926887,789,-0.63265306,2494.293616077289,3.161335381593522,0.8141436134407386
0.14999999,17.368936263089253,-0.577074,790,-0.71428573,2494.2846798141995,3.157322379511645,0.8143737167711215
0.14999999,17.375957525139068,-0.5111259,791,-0.26530612,2494.2687222890604,3.1533106476473582,0.814603747267927
0.14999999,17.355744809746092,-0.5068896,792,-0.59183675,2494.2729774793142,3.1493345675243867,0.8148317335135099
0.14999999,17.39735672384051,-0.64013493,793,-0.5510204,2494.2356207554735,3.1453160413057675,0.8150621535948529
0.14999999,17.364284788993423,-0.7362219,794,-0.67346936,2494.23133596648,3.1413492896303272,0.8152896049523896
0.14999999,17.06431329239922,-0.2760307,795,-0.2244898,2494.527022674081,3.137769839841611,0.8154948486329354
0.14999999,17.33953668915312,-0.81651354,796,-0.75510204,2494.547485984928,3.1338536256092056,0.8157194022013073
0.14999999,8.699511589113834,0.21094619,797,0.020408163,2503.207974395814,3.1407879227049107,0.8153217934228838
0.14999999,17.314550892336758,-0.86767715,798,-0.8367347,2503.2534235034773,3.13690905200937,0.8155442057334077
0.14999999,17.21707629158338,-0.9647795,799,-0.79591835,2503.396347211894,3.1331618863728337,0.8157590661483467
0.14999999,17.350718248912678,-0.46647888,800,-0.46938777,2503.405628962981,3.1292570362037266,0.8159829681075847
0.14999999,1.9742290033657357,0.88496476,801,0.63265306,2518.7913999596153,3.1445585517598196,0.815105587628451
0.14999999,7.931822679402136,0.3589103,802,0.3469388,2528.2195772802133,3.1523934878805653,0.8146563367040963
0.14999999,17.305943394942055,-0.8600661,803,-0.877551,2528.2736338852715,3.1485350359716953,0.8148775782126324
0.14999999,17.328760842281905,-0.83374184,804,-0.9183673,2528.3048730429896,3.1446578022922758,0.8150998966575533
0.14999999,17.395144552958115,-0.55000055,805,-0.42857143,2528.2697284900314,3.140707737254697,0.8153263912124602
0.14999999,17.190639594395318,-1.3600795,806,-1.0,2528.439088895636,3.1370212021037664,0.8155377751087292
0.14999999,17.3223130205711,-0.40865535,807,-0.30612245,2528.476775875065,3.1331806392503903,0.8157579908686706
0.14999999,17.189106652575155,-1.0709842,808,-0.9591837,2528.6476692224896,3.1295144421070415,0.8159682085947799
0.14999999,16.281452061094935,-0.14377305,809,-0.020408163,2529.7262171613947,3.1269792548348514,0.8161135748374515
0.14999999,8.992432997974344,0.111020625,810,0.14285715,2538.0937841634204,3.1334491162511364,0.8157425965452334
0.14999999,16.750229092505396,-0.21420932,811,-0.3877551,2538.703555070915,3.130337305882756,0.8159210260388331
0.14999999,17.210603958387637,-0.31070003,812,-0.10204082,2538.8529511125275,3.1266661959513886,0.8161315254615034
0.14999999,,1.1672229,813,0.877551,2556.2129511125277,3.144173371602125,0.8151276736466675
0.14999999,16.67373098727392,-0.18634567,814,-0.14285715,2556.8992201252536,3.141153833077707,0.8153008123235265
0.14999999,17.349995732305224,-0.81808937,815,-0.5102041,2556.9092243929485,3.137311931770489,0.8155211048296742
0.14999999,17.352889637497874,-0.53495634,816,-0.71428573,2556.916334755451,3.1334759004356014,0.8157410607548398
0.14999999,16.835278913890424,-0.22154081,817,-0.18367347,2557.4410558415602,3.1302828100875892,0.8159241507977304
0.14999999,17.35491816074139,-0.78679824,818,-0.63265306,2557.446137680819,3.126462271003446,0.8161432184057662
0.14999999,17.375013701438323,-0.54018474,819,-0.59183675,2557.4311239793806,3.122626525005349,0.8163631579698774
0.14999999,17.075204045315655,-0.26750883,820,-0.3469388,2557.715919934065,3.119165756017152,0.81656159655865
0.14999999,17.364457268617635,-0.44187498,821,-0.5510204,2557.7114626654475,3.1153610994707033,0.8167797534707171
0.14999999,16.855101032466084,-0.17588815,822,-0.26530612,2558.2163616329813,3.1121853547846485,0.816961848922899
0.14999999,17.371903413560066,-0.7202158,823,-0.67346936,2558.204458219421,3.108389378152395,0.8171795081334641
0.14999999,17.404705323698586,-0.626616,824,-0.75510204,2558.1597528957227,3.104562806912285,0.8173989216220026
0.14999999,3.336262239213205,0.79596806,825,0.9183673,2572.1834906565095,3.1177981704927387,0.8166400131598205
0.14999999,17.374132305660844,-0.5161774,826,-0.8367347,2572.1693583508486,3.114006487107565,0.8168574261979612
0.14999999,17.370301544721563,-0.56640375,827,-0.79591835,2572.159056806127,3.1102286055696817,0.8170740478457755
0.14999999,15.75293027857392,-0.08832395,828,-0.2244898,2573.766126527553,3.108413196289315,0.817178142414604
0.14999999,7.500702989450225,0.41972393,829,0.5102041,2583.6254235381025,3.1165566025791347,0.8167112039805546
0.14999999,17.38707469099903,-0.4589561,830,-0.46938777,2583.5983488471034,3.11276909499651,0.8169283775804758
0.14999999,4.075736180423061,0.7431997,831,0.5510204,2596.8826126666804,3.125009160850398,0.8162265389420649
0.14999999,2.4557445525178405,0.8545618,832,0.8367347,2611.7868681141626,3.139166908791061,0.8154147414684029
0.14999999,17.197381090715425,-1.120085,833,-0.877551,2611.949487023447,3.1355936218768874,0.8156196317731147
0.14999999,8.0174215450522,0.34556466,834,0.26530612,2621.2920654783948,3.1430360497342864,0.8151928870565207
0.14999999,17.322161404098747,-0.8272118,835,-0.9183673,2621.329904074296,3.139317250388378,0.8154061209639694
0.14999999,17.371077550329566,-0.49512622,836,-0.42857143,2621.3188265239664,3.135548835554984,0.8156221997961595
0.14999999,17.292105432666755,-0.89289474,837,-1.0,2621.3867210912995,3.131883776692114,0.8158323522538928
0.14999999,17.201236951921917,-1.0266345,838,-0.9591837,2621.5454841393775,3.128335899927658,0.8160357855546071
0.14999999,17.182567777845744,-0.307759,839,-0.30612245,2621.7229163615316,3.124818732254507,0.8162374580129299
0.14999999,17.348649873250977,-0.445105,840,-0.3877551,2621.734266488281,3.121112222009858,0.8164499872700771
0.14999999,11.419317314600145,-0.013599746,841,-0.10204082,2627.6749491736805,3.1244648622754823,0.8162577487227363
0.14999999,8.25200032077673,0.30602324,842,0.3877551,2636.7829488529037,3.1315711981625936,0.8158502753347137
0.14999999,17.374252327159915,-0.56360406,843,-0.5102041,2636.768696525744,3.1278394976580595,0.8160642489874967
0.14999999,17.353701778938955,-0.76496655,844,-0.71428573,2636.774994746805,3.124140989036499,0.8162763194359808
0.14999999,17.16972879903712,-0.3088068,845,-0.020408163,2636.965265947768,3.1206689537843406,0.8164754040261274
0.14999999,17.37705847222738,-0.60706323,846,-0.63265306,2636.9482074755406,3.1169600561176605,0.8166880701767398
0.14999999,17.338846310972546,-0.43556237,847,-0.59183675,2636.969361164568,3.113305030890871,0.8168976473113033
0.14999999,17.33242849799673,-0.8066523,848,-0.5510204,2636.9969326665714,3.1096661941822776,0.8171062962051447
0.14999999,9.008171268330184,0.10294165,849,0.06122449,2645.348761398241,3.115840708360708,0.8167522529609688
0.14999999,17.352575419695437,-0.50611585,850,-0.67346936,2645.3561859785455,3.1121837482100534,0.8169619410430017
0.14999999,17.34377320894579,-0.7697841,851,-0.75510204,2645.3724127695996,3.1085457259337246,0.8171705432377453
0.14999999,16.908510641714898,-0.1954973,852,-0.3469388,2645.8239021278846,3.1054271151735735,0.8173493626620659
0.14999999,17.200886886561204,-1.0168139,853,-0.8367347,2645.9830152413233,3.1019730542102266,0.8175474166163863
0.14999999,9.169809079919046,0.022069037,854,-0.14285715,2654.1732061614043,3.1079311547557427,0.8172057824107948
0.14999999,17.39577117308341,-0.63608015,855,-0.79591835,2654.137434988321,3.1042543099278608,0.8174166106692742
0.14999999,7.022208742955475,0.47825003,856,0.71428573,2664.4752262453653,3.11270470355767,0.8169320697501338
0.14999999,14.447819759326936,-0.063854635,857,-0.26530612,2667.3874064860383,3.112470719353604,0.8169454862755964
0.14999999,17.318904113243498,-0.39848286,858,-0.46938777,2667.428502372795,3.1088910284065205,0.81715074378403
0.14999999,17.044704961064166,-0.24501231,859,-0.18367347,2667.7437974117306,3.105638879408301,0.8173372202174141
0.14999999,8.837468707796718,0.1713065,860,0.10204082,2676.266328703934,3.1119375915162024,0.816976055532328
0.14999999,17.18487136573506,-1.3250015,861,-0.877551,2676.441457338199,3.108526663575144,0.8171716362628932
0.14999999,9.084756320567513,0.047235638,862,0.18367347,2684.7167010176317,3.1145205348232388,0.8168279509849061
0.14999999,17.282434425789518,-0.9086299,863,-0.9183673,2684.794266591842,3.1110014676614623,0.8170297323588612
0.14999999,17.360909322245103,-0.38875473,864,-0.42857143,2684.793357269597,3.1073997190620335,0.8172362546409386
0.14999999,17.196533698593203,-1.0490946,865,-1.0,2684.956823571004,3.1039963278277503,0.8174314032208861
0.14999999,16.52231896010671,-0.18452042,866,-0.2244898,2685.794504610897,3.101379335578403,0.8175814601159176
0.14999999,8.2564114669549,0.30523062,867,0.42857143,2694.8980931439423,3.108302298897281,0.8171845012100185
0.14999999,9.032734133342162,0.08887714,868,-0.06122449,2703.2253590106,3.1143149297357144,0.8168397402674478
0.14999999,17.264856806143378,-0.9204557,869,-0.9591837,2703.3205022044567,3.1108406239406867,0.8170389550492727
0.14999999,2.5305736656219753,0.84973943,870,0.75510204,2718.149928538835,3.124310262688316,0.8162666133779636
0.14999999,17.10623917244439,-0.32200512,871,-0.30612245,2718.4036893663906,3.12101456873294,0.8164555866552214
0.14999999,11.40420804205699,-0.00956887,872,-0.3877551,2724.3594813243335,3.1242654602343274,0.8162691823260134
0.14999999,8.885617218505056,0.15510505,873,0.2244898,2732.8338641058285,3.1303938878646376,0.8159177816591378
0.14999999,14.716097697582516,-0.05378008,874,-0.5102041,2735.477766408246,3.1298372613366663,0.8159496983178518
0.14999999,17.343658515498422,-0.4882037,875,-0.71428573,2735.4941078927477,3.1262789804488547,0.8161537281852721
0.14999999,17.3955674685004,-0.7156796,876,-0.63265306,2735.4585404242475,3.1226695666943467,0.8163606899831224
0.14999999,17.01446974811394,-0.25652698,877,-0.59183675,2735.8040706761335,3.1195029312156595,0.8165422631183682
0.14999999,17.380703974239726,-0.7048233,878,-0.5510204,2735.7833667018936,3.115926385765255,0.8167473402657538
0.14999999,,1.1424121,879,1.0,2753.1433667018937,3.1321312476699585,0.8158181624042455
0.14999999,17.355682720120342,-0.742345,880,-0.67346936,2753.1476839817733,3.1285769136156514,0.8160219659624053
0.14999999,17.31059437505518,-0.84228617,881,-0.75510204,2753.1970896067182,3.1250818270223815,0.8162223723037626
0.14999999,17.249890455838138,-0.949724,882,-0.79591835,2753.30719915088,3.121663491100771,0.816418377803855
0.14999999,9.057659541668194,0.07184351,883,-0.020408163,2761.609539609212,3.1275306224339885,0.8160819597228218
0.14999999,17.274032989307322,-0.91730624,884,-0.8367347,2761.6955066199043,3.1240899396152764,0.8162792465816928
0.14999999,17.35427161614133,-0.5864625,885,-0.46938777,2761.701235003763,3.1205663672358903,0.8164812862823457
0.14999999,16.74025088812457,-0.20066917,886,-0.3469388,2762.3209841156386,3.1177437743968834,0.8166431322020136
0.14999999,3.645017370550135,0.7743729,887,0.67346936,2776.0359667450884,3.1296910560823994,0.8159580816466513
0.14999999,17.19547745929993,-0.34244958,888,-0.18367347,2776.2004892857885,3.126351902348861,0.8161495468836661
0.14999999,17.311480166513256,-0.8681303,889,-0.9183673,2776.2490091192753,3.12288977403743,0.8163480634152848
0.14999999,17.19976626671888,-0.9969158,890,-0.877551,2776.4092428525564,3.1195609470253443,0.816538936523776
0.14999999,16.66477193942783,-0.17306817,891,-0.42857143,2777.104470913129,3.1168400346948695,0.8166949521390555
0.14999999,17.292213694025023,-0.8895825,892,-1.0,2777.172257219104,3.113421813025901,0.8168909510879643
0.14999999,17.359623903422964,-0.767874,893,-0.9591837,2777.1726333156807,3.1099357595920276,0.8170908394729341
0.14999999,8.42605256491764,0.27300802,894,0.30612245,2786.106580750763,3.1164503140388846,0.8167172985069447
0.14999999,16.81976571877881,-0.19844833,895,-0.2244898,2786.6468150319843,3.113571860370932,0.8168823474557952
0.14999999,17.38528822952065,-0.4611284,896,-0.30612245,2786.6215268024634,3.110068668306321,0.8170832185604173
0.14999999,13.832063339045877,-0.033342525,897,-0.26530612,2790.1494634634178,3.1105345189112796,0.8170565069431606
0.14999999,17.357401015854585,-0.71501625,898,-0.71428573,2790.1520624475634,3.107073566199959,0.8172549560665161
0.14999999,17.343630886727183,-0.47003615,899,-0.63265306,2790.1684315608363,3.1036356302122763,0.817452085423608
0.14999999,17.35755531895296,-0.5209191,900,-0.5510204,2790.1708762418834,3.1001898624909816,0.8176496638479941
0.14999999,16.213649629242,-0.13286252,901,0.020408163,2791.317226612641,3.0980213391927207,0.817774005780234
0.14999999,17.38423266483881,-0.5410971,902,-0.59183675,2791.292993947802,3.094559860252552,0.817972485077262
0.14999999,17.367543649631447,-0.7590214,903,-0.67346936,2791.285450298171,3.0911245296768226,0.8181694650414667
0.14999999,17.315676466637875,-0.85429084,904,-0.75510204,2791.329773831533,3.087754174592404,0.8183627193467659
0.14999999,17.340922813211847,-0.46037304,905,-0.79591835,2791.3488510183215,3.084363371290963,0.8185571461415733
0.14999999,17.366815914105576,-0.75995946,906,-0.8367347,2791.342035104216,3.0809514736249626,0.818752782475633
0.14999999,17.32834984191888,-0.477308,907,-0.46938777,2791.373685262297,3.077589509660746,0.8189455556387188
0.14999999,16.3766012919681,-0.13019249,908,-0.3469388,2792.357083970329,3.0752831321259126,0.8190778020570006
0.14999999,17.382106770306457,-0.5160758,909,-0.5102041,2792.3349772000224,3.0718756624862733,0.8192731844904662
0.14999999,17.253410055321922,-0.9463743,910,-0.9183673,2792.4415671447005,3.068617106752418,0.819460028282545
0.14999999,17.34355993677648,-0.79793835,911,-0.877551,2792.458007207924,3.0652667477584234,0.8196521360230263
0.14999999,17.21590405075015,-0.97327787,912,-1.0,2792.6021031571736,3.062063709602164,0.8198357964677659
0.14999999,16.49283600417569,-0.13302106,913,-0.18367347,2793.469267152998,3.059659657341728,0.8199736435010478
