Iteration,LQGsigma_higher,Regret/t,Regret,LQGmu1_higher,LQGmu1_actor,ReturnLastEpisode,ReturnMean
92,0.14999999,5.33667706935852,490.9742903809838,0.9591837,0.8114734,3.1093380417708785,0.6894107185000847
93,0.14999999,5.4583825435196855,507.62957654733077,0.63265306,0.9605199,0.7047138336530185,0.6824321936055224
94,0.14999999,5.582124994187856,524.7197494536584,0.71428573,0.98507047,0.26982709367238084,0.6753368695993199
95,0.14999999,5.661487537859409,537.8413160966438,0.75510204,0.73107874,4.238433357014558,0.6707862650309969
96,0.14999999,5.602190971027675,537.8103332186569,-0.75510204,-0.6231149,17.390982877986954,0.6741862975328167
97,0.14999999,5.544036489227353,537.7715394550532,-0.5510204,-0.7144495,17.398793763603585,0.6775208435076059
98,0.14999999,5.487113807805436,537.7371531649327,-0.67346936,-0.56830686,17.39438629012057,0.6807847587267525
99,0.14999999,5.4315566712618795,537.7241104549261,-0.46938777,-0.53692865,17.373042710006647,0.6839703743542499
100,0.14999999,5.3772386502470315,537.7238650247032,-0.877551,-0.77910537,17.36024543022294,0.687084939779413
101,0.14999999,5.324201803414852,537.7443821449001,-0.63265306,-0.81871074,17.339482879803075,0.6901260433821756
102,0.14999999,5.274929684268219,538.0428277953583,-0.42857143,-0.26309162,17.06155434954181,0.6929512795717762
103,0.14999999,5.224005593498306,538.0725761303255,-0.8367347,-0.79846185,17.33025166503279,0.6958712389049134
104,0.14999999,5.175681860701378,538.2709135129433,-0.5102041,-0.3520522,17.161662617382202,0.6986420951432694
105,0.14999999,5.126397339746391,538.2717206733711,-0.71428573,-0.7620189,17.35919283957222,0.7014680424457341
106,0.14999999,5.078885214371793,538.3618327234101,-0.79591835,-0.9278691,17.269887949960992,0.7041923615612502
107,0.14999999,5.0315098519919115,538.3715541631345,-0.59183675,-0.4786384,17.350278560275598,0.7069088387619313
108,0.14999999,4.986032143077642,538.4914714523853,-1.0,-0.9608252,17.240082710749196,0.7095165055574745
109,0.14999999,4.940819350572615,538.549309212415,-0.9183673,-0.8771901,17.302162239970297,0.7121089821919369
110,0.14999999,4.896629114265676,538.6292025692244,-0.30612245,-0.35192335,17.280106643190628,0.714642826016876
111,0.14999999,4.852599463500153,538.6385404485169,-0.9591837,-0.79179305,17.35066212070755,0.7171674619552662
112,0.14999999,4.8092619879648355,538.6373426520615,-0.3877551,-0.49081028,17.361197796455333,0.7196524089469701
113,0.14999999,4.840096649871488,546.9309214354781,-0.2244898,0.06480093,9.066421216583382,0.7178843664064509
114,0.14999999,4.79822271941572,546.9973900133921,-0.3469388,-0.36568204,17.29353142208603,0.7202853945289147
115,0.14999999,4.8811474098365295,561.3319521312009,0.8367347,0.8171317,3.025437882191186,0.715530538426804
116,0.14999999,4.981064439185536,577.8034749455221,0.877551,0.9499553,0.8884771856787146,0.7098013509641317
117,0.14999999,4.9436246845790945,578.4040880957541,-0.26530612,-0.19582784,16.759386849767996,0.7119481258842258
118,0.14999999,5.023634426030836,592.7888622716387,0.79591835,0.82049936,2.975225824115444,0.7073604113514425
119,0.14999999,5.114943585148837,608.6782866327117,0.9183673,0.915686,1.4705756389269862,0.7021247944295387
120,0.14999999,5.207768934815032,624.9322721778038,1.0,0.9372951,1.1060144549078053,0.6968022399762019
121,0.14999999,5.175573302217216,626.2443695682831,-0.06122449,-0.13537703,16.047902609520705,0.6986483198269942
122,0.14999999,5.138758998364449,626.9285978004627,-0.020408163,-0.17601918,16.6757717678204,0.7007592317451574
123,0.14999999,5.099449197121227,627.2322512459109,-0.18367347,-0.27571064,17.056346554551848,0.703013234110021
124,0.14999999,5.067451200344447,628.3639488427115,-0.10204082,-0.13110451,16.228302403199407,0.7048479816316254
125,0.14999999,5.095649286430993,636.9561608038741,0.06122449,0.19235182,8.767788038837319,0.7032311188973052
126,0.14999999,5.120801213742751,645.2209529315866,0.10204082,0.04570878,9.095207872287604,0.7017889212303466
127,0.14999999,5.145565205851149,653.4867811430959,-0.14285715,0.040663585,9.094171788490693,0.7003689675544064
128,0.14999999,5.105158748304431,653.4603197829672,-0.75510204,-0.62829214,17.38646136012873,0.7026858515880484
129,0.14999999,5.065245380947134,653.4166541421803,-0.5510204,-0.58656234,17.403665640786965,0.7049744621016548
130,0.14999999,5.026108027503821,653.3940435754968,-0.67346936,-0.56146246,17.382610566683546,0.7072185764045972
131,0.14999999,4.989760305016264,653.6585999571306,-0.46938777,-0.27385184,17.095443618366165,0.7093027348041132
132,0.14999999,4.951752016250799,653.6312661451054,-0.877551,-0.6933538,17.387333812025158,0.711482109159931
133,0.14999999,4.914243804932489,653.594426056021,-0.63265306,-0.56909317,17.396840089084396,0.7136328093502011
134,0.14999999,4.878780336188597,653.756565049272,-0.8367347,-1.1847029,17.197861006749037,0.7156662651268005
135,0.14999999,4.842502215324556,653.7377990688151,-0.71428573,-0.73790115,17.378765980456862,0.7177464326075368
136,0.14999999,4.806685502234964,653.7092283039551,-0.59183675,-0.71279544,17.388570764859992,0.7198001432204721
137,0.14999999,4.772561664767255,653.840948073114,-0.79591835,-0.96427876,17.228280230841115,0.7217567852771067
138,0.14999999,4.73785238833306,653.8236295899623,-0.5102041,-0.48415014,17.37731848315172,0.7237469960818197
139,0.14999999,4.703958070215782,653.8501717599937,-0.9183673,-0.8418743,17.33345782996857,0.7256904776252416
140,0.14999999,4.731745999296687,662.4444399015363,0.020408163,0.19293797,8.765731858457434,0.7240971330678503
141,0.14999999,4.698427424648996,662.4782668755084,-0.3877551,-0.43179238,17.326173026027824,0.7260076017976491
142,0.14999999,4.6665005521957115,662.6430784117911,-0.9591837,-1.0695405,17.195188463717386,0.7278382710896953
143,0.14999999,4.634339073282367,662.7104874793785,-1.0,-0.90716696,17.29259093241262,0.7296823925870202
144,0.14999999,4.6587670241464965,670.8624514770955,-0.30612245,0.024092317,9.208036002282894,0.7282817073310494
145,0.14999999,4.6264940195323385,670.8416328321891,-0.42857143,-0.48557025,17.38081864490638,0.7301322236506685
146,0.14999999,4.59583842410096,670.9924099187402,-0.3469388,-0.2959614,17.209222913448908,0.7318899986180641
147,0.14999999,4.567988063939316,671.4942453990794,-0.26530612,-0.2329818,16.858164519660832,0.7334869229392593
148,0.14999999,4.5964287629039315,680.2714569097819,0.30612245,0.23941272,8.58278848929754,0.7318561489160589
149,0.14999999,4.617790051632653,688.0507176932654,0.2244898,0.0097115785,9.580739216516536,0.7306313043788616
150,0.14999999,4.64243886936606,696.365830404909,0.14285715,0.081020474,9.04488728835634,0.7292179547381846
151,0.14999999,4.67145299743384,705.3894026125098,0.3469388,0.29047757,8.336427792399277,0.7275543006058579
152,0.14999999,4.708192913158491,715.6453228000908,0.26530612,0.4687546,7.104079812419042,0.7254476540620132
153,0.14999999,4.731986395256181,723.9939184741957,0.18367347,0.10120219,9.011404325895082,0.7240833488958613
154,0.14999999,4.768004385524124,734.2726753707151,0.5102041,0.47142243,7.081243103480611,0.7220180971603142
155,0.14999999,4.790745501335447,742.5655527069944,-0.06122449,0.064203724,9.06712266372067,0.7207141340977382
156,0.14999999,4.817150860884223,751.4755342979388,0.42857143,0.26814383,8.450018409055543,0.7192000653162718
157,0.14999999,4.802170729459223,753.9408045250981,-0.2244898,-0.055506825,14.894729772840705,0.7200590178062373
158,0.14999999,4.846832550023618,765.7995429037315,0.5510204,0.6291063,5.501261621366544,0.7174981335995634
159,0.14999999,4.8968716758148405,778.6025964545596,0.59183675,0.7067479,4.556946449171895,0.7146289176711677
160,0.14999999,4.8693429885229715,779.0948781636755,-0.18367347,-0.21431893,16.867718290884138,0.7162073974470775
161,0.14999999,4.848107193527248,780.5452581578869,-0.020408163,-0.12780416,15.909620005788645,0.7174250462427039
162,0.14999999,4.873471361541094,789.5023605696573,0.46938777,0.2776267,8.402897588229576,0.7159706788107173
163,0.14999999,4.896033359600008,798.0534376148013,0.3877551,0.18022545,8.808922954856047,0.7146769862614676
164,0.14999999,4.867367819916712,798.2483224663407,-0.10204082,-0.2795199,17.165115148460576,0.7163206525277116
165,0.14999999,4.837762551753536,798.2308210393334,-0.75510204,-0.6176336,17.37750142700735,0.7180182023077103
166,0.14999999,4.808395416027943,798.1936390606385,-0.5510204,-0.56505626,17.397181978694853,0.71970209770482
167,0.14999999,4.779310562345135,798.1448639116375,-0.67346936,-0.63068134,17.408775149000984,0.721369807204981
168,0.14999999,4.7506616967561826,798.1111650550387,-0.877551,-0.6128405,17.393698856598807,0.7230125173878337
169,0.14999999,4.722687419555781,798.134173904927,-0.63265306,-0.8336501,17.336991150111622,0.7246165470438201
170,0.14999999,4.694809234768693,798.1175699106777,-0.71428573,-0.72359,17.376603994249265,0.7262150668137218
171,0.14999999,4.667243169045943,798.0985819068561,-0.59183675,-0.7414875,17.378988003821654,0.7277956898482832
172,0.14999999,4.639983736627237,798.0772026998849,-0.5102041,-0.68977404,17.381379206971232,0.7293587306979796
173,0.14999999,4.612965797140608,798.0430829053252,-0.46938777,-0.5791171,17.394119794559778,0.7309079244758827
174,0.14999999,4.587401464621981,798.2078548442246,-0.8367347,-1.015203,17.195228061100575,0.7323737692303911
175,0.14999999,4.562116482142694,798.3703843749715,-0.9183673,-1.0351765,17.19747046925304,0.7338235962074143
176,0.14999999,4.536272811354274,798.3840147983522,-0.3877551,-0.46898022,17.346369576619356,0.7353054580645487
177,0.14999999,4.511510082338608,798.5372845739337,-0.42857143,-0.36962482,17.20673022441853,0.736725339315447
178,0.14999999,4.486735720862865,798.6389583135899,-0.79591835,-0.9367229,17.25832626034379,0.738145887565203
179,0.14999999,4.462592717801063,798.8040964863902,-1.0,-1.1558964,17.194861827199688,0.7395302340710402
180,0.14999999,4.437416940414409,798.7350492745937,-0.9591837,-0.6038087,17.429047211796473,0.740973799288165
181,0.14999999,4.413985862819299,798.931441170293,-0.3469388,-0.30478704,17.163608104300625,0.7423173243796277
182,0.14999999,4.448976727731307,809.7137644470979,0.67346936,0.52682805,6.577676723195181,0.7403109674465996
183,0.14999999,4.425486623460681,809.8640520933045,-0.26530612,-0.35658062,17.20971235379337,0.7416578770951449
184,0.14999999,4.4759410443394705,823.5731521584626,0.9591837,0.7739556,3.650899934841907,0.7387648483750308
185,0.14999999,4.498523055363125,832.2267652421782,0.06122449,0.20914863,8.706386916284325,0.737470008293399
186,0.14999999,4.5195328094548115,840.6331025585949,0.10204082,0.1287784,8.953662683583211,0.736265320558784
187,0.14999999,4.4962185803649435,840.7928745282445,-0.30612245,-0.36365193,17.20022803035038,0.7376021456212762
188,0.14999999,4.531917123222534,852.0004191658364,0.75510204,0.5694309,6.15245536240807,0.7355552108243961
189,0.14999999,4.514034713084587,853.1525607729868,-0.18367347,-0.11091978,16.20785839284956,0.7365805783781775
190,0.14999999,4.497135815606519,854.4558049652387,-0.10204082,-0.1172887,16.056755807748047,0.7375495518574243
191,0.14999999,4.485524955766146,856.7352665513339,-0.14285715,-0.1091786,15.08053841390478,0.7382153121693723
192,0.14999999,4.465042083934513,857.2880801154265,-0.020408163,-0.22533506,16.8071864359074,0.739389788765223
193,0.14999999,4.441839547230983,857.2750326155797,-0.2244898,-0.39276946,17.373047499846802,0.7407202094477647
194,0.14999999,4.418844450628501,857.2558234219292,-0.5510204,-0.7163813,17.37920919365044,0.7420387356290996
195,0.14999999,4.396564545453461,857.3300863634248,-0.75510204,-0.88898593,17.28573705850446,0.7433162531276684
196,0.14999999,4.374308647527983,857.3644949154847,-0.67346936,-0.83602566,17.325591447940123,0.7445923940637623
197,0.14999999,4.352777322028086,857.4971324395328,-0.877551,-0.96709234,17.227362475951818,0.7458269884158206
198,0.14999999,4.330710802456907,857.4807388864675,-0.63265306,-0.77357733,17.376393553065327,0.747092270501324
199,0.14999999,4.308983003211018,857.4876176389924,-0.71428573,-0.7089361,17.35312124747507,0.7483381305498267
200,0.14999999,4.28720629878,857.441259756,-0.59183675,-0.6148695,17.406357882992445,0.7495867947947246
201,0.14999999,4.317839496385596,867.8857387735047,0.63265306,0.49034786,6.915520982495261,0.7478303041063302
202,0.14999999,4.296316520802241,867.8559372020528,-0.46938777,-0.67642564,17.389801571451947,0.7490644196787705
203,0.14999999,4.27503727122183,867.8325660580315,-0.5102041,-0.5068518,17.383371144021336,0.7502845601363628
204,0.14999999,4.2539552239773695,867.8068656913835,-0.3877551,-0.5185017,17.385700366648013,0.7514933931205634
205,0.14999999,4.233270810140747,867.820516078853,-0.9591837,-0.8019832,17.346349612530513,0.7526794260240397
206,0.14999999,4.213483761778556,867.9776549263825,-0.8367347,-1.0506096,17.202861152470454,0.7538140044851742
207,0.14999999,4.193177406202205,867.9877230838563,-0.79591835,-0.79931104,17.349931842526143,0.7549783597361119
208,0.14999999,4.172996233225877,867.9832165109825,-0.9183673,-0.55947196,17.36450657287379,0.7561355370856718
209,0.14999999,4.153314098497689,868.042646586017,-0.42857143,-0.4413303,17.30056992496556,0.7572640998567838
210,0.14999999,4.134295370907826,868.2020278906434,-1.0,-1.0291859,17.200618695373556,0.7583546232277621
211,0.14999999,4.115461830522713,868.3624462402923,-0.3469388,-0.2981174,17.19958165035112,0.759434528066358
212,0.14999999,4.135762863091891,876.7817269754809,0.020408163,0.13418458,8.940719264811479,0.7582704780337216
213,0.14999999,4.1734314420285274,888.9408971520763,0.8367347,0.6548071,5.2008298234045105,0.7561105824524924
214,0.14999999,4.208363432312816,900.5897745149426,0.71428573,0.61051196,5.7111226371336805,0.7541076013582099
215,0.14999999,4.190478174124702,900.952807436811,-0.26530612,-0.2559173,16.996967078131657,0.7551331322176202
216,0.14999999,4.21220105372959,909.8354276055915,0.2244898,0.2624803,8.477379831219514,0.7538875542586244
217,0.14999999,4.252252010780504,922.7386863393695,0.79591835,0.7144918,4.456741266222052,0.7515910544277232
218,0.14999999,4.2351040317909,923.2526789304163,-0.06122449,-0.21599352,16.84600740895309,0.7525743101037324
219,0.14999999,4.256399593302929,932.1515109333413,0.30612245,0.26585054,8.461167997074972,0.7513532343289602
220,0.14999999,4.2542444942477715,935.9337887345098,0.14285715,-0.03703302,13.577722198831536,0.7514768065224898
221,0.14999999,4.2811601834285895,946.1364005377184,0.3469388,0.46246707,7.157388196791419,0.7499334757208374
222,0.14999999,4.299935443782193,954.5856685196468,0.18367347,0.14594218,8.91073201807157,0.7488569126271674
223,0.14999999,4.343656418401224,968.635381303473,0.9183673,0.79775816,3.310287216173852,0.7463499760091037
224,0.14999999,4.326043004650802,969.0336330417797,-0.30612245,-0.22913396,16.961748261693288,0.7473599194580959
225,0.14999999,4.379102156434243,985.2979851977046,0.877551,0.9379023,1.0956478440750674,0.7443175369017059
226,0.14999999,4.436280922622142,1002.5994885126041,1.0,0.99678236,0.05849668510045902,0.741038937923042
227,0.14999999,4.454028573997912,1011.0644862975262,0.26530612,0.1517458,8.895002215077936,0.7400212973625047
228,0.14999999,4.484393925765882,1022.441815074621,0.42857143,0.5855763,5.982671222905143,0.7382801648070019
229,0.14999999,4.4800356356733015,1025.928160569186,-0.18367347,-0.057459682,13.873654505434848,0.7385300667618515
230,0.14999999,4.460579306620582,1025.933240522734,-0.5510204,-0.5287777,17.354920046452126,0.7396456819598287
231,0.14999999,4.4519578848297465,1028.4022713956715,-0.020408163,-0.06804155,14.89096912706255,0.7401400295395784
232,0.14999999,4.432803293084295,1028.4103639955565,-0.67346936,-0.5285039,17.3519074001151,0.7412383432864507
233,0.14999999,4.413919886175721,1028.443333478943,-0.2244898,-0.38655627,17.32703051661341,0.7423211074440524
234,0.14999999,4.395056063508715,1028.4431188610392,-0.75510204,-0.7835379,17.360214617903704,0.7434027486520229
235,0.14999999,4.376095514138227,1028.3824458224835,-0.59183675,-0.4879219,17.420673038555684,0.7444899361159268
236,0.14999999,4.357527043448644,1028.37638225388,-0.63265306,-0.5963059,17.366063568603547,0.7455546420040912
237,0.14999999,4.339048308649456,1028.354449149921,-0.71428573,-0.6807532,17.381933103958847,0.7466142024856958
238,0.14999999,4.321065487563384,1028.4135860400854,-0.877551,-0.8888241,17.300863109835657,0.7476453275479709
239,0.14999999,4.304206428236248,1028.7053363484633,-0.46938777,-0.26561022,17.068249691622196,0.7486120167295724
240,0.14999999,4.293712270334345,1030.490944880243,-0.10204082,-0.0857791,15.574391468220394,0.7492137459670669
241,0.14999999,4.34412128919392,1046.9332306957347,0.5102041,0.9482636,0.9177141845082734,0.7463233205737427
242,0.14999999,4.368426294037106,1057.1591631569797,0.3877551,0.4652281,7.134067538754971,0.7449296849749363
243,0.14999999,4.351732099645165,1057.4709002137752,-0.5102041,-0.25993606,17.048262943204573,0.7458869208919054
244,0.14999999,4.333860289963784,1057.4619107511633,-0.3877551,-0.5005896,17.368989462611875,0.7469116806213425
245,0.14999999,4.3164572619267965,1057.5320291720652,-0.9591837,-0.8890785,17.289881579098093,0.7479095606693347
246,0.14999999,4.298995282746642,1057.552839555674,-0.79591835,-0.8176449,17.339189616391312,0.7489108209434262
247,0.14999999,4.330215781971116,1069.5632981468657,0.46938777,0.64221394,5.349541408808139,0.7471206547034909
248,0.14999999,4.31336671171911,1069.7149445063392,-0.9183673,-0.9923742,17.208353640526482,0.7480867711170234
249,0.14999999,4.296214909950443,1069.7575125776602,-0.42857143,-0.4064246,17.317431928679007,0.74907024598908
250,0.14999999,4.279503584910456,1069.875896227614,-0.8367347,-0.9557751,17.241616350046137,0.7500284641679782
251,0.14999999,4.263104788971916,1070.039302031951,-1.0,-1.0020156,17.196594195663064,0.750968762100234
252,0.14999999,4.246160468675004,1070.0324381061012,-0.3469388,-0.47308272,17.366863925849863,0.75194034009891
253,0.14999999,4.239495914870635,1072.5924664622707,-0.14285715,-0.06573952,14.79997164383036,0.7523224819454907
254,0.14999999,4.223592966293585,1072.7926134385705,-0.26530612,-0.28642496,17.159853023700222,0.7532343482629821
255,0.14999999,4.246989732130149,1082.9823816931878,0.5510204,0.4609394,7.170231745382742,0.7518927905888672
